,Jumbo Ozaki,Miss Destruction,Eve And Jan,Fan Cool Unit,Alinta Fire,Smart Times,Who Roux Dude,Lees Bonus
15-12-2022 11:42:43.459503,"(2.7, 3.15, 2.9699999999999998)","(21.0, 60.0, 56.45454545454545)","(51.0, 250.0, 226.55172413793102)","(51.0, 230.0, 222.82608695652175)","(4.4, 5.8, 5.575)","(5.5, 8.6, 7.725)","(5.5, 7.6, 7.08)","(4.4, 7.2, 6.15)"
15-12-2022 11:42:44.555341,"(2.7, 3.15, 2.946774193548387)","(21.0, 60.0, 51.0)","(51.0, 250.0, 176.66666666666666)","(51.0, 230.0, 222.82608695652175)","(4.4, 5.8, 5.575)","(5.5, 8.4, 7.009090909090909)","(5.5, 7.6, 7.08)","(4.4, 7.2, 5.947368421052632)"
15-12-2022 11:42:45.683558,"(2.7, 3.15, 2.946774193548387)","(21.0, 60.0, 46.8)","(51.0, 250.0, 207.33333333333331)","(51.0, 230.0, 222.82608695652175)","(4.4, 5.8, 5.533333333333333)","(5.5, 8.4, 7.009090909090909)","(5.5, 7.6, 7.08)","(4.4, 7.2, 6.379310344827586)"
15-12-2022 11:42:46.777533,"(2.7, 3.15, 2.946774193548387)","(21.0, 70.0, 67.53846153846155)","(51.0, 250.0, 207.33333333333331)","(51.0, 230.0, 222.82608695652175)","(4.4, 5.8, 5.345945945945946)","(5.5, 8.4, 6.975)","(5.5, 7.6, 7.08)","(4.4, 7.2, 6.379310344827586)"
15-12-2022 11:42:47.964819,"(2.7, 3.15, 2.946774193548387)","(21.0, 70.0, 67.53846153846155)","(51.0, 250.0, 207.33333333333331)","(51.0, 230.0, 222.82608695652175)","(4.4, 5.8, 5.345945945945946)","(5.5, 8.4, 6.975)","(5.5, 7.6, 7.08)","(4.4, 7.2, 6.379310344827586)"
15-12-2022 11:42:49.083074,"(2.7, 3.15, 2.868181818181818)","(21.0, 70.0, 68.4)","(51.0, 250.0, 217.36842105263156)","(51.0, 230.0, 222.82608695652175)","(4.4, 5.8, 5.4363636363636365)","(5.5, 8.4, 6.975)","(5.5, 7.6, 7.08)","(4.4, 7.2, 6.379310344827586)"
15-12-2022 11:42:50.287667,"(2.7, 3.1, 2.933846153846154)","(21.0, 70.0, 67.6923076923077)","(51.0, 250.0, 217.36842105263156)","(51.0, 230.0, 222.82608695652175)","(4.4, 5.8, 5.4363636363636365)","(5.5, 8.4, 6.975)","(5.5, 7.6, 7.08)","(4.4, 7.2, 6.379310344827586)"
15-12-2022 11:42:51.453759,"(2.7, 3.1, 2.933846153846154)","(21.0, 70.0, 67.6923076923077)","(51.0, 250.0, 217.36842105263156)","(51.0, 230.0, 222.82608695652175)","(4.4, 5.8, 5.224)","(5.5, 8.4, 6.975)","(5.5, 7.6, 7.085714285714285)","(4.4, 7.2, 6.379310344827586)"
15-12-2022 11:42:52.554180,"(2.7, 3.05, 2.902222222222222)","(21.0, 70.0, 67.6923076923077)","(51.0, 250.0, 226.15384615384616)","(51.0, 230.0, 222.82608695652175)","(4.4, 5.8, 5.224)","(5.5, 8.4, 6.975)","(5.5, 7.6, 7.085714285714285)","(4.4, 7.2, 6.379310344827586)"
15-12-2022 11:42:53.683585,"(2.7, 3.05, 2.902222222222222)","(21.0, 70.0, 67.6923076923077)","(51.0, 250.0, 226.15384615384616)","(51.0, 230.0, 222.82608695652175)","(4.4, 5.8, 5.5)","(5.5, 8.4, 6.975)","(5.5, 7.6, 7.085714285714285)","(4.4, 7.2, 6.83939393939394)"
15-12-2022 11:42:54.731864,"(2.7, 3.05, 2.902222222222222)","(21.0, 70.0, 67.6923076923077)","(51.0, 250.0, 226.15384615384616)","(51.0, 230.0, 222.82608695652175)","(4.4, 5.8, 5.50909090909091)","(5.5, 8.4, 6.975)","(5.5, 7.6, 7.085714285714285)","(4.4, 7.2, 6.482758620689655)"
15-12-2022 11:42:55.784498,"(2.7, 3.05, 2.902222222222222)","(21.0, 70.0, 67.6923076923077)","(51.0, 250.0, 226.15384615384616)","(51.0, 230.0, 222.82608695652175)","(4.4, 5.8, 5.50909090909091)","(5.5, 8.4, 6.975)","(5.5, 7.6, 7.138461538461538)","(4.4, 7.2, 6.482758620689655)"
15-12-2022 11:42:56.872233,"(2.7, 3.05, 2.902222222222222)","(21.0, 70.0, 67.6923076923077)","(51.0, 250.0, 226.15384615384616)","(51.0, 230.0, 222.82608695652175)","(4.4, 5.8, 5.457142857142857)","(5.5, 8.4, 6.975)","(5.5, 7.6, 7.138461538461538)","(4.4, 7.2, 6.482758620689655)"
15-12-2022 11:42:58.002709,"(2.7, 3.05, 2.902222222222222)","(21.0, 70.0, 67.6923076923077)","(51.0, 250.0, 226.15384615384616)","(51.0, 230.0, 222.82608695652175)","(4.4, 5.8, 5.224)","(5.5, 8.4, 7.009090909090909)","(5.5, 7.6, 7.138461538461538)","(4.4, 7.2, 6.482758620689655)"
15-12-2022 11:42:59.172180,"(2.7, 3.05, 2.902222222222222)","(21.0, 70.0, 67.6923076923077)","(51.0, 250.0, 226.15384615384616)","(51.0, 230.0, 222.82608695652175)","(4.4, 5.8, 5.575)","(5.5, 8.4, 7.009090909090909)","(5.5, 7.6, 7.138461538461538)","(4.4, 7.2, 6.482758620689655)"
15-12-2022 11:43:00.320486,"(2.7, 3.05, 2.902222222222222)","(21.0, 70.0, 67.6923076923077)","(51.0, 250.0, 188.0)","(51.0, 230.0, 222.82608695652175)","(4.4, 5.8, 5.575)","(5.5, 8.4, 7.009090909090909)","(5.5, 7.6, 7.138461538461538)","(4.4, 7.2, 6.482758620689655)"
15-12-2022 11:43:01.446090,"(2.7, 3.05, 2.88375)","(21.0, 70.0, 52.66666666666667)","(51.0, 250.0, 194.0)","(51.0, 230.0, 222.82608695652175)","(4.4, 5.8, 5.585714285714285)","(5.5, 8.4, 7.009090909090909)","(5.5, 7.6, 7.138461538461538)","(4.4, 7.2, 6.482758620689655)"
15-12-2022 11:43:02.487579,"(2.7, 3.0, 2.891111111111111)","(21.0, 70.0, 55.81818181818182)","(51.0, 250.0, 212.66666666666669)","(51.0, 230.0, 222.82608695652175)","(4.4, 5.8, 5.585714285714285)","(5.5, 8.4, 7.009090909090909)","(5.5, 7.6, 7.138461538461538)","(4.4, 7.2, 6.482758620689655)"
15-12-2022 11:43:03.521566,"(2.7, 2.98, 2.8828571428571426)","(21.0, 70.0, 59.241379310344826)","(51.0, 250.0, 215.0)","(51.0, 230.0, 222.82608695652175)","(4.4, 5.8, 5.3999999999999995)","(5.5, 8.4, 7.009090909090909)","(5.5, 7.6, 7.138461538461538)","(4.4, 7.2, 6.482758620689655)"
15-12-2022 11:43:04.516899,"(2.7, 2.98, 2.8828571428571426)","(21.0, 70.0, 59.241379310344826)","(51.0, 250.0, 228.46153846153845)","(51.0, 230.0, 222.82608695652175)","(4.4, 5.8, 5.455172413793103)","(5.5, 8.4, 7.009090909090909)","(5.5, 7.6, 7.138461538461538)","(4.4, 7.2, 6.45)"
15-12-2022 11:43:05.608643,"(2.7, 2.98, 2.8828571428571426)","(21.0, 70.0, 56.285714285714285)","(51.0, 250.0, 228.46153846153845)","(51.0, 230.0, 77.6)","(4.4, 5.8, 5.455172413793103)","(5.5, 8.4, 6.946153846153846)","(5.5, 7.6, 7.15)","(4.4, 7.2, 6.408695652173913)"
15-12-2022 11:43:06.714358,"(2.6, 2.98, 2.8866666666666667)","(21.0, 70.0, 58.92307692307692)","(61.0, 250.0, 228.46153846153845)","(51.0, 80.0, 77.85714285714286)","(4.4, 5.8, 5.383333333333333)","(5.5, 8.4, 6.946153846153846)","(5.5, 7.6, 7.2)","(4.4, 7.2, 6.591304347826087)"
15-12-2022 11:43:07.813497,"(2.6, 2.98, 2.8866666666666667)","(21.0, 70.0, 58.92307692307692)","(61.0, 250.0, 228.46153846153845)","(51.0, 80.0, 77.85714285714286)","(4.4, 5.8, 5.228571428571429)","(5.5, 8.4, 6.946153846153846)","(5.5, 7.6, 7.15)","(4.4, 7.2, 6.754545454545455)"
15-12-2022 11:43:08.982019,"(2.6, 2.98, 2.8866666666666667)","(21.0, 70.0, 58.92307692307692)","(61.0, 250.0, 228.46153846153845)","(51.0, 80.0, 77.85714285714286)","(4.4, 5.8, 5.524137931034483)","(5.5, 8.4, 6.946153846153846)","(5.5, 7.6, 7.15)","(4.4, 7.2, 6.754545454545455)"
15-12-2022 11:43:10.094992,"(2.6, 2.98, 2.8866666666666667)","(21.0, 70.0, 58.92307692307692)","(61.0, 250.0, 228.46153846153845)","(51.0, 80.0, 77.85714285714286)","(4.4, 5.8, 5.5200000000000005)","(5.5, 8.4, 6.946153846153846)","(5.5, 7.6, 7.131707317073171)","(4.4, 7.2, 6.754545454545455)"
15-12-2022 11:43:11.157785,"(2.6, 2.98, 2.8866666666666667)","(21.0, 70.0, 54.470588235294116)","(61.0, 250.0, 228.46153846153845)","(51.0, 80.0, 77.85714285714286)","(4.4, 5.8, 5.5200000000000005)","(5.5, 8.4, 6.946153846153846)","(5.5, 7.6, 7.131707317073171)","(4.4, 7.2, 6.791666666666667)"
15-12-2022 11:43:12.240865,"(2.6, 2.98, 2.8866666666666667)","(21.0, 70.0, 54.470588235294116)","(61.0, 250.0, 228.46153846153845)","(51.0, 80.0, 77.85714285714286)","(4.4, 5.8, 5.2272727272727275)","(5.5, 8.4, 6.946153846153846)","(5.5, 7.6, 7.131707317073171)","(4.4, 7.2, 6.550000000000001)"
15-12-2022 11:43:13.281509,"(2.6, 2.98, 2.891578947368421)","(21.0, 70.0, 58.0)","(61.0, 250.0, 228.46153846153845)","(51.0, 80.0, 77.85714285714286)","(4.4, 5.8, 5.5576923076923075)","(5.5, 8.4, 6.946153846153846)","(5.5, 7.6, 7.131707317073171)","(4.4, 7.2, 6.906451612903226)"
15-12-2022 11:43:14.288061,"(2.6, 2.98, 2.885)","(21.0, 70.0, 51.142857142857146)","(61.0, 250.0, 228.46153846153845)","(51.0, 80.0, 77.85714285714286)","(4.4, 5.8, 5.6)","(5.5, 8.4, 7.0875)","(5.5, 7.6, 7.131707317073171)","(4.4, 7.2, 6.906451612903226)"
15-12-2022 11:43:15.356394,"(2.6, 2.96, 2.8748148148148145)","(21.0, 70.0, 60.89655172413793)","(61.0, 250.0, 224.54545454545453)","(51.0, 80.0, 77.85714285714286)","(4.4, 5.8, 5.6)","(5.5, 8.4, 7.393103448275862)","(5.5, 7.6, 7.131707317073171)","(4.4, 7.2, 6.9375)"
15-12-2022 11:43:16.422894,"(2.6, 2.96, 2.8717647058823528)","(21.0, 70.0, 61.35714285714286)","(61.0, 250.0, 234.7058823529412)","(51.0, 80.0, 74.0)","(4.4, 5.8, 5.6)","(5.5, 8.2, 7.393103448275862)","(5.5, 7.6, 7.131707317073171)","(4.4, 7.2, 6.9375)"
15-12-2022 11:43:17.558619,"(2.6, 2.96, 2.8714285714285714)","(21.0, 70.0, 64.26086956521739)","(61.0, 250.0, 206.66666666666669)","(51.0, 80.0, 71.75)","(4.4, 5.8, 5.413793103448276)","(5.5, 8.2, 7.225)","(5.5, 7.6, 7.035294117647059)","(4.6, 7.2, 6.8500000000000005)"
15-12-2022 11:43:18.686652,"(2.6, 2.96, 2.8748148148148145)","(21.0, 70.0, 64.26086956521739)","(61.0, 250.0, 206.66666666666669)","(51.0, 80.0, 72.29729729729729)","(4.4, 5.8, 5.4190476190476184)","(5.5, 8.2, 7.225)","(5.5, 7.6, 7.054545454545455)","(4.6, 7.2, 6.8500000000000005)"
15-12-2022 11:43:19.773665,"(2.6, 2.96, 2.8748148148148145)","(21.0, 70.0, 64.5)","(61.0, 250.0, 206.66666666666669)","(51.0, 80.0, 72.29729729729729)","(4.4, 5.8, 5.4799999999999995)","(5.5, 8.2, 7.144444444444444)","(5.5, 7.6, 7.138461538461538)","(4.6, 7.2, 6.828571428571429)"
15-12-2022 11:43:20.838106,"(2.6, 2.96, 2.878181818181818)","(21.0, 70.0, 64.5)","(61.0, 250.0, 226.36363636363637)","(51.0, 80.0, 72.29729729729729)","(4.4, 5.8, 5.4799999999999995)","(5.5, 8.0, 7.222222222222222)","(5.5, 7.6, 7.138461538461538)","(4.6, 7.2, 6.866666666666667)"
15-12-2022 11:43:21.889135,"(2.6, 2.94, 2.88)","(21.0, 70.0, 64.5)","(61.0, 250.0, 206.66666666666669)","(51.0, 80.0, 72.29729729729729)","(4.4, 5.8, 5.3999999999999995)","(5.5, 8.0, 7.120930232558139)","(5.5, 7.6, 7.138461538461538)","(4.6, 7.2, 6.866666666666667)"
15-12-2022 11:43:22.899895,"(2.6, 2.92, 2.875)","(21.0, 70.0, 64.5)","(61.0, 250.0, 226.36363636363637)","(51.0, 80.0, 72.29729729729729)","(4.4, 5.8, 5.3999999999999995)","(5.5, 8.0, 7.120930232558139)","(5.5, 7.6, 7.138461538461538)","(4.6, 7.2, 6.866666666666667)"
15-12-2022 11:43:23.975131,"(2.6, 2.92, 2.876)","(21.0, 70.0, 64.5)","(61.0, 250.0, 226.36363636363637)","(51.0, 80.0, 72.29729729729729)","(4.4, 5.8, 5.235294117647059)","(5.5, 7.8, 7.068292682926829)","(5.5, 7.6, 7.102439024390244)","(4.6, 7.2, 6.875)"
15-12-2022 11:43:25.079908,"(2.6, 2.92, 2.8695999999999997)","(21.0, 70.0, 64.5)","(61.0, 250.0, 206.66666666666669)","(51.0, 80.0, 72.29729729729729)","(4.4, 5.8, 5.533333333333333)","(5.5, 7.8, 7.068292682926829)","(5.5, 7.6, 7.102439024390244)","(4.6, 7.2, 6.94)"
15-12-2022 11:43:26.149988,"(2.6, 2.92, 2.8695999999999997)","(21.0, 70.0, 64.5)","(61.0, 250.0, 235.55555555555554)","(51.0, 80.0, 72.29729729729729)","(4.4, 5.8, 5.533333333333333)","(5.5, 7.8, 7.068292682926829)","(5.5, 7.6, 7.085714285714285)","(4.6, 7.2, 6.94)"
15-12-2022 11:43:27.255518,"(2.6, 2.92, 2.8695999999999997)","(21.0, 70.0, 64.5)","(61.0, 250.0, 235.55555555555554)","(51.0, 80.0, 72.29729729729729)","(4.4, 5.8, 5.463157894736843)","(5.5, 7.8, 7.068292682926829)","(5.5, 7.6, 6.958139534883721)","(4.6, 7.2, 6.904545454545454)"
15-12-2022 11:43:28.311085,"(2.6, 2.92, 2.8695999999999997)","(21.0, 70.0, 64.5)","(61.0, 250.0, 235.55555555555554)","(51.0, 80.0, 72.29729729729729)","(4.4, 5.8, 5.235294117647059)","(5.5, 7.8, 7.068292682926829)","(5.5, 7.4, 7.111111111111112)","(4.6, 7.2, 6.904545454545454)"
15-12-2022 11:43:29.390428,"(2.6, 2.92, 2.8695999999999997)","(21.0, 70.0, 64.5)","(61.0, 250.0, 235.55555555555554)","(51.0, 80.0, 72.29729729729729)","(4.4, 5.8, 5.6)","(5.5, 7.8, 7.068292682926829)","(5.5, 7.2, 6.88)","(4.6, 7.2, 6.904545454545454)"
15-12-2022 11:43:30.535085,"(2.6, 2.92, 2.8695999999999997)","(21.0, 70.0, 64.5)","(61.0, 250.0, 235.55555555555554)","(51.0, 80.0, 72.29729729729729)","(4.4, 5.8, 5.6)","(5.5, 7.8, 7.068292682926829)","(5.5, 7.2, 6.88)","(4.6, 7.2, 6.897674418604652)"
15-12-2022 11:43:31.641911,"(2.6, 2.92, 2.8695999999999997)","(21.0, 70.0, 63.84)","(61.0, 250.0, 235.55555555555554)","(51.0, 80.0, 72.29729729729729)","(4.4, 5.8, 5.6)","(5.5, 7.8, 7.295652173913043)","(5.5, 7.2, 6.88)","(4.6, 7.2, 6.897674418604652)"
15-12-2022 11:43:32.754609,"(2.6, 2.92, 2.8695999999999997)","(21.0, 70.0, 66.0)","(61.0, 250.0, 235.55555555555554)","(51.0, 80.0, 72.29729729729729)","(4.4, 5.8, 5.449999999999999)","(5.5, 7.6, 7.014634146341463)","(5.5, 7.2, 7.062068965517241)","(4.6, 7.2, 6.897674418604652)"
15-12-2022 11:43:33.827906,"(2.6, 2.92, 2.873333333333333)","(21.0, 70.0, 66.0)","(61.0, 250.0, 235.55555555555554)","(51.0, 80.0, 72.29729729729729)","(4.4, 5.8, 5.4190476190476184)","(5.5, 7.6, 7.014634146341463)","(5.5, 7.2, 6.964705882352941)","(4.6, 7.2, 6.897674418604652)"
15-12-2022 11:43:34.922201,"(2.6, 2.92, 2.8695999999999997)","(21.0, 70.0, 66.0)","(61.0, 250.0, 235.55555555555554)","(51.0, 80.0, 72.29729729729729)","(4.4, 5.8, 5.473913043478261)","(5.5, 7.6, 7.014634146341463)","(5.5, 7.2, 6.964705882352941)","(4.6, 7.2, 7.010810810810811)"
15-12-2022 11:43:35.967482,"(2.6, 2.92, 2.868888888888889)","(21.0, 70.0, 66.0)","(61.0, 250.0, 235.55555555555554)","(51.0, 80.0, 72.875)","(4.4, 5.8, 5.473913043478261)","(5.5, 7.6, 7.305882352941177)","(5.5, 7.2, 6.95)","(4.6, 7.2, 7.010810810810811)"
15-12-2022 11:43:37.024397,"(2.6, 2.96, 2.955238095238095)","(21.0, 70.0, 66.0)","(61.0, 250.0, 235.55555555555554)","(51.0, 80.0, 72.875)","(4.4, 5.8, 5.383333333333333)","(5.5, 7.4, 7.300000000000001)","(5.5, 7.2, 6.941935483870968)","(4.6, 7.2, 7.010810810810811)"
15-12-2022 11:43:38.123375,"(2.6, 3.0, 2.9775)","(21.0, 70.0, 66.0)","(61.0, 250.0, 226.36363636363637)","(51.0, 80.0, 72.875)","(4.4, 5.8, 5.2375)","(5.5, 7.4, 7.133333333333334)","(5.5, 7.2, 6.977777777777778)","(4.6, 7.2, 7.02051282051282)"
15-12-2022 11:43:39.222984,"(2.6, 3.05, 2.9899999999999998)","(21.0, 70.0, 66.0)","(61.0, 250.0, 226.36363636363637)","(51.0, 80.0, 72.875)","(4.4, 5.8, 5.539130434782609)","(5.5, 7.4, 7.300000000000001)","(5.5, 7.2, 6.947368421052632)","(4.6, 7.2, 7.02051282051282)"
15-12-2022 11:43:40.372712,"(2.6, 3.05, 2.992608695652174)","(21.0, 70.0, 66.0)","(61.0, 250.0, 206.66666666666669)","(51.0, 80.0, 72.875)","(4.4, 5.8, 5.539130434782609)","(5.5, 7.4, 7.125)","(5.5, 7.2, 6.933333333333334)","(4.6, 7.2, 7.02051282051282)"
15-12-2022 11:43:41.525263,"(2.6, 3.1, 3.082222222222222)","(21.0, 70.0, 66.0)","(61.0, 250.0, 226.36363636363637)","(51.0, 80.0, 72.875)","(4.4, 5.8, 5.539130434782609)","(5.5, 7.2, 7.0285714285714285)","(5.5, 7.2, 6.933333333333334)","(4.6, 7.2, 7.02051282051282)"
15-12-2022 11:43:42.628497,"(2.6, 3.05, 3.013333333333333)","(21.0, 70.0, 66.0)","(61.0, 250.0, 226.36363636363637)","(51.0, 80.0, 72.875)","(4.4, 5.8, 5.2375)","(5.5, 7.2, 6.930769230769231)","(5.5, 7.2, 6.933333333333334)","(4.6, 7.2, 7.02051282051282)"
15-12-2022 11:43:43.709511,"(2.6, 3.1, 2.988)","(21.0, 70.0, 66.0)","(61.0, 250.0, 206.66666666666669)","(51.0, 80.0, 72.875)","(4.4, 5.8, 5.575)","(5.5, 7.2, 7.104761904761904)","(5.5, 7.2, 6.933333333333334)","(4.6, 7.2, 7.02051282051282)"
15-12-2022 11:43:44.784929,"(2.6, 3.1, 2.988)","(26.0, 70.0, 66.0)","(71.0, 250.0, 206.66666666666669)","(51.0, 80.0, 72.875)","(4.4, 5.8, 5.575)","(5.5, 7.2, 6.984615384615385)","(5.5, 7.2, 6.953846153846154)","(4.8, 7.2, 6.961904761904762)"
15-12-2022 11:43:45.850951,"(2.6, 3.0, 2.9664)","(26.0, 70.0, 63.84)","(71.0, 250.0, 226.36363636363637)","(51.0, 80.0, 72.875)","(4.4, 5.8, 5.604347826086957)","(5.5, 7.2, 7.123809523809524)","(5.5, 7.2, 6.953846153846154)","(4.8, 7.2, 6.961904761904762)"
15-12-2022 11:43:46.896793,"(2.6, 3.0, 2.9833333333333334)","(26.0, 70.0, 63.84)","(71.0, 250.0, 206.66666666666669)","(51.0, 80.0, 72.875)","(4.4, 5.8, 5.604347826086957)","(5.5, 7.2, 7.123809523809524)","(5.5, 7.2, 6.953846153846154)","(4.8, 7.2, 6.961904761904762)"
15-12-2022 11:43:47.978395,"(2.6, 3.1, 3.04)","(26.0, 70.0, 63.84)","(71.0, 250.0, 206.66666666666669)","(51.0, 80.0, 72.875)","(4.4, 5.8, 5.55)","(5.5, 7.2, 7.123809523809524)","(5.5, 7.2, 6.953846153846154)","(4.8, 7.2, 6.961904761904762)"
15-12-2022 11:43:49.030408,"(2.6, 3.15, 3.054)","(26.0, 70.0, 63.84)","(71.0, 250.0, 226.36363636363637)","(51.0, 80.0, 72.875)","(4.4, 5.8, 5.425)","(5.5, 7.2, 6.984615384615385)","(5.5, 7.2, 6.933333333333334)","(4.8, 7.2, 6.961904761904762)"
15-12-2022 11:43:50.066260,"(2.6, 3.15, 3.0166666666666666)","(26.0, 70.0, 63.84)","(71.0, 250.0, 206.66666666666669)","(51.0, 80.0, 72.875)","(4.4, 5.8, 5.473913043478261)","(5.5, 7.2, 7.013333333333334)","(5.5, 7.2, 6.933333333333334)","(4.8, 7.2, 6.972727272727273)"
15-12-2022 11:43:51.201808,"(2.6, 3.15, 3.006842105263158)","(26.0, 70.0, 63.84)","(71.0, 250.0, 226.36363636363637)","(51.0, 80.0, 72.875)","(4.4, 5.8, 5.473913043478261)","(5.5, 7.2, 7.136)","(5.5, 7.2, 6.933333333333334)","(4.8, 7.2, 7.029268292682927)"
15-12-2022 11:43:52.282307,"(2.6, 3.1, 3.050588235294118)","(26.0, 70.0, 63.84)","(71.0, 250.0, 206.66666666666669)","(51.0, 80.0, 72.875)","(4.4, 5.8, 5.563157894736842)","(5.5, 7.2, 7.136)","(5.5, 7.2, 6.933333333333334)","(4.8, 7.2, 7.029268292682927)"
15-12-2022 11:43:53.411818,"(2.6, 3.1, 3.033333333333333)","(26.0, 70.0, 63.84)","(71.0, 250.0, 206.66666666666669)","(51.0, 80.0, 72.875)","(4.4, 5.8, 5.595454545454546)","(5.5, 7.2, 7.013333333333334)","(5.5, 7.2, 6.933333333333334)","(4.8, 7.2, 7.029268292682927)"
15-12-2022 11:43:54.526356,"(2.6, 3.1, 3.033333333333333)","(26.0, 70.0, 63.84)","(71.0, 250.0, 226.36363636363637)","(51.0, 80.0, 72.875)","(4.4, 5.8, 5.563157894736842)","(5.5, 7.2, 7.013333333333334)","(5.5, 7.2, 6.9714285714285715)","(4.8, 7.2, 7.094736842105263)"
15-12-2022 11:43:55.603267,"(2.6, 3.05, 3.0091666666666668)","(26.0, 70.0, 63.84)","(71.0, 250.0, 206.66666666666669)","(51.0, 80.0, 72.875)","(4.4, 5.8, 5.563157894736842)","(5.5, 7.2, 6.88421052631579)","(5.5, 7.2, 6.771428571428571)","(4.8, 7.2, 7.094736842105263)"
15-12-2022 11:43:56.734892,"(2.6, 3.05, 3.0324999999999998)","(26.0, 70.0, 63.84)","(71.0, 250.0, 226.36363636363637)","(51.0, 80.0, 73.52272727272727)","(4.4, 5.8, 5.595454545454546)","(5.5, 7.2, 6.8279069767441865)","(5.5, 6.8, 6.771428571428571)","(4.8, 7.2, 7.094736842105263)"
15-12-2022 11:43:57.824325,"(2.6, 3.05, 3.0255)","(26.0, 70.0, 63.84)","(71.0, 250.0, 206.66666666666669)","(51.0, 80.0, 72.875)","(4.4, 5.8, 5.5)","(5.5, 7.2, 6.8279069767441865)","(5.5, 6.8, 6.617142857142857)","(4.8, 7.2, 7.094736842105263)"
15-12-2022 11:43:58.876466,"(2.6, 3.05, 3.0255)","(26.0, 70.0, 63.84)","(71.0, 250.0, 206.66666666666669)","(51.0, 80.0, 72.875)","(4.4, 5.8, 5.539130434782609)","(5.5, 7.2, 6.993548387096775)","(5.5, 6.8, 6.54468085106383)","(4.8, 7.2, 7.094736842105263)"
15-12-2022 11:43:59.920925,"(2.6, 3.05, 3.04)","(26.0, 70.0, 63.84)","(71.0, 250.0, 226.36363636363637)","(51.0, 80.0, 73.86363636363636)","(4.4, 5.8, 5.5600000000000005)","(5.5, 7.2, 7.114285714285715)","(5.5, 6.8, 6.593103448275862)","(4.8, 7.2, 7.094736842105263)"
15-12-2022 11:44:01.016429,"(2.6, 3.05, 2.951)","(26.0, 70.0, 63.84)","(71.0, 250.0, 206.66666666666669)","(51.0, 80.0, 75.0)","(4.4, 5.8, 5.5600000000000005)","(5.5, 7.2, 7.114285714285715)","(5.5, 6.8, 6.593103448275862)","(4.8, 7.2, 7.094736842105263)"
15-12-2022 11:44:02.116181,"(2.6, 3.05, 2.9779999999999998)","(26.0, 70.0, 63.84)","(71.0, 250.0, 206.66666666666669)","(51.0, 80.0, 75.0)","(4.4, 5.8, 5.5600000000000005)","(5.5, 7.2, 6.808695652173913)","(5.5, 6.8, 6.443243243243243)","(4.8, 7.2, 6.9884615384615385)"
15-12-2022 11:44:03.252901,"(2.6, 3.05, 2.99375)","(26.0, 70.0, 63.84)","(71.0, 250.0, 206.66666666666669)","(51.0, 80.0, 75.64516129032258)","(4.4, 5.8, 5.662162162162162)","(5.5, 7.2, 6.878571428571428)","(5.5, 6.8, 6.5)","(4.8, 7.2, 6.94)"
15-12-2022 11:44:04.389149,"(2.6, 3.0, 2.996)","(26.0, 70.0, 63.84)","(71.0, 250.0, 212.85714285714286)","(51.0, 80.0, 76.02941176470588)","(4.4, 5.8, 5.62)","(5.5, 7.2, 6.878571428571428)","(5.5, 6.8, 6.5)","(4.8, 7.2, 6.872131147540983)"
15-12-2022 11:44:05.530436,"(2.6, 3.05, 2.988928571428571)","(26.0, 70.0, 63.84)","(71.0, 250.0, 236.0)","(51.0, 80.0, 76.02941176470588)","(4.4, 5.8, 5.62)","(5.5, 7.2, 6.773333333333333)","(5.5, 6.8, 6.536)","(4.8, 7.2, 6.716923076923077)"
15-12-2022 11:44:06.664808,"(2.6, 3.05, 2.9833333333333334)","(26.0, 70.0, 63.84)","(71.0, 250.0, 236.0)","(51.0, 80.0, 76.02941176470588)","(4.6, 5.8, 5.636363636363637)","(5.5, 7.2, 6.773333333333333)","(5.5, 6.8, 6.536)","(4.8, 7.0, 6.421621621621622)"
15-12-2022 11:44:07.681046,"(2.6, 3.05, 3.0026315789473683)","(26.0, 70.0, 63.84)","(71.0, 250.0, 236.0)","(51.0, 80.0, 76.02941176470588)","(4.6, 5.8, 5.636363636363637)","(5.5, 7.2, 6.873684210526315)","(5.5, 6.8, 6.6)","(4.8, 6.6, 6.411428571428571)"
15-12-2022 11:44:08.791949,"(2.6, 3.05, 3.0086363636363638)","(26.0, 70.0, 64.07692307692308)","(71.0, 250.0, 236.0)","(51.0, 80.0, 73.52272727272727)","(4.6, 5.8, 5.636363636363637)","(5.5, 7.2, 6.877777777777777)","(5.5, 6.8, 6.6)","(4.8, 6.6, 6.411428571428571)"
15-12-2022 11:44:09.799554,"(2.6, 3.05, 3.0033333333333334)","(26.0, 70.0, 64.07692307692308)","(71.0, 250.0, 236.0)","(51.0, 80.0, 66.8)","(4.6, 5.8, 5.636363636363637)","(5.5, 7.2, 6.825806451612903)","(5.5, 6.8, 6.6)","(4.8, 6.6, 6.411428571428571)"
15-12-2022 11:44:10.869119,"(2.6, 3.05, 3.0033333333333334)","(26.0, 70.0, 64.07692307692308)","(71.0, 250.0, 236.0)","(51.0, 80.0, 68.62068965517241)","(4.6, 5.8, 5.636363636363637)","(5.5, 7.2, 6.825806451612903)","(5.5, 6.8, 6.6)","(4.8, 6.6, 6.411428571428571)"
