,Farmor Hype,Pump My Tyre,Rosdue Kodiak,Ninja Redemption,On Any Day,Magique Noir,Champagne Ivy,Wild Apatite
09-01-2023 11:18:33.600297,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 14.177777777777777)"
09-01-2023 11:18:34.704626,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 14.177777777777777)"
09-01-2023 11:18:35.846921,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 14.177777777777777)"
09-01-2023 11:18:37.039407,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 14.177777777777777)"
09-01-2023 11:18:38.208478,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 14.177777777777777)"
09-01-2023 11:18:39.378581,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.911111111111111)"
09-01-2023 11:18:40.565508,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.428571428571429)"
09-01-2023 11:18:41.735049,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.428571428571429)"
09-01-2023 11:18:42.916042,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.8)"
09-01-2023 11:18:44.100180,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.133333333333333)"
09-01-2023 11:18:45.255990,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.133333333333333)"
09-01-2023 11:18:46.446512,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.133333333333333)"
09-01-2023 11:18:47.619237,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.133333333333333)"
09-01-2023 11:18:48.764239,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.133333333333333)"
09-01-2023 11:18:49.903042,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.133333333333333)"
09-01-2023 11:18:51.085365,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.133333333333333)"
09-01-2023 11:18:52.312012,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.133333333333333)"
09-01-2023 11:18:53.471905,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.133333333333333)"
09-01-2023 11:18:54.642365,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.133333333333333)"
09-01-2023 11:18:55.792155,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.133333333333333)"
09-01-2023 11:18:56.971553,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.133333333333333)"
09-01-2023 11:18:58.140142,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.133333333333333)"
09-01-2023 11:18:59.325703,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.133333333333333)"
09-01-2023 11:19:00.501216,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.133333333333333)"
09-01-2023 11:19:01.718557,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.133333333333333)"
09-01-2023 11:19:02.886683,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.133333333333333)"
09-01-2023 11:19:04.055778,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.133333333333333)"
09-01-2023 11:19:05.192943,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.133333333333333)"
09-01-2023 11:19:06.318935,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.133333333333333)"
09-01-2023 11:19:07.368293,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.133333333333333)"
09-01-2023 11:19:08.334317,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.133333333333333)"
09-01-2023 11:19:09.332306,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 14.133333333333333)"
09-01-2023 11:19:10.383691,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 14.133333333333333)"
09-01-2023 11:19:11.520061,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 14.133333333333333)"
09-01-2023 11:19:12.662393,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.266666666666666)"
09-01-2023 11:19:13.841791,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.266666666666666)"
09-01-2023 11:19:15.028614,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.266666666666666)"
09-01-2023 11:19:16.234222,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.266666666666666)"
09-01-2023 11:19:17.448973,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.266666666666666)"
09-01-2023 11:19:18.665473,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.266666666666666)"
09-01-2023 11:19:19.857315,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.266666666666666)"
09-01-2023 11:19:21.006434,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.266666666666666)"
09-01-2023 11:19:22.198163,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.266666666666666)"
09-01-2023 11:19:23.373624,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.266666666666666)"
09-01-2023 11:19:24.559667,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.266666666666666)"
09-01-2023 11:19:25.737257,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.266666666666666)"
09-01-2023 11:19:26.932096,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.266666666666666)"
09-01-2023 11:19:28.150768,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.266666666666666)"
09-01-2023 11:19:29.372631,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.266666666666666)"
09-01-2023 11:19:30.588073,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.266666666666666)"
09-01-2023 11:19:31.756184,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.266666666666666)"
09-01-2023 11:19:32.946759,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.266666666666666)"
09-01-2023 11:19:34.145818,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.266666666666666)"
09-01-2023 11:19:35.364563,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.266666666666666)"
09-01-2023 11:19:36.531400,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.266666666666666)"
09-01-2023 11:19:37.706375,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.266666666666666)"
09-01-2023 11:19:38.885549,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.266666666666666)"
09-01-2023 11:19:40.085026,"(2.2, 3.1, 2.35)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 14.222222222222221)"
09-01-2023 11:19:41.284630,"(2.2, 3.05, 2.2944444444444447)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 14.222222222222221)"
09-01-2023 11:19:42.474765,"(2.2, 3.05, 2.2944444444444447)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 14.222222222222221)"
09-01-2023 11:19:43.658435,"(2.2, 3.05, 2.2944444444444447)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 14.222222222222221)"
09-01-2023 11:19:44.830572,"(2.2, 3.05, 2.2944444444444447)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 14.222222222222221)"
09-01-2023 11:19:45.981007,"(2.2, 3.05, 2.2944444444444447)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 14.222222222222221)"
09-01-2023 11:19:47.121146,"(2.2, 3.05, 2.2944444444444447)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 14.222222222222221)"
09-01-2023 11:19:48.213932,"(2.2, 3.05, 2.2944444444444447)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 14.222222222222221)"
09-01-2023 11:19:49.285509,"(2.2, 3.05, 2.2944444444444447)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.911111111111111)"
09-01-2023 11:19:50.302337,"(2.2, 3.05, 2.2944444444444447)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.428571428571429)"
09-01-2023 11:19:51.280900,"(2.2, 3.05, 2.2944444444444447)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.066666666666666)"
09-01-2023 11:19:52.262308,"(2.2, 3.05, 2.2944444444444447)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.066666666666666)"
09-01-2023 11:19:53.338528,"(2.2, 3.05, 2.2944444444444447)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.066666666666666)"
09-01-2023 11:19:54.432909,"(2.2, 3.05, 2.2944444444444447)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.066666666666666)"
09-01-2023 11:19:55.563245,"(2.2, 3.05, 2.2944444444444447)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.066666666666666)"
09-01-2023 11:19:56.708808,"(2.2, 3.05, 2.2944444444444447)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.066666666666666)"
09-01-2023 11:19:57.874676,"(2.2, 3.05, 2.2944444444444447)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.066666666666666)"
09-01-2023 11:19:59.023521,"(2.2, 3.05, 2.2944444444444447)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.066666666666666)"
09-01-2023 11:20:00.134124,"(2.2, 3.05, 2.2944444444444447)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.066666666666666)"
09-01-2023 11:20:01.279297,"(2.2, 3.05, 2.2944444444444447)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.066666666666666)"
09-01-2023 11:20:02.412140,"(2.2, 3.05, 2.2944444444444447)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.066666666666666)"
09-01-2023 11:20:03.564031,"(2.2, 3.05, 2.2944444444444447)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.066666666666666)"
09-01-2023 11:20:04.660233,"(2.2, 3.05, 2.2944444444444447)","(5.0, 10.0, 5.7272727272727275)","(12.0, 26.0, 21.97222222222222)","(31.0, 110.0, 52.14285714285714)","(10.0, 21.0, 15.2)","(31.0, 130.0, 57.14285714285714)","(3.4, 5.5, 3.791666666666667)","(7.5, 16.0, 13.066666666666666)"
