,Thornbird,Sunshine Banjo,Lady Swiss,Pound Down,Sweet Kris,Flight To Mars,Hes A Minstrel
09-01-2023 14:04:15.804095,"(8.0, 10.0, 9.674074074074074)","(2.6, 2.92, 2.848)","(16.0, 29.0, 25.714285714285715)","(51.0, 130.0, 101.07142857142857)","(2.6, 3.1, 3.013529411764706)","(5.0, 7.8, 7.224)","(13.0, 29.0, 26.692307692307693)"
09-01-2023 14:04:16.788838,"(8.0, 10.0, 9.674074074074074)","(2.6, 2.92, 2.8617142857142857)","(16.0, 29.0, 25.714285714285715)","(51.0, 130.0, 101.07142857142857)","(2.6, 3.1, 3.013529411764706)","(5.0, 7.8, 7.224)","(13.0, 29.0, 27.333333333333332)"
09-01-2023 14:04:17.830586,"(8.0, 10.0, 9.674074074074074)","(2.6, 2.92, 2.8617142857142857)","(16.0, 29.0, 25.714285714285715)","(51.0, 130.0, 101.07142857142857)","(2.6, 3.1, 3.013529411764706)","(5.0, 7.8, 7.224)","(14.0, 29.0, 28.647058823529413)"
09-01-2023 14:04:18.887872,"(8.0, 10.0, 9.674074074074074)","(2.6, 2.92, 2.8617142857142857)","(16.0, 29.0, 25.714285714285715)","(51.0, 130.0, 101.07142857142857)","(2.6, 3.1, 3.013529411764706)","(5.0, 7.8, 7.224)","(14.0, 29.0, 28.096774193548388)"
09-01-2023 14:04:19.909087,"(8.0, 10.0, 9.674074074074074)","(2.6, 2.92, 2.86)","(16.0, 29.0, 25.714285714285715)","(51.0, 130.0, 101.07142857142857)","(2.6, 3.1, 3.013529411764706)","(5.0, 7.8, 7.224)","(14.0, 29.0, 28.555555555555557)"
09-01-2023 14:04:20.945160,"(8.0, 10.0, 9.674074074074074)","(2.6, 2.92, 2.853684210526316)","(16.0, 29.0, 25.714285714285715)","(51.0, 130.0, 101.07142857142857)","(2.6, 3.1, 3.013529411764706)","(5.0, 7.8, 7.224)","(14.0, 29.0, 28.555555555555557)"
09-01-2023 14:04:21.996676,"(8.0, 10.0, 9.674074074074074)","(2.6, 2.92, 2.853684210526316)","(16.0, 29.0, 25.625)","(51.0, 130.0, 101.07142857142857)","(2.6, 3.1, 2.995)","(5.0, 7.8, 7.224)","(14.0, 29.0, 28.096774193548388)"
09-01-2023 14:04:23.019081,"(8.0, 10.0, 9.674074074074074)","(2.6, 2.92, 2.86)","(16.0, 29.0, 25.714285714285715)","(51.0, 130.0, 101.07142857142857)","(2.6, 3.1, 3.0091891891891893)","(5.0, 7.8, 7.224)","(14.0, 29.0, 28.555555555555557)"
09-01-2023 14:04:24.020412,"(8.0, 10.0, 9.674074074074074)","(2.6, 2.92, 2.86)","(16.0, 29.0, 25.714285714285715)","(51.0, 130.0, 100.0)","(2.6, 3.1, 3.0091891891891893)","(5.0, 7.8, 7.3076923076923075)","(14.0, 29.0, 28.096774193548388)"
09-01-2023 14:04:24.938087,"(8.0, 10.0, 9.674074074074074)","(2.6, 2.92, 2.86)","(16.0, 29.0, 25.714285714285715)","(51.0, 130.0, 95.38461538461539)","(2.6, 3.1, 3.0091891891891893)","(5.0, 7.8, 7.224)","(14.0, 29.0, 28.555555555555557)"
09-01-2023 14:04:25.869013,"(8.0, 10.0, 9.674074074074074)","(2.6, 2.92, 2.86)","(16.0, 29.0, 25.714285714285715)","(51.0, 130.0, 98.84615384615384)","(2.6, 3.1, 3.0091891891891893)","(5.0, 7.8, 7.224)","(14.0, 29.0, 28.096774193548388)"
09-01-2023 14:04:26.798582,"(8.0, 10.0, 9.674074074074074)","(2.6, 2.92, 2.86)","(16.0, 28.0, 26.875)","(51.0, 130.0, 96.25)","(2.6, 3.1, 3.0091891891891893)","(5.0, 7.8, 7.224)","(14.0, 29.0, 28.555555555555557)"
09-01-2023 14:04:27.770448,"(8.0, 10.0, 9.674074074074074)","(2.6, 2.92, 2.86)","(16.0, 28.0, 26.25)","(51.0, 130.0, 98.84615384615384)","(2.6, 3.1, 3.0091891891891893)","(5.0, 7.8, 7.224)","(14.0, 29.0, 27.2)"
09-01-2023 14:04:28.749642,"(8.0, 10.0, 9.674074074074074)","(2.6, 2.92, 2.86)","(16.0, 28.0, 26.25)","(51.0, 130.0, 96.25)","(2.6, 3.1, 3.02)","(5.0, 7.8, 7.224)","(14.0, 29.0, 27.894736842105264)"
09-01-2023 14:04:29.773110,"(8.0, 10.0, 9.674074074074074)","(2.6, 2.92, 2.86)","(16.0, 28.0, 25.833333333333332)","(51.0, 130.0, 98.84615384615384)","(2.6, 3.1, 3.02)","(5.0, 7.8, 7.32)","(14.0, 29.0, 28.64)"
09-01-2023 14:04:30.820388,"(8.0, 10.0, 9.674074074074074)","(2.6, 2.92, 2.86)","(16.0, 28.0, 25.535714285714285)","(51.0, 130.0, 96.25)","(2.6, 3.1, 3.046666666666667)","(5.0, 7.8, 7.223076923076923)","(14.0, 29.0, 28.363636363636363)"
09-01-2023 14:04:31.842931,"(8.0, 9.4, 8.866666666666667)","(2.6, 2.92, 2.86)","(16.0, 28.0, 26.23076923076923)","(51.0, 130.0, 100.0)","(2.6, 3.1, 3.0533333333333332)","(5.0, 7.8, 7.223076923076923)","(14.0, 29.0, 28.785714285714285)"
09-01-2023 14:04:32.872416,"(8.0, 9.4, 8.84)","(2.6, 2.92, 2.86)","(16.0, 28.0, 26.413793103448278)","(51.0, 130.0, 105.45454545454545)","(2.6, 3.1, 3.0533333333333332)","(5.0, 7.8, 7.223076923076923)","(14.0, 29.0, 28.516129032258064)"
09-01-2023 14:04:33.869005,"(8.0, 9.4, 8.84)","(2.6, 2.92, 2.86)","(16.0, 28.0, 26.413793103448278)","(51.0, 130.0, 105.45454545454545)","(2.6, 3.1, 3.0533333333333332)","(5.0, 7.8, 7.223076923076923)","(14.0, 29.0, 28.785714285714285)"
09-01-2023 14:04:34.861504,"(8.0, 9.4, 8.84)","(2.6, 2.92, 2.86)","(16.0, 28.0, 26.46153846153846)","(51.0, 130.0, 105.45454545454545)","(2.6, 3.1, 3.0533333333333332)","(5.0, 7.8, 7.223076923076923)","(14.0, 29.0, 28.516129032258064)"
09-01-2023 14:04:35.922831,"(8.0, 9.4, 8.84)","(2.6, 2.92, 2.86)","(16.0, 28.0, 26.46153846153846)","(51.0, 130.0, 105.45454545454545)","(2.6, 3.1, 3.0533333333333332)","(5.0, 7.8, 7.223076923076923)","(14.0, 29.0, 28.785714285714285)"
09-01-2023 14:04:36.909398,"(8.0, 9.4, 8.68)","(2.6, 2.92, 2.86)","(16.0, 28.0, 26.46153846153846)","(51.0, 130.0, 105.45454545454545)","(2.6, 3.1, 3.0533333333333332)","(5.0, 7.8, 7.223076923076923)","(14.0, 29.0, 28.516129032258064)"
09-01-2023 14:04:37.892178,"(8.0, 9.4, 8.68)","(2.6, 2.92, 2.868)","(16.0, 28.0, 26.46153846153846)","(51.0, 130.0, 105.45454545454545)","(2.6, 3.1, 3.0533333333333332)","(5.0, 7.8, 7.223076923076923)","(14.0, 29.0, 28.785714285714285)"
09-01-2023 14:04:38.952727,"(8.0, 9.4, 8.68)","(2.6, 2.92, 2.868)","(16.0, 28.0, 26.46153846153846)","(51.0, 130.0, 105.45454545454545)","(2.6, 3.1, 3.0533333333333332)","(5.0, 7.8, 7.223076923076923)","(14.0, 29.0, 28.516129032258064)"
09-01-2023 14:04:39.982803,"(8.0, 9.4, 8.68)","(2.6, 2.92, 2.868)","(16.0, 28.0, 26.46153846153846)","(51.0, 130.0, 105.45454545454545)","(2.6, 3.1, 3.042962962962963)","(5.0, 7.8, 7.223076923076923)","(14.0, 29.0, 28.516129032258064)"
09-01-2023 14:04:40.995612,"(8.0, 9.4, 8.68)","(2.6, 2.92, 2.868)","(16.0, 28.0, 26.46153846153846)","(51.0, 130.0, 105.45454545454545)","(2.6, 3.1, 2.99)","(5.0, 7.8, 7.223076923076923)","(14.0, 29.0, 28.516129032258064)"
09-01-2023 14:04:42.040967,"(8.0, 9.4, 8.68)","(2.6, 2.92, 2.892413793103448)","(16.0, 28.0, 26.46153846153846)","(51.0, 130.0, 103.0)","(2.6, 3.1, 2.99)","(5.0, 7.8, 7.223076923076923)","(14.0, 29.0, 28.785714285714285)"
09-01-2023 14:04:43.060278,"(8.0, 9.4, 8.68)","(2.6, 2.92, 2.888)","(16.0, 28.0, 26.46153846153846)","(51.0, 130.0, 112.0)","(2.6, 3.1, 3.0223529411764707)","(5.0, 7.8, 7.223076923076923)","(14.0, 29.0, 28.516129032258064)"
09-01-2023 14:04:44.112924,"(8.0, 9.4, 8.68)","(2.6, 2.92, 2.8989473684210525)","(16.0, 28.0, 26.46153846153846)","(51.0, 130.0, 112.0)","(2.6, 3.1, 2.99)","(5.0, 7.8, 7.223076923076923)","(14.0, 29.0, 28.785714285714285)"
09-01-2023 14:04:45.161146,"(8.0, 9.4, 8.68)","(2.6, 2.92, 2.8989473684210525)","(16.0, 28.0, 26.46153846153846)","(51.0, 130.0, 115.0)","(2.6, 3.1, 3.0223529411764707)","(5.0, 7.8, 7.223076923076923)","(14.0, 29.0, 28.516129032258064)"
09-01-2023 14:04:46.205642,"(8.0, 9.4, 8.68)","(2.6, 2.92, 2.8989473684210525)","(16.0, 28.0, 26.46153846153846)","(51.0, 130.0, 115.0)","(2.6, 3.1, 3.0348148148148146)","(5.0, 7.8, 7.223076923076923)","(14.0, 29.0, 28.785714285714285)"
09-01-2023 14:04:47.236093,"(8.0, 9.2, 8.705882352941176)","(2.6, 2.92, 2.8866666666666667)","(16.0, 28.0, 26.46153846153846)","(51.0, 130.0, 115.0)","(2.6, 3.1, 3.0348148148148146)","(5.0, 7.8, 7.223076923076923)","(14.0, 29.0, 28.785714285714285)"
09-01-2023 14:04:48.369481,"(8.0, 9.2, 8.705882352941176)","(2.6, 2.92, 2.8866666666666667)","(16.0, 28.0, 26.46153846153846)","(51.0, 130.0, 115.0)","(2.6, 3.1, 3.0503225806451613)","(5.0, 7.8, 7.223076923076923)","(14.0, 29.0, 28.10810810810811)"
09-01-2023 14:04:49.368014,"(8.0, 9.2, 8.705882352941176)","(2.6, 2.92, 2.884444444444444)","(16.0, 28.0, 26.46153846153846)","(51.0, 130.0, 115.0)","(2.6, 3.1, 3.066060606060606)","(5.0, 7.8, 7.223076923076923)","(14.0, 29.0, 28.785714285714285)"
09-01-2023 14:04:50.363804,"(8.0, 9.2, 8.705882352941176)","(2.6, 2.92, 2.8909090909090907)","(16.0, 28.0, 26.46153846153846)","(51.0, 130.0, 115.0)","(2.6, 3.1, 3.066060606060606)","(5.0, 7.8, 7.223076923076923)","(14.0, 29.0, 28.516129032258064)"
09-01-2023 14:04:51.386993,"(7.5, 9.2, 8.666666666666666)","(2.6, 2.92, 2.8909090909090907)","(16.0, 28.0, 26.46153846153846)","(51.0, 130.0, 112.0)","(2.6, 3.1, 3.066060606060606)","(5.0, 7.8, 7.223076923076923)","(14.0, 29.0, 28.516129032258064)"
09-01-2023 14:04:52.333316,"(7.5, 9.2, 8.64864864864865)","(2.6, 2.92, 2.8666666666666667)","(16.0, 28.0, 26.46153846153846)","(51.0, 130.0, 107.5)","(2.6, 3.1, 3.066060606060606)","(5.0, 7.8, 7.378378378378378)","(14.0, 29.0, 28.25)"
09-01-2023 14:04:53.307770,"(7.5, 9.2, 8.714285714285714)","(2.6, 2.92, 2.8189473684210524)","(16.0, 28.0, 27.285714285714285)","(51.0, 130.0, 123.33333333333334)","(2.6, 3.1, 3.0726829268292684)","(5.0, 7.8, 7.378378378378378)","(14.0, 29.0, 28.25)"
09-01-2023 14:04:54.243377,"(7.5, 9.2, 8.64864864864865)","(2.6, 2.92, 2.8365217391304345)","(16.0, 28.0, 27.047619047619047)","(51.0, 130.0, 118.57142857142857)","(2.6, 3.1, 3.0726829268292684)","(5.0, 7.8, 7.445454545454545)","(14.0, 29.0, 28.25)"
09-01-2023 14:04:55.193371,"(7.5, 9.2, 8.64864864864865)","(2.6, 2.92, 2.8189473684210524)","(16.0, 28.0, 27.130434782608695)","(51.0, 130.0, 118.57142857142857)","(2.6, 3.1, 3.0726829268292684)","(5.0, 7.8, 7.445454545454545)","(14.0, 29.0, 28.25)"
09-01-2023 14:04:56.247759,"(7.5, 9.2, 8.714285714285714)","(2.6, 2.92, 2.8365217391304345)","(16.0, 28.0, 27.23076923076923)","(51.0, 130.0, 115.0)","(2.6, 3.1, 3.0726829268292684)","(5.0, 7.8, 7.445454545454545)","(14.0, 29.0, 28.25)"
09-01-2023 14:04:57.305376,"(7.5, 9.2, 8.64864864864865)","(2.6, 2.92, 2.8189473684210524)","(16.0, 28.0, 27.130434782608695)","(51.0, 130.0, 123.33333333333334)","(2.6, 3.1, 3.0726829268292684)","(5.0, 7.8, 7.533333333333333)","(14.0, 29.0, 28.25)"
09-01-2023 14:04:58.359098,"(7.5, 9.2, 8.714285714285714)","(2.6, 2.92, 2.8365217391304345)","(16.0, 28.0, 27.23076923076923)","(51.0, 130.0, 118.57142857142857)","(2.6, 3.1, 3.06)","(5.0, 7.8, 7.533333333333333)","(14.0, 29.0, 28.25)"
09-01-2023 14:04:59.440554,"(7.5, 9.0, 8.8)","(2.6, 2.92, 2.8365217391304345)","(16.0, 28.0, 27.130434782608695)","(51.0, 130.0, 118.57142857142857)","(2.6, 3.1, 3.06)","(5.0, 7.8, 7.548571428571429)","(14.0, 29.0, 28.25)"
09-01-2023 14:05:00.534791,"(7.5, 9.0, 8.885714285714286)","(2.6, 2.92, 2.824)","(16.0, 28.0, 27.130434782608695)","(51.0, 130.0, 118.57142857142857)","(2.6, 3.1, 3.0494736842105263)","(5.0, 7.8, 7.548571428571429)","(14.0, 29.0, 28.25)"
09-01-2023 14:05:01.621584,"(7.5, 9.0, 8.815384615384616)","(2.6, 2.92, 2.8189473684210524)","(16.0, 28.0, 27.047619047619047)","(51.0, 130.0, 118.57142857142857)","(2.6, 3.1, 3.0725714285714285)","(5.0, 7.8, 7.548571428571429)","(14.0, 29.0, 28.25)"
09-01-2023 14:05:02.703480,"(7.5, 9.0, 8.755555555555555)","(2.6, 2.92, 2.8365217391304345)","(16.0, 28.0, 27.130434782608695)","(51.0, 130.0, 118.57142857142857)","(2.6, 3.1, 3.0725714285714285)","(5.0, 7.8, 7.548571428571429)","(14.0, 29.0, 28.25)"
09-01-2023 14:05:03.763554,"(7.5, 9.0, 8.755555555555555)","(2.6, 2.92, 2.8189473684210524)","(16.0, 28.0, 27.23076923076923)","(51.0, 130.0, 123.33333333333334)","(2.6, 3.1, 3.084516129032258)","(5.0, 7.8, 7.533333333333333)","(14.0, 29.0, 28.25)"
09-01-2023 14:05:04.841670,"(7.5, 9.0, 8.755555555555555)","(2.6, 2.92, 2.824)","(16.0, 28.0, 27.047619047619047)","(51.0, 130.0, 118.57142857142857)","(2.6, 3.1, 3.084516129032258)","(5.0, 7.8, 7.533333333333333)","(14.0, 29.0, 28.25)"
09-01-2023 14:05:05.848812,"(7.5, 9.0, 8.755555555555555)","(2.6, 2.92, 2.8442105263157895)","(16.0, 28.0, 27.047619047619047)","(51.0, 130.0, 123.33333333333334)","(2.6, 3.1, 3.075)","(5.0, 7.8, 7.546341463414635)","(14.0, 29.0, 28.25)"
09-01-2023 14:05:06.904293,"(7.5, 9.0, 8.762162162162163)","(2.6, 2.82, 2.8085714285714283)","(16.0, 28.0, 27.047619047619047)","(51.0, 130.0, 108.18181818181819)","(2.6, 3.1, 3.0617647058823527)","(5.0, 7.8, 7.533333333333333)","(14.0, 29.0, 28.25)"
09-01-2023 14:05:07.944226,"(7.5, 9.0, 8.76470588235294)","(2.6, 2.92, 2.8365217391304345)","(16.0, 28.0, 27.047619047619047)","(51.0, 130.0, 107.77777777777777)","(2.6, 3.15, 3.1125)","(5.0, 7.8, 7.533333333333333)","(14.0, 29.0, 28.25)"
09-01-2023 14:05:08.950915,"(7.5, 9.0, 8.76470588235294)","(2.5, 2.92, 2.8189473684210524)","(16.0, 28.0, 27.096774193548388)","(51.0, 130.0, 106.0)","(2.6, 3.15, 3.0954545454545452)","(5.0, 7.8, 7.533333333333333)","(15.0, 29.0, 28.25)"
09-01-2023 14:05:09.901429,"(7.5, 9.0, 8.76470588235294)","(2.5, 2.92, 2.8189473684210524)","(16.0, 28.0, 24.685714285714287)","(51.0, 130.0, 115.0)","(2.6, 3.15, 3.0954545454545452)","(5.0, 7.8, 7.533333333333333)","(15.0, 29.0, 28.25)"
09-01-2023 14:05:10.833728,"(7.5, 9.0, 8.76470588235294)","(2.5, 2.92, 2.8365217391304345)","(16.0, 28.0, 24.8)","(51.0, 130.0, 108.18181818181819)","(2.6, 3.15, 3.0954545454545452)","(5.0, 7.8, 7.533333333333333)","(15.0, 29.0, 28.25)"
09-01-2023 14:05:11.803283,"(7.5, 9.0, 8.76470588235294)","(2.5, 2.92, 2.8189473684210524)","(16.0, 28.0, 24.34285714285714)","(51.0, 130.0, 108.18181818181819)","(2.6, 3.15, 3.0954545454545452)","(5.0, 7.8, 7.533333333333333)","(15.0, 29.0, 28.25)"
09-01-2023 14:05:12.815358,"(7.5, 9.0, 8.76470588235294)","(2.5, 2.92, 2.8365217391304345)","(16.0, 28.0, 24.71794871794872)","(51.0, 130.0, 108.18181818181819)","(2.6, 3.15, 3.0954545454545452)","(5.0, 7.8, 7.533333333333333)","(15.0, 29.0, 28.25)"
09-01-2023 14:05:13.818950,"(7.5, 9.0, 8.76470588235294)","(2.5, 2.92, 2.8189473684210524)","(16.0, 28.0, 24.71794871794872)","(51.0, 130.0, 108.18181818181819)","(2.6, 3.15, 3.0954545454545452)","(5.0, 7.8, 7.533333333333333)","(15.0, 29.0, 28.129032258064516)"
09-01-2023 14:05:14.887508,"(7.5, 9.0, 8.76470588235294)","(2.45, 2.92, 2.8365217391304345)","(16.0, 28.0, 25.09090909090909)","(51.0, 130.0, 108.18181818181819)","(2.6, 3.15, 3.0954545454545452)","(5.0, 7.8, 7.533333333333333)","(15.0, 29.0, 28.18181818181818)"
09-01-2023 14:05:15.948159,"(7.5, 9.0, 8.76470588235294)","(2.45, 2.92, 2.824)","(16.0, 28.0, 25.09090909090909)","(51.0, 130.0, 115.0)","(2.6, 3.15, 3.0954545454545452)","(5.0, 7.8, 7.533333333333333)","(15.0, 29.0, 28.18181818181818)"
09-01-2023 14:05:17.042864,"(7.5, 9.0, 8.76470588235294)","(2.45, 2.92, 2.8442105263157895)","(16.0, 28.0, 25.09090909090909)","(51.0, 130.0, 115.0)","(2.6, 3.15, 3.0954545454545452)","(5.0, 7.8, 7.533333333333333)","(15.0, 29.0, 28.18181818181818)"
09-01-2023 14:05:18.118516,"(7.5, 9.0, 8.76470588235294)","(2.45, 2.92, 2.8442105263157895)","(16.0, 28.0, 26.4)","(51.0, 130.0, 108.18181818181819)","(2.6, 3.15, 3.0954545454545452)","(5.0, 7.8, 7.533333333333333)","(15.0, 29.0, 28.18181818181818)"
09-01-2023 14:05:19.206349,"(7.5, 9.0, 8.76470588235294)","(2.45, 2.92, 2.824)","(16.0, 27.0, 26.4)","(51.0, 130.0, 115.0)","(2.6, 3.15, 3.0954545454545452)","(5.0, 7.8, 7.533333333333333)","(15.0, 29.0, 28.18181818181818)"
09-01-2023 14:05:20.271287,"(7.5, 9.0, 8.76470588235294)","(2.45, 2.92, 2.824)","(16.0, 27.0, 26.4)","(51.0, 130.0, 115.0)","(2.6, 3.15, 3.0954545454545452)","(5.0, 7.8, 7.533333333333333)","(15.0, 29.0, 28.18181818181818)"
09-01-2023 14:05:21.329148,"(7.5, 9.0, 8.76470588235294)","(2.45, 2.92, 2.808)","(16.0, 27.0, 26.4)","(51.0, 130.0, 108.18181818181819)","(2.6, 3.15, 3.0954545454545452)","(5.0, 7.8, 7.533333333333333)","(15.0, 29.0, 28.18181818181818)"
09-01-2023 14:05:22.338546,"(7.5, 9.0, 8.76470588235294)","(2.45, 2.92, 2.865806451612903)","(16.0, 28.0, 26.90909090909091)","(51.0, 130.0, 108.18181818181819)","(2.6, 3.15, 3.0954545454545452)","(5.0, 7.8, 7.536842105263158)","(15.0, 29.0, 27.363636363636363)"
09-01-2023 14:05:23.356463,"(7.5, 9.0, 8.76470588235294)","(2.45, 2.92, 2.865806451612903)","(16.0, 28.0, 26.666666666666668)","(51.0, 130.0, 110.9090909090909)","(2.6, 3.15, 3.09375)","(5.0, 7.8, 7.526829268292683)","(15.0, 29.0, 27.5)"
09-01-2023 14:05:24.417126,"(7.5, 9.0, 8.783783783783784)","(2.45, 2.92, 2.83)","(16.0, 28.0, 26.90909090909091)","(51.0, 130.0, 100.0)","(2.6, 3.15, 3.09375)","(5.0, 7.8, 7.545454545454546)","(15.0, 29.0, 27.714285714285715)"
09-01-2023 14:05:25.390654,"(7.5, 9.0, 8.76470588235294)","(2.45, 2.92, 2.837391304347826)","(16.0, 28.0, 26.90909090909091)","(51.0, 130.0, 108.18181818181819)","(2.6, 3.15, 3.0872093023255816)","(5.0, 7.8, 7.545454545454546)","(15.0, 29.0, 28.25)"
09-01-2023 14:05:26.413432,"(7.5, 9.0, 8.76470588235294)","(2.45, 2.92, 2.8683870967741933)","(16.0, 28.0, 26.285714285714285)","(51.0, 130.0, 115.0)","(2.6, 3.15, 3.0872093023255816)","(5.0, 7.8, 7.545454545454546)","(15.0, 29.0, 28.25)"
09-01-2023 14:05:27.472586,"(7.5, 9.0, 8.76470588235294)","(2.45, 2.92, 2.874285714285714)","(16.0, 28.0, 26.285714285714285)","(51.0, 130.0, 108.18181818181819)","(2.6, 3.15, 3.0872093023255816)","(5.0, 7.8, 7.51)","(15.0, 29.0, 28.25)"
09-01-2023 14:05:28.556658,"(7.5, 9.0, 8.76470588235294)","(2.45, 2.92, 2.874285714285714)","(16.0, 28.0, 26.666666666666668)","(51.0, 130.0, 108.18181818181819)","(2.6, 3.15, 3.0872093023255816)","(5.0, 7.8, 7.51)","(15.0, 29.0, 28.25)"
09-01-2023 14:05:29.616046,"(7.5, 9.0, 8.76470588235294)","(2.45, 2.92, 2.8866666666666667)","(16.0, 28.0, 26.666666666666668)","(51.0, 130.0, 115.0)","(2.6, 3.15, 2.985909090909091)","(5.0, 7.8, 7.518918918918919)","(15.0, 29.0, 28.28)"
09-01-2023 14:05:30.707095,"(7.5, 9.0, 8.76470588235294)","(2.45, 2.92, 2.923783783783784)","(16.0, 28.0, 26.666666666666668)","(51.0, 130.0, 108.18181818181819)","(2.6, 3.15, 3.005185185185185)","(5.0, 7.8, 7.518918918918919)","(15.0, 29.0, 28.28)"
09-01-2023 14:05:32.000519,"(7.5, 9.0, 8.652173913043478)","(2.45, 2.94, 2.9029629629629627)","(16.0, 28.0, 26.666666666666668)","(51.0, 130.0, 115.0)","(2.6, 3.15, 3.005185185185185)","(5.0, 7.8, 7.518918918918919)","(15.0, 29.0, 28.28)"
09-01-2023 14:05:33.241352,"(7.5, 9.0, 8.636363636363637)","(2.45, 2.94, 2.917272727272727)","(16.0, 28.0, 26.666666666666668)","(51.0, 130.0, 108.18181818181819)","(2.6, 3.15, 2.994782608695652)","(5.0, 7.8, 7.518918918918919)","(15.0, 29.0, 28.28)"
09-01-2023 14:05:34.380479,"(7.0, 9.0, 8.94954954954955)","(2.45, 2.94, 2.917272727272727)","(16.0, 28.0, 26.666666666666668)","(51.0, 130.0, 108.18181818181819)","(2.6, 3.15, 3.0269565217391303)","(5.5, 7.8, 7.51)","(18.0, 29.0, 28.28)"
09-01-2023 14:05:35.536193,"(7.0, 10.0, 9.166666666666666)","(2.45, 2.94, 2.9214814814814813)","(16.0, 28.0, 26.941176470588236)","(51.0, 130.0, 115.0)","(2.6, 3.1, 3.006666666666667)","(5.5, 7.8, 7.51)","(18.0, 29.0, 28.28)"
09-01-2023 14:05:36.621197,"(7.0, 10.0, 9.307692307692308)","(2.5, 2.94, 2.9073076923076924)","(16.0, 28.0, 26.941176470588236)","(51.0, 130.0, 115.0)","(2.6, 3.1, 3.006666666666667)","(5.5, 7.8, 7.51)","(18.0, 29.0, 28.28)"
09-01-2023 14:05:37.733675,"(7.0, 10.0, 9.27027027027027)","(2.5, 2.94, 2.9073076923076924)","(16.0, 28.0, 26.941176470588236)","(51.0, 130.0, 100.0)","(2.6, 3.1, 3.008421052631579)","(5.5, 7.8, 7.51)","(18.0, 29.0, 28.28)"
09-01-2023 14:05:38.722887,"(7.0, 10.0, 9.345454545454546)","(2.5, 2.94, 2.9073076923076924)","(16.0, 28.0, 26.941176470588236)","(51.0, 130.0, 100.0)","(2.6, 3.1, 3.008421052631579)","(5.5, 7.8, 7.51)","(18.0, 29.0, 28.28)"
09-01-2023 14:05:39.783542,"(7.0, 9.6, 9.569230769230769)","(2.5, 2.94, 2.9073076923076924)","(16.0, 28.0, 27.142857142857142)","(51.0, 130.0, 100.0)","(2.6, 3.1, 2.9945454545454546)","(5.5, 7.8, 7.51)","(18.0, 29.0, 28.28)"
09-01-2023 14:05:40.815688,"(7.0, 9.6, 9.569230769230769)","(2.5, 2.94, 2.9073076923076924)","(16.0, 28.0, 27.142857142857142)","(51.0, 130.0, 100.0)","(2.6, 3.1, 2.9945454545454546)","(5.5, 7.8, 7.51)","(18.0, 29.0, 28.28)"
09-01-2023 14:05:41.910189,"(7.0, 9.6, 9.569230769230769)","(2.5, 2.94, 2.9073076923076924)","(16.0, 28.0, 27.142857142857142)","(51.0, 130.0, 100.0)","(2.6, 3.1, 3.008421052631579)","(5.5, 7.8, 7.51)","(18.0, 29.0, 28.28)"
09-01-2023 14:05:42.989650,"(7.0, 9.8, 9.355555555555556)","(2.5, 2.94, 2.9073076923076924)","(16.0, 28.0, 27.142857142857142)","(51.0, 130.0, 100.0)","(2.6, 3.1, 3.008421052631579)","(5.5, 7.8, 7.51)","(18.0, 29.0, 28.28)"
09-01-2023 14:05:44.021850,"(7.0, 9.8, 9.355555555555556)","(2.5, 2.94, 2.9073076923076924)","(16.0, 28.0, 27.142857142857142)","(51.0, 130.0, 100.0)","(2.6, 3.1, 3.008421052631579)","(5.5, 7.8, 7.51)","(18.0, 29.0, 28.28)"
09-01-2023 14:05:45.050590,"(7.0, 9.8, 9.355555555555556)","(2.5, 2.94, 2.9073076923076924)","(16.0, 28.0, 27.142857142857142)","(51.0, 130.0, 100.0)","(2.6, 3.1, 2.9945454545454546)","(5.5, 7.8, 7.51)","(18.0, 29.0, 28.28)"
09-01-2023 14:05:45.998529,"(7.0, 9.8, 9.326315789473684)","(2.5, 2.92, 2.8449999999999998)","(16.0, 28.0, 27.142857142857142)","(51.0, 130.0, 100.0)","(2.6, 3.1, 3.0142857142857142)","(5.5, 7.8, 7.4714285714285715)","(18.0, 29.0, 28.28)"
09-01-2023 14:05:46.997096,"(7.0, 9.8, 9.48)","(2.5, 2.9, 2.798)","(16.0, 28.0, 27.142857142857142)","(51.0, 130.0, 100.0)","(2.6, 3.1, 3.032558139534884)","(5.5, 7.6, 7.462068965517242)","(18.0, 29.0, 28.28)"
09-01-2023 14:05:48.051917,"(7.0, 9.8, 9.553846153846154)","(2.5, 2.9, 2.7944)","(16.0, 28.0, 27.142857142857142)","(51.0, 130.0, 100.0)","(2.6, 3.1, 3.0708333333333333)","(5.5, 7.6, 7.462068965517242)","(18.0, 29.0, 28.28)"
09-01-2023 14:05:49.185085,"(7.0, 9.8, 9.495238095238095)","(2.5, 2.88, 2.792)","(16.0, 28.0, 27.142857142857142)","(51.0, 130.0, 100.0)","(2.6, 3.1, 3.08030303030303)","(5.5, 7.6, 7.3090909090909095)","(18.0, 29.0, 28.28)"
09-01-2023 14:05:50.284576,"(7.0, 9.8, 9.495238095238095)","(2.5, 2.86, 2.797391304347826)","(16.0, 28.0, 27.142857142857142)","(51.0, 130.0, 100.0)","(2.6, 3.15, 3.08030303030303)","(5.5, 7.4, 7.300000000000001)","(18.0, 29.0, 28.066666666666666)"
