,Conair,Jericho,Have A Heart,Teddy James,Queen Of Cakes,Miss Sassy,Cold Deck,Whiskey Business
166,"[datetime.datetime(2022, 11, 28, 20, 16, 44, 533868), 2.2, 2.24]","[datetime.datetime(2022, 11, 28, 20, 16, 44, 533868), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 16, 44, 533868), 19.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 16, 44, 533868), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 16, 44, 533868), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 16, 44, 533868), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 16, 44, 533868), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 16, 44, 533868), 7.5, 14.0]"
167,"[datetime.datetime(2022, 11, 28, 20, 16, 45, 672580), 2.2, 2.24]","[datetime.datetime(2022, 11, 28, 20, 16, 45, 672580), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 16, 45, 672580), 19.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 16, 45, 672580), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 16, 45, 672580), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 16, 45, 672580), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 16, 45, 672580), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 16, 45, 672580), 7.5, 14.0]"
168,"[datetime.datetime(2022, 11, 28, 20, 16, 46, 881090), 2.2, 2.24]","[datetime.datetime(2022, 11, 28, 20, 16, 46, 881090), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 16, 46, 881090), 19.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 16, 46, 881090), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 16, 46, 881090), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 16, 46, 881090), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 16, 46, 881090), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 16, 46, 881090), 7.5, 14.0]"
169,"[datetime.datetime(2022, 11, 28, 20, 16, 48, 73932), 2.2, 2.24]","[datetime.datetime(2022, 11, 28, 20, 16, 48, 73932), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 16, 48, 73932), 19.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 16, 48, 73932), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 16, 48, 73932), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 16, 48, 73932), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 16, 48, 73932), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 16, 48, 73932), 7.5, 14.0]"
170,"[datetime.datetime(2022, 11, 28, 20, 16, 49, 254683), 2.2, 2.24]","[datetime.datetime(2022, 11, 28, 20, 16, 49, 254683), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 16, 49, 254683), 19.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 16, 49, 254683), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 16, 49, 254683), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 16, 49, 254683), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 16, 49, 254683), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 16, 49, 254683), 7.5, 14.0]"
171,"[datetime.datetime(2022, 11, 28, 20, 16, 50, 420998), 2.2, 2.24]","[datetime.datetime(2022, 11, 28, 20, 16, 50, 420998), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 16, 50, 420998), 19.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 16, 50, 420998), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 16, 50, 420998), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 16, 50, 420998), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 16, 50, 420998), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 16, 50, 420998), 7.5, 14.0]"
172,"[datetime.datetime(2022, 11, 28, 20, 16, 51, 590314), 2.2, 2.24]","[datetime.datetime(2022, 11, 28, 20, 16, 51, 590314), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 16, 51, 590314), 19.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 16, 51, 590314), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 16, 51, 590314), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 16, 51, 590314), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 16, 51, 590314), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 16, 51, 590314), 7.5, 14.0]"
173,"[datetime.datetime(2022, 11, 28, 20, 16, 52, 737490), 2.2, 2.28]","[datetime.datetime(2022, 11, 28, 20, 16, 52, 737490), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 16, 52, 737490), 19.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 16, 52, 737490), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 16, 52, 737490), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 16, 52, 737490), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 16, 52, 737490), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 16, 52, 737490), 7.5, 14.0]"
174,"[datetime.datetime(2022, 11, 28, 20, 16, 53, 896268), 2.2, 2.26]","[datetime.datetime(2022, 11, 28, 20, 16, 53, 896268), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 16, 53, 896268), 19.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 16, 53, 896268), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 16, 53, 896268), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 16, 53, 896268), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 16, 53, 896268), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 16, 53, 896268), 7.5, 14.0]"
175,"[datetime.datetime(2022, 11, 28, 20, 16, 55, 38587), 2.2, 2.26]","[datetime.datetime(2022, 11, 28, 20, 16, 55, 38587), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 16, 55, 38587), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 16, 55, 38587), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 16, 55, 38587), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 20, 16, 55, 38587), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 16, 55, 38587), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 16, 55, 38587), 7.5, 14.0]"
176,"[datetime.datetime(2022, 11, 28, 20, 16, 56, 191650), 2.2, 2.26]","[datetime.datetime(2022, 11, 28, 20, 16, 56, 191650), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 16, 56, 191650), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 16, 56, 191650), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 16, 56, 191650), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 20, 16, 56, 191650), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 16, 56, 191650), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 16, 56, 191650), 7.5, 14.0]"
177,"[datetime.datetime(2022, 11, 28, 20, 16, 57, 347654), 2.2, 2.24]","[datetime.datetime(2022, 11, 28, 20, 16, 57, 347654), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 16, 57, 347654), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 16, 57, 347654), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 16, 57, 347654), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 20, 16, 57, 347654), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 16, 57, 347654), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 16, 57, 347654), 7.5, 14.0]"
178,"[datetime.datetime(2022, 11, 28, 20, 16, 58, 519825), 2.2, 2.24]","[datetime.datetime(2022, 11, 28, 20, 16, 58, 519825), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 16, 58, 519825), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 16, 58, 519825), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 16, 58, 519825), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 20, 16, 58, 519825), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 16, 58, 519825), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 16, 58, 519825), 7.5, 14.0]"
179,"[datetime.datetime(2022, 11, 28, 20, 16, 59, 676575), 2.2, 2.22]","[datetime.datetime(2022, 11, 28, 20, 16, 59, 676575), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 16, 59, 676575), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 16, 59, 676575), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 16, 59, 676575), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 20, 16, 59, 676575), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 16, 59, 676575), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 16, 59, 676575), 7.5, 14.0]"
180,"[datetime.datetime(2022, 11, 28, 20, 17, 0, 858171), 2.2, 2.22]","[datetime.datetime(2022, 11, 28, 20, 17, 0, 858171), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 0, 858171), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 17, 0, 858171), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 17, 0, 858171), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 0, 858171), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 17, 0, 858171), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 17, 0, 858171), 7.5, 14.0]"
181,"[datetime.datetime(2022, 11, 28, 20, 17, 2, 14110), 2.2, 2.24]","[datetime.datetime(2022, 11, 28, 20, 17, 2, 14110), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 2, 14110), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 17, 2, 14110), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 17, 2, 14110), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 2, 14110), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 17, 2, 14110), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 17, 2, 14110), 7.5, 14.0]"
182,"[datetime.datetime(2022, 11, 28, 20, 17, 3, 169344), 2.2, 2.22]","[datetime.datetime(2022, 11, 28, 20, 17, 3, 169344), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 3, 169344), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 17, 3, 169344), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 17, 3, 169344), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 3, 169344), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 17, 3, 169344), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 17, 3, 169344), 7.5, 14.0]"
183,"[datetime.datetime(2022, 11, 28, 20, 17, 4, 399108), 2.2, 2.22]","[datetime.datetime(2022, 11, 28, 20, 17, 4, 399108), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 4, 399108), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 17, 4, 399108), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 17, 4, 399108), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 4, 399108), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 17, 4, 399108), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 17, 4, 399108), 7.5, 14.0]"
184,"[datetime.datetime(2022, 11, 28, 20, 17, 5, 604350), 2.2, 2.22]","[datetime.datetime(2022, 11, 28, 20, 17, 5, 604350), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 5, 604350), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 17, 5, 604350), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 17, 5, 604350), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 5, 604350), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 17, 5, 604350), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 17, 5, 604350), 7.5, 14.0]"
185,"[datetime.datetime(2022, 11, 28, 20, 17, 6, 763226), 2.2, 2.12]","[datetime.datetime(2022, 11, 28, 20, 17, 6, 763226), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 6, 763226), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 17, 6, 763226), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 17, 6, 763226), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 6, 763226), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 17, 6, 763226), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 17, 6, 763226), 7.5, 14.0]"
186,"[datetime.datetime(2022, 11, 28, 20, 17, 7, 918950), 2.2, 2.2]","[datetime.datetime(2022, 11, 28, 20, 17, 7, 918950), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 7, 918950), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 17, 7, 918950), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 17, 7, 918950), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 7, 918950), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 17, 7, 918950), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 17, 7, 918950), 7.5, 14.0]"
187,"[datetime.datetime(2022, 11, 28, 20, 17, 9, 62489), 2.2, 2.2]","[datetime.datetime(2022, 11, 28, 20, 17, 9, 62489), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 9, 62489), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 17, 9, 62489), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 17, 9, 62489), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 9, 62489), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 17, 9, 62489), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 17, 9, 62489), 7.5, 14.0]"
188,"[datetime.datetime(2022, 11, 28, 20, 17, 10, 226906), 2.2, 2.2]","[datetime.datetime(2022, 11, 28, 20, 17, 10, 226906), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 10, 226906), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 17, 10, 226906), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 17, 10, 226906), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 10, 226906), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 17, 10, 226906), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 17, 10, 226906), 7.5, 14.0]"
189,"[datetime.datetime(2022, 11, 28, 20, 17, 11, 382282), 2.2, 2.2]","[datetime.datetime(2022, 11, 28, 20, 17, 11, 382282), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 11, 382282), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 17, 11, 382282), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 17, 11, 382282), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 11, 382282), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 17, 11, 382282), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 17, 11, 382282), 7.5, 14.0]"
190,"[datetime.datetime(2022, 11, 28, 20, 17, 12, 548249), 2.2, 2.12]","[datetime.datetime(2022, 11, 28, 20, 17, 12, 548249), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 12, 548249), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 17, 12, 548249), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 17, 12, 548249), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 12, 549249), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 17, 12, 549249), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 17, 12, 549249), 7.5, 14.0]"
191,"[datetime.datetime(2022, 11, 28, 20, 17, 13, 703201), 2.2, 2.12]","[datetime.datetime(2022, 11, 28, 20, 17, 13, 704201), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 13, 704201), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 17, 13, 704201), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 17, 13, 704201), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 13, 704201), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 17, 13, 704201), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 17, 13, 704201), 7.5, 14.0]"
192,"[datetime.datetime(2022, 11, 28, 20, 17, 14, 837850), 2.2, 2.12]","[datetime.datetime(2022, 11, 28, 20, 17, 14, 838848), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 14, 838848), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 17, 14, 838848), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 17, 14, 838848), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 14, 838848), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 17, 14, 838848), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 17, 14, 838848), 7.5, 14.0]"
193,"[datetime.datetime(2022, 11, 28, 20, 17, 15, 988092), 2.2, 2.24]","[datetime.datetime(2022, 11, 28, 20, 17, 15, 988092), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 15, 988092), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 17, 15, 988092), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 17, 15, 988092), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 15, 988092), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 17, 15, 988092), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 17, 15, 988092), 7.5, 14.0]"
194,"[datetime.datetime(2022, 11, 28, 20, 17, 17, 141634), 2.2, 2.24]","[datetime.datetime(2022, 11, 28, 20, 17, 17, 141634), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 17, 141634), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 17, 17, 141634), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 17, 17, 141634), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 17, 141634), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 17, 17, 141634), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 17, 17, 141634), 7.5, 14.0]"
195,"[datetime.datetime(2022, 11, 28, 20, 17, 18, 283506), 2.2, 2.22]","[datetime.datetime(2022, 11, 28, 20, 17, 18, 283506), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 18, 283506), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 17, 18, 283506), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 17, 18, 283506), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 18, 283506), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 17, 18, 283506), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 17, 18, 283506), 7.5, 13.5]"
196,"[datetime.datetime(2022, 11, 28, 20, 17, 19, 415435), 2.2, 2.22]","[datetime.datetime(2022, 11, 28, 20, 17, 19, 415435), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 19, 415435), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 17, 19, 415435), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 17, 19, 415435), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 19, 415435), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 20, 17, 19, 415435), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 17, 19, 415435), 7.5, 13.5]"
197,"[datetime.datetime(2022, 11, 28, 20, 17, 20, 552775), 2.2, 2.22]","[datetime.datetime(2022, 11, 28, 20, 17, 20, 552775), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 20, 552775), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 17, 20, 552775), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 17, 20, 552775), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 20, 552775), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 17, 20, 552775), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 17, 20, 552775), 7.5, 13.5]"
198,"[datetime.datetime(2022, 11, 28, 20, 17, 21, 698459), 2.2, 2.12]","[datetime.datetime(2022, 11, 28, 20, 17, 21, 698459), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 21, 698459), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 17, 21, 698459), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 17, 21, 698459), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 21, 698459), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 17, 21, 698459), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 17, 21, 698459), 7.5, 13.5]"
199,"[datetime.datetime(2022, 11, 28, 20, 17, 22, 842933), 2.2, 2.12]","[datetime.datetime(2022, 11, 28, 20, 17, 22, 843933), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 22, 843933), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 17, 22, 843933), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 17, 22, 843933), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 22, 843933), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 17, 22, 843933), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 17, 22, 843933), 7.5, 13.5]"
200,"[datetime.datetime(2022, 11, 28, 20, 17, 23, 991903), 2.2, 2.12]","[datetime.datetime(2022, 11, 28, 20, 17, 23, 991903), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 23, 991903), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 17, 23, 991903), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 17, 23, 991903), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 23, 991903), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 17, 23, 991903), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 17, 23, 991903), 7.5, 14.0]"
201,"[datetime.datetime(2022, 11, 28, 20, 17, 25, 153036), 2.2, 2.12]","[datetime.datetime(2022, 11, 28, 20, 17, 25, 153036), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 25, 153036), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 17, 25, 153036), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 17, 25, 153036), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 25, 153036), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 17, 25, 153036), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 17, 25, 153036), 7.5, 14.0]"
202,"[datetime.datetime(2022, 11, 28, 20, 17, 26, 293922), 2.2, 2.22]","[datetime.datetime(2022, 11, 28, 20, 17, 26, 293922), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 26, 293922), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 17, 26, 293922), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 17, 26, 293922), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 26, 293922), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 17, 26, 293922), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 17, 26, 293922), 7.5, 14.0]"
203,"[datetime.datetime(2022, 11, 28, 20, 17, 27, 425359), 2.2, 2.12]","[datetime.datetime(2022, 11, 28, 20, 17, 27, 425359), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 27, 425359), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 17, 27, 425359), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 17, 27, 425359), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 27, 425359), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 17, 27, 425359), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 17, 27, 425359), 7.5, 14.0]"
204,"[datetime.datetime(2022, 11, 28, 20, 17, 28, 566688), 2.2, 2.24]","[datetime.datetime(2022, 11, 28, 20, 17, 28, 566688), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 28, 566688), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 17, 28, 566688), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 17, 28, 566688), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 28, 566688), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 17, 28, 566688), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 17, 28, 566688), 7.5, 14.0]"
205,"[datetime.datetime(2022, 11, 28, 20, 17, 29, 701524), 2.2, 2.22]","[datetime.datetime(2022, 11, 28, 20, 17, 29, 701524), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 29, 701524), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 17, 29, 701524), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 17, 29, 701524), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 29, 701524), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 17, 29, 701524), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 17, 29, 701524), 7.5, 13.5]"
206,"[datetime.datetime(2022, 11, 28, 20, 17, 30, 835874), 2.2, 2.22]","[datetime.datetime(2022, 11, 28, 20, 17, 30, 835874), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 30, 835874), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 17, 30, 835874), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 20, 17, 30, 835874), 11.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 17, 30, 835874), 31.0, 230.0]","[datetime.datetime(2022, 11, 28, 20, 17, 30, 835874), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 20, 17, 30, 835874), 7.5, 13.5]"
