,Stormy Paradise,Hyperdrive,Fast Liar,King Cujo,Little Capers,Lets Win Money,Kingsbrae Bear,Backcreek Bingo
05-01-2023 12:42:49.834090,"(3.3, 4.7, 3.9125)","(3.4, 5.5, 4.961538461538462)","(5.5, 6.6, 5.3999999999999995)","(51.0, 230.0, 143.33333333333334)","(31.0, 180.0, 111.0)","(81.0, 140.0, 117.5)","(3.9, 7.6, 6.449999999999999)","(4.8, 8.8, 8.061538461538461)"
05-01-2023 12:42:50.957101,"(3.3, 4.7, 4.015217391304348)","(3.4, 5.5, 4.961538461538462)","(5.5, 6.6, 5.3999999999999995)","(51.0, 230.0, 143.33333333333334)","(31.0, 180.0, 111.0)","(81.0, 140.0, 117.5)","(3.9, 7.6, 6.449999999999999)","(4.8, 8.8, 8.061538461538461)"
05-01-2023 12:42:52.198164,"(3.3, 4.7, 3.9125)","(3.4, 5.5, 4.976923076923077)","(5.5, 6.4, 5.41)","(51.0, 230.0, 143.33333333333334)","(31.0, 180.0, 111.0)","(81.0, 140.0, 117.5)","(3.9, 7.6, 6.449999999999999)","(4.8, 8.8, 7.822222222222223)"
05-01-2023 12:42:53.419509,"(3.3, 4.7, 3.9125)","(3.4, 5.5, 4.976923076923077)","(5.5, 6.4, 5.41)","(51.0, 230.0, 143.33333333333334)","(31.0, 180.0, 111.0)","(81.0, 140.0, 117.5)","(3.9, 7.6, 6.449999999999999)","(4.8, 8.8, 7.933333333333334)"
05-01-2023 12:42:54.729912,"(3.3, 4.7, 3.9125)","(3.4, 5.5, 4.976923076923077)","(5.5, 6.4, 5.41)","(51.0, 230.0, 143.33333333333334)","(31.0, 180.0, 111.0)","(81.0, 140.0, 117.5)","(3.9, 7.6, 6.449999999999999)","(4.8, 9.0, 7.933333333333334)"
05-01-2023 12:42:56.109839,"(3.3, 4.7, 3.9125)","(3.4, 5.5, 4.5285714285714285)","(5.5, 6.4, 5.41)","(51.0, 230.0, 143.33333333333334)","(31.0, 180.0, 111.0)","(81.0, 140.0, 117.5)","(3.9, 7.6, 6.715384615384615)","(4.8, 9.0, 7.125)"
05-01-2023 12:42:57.502835,"(3.3, 4.7, 3.9125)","(3.4, 5.5, 4.84)","(5.5, 6.4, 5.41)","(51.0, 230.0, 143.33333333333334)","(31.0, 180.0, 111.0)","(81.0, 140.0, 117.5)","(3.9, 7.6, 6.225)","(4.8, 9.0, 7.782608695652174)"
05-01-2023 12:42:58.877207,"(3.3, 4.7, 3.9125)","(3.4, 5.5, 5.007692307692308)","(5.5, 6.4, 5.3999999999999995)","(51.0, 230.0, 143.33333333333334)","(31.0, 180.0, 111.0)","(81.0, 140.0, 117.5)","(3.9, 7.6, 6.449999999999999)","(4.8, 9.0, 7.181818181818182)"
05-01-2023 12:43:00.160429,"(3.3, 4.7, 3.9125)","(3.4, 5.5, 5.007692307692308)","(5.5, 6.2, 5.3999999999999995)","(51.0, 230.0, 143.33333333333334)","(31.0, 180.0, 111.0)","(81.0, 140.0, 117.5)","(3.9, 7.6, 6.449999999999999)","(4.8, 8.6, 6.684210526315789)"
05-01-2023 12:43:01.352450,"(3.3, 4.7, 3.9125)","(3.4, 5.5, 5.007692307692308)","(5.5, 6.2, 5.3999999999999995)","(51.0, 230.0, 143.33333333333334)","(31.0, 180.0, 111.0)","(81.0, 140.0, 117.5)","(3.9, 7.6, 6.449999999999999)","(4.8, 8.6, 6.825)"
05-01-2023 12:43:02.533040,"(3.3, 4.7, 3.9125)","(3.4, 5.5, 5.007692307692308)","(5.5, 6.2, 5.3999999999999995)","(51.0, 230.0, 143.33333333333334)","(31.0, 180.0, 111.0)","(81.0, 140.0, 117.5)","(3.9, 7.6, 6.449999999999999)","(4.8, 8.2, 7.042105263157895)"
05-01-2023 12:43:03.648805,"(3.3, 4.7, 3.9125)","(3.4, 5.5, 5.007692307692308)","(5.5, 6.2, 5.3999999999999995)","(51.0, 230.0, 165.0)","(31.0, 180.0, 117.63636363636364)","(81.0, 140.0, 133.33333333333334)","(3.9, 7.6, 6.449999999999999)","(4.8, 8.2, 7.741666666666666)"
05-01-2023 12:43:04.875992,"(3.3, 4.6, 3.8479166666666664)","(3.4, 5.5, 5.007692307692308)","(5.5, 6.2, 5.525)","(51.0, 220.0, 165.0)","(31.0, 170.0, 117.63636363636364)","(81.0, 140.0, 133.33333333333334)","(3.9, 7.6, 5.516666666666667)","(4.8, 8.2, 7.7510204081632645)"
05-01-2023 12:43:06.031623,"(3.3, 4.4, 3.9)","(3.4, 5.5, 4.7)","(5.5, 6.2, 5.3875)","(51.0, 220.0, 165.0)","(31.0, 170.0, 117.63636363636364)","(81.0, 140.0, 133.33333333333334)","(3.9, 7.6, 6.4)","(4.8, 8.2, 7.4173913043478255)"
05-01-2023 12:43:07.214791,"(3.3, 4.3, 4.191666666666666)","(3.4, 5.5, 5.023076923076923)","(5.5, 6.0, 5.3875)","(51.0, 220.0, 165.0)","(31.0, 170.0, 117.63636363636364)","(81.0, 140.0, 133.33333333333334)","(3.9, 7.6, 5.640000000000001)","(4.8, 8.2, 7.449999999999999)"
05-01-2023 12:43:08.410395,"(3.3, 4.3, 4.0562499999999995)","(3.4, 5.5, 5.023076923076923)","(5.5, 6.0, 5.3875)","(51.0, 220.0, 165.0)","(31.0, 160.0, 151.57142857142856)","(81.0, 140.0, 133.33333333333334)","(3.9, 7.4, 5.640000000000001)","(4.8, 8.2, 7.133333333333333)"
05-01-2023 12:43:09.596112,"(3.3, 4.3, 4.0562499999999995)","(3.4, 5.5, 5.023076923076923)","(5.5, 6.0, 5.3875)","(51.0, 220.0, 165.0)","(31.0, 160.0, 144.26666666666665)","(81.0, 140.0, 133.33333333333334)","(3.9, 7.4, 5.396428571428571)","(4.8, 8.2, 7.5636363636363635)"
05-01-2023 12:43:10.814848,"(3.3, 4.3, 4.0562499999999995)","(3.4, 5.5, 5.023076923076923)","(5.5, 6.0, 5.3875)","(51.0, 220.0, 165.0)","(31.0, 160.0, 144.26666666666665)","(81.0, 140.0, 133.33333333333334)","(3.9, 7.4, 5.396428571428571)","(4.8, 8.2, 7.591304347826086)"
05-01-2023 12:43:11.937895,"(3.3, 4.3, 4.075)","(3.4, 5.5, 5.023076923076923)","(5.5, 6.0, 5.3875)","(51.0, 220.0, 165.0)","(31.0, 160.0, 135.60000000000002)","(81.0, 140.0, 133.33333333333334)","(3.9, 7.4, 5.046153846153846)","(4.8, 8.2, 7.888888888888888)"
05-01-2023 12:43:13.089875,"(3.3, 4.3, 4.136363636363637)","(3.4, 5.5, 4.725)","(5.5, 6.0, 5.375)","(51.0, 220.0, 165.0)","(31.0, 150.0, 124.58823529411764)","(81.0, 140.0, 135.0)","(3.9, 7.4, 5.444999999999999)","(4.8, 8.2, 7.888888888888888)"
05-01-2023 12:43:14.397415,"(3.3, 4.3, 4.075)","(3.4, 5.5, 5.038461538461538)","(5.5, 5.9, 5.375)","(51.0, 220.0, 165.0)","(31.0, 150.0, 124.58823529411764)","(81.0, 140.0, 135.0)","(3.9, 7.4, 5.444999999999999)","(4.8, 8.2, 7.888888888888888)"
05-01-2023 12:43:15.572511,"(3.3, 4.3, 4.075)","(3.4, 5.5, 5.038461538461538)","(5.5, 5.9, 5.375)","(51.0, 220.0, 165.0)","(31.0, 150.0, 124.58823529411764)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.444999999999999)","(4.8, 8.2, 7.3999999999999995)"
05-01-2023 12:43:16.697745,"(3.3, 4.3, 4.075)","(3.4, 5.5, 5.038461538461538)","(5.5, 5.9, 5.375)","(51.0, 220.0, 165.0)","(31.0, 150.0, 124.58823529411764)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.444999999999999)","(4.8, 8.2, 7.3999999999999995)"
05-01-2023 12:43:17.774414,"(3.3, 4.3, 4.075)","(3.4, 5.5, 5.038461538461538)","(5.5, 5.9, 5.375)","(51.0, 220.0, 165.0)","(31.0, 150.0, 108.85714285714286)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.444999999999999)","(4.8, 8.2, 7.3999999999999995)"
05-01-2023 12:43:18.838767,"(3.3, 4.3, 4.0562499999999995)","(3.4, 5.5, 5.038461538461538)","(5.5, 5.9, 5.375)","(51.0, 220.0, 165.0)","(31.0, 150.0, 108.85714285714286)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.267272727272727)","(4.8, 8.2, 7.3999999999999995)"
05-01-2023 12:43:19.961219,"(3.3, 4.3, 4.0562499999999995)","(3.4, 5.5, 4.75)","(5.5, 5.9, 5.383333333333333)","(51.0, 220.0, 165.0)","(31.0, 150.0, 108.85714285714286)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.396428571428571)","(4.8, 8.2, 7.3999999999999995)"
05-01-2023 12:43:21.096148,"(3.3, 4.3, 4.0562499999999995)","(3.4, 5.5, 4.75)","(5.5, 5.8, 5.383333333333333)","(51.0, 220.0, 165.0)","(31.0, 150.0, 108.85714285714286)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.396428571428571)","(4.8, 8.2, 7.3999999999999995)"
05-01-2023 12:43:22.293405,"(3.3, 4.3, 4.0562499999999995)","(3.4, 5.5, 4.75)","(5.5, 5.8, 5.383333333333333)","(51.0, 220.0, 165.0)","(31.0, 150.0, 108.85714285714286)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.396428571428571)","(4.8, 8.2, 7.3999999999999995)"
05-01-2023 12:43:23.460206,"(3.3, 4.3, 4.0562499999999995)","(3.4, 5.5, 4.75)","(5.5, 5.8, 5.383333333333333)","(51.0, 220.0, 165.0)","(31.0, 150.0, 108.85714285714286)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.640000000000001)","(4.8, 8.2, 7.3999999999999995)"
05-01-2023 12:43:24.467891,"(3.3, 4.3, 4.0562499999999995)","(3.4, 5.5, 4.75)","(5.5, 5.8, 5.383333333333333)","(51.0, 220.0, 165.0)","(31.0, 150.0, 108.85714285714286)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.640000000000001)","(4.8, 8.2, 7.3999999999999995)"
05-01-2023 12:43:25.531363,"(3.3, 4.3, 4.0562499999999995)","(3.4, 5.5, 4.75)","(5.5, 5.8, 5.383333333333333)","(51.0, 220.0, 122.22222222222223)","(31.0, 150.0, 108.85714285714286)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.640000000000001)","(4.8, 8.2, 7.3999999999999995)"
05-01-2023 12:43:26.642570,"(3.3, 4.3, 4.0562499999999995)","(3.4, 5.5, 4.75)","(5.5, 5.8, 5.383333333333333)","(51.0, 220.0, 160.0)","(31.0, 150.0, 108.85714285714286)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.640000000000001)","(4.8, 8.2, 7.3999999999999995)"
05-01-2023 12:43:27.762851,"(3.3, 4.3, 4.0562499999999995)","(3.4, 5.5, 4.75)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 150.0, 108.85714285714286)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.640000000000001)","(4.8, 8.2, 7.3999999999999995)"
05-01-2023 12:43:28.775834,"(3.3, 4.3, 4.0562499999999995)","(3.4, 5.5, 4.75)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 150.0, 124.58823529411764)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.640000000000001)","(4.8, 8.2, 7.84102564102564)"
05-01-2023 12:43:29.846311,"(3.3, 4.3, 4.0562499999999995)","(3.4, 5.5, 4.75)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 140.0, 116.94117647058823)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.640000000000001)","(4.8, 8.2, 7.3999999999999995)"
05-01-2023 12:43:30.968900,"(3.3, 4.3, 4.0562499999999995)","(3.4, 5.5, 4.75)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 140.0, 116.94117647058823)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.640000000000001)","(4.8, 8.2, 7.3999999999999995)"
05-01-2023 12:43:32.167044,"(3.3, 4.3, 3.95)","(3.4, 5.5, 4.75)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 140.0, 116.94117647058823)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.640000000000001)","(4.8, 8.2, 7.3999999999999995)"
05-01-2023 12:43:33.413942,"(3.3, 4.3, 4.0562499999999995)","(3.4, 5.5, 4.75)","(5.5, 5.8, 5.5)","(51.0, 210.0, 160.0)","(31.0, 140.0, 116.94117647058823)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.483333333333333)","(4.8, 8.2, 7.3999999999999995)"
05-01-2023 12:43:34.597233,"(3.3, 4.3, 4.0562499999999995)","(3.4, 5.5, 4.75)","(5.5, 5.9, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 140.0, 116.94117647058823)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.396428571428571)","(4.8, 8.2, 7.3999999999999995)"
05-01-2023 12:43:35.734104,"(3.3, 4.3, 4.0562499999999995)","(3.4, 5.5, 4.75)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 140.0, 116.94117647058823)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.396428571428571)","(4.8, 8.2, 7.3999999999999995)"
05-01-2023 12:43:36.799415,"(3.3, 4.3, 4.0562499999999995)","(3.4, 5.5, 4.75)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 140.0, 116.94117647058823)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.640000000000001)","(4.8, 8.2, 7.3999999999999995)"
05-01-2023 12:43:37.859196,"(3.3, 4.3, 4.0562499999999995)","(3.4, 5.5, 4.75)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 140.0, 116.94117647058823)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.640000000000001)","(4.8, 8.2, 7.3999999999999995)"
05-01-2023 12:43:39.036407,"(3.3, 4.3, 4.0562499999999995)","(3.4, 5.5, 4.75)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 140.0, 116.94117647058823)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.640000000000001)","(4.8, 8.2, 7.3999999999999995)"
05-01-2023 12:43:40.241809,"(3.3, 4.3, 4.075)","(3.4, 5.5, 4.75)","(5.5, 5.8, 5.5)","(51.0, 210.0, 160.0)","(31.0, 140.0, 116.94117647058823)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.483333333333333)","(4.8, 8.2, 7.3999999999999995)"
05-01-2023 12:43:41.385995,"(3.3, 4.3, 4.075)","(3.4, 5.5, 4.75)","(5.5, 5.9, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 140.0, 116.94117647058823)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.640000000000001)","(4.8, 8.2, 7.3999999999999995)"
05-01-2023 12:43:42.462801,"(3.3, 4.3, 4.075)","(3.4, 5.5, 4.75)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 140.0, 116.94117647058823)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.640000000000001)","(4.8, 8.2, 7.3999999999999995)"
05-01-2023 12:43:43.513131,"(3.3, 4.3, 4.075)","(3.4, 5.5, 4.75)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 140.0, 116.94117647058823)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.640000000000001)","(4.8, 8.2, 7.3999999999999995)"
05-01-2023 12:43:44.659076,"(3.3, 4.3, 4.075)","(3.4, 5.5, 4.75)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 140.0, 99.2)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.640000000000001)","(4.8, 8.2, 7.2727272727272725)"
05-01-2023 12:43:45.805970,"(3.3, 4.3, 4.075)","(3.4, 5.5, 4.75)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 130.0, 96.47619047619048)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.640000000000001)","(4.8, 8.2, 7.2727272727272725)"
05-01-2023 12:43:46.958900,"(3.3, 4.3, 4.0562499999999995)","(3.4, 5.5, 4.75)","(5.5, 5.8, 5.5)","(51.0, 210.0, 160.0)","(31.0, 130.0, 96.47619047619048)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.483333333333333)","(4.8, 8.2, 7.2727272727272725)"
05-01-2023 12:43:48.235166,"(3.3, 4.3, 4.0562499999999995)","(3.4, 5.5, 4.75)","(5.5, 5.9, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 130.0, 101.6470588235294)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.640000000000001)","(4.8, 8.2, 7.2727272727272725)"
05-01-2023 12:43:49.361242,"(3.3, 4.3, 4.0562499999999995)","(3.4, 5.5, 4.75)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 120.0, 101.6470588235294)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.640000000000001)","(4.8, 8.2, 7.2727272727272725)"
05-01-2023 12:43:50.529919,"(3.3, 4.3, 4.0562499999999995)","(3.4, 5.5, 4.75)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 120.0, 101.6470588235294)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.640000000000001)","(4.8, 8.2, 7.2727272727272725)"
05-01-2023 12:43:51.694717,"(3.3, 4.3, 4.0562499999999995)","(3.4, 5.5, 4.75)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 120.0, 101.6470588235294)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.640000000000001)","(4.8, 8.2, 7.2727272727272725)"
05-01-2023 12:43:52.868435,"(3.3, 4.3, 4.0562499999999995)","(3.4, 5.5, 4.75)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 120.0, 101.6470588235294)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.640000000000001)","(4.8, 8.2, 7.2727272727272725)"
05-01-2023 12:43:54.025500,"(3.3, 4.3, 4.075)","(3.4, 5.5, 4.75)","(5.5, 5.8, 5.5)","(51.0, 210.0, 160.0)","(31.0, 120.0, 101.6470588235294)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.483333333333333)","(4.8, 8.2, 7.2727272727272725)"
05-01-2023 12:43:55.156717,"(3.3, 4.3, 4.075)","(3.4, 5.5, 4.75)","(5.5, 5.9, 5.5)","(51.0, 210.0, 160.0)","(31.0, 120.0, 101.6470588235294)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.640000000000001)","(4.8, 8.2, 7.2727272727272725)"
05-01-2023 12:43:56.156535,"(3.3, 4.3, 4.075)","(3.4, 5.5, 4.75)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 120.0, 101.6470588235294)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.640000000000001)","(4.8, 8.2, 7.2727272727272725)"
05-01-2023 12:43:57.248519,"(3.3, 4.3, 4.075)","(3.4, 5.5, 4.75)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 120.0, 101.6470588235294)","(81.0, 140.0, 117.5)","(3.9, 7.4, 5.640000000000001)","(4.8, 8.2, 7.2727272727272725)"
05-01-2023 12:43:58.351057,"(3.3, 4.3, 4.075)","(3.4, 5.5, 4.75)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 120.0, 101.6470588235294)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.640000000000001)","(4.8, 8.2, 7.2727272727272725)"
05-01-2023 12:43:59.582651,"(3.3, 4.3, 4.075)","(3.4, 5.5, 4.75)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 120.0, 101.6470588235294)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.640000000000001)","(4.8, 8.2, 7.2727272727272725)"
05-01-2023 12:44:00.665723,"(3.3, 4.3, 4.0562499999999995)","(3.4, 5.5, 4.75)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 120.0, 101.6470588235294)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.640000000000001)","(4.8, 8.2, 7.2727272727272725)"
05-01-2023 12:44:01.723818,"(3.3, 4.3, 4.0562499999999995)","(3.4, 5.5, 4.75)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 120.0, 101.6470588235294)","(81.0, 140.0, 125.0)","(3.9, 7.4, 5.640000000000001)","(4.8, 8.2, 7.2727272727272725)"
05-01-2023 12:44:02.825486,"(3.3, 4.3, 4.0562499999999995)","(3.4, 5.5, 4.75)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 120.0, 105.14285714285714)","(81.0, 140.0, 125.0)","(3.9, 7.4, 6.95)","(4.8, 8.2, 7.2727272727272725)"
05-01-2023 12:44:03.918320,"(3.3, 4.3, 4.0562499999999995)","(3.4, 5.4, 5.2250000000000005)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 110.0, 105.14285714285714)","(81.0, 140.0, 125.0)","(3.9, 7.2, 6.95)","(4.8, 8.2, 7.682608695652173)"
05-01-2023 12:44:05.071067,"(3.3, 4.3, 4.0562499999999995)","(3.4, 5.4, 5.2250000000000005)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 110.0, 97.25)","(81.0, 140.0, 125.0)","(3.9, 7.2, 6.95)","(4.8, 8.2, 7.2727272727272725)"
05-01-2023 12:44:06.267993,"(3.3, 4.3, 4.0562499999999995)","(3.4, 5.4, 5.2250000000000005)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 110.0, 86.19999999999999)","(81.0, 140.0, 125.0)","(3.9, 7.2, 5.863157894736842)","(4.8, 8.2, 7.2727272727272725)"
05-01-2023 12:44:07.395091,"(3.3, 4.3, 4.075)","(3.4, 5.4, 5.2250000000000005)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 110.0, 86.19999999999999)","(81.0, 140.0, 125.0)","(3.9, 7.0, 5.863157894736842)","(4.8, 8.2, 7.2727272727272725)"
05-01-2023 12:44:08.583464,"(3.3, 4.3, 4.075)","(3.4, 5.4, 5.2250000000000005)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 110.0, 86.19999999999999)","(81.0, 140.0, 125.0)","(3.9, 7.0, 5.507317073170731)","(4.8, 8.2, 7.2727272727272725)"
05-01-2023 12:44:09.741306,"(3.3, 4.3, 4.075)","(3.4, 5.4, 5.2250000000000005)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 110.0, 86.19999999999999)","(81.0, 140.0, 125.0)","(3.9, 7.0, 5.576744186046511)","(4.8, 8.2, 7.2727272727272725)"
05-01-2023 12:44:10.930575,"(3.3, 4.3, 4.075)","(3.4, 5.4, 5.2250000000000005)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 110.0, 86.19999999999999)","(81.0, 140.0, 125.0)","(3.9, 7.0, 5.777272727272727)","(4.8, 8.2, 7.682608695652173)"
05-01-2023 12:44:12.095707,"(3.3, 4.3, 4.075)","(3.4, 5.4, 5.2250000000000005)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 110.0, 86.19999999999999)","(81.0, 140.0, 125.0)","(3.9, 6.8, 5.777272727272727)","(4.8, 8.2, 7.682608695652173)"
05-01-2023 12:44:13.210291,"(3.3, 4.3, 4.075)","(3.4, 5.4, 5.2250000000000005)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 110.0, 86.19999999999999)","(81.0, 140.0, 117.5)","(3.9, 6.8, 5.777272727272727)","(4.8, 8.0, 7.2631578947368425)"
05-01-2023 12:44:14.288276,"(3.3, 4.3, 4.0562499999999995)","(3.4, 5.4, 5.2250000000000005)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 110.0, 86.19999999999999)","(81.0, 140.0, 125.0)","(3.9, 6.8, 5.777272727272727)","(4.8, 8.0, 7.2631578947368425)"
05-01-2023 12:44:15.413144,"(3.3, 4.3, 4.0562499999999995)","(3.4, 5.4, 5.2250000000000005)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 110.0, 86.19999999999999)","(81.0, 140.0, 125.0)","(3.9, 6.8, 5.538636363636363)","(4.8, 8.0, 7.2631578947368425)"
05-01-2023 12:44:16.519712,"(3.3, 4.3, 4.0562499999999995)","(3.4, 5.4, 5.2250000000000005)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 110.0, 86.19999999999999)","(81.0, 140.0, 125.0)","(3.9, 6.6, 5.88)","(4.8, 8.0, 7.2631578947368425)"
05-01-2023 12:44:17.652290,"(3.3, 4.3, 4.0562499999999995)","(3.4, 5.4, 5.2250000000000005)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 110.0, 86.19999999999999)","(81.0, 140.0, 125.0)","(3.9, 6.6, 5.640000000000001)","(4.8, 8.0, 7.2631578947368425)"
05-01-2023 12:44:18.787395,"(3.3, 4.3, 4.0562499999999995)","(3.4, 5.4, 5.2250000000000005)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 110.0, 86.19999999999999)","(81.0, 140.0, 125.0)","(3.9, 6.6, 5.870588235294118)","(4.8, 8.0, 7.2631578947368425)"
05-01-2023 12:44:19.860250,"(3.3, 4.3, 4.0562499999999995)","(3.4, 5.4, 5.2250000000000005)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 110.0, 88.52631578947368)","(81.0, 140.0, 125.0)","(3.9, 6.4, 5.757142857142857)","(4.8, 8.0, 7.6410256410256405)"
05-01-2023 12:44:20.922702,"(3.3, 4.3, 4.125)","(3.4, 5.4, 5.2250000000000005)","(5.5, 5.8, 5.383333333333333)","(51.0, 210.0, 160.0)","(31.0, 110.0, 86.19999999999999)","(71.0, 140.0, 125.0)","(3.9, 6.4, 5.757142857142857)","(4.8, 8.0, 7.6410256410256405)"
05-01-2023 12:44:22.047837,"(3.3, 4.3, 4.075)","(3.4, 5.4, 5.2250000000000005)","(5.5, 5.8, 5.800000000000001)","(51.0, 210.0, 160.0)","(31.0, 110.0, 86.19999999999999)","(71.0, 140.0, 125.0)","(3.9, 6.4, 5.564285714285714)","(4.8, 8.0, 7.6410256410256405)"
05-01-2023 12:44:23.256662,"(3.3, 4.3, 4.075)","(3.4, 5.4, 5.2250000000000005)","(5.5, 5.9, 5.578947368421052)","(51.0, 210.0, 160.0)","(31.0, 110.0, 95.85714285714286)","(71.0, 140.0, 125.0)","(3.9, 6.4, 5.628571428571429)","(4.8, 8.0, 7.6410256410256405)"
05-01-2023 12:44:24.404084,"(3.3, 4.3, 4.075)","(3.4, 5.4, 5.2250000000000005)","(5.5, 5.8, 5.578947368421052)","(51.0, 210.0, 160.0)","(31.0, 100.0, 95.85714285714286)","(71.0, 140.0, 125.0)","(3.9, 6.4, 5.628571428571429)","(4.8, 8.0, 7.6410256410256405)"
