,Unusual Culture,Defining,Intisar,Field Of Praise,Colorado Cruz,Girl,Little Miss Kubi
11-01-2023 17:58:26.169548,"(7.0, 7.6, 7.302127659574468)","(4.6, 5.6, 5.549598930481284)","(7.0, 8.4, 8.348586810228802)","(7.0, 7.8, 7.75011655011655)","(6.5, 8.0, 7.810441767068273)","(8.5, 10.5, 9.998026315789474)","(4.2, 4.8, 4.76604938271605)"
11-01-2023 17:58:27.383989,"(7.0, 7.6, 7.406855439642325)","(4.6, 5.6, 5.546372688477952)","(7.0, 8.6, 8.342344827586206)","(7.0, 7.8, 7.72378223495702)","(6.5, 8.0, 7.780821917808219)","(8.5, 10.5, 9.957803468208093)","(4.2, 4.8, 4.781163084702907)"
11-01-2023 17:58:28.574955,"(6.5, 7.4, 7.288888888888889)","(4.8, 5.6, 5.546372688477952)","(7.0, 8.6, 8.343933054393306)","(7.5, 8.0, 7.708695652173913)","(6.5, 8.0, 7.780821917808219)","(8.5, 10.5, 9.965454545454547)","(4.2, 4.8, 4.773358116480793)"
11-01-2023 17:58:29.844182,"(6.5, 7.4, 7.305263157894737)","(4.8, 5.6, 5.538599348534202)","(7.0, 8.6, 8.340175953079179)","(7.5, 7.8, 7.714942528735632)","(6.5, 8.0, 7.786046511627907)","(8.5, 10.5, 9.965454545454547)","(4.2, 4.8, 4.773358116480793)"
11-01-2023 17:58:31.069682,"(6.5, 7.4, 7.293269230769231)","(4.8, 5.6, 5.538599348534202)","(7.0, 8.6, 8.336309523809524)","(7.5, 7.8, 7.714942528735632)","(6.5, 8.0, 7.786046511627907)","(8.5, 10.5, 9.965454545454547)","(4.2, 4.8, 4.773358116480793)"
11-01-2023 17:58:32.311949,"(6.5, 7.4, 7.28)","(4.8, 5.6, 5.538599348534202)","(7.0, 8.6, 8.33670133729569)","(7.5, 7.8, 7.714942528735632)","(6.5, 8.0, 7.786046511627907)","(8.5, 10.5, 9.965454545454547)","(4.2, 4.8, 4.768174962292609)"
11-01-2023 17:58:33.597002,"(6.5, 7.4, 7.28)","(4.8, 5.6, 5.548259493670886)","(7.0, 8.6, 8.33670133729569)","(7.5, 7.8, 7.723173277661795)","(6.5, 8.0, 7.786046511627907)","(8.5, 10.5, 9.862937062937064)","(4.2, 4.8, 4.765013774104683)"
11-01-2023 17:58:34.961056,"(6.5, 7.4, 7.288652482269503)","(4.8, 5.6, 5.548259493670886)","(7.0, 8.6, 8.338345864661653)","(7.5, 7.8, 7.729955947136563)","(6.5, 8.0, 7.786046511627907)","(8.5, 10.0, 9.862937062937064)","(4.2, 4.8, 4.767305061559507)"
11-01-2023 17:58:36.172321,"(6.5, 7.4, 7.288652482269503)","(4.8, 5.6, 5.53857791225416)","(7.0, 8.6, 8.338345864661653)","(7.5, 7.8, 7.607482993197278)","(6.5, 8.0, 7.786046511627907)","(8.5, 10.0, 9.845360824742269)","(4.2, 4.8, 4.767305061559507)"
11-01-2023 17:58:37.274409,"(6.5, 7.4, 7.292783505154639)","(4.8, 5.6, 5.522813688212928)","(7.0, 8.6, 8.338345864661653)","(7.5, 7.8, 7.5645)","(6.5, 8.0, 7.890058479532164)","(8.5, 10.0, 9.907272727272728)","(4.2, 4.8, 4.778955453149002)"
11-01-2023 17:58:38.489839,"(6.5, 7.4, 7.3055214723926385)","(4.8, 5.6, 5.5317647058823525)","(7.0, 8.6, 8.41912681912682)","(7.5, 7.6, 7.597604790419162)","(6.5, 8.0, 7.902105263157894)","(8.5, 10.0, 9.867857142857144)","(4.2, 4.8, 4.783037156704362)"
11-01-2023 17:58:39.828080,"(6.5, 7.4, 7.3055214723926385)","(4.8, 5.6, 5.5317647058823525)","(7.0, 8.6, 8.426693227091635)","(7.5, 7.6, 7.646202531645569)","(6.5, 8.0, 7.8908396946564885)","(8.5, 10.0, 9.567241379310344)","(4.2, 4.8, 4.794700854700855)"
11-01-2023 17:58:41.062980,"(6.5, 7.4, 7.312)","(4.8, 5.6, 5.543079315707621)","(7.0, 8.6, 8.430078125)","(7.5, 7.8, 7.645283018867924)","(6.5, 8.0, 7.893680297397769)","(8.5, 9.6, 9.5696)","(4.2, 4.8, 4.829770992366412)"
11-01-2023 17:58:42.216946,"(6.5, 7.4, 7.313483146067416)","(4.8, 5.6, 5.543778801843318)","(7.0, 8.6, 8.430078125)","(7.5, 7.8, 7.723046092184369)","(6.5, 8.0, 7.9166180758017495)","(8.5, 9.6, 9.582568807339449)","(4.2, 4.9, 4.858181818181818)"
11-01-2023 17:58:43.407012,"(6.5, 7.0, 6.937215189873418)","(4.8, 5.6, 5.557571623465211)","(7.0, 8.6, 8.456435643564356)","(7.5, 7.8, 7.738755980861244)","(6.5, 8.0, 7.918980169971672)","(8.5, 9.6, 9.677272727272728)","(4.2, 4.9, 4.858469945355192)"
11-01-2023 17:58:44.635618,"(6.5, 7.0, 6.930722891566265)","(4.8, 5.6, 5.56344537815126)","(7.0, 8.6, 8.461022364217252)","(7.5, 7.8, 7.746835443037974)","(6.5, 8.0, 7.923733333333333)","(8.5, 9.8, 9.712903225806452)","(4.2, 4.9, 4.86243654822335)"
11-01-2023 17:58:45.839649,"(6.5, 7.0, 6.930722891566265)","(4.8, 5.6, 5.56344537815126)","(7.0, 8.6, 8.468943089430894)","(7.5, 7.8, 7.768211920529801)","(6.5, 8.0, 8.032911392405063)","(8.5, 9.8, 9.865454545454545)","(4.2, 4.9, 4.883954154727794)"
11-01-2023 17:58:47.176772,"(6.5, 7.0, 6.841328413284133)","(4.8, 5.6, 5.570551181102362)","(7.0, 8.6, 8.467931034482758)","(7.5, 7.8, 7.772222222222222)","(6.5, 8.2, 8.10066225165563)","(8.5, 10.0, 9.831192660550458)","(4.2, 4.9, 4.848)"
11-01-2023 17:58:48.402308,"(6.5, 7.0, 6.826241134751773)","(4.8, 5.6, 5.570551181102362)","(7.0, 8.6, 8.47126050420168)","(7.5, 7.8, 7.81050061050061)","(6.5, 8.2, 8.057142857142857)","(8.5, 10.0, 9.653691275167786)","(4.2, 4.9, 4.845822102425876)"
11-01-2023 17:58:49.524845,"(6.5, 7.0, 6.843626062322946)","(4.8, 5.6, 5.572418879056047)","(7.0, 8.6, 8.47126050420168)","(7.5, 8.0, 7.81050061050061)","(6.5, 8.2, 8.057142857142857)","(8.5, 10.0, 9.653691275167786)","(4.2, 4.9, 4.845822102425876)"
11-01-2023 17:58:50.658705,"(6.5, 7.0, 6.853968253968254)","(4.8, 5.6, 5.572255192878338)","(7.0, 8.6, 8.47126050420168)","(7.5, 8.0, 7.817262638717632)","(6.5, 8.2, 7.965174129353234)","(8.5, 9.6, 9.589090909090908)","(4.2, 4.9, 4.853364269141531)"
11-01-2023 17:58:51.802474,"(6.5, 7.0, 6.857364341085272)","(4.8, 5.6, 5.572255192878338)","(7.0, 8.6, 8.470608108108108)","(7.5, 8.0, 7.824407582938388)","(6.5, 8.0, 7.965174129353234)","(8.5, 9.6, 9.58655462184874)","(4.2, 4.9, 4.871913580246914)"
11-01-2023 17:58:52.953003,"(6.5, 7.0, 6.836708860759494)","(4.8, 5.6, 5.572255192878338)","(7.0, 8.6, 8.46631762652705)","(7.5, 8.0, 7.824407582938388)","(6.5, 8.0, 7.965174129353234)","(8.5, 9.6, 9.58655462184874)","(4.2, 4.9, 4.86955223880597)"
11-01-2023 17:58:54.129588,"(6.5, 7.0, 6.836708860759494)","(4.8, 5.6, 5.572255192878338)","(7.0, 8.6, 8.288423988842398)","(7.5, 8.0, 7.7417968749999995)","(6.5, 8.0, 7.984444444444445)","(8.5, 9.6, 9.745454545454546)","(4.2, 4.9, 4.915027322404372)"
11-01-2023 17:58:55.272462,"(6.5, 7.0, 6.849006622516556)","(4.8, 5.6, 5.575856697819314)","(7.0, 8.4, 8.285386819484241)","(7.5, 7.8, 7.725470085470085)","(6.5, 8.0, 8.048484848484849)","(8.5, 9.8, 9.708860759493671)","(4.2, 5.0, 4.915277777777778)"
11-01-2023 17:58:56.524859,"(6.5, 7.0, 6.852352941176471)","(4.8, 5.6, 5.581895093062606)","(7.0, 8.4, 8.284179970972424)","(7.5, 7.8, 7.722003577817531)","(6.5, 8.2, 8.037254901960784)","(8.5, 9.8, 9.6875)","(4.2, 5.0, 4.915277777777778)"
11-01-2023 17:58:57.788715,"(6.5, 7.0, 6.853061224489796)","(4.8, 5.6, 5.580532445923461)","(7.0, 8.4, 8.284179970972424)","(7.5, 7.8, 7.724137931034482)","(6.5, 8.2, 8.037254901960784)","(8.5, 9.8, 9.63125)","(4.2, 5.0, 4.918318318318319)"
11-01-2023 17:58:59.166589,"(6.5, 7.0, 6.8566978193146415)","(4.8, 5.6, 5.580851063829787)","(7.0, 8.4, 8.277727952167414)","(7.5, 7.8, 7.7480620155038755)","(6.5, 8.2, 8.066129032258065)","(8.5, 9.8, 9.661538461538461)","(4.4, 5.0, 4.930407523510972)"
11-01-2023 17:59:00.429653,"(6.5, 7.0, 6.827368421052632)","(4.8, 5.6, 5.580851063829787)","(7.0, 8.4, 8.277727952167414)","(7.0, 7.8, 7.75850622406639)","(6.5, 8.2, 8.073764258555132)","(8.5, 9.8, 9.627397260273973)","(4.4, 5.0, 4.9332317073170735)"
11-01-2023 17:59:01.702991,"(6.5, 7.0, 6.83943661971831)","(4.8, 5.6, 5.587171052631579)","(7.0, 8.4, 8.28534107402032)","(7.0, 7.8, 7.786928104575163)","(6.5, 8.2, 8.031496062992126)","(8.5, 9.8, 9.694915254237289)","(4.4, 5.0, 4.875236593059937)"
11-01-2023 17:59:02.906419,"(6.5, 7.0, 6.868995633187772)","(4.8, 5.6, 5.5910543130990416)","(7.0, 8.4, 8.289208633093525)","(7.0, 7.8, 7.807859078590786)","(6.5, 8.2, 8.088311688311688)","(8.5, 9.8, 9.647058823529411)","(4.4, 4.9, 4.879316888045541)"
11-01-2023 17:59:04.411358,"(6.5, 7.0, 6.900361010830324)","(4.8, 5.6, 5.630122591943958)","(7.0, 8.4, 7.947878787878788)","(7.0, 8.0, 7.847294117647059)","(6.5, 8.2, 8.161990950226244)","(8.5, 9.8, 9.780918727915195)","(4.4, 4.9, 4.846549707602339)"
11-01-2023 17:59:05.671525,"(6.5, 7.0, 6.900361010830324)","(4.8, 5.7, 5.630122591943958)","(7.0, 8.0, 7.930612244897959)","(7.0, 8.0, 7.878895463510848)","(6.5, 8.2, 8.201526717557252)","(8.5, 10.0, 9.853)","(4.4, 4.9, 4.8517911975435)"
11-01-2023 17:59:06.819469,"(6.5, 7.2, 7.019624217118998)","(4.8, 5.6, 5.575423728813559)","(7.0, 8.0, 7.9375)","(7.0, 8.0, 7.8785214785214785)","(6.5, 8.4, 8.169230769230769)","(8.5, 10.0, 9.865217391304348)","(4.4, 4.9, 4.857585139318886)"
11-01-2023 17:59:08.080799,"(6.5, 7.2, 7.056393442622951)","(4.8, 5.7, 5.58159509202454)","(7.0, 8.0, 7.7910891089108905)","(7.0, 8.0, 7.878801843317972)","(6.5, 8.2, 8.195652173913043)","(8.5, 10.0, 9.875502008032129)","(4.4, 4.9, 4.867177242888403)"
11-01-2023 17:59:09.303728,"(6.5, 7.2, 7.067796610169491)","(4.8, 5.7, 5.5798)","(7.0, 7.8, 7.859016393442623)","(7.5, 8.0, 7.878801843317972)","(6.5, 8.2, 8.161702127659574)","(8.5, 10.0, 9.861607142857144)","(4.4, 4.9, 4.865477560414269)"
11-01-2023 17:59:10.623548,"(6.5, 7.2, 7.0636363636363635)","(4.8, 5.7, 5.6379598662207355)","(7.0, 8.0, 7.956643356643356)","(7.5, 8.0, 8.05974025974026)","(6.5, 8.2, 7.487153652392947)","(8.5, 10.0, 9.956164383561644)","(4.4, 4.9, 4.936259541984733)"
11-01-2023 17:59:11.935521,"(6.5, 7.4, 7.251333333333333)","(4.8, 5.7, 5.6423988842398884)","(7.0, 8.0, 7.9646464646464645)","(7.5, 8.2, 8.147058823529411)","(6.5, 7.6, 7.361046511627907)","(8.5, 10.0, 9.695530726256983)","(4.4, 5.0, 4.942978723404256)"
11-01-2023 17:59:13.156886,"(6.5, 7.4, 7.296245733788396)","(4.8, 5.7, 5.6423988842398884)","(7.0, 8.0, 7.9646464646464645)","(7.5, 8.2, 8.157657657657657)","(6.5, 7.4, 7.375562700964631)","(8.5, 9.8, 9.685626911314985)","(4.4, 5.0, 4.944444444444445)"
11-01-2023 17:59:14.367829,"(6.5, 7.4, 7.2925795053003535)","(4.8, 5.7, 5.6410841654778885)","(7.0, 8.0, 7.921712538226299)","(7.5, 8.2, 8.389473684210527)","(6.5, 7.4, 7.426086956521739)","(8.5, 9.8, 9.69809264305177)","(4.4, 5.0, 4.966355140186916)"
11-01-2023 17:59:15.586179,"(6.5, 7.4, 7.301351351351352)","(4.8, 5.7, 5.657850241545893)","(7.0, 8.0, 7.921712538226299)","(7.5, 8.4, 8.313186813186814)","(6.5, 7.6, 7.427878787878788)","(8.5, 9.8, 9.69809264305177)","(4.4, 5.0, 4.965137614678899)"
11-01-2023 17:59:16.757571,"(6.5, 7.4, 7.2832)","(4.8, 5.7, 5.657850241545893)","(7.0, 8.0, 7.921712538226299)","(7.5, 8.4, 8.313186813186814)","(6.5, 7.6, 7.39448275862069)","(8.5, 9.8, 9.703108808290155)","(4.4, 5.0, 4.965137614678899)"
11-01-2023 17:59:17.975998,"(6.5, 7.4, 7.258119658119658)","(4.8, 5.7, 5.654139290407358)","(7.0, 8.0, 7.919242902208202)","(7.0, 8.4, 8.388505747126437)","(6.5, 7.4, 7.397785977859779)","(8.5, 9.8, 9.715028901734104)","(4.4, 5.0, 4.9709390862944165)"
11-01-2023 17:59:19.210392,"(6.5, 7.2, 7.195670995670996)","(4.8, 5.7, 5.658241758241759)","(7.0, 8.0, 7.7186440677966095)","(7.0, 8.4, 8.449142857142858)","(6.5, 7.4, 7.422439024390244)","(8.5, 9.8, 9.714098360655738)","(4.4, 5.0, 4.965703022339028)"
11-01-2023 17:59:20.525086,"(6.5, 7.4, 7.213138686131387)","(4.8, 5.7, 5.664821428571429)","(7.0, 7.8, 7.648394004282656)","(7.0, 8.6, 8.450588235294118)","(6.5, 7.6, 7.423636363636364)","(8.5, 9.8, 9.711784511784511)","(4.4, 5.0, 4.9789017341040465)"
11-01-2023 17:59:21.819965,"(6.5, 7.4, 7.213138686131387)","(4.8, 5.7, 5.707692307692308)","(7.0, 7.8, 7.646280991735537)","(7.5, 8.6, 8.454088050314466)","(6.5, 7.6, 7.423636363636364)","(8.5, 9.8, 9.711784511784511)","(4.4, 5.0, 4.9300296735905045)"
11-01-2023 17:59:23.198810,"(6.5, 7.4, 7.237974683544304)","(4.8, 5.8, 5.717677419354839)","(7.0, 7.8, 7.685093167701863)","(7.5, 8.6, 8.36)","(6.5, 7.6, 7.397142857142858)","(8.5, 9.8, 9.702602230483272)","(4.4, 5.0, 4.934445118253487)"
11-01-2023 17:59:24.320392,"(6.5, 7.4, 7.277804295942721)","(4.8, 5.8, 5.717677419354839)","(7.0, 7.8, 7.475191256830601)","(7.5, 8.4, 8.572839506172839)","(6.5, 7.4, 7.45823754789272)","(8.5, 9.8, 9.541614906832297)","(4.4, 5.0, 4.939955357142857)"
11-01-2023 17:59:25.436280,"(6.5, 7.4, 7.304721030042919)","(4.8, 5.8, 5.735862068965517)","(7.0, 7.6, 7.487858719646799)","(7.5, 8.6, 8.786486486486487)","(6.5, 7.6, 7.541516245487364)","(8.5, 9.6, 9.545454545454545)","(4.4, 5.0, 4.943977591036415)"
11-01-2023 17:59:26.586205,"(6.5, 7.0, 6.945588235294117)","(4.8, 5.8, 5.7435679611650485)","(7.0, 7.6, 7.487358916478556)","(7.5, 8.8, 8.652631578947368)","(6.5, 7.6, 7.541516245487364)","(8.5, 9.6, 9.524352331606217)","(4.4, 5.0, 4.943969555035129)"
11-01-2023 17:59:27.832461,"(6.5, 7.0, 6.925252525252525)","(4.8, 5.8, 5.748102678571429)","(7.0, 7.6, 7.494391534391535)","(7.5, 8.8, 8.694444444444445)","(6.5, 7.6, 7.551928783382789)","(8.5, 9.6, 9.530980392156863)","(4.4, 5.0, 4.9462661426165075)"
11-01-2023 17:59:29.025194,"(6.5, 7.2, 7.078021978021978)","(4.8, 5.8, 5.752689486552567)","(7.0, 7.6, 7.500094786729858)","(7.5, 8.8, 8.694444444444445)","(6.5, 7.6, 7.556037151702786)","(8.5, 9.6, 9.526050420168067)","(4.4, 5.0, 4.948017381857686)"
11-01-2023 17:59:30.222969,"(6.5, 7.2, 7.01025641025641)","(4.8, 5.8, 5.747489823609227)","(7.0, 7.6, 7.490799656061909)","(7.5, 8.8, 8.641666666666666)","(6.5, 7.6, 7.5553333333333335)","(8.5, 9.6, 9.396039603960396)","(4.4, 5.0, 4.948569856985698)"
11-01-2023 17:59:31.313670,"(6.5, 7.2, 7.040322580645161)","(4.8, 5.8, 5.755861070911722)","(7.0, 7.6, 7.490799656061909)","(7.5, 8.8, 8.641666666666666)","(6.5, 7.6, 7.5553333333333335)","(8.5, 9.4, 9.509375)","(4.4, 5.0, 4.931501831501832)"
11-01-2023 17:59:32.561027,"(6.5, 7.4, 7.122543352601157)","(4.8, 5.8, 5.778761061946903)","(7.0, 7.6, 7.500899100899101)","(7.5, 8.6, 8.568421052631578)","(6.5, 7.6, 7.5364238410596025)","(8.5, 9.6, 9.495719844357977)","(4.4, 5.0, 4.936295283663705)"
11-01-2023 17:59:33.824086,"(6.5, 7.2, 7.086153846153846)","(4.8, 5.9, 5.859322033898305)","(7.0, 7.6, 7.5315625)","(7.5, 8.6, 8.639669421487604)","(6.5, 7.6, 7.5504)","(8.5, 9.6, 9.365853658536585)","(4.4, 5.0, 4.933189964157706)"
11-01-2023 17:59:35.097720,"(6.5, 7.2, 7.105431309904153)","(4.8, 5.9, 5.872131147540983)","(7.0, 7.6, 7.53258064516129)","(7.5, 8.8, 8.539795918367346)","(6.5, 7.6, 7.533333333333333)","(8.5, 9.4, 9.359420289855073)","(4.4, 5.0, 4.93439194422928)"
11-01-2023 17:59:36.572757,"(6.5, 7.2, 7.059893048128342)","(4.8, 5.9, 5.882608695652174)","(7.0, 7.6, 7.551330798479087)","(7.5, 8.6, 8.64895104895105)","(6.5, 7.6, 7.341614906832298)","(8.5, 9.4, 9.235294117647058)","(4.4, 5.0, 4.935442073170732)"
11-01-2023 17:59:37.878307,"(6.5, 7.2, 7.0838137472283815)","(4.8, 5.9, 5.656060606060605)","(7.0, 7.6, 7.931007751937984)","(7.5, 8.8, 8.683221476510067)","(6.5, 7.4, 7.689361702127659)","(8.5, 9.4, 9.019354838709678)","(4.4, 5.0, 4.893413173652695)"
11-01-2023 17:59:39.181006,"(6.5, 7.6, 7.4)","(4.8, 5.6, 5.584905660377358)","(7.0, 8.0, 8.031578947368422)","(7.5, 8.8, 8.685106382978724)","(6.5, 7.8, 7.817301038062284)","(8.5, 9.2, 8.953719008264462)","(4.4, 4.9, 4.885610200364299)"
11-01-2023 17:59:40.455960,"(6.5, 7.4, 7.314068441064639)","(4.8, 5.6, 5.5720823798627)","(7.0, 8.2, 7.933073929961089)","(7.5, 8.8, 8.658823529411764)","(6.5, 8.0, 7.815384615384615)","(8.5, 9.0, 8.972549019607843)","(4.4, 4.9, 4.884078711985689)"
11-01-2023 17:59:41.786670,"(6.5, 7.4, 7.320141342756184)","(4.8, 5.6, 5.572413793103448)","(7.0, 8.2, 8.051476793248945)","(7.5, 8.8, 8.6625)","(6.5, 8.0, 7.811764705882353)","(8.5, 9.0, 8.933333333333334)","(4.4, 4.9, 4.884637681159421)"
11-01-2023 17:59:43.076377,"(6.5, 7.4, 7.341666666666667)","(4.8, 5.6, 5.546287128712871)","(7.0, 8.2, 8.052719665271967)","(7.5, 8.8, 8.6625)","(6.5, 8.0, 7.820289855072463)","(8.5, 9.0, 8.896774193548387)","(4.4, 4.9, 4.865222929936306)"
11-01-2023 17:59:44.397112,"(6.5, 7.4, 7.341666666666667)","(4.8, 5.6, 5.546059113300492)","(7.0, 8.2, 7.925356125356125)","(7.5, 8.8, 8.628985507246377)","(6.5, 8.0, 8.102923976608187)","(8.5, 9.0, 8.569957081545065)","(4.4, 4.9, 4.893729372937294)"
11-01-2023 17:59:45.629032,"(6.5, 7.4, 7.327777777777778)","(4.8, 5.6, 5.543827160493827)","(7.0, 8.0, 7.893418259023354)","(7.5, 8.8, 8.670526315789473)","(6.5, 8.2, 8.189010989010988)","(8.5, 8.8, 8.577627118644068)","(4.4, 4.9, 4.875350701402806)"
11-01-2023 17:59:46.823704,"(6.5, 7.4, 7.347524752475248)","(4.8, 5.6, 5.530107526881721)","(7.0, 8.0, 7.8697305863708396)","(7.5, 8.8, 8.70622009569378)","(6.5, 8.2, 8.167241379310344)","(8.5, 8.8, 8.595454545454546)","(4.4, 4.9, 4.890799031476998)"
11-01-2023 17:59:48.095574,"(6.5, 7.4, 7.347524752475248)","(4.8, 5.6, 5.530107526881721)","(7.0, 8.0, 7.885671191553544)","(7.5, 8.8, 8.748695652173913)","(6.5, 8.2, 8.157)","(8.5, 8.6, 8.507692307692308)","(4.4, 4.9, 4.87819253438114)"
11-01-2023 17:59:49.320151,"(6.5, 7.6, 7.460439560439561)","(4.8, 5.6, 5.547297297297297)","(7.0, 8.0, 7.896271186440678)","(7.5, 8.8, 8.770886075949367)","(6.5, 8.2, 7.904485488126649)","(8.5, 8.6, 8.574683544303797)","(4.4, 4.9, 4.890825688073395)"
11-01-2023 17:59:50.581960,"(6.5, 7.6, 7.485972850678733)","(4.8, 5.6, 5.5528117359413205)","(7.0, 8.0, 7.886245353159851)","(7.5, 9.0, 8.765853658536585)","(6.5, 8.0, 7.8891139240506325)","(8.5, 8.6, 8.578000000000001)","(4.4, 4.9, 4.8562899786780385)"
11-01-2023 17:59:51.850394,"(6.5, 7.6, 7.454237288135594)","(4.8, 5.6, 5.57620253164557)","(7.0, 8.0, 7.892307692307692)","(7.5, 8.8, 8.780124223602485)","(6.5, 8.0, 7.808510638297872)","(8.5, 8.8, 8.655882352941177)","(4.4, 5.0, 4.883251231527094)"
11-01-2023 17:59:53.139425,"(6.5, 7.6, 7.520370370370371)","(4.8, 5.6, 5.574380165289256)","(7.0, 8.0, 7.84026402640264)","(7.5, 9.0, 8.77875)","(6.5, 8.0, 7.8167064439140805)","(8.5, 8.8, 8.605369127516779)","(4.4, 4.9, 4.858144796380091)"
11-01-2023 17:59:54.470336,"(6.5, 7.6, 7.454237288135594)","(4.8, 5.6, 5.648601398601398)","(7.0, 8.0, 7.808494208494208)","(7.5, 9.0, 8.862195121951219)","(6.5, 8.0, 7.747169811320754)","(8.5, 8.8, 8.627472527472527)","(4.4, 4.9, 4.85632183908046)"
11-01-2023 17:59:55.762098,"(6.5, 7.6, 7.437735849056604)","(4.8, 5.7, 5.664285714285715)","(7.0, 8.0, 7.738118811881188)","(7.5, 9.0, 8.75592105263158)","(6.5, 7.8, 7.831088082901554)","(8.0, 8.8, 8.640796019900497)","(4.4, 4.9, 4.861203319502075)"
11-01-2023 17:59:56.976715,"(6.5, 7.6, 7.515625)","(4.8, 5.7, 5.654435483870968)","(7.0, 7.8, 7.737185929648241)","(7.5, 8.8, 8.794759825327512)","(6.5, 8.0, 7.811965811965812)","(8.0, 8.8, 8.654545454545454)","(4.4, 4.9, 4.860358890701469)"
11-01-2023 17:59:58.117830,"(6.5, 7.6, 7.55)","(4.8, 5.7, 5.657358490566038)","(7.0, 7.8, 7.75260663507109)","(7.5, 8.8, 8.798230088495576)","(6.5, 8.0, 7.827551020408163)","(8.0, 8.8, 8.638974358974359)","(4.4, 4.9, 4.86875)"
11-01-2023 17:59:59.469033,"(6.5, 7.6, 7.5888)","(4.8, 5.7, 5.709174311926605)","(7.0, 7.8, 7.773714285714285)","(7.5, 8.8, 8.871875000000001)","(6.5, 8.0, 7.87536231884058)","(8.0, 8.8, 8.307017543859649)","(4.4, 4.9, 4.882300884955752)"
11-01-2023 18:00:00.921657,"(6.5, 7.6, 7.5774436090225565)","(4.8, 5.8, 5.713698630136986)","(7.0, 7.8, 7.825899280575539)","(7.5, 9.0, 8.866995073891626)","(6.5, 8.0, 7.875490196078431)","(8.0, 8.4, 8.055555555555555)","(4.4, 4.9, 4.884117647058824)"
11-01-2023 18:00:02.367944,"(6.5, 7.6, 7.565467625899281)","(4.8, 5.8, 5.722689075630252)","(7.0, 8.0, 7.884235294117647)","(7.5, 9.0, 8.903585657370519)","(6.5, 8.0, 7.894372294372294)","(8.0, 8.2, 8.024539877300613)","(4.4, 4.9, 4.9017119838872105)"
11-01-2023 18:00:03.666252,"(6.5, 7.6, 7.566433566433566)","(4.8, 5.8, 5.722689075630252)","(7.0, 8.0, 7.882577565632458)","(7.5, 9.0, 8.890990990990991)","(6.5, 8.0, 7.991379310344827)","(8.0, 8.2, 8.028469750889679)","(4.4, 5.0, 4.888412017167382)"
11-01-2023 18:00:04.922975,"(6.5, 7.6, 7.555963302752294)","(4.8, 5.8, 5.742319749216301)","(7.0, 8.0, 7.882577565632458)","(7.5, 9.0, 8.890990990990991)","(6.5, 8.0, 7.990291262135922)","(8.0, 8.2, 8.010050251256281)","(4.4, 4.9, 4.888413793103449)"
11-01-2023 18:00:06.224610,"(6.5, 7.6, 7.548936170212766)","(4.8, 5.7, 5.689508196721311)","(7.0, 8.0, 7.901473684210527)","(7.5, 9.0, 8.908943089430895)","(6.5, 8.0, 7.968041237113402)","(8.0, 8.2, 8.0304932735426)","(4.4, 4.9, 4.903312629399586)"
11-01-2023 18:00:07.575860,"(6.5, 7.6, 7.521052631578947)","(5.0, 5.7, 5.688253968253968)","(7.0, 8.0, 7.91041257367387)","(7.5, 9.0, 8.899107142857144)","(6.5, 8.0, 7.96536312849162)","(8.0, 8.2, 8.00327868852459)","(4.4, 5.0, 4.905311542390194)"
11-01-2023 18:00:08.964460,"(6.5, 7.6, 7.530597014925373)","(5.0, 5.7, 5.640782122905028)","(7.0, 8.0, 8.041509433962263)","(7.5, 9.0, 8.91)","(6.5, 8.0, 8.37027027027027)","(8.0, 8.2, 7.81981981981982)","(4.4, 5.0, 4.870428280081577)"
11-01-2023 18:00:10.184439,"(6.5, 7.6, 7.461194029850746)","(5.0, 5.7, 5.568986083499006)","(7.0, 8.2, 7.997916666666667)","(7.5, 9.0, 8.934463276836158)","(6.5, 8.4, 8.427624309392266)","(8.0, 8.0, 7.858333333333333)","(4.4, 5.0, 4.876953125)"
11-01-2023 18:00:11.322810,"(6.5, 7.4, 7.386111111111111)","(5.0, 5.6, 5.56390423572744)","(7.0, 8.0, 7.997993311036789)","(7.5, 9.0, 8.958282208588956)","(6.5, 8.6, 8.45)","(8.0, 8.0, 8.00153846153846)","(4.4, 4.9, 4.852815533980583)"
11-01-2023 18:00:12.654273,"(6.5, 7.4, 7.3466063348416295)","(5.0, 5.6, 5.562666666666667)","(7.0, 8.0, 7.997810218978103)","(7.5, 9.0, 8.948091603053435)","(6.5, 8.6, 8.446428571428571)","(8.0, 8.2, 8.048554913294797)","(4.4, 4.9, 4.866390041493776)"
11-01-2023 18:00:13.877522,"(6.5, 7.4, 7.3466063348416295)","(4.8, 5.6, 5.483050847457627)","(7.0, 8.0, 8.10506329113924)","(7.5, 9.0, 9.135)","(6.5, 8.6, 8.429126213592234)","(8.0, 8.2, 7.994509803921568)","(4.4, 4.9, 4.899793388429752)"
11-01-2023 18:00:15.095620,"(6.5, 7.4, 7.3256000000000006)","(4.8, 5.5, 5.428099173553719)","(7.0, 8.2, 8.144464609800362)","(7.5, 9.2, 8.784)","(6.5, 8.6, 9.549999999999999)","(8.0, 8.2, 7.113364055299539)","(4.4, 4.9, 4.860267857142857)"
