,Pat Me Down,Henning,Nasty Exaggerator,Oso Negro,Optimistic,Big Boss Man,Gs Storm,Caribe Nights,Miss Jennys Halo,Heathers Request
15-12-2022 12:40:09.225650,"(19.0, 55.0, 43.8)","(6.0, 9.0, 8.65)","(11.0, 18.0, 15.55)","(5.0, 6.2, 5.88)","(4.0, 4.6, 4.522222222222222)","(7.0, 10.5, 9.528571428571428)","(5.0, 5.7, 5.558823529411765)","(17.0, 32.0, 28.5)","(26.0, 310.0, 173.0)","(17.0, 34.0, 23.333333333333332)"
15-12-2022 12:40:10.584298,"(19.0, 55.0, 43.8)","(6.0, 9.0, 8.65)","(11.0, 18.0, 15.55)","(5.0, 6.2, 5.88)","(4.0, 4.6, 4.522222222222222)","(7.0, 10.5, 9.528571428571428)","(5.0, 5.7, 5.558823529411765)","(17.0, 32.0, 29.0)","(26.0, 310.0, 173.0)","(17.0, 34.0, 23.333333333333332)"
15-12-2022 12:40:11.861781,"(19.0, 55.0, 43.8)","(6.0, 9.0, 8.65)","(11.0, 18.0, 15.55)","(5.0, 6.2, 5.88)","(4.0, 4.6, 4.522222222222222)","(7.0, 10.5, 9.528571428571428)","(5.0, 5.7, 5.558823529411765)","(17.0, 32.0, 29.0)","(26.0, 310.0, 173.0)","(17.0, 34.0, 23.333333333333332)"
15-12-2022 12:40:13.129361,"(19.0, 55.0, 43.8)","(6.0, 9.0, 8.756521739130434)","(11.0, 18.0, 15.59090909090909)","(5.0, 6.2, 5.576923076923077)","(4.0, 4.6, 4.533333333333333)","(7.0, 10.5, 9.5)","(5.0, 5.7, 5.392307692307693)","(17.0, 32.0, 29.0)","(26.0, 310.0, 173.0)","(17.0, 34.0, 23.333333333333332)"
15-12-2022 12:40:14.337414,"(19.0, 55.0, 45.66666666666667)","(6.0, 9.0, 8.756521739130434)","(11.0, 17.5, 15.59090909090909)","(5.0, 6.0, 5.576923076923077)","(4.0, 4.6, 4.533333333333333)","(7.0, 10.0, 9.5)","(5.0, 5.7, 5.392307692307693)","(17.0, 32.0, 29.0)","(26.0, 310.0, 173.0)","(17.0, 34.0, 23.333333333333332)"
15-12-2022 12:40:15.524670,"(19.0, 55.0, 45.66666666666667)","(6.0, 9.0, 8.784615384615384)","(11.0, 17.5, 15.59090909090909)","(5.0, 6.0, 5.576923076923077)","(4.0, 4.6, 4.533333333333333)","(7.0, 10.0, 9.5)","(5.0, 5.7, 5.392307692307693)","(17.0, 32.0, 29.0)","(26.0, 310.0, 173.0)","(17.0, 34.0, 23.333333333333332)"
15-12-2022 12:40:16.741707,"(20.0, 55.0, 45.66666666666667)","(6.0, 9.0, 8.784615384615384)","(11.0, 17.5, 15.59090909090909)","(5.0, 6.0, 5.725)","(4.0, 4.5, 4.4450980392156865)","(7.0, 10.0, 9.5)","(4.6, 6.0, 5.608695652173913)","(17.0, 32.0, 29.0)","(26.0, 310.0, 173.0)","(17.0, 34.0, 23.333333333333332)"
15-12-2022 12:40:18.126470,"(20.0, 55.0, 45.66666666666667)","(6.0, 9.0, 8.784615384615384)","(11.0, 17.5, 15.59090909090909)","(5.0, 6.0, 5.694444444444445)","(4.0, 4.5, 4.403448275862069)","(7.0, 10.0, 9.5)","(4.6, 5.9, 5.7)","(17.0, 32.0, 29.0)","(26.0, 310.0, 173.0)","(17.0, 34.0, 23.333333333333332)"
15-12-2022 12:40:19.452217,"(20.0, 55.0, 45.66666666666667)","(6.0, 9.0, 8.784615384615384)","(11.0, 17.5, 15.357142857142858)","(5.0, 6.0, 5.694444444444445)","(4.0, 4.5, 4.333333333333333)","(7.0, 10.0, 9.5)","(4.6, 5.9, 5.7)","(17.0, 32.0, 29.0)","(26.0, 310.0, 173.0)","(17.0, 34.0, 23.333333333333332)"
15-12-2022 12:40:20.685399,"(20.0, 55.0, 45.66666666666667)","(6.0, 9.0, 8.945454545454545)","(11.0, 17.5, 15.59090909090909)","(5.0, 5.9, 5.655555555555556)","(4.0, 4.4, 4.362962962962963)","(7.0, 9.8, 9.5)","(4.6, 5.9, 5.7)","(17.0, 32.0, 29.0)","(26.0, 310.0, 168.0)","(17.0, 34.0, 23.333333333333332)"
15-12-2022 12:40:21.961291,"(20.0, 55.0, 45.66666666666667)","(6.0, 10.5, 9.4)","(11.0, 17.5, 15.59090909090909)","(5.0, 5.9, 5.655555555555556)","(4.0, 4.4, 4.357142857142858)","(7.0, 9.8, 9.5)","(4.6, 5.9, 5.7)","(17.0, 32.0, 29.0)","(26.0, 300.0, 168.0)","(17.0, 34.0, 23.333333333333332)"
15-12-2022 12:40:23.288766,"(20.0, 55.0, 45.66666666666667)","(6.0, 10.5, 9.4)","(11.0, 17.5, 15.59090909090909)","(5.0, 5.9, 5.655555555555556)","(4.0, 4.4, 4.325)","(7.0, 9.8, 9.5)","(4.6, 5.9, 5.7)","(17.0, 32.0, 29.0)","(26.0, 300.0, 168.0)","(17.0, 34.0, 23.333333333333332)"
15-12-2022 12:40:24.523913,"(20.0, 55.0, 45.66666666666667)","(6.0, 10.0, 9.644444444444444)","(11.0, 17.5, 15.59090909090909)","(5.0, 5.9, 5.655555555555556)","(4.0, 4.4, 4.325)","(7.0, 9.8, 9.5)","(4.6, 5.9, 5.7)","(17.0, 32.0, 29.0)","(26.0, 300.0, 168.0)","(17.0, 34.0, 23.333333333333332)"
15-12-2022 12:40:25.980449,"(20.0, 55.0, 45.66666666666667)","(6.0, 10.0, 9.644444444444444)","(11.0, 17.5, 15.59090909090909)","(5.0, 5.9, 5.655555555555556)","(4.0, 4.4, 4.134482758620689)","(7.0, 9.8, 9.538461538461538)","(4.6, 5.9, 5.7)","(17.0, 32.0, 29.0)","(26.0, 300.0, 168.0)","(17.0, 34.0, 23.333333333333332)"
15-12-2022 12:40:27.400869,"(20.0, 55.0, 45.66666666666667)","(6.0, 9.8, 8.927272727272728)","(11.0, 17.5, 15.59090909090909)","(5.0, 5.9, 5.647368421052632)","(4.0, 4.2, 4.098360655737705)","(7.0, 10.0, 9.9)","(4.6, 5.9, 5.7)","(17.0, 32.0, 29.0)","(26.0, 300.0, 194.39999999999998)","(17.0, 34.0, 23.333333333333332)"
15-12-2022 12:40:28.757664,"(20.0, 55.0, 45.66666666666667)","(6.0, 9.8, 8.927272727272728)","(11.0, 17.5, 15.59090909090909)","(5.0, 5.9, 5.647368421052632)","(4.0, 4.2, 4.068085106382979)","(7.0, 10.5, 10.066666666666666)","(4.6, 5.9, 5.7)","(17.0, 32.0, 30.714285714285715)","(26.0, 300.0, 194.39999999999998)","(17.0, 34.0, 23.333333333333332)"
15-12-2022 12:40:30.183724,"(20.0, 55.0, 45.66666666666667)","(6.0, 9.8, 8.927272727272728)","(11.0, 17.5, 15.59090909090909)","(5.0, 5.9, 5.647368421052632)","(4.0, 4.2, 4.068085106382979)","(7.0, 10.5, 10.066666666666666)","(4.6, 5.9, 5.800000000000001)","(17.0, 32.0, 30.714285714285715)","(26.0, 300.0, 194.39999999999998)","(17.0, 34.0, 23.333333333333332)"
15-12-2022 12:40:31.488589,"(20.0, 55.0, 45.66666666666667)","(6.0, 9.8, 8.84)","(11.0, 17.5, 15.59090909090909)","(5.0, 5.9, 5.647368421052632)","(4.0, 4.2, 4.068085106382979)","(7.0, 10.5, 9.6)","(4.6, 5.9, 5.800000000000001)","(17.0, 32.0, 30.714285714285715)","(26.0, 300.0, 168.0)","(17.0, 34.0, 23.333333333333332)"
15-12-2022 12:40:32.824672,"(20.0, 55.0, 45.66666666666667)","(6.0, 9.8, 9.0)","(11.0, 17.5, 15.59090909090909)","(5.0, 5.9, 5.87872340425532)","(4.0, 4.2, 4.073469387755102)","(7.0, 10.0, 9.6)","(4.6, 5.9, 5.844444444444445)","(17.0, 32.0, 30.714285714285715)","(26.0, 300.0, 168.0)","(17.0, 34.0, 23.333333333333332)"
15-12-2022 12:40:34.218459,"(20.0, 55.0, 45.66666666666667)","(6.0, 9.8, 9.0)","(11.0, 17.5, 15.59090909090909)","(5.0, 5.9, 5.87872340425532)","(4.0, 4.2, 4.073469387755102)","(7.0, 10.0, 9.6)","(4.6, 5.9, 5.844444444444445)","(17.0, 32.0, 30.714285714285715)","(26.0, 300.0, 168.0)","(17.0, 34.0, 23.333333333333332)"
15-12-2022 12:40:35.507504,"(20.0, 55.0, 45.66666666666667)","(6.0, 9.8, 9.0)","(11.0, 17.5, 15.0)","(5.0, 5.9, 5.895348837209303)","(4.0, 4.2, 4.073469387755102)","(7.0, 10.0, 10.089473684210526)","(4.6, 5.9, 5.844444444444445)","(17.0, 32.0, 30.714285714285715)","(26.0, 300.0, 168.0)","(17.0, 34.0, 23.333333333333332)"
15-12-2022 12:40:36.796224,"(20.0, 55.0, 45.66666666666667)","(6.0, 9.8, 9.0)","(11.0, 17.5, 13.9)","(5.0, 5.9, 5.895348837209303)","(4.0, 4.2, 4.081818181818181)","(7.0, 10.5, 9.7)","(4.6, 5.9, 5.852941176470589)","(17.0, 32.0, 30.714285714285715)","(26.0, 300.0, 168.0)","(17.0, 34.0, 23.333333333333332)"
15-12-2022 12:40:38.028755,"(20.0, 55.0, 45.66666666666667)","(6.0, 9.8, 9.0)","(11.0, 17.5, 13.9)","(5.0, 5.9, 5.895348837209303)","(4.0, 4.1, 4.081818181818181)","(7.0, 10.0, 9.7)","(4.6, 5.9, 5.852941176470589)","(17.0, 32.0, 30.714285714285715)","(26.0, 300.0, 168.0)","(17.0, 34.0, 23.333333333333332)"
15-12-2022 12:40:39.527172,"(20.0, 55.0, 45.66666666666667)","(6.0, 9.8, 8.927272727272728)","(11.0, 17.0, 14.375)","(5.0, 5.9, 5.895348837209303)","(4.0, 4.2, 4.111428571428571)","(7.0, 10.0, 9.7)","(4.6, 5.9, 5.861904761904762)","(17.0, 32.0, 30.714285714285715)","(26.0, 300.0, 168.0)","(17.0, 34.0, 23.333333333333332)"
15-12-2022 12:40:40.794627,"(20.0, 55.0, 40.6)","(6.0, 9.8, 9.14)","(11.0, 17.0, 15.541666666666668)","(5.0, 5.9, 5.807692307692308)","(4.0, 4.2, 4.111428571428571)","(7.0, 10.0, 9.7)","(4.6, 5.9, 5.872413793103449)","(17.0, 32.0, 28.0)","(26.0, 300.0, 168.0)","(17.0, 34.0, 23.333333333333332)"
15-12-2022 12:40:42.141578,"(20.0, 55.0, 40.6)","(6.0, 9.8, 9.114285714285714)","(11.0, 17.0, 15.541666666666668)","(5.0, 5.9, 5.807692307692308)","(4.0, 4.2, 4.111428571428571)","(7.0, 10.0, 9.7)","(4.6, 5.9, 5.872413793103449)","(17.0, 32.0, 28.0)","(26.0, 300.0, 168.0)","(17.0, 34.0, 23.333333333333332)"
15-12-2022 12:40:43.613067,"(20.0, 55.0, 40.6)","(6.0, 9.8, 8.942857142857143)","(11.0, 17.0, 15.541666666666668)","(5.0, 5.9, 5.807692307692308)","(4.0, 4.2, 4.111428571428571)","(7.0, 10.0, 10.089473684210526)","(4.6, 5.9, 5.872413793103449)","(17.0, 32.0, 28.0)","(26.0, 300.0, 168.0)","(17.0, 34.0, 23.333333333333332)"
15-12-2022 12:40:45.035382,"(20.0, 55.0, 40.6)","(6.0, 9.8, 9.145454545454545)","(11.0, 17.0, 15.90625)","(5.0, 5.9, 5.807692307692308)","(3.9, 4.2, 4.111428571428571)","(7.0, 10.5, 10.089473684210526)","(4.6, 5.9, 5.872413793103449)","(17.0, 32.0, 28.0)","(26.0, 300.0, 168.0)","(17.0, 34.0, 23.333333333333332)"
15-12-2022 12:40:46.489851,"(20.0, 55.0, 47.8)","(6.0, 9.8, 9.145454545454545)","(11.0, 17.0, 15.90625)","(5.0, 5.9, 5.807692307692308)","(3.9, 4.2, 4.111428571428571)","(7.0, 10.5, 10.089473684210526)","(4.6, 5.9, 5.872413793103449)","(17.0, 32.0, 28.0)","(26.0, 300.0, 168.0)","(17.0, 34.0, 23.333333333333332)"
15-12-2022 12:40:47.989492,"(20.0, 55.0, 47.8)","(6.0, 9.8, 9.145454545454545)","(11.0, 17.0, 15.90625)","(5.0, 5.9, 5.807692307692308)","(3.9, 4.2, 4.111428571428571)","(7.0, 10.5, 10.089473684210526)","(4.6, 5.9, 5.872413793103449)","(17.0, 32.0, 28.0)","(26.0, 300.0, 194.39999999999998)","(17.0, 34.0, 26.88888888888889)"
15-12-2022 12:40:49.553603,"(20.0, 55.0, 49.85714285714286)","(6.0, 9.8, 9.1)","(11.0, 17.0, 15.642857142857142)","(5.0, 5.9, 5.807692307692308)","(3.9, 4.2, 4.111428571428571)","(7.0, 10.5, 9.675)","(4.6, 5.9, 5.8)","(17.0, 32.0, 36.0)","(26.0, 300.0, 118.0)","(17.0, 34.0, 23.333333333333332)"
15-12-2022 12:40:50.945262,"(20.0, 55.0, 49.85714285714286)","(6.0, 9.6, 9.1)","(11.0, 16.5, 15.642857142857142)","(5.0, 5.9, 5.807692307692308)","(3.9, 4.2, 4.111428571428571)","(7.0, 10.5, 9.675)","(4.6, 6.0, 5.8)","(17.0, 48.0, 36.0)","(26.0, 300.0, 118.0)","(17.0, 34.0, 23.333333333333332)"
15-12-2022 12:40:52.879201,"(20.0, 55.0, 37.0)","(6.0, 9.6, 9.3)","(11.0, 16.5, 15.642857142857142)","(5.0, 5.9, 5.807692307692308)","(3.9, 4.2, 4.1117647058823525)","(7.0, 10.5, 9.6)","(4.6, 6.0, 5.8)","(17.0, 42.0, 30.0)","(26.0, 300.0, 124.0)","(17.0, 28.0, 22.0)"
15-12-2022 12:40:54.403668,"(20.0, 40.0, 37.0)","(6.0, 9.6, 9.3)","(11.0, 16.5, 15.642857142857142)","(5.0, 5.9, 5.810526315789474)","(3.9, 4.2, 4.1090909090909085)","(7.0, 10.0, 9.64)","(4.6, 6.0, 5.927272727272727)","(17.0, 42.0, 35.2)","(26.0, 300.0, 124.0)","(17.0, 28.0, 22.0)"
15-12-2022 12:40:56.005768,"(20.0, 40.0, 37.0)","(6.0, 9.6, 9.0)","(11.0, 16.5, 15.642857142857142)","(5.0, 5.9, 5.810526315789474)","(3.9, 4.2, 4.1090909090909085)","(7.0, 10.0, 9.76)","(4.6, 6.0, 5.927272727272727)","(17.0, 42.0, 30.0)","(26.0, 300.0, 124.0)","(17.0, 28.0, 22.0)"
15-12-2022 12:40:57.362648,"(20.0, 40.0, 31.799999999999997)","(6.0, 9.4, 9.0)","(11.0, 16.5, 14.75)","(5.0, 5.9, 5.810526315789474)","(3.9, 4.2, 4.1090909090909085)","(7.0, 10.0, 9.76)","(4.6, 6.0, 5.96)","(17.0, 42.0, 30.0)","(26.0, 300.0, 168.0)","(17.0, 28.0, 22.0)"
15-12-2022 12:40:58.776670,"(20.0, 40.0, 31.799999999999997)","(6.0, 9.4, 9.0)","(11.0, 16.0, 14.636363636363637)","(5.0, 5.9, 5.810526315789474)","(3.9, 4.2, 4.1090909090909085)","(7.0, 10.0, 9.76)","(4.6, 6.0, 5.7542857142857144)","(17.0, 42.0, 34.8)","(26.0, 300.0, 168.0)","(17.0, 28.0, 22.0)"
15-12-2022 12:41:00.205670,"(20.0, 40.0, 31.799999999999997)","(6.0, 9.4, 8.714285714285714)","(11.0, 16.0, 15.0625)","(5.0, 5.9, 5.810526315789474)","(3.9, 4.2, 4.1090909090909085)","(7.0, 10.0, 9.873684210526315)","(4.6, 6.2, 5.934426229508197)","(17.0, 42.0, 34.8)","(26.0, 300.0, 168.0)","(17.0, 28.0, 22.0)"
15-12-2022 12:41:01.594334,"(20.0, 40.0, 31.799999999999997)","(6.0, 9.4, 8.714285714285714)","(11.0, 16.0, 15.0625)","(5.0, 5.9, 5.810526315789474)","(3.9, 4.2, 4.1090909090909085)","(7.0, 10.0, 9.873684210526315)","(4.6, 6.2, 5.984)","(17.0, 42.0, 33.2)","(26.0, 300.0, 168.0)","(17.0, 28.0, 22.0)"
15-12-2022 12:41:02.914600,"(20.0, 40.0, 31.799999999999997)","(6.0, 9.4, 8.644444444444444)","(11.0, 16.5, 15.264705882352942)","(5.0, 5.9, 5.810526315789474)","(3.9, 4.2, 4.066666666666666)","(7.0, 10.0, 9.930434782608696)","(4.6, 6.2, 5.845833333333333)","(17.0, 40.0, 33.2)","(26.0, 300.0, 168.0)","(17.0, 28.0, 22.0)"
15-12-2022 12:41:04.153025,"(20.0, 40.0, 31.799999999999997)","(6.0, 9.4, 8.719999999999999)","(11.0, 16.5, 15.545454545454545)","(5.0, 5.9, 5.8128205128205135)","(3.9, 4.2, 4.071698113207547)","(7.0, 10.0, 9.930434782608696)","(4.6, 6.2, 5.845833333333333)","(17.0, 40.0, 29.333333333333332)","(26.0, 300.0, 168.0)","(17.0, 28.0, 22.0)"
15-12-2022 12:41:05.401541,"(20.0, 40.0, 31.799999999999997)","(6.0, 9.4, 8.719999999999999)","(11.0, 16.5, 15.545454545454545)","(5.0, 5.9, 5.8128205128205135)","(3.9, 4.2, 4.071698113207547)","(7.0, 10.0, 9.930434782608696)","(4.6, 6.2, 5.845833333333333)","(17.0, 40.0, 29.333333333333332)","(26.0, 300.0, 168.0)","(17.0, 28.0, 22.0)"
15-12-2022 12:41:06.569514,"(20.0, 40.0, 31.799999999999997)","(6.0, 9.4, 8.719999999999999)","(11.0, 16.5, 15.705882352941178)","(5.0, 5.9, 5.8128205128205135)","(3.9, 4.2, 4.071698113207547)","(7.0, 10.0, 9.930434782608696)","(4.6, 6.2, 5.845833333333333)","(17.0, 40.0, 29.333333333333332)","(26.0, 300.0, 194.39999999999998)","(17.0, 28.0, 22.0)"
15-12-2022 12:41:07.803607,"(20.0, 40.0, 34.14285714285714)","(6.0, 9.4, 8.719999999999999)","(11.0, 16.0, 15.705882352941178)","(5.0, 5.9, 5.8128205128205135)","(3.9, 4.2, 4.071698113207547)","(7.0, 10.0, 9.930434782608696)","(4.6, 6.2, 5.866666666666667)","(17.0, 40.0, 29.333333333333332)","(26.0, 300.0, 194.39999999999998)","(17.0, 28.0, 22.0)"
15-12-2022 12:41:09.079982,"(20.0, 40.0, 34.14285714285714)","(6.0, 9.4, 8.726315789473684)","(11.0, 16.0, 15.705882352941178)","(5.0, 5.9, 5.8128205128205135)","(3.9, 4.2, 4.0418604651162795)","(7.0, 10.0, 9.930434782608696)","(4.6, 6.2, 5.940740740740741)","(17.0, 40.0, 29.333333333333332)","(26.0, 300.0, 194.39999999999998)","(17.0, 28.0, 22.0)"
15-12-2022 12:41:10.481349,"(20.0, 40.0, 34.285714285714285)","(6.0, 9.4, 8.726315789473684)","(11.0, 16.0, 15.5)","(5.0, 5.9, 5.8128205128205135)","(3.9, 4.2, 4.0418604651162795)","(7.0, 10.0, 9.930434782608696)","(4.6, 6.2, 5.940740740740741)","(17.0, 40.0, 29.333333333333332)","(26.0, 300.0, 212.0)","(17.0, 28.0, 22.0)"
15-12-2022 12:41:11.797837,"(20.0, 40.0, 34.285714285714285)","(6.0, 9.4, 8.726315789473684)","(11.0, 16.0, 15.5)","(5.0, 5.9, 5.8128205128205135)","(3.9, 4.2, 4.0418604651162795)","(7.0, 10.0, 9.930434782608696)","(4.6, 6.2, 5.940740740740741)","(17.0, 40.0, 26.0)","(26.0, 300.0, 206.0)","(17.0, 28.0, 25.0)"
15-12-2022 12:41:13.372620,"(20.0, 40.0, 37.111111111111114)","(6.0, 9.4, 8.726315789473684)","(11.0, 16.0, 15.5)","(5.0, 5.9, 5.792631578947368)","(3.9, 4.2, 4.034146341463415)","(7.0, 10.0, 9.963636363636363)","(4.6, 6.2, 5.940740740740741)","(17.0, 32.0, 26.0)","(26.0, 300.0, 206.0)","(17.0, 28.0, 25.0)"
15-12-2022 12:41:14.696543,"(20.0, 40.0, 37.111111111111114)","(6.0, 9.4, 8.647058823529411)","(11.0, 16.0, 15.5)","(5.0, 5.9, 5.792631578947368)","(3.9, 4.2, 4.034146341463415)","(7.0, 10.0, 9.963636363636363)","(4.6, 6.2, 5.95)","(17.0, 32.0, 26.0)","(26.0, 300.0, 206.0)","(17.0, 28.0, 25.0)"
15-12-2022 12:41:16.161323,"(20.0, 40.0, 37.111111111111114)","(6.0, 9.4, 8.647058823529411)","(11.0, 16.0, 15.5)","(5.0, 5.9, 5.792631578947368)","(3.9, 4.2, 4.034146341463415)","(7.0, 10.0, 9.963636363636363)","(4.6, 6.2, 5.929166666666667)","(17.0, 32.0, 26.0)","(26.0, 300.0, 206.0)","(17.0, 28.0, 25.0)"
15-12-2022 12:41:17.681792,"(20.0, 40.0, 37.111111111111114)","(6.0, 9.4, 8.632)","(11.0, 16.0, 15.5)","(5.0, 5.9, 5.792631578947368)","(3.9, 4.2, 4.040909090909091)","(7.0, 10.0, 9.965217391304348)","(4.6, 6.2, 5.932142857142857)","(17.0, 32.0, 26.0)","(26.0, 300.0, 206.0)","(17.0, 28.0, 25.0)"
15-12-2022 12:41:19.033265,"(20.0, 40.0, 37.111111111111114)","(6.0, 9.4, 8.632)","(11.0, 16.0, 15.5)","(5.0, 5.9, 5.792631578947368)","(3.9, 4.2, 4.040909090909091)","(7.0, 10.0, 9.925)","(4.6, 6.2, 5.847058823529411)","(17.0, 32.0, 26.0)","(26.0, 300.0, 206.0)","(17.0, 28.0, 25.0)"
15-12-2022 12:41:20.522818,"(20.0, 40.0, 37.111111111111114)","(6.0, 9.4, 8.644444444444444)","(11.0, 16.0, 15.5)","(5.0, 5.9, 5.792631578947368)","(3.9, 4.2, 4.040909090909091)","(7.0, 10.0, 9.925)","(4.6, 6.2, 5.847058823529411)","(17.0, 32.0, 26.0)","(26.0, 300.0, 206.0)","(17.0, 28.0, 25.0)"
15-12-2022 12:41:21.875584,"(20.0, 40.0, 37.111111111111114)","(6.0, 9.4, 8.644444444444444)","(11.0, 16.0, 15.5)","(5.0, 5.9, 5.792631578947368)","(3.9, 4.2, 4.040909090909091)","(7.0, 10.0, 9.957142857142857)","(4.6, 6.2, 5.847058823529411)","(17.0, 32.0, 26.0)","(26.0, 300.0, 206.0)","(17.0, 28.0, 25.375)"
15-12-2022 12:41:23.088306,"(20.0, 40.0, 37.111111111111114)","(6.0, 9.4, 8.644444444444444)","(11.0, 16.0, 15.5)","(5.0, 5.9, 5.7406250000000005)","(3.9, 4.2, 4.040909090909091)","(7.0, 10.0, 9.957142857142857)","(4.6, 6.2, 5.847058823529411)","(17.0, 32.0, 26.0)","(26.0, 300.0, 206.0)","(17.0, 28.0, 25.375)"
15-12-2022 12:41:24.340961,"(20.0, 40.0, 37.111111111111114)","(6.0, 9.4, 8.633333333333333)","(11.0, 16.0, 15.5)","(5.0, 5.9, 5.7406250000000005)","(3.9, 4.2, 4.040909090909091)","(7.0, 10.0, 9.957142857142857)","(4.6, 6.2, 5.847058823529411)","(17.0, 32.0, 26.0)","(26.0, 300.0, 143.33333333333331)","(17.0, 28.0, 25.375)"
15-12-2022 12:41:25.606079,"(20.0, 40.0, 37.111111111111114)","(6.0, 9.4, 8.633333333333333)","(11.0, 16.0, 15.5)","(5.0, 5.9, 5.7406250000000005)","(3.9, 4.2, 4.040909090909091)","(7.0, 10.0, 9.97)","(4.6, 6.2, 5.847058823529411)","(17.0, 32.0, 26.0)","(26.0, 300.0, 143.33333333333331)","(17.0, 28.0, 25.375)"
15-12-2022 12:41:26.790062,"(20.0, 40.0, 37.111111111111114)","(6.0, 9.4, 8.633333333333333)","(11.0, 16.0, 15.5)","(5.0, 5.9, 5.7406250000000005)","(3.9, 4.2, 4.040909090909091)","(7.0, 10.0, 9.97)","(4.6, 6.2, 5.847058823529411)","(17.0, 32.0, 26.0)","(26.0, 300.0, 143.33333333333331)","(17.0, 28.0, 25.375)"
15-12-2022 12:41:28.104194,"(20.0, 40.0, 37.111111111111114)","(6.0, 9.4, 8.633333333333333)","(11.0, 16.0, 15.5)","(5.0, 5.9, 5.7406250000000005)","(3.9, 4.2, 4.040909090909091)","(7.0, 10.0, 9.97)","(4.6, 6.2, 5.847058823529411)","(17.0, 32.0, 26.0)","(26.0, 300.0, 143.33333333333331)","(17.0, 28.0, 25.375)"
15-12-2022 12:41:29.402467,"(20.0, 40.0, 37.111111111111114)","(6.0, 9.4, 8.633333333333333)","(11.0, 16.0, 15.5)","(5.0, 5.9, 5.7406250000000005)","(3.9, 4.2, 4.040909090909091)","(7.0, 10.0, 9.97)","(4.6, 6.2, 5.847058823529411)","(17.0, 32.0, 26.0)","(26.0, 300.0, 143.33333333333331)","(17.0, 28.0, 25.375)"
15-12-2022 12:41:30.694446,"(20.0, 40.0, 37.111111111111114)","(6.0, 9.4, 8.633333333333333)","(11.0, 16.0, 15.5)","(5.0, 5.9, 5.7406250000000005)","(3.9, 4.2, 4.040909090909091)","(7.0, 10.0, 9.97)","(4.6, 6.2, 5.847058823529411)","(17.0, 32.0, 26.0)","(26.0, 300.0, 143.33333333333331)","(17.0, 28.0, 25.375)"
15-12-2022 12:41:31.987314,"(20.0, 40.0, 37.111111111111114)","(6.0, 9.4, 8.633333333333333)","(11.0, 16.0, 15.5)","(5.0, 5.9, 5.7406250000000005)","(3.9, 4.2, 4.040909090909091)","(7.0, 10.0, 9.97)","(4.6, 6.2, 5.847058823529411)","(17.0, 32.0, 26.0)","(26.0, 300.0, 143.33333333333331)","(17.0, 28.0, 25.375)"
15-12-2022 12:41:33.800801,"(20.0, 40.0, 37.111111111111114)","(6.0, 9.4, 8.633333333333333)","(11.0, 16.0, 15.5)","(5.0, 5.9, 5.7406250000000005)","(3.9, 4.2, 4.2)","(7.0, 10.0, 9.97)","(4.6, 6.2, 5.847058823529411)","(17.0, 32.0, 26.6)","(26.0, 300.0, 143.33333333333331)","(17.0, 28.0, 25.375)"
15-12-2022 12:41:35.454951,"(20.0, 40.0, 37.111111111111114)","(6.0, 9.4, 8.633333333333333)","(11.0, 16.0, 15.5)","(5.0, 5.9, 5.7406250000000005)","(3.9, 4.4, 4.2)","(7.0, 10.0, 9.97)","(4.6, 6.2, 5.847058823529411)","(17.0, 32.0, 26.6)","(26.0, 300.0, 143.33333333333331)","(17.0, 28.0, 25.375)"
15-12-2022 12:41:37.119450,"(20.0, 40.0, 37.111111111111114)","(6.0, 9.4, 8.633333333333333)","(11.0, 16.0, 15.5)","(5.0, 5.9, 5.7406250000000005)","(3.9, 4.4, 4.11764705882353)","(7.0, 10.0, 9.97)","(4.6, 6.2, 5.847058823529411)","(17.0, 32.0, 26.6)","(26.0, 300.0, 143.33333333333331)","(17.0, 28.0, 25.375)"
15-12-2022 12:41:38.948149,"(20.0, 40.0, 37.111111111111114)","(6.0, 9.4, 8.633333333333333)","(11.0, 16.0, 15.5)","(5.0, 5.9, 5.7406250000000005)","(3.9, 4.4, 4.11764705882353)","(7.0, 10.0, 9.97)","(4.6, 6.2, 5.847058823529411)","(17.0, 32.0, 26.6)","(26.0, 300.0, 143.33333333333331)","(17.0, 28.0, 25.375)"
15-12-2022 12:41:40.556352,"(20.0, 40.0, 37.111111111111114)","(6.0, 9.4, 8.633333333333333)","(11.0, 16.0, 15.5)","(5.0, 5.9, 5.7406250000000005)","(3.9, 4.4, 4.046153846153846)","(7.0, 10.0, 9.97)","(4.6, 6.2, 5.847058823529411)","(17.0, 32.0, 26.6)","(26.0, 300.0, 143.33333333333331)","(17.0, 28.0, 25.375)"
15-12-2022 12:41:42.286156,"(20.0, 40.0, 37.111111111111114)","(6.0, 9.4, 8.633333333333333)","(11.0, 16.0, 15.5)","(5.0, 5.9, 5.7406250000000005)","(3.9, 4.3, 4.046153846153846)","(7.0, 10.0, 9.97)","(4.6, 6.2, 5.847058823529411)","(17.0, 32.0, 26.6)","(26.0, 300.0, 143.33333333333331)","(17.0, 28.0, 25.375)"
