,Clover Returns,Make It Easy,Bugatti Angel,Dashing Thunder,Olafs Adventure,Marions Regret,Chantelle Smells,Clover Dime
12-01-2023 14:02:28.478627,"(4.0, 4.6, 4.5285714285714285)","(4.2, 13.0, 13.043478260869565)","(3.6, 3.6, 3.577358490566038)","(7.0, 14.5, 13.071428571428571)","(6.5, 7.0, 6.826666666666666)","(6.5, 7.0, 6.890909090909091)","(71.0, 120.0, 106.36363636363636)","(12.0, 32.0, 30.0)"
12-01-2023 14:02:29.738782,"(4.0, 4.6, 4.5285714285714285)","(4.2, 13.5, 13.043478260869565)","(3.6, 3.6, 3.589130434782609)","(7.0, 14.5, 13.3)","(6.5, 7.0, 6.714285714285714)","(6.5, 7.0, 6.890909090909091)","(71.0, 120.0, 105.0)","(12.0, 32.0, 29.068181818181817)"
12-01-2023 14:02:31.085210,"(4.0, 4.6, 4.5285714285714285)","(4.2, 13.5, 13.277777777777779)","(3.6, 3.6, 3.584375)","(7.0, 13.5, 13.3)","(6.5, 6.8, 6.706666666666666)","(6.5, 7.0, 6.72)","(71.0, 120.0, 105.0)","(12.0, 32.0, 29.428571428571427)"
12-01-2023 14:02:32.364815,"(4.0, 4.6, 4.556521739130434)","(4.2, 13.5, 13.055555555555555)","(3.6, 3.6, 3.5903846153846155)","(7.0, 13.5, 13.38888888888889)","(6.5, 7.0, 6.846153846153846)","(6.5, 7.0, 6.611764705882353)","(71.0, 120.0, 105.0)","(12.0, 32.0, 29.428571428571427)"
12-01-2023 14:02:33.646982,"(4.0, 4.6, 4.556521739130434)","(4.2, 13.5, 13.055555555555555)","(3.6, 3.6, 3.5903846153846155)","(7.0, 13.5, 13.38888888888889)","(6.5, 7.0, 6.858823529411764)","(6.5, 6.8, 6.362962962962963)","(71.0, 120.0, 105.0)","(12.0, 32.0, 29.428571428571427)"
12-01-2023 14:02:34.925114,"(4.0, 4.6, 4.55)","(4.2, 13.5, 13.055555555555555)","(3.6, 3.6, 3.5903846153846155)","(7.0, 13.5, 13.5)","(6.5, 7.0, 6.858823529411764)","(6.5, 6.6, 6.542857142857143)","(71.0, 120.0, 106.36363636363636)","(12.0, 32.0, 29.375)"
12-01-2023 14:02:36.245862,"(4.0, 4.6, 4.589473684210526)","(4.2, 13.5, 13.055555555555555)","(3.6, 3.6, 3.5903846153846155)","(7.0, 14.5, 13.59090909090909)","(6.5, 7.0, 6.890909090909091)","(6.5, 6.6, 6.542857142857143)","(71.0, 120.0, 106.36363636363636)","(12.0, 32.0, 29.375)"
12-01-2023 14:02:37.480518,"(4.0, 4.6, 4.589473684210526)","(4.2, 13.5, 13.055555555555555)","(3.6, 3.6, 3.5903846153846155)","(7.0, 14.5, 13.59090909090909)","(6.5, 7.0, 6.688888888888888)","(6.5, 6.6, 6.566666666666666)","(71.0, 120.0, 105.0)","(12.0, 32.0, 29.375)"
12-01-2023 14:02:38.837141,"(4.0, 4.6, 4.58)","(4.2, 13.5, 13.125)","(3.6, 3.6, 3.5903846153846155)","(7.0, 14.5, 13.7)","(6.5, 6.8, 6.666666666666666)","(6.5, 6.6, 6.566666666666666)","(71.0, 120.0, 105.0)","(12.0, 32.0, 29.428571428571427)"
12-01-2023 14:02:40.204609,"(4.0, 4.6, 4.58)","(4.4, 13.5, 13.125)","(3.5, 3.6, 3.5903846153846155)","(7.0, 14.0, 13.131578947368421)","(6.5, 6.8, 6.666666666666666)","(6.0, 6.6, 6.566666666666666)","(71.0, 120.0, 105.0)","(12.0, 32.0, 29.428571428571427)"
12-01-2023 14:02:41.547627,"(4.0, 4.6, 4.58)","(4.4, 13.5, 13.166666666666666)","(3.5, 3.6, 3.5903846153846155)","(7.0, 13.5, 13.205882352941176)","(6.5, 6.8, 6.666666666666666)","(6.0, 6.6, 6.566666666666666)","(71.0, 120.0, 105.0)","(12.0, 32.0, 29.428571428571427)"
12-01-2023 14:02:42.940046,"(4.0, 4.6, 4.58)","(4.4, 13.5, 13.318181818181818)","(3.5, 3.6, 3.5903846153846155)","(7.0, 13.5, 13.071428571428571)","(6.5, 6.8, 6.733333333333333)","(6.0, 6.6, 6.538461538461538)","(71.0, 120.0, 106.36363636363636)","(12.0, 32.0, 29.428571428571427)"
12-01-2023 14:02:44.277796,"(4.0, 4.6, 4.589473684210526)","(4.4, 13.5, 13.318181818181818)","(3.5, 3.6, 3.5903846153846155)","(7.0, 13.5, 13.071428571428571)","(6.5, 7.0, 6.733333333333333)","(6.0, 6.6, 6.55)","(71.0, 120.0, 106.36363636363636)","(12.0, 32.0, 29.428571428571427)"
12-01-2023 14:02:45.639020,"(4.0, 4.6, 4.589473684210526)","(4.4, 13.5, 13.318181818181818)","(3.5, 3.6, 3.5903846153846155)","(7.0, 13.5, 13.071428571428571)","(6.5, 7.0, 6.85)","(6.0, 6.6, 6.55)","(71.0, 120.0, 106.36363636363636)","(12.0, 32.0, 29.428571428571427)"
12-01-2023 14:02:46.951541,"(4.0, 4.6, 4.589473684210526)","(4.4, 13.5, 13.318181818181818)","(3.5, 3.6, 3.5903846153846155)","(7.0, 13.5, 13.071428571428571)","(6.5, 7.0, 6.666666666666666)","(6.0, 6.6, 6.52)","(71.0, 120.0, 105.0)","(12.0, 32.0, 29.428571428571427)"
12-01-2023 14:02:48.188408,"(4.0, 4.7, 4.568421052631579)","(4.4, 13.5, 13.318181818181818)","(3.5, 3.6, 3.5903846153846155)","(7.0, 13.5, 13.071428571428571)","(6.5, 6.8, 6.666666666666666)","(6.0, 6.6, 6.36)","(71.0, 120.0, 105.0)","(12.0, 32.0, 29.428571428571427)"
12-01-2023 14:02:49.412477,"(4.0, 4.7, 4.597142857142857)","(4.4, 13.5, 13.318181818181818)","(3.5, 3.6, 3.5903846153846155)","(7.0, 13.5, 13.071428571428571)","(6.5, 6.8, 6.666666666666666)","(6.0, 6.6, 6.36)","(71.0, 120.0, 105.0)","(12.0, 32.0, 29.428571428571427)"
12-01-2023 14:02:50.665964,"(4.0, 4.7, 4.597142857142857)","(5.0, 13.5, 13.318181818181818)","(3.3, 3.6, 3.5903846153846155)","(7.5, 13.5, 13.071428571428571)","(6.0, 6.8, 6.666666666666666)","(6.0, 6.6, 6.507692307692308)","(81.0, 120.0, 105.0)","(14.0, 32.0, 29.428571428571427)"
12-01-2023 14:02:51.902720,"(4.0, 4.7, 4.597142857142857)","(5.0, 13.5, 13.318181818181818)","(3.3, 3.6, 3.5935897435897437)","(7.5, 13.5, 13.071428571428571)","(6.0, 6.8, 6.733333333333333)","(6.0, 6.6, 6.527272727272727)","(81.0, 120.0, 106.36363636363636)","(14.0, 32.0, 29.428571428571427)"
12-01-2023 14:02:53.054211,"(4.0, 4.7, 4.58)","(5.0, 13.5, 13.318181818181818)","(3.3, 3.6, 3.665909090909091)","(7.5, 13.5, 12.868421052631579)","(6.0, 7.0, 6.652631578947369)","(6.0, 6.6, 6.466666666666667)","(81.0, 120.0, 106.36363636363636)","(14.0, 32.0, 29.428571428571427)"
12-01-2023 14:02:54.356002,"(4.0, 4.7, 4.538095238095238)","(5.0, 13.5, 13.318181818181818)","(3.3, 3.7, 3.684375)","(7.5, 13.5, 12.9375)","(6.0, 7.0, 6.71304347826087)","(6.0, 6.6, 6.466666666666667)","(81.0, 120.0, 106.36363636363636)","(14.0, 32.0, 29.428571428571427)"
12-01-2023 14:02:55.715267,"(4.0, 4.7, 4.550000000000001)","(5.0, 13.5, 13.318181818181818)","(3.3, 3.7, 3.684375)","(7.5, 13.5, 12.9375)","(6.0, 7.0, 6.811428571428571)","(6.0, 6.6, 6.413333333333333)","(81.0, 120.0, 105.0)","(14.0, 32.0, 29.428571428571427)"
12-01-2023 14:02:57.011406,"(4.0, 4.7, 4.538095238095238)","(5.0, 13.5, 13.318181818181818)","(3.3, 3.7, 3.6833333333333336)","(7.5, 13.5, 12.9375)","(6.0, 7.0, 6.811428571428571)","(6.0, 6.6, 6.413333333333333)","(81.0, 120.0, 105.0)","(14.0, 32.0, 29.428571428571427)"
12-01-2023 14:02:58.259498,"(4.0, 4.7, 4.538095238095238)","(5.0, 13.5, 13.318181818181818)","(3.3, 3.7, 3.6875)","(7.5, 13.5, 12.9)","(6.0, 7.0, 6.811428571428571)","(6.0, 6.6, 6.413333333333333)","(81.0, 120.0, 106.36363636363636)","(14.0, 32.0, 30.363636363636363)"
12-01-2023 14:02:59.546204,"(4.0, 4.7, 4.538095238095238)","(5.0, 13.5, 13.318181818181818)","(3.3, 3.7, 3.7261904761904763)","(7.5, 13.5, 12.9)","(6.0, 7.0, 6.811428571428571)","(6.0, 6.6, 6.413333333333333)","(81.0, 120.0, 106.36363636363636)","(14.0, 32.0, 30.363636363636363)"
12-01-2023 14:03:00.915873,"(4.0, 4.7, 4.538095238095238)","(5.0, 13.5, 13.318181818181818)","(3.3, 3.75, 3.6880952380952383)","(7.5, 13.5, 12.9)","(6.0, 7.0, 6.811428571428571)","(6.0, 6.6, 6.413333333333333)","(81.0, 120.0, 108.46153846153845)","(14.0, 32.0, 30.363636363636363)"
12-01-2023 14:03:02.146987,"(4.0, 4.7, 4.554285714285714)","(5.0, 13.5, 13.318181818181818)","(3.3, 3.7, 3.6880952380952383)","(7.5, 13.5, 13.166666666666666)","(6.0, 7.0, 6.811428571428571)","(6.0, 6.6, 6.413333333333333)","(81.0, 120.0, 108.46153846153845)","(14.0, 32.0, 30.363636363636363)"
12-01-2023 14:03:03.331092,"(4.0, 4.7, 4.554285714285714)","(5.0, 13.5, 13.318181818181818)","(3.3, 3.7, 3.673913043478261)","(7.5, 13.5, 13.166666666666666)","(6.0, 7.0, 6.768421052631579)","(6.0, 6.6, 6.413333333333333)","(81.0, 120.0, 108.46153846153845)","(14.0, 32.0, 30.363636363636363)"
12-01-2023 14:03:04.672971,"(4.0, 4.7, 4.544444444444444)","(5.0, 13.5, 13.214285714285714)","(3.3, 3.7, 3.6333333333333333)","(7.5, 13.5, 13.3)","(6.0, 7.0, 6.769230769230769)","(6.0, 6.6, 6.9)","(81.0, 120.0, 106.36363636363636)","(14.0, 32.0, 29.428571428571427)"
12-01-2023 14:03:06.005412,"(4.0, 4.6, 4.544444444444444)","(5.0, 13.5, 13.289473684210526)","(3.3, 3.7, 3.6090909090909093)","(7.5, 13.5, 13.0)","(6.0, 6.8, 6.733333333333333)","(6.0, 7.0, 6.933333333333334)","(81.0, 120.0, 106.36363636363636)","(14.0, 32.0, 29.3)"
12-01-2023 14:03:07.273743,"(4.0, 4.7, 4.550000000000001)","(5.0, 13.5, 13.289473684210526)","(3.3, 3.7, 3.6166666666666667)","(7.5, 13.5, 12.9)","(6.0, 7.0, 6.76)","(6.0, 7.2, 6.85)","(81.0, 120.0, 106.36363636363636)","(14.0, 32.0, 29.3)"
12-01-2023 14:03:08.494719,"(4.0, 4.7, 4.550000000000001)","(5.0, 13.5, 13.289473684210526)","(3.3, 3.7, 3.6166666666666667)","(7.5, 13.5, 12.794117647058824)","(6.0, 7.0, 6.76)","(6.0, 7.2, 6.930434782608695)","(81.0, 120.0, 106.36363636363636)","(14.0, 32.0, 29.3)"
12-01-2023 14:03:09.789381,"(4.0, 4.7, 4.558333333333334)","(5.0, 13.5, 13.318181818181818)","(3.3, 3.7, 3.6166666666666667)","(7.5, 13.5, 13.055555555555555)","(6.0, 7.0, 6.76)","(6.0, 7.0, 6.930434782608695)","(81.0, 120.0, 106.36363636363636)","(14.0, 32.0, 29.3)"
12-01-2023 14:03:11.151593,"(4.0, 4.7, 4.558333333333334)","(5.0, 13.5, 13.318181818181818)","(3.3, 3.7, 3.6166666666666667)","(7.5, 13.5, 12.8125)","(6.0, 7.0, 6.76)","(6.0, 7.0, 6.930434782608695)","(81.0, 120.0, 106.36363636363636)","(14.0, 32.0, 29.3)"
12-01-2023 14:03:12.562982,"(4.0, 4.7, 4.558333333333334)","(5.5, 13.5, 13.318181818181818)","(3.4, 3.7, 3.6166666666666667)","(7.5, 14.0, 12.944444444444445)","(6.0, 7.0, 6.6482758620689655)","(5.5, 7.0, 6.8625)","(81.0, 120.0, 106.36363636363636)","(14.0, 32.0, 29.3)"
12-01-2023 14:03:13.821647,"(4.0, 4.7, 4.558333333333334)","(5.5, 13.5, 13.11111111111111)","(3.4, 3.7, 3.6166666666666667)","(7.5, 14.0, 12.944444444444445)","(6.0, 6.8, 6.632258064516129)","(5.5, 7.0, 6.866666666666666)","(81.0, 120.0, 106.36363636363636)","(14.0, 32.0, 29.3)"
12-01-2023 14:03:15.028949,"(4.0, 4.7, 4.5673076923076925)","(5.5, 13.5, 13.11111111111111)","(3.4, 3.7, 3.6761904761904765)","(7.5, 14.0, 12.944444444444445)","(6.0, 6.8, 6.5285714285714285)","(5.5, 7.0, 6.866666666666666)","(81.0, 120.0, 106.36363636363636)","(14.0, 32.0, 29.3)"
12-01-2023 14:03:16.295287,"(4.0, 4.6, 4.513725490196078)","(5.5, 13.5, 13.048387096774194)","(3.4, 3.7, 3.7142857142857144)","(7.5, 14.0, 13.0)","(6.0, 6.6, 6.475862068965517)","(5.5, 7.0, 6.819047619047619)","(81.0, 120.0, 106.36363636363636)","(14.0, 32.0, 29.176470588235293)"
12-01-2023 14:03:17.624450,"(4.0, 4.6, 4.507407407407407)","(5.5, 13.5, 13.048387096774194)","(3.4, 3.75, 3.716666666666667)","(7.5, 14.0, 13.0625)","(6.0, 6.6, 6.5)","(5.5, 7.0, 6.733333333333333)","(81.0, 120.0, 106.36363636363636)","(14.0, 32.0, 29.176470588235293)"
12-01-2023 14:03:18.898078,"(4.0, 4.6, 4.513725490196078)","(5.5, 13.5, 13.066666666666666)","(3.4, 3.75, 3.716666666666667)","(7.5, 14.0, 13.0625)","(6.0, 6.6, 6.5)","(5.5, 6.8, 6.733333333333333)","(81.0, 120.0, 106.36363636363636)","(14.0, 32.0, 29.176470588235293)"
12-01-2023 14:03:20.007471,"(4.0, 4.6, 4.513725490196078)","(5.5, 13.5, 13.066666666666666)","(3.4, 3.75, 3.716666666666667)","(7.5, 14.0, 13.0625)","(6.0, 6.6, 6.5)","(5.5, 6.8, 6.733333333333333)","(81.0, 120.0, 106.36363636363636)","(14.0, 32.0, 29.142857142857142)"
12-01-2023 14:03:21.294950,"(4.0, 4.6, 4.507407407407407)","(5.5, 13.5, 13.066666666666666)","(3.4, 3.75, 3.702439024390244)","(7.5, 14.0, 13.282608695652174)","(6.0, 6.6, 6.633333333333334)","(5.5, 6.8, 6.733333333333333)","(81.0, 120.0, 106.36363636363636)","(14.0, 32.0, 29.142857142857142)"
12-01-2023 14:03:22.555626,"(4.0, 4.6, 4.507407407407407)","(5.5, 13.5, 13.291666666666666)","(3.4, 3.75, 3.6884615384615387)","(7.5, 14.0, 13.166666666666666)","(6.0, 6.8, 6.651851851851852)","(5.5, 6.8, 6.733333333333333)","(81.0, 120.0, 106.36363636363636)","(14.0, 32.0, 30.133333333333333)"
12-01-2023 14:03:23.717462,"(4.0, 4.6, 4.507407407407407)","(5.5, 13.5, 13.291666666666666)","(3.4, 3.7, 3.6884615384615387)","(7.5, 14.0, 13.282608695652174)","(6.0, 6.8, 6.651851851851852)","(5.5, 6.8, 6.688888888888888)","(81.0, 120.0, 106.36363636363636)","(14.0, 32.0, 30.133333333333333)"
12-01-2023 14:03:24.941978,"(4.0, 4.6, 4.507407407407407)","(5.5, 13.5, 13.318181818181818)","(3.4, 3.75, 3.7058823529411766)","(7.5, 14.0, 13.282608695652174)","(6.0, 6.8, 6.651851851851852)","(5.5, 6.8, 6.434782608695652)","(81.0, 120.0, 106.36363636363636)","(14.0, 32.0, 30.6)"
12-01-2023 14:03:26.248491,"(4.0, 4.6, 4.5019607843137255)","(5.5, 13.5, 13.433333333333334)","(3.4, 3.75, 3.7058823529411766)","(7.5, 14.0, 13.282608695652174)","(6.0, 6.8, 6.651851851851852)","(5.5, 6.8, 6.35)","(81.0, 120.0, 106.36363636363636)","(14.0, 32.0, 30.384615384615383)"
12-01-2023 14:03:27.513855,"(4.0, 4.6, 4.5019607843137255)","(5.5, 13.5, 13.433333333333334)","(3.4, 3.75, 3.7058823529411766)","(7.5, 14.0, 13.282608695652174)","(6.0, 6.8, 6.651851851851852)","(5.5, 6.8, 6.52)","(81.0, 120.0, 106.36363636363636)","(14.0, 32.0, 30.384615384615383)"
12-01-2023 14:03:28.768081,"(4.0, 4.6, 4.507407407407407)","(5.5, 13.5, 13.433333333333334)","(3.4, 3.75, 3.7083333333333335)","(7.5, 14.0, 13.282608695652174)","(6.0, 6.8, 6.569999999999999)","(5.5, 6.6, 6.52)","(81.0, 120.0, 106.36363636363636)","(14.0, 32.0, 30.384615384615383)"
12-01-2023 14:03:30.000267,"(4.0, 4.6, 4.507407407407407)","(6.5, 13.5, 13.433333333333334)","(3.4, 3.75, 3.7083333333333335)","(7.0, 14.0, 13.282608695652174)","(6.0, 6.6, 6.633333333333334)","(5.5, 6.6, 6.392)","(71.0, 120.0, 106.36363636363636)","(15.0, 32.0, 30.384615384615383)"
12-01-2023 14:03:31.293751,"(4.0, 4.6, 4.507407407407407)","(6.5, 13.5, 13.433333333333334)","(3.4, 3.75, 3.7083333333333335)","(7.0, 14.0, 13.282608695652174)","(6.0, 6.8, 6.633333333333334)","(5.5, 6.6, 6.392)","(71.0, 120.0, 106.36363636363636)","(15.0, 32.0, 30.384615384615383)"
12-01-2023 14:03:32.571521,"(4.0, 4.6, 4.507407407407407)","(6.5, 13.5, 13.433333333333334)","(3.4, 3.75, 3.7083333333333335)","(7.0, 14.0, 13.282608695652174)","(6.0, 6.8, 6.633333333333334)","(5.5, 6.6, 6.300000000000001)","(71.0, 120.0, 106.36363636363636)","(15.0, 32.0, 30.384615384615383)"
12-01-2023 14:03:34.000642,"(4.0, 4.6, 4.507407407407407)","(6.5, 13.5, 13.916666666666666)","(3.4, 3.75, 3.6833333333333336)","(7.0, 14.0, 13.282608695652174)","(6.0, 6.8, 6.651851851851852)","(5.5, 6.4, 6.34)","(71.0, 120.0, 106.36363636363636)","(15.0, 32.0, 30.384615384615383)"
12-01-2023 14:03:35.310355,"(4.0, 4.6, 4.507407407407407)","(6.5, 14.0, 13.833333333333334)","(3.4, 3.7, 3.6833333333333336)","(7.0, 14.0, 13.282608695652174)","(6.0, 6.8, 6.651851851851852)","(5.5, 6.4, 6.34)","(71.0, 120.0, 106.36363636363636)","(15.0, 32.0, 30.384615384615383)"
12-01-2023 14:03:36.702594,"(4.0, 4.6, 4.507407407407407)","(6.5, 14.0, 13.833333333333334)","(3.4, 3.7, 3.6833333333333336)","(7.0, 14.0, 13.282608695652174)","(6.0, 6.8, 6.578947368421052)","(5.5, 6.4, 6.362500000000001)","(71.0, 120.0, 106.36363636363636)","(15.0, 32.0, 30.384615384615383)"
12-01-2023 14:03:38.194655,"(4.0, 4.6, 4.507407407407407)","(6.5, 14.0, 13.833333333333334)","(3.4, 3.7, 3.6833333333333336)","(7.0, 14.0, 13.282608695652174)","(6.0, 6.6, 6.777777777777778)","(5.5, 6.4, 6.276190476190476)","(71.0, 120.0, 106.36363636363636)","(15.0, 32.0, 30.6875)"
12-01-2023 14:03:39.592345,"(4.0, 4.6, 4.507407407407407)","(6.5, 14.0, 13.833333333333334)","(3.4, 3.7, 3.6833333333333336)","(7.0, 14.0, 13.282608695652174)","(6.0, 7.0, 6.7749999999999995)","(5.5, 6.4, 6.276190476190476)","(71.0, 120.0, 106.36363636363636)","(15.0, 32.0, 30.384615384615383)"
12-01-2023 14:03:40.842591,"(4.0, 4.6, 4.507407407407407)","(6.5, 14.0, 13.833333333333334)","(3.4, 3.7, 3.703125)","(7.0, 14.0, 13.282608695652174)","(6.0, 7.0, 6.7749999999999995)","(5.5, 6.4, 6.276190476190476)","(71.0, 120.0, 106.36363636363636)","(15.0, 32.0, 30.384615384615383)"
12-01-2023 14:03:42.144940,"(4.0, 4.6, 4.507407407407407)","(6.5, 14.0, 13.833333333333334)","(3.4, 3.75, 3.7016129032258065)","(7.0, 14.0, 13.080645161290322)","(6.0, 7.0, 6.7749999999999995)","(5.5, 6.4, 6.32)","(71.0, 120.0, 106.36363636363636)","(15.0, 32.0, 30.384615384615383)"
12-01-2023 14:03:43.486776,"(4.0, 4.6, 4.507407407407407)","(6.5, 14.0, 13.833333333333334)","(3.4, 3.75, 3.7016129032258065)","(7.0, 14.0, 13.080645161290322)","(6.0, 7.0, 6.7749999999999995)","(5.5, 6.4, 6.327777777777778)","(71.0, 120.0, 106.36363636363636)","(15.0, 32.0, 30.727272727272727)"
12-01-2023 14:03:44.847240,"(4.0, 4.6, 4.507407407407407)","(6.5, 14.0, 13.833333333333334)","(3.4, 3.75, 3.7016129032258065)","(7.0, 14.0, 13.080645161290322)","(6.0, 7.0, 6.7749999999999995)","(5.5, 6.4, 6.327777777777778)","(71.0, 120.0, 106.36363636363636)","(15.0, 32.0, 30.727272727272727)"
12-01-2023 14:03:46.150555,"(4.0, 4.6, 4.507407407407407)","(6.5, 14.0, 13.833333333333334)","(3.4, 3.75, 3.69)","(7.0, 14.0, 13.080645161290322)","(6.0, 7.0, 6.810526315789474)","(5.5, 6.4, 6.327777777777778)","(71.0, 120.0, 106.36363636363636)","(15.0, 32.0, 30.727272727272727)"
12-01-2023 14:03:47.407612,"(4.0, 4.6, 4.504545454545455)","(6.5, 14.0, 13.95)","(3.4, 3.75, 3.69)","(7.0, 14.0, 13.080645161290322)","(6.0, 7.0, 6.810526315789474)","(5.5, 6.4, 6.166666666666667)","(71.0, 120.0, 106.36363636363636)","(15.0, 32.0, 30.727272727272727)"
12-01-2023 14:03:48.983266,"(4.0, 4.6, 4.504545454545455)","(6.5, 14.0, 13.9)","(3.4, 3.75, 3.69)","(7.0, 14.0, 13.080645161290322)","(6.0, 7.0, 6.866666666666666)","(5.5, 6.2, 6.32)","(71.0, 120.0, 106.36363636363636)","(15.0, 32.0, 30.727272727272727)"
12-01-2023 14:03:50.240896,"(4.0, 4.6, 4.504545454545455)","(6.5, 14.0, 13.9)","(3.4, 3.75, 3.6375)","(7.0, 14.0, 13.080645161290322)","(6.0, 7.0, 6.7749999999999995)","(5.5, 6.4, 6.32)","(71.0, 120.0, 106.36363636363636)","(15.0, 32.0, 30.25)"
12-01-2023 14:03:51.671748,"(4.0, 4.6, 4.504347826086956)","(6.5, 14.0, 13.954545454545455)","(3.4, 3.65, 3.6333333333333333)","(7.0, 14.0, 13.080645161290322)","(6.0, 7.0, 6.810526315789474)","(5.5, 6.4, 6.32)","(71.0, 120.0, 106.36363636363636)","(15.0, 32.0, 30.6)"
12-01-2023 14:03:52.990976,"(4.0, 4.6, 4.504347826086956)","(6.5, 14.0, 13.954545454545455)","(3.4, 3.65, 3.6333333333333333)","(7.0, 14.0, 13.080645161290322)","(6.0, 7.0, 6.810526315789474)","(5.5, 6.4, 6.295238095238095)","(71.0, 120.0, 106.36363636363636)","(15.0, 32.0, 30.923076923076923)"
12-01-2023 14:03:54.345036,"(4.0, 4.6, 4.504)","(6.5, 14.0, 13.954545454545455)","(3.4, 3.65, 3.6954545454545453)","(7.0, 14.0, 13.166666666666666)","(6.0, 7.0, 6.9837837837837835)","(5.5, 6.6, 6.233333333333333)","(71.0, 120.0, 106.36363636363636)","(15.0, 32.0, 30.923076923076923)"
12-01-2023 14:03:55.620118,"(4.0, 4.6, 4.516981132075472)","(6.5, 14.0, 13.916666666666666)","(3.4, 3.75, 3.625)","(7.0, 13.5, 13.25)","(6.0, 7.0, 6.9837837837837835)","(5.5, 6.4, 6.233333333333333)","(71.0, 120.0, 106.36363636363636)","(15.0, 32.0, 30.923076923076923)"
12-01-2023 14:03:56.754283,"(4.0, 4.6, 4.516981132075472)","(6.5, 14.0, 13.916666666666666)","(3.4, 3.75, 3.625)","(7.0, 13.5, 13.25)","(6.0, 7.0, 6.9837837837837835)","(5.5, 6.4, 6.325925925925926)","(71.0, 120.0, 106.36363636363636)","(15.0, 32.0, 30.727272727272727)"
12-01-2023 14:03:57.846706,"(4.0, 4.6, 4.516981132075472)","(6.5, 14.0, 13.916666666666666)","(3.4, 3.75, 3.65)","(7.0, 13.5, 13.131578947368421)","(6.0, 7.0, 7.033333333333333)","(5.5, 6.4, 6.28)","(71.0, 120.0, 106.36363636363636)","(15.0, 32.0, 28.5)"
12-01-2023 14:03:59.058374,"(4.0, 4.6, 4.516981132075472)","(6.5, 14.0, 13.954545454545455)","(3.4, 3.7, 3.64)","(7.0, 13.5, 13.131578947368421)","(6.0, 7.4, 7.1647058823529415)","(5.5, 6.4, 6.2615384615384615)","(71.0, 120.0, 106.36363636363636)","(15.0, 30.0, 29.5)"
12-01-2023 14:04:00.686258,"(4.0, 4.6, 4.516981132075472)","(6.5, 14.0, 13.954545454545455)","(3.4, 3.7, 3.64)","(7.0, 13.5, 13.131578947368421)","(6.0, 7.4, 7.1647058823529415)","(5.5, 6.4, 6.219354838709678)","(71.0, 120.0, 106.36363636363636)","(15.0, 30.0, 28.0)"
12-01-2023 14:04:01.912252,"(4.0, 4.6, 4.516981132075472)","(6.5, 14.0, 13.954545454545455)","(3.4, 3.7, 3.691666666666667)","(7.0, 13.5, 13.131578947368421)","(6.0, 7.4, 7.1647058823529415)","(5.5, 6.4, 6.219354838709678)","(71.0, 120.0, 106.36363636363636)","(15.0, 30.0, 28.0)"
12-01-2023 14:04:03.202532,"(4.0, 4.6, 4.524)","(6.5, 14.0, 13.954545454545455)","(3.4, 3.7, 3.7194444444444446)","(7.0, 13.5, 13.131578947368421)","(6.0, 7.4, 7.1647058823529415)","(5.5, 6.4, 6.219354838709678)","(71.0, 120.0, 106.36363636363636)","(15.0, 30.0, 28.0)"
12-01-2023 14:04:04.503283,"(4.0, 4.6, 4.516981132075472)","(6.5, 14.0, 13.916666666666666)","(3.4, 3.75, 3.686764705882353)","(7.0, 13.5, 13.131578947368421)","(6.0, 7.4, 7.1647058823529415)","(5.5, 6.4, 6.105263157894737)","(71.0, 120.0, 106.36363636363636)","(15.0, 30.0, 29.11111111111111)"
12-01-2023 14:04:05.739004,"(4.0, 4.6, 4.516981132075472)","(6.5, 14.0, 13.916666666666666)","(3.4, 3.7, 3.686764705882353)","(7.0, 13.5, 13.131578947368421)","(6.0, 7.4, 7.177777777777778)","(5.5, 6.4, 6.176923076923077)","(71.0, 120.0, 106.36363636363636)","(15.0, 30.0, 29.666666666666668)"
12-01-2023 14:04:07.133756,"(4.0, 4.6, 4.516981132075472)","(6.5, 14.0, 13.954545454545455)","(3.4, 3.7, 3.6375)","(7.0, 13.5, 13.131578947368421)","(6.0, 7.4, 7.177777777777778)","(5.5, 6.2, 5.933333333333334)","(71.0, 120.0, 106.36363636363636)","(15.0, 30.0, 29.142857142857142)"
12-01-2023 14:04:08.526319,"(4.0, 4.6, 4.516981132075472)","(6.5, 14.0, 13.916666666666666)","(3.4, 3.75, 3.623076923076923)","(7.0, 13.5, 13.131578947368421)","(6.0, 7.4, 7.177777777777778)","(5.5, 6.2, 5.933333333333334)","(71.0, 120.0, 106.36363636363636)","(15.0, 30.0, 29.142857142857142)"
12-01-2023 14:04:09.871287,"(4.0, 4.6, 4.516981132075472)","(6.5, 14.0, 13.954545454545455)","(3.4, 3.75, 3.6500000000000004)","(7.0, 13.5, 13.131578947368421)","(6.0, 7.4, 7.20952380952381)","(5.5, 6.2, 5.933333333333334)","(71.0, 120.0, 106.36363636363636)","(15.0, 30.0, 29.142857142857142)"
12-01-2023 14:04:11.122759,"(3.8, 4.6, 4.524)","(7.5, 14.0, 13.954545454545455)","(3.2, 3.7, 3.6500000000000004)","(8.0, 13.5, 13.131578947368421)","(6.0, 7.4, 7.20952380952381)","(5.5, 6.2, 5.933333333333334)","(71.0, 120.0, 106.36363636363636)","(17.0, 30.0, 29.4)"
