,Applejack Fly,Whiskey Deluxe,Baronga Breeze,Miss Captivator,Miss Sassy,Rolling Start,Daniher Hayze
11-01-2023 16:28:19.962787,"(2.4, 2.4, 2.396)","(3.4, 4.2, 4.175)","(10.0, 19.0, 18.522727272727273)","(31.0, 44.0, 42.58823529411765)","(21.0, 36.0, 30.555555555555557)","(9.0, 13.0, 12.0625)","(3.8, 7.0, 6.815384615384615)"
11-01-2023 16:28:20.917681,"(2.4, 2.4, 2.396)","(3.4, 4.2, 4.15)","(10.0, 19.0, 18.522727272727273)","(31.0, 44.0, 42.58823529411765)","(21.0, 36.0, 30.555555555555557)","(9.0, 13.0, 12.318181818181818)","(3.8, 7.0, 6.699999999999999)"
11-01-2023 16:28:21.922805,"(2.4, 2.4, 2.396)","(3.4, 4.2, 4.166666666666667)","(10.0, 19.0, 18.522727272727273)","(31.0, 44.0, 45.125)","(21.0, 36.0, 30.555555555555557)","(9.0, 13.0, 12.38888888888889)","(3.8, 7.0, 6.815384615384615)"
11-01-2023 16:28:22.886003,"(2.4, 2.4, 2.378)","(3.4, 4.2, 4.15)","(10.0, 19.0, 18.522727272727273)","(31.0, 46.0, 45.125)","(21.0, 36.0, 30.555555555555557)","(9.0, 13.0, 12.38888888888889)","(3.8, 7.0, 6.699999999999999)"
11-01-2023 16:28:23.928851,"(2.4, 2.4, 2.3744)","(3.4, 4.2, 4.181818181818182)","(10.0, 19.0, 18.75)","(31.0, 46.0, 36.8235294117647)","(21.0, 36.0, 30.555555555555557)","(9.0, 13.0, 12.38888888888889)","(3.8, 7.0, 6.815384615384615)"
11-01-2023 16:28:24.891987,"(2.4, 2.4, 2.3744)","(3.4, 4.2, 4.1692307692307695)","(10.0, 20.0, 19.5)","(31.0, 38.0, 36.8235294117647)","(21.0, 36.0, 30.555555555555557)","(9.0, 13.0, 12.25)","(3.8, 7.0, 6.866666666666667)"
11-01-2023 16:28:25.895302,"(2.4, 2.38, 2.3791304347826085)","(3.4, 4.2, 4.1692307692307695)","(10.0, 20.0, 19.857142857142858)","(31.0, 38.0, 36.46153846153846)","(21.0, 36.0, 34.35294117647059)","(9.0, 13.0, 11.805555555555555)","(3.8, 7.0, 6.834482758620689)"
11-01-2023 16:28:26.816821,"(2.4, 2.38, 2.3791304347826085)","(3.4, 4.2, 4.181818181818182)","(10.0, 21.0, 20.1)","(31.0, 38.0, 36.46153846153846)","(21.0, 36.0, 34.35294117647059)","(9.0, 12.0, 11.8375)","(3.8, 7.0, 6.76)"
11-01-2023 16:28:27.741057,"(2.4, 2.38, 2.378461538461538)","(3.4, 4.2, 4.1947368421052635)","(10.0, 23.0, 21.25)","(31.0, 38.0, 36.8235294117647)","(21.0, 36.0, 34.35294117647059)","(9.0, 13.0, 11.875)","(3.8, 7.0, 6.76)"
11-01-2023 16:28:28.640252,"(2.4, 2.38, 2.3638095238095236)","(3.4, 4.4, 4.222727272727273)","(10.0, 23.0, 20.0)","(31.0, 38.0, 34.92307692307692)","(21.0, 36.0, 34.35294117647059)","(9.0, 13.0, 11.875)","(3.8, 7.0, 6.76)"
11-01-2023 16:28:29.611550,"(2.4, 2.38, 2.3638095238095236)","(3.4, 4.4, 4.285714285714286)","(10.0, 23.0, 20.0)","(31.0, 38.0, 35.77777777777778)","(21.0, 36.0, 34.35294117647059)","(9.0, 13.0, 12.05)","(3.8, 7.0, 6.833333333333333)"
11-01-2023 16:28:30.583848,"(2.4, 2.38, 2.3638095238095236)","(3.4, 4.4, 4.293333333333334)","(10.0, 23.0, 20.789473684210527)","(31.0, 38.0, 35.77777777777778)","(21.0, 36.0, 34.35294117647059)","(9.0, 12.5, 11.958333333333334)","(3.8, 7.0, 6.714285714285714)"
11-01-2023 16:28:31.519587,"(2.4, 2.36, 2.359230769230769)","(3.4, 4.4, 4.34)","(10.0, 23.0, 20.0)","(31.0, 38.0, 35.77777777777778)","(21.0, 36.0, 34.35294117647059)","(9.0, 12.5, 11.958333333333334)","(3.8, 7.0, 6.786666666666666)"
11-01-2023 16:28:32.469530,"(2.4, 2.36, 2.3521951219512194)","(3.4, 4.4, 4.336)","(10.0, 23.0, 20.789473684210527)","(31.0, 38.0, 35.77777777777778)","(21.0, 36.0, 34.22222222222222)","(9.0, 12.5, 11.868421052631579)","(3.8, 7.0, 6.652631578947369)"
11-01-2023 16:28:33.377008,"(2.35, 2.36, 2.351578947368421)","(3.4, 4.4, 4.353846153846154)","(10.0, 23.0, 20.55)","(31.0, 38.0, 35.77777777777778)","(26.0, 36.0, 34.22222222222222)","(9.0, 12.5, 11.868421052631579)","(3.8, 6.8, 6.666666666666667)"
11-01-2023 16:28:34.289143,"(2.35, 2.36, 2.351578947368421)","(3.4, 4.4, 4.321428571428572)","(10.0, 23.0, 22.02)","(31.0, 38.0, 35.77777777777778)","(26.0, 34.0, 33.53846153846154)","(9.0, 12.5, 11.790322580645162)","(3.8, 6.8, 6.533333333333333)"
11-01-2023 16:28:35.288686,"(2.35, 2.36, 2.351578947368421)","(3.4, 4.4, 4.321428571428572)","(10.0, 23.0, 22.02)","(31.0, 38.0, 35.77777777777778)","(26.0, 34.0, 33.333333333333336)","(9.0, 12.5, 11.790322580645162)","(3.8, 6.8, 6.628571428571429)"
11-01-2023 16:28:36.283333,"(2.35, 2.36, 2.351578947368421)","(3.4, 4.4, 4.315555555555556)","(10.0, 23.0, 22.02)","(31.0, 38.0, 35.77777777777778)","(26.0, 34.0, 33.333333333333336)","(9.0, 12.5, 11.790322580645162)","(3.8, 6.8, 6.533333333333333)"
11-01-2023 16:28:37.356821,"(2.35, 2.36, 2.3513513513513513)","(3.4, 4.4, 4.315555555555556)","(10.0, 23.0, 22.02)","(31.0, 38.0, 35.77777777777778)","(26.0, 34.0, 33.1764705882353)","(9.0, 12.5, 11.790322580645162)","(3.8, 6.8, 6.628571428571429)"
11-01-2023 16:28:38.325514,"(2.35, 2.36, 2.3513513513513513)","(3.4, 4.4, 4.318181818181818)","(10.0, 23.0, 22.125)","(31.0, 38.0, 35.77777777777778)","(26.0, 34.0, 33.22222222222222)","(9.0, 12.5, 11.790322580645162)","(3.8, 6.8, 6.533333333333333)"
11-01-2023 16:28:39.266006,"(2.25, 2.36, 2.3513513513513513)","(3.4, 4.4, 4.318181818181818)","(10.0, 23.0, 22.125)","(31.0, 38.0, 35.77777777777778)","(26.0, 34.0, 33.22222222222222)","(9.0, 12.5, 11.790322580645162)","(3.8, 6.8, 6.533333333333333)"
11-01-2023 16:28:40.198530,"(2.25, 2.36, 2.3513513513513513)","(3.4, 4.4, 4.318181818181818)","(10.0, 23.0, 22.125)","(31.0, 38.0, 35.77777777777778)","(26.0, 34.0, 33.22222222222222)","(9.0, 12.5, 11.790322580645162)","(3.8, 6.8, 6.725)"
11-01-2023 16:28:41.113595,"(2.25, 2.36, 2.3513513513513513)","(3.4, 4.4, 4.318181818181818)","(10.0, 23.0, 22.38235294117647)","(31.0, 38.0, 35.77777777777778)","(26.0, 34.0, 33.22222222222222)","(9.0, 12.5, 11.790322580645162)","(3.8, 6.8, 6.725)"
11-01-2023 16:28:42.118803,"(2.25, 2.36, 2.3513513513513513)","(3.4, 4.4, 4.318181818181818)","(10.0, 23.0, 22.7)","(31.0, 38.0, 35.77777777777778)","(26.0, 34.0, 33.22222222222222)","(9.0, 12.5, 11.790322580645162)","(3.8, 6.8, 6.742857142857143)"
11-01-2023 16:28:43.080636,"(2.15, 2.36, 2.3513513513513513)","(3.5, 4.4, 4.318181818181818)","(11.0, 23.0, 22.7)","(31.0, 38.0, 35.77777777777778)","(26.0, 34.0, 33.22222222222222)","(10.0, 12.5, 11.790322580645162)","(3.8, 6.8, 6.933333333333334)"
11-01-2023 16:28:44.089678,"(2.15, 2.36, 2.3513513513513513)","(3.5, 4.4, 4.210526315789474)","(11.0, 23.0, 22.38235294117647)","(31.0, 38.0, 35.77777777777778)","(26.0, 34.0, 33.1764705882353)","(10.0, 12.5, 11.790322580645162)","(3.8, 7.2, 6.872727272727273)"
11-01-2023 16:28:45.008147,"(2.15, 2.36, 2.3513513513513513)","(3.5, 4.2, 4.166666666666667)","(11.0, 23.0, 22.38235294117647)","(31.0, 38.0, 35.77777777777778)","(26.0, 34.0, 33.1764705882353)","(10.0, 12.5, 11.790322580645162)","(3.8, 7.2, 7.031578947368421)"
11-01-2023 16:28:45.890779,"(2.15, 2.36, 2.3499999999999996)","(3.5, 4.2, 4.142857142857143)","(11.0, 23.0, 22.7)","(31.0, 38.0, 35.77777777777778)","(26.0, 34.0, 33.1764705882353)","(10.0, 12.5, 11.790322580645162)","(3.8, 7.2, 7.1)"
11-01-2023 16:28:46.832354,"(2.15, 2.36, 2.3499999999999996)","(3.5, 4.2, 4.142857142857143)","(11.0, 23.0, 22.625)","(31.0, 38.0, 35.77777777777778)","(26.0, 34.0, 33.22222222222222)","(10.0, 12.5, 11.790322580645162)","(3.8, 7.4, 7.035714285714286)"
11-01-2023 16:28:47.808278,"(2.15, 2.36, 2.3499999999999996)","(3.5, 4.2, 4.142857142857143)","(11.0, 23.0, 22.625)","(31.0, 38.0, 35.77777777777778)","(26.0, 34.0, 33.22222222222222)","(10.0, 12.5, 11.790322580645162)","(3.8, 7.4, 7.035714285714286)"
11-01-2023 16:28:48.832635,"(2.15, 2.36, 2.3486486486486484)","(3.5, 4.2, 4.094736842105263)","(11.0, 23.0, 22.76923076923077)","(31.0, 38.0, 35.77777777777778)","(26.0, 34.0, 33.333333333333336)","(10.0, 12.5, 11.790322580645162)","(3.8, 7.4, 7.075)"
11-01-2023 16:28:49.869402,"(2.15, 2.36, 2.3486486486486484)","(3.5, 4.2, 4.094736842105263)","(11.0, 23.0, 24.80952380952381)","(31.0, 38.0, 35.77777777777778)","(26.0, 34.0, 33.333333333333336)","(10.0, 12.5, 11.790322580645162)","(3.8, 7.4, 7.075)"
11-01-2023 16:28:50.857866,"(2.15, 2.36, 2.3499999999999996)","(3.5, 4.0, 3.9526785714285717)","(11.0, 25.0, 24.80952380952381)","(31.0, 38.0, 35.77777777777778)","(26.0, 34.0, 33.333333333333336)","(10.0, 12.5, 11.790322580645162)","(3.8, 7.4, 7.4)"
11-01-2023 16:28:51.820575,"(2.15, 2.36, 2.3499999999999996)","(3.3, 4.0, 3.926388888888889)","(11.0, 25.0, 23.758620689655174)","(31.0, 38.0, 35.77777777777778)","(26.0, 34.0, 33.333333333333336)","(10.0, 12.5, 11.790322580645162)","(4.0, 7.6, 7.333333333333333)"
11-01-2023 16:28:52.729691,"(2.15, 2.36, 2.3466666666666667)","(3.3, 4.0, 3.9231884057971014)","(11.0, 25.0, 23.758620689655174)","(31.0, 38.0, 35.77777777777778)","(26.0, 34.0, 33.333333333333336)","(10.0, 12.5, 11.790322580645162)","(4.0, 7.6, 7.381818181818182)"
11-01-2023 16:28:53.648826,"(2.15, 2.36, 2.3457142857142856)","(3.3, 4.0, 3.918461538461538)","(11.0, 25.0, 23.758620689655174)","(31.0, 38.0, 35.77777777777778)","(26.0, 36.0, 35.578947368421055)","(10.0, 12.5, 11.790322580645162)","(4.0, 7.6, 7.45)"
11-01-2023 16:28:54.556572,"(2.15, 2.36, 2.3457142857142856)","(3.3, 3.95, 3.91875)","(11.0, 25.0, 23.758620689655174)","(31.0, 38.0, 35.77777777777778)","(26.0, 36.0, 35.578947368421055)","(10.0, 12.5, 11.790322580645162)","(4.0, 7.6, 7.381818181818182)"
11-01-2023 16:28:55.533439,"(2.15, 2.36, 2.3457142857142856)","(3.3, 3.9, 3.8722222222222222)","(11.0, 25.0, 23.758620689655174)","(31.0, 38.0, 35.77777777777778)","(26.0, 36.0, 35.77777777777778)","(10.0, 12.5, 11.790322580645162)","(4.0, 7.6, 7.45)"
11-01-2023 16:28:56.528504,"(2.15, 2.36, 2.3457142857142856)","(3.3, 3.9, 3.877272727272727)","(11.0, 25.0, 23.758620689655174)","(31.0, 38.0, 35.77777777777778)","(26.0, 36.0, 35.578947368421055)","(10.0, 12.5, 11.790322580645162)","(4.0, 7.6, 7.381818181818182)"
11-01-2023 16:28:57.482506,"(2.15, 2.36, 2.3466666666666667)","(3.3, 3.9, 3.848275862068965)","(11.0, 25.0, 23.758620689655174)","(31.0, 38.0, 35.77777777777778)","(26.0, 36.0, 35.77777777777778)","(10.0, 12.5, 11.790322580645162)","(4.0, 7.6, 7.45)"
11-01-2023 16:28:58.362616,"(2.15, 2.36, 2.3466666666666667)","(3.3, 3.9, 3.848275862068965)","(11.0, 25.0, 23.95)","(31.0, 38.0, 35.77777777777778)","(26.0, 36.0, 35.77777777777778)","(10.0, 12.5, 11.790322580645162)","(4.0, 7.6, 7.381818181818182)"
11-01-2023 16:28:59.278332,"(2.15, 2.36, 2.346086956521739)","(3.3, 3.9, 3.848275862068965)","(11.0, 25.0, 24.08695652173913)","(31.0, 38.0, 35.77777777777778)","(26.0, 36.0, 35.77777777777778)","(10.0, 12.5, 11.790322580645162)","(4.0, 7.6, 7.45)"
11-01-2023 16:29:00.224217,"(2.15, 2.36, 2.346086956521739)","(3.3, 3.9, 3.873684210526316)","(11.0, 25.0, 24.08695652173913)","(31.0, 38.0, 35.142857142857146)","(26.0, 36.0, 39.55555555555556)","(10.0, 12.5, 11.790322580645162)","(4.0, 7.6, 7.381818181818182)"
11-01-2023 16:29:01.293704,"(2.15, 2.36, 2.346086956521739)","(3.3, 3.9, 3.873684210526316)","(11.0, 25.0, 24.08695652173913)","(31.0, 38.0, 36.46153846153846)","(26.0, 40.0, 39.6)","(10.0, 12.5, 11.790322580645162)","(4.0, 7.6, 7.45)"
11-01-2023 16:29:02.448761,"(2.15, 2.36, 2.3453846153846154)","(3.3, 3.9, 3.8666666666666667)","(11.0, 25.0, 24.363636363636363)","(31.0, 38.0, 36.75)","(26.0, 42.0, 39.6)","(10.0, 12.5, 11.790322580645162)","(4.0, 7.6, 7.381818181818182)"
11-01-2023 16:29:03.547666,"(2.15, 2.36, 2.3453846153846154)","(3.3, 3.95, 3.8863636363636367)","(11.0, 25.0, 24.363636363636363)","(31.0, 38.0, 36.75)","(26.0, 42.0, 39.6)","(10.0, 12.5, 11.790322580645162)","(4.0, 7.6, 7.381818181818182)"
11-01-2023 16:29:04.663422,"(2.15, 2.34, 2.3348936170212764)","(3.3, 4.0, 3.953846153846154)","(11.0, 25.0, 24.22222222222222)","(31.0, 38.0, 36.75)","(26.0, 42.0, 39.6)","(10.0, 12.5, 11.790322580645162)","(4.0, 7.6, 6.9314285714285715)"
11-01-2023 16:29:05.803006,"(2.15, 2.34, 2.333846153846154)","(3.3, 4.1, 3.99375)","(11.0, 25.0, 24.466666666666665)","(31.0, 38.0, 36.75)","(26.0, 42.0, 39.6)","(10.0, 12.5, 11.790322580645162)","(4.0, 7.2, 6.88)"
11-01-2023 16:29:06.748878,"(2.15, 2.32, 2.3191666666666664)","(3.3, 4.1, 4.036363636363636)","(11.0, 25.0, 24.466666666666665)","(31.0, 38.0, 36.75)","(26.0, 42.0, 39.6)","(10.0, 12.5, 11.790322580645162)","(4.0, 7.0, 6.914285714285715)"
11-01-2023 16:29:07.652995,"(2.15, 2.3, 2.2993939393939393)","(3.3, 4.2, 4.0476190476190474)","(11.0, 25.0, 24.466666666666665)","(31.0, 38.0, 36.75)","(26.0, 42.0, 39.6)","(10.0, 12.5, 11.653846153846153)","(4.0, 7.0, 6.88)"
11-01-2023 16:29:08.629247,"(2.15, 2.3, 2.2942105263157893)","(3.3, 4.2, 4.045238095238095)","(11.0, 25.0, 24.466666666666665)","(31.0, 38.0, 42.36363636363636)","(26.0, 42.0, 39.6)","(10.0, 12.5, 11.653846153846153)","(4.0, 7.0, 6.914285714285715)"
11-01-2023 16:29:09.652226,"(2.15, 2.3, 2.2883636363636364)","(3.3, 4.2, 4.084615384615384)","(11.0, 25.0, 24.68)","(31.0, 46.0, 42.0)","(26.0, 42.0, 38.8)","(10.0, 12.5, 11.653846153846153)","(4.0, 7.0, 6.88)"
11-01-2023 16:29:10.635946,"(2.15, 2.3, 2.285573770491803)","(3.3, 4.2, 4.069565217391305)","(11.0, 25.0, 24.68)","(31.0, 46.0, 42.0)","(26.0, 42.0, 38.8)","(10.0, 12.5, 11.653846153846153)","(4.0, 7.0, 6.88)"
11-01-2023 16:29:11.598759,"(2.15, 2.3, 2.285573770491803)","(3.3, 4.2, 4.10625)","(11.0, 25.0, 24.68)","(31.0, 44.0, 41.27272727272727)","(26.0, 42.0, 38.8)","(10.0, 12.5, 11.653846153846153)","(4.0, 7.0, 6.733333333333333)"
11-01-2023 16:29:12.523275,"(2.15, 2.3, 2.281971830985915)","(3.3, 4.2, 4.155882352941177)","(11.0, 25.0, 24.68)","(31.0, 44.0, 41.27272727272727)","(26.0, 42.0, 38.8)","(10.0, 12.5, 11.785714285714286)","(4.0, 7.0, 6.756521739130434)"
11-01-2023 16:29:13.450844,"(2.15, 2.3, 2.281971830985915)","(3.3, 4.2, 4.052272727272728)","(11.0, 25.0, 24.666666666666668)","(31.0, 44.0, 40.25)","(26.0, 42.0, 38.8)","(10.0, 12.0, 11.764705882352942)","(4.0, 7.0, 6.756521739130434)"
11-01-2023 16:29:14.403850,"(2.15, 2.3, 2.281971830985915)","(3.3, 4.2, 4.0984375)","(11.0, 25.0, 24.714285714285715)","(31.0, 44.0, 41.27272727272727)","(26.0, 42.0, 40.0)","(10.0, 12.0, 11.764705882352942)","(4.0, 7.0, 6.756521739130434)"
11-01-2023 16:29:15.410088,"(2.15, 2.3, 2.281971830985915)","(3.3, 4.2, 4.0984375)","(11.0, 25.0, 24.789473684210527)","(31.0, 44.0, 34.625)","(26.0, 42.0, 41.23809523809524)","(10.0, 12.0, 11.636363636363637)","(4.0, 7.0, 6.756521739130434)"
11-01-2023 16:29:16.429226,"(2.15, 2.3, 2.281971830985915)","(3.3, 4.2, 4.147916666666667)","(11.0, 25.0, 24.764705882352942)","(31.0, 44.0, 34.625)","(26.0, 42.0, 41.407407407407405)","(10.0, 12.0, 11.5)","(4.0, 7.0, 6.756521739130434)"
11-01-2023 16:29:17.444231,"(2.15, 2.28, 2.2777272727272724)","(3.3, 4.2, 4.033333333333333)","(11.0, 25.0, 24.764705882352942)","(31.0, 44.0, 34.625)","(26.0, 42.0, 41.407407407407405)","(10.0, 12.0, 11.407407407407407)","(4.0, 7.0, 6.77391304347826)"
11-01-2023 16:29:18.428214,"(2.15, 2.28, 2.2759183673469385)","(3.3, 4.2, 4.1)","(11.0, 25.0, 24.764705882352942)","(31.0, 44.0, 34.625)","(26.0, 42.0, 41.68)","(10.0, 12.0, 11.431372549019608)","(4.0, 7.0, 6.8352941176470585)"
11-01-2023 16:29:19.342076,"(2.15, 2.32, 2.2986666666666666)","(3.3, 4.2, 4.097368421052631)","(11.0, 25.0, 24.866666666666667)","(31.0, 44.0, 38.5)","(26.0, 42.0, 41.68)","(10.0, 12.0, 11.431372549019608)","(4.0, 7.0, 6.985714285714286)"
11-01-2023 16:29:20.234770,"(2.15, 2.32, 2.2986666666666666)","(3.3, 4.2, 4.094594594594595)","(11.0, 25.0, 24.866666666666667)","(31.0, 44.0, 39.80952380952381)","(26.0, 42.0, 41.6)","(10.0, 12.0, 11.516666666666667)","(4.0, 7.0, 6.987096774193549)"
11-01-2023 16:29:21.186706,"(2.15, 2.32, 2.309333333333333)","(3.3, 3.95, 3.935294117647059)","(11.0, 25.0, 24.866666666666667)","(31.0, 44.0, 40.0)","(26.0, 42.0, 41.724137931034484)","(10.0, 12.0, 11.482142857142858)","(4.0, 7.0, 6.909090909090909)"
11-01-2023 16:29:22.122053,"(2.15, 2.34, 2.3297560975609755)","(3.3, 3.95, 3.930769230769231)","(11.0, 25.0, 24.875)","(31.0, 44.0, 40.0)","(26.0, 42.0, 41.724137931034484)","(10.0, 12.0, 11.442307692307692)","(4.0, 7.2, 6.956521739130435)"
11-01-2023 16:29:23.090483,"(2.15, 2.34, 2.338285714285714)","(3.3, 3.95, 3.930769230769231)","(13.0, 25.0, 24.875)","(31.0, 44.0, 40.0)","(26.0, 42.0, 41.6)","(10.0, 12.0, 11.442307692307692)","(3.9, 7.2, 6.952941176470588)"
11-01-2023 16:29:24.064623,"(2.15, 2.34, 2.3388)","(3.3, 3.95, 3.930769230769231)","(13.0, 25.0, 24.875)","(31.0, 44.0, 40.0)","(26.0, 42.0, 41.6)","(10.0, 12.0, 11.442307692307692)","(3.9, 7.2, 6.952941176470588)"
11-01-2023 16:29:24.969175,"(2.15, 2.34, 2.3388)","(3.3, 3.95, 3.930769230769231)","(13.0, 25.0, 24.875)","(31.0, 44.0, 40.0)","(26.0, 42.0, 41.724137931034484)","(10.0, 12.0, 11.516666666666667)","(3.9, 7.2, 7.004651162790697)"
11-01-2023 16:29:25.860993,"(2.15, 2.3, 2.2977777777777777)","(3.3, 3.95, 3.930769230769231)","(13.0, 25.0, 24.875)","(31.0, 44.0, 40.0)","(26.0, 42.0, 41.724137931034484)","(10.0, 12.0, 11.721153846153847)","(3.9, 7.2, 7.048148148148148)"
11-01-2023 16:29:26.781079,"(2.15, 2.3, 2.2976923076923077)","(3.3, 3.95, 3.920588235294118)","(13.0, 28.0, 27.733333333333334)","(31.0, 44.0, 40.0)","(26.0, 48.0, 47.0)","(10.0, 12.0, 11.452830188679245)","(3.9, 7.2, 7.048148148148148)"
11-01-2023 16:29:27.674892,"(2.15, 2.3, 2.2964285714285713)","(3.3, 3.95, 3.9222222222222225)","(13.0, 29.0, 27.684210526315788)","(31.0, 44.0, 40.0)","(26.0, 48.0, 47.0)","(10.0, 12.0, 11.442307692307692)","(3.9, 7.2, 7.136585365853659)"
11-01-2023 16:29:28.575481,"(2.15, 2.3, 2.2976923076923077)","(3.3, 3.95, 3.8833333333333333)","(13.0, 29.0, 27.823529411764707)","(31.0, 44.0, 40.0)","(26.0, 48.0, 47.14285714285714)","(10.0, 12.0, 11.442307692307692)","(3.9, 7.4, 7.136585365853659)"
11-01-2023 16:29:29.563821,"(2.15, 2.3, 2.2976923076923077)","(3.3, 3.95, 3.8666666666666667)","(13.0, 29.0, 26.954545454545453)","(31.0, 44.0, 40.0)","(26.0, 48.0, 45.80487804878049)","(10.0, 12.0, 11.442307692307692)","(3.9, 7.4, 7.2)"
11-01-2023 16:29:30.499050,"(2.15, 2.3, 2.2964285714285713)","(3.3, 3.95, 3.85625)","(13.0, 29.0, 26.954545454545453)","(31.0, 44.0, 40.0)","(26.0, 48.0, 45.80487804878049)","(10.0, 12.0, 11.442307692307692)","(3.9, 7.4, 7.2)"
11-01-2023 16:29:31.454124,"(2.15, 2.32, 2.3117241379310345)","(3.3, 3.95, 3.89375)","(13.0, 29.0, 26.954545454545453)","(31.0, 44.0, 40.0)","(26.0, 48.0, 45.80487804878049)","(10.0, 12.0, 11.442307692307692)","(3.9, 7.4, 7.192592592592593)"
11-01-2023 16:29:32.403595,"(2.15, 2.32, 2.3117241379310345)","(3.3, 3.95, 3.8923076923076922)","(13.0, 29.0, 26.0)","(31.0, 44.0, 40.0)","(26.0, 48.0, 45.80487804878049)","(10.0, 12.0, 11.442307692307692)","(4.0, 7.4, 7.247619047619048)"
11-01-2023 16:29:33.364433,"(2.15, 2.32, 2.3117241379310345)","(3.3, 3.95, 3.8923076923076922)","(13.0, 29.0, 27.363636363636363)","(31.0, 44.0, 40.0)","(26.0, 48.0, 45.80487804878049)","(10.0, 12.0, 11.442307692307692)","(4.0, 7.4, 7.272)"
11-01-2023 16:29:34.246613,"(2.15, 2.32, 2.3117241379310345)","(3.3, 3.95, 3.8923076923076922)","(13.0, 29.0, 27.363636363636363)","(31.0, 44.0, 40.0)","(26.0, 48.0, 45.80487804878049)","(10.0, 12.0, 11.442307692307692)","(4.0, 7.4, 7.257142857142857)"
11-01-2023 16:29:35.160750,"(2.15, 2.32, 2.3117241379310345)","(3.3, 3.95, 3.8923076923076922)","(13.0, 29.0, 27.363636363636363)","(31.0, 44.0, 40.0)","(26.0, 48.0, 45.80487804878049)","(10.0, 12.0, 11.442307692307692)","(4.0, 7.4, 7.266666666666667)"
11-01-2023 16:29:36.079064,"(2.15, 2.32, 2.3117241379310345)","(3.3, 3.95, 3.8923076923076922)","(13.0, 29.0, 27.363636363636363)","(31.0, 44.0, 40.0)","(26.0, 48.0, 45.80487804878049)","(10.0, 12.0, 11.442307692307692)","(4.0, 7.4, 7.218181818181819)"
11-01-2023 16:29:36.960554,"(2.15, 2.32, 2.3117241379310345)","(3.3, 3.95, 3.875)","(13.0, 29.0, 27.363636363636363)","(31.0, 44.0, 40.0)","(26.0, 48.0, 45.5)","(10.0, 12.0, 11.442307692307692)","(4.0, 7.4, 7.218181818181819)"
11-01-2023 16:29:37.897404,"(2.1, 2.32, 2.3117241379310345)","(3.3, 3.95, 3.8923076923076922)","(14.0, 29.0, 27.363636363636363)","(31.0, 44.0, 40.0)","(26.0, 48.0, 45.6)","(10.0, 12.0, 11.442307692307692)","(4.2, 7.4, 7.346666666666667)"
11-01-2023 16:29:38.788184,"(2.1, 2.32, 2.3117241379310345)","(3.3, 3.95, 3.8923076923076922)","(14.0, 29.0, 27.363636363636363)","(31.0, 44.0, 40.0)","(26.0, 48.0, 45.6)","(10.0, 12.0, 11.442307692307692)","(4.2, 7.4, 7.346666666666667)"
11-01-2023 16:29:39.726022,"(2.1, 2.34, 2.3394871794871794)","(3.3, 3.95, 3.8923076923076922)","(14.0, 29.0, 27.363636363636363)","(31.0, 44.0, 40.0)","(26.0, 48.0, 45.6)","(10.0, 12.0, 11.442307692307692)","(4.2, 7.4, 7.371929824561404)"
11-01-2023 16:29:40.646351,"(2.1, 2.38, 2.3674999999999997)","(3.3, 3.95, 3.8923076923076922)","(14.0, 29.0, 27.476190476190474)","(31.0, 44.0, 40.0)","(26.0, 48.0, 45.6)","(10.0, 12.0, 11.442307692307692)","(4.2, 7.4, 7.370909090909091)"
11-01-2023 16:29:41.537483,"(2.1, 2.36, 2.357142857142857)","(3.3, 3.95, 3.8923076923076922)","(14.0, 29.0, 27.476190476190474)","(31.0, 44.0, 40.0)","(26.0, 48.0, 45.6)","(10.0, 12.0, 11.442307692307692)","(4.2, 7.4, 7.472727272727273)"
11-01-2023 16:29:42.427934,"(2.1, 2.36, 2.356875)","(3.3, 3.95, 3.826923076923077)","(14.0, 29.0, 27.476190476190474)","(31.0, 44.0, 40.0)","(26.0, 48.0, 46.2)","(10.0, 12.0, 11.442307692307692)","(4.2, 7.6, 7.556363636363636)"
11-01-2023 16:29:43.343463,"(2.1, 2.36, 2.3560975609756096)","(3.3, 3.9, 3.8181818181818183)","(14.0, 29.0, 27.476190476190474)","(31.0, 44.0, 40.0)","(26.0, 48.0, 46.2)","(10.0, 12.0, 11.442307692307692)","(4.2, 7.6, 7.556363636363636)"
11-01-2023 16:29:44.275550,"(2.1, 2.36, 2.354418604651163)","(3.3, 3.9, 3.8035714285714284)","(14.0, 29.0, 27.476190476190474)","(31.0, 44.0, 40.0)","(26.0, 48.0, 46.2)","(10.0, 12.0, 11.482142857142858)","(4.2, 7.6, 7.556363636363636)"
11-01-2023 16:29:45.219845,"(2.1, 2.36, 2.354418604651163)","(3.3, 3.9, 3.8181818181818183)","(14.0, 29.0, 27.476190476190474)","(31.0, 44.0, 40.0)","(26.0, 48.0, 45.6)","(10.0, 12.0, 11.482142857142858)","(4.2, 7.6, 7.556363636363636)"
11-01-2023 16:29:46.161484,"(2.1, 2.38, 2.3492307692307692)","(3.3, 3.9, 3.7666666666666666)","(14.0, 29.0, 27.476190476190474)","(31.0, 44.0, 40.0)","(26.0, 48.0, 45.6)","(10.0, 12.0, 11.482142857142858)","(4.2, 7.6, 7.332432432432433)"
