,Windsors Star,Des Castle,Dont Get Caughtup,Im The Money Man,Tobi Wan Kenobi,Kaylees Spitfire,Ziggy Stardust,Denizetti,Grumpys Buddy,Little Roo Roo
15-12-2022 11:26:07.888507,"(16.0, 26.0, 22.857142857142858)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.76, 2.744545454545454)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 53.2)","(3.6, 5.1, 4.975)","(13.0, 15.0, 14.285714285714286)","(13.0, 16.5, 15.25)","(17.0, 26.0, 21.75)"
15-12-2022 11:26:09.068104,"(16.0, 26.0, 22.857142857142858)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.76, 2.744545454545454)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 53.2)","(3.6, 5.1, 4.975)","(13.0, 15.0, 14.285714285714286)","(13.0, 16.5, 15.25)","(17.0, 26.0, 21.75)"
15-12-2022 11:26:10.361697,"(16.0, 26.0, 22.857142857142858)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.76, 2.744545454545454)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 53.2)","(3.6, 5.1, 4.975)","(13.0, 15.0, 14.285714285714286)","(13.0, 16.5, 15.25)","(17.0, 26.0, 21.75)"
15-12-2022 11:26:11.687399,"(16.0, 26.0, 22.857142857142858)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.76, 2.744545454545454)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 53.2)","(3.6, 5.1, 4.975)","(13.0, 15.0, 14.285714285714286)","(13.0, 16.5, 15.25)","(17.0, 26.0, 21.75)"
15-12-2022 11:26:13.024227,"(16.0, 26.0, 22.857142857142858)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.76, 2.744545454545454)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 53.2)","(3.6, 5.1, 4.975)","(13.0, 15.0, 14.285714285714286)","(13.0, 16.5, 15.25)","(17.0, 26.0, 21.75)"
15-12-2022 11:26:14.230736,"(16.0, 26.0, 22.857142857142858)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.76, 2.744545454545454)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 53.2)","(3.6, 5.1, 4.975)","(13.0, 15.0, 14.285714285714286)","(13.0, 16.5, 15.25)","(17.0, 26.0, 21.75)"
15-12-2022 11:26:15.406620,"(16.0, 26.0, 22.857142857142858)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.76, 2.744545454545454)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 53.2)","(3.6, 5.1, 4.975)","(13.0, 15.0, 14.285714285714286)","(13.0, 16.5, 15.25)","(17.0, 26.0, 21.75)"
15-12-2022 11:26:16.751592,"(16.0, 26.0, 22.857142857142858)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.76, 2.6533333333333333)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 53.2)","(3.6, 5.1, 4.975)","(13.0, 15.0, 14.285714285714286)","(13.0, 16.5, 15.25)","(17.0, 26.0, 21.75)"
15-12-2022 11:26:18.101750,"(16.0, 26.0, 22.857142857142858)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.76, 2.714285714285714)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 53.2)","(3.6, 5.1, 4.975)","(13.0, 15.0, 14.285714285714286)","(13.0, 16.5, 15.25)","(17.0, 26.0, 21.75)"
15-12-2022 11:26:19.484107,"(16.0, 26.0, 22.857142857142858)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.76, 2.714285714285714)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 53.2)","(3.6, 5.1, 4.975)","(13.0, 15.0, 14.285714285714286)","(13.0, 16.5, 15.25)","(17.0, 26.0, 21.75)"
15-12-2022 11:26:20.733879,"(16.0, 26.0, 22.857142857142858)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.76, 2.714285714285714)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 53.2)","(3.6, 5.1, 4.975)","(13.0, 15.0, 14.285714285714286)","(13.0, 16.5, 15.25)","(17.0, 26.0, 21.75)"
15-12-2022 11:26:21.941512,"(16.0, 26.0, 22.857142857142858)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.76, 2.714285714285714)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 53.2)","(3.6, 5.1, 4.975)","(13.0, 15.0, 14.285714285714286)","(13.0, 16.5, 15.25)","(17.0, 26.0, 21.75)"
15-12-2022 11:26:23.262416,"(16.0, 26.0, 22.857142857142858)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.76, 2.714285714285714)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 53.2)","(3.6, 5.1, 4.975)","(13.0, 15.0, 14.285714285714286)","(13.0, 16.5, 15.25)","(17.0, 26.0, 21.75)"
15-12-2022 11:26:24.628218,"(16.0, 26.0, 22.857142857142858)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.76, 2.714285714285714)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 53.2)","(3.6, 5.1, 4.975)","(13.0, 15.0, 14.285714285714286)","(13.0, 16.5, 15.25)","(17.0, 26.0, 21.75)"
15-12-2022 11:26:26.031083,"(16.0, 26.0, 22.857142857142858)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.76, 2.714285714285714)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 53.2)","(3.6, 5.1, 4.975)","(13.0, 15.0, 14.285714285714286)","(13.0, 16.5, 15.25)","(17.0, 26.0, 21.75)"
15-12-2022 11:26:27.345796,"(16.0, 26.0, 22.857142857142858)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.76, 2.714285714285714)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 53.2)","(3.6, 5.1, 4.975)","(13.0, 15.0, 14.285714285714286)","(13.0, 16.5, 15.25)","(17.0, 26.0, 20.0)"
15-12-2022 11:26:28.611852,"(16.0, 26.0, 22.857142857142858)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.76, 2.714285714285714)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 53.2)","(3.6, 5.1, 4.975)","(13.0, 15.0, 14.285714285714286)","(13.0, 16.5, 15.25)","(17.0, 25.0, 20.0)"
15-12-2022 11:26:29.887617,"(16.0, 26.0, 22.857142857142858)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.76, 2.714285714285714)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 53.2)","(3.6, 5.1, 4.975)","(13.0, 15.0, 14.285714285714286)","(13.0, 16.5, 15.25)","(17.0, 25.0, 20.0)"
15-12-2022 11:26:31.208624,"(16.0, 26.0, 22.857142857142858)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.76, 2.714285714285714)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 53.2)","(3.6, 5.1, 4.975)","(13.0, 15.0, 14.285714285714286)","(13.0, 16.5, 15.25)","(17.0, 25.0, 20.0)"
15-12-2022 11:26:32.602746,"(16.0, 26.0, 22.857142857142858)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.76, 2.714285714285714)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 53.2)","(3.6, 5.1, 4.975)","(13.0, 15.0, 14.285714285714286)","(13.0, 16.5, 15.25)","(17.0, 25.0, 20.0)"
15-12-2022 11:26:33.928703,"(16.0, 26.0, 22.857142857142858)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.76, 2.714285714285714)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 53.2)","(3.6, 5.1, 4.975)","(13.0, 15.0, 14.285714285714286)","(13.0, 16.5, 15.25)","(17.0, 25.0, 19.666666666666668)"
15-12-2022 11:26:35.234297,"(16.0, 26.0, 22.857142857142858)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.76, 2.714285714285714)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 53.2)","(3.6, 5.1, 4.975)","(13.0, 15.0, 13.928571428571429)","(13.0, 16.5, 15.642857142857142)","(17.0, 24.0, 19.666666666666668)"
15-12-2022 11:26:36.473157,"(16.0, 26.0, 22.857142857142858)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.76, 2.714285714285714)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 53.2)","(3.6, 5.1, 4.975)","(13.0, 14.5, 13.928571428571429)","(13.0, 16.5, 15.642857142857142)","(17.0, 24.0, 19.666666666666668)"
15-12-2022 11:26:37.747282,"(16.0, 26.0, 22.857142857142858)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.76, 2.714285714285714)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 53.2)","(3.6, 5.1, 4.975)","(13.0, 14.5, 13.928571428571429)","(13.0, 16.5, 15.642857142857142)","(17.0, 24.0, 19.666666666666668)"
15-12-2022 11:26:39.046479,"(16.0, 26.0, 22.857142857142858)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.76, 2.714285714285714)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 53.2)","(3.6, 5.1, 4.975)","(13.0, 14.5, 13.928571428571429)","(13.0, 16.5, 15.642857142857142)","(17.0, 24.0, 19.666666666666668)"
15-12-2022 11:26:40.360931,"(16.0, 26.0, 22.857142857142858)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.76, 2.714285714285714)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 53.2)","(3.6, 5.2, 4.75)","(13.0, 14.5, 13.928571428571429)","(13.0, 16.5, 15.642857142857142)","(17.0, 24.0, 19.666666666666668)"
15-12-2022 11:26:41.633487,"(16.0, 26.0, 22.857142857142858)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.76, 2.714285714285714)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 53.2)","(3.6, 5.2, 4.75)","(13.0, 14.5, 13.928571428571429)","(13.0, 16.5, 15.642857142857142)","(17.0, 24.0, 19.666666666666668)"
15-12-2022 11:26:42.902741,"(16.0, 26.0, 22.857142857142858)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.76, 2.714285714285714)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 53.2)","(3.6, 5.2, 4.8999999999999995)","(13.0, 14.5, 13.928571428571429)","(13.0, 16.5, 15.642857142857142)","(17.0, 24.0, 19.666666666666668)"
15-12-2022 11:26:44.150759,"(16.0, 26.0, 22.857142857142858)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.76, 2.714285714285714)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 53.2)","(3.6, 5.1, 4.8999999999999995)","(13.0, 14.5, 13.928571428571429)","(13.0, 16.5, 15.642857142857142)","(17.0, 24.0, 19.666666666666668)"
15-12-2022 11:26:45.492651,"(16.0, 26.0, 22.857142857142858)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.76, 2.714285714285714)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 53.2)","(3.6, 5.1, 4.8999999999999995)","(13.0, 14.5, 13.928571428571429)","(13.0, 16.5, 15.642857142857142)","(17.0, 24.0, 19.666666666666668)"
15-12-2022 11:26:46.835877,"(16.0, 26.0, 22.857142857142858)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.76, 2.714285714285714)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 53.2)","(3.6, 5.1, 4.8999999999999995)","(13.0, 14.5, 13.928571428571429)","(13.0, 16.5, 15.642857142857142)","(17.0, 24.0, 19.666666666666668)"
15-12-2022 11:26:48.146954,"(16.0, 26.0, 22.857142857142858)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.76, 2.743)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 53.2)","(3.6, 5.1, 4.8999999999999995)","(13.0, 14.5, 13.75)","(13.0, 16.5, 15.25)","(17.0, 24.0, 19.666666666666668)"
15-12-2022 11:26:49.417315,"(16.0, 26.0, 22.857142857142858)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.76, 2.743)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 53.2)","(3.6, 5.1, 4.8999999999999995)","(13.0, 14.5, 13.75)","(13.0, 16.5, 15.25)","(17.0, 24.0, 19.666666666666668)"
15-12-2022 11:26:50.618916,"(16.0, 26.0, 22.857142857142858)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.76, 2.743)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 53.2)","(3.6, 5.1, 4.75)","(13.0, 14.5, 13.8)","(13.0, 16.5, 15.25)","(17.0, 24.0, 19.666666666666668)"
15-12-2022 11:26:51.944119,"(16.0, 26.0, 22.857142857142858)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.76, 2.743)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 53.2)","(3.6, 5.2, 4.75)","(13.0, 15.0, 13.8)","(13.0, 16.5, 15.25)","(17.0, 24.0, 19.666666666666668)"
15-12-2022 11:26:53.291729,"(16.0, 26.0, 22.857142857142858)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.76, 2.743)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 53.2)","(3.6, 5.2, 4.75)","(13.0, 15.0, 13.8)","(13.0, 16.5, 15.25)","(17.0, 24.0, 19.666666666666668)"
15-12-2022 11:26:54.581925,"(16.0, 26.0, 23.555555555555557)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.76, 2.724444444444444)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 56.0)","(3.6, 5.2, 4.66)","(13.0, 15.0, 13.8)","(13.0, 16.5, 15.25)","(17.0, 24.0, 19.666666666666668)"
15-12-2022 11:26:55.817818,"(16.0, 26.0, 23.555555555555557)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.76, 2.68)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 56.0)","(3.6, 5.2, 4.66)","(13.0, 15.0, 13.8)","(13.0, 16.5, 15.25)","(17.0, 24.0, 19.666666666666668)"
15-12-2022 11:26:57.052984,"(16.0, 26.0, 23.555555555555557)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.74, 2.68)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 56.0)","(3.6, 5.2, 4.66)","(13.0, 15.0, 13.8)","(13.0, 16.5, 15.25)","(17.0, 24.0, 19.666666666666668)"
15-12-2022 11:26:58.324748,"(16.0, 26.0, 23.555555555555557)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.74, 2.68)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 56.0)","(3.6, 5.2, 4.66)","(13.0, 15.0, 13.8)","(13.0, 16.5, 15.25)","(17.0, 24.0, 19.666666666666668)"
15-12-2022 11:26:59.630900,"(16.0, 26.0, 23.555555555555557)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.74, 2.68)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 56.0)","(3.6, 5.2, 4.766666666666667)","(13.0, 15.0, 13.75)","(13.0, 16.5, 15.25)","(17.0, 24.0, 19.666666666666668)"
15-12-2022 11:27:00.907218,"(16.0, 26.0, 23.555555555555557)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 52.666666666666664)","(1.75, 2.74, 2.68)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 56.0)","(3.6, 5.1, 4.766666666666667)","(13.0, 14.5, 13.75)","(13.0, 16.5, 15.25)","(17.0, 24.0, 19.666666666666668)"
15-12-2022 11:27:02.131963,"(16.0, 26.0, 23.555555555555557)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 57.0)","(1.75, 2.74, 2.66)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 62.36363636363637)","(3.6, 5.1, 4.766666666666667)","(13.0, 14.5, 13.75)","(13.0, 16.5, 15.25)","(17.0, 24.0, 19.666666666666668)"
15-12-2022 11:27:03.403860,"(16.0, 26.0, 23.555555555555557)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 57.0)","(1.75, 2.74, 2.677777777777778)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 62.36363636363637)","(3.6, 5.1, 4.925)","(13.0, 14.5, 13.75)","(13.0, 16.5, 15.25)","(17.0, 24.0, 19.666666666666668)"
15-12-2022 11:27:04.657432,"(16.0, 26.0, 23.555555555555557)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 57.0)","(1.75, 2.74, 2.6550000000000002)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 62.36363636363637)","(3.6, 5.1, 4.925)","(13.0, 14.5, 14.264705882352942)","(13.0, 16.5, 15.25)","(17.0, 24.0, 19.666666666666668)"
15-12-2022 11:27:05.979867,"(16.0, 26.0, 23.555555555555557)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 57.0)","(1.75, 2.72, 2.6550000000000002)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 62.36363636363637)","(3.6, 5.1, 4.925)","(13.0, 14.5, 14.264705882352942)","(13.0, 16.5, 15.25)","(17.0, 24.0, 19.666666666666668)"
15-12-2022 11:27:07.290352,"(16.0, 26.0, 23.555555555555557)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 57.0)","(1.75, 2.72, 2.646666666666667)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 62.36363636363637)","(3.6, 5.1, 4.85)","(13.0, 14.5, 14.84375)","(13.0, 16.5, 15.25)","(17.0, 24.0, 19.666666666666668)"
15-12-2022 11:27:08.661948,"(16.0, 26.0, 23.555555555555557)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 57.0)","(1.75, 2.74, 2.646666666666667)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 62.36363636363637)","(3.6, 5.0, 4.85)","(13.0, 15.0, 14.84375)","(13.0, 16.5, 15.25)","(17.0, 24.0, 19.666666666666668)"
15-12-2022 11:27:09.973664,"(15.0, 26.0, 23.555555555555557)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 57.0)","(1.85, 2.74, 2.646666666666667)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 62.36363636363637)","(3.5, 5.0, 4.85)","(12.0, 15.0, 14.264705882352942)","(12.0, 16.5, 15.25)","(16.0, 24.0, 19.666666666666668)"
15-12-2022 11:27:11.684512,"(15.0, 26.0, 23.555555555555557)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 57.0)","(1.85, 2.74, 2.646666666666667)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 62.36363636363637)","(3.5, 5.0, 4.85)","(12.0, 14.5, 14.214285714285714)","(12.0, 16.5, 15.25)","(16.0, 24.0, 19.666666666666668)"
15-12-2022 11:27:13.117966,"(15.0, 26.0, 23.555555555555557)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 57.0)","(1.85, 2.74, 2.646666666666667)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 62.36363636363637)","(3.5, 5.0, 4.85)","(12.0, 14.5, 14.214285714285714)","(12.0, 16.5, 15.25)","(16.0, 24.0, 19.666666666666668)"
15-12-2022 11:27:14.640684,"(15.0, 26.0, 23.555555555555557)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 57.0)","(1.85, 2.74, 2.646666666666667)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 62.36363636363637)","(3.5, 5.0, 4.775)","(12.0, 14.5, 13.785714285714285)","(12.0, 16.5, 15.25)","(16.0, 24.0, 19.666666666666668)"
15-12-2022 11:27:16.256700,"(15.0, 26.0, 23.555555555555557)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 57.0)","(1.85, 2.74, 2.677777777777778)","(31.0, 42.0, 38.0)","(41.0, 70.0, 62.36363636363637)","(3.5, 4.9, 4.775)","(12.0, 14.0, 13.785714285714285)","(12.0, 16.5, 15.25)","(16.0, 24.0, 19.666666666666668)"
15-12-2022 11:27:17.884176,"(15.0, 26.0, 23.555555555555557)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 57.0)","(1.85, 2.74, 2.677777777777778)","(31.0, 42.0, 38.0)","(41.0, 70.0, 62.36363636363637)","(3.5, 4.9, 4.775)","(12.0, 14.0, 13.76923076923077)","(12.0, 16.5, 15.25)","(16.0, 24.0, 19.666666666666668)"
15-12-2022 11:27:19.484648,"(15.0, 26.0, 23.555555555555557)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 57.0)","(1.85, 2.74, 2.677777777777778)","(31.0, 42.0, 38.0)","(41.0, 70.0, 62.36363636363637)","(3.5, 4.9, 4.775)","(12.0, 14.0, 13.76923076923077)","(12.0, 16.5, 15.25)","(16.0, 24.0, 19.666666666666668)"
15-12-2022 11:27:20.890375,"(15.0, 26.0, 23.555555555555557)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 57.0)","(1.85, 2.74, 2.677777777777778)","(31.0, 42.0, 38.0)","(41.0, 70.0, 62.36363636363637)","(3.5, 4.9, 4.775)","(12.0, 14.0, 13.76923076923077)","(12.0, 16.5, 15.25)","(16.0, 24.0, 19.666666666666668)"
15-12-2022 11:27:22.281022,"(15.0, 26.0, 23.555555555555557)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 57.0)","(1.85, 2.74, 2.677777777777778)","(31.0, 42.0, 38.0)","(41.0, 70.0, 62.36363636363637)","(3.5, 4.9, 4.775)","(12.0, 14.0, 13.833333333333334)","(12.0, 16.5, 15.25)","(16.0, 24.0, 19.666666666666668)"
15-12-2022 11:27:23.606741,"(15.0, 26.0, 23.555555555555557)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 57.0)","(1.85, 2.74, 2.677777777777778)","(31.0, 42.0, 38.0)","(41.0, 70.0, 62.36363636363637)","(3.5, 4.9, 4.775)","(12.0, 14.0, 13.833333333333334)","(12.0, 16.5, 15.25)","(16.0, 24.0, 19.666666666666668)"
15-12-2022 11:27:24.952154,"(15.0, 26.0, 23.555555555555557)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 57.0)","(1.85, 2.74, 2.677777777777778)","(31.0, 42.0, 38.0)","(41.0, 70.0, 62.36363636363637)","(3.5, 4.9, 4.775)","(12.0, 14.0, 13.833333333333334)","(12.0, 16.5, 15.25)","(16.0, 24.0, 19.666666666666668)"
15-12-2022 11:27:26.239548,"(15.0, 26.0, 23.555555555555557)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 57.0)","(1.85, 2.74, 2.714545454545455)","(31.0, 42.0, 38.0)","(41.0, 70.0, 62.36363636363637)","(3.5, 4.8, 4.72)","(12.0, 15.0, 14.333333333333334)","(12.0, 16.5, 15.25)","(16.0, 24.0, 19.666666666666668)"
15-12-2022 11:27:27.495889,"(15.0, 26.0, 23.555555555555557)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 57.0)","(1.85, 2.74, 2.4466666666666668)","(31.0, 42.0, 38.0)","(41.0, 70.0, 62.36363636363637)","(3.5, 4.8, 4.72)","(12.0, 15.0, 14.333333333333334)","(12.0, 16.5, 15.25)","(16.0, 24.0, 19.666666666666668)"
15-12-2022 11:27:28.800208,"(15.0, 26.0, 23.555555555555557)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 57.0)","(1.85, 2.46, 2.68)","(31.0, 42.0, 38.0)","(41.0, 70.0, 62.36363636363637)","(3.5, 4.8, 4.7555555555555555)","(12.0, 15.0, 14.333333333333334)","(12.0, 16.5, 15.25)","(16.0, 24.0, 19.666666666666668)"
15-12-2022 11:27:30.132070,"(15.0, 26.0, 23.555555555555557)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 57.0)","(1.85, 2.74, 2.68)","(31.0, 42.0, 38.0)","(41.0, 70.0, 62.36363636363637)","(3.5, 4.8, 4.7555555555555555)","(12.0, 15.0, 14.333333333333334)","(12.0, 16.5, 15.25)","(16.0, 24.0, 19.666666666666668)"
15-12-2022 11:27:31.487166,"(15.0, 26.0, 23.555555555555557)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 57.0)","(1.85, 2.74, 2.68)","(31.0, 42.0, 38.0)","(41.0, 70.0, 62.36363636363637)","(3.5, 4.8, 4.7555555555555555)","(12.0, 15.0, 14.333333333333334)","(12.0, 16.5, 15.25)","(16.0, 24.0, 19.666666666666668)"
15-12-2022 11:27:32.802932,"(15.0, 26.0, 23.555555555555557)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 57.0)","(1.85, 2.74, 2.68)","(31.0, 42.0, 38.0)","(41.0, 70.0, 62.36363636363637)","(3.5, 4.8, 4.7555555555555555)","(12.0, 15.0, 14.333333333333334)","(12.0, 16.5, 15.25)","(16.0, 24.0, 19.666666666666668)"
15-12-2022 11:27:34.068030,"(15.0, 26.0, 23.555555555555557)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 57.0)","(1.85, 2.74, 2.6900000000000004)","(31.0, 42.0, 38.0)","(41.0, 70.0, 42.666666666666664)","(3.5, 4.8, 4.7555555555555555)","(12.0, 15.0, 14.333333333333334)","(12.0, 16.5, 15.25)","(16.0, 24.0, 19.666666666666668)"
15-12-2022 11:27:35.293632,"(15.0, 26.0, 23.555555555555557)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 57.0)","(1.85, 2.74, 2.6900000000000004)","(31.0, 42.0, 38.0)","(41.0, 70.0, 42.666666666666664)","(3.5, 4.8, 4.6625000000000005)","(12.0, 15.0, 14.5)","(12.0, 16.5, 15.25)","(16.0, 24.0, 19.666666666666668)"
15-12-2022 11:27:36.510360,"(15.0, 26.0, 23.555555555555557)","(12.0, 19.0, 17.857142857142858)","(41.0, 70.0, 57.0)","(1.85, 2.74, 2.6900000000000004)","(31.0, 42.0, 37.42857142857143)","(41.0, 70.0, 42.666666666666664)","(3.5, 5.0, 4.6625000000000005)","(12.0, 15.0, 14.5)","(12.0, 16.5, 15.25)","(16.0, 24.0, 19.666666666666668)"
