,Dixie Kade,Invictus Stella,Castle Sween,Clan Mcmillan,Celtic Bouy,Urana Vieri,Mt View Dodger
07-01-2023 10:47:22.288890,"(3.7, 5.2, 3.940625)","(8.0, 10.5, 9.833333333333334)","(7.5, 9.2, 8.908333333333333)","(7.0, 14.0, 8.363636363636363)","(1.7, 2.64, 2.1608333333333336)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:47:23.240579,"(3.7, 5.2, 4.461538461538462)","(8.0, 10.5, 9.833333333333334)","(7.5, 9.2, 8.908333333333333)","(7.0, 14.0, 8.363636363636363)","(1.7, 2.64, 2.1608333333333336)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:47:24.216309,"(3.7, 5.2, 4.461538461538462)","(8.0, 10.5, 9.833333333333334)","(7.5, 9.2, 8.908333333333333)","(7.0, 14.0, 8.363636363636363)","(1.7, 2.64, 2.1608333333333336)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:47:25.151544,"(3.7, 5.2, 4.461538461538462)","(8.0, 10.5, 9.833333333333334)","(7.5, 9.2, 8.908333333333333)","(7.0, 14.0, 8.363636363636363)","(1.7, 2.64, 2.1608333333333336)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:47:26.096166,"(3.7, 5.2, 4.461538461538462)","(8.0, 10.5, 9.833333333333334)","(7.5, 9.2, 8.908333333333333)","(7.0, 14.0, 8.363636363636363)","(1.7, 2.64, 2.1608333333333336)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:47:27.112447,"(3.7, 5.2, 4.461538461538462)","(8.0, 10.5, 9.833333333333334)","(7.5, 9.2, 8.908333333333333)","(7.0, 14.0, 8.363636363636363)","(1.7, 2.64, 2.1608333333333336)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:47:28.032290,"(3.7, 5.2, 4.461538461538462)","(8.0, 10.5, 9.833333333333334)","(7.5, 9.2, 8.908333333333333)","(7.0, 14.0, 8.363636363636363)","(1.7, 2.64, 2.1608333333333336)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:47:29.013468,"(3.7, 5.2, 4.461538461538462)","(8.0, 10.5, 9.833333333333334)","(7.5, 9.2, 8.908333333333333)","(7.0, 14.0, 8.363636363636363)","(1.7, 2.64, 2.1608333333333336)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:47:30.000920,"(3.7, 5.2, 4.461538461538462)","(8.0, 10.5, 9.833333333333334)","(7.5, 9.2, 8.908333333333333)","(7.0, 14.0, 8.363636363636363)","(1.7, 2.64, 2.1608333333333336)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:47:30.933433,"(3.7, 5.2, 4.461538461538462)","(8.0, 10.5, 9.833333333333334)","(7.5, 9.2, 8.908333333333333)","(7.0, 14.0, 8.363636363636363)","(1.7, 2.64, 2.1608333333333336)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:47:31.877531,"(3.7, 5.2, 4.461538461538462)","(8.0, 10.5, 9.833333333333334)","(7.5, 9.2, 8.908333333333333)","(7.0, 14.0, 8.363636363636363)","(1.7, 2.64, 2.1608333333333336)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:47:32.872514,"(3.7, 5.2, 4.461538461538462)","(8.0, 10.5, 9.833333333333334)","(7.5, 9.2, 8.908333333333333)","(7.0, 14.0, 8.363636363636363)","(1.7, 2.64, 2.1608333333333336)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:47:33.779715,"(3.7, 5.2, 4.461538461538462)","(8.0, 10.5, 9.833333333333334)","(7.5, 9.2, 8.908333333333333)","(7.0, 14.0, 8.363636363636363)","(1.7, 2.64, 2.1608333333333336)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:47:34.727826,"(3.7, 5.2, 4.461538461538462)","(8.0, 10.5, 9.833333333333334)","(7.5, 9.2, 8.908333333333333)","(7.0, 14.0, 8.363636363636363)","(1.7, 2.64, 2.1608333333333336)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:47:35.651335,"(3.7, 5.2, 4.461538461538462)","(8.0, 10.5, 9.833333333333334)","(7.5, 9.2, 8.908333333333333)","(7.0, 14.0, 8.363636363636363)","(1.7, 2.64, 2.1608333333333336)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:47:36.578753,"(3.7, 5.2, 4.461538461538462)","(8.0, 10.5, 9.833333333333334)","(7.5, 9.2, 8.908333333333333)","(7.0, 14.0, 8.363636363636363)","(1.7, 2.64, 2.1608333333333336)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:47:37.559216,"(3.7, 5.2, 4.461538461538462)","(8.0, 10.5, 9.833333333333334)","(7.5, 9.2, 8.908333333333333)","(7.0, 14.0, 8.363636363636363)","(1.7, 2.64, 2.1757142857142857)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:47:38.482270,"(3.7, 5.2, 4.461538461538462)","(8.0, 10.5, 9.833333333333334)","(7.5, 9.2, 8.908333333333333)","(7.0, 14.0, 8.363636363636363)","(1.7, 2.64, 2.1757142857142857)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:47:39.421345,"(3.7, 5.2, 4.461538461538462)","(8.0, 10.5, 9.833333333333334)","(7.5, 9.2, 8.908333333333333)","(7.0, 14.0, 8.363636363636363)","(1.7, 2.64, 2.1571428571428575)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:47:40.436372,"(3.7, 5.2, 4.461538461538462)","(8.0, 10.5, 9.833333333333334)","(7.5, 9.2, 8.908333333333333)","(7.0, 14.0, 8.363636363636363)","(1.7, 2.64, 2.1571428571428575)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:47:41.462267,"(3.7, 5.2, 4.461538461538462)","(8.0, 10.5, 9.833333333333334)","(7.5, 9.2, 8.908333333333333)","(7.0, 14.0, 8.363636363636363)","(1.7, 2.64, 2.1571428571428575)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:47:42.404846,"(3.7, 5.2, 4.461538461538462)","(8.0, 11.5, 10.428571428571429)","(7.5, 9.2, 8.908333333333333)","(7.0, 13.5, 10.75)","(1.7, 2.64, 2.1571428571428575)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:47:43.408237,"(3.7, 5.2, 3.940625)","(8.0, 16.5, 12.333333333333334)","(7.5, 9.2, 8.908333333333333)","(7.0, 13.0, 9.5)","(1.7, 2.64, 2.1571428571428575)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:47:44.413492,"(3.7, 5.2, 3.85)","(8.0, 16.5, 14.454545454545453)","(7.5, 9.2, 8.908333333333333)","(7.0, 13.0, 10.2)","(1.7, 2.64, 2.1672727272727275)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:47:45.369124,"(3.7, 5.2, 3.85)","(8.0, 16.5, 14.454545454545453)","(7.5, 9.2, 8.908333333333333)","(7.0, 13.0, 10.2)","(1.7, 2.64, 2.1672727272727275)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:47:46.316887,"(3.7, 5.2, 3.85)","(8.0, 16.5, 14.454545454545453)","(7.5, 9.2, 8.908333333333333)","(7.0, 13.0, 10.2)","(1.7, 2.64, 2.1672727272727275)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:47:47.284047,"(3.7, 5.2, 4.333333333333333)","(8.0, 16.5, 11.76923076923077)","(7.5, 9.2, 8.908333333333333)","(7.0, 13.0, 10.2)","(1.7, 2.64, 2.1571428571428575)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:47:48.212998,"(3.7, 5.1, 4.2375)","(8.0, 13.5, 11.0)","(7.5, 9.2, 8.908333333333333)","(7.0, 13.0, 10.14)","(1.7, 2.64, 2.1571428571428575)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:47:49.127132,"(3.7, 5.1, 4.333333333333333)","(8.0, 13.5, 12.0)","(7.5, 9.4, 9.247619047619049)","(7.0, 13.0, 10.14)","(1.7, 2.64, 2.1893333333333334)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:47:50.064434,"(3.7, 5.1, 4.333333333333333)","(8.0, 13.5, 12.272727272727273)","(7.5, 9.6, 9.28695652173913)","(7.0, 13.0, 10.14)","(1.7, 2.64, 2.1893333333333334)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:47:51.017359,"(3.7, 5.1, 4.333333333333333)","(8.0, 13.5, 12.272727272727273)","(7.5, 9.6, 9.28695652173913)","(7.0, 13.0, 10.14)","(1.7, 2.64, 2.1893333333333334)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:47:51.941993,"(3.7, 5.1, 4.333333333333333)","(8.0, 13.5, 12.272727272727273)","(7.5, 9.6, 9.28695652173913)","(7.0, 13.0, 10.14)","(1.7, 2.64, 2.1893333333333334)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:47:52.871159,"(3.7, 5.1, 4.333333333333333)","(8.0, 13.5, 12.272727272727273)","(7.5, 9.6, 9.28695652173913)","(7.0, 13.0, 10.14)","(1.7, 2.64, 2.1893333333333334)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:47:53.812315,"(3.7, 5.1, 4.333333333333333)","(8.0, 13.5, 12.272727272727273)","(7.5, 9.6, 9.28695652173913)","(7.0, 13.0, 10.14)","(1.7, 2.64, 2.1893333333333334)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:47:54.750569,"(3.7, 5.0, 3.8444444444444446)","(8.0, 13.5, 12.272727272727273)","(7.5, 16.5, 15.67142857142857)","(7.0, 13.0, 10.725)","(1.7, 2.64, 2.206666666666667)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:47:55.756626,"(3.7, 5.0, 3.8444444444444446)","(8.0, 16.5, 15.0)","(7.5, 15.0, 14.018181818181818)","(7.0, 13.0, 10.2)","(1.7, 2.64, 2.206666666666667)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:47:56.702687,"(3.7, 5.0, 3.8444444444444446)","(8.0, 16.5, 15.0)","(7.5, 14.5, 13.861904761904762)","(7.0, 13.0, 10.2)","(1.7, 2.64, 2.206666666666667)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:47:57.657607,"(3.7, 5.0, 3.8444444444444446)","(8.0, 16.5, 15.0)","(7.5, 14.5, 13.861904761904762)","(7.0, 13.0, 10.2)","(1.7, 2.64, 2.206666666666667)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:47:58.709733,"(3.7, 5.0, 3.8444444444444446)","(8.0, 16.5, 15.0)","(7.5, 14.5, 13.861904761904762)","(7.0, 13.0, 10.2)","(1.7, 2.64, 2.206666666666667)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:47:59.698752,"(3.7, 5.0, 3.8444444444444446)","(8.0, 16.5, 15.0)","(7.5, 14.5, 13.861904761904762)","(7.0, 13.0, 10.2)","(1.7, 2.64, 2.206666666666667)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:00.710661,"(3.7, 5.0, 3.8444444444444446)","(8.0, 16.5, 15.0)","(7.5, 14.5, 13.861904761904762)","(7.0, 13.0, 10.2)","(1.7, 2.64, 2.206666666666667)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:01.681483,"(3.7, 5.0, 3.8444444444444446)","(8.0, 16.5, 15.0)","(7.5, 14.5, 13.861904761904762)","(7.0, 13.0, 10.2)","(1.7, 2.64, 2.206666666666667)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:02.643746,"(3.7, 5.8, 3.9333333333333336)","(8.0, 16.5, 15.0)","(7.5, 14.5, 13.861904761904762)","(7.0, 13.0, 10.2)","(1.7, 2.64, 2.1854545454545455)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:03.568725,"(3.7, 5.8, 3.9333333333333336)","(8.0, 16.5, 15.0)","(7.5, 14.5, 13.861904761904762)","(7.0, 13.0, 10.2)","(1.7, 2.64, 2.1854545454545455)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:04.553146,"(3.7, 5.8, 3.9333333333333336)","(8.0, 16.5, 15.0)","(7.5, 14.5, 13.861904761904762)","(7.0, 13.0, 10.2)","(1.7, 2.64, 2.1854545454545455)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:05.548227,"(3.7, 5.8, 3.9333333333333336)","(8.0, 16.5, 15.0)","(7.5, 14.5, 13.861904761904762)","(7.0, 13.0, 10.2)","(1.7, 2.64, 2.1854545454545455)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:06.468376,"(3.7, 5.8, 3.9333333333333336)","(8.0, 16.5, 15.0)","(7.5, 14.5, 13.861904761904762)","(7.0, 13.0, 10.2)","(1.7, 2.64, 2.1854545454545455)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:07.419502,"(3.7, 5.8, 3.9333333333333336)","(8.0, 16.5, 15.0)","(7.5, 14.5, 13.861904761904762)","(7.0, 13.0, 10.2)","(1.7, 2.64, 2.1854545454545455)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:08.348353,"(3.7, 5.8, 3.77)","(8.0, 16.5, 15.0)","(7.5, 14.5, 13.861904761904762)","(7.0, 13.0, 10.2)","(1.7, 2.64, 2.1854545454545455)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:09.244791,"(3.7, 5.6, 3.9111111111111114)","(8.0, 16.5, 15.0)","(7.5, 14.5, 13.861904761904762)","(7.0, 13.0, 10.2)","(1.7, 2.64, 2.1854545454545455)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:10.195340,"(3.7, 5.6, 4.609999999999999)","(8.0, 16.5, 12.85)","(7.5, 14.5, 13.861904761904762)","(7.0, 13.0, 10.2)","(1.7, 2.64, 2.1854545454545455)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:11.202471,"(3.7, 5.6, 4.609999999999999)","(8.0, 13.5, 10.059999999999999)","(7.5, 14.5, 13.861904761904762)","(7.0, 13.0, 10.2)","(1.7, 2.64, 2.1854545454545455)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:12.308393,"(3.7, 5.6, 4.609999999999999)","(8.0, 13.5, 10.059999999999999)","(7.5, 14.5, 13.861904761904762)","(7.0, 13.0, 10.2)","(1.7, 2.64, 2.1854545454545455)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:13.212860,"(3.7, 5.6, 4.609999999999999)","(8.0, 13.5, 10.059999999999999)","(7.5, 14.5, 13.861904761904762)","(7.0, 13.0, 10.2)","(1.7, 2.64, 2.1854545454545455)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:14.277462,"(3.7, 5.6, 4.609999999999999)","(8.0, 13.5, 10.059999999999999)","(7.5, 14.5, 13.861904761904762)","(7.0, 13.0, 10.2)","(1.7, 2.64, 2.1854545454545455)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:15.382807,"(3.7, 5.6, 4.609999999999999)","(8.0, 13.5, 10.059999999999999)","(7.5, 14.5, 13.861904761904762)","(7.0, 13.0, 10.2)","(1.7, 2.64, 2.1854545454545455)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:16.395064,"(3.7, 5.6, 4.609999999999999)","(8.0, 13.5, 10.059999999999999)","(7.5, 14.5, 13.861904761904762)","(7.0, 13.0, 10.2)","(1.7, 2.64, 2.1854545454545455)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:17.302373,"(3.7, 5.5, 4.57)","(8.0, 16.5, 12.85)","(7.5, 14.5, 13.280000000000001)","(7.0, 13.0, 10.2)","(1.7, 2.64, 2.1854545454545455)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:18.350251,"(3.7, 5.5, 4.614285714285714)","(8.0, 16.5, 12.85)","(7.5, 14.5, 13.755555555555556)","(7.0, 13.0, 10.2)","(1.7, 2.64, 2.1854545454545455)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:19.378147,"(3.7, 5.5, 4.614285714285714)","(8.0, 16.5, 12.85)","(7.5, 14.5, 13.755555555555556)","(7.0, 13.0, 10.2)","(1.7, 2.64, 2.1672727272727275)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:20.309030,"(3.7, 5.5, 4.614285714285714)","(8.0, 16.5, 12.85)","(7.5, 14.5, 11.9)","(7.0, 13.0, 10.2)","(1.7, 2.7, 2.1844444444444444)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:21.257348,"(3.7, 5.5, 4.614285714285714)","(8.0, 16.5, 12.85)","(7.5, 14.5, 11.9)","(7.0, 13.0, 10.2)","(1.7, 2.7, 2.158666666666667)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:22.189332,"(3.7, 5.5, 4.614285714285714)","(8.0, 16.5, 12.85)","(7.5, 14.5, 11.9)","(7.0, 13.0, 10.2)","(1.7, 2.7, 2.158666666666667)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:23.116238,"(3.7, 5.5, 4.614285714285714)","(8.0, 16.5, 12.85)","(7.5, 14.5, 11.9)","(7.0, 13.0, 10.2)","(1.7, 2.7, 2.158666666666667)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:24.010129,"(3.7, 5.5, 4.614285714285714)","(8.0, 16.5, 12.85)","(7.5, 14.5, 11.9)","(7.0, 13.0, 10.2)","(1.7, 2.7, 2.158666666666667)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:24.936587,"(3.7, 5.8, 4.085714285714285)","(8.0, 16.5, 12.85)","(7.5, 14.5, 12.333333333333332)","(7.0, 13.0, 10.2)","(1.7, 2.7, 2.158666666666667)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:25.866627,"(3.7, 5.7, 4.188888888888889)","(8.0, 16.5, 12.85)","(7.5, 14.5, 12.333333333333332)","(7.0, 13.0, 10.2)","(1.7, 2.7, 2.1432)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:26.781314,"(3.7, 5.7, 4.188888888888889)","(8.0, 16.5, 12.85)","(7.5, 14.5, 12.333333333333332)","(7.0, 13.0, 10.2)","(1.7, 2.7, 2.1432)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:27.715765,"(3.7, 5.7, 4.188888888888889)","(8.0, 16.5, 12.85)","(7.5, 14.5, 12.333333333333332)","(7.0, 13.0, 10.2)","(1.7, 2.68, 2.174666666666667)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:28.679299,"(3.7, 5.7, 4.188888888888889)","(8.0, 16.5, 12.85)","(7.5, 14.5, 12.875)","(7.0, 13.0, 10.2)","(1.7, 2.66, 2.174666666666667)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:29.631733,"(3.7, 5.7, 4.188888888888889)","(8.0, 16.5, 12.85)","(7.5, 14.5, 12.875)","(7.0, 13.0, 10.2)","(1.7, 2.66, 2.174666666666667)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:30.555098,"(3.7, 5.7, 4.188888888888889)","(8.0, 16.5, 12.85)","(7.5, 14.5, 12.875)","(7.0, 13.0, 10.2)","(1.7, 2.66, 2.174666666666667)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:31.535892,"(3.7, 5.7, 4.188888888888889)","(8.0, 16.5, 12.85)","(7.5, 14.5, 12.875)","(7.0, 13.0, 10.2)","(1.7, 2.66, 2.174666666666667)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:32.525040,"(3.7, 5.7, 4.188888888888889)","(8.0, 16.5, 12.85)","(7.5, 14.5, 12.875)","(7.0, 13.0, 10.2)","(1.7, 2.66, 2.224)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:33.502635,"(3.7, 5.7, 4.188888888888889)","(8.0, 16.5, 12.85)","(7.5, 14.5, 12.875)","(7.0, 13.0, 10.2)","(1.7, 2.64, 2.224)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:34.474233,"(3.7, 5.7, 4.188888888888889)","(8.0, 16.5, 12.85)","(7.5, 14.5, 12.875)","(7.0, 13.0, 10.2)","(1.7, 2.64, 2.224)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:35.503079,"(3.7, 5.7, 4.188888888888889)","(8.0, 16.5, 12.85)","(7.5, 14.5, 12.875)","(7.0, 13.0, 10.2)","(1.7, 2.64, 2.224)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:36.624532,"(3.7, 5.7, 4.188888888888889)","(8.0, 16.5, 11.024999999999999)","(7.5, 14.5, 12.875)","(7.0, 13.0, 10.2)","(1.7, 2.64, 2.224)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:37.625794,"(3.7, 5.7, 4.536363636363636)","(8.0, 16.5, 11.024999999999999)","(7.5, 14.5, 12.875)","(7.0, 13.0, 10.2)","(1.7, 2.64, 2.224)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:38.602216,"(3.7, 5.5, 4.4818181818181815)","(8.0, 16.5, 11.024999999999999)","(7.5, 14.5, 12.875)","(7.0, 13.0, 10.2)","(1.7, 2.64, 2.224)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:39.685545,"(3.7, 5.5, 4.642857142857142)","(8.0, 16.5, 11.024999999999999)","(7.5, 14.0, 12.5)","(7.0, 13.0, 11.82857142857143)","(1.7, 2.64, 2.2)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:40.703343,"(3.7, 5.5, 4.6)","(8.0, 16.5, 11.024999999999999)","(7.5, 13.5, 12.125)","(7.0, 12.5, 11.82857142857143)","(1.7, 2.68, 2.2)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:41.683483,"(3.7, 5.5, 4.6)","(8.0, 16.5, 11.024999999999999)","(7.5, 13.5, 12.125)","(7.0, 12.5, 10.620000000000001)","(1.7, 2.66, 2.174666666666667)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:42.619936,"(3.7, 5.5, 4.6)","(8.0, 16.5, 11.024999999999999)","(7.5, 13.5, 12.125)","(7.0, 12.5, 10.620000000000001)","(1.7, 2.66, 2.174666666666667)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:43.617431,"(3.7, 5.5, 4.6)","(8.0, 16.5, 11.024999999999999)","(7.5, 13.5, 12.125)","(7.0, 12.5, 10.620000000000001)","(1.7, 2.66, 2.174666666666667)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:44.607486,"(3.7, 5.5, 4.6)","(8.0, 16.5, 12.12)","(7.5, 13.5, 12.125)","(7.0, 12.5, 10.620000000000001)","(1.7, 2.66, 2.174666666666667)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:45.602672,"(3.7, 5.4, 4.5600000000000005)","(8.0, 16.5, 12.12)","(7.5, 13.5, 12.125)","(7.0, 12.5, 11.82857142857143)","(1.7, 2.66, 2.174666666666667)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:46.676330,"(3.7, 5.4, 4.6)","(8.0, 16.5, 12.12)","(7.5, 13.5, 12.125)","(7.0, 12.5, 11.82857142857143)","(1.7, 2.66, 2.174666666666667)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:47.721314,"(3.7, 5.4, 4.6)","(8.0, 16.5, 12.12)","(7.5, 13.5, 12.125)","(7.0, 12.5, 11.82857142857143)","(1.7, 2.66, 2.174666666666667)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:48.660959,"(3.7, 5.4, 4.6)","(8.0, 16.5, 12.12)","(7.5, 13.5, 12.125)","(7.0, 12.5, 11.82857142857143)","(1.7, 2.66, 2.174666666666667)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:49.627524,"(3.7, 5.4, 4.6)","(8.0, 16.5, 12.12)","(7.5, 13.5, 12.125)","(7.0, 12.5, 11.82857142857143)","(1.7, 2.66, 2.174666666666667)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:50.556509,"(3.7, 5.4, 4.6)","(8.0, 16.5, 12.12)","(7.5, 13.5, 12.125)","(7.0, 12.5, 11.82857142857143)","(1.7, 2.66, 2.174666666666667)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:51.500760,"(3.7, 5.4, 4.6)","(8.0, 16.5, 12.12)","(7.5, 13.5, 12.125)","(7.0, 12.5, 11.82857142857143)","(1.7, 2.66, 2.174666666666667)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
07-01-2023 10:48:52.472223,"(3.7, 5.4, 4.6)","(8.0, 16.5, 12.12)","(7.5, 13.5, 12.125)","(7.0, 12.5, 11.82857142857143)","(1.7, 2.66, 2.174666666666667)","(41.0, 290.0, 72.28571428571428)","(31.0, 200.0, 97.4)"
