,Our Georgie,Jayville Bolt,Akina Aria,Akina Adonis,On The Cusp,Spolly John,Skys Delight,Rio Blazer
09-01-2023 14:18:54.359868,"(3.6, 5.0, 3.92)","(7.0, 13.0, 10.7)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.4, 7.181818181818182)","(3.0, 4.8, 3.26875)","(5.0, 11.0, 10.428571428571429)"
09-01-2023 14:18:55.589847,"(3.6, 5.0, 3.92)","(7.0, 13.0, 10.7)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.4, 7.181818181818182)","(3.0, 4.8, 3.26875)","(5.0, 11.0, 10.428571428571429)"
09-01-2023 14:18:56.781491,"(3.6, 4.9, 4.02)","(7.0, 13.0, 10.7)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.4, 7.181818181818182)","(3.0, 4.8, 3.26875)","(5.0, 11.0, 9.7)"
09-01-2023 14:18:57.961627,"(3.6, 4.8, 3.9)","(7.0, 13.0, 10.7)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.4, 7.181818181818182)","(3.0, 4.8, 3.26875)","(5.0, 11.5, 9.7)"
09-01-2023 14:18:59.224618,"(3.6, 4.8, 3.9)","(7.0, 13.0, 10.7)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.4, 7.181818181818182)","(3.0, 4.8, 3.26875)","(5.0, 11.5, 9.7)"
09-01-2023 14:19:00.462285,"(3.6, 4.8, 3.9)","(7.0, 13.0, 10.7)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.4, 7.181818181818182)","(3.0, 4.8, 3.26875)","(5.0, 11.5, 9.7)"
09-01-2023 14:19:01.676264,"(3.6, 4.8, 3.9)","(7.0, 13.0, 10.7)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.4, 7.181818181818182)","(3.0, 4.8, 3.26875)","(5.0, 11.5, 9.7)"
09-01-2023 14:19:02.928312,"(3.6, 4.8, 3.9)","(7.0, 13.0, 10.266666666666667)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.4, 7.333333333333333)","(3.0, 4.8, 3.26875)","(5.0, 11.5, 9.936363636363637)"
09-01-2023 14:19:04.159312,"(3.6, 4.8, 3.9)","(7.0, 14.0, 10.266666666666667)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.8, 7.545454545454545)","(3.0, 4.8, 3.26875)","(5.0, 11.5, 10.425)"
09-01-2023 14:19:05.402400,"(3.6, 4.8, 3.9)","(7.0, 14.0, 10.266666666666667)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.8, 6.625)","(3.0, 4.8, 3.26875)","(5.0, 11.5, 10.425)"
09-01-2023 14:19:06.549231,"(3.6, 4.8, 3.9)","(7.0, 14.0, 10.266666666666667)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.6, 6.625)","(3.0, 4.8, 3.26875)","(5.0, 11.5, 10.425)"
09-01-2023 14:19:07.677031,"(3.6, 4.8, 3.9)","(7.0, 14.0, 10.266666666666667)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.6, 6.625)","(3.0, 4.8, 3.26875)","(5.0, 11.5, 10.425)"
09-01-2023 14:19:09.006601,"(3.6, 4.8, 3.9)","(7.0, 14.0, 10.266666666666667)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.6, 6.625)","(3.0, 4.8, 3.26875)","(5.0, 11.5, 10.425)"
09-01-2023 14:19:10.228892,"(3.6, 4.8, 3.9)","(7.0, 14.0, 10.266666666666667)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.6, 6.625)","(3.0, 4.8, 3.26875)","(5.0, 11.5, 10.425)"
09-01-2023 14:19:11.471164,"(3.6, 4.8, 3.9)","(7.0, 14.0, 10.266666666666667)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.6, 6.625)","(3.0, 4.8, 3.26875)","(5.0, 11.5, 10.425)"
09-01-2023 14:19:12.698084,"(3.6, 4.8, 3.9)","(7.0, 14.0, 10.266666666666667)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.6, 6.625)","(3.0, 4.8, 3.26875)","(5.0, 11.5, 10.425)"
09-01-2023 14:19:13.924072,"(3.6, 4.8, 3.9)","(7.0, 14.0, 10.266666666666667)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.6, 6.625)","(3.0, 4.8, 3.26875)","(5.0, 11.5, 10.425)"
09-01-2023 14:19:15.167141,"(3.6, 4.8, 3.9)","(7.0, 14.0, 10.266666666666667)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.6, 6.625)","(3.0, 4.8, 3.26875)","(5.0, 11.5, 10.425)"
09-01-2023 14:19:16.400184,"(3.6, 4.8, 3.9)","(7.0, 14.0, 10.266666666666667)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.6, 6.625)","(3.0, 4.8, 3.26875)","(5.0, 11.5, 10.425)"
09-01-2023 14:19:17.656510,"(3.6, 4.8, 3.9)","(7.0, 14.0, 10.266666666666667)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.6, 6.625)","(3.0, 4.8, 3.26875)","(5.0, 11.5, 9.86)"
09-01-2023 14:19:18.863485,"(3.6, 4.8, 3.9)","(7.0, 14.0, 10.266666666666667)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.6, 6.625)","(3.0, 4.8, 3.26875)","(5.0, 11.5, 9.86)"
09-01-2023 14:19:20.055506,"(3.6, 4.6, 3.8727272727272726)","(7.0, 14.0, 10.266666666666667)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.6, 6.625)","(3.0, 4.8, 3.26875)","(5.0, 11.5, 10.081818181818182)"
09-01-2023 14:19:21.258596,"(3.6, 4.6, 3.8727272727272726)","(7.0, 14.0, 10.266666666666667)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.6, 6.625)","(3.0, 4.8, 3.26875)","(5.0, 11.5, 9.855555555555556)"
09-01-2023 14:19:22.505879,"(3.6, 4.6, 3.8727272727272726)","(7.0, 14.0, 10.7)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.6, 6.625)","(3.0, 4.8, 3.26875)","(5.0, 11.5, 9.855555555555556)"
09-01-2023 14:19:23.744387,"(3.6, 4.6, 3.8727272727272726)","(7.0, 13.0, 10.7)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.6, 6.625)","(3.0, 4.8, 3.26875)","(5.0, 11.5, 9.855555555555556)"
09-01-2023 14:19:24.945839,"(3.6, 4.6, 3.8727272727272726)","(7.0, 13.0, 10.7)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.6, 6.625)","(3.0, 4.8, 3.26875)","(5.0, 11.5, 9.855555555555556)"
09-01-2023 14:19:26.113339,"(3.6, 4.6, 3.8727272727272726)","(7.0, 13.0, 10.7)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.6, 5.933333333333333)","(3.0, 4.8, 3.26875)","(5.0, 11.5, 10.6)"
09-01-2023 14:19:27.278928,"(3.6, 4.6, 3.8727272727272726)","(7.0, 13.0, 10.7)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.6, 5.933333333333333)","(3.0, 4.8, 3.26875)","(5.0, 11.5, 9.3)"
09-01-2023 14:19:28.448756,"(3.6, 4.6, 3.8727272727272726)","(7.0, 13.0, 10.7)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.6, 5.933333333333333)","(3.0, 4.8, 3.26875)","(5.0, 11.5, 10.318181818181818)"
09-01-2023 14:19:29.619534,"(3.6, 4.6, 3.8727272727272726)","(7.0, 13.0, 10.7)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.6, 5.933333333333333)","(3.0, 4.8, 3.26875)","(5.0, 11.5, 10.675)"
09-01-2023 14:19:30.805858,"(3.6, 4.9, 3.9099999999999997)","(7.0, 13.0, 10.7)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.6, 5.933333333333333)","(3.0, 4.8, 3.26875)","(5.0, 11.5, 10.675)"
09-01-2023 14:19:32.012694,"(3.6, 4.9, 3.9099999999999997)","(7.0, 13.0, 10.7)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.6, 6.5285714285714285)","(3.0, 4.8, 3.26875)","(5.0, 11.5, 10.593333333333334)"
09-01-2023 14:19:33.288836,"(3.6, 4.9, 3.9099999999999997)","(7.0, 13.0, 10.7)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.6, 6.1)","(3.0, 4.8, 3.26875)","(5.0, 11.0, 9.8)"
09-01-2023 14:19:34.500182,"(3.6, 4.9, 3.9099999999999997)","(7.0, 13.0, 10.7)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.6, 6.1)","(3.0, 4.8, 3.26875)","(5.0, 11.0, 10.41)"
09-01-2023 14:19:35.755049,"(3.6, 4.9, 3.9099999999999997)","(7.0, 13.0, 10.7)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.6, 6.1)","(3.0, 4.8, 3.26875)","(5.0, 11.0, 10.41)"
09-01-2023 14:19:37.036560,"(3.6, 4.9, 3.9099999999999997)","(7.0, 13.0, 10.7)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.6, 6.1)","(3.0, 4.8, 3.26875)","(5.0, 11.0, 10.41)"
09-01-2023 14:19:38.468366,"(3.6, 4.9, 3.9099999999999997)","(7.0, 13.0, 10.7)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.6, 5.98)","(3.0, 4.8, 3.26875)","(5.0, 11.0, 8.200000000000001)"
09-01-2023 14:19:39.886717,"(3.6, 4.9, 3.9099999999999997)","(7.0, 13.0, 10.7)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.6, 5.98)","(3.0, 4.8, 3.26875)","(5.0, 9.8, 8.945454545454545)"
09-01-2023 14:19:41.211653,"(3.6, 4.9, 3.9099999999999997)","(7.0, 13.0, 10.7)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.6, 5.98)","(3.0, 4.8, 3.26875)","(5.0, 9.8, 8.945454545454545)"
09-01-2023 14:19:42.587244,"(3.6, 4.9, 3.9099999999999997)","(7.0, 13.0, 10.7)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.6, 5.98)","(3.0, 4.8, 3.26875)","(5.0, 9.8, 8.945454545454545)"
09-01-2023 14:19:44.000625,"(3.6, 4.9, 3.9099999999999997)","(7.0, 13.0, 10.7)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 23.625)","(5.0, 7.6, 7.111111111111111)","(3.0, 4.8, 3.26875)","(5.0, 9.8, 8.781818181818181)"
09-01-2023 14:19:45.357130,"(3.6, 4.9, 3.9099999999999997)","(7.0, 13.0, 10.7)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.8, 7.4125)","(3.0, 4.8, 3.26875)","(5.0, 9.6, 8.781818181818181)"
09-01-2023 14:19:46.630835,"(3.6, 4.8, 4.0)","(7.0, 13.0, 10.7)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.8, 7.22)","(3.0, 4.8, 3.26875)","(5.0, 9.6, 8.342857142857142)"
09-01-2023 14:19:47.844280,"(3.6, 4.8, 4.0)","(7.0, 13.0, 10.7)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.8, 5.8)","(3.0, 4.8, 3.26875)","(5.0, 9.6, 8.342857142857142)"
09-01-2023 14:19:49.025446,"(3.6, 4.8, 4.0)","(7.0, 13.0, 10.7)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.6, 6.053333333333333)","(3.0, 4.8, 3.26875)","(5.0, 9.6, 8.342857142857142)"
09-01-2023 14:19:50.242247,"(3.6, 4.8, 4.0)","(7.0, 13.0, 10.7)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.6, 6.053333333333333)","(3.0, 4.8, 3.26875)","(5.0, 9.6, 8.342857142857142)"
09-01-2023 14:19:51.489035,"(3.6, 4.8, 4.0)","(7.0, 13.0, 10.7)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.6, 6.053333333333333)","(3.0, 4.8, 3.26875)","(5.0, 9.6, 8.836363636363636)"
09-01-2023 14:19:52.604428,"(3.6, 4.7, 3.8899999999999997)","(7.0, 13.0, 10.7)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.6, 6.053333333333333)","(3.0, 4.8, 3.26875)","(5.0, 9.6, 8.836363636363636)"
09-01-2023 14:19:53.704541,"(3.6, 4.7, 3.8899999999999997)","(7.0, 13.0, 10.7)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.6, 6.053333333333333)","(3.0, 4.8, 3.26875)","(5.0, 9.6, 8.916666666666666)"
09-01-2023 14:19:54.843131,"(3.6, 4.7, 3.8899999999999997)","(7.0, 13.0, 10.7)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.6, 6.0)","(3.0, 4.8, 3.26875)","(5.0, 9.6, 8.916666666666666)"
09-01-2023 14:19:56.008388,"(3.6, 4.7, 3.8899999999999997)","(7.0, 13.0, 10.7)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.6, 6.0)","(3.0, 4.8, 3.26875)","(5.0, 9.6, 8.916666666666666)"
09-01-2023 14:19:57.215403,"(3.6, 4.7, 3.8899999999999997)","(7.0, 13.0, 10.7)","(20.0, 44.0, 23.583333333333332)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.6, 6.0)","(3.0, 4.8, 3.26875)","(5.0, 9.6, 8.916666666666666)"
09-01-2023 14:19:58.640168,"(3.6, 4.7, 3.8899999999999997)","(7.0, 13.0, 10.7)","(20.0, 42.0, 24.0)","(26.0, 75.0, 32.333333333333336)","(12.0, 25.0, 22.555555555555557)","(5.0, 7.6, 6.0)","(3.0, 4.8, 3.26875)","(5.0, 9.6, 8.82)"
09-01-2023 14:19:59.951631,"(3.7, 4.7, 3.8899999999999997)","(7.0, 13.0, 10.7)","(21.0, 44.0, 24.0)","(26.0, 75.0, 32.333333333333336)","(13.0, 25.0, 22.555555555555557)","(5.0, 7.6, 5.938461538461539)","(3.0, 4.8, 3.6100000000000003)","(5.0, 9.6, 8.514285714285714)"
09-01-2023 14:20:01.261234,"(3.7, 4.7, 3.8899999999999997)","(7.0, 13.0, 10.7)","(21.0, 44.0, 24.0)","(26.0, 75.0, 32.333333333333336)","(13.0, 25.0, 22.555555555555557)","(5.0, 7.6, 5.938461538461539)","(3.0, 4.8, 3.6100000000000003)","(5.0, 9.6, 8.514285714285714)"
09-01-2023 14:20:02.536170,"(3.7, 4.7, 3.8899999999999997)","(7.0, 13.0, 10.7)","(21.0, 44.0, 24.0)","(26.0, 75.0, 34.111111111111114)","(13.0, 25.0, 22.555555555555557)","(5.0, 7.6, 5.938461538461539)","(3.0, 4.8, 3.26875)","(5.0, 9.6, 8.514285714285714)"
09-01-2023 14:20:03.918875,"(3.7, 4.7, 3.8899999999999997)","(7.0, 13.0, 10.7)","(21.0, 44.0, 24.0)","(26.0, 75.0, 34.111111111111114)","(13.0, 25.0, 18.0)","(5.0, 7.6, 5.938461538461539)","(3.0, 4.8, 3.26875)","(5.0, 9.6, 8.514285714285714)"
09-01-2023 14:20:05.268682,"(3.7, 4.6, 4.066666666666666)","(7.0, 13.0, 11.9)","(20.0, 44.0, 24.0)","(26.0, 75.0, 34.111111111111114)","(12.0, 25.0, 18.0)","(5.0, 7.6, 5.288888888888889)","(3.0, 4.8, 3.26875)","(5.0, 9.6, 7.133333333333334)"
09-01-2023 14:20:06.526913,"(3.7, 4.6, 4.066666666666666)","(7.0, 13.0, 10.200000000000001)","(20.0, 44.0, 24.0)","(26.0, 75.0, 34.111111111111114)","(12.0, 25.0, 18.0)","(5.0, 7.6, 5.288888888888889)","(3.0, 4.8, 3.26875)","(5.0, 9.6, 7.133333333333334)"
09-01-2023 14:20:07.809604,"(3.7, 4.6, 4.066666666666666)","(7.0, 13.0, 10.200000000000001)","(20.0, 44.0, 24.0)","(26.0, 75.0, 34.111111111111114)","(12.0, 25.0, 18.0)","(5.0, 7.6, 5.288888888888889)","(3.0, 4.8, 3.26875)","(5.0, 9.6, 7.133333333333334)"
09-01-2023 14:20:09.064698,"(3.7, 4.6, 4.066666666666666)","(7.0, 13.0, 10.200000000000001)","(20.0, 44.0, 24.0)","(26.0, 75.0, 34.111111111111114)","(12.0, 25.0, 18.0)","(5.0, 7.6, 5.288888888888889)","(3.0, 4.8, 3.26875)","(5.0, 9.6, 7.133333333333334)"
09-01-2023 14:20:10.459686,"(3.7, 4.6, 4.066666666666666)","(7.0, 13.0, 10.200000000000001)","(20.0, 42.0, 27.333333333333332)","(26.0, 75.0, 34.111111111111114)","(12.0, 25.0, 18.0)","(5.0, 7.6, 5.288888888888889)","(3.0, 4.8, 3.26875)","(5.0, 9.6, 8.879999999999999)"
09-01-2023 14:20:11.970164,"(3.7, 4.6, 4.066666666666666)","(7.0, 13.0, 10.200000000000001)","(20.0, 42.0, 27.333333333333332)","(26.0, 75.0, 34.111111111111114)","(12.0, 25.0, 18.0)","(5.0, 7.6, 6.114285714285714)","(3.0, 4.8, 3.26875)","(5.0, 9.6, 7.333333333333333)"
09-01-2023 14:20:13.279524,"(3.7, 4.5, 4.033333333333333)","(7.0, 13.0, 10.200000000000001)","(20.0, 42.0, 27.0)","(26.0, 75.0, 34.111111111111114)","(12.0, 25.0, 18.0)","(5.0, 7.6, 6.114285714285714)","(3.0, 4.8, 3.7181818181818183)","(5.0, 9.6, 7.333333333333333)"
09-01-2023 14:20:14.672360,"(3.7, 4.5, 4.033333333333333)","(7.0, 13.0, 10.200000000000001)","(20.0, 42.0, 28.0)","(26.0, 75.0, 34.111111111111114)","(12.0, 25.0, 18.0)","(5.0, 7.6, 6.114285714285714)","(3.0, 4.8, 3.7181818181818183)","(5.0, 9.6, 7.333333333333333)"
09-01-2023 14:20:15.978766,"(3.7, 4.5, 4.033333333333333)","(7.0, 13.0, 10.200000000000001)","(20.0, 42.0, 28.0)","(26.0, 75.0, 34.111111111111114)","(12.0, 25.0, 18.0)","(5.0, 7.6, 6.114285714285714)","(3.0, 4.8, 3.7181818181818183)","(5.0, 9.6, 7.6)"
09-01-2023 14:20:17.355916,"(3.7, 4.5, 4.033333333333333)","(7.0, 13.0, 10.200000000000001)","(20.0, 42.0, 28.0)","(26.0, 75.0, 34.111111111111114)","(12.0, 25.0, 18.0)","(5.0, 7.6, 6.114285714285714)","(3.0, 4.8, 3.7181818181818183)","(5.0, 9.6, 7.6)"
09-01-2023 14:20:18.626431,"(3.7, 4.5, 4.033333333333333)","(7.0, 13.0, 10.200000000000001)","(20.0, 42.0, 28.0)","(26.0, 75.0, 34.111111111111114)","(12.0, 25.0, 18.0)","(5.0, 7.6, 6.114285714285714)","(3.0, 4.8, 3.7181818181818183)","(5.0, 9.6, 7.6)"
09-01-2023 14:20:19.890340,"(3.7, 4.5, 4.033333333333333)","(7.0, 13.0, 10.200000000000001)","(20.0, 42.0, 28.0)","(26.0, 75.0, 34.111111111111114)","(12.0, 25.0, 18.0)","(5.0, 7.6, 6.114285714285714)","(3.0, 4.8, 3.7181818181818183)","(5.0, 9.6, 7.6)"
09-01-2023 14:20:21.420926,"(3.7, 4.4, 4.0)","(7.0, 13.0, 10.200000000000001)","(20.0, 42.0, 28.0)","(26.0, 75.0, 34.111111111111114)","(12.0, 25.0, 18.0)","(5.0, 7.6, 6.114285714285714)","(3.0, 4.8, 3.7181818181818183)","(5.0, 9.6, 7.6)"
09-01-2023 14:20:22.795939,"(3.7, 4.4, 4.0)","(7.0, 13.0, 10.200000000000001)","(20.0, 42.0, 28.0)","(26.0, 75.0, 34.111111111111114)","(12.0, 25.0, 18.0)","(5.0, 7.6, 6.114285714285714)","(3.0, 4.8, 3.7181818181818183)","(5.0, 9.6, 7.6)"
09-01-2023 14:20:24.165556,"(3.7, 4.4, 4.0)","(7.0, 13.0, 10.200000000000001)","(20.0, 42.0, 28.0)","(26.0, 75.0, 34.111111111111114)","(12.0, 25.0, 18.0)","(5.0, 7.6, 6.114285714285714)","(3.0, 4.8, 3.7181818181818183)","(5.0, 9.6, 7.6)"
09-01-2023 14:20:25.461395,"(3.7, 4.4, 4.0)","(7.0, 13.0, 10.200000000000001)","(20.0, 42.0, 28.0)","(26.0, 75.0, 32.285714285714285)","(12.0, 25.0, 18.0)","(5.0, 7.6, 6.609523809523809)","(3.0, 4.8, 4.05625)","(5.0, 9.6, 9.066666666666666)"
09-01-2023 14:20:26.757059,"(3.7, 4.4, 4.0)","(7.0, 13.0, 10.200000000000001)","(20.0, 42.0, 28.0)","(26.0, 75.0, 32.285714285714285)","(12.0, 25.0, 18.0)","(5.0, 7.6, 6.609523809523809)","(3.0, 4.8, 4.05625)","(5.0, 9.6, 9.133333333333333)"
09-01-2023 14:20:28.130338,"(3.7, 4.4, 4.04)","(7.0, 13.0, 10.200000000000001)","(20.0, 42.0, 28.0)","(26.0, 75.0, 32.285714285714285)","(12.0, 25.0, 18.0)","(5.0, 7.6, 6.609523809523809)","(3.0, 4.8, 4.05625)","(5.0, 9.6, 7.866666666666666)"
09-01-2023 14:20:29.522004,"(3.7, 4.4, 4.04)","(7.0, 13.0, 10.200000000000001)","(20.0, 42.0, 28.0)","(26.0, 75.0, 32.285714285714285)","(12.0, 25.0, 18.0)","(5.0, 7.6, 6.609523809523809)","(3.0, 4.8, 4.05625)","(5.0, 9.6, 7.866666666666666)"
09-01-2023 14:20:30.827527,"(3.7, 4.4, 4.04)","(7.0, 13.0, 10.200000000000001)","(20.0, 42.0, 28.0)","(26.0, 75.0, 32.285714285714285)","(12.0, 25.0, 18.0)","(5.0, 7.6, 6.609523809523809)","(3.0, 4.8, 4.05625)","(5.0, 9.6, 7.866666666666666)"
09-01-2023 14:20:32.080924,"(3.7, 4.4, 4.04)","(7.0, 13.0, 10.200000000000001)","(20.0, 42.0, 28.0)","(26.0, 75.0, 32.285714285714285)","(12.0, 25.0, 18.0)","(5.0, 7.6, 6.609523809523809)","(3.0, 4.8, 4.05625)","(5.0, 9.6, 7.866666666666666)"
09-01-2023 14:20:33.341921,"(3.7, 4.4, 4.04)","(7.0, 13.0, 10.200000000000001)","(20.0, 42.0, 28.0)","(26.0, 75.0, 32.285714285714285)","(12.0, 25.0, 18.0)","(5.0, 7.6, 6.0)","(3.0, 4.8, 4.05625)","(5.0, 9.6, 8.7)"
09-01-2023 14:20:34.633413,"(3.7, 4.4, 4.04)","(7.0, 13.0, 10.200000000000001)","(20.0, 42.0, 28.0)","(26.0, 75.0, 32.285714285714285)","(12.0, 25.0, 18.0)","(5.0, 7.6, 5.819354838709677)","(3.0, 4.8, 4.05625)","(5.0, 9.8, 7.880000000000001)"
09-01-2023 14:20:35.918428,"(3.7, 4.4, 4.04)","(7.0, 13.0, 10.200000000000001)","(20.0, 42.0, 28.0)","(26.0, 75.0, 32.285714285714285)","(12.0, 25.0, 18.0)","(5.0, 7.6, 6.342857142857143)","(3.0, 4.8, 4.05625)","(5.0, 9.8, 7.880000000000001)"
09-01-2023 14:20:37.311293,"(3.7, 4.4, 4.04)","(7.0, 13.0, 10.200000000000001)","(20.0, 42.0, 25.2)","(26.0, 75.0, 32.285714285714285)","(12.0, 25.0, 18.0)","(5.0, 7.2, 6.114285714285714)","(3.0, 4.8, 4.05625)","(5.0, 9.8, 9.210526315789474)"
09-01-2023 14:20:38.709733,"(3.7, 4.4, 3.88)","(7.0, 13.0, 10.200000000000001)","(20.0, 42.0, 25.2)","(26.0, 75.0, 32.285714285714285)","(12.0, 25.0, 18.0)","(5.0, 6.8, 5.323076923076923)","(3.0, 4.8, 4.05625)","(5.0, 9.8, 7.720000000000001)"
09-01-2023 14:20:40.050688,"(3.7, 4.8, 3.98)","(7.0, 13.0, 10.200000000000001)","(20.0, 42.0, 25.2)","(26.0, 75.0, 32.285714285714285)","(12.0, 25.0, 18.0)","(5.0, 6.8, 5.3090909090909095)","(3.0, 4.8, 4.05625)","(5.0, 9.8, 7.720000000000001)"
