,Prince Of Belair,Hooked On Xena,Yosemite Sam,Rowdy Roddy,Night Shift,Bimini Twist,Spring Lilli,Bailey
07-01-2023 20:07:28.395134,"(10.0, 99999, 99990)","(9.0, 12.5, 11.526315789473685)","(4.8, 7.2, 6.771428571428571)","(4.2, 5.2, 5.096774193548387)","(10.0, 11.0, 10.218390804597702)","(3.2, 3.7, 3.666666666666667)","(51.0, 100.0, 95.0)","(5.5, 8.4, 8.376470588235295)"
07-01-2023 20:07:29.609465,"(10.0, 99999, 99990)","(9.0, 12.5, 11.526315789473685)","(4.8, 7.2, 6.672)","(4.2, 5.2, 5.113513513513514)","(10.0, 11.0, 10.218390804597702)","(3.2, 3.7, 3.666666666666667)","(51.0, 100.0, 95.0)","(5.5, 8.4, 8.376470588235295)"
07-01-2023 20:07:30.873278,"(10.0, 99999, 99990)","(9.0, 12.5, 11.526315789473685)","(4.8, 7.2, 6.672)","(4.2, 5.2, 5.113513513513514)","(10.0, 11.0, 10.218390804597702)","(3.2, 3.7, 3.666666666666667)","(51.0, 100.0, 95.0)","(5.5, 8.4, 8.376470588235295)"
07-01-2023 20:07:32.099662,"(10.0, 99999, 99990)","(9.0, 12.5, 11.526315789473685)","(4.8, 7.2, 6.681818181818182)","(4.2, 5.2, 5.111111111111112)","(10.0, 11.0, 10.209302325581396)","(3.2, 3.7, 3.666666666666667)","(51.0, 100.0, 95.0)","(5.5, 8.4, 8.327272727272728)"
07-01-2023 20:07:33.232219,"(10.0, 99999, 99990)","(9.0, 12.5, 11.513333333333334)","(4.8, 7.2, 6.681818181818182)","(4.2, 5.2, 5.114285714285714)","(10.0, 11.0, 10.209302325581396)","(3.2, 3.7, 3.666666666666667)","(51.0, 100.0, 90.38461538461539)","(5.5, 8.4, 8.307692307692308)"
07-01-2023 20:07:34.315590,"(10.0, 99999, 99990)","(9.0, 12.5, 11.513333333333334)","(5.0, 7.2, 6.675)","(4.2, 5.2, 5.15)","(8.5, 11.0, 10.209302325581396)","(3.2, 3.7, 3.350275735294118)","(51.0, 100.0, 90.38461538461539)","(6.0, 8.4, 8.342857142857143)"
07-01-2023 20:07:35.495854,"(10.0, 99999, 99990)","(9.0, 12.5, 11.472222222222221)","(5.0, 7.2, 6.926315789473684)","(4.2, 5.2, 5.242105263157895)","(8.5, 11.0, 10.209302325581396)","(3.2, 3.4, 3.308695652173913)","(51.0, 100.0, 90.38461538461539)","(6.0, 8.4, 7.8382978723404255)"
07-01-2023 20:07:36.666924,"(10.0, 99999, 99990)","(9.0, 12.5, 11.472222222222221)","(5.0, 7.2, 6.964705882352941)","(4.2, 5.4, 5.18)","(8.5, 11.0, 10.209302325581396)","(3.2, 3.4, 3.3206185567010307)","(51.0, 100.0, 90.38461538461539)","(6.0, 8.0, 7.688888888888888)"
07-01-2023 20:07:37.723523,"(10.0, 99999, 99990)","(9.0, 12.5, 11.472222222222221)","(5.0, 7.2, 6.964705882352941)","(4.2, 5.4, 5.18)","(8.5, 11.0, 10.209302325581396)","(3.2, 3.4, 3.3202080237741454)","(51.0, 100.0, 90.38461538461539)","(6.0, 8.0, 7.685714285714285)"
07-01-2023 20:07:38.830712,"(10.0, 99999, 99990)","(9.0, 12.5, 11.472222222222221)","(5.0, 7.2, 7.010526315789473)","(4.2, 5.4, 5.18)","(8.5, 11.0, 10.209302325581396)","(3.2, 3.4, 3.3202080237741454)","(51.0, 100.0, 90.38461538461539)","(6.0, 8.0, 7.685714285714285)"
07-01-2023 20:07:39.921685,"(10.0, 99999, 99990)","(9.0, 12.5, 11.472222222222221)","(5.0, 7.2, 7.010526315789473)","(4.2, 5.4, 5.205882352941177)","(8.5, 11.0, 10.160493827160494)","(3.1, 3.4, 3.320148148148148)","(51.0, 100.0, 90.38461538461539)","(6.0, 8.0, 7.641860465116279)"
07-01-2023 20:07:41.059653,"(10.0, 99999, 99990)","(9.0, 12.5, 11.472222222222221)","(5.0, 7.2, 7.010526315789473)","(4.2, 5.4, 5.205882352941177)","(8.5, 11.0, 10.160493827160494)","(3.1, 3.4, 3.3166666666666664)","(51.0, 100.0, 83.33333333333333)","(6.0, 8.0, 7.8319148936170215)"
07-01-2023 20:07:42.210882,"(10.0, 99999, 99990)","(9.0, 12.5, 11.33)","(5.0, 7.2, 6.9523809523809526)","(4.2, 5.5, 5.366666666666666)","(8.5, 11.0, 10.621794871794872)","(3.1, 3.4, 3.3166666666666664)","(51.0, 100.0, 83.33333333333333)","(6.0, 8.0, 7.971428571428571)"
07-01-2023 20:07:43.451804,"(11.0, 99999, 99990)","(9.0, 12.5, 11.60204081632653)","(5.0, 7.2, 6.973913043478261)","(4.4, 5.4, 5.390000000000001)","(9.0, 11.0, 10.635802469135802)","(3.1, 3.3, 3.406578947368421)","(51.0, 100.0, 90.9090909090909)","(5.5, 8.2, 7.986666666666666)"
07-01-2023 20:07:44.677137,"(11.0, 99999, 99990)","(9.0, 12.5, 11.754237288135593)","(5.0, 7.2, 7.023076923076923)","(4.4, 5.4, 5.390000000000001)","(9.0, 11.0, 10.80952380952381)","(3.1, 3.45, 3.415714285714286)","(51.0, 100.0, 94.44444444444444)","(5.5, 8.0, 7.846153846153846)"
07-01-2023 20:07:45.933105,"(11.0, 99999, 99990)","(9.0, 12.5, 11.86231884057971)","(5.0, 7.2, 7.023076923076923)","(4.4, 5.4, 5.390000000000001)","(9.0, 11.0, 10.80952380952381)","(3.1, 3.45, 3.415714285714286)","(51.0, 100.0, 94.44444444444444)","(5.5, 8.0, 7.846153846153846)"
07-01-2023 20:07:47.121688,"(11.0, 99999, 99990)","(9.0, 12.5, 11.938356164383562)","(5.0, 7.2, 6.871428571428571)","(4.4, 5.5, 5.42)","(9.0, 11.5, 11.403225806451612)","(3.1, 3.4, 3.3962962962962964)","(51.0, 100.0, 94.44444444444444)","(5.5, 7.8, 7.7875)"
07-01-2023 20:07:48.226754,"(11.0, 99999, 99990)","(9.0, 12.5, 12.098039215686274)","(5.0, 7.2, 6.871428571428571)","(4.4, 5.5, 5.407692307692308)","(9.0, 11.5, 11.46551724137931)","(3.1, 3.4, 3.3962962962962964)","(51.0, 100.0, 94.44444444444444)","(5.5, 7.8, 7.785714285714286)"
07-01-2023 20:07:49.399003,"(11.0, 99999, 99990)","(9.0, 12.5, 12.344827586206897)","(5.0, 7.2, 6.871428571428571)","(4.4, 5.5, 5.407692307692308)","(9.0, 11.5, 11.34)","(3.1, 3.4, 3.3962962962962964)","(51.0, 100.0, 94.44444444444444)","(5.5, 7.8, 7.785714285714286)"
07-01-2023 20:07:50.614711,"(11.0, 99999, 99990)","(9.0, 12.5, 12.590909090909092)","(5.0, 7.2, 6.8769230769230765)","(4.4, 5.5, 5.407692307692308)","(9.0, 12.0, 10.6375)","(3.1, 3.4, 3.396551724137931)","(51.0, 100.0, 94.44444444444444)","(5.5, 7.8, 7.785714285714286)"
07-01-2023 20:07:51.831010,"(11.0, 99999, 99990)","(9.0, 13.0, 12.717391304347826)","(5.0, 7.0, 6.64)","(4.4, 5.5, 5.404)","(9.0, 11.5, 10.619565217391305)","(3.1, 3.4, 3.3962962962962964)","(61.0, 100.0, 94.44444444444444)","(6.0, 7.8, 7.788888888888889)"
07-01-2023 20:07:53.006006,"(11.0, 99999, 99990)","(9.0, 13.0, 12.717391304347826)","(5.5, 7.0, 6.64)","(4.4, 5.5, 5.404)","(9.0, 11.5, 10.619565217391305)","(3.1, 3.4, 3.3933333333333335)","(61.0, 100.0, 95.65217391304348)","(6.0, 7.8, 7.747826086956522)"
07-01-2023 20:07:54.299614,"(11.0, 99999, 99990)","(9.0, 13.0, 12.818181818181818)","(5.5, 7.0, 6.833333333333333)","(4.4, 5.5, 5.407692307692308)","(9.0, 11.5, 10.64516129032258)","(3.1, 3.45, 3.3933333333333335)","(61.0, 100.0, 97.27272727272728)","(6.0, 7.8, 7.754545454545454)"
07-01-2023 20:07:55.631449,"(11.0, 99999, 99990)","(9.0, 13.0, 12.8)","(5.5, 7.0, 6.8133333333333335)","(4.4, 5.5, 5.433333333333334)","(9.0, 11.0, 10.577777777777778)","(3.1, 3.45, 3.3933333333333335)","(61.0, 100.0, 97.27272727272728)","(6.0, 7.8, 7.745454545454545)"
07-01-2023 20:07:57.042615,"(11.0, 99999, 99990)","(9.0, 13.0, 12.8)","(5.5, 7.0, 6.8133333333333335)","(4.4, 5.5, 5.433333333333334)","(9.0, 11.0, 10.577777777777778)","(3.1, 3.45, 3.3933333333333335)","(61.0, 100.0, 97.27272727272728)","(6.0, 7.8, 7.754545454545454)"
07-01-2023 20:07:58.290859,"(11.0, 99999, 99990)","(9.0, 13.0, 12.794117647058824)","(5.5, 7.0, 6.766666666666667)","(4.4, 5.5, 5.409090909090909)","(9.0, 11.0, 10.728571428571428)","(3.1, 3.4, 3.392857142857143)","(61.0, 100.0, 101.66666666666667)","(6.0, 7.8, 7.861538461538461)"
07-01-2023 20:07:59.729255,"(11.0, 99999, 99990)","(9.0, 13.0, 12.88888888888889)","(5.5, 7.0, 6.894736842105263)","(4.4, 5.5, 5.45)","(9.0, 11.0, 10.685714285714285)","(3.1, 3.4, 3.392857142857143)","(61.0, 110.0, 98.75)","(6.0, 8.0, 7.976470588235294)"
07-01-2023 20:08:00.953573,"(11.0, 99999, 99990)","(9.0, 13.0, 12.5)","(5.5, 7.0, 6.825)","(4.4, 5.5, 5.473333333333334)","(9.0, 11.0, 10.658536585365853)","(3.1, 3.4, 3.3685185185185182)","(61.0, 110.0, 96.76470588235294)","(6.0, 8.0, 7.788235294117647)"
07-01-2023 20:08:02.134229,"(11.0, 99999, 99990)","(9.0, 12.5, 12.053571428571429)","(5.5, 7.0, 6.825)","(4.4, 5.5, 5.486666666666666)","(9.0, 11.0, 10.953125)","(3.1, 3.4, 3.3883720930232557)","(61.0, 110.0, 96.76470588235294)","(6.0, 7.8, 7.7749999999999995)"
07-01-2023 20:08:03.247078,"(11.0, 99999, 99990)","(9.0, 12.5, 11.6875)","(5.5, 7.0, 6.9222222222222225)","(4.4, 5.5, 5.486666666666666)","(9.0, 11.0, 11.467741935483872)","(3.1, 3.4, 3.3883720930232557)","(61.0, 110.0, 96.76470588235294)","(6.0, 7.8, 7.76)"
07-01-2023 20:08:04.452767,"(11.0, 99999, 99990)","(9.0, 12.5, 11.704081632653061)","(5.5, 7.0, 6.95)","(4.4, 5.5, 5.447368421052632)","(9.0, 11.5, 11.5)","(3.1, 3.4, 3.4047169811320757)","(61.0, 110.0, 98.75)","(6.0, 7.8, 7.781818181818181)"
07-01-2023 20:08:05.779841,"(11.0, 99999, 99990)","(9.0, 11.0, 10.9375)","(5.5, 7.0, 6.976923076923077)","(4.4, 5.5, 5.445945945945946)","(9.0, 12.0, 11.485714285714286)","(3.1, 3.45, 3.4050000000000002)","(61.0, 110.0, 96.76470588235294)","(6.0, 7.8, 7.76)"
07-01-2023 20:08:06.951355,"(11.0, 99999, 99990)","(9.0, 11.0, 10.75)","(5.5, 7.0, 6.976923076923077)","(4.4, 5.5, 5.445945945945946)","(9.0, 12.0, 11.473684210526315)","(3.1, 3.45, 3.409322033898305)","(61.0, 110.0, 92.0)","(6.0, 7.8, 7.699999999999999)"
07-01-2023 20:08:08.162955,"(11.0, 99999, 99990)","(9.0, 11.0, 10.722222222222221)","(5.5, 7.0, 6.992307692307692)","(4.4, 5.5, 5.448717948717949)","(9.0, 12.0, 11.890625)","(3.1, 3.45, 3.4071428571428575)","(61.0, 110.0, 92.0)","(6.0, 7.8, 7.763636363636364)"
07-01-2023 20:08:09.529978,"(11.0, 99999, 99990)","(9.0, 11.0, 10.791666666666666)","(5.5, 7.0, 6.991304347826087)","(4.4, 5.5, 5.448717948717949)","(9.0, 12.0, 11.795454545454545)","(3.1, 3.45, 3.4106557377049183)","(61.0, 110.0, 92.0)","(6.0, 7.8, 7.716666666666667)"
07-01-2023 20:08:10.916965,"(11.0, 99999, 99990)","(9.0, 11.0, 10.775510204081632)","(5.5, 7.0, 6.991304347826087)","(4.4, 5.5, 5.447368421052632)","(9.0, 12.0, 11.795454545454545)","(3.1, 3.45, 3.4106557377049183)","(61.0, 110.0, 92.0)","(6.0, 7.8, 7.723076923076923)"
07-01-2023 20:08:12.300467,"(11.0, 99999, 99990)","(9.0, 11.0, 10.722222222222221)","(5.5, 7.0, 6.992307692307692)","(4.4, 5.5, 5.485714285714286)","(9.0, 12.0, 11.98076923076923)","(3.1, 3.45, 3.41)","(61.0, 110.0, 92.6923076923077)","(6.0, 7.8, 7.606451612903226)"
07-01-2023 20:08:13.643519,"(11.0, 99999, 99990)","(9.0, 11.0, 10.571428571428571)","(5.5, 7.0, 6.990909090909091)","(4.4, 5.5, 5.485185185185185)","(9.0, 12.0, 11.946428571428571)","(3.1, 3.45, 3.4166666666666665)","(61.0, 110.0, 92.6923076923077)","(6.0, 7.8, 7.6)"
07-01-2023 20:08:14.977092,"(11.0, 99999, 99990)","(9.0, 11.0, 10.557692307692308)","(5.5, 7.0, 6.992307692307692)","(4.4, 5.5, 5.458333333333334)","(9.0, 12.0, 11.921052631578947)","(3.1, 3.45, 3.432857142857143)","(61.0, 110.0, 95.9375)","(6.0, 7.8, 7.569230769230769)"
07-01-2023 20:08:16.247497,"(11.0, 99999, 99990)","(9.0, 11.0, 10.566037735849056)","(5.5, 7.0, 6.992857142857143)","(4.4, 5.5, 5.45)","(9.0, 12.0, 11.863636363636363)","(3.1, 3.45, 3.433653846153846)","(61.0, 110.0, 105.41666666666666)","(6.0, 7.6, 7.456)"
07-01-2023 20:08:17.472265,"(11.0, 99999, 99990)","(9.0, 11.0, 10.566037735849056)","(5.5, 7.0, 6.992857142857143)","(4.4, 5.5, 5.442857142857143)","(9.0, 12.0, 11.914285714285715)","(3.1, 3.45, 3.4372340425531918)","(61.0, 120.0, 103.63636363636364)","(6.0, 7.6, 7.45925925925926)"
07-01-2023 20:08:18.649086,"(11.0, 99999, 99990)","(9.0, 11.0, 10.589285714285714)","(5.5, 7.0, 6.992)","(4.4, 5.5, 5.442857142857143)","(9.0, 12.0, 11.881578947368421)","(3.1, 3.45, 3.4477611940298507)","(61.0, 120.0, 107.14285714285714)","(6.0, 7.6, 7.526666666666666)"
07-01-2023 20:08:19.867497,"(11.0, 99999, 99990)","(9.0, 11.0, 10.589285714285714)","(5.5, 7.0, 6.991666666666666)","(4.4, 5.5, 5.483333333333333)","(9.0, 12.0, 11.866666666666667)","(3.1, 3.5, 3.4361111111111113)","(61.0, 110.0, 102.0)","(6.0, 7.6, 7.368253968253969)"
07-01-2023 20:08:21.263248,"(12.0, 99999, 99990)","(9.0, 11.0, 10.453125)","(5.5, 7.0, 6.993103448275862)","(4.6, 5.5, 5.502127659574468)","(9.0, 12.0, 11.75)","(3.0, 3.45, 3.449056603773585)","(61.0, 110.0, 101.42857142857143)","(5.5, 7.4, 7.300000000000001)"
07-01-2023 20:08:22.647926,"(12.0, 99999, 99990)","(9.0, 11.0, 10.444444444444445)","(5.5, 7.0, 6.992)","(4.6, 5.6, 5.523404255319149)","(9.0, 12.0, 11.73076923076923)","(3.0, 3.5, 3.4472727272727273)","(61.0, 110.0, 95.52631578947368)","(5.5, 7.4, 7.3619047619047615)"
07-01-2023 20:08:23.947492,"(12.0, 99999, 99990)","(9.0, 11.0, 10.222222222222221)","(5.5, 7.0, 6.9904761904761905)","(4.6, 5.6, 5.523404255319149)","(9.0, 12.0, 11.72)","(3.0, 3.5, 3.434090909090909)","(61.0, 110.0, 91.81818181818181)","(5.5, 7.6, 7.4875)"
07-01-2023 20:08:25.258438,"(12.0, 99999, 99990)","(9.0, 11.0, 10.064516129032258)","(5.5, 7.0, 6.991666666666666)","(4.6, 5.6, 5.6689655172413795)","(9.0, 12.0, 11.882978723404255)","(3.0, 3.5, 3.4055555555555554)","(61.0, 110.0, 91.81818181818181)","(5.5, 7.6, 7.577464788732394)"
07-01-2023 20:08:26.574709,"(12.0, 99999, 99990)","(9.0, 10.5, 9.971111111111112)","(5.5, 7.0, 6.991666666666666)","(4.6, 5.7, 5.6689655172413795)","(9.0, 12.0, 11.892156862745098)","(3.0, 3.45, 3.4055555555555554)","(61.0, 110.0, 94.61538461538461)","(5.5, 7.6, 7.580246913580247)"
07-01-2023 20:08:27.949674,"(12.0, 99999, 99990)","(9.0, 10.5, 10.024000000000001)","(5.5, 7.0, 6.990909090909091)","(4.6, 5.7, 5.739393939393939)","(9.0, 12.0, 11.875)","(3.0, 3.45, 3.384722222222222)","(61.0, 110.0, 95.52631578947368)","(5.5, 7.8, 7.724210526315789)"
07-01-2023 20:08:29.244615,"(12.0, 99999, 99990)","(9.0, 10.5, 10.296363636363637)","(5.5, 7.0, 6.992)","(4.6, 5.8, 5.739393939393939)","(9.0, 12.0, 11.602564102564102)","(3.0, 3.4, 3.388541666666667)","(61.0, 110.0, 95.52631578947368)","(5.5, 7.8, 7.675)"
07-01-2023 20:08:30.550170,"(12.0, 99999, 99990)","(9.0, 10.5, 10.313333333333334)","(5.5, 7.0, 6.992)","(4.6, 5.8, 5.705)","(9.0, 12.0, 11.609756097560975)","(3.0, 3.4, 3.366)","(61.0, 110.0, 101.0)","(5.5, 7.8, 7.896774193548387)"
07-01-2023 20:08:31.726870,"(12.0, 99999, 99990)","(9.0, 10.5, 10.1)","(5.5, 7.0, 6.992307692307692)","(4.6, 5.8, 5.684848484848485)","(9.0, 12.0, 11.372881355932204)","(3.0, 3.4, 3.3713333333333333)","(61.0, 110.0, 102.85714285714286)","(5.5, 8.0, 7.791666666666666)"
07-01-2023 20:08:32.982679,"(12.0, 99999, 99990)","(9.0, 10.5, 10.1)","(5.5, 7.0, 6.992307692307692)","(4.6, 5.8, 5.728571428571429)","(9.0, 11.5, 11.460526315789474)","(3.0, 3.45, 3.3604166666666666)","(61.0, 110.0, 102.85714285714286)","(5.5, 7.8, 7.906666666666666)"
07-01-2023 20:08:34.313596,"(12.0, 99999, 99990)","(9.0, 10.5, 10.074074074074074)","(5.5, 7.0, 7.017777777777778)","(4.6, 5.8, 5.713043478260869)","(9.0, 11.5, 11.409090909090908)","(3.0, 3.4, 3.355769230769231)","(61.0, 110.0, 106.66666666666667)","(5.5, 8.0, 7.91764705882353)"
07-01-2023 20:08:35.452636,"(12.0, 99999, 99990)","(9.0, 10.5, 10.074074074074074)","(5.5, 7.2, 7.017777777777778)","(4.6, 5.8, 5.527777777777778)","(9.0, 11.5, 11.380597014925373)","(3.0, 3.4, 3.367241379310345)","(61.0, 110.0, 110.0)","(5.5, 8.0, 7.9461538461538455)"
07-01-2023 20:08:36.526550,"(12.0, 99999, 99990)","(9.0, 11.0, 10.679245283018869)","(5.5, 7.2, 6.982716049382716)","(4.6, 5.5, 5.481538461538461)","(9.0, 11.5, 11.408333333333333)","(3.0, 3.4, 3.361290322580645)","(61.0, 120.0, 106.66666666666667)","(5.5, 8.2, 7.902325581395348)"
07-01-2023 20:08:37.650435,"(12.0, 99999, 99990)","(9.0, 11.0, 10.690909090909091)","(5.5, 7.2, 6.978313253012048)","(4.6, 5.5, 5.55)","(9.0, 11.5, 11.408333333333333)","(3.0, 3.4, 3.3555555555555556)","(61.0, 110.0, 102.85714285714286)","(5.5, 8.2, 7.902325581395348)"
07-01-2023 20:08:38.792911,"(12.0, 99999, 99990)","(9.0, 11.0, 10.690909090909091)","(5.5, 7.2, 6.997530864197531)","(4.6, 5.6, 5.42962962962963)","(9.0, 11.5, 11.429824561403509)","(3.0, 3.4, 3.3563636363636364)","(61.0, 110.0, 102.85714285714286)","(5.5, 8.2, 7.835)"
07-01-2023 20:08:40.151347,"(12.0, 99999, 99990)","(9.0, 11.0, 10.673913043478262)","(5.5, 7.2, 6.997530864197531)","(4.6, 5.6, 5.514285714285714)","(9.0, 11.5, 11.2875)","(3.0, 3.4, 3.353846153846154)","(61.0, 110.0, 106.25)","(5.5, 8.2, 7.933333333333334)"
07-01-2023 20:08:41.415469,"(12.0, 99999, 99990)","(9.0, 11.0, 10.766666666666667)","(5.5, 7.2, 7.005405405405406)","(4.6, 5.6, 5.527272727272727)","(9.0, 11.5, 11.307692307692308)","(3.0, 3.4, 3.36)","(61.0, 110.0, 107.14285714285714)","(5.5, 8.0, 7.824691358024691)"
07-01-2023 20:08:42.674131,"(12.0, 99999, 99990)","(9.0, 11.0, 11.157534246575342)","(5.5, 7.2, 7.042424242424242)","(4.6, 5.6, 5.476470588235294)","(9.0, 11.5, 11.434782608695652)","(3.0, 3.4, 3.348611111111111)","(61.0, 120.0, 107.14285714285714)","(5.5, 8.2, 7.968)"
07-01-2023 20:08:43.885350,"(12.0, 99999, 99990)","(9.0, 11.5, 10.67142857142857)","(5.5, 7.2, 7.042424242424242)","(4.6, 5.5, 5.45)","(9.0, 12.0, 11.432432432432432)","(3.0, 3.35, 3.2885714285714283)","(61.0, 120.0, 107.14285714285714)","(5.5, 8.0, 8.027272727272727)"
07-01-2023 20:08:45.026148,"(12.0, 99999, 99990)","(9.0, 11.5, 11.12)","(5.5, 7.2, 7.04)","(4.6, 5.6, 5.466666666666667)","(9.0, 12.0, 11.35820895522388)","(3.0, 3.3, 3.3027027027027027)","(61.0, 120.0, 106.66666666666667)","(5.5, 8.2, 8.027272727272727)"
07-01-2023 20:08:46.194303,"(12.0, 99999, 99990)","(9.0, 11.5, 11.172413793103448)","(5.5, 7.2, 7.034920634920635)","(4.6, 5.6, 5.466666666666667)","(9.0, 12.0, 11.394366197183098)","(3.0, 3.35, 3.3027027027027027)","(61.0, 120.0, 102.38095238095238)","(5.5, 8.2, 8.032558139534883)"
07-01-2023 20:08:47.476554,"(12.0, 99999, 99990)","(9.0, 11.5, 11.265625)","(5.5, 7.2, 7.05)","(4.6, 5.6, 5.4569230769230765)","(9.0, 12.0, 11.394366197183098)","(3.0, 3.35, 3.287)","(61.0, 110.0, 106.66666666666667)","(5.5, 8.2, 8.187096774193547)"
07-01-2023 20:08:48.746786,"(12.0, 99999, 99990)","(9.0, 11.5, 11.372727272727273)","(5.5, 7.2, 7.091666666666667)","(4.6, 5.5, 5.441666666666666)","(9.0, 12.0, 11.394366197183098)","(3.0, 3.3, 3.2988888888888885)","(61.0, 120.0, 106.0)","(5.5, 8.2, 8.125925925925925)"
07-01-2023 20:08:50.035490,"(12.0, 99999, 99990)","(9.0, 11.5, 11.489795918367347)","(5.5, 7.2, 7.066666666666666)","(4.6, 5.5, 5.4447368421052635)","(9.0, 12.0, 11.367647058823529)","(3.0, 3.3, 3.3028571428571425)","(61.0, 110.0, 104.61538461538461)","(5.5, 8.2, 8.122580645161289)"
07-01-2023 20:08:51.317996,"(12.0, 99999, 99990)","(9.0, 11.5, 11.489795918367347)","(5.5, 7.2, 7.066666666666666)","(4.6, 5.5, 5.4447368421052635)","(9.0, 12.0, 11.394366197183098)","(3.0, 3.35, 3.2838709677419353)","(61.0, 120.0, 106.66666666666667)","(5.5, 8.2, 8.149999999999999)"
07-01-2023 20:08:52.462662,"(12.0, 99999, 99990)","(9.0, 11.5, 11.488636363636363)","(5.5, 7.2, 7.066666666666666)","(4.6, 5.5, 5.426436781609195)","(9.0, 12.0, 11.404494382022472)","(3.0, 3.35, 3.3175)","(61.0, 120.0, 105.0)","(5.5, 8.2, 8.384905660377358)"
07-01-2023 20:08:53.533475,"(12.0, 99999, 99990)","(9.0, 11.5, 11.432432432432432)","(5.5, 7.2, 7.022222222222222)","(4.6, 5.5, 5.426436781609195)","(9.0, 12.0, 11.404494382022472)","(3.0, 3.35, 3.3106060606060606)","(61.0, 110.0, 78.75)","(5.5, 8.4, 8.592307692307692)"
07-01-2023 20:08:54.593708,"(12.0, 99999, 99990)","(9.0, 11.5, 11.419354838709678)","(5.5, 7.2, 7.022222222222222)","(4.6, 5.5, 5.407894736842105)","(9.0, 12.0, 11.447916666666666)","(3.0, 3.35, 3.3214285714285716)","(61.0, 85.0, 80.0)","(5.5, 8.6, 8.516666666666666)"
07-01-2023 20:08:55.711199,"(12.0, 99999, 99990)","(9.0, 12.0, 11.670588235294117)","(5.5, 7.2, 7.035897435897436)","(4.6, 5.5, 5.415492957746479)","(9.0, 12.0, 11.475247524752476)","(3.0, 3.35, 3.335542168674699)","(61.0, 85.0, 77.27272727272727)","(5.5, 8.6, 8.475)"
07-01-2023 20:08:56.907588,"(12.0, 99999, 99990)","(9.0, 12.0, 11.670588235294117)","(5.5, 7.2, 7.041176470588235)","(4.6, 5.5, 5.427710843373494)","(9.0, 12.0, 11.366197183098592)","(3.0, 3.35, 3.331372549019608)","(61.0, 80.0, 75.0)","(5.5, 8.6, 8.55)"
07-01-2023 20:08:58.356192,"(12.0, 99999, 99990)","(9.0, 11.5, 11.379032258064516)","(5.5, 7.2, 7.0875)","(4.6, 5.5, 5.425925925925926)","(9.0, 11.5, 11.356060606060606)","(3.0, 3.35, 3.337640449438202)","(61.0, 80.0, 75.55555555555556)","(5.5, 8.6, 8.683333333333334)"
07-01-2023 20:08:59.702580,"(12.0, 99999, 99990)","(9.0, 11.5, 11.438461538461539)","(5.5, 7.2, 7.111627906976745)","(4.6, 5.5, 5.375862068965517)","(9.0, 11.5, 11.243243243243244)","(3.0, 3.35, 3.3119047619047617)","(61.0, 80.0, 74.66666666666667)","(5.5, 8.8, 8.779310344827588)"
07-01-2023 20:09:00.914626,"(12.0, 99999, 99990)","(9.0, 11.5, 11.438461538461539)","(5.5, 7.2, 7.12)","(4.6, 5.4, 5.392)","(9.0, 11.5, 11.214285714285714)","(2.9, 3.35, 3.34)","(61.0, 80.0, 75.0)","(5.5, 8.8, 8.723076923076924)"
07-01-2023 20:09:02.311604,"(12.0, 99999, 99990)","(9.0, 11.5, 11.423076923076923)","(5.5, 7.2, 7.251063829787234)","(4.6, 5.4, 5.3640625)","(9.0, 11.5, 11.236842105263158)","(2.9, 3.35, 3.341666666666667)","(61.0, 80.0, 75.0)","(5.5, 8.8, 8.780645161290323)"
07-01-2023 20:09:03.457733,"(12.0, 99999, 99990)","(9.0, 11.5, 11.423076923076923)","(5.5, 7.4, 7.237837837837838)","(4.6, 5.4, 5.3640625)","(9.0, 11.5, 11.25)","(2.9, 3.35, 3.3441176470588236)","(51.0, 80.0, 75.0)","(6.0, 8.8, 8.792857142857143)"
07-01-2023 20:09:04.506751,"(12.0, 99999, 99990)","(9.0, 11.5, 11.423076923076923)","(5.5, 7.4, 7.237837837837838)","(4.6, 5.4, 5.3640625)","(9.0, 11.5, 11.25)","(2.9, 3.35, 3.3441176470588236)","(51.0, 80.0, 75.0)","(6.0, 8.8, 8.792857142857143)"
07-01-2023 20:09:05.776292,"(12.0, 99999, 99990)","(9.0, 11.5, 11.282258064516128)","(5.5, 7.4, 7.247272727272727)","(4.6, 5.4, 5.3640625)","(9.0, 11.5, 11.451219512195122)","(2.9, 3.35, 3.315934065934066)","(51.0, 80.0, 75.0)","(6.0, 8.8, 8.91)"
07-01-2023 20:09:06.950723,"(12.0, 99999, 99990)","(9.0, 11.5, 11.205479452054794)","(5.5, 7.4, 7.25)","(4.6, 5.4, 5.366666666666667)","(9.0, 11.5, 11.402173913043478)","(2.9, 3.35, 3.315934065934066)","(51.0, 80.0, 75.0)","(6.0, 9.0, 8.91)"
07-01-2023 20:09:08.127044,"(12.0, 99999, 99990)","(9.0, 11.5, 11.205479452054794)","(5.5, 7.4, 7.25)","(4.6, 5.4, 5.459322033898305)","(9.0, 11.5, 11.378378378378379)","(2.9, 3.35, 3.3232142857142857)","(51.0, 80.0, 75.0)","(6.0, 9.0, 8.90625)"
07-01-2023 20:09:09.233188,"(12.0, 99999, 99990)","(9.0, 11.5, 11.086538461538462)","(5.5, 7.4, 7.247272727272727)","(4.6, 5.5, 5.459322033898305)","(9.0, 11.5, 11.378378378378379)","(2.9, 3.35, 3.308666666666667)","(51.0, 80.0, 74.61538461538461)","(6.0, 9.0, 8.8)"
