,Cincinnati,Island Caesar,Tyabb Wonder,Ittakesluv,Im Eugene,Machavelli,Double Happiness,Deuce Coupe Nz,The Huntress
11-01-2023 17:58:33.508000,"(51.0, 100.0, 89.6)","(51.0, 90.0, 80.0)","(4.4, 6.0, 5.85)","(11.0, 22.0, 20.272727272727273)","(21.0, 32.0, 22.25)","(21.0, 36.0, 26.0)","(21.0, 42.0, 31.333333333333332)","(5.5, 99999, 99990)","(1.65, 1.8, 1.79)"
11-01-2023 17:58:35.035589,"(51.0, 100.0, 89.6)","(51.0, 90.0, 80.0)","(4.4, 6.0, 5.85)","(11.0, 22.0, 20.272727272727273)","(21.0, 32.0, 22.25)","(21.0, 36.0, 26.0)","(21.0, 42.0, 31.333333333333332)","(5.5, 99999, 99990)","(1.65, 1.8, 1.79)"
11-01-2023 17:58:36.540111,"(51.0, 100.0, 91.33333333333333)","(51.0, 90.0, 80.0)","(4.4, 6.0, 5.85)","(11.0, 22.0, 20.272727272727273)","(21.0, 32.0, 22.25)","(21.0, 36.0, 26.0)","(21.0, 42.0, 31.333333333333332)","(5.5, 99999, 99990)","(1.65, 1.8, 1.79)"
11-01-2023 17:58:38.114252,"(51.0, 100.0, 91.66666666666667)","(51.0, 90.0, 80.0)","(4.4, 6.0, 5.85)","(11.0, 22.0, 20.272727272727273)","(21.0, 32.0, 22.25)","(21.0, 36.0, 26.0)","(21.0, 42.0, 31.333333333333332)","(5.5, 99999, 99990)","(1.65, 1.8, 1.79)"
11-01-2023 17:58:39.618570,"(51.0, 100.0, 91.66666666666667)","(51.0, 90.0, 80.0)","(4.4, 6.0, 6.533333333333333)","(11.0, 22.0, 17.0)","(21.0, 32.0, 22.666666666666668)","(21.0, 36.0, 29.666666666666664)","(21.0, 42.0, 31.333333333333332)","(5.5, 99999, 99990)","(1.65, 1.8, 1.7672727272727273)"
11-01-2023 17:58:40.970790,"(51.0, 100.0, 91.66666666666667)","(51.0, 90.0, 80.0)","(4.4, 6.8, 6.533333333333333)","(11.0, 18.0, 16.0)","(21.0, 30.0, 22.666666666666668)","(21.0, 34.0, 29.666666666666664)","(21.0, 42.0, 35.714285714285715)","(5.5, 99999, 99990)","(1.65, 1.79, 1.7588235294117647)"
11-01-2023 17:58:42.302462,"(51.0, 100.0, 91.66666666666667)","(51.0, 170.0, 91.25)","(4.4, 6.6, 6.3)","(11.0, 18.0, 16.5)","(21.0, 30.0, 22.666666666666668)","(21.0, 34.0, 27.5)","(21.0, 60.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.78, 1.7766666666666666)"
11-01-2023 17:58:43.674785,"(51.0, 100.0, 91.66666666666667)","(51.0, 160.0, 128.33333333333334)","(4.2, 6.6, 6.2)","(11.0, 17.5, 16.5)","(21.0, 30.0, 22.666666666666668)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.78, 1.7766666666666666)"
11-01-2023 17:58:44.940210,"(51.0, 100.0, 91.66666666666667)","(51.0, 160.0, 128.33333333333334)","(4.2, 6.6, 5.699999999999999)","(11.0, 17.5, 16.5)","(21.0, 30.0, 24.5)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.78, 1.942)"
11-01-2023 17:58:46.203003,"(51.0, 100.0, 91.66666666666667)","(51.0, 160.0, 107.5)","(4.2, 6.6, 6.199999999999999)","(11.0, 17.5, 16.5)","(21.0, 30.0, 27.7)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.99, 1.942)"
11-01-2023 17:58:47.559292,"(51.0, 100.0, 91.66666666666667)","(51.0, 150.0, 107.5)","(4.2, 6.6, 6.199999999999999)","(11.0, 17.5, 14.166666666666666)","(21.0, 30.0, 27.7)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.99, 1.9616666666666667)"
11-01-2023 17:58:48.998914,"(51.0, 100.0, 91.66666666666667)","(51.0, 150.0, 115.0)","(4.2, 6.6, 6.199999999999999)","(11.0, 17.5, 14.166666666666666)","(21.0, 30.0, 27.7)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.98, 1.9616666666666667)"
11-01-2023 17:58:50.319495,"(51.0, 100.0, 91.66666666666667)","(51.0, 140.0, 115.0)","(4.2, 6.6, 6.199999999999999)","(11.0, 17.5, 14.166666666666666)","(21.0, 30.0, 29.25)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.98, 1.9616666666666667)"
11-01-2023 17:58:51.658854,"(51.0, 100.0, 91.66666666666667)","(51.0, 140.0, 115.0)","(4.2, 6.6, 6.199999999999999)","(11.0, 17.5, 14.166666666666666)","(21.0, 30.0, 26.470588235294116)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.98, 1.9616666666666667)"
11-01-2023 17:58:53.029532,"(51.0, 100.0, 88.75)","(51.0, 140.0, 115.0)","(4.2, 6.6, 6.199999999999999)","(11.0, 17.5, 14.166666666666666)","(21.0, 30.0, 23.38888888888889)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.98, 1.94)"
11-01-2023 17:58:54.414365,"(51.0, 100.0, 88.75)","(51.0, 140.0, 98.33333333333334)","(4.2, 6.6, 6.199999999999999)","(11.0, 17.5, 14.166666666666666)","(21.0, 24.0, 23.61111111111111)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.98, 1.9616666666666667)"
11-01-2023 17:58:55.668136,"(51.0, 100.0, 88.75)","(51.0, 140.0, 98.33333333333334)","(4.2, 6.6, 6.266666666666666)","(11.0, 17.5, 14.166666666666666)","(21.0, 30.0, 24.2)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.98, 1.9670588235294117)"
11-01-2023 17:58:56.976398,"(51.0, 100.0, 88.75)","(51.0, 140.0, 98.33333333333334)","(4.2, 6.6, 6.266666666666666)","(11.0, 17.5, 14.166666666666666)","(21.0, 28.0, 24.2)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.98, 1.9670588235294117)"
11-01-2023 17:58:58.257989,"(51.0, 100.0, 88.75)","(51.0, 140.0, 98.33333333333334)","(4.2, 6.6, 6.266666666666666)","(11.0, 17.5, 14.166666666666666)","(21.0, 28.0, 24.2)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.98, 1.9670588235294117)"
11-01-2023 17:58:59.842852,"(51.0, 100.0, 88.75)","(51.0, 140.0, 98.33333333333334)","(4.2, 6.6, 6.266666666666666)","(11.0, 17.5, 14.166666666666666)","(21.0, 28.0, 21.666666666666668)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.98, 1.9670588235294117)"
11-01-2023 17:59:01.359815,"(51.0, 100.0, 88.75)","(51.0, 140.0, 110.0)","(4.2, 6.6, 6.266666666666666)","(11.0, 17.5, 14.166666666666666)","(21.0, 28.0, 21.666666666666668)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.98, 1.965)"
11-01-2023 17:59:02.837548,"(51.0, 100.0, 88.75)","(51.0, 140.0, 110.0)","(4.2, 6.6, 6.22)","(11.0, 17.5, 14.166666666666666)","(21.0, 28.0, 26.285714285714285)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.98, 1.965)"
11-01-2023 17:59:04.577921,"(51.0, 100.0, 88.75)","(51.0, 140.0, 112.0)","(4.2, 6.6, 6.22)","(11.0, 17.5, 14.166666666666666)","(21.0, 28.0, 26.8)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.98, 1.965)"
11-01-2023 17:59:06.112981,"(51.0, 100.0, 88.75)","(51.0, 140.0, 112.0)","(4.2, 6.6, 6.22)","(11.0, 17.5, 14.166666666666666)","(21.0, 28.0, 26.8)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.98, 1.965)"
11-01-2023 17:59:07.658339,"(51.0, 100.0, 88.75)","(51.0, 140.0, 119.0909090909091)","(4.2, 6.6, 6.22)","(11.0, 17.5, 14.166666666666666)","(21.0, 28.0, 26.8)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.98, 1.965)"
11-01-2023 17:59:09.068171,"(51.0, 100.0, 88.75)","(51.0, 130.0, 110.9090909090909)","(4.2, 6.6, 6.22)","(11.0, 17.5, 14.166666666666666)","(21.0, 28.0, 26.8)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.98, 1.965)"
11-01-2023 17:59:10.549548,"(51.0, 100.0, 88.75)","(51.0, 120.0, 110.9090909090909)","(4.2, 6.6, 6.22)","(11.0, 17.5, 14.166666666666666)","(21.0, 28.0, 26.2)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.98, 1.965)"
11-01-2023 17:59:12.010035,"(51.0, 100.0, 88.75)","(51.0, 120.0, 110.9090909090909)","(4.2, 6.6, 6.22)","(11.0, 17.5, 14.166666666666666)","(21.0, 29.0, 26.2)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.98, 1.965)"
11-01-2023 17:59:13.412527,"(51.0, 100.0, 88.75)","(51.0, 120.0, 110.9090909090909)","(4.2, 6.6, 6.22)","(11.0, 17.5, 14.166666666666666)","(21.0, 29.0, 26.714285714285715)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.98, 1.965)"
11-01-2023 17:59:14.791280,"(51.0, 100.0, 88.75)","(51.0, 120.0, 101.66666666666666)","(4.2, 6.6, 6.22)","(11.0, 17.5, 14.166666666666666)","(21.0, 29.0, 26.8)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.98, 1.965)"
11-01-2023 17:59:16.132924,"(51.0, 100.0, 88.75)","(51.0, 120.0, 101.66666666666666)","(4.2, 6.6, 6.22)","(11.0, 17.5, 14.166666666666666)","(21.0, 28.0, 26.8)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.98, 1.965)"
11-01-2023 17:59:17.511287,"(51.0, 100.0, 93.33333333333334)","(51.0, 120.0, 101.66666666666666)","(4.2, 6.6, 6.22)","(11.0, 17.5, 14.166666666666666)","(21.0, 28.0, 26.8)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.98, 1.965)"
11-01-2023 17:59:18.926933,"(51.0, 100.0, 93.33333333333334)","(51.0, 120.0, 101.66666666666666)","(4.2, 6.6, 6.22)","(11.0, 17.5, 14.166666666666666)","(21.0, 28.0, 26.714285714285715)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.98, 1.965)"
11-01-2023 17:59:20.457086,"(51.0, 100.0, 93.33333333333334)","(51.0, 120.0, 86.66666666666667)","(4.2, 6.6, 6.22)","(11.0, 17.5, 14.166666666666666)","(21.0, 29.0, 26.714285714285715)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.98, 1.965)"
11-01-2023 17:59:21.941870,"(51.0, 100.0, 93.33333333333334)","(51.0, 120.0, 86.66666666666667)","(4.2, 6.6, 6.22)","(11.0, 17.5, 14.166666666666666)","(21.0, 29.0, 26.8)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.98, 1.965)"
11-01-2023 17:59:23.502890,"(51.0, 100.0, 93.33333333333334)","(51.0, 120.0, 86.66666666666667)","(4.2, 6.6, 6.22)","(11.0, 17.5, 14.166666666666666)","(21.0, 28.0, 26.8)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.98, 1.965)"
11-01-2023 17:59:24.942391,"(51.0, 100.0, 93.33333333333334)","(51.0, 120.0, 86.66666666666667)","(4.4, 6.6, 6.22)","(11.0, 17.5, 14.166666666666666)","(21.0, 28.0, 26.8)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.98, 1.9742857142857142)"
11-01-2023 17:59:26.351880,"(51.0, 100.0, 93.33333333333334)","(51.0, 120.0, 86.66666666666667)","(4.4, 6.6, 6.22)","(11.0, 17.5, 15.833333333333334)","(21.0, 28.0, 26.8)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.99, 1.9742857142857142)"
11-01-2023 17:59:27.784947,"(51.0, 100.0, 93.33333333333334)","(51.0, 120.0, 86.66666666666667)","(4.4, 6.6, 6.22)","(11.0, 17.5, 16.73076923076923)","(21.0, 28.0, 26.714285714285715)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.99, 1.9742857142857142)"
11-01-2023 17:59:29.131197,"(51.0, 100.0, 93.33333333333334)","(51.0, 120.0, 86.66666666666667)","(4.4, 6.6, 6.22)","(11.0, 17.5, 16.73076923076923)","(21.0, 29.0, 26.714285714285715)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.99, 1.9742857142857142)"
11-01-2023 17:59:30.570148,"(51.0, 100.0, 96.0)","(51.0, 120.0, 86.66666666666667)","(4.4, 6.6, 6.22)","(11.0, 17.5, 16.73076923076923)","(21.0, 29.0, 26.714285714285715)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.99, 1.9742857142857142)"
11-01-2023 17:59:32.087075,"(51.0, 100.0, 96.0)","(51.0, 120.0, 86.66666666666667)","(4.4, 6.6, 6.22)","(11.0, 17.5, 16.73076923076923)","(21.0, 29.0, 26.8)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.99, 1.9742857142857142)"
11-01-2023 17:59:33.495983,"(51.0, 100.0, 96.0)","(51.0, 120.0, 86.66666666666667)","(4.4, 6.6, 6.22)","(11.0, 17.5, 16.73076923076923)","(21.0, 28.0, 26.8)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.99, 1.9742857142857142)"
11-01-2023 17:59:34.900677,"(51.0, 100.0, 96.0)","(51.0, 120.0, 86.66666666666667)","(4.4, 6.6, 6.22)","(11.0, 17.5, 16.73076923076923)","(21.0, 28.0, 26.8)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.99, 1.9742857142857142)"
11-01-2023 17:59:36.502195,"(51.0, 100.0, 96.0)","(51.0, 120.0, 105.0)","(4.4, 6.6, 6.22)","(11.0, 17.5, 16.73076923076923)","(21.0, 28.0, 26.8)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.99, 1.9742857142857142)"
11-01-2023 17:59:38.057836,"(51.0, 100.0, 96.0)","(51.0, 120.0, 105.0)","(4.4, 6.6, 6.22)","(11.0, 17.5, 16.73076923076923)","(21.0, 28.0, 26.714285714285715)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.99, 1.9742857142857142)"
11-01-2023 17:59:39.610644,"(51.0, 100.0, 96.0)","(51.0, 120.0, 105.0)","(4.4, 6.6, 6.22)","(11.0, 17.5, 16.73076923076923)","(21.0, 29.0, 26.8)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.99, 1.9742857142857142)"
11-01-2023 17:59:41.063027,"(51.0, 100.0, 93.33333333333334)","(51.0, 120.0, 105.0)","(4.4, 6.6, 6.22)","(11.0, 17.5, 16.73076923076923)","(21.0, 28.0, 26.5)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.99, 1.9375)"
11-01-2023 17:59:42.638387,"(51.0, 100.0, 96.0)","(51.0, 120.0, 105.0)","(4.4, 6.6, 6.22)","(11.0, 17.5, 16.5)","(21.0, 27.0, 26.5)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.99, 1.885)"
11-01-2023 17:59:44.001624,"(51.0, 100.0, 96.0)","(51.0, 120.0, 105.0)","(4.4, 6.6, 6.22)","(11.0, 17.5, 16.5)","(21.0, 27.0, 26.5)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.99, 1.885)"
11-01-2023 17:59:45.442667,"(51.0, 100.0, 93.0)","(51.0, 120.0, 105.0)","(4.4, 6.6, 6.22)","(11.0, 17.5, 16.5)","(21.0, 27.0, 26.5)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.99, 1.885)"
11-01-2023 17:59:46.849906,"(51.0, 100.0, 93.0)","(51.0, 120.0, 105.0)","(4.4, 6.6, 6.22)","(11.0, 17.5, 16.5)","(21.0, 27.0, 26.5)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.65, 1.99, 1.885)"
11-01-2023 17:59:48.286576,"(51.0, 100.0, 93.0)","(51.0, 120.0, 86.66666666666667)","(4.4, 6.6, 6.22)","(11.0, 17.5, 16.5)","(21.0, 27.0, 26.5)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.6, 1.99, 1.885)"
11-01-2023 17:59:49.716304,"(51.0, 100.0, 93.0)","(51.0, 120.0, 86.66666666666667)","(4.4, 6.6, 6.22)","(11.0, 17.5, 16.5)","(21.0, 27.0, 26.5)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.6, 1.99, 1.885)"
11-01-2023 17:59:51.195584,"(51.0, 100.0, 93.0)","(61.0, 120.0, 86.66666666666667)","(4.4, 6.6, 6.22)","(12.0, 17.5, 16.5)","(21.0, 27.0, 26.5)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.6, 1.99, 1.885)"
11-01-2023 17:59:52.541616,"(61.0, 100.0, 93.0)","(61.0, 120.0, 86.66666666666667)","(4.4, 6.6, 6.22)","(12.0, 17.5, 16.5)","(21.0, 27.0, 26.5)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.6, 1.99, 1.885)"
11-01-2023 17:59:53.998866,"(61.0, 100.0, 93.0)","(61.0, 120.0, 86.66666666666667)","(4.4, 6.6, 6.22)","(12.0, 17.5, 16.5)","(21.0, 27.0, 26.5)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.6, 1.99, 1.885)"
11-01-2023 17:59:55.343913,"(61.0, 100.0, 93.0)","(61.0, 120.0, 86.66666666666667)","(4.4, 6.6, 6.22)","(12.0, 17.5, 16.5)","(21.0, 27.0, 26.5)","(21.0, 34.0, 27.5)","(21.0, 44.0, 35.0)","(5.5, 99999, 99990)","(1.6, 1.99, 1.885)"
