,Destini Phantom,Leichhardt Roar,Drama Kids,My Joy,Fernando Belle,Prince Jewels,Role Model,Connors Comet
10-01-2023 17:43:55.482049,"(5.0, 9.6, 6.08)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 23.775862068965516)","(11.0, 28.0, 26.365384615384613)","(41.0, 330.0, 172.22222222222223)"
10-01-2023 17:43:56.617577,"(5.0, 9.6, 6.08)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 23.775862068965516)","(11.0, 28.0, 26.365384615384613)","(41.0, 330.0, 172.22222222222223)"
10-01-2023 17:43:57.748254,"(5.0, 9.6, 6.08)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 23.775862068965516)","(11.0, 28.0, 26.365384615384613)","(41.0, 330.0, 172.22222222222223)"
10-01-2023 17:43:58.930113,"(5.0, 9.6, 6.08)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 23.775862068965516)","(11.0, 28.0, 26.365384615384613)","(41.0, 330.0, 172.22222222222223)"
10-01-2023 17:44:00.119948,"(5.0, 9.6, 6.08)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 23.775862068965516)","(11.0, 28.0, 26.365384615384613)","(41.0, 330.0, 172.22222222222223)"
10-01-2023 17:44:01.331153,"(5.0, 9.6, 6.08)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 23.775862068965516)","(11.0, 28.0, 26.365384615384613)","(41.0, 330.0, 172.22222222222223)"
10-01-2023 17:44:02.601320,"(5.0, 9.6, 6.08)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 23.775862068965516)","(11.0, 28.0, 26.365384615384613)","(41.0, 330.0, 172.22222222222223)"
10-01-2023 17:44:03.868090,"(5.0, 9.6, 6.08)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 23.775862068965516)","(11.0, 28.0, 26.365384615384613)","(41.0, 330.0, 172.22222222222223)"
10-01-2023 17:44:05.134298,"(5.0, 9.6, 6.08)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 23.775862068965516)","(11.0, 28.0, 26.365384615384613)","(41.0, 330.0, 172.22222222222223)"
10-01-2023 17:44:06.413459,"(5.0, 9.6, 6.08)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 23.775862068965516)","(11.0, 28.0, 26.365384615384613)","(41.0, 330.0, 172.22222222222223)"
10-01-2023 17:44:07.692838,"(5.0, 9.6, 6.08)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 23.775862068965516)","(11.0, 28.0, 26.365384615384613)","(41.0, 330.0, 172.22222222222223)"
10-01-2023 17:44:09.006076,"(5.0, 10.5, 5.578571428571429)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 23.775862068965516)","(11.0, 28.0, 26.365384615384613)","(41.0, 330.0, 172.22222222222223)"
10-01-2023 17:44:10.262203,"(5.0, 10.5, 5.578571428571429)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 23.775862068965516)","(11.0, 28.0, 26.365384615384613)","(41.0, 330.0, 172.22222222222223)"
10-01-2023 17:44:11.503699,"(5.0, 10.5, 5.578571428571429)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 23.775862068965516)","(11.0, 28.0, 26.365384615384613)","(41.0, 330.0, 172.22222222222223)"
10-01-2023 17:44:12.717681,"(5.0, 10.5, 5.578571428571429)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 23.775862068965516)","(11.0, 28.0, 26.365384615384613)","(41.0, 330.0, 172.22222222222223)"
10-01-2023 17:44:13.995643,"(5.0, 10.5, 5.578571428571429)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 23.775862068965516)","(11.0, 28.0, 26.365384615384613)","(41.0, 330.0, 172.22222222222223)"
10-01-2023 17:44:15.247365,"(5.0, 10.5, 5.578571428571429)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 23.775862068965516)","(11.0, 28.0, 26.365384615384613)","(41.0, 330.0, 172.22222222222223)"
10-01-2023 17:44:16.484528,"(5.0, 10.5, 5.578571428571429)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 23.775862068965516)","(11.0, 28.0, 26.365384615384613)","(41.0, 330.0, 172.22222222222223)"
10-01-2023 17:44:17.835592,"(5.0, 10.5, 5.578571428571429)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 23.775862068965516)","(11.0, 28.0, 26.365384615384613)","(41.0, 330.0, 172.22222222222223)"
10-01-2023 17:44:19.192507,"(5.0, 10.5, 5.578571428571429)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 23.775862068965516)","(11.0, 28.0, 26.365384615384613)","(41.0, 330.0, 172.22222222222223)"
10-01-2023 17:44:20.497837,"(5.0, 10.5, 5.578571428571429)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 23.775862068965516)","(11.0, 28.0, 26.365384615384613)","(41.0, 330.0, 172.22222222222223)"
10-01-2023 17:44:21.804199,"(5.0, 10.5, 5.578571428571429)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 23.775862068965516)","(11.0, 28.0, 26.365384615384613)","(41.0, 330.0, 172.22222222222223)"
10-01-2023 17:44:23.140832,"(5.0, 10.5, 5.578571428571429)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 23.775862068965516)","(11.0, 28.0, 26.365384615384613)","(41.0, 330.0, 172.22222222222223)"
10-01-2023 17:44:24.470390,"(5.0, 10.5, 5.578571428571429)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 23.775862068965516)","(11.0, 28.0, 26.365384615384613)","(41.0, 330.0, 172.22222222222223)"
10-01-2023 17:44:25.794452,"(5.0, 10.5, 5.578571428571429)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 23.775862068965516)","(11.0, 28.0, 26.365384615384613)","(41.0, 330.0, 172.22222222222223)"
10-01-2023 17:44:27.080071,"(5.0, 10.5, 5.578571428571429)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 23.775862068965516)","(11.0, 28.0, 26.365384615384613)","(41.0, 330.0, 172.22222222222223)"
10-01-2023 17:44:28.298873,"(5.0, 10.5, 5.578571428571429)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 23.775862068965516)","(11.0, 28.0, 26.365384615384613)","(41.0, 330.0, 172.22222222222223)"
10-01-2023 17:44:29.549906,"(5.0, 10.5, 5.578571428571429)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 23.775862068965516)","(11.0, 28.0, 26.365384615384613)","(41.0, 330.0, 172.22222222222223)"
10-01-2023 17:44:30.696189,"(5.0, 10.5, 5.578571428571429)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 23.775862068965516)","(11.0, 28.0, 26.365384615384613)","(41.0, 330.0, 172.22222222222223)"
10-01-2023 17:44:31.831512,"(5.0, 10.5, 5.578571428571429)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 23.775862068965516)","(11.0, 28.0, 26.365384615384613)","(41.0, 330.0, 172.22222222222223)"
10-01-2023 17:44:33.017132,"(5.0, 10.5, 5.578571428571429)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 23.775862068965516)","(11.0, 28.0, 26.365384615384613)","(41.0, 330.0, 172.22222222222223)"
10-01-2023 17:44:34.183847,"(5.0, 10.5, 5.578571428571429)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 23.775862068965516)","(11.0, 28.0, 26.365384615384613)","(41.0, 330.0, 172.22222222222223)"
10-01-2023 17:44:35.352786,"(5.0, 10.5, 5.578571428571429)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 23.775862068965516)","(11.0, 28.0, 26.365384615384613)","(41.0, 330.0, 172.22222222222223)"
10-01-2023 17:44:36.540994,"(5.0, 10.5, 5.578571428571429)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 23.775862068965516)","(11.0, 28.0, 26.365384615384613)","(41.0, 330.0, 172.22222222222223)"
10-01-2023 17:44:37.707572,"(5.0, 10.5, 5.578571428571429)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 23.775862068965516)","(11.0, 28.0, 26.365384615384613)","(41.0, 330.0, 172.22222222222223)"
10-01-2023 17:44:38.888005,"(5.0, 10.5, 5.578571428571429)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 23.775862068965516)","(11.0, 28.0, 26.365384615384613)","(41.0, 330.0, 172.22222222222223)"
10-01-2023 17:44:40.091700,"(5.0, 10.5, 5.578571428571429)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 20.875)","(11.0, 28.0, 18.833333333333332)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:44:41.364417,"(5.0, 10.5, 5.578571428571429)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 20.875)","(11.0, 28.0, 18.833333333333332)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:44:42.677003,"(5.0, 10.5, 5.578571428571429)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 20.875)","(11.0, 28.0, 18.833333333333332)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:44:43.973321,"(5.0, 10.5, 5.578571428571429)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 20.875)","(11.0, 28.0, 18.833333333333332)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:44:45.226833,"(5.0, 10.5, 5.578571428571429)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 20.875)","(11.0, 28.0, 18.833333333333332)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:44:46.483284,"(5.0, 10.5, 5.578571428571429)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 20.875)","(11.0, 28.0, 18.833333333333332)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:44:47.725710,"(5.0, 10.5, 5.578571428571429)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 20.875)","(11.0, 28.0, 18.833333333333332)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:44:48.969703,"(5.0, 9.6, 6.08)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.775862068965516)","(11.0, 24.0, 20.875)","(11.0, 28.0, 18.833333333333332)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:44:50.493554,"(5.0, 9.6, 6.08)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 25.74137931034483)","(11.0, 24.0, 20.875)","(11.0, 28.0, 18.833333333333332)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:44:52.704798,"(5.0, 8.0, 5.666666666666667)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 26.0, 25.74576271186441)","(11.0, 24.0, 20.875)","(11.0, 28.0, 18.833333333333332)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:44:54.001131,"(5.0, 8.0, 5.666666666666667)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 26.0, 25.74576271186441)","(11.0, 24.0, 20.875)","(11.0, 28.0, 18.833333333333332)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:44:55.320877,"(5.0, 8.0, 5.666666666666667)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 26.0, 25.74576271186441)","(11.0, 24.0, 20.875)","(11.0, 28.0, 18.833333333333332)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:44:56.616467,"(5.0, 8.0, 5.666666666666667)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 26.0, 25.74576271186441)","(11.0, 24.0, 20.875)","(11.0, 28.0, 18.833333333333332)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:44:57.866266,"(5.0, 8.0, 5.666666666666667)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 26.0, 25.74576271186441)","(11.0, 24.0, 20.875)","(11.0, 28.0, 18.833333333333332)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:44:59.140783,"(5.0, 8.0, 5.666666666666667)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 26.0, 25.74576271186441)","(11.0, 24.0, 20.875)","(11.0, 28.0, 18.833333333333332)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:45:00.367510,"(5.0, 8.0, 5.666666666666667)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 26.0, 23.779661016949152)","(11.0, 24.0, 20.875)","(11.0, 28.0, 18.833333333333332)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:45:01.646586,"(5.0, 8.6, 5.88)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.779661016949152)","(11.0, 24.0, 20.875)","(11.0, 28.0, 18.833333333333332)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:45:02.918658,"(5.0, 8.6, 5.88)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.779661016949152)","(11.0, 24.0, 20.875)","(11.0, 28.0, 18.833333333333332)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:45:04.184467,"(5.0, 8.6, 5.88)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.779661016949152)","(11.0, 24.0, 20.875)","(11.0, 28.0, 18.833333333333332)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:45:05.457696,"(5.0, 8.6, 5.88)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.779661016949152)","(11.0, 24.0, 20.875)","(11.0, 28.0, 18.833333333333332)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:45:06.683110,"(5.0, 8.6, 5.88)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.779661016949152)","(11.0, 24.0, 20.875)","(11.0, 28.0, 18.833333333333332)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:45:07.877398,"(5.0, 8.6, 5.88)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.779661016949152)","(11.0, 24.0, 20.875)","(11.0, 28.0, 18.833333333333332)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:45:09.127162,"(5.0, 8.6, 5.88)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 6.53)","(4.0, 7.0, 5.9642857142857135)","(11.0, 24.0, 23.779661016949152)","(11.0, 24.0, 20.875)","(11.0, 28.0, 18.833333333333332)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:45:10.851989,"(5.0, 8.0, 6.923076923076923)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 9.850000000000001)","(4.0, 7.0, 6.125)","(11.0, 24.0, 23.1)","(11.0, 24.0, 21.0)","(11.0, 28.0, 18.0)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:45:13.054706,"(5.0, 8.0, 6.961538461538462)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 10.604545454545455)","(4.0, 7.0, 6.2631578947368425)","(11.0, 26.0, 23.1)","(11.0, 24.0, 21.0)","(11.0, 28.0, 18.0)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:45:14.712116,"(5.0, 8.0, 6.961538461538462)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 10.604545454545455)","(4.0, 7.0, 6.2631578947368425)","(11.0, 26.0, 23.1)","(11.0, 24.0, 21.0)","(11.0, 28.0, 18.0)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:45:16.000080,"(5.0, 8.0, 6.961538461538462)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 10.604545454545455)","(4.0, 7.0, 6.2631578947368425)","(11.0, 26.0, 23.1)","(11.0, 24.0, 21.0)","(11.0, 28.0, 18.0)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:45:17.298512,"(5.0, 8.0, 6.961538461538462)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 10.604545454545455)","(4.0, 7.0, 6.2631578947368425)","(11.0, 26.0, 23.1)","(11.0, 24.0, 21.0)","(11.0, 28.0, 18.0)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:45:18.609123,"(5.0, 8.0, 6.961538461538462)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 10.604545454545455)","(4.0, 7.0, 6.2631578947368425)","(11.0, 26.0, 23.1)","(11.0, 24.0, 21.0)","(11.0, 28.0, 18.0)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:45:19.913264,"(5.0, 8.0, 6.961538461538462)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 10.604545454545455)","(4.0, 7.0, 6.2631578947368425)","(11.0, 26.0, 23.1)","(11.0, 24.0, 21.0)","(11.0, 28.0, 18.0)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:45:21.211785,"(5.0, 8.0, 6.961538461538462)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 10.604545454545455)","(4.0, 7.0, 6.2631578947368425)","(11.0, 26.0, 23.1)","(11.0, 24.0, 21.0)","(11.0, 28.0, 18.0)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:45:22.557435,"(5.0, 8.0, 6.961538461538462)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 10.604545454545455)","(4.0, 7.0, 6.2631578947368425)","(11.0, 26.0, 23.1)","(11.0, 24.0, 21.0)","(11.0, 28.0, 18.0)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:45:23.866467,"(5.0, 8.0, 6.961538461538462)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 10.604545454545455)","(4.0, 7.0, 6.2631578947368425)","(11.0, 26.0, 23.1)","(11.0, 24.0, 21.0)","(11.0, 28.0, 18.0)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:45:25.190106,"(5.0, 8.0, 6.961538461538462)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 10.604545454545455)","(4.0, 7.0, 6.2631578947368425)","(11.0, 26.0, 23.1)","(11.0, 24.0, 21.0)","(11.0, 28.0, 18.0)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:45:26.537934,"(5.0, 8.0, 6.961538461538462)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 10.604545454545455)","(4.0, 7.0, 6.2631578947368425)","(11.0, 26.0, 23.1)","(11.0, 24.0, 21.0)","(11.0, 28.0, 18.0)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:45:27.944463,"(5.0, 8.0, 6.961538461538462)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 10.604545454545455)","(4.0, 7.0, 6.2631578947368425)","(11.0, 26.0, 23.1)","(11.0, 24.0, 21.0)","(11.0, 28.0, 18.0)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:45:29.289624,"(5.0, 8.0, 6.961538461538462)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 10.604545454545455)","(4.0, 7.0, 6.2631578947368425)","(11.0, 26.0, 23.1)","(11.0, 24.0, 21.0)","(11.0, 28.0, 18.0)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:45:30.594853,"(5.0, 8.0, 6.961538461538462)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 10.604545454545455)","(4.0, 7.0, 6.2631578947368425)","(11.0, 26.0, 23.1)","(11.0, 24.0, 21.0)","(11.0, 28.0, 18.0)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:45:32.083898,"(5.0, 8.0, 6.961538461538462)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 10.604545454545455)","(4.0, 7.0, 6.2631578947368425)","(11.0, 26.0, 23.1)","(11.0, 24.0, 21.0)","(11.0, 28.0, 18.0)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:45:33.458791,"(5.0, 8.0, 6.961538461538462)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 10.604545454545455)","(4.0, 7.0, 6.2631578947368425)","(11.0, 26.0, 23.1)","(11.0, 24.0, 21.0)","(11.0, 28.0, 18.0)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:45:34.821877,"(5.0, 8.0, 6.961538461538462)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 10.604545454545455)","(4.0, 7.0, 6.2631578947368425)","(11.0, 26.0, 23.1)","(11.0, 24.0, 21.0)","(11.0, 28.0, 18.0)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:45:36.744101,"(5.0, 8.0, 6.961538461538462)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 10.604545454545455)","(4.0, 7.0, 6.2631578947368425)","(11.0, 26.0, 23.1)","(11.0, 24.0, 21.0)","(11.0, 28.0, 18.0)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:45:38.158430,"(5.0, 8.0, 6.961538461538462)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 10.604545454545455)","(4.0, 7.0, 6.2631578947368425)","(11.0, 26.0, 23.1)","(11.0, 24.0, 21.0)","(11.0, 28.0, 18.0)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:45:39.665570,"(5.0, 8.0, 6.961538461538462)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 10.604545454545455)","(4.0, 7.0, 6.2631578947368425)","(11.0, 26.0, 23.1)","(11.0, 24.0, 21.0)","(11.0, 28.0, 18.0)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:45:41.035142,"(5.0, 8.0, 6.961538461538462)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 10.604545454545455)","(4.0, 7.0, 6.2631578947368425)","(11.0, 26.0, 23.1)","(11.0, 24.0, 21.0)","(11.0, 28.0, 18.0)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:45:42.418111,"(5.0, 8.0, 6.961538461538462)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 10.604545454545455)","(4.0, 7.0, 6.2631578947368425)","(11.0, 26.0, 23.1)","(11.0, 24.0, 21.0)","(11.0, 28.0, 18.0)","(41.0, 330.0, 140.66666666666669)"
10-01-2023 17:45:43.807540,"(5.0, 8.0, 6.961538461538462)","(2.45, 4.0, 2.6125)","(5.5, 14.0, 12.942857142857143)","(4.0, 7.0, 6.475)","(11.0, 26.0, 21.166666666666664)","(11.0, 24.0, 21.0)","(11.0, 28.0, 18.0)","(41.0, 330.0, 140.66666666666669)"
