,Quatum,Super Fast,Favs Flyer,Winds Of War,Dynamic Artist,Victory For Us,Whits End,Line Of Kings,Sirianni,Nanna Knuckey,Explosive Girl,Right Bower,Tiny Tiara
07-01-2023 16:52:18.715316,"(2.5, 2.64, 2.5965714285714285)","(3.8, 4.8, 4.723076923076923)","(51.0, 70.0, 68.33333333333333)","(10.0, 15.5, 14.535714285714286)","(16.0, 22.0, 20.833333333333332)","(8.5, 14.0, 13.806451612903226)","(41.0, 100.0, 91.66666666666667)","(21.0, 40.0, 34.0)","(9.0, 13.0, 12.5)","(41.0, 110.0, 104.0)","(51.0, 55.0, 50.714285714285715)","(21.0, 50.0, 48.22222222222222)","(31.0, 50.0, 45.5)"
07-01-2023 16:52:20.107249,"(2.35, 2.64, 2.5965714285714285)","(3.9, 4.8, 4.741666666666666)","(51.0, 70.0, 68.33333333333333)","(11.0, 15.5, 14.535714285714286)","(16.0, 22.0, 20.833333333333332)","(9.0, 14.0, 13.806451612903226)","(51.0, 100.0, 91.66666666666667)","(21.0, 38.0, 31.333333333333332)","(9.0, 13.0, 12.25)","(51.0, 110.0, 104.0)","(41.0, 55.0, 50.714285714285715)","(26.0, 50.0, 48.22222222222222)","(31.0, 50.0, 45.5)"
07-01-2023 16:52:21.502563,"(2.35, 2.64, 2.5965714285714285)","(3.9, 4.8, 4.741666666666666)","(51.0, 70.0, 68.33333333333333)","(11.0, 15.5, 14.535714285714286)","(16.0, 22.0, 18.4)","(9.0, 14.0, 13.806451612903226)","(51.0, 100.0, 91.66666666666667)","(21.0, 38.0, 31.333333333333332)","(9.0, 13.0, 12.0)","(51.0, 110.0, 104.0)","(41.0, 55.0, 50.714285714285715)","(26.0, 50.0, 48.22222222222222)","(31.0, 50.0, 45.2)"
07-01-2023 16:52:23.028211,"(2.4, 2.64, 2.5965714285714285)","(3.9, 4.8, 4.741666666666666)","(51.0, 70.0, 68.88888888888889)","(11.0, 15.5, 14.535714285714286)","(16.0, 18.5, 21.3)","(9.0, 14.0, 13.806451612903226)","(51.0, 100.0, 91.66666666666667)","(21.0, 38.0, 31.333333333333332)","(9.0, 13.0, 11.9)","(51.0, 110.0, 104.0)","(41.0, 55.0, 50.714285714285715)","(26.0, 50.0, 48.22222222222222)","(31.0, 50.0, 45.2)"
07-01-2023 16:52:24.447756,"(2.4, 2.64, 2.5965714285714285)","(3.9, 4.8, 4.741666666666666)","(51.0, 70.0, 68.33333333333333)","(11.0, 15.5, 14.535714285714286)","(16.0, 22.0, 21.3)","(9.0, 14.0, 13.806451612903226)","(51.0, 100.0, 91.66666666666667)","(21.0, 38.0, 31.333333333333332)","(9.0, 13.0, 11.9)","(51.0, 110.0, 104.0)","(41.0, 55.0, 50.714285714285715)","(26.0, 50.0, 48.22222222222222)","(31.0, 50.0, 45.2)"
07-01-2023 16:52:25.814986,"(2.4, 2.64, 2.5965714285714285)","(3.9, 4.8, 4.741666666666666)","(51.0, 70.0, 68.33333333333333)","(11.0, 15.5, 14.535714285714286)","(16.0, 22.0, 21.3)","(9.0, 14.0, 13.806451612903226)","(51.0, 100.0, 91.66666666666667)","(21.0, 38.0, 31.333333333333332)","(9.0, 13.0, 11.9)","(51.0, 110.0, 104.0)","(41.0, 55.0, 50.76923076923077)","(26.0, 50.0, 49.875)","(31.0, 50.0, 45.2)"
07-01-2023 16:52:27.190993,"(2.4, 2.64, 2.5965714285714285)","(3.9, 4.8, 4.741666666666666)","(51.0, 70.0, 68.84615384615384)","(11.0, 15.5, 14.6)","(16.0, 22.0, 21.3)","(9.0, 14.0, 15.333333333333332)","(51.0, 100.0, 76.66666666666667)","(21.0, 38.0, 31.333333333333332)","(9.0, 13.0, 11.9)","(51.0, 110.0, 98.75)","(41.0, 55.0, 53.0)","(26.0, 60.0, 41.42857142857143)","(31.0, 50.0, 46.57142857142857)"
07-01-2023 16:52:28.637127,"(2.4, 2.64, 2.5965714285714285)","(3.9, 4.9, 4.711764705882353)","(51.0, 70.0, 68.84615384615384)","(11.0, 15.5, 14.6)","(16.0, 22.0, 21.3)","(9.0, 17.0, 15.227272727272727)","(51.0, 100.0, 76.66666666666667)","(21.0, 38.0, 31.333333333333332)","(9.0, 13.0, 11.9)","(51.0, 110.0, 98.75)","(41.0, 55.0, 53.0)","(26.0, 55.0, 39.5)","(31.0, 50.0, 46.57142857142857)"
07-01-2023 16:52:30.325187,"(2.4, 2.64, 2.5965714285714285)","(3.9, 4.9, 4.813513513513514)","(51.0, 70.0, 68.84615384615384)","(11.0, 15.5, 14.535714285714286)","(16.0, 22.0, 21.3)","(9.0, 16.5, 14.75)","(51.0, 100.0, 76.66666666666667)","(21.0, 38.0, 31.333333333333332)","(9.0, 13.0, 11.9)","(51.0, 110.0, 98.75)","(41.0, 55.0, 52.142857142857146)","(26.0, 50.0, 42.666666666666664)","(31.0, 50.0, 45.2)"
07-01-2023 16:52:32.013246,"(2.4, 2.64, 2.5965714285714285)","(3.9, 4.9, 4.813513513513514)","(51.0, 70.0, 68.84615384615384)","(11.0, 15.5, 14.535714285714286)","(16.0, 22.0, 21.3)","(9.0, 16.5, 13.75)","(51.0, 100.0, 76.66666666666667)","(21.0, 38.0, 31.333333333333332)","(9.0, 13.0, 11.9)","(51.0, 110.0, 98.75)","(41.0, 55.0, 52.142857142857146)","(26.0, 48.0, 42.0)","(31.0, 50.0, 45.2)"
07-01-2023 16:52:33.786929,"(2.4, 2.64, 2.5129411764705885)","(3.9, 4.9, 4.733333333333333)","(51.0, 70.0, 67.85714285714286)","(11.0, 15.5, 14.535714285714286)","(16.0, 22.0, 21.642857142857142)","(9.0, 16.5, 13.75)","(51.0, 100.0, 85.0)","(21.0, 38.0, 31.333333333333332)","(9.0, 13.0, 11.9)","(51.0, 110.0, 96.66666666666667)","(41.0, 55.0, 49.45454545454545)","(26.0, 48.0, 42.0)","(31.0, 50.0, 45.2)"
07-01-2023 16:52:35.456888,"(2.4, 2.64, 2.5129411764705885)","(3.9, 5.0, 4.733333333333333)","(51.0, 70.0, 67.85714285714286)","(11.0, 15.5, 14.535714285714286)","(16.0, 22.0, 21.333333333333332)","(9.0, 16.5, 13.692307692307692)","(51.0, 100.0, 85.0)","(21.0, 38.0, 31.333333333333332)","(9.0, 13.0, 11.9)","(51.0, 110.0, 92.5)","(41.0, 50.0, 48.666666666666664)","(26.0, 48.0, 42.0)","(31.0, 50.0, 45.2)"
07-01-2023 16:52:37.041869,"(2.35, 2.56, 2.5428571428571427)","(3.9, 5.0, 4.733333333333333)","(51.0, 70.0, 67.85714285714286)","(11.0, 15.5, 14.535714285714286)","(16.0, 22.0, 21.333333333333332)","(9.0, 16.0, 13.692307692307692)","(51.0, 100.0, 85.0)","(21.0, 38.0, 31.333333333333332)","(9.0, 13.0, 11.9)","(51.0, 110.0, 96.66666666666667)","(41.0, 50.0, 48.666666666666664)","(26.0, 48.0, 43.0)","(31.0, 50.0, 45.2)"
07-01-2023 16:52:38.558867,"(2.3, 2.56, 2.5428571428571427)","(3.9, 5.0, 4.8)","(51.0, 70.0, 67.85714285714286)","(12.0, 15.5, 14.535714285714286)","(16.0, 22.0, 21.333333333333332)","(10.0, 16.0, 13.692307692307692)","(51.0, 100.0, 82.0)","(21.0, 38.0, 31.333333333333332)","(10.0, 13.0, 11.9)","(51.0, 110.0, 96.66666666666667)","(41.0, 50.0, 48.666666666666664)","(26.0, 50.0, 43.0)","(41.0, 50.0, 45.2)"
07-01-2023 16:52:40.043695,"(2.3, 2.56, 2.5428571428571427)","(3.9, 5.0, 4.847619047619047)","(51.0, 70.0, 67.85714285714286)","(12.0, 15.5, 14.535714285714286)","(16.0, 22.0, 21.333333333333332)","(10.0, 16.0, 14.5)","(51.0, 100.0, 82.0)","(21.0, 38.0, 31.333333333333332)","(10.0, 13.0, 11.9)","(51.0, 110.0, 96.66666666666667)","(41.0, 50.0, 48.666666666666664)","(26.0, 50.0, 43.0)","(41.0, 50.0, 45.2)"
07-01-2023 16:52:41.596014,"(2.3, 2.56, 2.5428571428571427)","(3.9, 5.0, 5.147826086956522)","(51.0, 70.0, 67.85714285714286)","(12.0, 15.5, 15.0)","(16.0, 22.0, 21.6875)","(10.0, 15.5, 13.833333333333334)","(51.0, 100.0, 82.0)","(21.0, 38.0, 31.333333333333332)","(10.0, 13.0, 11.9)","(51.0, 110.0, 102.5)","(41.0, 50.0, 48.666666666666664)","(31.0, 50.0, 43.0)","(41.0, 50.0, 46.25)"
07-01-2023 16:52:43.005066,"(2.3, 2.56, 2.5428571428571427)","(3.9, 5.2, 5.147826086956522)","(51.0, 70.0, 67.85714285714286)","(12.0, 15.5, 14.757142857142856)","(16.0, 22.0, 21.333333333333332)","(10.0, 15.5, 13.833333333333334)","(51.0, 100.0, 82.0)","(21.0, 38.0, 31.333333333333332)","(10.0, 13.0, 11.842105263157894)","(51.0, 110.0, 96.66666666666667)","(41.0, 50.0, 49.14285714285714)","(31.0, 50.0, 40.666666666666664)","(41.0, 50.0, 45.2)"
07-01-2023 16:52:44.455985,"(2.3, 2.56, 2.52)","(3.9, 5.2, 5.1692307692307695)","(51.0, 70.0, 67.85714285714286)","(12.0, 15.5, 15.00943396226415)","(16.0, 22.0, 21.333333333333332)","(10.0, 15.5, 13.833333333333334)","(51.0, 100.0, 82.0)","(21.0, 38.0, 31.333333333333332)","(10.0, 13.0, 12.0)","(51.0, 110.0, 96.66666666666667)","(41.0, 50.0, 49.14285714285714)","(31.0, 50.0, 40.666666666666664)","(41.0, 50.0, 45.2)"
07-01-2023 16:52:45.967323,"(2.3, 2.56, 2.528)","(4.0, 5.2, 5.1692307692307695)","(51.0, 70.0, 67.85714285714286)","(12.0, 15.5, 15.018518518518519)","(16.0, 22.0, 21.333333333333332)","(10.0, 15.5, 13.833333333333334)","(51.0, 100.0, 82.0)","(21.0, 38.0, 31.333333333333332)","(10.0, 13.0, 13.0)","(51.0, 110.0, 96.66666666666667)","(41.0, 50.0, 49.14285714285714)","(31.0, 50.0, 40.666666666666664)","(41.0, 50.0, 45.2)"
07-01-2023 16:52:47.450489,"(2.3, 2.56, 2.528)","(4.0, 5.2, 5.136842105263158)","(51.0, 70.0, 67.85714285714286)","(12.0, 15.5, 15.018518518518519)","(16.0, 22.0, 21.333333333333332)","(10.0, 15.5, 13.833333333333334)","(51.0, 100.0, 82.0)","(21.0, 38.0, 31.333333333333332)","(10.0, 15.0, 13.166666666666666)","(51.0, 110.0, 102.0)","(41.0, 50.0, 49.14285714285714)","(31.0, 50.0, 40.666666666666664)","(41.0, 50.0, 45.2)"
07-01-2023 16:52:48.940167,"(2.3, 2.56, 2.528)","(3.9, 5.2, 5.136842105263158)","(51.0, 70.0, 67.85714285714286)","(12.0, 15.5, 15.018518518518519)","(16.0, 22.0, 21.625)","(10.0, 15.5, 13.833333333333334)","(51.0, 100.0, 82.0)","(21.0, 38.0, 31.333333333333332)","(10.0, 14.0, 12.958333333333334)","(51.0, 110.0, 102.0)","(41.0, 50.0, 49.14285714285714)","(26.0, 50.0, 40.666666666666664)","(41.0, 50.0, 45.2)"
07-01-2023 16:52:50.414593,"(2.3, 2.56, 2.528)","(3.9, 5.2, 5.136842105263158)","(51.0, 70.0, 67.85714285714286)","(12.0, 15.5, 15.018518518518519)","(16.0, 22.0, 21.625)","(10.0, 15.5, 13.833333333333334)","(51.0, 100.0, 82.0)","(21.0, 38.0, 31.333333333333332)","(10.0, 14.0, 12.958333333333334)","(51.0, 110.0, 92.5)","(41.0, 50.0, 49.14285714285714)","(26.0, 50.0, 40.666666666666664)","(41.0, 50.0, 45.2)"
07-01-2023 16:52:51.815745,"(2.3, 2.56, 2.528)","(3.9, 5.2, 5.136842105263158)","(51.0, 70.0, 67.0)","(12.0, 15.5, 15.018518518518519)","(16.0, 22.0, 21.625)","(10.0, 15.5, 13.833333333333334)","(51.0, 100.0, 82.0)","(21.0, 38.0, 31.333333333333332)","(10.0, 14.0, 12.666666666666666)","(51.0, 110.0, 104.16666666666666)","(41.0, 50.0, 49.07692307692308)","(26.0, 50.0, 40.666666666666664)","(41.0, 50.0, 45.2)"
07-01-2023 16:52:53.238010,"(2.3, 2.56, 2.528)","(3.9, 5.2, 5.066666666666667)","(51.0, 70.0, 67.0)","(12.0, 15.5, 15.136363636363637)","(16.0, 22.0, 21.625)","(10.0, 15.5, 13.833333333333334)","(51.0, 100.0, 82.0)","(21.0, 38.0, 31.333333333333332)","(10.0, 14.0, 12.666666666666666)","(51.0, 110.0, 104.16666666666666)","(41.0, 55.0, 49.5)","(26.0, 50.0, 40.666666666666664)","(41.0, 50.0, 45.38461538461539)"
07-01-2023 16:52:54.625872,"(2.3, 2.44, 2.424)","(3.9, 5.2, 5.15)","(51.0, 70.0, 67.0)","(12.0, 15.5, 15.323529411764707)","(16.0, 22.0, 21.625)","(10.0, 15.5, 14.5)","(51.0, 100.0, 90.0)","(21.0, 38.0, 31.333333333333332)","(10.0, 14.0, 12.88888888888889)","(51.0, 110.0, 105.0)","(41.0, 55.0, 48.25)","(26.0, 50.0, 39.5)","(41.0, 50.0, 46.25)"
07-01-2023 16:52:56.034621,"(2.3, 2.44, 2.37030303030303)","(3.9, 5.2, 5.15)","(51.0, 70.0, 67.0)","(12.0, 15.5, 15.323529411764707)","(16.0, 22.0, 21.625)","(10.0, 15.5, 14.5)","(51.0, 100.0, 90.0)","(21.0, 38.0, 31.333333333333332)","(10.0, 14.0, 13.272727272727273)","(51.0, 110.0, 105.0)","(41.0, 55.0, 52.75)","(26.0, 50.0, 39.5)","(41.0, 50.0, 45.285714285714285)"
07-01-2023 16:52:57.398317,"(2.3, 2.44, 2.385238095238095)","(3.9, 5.2, 5.188461538461539)","(51.0, 70.0, 67.0)","(12.0, 15.5, 15.035714285714286)","(16.0, 22.0, 20.75)","(10.0, 16.0, 13.642857142857142)","(51.0, 100.0, 90.0)","(21.0, 38.0, 31.333333333333332)","(10.0, 14.0, 13.272727272727273)","(51.0, 110.0, 105.0)","(41.0, 55.0, 52.75)","(26.0, 50.0, 39.5)","(41.0, 50.0, 45.285714285714285)"
07-01-2023 16:52:58.753622,"(2.3, 2.44, 2.3794736842105264)","(3.9, 5.2, 5.188461538461539)","(51.0, 70.0, 68.125)","(12.0, 15.5, 15.035714285714286)","(16.0, 22.0, 20.75)","(10.0, 16.0, 13.75)","(51.0, 100.0, 90.0)","(21.0, 38.0, 31.333333333333332)","(10.0, 14.0, 13.571428571428571)","(51.0, 110.0, 105.0)","(41.0, 55.0, 53.36363636363637)","(26.0, 48.0, 42.0)","(41.0, 50.0, 46.7)"
07-01-2023 16:53:00.148438,"(2.3, 2.44, 2.37030303030303)","(3.9, 5.2, 5.191666666666666)","(51.0, 70.0, 68.125)","(12.0, 15.5, 15.035714285714286)","(16.0, 22.0, 20.75)","(10.0, 16.0, 14.285714285714285)","(51.0, 100.0, 82.0)","(21.0, 38.0, 31.333333333333332)","(10.0, 14.0, 13.7)","(51.0, 110.0, 105.0)","(41.0, 55.0, 53.36363636363637)","(26.0, 48.0, 42.0)","(41.0, 50.0, 46.7)"
07-01-2023 16:53:01.478681,"(2.3, 2.44, 2.37030303030303)","(3.9, 5.2, 5.191666666666666)","(51.0, 70.0, 68.125)","(12.0, 15.5, 15.035714285714286)","(16.0, 22.0, 21.75)","(10.0, 16.0, 14.5)","(51.0, 100.0, 82.0)","(21.0, 38.0, 31.333333333333332)","(10.0, 14.0, 13.2)","(51.0, 110.0, 105.0)","(41.0, 55.0, 53.36363636363637)","(26.0, 48.0, 43.0)","(41.0, 50.0, 46.7)"
07-01-2023 16:53:02.901520,"(2.3, 2.44, 2.379344262295082)","(3.9, 5.2, 5.177777777777778)","(51.0, 70.0, 65.0)","(12.0, 15.5, 15.035714285714286)","(16.0, 22.0, 21.75)","(10.0, 15.5, 14.5)","(51.0, 100.0, 78.57142857142857)","(21.0, 38.0, 31.333333333333332)","(10.0, 14.0, 13.2)","(51.0, 110.0, 95.0)","(41.0, 55.0, 53.0)","(26.0, 50.0, 43.0)","(41.0, 50.0, 46.7)"
07-01-2023 16:53:04.332364,"(2.3, 2.44, 2.3905263157894736)","(3.9, 5.2, 5.020689655172414)","(51.0, 70.0, 69.44444444444444)","(12.0, 15.5, 15.035714285714286)","(16.0, 22.0, 21.333333333333332)","(10.0, 15.5, 15.383116883116884)","(51.0, 100.0, 78.57142857142857)","(21.0, 38.0, 34.0)","(10.0, 14.0, 13.904761904761905)","(51.0, 110.0, 95.0)","(41.0, 55.0, 53.0)","(26.0, 50.0, 43.0)","(41.0, 50.0, 46.7)"
07-01-2023 16:53:05.887091,"(2.3, 2.42, 2.3899999999999997)","(3.9, 5.2, 5.020689655172414)","(51.0, 70.0, 69.44444444444444)","(12.0, 15.5, 15.035714285714286)","(16.0, 22.0, 21.333333333333332)","(10.0, 15.5, 15.383116883116884)","(51.0, 100.0, 78.57142857142857)","(21.0, 38.0, 34.0)","(10.0, 14.0, 13.905882352941177)","(51.0, 110.0, 95.0)","(41.0, 55.0, 52.3)","(26.0, 50.0, 43.0)","(41.0, 50.0, 46.7)"
07-01-2023 16:53:07.239510,"(2.3, 2.42, 2.398867924528302)","(4.0, 5.2, 5.020689655172414)","(51.0, 70.0, 69.44444444444444)","(12.0, 15.5, 15.125)","(16.0, 22.0, 21.333333333333332)","(10.0, 15.5, 15.383116883116884)","(51.0, 100.0, 78.57142857142857)","(26.0, 38.0, 34.0)","(10.0, 14.0, 13.905882352941177)","(51.0, 110.0, 95.0)","(41.0, 55.0, 52.3)","(26.0, 50.0, 43.0)","(41.0, 50.0, 47.857142857142854)"
07-01-2023 16:53:08.521476,"(2.3, 2.42, 2.398867924528302)","(4.0, 5.2, 5.020689655172414)","(51.0, 70.0, 69.44444444444444)","(12.0, 15.5, 15.125)","(16.0, 22.0, 21.333333333333332)","(10.0, 15.5, 15.383116883116884)","(51.0, 100.0, 78.57142857142857)","(26.0, 38.0, 34.0)","(10.0, 14.0, 13.905882352941177)","(51.0, 110.0, 95.0)","(41.0, 55.0, 52.3)","(26.0, 50.0, 38.714285714285715)","(41.0, 50.0, 47.857142857142854)"
07-01-2023 16:53:09.809374,"(2.3, 2.42, 2.3870967741935485)","(4.0, 5.1, 5.03)","(51.0, 70.0, 69.44444444444444)","(12.0, 15.5, 15.035714285714286)","(16.0, 22.0, 21.642857142857142)","(10.0, 15.5, 15.383116883116884)","(51.0, 100.0, 78.57142857142857)","(26.0, 38.0, 34.0)","(10.0, 14.0, 13.905882352941177)","(51.0, 110.0, 95.0)","(41.0, 55.0, 52.3)","(26.0, 55.0, 38.375)","(41.0, 50.0, 46.57142857142857)"
07-01-2023 16:53:11.124253,"(2.3, 2.42, 2.384)","(4.0, 5.1, 5.058)","(51.0, 70.0, 69.44444444444444)","(12.0, 15.5, 15.035714285714286)","(16.0, 22.0, 21.642857142857142)","(10.0, 15.5, 15.383116883116884)","(51.0, 100.0, 78.57142857142857)","(26.0, 38.0, 34.0)","(10.0, 14.0, 13.905882352941177)","(51.0, 110.0, 95.0)","(41.0, 55.0, 52.3)","(26.0, 55.0, 46.13333333333333)","(41.0, 50.0, 46.57142857142857)"
07-01-2023 16:53:12.568663,"(2.3, 2.42, 2.384)","(4.0, 5.1, 5.058)","(51.0, 70.0, 69.44444444444444)","(12.0, 15.5, 15.035714285714286)","(16.0, 22.0, 21.642857142857142)","(10.0, 15.5, 15.383116883116884)","(51.0, 100.0, 83.33333333333333)","(26.0, 38.0, 35.0)","(10.0, 14.0, 13.905882352941177)","(51.0, 110.0, 95.0)","(41.0, 55.0, 58.25)","(26.0, 55.0, 43.1)","(41.0, 50.0, 46.57142857142857)"
07-01-2023 16:53:13.954951,"(2.3, 2.42, 2.384)","(4.0, 5.1, 5.058)","(51.0, 70.0, 69.44444444444444)","(12.0, 15.5, 15.035714285714286)","(16.0, 22.0, 21.642857142857142)","(10.0, 15.5, 15.383116883116884)","(51.0, 100.0, 78.57142857142857)","(26.0, 40.0, 35.0)","(10.0, 14.0, 13.905882352941177)","(51.0, 110.0, 97.5)","(41.0, 60.0, 58.25)","(26.0, 55.0, 45.5)","(41.0, 50.0, 46.57142857142857)"
07-01-2023 16:53:15.348432,"(2.3, 2.42, 2.384)","(4.0, 5.1, 5.058181818181818)","(51.0, 70.0, 69.44444444444444)","(12.0, 15.5, 15.035714285714286)","(16.0, 22.0, 21.642857142857142)","(10.0, 15.5, 15.383116883116884)","(51.0, 100.0, 83.33333333333333)","(26.0, 40.0, 35.0)","(10.0, 14.0, 13.905882352941177)","(51.0, 110.0, 90.0)","(41.0, 60.0, 58.25)","(26.0, 55.0, 45.5)","(41.0, 50.0, 46.57142857142857)"
07-01-2023 16:53:16.769727,"(2.3, 2.42, 2.409411764705882)","(4.0, 5.1, 4.997777777777777)","(51.0, 70.0, 69.44444444444444)","(12.0, 15.5, 15.035714285714286)","(16.0, 22.0, 21.642857142857142)","(10.0, 15.5, 15.383116883116884)","(51.0, 100.0, 83.33333333333333)","(26.0, 40.0, 35.0)","(10.0, 14.0, 13.905882352941177)","(51.0, 100.0, 85.0)","(41.0, 60.0, 58.25)","(26.0, 55.0, 44.375)","(41.0, 50.0, 46.57142857142857)"
07-01-2023 16:53:18.201346,"(2.3, 2.42, 2.409411764705882)","(4.0, 5.1, 4.997777777777777)","(51.0, 70.0, 69.44444444444444)","(12.0, 15.5, 15.035714285714286)","(16.0, 22.0, 21.642857142857142)","(10.0, 15.5, 15.383116883116884)","(51.0, 100.0, 78.57142857142857)","(26.0, 40.0, 35.0)","(10.0, 14.0, 13.905882352941177)","(51.0, 95.0, 87.5)","(41.0, 60.0, 58.25)","(26.0, 55.0, 45.2)","(41.0, 50.0, 46.57142857142857)"
07-01-2023 16:53:19.537284,"(2.3, 2.42, 2.409411764705882)","(4.0, 5.1, 4.997777777777777)","(51.0, 70.0, 69.44444444444444)","(12.0, 15.5, 15.035714285714286)","(16.0, 22.0, 21.333333333333332)","(10.0, 15.5, 15.383116883116884)","(51.0, 100.0, 83.33333333333333)","(26.0, 40.0, 35.0)","(10.0, 14.0, 13.905882352941177)","(51.0, 95.0, 87.5)","(41.0, 60.0, 57.6)","(26.0, 50.0, 44.0)","(41.0, 50.0, 46.57142857142857)"
07-01-2023 16:53:20.890964,"(2.3, 2.42, 2.4)","(4.0, 5.1, 4.997777777777777)","(51.0, 70.0, 69.44444444444444)","(12.0, 15.5, 15.333333333333334)","(16.0, 22.0, 21.333333333333332)","(10.0, 15.5, 15.383116883116884)","(51.0, 100.0, 83.33333333333333)","(26.0, 40.0, 35.0)","(10.0, 14.0, 13.905882352941177)","(51.0, 95.0, 87.5)","(41.0, 60.0, 58.5)","(26.0, 50.0, 44.0)","(41.0, 50.0, 47.857142857142854)"
07-01-2023 16:53:22.345400,"(2.25, 2.42, 2.4)","(4.2, 5.1, 4.997777777777777)","(51.0, 70.0, 69.44444444444444)","(12.0, 16.0, 15.428571428571429)","(16.0, 22.0, 21.75)","(10.0, 15.5, 15.383116883116884)","(51.0, 100.0, 83.33333333333333)","(26.0, 40.0, 35.0)","(10.0, 14.0, 13.905882352941177)","(51.0, 95.0, 87.5)","(41.0, 60.0, 58.5)","(26.0, 50.0, 44.0)","(41.0, 50.0, 47.857142857142854)"
07-01-2023 16:53:23.733765,"(2.25, 2.42, 2.395652173913043)","(4.2, 5.1, 5.029230769230769)","(51.0, 70.0, 69.44444444444444)","(12.0, 16.5, 15.107142857142858)","(16.0, 22.0, 21.75)","(10.0, 15.5, 15.383116883116884)","(51.0, 100.0, 83.33333333333333)","(26.0, 40.0, 31.5)","(10.0, 14.0, 13.905882352941177)","(51.0, 95.0, 87.5)","(41.0, 60.0, 56.666666666666664)","(26.0, 50.0, 44.0)","(41.0, 50.0, 46.57142857142857)"
07-01-2023 16:53:25.140202,"(2.25, 2.42, 2.395652173913043)","(4.2, 5.1, 4.963157894736843)","(51.0, 70.0, 69.0)","(12.0, 16.5, 15.107142857142858)","(16.0, 22.0, 21.81818181818182)","(10.0, 15.5, 15.383116883116884)","(51.0, 100.0, 78.57142857142857)","(26.0, 42.0, 31.5)","(10.0, 14.0, 13.905882352941177)","(51.0, 95.0, 87.5)","(41.0, 60.0, 58.333333333333336)","(26.0, 50.0, 44.0)","(41.0, 50.0, 46.57142857142857)"
07-01-2023 16:53:26.441825,"(2.25, 2.42, 2.4042105263157896)","(4.2, 5.0, 4.963157894736843)","(51.0, 70.0, 69.0)","(12.0, 16.5, 15.083333333333334)","(16.0, 22.0, 21.81818181818182)","(10.0, 15.5, 14.75)","(51.0, 100.0, 83.33333333333333)","(26.0, 42.0, 31.5)","(10.0, 14.0, 13.428571428571429)","(51.0, 95.0, 87.5)","(41.0, 60.0, 53.75)","(26.0, 50.0, 44.0)","(41.0, 50.0, 46.57142857142857)"
07-01-2023 16:53:27.731529,"(2.25, 2.42, 2.409411764705882)","(4.2, 5.0, 4.963157894736843)","(51.0, 70.0, 65.0)","(12.0, 16.5, 15.083333333333334)","(16.0, 22.0, 21.81818181818182)","(10.0, 15.5, 14.3)","(51.0, 100.0, 83.33333333333333)","(26.0, 42.0, 31.5)","(10.0, 14.0, 13.428571428571429)","(51.0, 95.0, 87.5)","(41.0, 65.0, 52.25)","(26.0, 50.0, 44.0)","(41.0, 50.0, 46.57142857142857)"
07-01-2023 16:53:29.066712,"(2.2, 2.42, 2.409411764705882)","(4.2, 5.0, 5.1716981132075475)","(51.0, 70.0, 65.0)","(12.0, 16.5, 15.324324324324325)","(16.0, 22.0, 21.846153846153847)","(10.0, 15.5, 14.9375)","(51.0, 100.0, 83.33333333333333)","(26.0, 42.0, 36.0)","(10.0, 14.0, 13.75)","(51.0, 95.0, 87.5)","(41.0, 65.0, 45.0)","(26.0, 50.0, 44.0)","(41.0, 50.0, 46.57142857142857)"
07-01-2023 16:53:30.421022,"(2.2, 2.32, 2.3177304964539007)","(4.2, 5.3, 5.174074074074074)","(51.0, 70.0, 65.0)","(12.0, 16.5, 15.324324324324325)","(16.0, 22.0, 21.846153846153847)","(10.0, 15.5, 14.807692307692308)","(51.0, 100.0, 90.625)","(26.0, 42.0, 36.0)","(10.0, 14.0, 13.75)","(51.0, 95.0, 87.5)","(41.0, 46.0, 45.333333333333336)","(26.0, 50.0, 44.0)","(41.0, 50.0, 46.57142857142857)"
07-01-2023 16:53:31.760859,"(2.2, 2.32, 2.3177304964539007)","(4.2, 5.3, 5.157142857142857)","(51.0, 70.0, 65.0)","(12.0, 16.5, 15.324324324324325)","(16.0, 22.0, 21.846153846153847)","(10.0, 15.5, 14.875)","(51.0, 100.0, 90.0)","(26.0, 42.0, 39.0)","(10.0, 14.0, 13.8)","(51.0, 95.0, 87.5)","(41.0, 46.0, 45.5)","(26.0, 50.0, 46.666666666666664)","(41.0, 50.0, 46.57142857142857)"
07-01-2023 16:53:33.109999,"(2.2, 2.28, 2.2721311475409833)","(4.2, 5.4, 5.276923076923077)","(51.0, 70.0, 68.33333333333333)","(12.0, 16.5, 15.61111111111111)","(16.0, 23.0, 22.09090909090909)","(10.0, 16.0, 15.357142857142858)","(51.0, 130.0, 85.0)","(26.0, 42.0, 39.0)","(10.0, 14.0, 13.818181818181818)","(51.0, 95.0, 92.5)","(41.0, 46.0, 45.5)","(26.0, 50.0, 46.666666666666664)","(41.0, 50.0, 46.30769230769231)"
