,Ill Be Gone,Rudibatootie,Drake Passage,Regal Duke,Tactfull,Fournaise,Belluna,Jahbath,White Heath,Parisian Veil,Socialite Miss,Bostock Raider
07-01-2023 15:34:55.055588,"(71.0, 100.0, 95.25)","(31.0, 48.0, 47.333333333333336)","(11.0, 12.5, 12.084848484848484)","(12.0, 13.5, 12.28)","(2.45, 2.94, 2.9513725490196077)","(31.0, 34.0, 32.46341463414634)","(8.5, 10.5, 10.115)","(19.0, 25.0, 24.5)","(91.0, 200.0, 186.66666666666666)","(10.0, 11.0, 10.91645885286783)","(8.0, 9.6, 9.265648854961832)","(9.0, 10.5, 10.329376854599406)"
07-01-2023 15:34:56.585088,"(71.0, 100.0, 90.17241379310344)","(31.0, 48.0, 47.6)","(11.0, 12.5, 12.085308056872037)","(12.0, 12.5, 12.986301369863014)","(2.45, 2.96, 2.9514942528735633)","(31.0, 34.0, 32.51764705882353)","(8.5, 10.5, 10.15929203539823)","(19.0, 25.0, 24.557377049180328)","(91.0, 200.0, 184.70588235294116)","(10.0, 11.0, 10.920537897310513)","(8.0, 9.4, 9.26865671641791)","(9.0, 10.5, 10.329376854599406)"
07-01-2023 15:34:58.073268,"(71.0, 100.0, 95.71428571428571)","(31.0, 48.0, 47.6)","(11.0, 12.5, 12.085308056872037)","(12.0, 13.0, 12.986301369863014)","(2.45, 2.96, 2.9514942528735633)","(31.0, 34.0, 32.51764705882353)","(8.5, 10.5, 10.15929203539823)","(19.0, 25.0, 24.557377049180328)","(91.0, 190.0, 184.70588235294116)","(10.0, 11.0, 10.920537897310513)","(8.0, 9.4, 9.26865671641791)","(9.0, 10.5, 10.329376854599406)"
07-01-2023 15:34:59.566771,"(61.0, 100.0, 94.0)","(31.0, 48.0, 47.714285714285715)","(11.0, 12.5, 12.363636363636363)","(12.0, 13.5, 13.366666666666667)","(2.5, 2.94, 2.8965151515151515)","(31.0, 34.0, 32.55172413793103)","(8.5, 10.5, 10.197033898305085)","(19.0, 25.0, 24.578125)","(91.0, 190.0, 237.0)","(10.0, 11.0, 10.927872860635697)","(8.0, 9.2, 9.16872427983539)","(9.0, 11.0, 10.498397435897436)"
07-01-2023 15:35:01.130310,"(61.0, 95.0, 90.83333333333333)","(31.0, 48.0, 48.0)","(11.0, 13.0, 12.677966101694915)","(12.0, 13.5, 13.472222222222221)","(2.5, 2.9, 2.8944594594594593)","(31.0, 34.0, 32.630434782608695)","(8.5, 10.5, 10.206642066420665)","(19.0, 25.0, 24.6)","(91.0, 270.0, 196.66666666666666)","(10.0, 11.0, 10.915331807780321)","(8.0, 9.2, 9.117241379310345)","(9.0, 10.5, 10.685534591194969)"
07-01-2023 15:35:02.638345,"(61.0, 95.0, 87.66666666666667)","(31.0, 50.0, 47.89473684210526)","(11.0, 13.0, 12.74793388429752)","(12.0, 13.5, 13.375)","(2.5, 2.9, 2.8628070175438594)","(31.0, 34.0, 32.623655913978496)","(8.5, 10.5, 10.304812834224599)","(19.0, 25.0, 24.6)","(91.0, 250.0, 180.0)","(10.0, 11.0, 10.915478615071283)","(8.0, 9.2, 9.120606060606061)","(9.0, 11.0, 10.745145631067961)"
07-01-2023 15:35:04.100916,"(61.0, 95.0, 88.88888888888889)","(31.0, 50.0, 47.89473684210526)","(11.0, 13.0, 12.698675496688741)","(12.0, 13.5, 13.375)","(2.5, 2.88, 2.8526359832635984)","(31.0, 34.0, 32.59340659340659)","(8.5, 10.5, 10.287564766839377)","(19.0, 25.0, 24.6)","(91.0, 240.0, 195.0)","(10.0, 11.0, 10.900602409638553)","(8.0, 9.2, 9.121846153846153)","(9.0, 11.0, 10.765853658536585)"
07-01-2023 15:35:05.523669,"(61.0, 95.0, 88.88888888888889)","(31.0, 50.0, 48.0)","(11.0, 13.0, 13.08)","(12.0, 13.5, 13.378151260504202)","(2.5, 2.86, 2.833488372093023)","(31.0, 34.0, 32.60674157303371)","(8.5, 10.5, 10.526501766784452)","(19.0, 25.0, 24.6)","(91.0, 220.0, 180.0)","(10.0, 11.0, 10.902061855670103)","(8.0, 9.2, 9.096326530612245)","(9.0, 11.0, 10.785714285714286)"
07-01-2023 15:35:06.953998,"(61.0, 95.0, 88.88888888888889)","(31.0, 50.0, 48.13333333333333)","(11.0, 13.5, 13.142241379310345)","(12.0, 13.5, 13.591463414634147)","(2.5, 2.84, 2.8074074074074074)","(31.0, 34.0, 32.729729729729726)","(8.5, 11.0, 10.437823834196891)","(19.0, 25.0, 24.666666666666668)","(91.0, 220.0, 180.0)","(10.0, 11.0, 10.75)","(8.0, 9.2, 9.108303249097473)","(9.0, 11.0, 10.834905660377359)"
07-01-2023 15:35:08.415825,"(61.0, 95.0, 90.71428571428571)","(31.0, 50.0, 48.13333333333333)","(11.0, 13.5, 13.116071428571429)","(12.0, 14.0, 13.631944444444445)","(2.5, 2.82, 2.792920353982301)","(31.0, 34.0, 32.743589743589745)","(8.5, 10.5, 10.382096069868995)","(19.0, 25.0, 24.688524590163933)","(91.0, 210.0, 183.33333333333334)","(10.0, 11.0, 10.754098360655737)","(8.0, 9.2, 9.115217391304347)","(9.0, 11.0, 11.265625)"
07-01-2023 15:35:09.916057,"(61.0, 95.0, 90.71428571428571)","(31.0, 50.0, 48.13333333333333)","(11.0, 13.5, 13.0)","(12.0, 14.0, 13.676829268292684)","(2.5, 2.8, 2.7826041666666663)","(31.0, 34.0, 32.753246753246756)","(8.5, 10.5, 10.39453125)","(19.0, 25.0, 24.6)","(91.0, 210.0, 191.8181818181818)","(10.0, 11.0, 10.754620123203285)","(8.0, 9.2, 9.115217391304347)","(9.0, 11.5, 11.233812949640289)"
07-01-2023 15:35:11.371125,"(61.0, 100.0, 92.5)","(31.0, 50.0, 48.63414634146341)","(11.0, 13.0, 13.04861111111111)","(12.0, 14.0, 13.716666666666667)","(2.45, 2.8, 2.769170731707317)","(31.0, 34.0, 32.89655172413793)","(8.5, 10.5, 10.66326530612245)","(19.0, 25.0, 24.662337662337663)","(91.0, 200.0, 193.07692307692307)","(10.0, 11.0, 10.740773286467487)","(8.0, 9.2, 9.230851063829787)","(9.0, 11.5, 11.64236111111111)"
07-01-2023 15:35:12.849710,"(61.0, 90.0, 89.0625)","(31.0, 50.0, 51.5)","(11.0, 13.5, 13.379807692307692)","(12.0, 14.0, 14.12)","(2.45, 2.78, 2.7609302325581395)","(31.0, 34.0, 33.204819277108435)","(8.5, 11.0, 9.932584269662922)","(19.0, 25.0, 25.448275862068964)","(91.0, 200.0, 202.5)","(10.0, 11.0, 10.769982238010657)","(8.0, 9.4, 9.300775193798449)","(9.0, 12.0, 11.453252032520325)"
07-01-2023 15:35:14.314962,"(61.0, 90.0, 89.0625)","(31.0, 55.0, 51.5)","(11.0, 13.5, 13.379807692307692)","(11.0, 14.5, 14.12)","(2.5, 2.78, 2.7572237960339945)","(31.0, 34.0, 33.297872340425535)","(8.5, 10.0, 9.493617021276597)","(20.0, 26.0, 25.666666666666668)","(91.0, 240.0, 234.0)","(10.0, 11.0, 10.782718120805368)","(8.0, 9.4, 9.35177304964539)","(9.0, 11.5, 11.8)"
07-01-2023 15:35:15.852599,"(61.0, 95.0, 89.64285714285714)","(31.0, 55.0, 51.1764705882353)","(11.0, 13.5, 13.402777777777779)","(11.0, 14.5, 14.234513274336283)","(2.5, 2.78, 2.759240506329114)","(31.0, 34.0, 33.297872340425535)","(8.5, 9.8, 9.416)","(20.0, 26.0, 25.563636363636363)","(91.0, 240.0, 210.0)","(10.0, 11.0, 10.7793867120954)","(8.0, 9.4, 9.348091603053435)","(9.0, 12.0, 11.8)"
07-01-2023 15:35:17.433378,"(61.0, 95.0, 89.64285714285714)","(31.0, 55.0, 50.592592592592595)","(11.0, 13.5, 13.414634146341463)","(11.0, 14.5, 14.588888888888889)","(2.5, 2.78, 2.738646616541353)","(31.0, 34.0, 33.326530612244895)","(8.5, 9.8, 9.524067796610169)","(20.0, 26.0, 25.586206896551722)","(91.0, 240.0, 210.0)","(10.0, 11.0, 10.779534109816971)","(8.0, 9.4, 9.352941176470589)","(9.0, 12.0, 11.987394957983193)"
07-01-2023 15:35:18.966236,"(61.0, 95.0, 91.66666666666667)","(31.0, 55.0, 51.69444444444444)","(11.0, 13.5, 12.591796875)","(11.0, 15.0, 14.84375)","(2.45, 2.76, 2.759245283018868)","(31.0, 34.0, 33.602739726027394)","(9.0, 9.6, 9.385549132947977)","(19.0, 26.0, 26.53846153846154)","(91.0, 240.0, 210.0)","(10.0, 11.0, 10.786963434022258)","(8.0, 9.4, 9.366863905325443)","(9.0, 12.0, 11.988721804511279)"
07-01-2023 15:35:20.577982,"(61.0, 95.0, 96.66666666666667)","(31.0, 55.0, 54.26966292134831)","(11.0, 13.0, 12.317757009345794)","(11.0, 15.0, 14.717948717948717)","(2.45, 2.76, 2.7514285714285713)","(31.0, 34.0, 33.61073825503356)","(9.0, 9.4, 9.393491124260356)","(19.0, 27.0, 26.807692307692307)","(91.0, 240.0, 210.0)","(10.0, 11.0, 10.789638932496075)","(8.0, 9.4, 9.374011299435029)","(9.0, 12.0, 11.917682926829269)"
07-01-2023 15:35:22.045991,"(61.0, 100.0, 95.83333333333333)","(31.0, 55.0, 54.23076923076923)","(11.0, 13.0, 12.426791277258568)","(11.0, 15.0, 14.606666666666667)","(2.45, 2.78, 2.7245517241379313)","(31.0, 34.0, 33.6319018404908)","(8.5, 9.4, 9.394240837696335)","(20.0, 27.0, 26.97752808988764)","(101.0, 240.0, 226.66666666666666)","(10.0, 11.0, 10.801775147928995)","(8.0, 9.4, 9.458441558441558)","(9.0, 12.0, 12.084126984126984)"
07-01-2023 15:35:23.505232,"(61.0, 100.0, 95.83333333333333)","(31.0, 55.0, 54.24528301886792)","(11.0, 13.0, 12.439759036144578)","(11.0, 15.0, 14.624203821656051)","(2.45, 2.74, 2.7297737556561086)","(31.0, 34.0, 33.63855421686747)","(8.5, 9.4, 9.430769230769231)","(20.0, 27.0, 26.730923694779115)","(101.0, 240.0, 228.0)","(10.0, 11.0, 10.80466472303207)","(8.0, 9.6, 9.46332288401254)","(9.0, 12.5, 12.07328990228013)"
07-01-2023 15:35:24.851419,"(61.0, 100.0, 95.83333333333333)","(31.0, 55.0, 54.26605504587156)","(11.0, 13.0, 12.437853107344633)","(11.0, 15.0, 14.652941176470588)","(2.45, 2.74, 2.7186491557223267)","(31.0, 34.0, 33.642857142857146)","(8.5, 9.6, 9.497872340425532)","(20.0, 28.0, 26.75098814229249)","(101.0, 240.0, 228.0)","(10.0, 11.0, 10.806916426512968)","(8.0, 9.6, 9.452991452991453)","(9.0, 12.5, 12.07328990228013)"
07-01-2023 15:35:26.267286,"(61.0, 100.0, 95.83333333333333)","(31.0, 55.0, 58.660714285714285)","(11.0, 13.0, 12.464071856287426)","(11.0, 15.0, 14.644578313253012)","(2.45, 2.72, 2.7186491557223267)","(31.0, 34.0, 33.64912280701754)","(8.5, 9.6, 9.672)","(20.0, 28.0, 26.765625)","(101.0, 240.0, 229.0909090909091)","(10.0, 11.0, 10.877551020408163)","(8.0, 9.6, 9.429508196721311)","(9.0, 12.5, 12.103030303030303)"
07-01-2023 15:35:27.608833,"(61.0, 95.0, 90.625)","(31.0, 60.0, 58.34710743801653)","(11.0, 13.0, 12.494350282485875)","(11.0, 15.0, 14.6775956284153)","(2.45, 2.72, 2.718840579710145)","(31.0, 34.0, 34.723404255319146)","(8.5, 9.8, 9.677018633540373)","(20.0, 28.0, 26.807547169811322)","(101.0, 240.0, 230.0)","(10.0, 11.0, 10.880450070323487)","(8.0, 9.6, 9.4375)","(9.0, 12.5, 12.126780626780628)"
07-01-2023 15:35:28.984312,"(61.0, 95.0, 91.0)","(31.0, 60.0, 58.34710743801653)","(11.0, 13.0, 12.487106017191977)","(11.0, 15.0, 14.67403314917127)","(2.45, 2.72, 2.7521696574225123)","(31.0, 36.0, 34.723404255319146)","(8.5, 9.8, 9.536470588235295)","(20.0, 28.0, 26.807547169811322)","(101.0, 240.0, 220.0)","(10.0, 11.0, 10.748868778280542)","(8.0, 9.6, 9.395424836601308)","(9.0, 12.5, 12.149275362318841)"
07-01-2023 15:35:30.362803,"(61.0, 95.0, 91.0)","(31.0, 60.0, 58.34710743801653)","(11.0, 13.0, 12.518324607329843)","(11.0, 15.0, 14.66304347826087)","(2.45, 2.76, 2.751160220994475)","(31.0, 36.0, 35.68421052631579)","(8.5, 9.6, 9.526666666666667)","(20.0, 28.0, 26.803030303030305)","(101.0, 240.0, 220.0)","(10.0, 11.0, 10.738880918220946)","(8.0, 9.4, 9.396634615384615)","(9.0, 12.5, 12.162011173184357)"
07-01-2023 15:35:31.760017,"(61.0, 95.0, 90.625)","(31.0, 60.0, 58.34710743801653)","(11.0, 13.0, 12.607981220657276)","(11.0, 15.0, 14.66304347826087)","(2.45, 2.76, 2.7694827586206894)","(31.0, 36.0, 35.68421052631579)","(8.5, 9.6, 9.546153846153846)","(20.0, 28.0, 26.803030303030305)","(101.0, 240.0, 220.0)","(10.0, 11.0, 10.737645348837209)","(8.0, 9.4, 9.383703703703704)","(9.0, 12.5, 11.93723849372385)"
07-01-2023 15:35:33.183478,"(61.0, 95.0, 90.0)","(31.0, 60.0, 55.833333333333336)","(10.0, 13.0, 12.54874651810585)","(11.0, 15.0, 14.677777777777777)","(2.45, 2.78, 2.809230769230769)","(31.0, 36.0, 34.61538461538461)","(8.5, 9.6, 9.512781954887219)","(20.0, 28.0, 26.79847908745247)","(101.0, 240.0, 220.0)","(10.0, 11.0, 10.768533772652388)","(8.0, 9.4, 9.381408450704226)","(9.0, 12.0, 11.967791411042946)"
07-01-2023 15:35:34.562909,"(61.0, 90.0, 89.42857142857143)","(31.0, 60.0, 55.833333333333336)","(10.0, 13.0, 12.553370786516854)","(11.0, 15.0, 14.657608695652174)","(2.45, 2.82, 2.808)","(31.0, 38.0, 34.62222222222222)","(8.5, 9.6, 9.382584269662921)","(20.0, 28.0, 26.787401574803148)","(101.0, 240.0, 212.0)","(10.0, 11.0, 10.77165932452276)","(8.0, 9.4, 9.366470588235295)","(9.0, 12.0, 11.964831804281346)"
07-01-2023 15:35:35.914449,"(61.0, 90.0, 89.41176470588235)","(31.0, 60.0, 55.833333333333336)","(10.0, 13.0, 12.359574468085107)","(11.0, 15.0, 14.657608695652174)","(2.45, 2.82, 2.8110967741935484)","(31.0, 38.0, 34.43478260869565)","(8.5, 9.4, 9.379124579124579)","(20.0, 28.0, 26.784313725490197)","(101.0, 240.0, 212.0)","(10.0, 11.0, 10.78783151326053)","(8.0, 9.4, 9.365680473372782)","(9.0, 12.0, 11.966076696165192)"
07-01-2023 15:35:37.318685,"(61.0, 90.0, 88.94736842105263)","(31.0, 60.0, 55.833333333333336)","(10.0, 12.5, 12.37732342007435)","(11.0, 15.0, 14.393548387096775)","(2.45, 2.82, 2.829230769230769)","(31.0, 38.0, 35.142857142857146)","(8.5, 9.4, 9.378109452736318)","(20.0, 28.0, 26.7984496124031)","(101.0, 240.0, 180.0)","(10.0, 11.0, 10.792834890965732)","(8.0, 9.4, 9.345402298850574)","(9.0, 12.0, 11.966763005780347)"
07-01-2023 15:35:38.770304,"(61.0, 90.0, 88.97435897435898)","(31.0, 60.0, 55.91836734693877)","(10.0, 12.5, 12.366425992779783)","(11.0, 14.5, 14.376543209876543)","(2.45, 2.84, 2.808611111111111)","(31.0, 36.0, 35.1)","(8.5, 9.4, 9.368421052631579)","(20.0, 28.0, 26.895652173913042)","(101.0, 190.0, 177.69230769230768)","(10.0, 11.0, 10.796529968454259)","(8.0, 9.4, 9.357297297297297)","(9.0, 12.0, 12.127388535031848)"
07-01-2023 15:35:40.225600,"(61.0, 90.0, 88.6046511627907)","(31.0, 60.0, 55.91836734693877)","(11.0, 12.5, 12.366788321167883)","(12.0, 14.5, 14.451851851851853)","(2.45, 2.82, 2.7808130081300813)","(31.0, 36.0, 36.095238095238095)","(8.5, 9.4, 9.440963855421687)","(20.0, 27.0, 26.77777777777778)","(101.0, 190.0, 179.0909090909091)","(10.0, 11.0, 10.796208530805687)","(8.0, 9.4, 9.1825)","(10.0, 12.5, 12.195767195767196)"
07-01-2023 15:35:41.667922,"(61.0, 90.0, 88.57142857142857)","(31.0, 60.0, 55.91836734693877)","(11.0, 12.5, 12.605421686746988)","(12.0, 14.5, 14.451851851851853)","(2.45, 2.8, 2.781845688350983)","(31.0, 38.0, 35.76)","(8.5, 9.6, 9.219480519480518)","(20.0, 28.0, 26.77777777777778)","(101.0, 190.0, 179.0909090909091)","(10.0, 11.0, 10.83987915407855)","(8.0, 9.2, 9.173122529644267)","(10.0, 12.5, 12.219653179190752)"
07-01-2023 15:35:43.129088,"(61.0, 90.0, 88.48837209302326)","(31.0, 60.0, 56.22641509433962)","(11.0, 13.0, 12.626436781609195)","(12.0, 14.5, 14.433962264150944)","(2.45, 2.8, 2.7773224043715845)","(31.0, 38.0, 36.25)","(8.5, 9.4, 9.157309941520467)","(20.0, 28.0, 26.807692307692307)","(101.0, 190.0, 180.35714285714286)","(10.0, 11.0, 10.948616600790514)","(8.0, 9.2, 9.174144486692015)","(10.0, 12.5, 12.259900990099009)"
07-01-2023 15:35:44.614360,"(61.0, 90.0, 90.29411764705883)","(31.0, 60.0, 56.666666666666664)","(11.0, 13.0, 12.966911764705882)","(12.0, 14.5, 14.344919786096257)","(2.45, 2.78, 2.7642335766423356)","(31.0, 38.0, 36.981818181818184)","(8.5, 9.2, 9.232894736842105)","(20.0, 28.0, 26.771929824561404)","(101.0, 190.0, 172.0)","(10.0, 11.0, 11.234417344173442)","(8.0, 9.2, 9.172075471698113)","(10.0, 12.5, 12.3841059602649)"
07-01-2023 15:35:46.075455,"(61.0, 100.0, 93.52941176470588)","(31.0, 60.0, 56.77966101694915)","(11.0, 13.5, 12.958483754512635)","(12.0, 14.5, 14.315656565656566)","(2.45, 2.78, 2.761825726141079)","(31.0, 38.0, 36.96296296296296)","(8.5, 9.4, 9.264587973273942)","(20.0, 28.0, 26.774647887323944)","(101.0, 190.0, 172.0)","(10.0, 11.5, 11.117224880382775)","(8.0, 9.2, 9.24321608040201)","(10.0, 12.5, 12.380952380952381)"
07-01-2023 15:35:47.530947,"(61.0, 100.0, 96.98113207547169)","(31.0, 60.0, 56.77966101694915)","(11.0, 13.5, 12.979166666666666)","(12.0, 14.5, 14.339195979899497)","(2.45, 2.78, 2.769123711340206)","(31.0, 38.0, 36.35294117647059)","(8.5, 9.4, 9.1625)","(20.0, 28.0, 26.79584775086505)","(101.0, 190.0, 185.0)","(10.0, 11.5, 11.142201834862385)","(8.0, 9.4, 9.250717703349283)","(10.0, 12.5, 12.36328125)"
07-01-2023 15:35:49.097577,"(71.0, 100.0, 94.43181818181819)","(41.0, 60.0, 57.07692307692308)","(11.0, 13.5, 13.012544802867383)","(12.0, 14.5, 14.335051546391753)","(2.45, 2.78, 2.77491305830208)","(31.0, 38.0, 36.63636363636363)","(8.5, 9.2, 9.16123595505618)","(20.0, 28.0, 26.79584775086505)","(101.0, 190.0, 180.0)","(10.0, 11.5, 11.268953068592058)","(8.0, 9.4, 9.17173144876325)","(10.0, 12.5, 12.395833333333334)"
07-01-2023 15:35:50.626662,"(71.0, 95.0, 94.43181818181819)","(41.0, 60.0, 57.07692307692308)","(11.0, 13.5, 13.012544802867383)","(12.0, 14.5, 14.335051546391753)","(2.45, 2.78, 2.77491305830208)","(31.0, 38.0, 36.63636363636363)","(8.5, 9.2, 9.16123595505618)","(20.0, 28.0, 26.79584775086505)","(101.0, 190.0, 180.0)","(10.0, 11.5, 11.268953068592058)","(8.0, 9.2, 9.17173144876325)","(10.0, 12.5, 12.403314917127071)"
07-01-2023 15:35:52.151662,"(71.0, 95.0, 90.5)","(41.0, 60.0, 57.7027027027027)","(11.0, 13.5, 12.786144578313253)","(12.0, 14.5, 14.338942307692308)","(2.45, 2.76, 2.752867859203693)","(31.0, 38.0, 37.142857142857146)","(8.5, 9.2, 9.232085561497327)","(20.0, 28.0, 26.814814814814813)","(101.0, 210.0, 207.61904761904762)","(10.0, 11.5, 11.232786885245902)","(8.0, 9.2, 9.14691943127962)","(10.0, 12.5, 12.641711229946525)"
07-01-2023 15:35:53.669675,"(71.0, 95.0, 90.0)","(41.0, 60.0, 56.851851851851855)","(11.0, 13.0, 12.258542141230068)","(12.0, 14.5, 14.165217391304347)","(2.45, 2.76, 2.7536922176711527)","(31.0, 38.0, 37.64705882352941)","(8.5, 9.4, 9.268115942028984)","(20.0, 28.0, 26.820338983050846)","(101.0, 210.0, 207.61904761904762)","(10.0, 11.5, 10.868078175895766)","(8.0, 9.2, 9.072727272727272)","(10.0, 13.0, 12.669191919191919)"
07-01-2023 15:35:55.179510,"(71.0, 90.0, 89.140625)","(41.0, 60.0, 58.125)","(11.0, 12.5, 11.863013698630137)","(12.0, 14.5, 14.278846153846153)","(2.45, 2.76, 2.750557880055788)","(31.0, 38.0, 37.72727272727273)","(8.5, 9.4, 9.260937499999999)","(20.0, 28.0, 26.862745098039216)","(101.0, 210.0, 207.82608695652175)","(10.0, 11.0, 10.895962732919255)","(8.0, 9.2, 9.015652173913043)","(10.0, 13.0, 12.64857142857143)"
07-01-2023 15:35:56.548621,"(71.0, 90.0, 89.2063492063492)","(41.0, 60.0, 58.54838709677419)","(11.0, 12.0, 11.604166666666666)","(12.0, 14.5, 14.275)","(2.45, 2.76, 2.752314165497896)","(31.0, 38.0, 38.5)","(8.5, 9.4, 9.344537815126051)","(20.0, 28.0, 26.91304347826087)","(101.0, 210.0, 207.91666666666669)","(10.0, 11.0, 10.908967391304348)","(8.0, 9.2, 9.08842105263158)","(10.0, 13.0, 12.714646464646465)"
07-01-2023 15:35:57.997345,"(71.0, 90.0, 89.33823529411765)","(41.0, 60.0, 58.78787878787879)","(11.0, 12.0, 11.446511627906977)","(12.0, 14.5, 14.28193832599119)","(2.45, 2.76, 2.7545904173106646)","(31.0, 40.0, 38.588235294117645)","(8.5, 9.4, 9.387772925764192)","(20.0, 28.0, 26.94894894894895)","(101.0, 210.0, 190.0)","(10.0, 11.0, 10.92084432717678)","(8.0, 9.2, 9.107692307692307)","(10.0, 13.0, 12.721938775510203)"
07-01-2023 15:35:59.435205,"(61.0, 90.0, 89.36619718309859)","(41.0, 60.0, 58.857142857142854)","(11.0, 12.0, 11.859281437125748)","(12.0, 14.5, 14.282894736842104)","(2.45, 2.76, 2.752077641984184)","(31.0, 40.0, 37.21739130434783)","(8.5, 9.4, 9.393788819875777)","(20.0, 28.0, 26.973607038123166)","(101.0, 210.0, 190.0)","(10.0, 11.0, 10.95054945054945)","(8.0, 9.2, 9.118681318681318)","(10.0, 13.0, 12.763043478260869)"
07-01-2023 15:36:00.845024,"(61.0, 90.0, 89.36619718309859)","(41.0, 60.0, 63.0)","(11.0, 12.5, 11.98076923076923)","(12.0, 14.5, 14.291489361702128)","(2.45, 2.76, 2.752372159090909)","(31.0, 40.0, 38.08)","(8.5, 9.4, 9.502564102564103)","(20.0, 28.0, 26.99421965317919)","(101.0, 210.0, 190.0)","(10.0, 11.0, 10.947164948453608)","(8.0, 9.2, 9.124914675767918)","(10.0, 13.0, 12.78740157480315)"
07-01-2023 15:36:02.221158,"(61.0, 90.0, 85.45454545454545)","(41.0, 65.0, 63.0)","(10.0, 12.5, 11.711678832116789)","(12.0, 14.5, 14.3)","(2.4, 2.76, 2.7323537414965986)","(31.0, 40.0, 37.09090909090909)","(8.5, 9.6, 9.542335766423358)","(21.0, 28.0, 27.02285714285714)","(101.0, 210.0, 205.0)","(10.0, 11.0, 10.872093023255815)","(8.0, 9.2, 9.139931740614333)","(10.0, 13.0, 12.421985815602836)"
07-01-2023 15:36:03.658189,"(61.0, 90.0, 85.38461538461539)","(41.0, 65.0, 63.80681818181818)","(10.0, 12.0, 11.666666666666666)","(12.0, 14.5, 14.320512820512821)","(2.4, 2.76, 2.730636492220651)","(31.0, 40.0, 38.0)","(8.5, 9.6, 9.568789808917197)","(21.0, 28.0, 27.060439560439562)","(101.0, 240.0, 182.30769230769232)","(10.0, 11.0, 10.781791907514451)","(8.0, 9.2, 9.146666666666667)","(10.0, 12.5, 12.441798941798941)"
07-01-2023 15:36:05.078581,"(61.0, 90.0, 85.38461538461539)","(41.0, 65.0, 63.764044943820224)","(10.0, 12.0, 12.08411214953271)","(12.0, 14.5, 14.321818181818182)","(2.45, 2.74, 2.72973293768546)","(31.0, 40.0, 38.0)","(8.5, 9.6, 9.736969696969698)","(21.0, 28.0, 27.090425531914892)","(101.0, 210.0, 182.30769230769232)","(10.0, 11.0, 10.751275510204081)","(8.0, 9.2, 9.131147540983607)","(10.0, 12.5, 12.445)"
07-01-2023 15:36:06.484505,"(61.0, 90.0, 85.38461538461539)","(41.0, 65.0, 63.764044943820224)","(10.0, 12.5, 11.997512437810945)","(12.0, 14.5, 14.315094339622641)","(2.45, 2.74, 2.729727626459144)","(31.0, 40.0, 37.407407407407405)","(8.5, 9.8, 9.727777777777778)","(21.0, 28.0, 27.1139896373057)","(101.0, 210.0, 182.30769230769232)","(10.0, 11.0, 10.701754385964913)","(8.0, 9.2, 9.282142857142857)","(10.0, 12.5, 12.43969849246231)"
07-01-2023 15:36:08.012329,"(61.0, 85.0, 78.0)","(41.0, 65.0, 63.79120879120879)","(10.0, 12.5, 12.319642857142856)","(12.0, 14.5, 14.376126126126126)","(2.4, 2.74, 2.7306272189349112)","(31.0, 38.0, 38.35897435897436)","(8.5, 9.8, 9.73157894736842)","(20.0, 28.0, 27.065573770491802)","(101.0, 210.0, 192.85714285714286)","(10.0, 11.0, 10.63517441860465)","(8.0, 9.4, 9.303829787234042)","(10.0, 12.5, 12.43969849246231)"
07-01-2023 15:36:09.516054,"(61.0, 80.0, 77.5)","(41.0, 65.0, 63.87096774193549)","(10.0, 12.5, 12.378787878787879)","(12.0, 14.5, 14.346456692913385)","(2.4, 2.74, 2.730958904109589)","(31.0, 40.0, 38.31578947368421)","(8.5, 9.8, 9.777551020408163)","(20.0, 28.0, 27.1139896373057)","(101.0, 210.0, 198.0)","(10.0, 11.0, 10.642450142450143)","(8.0, 9.4, 9.26547619047619)","(10.0, 12.5, 12.445205479452055)"
07-01-2023 15:36:11.043957,"(61.0, 80.0, 76.25)","(41.0, 65.0, 63.858695652173914)","(10.0, 12.5, 12.316091954022989)","(12.0, 14.5, 14.346456692913385)","(2.4, 2.74, 2.731062670299728)","(31.0, 40.0, 38.11764705882353)","(8.5, 9.8, 9.770000000000001)","(21.0, 28.0, 27.1139896373057)","(101.0, 210.0, 200.76923076923077)","(10.0, 11.0, 10.642450142450143)","(8.0, 9.2, 9.165714285714285)","(10.0, 12.5, 12.445205479452055)"
07-01-2023 15:36:12.514477,"(61.0, 80.0, 76.25)","(41.0, 65.0, 63.62244897959184)","(10.0, 12.5, 12.335051546391753)","(12.0, 14.5, 14.380952380952381)","(2.4, 2.74, 2.7422611464968156)","(31.0, 40.0, 39.11764705882353)","(8.5, 9.8, 9.733333333333334)","(21.0, 28.0, 27.16990291262136)","(101.0, 210.0, 197.3684210526316)","(10.0, 11.0, 10.616279069767442)","(8.0, 9.2, 9.1088)","(10.0, 12.5, 12.210059171597633)"
07-01-2023 15:36:14.024967,"(61.0, 80.0, 76.25)","(41.0, 65.0, 63.62244897959184)","(10.0, 12.5, 12.119834710743802)","(12.0, 14.5, 14.335416666666667)","(2.4, 2.76, 2.7411186440677966)","(31.0, 40.0, 37.714285714285715)","(8.5, 9.8, 9.732515337423314)","(21.0, 28.0, 27.16990291262136)","(101.0, 210.0, 197.3684210526316)","(10.0, 11.0, 10.66470588235294)","(8.0, 9.2, 8.929577464788732)","(10.0, 12.5, 12.219135802469136)"
