,Goldstar Austin,Goofy Adobe,Grande Vue Ace,Calculated Risk,Opawa Barrel,Replica Rebel,Goldstar Tanner,Got Faith
16-12-2022 10:30:56.110928,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:30:57.217748,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:30:58.236752,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:30:59.273844,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:00.269193,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:01.265412,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:02.306994,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:03.437224,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:04.521261,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:05.510411,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:06.481863,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:07.431118,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:08.416794,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:09.376760,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:10.321160,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:11.325259,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:12.262370,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:13.240372,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:14.240729,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:15.197269,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:16.201708,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:17.411111,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:18.519836,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:19.586635,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:20.737556,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:21.812770,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:22.834720,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:23.882149,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:24.939746,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:25.924053,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:26.874534,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:27.866031,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:28.842670,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:29.865443,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:30.891154,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:31.907656,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:32.936306,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:33.988880,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:35.030490,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:36.085059,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:37.128512,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:38.182040,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:39.216070,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:40.236741,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:41.247774,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:42.233749,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:43.245744,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:44.286219,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:45.312386,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:46.393536,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:47.393276,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:48.378337,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:49.340900,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:50.336309,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:51.300045,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:52.296632,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:53.305263,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:54.327428,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:55.342859,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:56.362792,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:57.323930,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:58.303930,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:31:59.358040,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:32:00.416611,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:32:01.565902,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:32:02.682758,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:32:03.746473,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:32:04.772782,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:32:05.784515,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:32:06.778205,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:32:07.777396,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:32:08.813839,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:32:09.812844,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:32:10.803829,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:32:11.794499,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:32:12.817259,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:32:13.776559,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:32:14.753477,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:32:15.754682,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:32:16.814494,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
16-12-2022 10:32:17.879623,"(3.7, 6.0, 4.680769230769231)","(10.0, 44.0, 30.692307692307693)","(4.2, 6.8, 5.24)","(2.9, 3.3, 3.1384615384615384)","(4.4, 13.0, 9.314285714285713)","(31.0, 340.0, 187.0)","(11.0, 23.0, 21.53333333333333)","(41.0, 390.0, 137.14285714285714)"
