,Semiyon,Dusty Country,Burnt Me,Rifle Man,Mean Sam,Slay Queen,Zambora Chief,Hit List
11-01-2023 22:05:34.467576,"(7.5, 11.5, 9.90708661417323)","(5.0, 6.8, 6.635294117647059)","(2.25, 2.58, 2.5620408163265305)","(9.0, 14.5, 13.363636363636363)","(31.0, 55.0, 48.388888888888886)","(4.4, 6.8, 6.445714285714286)","(26.0, 32.0, 25.333333333333332)","(11.0, 13.5, 12.73076923076923)"
11-01-2023 22:05:35.452626,"(7.5, 11.5, 9.90708661417323)","(5.0, 6.8, 6.696296296296296)","(2.25, 2.58, 2.5620408163265305)","(9.0, 14.5, 13.363636363636363)","(31.0, 55.0, 48.388888888888886)","(4.4, 6.8, 6.445714285714286)","(26.0, 32.0, 25.333333333333332)","(11.0, 13.5, 12.73076923076923)"
11-01-2023 22:05:36.450102,"(7.5, 11.5, 9.90708661417323)","(5.0, 6.8, 6.7125)","(2.25, 2.58, 2.5620408163265305)","(9.0, 14.5, 13.363636363636363)","(31.0, 55.0, 48.388888888888886)","(4.4, 6.8, 6.445714285714286)","(26.0, 32.0, 25.333333333333332)","(11.0, 13.5, 12.73076923076923)"
11-01-2023 22:05:37.427037,"(7.5, 11.5, 9.90708661417323)","(5.0, 6.8, 6.7125)","(2.25, 2.58, 2.5620408163265305)","(9.0, 14.5, 13.363636363636363)","(31.0, 55.0, 51.357142857142854)","(4.4, 6.8, 6.445714285714286)","(26.0, 32.0, 25.454545454545453)","(11.0, 13.5, 12.73076923076923)"
11-01-2023 22:05:38.402025,"(7.5, 11.5, 9.90708661417323)","(5.0, 6.8, 6.7125)","(2.25, 2.58, 2.5620408163265305)","(9.0, 14.5, 13.363636363636363)","(31.0, 55.0, 48.388888888888886)","(4.4, 6.8, 6.445714285714286)","(26.0, 32.0, 25.454545454545453)","(11.0, 13.5, 12.833333333333334)"
11-01-2023 22:05:39.414023,"(7.5, 11.5, 9.90708661417323)","(5.0, 6.8, 6.7125)","(2.25, 2.58, 2.5620408163265305)","(9.0, 14.5, 13.363636363636363)","(31.0, 55.0, 46.904761904761905)","(4.4, 6.8, 6.445714285714286)","(26.0, 32.0, 25.846153846153847)","(11.0, 13.5, 12.433333333333334)"
11-01-2023 22:05:40.380615,"(7.5, 11.0, 10.6)","(5.0, 6.8, 6.7125)","(2.25, 2.58, 2.5620408163265305)","(9.0, 14.5, 13.27659574468085)","(31.0, 55.0, 48.2)","(4.4, 6.8, 6.445714285714286)","(26.0, 32.0, 25.846153846153847)","(11.0, 15.0, 13.3)"
11-01-2023 22:05:41.361014,"(7.5, 11.0, 9.992)","(5.0, 6.8, 6.7125)","(2.25, 2.58, 2.5620408163265305)","(9.0, 14.5, 13.27659574468085)","(31.0, 55.0, 47.80769230769231)","(4.4, 6.8, 6.445714285714286)","(26.0, 32.0, 25.846153846153847)","(11.0, 14.5, 13.3)"
11-01-2023 22:05:42.326159,"(7.5, 11.0, 10.004255319148937)","(5.0, 6.8, 6.696296296296296)","(2.25, 2.58, 2.5620408163265305)","(9.0, 14.0, 13.5)","(31.0, 55.0, 47.80769230769231)","(4.4, 6.8, 6.613333333333333)","(26.0, 32.0, 26.4)","(11.0, 14.5, 13.0)"
11-01-2023 22:05:43.323148,"(7.5, 11.0, 10.004255319148937)","(5.0, 6.8, 6.706666666666666)","(2.25, 2.58, 2.5620408163265305)","(9.0, 13.0, 12.857142857142858)","(31.0, 44.0, 43.625)","(4.4, 6.8, 6.613333333333333)","(26.0, 27.0, 26.76923076923077)","(11.0, 14.5, 13.0)"
11-01-2023 22:05:44.282868,"(7.5, 11.0, 10.004255319148937)","(5.0, 6.8, 6.706666666666666)","(2.25, 2.58, 2.5620408163265305)","(9.0, 13.0, 12.857142857142858)","(31.0, 44.0, 43.625)","(4.4, 6.8, 6.613333333333333)","(26.0, 27.0, 26.76923076923077)","(11.0, 14.5, 13.772727272727273)"
11-01-2023 22:05:45.278019,"(7.5, 11.0, 10.066666666666666)","(5.0, 6.8, 6.706666666666666)","(2.25, 2.58, 2.5620408163265305)","(9.0, 13.0, 12.727272727272727)","(31.0, 44.0, 43.625)","(4.4, 6.8, 6.613333333333333)","(26.0, 27.0, 25.82608695652174)","(11.0, 14.0, 13.166666666666666)"
11-01-2023 22:05:46.246354,"(7.5, 11.0, 10.16)","(5.0, 6.8, 6.706666666666666)","(2.25, 2.58, 2.5620408163265305)","(9.0, 13.0, 12.857142857142858)","(31.0, 44.0, 43.625)","(4.4, 6.8, 6.613333333333333)","(26.0, 27.0, 25.82608695652174)","(11.0, 14.0, 12.88888888888889)"
11-01-2023 22:05:47.255735,"(7.5, 11.0, 10.16)","(5.0, 6.8, 6.744)","(2.25, 2.58, 2.5620408163265305)","(9.0, 13.0, 12.857142857142858)","(31.0, 44.0, 46.18181818181818)","(4.4, 6.8, 6.418181818181818)","(26.0, 30.0, 28.125)","(11.0, 14.0, 13.18421052631579)"
11-01-2023 22:05:48.276253,"(7.5, 11.0, 10.115789473684211)","(5.0, 7.4, 7.12)","(2.25, 2.58, 2.5690909090909093)","(9.0, 14.0, 13.92)","(31.0, 50.0, 48.0)","(4.4, 6.8, 6.413333333333333)","(26.0, 30.0, 26.77777777777778)","(11.0, 13.5, 12.73076923076923)"
11-01-2023 22:05:49.250911,"(7.5, 11.0, 10.040000000000001)","(5.0, 7.4, 7.27027027027027)","(2.25, 2.58, 2.5780000000000003)","(9.0, 14.5, 13.538461538461538)","(31.0, 50.0, 48.2)","(4.4, 6.8, 6.413333333333333)","(26.0, 27.0, 25.5)","(11.0, 13.5, 12.452380952380953)"
11-01-2023 22:05:50.268675,"(7.5, 11.0, 10.244444444444445)","(5.5, 7.4, 7.190476190476191)","(2.2, 2.58, 2.5780000000000003)","(9.0, 14.5, 13.578947368421053)","(31.0, 50.0, 42.857142857142854)","(4.4, 6.8, 6.468571428571429)","(26.0, 27.0, 24.666666666666668)","(11.0, 13.5, 12.576923076923077)"
11-01-2023 22:05:51.261640,"(7.5, 11.0, 10.321739130434782)","(5.5, 7.4, 7.125)","(2.2, 2.58, 2.578048780487805)","(9.0, 13.0, 12.727272727272727)","(31.0, 44.0, 42.857142857142854)","(4.4, 6.8, 6.468571428571429)","(26.0, 26.0, 24.666666666666668)","(11.0, 13.5, 12.7)"
11-01-2023 22:05:52.285604,"(7.5, 11.0, 9.9)","(5.5, 7.4, 7.076923076923077)","(2.2, 2.58, 2.578048780487805)","(9.0, 13.0, 12.857142857142858)","(31.0, 44.0, 42.857142857142854)","(4.4, 6.8, 6.477777777777778)","(26.0, 26.0, 24.5)","(11.0, 13.5, 12.7)"
11-01-2023 22:05:53.271344,"(7.5, 11.0, 10.376000000000001)","(5.5, 7.4, 7.090909090909091)","(2.2, 2.58, 2.574)","(9.0, 13.0, 12.727272727272727)","(31.0, 44.0, 42.857142857142854)","(4.4, 6.8, 6.477777777777778)","(26.0, 26.0, 24.666666666666668)","(11.0, 13.5, 12.7)"
11-01-2023 22:05:54.307627,"(7.5, 11.0, 10.376000000000001)","(5.5, 7.4, 7.076923076923077)","(2.2, 2.58, 2.5775)","(9.0, 13.0, 12.727272727272727)","(31.0, 44.0, 41.25)","(4.4, 6.8, 6.542222222222223)","(26.0, 26.0, 24.5)","(11.0, 13.5, 12.166666666666666)"
11-01-2023 22:05:55.274196,"(7.5, 11.0, 10.376000000000001)","(5.5, 7.4, 7.125)","(2.2, 2.6, 2.5968627450980395)","(9.0, 13.0, 12.727272727272727)","(31.0, 44.0, 41.25)","(4.4, 6.8, 6.536363636363636)","(26.0, 26.0, 24.666666666666668)","(11.0, 13.5, 12.75)"
11-01-2023 22:05:56.260945,"(7.5, 11.0, 10.321739130434782)","(5.5, 7.4, 7.057142857142857)","(2.2, 2.6, 2.56)","(9.0, 13.0, 12.857142857142858)","(31.0, 44.0, 42.875)","(4.4, 6.8, 6.5025641025641026)","(26.0, 26.0, 24.181818181818183)","(11.0, 14.5, 12.7)"
11-01-2023 22:05:57.247322,"(7.5, 11.0, 10.321739130434782)","(5.5, 7.4, 7.24)","(2.2, 2.6, 2.5939622641509437)","(9.0, 13.0, 12.923076923076923)","(31.0, 44.0, 42.875)","(4.4, 6.8, 6.5025641025641026)","(26.0, 26.0, 24.181818181818183)","(11.0, 14.5, 12.833333333333334)"
11-01-2023 22:05:58.229040,"(7.5, 11.0, 10.321739130434782)","(5.5, 7.4, 7.272)","(2.2, 2.58, 2.5785365853658537)","(9.0, 14.0, 13.5)","(31.0, 44.0, 42.94117647058823)","(4.4, 6.8, 6.51)","(26.0, 26.0, 25.266666666666666)","(11.0, 14.5, 12.7)"
11-01-2023 22:05:59.250604,"(7.5, 9.0, 8.802985074626866)","(5.5, 7.4, 7.272)","(2.2, 2.6, 2.596279069767442)","(9.0, 14.0, 13.5)","(31.0, 44.0, 42.0)","(4.4, 6.8, 6.635294117647058)","(26.0, 26.0, 25.142857142857142)","(11.0, 14.5, 12.7)"
11-01-2023 22:06:00.220959,"(7.5, 9.0, 8.80779220779221)","(5.5, 7.4, 7.276923076923077)","(2.2, 2.6, 2.5700000000000003)","(9.0, 13.0, 12.774193548387096)","(31.0, 44.0, 41.9)","(4.4, 6.8, 6.635294117647058)","(26.0, 26.0, 25.142857142857142)","(11.0, 14.5, 12.681818181818182)"
11-01-2023 22:06:01.203287,"(7.5, 9.0, 8.461818181818181)","(5.5, 7.8, 7.733333333333333)","(2.2, 2.6, 2.58)","(9.0, 13.0, 12.666666666666666)","(31.0, 44.0, 42.875)","(4.4, 6.8, 6.633333333333333)","(26.0, 27.0, 29.454545454545453)","(11.0, 14.5, 13.75)"
11-01-2023 22:06:02.216115,"(7.5, 9.0, 8.466666666666667)","(5.5, 8.0, 7.621052631578947)","(2.2, 2.6, 2.5975)","(9.0, 13.0, 12.631578947368421)","(31.0, 44.0, 42.875)","(4.4, 6.8, 6.661904761904761)","(26.0, 32.0, 30.0)","(11.0, 14.0, 13.076923076923077)"
11-01-2023 22:06:03.193544,"(7.5, 9.0, 8.466666666666667)","(5.5, 7.8, 7.661538461538462)","(2.2, 2.6, 2.5975)","(9.0, 13.0, 12.631578947368421)","(31.0, 44.0, 42.875)","(4.4, 6.8, 6.661904761904761)","(26.0, 32.0, 30.0)","(11.0, 14.0, 12.352941176470589)"
11-01-2023 22:06:04.134348,"(7.5, 9.0, 8.466666666666667)","(5.5, 7.8, 7.68)","(2.2, 2.6, 2.59)","(9.0, 13.0, 12.631578947368421)","(31.0, 44.0, 42.875)","(4.4, 6.8, 6.6)","(26.0, 32.0, 30.0)","(11.0, 14.0, 12.352941176470589)"
11-01-2023 22:06:05.082050,"(7.5, 8.8, 8.78421052631579)","(5.5, 7.8, 7.65)","(2.2, 2.6, 2.5975)","(9.0, 13.0, 12.923076923076923)","(31.0, 44.0, 43.07692307692308)","(4.4, 6.6, 6.28421052631579)","(26.0, 32.0, 30.0)","(11.0, 14.0, 12.666666666666666)"
11-01-2023 22:06:06.024151,"(7.5, 8.8, 8.78421052631579)","(5.5, 8.2, 8.066666666666666)","(2.2, 2.6, 2.59)","(9.0, 13.5, 13.446428571428571)","(31.0, 50.0, 44.0)","(4.4, 6.6, 6.223255813953489)","(26.0, 32.0, 29.666666666666668)","(11.0, 14.0, 12.666666666666666)"
11-01-2023 22:06:06.963657,"(7.5, 8.8, 8.785915492957747)","(5.5, 8.4, 7.733333333333333)","(2.2, 2.6, 2.5975)","(9.0, 13.5, 13.0)","(31.0, 55.0, 46.0)","(4.4, 6.6, 6.223255813953489)","(26.0, 32.0, 29.666666666666668)","(11.0, 14.0, 12.608695652173914)"
11-01-2023 22:06:07.882766,"(7.5, 8.8, 8.794117647058824)","(5.5, 7.8, 7.618181818181818)","(2.2, 2.6, 2.5975)","(9.0, 13.5, 13.0)","(31.0, 55.0, 47.142857142857146)","(4.4, 6.6, 6.251612903225807)","(26.0, 32.0, 29.0)","(11.0, 14.0, 12.31578947368421)"
11-01-2023 22:06:08.814584,"(7.5, 8.8, 8.794117647058824)","(5.5, 7.8, 7.505263157894737)","(2.2, 2.66, 2.647692307692308)","(9.0, 13.0, 12.805555555555555)","(31.0, 46.0, 45.45454545454545)","(4.4, 6.6, 6.2727272727272725)","(26.0, 30.0, 27.666666666666668)","(11.0, 14.0, 12.31578947368421)"
11-01-2023 22:06:09.765301,"(7.5, 8.0, 7.81)","(5.5, 7.8, 7.505263157894737)","(2.15, 2.66, 2.588888888888889)","(10.0, 13.0, 12.727272727272727)","(31.0, 46.0, 45.45454545454545)","(4.6, 6.6, 6.2727272727272725)","(21.0, 29.0, 27.666666666666668)","(11.0, 14.0, 13.083333333333334)"
11-01-2023 22:06:10.720540,"(7.5, 8.8, 8.5)","(5.5, 7.8, 7.48125)","(2.15, 2.66, 2.632727272727273)","(10.0, 13.0, 12.857142857142858)","(31.0, 46.0, 45.45454545454545)","(4.6, 6.6, 6.276923076923077)","(21.0, 28.0, 27.0)","(11.0, 13.5, 12.807692307692308)"
11-01-2023 22:06:11.686845,"(7.5, 9.2, 8.769230769230768)","(5.5, 7.8, 7.580645161290323)","(2.15, 2.66, 2.632727272727273)","(10.0, 13.0, 12.941176470588236)","(31.0, 46.0, 43.75)","(4.6, 6.6, 6.264516129032258)","(21.0, 28.0, 27.0)","(11.0, 13.5, 12.525)"
11-01-2023 22:06:12.638964,"(7.5, 9.0, 8.21951219512195)","(5.5, 7.8, 7.580645161290323)","(2.2, 2.66, 2.6323076923076925)","(9.0, 14.0, 13.11111111111111)","(31.0, 46.0, 43.75)","(4.8, 6.6, 6.259016393442623)","(26.0, 28.0, 27.2)","(11.0, 13.5, 12.652173913043478)"
11-01-2023 22:06:13.607543,"(7.5, 8.6, 8.3)","(5.5, 7.8, 7.580645161290323)","(2.2, 2.66, 2.6393103448275865)","(9.0, 14.0, 13.285714285714286)","(31.0, 46.0, 43.333333333333336)","(4.8, 6.6, 6.241379310344827)","(26.0, 28.0, 26.333333333333332)","(11.0, 13.5, 12.789473684210526)"
11-01-2023 22:06:14.565150,"(7.5, 8.6, 8.214285714285714)","(5.5, 7.8, 7.580645161290323)","(2.2, 2.66, 2.625)","(9.0, 14.0, 13.583333333333334)","(31.0, 46.0, 43.333333333333336)","(4.8, 6.6, 6.241379310344827)","(26.0, 28.0, 26.333333333333332)","(11.0, 13.5, 12.789473684210526)"
11-01-2023 22:06:15.547833,"(7.5, 8.4, 8.189473684210526)","(5.5, 7.8, 7.580645161290323)","(2.2, 2.66, 2.631764705882353)","(9.0, 14.0, 13.68)","(31.0, 46.0, 43.333333333333336)","(4.8, 6.6, 6.148837209302326)","(26.0, 28.0, 26.0)","(11.0, 13.5, 12.789473684210526)"
11-01-2023 22:06:16.532510,"(7.5, 8.4, 8.211764705882354)","(5.5, 7.8, 7.626666666666666)","(2.2, 2.66, 2.623076923076923)","(9.0, 14.0, 13.68)","(31.0, 46.0, 43.333333333333336)","(4.8, 6.4, 6.148837209302326)","(26.0, 28.0, 26.0)","(11.0, 13.5, 12.789473684210526)"
11-01-2023 22:06:17.483827,"(7.5, 8.4, 8.189473684210526)","(5.5, 7.8, 7.607407407407408)","(2.2, 2.66, 2.6333333333333333)","(9.0, 14.0, 13.72)","(31.0, 46.0, 43.333333333333336)","(4.8, 6.4, 6.148837209302326)","(26.0, 28.0, 26.0)","(11.0, 13.5, 12.789473684210526)"
11-01-2023 22:06:18.432061,"(7.5, 8.4, 8.189473684210526)","(5.5, 7.8, 7.607407407407408)","(2.2, 2.66, 2.635294117647059)","(9.0, 14.0, 13.8)","(31.0, 46.0, 43.333333333333336)","(4.8, 6.4, 6.120754716981132)","(26.0, 28.0, 26.333333333333332)","(11.0, 13.5, 12.789473684210526)"
11-01-2023 22:06:19.393375,"(7.5, 8.4, 8.189473684210526)","(5.5, 7.8, 7.607407407407408)","(2.2, 2.66, 2.635294117647059)","(9.0, 14.0, 13.81578947368421)","(31.0, 46.0, 43.333333333333336)","(4.8, 6.4, 6.1125)","(26.0, 27.0, 26.333333333333332)","(11.0, 13.5, 12.789473684210526)"
11-01-2023 22:06:20.352696,"(7.5, 8.4, 8.189473684210526)","(5.5, 7.8, 7.666666666666667)","(2.2, 2.66, 2.635294117647059)","(9.0, 14.0, 13.81578947368421)","(31.0, 46.0, 43.333333333333336)","(4.8, 6.4, 6.1125)","(26.0, 27.0, 27.57142857142857)","(11.0, 13.5, 12.9375)"
11-01-2023 22:06:21.321421,"(7.5, 8.4, 8.092307692307692)","(5.5, 7.8, 7.666666666666667)","(2.2, 2.66, 2.625)","(9.0, 14.0, 13.81578947368421)","(31.0, 46.0, 43.333333333333336)","(4.8, 6.4, 6.097297297297297)","(26.0, 28.0, 27.727272727272727)","(11.0, 13.5, 12.807692307692308)"
11-01-2023 22:06:22.313539,"(7.5, 8.4, 8.266666666666666)","(5.5, 7.8, 7.6923076923076925)","(2.2, 2.66, 2.625)","(9.0, 14.0, 13.81578947368421)","(31.0, 46.0, 43.333333333333336)","(4.8, 6.4, 6.097297297297297)","(26.0, 28.0, 27.53846153846154)","(11.0, 13.5, 12.857142857142858)"
11-01-2023 22:06:23.283955,"(7.5, 8.4, 8.294736842105262)","(5.5, 7.8, 7.696296296296296)","(2.2, 2.7, 2.6504761904761907)","(9.0, 14.0, 13.81578947368421)","(31.0, 46.0, 42.30769230769231)","(4.8, 6.4, 6.104347826086957)","(26.0, 28.0, 27.5)","(11.0, 13.5, 12.9)"
11-01-2023 22:06:24.292579,"(7.5, 8.4, 8.294736842105262)","(5.5, 7.8, 7.696296296296296)","(2.2, 2.7, 2.6557894736842105)","(9.0, 14.0, 13.794871794871796)","(31.0, 46.0, 42.30769230769231)","(4.8, 6.2, 6.041176470588235)","(26.0, 28.0, 27.57142857142857)","(11.0, 13.5, 12.9)"
11-01-2023 22:06:25.257925,"(7.5, 8.2, 8.12)","(5.5, 7.8, 7.696296296296296)","(2.2, 2.7, 2.6733333333333333)","(9.0, 14.0, 13.794871794871796)","(31.0, 46.0, 42.30769230769231)","(4.8, 6.2, 6.04)","(26.0, 28.0, 27.57142857142857)","(11.0, 13.5, 13.61111111111111)"
11-01-2023 22:06:26.264827,"(7.5, 8.2, 8.166666666666666)","(5.5, 7.8, 7.696296296296296)","(2.2, 2.7, 2.6733333333333333)","(9.0, 14.0, 13.81578947368421)","(31.0, 46.0, 42.30769230769231)","(4.8, 6.2, 5.907692307692308)","(26.0, 28.0, 27.57142857142857)","(11.0, 14.0, 13.61111111111111)"
11-01-2023 22:06:27.238043,"(7.5, 8.2, 8.166666666666666)","(5.5, 7.8, 7.696296296296296)","(2.2, 2.7, 2.684)","(9.0, 14.0, 13.81578947368421)","(31.0, 46.0, 42.30769230769231)","(4.8, 6.2, 5.907692307692308)","(26.0, 28.0, 27.57142857142857)","(11.0, 14.0, 13.61111111111111)"
11-01-2023 22:06:28.229106,"(7.5, 8.2, 8.166666666666666)","(5.5, 7.8, 7.672727272727273)","(2.2, 2.7, 2.6854545454545455)","(9.0, 14.0, 13.794871794871796)","(31.0, 46.0, 42.30769230769231)","(4.8, 6.2, 5.9071428571428575)","(26.0, 28.0, 27.76923076923077)","(11.0, 14.0, 13.61111111111111)"
11-01-2023 22:06:29.249412,"(7.5, 8.2, 8.166666666666666)","(5.5, 7.8, 7.696296296296296)","(2.2, 2.7, 2.6733333333333333)","(9.0, 14.0, 13.720930232558139)","(31.0, 46.0, 42.30769230769231)","(4.8, 6.2, 5.9071428571428575)","(26.0, 28.0, 27.76923076923077)","(11.0, 14.0, 13.583333333333334)"
11-01-2023 22:06:30.232238,"(7.5, 8.2, 8.166666666666666)","(5.5, 7.8, 7.696296296296296)","(2.2, 2.7, 2.684)","(9.0, 14.0, 13.794871794871796)","(31.0, 46.0, 42.30769230769231)","(4.8, 6.2, 5.9071428571428575)","(26.0, 28.0, 27.76923076923077)","(11.0, 14.0, 13.166666666666666)"
11-01-2023 22:06:31.216217,"(7.5, 8.2, 8.166666666666666)","(5.5, 7.8, 7.696296296296296)","(2.2, 2.7, 2.686666666666667)","(9.0, 14.0, 13.789473684210526)","(31.0, 46.0, 42.30769230769231)","(4.8, 6.2, 5.9071428571428575)","(26.0, 28.0, 27.76923076923077)","(11.0, 14.0, 13.089285714285714)"
11-01-2023 22:06:32.195988,"(7.5, 8.2, 8.166666666666666)","(5.5, 7.8, 7.696296296296296)","(2.2, 2.7, 2.692727272727273)","(9.0, 14.0, 13.789473684210526)","(31.0, 46.0, 42.30769230769231)","(4.8, 6.2, 5.9071428571428575)","(26.0, 28.0, 27.666666666666668)","(11.0, 14.0, 13.089285714285714)"
11-01-2023 22:06:33.183750,"(7.5, 8.2, 8.166666666666666)","(5.5, 7.8, 7.696296296296296)","(2.2, 2.7, 2.686666666666667)","(9.0, 14.0, 13.794871794871796)","(31.0, 46.0, 42.30769230769231)","(4.8, 6.2, 5.859999999999999)","(26.0, 28.0, 27.4)","(11.0, 14.0, 13.089285714285714)"
11-01-2023 22:06:34.127531,"(7.5, 8.4, 8.35)","(5.5, 7.8, 7.696296296296296)","(2.2, 2.7, 2.692727272727273)","(9.0, 14.0, 13.775)","(31.0, 46.0, 42.30769230769231)","(4.8, 6.2, 5.859999999999999)","(26.0, 28.0, 26.714285714285715)","(11.0, 14.0, 12.891304347826086)"
11-01-2023 22:06:35.100090,"(7.5, 8.4, 8.35)","(5.5, 7.8, 7.672727272727273)","(2.2, 2.7, 2.692727272727273)","(9.0, 13.5, 13.481481481481481)","(31.0, 46.0, 42.30769230769231)","(4.8, 6.2, 5.859999999999999)","(26.0, 28.0, 25.428571428571427)","(11.0, 14.0, 12.891304347826086)"
11-01-2023 22:06:36.079557,"(7.5, 8.4, 8.35)","(5.5, 7.8, 7.696296296296296)","(2.2, 2.7, 2.686666666666667)","(9.0, 13.5, 13.481481481481481)","(31.0, 46.0, 42.57142857142857)","(4.8, 6.2, 5.859999999999999)","(26.0, 28.0, 25.428571428571427)","(11.0, 14.0, 13.1)"
11-01-2023 22:06:37.063167,"(7.5, 8.6, 8.292307692307691)","(5.5, 7.8, 7.696296296296296)","(2.2, 2.7, 2.692727272727273)","(9.0, 14.0, 13.722222222222221)","(31.0, 46.0, 42.57142857142857)","(4.8, 6.2, 5.859999999999999)","(26.0, 28.0, 26.666666666666668)","(11.0, 13.5, 12.88888888888889)"
11-01-2023 22:06:38.041633,"(7.5, 8.4, 8.35)","(5.5, 7.8, 7.696296296296296)","(2.2, 2.72, 2.6872727272727275)","(9.0, 14.0, 13.722222222222221)","(31.0, 46.0, 42.57142857142857)","(4.8, 6.2, 5.839130434782609)","(26.0, 27.0, 25.846153846153847)","(11.0, 13.5, 12.657894736842104)"
11-01-2023 22:06:39.025224,"(7.5, 8.4, 8.235294117647058)","(5.5, 7.8, 7.696296296296296)","(2.2, 2.74, 2.72)","(9.0, 14.0, 13.742857142857144)","(31.0, 46.0, 42.57142857142857)","(4.8, 6.0, 5.827906976744186)","(26.0, 27.0, 25.125)","(11.0, 13.5, 12.657894736842104)"
11-01-2023 22:06:40.000367,"(7.5, 8.4, 8.229999999999999)","(5.5, 7.8, 7.696296296296296)","(2.2, 2.76, 2.74)","(9.0, 14.0, 13.742857142857144)","(31.0, 46.0, 42.57142857142857)","(4.8, 6.0, 5.81025641025641)","(26.0, 27.0, 25.125)","(11.0, 13.5, 12.657894736842104)"
11-01-2023 22:06:40.976047,"(7.5, 8.4, 8.210526315789474)","(5.5, 7.8, 7.696296296296296)","(2.2, 2.76, 2.741818181818182)","(9.0, 14.0, 13.742857142857144)","(31.0, 46.0, 42.57142857142857)","(4.8, 6.0, 5.806779661016949)","(26.0, 27.0, 25.125)","(11.0, 13.5, 12.657894736842104)"
11-01-2023 22:06:41.948642,"(7.5, 8.4, 8.210526315789474)","(5.5, 7.8, 7.672727272727273)","(2.2, 2.76, 2.73)","(9.0, 14.0, 13.742857142857144)","(31.0, 46.0, 43.27272727272727)","(4.8, 6.0, 5.806666666666667)","(26.0, 27.0, 25.125)","(11.0, 13.5, 12.657894736842104)"
11-01-2023 22:06:42.951972,"(7.5, 8.4, 8.210526315789474)","(5.5, 7.8, 7.683333333333333)","(2.2, 2.76, 2.74)","(9.0, 14.0, 13.69047619047619)","(31.0, 46.0, 42.76923076923077)","(4.8, 6.0, 5.8068965517241375)","(26.0, 27.0, 26.142857142857142)","(11.0, 13.5, 12.884615384615385)"
11-01-2023 22:06:43.938871,"(7.5, 8.4, 8.22)","(5.5, 7.0, 6.813888888888889)","(2.2, 2.78, 2.746666666666667)","(9.0, 14.0, 13.31578947368421)","(31.0, 46.0, 43.6)","(4.8, 6.0, 5.825)","(26.0, 27.0, 26.25)","(11.0, 13.5, 13.533333333333333)"
11-01-2023 22:06:44.885644,"(7.5, 8.4, 8.210526315789474)","(5.5, 7.0, 6.664197530864198)","(2.2, 2.82, 2.79)","(9.0, 13.5, 13.384615384615385)","(31.0, 46.0, 43.0)","(4.8, 6.0, 5.803508771929824)","(26.0, 27.0, 26.25)","(11.0, 14.0, 13.5625)"
11-01-2023 22:06:45.862844,"(7.5, 8.4, 8.125714285714286)","(5.5, 7.0, 6.671111111111111)","(2.2, 2.86, 2.837142857142857)","(9.0, 13.0, 12.9)","(31.0, 46.0, 43.0)","(4.8, 6.0, 5.803508771929824)","(26.0, 27.0, 26.25)","(11.0, 14.0, 13.375)"
11-01-2023 22:06:46.808848,"(7.5, 8.2, 8.18)","(5.5, 7.0, 6.647619047619047)","(2.2, 2.9, 2.855)","(9.0, 13.0, 12.9)","(31.0, 46.0, 42.76923076923077)","(4.8, 6.0, 5.803508771929824)","(26.0, 27.0, 26.25)","(11.0, 14.0, 13.19047619047619)"
11-01-2023 22:06:47.786010,"(7.5, 8.4, 8.046153846153846)","(5.5, 7.0, 6.805555555555555)","(2.2, 2.9, 2.8563636363636364)","(9.0, 13.0, 12.9)","(31.0, 46.0, 42.76923076923077)","(4.8, 6.0, 5.819354838709677)","(26.0, 27.0, 26.53846153846154)","(11.0, 14.0, 12.862068965517242)"
11-01-2023 22:06:48.731743,"(7.5, 8.2, 8.149999999999999)","(5.5, 7.0, 6.829268292682927)","(2.2, 2.9, 2.857142857142857)","(10.0, 13.0, 12.933333333333334)","(31.0, 46.0, 43.666666666666664)","(4.6, 6.0, 5.803508771929824)","(21.0, 27.0, 26.53846153846154)","(11.0, 14.0, 12.96875)"
11-01-2023 22:06:49.681551,"(7.5, 8.2, 8.142857142857142)","(5.5, 7.0, 6.804545454545455)","(2.2, 2.9, 2.8666666666666667)","(10.0, 13.0, 12.933333333333334)","(31.0, 46.0, 43.666666666666664)","(4.6, 6.0, 5.803508771929824)","(21.0, 27.0, 26.53846153846154)","(11.0, 14.0, 12.96875)"
11-01-2023 22:06:50.674703,"(7.5, 8.2, 8.114285714285714)","(5.5, 7.0, 6.808)","(2.2, 2.9, 2.894)","(10.0, 13.0, 12.666666666666666)","(31.0, 46.0, 43.666666666666664)","(4.6, 6.0, 5.81639344262295)","(21.0, 27.0, 26.53846153846154)","(11.0, 14.0, 12.96875)"
11-01-2023 22:06:51.650676,"(7.5, 8.0, 7.9818181818181815)","(5.5, 7.0, 6.809090909090909)","(2.2, 2.94, 2.8874999999999997)","(10.0, 13.0, 12.666666666666666)","(31.0, 46.0, 43.666666666666664)","(4.6, 6.0, 5.803333333333333)","(21.0, 27.0, 26.53846153846154)","(11.0, 14.0, 12.96875)"
11-01-2023 22:06:52.601009,"(7.5, 8.0, 7.9714285714285715)","(5.5, 7.2, 6.836363636363636)","(2.2, 2.94, 2.9175)","(10.0, 13.5, 13.038461538461538)","(31.0, 46.0, 43.666666666666664)","(4.6, 6.0, 5.803333333333333)","(21.0, 27.0, 26.53846153846154)","(11.0, 14.0, 12.96875)"
