,Dont Change,Rich Glow,Favashem,Fields Of France,Padstow Polly,Recurrence,Desert Fun,Fortunate Gal,Soos Lavan,Vienna Vixen
06-01-2023 12:29:15.513085,"(2.9, 3.2, 3.191210191082803)","(1.9, 2.16, 2.1585915492957746)","(91.0, 230.0, 225.0)","(31.0, 55.0, 52.361111111111114)","(101.0, 990.0, 665.0)","(101.0, 370.0, 316.6666666666667)","(16.0, 22.0, 21.37837837837838)","(71.0, 180.0, 148.0)","(19.0, 27.0, 26.352941176470587)","(7.5, 9.8, 9.519148936170213)"
06-01-2023 12:29:16.880528,"(2.9, 3.2, 3.181075888568684)","(1.9, 2.16, 2.1585915492957746)","(91.0, 230.0, 225.0)","(31.0, 55.0, 51.351351351351354)","(101.0, 980.0, 680.0)","(101.0, 370.0, 255.0)","(16.0, 22.0, 21.58823529411765)","(71.0, 180.0, 145.0)","(19.0, 27.0, 26.516129032258064)","(7.5, 9.8, 9.45)"
06-01-2023 12:29:18.285739,"(2.9, 3.2, 3.159674134419552)","(1.9, 2.18, 2.1704444444444446)","(91.0, 230.0, 221.66666666666666)","(31.0, 55.0, 51.0)","(101.0, 990.0, 675.0)","(101.0, 370.0, 310.0)","(16.0, 22.0, 21.641025641025642)","(71.0, 180.0, 160.0)","(19.0, 27.0, 26.571428571428573)","(7.5, 9.6, 9.333333333333334)"
06-01-2023 12:29:19.720896,"(2.9, 3.2, 3.2004807692307695)","(1.9, 2.18, 2.165526315789474)","(91.0, 230.0, 222.0)","(31.0, 55.0, 55.5)","(101.0, 980.0, 573.3333333333334)","(101.0, 370.0, 265.0)","(16.0, 22.0, 21.442622950819672)","(71.0, 180.0, 166.36363636363637)","(19.0, 27.0, 26.46666666666667)","(7.5, 9.4, 9.264285714285714)"
06-01-2023 12:29:21.052958,"(2.9, 3.25, 3.2004807692307695)","(1.9, 2.2, 2.165526315789474)","(91.0, 230.0, 222.0)","(31.0, 60.0, 55.714285714285715)","(101.0, 980.0, 573.3333333333334)","(101.0, 370.0, 317.5)","(16.0, 22.0, 21.529411764705884)","(71.0, 180.0, 171.1764705882353)","(19.0, 27.0, 26.75609756097561)","(7.5, 9.4, 9.252173913043478)"
06-01-2023 12:29:22.539320,"(2.9, 3.2, 3.1324324324324326)","(1.9, 2.2, 2.16834008097166)","(91.0, 230.0, 222.0)","(31.0, 60.0, 56.08695652173913)","(101.0, 980.0, 675.0)","(101.0, 370.0, 328.0)","(16.0, 22.0, 20.886363636363637)","(71.0, 180.0, 171.1764705882353)","(19.0, 27.0, 26.75609756097561)","(7.5, 9.4, 9.314285714285715)"
06-01-2023 12:29:24.217512,"(2.9, 3.2, 3.122043010752688)","(1.9, 2.18, 2.1748148148148148)","(91.0, 230.0, 222.0)","(31.0, 60.0, 56.08695652173913)","(101.0, 980.0, 680.0)","(91.0, 370.0, 335.0)","(16.0, 21.0, 20.833333333333332)","(71.0, 180.0, 169.4736842105263)","(19.0, 27.0, 25.88888888888889)","(7.5, 9.4, 9.38032786885246)"
06-01-2023 12:29:25.913169,"(2.9, 3.2, 3.1598639455782314)","(1.9, 2.2, 2.1731868131868133)","(91.0, 230.0, 222.0)","(31.0, 60.0, 56.08695652173913)","(101.0, 990.0, 895.7142857142858)","(91.0, 370.0, 335.0)","(16.0, 21.0, 21.42105263157895)","(71.0, 180.0, 169.4736842105263)","(19.0, 27.0, 25.88888888888889)","(7.5, 9.4, 9.376470588235295)"
06-01-2023 12:29:27.494306,"(2.9, 3.2, 3.14640625)","(1.9, 2.2, 2.1771212121212122)","(91.0, 230.0, 218.57142857142858)","(31.0, 60.0, 54.375)","(101.0, 990.0, 456.6666666666667)","(101.0, 370.0, 355.8333333333333)","(16.0, 22.0, 21.302325581395348)","(71.0, 180.0, 169.4736842105263)","(19.0, 27.0, 25.88888888888889)","(7.5, 9.4, 9.376470588235295)"
06-01-2023 12:29:29.015138,"(2.9, 3.15, 3.1296740994854204)","(1.9, 2.2, 2.186146788990826)","(91.0, 230.0, 220.0)","(31.0, 60.0, 54.0)","(101.0, 990.0, 470.0)","(101.0, 370.0, 357.8571428571429)","(16.0, 22.0, 21.454545454545453)","(71.0, 180.0, 170.47619047619048)","(19.0, 27.0, 26.152542372881356)","(7.5, 9.4, 9.385)"
06-01-2023 12:29:30.634588,"(2.9, 3.15, 3.117946257197697)","(1.9, 2.2, 2.2002453987730064)","(91.0, 230.0, 220.0)","(31.0, 60.0, 53.333333333333336)","(101.0, 860.0, 442.5)","(101.0, 370.0, 348.75)","(16.0, 22.0, 20.901960784313726)","(71.0, 180.0, 167.5)","(19.0, 27.0, 25.857142857142858)","(7.5, 9.4, 9.333333333333334)"
06-01-2023 12:29:32.146542,"(2.9, 3.15, 3.117946257197697)","(1.9, 2.22, 2.1960148975791434)","(91.0, 230.0, 220.0)","(31.0, 55.0, 52.666666666666664)","(101.0, 750.0, 420.0)","(101.0, 370.0, 348.75)","(16.0, 21.0, 20.901960784313726)","(71.0, 180.0, 167.5)","(19.0, 26.0, 25.925)","(7.5, 9.4, 9.395454545454546)"
06-01-2023 12:29:33.621448,"(2.9, 3.15, 3.117760617760618)","(1.9, 2.22, 2.1960148975791434)","(91.0, 230.0, 220.0)","(31.0, 55.0, 52.666666666666664)","(101.0, 740.0, 571.1111111111111)","(101.0, 370.0, 316.6666666666667)","(16.0, 21.0, 20.901960784313726)","(71.0, 180.0, 166.66666666666669)","(19.0, 26.0, 25.822222222222223)","(7.5, 9.4, 9.395454545454546)"
06-01-2023 12:29:35.071886,"(2.9, 3.15, 3.114202657807309)","(1.9, 2.22, 2.1951830443159923)","(91.0, 230.0, 221.11111111111111)","(31.0, 55.0, 47.285714285714285)","(101.0, 740.0, 588.0)","(101.0, 350.0, 256.6666666666667)","(16.0, 21.0, 20.901960784313726)","(71.0, 180.0, 166.66666666666669)","(19.0, 26.0, 25.822222222222223)","(7.5, 9.4, 9.518518518518517)"
06-01-2023 12:29:36.631577,"(2.9, 3.15, 3.117989417989418)","(1.9, 2.22, 2.207552870090635)","(91.0, 230.0, 216.66666666666666)","(31.0, 55.0, 48.0)","(101.0, 740.0, 545.0)","(101.0, 350.0, 280.0)","(16.0, 21.0, 20.852941176470587)","(71.0, 170.0, 166.92307692307693)","(19.0, 26.0, 25.733333333333334)","(7.5, 9.6, 9.473417721518986)"
06-01-2023 12:29:38.067390,"(2.9, 3.15, 3.113184584178499)","(1.9, 2.22, 2.207552870090635)","(91.0, 230.0, 219.4736842105263)","(31.0, 50.0, 48.916666666666664)","(101.0, 730.0, 545.0)","(101.0, 350.0, 280.0)","(16.0, 21.0, 20.86842105263158)","(71.0, 170.0, 166.92307692307693)","(19.0, 26.0, 25.764705882352942)","(7.5, 9.6, 9.487640449438201)"
06-01-2023 12:29:39.553608,"(2.9, 3.15, 3.1124236252545825)","(1.9, 2.22, 2.2254696132596687)","(91.0, 230.0, 213.33333333333334)","(31.0, 60.0, 49.04347826086956)","(101.0, 730.0, 445.0)","(101.0, 350.0, 238.0)","(16.0, 21.0, 20.41176470588235)","(71.0, 170.0, 166.92307692307693)","(19.0, 26.0, 25.466666666666665)","(7.5, 9.6, 9.435555555555554)"
06-01-2023 12:29:41.002506,"(2.9, 3.15, 3.111958762886598)","(1.9, 2.24, 2.2252661064425774)","(91.0, 220.0, 213.33333333333334)","(31.0, 60.0, 50.2)","(101.0, 700.0, 525.0)","(101.0, 350.0, 270.0)","(16.0, 21.0, 20.133333333333333)","(71.0, 170.0, 166.92307692307693)","(19.0, 26.0, 25.657894736842106)","(7.5, 9.6, 9.388679245283019)"
06-01-2023 12:29:42.510417,"(2.9, 3.15, 3.115188679245283)","(1.9, 2.24, 2.225224719101124)","(91.0, 220.0, 213.33333333333334)","(31.0, 55.0, 48.333333333333336)","(101.0, 690.0, 566.6666666666666)","(101.0, 330.0, 280.0)","(16.0, 21.0, 20.03125)","(71.0, 170.0, 166.92307692307693)","(19.0, 26.0, 25.551724137931036)","(7.5, 9.4, 9.38125)"
06-01-2023 12:29:44.219890,"(2.9, 3.2, 3.1922259507829978)","(1.9, 2.24, 2.2439999999999998)","(91.0, 220.0, 213.33333333333334)","(31.0, 50.0, 48.333333333333336)","(101.0, 680.0, 566.6666666666666)","(101.0, 350.0, 335.0)","(16.0, 21.0, 20.02857142857143)","(71.0, 170.0, 166.92307692307693)","(19.0, 26.0, 24.9)","(7.5, 9.4, 9.284210526315789)"
06-01-2023 12:29:45.792860,"(2.8, 3.2, 3.15)","(1.9, 2.26, 2.273863636363636)","(91.0, 220.0, 213.33333333333334)","(31.0, 50.0, 48.333333333333336)","(101.0, 680.0, 566.6666666666666)","(101.0, 350.0, 283.33333333333337)","(16.0, 21.0, 19.62)","(71.0, 170.0, 167.64705882352942)","(19.0, 25.0, 24.852941176470587)","(7.5, 9.4, 9.215384615384615)"
06-01-2023 12:29:47.300931,"(2.8, 3.15, 3.145924764890282)","(1.9, 2.28, 2.273863636363636)","(91.0, 220.0, 213.33333333333334)","(31.0, 50.0, 48.333333333333336)","(101.0, 680.0, 566.6666666666666)","(101.0, 350.0, 304.0)","(16.0, 20.0, 19.543478260869566)","(71.0, 170.0, 166.66666666666669)","(19.0, 25.0, 24.852941176470587)","(7.5, 9.4, 9.189333333333332)"
06-01-2023 12:29:48.906519,"(2.8, 3.15, 3.1258045292014303)","(1.9, 2.28, 2.263421052631579)","(91.0, 220.0, 207.27272727272728)","(31.0, 50.0, 46.5)","(101.0, 680.0, 566.6666666666666)","(101.0, 330.0, 320.0)","(16.0, 20.0, 19.30952380952381)","(71.0, 170.0, 166.66666666666669)","(19.0, 25.0, 24.23076923076923)","(7.5, 9.2, 9.189333333333332)"
06-01-2023 12:29:50.672478,"(2.8, 3.15, 3.1259022118742723)","(1.9, 2.3, 2.2936585365853657)","(91.0, 220.0, 206.08695652173913)","(31.0, 50.0, 46.421052631578945)","(101.0, 680.0, 482.5)","(101.0, 350.0, 274.2857142857143)","(16.0, 19.5, 19.3)","(71.0, 170.0, 151.42857142857142)","(19.0, 25.0, 24.209302325581394)","(7.5, 9.2, 9.18840579710145)"
06-01-2023 12:29:52.315284,"(2.8, 3.15, 3.136886632825719)","(1.9, 2.3, 2.284927536231884)","(91.0, 220.0, 205.45454545454544)","(31.0, 50.0, 46.90909090909091)","(101.0, 550.0, 447.27272727272725)","(101.0, 330.0, 253.33333333333334)","(16.0, 19.5, 19.286666666666665)","(71.0, 180.0, 152.0)","(19.0, 25.0, 24.08108108108108)","(7.5, 9.2, 9.181395348837208)"
06-01-2023 12:29:53.930224,"(2.8, 3.15, 3.136886632825719)","(1.9, 2.3, 2.279346405228758)","(91.0, 220.0, 205.45454545454544)","(31.0, 50.0, 46.90909090909091)","(101.0, 540.0, 447.27272727272725)","(101.0, 320.0, 288.0)","(16.0, 19.5, 19.153846153846153)","(71.0, 170.0, 152.0)","(19.0, 25.0, 24.083333333333332)","(7.5, 9.2, 9.136842105263158)"
06-01-2023 12:29:55.519086,"(2.8, 3.15, 3.118106995884774)","(1.9, 2.28, 2.274782608695652)","(91.0, 220.0, 206.08695652173913)","(31.0, 50.0, 46.22222222222222)","(101.0, 540.0, 503.33333333333337)","(101.0, 310.0, 278.57142857142856)","(16.0, 19.5, 19.112068965517242)","(71.0, 170.0, 155.0)","(19.0, 25.0, 23.636363636363637)","(7.5, 9.2, 9.251999999999999)"
06-01-2023 12:29:57.054764,"(2.8, 3.15, 3.148899371069182)","(1.9, 2.3, 2.2976884422110553)","(91.0, 220.0, 206.08695652173913)","(31.0, 50.0, 47.57142857142857)","(101.0, 530.0, 503.33333333333337)","(101.0, 310.0, 278.57142857142856)","(16.0, 19.5, 18.636363636363637)","(71.0, 170.0, 152.0)","(19.0, 24.0, 22.333333333333332)","(7.5, 9.4, 9.269026548672565)"
06-01-2023 12:29:58.594815,"(2.8, 3.15, 3.148899371069182)","(1.9, 2.3, 2.2927567567567566)","(91.0, 220.0, 206.08695652173913)","(31.0, 50.0, 47.75)","(101.0, 530.0, 503.33333333333337)","(101.0, 310.0, 278.57142857142856)","(16.0, 19.0, 18.642857142857142)","(71.0, 170.0, 160.0)","(19.0, 23.0, 22.214285714285715)","(7.5, 9.4, 9.269026548672565)"
06-01-2023 12:30:00.190224,"(2.8, 3.15, 3.1360344827586206)","(1.9, 2.3, 2.3034285714285714)","(91.0, 220.0, 206.08695652173913)","(31.0, 48.0, 48.111111111111114)","(101.0, 530.0, 503.33333333333337)","(101.0, 310.0, 278.57142857142856)","(16.0, 19.0, 18.03921568627451)","(71.0, 170.0, 160.0)","(18.0, 23.0, 22.4)","(7.5, 9.4, 9.249586776859504)"
06-01-2023 12:30:01.765266,"(2.8, 3.15, 3.13125)","(1.9, 2.32, 2.31203125)","(91.0, 220.0, 206.08695652173913)","(31.0, 50.0, 48.3448275862069)","(101.0, 530.0, 477.1428571428571)","(101.0, 310.0, 278.57142857142856)","(16.0, 18.5, 18.03921568627451)","(71.0, 170.0, 160.0)","(18.0, 24.0, 23.26086956521739)","(7.5, 9.4, 9.243859649122806)"
06-01-2023 12:30:03.677509,"(2.8, 3.15, 3.12831715210356)","(1.9, 2.32, 2.3106542056074764)","(91.0, 220.0, 212.10526315789474)","(31.0, 50.0, 48.0)","(101.0, 520.0, 473.125)","(101.0, 310.0, 291.66666666666663)","(16.0, 18.5, 18.114754098360656)","(71.0, 170.0, 165.71428571428572)","(18.0, 24.0, 23.5)","(7.5, 9.4, 9.263076923076923)"
06-01-2023 12:30:05.498283,"(2.8, 3.15, 3.1283477321814255)","(1.9, 2.32, 2.2906666666666666)","(101.0, 220.0, 212.10526315789474)","(31.0, 50.0, 48.0)","(101.0, 520.0, 498.3333333333333)","(101.0, 310.0, 278.57142857142856)","(16.0, 18.5, 18.114754098360656)","(71.0, 170.0, 171.30434782608697)","(18.0, 24.0, 23.5)","(7.5, 9.4, 9.228846153846153)"
06-01-2023 12:30:07.296314,"(2.8, 3.15, 3.128300865800866)","(1.9, 2.3, 2.2884210526315787)","(101.0, 220.0, 212.10526315789474)","(31.0, 50.0, 47.03703703703704)","(101.0, 510.0, 498.3333333333333)","(101.0, 310.0, 291.66666666666663)","(16.0, 18.5, 18.109375)","(71.0, 180.0, 172.30769230769232)","(18.0, 25.0, 23.666666666666668)","(7.5, 9.4, 9.272857142857143)"
06-01-2023 12:30:09.186998,"(2.8, 3.15, 3.1281071835803878)","(1.9, 2.3, 2.2913725490196075)","(101.0, 220.0, 213.33333333333334)","(31.0, 50.0, 47.80487804878049)","(101.0, 510.0, 485.7142857142857)","(101.0, 310.0, 291.66666666666663)","(16.0, 18.5, 18.625)","(71.0, 180.0, 172.30769230769232)","(18.0, 25.0, 23.4)","(7.5, 9.4, 9.274452554744526)"
06-01-2023 12:30:10.853759,"(2.8, 3.15, 3.122524407252441)","(1.9, 2.3, 2.277687074829932)","(101.0, 220.0, 214.28571428571428)","(31.0, 48.0, 47.46666666666667)","(101.0, 520.0, 496.0)","(101.0, 310.0, 381.42857142857144)","(16.0, 19.0, 19.157894736842106)","(71.0, 180.0, 173.10344827586206)","(18.0, 25.0, 24.0)","(7.5, 9.4, 9.307368421052631)"
06-01-2023 12:30:13.203048,"(2.8, 3.15, 3.145646437994723)","(1.9, 2.3, 2.2817582417582414)","(101.0, 220.0, 214.28571428571428)","(31.0, 48.0, 47.0)","(101.0, 520.0, 496.0)","(101.0, 420.0, 381.42857142857144)","(16.0, 19.5, 19.157894736842106)","(71.0, 180.0, 173.10344827586206)","(18.0, 25.0, 23.757575757575758)","(7.5, 9.4, 9.295238095238094)"
06-01-2023 12:30:15.522044,"(2.8, 3.15, 3.1151711924439196)","(1.9, 2.32, 2.316934306569343)","(101.0, 220.0, 213.1818181818182)","(31.0, 48.0, 47.45454545454545)","(101.0, 520.0, 496.0)","(101.0, 420.0, 356.0)","(16.0, 19.5, 19.120253164556964)","(71.0, 180.0, 172.25806451612902)","(18.0, 24.0, 23.384615384615383)","(7.5, 9.4, 9.2625)"
06-01-2023 12:30:17.196712,"(2.8, 3.15, 3.111081794195251)","(1.9, 2.32, 2.283265306122449)","(101.0, 220.0, 213.1818181818182)","(31.0, 48.0, 47.2)","(101.0, 520.0, 470.0)","(101.0, 420.0, 356.0)","(16.0, 19.5, 19.211111111111112)","(71.0, 180.0, 173.33333333333334)","(18.0, 24.0, 23.75)","(7.5, 9.4, 9.263291139240506)"
06-01-2023 12:30:18.880077,"(2.8, 3.15, 3.1112299465240643)","(1.9, 2.32, 2.2685993485342015)","(101.0, 220.0, 214.28571428571428)","(31.0, 48.0, 47.63636363636363)","(101.0, 520.0, 470.0)","(101.0, 420.0, 356.0)","(16.0, 19.5, 19.197674418604652)","(71.0, 180.0, 174.28571428571428)","(18.0, 24.0, 23.875)","(7.5, 9.4, 9.26938775510204)"
06-01-2023 12:30:20.527976,"(2.8, 3.15, 3.1161853188929003)","(1.95, 2.3, 2.2481656804733725)","(101.0, 220.0, 214.28571428571428)","(31.0, 48.0, 47.63636363636363)","(101.0, 520.0, 470.0)","(101.0, 420.0, 356.0)","(16.0, 19.5, 18.20754716981132)","(81.0, 180.0, 174.44444444444446)","(18.0, 24.0, 24.833333333333332)","(7.5, 9.6, 9.55438596491228)"
06-01-2023 12:30:22.175386,"(2.8, 3.15, 3.123756906077348)","(1.95, 2.26, 2.2289719626168227)","(101.0, 220.0, 218.57142857142858)","(31.0, 48.0, 48.666666666666664)","(101.0, 520.0, 495.0)","(101.0, 420.0, 366.6666666666667)","(16.0, 18.5, 18.85)","(81.0, 180.0, 173.33333333333334)","(18.0, 25.0, 24.866666666666667)","(7.5, 9.8, 9.775757575757577)"
06-01-2023 12:30:23.811808,"(2.8, 3.15, 3.1335497835497836)","(1.95, 2.24, 2.228118081180812)","(101.0, 220.0, 218.63636363636363)","(31.0, 50.0, 48.8421052631579)","(101.0, 520.0, 500.0)","(101.0, 420.0, 366.6666666666667)","(16.0, 19.5, 18.85)","(81.0, 180.0, 166.66666666666666)","(18.0, 25.0, 25.6)","(7.5, 9.8, 9.788)"
06-01-2023 12:30:25.419333,"(2.8, 3.15, 3.133377077865267)","(1.95, 2.24, 2.2142564102564104)","(101.0, 220.0, 218.63636363636363)","(31.0, 50.0, 49.07692307692308)","(101.0, 520.0, 500.0)","(101.0, 420.0, 366.6666666666667)","(16.0, 19.5, 18.85)","(81.0, 180.0, 166.66666666666666)","(18.0, 26.0, 25.72)","(7.5, 9.8, 9.756164383561645)"
06-01-2023 12:30:27.100250,"(2.8, 3.15, 3.134893048128342)","(1.95, 2.22, 2.2061739130434783)","(101.0, 220.0, 225.0)","(31.0, 50.0, 48.2)","(101.0, 520.0, 500.0)","(101.0, 420.0, 366.6666666666667)","(16.0, 19.5, 18.90909090909091)","(81.0, 180.0, 166.66666666666666)","(18.0, 26.0, 25.333333333333332)","(7.5, 9.8, 9.785542168674699)"
06-01-2023 12:30:29.695968,"(2.8, 3.15, 3.135105448154657)","(1.95, 2.22, 2.204633204633205)","(101.0, 230.0, 225.15151515151516)","(31.0, 50.0, 48.36363636363637)","(101.0, 520.0, 500.0)","(101.0, 420.0, 373.3333333333333)","(16.0, 19.5, 18.9468085106383)","(81.0, 180.0, 170.0)","(18.0, 26.0, 25.8125)","(7.5, 10.0, 9.9375)"
06-01-2023 12:30:31.767167,"(2.8, 3.15, 3.1351576182136602)","(1.95, 2.22, 2.210863509749304)","(101.0, 230.0, 225.15151515151516)","(31.0, 50.0, 48.36363636363637)","(101.0, 520.0, 500.0)","(101.0, 420.0, 373.3333333333333)","(16.0, 19.0, 18.746268656716417)","(81.0, 180.0, 164.0)","(18.0, 27.0, 25.105263157894736)","(7.5, 10.5, 9.88150684931507)"
06-01-2023 12:30:33.428485,"(2.8, 3.15, 3.13509234828496)","(1.95, 2.22, 2.2109565217391305)","(101.0, 230.0, 225.15151515151516)","(31.0, 50.0, 49.07692307692308)","(101.0, 520.0, 500.0)","(101.0, 420.0, 373.3333333333333)","(16.0, 19.0, 18.79268292682927)","(81.0, 180.0, 164.0)","(18.0, 27.0, 26.4)","(7.5, 10.5, 9.884)"
06-01-2023 12:30:35.118984,"(2.8, 3.15, 3.13485254691689)","(1.95, 2.22, 2.2109144542772863)","(101.0, 230.0, 225.15151515151516)","(31.0, 50.0, 49.07692307692308)","(101.0, 520.0, 500.0)","(101.0, 420.0, 373.3333333333333)","(16.0, 19.0, 18.79268292682927)","(81.0, 180.0, 164.0)","(18.0, 27.0, 26.4)","(7.5, 10.5, 9.884)"
06-01-2023 12:30:36.921305,"(2.8, 3.15, 3.1279009126466755)","(1.95, 2.22, 2.198125)","(101.0, 230.0, 225.15151515151516)","(31.0, 50.0, 49.07692307692308)","(101.0, 520.0, 610.0)","(101.0, 420.0, 373.3333333333333)","(16.0, 19.0, 18.79268292682927)","(81.0, 180.0, 162.5)","(18.0, 27.0, 26.4)","(7.5, 10.5, 9.863636363636365)"
06-01-2023 12:30:38.689004,"(2.8, 3.15, 3.1146875)","(1.95, 2.2, 2.1942980561555077)","(101.0, 230.0, 214.0)","(31.0, 50.0, 48.8)","(101.0, 700.0, 604.0)","(101.0, 420.0, 373.3333333333333)","(16.0, 19.0, 18.757142857142856)","(81.0, 180.0, 166.66666666666666)","(18.0, 27.0, 26.428571428571427)","(7.5, 10.5, 10.008771929824562)"
06-01-2023 12:30:40.549656,"(2.8, 3.15, 3.11362660944206)","(1.95, 2.2, 2.1936077481840197)","(101.0, 230.0, 214.0)","(31.0, 50.0, 49.09090909090909)","(101.0, 700.0, 604.0)","(101.0, 420.0, 373.3333333333333)","(16.0, 19.0, 18.757142857142856)","(81.0, 180.0, 168.8)","(18.0, 27.0, 27.0)","(7.5, 10.5, 10.008771929824562)"
06-01-2023 12:30:42.376405,"(2.8, 3.15, 3.1185015290519877)","(1.95, 2.2, 2.180358744394619)","(101.0, 230.0, 214.0)","(31.0, 50.0, 46.752941176470586)","(101.0, 700.0, 610.0)","(101.0, 420.0, 373.3333333333333)","(16.0, 19.0, 18.757142857142856)","(81.0, 180.0, 168.8)","(18.0, 29.0, 27.81081081081081)","(7.5, 10.0, 9.97391304347826)"
06-01-2023 12:30:44.285585,"(2.7, 3.15, 3.097152317880795)","(1.95, 2.22, 2.1782474226804127)","(101.0, 230.0, 214.0)","(31.0, 48.0, 49.523809523809526)","(101.0, 700.0, 610.0)","(101.0, 420.0, 373.3333333333333)","(16.0, 19.5, 19.321428571428573)","(81.0, 180.0, 172.22222222222223)","(18.0, 29.0, 28.306451612903224)","(7.5, 10.5, 10.167487684729064)"
06-01-2023 12:30:45.931615,"(2.7, 3.1, 3.1136363636363638)","(1.95, 2.2, 2.183076923076923)","(101.0, 230.0, 214.0)","(31.0, 50.0, 48.333333333333336)","(101.0, 700.0, 610.0)","(101.0, 420.0, 373.3333333333333)","(16.0, 19.5, 19.214285714285715)","(81.0, 180.0, 173.63636363636363)","(18.0, 29.0, 28.2)","(7.5, 10.0, 9.956435643564356)"
06-01-2023 12:30:47.666152,"(2.7, 3.15, 3.191614906832298)","(1.95, 2.22, 2.177886178861789)","(101.0, 230.0, 214.0)","(31.0, 50.0, 49.724137931034484)","(101.0, 700.0, 610.0)","(101.0, 420.0, 373.3333333333333)","(16.0, 19.5, 18.423529411764704)","(81.0, 180.0, 170.52631578947367)","(18.0, 29.0, 28.2)","(7.5, 10.0, 9.997826086956522)"
06-01-2023 12:30:49.419478,"(2.7, 3.2, 3.139310344827586)","(1.95, 2.18, 2.178114754098361)","(101.0, 230.0, 214.0)","(31.0, 50.0, 49.724137931034484)","(101.0, 700.0, 600.0)","(101.0, 420.0, 373.3333333333333)","(16.0, 18.5, 18.423529411764704)","(81.0, 180.0, 170.52631578947367)","(18.0, 29.0, 28.2)","(7.5, 10.0, 9.961224489795919)"
06-01-2023 12:30:51.517199,"(2.7, 3.15, 3.1253676470588236)","(1.95, 2.18, 2.1762886597938147)","(101.0, 230.0, 214.0)","(31.0, 50.0, 49.724137931034484)","(101.0, 690.0, 548.0)","(101.0, 420.0, 373.3333333333333)","(16.0, 18.5, 18.807692307692307)","(81.0, 180.0, 170.52631578947367)","(18.0, 29.0, 28.379310344827587)","(7.5, 10.5, 10.178571428571429)"
06-01-2023 12:30:53.569066,"(2.7, 3.15, 3.129384615384615)","(1.95, 2.18, 2.177337278106509)","(101.0, 230.0, 214.0)","(31.0, 50.0, 49.68)","(101.0, 580.0, 550.9090909090909)","(101.0, 420.0, 386.6666666666667)","(16.0, 19.0, 18.857142857142858)","(81.0, 180.0, 170.66666666666666)","(18.0, 29.0, 28.4)","(7.5, 10.5, 10.121212121212121)"
06-01-2023 12:30:55.251190,"(2.7, 3.15, 3.4230769230769234)","(1.95, 2.18, 2.6239999999999997)","(101.0, 230.0, 9291.214285714286)","(31.0, 50.0, 38.111111111111114)","(101.0, 580.0, 9575.565217391304)","(101.0, 420.0, 345.0)","(16.0, 19.0, 16.0)","(81.0, 180.0, 348.75)","(18.0, 30.0, 28.75)","(7.5, 10.5, 11.25)"
06-01-2023 12:30:56.857754,"(2.7, 3.5, 2.7477333333333336)","(1.95, 2.78, 2.660869565217391)","(101.0, 99999, 452.14285714285717)","(31.0, 70.0, 38.111111111111114)","(101.0, 99999, 9575.565217391304)","(101.0, 480.0, 340.0)","(16.0, 21.0, 23.93103448275862)","(81.0, 440.0, 253.33333333333334)","(18.0, 36.0, 31.375)","(7.5, 14.5, 11.071428571428571)"
06-01-2023 12:30:58.462148,"(2.7, 3.0, 2.9831372549019606)","(1.95, 2.76, 1.99011988011988)","(101.0, 480.0, 461.875)","(31.0, 70.0, 57.5)","(101.0, 99999, 9575.565217391304)","(101.0, 460.0, 345.0)","(16.0, 26.0, 23.666666666666668)","(81.0, 340.0, 212.5)","(18.0, 36.0, 34.0)","(7.5, 14.5, 14.071428571428571)"
06-01-2023 12:31:00.047224,"(2.7, 3.0, 2.977777777777778)","(1.95, 2.0, 1.9900205128205128)","(101.0, 480.0, 443.125)","(31.0, 65.0, 48.5)","(101.0, 99999, 9575.565217391304)","(101.0, 460.0, 345.0)","(16.0, 25.0, 20.9)","(81.0, 340.0, 253.33333333333334)","(18.0, 36.0, 31.375)","(7.5, 14.5, 12.166666666666666)"
06-01-2023 12:31:01.671336,"(2.7, 2.98, 2.9803703703703706)","(1.95, 2.0, 1.9773076923076922)","(101.0, 460.0, 461.875)","(31.0, 65.0, 53.5)","(101.0, 99999, 9575.565217391304)","(101.0, 460.0, 345.0)","(16.0, 26.0, 22.266666666666666)","(81.0, 340.0, 290.0)","(18.0, 36.0, 35.0)","(7.5, 14.5, 14.1)"
06-01-2023 12:31:03.240900,"(2.7, 3.0, 2.8415151515151513)","(1.95, 1.98, 2.0010198300283286)","(101.0, 480.0, 390.0)","(31.0, 65.0, 63.68181818181818)","(101.0, 99999, 9575.565217391304)","(101.0, 460.0, 345.0)","(16.0, 26.0, 26.136363636363637)","(81.0, 360.0, 266.66666666666663)","(18.0, 38.0, 28.0)","(7.5, 14.5, 12.25)"
06-01-2023 12:31:04.847235,"(2.7, 2.94, 2.721122448979592)","(1.95, 2.12, 2.018924205378973)","(101.0, 470.0, 390.0)","(31.0, 65.0, 60.62068965517241)","(101.0, 99999, 9575.565217391304)","(101.0, 460.0, 200.76923076923077)","(16.0, 27.0, 27.045454545454547)","(81.0, 380.0, 280.0)","(18.0, 38.0, 31.333333333333336)","(7.5, 14.5, 12.5)"
06-01-2023 12:31:06.538494,"(2.7, 2.94, 2.661308411214953)","(1.95, 2.12, 2.020863309352518)","(101.0, 470.0, 429.11764705882354)","(31.0, 70.0, 61.79310344827586)","(101.0, 99999, 9575.565217391304)","(101.0, 210.0, 108.46153846153847)","(16.0, 28.0, 22.87037037037037)","(81.0, 380.0, 230.0)","(18.0, 40.0, 27.1)","(7.5, 17.0, 14.5)"
