,Semeco,Dyerville,Cable Dancer,Alchian,Hostile Takeover,Orrong Road,Sheeza Tilly
16-12-2022 15:11:06.992742,"(2.7, 3.05, 3.0380281690140842)","(3.8, 4.7, 4.690476190476191)","(16.0, 23.0, 22.2)","(8.5, 10.5, 10.207236842105264)","(15.0, 18.0, 17.884615384615383)","(4.2, 4.6, 4.59527559055118)","(16.0, 23.0, 22.858490566037737)"
16-12-2022 15:11:07.923157,"(2.7, 3.1, 3.0924418604651165)","(3.8, 4.8, 4.706153846153846)","(16.0, 23.0, 22.2)","(8.5, 10.5, 10.286290322580646)","(15.0, 18.5, 18.405405405405407)","(4.2, 4.6, 4.375)","(16.0, 23.0, 24.25)"
16-12-2022 15:11:08.831350,"(2.7, 3.3, 3.0115384615384615)","(3.8, 5.1, 5.056521739130434)","(16.0, 38.0, 24.125)","(8.5, 10.5, 9.666666666666666)","(15.0, 24.0, 23.5)","(4.2, 5.0, 4.375)","(16.0, 32.0, 24.25)"
16-12-2022 15:11:09.738846,"(2.7, 3.3, 3.0115384615384615)","(3.8, 5.1, 5.056521739130434)","(16.0, 38.0, 24.125)","(8.5, 10.5, 9.666666666666666)","(15.0, 24.0, 23.5)","(4.2, 5.0, 4.076595744680851)","(16.0, 32.0, 23.4)"
16-12-2022 15:11:10.625529,"(2.7, 3.65, 3.546907216494845)","(3.8, 4.7, 4.456756756756757)","(16.0, 28.0, 23.75)","(8.5, 10.5, 9.666666666666666)","(15.0, 24.0, 23.608695652173914)","(4.2, 4.3, 4.076595744680851)","(16.0, 28.0, 23.4)"
16-12-2022 15:11:11.533659,"(2.7, 4.2, 4.180000000000001)","(3.8, 4.7, 4.456756756756757)","(16.0, 28.0, 23.75)","(8.5, 10.5, 9.666666666666666)","(15.0, 24.0, 23.608695652173914)","(4.2, 4.3, 4.0807692307692305)","(16.0, 28.0, 26.416666666666664)"
16-12-2022 15:11:12.448754,"(2.7, 4.2, 4.178260869565218)","(3.8, 4.7, 4.2)","(16.0, 30.0, 24.75)","(8.5, 10.5, 9.666666666666666)","(15.0, 24.0, 23.608695652173914)","(4.2, 4.3, 3.9729508196721315)","(16.0, 28.0, 25.125)"
16-12-2022 15:11:13.360185,"(2.7, 4.2, 4.178260869565218)","(4.0, 4.7, 4.2)","(16.0, 30.0, 24.75)","(8.5, 10.5, 9.666666666666666)","(15.0, 24.0, 23.608695652173914)","(4.2, 4.3, 3.9729508196721315)","(16.0, 28.0, 25.125)"
16-12-2022 15:11:14.259922,"(2.7, 4.2, 4.178260869565218)","(4.0, 4.7, 4.2)","(16.0, 30.0, 24.75)","(8.5, 10.5, 9.666666666666666)","(15.0, 24.0, 23.608695652173914)","(4.2, 4.3, 3.94375)","(16.0, 28.0, 25.125)"
16-12-2022 15:11:15.219200,"(2.7, 4.2, 4.1875)","(4.0, 4.7, 4.2)","(16.0, 30.0, 24.75)","(8.5, 10.5, 9.574074074074074)","(15.0, 24.0, 23.608695652173914)","(4.2, 4.3, 3.94375)","(16.0, 28.0, 21.0)"
16-12-2022 15:11:16.117757,"(2.7, 4.2, 4.193548387096774)","(4.0, 4.0, 3.8666666666666667)","(16.0, 30.0, 24.75)","(8.5, 10.5, 9.574074074074074)","(15.0, 24.0, 23.608695652173914)","(4.2, 4.3, 3.6396341463414634)","(16.0, 28.0, 12.0625)"
16-12-2022 15:11:17.044557,"(2.7, 4.8, 4.685714285714286)","(4.0, 5.1, 4.475)","(16.0, 30.0, 24.75)","(8.5, 10.0, 9.885714285714286)","(15.0, 26.0, 25.52173913043478)","(4.2, 4.3, 3.72)","(16.0, 13.0, 13.605882352941176)"
16-12-2022 15:11:17.996329,"(2.7, 4.8, 4.695652173913043)","(4.0, 4.0, 3.8615384615384616)","(16.0, 30.0, 24.75)","(8.5, 9.6, 9.056)","(15.0, 26.0, 25.52173913043478)","(4.2, 4.2, 4.101923076923077)","(16.0, 15.0, 13.605882352941176)"
16-12-2022 15:11:18.923488,"(2.7, 4.9, 4.811538461538461)","(4.0, 4.0, 3.86875)","(16.0, 30.0, 24.75)","(8.5, 9.6, 9.056)","(15.0, 26.0, 25.52173913043478)","(4.2, 4.2, 3.77)","(16.0, 15.0, 11.54375)"
16-12-2022 15:11:19.857009,"(2.7, 4.9, 4.839473684210526)","(4.0, 4.0, 3.875)","(16.0, 30.0, 24.75)","(8.5, 9.6, 8.277777777777777)","(15.0, 26.0, 24.166666666666668)","(4.2, 3.95, 3.564)","(16.0, 15.0, 11.75)"
16-12-2022 15:11:20.819952,"(2.7, 4.9, 4.804166666666666)","(4.0, 4.0, 3.875)","(16.0, 29.0, 22.666666666666668)","(8.5, 9.6, 8.28235294117647)","(15.0, 25.0, 23.8)","(4.2, 4.3, 3.81063829787234)","(16.0, 12.5, 12.045454545454545)"
16-12-2022 15:11:21.781726,"(2.7, 4.9, 4.804761904761905)","(4.0, 4.0, 3.925)","(16.0, 16.5, 15.804878048780488)","(8.5, 9.6, 8.28235294117647)","(15.0, 25.0, 18.666666666666668)","(4.2, 4.3, 3.7071428571428573)","(16.0, 12.5, 11.777777777777779)"
16-12-2022 15:11:22.737607,"(2.7, 4.9, 4.8062499999999995)","(4.0, 5.1, 4.475)","(16.0, 29.0, 24.3125)","(8.5, 9.6, 8.28235294117647)","(15.0, 25.0, 19.57142857142857)","(4.2, 3.9, 3.5180000000000002)","(16.0, 12.0, 10.733333333333333)"
