,Thats Not My Gait,Fling It Rainbow,Tripod Nz,Dels Destiny Nz,Megeve,Homonym Nz,Peakz Luck Nz,Whatwillbeewillbee Nz,Little Yankee
07-12-2022 20:34:24.228575,"(2.25, 3.4, 2.831111111111111)","(18.0, 48.0, 32.0)","(9.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(4.8, 99999, 99990)","(13.0, 99999, 99990)","(21.0, 29.0, 27.8)"
07-12-2022 20:34:25.314656,"(2.25, 3.4, 2.831111111111111)","(18.0, 48.0, 32.0)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(21.0, 29.0, 27.8)"
07-12-2022 20:34:26.497253,"(2.25, 3.4, 2.831111111111111)","(18.0, 48.0, 32.0)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(21.0, 29.0, 27.8)"
07-12-2022 20:34:27.746655,"(2.25, 3.4, 2.831111111111111)","(18.0, 48.0, 32.0)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(21.0, 29.0, 27.8)"
07-12-2022 20:34:28.855086,"(2.25, 3.4, 2.831111111111111)","(18.0, 48.0, 32.0)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(21.0, 29.0, 27.8)"
07-12-2022 20:34:29.952009,"(2.25, 3.4, 2.831111111111111)","(18.0, 48.0, 32.0)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(21.0, 29.0, 27.8)"
07-12-2022 20:34:31.053206,"(2.25, 3.4, 3.006153846153846)","(18.0, 48.0, 32.0)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(21.0, 29.0, 27.8)"
07-12-2022 20:34:32.169809,"(2.25, 3.4, 3.006153846153846)","(18.0, 48.0, 32.0)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(21.0, 29.0, 27.8)"
07-12-2022 20:34:33.423339,"(2.25, 3.4, 3.006153846153846)","(18.0, 48.0, 32.0)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(21.0, 29.0, 27.8)"
07-12-2022 20:34:34.609953,"(2.25, 3.4, 3.006153846153846)","(18.0, 48.0, 32.0)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(21.0, 29.0, 27.8)"
07-12-2022 20:34:35.829370,"(2.25, 3.4, 3.006153846153846)","(18.0, 46.0, 27.666666666666668)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(21.0, 29.0, 27.8)"
07-12-2022 20:34:36.967714,"(2.25, 3.4, 3.006153846153846)","(18.0, 42.0, 33.0)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(21.0, 29.0, 27.8)"
07-12-2022 20:34:38.180984,"(2.25, 3.4, 3.006153846153846)","(18.0, 38.0, 28.666666666666668)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(21.0, 29.0, 27.8)"
07-12-2022 20:34:39.362418,"(2.25, 3.4, 3.006153846153846)","(18.0, 38.0, 28.666666666666668)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(21.0, 29.0, 27.8)"
07-12-2022 20:34:40.485395,"(2.25, 3.4, 3.006153846153846)","(18.0, 38.0, 28.666666666666668)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(21.0, 29.0, 27.8)"
07-12-2022 20:34:41.555497,"(2.25, 3.4, 3.006153846153846)","(18.0, 38.0, 28.666666666666668)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(21.0, 29.0, 27.8)"
07-12-2022 20:34:42.601158,"(2.25, 3.4, 3.006153846153846)","(18.0, 38.0, 28.666666666666668)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(21.0, 29.0, 27.8)"
07-12-2022 20:34:43.639747,"(2.25, 3.4, 3.006153846153846)","(18.0, 38.0, 28.666666666666668)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(21.0, 29.0, 27.285714285714285)"
07-12-2022 20:34:44.787434,"(2.25, 3.3, 3.1919999999999997)","(18.0, 38.0, 28.666666666666668)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(21.0, 29.0, 27.285714285714285)"
07-12-2022 20:34:45.927357,"(2.25, 3.3, 3.1919999999999997)","(18.0, 38.0, 28.666666666666668)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(21.0, 29.0, 27.285714285714285)"
07-12-2022 20:34:47.057241,"(2.25, 3.3, 3.1919999999999997)","(18.0, 38.0, 28.666666666666668)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(21.0, 29.0, 26.0)"
07-12-2022 20:34:48.336765,"(2.25, 3.3, 3.1919999999999997)","(18.0, 38.0, 34.5)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(21.0, 29.0, 26.0)"
07-12-2022 20:34:49.504905,"(2.25, 3.3, 3.1919999999999997)","(18.0, 38.0, 32.8)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(21.0, 29.0, 26.0)"
07-12-2022 20:34:50.699053,"(2.25, 3.35, 3.232)","(18.0, 38.0, 32.8)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(21.0, 29.0, 26.0)"
07-12-2022 20:34:52.009674,"(2.25, 3.35, 3.232)","(18.0, 38.0, 28.666666666666668)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(21.0, 29.0, 26.0)"
07-12-2022 20:34:53.134963,"(2.25, 3.35, 3.232)","(18.0, 38.0, 28.666666666666668)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(21.0, 29.0, 35.4)"
07-12-2022 20:34:54.229042,"(2.25, 3.35, 3.232)","(18.0, 38.0, 35.111111111111114)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(21.0, 38.0, 35.4)"
07-12-2022 20:34:55.287462,"(2.25, 3.35, 3.232)","(18.0, 38.0, 35.111111111111114)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(21.0, 38.0, 35.4)"
07-12-2022 20:34:56.351718,"(2.25, 3.35, 3.232)","(18.0, 38.0, 35.111111111111114)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(21.0, 38.0, 35.4)"
07-12-2022 20:34:57.430696,"(2.25, 3.35, 3.232)","(18.0, 38.0, 34.57142857142857)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(21.0, 38.0, 35.4)"
07-12-2022 20:34:58.567137,"(2.25, 3.3, 3.1919999999999997)","(18.0, 36.0, 34.333333333333336)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(21.0, 38.0, 33.8)"
07-12-2022 20:34:59.727664,"(2.25, 3.3, 3.1919999999999997)","(18.0, 36.0, 31.0)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(21.0, 36.0, 33.8)"
07-12-2022 20:35:00.862628,"(2.25, 3.3, 3.1919999999999997)","(18.0, 34.0, 29.636363636363637)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 36.0, 31.42857142857143)"
07-12-2022 20:35:02.006774,"(2.25, 3.25, 3.152)","(18.0, 34.0, 30.428571428571427)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 34.0, 31.42857142857143)"
07-12-2022 20:35:03.143532,"(2.25, 3.25, 3.152)","(18.0, 34.0, 31.0)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 34.0, 31.42857142857143)"
07-12-2022 20:35:04.311845,"(2.25, 3.25, 3.152)","(18.0, 34.0, 31.0)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 34.0, 31.714285714285715)"
07-12-2022 20:35:05.544791,"(2.25, 3.25, 3.152)","(18.0, 34.0, 31.0)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 34.0, 33.0)"
07-12-2022 20:35:06.683016,"(2.25, 3.25, 3.152)","(18.0, 34.0, 32.0)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 34.0, 31.2)"
07-12-2022 20:35:07.799678,"(2.25, 3.25, 3.152)","(18.0, 34.0, 32.0)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 34.0, 32.5)"
07-12-2022 20:35:08.986045,"(2.25, 3.25, 3.152)","(18.0, 34.0, 31.428571428571427)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 36.0, 34.0)"
07-12-2022 20:35:10.294352,"(2.25, 3.25, 3.152)","(18.0, 34.0, 31.428571428571427)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 36.0, 34.6)"
07-12-2022 20:35:11.608929,"(2.25, 3.25, 3.152)","(18.0, 34.0, 31.428571428571427)","(8.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 36.0, 34.6)"
07-12-2022 20:35:12.855783,"(2.25, 3.25, 2.8825)","(18.0, 34.0, 31.428571428571427)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 15.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 36.0, 34.6)"
07-12-2022 20:35:14.054694,"(2.25, 3.25, 2.8825)","(18.0, 34.0, 31.428571428571427)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.5, 14.375)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 36.0, 34.72727272727273)"
07-12-2022 20:35:15.212907,"(2.25, 3.25, 2.8906666666666667)","(18.0, 34.0, 31.428571428571427)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 17.5, 16.4375)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 36.0, 34.72727272727273)"
07-12-2022 20:35:16.324292,"(2.25, 3.25, 2.8906666666666667)","(18.0, 34.0, 31.428571428571427)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 17.0, 15.125)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 36.0, 34.72727272727273)"
07-12-2022 20:35:17.449634,"(2.25, 3.25, 2.8906666666666667)","(18.0, 34.0, 31.428571428571427)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 15.5, 15.083333333333334)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 36.0, 34.72727272727273)"
07-12-2022 20:35:18.676690,"(2.25, 3.25, 2.863157894736842)","(18.0, 34.0, 31.428571428571427)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 15.5, 14.5)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 36.0, 34.72727272727273)"
07-12-2022 20:35:19.977681,"(2.25, 3.25, 2.863157894736842)","(18.0, 34.0, 31.428571428571427)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.0, 14.823529411764707)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 36.0, 34.72727272727273)"
07-12-2022 20:35:21.195231,"(2.25, 3.25, 2.952857142857143)","(18.0, 34.0, 31.428571428571427)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.0, 14.823529411764707)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 36.0, 34.72727272727273)"
07-12-2022 20:35:22.385687,"(2.25, 3.25, 2.952857142857143)","(18.0, 34.0, 31.428571428571427)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.0, 14.823529411764707)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 36.0, 34.72727272727273)"
07-12-2022 20:35:23.667527,"(2.25, 3.25, 2.952857142857143)","(18.0, 34.0, 31.428571428571427)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.0, 14.823529411764707)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 36.0, 34.72727272727273)"
07-12-2022 20:35:24.885171,"(2.25, 3.2, 3.0300000000000002)","(18.0, 34.0, 31.428571428571427)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.0, 14.823529411764707)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 36.0, 34.72727272727273)"
07-12-2022 20:35:26.128688,"(2.25, 3.15, 3.067142857142857)","(18.0, 34.0, 31.428571428571427)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.0, 14.823529411764707)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 36.0, 34.72727272727273)"
07-12-2022 20:35:27.348863,"(2.25, 3.15, 3.067142857142857)","(18.0, 34.0, 31.428571428571427)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.0, 14.823529411764707)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 36.0, 34.72727272727273)"
07-12-2022 20:35:28.594202,"(2.25, 3.15, 3.067142857142857)","(18.0, 34.0, 31.428571428571427)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.0, 14.823529411764707)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 36.0, 34.72727272727273)"
07-12-2022 20:35:29.763883,"(2.25, 3.15, 3.067142857142857)","(18.0, 34.0, 31.428571428571427)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.0, 14.823529411764707)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 36.0, 34.72727272727273)"
07-12-2022 20:35:30.970371,"(2.25, 3.15, 3.067142857142857)","(18.0, 34.0, 31.428571428571427)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.0, 14.823529411764707)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 36.0, 34.72727272727273)"
07-12-2022 20:35:32.200570,"(2.3, 3.15, 3.067142857142857)","(19.0, 34.0, 31.428571428571427)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.0, 14.823529411764707)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 36.0, 34.72727272727273)"
07-12-2022 20:35:33.464279,"(2.3, 3.15, 3.067142857142857)","(19.0, 34.0, 31.428571428571427)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.0, 14.823529411764707)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 36.0, 34.72727272727273)"
07-12-2022 20:35:34.702722,"(2.3, 3.15, 3.067142857142857)","(19.0, 34.0, 31.428571428571427)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.0, 14.823529411764707)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 36.0, 34.72727272727273)"
07-12-2022 20:35:35.900144,"(2.3, 3.15, 3.067142857142857)","(19.0, 34.0, 31.428571428571427)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.0, 14.823529411764707)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 36.0, 34.72727272727273)"
07-12-2022 20:35:37.115860,"(2.3, 3.15, 3.067142857142857)","(19.0, 34.0, 31.428571428571427)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.0, 14.823529411764707)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 36.0, 34.72727272727273)"
07-12-2022 20:35:38.291309,"(2.3, 3.15, 3.067142857142857)","(19.0, 34.0, 31.428571428571427)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.0, 14.823529411764707)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 36.0, 34.72727272727273)"
07-12-2022 20:35:39.436474,"(2.3, 3.15, 3.067142857142857)","(19.0, 34.0, 31.428571428571427)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.0, 14.823529411764707)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 36.0, 34.72727272727273)"
07-12-2022 20:35:40.622521,"(2.3, 3.15, 3.067142857142857)","(19.0, 34.0, 31.428571428571427)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.0, 14.823529411764707)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 36.0, 34.72727272727273)"
07-12-2022 20:35:41.824395,"(2.3, 3.15, 3.067142857142857)","(19.0, 34.0, 31.428571428571427)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.0, 14.823529411764707)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 36.0, 34.72727272727273)"
07-12-2022 20:35:43.064185,"(2.3, 3.15, 3.067142857142857)","(19.0, 34.0, 31.428571428571427)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.0, 14.823529411764707)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 36.0, 34.72727272727273)"
07-12-2022 20:35:44.266038,"(2.3, 3.15, 3.067142857142857)","(19.0, 34.0, 31.428571428571427)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.0, 14.823529411764707)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 36.0, 34.72727272727273)"
07-12-2022 20:35:45.449550,"(2.3, 3.15, 3.067142857142857)","(19.0, 34.0, 31.428571428571427)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 16.0, 14.884615384615385)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 36.0, 34.72727272727273)"
07-12-2022 20:35:46.618023,"(2.3, 3.15, 3.067142857142857)","(19.0, 34.0, 31.428571428571427)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 15.5, 14.884615384615385)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 36.0, 52.400000000000006)"
07-12-2022 20:35:47.776358,"(2.3, 3.15, 3.067142857142857)","(19.0, 65.0, 41.45454545454545)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 15.5, 14.884615384615385)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 55.0, 42.85714285714286)"
07-12-2022 20:35:48.961749,"(2.3, 3.4, 3.16)","(19.0, 55.0, 49.0)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 15.5, 14.884615384615385)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 48.0, 42.85714285714286)"
07-12-2022 20:35:50.209251,"(2.3, 3.4, 3.16)","(19.0, 48.0, 40.0)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 15.5, 14.884615384615385)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 48.0, 42.85714285714286)"
07-12-2022 20:35:51.435812,"(2.3, 3.4, 3.16)","(19.0, 48.0, 40.4)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 15.5, 14.884615384615385)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 48.0, 42.85714285714286)"
07-12-2022 20:35:52.618672,"(2.3, 3.4, 3.13)","(19.0, 46.0, 39.6)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 15.5, 14.884615384615385)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 48.0, 42.85714285714286)"
07-12-2022 20:35:53.730360,"(2.25, 3.4, 3.13)","(18.0, 46.0, 42.44444444444444)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 15.5, 14.884615384615385)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 48.0, 42.85714285714286)"
07-12-2022 20:35:54.882672,"(2.25, 3.4, 3.13)","(18.0, 46.0, 42.44444444444444)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 15.5, 14.884615384615385)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 48.0, 42.85714285714286)"
07-12-2022 20:35:56.095353,"(2.25, 3.4, 3.13)","(18.0, 46.0, 42.44444444444444)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 15.5, 14.884615384615385)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 48.0, 42.85714285714286)"
07-12-2022 20:35:57.281552,"(2.25, 3.4, 3.036)","(18.0, 46.0, 42.44444444444444)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 15.5, 14.884615384615385)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 48.0, 45.230769230769226)"
07-12-2022 20:35:58.517314,"(2.25, 3.4, 3.1363636363636362)","(18.0, 46.0, 42.44444444444444)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 15.5, 14.357142857142858)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 48.0, 41.0)"
07-12-2022 20:35:59.685261,"(2.25, 3.35, 3.1363636363636362)","(18.0, 46.0, 42.44444444444444)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 15.5, 13.785714285714285)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 48.0, 44.0)"
07-12-2022 20:36:00.786035,"(2.25, 3.4, 3.184)","(18.0, 46.0, 42.44444444444444)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 15.5, 13.785714285714285)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 48.0, 44.5)"
07-12-2022 20:36:01.882092,"(2.25, 3.4, 3.076)","(18.0, 46.0, 42.44444444444444)","(7.5, 99999, 99990)","(51.0, 99999, 99990)","(11.0, 15.5, 14.041666666666666)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 48.0, 44.5)"
07-12-2022 20:36:03.109650,"(2.3, 3.4, 3.076)","(19.0, 46.0, 42.44444444444444)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 15.5, 14.041666666666666)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 48.0, 44.5)"
07-12-2022 20:36:04.367387,"(2.3, 3.4, 3.076)","(19.0, 46.0, 42.44444444444444)","(7.5, 99999, 99990)","(41.0, 99999, 99990)","(11.0, 15.5, 14.5625)","(4.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(26.0, 48.0, 44.5)"
