,Golden Hands,Black Baccara,Tuesdays Gone,Nomad Road,Striking Stare,Deadly Choice,Scandalise,Atomic Len
11-01-2023 21:35:26.855409,"(5.5, 7.4, 7.379166666666667)","(61.0, 85.0, 75.76923076923077)","(10.0, 13.0, 12.704545454545455)","(15.0, 29.0, 28.666666666666668)","(21.0, 38.0, 34.75)","(18.0, 23.0, 22.6)","(101.0, 210.0, 180.0)","(1.3, 1.51, 1.5023451327433628)"
11-01-2023 21:35:28.060302,"(5.5, 7.6, 7.504166666666666)","(61.0, 85.0, 79.0)","(10.0, 13.0, 12.6953125)","(15.0, 29.0, 28.73913043478261)","(21.0, 38.0, 34.285714285714285)","(18.0, 23.0, 22.6)","(101.0, 210.0, 180.0)","(1.3, 1.51, 1.5005084745762711)"
11-01-2023 21:35:29.191540,"(5.5, 7.6, 7.519298245614035)","(61.0, 80.0, 75.5)","(10.0, 13.0, 12.69047619047619)","(15.0, 29.0, 28.73913043478261)","(21.0, 38.0, 34.285714285714285)","(18.0, 23.0, 22.6)","(101.0, 210.0, 180.0)","(1.3, 1.51, 1.5007086614173228)"
11-01-2023 21:35:30.395675,"(5.5, 7.6, 7.524590163934426)","(61.0, 80.0, 71.0)","(10.0, 13.0, 12.716981132075471)","(15.0, 29.0, 28.81818181818182)","(21.0, 38.0, 35.0)","(18.0, 23.0, 22.302325581395348)","(101.0, 210.0, 180.0)","(1.3, 1.51, 1.4974264705882352)"
11-01-2023 21:35:31.548271,"(5.5, 7.8, 7.611111111111111)","(61.0, 80.0, 75.0)","(10.0, 13.0, 12.716981132075471)","(15.0, 29.0, 28.846153846153847)","(21.0, 36.0, 36.0)","(18.0, 23.0, 22.314285714285713)","(101.0, 210.0, 198.0)","(1.3, 1.51, 1.4973992673992673)"
11-01-2023 21:35:32.665259,"(5.5, 7.8, 7.626315789473685)","(61.0, 100.0, 82.5)","(10.0, 13.0, 12.716981132075471)","(15.0, 29.0, 29.88)","(21.0, 38.0, 36.333333333333336)","(18.0, 23.0, 22.586206896551722)","(101.0, 210.0, 158.57142857142858)","(1.3, 1.51, 1.4994318181818183)"
11-01-2023 21:35:33.792668,"(5.5, 7.8, 7.72)","(61.0, 95.0, 83.46153846153845)","(10.0, 12.5, 12.153846153846153)","(15.0, 30.0, 29.6)","(21.0, 38.0, 36.5)","(18.0, 23.0, 22.636363636363637)","(101.0, 210.0, 132.85714285714286)","(1.3, 1.5, 1.4957425742574257)"
11-01-2023 21:35:34.931346,"(5.5, 8.0, 7.853658536585366)","(61.0, 90.0, 83.18181818181819)","(10.0, 12.5, 12.32)","(15.0, 32.0, 28.6)","(21.0, 38.0, 35.724137931034484)","(18.0, 23.0, 21.94736842105263)","(101.0, 140.0, 134.0)","(1.3, 1.5, 1.5518367346938775)"
11-01-2023 21:35:36.122586,"(5.5, 7.4, 7.37948717948718)","(61.0, 90.0, 76.76470588235294)","(10.0, 12.0, 11.741935483870968)","(15.0, 29.0, 28.6)","(21.0, 36.0, 35.724137931034484)","(18.0, 22.0, 21.94736842105263)","(101.0, 140.0, 135.3846153846154)","(1.3, 1.56, 1.5575)"
11-01-2023 21:35:37.249011,"(5.5, 7.2, 7.1625000000000005)","(61.0, 90.0, 79.28571428571429)","(10.0, 11.5, 11.445945945945946)","(15.0, 27.0, 26.954545454545453)","(21.0, 36.0, 35.724137931034484)","(18.0, 22.0, 21.9375)","(101.0, 140.0, 139.3548387096774)","(1.3, 1.56, 1.5666666666666667)"
11-01-2023 21:35:38.364169,"(5.5, 7.2, 7.151724137931034)","(61.0, 85.0, 75.0)","(10.0, 12.0, 11.545454545454545)","(15.0, 27.0, 26.96153846153846)","(21.0, 36.0, 35.666666666666664)","(18.0, 22.0, 21.9375)","(101.0, 140.0, 139.3548387096774)","(1.3, 1.57, 1.5737142857142858)"
11-01-2023 21:35:39.446360,"(5.5, 7.2, 7.057142857142857)","(61.0, 85.0, 75.0)","(10.0, 12.0, 11.523809523809524)","(15.0, 28.0, 27.785714285714285)","(21.0, 36.0, 35.81818181818182)","(18.0, 21.0, 20.136363636363637)","(101.0, 140.0, 139.31034482758622)","(1.3, 1.58, 1.5752747252747255)"
11-01-2023 21:35:40.458036,"(5.5, 7.2, 7.05)","(61.0, 85.0, 76.11111111111111)","(10.0, 12.0, 11.518518518518519)","(15.0, 28.0, 27.73913043478261)","(21.0, 36.0, 35.5)","(18.0, 21.0, 19.704545454545453)","(101.0, 140.0, 139.31034482758622)","(1.3, 1.58, 1.5736274509803923)"
11-01-2023 21:35:41.426660,"(5.5, 7.2, 7.140000000000001)","(61.0, 80.0, 71.81818181818181)","(10.0, 12.0, 11.458333333333334)","(15.0, 28.0, 27.81818181818182)","(21.0, 36.0, 35.5)","(18.0, 21.0, 19.833333333333332)","(101.0, 140.0, 139.31034482758622)","(1.3, 1.58, 1.5726966292134832)"
11-01-2023 21:35:42.464769,"(5.5, 7.2, 7.122580645161291)","(61.0, 80.0, 67.14285714285714)","(10.0, 12.0, 11.432432432432432)","(15.0, 28.0, 27.85185185185185)","(21.0, 36.0, 35.7037037037037)","(18.0, 21.0, 19.653846153846153)","(101.0, 160.0, 154.19354838709677)","(1.3, 1.58, 1.5760869565217392)"
11-01-2023 21:35:43.556306,"(5.5, 7.2, 7.122580645161291)","(61.0, 80.0, 73.33333333333333)","(10.0, 12.0, 11.450980392156863)","(15.0, 28.0, 27.785714285714285)","(21.0, 36.0, 35.5)","(18.0, 21.0, 19.61842105263158)","(101.0, 160.0, 156.78571428571428)","(1.3, 1.59, 1.582568306010929)"
11-01-2023 21:35:44.646279,"(5.5, 7.2, 7.027586206896552)","(61.0, 75.0, 70.55555555555556)","(10.0, 12.0, 11.5)","(15.0, 28.0, 27.75)","(21.0, 36.0, 34.857142857142854)","(18.0, 21.0, 18.5625)","(101.0, 160.0, 166.36363636363637)","(1.3, 1.59, 1.5894897959183674)"
11-01-2023 21:35:45.753771,"(5.5, 7.2, 6.95)","(61.0, 75.0, 70.55555555555556)","(10.0, 12.0, 11.55)","(15.0, 28.0, 27.29032258064516)","(21.0, 36.0, 34.45161290322581)","(17.0, 19.0, 18.8)","(101.0, 170.0, 151.25)","(1.3, 1.59, 1.6090909090909091)"
11-01-2023 21:35:46.859289,"(5.5, 7.0, 6.9411764705882355)","(61.0, 80.0, 76.25)","(10.0, 12.0, 11.605263157894736)","(15.0, 28.0, 27.29032258064516)","(21.0, 36.0, 34.111111111111114)","(17.0, 19.0, 18.285714285714285)","(101.0, 170.0, 151.25)","(1.3, 1.61, 1.609078947368421)"
11-01-2023 21:35:47.971092,"(5.5, 7.0, 6.804081632653061)","(61.0, 80.0, 74.0)","(10.0, 12.0, 11.621621621621621)","(15.0, 28.0, 27.29032258064516)","(21.0, 36.0, 34.17142857142857)","(17.0, 19.0, 17.928571428571427)","(101.0, 170.0, 162.85714285714286)","(1.3, 1.61, 1.6169696969696972)"
11-01-2023 21:35:49.103332,"(5.5, 7.0, 6.866666666666666)","(61.0, 80.0, 76.25)","(10.0, 12.0, 11.511111111111111)","(15.0, 28.0, 27.21212121212121)","(21.0, 36.0, 33.9)","(17.0, 18.0, 17.5)","(101.0, 170.0, 162.85714285714286)","(1.3, 1.62, 1.6173584905660379)"
11-01-2023 21:35:50.207343,"(5.5, 7.0, 6.8428571428571425)","(61.0, 75.0, 71.25)","(10.0, 12.0, 11.476190476190476)","(15.0, 28.0, 27.21212121212121)","(21.0, 34.0, 33.9)","(17.0, 18.0, 18.076923076923077)","(101.0, 170.0, 162.85714285714286)","(1.3, 1.62, 1.6154330708661417)"
11-01-2023 21:35:51.360415,"(5.5, 7.0, 6.809230769230769)","(61.0, 75.0, 94.0)","(10.0, 12.0, 11.551020408163264)","(15.0, 28.0, 27.21212121212121)","(21.0, 34.0, 33.9)","(17.0, 19.0, 17.59090909090909)","(101.0, 170.0, 162.85714285714286)","(1.3, 1.62, 1.6119444444444446)"
11-01-2023 21:35:52.541876,"(5.5, 7.0, 6.809230769230769)","(61.0, 100.0, 81.11111111111111)","(10.0, 12.0, 11.6)","(15.0, 28.0, 27.29032258064516)","(21.0, 34.0, 33.9)","(17.0, 18.0, 17.454545454545453)","(101.0, 170.0, 162.85714285714286)","(1.3, 1.62, 1.595740740740741)"
11-01-2023 21:35:53.647541,"(5.5, 7.0, 6.834666666666666)","(61.0, 95.0, 79.61538461538461)","(10.0, 12.0, 11.627118644067796)","(15.0, 28.0, 26.958333333333332)","(21.0, 34.0, 33.93333333333333)","(17.0, 17.5, 17.15)","(101.0, 170.0, 163.47826086956522)","(1.3, 1.6, 1.6036956521739132)"
11-01-2023 21:35:54.777191,"(6.0, 7.2, 7.027777777777778)","(61.0, 95.0, 70.0)","(10.0, 12.0, 11.627118644067796)","(15.0, 27.0, 26.958333333333332)","(21.0, 34.0, 34.5531914893617)","(16.0, 17.5, 16.657894736842106)","(91.0, 170.0, 165.45454545454544)","(1.3, 1.61, 1.6058139534883722)"
11-01-2023 21:35:55.899597,"(6.0, 7.2, 7.003389830508475)","(61.0, 70.0, 65.0)","(10.0, 12.0, 11.627118644067796)","(15.0, 27.0, 26.952380952380953)","(21.0, 36.0, 34.41860465116279)","(16.0, 17.0, 16.693877551020407)","(91.0, 170.0, 165.45454545454544)","(1.3, 1.61, 1.619137931034483)"
11-01-2023 21:35:57.017571,"(6.0, 7.2, 6.988235294117647)","(61.0, 70.0, 67.14285714285714)","(10.0, 12.0, 11.4)","(15.0, 27.0, 26.952380952380953)","(21.0, 36.0, 34.41860465116279)","(16.0, 17.0, 16.40983606557377)","(91.0, 170.0, 165.45454545454544)","(1.3, 1.62, 1.6264197530864197)"
11-01-2023 21:35:58.127602,"(6.0, 6.8, 6.769811320754717)","(61.0, 70.0, 64.16666666666667)","(10.0, 11.5, 11.4)","(15.0, 27.0, 26.952380952380953)","(21.0, 36.0, 34.41860465116279)","(16.0, 17.0, 16.45)","(91.0, 170.0, 165.45454545454544)","(1.3, 1.63, 1.6222222222222222)"
11-01-2023 21:35:59.222769,"(6.0, 7.0, 6.877894736842105)","(61.0, 70.0, 63.63636363636363)","(10.0, 11.5, 11.375)","(15.0, 27.0, 26.952380952380953)","(21.0, 36.0, 34.41860465116279)","(16.0, 17.0, 16.45762711864407)","(91.0, 170.0, 165.45454545454544)","(1.3, 1.63, 1.622)"
11-01-2023 21:36:00.351537,"(6.0, 7.0, 6.886274509803921)","(61.0, 70.0, 64.0)","(10.0, 11.5, 11.409090909090908)","(15.0, 27.0, 26.952380952380953)","(21.0, 36.0, 34.41860465116279)","(16.0, 17.0, 16.484848484848484)","(91.0, 170.0, 168.0)","(1.3, 1.63, 1.6246739130434782)"
11-01-2023 21:36:01.434839,"(6.0, 7.0, 6.832258064516129)","(61.0, 85.0, 78.75)","(10.0, 12.0, 11.547169811320755)","(15.0, 27.0, 26.952380952380953)","(21.0, 36.0, 34.41860465116279)","(16.0, 17.0, 16.457142857142856)","(91.0, 170.0, 191.1764705882353)","(1.3, 1.63, 1.6249407114624506)"
11-01-2023 21:36:02.510216,"(6.0, 6.8, 6.7032967032967035)","(61.0, 85.0, 74.70588235294117)","(10.0, 12.0, 11.666666666666666)","(15.0, 28.0, 26.816326530612244)","(21.0, 36.0, 34.628571428571426)","(16.0, 17.0, 16.857142857142858)","(91.0, 200.0, 191.1764705882353)","(1.3, 1.63, 1.6205769230769231)"
11-01-2023 21:36:03.638906,"(6.0, 6.8, 6.643478260869565)","(61.0, 85.0, 74.70588235294117)","(10.0, 12.0, 12.076086956521738)","(15.0, 28.0, 26.952380952380953)","(21.0, 36.0, 34.7027027027027)","(16.0, 17.0, 16.75581395348837)","(91.0, 200.0, 183.63636363636363)","(1.3, 1.63, 1.6271014492753622)"
11-01-2023 21:36:04.746921,"(6.0, 6.6, 6.556862745098039)","(61.0, 85.0, 74.70588235294117)","(10.0, 12.5, 12.076086956521738)","(15.0, 27.0, 25.5)","(21.0, 36.0, 37.714285714285715)","(16.0, 17.5, 16.775)","(91.0, 200.0, 183.63636363636363)","(1.3, 1.63, 1.613611111111111)"
11-01-2023 21:36:05.873881,"(6.0, 6.6, 6.566037735849056)","(61.0, 85.0, 74.70588235294117)","(10.0, 12.0, 11.775)","(15.0, 26.0, 25.5)","(21.0, 38.0, 37.333333333333336)","(16.0, 17.5, 16.75581395348837)","(91.0, 200.0, 183.63636363636363)","(1.3, 1.62, 1.6067123287671234)"
11-01-2023 21:36:06.955905,"(6.0, 7.0, 6.685106382978723)","(61.0, 85.0, 73.33333333333333)","(10.0, 12.0, 11.756756756756756)","(15.0, 26.0, 25.2)","(21.0, 40.0, 39.2)","(16.0, 17.5, 16.75581395348837)","(91.0, 200.0, 183.63636363636363)","(1.3, 1.61, 1.5950000000000002)"
11-01-2023 21:36:08.121907,"(6.0, 7.0, 6.985714285714286)","(61.0, 85.0, 77.3076923076923)","(10.0, 12.0, 11.729166666666666)","(15.0, 26.0, 25.125)","(21.0, 40.0, 38.8)","(16.0, 17.5, 16.75)","(91.0, 200.0, 185.30612244897958)","(1.3, 1.6, 1.597035175879397)"
11-01-2023 21:36:09.178741,"(6.0, 7.2, 6.889655172413793)","(61.0, 85.0, 76.66666666666667)","(10.0, 13.0, 12.86624203821656)","(15.0, 26.0, 25.894736842105264)","(21.0, 40.0, 38.90909090909091)","(16.0, 17.5, 16.789473684210527)","(91.0, 200.0, 182.0)","(1.3, 1.6, 1.5914965986394558)"
11-01-2023 21:36:10.240317,"(6.0, 7.0, 6.889655172413793)","(61.0, 85.0, 76.66666666666667)","(10.0, 13.0, 12.875816993464053)","(15.0, 25.0, 24.90909090909091)","(21.0, 40.0, 38.90909090909091)","(16.0, 17.5, 16.789473684210527)","(91.0, 200.0, 182.0)","(1.3, 1.6, 1.5901768172888016)"
11-01-2023 21:36:11.249547,"(6.0, 7.0, 6.889655172413793)","(61.0, 85.0, 76.66666666666667)","(10.0, 13.0, 12.873333333333333)","(15.0, 25.0, 24.5)","(21.0, 40.0, 38.90909090909091)","(16.0, 17.5, 16.814285714285713)","(91.0, 200.0, 188.0769230769231)","(1.3, 1.6, 1.589453781512605)"
11-01-2023 21:36:12.227114,"(6.0, 7.0, 6.889655172413793)","(61.0, 85.0, 76.66666666666667)","(10.0, 13.0, 12.883561643835616)","(15.0, 25.0, 23.916666666666668)","(21.0, 40.0, 38.90909090909091)","(16.0, 17.5, 16.789473684210527)","(91.0, 190.0, 188.0769230769231)","(1.3, 1.6, 1.5889912280701755)"
11-01-2023 21:36:13.202959,"(6.0, 7.2, 7.0285714285714285)","(61.0, 85.0, 76.66666666666667)","(10.0, 13.0, 12.86923076923077)","(15.0, 25.0, 24.024390243902438)","(21.0, 40.0, 38.90909090909091)","(16.0, 17.5, 17.032258064516128)","(91.0, 190.0, 187.72727272727275)","(1.3, 1.6, 1.6095319148936171)"
11-01-2023 21:36:14.327789,"(6.0, 6.8, 6.705263157894737)","(61.0, 80.0, 74.07407407407408)","(10.0, 13.5, 13.200980392156863)","(15.0, 23.0, 21.608695652173914)","(21.0, 38.0, 37.0625)","(16.0, 18.0, 17.14814814814815)","(91.0, 190.0, 187.72727272727275)","(1.3, 1.64, 1.6236184210526317)"
11-01-2023 21:36:15.337466,"(6.0, 6.8, 6.7015075376884425)","(61.0, 80.0, 76.52173913043478)","(10.0, 13.0, 12.395348837209303)","(15.0, 22.0, 21.608695652173914)","(21.0, 38.0, 36.628571428571426)","(16.0, 18.0, 16.928571428571427)","(91.0, 190.0, 187.72727272727275)","(1.3, 1.63, 1.6245197740112995)"
11-01-2023 21:36:16.430270,"(6.0, 6.8, 6.722105263157895)","(61.0, 80.0, 71.66666666666667)","(10.0, 13.0, 12.318181818181818)","(15.0, 22.0, 21.27777777777778)","(21.0, 38.0, 35.724137931034484)","(16.0, 17.5, 16.863636363636363)","(91.0, 190.0, 187.72727272727275)","(1.3, 1.63, 1.6324137931034484)"
11-01-2023 21:36:17.559475,"(6.0, 6.8, 6.722105263157895)","(61.0, 80.0, 71.66666666666667)","(10.0, 13.0, 12.3)","(15.0, 22.0, 21.27777777777778)","(21.0, 36.0, 35.857142857142854)","(16.0, 17.5, 16.629032258064516)","(91.0, 190.0, 187.72727272727275)","(1.3, 1.64, 1.6342962962962961)"
11-01-2023 21:36:18.631374,"(6.0, 6.8, 6.709090909090909)","(61.0, 80.0, 71.66666666666667)","(10.0, 13.0, 12.3)","(15.0, 22.0, 21.214285714285715)","(21.0, 36.0, 37.0625)","(16.0, 17.0, 16.3)","(91.0, 190.0, 187.72727272727275)","(1.3, 1.64, 1.6328571428571428)"
11-01-2023 21:36:19.720898,"(6.0, 6.8, 6.720833333333333)","(61.0, 80.0, 74.375)","(10.0, 13.0, 12.344262295081966)","(15.0, 22.0, 21.214285714285715)","(21.0, 38.0, 35.76470588235294)","(16.0, 17.0, 16.27777777777778)","(91.0, 190.0, 187.72727272727275)","(1.3, 1.64, 1.627883817427386)"
11-01-2023 21:36:20.854629,"(6.0, 6.8, 6.732972972972973)","(61.0, 80.0, 73.79310344827586)","(10.0, 13.0, 12.277777777777779)","(15.0, 22.0, 21.192307692307693)","(21.0, 36.0, 35.76470588235294)","(16.0, 17.0, 16.208333333333332)","(91.0, 190.0, 187.72727272727275)","(1.3, 1.64, 1.6252153110047847)"
11-01-2023 21:36:22.002242,"(6.0, 6.8, 6.714146341463414)","(61.0, 80.0, 73.33333333333333)","(10.0, 12.5, 12.285714285714286)","(15.0, 22.0, 21.192307692307693)","(21.0, 36.0, 35.76470588235294)","(16.0, 16.5, 15.761363636363637)","(91.0, 190.0, 187.72727272727275)","(1.3, 1.63, 1.6259388646288209)"
11-01-2023 21:36:23.173361,"(6.0, 6.8, 6.737373737373737)","(61.0, 80.0, 73.33333333333333)","(10.0, 12.5, 12.285714285714286)","(15.0, 22.0, 21.192307692307693)","(21.0, 36.0, 35.76470588235294)","(16.0, 16.0, 15.7)","(91.0, 190.0, 187.72727272727275)","(1.3, 1.63, 1.6272727272727272)"
11-01-2023 21:36:24.264043,"(6.0, 6.8, 6.735828877005347)","(61.0, 80.0, 73.33333333333333)","(10.0, 12.5, 12.082417582417582)","(15.0, 22.0, 21.192307692307693)","(21.0, 36.0, 35.76470588235294)","(16.0, 16.0, 15.552631578947368)","(91.0, 190.0, 187.72727272727275)","(1.3, 1.63, 1.635023923444976)"
11-01-2023 21:36:25.370233,"(6.0, 6.8, 6.735828877005347)","(61.0, 80.0, 69.47368421052632)","(10.0, 12.5, 12.072815533980583)","(15.0, 21.0, 20.678571428571427)","(21.0, 36.0, 34.74285714285714)","(14.0, 16.0, 15.285714285714286)","(91.0, 190.0, 187.72727272727275)","(1.3, 1.64, 1.6349019607843136)"
11-01-2023 21:36:26.471724,"(6.0, 6.8, 6.735483870967742)","(61.0, 80.0, 69.47368421052632)","(10.0, 12.5, 12.072815533980583)","(15.0, 21.0, 20.82608695652174)","(21.0, 38.0, 36.666666666666664)","(14.0, 15.5, 15.907407407407407)","(91.0, 190.0, 180.0)","(1.3, 1.64, 1.6237323943661972)"
11-01-2023 21:36:27.585180,"(6.0, 7.0, 6.774757281553398)","(61.0, 80.0, 70.0)","(10.0, 12.5, 12.136363636363637)","(15.0, 22.0, 21.295454545454547)","(21.0, 38.0, 35.3)","(14.0, 16.5, 15.896825396825397)","(91.0, 200.0, 170.0)","(1.3, 1.64, 1.6207109004739337)"
11-01-2023 21:36:28.645636,"(6.0, 7.2, 7.0600000000000005)","(61.0, 80.0, 70.0)","(10.0, 12.5, 12.121052631578948)","(15.0, 22.0, 21.282608695652176)","(21.0, 36.0, 35.53846153846154)","(14.0, 16.5, 15.76923076923077)","(91.0, 200.0, 177.77777777777777)","(1.3, 1.63, 1.626046511627907)"
11-01-2023 21:36:29.688393,"(6.0, 7.0, 6.988177339901478)","(61.0, 80.0, 72.5)","(10.0, 12.5, 12.121052631578948)","(15.0, 22.0, 21.057142857142857)","(21.0, 36.0, 35.53846153846154)","(14.0, 16.5, 15.785714285714286)","(91.0, 200.0, 177.77777777777777)","(1.3, 1.63, 1.6272222222222223)"
11-01-2023 21:36:30.755797,"(6.0, 7.0, 6.842307692307692)","(61.0, 80.0, 75.71428571428571)","(10.0, 12.5, 12.121052631578948)","(15.0, 22.0, 21.045454545454547)","(21.0, 36.0, 35.53846153846154)","(14.0, 16.0, 15.418604651162791)","(91.0, 200.0, 177.77777777777777)","(1.3, 1.64, 1.6280981595092026)"
11-01-2023 21:36:31.855341,"(6.0, 7.0, 6.8136363636363635)","(61.0, 80.0, 77.5)","(10.0, 12.5, 12.153846153846153)","(15.0, 22.0, 21.045454545454547)","(21.0, 36.0, 35.625)","(14.0, 16.0, 15.489795918367347)","(91.0, 200.0, 177.77777777777777)","(1.3, 1.64, 1.6283132530120483)"
11-01-2023 21:36:32.907209,"(6.0, 7.0, 6.8125)","(61.0, 80.0, 77.5)","(10.0, 12.5, 12.153846153846153)","(15.0, 22.0, 21.045454545454547)","(21.0, 36.0, 36.666666666666664)","(14.0, 16.0, 15.489795918367347)","(91.0, 200.0, 177.77777777777777)","(1.3, 1.64, 1.623119266055046)"
11-01-2023 21:36:33.959035,"(6.0, 7.0, 6.8125)","(61.0, 80.0, 77.5)","(10.0, 12.5, 12.319672131147541)","(15.0, 22.0, 21.045454545454547)","(21.0, 38.0, 37.785714285714285)","(14.0, 16.0, 15.489795918367347)","(91.0, 200.0, 177.77777777777777)","(1.3, 1.64, 1.6170555555555557)"
11-01-2023 21:36:35.023907,"(6.0, 7.0, 6.816326530612245)","(61.0, 80.0, 78.75)","(10.0, 13.0, 12.567307692307692)","(15.0, 21.0, 20.154761904761905)","(21.0, 38.0, 37.785714285714285)","(14.0, 16.0, 15.6)","(91.0, 200.0, 177.77777777777777)","(1.3, 1.62, 1.616842105263158)"
11-01-2023 21:36:36.059250,"(6.0, 7.0, 6.883116883116883)","(61.0, 80.0, 78.75)","(10.0, 13.0, 12.636363636363637)","(15.0, 21.0, 20.154761904761905)","(21.0, 38.0, 37.785714285714285)","(14.0, 16.0, 15.6)","(91.0, 200.0, 177.77777777777777)","(1.3, 1.62, 1.617103825136612)"
11-01-2023 21:36:37.058159,"(6.0, 7.0, 6.881578947368421)","(61.0, 80.0, 78.75)","(10.0, 13.0, 12.6875)","(15.0, 21.0, 20.239583333333332)","(21.0, 38.0, 37.785714285714285)","(14.0, 16.0, 15.6)","(91.0, 200.0, 177.77777777777777)","(1.3, 1.62, 1.6171428571428572)"
11-01-2023 21:36:38.087854,"(6.0, 7.0, 6.88)","(61.0, 80.0, 72.85714285714286)","(10.0, 13.0, 12.6875)","(15.0, 21.0, 20.255102040816325)","(21.0, 38.0, 37.785714285714285)","(14.0, 16.0, 15.6)","(91.0, 200.0, 177.77777777777777)","(1.3, 1.62, 1.6172222222222223)"
11-01-2023 21:36:39.182695,"(6.0, 7.0, 6.878378378378378)","(61.0, 80.0, 72.85714285714286)","(10.0, 13.0, 12.6875)","(15.0, 21.0, 20.45205479452055)","(21.0, 38.0, 37.785714285714285)","(14.0, 16.0, 15.444444444444445)","(91.0, 200.0, 177.77777777777777)","(1.3, 1.62, 1.6149519230769231)"
11-01-2023 21:36:40.265218,"(6.0, 7.0, 6.82)","(61.0, 80.0, 72.85714285714286)","(10.0, 13.0, 12.6875)","(15.0, 21.0, 20.428571428571427)","(21.0, 40.0, 37.666666666666664)","(14.0, 15.5, 15.121951219512194)","(91.0, 200.0, 184.0909090909091)","(1.3, 1.62, 1.6250467289719626)"
11-01-2023 21:36:41.308437,"(6.0, 6.8, 6.775700934579439)","(61.0, 70.0, 68.125)","(10.0, 13.0, 12.797872340425531)","(15.0, 21.0, 20.45205479452055)","(21.0, 38.0, 37.67741935483871)","(14.0, 15.5, 15.121951219512194)","(91.0, 200.0, 184.0909090909091)","(1.3, 1.63, 1.6237704918032787)"
11-01-2023 21:36:42.411240,"(6.0, 7.0, 6.821052631578947)","(61.0, 70.0, 66.66666666666667)","(10.0, 13.0, 12.779069767441861)","(15.0, 20.0, 19.516666666666666)","(21.0, 38.0, 39.714285714285715)","(14.0, 15.5, 15.131578947368421)","(91.0, 200.0, 184.0909090909091)","(1.3, 1.63, 1.6205633802816901)"
11-01-2023 21:36:43.530998,"(6.0, 7.0, 6.821052631578947)","(61.0, 70.0, 66.66666666666667)","(10.0, 13.0, 12.779069767441861)","(15.0, 20.0, 19.516666666666666)","(21.0, 40.0, 38.666666666666664)","(14.0, 15.5, 15.131578947368421)","(91.0, 200.0, 184.0909090909091)","(1.3, 1.63, 1.6205633802816901)"
11-01-2023 21:36:44.586326,"(6.0, 7.0, 6.89375)","(61.0, 70.0, 68.46153846153847)","(10.0, 13.0, 12.779069767441861)","(15.0, 20.0, 19.546875)","(21.0, 40.0, 38.666666666666664)","(14.0, 15.5, 9998.5)","(91.0, 200.0, 9998.5)","(1.3, 1.63, 9998.5)"
11-01-2023 21:36:45.561322,"(6.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(91.0, 99998, 9998.5)","(1.3, 99998, 9998.5)"
11-01-2023 21:36:46.590793,"(6.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(91.0, 99998, 9998.5)","(1.3, 99998, 9998.5)"
11-01-2023 21:36:47.667404,"(6.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(91.0, 99998, 9998.5)","(1.3, 99998, 9998.5)"
11-01-2023 21:36:48.754627,"(6.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(91.0, 99998, 9998.5)","(1.3, 99998, 9998.5)"
11-01-2023 21:36:49.891311,"(6.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(91.0, 99998, 9998.5)","(1.3, 99998, 9998.5)"
11-01-2023 21:36:51.050461,"(6.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(91.0, 99998, 9998.5)","(1.3, 99998, 9998.5)"
11-01-2023 21:36:52.185564,"(6.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(91.0, 99998, 9998.5)","(1.3, 99998, 9998.5)"
11-01-2023 21:36:53.410607,"(6.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(91.0, 99998, 9998.5)","(1.3, 99998, 9998.5)"
11-01-2023 21:36:54.621160,"(6.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(91.0, 99998, 9998.5)","(1.3, 99998, 9998.5)"
11-01-2023 21:36:55.737767,"(6.0, 99998, 9998.5)","(61.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(15.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(91.0, 99998, 9998.5)","(1.3, 99998, 9998.5)"
