,Giant Payday,Cleopatras Strike,Bigfoot City,Zumurudee,Bobs All In,Cashanova,My Boy Lollipop,Vintage Kitten,River Rose,Macedonian Ruler,Were Just Sayin
10-01-2023 09:06:21.810142,"(11.0, 14.0, 13.724137931034482)","(2.3, 2.64, 2.6282191780821917)","(4.4, 5.6, 5.48433734939759)","(18.0, 27.0, 26.2)","(11.0, 17.5, 17.14516129032258)","(7.0, 8.0, 7.858015267175572)","(31.0, 80.0, 71.11111111111111)","(26.0, 65.0, 61.92307692307692)","(14.0, 22.0, 21.0)","(13.0, 18.0, 17.833333333333332)","(31.0, 90.0, 87.5)"
10-01-2023 09:06:22.980523,"(11.0, 14.0, 13.724137931034482)","(2.3, 2.64, 2.6282191780821917)","(4.4, 5.6, 5.48433734939759)","(18.0, 27.0, 26.2)","(11.0, 17.5, 17.14516129032258)","(7.0, 8.0, 7.858015267175572)","(31.0, 80.0, 73.6842105263158)","(26.0, 65.0, 61.92307692307692)","(14.0, 22.0, 21.0)","(13.0, 18.0, 17.833333333333332)","(31.0, 95.0, 90.0)"
10-01-2023 09:06:24.237128,"(11.0, 14.0, 13.724137931034482)","(2.3, 2.64, 2.627792207792208)","(4.4, 5.6, 5.48433734939759)","(18.0, 27.0, 26.2)","(11.0, 17.5, 17.14516129032258)","(7.0, 8.0, 7.858015267175572)","(31.0, 80.0, 73.6842105263158)","(26.0, 65.0, 61.92307692307692)","(14.0, 22.0, 21.0)","(13.0, 18.0, 17.833333333333332)","(31.0, 95.0, 90.0)"
10-01-2023 09:06:25.448859,"(11.0, 14.0, 13.724137931034482)","(2.3, 2.64, 2.6342857142857143)","(4.4, 5.6, 5.476923076923077)","(18.0, 27.0, 26.36842105263158)","(11.0, 17.5, 17.185714285714287)","(7.0, 8.0, 7.852380952380952)","(31.0, 80.0, 73.6842105263158)","(26.0, 65.0, 61.92307692307692)","(14.0, 22.0, 21.0)","(13.0, 18.0, 17.833333333333332)","(31.0, 95.0, 86.66666666666667)"
10-01-2023 09:06:26.636812,"(11.0, 14.0, 13.724137931034482)","(2.3, 2.64, 2.6342857142857143)","(4.4, 5.6, 5.476923076923077)","(18.0, 27.0, 26.36842105263158)","(11.0, 17.5, 17.14516129032258)","(7.0, 8.0, 7.836842105263158)","(31.0, 80.0, 73.6842105263158)","(26.0, 65.0, 61.36363636363637)","(14.0, 22.0, 21.0)","(13.0, 18.0, 17.833333333333332)","(31.0, 90.0, 90.0)"
10-01-2023 09:06:27.852099,"(11.0, 14.0, 13.724137931034482)","(2.3, 2.64, 2.639090909090909)","(4.4, 5.6, 5.478947368421053)","(18.0, 27.0, 25.22222222222222)","(11.0, 17.5, 17.120689655172413)","(7.0, 8.0, 7.836842105263158)","(31.0, 80.0, 73.33333333333333)","(26.0, 65.0, 61.36363636363637)","(14.0, 22.0, 21.0)","(13.0, 18.0, 17.833333333333332)","(31.0, 95.0, 86.25)"
10-01-2023 09:06:29.017060,"(11.0, 14.0, 13.636363636363637)","(2.3, 2.66, 2.643265306122449)","(4.4, 5.5, 5.474193548387097)","(18.0, 27.0, 25.22222222222222)","(11.0, 17.5, 17.120689655172413)","(7.0, 8.0, 7.835593220338983)","(31.0, 80.0, 73.33333333333333)","(31.0, 65.0, 61.36363636363637)","(14.0, 22.0, 21.0)","(13.0, 18.0, 17.833333333333332)","(31.0, 90.0, 86.81818181818181)"
10-01-2023 09:06:30.234819,"(11.0, 14.0, 13.636363636363637)","(2.3, 2.66, 2.643265306122449)","(4.4, 5.5, 5.466666666666667)","(18.0, 27.0, 25.22222222222222)","(11.0, 17.5, 17.120689655172413)","(7.0, 8.0, 7.835593220338983)","(31.0, 80.0, 73.33333333333333)","(31.0, 65.0, 61.36363636363637)","(14.0, 22.0, 21.0)","(13.0, 18.0, 17.833333333333332)","(31.0, 95.0, 86.25)"
10-01-2023 09:06:31.423193,"(11.0, 14.0, 13.636363636363637)","(2.3, 2.66, 2.643265306122449)","(4.4, 5.5, 5.466666666666667)","(18.0, 27.0, 25.22222222222222)","(11.0, 17.5, 17.14516129032258)","(7.0, 8.0, 7.857391304347826)","(31.0, 80.0, 73.6842105263158)","(31.0, 65.0, 61.666666666666664)","(14.0, 22.0, 21.0)","(13.0, 18.0, 17.833333333333332)","(31.0, 90.0, 86.66666666666667)"
10-01-2023 09:06:32.630121,"(11.0, 14.0, 13.636363636363637)","(2.3, 2.66, 2.6452252252252255)","(4.4, 5.5, 5.466666666666667)","(18.0, 27.0, 25.22222222222222)","(11.0, 17.5, 17.14516129032258)","(7.0, 8.0, 7.857391304347826)","(31.0, 80.0, 73.6842105263158)","(31.0, 65.0, 61.666666666666664)","(14.0, 22.0, 21.0)","(13.0, 18.0, 17.833333333333332)","(31.0, 90.0, 87.5)"
10-01-2023 09:06:33.898248,"(11.0, 14.0, 13.636363636363637)","(2.3, 2.66, 2.6514285714285717)","(4.4, 5.5, 5.451851851851852)","(18.0, 27.0, 25.31578947368421)","(11.0, 17.5, 17.166666666666668)","(7.0, 8.0, 7.857391304347826)","(31.0, 80.0, 73.33333333333333)","(31.0, 65.0, 61.36363636363637)","(14.0, 22.0, 21.0)","(13.0, 18.0, 17.833333333333332)","(31.0, 95.0, 82.0)"
10-01-2023 09:06:35.079371,"(11.0, 14.0, 13.636363636363637)","(2.3, 2.66, 2.6514285714285717)","(4.4, 5.5, 5.451851851851852)","(18.0, 27.0, 25.46153846153846)","(11.0, 17.5, 17.185714285714287)","(7.0, 8.0, 7.857391304347826)","(31.0, 80.0, 73.6842105263158)","(31.0, 65.0, 61.666666666666664)","(14.0, 22.0, 21.0)","(13.0, 18.0, 17.833333333333332)","(31.0, 85.0, 78.75)"
10-01-2023 09:06:36.253901,"(11.0, 14.0, 13.636363636363637)","(2.3, 2.66, 2.6565217391304348)","(4.4, 5.5, 5.451851851851852)","(18.0, 27.0, 26.304347826086957)","(11.0, 17.5, 17.185714285714287)","(7.0, 8.0, 7.857391304347826)","(31.0, 80.0, 73.6842105263158)","(31.0, 65.0, 61.666666666666664)","(14.0, 22.0, 21.0)","(13.0, 18.0, 17.833333333333332)","(31.0, 85.0, 77.0)"
10-01-2023 09:06:37.465768,"(11.0, 14.0, 13.636363636363637)","(2.3, 2.66, 2.6565217391304348)","(4.4, 5.5, 5.451851851851852)","(18.0, 28.0, 25.76923076923077)","(11.0, 17.5, 17.185714285714287)","(7.0, 8.0, 7.857391304347826)","(31.0, 80.0, 73.6842105263158)","(31.0, 65.0, 61.666666666666664)","(14.0, 22.0, 21.0)","(13.0, 18.0, 17.833333333333332)","(31.0, 80.0, 82.0)"
10-01-2023 09:06:38.706182,"(11.0, 14.0, 13.68)","(2.3, 2.68, 2.6595348837209305)","(4.4, 5.5, 5.451851851851852)","(18.0, 27.0, 25.31578947368421)","(11.0, 17.5, 17.185714285714287)","(7.0, 8.0, 7.857391304347826)","(31.0, 80.0, 73.6842105263158)","(31.0, 65.0, 61.666666666666664)","(14.0, 22.0, 21.0)","(13.0, 18.0, 17.833333333333332)","(31.0, 85.0, 82.0)"
10-01-2023 09:06:39.936030,"(11.0, 14.0, 13.566666666666666)","(2.3, 2.66, 2.654375)","(4.4, 5.5, 5.451851851851852)","(18.0, 27.0, 25.31578947368421)","(11.0, 17.5, 17.185714285714287)","(7.0, 8.0, 7.857391304347826)","(31.0, 80.0, 73.6842105263158)","(31.0, 65.0, 61.666666666666664)","(14.0, 22.0, 21.0)","(13.0, 18.0, 17.833333333333332)","(31.0, 85.0, 83.125)"
10-01-2023 09:06:41.129143,"(11.0, 14.0, 13.566666666666666)","(2.3, 2.66, 2.654375)","(4.4, 5.5, 5.451851851851852)","(18.0, 27.0, 25.31578947368421)","(11.0, 17.5, 17.185714285714287)","(7.0, 8.0, 7.857391304347826)","(31.0, 80.0, 73.6842105263158)","(31.0, 65.0, 61.666666666666664)","(14.0, 22.0, 21.0)","(13.0, 18.0, 17.833333333333332)","(31.0, 85.0, 75.0)"
10-01-2023 09:06:42.353133,"(11.0, 14.0, 13.566666666666666)","(2.3, 2.66, 2.6522388059701494)","(4.4, 5.5, 5.451851851851852)","(18.0, 27.0, 25.31578947368421)","(11.0, 17.5, 17.185714285714287)","(7.0, 8.0, 7.857391304347826)","(31.0, 80.0, 73.6842105263158)","(31.0, 65.0, 61.666666666666664)","(14.0, 22.0, 21.0)","(13.0, 18.0, 17.833333333333332)","(31.0, 85.0, 75.71428571428571)"
10-01-2023 09:06:43.559605,"(11.0, 14.0, 13.566666666666666)","(2.3, 2.66, 2.6517460317460317)","(4.4, 5.5, 5.451851851851852)","(18.0, 27.0, 25.31578947368421)","(11.0, 17.5, 17.185714285714287)","(7.0, 8.0, 7.857391304347826)","(31.0, 80.0, 73.6842105263158)","(31.0, 65.0, 61.666666666666664)","(14.0, 22.0, 21.0)","(13.0, 18.0, 17.833333333333332)","(31.0, 80.0, 82.0)"
10-01-2023 09:06:44.766770,"(11.0, 14.0, 13.566666666666666)","(2.3, 2.66, 2.6502857142857144)","(4.4, 5.5, 5.451136363636364)","(18.0, 27.0, 25.31578947368421)","(11.0, 17.5, 17.185714285714287)","(7.0, 8.0, 7.857391304347826)","(31.0, 80.0, 73.6842105263158)","(31.0, 65.0, 61.666666666666664)","(14.0, 22.0, 21.0)","(13.0, 18.0, 17.833333333333332)","(31.0, 85.0, 83.125)"
10-01-2023 09:06:45.981740,"(11.0, 14.0, 13.566666666666666)","(2.3, 2.66, 2.6502857142857144)","(4.4, 5.5, 5.451136363636364)","(18.0, 27.0, 25.31578947368421)","(11.0, 17.5, 17.185714285714287)","(7.0, 8.0, 7.857391304347826)","(31.0, 80.0, 73.6842105263158)","(31.0, 65.0, 61.666666666666664)","(14.0, 22.0, 21.0)","(13.0, 18.0, 17.833333333333332)","(31.0, 85.0, 79.54545454545455)"
10-01-2023 09:06:47.172583,"(11.0, 14.0, 13.566666666666666)","(2.3, 2.66, 2.649113924050633)","(4.4, 5.5, 5.453846153846154)","(18.0, 27.0, 25.4)","(11.0, 17.5, 17.25)","(7.0, 8.0, 7.86890756302521)","(31.0, 80.0, 71.11111111111111)","(31.0, 65.0, 61.666666666666664)","(14.0, 22.0, 21.2)","(13.0, 18.0, 18.205882352941178)","(31.0, 85.0, 82.0)"
10-01-2023 09:06:48.323493,"(11.0, 14.0, 13.593023255813954)","(2.3, 2.64, 2.625299145299145)","(4.4, 5.5, 5.453846153846154)","(18.0, 27.0, 25.4)","(11.0, 17.5, 17.275)","(7.0, 8.0, 7.86890756302521)","(31.0, 80.0, 71.11111111111111)","(31.0, 65.0, 61.666666666666664)","(14.0, 22.0, 21.2)","(13.0, 18.5, 18.083333333333332)","(31.0, 85.0, 82.0)"
10-01-2023 09:06:49.542030,"(11.0, 14.0, 13.61111111111111)","(2.3, 2.62, 2.617831325301205)","(4.4, 5.5, 5.453846153846154)","(18.0, 27.0, 25.4)","(11.0, 17.5, 17.25)","(7.0, 8.0, 7.86890756302521)","(31.0, 80.0, 71.11111111111111)","(31.0, 65.0, 61.666666666666664)","(14.0, 22.0, 21.2)","(13.0, 18.5, 18.083333333333332)","(31.0, 85.0, 83.33333333333333)"
10-01-2023 09:06:50.803974,"(11.0, 14.0, 13.61111111111111)","(2.3, 2.62, 2.617313432835821)","(4.4, 5.5, 5.453846153846154)","(18.0, 27.0, 25.4)","(11.0, 17.5, 17.25)","(7.0, 8.0, 8.760000000000002)","(31.0, 80.0, 71.11111111111111)","(31.0, 65.0, 61.666666666666664)","(14.0, 22.0, 21.2)","(13.0, 18.5, 18.125)","(31.0, 85.0, 77.27272727272727)"
10-01-2023 09:06:52.071134,"(11.0, 13.5, 13.19277108433735)","(2.3, 2.6, 2.555897435897436)","(4.4, 5.5, 5.453846153846154)","(18.0, 27.0, 25.4)","(11.0, 17.5, 17.21875)","(7.0, 8.8, 8.921212121212122)","(31.0, 80.0, 71.11111111111111)","(31.0, 65.0, 61.666666666666664)","(14.0, 22.0, 21.2)","(13.0, 18.5, 18.125)","(31.0, 80.0, 77.27272727272727)"
10-01-2023 09:06:53.244284,"(11.0, 14.0, 13.385542168674698)","(2.3, 2.56, 2.555897435897436)","(4.4, 5.5, 5.453846153846154)","(18.0, 27.0, 25.4)","(11.0, 17.5, 17.21875)","(7.0, 9.0, 8.894736842105264)","(31.0, 80.0, 71.11111111111111)","(31.0, 65.0, 61.666666666666664)","(14.0, 22.0, 21.2)","(13.0, 18.5, 18.125)","(31.0, 80.0, 77.85714285714286)"
10-01-2023 09:06:54.442071,"(11.0, 14.0, 13.385542168674698)","(2.3, 2.56, 2.557)","(4.4, 5.5, 5.453846153846154)","(18.0, 27.0, 25.476190476190474)","(11.0, 17.5, 17.25)","(7.0, 9.0, 8.399999999999999)","(31.0, 80.0, 71.11111111111111)","(31.0, 65.0, 61.666666666666664)","(14.0, 22.0, 21.285714285714285)","(13.0, 18.5, 18.125)","(31.0, 80.0, 77.5)"
10-01-2023 09:06:55.607641,"(11.0, 14.0, 13.406976744186046)","(2.3, 2.58, 2.5642105263157897)","(4.4, 5.5, 5.453846153846154)","(18.0, 27.0, 25.476190476190474)","(11.0, 17.5, 17.25)","(7.0, 8.6, 8.488)","(31.0, 80.0, 71.11111111111111)","(31.0, 65.0, 61.666666666666664)","(14.0, 22.0, 21.25)","(13.0, 18.5, 18.125)","(31.0, 80.0, 77.5)"
10-01-2023 09:06:56.845445,"(11.0, 14.0, 13.406976744186046)","(2.3, 2.58, 2.5641025641025643)","(4.4, 5.5, 5.461111111111111)","(18.0, 27.0, 25.666666666666668)","(11.0, 17.5, 17.3125)","(7.0, 8.6, 8.5125)","(31.0, 80.0, 71.11111111111111)","(31.0, 65.0, 62.142857142857146)","(14.0, 22.0, 21.53846153846154)","(13.0, 18.5, 18.3125)","(31.0, 80.0, 77.6470588235294)"
10-01-2023 09:06:58.118485,"(11.0, 14.0, 13.445652173913043)","(2.3, 2.58, 2.5734328358208955)","(4.4, 5.5, 5.461111111111111)","(18.0, 27.0, 25.666666666666668)","(11.0, 17.5, 17.3125)","(7.0, 8.6, 8.5625)","(31.0, 80.0, 71.11111111111111)","(31.0, 65.0, 62.64705882352941)","(14.0, 22.0, 21.666666666666668)","(13.0, 18.5, 18.3125)","(31.0, 80.0, 77.6470588235294)"
10-01-2023 09:06:59.319656,"(11.0, 13.5, 13.391891891891891)","(2.3, 2.58, 2.572542372881356)","(4.4, 5.5, 5.461111111111111)","(18.0, 27.0, 25.666666666666668)","(11.0, 17.5, 17.3125)","(7.0, 8.8, 8.5)","(31.0, 80.0, 71.11111111111111)","(31.0, 65.0, 62.64705882352941)","(14.0, 22.0, 21.727272727272727)","(13.0, 18.5, 18.3125)","(31.0, 80.0, 77.6470588235294)"
10-01-2023 09:07:00.516695,"(11.0, 13.5, 13.43421052631579)","(2.3, 2.58, 2.575483870967742)","(4.4, 5.5, 5.46)","(18.0, 27.0, 25.666666666666668)","(11.0, 17.5, 17.3125)","(6.5, 8.6, 8.5)","(31.0, 80.0, 71.11111111111111)","(31.0, 65.0, 62.64705882352941)","(14.0, 22.0, 21.727272727272727)","(13.0, 18.5, 18.3125)","(31.0, 80.0, 77.6470588235294)"
10-01-2023 09:07:01.737584,"(11.0, 13.5, 13.43421052631579)","(2.3, 2.58, 2.5765853658536586)","(4.4, 5.5, 5.46)","(18.0, 27.0, 25.666666666666668)","(11.0, 17.5, 17.3125)","(6.5, 8.6, 8.53076923076923)","(31.0, 80.0, 71.11111111111111)","(31.0, 65.0, 62.64705882352941)","(14.0, 22.0, 21.727272727272727)","(13.0, 18.5, 18.3125)","(31.0, 80.0, 77.6470588235294)"
10-01-2023 09:07:02.933600,"(11.0, 13.5, 13.43421052631579)","(2.3, 2.58, 2.5765853658536586)","(4.4, 5.5, 5.46)","(18.0, 27.0, 25.666666666666668)","(11.0, 17.5, 17.3125)","(6.5, 8.6, 8.5)","(31.0, 80.0, 71.11111111111111)","(31.0, 65.0, 62.5)","(14.0, 22.0, 21.7)","(13.0, 18.5, 18.3125)","(31.0, 80.0, 77.77777777777777)"
10-01-2023 09:07:04.162945,"(11.0, 13.5, 13.428571428571429)","(2.3, 2.6, 2.576078431372549)","(4.4, 5.5, 5.46)","(18.0, 27.0, 25.608695652173914)","(11.0, 17.5, 17.295454545454547)","(6.5, 8.6, 8.5)","(31.0, 80.0, 71.11111111111111)","(31.0, 65.0, 62.5)","(14.0, 22.0, 21.7)","(13.0, 18.5, 18.3125)","(31.0, 80.0, 77.77777777777777)"
10-01-2023 09:07:05.401132,"(11.0, 13.5, 13.4375)","(2.3, 2.6, 2.5792)","(4.4, 5.5, 5.46)","(18.0, 27.0, 25.608695652173914)","(11.0, 17.5, 17.295454545454547)","(6.5, 8.6, 8.5)","(31.0, 80.0, 71.11111111111111)","(31.0, 65.0, 62.5)","(14.0, 22.0, 21.7)","(13.0, 18.5, 18.3125)","(31.0, 80.0, 77.77777777777777)"
10-01-2023 09:07:06.558448,"(11.0, 13.5, 13.4375)","(2.3, 2.6, 2.5792)","(4.4, 5.5, 5.46)","(18.0, 27.0, 25.608695652173914)","(11.0, 17.5, 17.295454545454547)","(6.5, 8.6, 8.5)","(31.0, 80.0, 71.11111111111111)","(31.0, 65.0, 62.5)","(14.0, 22.0, 21.7)","(13.0, 18.5, 18.3125)","(31.0, 80.0, 77.77777777777777)"
10-01-2023 09:07:07.797064,"(11.0, 13.5, 13.4375)","(2.3, 2.6, 2.574014598540146)","(4.4, 5.5, 5.46)","(18.0, 27.0, 25.608695652173914)","(11.0, 17.5, 17.295454545454547)","(6.5, 8.6, 8.491666666666667)","(31.0, 80.0, 71.11111111111111)","(31.0, 65.0, 62.5)","(14.0, 22.0, 21.545454545454547)","(13.0, 18.5, 18.3125)","(31.0, 80.0, 77.5)"
10-01-2023 09:07:09.037076,"(11.0, 13.5, 13.121212121212121)","(2.3, 2.6, 2.5813114754098363)","(4.4, 5.5, 5.458415841584158)","(18.0, 27.0, 26.076923076923077)","(11.0, 17.5, 17.304347826086957)","(6.5, 8.6, 8.5)","(31.0, 80.0, 74.0)","(31.0, 65.0, 62.5)","(14.0, 24.0, 21.74074074074074)","(13.0, 18.5, 18.3125)","(31.0, 80.0, 77.5)"
10-01-2023 09:07:10.237574,"(11.0, 13.5, 13.058823529411764)","(2.3, 2.6, 2.578666666666667)","(4.4, 5.5, 5.458415841584158)","(18.0, 27.0, 26.833333333333332)","(11.0, 17.5, 17.304347826086957)","(6.5, 8.6, 8.471428571428572)","(31.0, 80.0, 74.0)","(31.0, 65.0, 62.5)","(14.0, 23.0, 21.714285714285715)","(13.0, 18.5, 18.3125)","(31.0, 80.0, 77.5)"
10-01-2023 09:07:11.433240,"(11.0, 13.5, 13.058823529411764)","(2.3, 2.6, 2.578666666666667)","(4.4, 5.5, 5.458415841584158)","(18.0, 27.0, 26.833333333333332)","(11.0, 17.5, 17.304347826086957)","(6.5, 8.6, 8.471428571428572)","(31.0, 80.0, 74.0)","(31.0, 65.0, 62.5)","(14.0, 23.0, 21.714285714285715)","(13.0, 18.5, 18.3125)","(31.0, 80.0, 77.5)"
10-01-2023 09:07:12.628756,"(11.0, 13.5, 13.058823529411764)","(2.3, 2.6, 2.5790697674418603)","(4.4, 5.5, 5.460824742268041)","(18.0, 27.0, 26.63157894736842)","(11.0, 17.5, 17.333333333333332)","(6.5, 8.6, 8.471428571428572)","(31.0, 80.0, 71.11111111111111)","(31.0, 65.0, 62.5)","(14.0, 23.0, 21.714285714285715)","(13.0, 18.5, 18.3125)","(31.0, 80.0, 77.5)"
10-01-2023 09:07:13.836418,"(11.0, 13.0, 12.836206896551724)","(2.3, 2.6, 2.5790697674418603)","(4.4, 5.5, 5.460824742268041)","(18.0, 28.0, 26.63157894736842)","(11.0, 17.5, 18.166666666666668)","(6.5, 8.6, 8.466666666666667)","(31.0, 80.0, 71.11111111111111)","(31.0, 65.0, 62.666666666666664)","(14.0, 23.0, 21.8)","(13.0, 18.5, 18.357142857142858)","(31.0, 80.0, 77.77777777777777)"
10-01-2023 09:07:15.065895,"(11.0, 13.5, 13.065217391304348)","(2.3, 2.6, 2.5790697674418603)","(4.4, 5.5, 5.460824742268041)","(18.0, 28.0, 26.63157894736842)","(11.0, 18.5, 17.666666666666668)","(6.5, 8.6, 8.466666666666667)","(31.0, 80.0, 71.11111111111111)","(31.0, 65.0, 62.666666666666664)","(14.0, 23.0, 21.8)","(13.0, 18.5, 18.38888888888889)","(31.0, 80.0, 77.77777777777777)"
10-01-2023 09:07:16.284603,"(11.0, 13.5, 13.065217391304348)","(2.3, 2.6, 2.5790697674418603)","(4.4, 5.5, 5.460824742268041)","(18.0, 28.0, 26.63157894736842)","(11.0, 18.5, 17.69047619047619)","(6.5, 8.6, 8.466666666666667)","(31.0, 80.0, 71.11111111111111)","(31.0, 65.0, 62.666666666666664)","(14.0, 23.0, 21.8)","(13.0, 18.5, 18.38888888888889)","(31.0, 80.0, 78.0)"
10-01-2023 09:07:17.490023,"(11.0, 13.5, 13.065217391304348)","(2.3, 2.6, 2.5790697674418603)","(4.4, 5.5, 5.460824742268041)","(18.0, 28.0, 26.63157894736842)","(11.0, 18.5, 17.69047619047619)","(6.5, 8.6, 8.466666666666667)","(31.0, 80.0, 71.11111111111111)","(31.0, 65.0, 62.666666666666664)","(14.0, 23.0, 21.8)","(13.0, 18.5, 18.38888888888889)","(31.0, 80.0, 78.0)"
10-01-2023 09:07:18.707381,"(11.0, 13.0, 12.909090909090908)","(2.3, 2.6, 2.5792941176470587)","(4.4, 5.5, 5.460824742268041)","(18.0, 28.0, 26.63157894736842)","(11.0, 18.5, 17.857142857142858)","(6.5, 8.6, 8.475862068965517)","(31.0, 80.0, 75.29411764705883)","(31.0, 65.0, 62.5)","(14.0, 23.0, 21.157894736842106)","(13.0, 18.5, 18.38888888888889)","(31.0, 80.0, 76.0)"
10-01-2023 09:07:19.920463,"(11.0, 13.5, 13.008196721311476)","(2.3, 2.6, 2.5792941176470587)","(4.4, 5.5, 5.460824742268041)","(18.0, 28.0, 26.63157894736842)","(11.0, 18.0, 17.857142857142858)","(6.5, 8.6, 8.475862068965517)","(31.0, 80.0, 75.29411764705883)","(31.0, 65.0, 62.5)","(14.0, 22.0, 21.0)","(13.0, 18.5, 17.977272727272727)","(31.0, 80.0, 76.0)"
10-01-2023 09:07:21.152685,"(11.0, 13.5, 13.008196721311476)","(2.3, 2.6, 2.5865625)","(4.4, 5.5, 5.460824742268041)","(18.0, 28.0, 26.63157894736842)","(11.0, 18.0, 17.857142857142858)","(6.5, 8.6, 8.475862068965517)","(31.0, 80.0, 75.29411764705883)","(31.0, 65.0, 62.5)","(14.0, 22.0, 20.941176470588236)","(13.0, 18.0, 17.97222222222222)","(31.0, 80.0, 76.0)"
10-01-2023 09:07:22.392619,"(11.0, 13.5, 13.008196721311476)","(2.3, 2.6, 2.5865625)","(4.4, 5.5, 5.458695652173914)","(18.0, 28.0, 26.7)","(11.0, 18.0, 17.857142857142858)","(6.5, 8.6, 8.475862068965517)","(31.0, 80.0, 75.29411764705883)","(31.0, 65.0, 62.94117647058823)","(14.0, 22.0, 20.941176470588236)","(13.0, 18.0, 17.97222222222222)","(31.0, 80.0, 76.0)"
10-01-2023 09:07:23.635604,"(11.0, 13.5, 13.071428571428571)","(2.3, 2.6, 2.585238095238095)","(4.4, 5.5, 5.458695652173914)","(18.0, 28.0, 26.7)","(11.0, 18.0, 17.857142857142858)","(6.5, 8.6, 8.475862068965517)","(31.0, 80.0, 75.29411764705883)","(31.0, 65.0, 62.94117647058823)","(14.0, 22.0, 20.941176470588236)","(13.0, 18.0, 17.97222222222222)","(31.0, 80.0, 76.0)"
10-01-2023 09:07:24.802427,"(11.0, 13.5, 13.071428571428571)","(2.3, 2.6, 2.585238095238095)","(4.4, 5.5, 5.458695652173914)","(18.0, 28.0, 26.7)","(11.0, 18.0, 17.857142857142858)","(6.5, 8.6, 8.475862068965517)","(31.0, 80.0, 75.29411764705883)","(31.0, 65.0, 62.94117647058823)","(14.0, 22.0, 20.941176470588236)","(13.0, 18.0, 18.38888888888889)","(31.0, 80.0, 76.0)"
10-01-2023 09:07:26.041675,"(11.0, 13.5, 13.071428571428571)","(2.3, 2.6, 2.586470588235294)","(4.4, 5.5, 5.461616161616162)","(18.0, 28.0, 26.7)","(11.0, 18.0, 17.857142857142858)","(6.5, 8.6, 8.475862068965517)","(31.0, 80.0, 75.29411764705883)","(31.0, 65.0, 62.5)","(14.0, 22.0, 20.941176470588236)","(13.0, 18.5, 18.166666666666668)","(31.0, 80.0, 76.0)"
10-01-2023 09:07:27.237879,"(11.0, 13.5, 13.071428571428571)","(2.3, 2.6, 2.586470588235294)","(4.4, 5.5, 5.461616161616162)","(18.0, 28.0, 26.7)","(11.0, 18.0, 17.714285714285715)","(6.5, 8.6, 8.453968253968254)","(31.0, 80.0, 75.29411764705883)","(31.0, 65.0, 62.94117647058823)","(14.0, 22.0, 20.941176470588236)","(13.0, 18.5, 18.166666666666668)","(31.0, 80.0, 76.0)"
10-01-2023 09:07:28.458742,"(11.0, 13.5, 12.9)","(2.3, 2.6, 2.586470588235294)","(4.4, 5.5, 5.461616161616162)","(18.0, 28.0, 26.7)","(11.0, 18.0, 17.714285714285715)","(6.5, 8.6, 8.453968253968254)","(31.0, 80.0, 75.29411764705883)","(31.0, 65.0, 62.94117647058823)","(14.0, 22.0, 20.941176470588236)","(13.0, 18.5, 18.166666666666668)","(31.0, 80.0, 76.0)"
10-01-2023 09:07:29.704731,"(11.0, 13.5, 12.98)","(2.3, 2.6, 2.592258064516129)","(4.4, 5.5, 5.461616161616162)","(18.0, 28.0, 26.7)","(11.0, 18.0, 17.714285714285715)","(6.5, 8.6, 8.453968253968254)","(31.0, 80.0, 75.29411764705883)","(31.0, 65.0, 62.5)","(14.0, 22.0, 20.941176470588236)","(13.0, 18.5, 18.166666666666668)","(31.0, 80.0, 76.0)"
10-01-2023 09:07:30.882067,"(11.0, 13.5, 12.98)","(2.3, 2.6, 2.592258064516129)","(4.4, 5.5, 5.461616161616162)","(18.0, 28.0, 26.7)","(11.0, 18.0, 17.714285714285715)","(6.5, 8.6, 8.453968253968254)","(31.0, 80.0, 75.29411764705883)","(31.0, 65.0, 62.5)","(14.0, 22.0, 20.941176470588236)","(13.0, 18.5, 18.166666666666668)","(31.0, 80.0, 76.0)"
10-01-2023 09:07:32.083403,"(11.0, 13.5, 12.934782608695652)","(2.3, 2.6, 2.592258064516129)","(4.4, 5.5, 5.461616161616162)","(18.0, 28.0, 26.7)","(11.0, 18.0, 17.482758620689655)","(6.5, 8.6, 8.453968253968254)","(31.0, 80.0, 75.29411764705883)","(31.0, 65.0, 62.94117647058823)","(14.0, 22.0, 20.941176470588236)","(13.0, 18.5, 18.166666666666668)","(31.0, 80.0, 76.0)"
10-01-2023 09:07:33.268991,"(11.0, 13.5, 12.934782608695652)","(2.3, 2.6, 2.5885714285714285)","(4.4, 5.5, 5.461616161616162)","(18.0, 28.0, 26.63157894736842)","(11.0, 18.0, 17.482758620689655)","(6.5, 8.6, 8.453968253968254)","(31.0, 80.0, 75.29411764705883)","(31.0, 65.0, 62.5)","(14.0, 22.0, 20.863636363636363)","(13.0, 18.5, 18.166666666666668)","(31.0, 80.0, 75.55555555555556)"
10-01-2023 09:07:34.502172,"(11.0, 13.5, 12.98)","(2.3, 2.6, 2.584736842105263)","(4.4, 5.5, 5.461616161616162)","(18.0, 28.0, 30.875)","(11.0, 18.0, 17.5)","(6.5, 8.6, 8.471428571428572)","(31.0, 80.0, 75.29411764705883)","(31.0, 65.0, 62.5)","(14.0, 22.0, 20.916666666666668)","(13.0, 18.5, 18.166666666666668)","(31.0, 80.0, 75.55555555555556)"
