,Kooringa Magic,Bonbon Fire,Magic Charm,Blazing Bonus,Jimary Decoder,Miss Dudette,Spritely Olive,Chantelle Smells
15-12-2022 12:04:03.051882,"(3.5, 4.5, 4.4818181818181815)","(3.1, 3.85, 3.815384615384615)","(31.0, 65.0, 52.027027027027025)","(31.0, 70.0, 61.25)","(3.8, 4.7, 4.625423728813559)","(3.5, 4.1, 4.048684210526315)","(81.0, 260.0, 206.66666666666669)","(81.0, 210.0, 200.0)"
15-12-2022 12:04:04.371078,"(3.5, 4.5, 4.4363636363636365)","(3.1, 3.95, 3.9474358974358976)","(31.0, 60.0, 51.904761904761905)","(31.0, 65.0, 59.0)","(3.8, 4.7, 4.625252525252525)","(3.5, 4.1, 4.04078947368421)","(81.0, 260.0, 206.66666666666669)","(81.0, 210.0, 183.33333333333334)"
15-12-2022 12:04:05.499443,"(3.5, 4.5, 4.441666666666666)","(3.1, 3.95, 3.936842105263158)","(31.0, 60.0, 51.904761904761905)","(31.0, 65.0, 59.0)","(3.8, 4.7, 4.625252525252525)","(3.5, 4.1, 4.04078947368421)","(81.0, 260.0, 206.66666666666669)","(81.0, 210.0, 183.33333333333334)"
15-12-2022 12:04:06.584176,"(3.5, 4.5, 4.441666666666666)","(3.1, 3.95, 3.936842105263158)","(31.0, 60.0, 51.904761904761905)","(31.0, 65.0, 59.0)","(3.8, 4.7, 4.625252525252525)","(3.5, 4.1, 4.04078947368421)","(81.0, 260.0, 206.66666666666669)","(81.0, 210.0, 183.33333333333334)"
15-12-2022 12:04:07.738967,"(3.5, 4.6, 4.469090909090909)","(3.1, 3.9, 3.87)","(31.0, 60.0, 52.27272727272727)","(31.0, 65.0, 59.0)","(3.8, 4.7, 4.649390243902439)","(3.5, 3.85, 3.822222222222222)","(81.0, 260.0, 216.92307692307693)","(81.0, 210.0, 183.33333333333334)"
15-12-2022 12:04:08.883066,"(3.5, 4.6, 4.493023255813953)","(3.1, 3.9, 3.85625)","(31.0, 60.0, 52.083333333333336)","(31.0, 65.0, 57.94117647058823)","(3.8, 4.7, 4.646022727272727)","(3.5, 3.85, 3.808)","(81.0, 260.0, 216.92307692307693)","(81.0, 210.0, 170.0)"
15-12-2022 12:04:10.031515,"(3.5, 4.5, 4.451063829787234)","(3.1, 3.9, 3.85625)","(31.0, 60.0, 52.083333333333336)","(31.0, 65.0, 57.94117647058823)","(3.8, 4.7, 4.661904761904762)","(3.5, 3.85, 3.8095238095238093)","(81.0, 260.0, 216.92307692307693)","(81.0, 210.0, 190.8)"
15-12-2022 12:04:11.178488,"(3.5, 4.5, 4.451063829787234)","(3.1, 3.9, 3.85625)","(31.0, 60.0, 52.083333333333336)","(31.0, 65.0, 57.10526315789474)","(3.8, 4.7, 4.654901960784314)","(3.5, 3.85, 3.83125)","(81.0, 260.0, 216.92307692307693)","(81.0, 210.0, 190.8)"
15-12-2022 12:04:12.291769,"(3.5, 4.5, 4.4511111111111115)","(3.1, 3.85, 3.8452380952380953)","(31.0, 60.0, 52.083333333333336)","(31.0, 65.0, 56.75)","(3.8, 4.7, 4.654901960784314)","(3.5, 3.85, 3.83125)","(81.0, 260.0, 206.66666666666669)","(81.0, 210.0, 186.0)"
15-12-2022 12:04:13.304425,"(3.5, 4.5, 4.442105263157895)","(3.1, 3.85, 3.8444444444444446)","(31.0, 60.0, 52.083333333333336)","(31.0, 65.0, 56.75)","(3.8, 4.7, 4.649122807017544)","(3.5, 3.85, 3.8091743119266055)","(81.0, 260.0, 206.66666666666669)","(81.0, 210.0, 186.0)"
15-12-2022 12:04:14.398252,"(3.5, 4.5, 4.442105263157895)","(3.1, 3.85, 3.8375)","(31.0, 60.0, 52.083333333333336)","(31.0, 65.0, 56.75)","(3.8, 4.7, 4.636956521739131)","(3.5, 3.9, 3.8127450980392155)","(81.0, 260.0, 206.66666666666669)","(81.0, 210.0, 186.0)"
15-12-2022 12:04:15.419616,"(3.5, 4.5, 4.442105263157895)","(3.1, 3.85, 3.8333333333333335)","(31.0, 60.0, 52.083333333333336)","(31.0, 65.0, 56.75)","(3.8, 4.7, 4.644736842105263)","(3.5, 3.9, 3.8178571428571426)","(81.0, 260.0, 206.66666666666669)","(81.0, 210.0, 186.0)"
15-12-2022 12:04:16.491930,"(3.5, 4.6, 4.5)","(3.1, 3.9, 3.807272727272727)","(31.0, 60.0, 52.083333333333336)","(31.0, 65.0, 58.125)","(3.8, 4.7, 4.641666666666667)","(3.5, 3.85, 3.821875)","(81.0, 260.0, 180.0)","(81.0, 210.0, 198.0)"
15-12-2022 12:04:17.634587,"(3.5, 4.6, 4.53953488372093)","(3.1, 3.9, 3.815)","(31.0, 60.0, 52.083333333333336)","(31.0, 65.0, 58.125)","(3.8, 4.7, 4.634042553191489)","(3.5, 3.85, 3.821875)","(81.0, 260.0, 180.0)","(81.0, 210.0, 198.0)"
15-12-2022 12:04:18.889563,"(3.5, 4.6, 4.53953488372093)","(3.1, 3.9, 3.8169491525423727)","(31.0, 60.0, 52.083333333333336)","(31.0, 65.0, 58.125)","(3.8, 4.7, 4.639024390243902)","(3.5, 3.85, 3.826923076923077)","(81.0, 260.0, 180.0)","(81.0, 210.0, 198.0)"
15-12-2022 12:04:20.167158,"(3.5, 4.6, 4.53953488372093)","(3.1, 3.9, 3.8267857142857142)","(31.0, 60.0, 52.083333333333336)","(31.0, 65.0, 58.86363636363636)","(3.8, 4.7, 4.648979591836735)","(3.5, 3.85, 3.826923076923077)","(81.0, 260.0, 180.0)","(81.0, 210.0, 193.63636363636363)"
15-12-2022 12:04:21.489033,"(3.5, 4.6, 4.5488372093023255)","(3.1, 3.9, 3.7636363636363637)","(31.0, 60.0, 52.083333333333336)","(31.0, 65.0, 58.86363636363636)","(3.8, 4.7, 4.716546762589928)","(3.5, 3.85, 3.83125)","(81.0, 260.0, 180.0)","(81.0, 210.0, 186.92307692307693)"
15-12-2022 12:04:22.867018,"(3.5, 4.6, 4.55)","(3.1, 3.8, 3.76)","(31.0, 60.0, 52.083333333333336)","(31.0, 65.0, 58.86363636363636)","(3.8, 4.8, 4.716197183098592)","(3.5, 3.85, 3.8263157894736843)","(81.0, 260.0, 180.0)","(81.0, 210.0, 176.66666666666666)"
15-12-2022 12:04:24.158842,"(3.5, 4.6, 4.55)","(3.1, 3.8, 3.76)","(31.0, 60.0, 52.083333333333336)","(31.0, 65.0, 58.86363636363636)","(3.8, 4.8, 4.72)","(3.5, 3.85, 3.8075757575757576)","(81.0, 260.0, 180.0)","(81.0, 210.0, 176.66666666666666)"
15-12-2022 12:04:25.361697,"(3.5, 4.6, 4.553191489361702)","(3.1, 3.8, 3.7666666666666666)","(31.0, 60.0, 52.083333333333336)","(31.0, 65.0, 58.86363636363636)","(3.8, 4.8, 4.72)","(3.5, 3.85, 3.8075757575757576)","(81.0, 260.0, 180.0)","(81.0, 210.0, 176.66666666666666)"
15-12-2022 12:04:26.531878,"(3.5, 4.6, 4.553191489361702)","(3.1, 3.8, 3.7578947368421054)","(31.0, 60.0, 52.083333333333336)","(31.0, 65.0, 58.86363636363636)","(3.8, 4.8, 4.720945945945946)","(3.5, 3.85, 3.8333333333333335)","(81.0, 260.0, 180.0)","(81.0, 210.0, 186.92307692307693)"
15-12-2022 12:04:27.854252,"(3.5, 4.6, 4.553191489361702)","(3.1, 3.8, 3.727)","(31.0, 60.0, 52.083333333333336)","(31.0, 65.0, 57.5)","(3.8, 4.8, 4.725333333333333)","(3.5, 3.85, 3.838888888888889)","(81.0, 260.0, 180.0)","(81.0, 210.0, 186.92307692307693)"
15-12-2022 12:04:29.086630,"(3.6, 4.6, 4.553191489361702)","(3.1, 3.8, 3.727)","(31.0, 60.0, 52.083333333333336)","(31.0, 65.0, 57.5)","(3.8, 4.8, 4.726027397260274)","(3.5, 3.85, 3.838888888888889)","(81.0, 260.0, 180.0)","(91.0, 210.0, 186.92307692307693)"
15-12-2022 12:04:30.206883,"(3.6, 4.6, 4.553191489361702)","(3.1, 3.8, 3.722340425531915)","(31.0, 60.0, 52.083333333333336)","(31.0, 65.0, 57.5)","(3.8, 4.8, 4.730872483221477)","(3.5, 3.85, 3.752486187845304)","(81.0, 260.0, 180.0)","(91.0, 210.0, 186.92307692307693)"
15-12-2022 12:04:31.382995,"(3.6, 4.6, 4.577419354838709)","(3.1, 3.8, 3.7666666666666666)","(31.0, 60.0, 52.083333333333336)","(31.0, 65.0, 58.86363636363636)","(3.8, 4.8, 4.726351351351352)","(3.5, 3.8, 3.7625)","(81.0, 260.0, 180.0)","(91.0, 210.0, 186.92307692307693)"
15-12-2022 12:04:32.575379,"(3.6, 4.7, 4.64)","(3.1, 3.75, 3.746153846153846)","(31.0, 60.0, 52.083333333333336)","(31.0, 65.0, 57.94117647058823)","(3.8, 4.8, 4.722302158273381)","(3.5, 3.8, 3.831818181818182)","(81.0, 260.0, 180.0)","(91.0, 210.0, 186.92307692307693)"
15-12-2022 12:04:33.815320,"(3.6, 4.7, 4.662068965517241)","(3.1, 3.75, 3.7055555555555557)","(31.0, 60.0, 52.083333333333336)","(31.0, 65.0, 57.94117647058823)","(3.8, 4.8, 4.719402985074627)","(3.5, 3.85, 3.8741830065359477)","(81.0, 260.0, 180.0)","(91.0, 210.0, 186.92307692307693)"
15-12-2022 12:04:35.154511,"(3.6, 4.7, 4.6535714285714285)","(3.1, 3.75, 3.703846153846154)","(31.0, 60.0, 52.083333333333336)","(31.0, 65.0, 57.94117647058823)","(3.8, 4.8, 4.719402985074627)","(3.5, 3.9, 3.8919047619047618)","(81.0, 260.0, 206.66666666666669)","(91.0, 210.0, 186.92307692307693)"
15-12-2022 12:04:36.534772,"(3.6, 4.7, 4.6535714285714285)","(3.1, 3.75, 3.7078947368421056)","(31.0, 60.0, 52.083333333333336)","(31.0, 65.0, 57.94117647058823)","(3.8, 4.8, 4.719402985074627)","(3.5, 3.9, 3.896551724137931)","(81.0, 260.0, 206.66666666666669)","(91.0, 210.0, 186.92307692307693)"
15-12-2022 12:04:37.921897,"(3.6, 4.7, 4.6535714285714285)","(3.1, 3.75, 3.7078947368421056)","(31.0, 60.0, 52.083333333333336)","(31.0, 65.0, 57.94117647058823)","(3.8, 4.8, 4.722222222222222)","(3.5, 3.9, 3.896551724137931)","(81.0, 260.0, 165.45454545454544)","(91.0, 210.0, 186.92307692307693)"
15-12-2022 12:04:39.358725,"(3.6, 4.7, 4.651724137931034)","(3.1, 3.75, 3.7144444444444447)","(31.0, 60.0, 52.083333333333336)","(31.0, 65.0, 57.94117647058823)","(3.8, 4.8, 4.7727272727272725)","(3.5, 3.9, 3.896551724137931)","(81.0, 260.0, 165.45454545454544)","(91.0, 210.0, 176.66666666666666)"
15-12-2022 12:04:40.650818,"(3.6, 4.7, 4.651724137931034)","(3.1, 3.75, 3.712745098039216)","(31.0, 60.0, 52.083333333333336)","(31.0, 65.0, 57.94117647058823)","(3.8, 4.8, 4.824137931034483)","(3.5, 3.9, 3.8962499999999998)","(81.0, 260.0, 165.45454545454544)","(91.0, 210.0, 176.66666666666666)"
15-12-2022 12:04:41.859562,"(3.7, 4.7, 4.652941176470589)","(3.0, 3.75, 3.674)","(31.0, 60.0, 52.083333333333336)","(41.0, 65.0, 57.94117647058823)","(3.9, 4.9, 4.840740740740741)","(3.4, 3.9, 3.8962499999999998)","(91.0, 260.0, 205.26315789473682)","(91.0, 210.0, 176.66666666666666)"
15-12-2022 12:04:43.350315,"(3.7, 4.7, 4.664285714285715)","(3.0, 3.75, 3.6627659574468083)","(31.0, 60.0, 52.083333333333336)","(41.0, 65.0, 57.94117647058823)","(3.9, 4.9, 4.840740740740741)","(3.4, 3.9, 3.8962499999999998)","(91.0, 260.0, 205.26315789473682)","(91.0, 210.0, 176.66666666666666)"
15-12-2022 12:04:44.811365,"(3.7, 4.7, 4.664285714285715)","(3.0, 3.75, 3.6627659574468083)","(31.0, 60.0, 52.083333333333336)","(41.0, 65.0, 57.94117647058823)","(3.9, 4.9, 4.815789473684211)","(3.4, 3.9, 3.8962499999999998)","(81.0, 260.0, 205.26315789473682)","(91.0, 210.0, 176.66666666666666)"
15-12-2022 12:04:46.088944,"(3.6, 4.7, 4.663157894736842)","(3.0, 3.75, 3.6627659574468083)","(31.0, 60.0, 52.083333333333336)","(31.0, 65.0, 57.94117647058823)","(3.8, 4.9, 4.8136363636363635)","(3.5, 3.9, 3.8962499999999998)","(81.0, 260.0, 190.66666666666666)","(91.0, 210.0, 176.66666666666666)"
15-12-2022 12:04:47.340555,"(3.6, 4.7, 4.663157894736842)","(3.0, 3.75, 3.6627659574468083)","(31.0, 60.0, 52.083333333333336)","(31.0, 65.0, 57.94117647058823)","(3.8, 4.9, 4.8136363636363635)","(3.5, 3.9, 3.8962499999999998)","(81.0, 260.0, 190.66666666666666)","(91.0, 210.0, 176.66666666666666)"
15-12-2022 12:04:48.554597,"(3.6, 4.7, 4.663157894736842)","(3.0, 3.75, 3.6598360655737703)","(31.0, 60.0, 51.73913043478261)","(31.0, 65.0, 57.5)","(3.8, 4.9, 4.8136363636363635)","(3.5, 3.9, 3.8962499999999998)","(81.0, 260.0, 190.66666666666666)","(91.0, 210.0, 176.66666666666666)"
15-12-2022 12:04:49.695599,"(3.6, 4.7, 4.663157894736842)","(3.0, 3.75, 3.6598360655737703)","(31.0, 60.0, 51.73913043478261)","(31.0, 65.0, 57.5)","(3.8, 4.9, 4.8136363636363635)","(3.5, 3.9, 3.8962499999999998)","(81.0, 260.0, 190.66666666666666)","(91.0, 210.0, 176.66666666666666)"
15-12-2022 12:04:50.883542,"(3.6, 4.7, 4.663157894736842)","(3.0, 3.75, 3.6598360655737703)","(31.0, 60.0, 51.73913043478261)","(31.0, 65.0, 57.5)","(3.8, 4.9, 4.8136363636363635)","(3.5, 3.9, 3.8962499999999998)","(81.0, 260.0, 190.66666666666666)","(91.0, 210.0, 176.66666666666666)"
15-12-2022 12:04:52.073059,"(3.6, 4.7, 4.663157894736842)","(3.0, 3.75, 3.6598360655737703)","(31.0, 60.0, 51.73913043478261)","(31.0, 65.0, 57.5)","(3.8, 4.9, 4.8136363636363635)","(3.5, 3.9, 3.8962499999999998)","(81.0, 260.0, 162.0)","(91.0, 210.0, 176.66666666666666)"
15-12-2022 12:04:53.564080,"(3.6, 4.7, 4.663157894736842)","(3.0, 3.75, 3.6598360655737703)","(31.0, 60.0, 51.73913043478261)","(31.0, 65.0, 57.5)","(3.8, 4.9, 4.8136363636363635)","(3.5, 3.9, 3.896551724137931)","(81.0, 250.0, 162.0)","(91.0, 210.0, 176.66666666666666)"
15-12-2022 12:04:55.123280,"(3.6, 4.7, 4.653333333333333)","(3.0, 3.7, 3.66875)","(31.0, 60.0, 51.73913043478261)","(31.0, 65.0, 57.5)","(3.8, 4.9, 4.815789473684211)","(3.5, 3.9, 3.896551724137931)","(81.0, 250.0, 162.0)","(91.0, 210.0, 176.66666666666666)"
15-12-2022 12:04:56.362008,"(3.6, 4.7, 4.653333333333333)","(3.0, 3.7, 3.66875)","(31.0, 60.0, 51.73913043478261)","(31.0, 65.0, 57.5)","(3.8, 4.9, 4.815789473684211)","(3.5, 3.9, 3.8868181818181817)","(81.0, 250.0, 162.0)","(91.0, 210.0, 176.66666666666666)"
15-12-2022 12:04:57.674230,"(3.6, 4.7, 4.653333333333333)","(3.0, 3.7, 3.6827586206896554)","(31.0, 60.0, 51.23076923076923)","(31.0, 65.0, 57.5)","(3.8, 4.9, 4.845762711864407)","(3.5, 3.9, 3.8539473684210526)","(81.0, 250.0, 162.0)","(91.0, 210.0, 176.66666666666666)"
15-12-2022 12:04:59.106417,"(3.6, 4.9, 4.75)","(3.0, 3.7, 3.6666666666666665)","(31.0, 60.0, 51.23076923076923)","(31.0, 65.0, 57.5)","(3.8, 4.9, 4.84920634920635)","(3.5, 3.9, 3.8125)","(81.0, 250.0, 162.0)","(91.0, 210.0, 176.66666666666666)"
15-12-2022 12:05:00.507559,"(3.6, 4.9, 4.845833333333333)","(3.0, 3.7, 3.618627450980392)","(31.0, 60.0, 51.75)","(41.0, 65.0, 57.5)","(3.9, 4.9, 4.84920634920635)","(3.4, 3.9, 3.8208333333333333)","(81.0, 250.0, 162.0)","(91.0, 210.0, 176.66666666666666)"
15-12-2022 12:05:02.184404,"(3.7, 4.9, 5.028155339805825)","(3.0, 3.65, 3.618)","(31.0, 60.0, 51.75)","(41.0, 65.0, 57.5)","(3.9, 4.9, 4.84920634920635)","(3.4, 3.85, 3.8138888888888887)","(81.0, 250.0, 162.0)","(91.0, 210.0, 185.0)"
15-12-2022 12:05:03.757138,"(3.7, 5.1, 5.028155339805825)","(3.0, 3.65, 3.6166666666666667)","(31.0, 60.0, 51.75)","(41.0, 65.0, 57.5)","(3.9, 4.9, 4.836507936507937)","(3.4, 3.85, 3.8119047619047617)","(81.0, 250.0, 162.0)","(91.0, 210.0, 185.0)"
15-12-2022 12:05:05.058881,"(3.7, 5.1, 5.068867924528302)","(3.0, 3.65, 3.613235294117647)","(31.0, 60.0, 46.3)","(41.0, 65.0, 57.5)","(3.9, 4.9, 4.836507936507937)","(3.4, 3.85, 3.8119047619047617)","(81.0, 250.0, 200.47619047619048)","(91.0, 210.0, 185.0)"
15-12-2022 12:05:06.280815,"(3.7, 5.1, 5.093181818181818)","(3.0, 3.65, 3.613235294117647)","(31.0, 55.0, 46.3)","(41.0, 65.0, 57.5)","(3.9, 4.9, 4.836507936507937)","(3.4, 3.85, 3.8119047619047617)","(81.0, 250.0, 200.47619047619048)","(91.0, 210.0, 185.0)"
15-12-2022 12:05:07.477667,"(3.7, 5.1, 5.096470588235293)","(3.0, 3.65, 3.6083333333333334)","(31.0, 55.0, 46.3)","(41.0, 65.0, 57.5)","(3.9, 4.9, 4.836507936507937)","(3.4, 3.85, 3.8119047619047617)","(81.0, 250.0, 200.47619047619048)","(91.0, 210.0, 185.0)"
15-12-2022 12:05:08.716104,"(3.7, 5.1, 5.096470588235293)","(3.0, 3.65, 3.6083333333333334)","(31.0, 55.0, 46.3)","(41.0, 65.0, 63.333333333333336)","(3.9, 4.9, 4.8352941176470585)","(3.4, 3.85, 3.876190476190476)","(81.0, 250.0, 235.55555555555554)","(91.0, 210.0, 205.0)"
15-12-2022 12:05:09.955235,"(3.7, 5.1, 5.095890410958904)","(3.0, 3.6, 3.515)","(31.0, 55.0, 49.75)","(41.0, 70.0, 60.0)","(3.9, 5.0, 4.842105263157895)","(3.4, 3.9, 3.8625)","(81.0, 250.0, 235.55555555555554)","(91.0, 220.0, 205.0)"
15-12-2022 12:05:11.136325,"(3.7, 5.2, 5.171428571428572)","(3.0, 3.55, 3.5056818181818183)","(31.0, 55.0, 49.75)","(41.0, 70.0, 60.0)","(3.9, 4.9, 4.83972602739726)","(3.4, 3.9, 3.8659090909090907)","(81.0, 250.0, 235.55555555555554)","(91.0, 220.0, 205.0)"
15-12-2022 12:05:12.562500,"(3.7, 5.2, 5.167567567567567)","(3.0, 3.55, 3.5054054054054054)","(31.0, 55.0, 52.0)","(41.0, 70.0, 60.0)","(3.9, 4.9, 4.847826086956522)","(3.4, 3.9, 3.752173913043478)","(81.0, 250.0, 235.55555555555554)","(91.0, 220.0, 205.0)"
15-12-2022 12:05:13.768441,"(3.7, 5.2, 5.180952380952381)","(3.0, 3.55, 3.5054054054054054)","(31.0, 60.0, 50.0)","(41.0, 70.0, 60.434782608695656)","(3.9, 4.9, 4.847826086956522)","(3.4, 3.8, 3.752222222222222)","(81.0, 250.0, 235.55555555555554)","(91.0, 220.0, 205.0)"
15-12-2022 12:05:15.055901,"(3.7, 5.2, 5.18448275862069)","(3.0, 3.55, 3.5054054054054054)","(31.0, 60.0, 50.4)","(41.0, 70.0, 64.11764705882354)","(3.9, 4.9, 4.707142857142857)","(3.4, 3.8, 3.6708333333333334)","(81.0, 250.0, 235.55555555555554)","(91.0, 220.0, 254.28571428571428)"
15-12-2022 12:05:16.231641,"(3.7, 5.3, 5.1473429951690814)","(3.0, 3.55, 3.446875)","(31.0, 60.0, 50.4)","(41.0, 70.0, 64.11764705882354)","(3.9, 4.9, 4.707142857142857)","(3.4, 3.8, 3.6708333333333334)","(81.0, 250.0, 235.55555555555554)","(91.0, 270.0, 254.28571428571428)"
15-12-2022 12:05:17.208114,"(3.7, 99998, 9998.5)","(3.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(3.9, 99998, 9998.5)","(3.4, 99998, 9998.5)","(81.0, 99998, 9998.5)","(91.0, 99998, 9998.5)"
15-12-2022 12:05:18.217399,"(3.7, 99998, 9998.5)","(3.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(3.9, 99998, 9998.5)","(3.4, 99998, 9998.5)","(81.0, 99998, 9998.5)","(91.0, 99998, 9998.5)"
15-12-2022 12:05:19.295763,"(3.7, 99998, 9998.5)","(3.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(3.9, 99998, 9998.5)","(3.4, 99998, 9998.5)","(81.0, 99998, 9998.5)","(91.0, 99998, 9998.5)"
15-12-2022 12:05:20.359066,"(3.7, 99998, 9998.5)","(3.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(3.9, 99998, 9998.5)","(3.4, 99998, 9998.5)","(81.0, 99998, 9998.5)","(91.0, 99998, 9998.5)"
15-12-2022 12:05:21.474647,"(3.7, 99998, 9998.5)","(3.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(3.9, 99998, 9998.5)","(3.4, 99998, 9998.5)","(81.0, 99998, 9998.5)","(91.0, 99998, 9998.5)"
15-12-2022 12:05:22.533048,"(3.7, 99998, 9998.5)","(3.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(3.9, 99998, 9998.5)","(3.4, 99998, 9998.5)","(81.0, 99998, 9998.5)","(91.0, 99998, 9998.5)"
15-12-2022 12:05:23.504009,"(3.7, 99998, 9998.5)","(3.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(3.9, 99998, 9998.5)","(3.4, 99998, 9998.5)","(81.0, 99998, 9998.5)","(91.0, 99998, 9998.5)"
15-12-2022 12:05:24.452114,"(3.7, 99998, 9998.5)","(3.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(3.9, 99998, 9998.5)","(3.4, 99998, 9998.5)","(81.0, 99998, 9998.5)","(91.0, 99998, 9998.5)"
15-12-2022 12:05:25.440860,"(3.7, 99998, 9998.5)","(3.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(3.9, 99998, 9998.5)","(3.4, 99998, 9998.5)","(81.0, 99998, 9998.5)","(91.0, 99998, 9998.5)"
15-12-2022 12:05:26.409470,"(3.7, 99998, 9998.5)","(3.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(3.9, 99998, 9998.5)","(3.4, 99998, 9998.5)","(81.0, 99998, 9998.5)","(91.0, 99998, 9998.5)"
