,Urana Blazer,Cudal Coyote,Mumble Bug,Ballina,All Stoked Up,Skylas Elite,Blue Mojito,Fabulous Carter
04-01-2023 15:26:07.738069,"(8.5, 13.5, 12.25)","(9.0, 11.5, 11.302631578947368)","(7.0, 9.8, 9.08)","(4.0, 5.3, 5.242857142857143)","(13.0, 13.5, 13.166666666666666)","(41.0, 75.0, 64.36170212765957)","(4.2, 5.6, 5.4363636363636365)","(3.4, 4.2, 4.16875)"
04-01-2023 15:26:08.942981,"(8.5, 13.5, 12.25)","(9.0, 11.5, 11.302631578947368)","(7.0, 9.8, 9.35)","(4.0, 5.3, 5.263636363636364)","(13.0, 13.5, 13.166666666666666)","(41.0, 75.0, 64.36170212765957)","(4.2, 5.6, 5.381818181818182)","(3.4, 4.2, 4.16)"
04-01-2023 15:26:10.145083,"(8.5, 13.5, 12.25)","(9.0, 11.5, 11.302631578947368)","(7.0, 9.8, 9.35)","(4.0, 5.3, 5.263636363636364)","(13.0, 13.5, 13.166666666666666)","(41.0, 75.0, 64.36170212765957)","(4.2, 5.6, 5.381818181818182)","(3.4, 4.2, 4.16)"
04-01-2023 15:26:11.309611,"(8.5, 13.5, 12.041666666666666)","(8.5, 11.5, 11.302631578947368)","(7.0, 9.8, 9.643478260869566)","(4.0, 5.3, 5.263636363636364)","(12.0, 13.5, 13.166666666666666)","(41.0, 75.0, 64.36170212765957)","(4.2, 5.6, 5.381818181818182)","(3.3, 4.2, 4.163636363636364)"
04-01-2023 15:26:12.474437,"(8.5, 13.5, 12.2)","(8.5, 11.5, 11.317073170731707)","(7.0, 9.8, 9.643478260869566)","(4.0, 5.3, 5.242857142857143)","(12.0, 13.5, 13.166666666666666)","(41.0, 75.0, 64.36170212765957)","(4.2, 5.6, 5.381818181818182)","(3.3, 4.2, 4.163636363636364)"
04-01-2023 15:26:13.579822,"(8.5, 13.5, 12.2)","(8.5, 12.5, 12.25)","(7.0, 9.8, 9.643478260869566)","(4.0, 5.3, 5.263636363636364)","(12.0, 13.5, 13.166666666666666)","(41.0, 75.0, 64.36170212765957)","(4.2, 5.6, 5.381818181818182)","(3.3, 4.2, 4.1466666666666665)"
04-01-2023 15:26:14.552631,"(8.5, 13.5, 12.2)","(8.5, 11.0, 10.868421052631579)","(7.0, 9.8, 9.671428571428573)","(4.0, 5.3, 5.263636363636364)","(12.0, 13.5, 13.166666666666666)","(41.0, 75.0, 60.714285714285715)","(4.2, 5.6, 5.381818181818182)","(3.3, 4.2, 4.1466666666666665)"
04-01-2023 15:26:15.693868,"(8.5, 13.5, 12.2)","(8.5, 11.0, 10.868421052631579)","(7.0, 9.8, 9.5)","(4.0, 5.3, 5.242857142857143)","(12.0, 13.5, 13.166666666666666)","(41.0, 75.0, 60.714285714285715)","(4.2, 5.6, 5.4363636363636365)","(3.3, 4.2, 4.1466666666666665)"
04-01-2023 15:26:16.816734,"(8.5, 13.5, 12.25)","(8.5, 11.0, 10.878048780487806)","(7.0, 9.8, 9.65)","(4.0, 5.3, 5.242857142857143)","(12.0, 13.5, 13.15)","(41.0, 75.0, 60.714285714285715)","(4.2, 5.6, 5.4363636363636365)","(3.3, 4.2, 4.1466666666666665)"
04-01-2023 15:26:17.879468,"(8.5, 13.5, 11.642857142857142)","(8.5, 11.0, 10.868421052631579)","(7.0, 9.8, 9.65)","(4.0, 5.3, 5.242857142857143)","(12.0, 13.5, 13.15)","(41.0, 75.0, 60.714285714285715)","(4.2, 5.6, 5.4363636363636365)","(3.3, 4.2, 4.1466666666666665)"
04-01-2023 15:26:18.933155,"(8.5, 13.5, 11.766666666666667)","(8.5, 11.0, 10.868421052631579)","(7.0, 9.8, 9.65)","(4.0, 5.1, 5.071428571428571)","(12.0, 13.5, 13.15)","(41.0, 75.0, 64.47368421052632)","(4.2, 5.6, 5.4363636363636365)","(3.3, 4.2, 4.1466666666666665)"
04-01-2023 15:26:20.109495,"(8.5, 13.5, 11.766666666666667)","(8.5, 11.0, 10.868421052631579)","(7.0, 9.8, 9.4)","(4.0, 5.1, 5.071428571428571)","(12.0, 13.5, 13.055555555555555)","(41.0, 75.0, 64.47368421052632)","(4.2, 5.6, 5.4363636363636365)","(3.3, 4.2, 4.1466666666666665)"
04-01-2023 15:26:21.241411,"(8.5, 13.5, 11.766666666666667)","(8.5, 12.0, 11.833333333333334)","(7.0, 9.8, 9.5)","(4.0, 5.1, 5.071428571428571)","(12.0, 13.5, 12.928571428571429)","(41.0, 75.0, 65.69767441860465)","(4.2, 5.6, 5.4363636363636365)","(3.3, 4.2, 4.1466666666666665)"
04-01-2023 15:26:22.373919,"(8.5, 13.5, 11.766666666666667)","(8.5, 12.0, 11.833333333333334)","(7.0, 9.8, 9.615384615384617)","(4.0, 5.1, 5.071428571428571)","(12.0, 13.5, 12.928571428571429)","(41.0, 75.0, 65.69767441860465)","(4.2, 5.6, 5.4363636363636365)","(3.3, 4.2, 4.1466666666666665)"
04-01-2023 15:26:23.499494,"(8.5, 13.5, 11.766666666666667)","(8.5, 12.0, 11.833333333333334)","(7.0, 9.8, 9.35)","(4.0, 5.1, 5.071428571428571)","(12.0, 13.5, 12.833333333333334)","(41.0, 75.0, 65.69767441860465)","(4.2, 5.6, 5.381818181818182)","(3.3, 4.2, 4.1466666666666665)"
04-01-2023 15:26:24.682998,"(8.5, 13.5, 11.766666666666667)","(8.5, 12.0, 11.833333333333334)","(7.0, 9.8, 9.35)","(4.0, 5.1, 5.071428571428571)","(12.0, 13.5, 12.666666666666666)","(41.0, 75.0, 65.69767441860465)","(4.2, 5.6, 5.381818181818182)","(3.3, 4.2, 4.1466666666666665)"
04-01-2023 15:26:25.864837,"(8.5, 13.5, 11.766666666666667)","(8.5, 12.0, 11.833333333333334)","(7.0, 9.8, 9.35)","(4.0, 5.1, 5.071428571428571)","(12.0, 13.0, 12.976190476190476)","(41.0, 75.0, 65.69767441860465)","(4.2, 5.6, 5.381818181818182)","(3.3, 4.2, 4.1466666666666665)"
04-01-2023 15:26:26.906354,"(8.5, 13.5, 11.766666666666667)","(8.5, 11.5, 11.207317073170731)","(7.0, 9.8, 9.35)","(4.0, 5.1, 5.071428571428571)","(12.0, 13.5, 13.0)","(41.0, 75.0, 65.69767441860465)","(4.2, 5.6, 5.381818181818182)","(3.3, 4.2, 4.1466666666666665)"
04-01-2023 15:26:28.018747,"(8.5, 13.5, 11.766666666666667)","(8.5, 11.5, 11.207317073170731)","(7.0, 9.8, 9.35)","(4.0, 5.1, 5.071428571428571)","(12.0, 13.5, 13.0)","(41.0, 75.0, 65.69767441860465)","(4.2, 5.6, 5.381818181818182)","(3.3, 4.2, 4.1466666666666665)"
04-01-2023 15:26:29.368242,"(8.5, 13.5, 11.766666666666667)","(8.5, 11.5, 11.207317073170731)","(7.0, 9.8, 9.35)","(4.0, 5.1, 5.071428571428571)","(12.0, 13.5, 13.0)","(41.0, 75.0, 65.69767441860465)","(4.2, 5.6, 5.266666666666667)","(3.3, 4.2, 4.1466666666666665)"
04-01-2023 15:26:30.688785,"(8.5, 13.5, 11.766666666666667)","(8.5, 11.5, 11.207317073170731)","(7.0, 9.8, 9.35)","(4.0, 5.1, 5.071428571428571)","(12.0, 13.5, 13.0)","(41.0, 75.0, 65.69767441860465)","(4.2, 5.6, 5.381818181818182)","(3.3, 4.2, 4.1466666666666665)"
04-01-2023 15:26:31.939140,"(8.5, 13.5, 11.766666666666667)","(8.5, 11.5, 11.375)","(7.0, 9.8, 9.35)","(4.0, 5.1, 5.071428571428571)","(12.0, 13.5, 12.777777777777779)","(41.0, 75.0, 65.69767441860465)","(4.2, 5.6, 5.381818181818182)","(3.3, 4.2, 4.1466666666666665)"
04-01-2023 15:26:33.190583,"(8.5, 13.5, 11.766666666666667)","(8.5, 11.5, 10.868421052631579)","(7.0, 9.8, 9.35)","(4.0, 5.1, 5.071428571428571)","(12.0, 13.5, 12.785714285714286)","(41.0, 75.0, 65.69767441860465)","(4.2, 5.6, 5.381818181818182)","(3.3, 4.2, 4.194117647058824)"
04-01-2023 15:26:34.494560,"(8.5, 13.5, 11.766666666666667)","(8.5, 11.0, 10.868421052631579)","(7.0, 9.8, 9.35)","(4.0, 5.1, 5.071428571428571)","(12.0, 13.5, 12.875)","(41.0, 75.0, 65.69767441860465)","(4.2, 5.6, 5.381818181818182)","(3.3, 4.3, 4.183333333333334)"
04-01-2023 15:26:35.697214,"(8.5, 13.5, 11.766666666666667)","(8.5, 11.0, 10.868421052631579)","(7.0, 9.8, 9.62857142857143)","(4.0, 5.1, 5.071428571428571)","(12.0, 13.5, 13.0)","(41.0, 75.0, 63.0)","(4.2, 5.6, 5.381818181818182)","(3.3, 4.3, 4.183333333333334)"
04-01-2023 15:26:36.875165,"(8.5, 13.5, 11.46875)","(8.5, 11.0, 10.868421052631579)","(7.0, 9.8, 9.62857142857143)","(4.0, 5.1, 5.071428571428571)","(12.0, 13.5, 13.083333333333334)","(41.0, 75.0, 64.28571428571429)","(4.2, 5.6, 5.4363636363636365)","(3.3, 4.3, 4.183333333333334)"
04-01-2023 15:26:38.033216,"(8.5, 13.0, 11.75)","(8.5, 11.0, 10.868421052631579)","(7.0, 9.8, 9.35)","(4.0, 5.1, 5.071428571428571)","(12.0, 13.5, 13.083333333333334)","(41.0, 75.0, 64.28571428571429)","(4.2, 5.6, 5.4363636363636365)","(3.3, 4.3, 4.176470588235294)"
04-01-2023 15:26:39.144457,"(8.5, 13.0, 11.75)","(8.5, 11.0, 10.868421052631579)","(7.0, 9.8, 9.35)","(4.0, 5.1, 5.071428571428571)","(12.0, 13.5, 13.0)","(41.0, 75.0, 63.0)","(4.2, 5.6, 5.4363636363636365)","(3.3, 4.3, 4.15)"
04-01-2023 15:26:40.234047,"(8.5, 13.0, 11.75)","(8.5, 11.5, 11.302631578947368)","(7.0, 9.8, 9.35)","(4.0, 5.1, 5.071428571428571)","(12.0, 13.5, 12.738095238095237)","(41.0, 75.0, 64.28571428571429)","(4.2, 5.6, 5.4363636363636365)","(3.3, 4.3, 4.247058823529412)"
04-01-2023 15:26:41.324224,"(8.5, 13.0, 11.75)","(8.5, 11.5, 11.207317073170731)","(7.0, 9.8, 9.35)","(4.0, 5.1, 5.071428571428571)","(12.0, 13.5, 12.772727272727273)","(41.0, 75.0, 63.0)","(4.2, 5.6, 5.375)","(3.3, 4.3, 4.199999999999999)"
04-01-2023 15:26:42.506644,"(8.5, 13.0, 11.75)","(8.5, 11.5, 11.207317073170731)","(7.0, 9.8, 9.35)","(4.0, 5.1, 4.972727272727273)","(12.0, 13.5, 12.772727272727273)","(41.0, 75.0, 64.28571428571429)","(4.2, 5.6, 5.375)","(3.3, 4.3, 4.199999999999999)"
04-01-2023 15:26:43.632451,"(8.5, 13.0, 11.857142857142858)","(8.5, 11.5, 11.207317073170731)","(7.0, 9.8, 9.35)","(4.0, 5.0, 5.072413793103448)","(12.0, 13.5, 12.8)","(41.0, 75.0, 64.28571428571429)","(4.2, 5.6, 5.381818181818182)","(3.3, 4.3, 4.199999999999999)"
04-01-2023 15:26:44.731292,"(8.5, 13.0, 12.11111111111111)","(8.5, 11.5, 11.207317073170731)","(7.0, 9.8, 9.5)","(4.0, 5.1, 5.072413793103448)","(12.0, 13.5, 12.8)","(41.0, 75.0, 64.28571428571429)","(4.2, 5.6, 5.3428571428571425)","(3.3, 4.3, 4.199999999999999)"
04-01-2023 15:26:45.873888,"(8.5, 13.0, 11.8)","(8.5, 11.5, 11.375)","(7.0, 9.8, 9.65)","(4.0, 5.1, 4.8999999999999995)","(12.0, 13.5, 12.8)","(41.0, 75.0, 64.28571428571429)","(4.2, 5.6, 5.315384615384615)","(3.3, 4.3, 4.199999999999999)"
04-01-2023 15:26:47.126295,"(8.5, 13.0, 11.8)","(8.5, 11.5, 11.375)","(7.0, 9.8, 9.65)","(4.0, 5.1, 4.8999999999999995)","(12.0, 13.5, 12.8)","(41.0, 75.0, 64.28571428571429)","(4.2, 5.5, 5.315384615384615)","(3.3, 4.3, 4.199999999999999)"
04-01-2023 15:26:48.267302,"(8.5, 13.0, 12.142857142857142)","(8.5, 11.0, 10.868421052631579)","(7.0, 9.8, 9.65)","(4.0, 5.1, 4.8999999999999995)","(11.0, 13.5, 12.566666666666666)","(41.0, 75.0, 64.28571428571429)","(4.2, 5.5, 5.315384615384615)","(3.3, 4.3, 4.2153846153846155)"
04-01-2023 15:26:49.518592,"(8.5, 13.0, 12.142857142857142)","(8.5, 11.0, 10.868421052631579)","(7.0, 9.8, 9.65)","(4.0, 5.1, 5.045454545454545)","(11.0, 13.5, 12.571428571428571)","(41.0, 75.0, 64.28571428571429)","(4.2, 5.5, 5.315384615384615)","(3.3, 4.4, 4.211363636363636)"
04-01-2023 15:26:50.960409,"(8.5, 13.0, 12.142857142857142)","(8.5, 11.0, 11.833333333333334)","(7.0, 9.8, 9.65)","(4.0, 5.1, 5.045454545454545)","(11.0, 13.5, 12.571428571428571)","(41.0, 75.0, 64.28571428571429)","(4.2, 5.5, 5.2875)","(3.3, 4.3, 4.229411764705882)"
04-01-2023 15:26:52.208744,"(8.5, 13.0, 12.142857142857142)","(8.5, 12.0, 11.302631578947368)","(7.0, 9.8, 9.65)","(4.0, 5.1, 5.045454545454545)","(11.0, 13.5, 13.017241379310345)","(41.0, 75.0, 64.28571428571429)","(4.2, 5.4, 5.236363636363636)","(3.3, 4.3, 4.229411764705882)"
04-01-2023 15:26:53.475099,"(8.5, 13.0, 11.821428571428571)","(8.5, 11.5, 11.302631578947368)","(7.0, 9.8, 9.65)","(4.0, 5.1, 5.045454545454545)","(11.0, 13.5, 13.035714285714286)","(41.0, 75.0, 64.28571428571429)","(4.2, 5.4, 5.04)","(3.3, 4.3, 4.229411764705882)"
04-01-2023 15:26:54.642773,"(8.5, 13.0, 11.821428571428571)","(8.5, 11.5, 11.302631578947368)","(7.0, 9.8, 9.6)","(4.0, 5.1, 5.045454545454545)","(11.0, 13.5, 13.05)","(41.0, 75.0, 64.28571428571429)","(4.2, 5.2, 5.042857142857143)","(3.3, 4.3, 4.229411764705882)"
04-01-2023 15:26:55.787698,"(8.5, 13.0, 11.821428571428571)","(8.5, 11.5, 11.302631578947368)","(7.0, 10.0, 9.733333333333333)","(4.0, 5.1, 4.9799999999999995)","(11.0, 13.5, 13.0)","(41.0, 75.0, 61.95652173913044)","(4.2, 5.1, 5.066666666666666)","(3.3, 4.3, 4.26)"
04-01-2023 15:26:56.835177,"(8.5, 13.0, 12.142857142857142)","(8.5, 11.5, 11.302631578947368)","(7.0, 10.0, 9.733333333333333)","(4.0, 5.1, 4.9799999999999995)","(11.0, 13.5, 13.0)","(41.0, 75.0, 61.95652173913044)","(4.2, 5.1, 5.066666666666666)","(3.3, 4.3, 4.2906249999999995)"
04-01-2023 15:26:57.929272,"(8.5, 13.0, 12.142857142857142)","(8.5, 11.5, 11.302631578947368)","(7.0, 10.0, 9.733333333333333)","(4.0, 5.1, 4.95)","(11.0, 13.5, 13.0)","(41.0, 75.0, 61.95652173913044)","(4.2, 5.1, 5.066666666666666)","(3.3, 4.3, 4.411111111111111)"
04-01-2023 15:26:59.099388,"(8.5, 13.0, 11.673076923076923)","(8.5, 11.5, 11.414285714285715)","(7.0, 10.0, 9.733333333333333)","(4.0, 5.0, 4.95)","(11.0, 13.5, 12.807692307692308)","(41.0, 75.0, 61.95652173913044)","(4.2, 5.1, 5.066666666666666)","(3.3, 4.5, 4.411111111111111)"
04-01-2023 15:27:00.239040,"(8.5, 13.0, 11.673076923076923)","(8.5, 11.0, 10.947368421052632)","(7.0, 10.0, 9.733333333333333)","(4.0, 5.0, 4.95)","(11.0, 13.5, 12.807692307692308)","(41.0, 75.0, 61.95652173913044)","(4.2, 5.1, 5.066666666666666)","(3.3, 4.5, 4.461111111111111)"
04-01-2023 15:27:01.315872,"(8.5, 13.0, 11.673076923076923)","(8.5, 11.0, 10.947368421052632)","(7.0, 10.0, 9.733333333333333)","(4.0, 5.0, 4.95)","(11.0, 13.5, 12.807692307692308)","(41.0, 75.0, 61.95652173913044)","(4.2, 5.1, 5.066666666666666)","(3.3, 4.5, 4.489130434782608)"
04-01-2023 15:27:02.482848,"(8.5, 13.0, 11.673076923076923)","(8.5, 11.0, 10.947368421052632)","(7.0, 10.0, 9.733333333333333)","(4.0, 5.0, 4.95)","(11.0, 13.5, 12.807692307692308)","(41.0, 75.0, 61.95652173913044)","(4.2, 5.1, 5.0)","(3.3, 4.6, 4.495238095238095)"
04-01-2023 15:27:03.627739,"(8.5, 13.0, 11.673076923076923)","(8.5, 11.0, 10.947368421052632)","(7.0, 10.0, 9.733333333333333)","(4.0, 5.0, 4.9)","(11.0, 13.5, 12.714285714285714)","(41.0, 75.0, 61.95652173913044)","(4.2, 5.1, 5.05)","(3.3, 4.6, 4.43125)"
04-01-2023 15:27:04.778394,"(8.5, 13.0, 11.23076923076923)","(8.5, 11.0, 10.947368421052632)","(7.0, 10.0, 9.733333333333333)","(4.0, 5.0, 4.9)","(11.0, 13.5, 12.714285714285714)","(41.0, 75.0, 61.95652173913044)","(4.2, 5.1, 5.05)","(3.3, 4.5, 4.43125)"
04-01-2023 15:27:06.014537,"(8.5, 13.0, 11.23076923076923)","(8.5, 12.0, 11.75609756097561)","(7.0, 10.0, 9.733333333333333)","(4.0, 5.0, 4.977777777777778)","(11.0, 13.5, 12.714285714285714)","(41.0, 75.0, 64.65517241379311)","(4.2, 5.1, 5.05)","(3.4, 4.5, 4.395)"
04-01-2023 15:27:07.168187,"(8.5, 13.0, 11.23076923076923)","(8.5, 11.5, 11.207317073170731)","(7.0, 10.0, 9.733333333333333)","(4.0, 5.0, 5.069999999999999)","(11.0, 13.5, 12.714285714285714)","(41.0, 75.0, 64.65517241379311)","(4.2, 5.1, 5.05)","(3.4, 4.5, 4.395)"
04-01-2023 15:27:08.242575,"(8.5, 13.0, 11.23076923076923)","(8.5, 11.5, 11.207317073170731)","(7.0, 10.0, 9.733333333333333)","(4.0, 5.1, 4.98)","(11.0, 13.5, 12.714285714285714)","(41.0, 75.0, 61.95652173913044)","(4.2, 5.1, 5.05)","(3.4, 4.5, 4.372727272727273)"
04-01-2023 15:27:09.555791,"(8.5, 13.0, 11.23076923076923)","(8.5, 11.5, 11.151162790697674)","(7.0, 10.0, 9.733333333333333)","(4.0, 5.0, 5.074999999999999)","(11.0, 13.5, 12.714285714285714)","(41.0, 75.0, 61.95652173913044)","(4.2, 5.1, 5.0)","(3.4, 4.4, 4.372727272727273)"
04-01-2023 15:27:10.710200,"(8.5, 13.0, 11.23076923076923)","(8.5, 11.5, 11.151162790697674)","(7.0, 10.0, 9.733333333333333)","(4.0, 5.1, 5.074999999999999)","(11.0, 13.5, 12.714285714285714)","(41.0, 75.0, 61.95652173913044)","(4.2, 5.1, 5.0)","(3.4, 4.4, 4.372727272727273)"
04-01-2023 15:27:11.889617,"(8.5, 13.0, 11.23076923076923)","(8.5, 11.5, 11.151162790697674)","(7.0, 10.0, 10.05)","(4.0, 5.0, 4.983333333333333)","(11.0, 13.5, 12.714285714285714)","(41.0, 75.0, 61.95652173913044)","(4.2, 5.1, 5.05)","(3.4, 4.4, 4.372727272727273)"
04-01-2023 15:27:13.033721,"(8.5, 13.0, 11.23076923076923)","(8.5, 11.5, 11.302631578947368)","(7.0, 10.5, 10.05)","(4.0, 5.0, 4.983333333333333)","(11.0, 13.5, 12.636363636363637)","(41.0, 75.0, 61.95652173913044)","(4.2, 5.1, 5.05)","(3.4, 4.4, 4.372727272727273)"
04-01-2023 15:27:14.357654,"(8.5, 12.5, 11.409090909090908)","(8.5, 11.0, 10.804878048780488)","(7.0, 10.5, 10.05)","(4.0, 5.0, 5.061538461538461)","(11.0, 13.5, 13.53125)","(41.0, 75.0, 61.95652173913044)","(4.2, 5.1, 5.0)","(3.4, 4.4, 4.394117647058824)"
04-01-2023 15:27:15.518615,"(8.5, 12.5, 11.3)","(8.5, 11.0, 10.875)","(7.0, 10.5, 10.05)","(4.0, 5.1, 5.1066666666666665)","(11.0, 14.0, 13.53225806451613)","(41.0, 75.0, 61.95652173913044)","(4.2, 5.1, 4.995652173913043)","(3.4, 4.4, 4.391666666666667)"
04-01-2023 15:27:16.585148,"(8.5, 12.5, 11.3)","(8.5, 11.0, 10.875)","(7.0, 10.5, 10.05)","(4.0, 5.2, 5.11578947368421)","(11.0, 14.0, 13.033333333333333)","(41.0, 75.0, 61.95652173913044)","(4.2, 5.1, 4.91388888888889)","(3.4, 4.4, 4.393750000000001)"
04-01-2023 15:27:17.805468,"(8.5, 12.5, 11.25)","(8.5, 11.0, 10.875)","(7.0, 10.5, 10.32)","(4.0, 5.2, 5.11578947368421)","(11.0, 14.0, 13.03225806451613)","(41.0, 75.0, 61.95652173913044)","(4.2, 5.0, 4.91388888888889)","(3.4, 4.4, 4.393750000000001)"
04-01-2023 15:27:19.032494,"(8.5, 12.5, 11.25)","(8.5, 11.0, 10.94915254237288)","(7.0, 10.5, 10.32)","(4.0, 5.2, 5.11578947368421)","(11.0, 14.0, 13.029411764705882)","(41.0, 75.0, 61.95652173913044)","(4.2, 5.0, 4.91388888888889)","(3.4, 4.4, 4.393750000000001)"
04-01-2023 15:27:20.243607,"(8.5, 12.5, 11.25)","(8.5, 11.0, 10.94915254237288)","(7.0, 10.5, 10.32)","(4.0, 5.2, 5.11578947368421)","(11.0, 14.0, 12.662162162162161)","(41.0, 75.0, 61.95652173913044)","(4.2, 5.0, 4.91388888888889)","(3.4, 4.4, 4.3909090909090915)"
04-01-2023 15:27:21.361471,"(8.5, 12.5, 11.25)","(8.5, 11.0, 10.94915254237288)","(7.0, 10.5, 10.32)","(4.0, 5.2, 5.11578947368421)","(11.0, 14.0, 13.0)","(41.0, 75.0, 61.95652173913044)","(4.2, 5.0, 4.91388888888889)","(3.4, 4.4, 4.3909090909090915)"
04-01-2023 15:27:22.482982,"(8.5, 12.5, 11.25)","(8.5, 12.5, 10.9)","(7.0, 10.5, 10.32)","(4.0, 5.2, 5.11578947368421)","(11.0, 13.5, 12.875)","(41.0, 75.0, 61.95652173913044)","(4.2, 5.0, 4.91388888888889)","(3.4, 4.4, 4.3909090909090915)"
04-01-2023 15:27:23.624459,"(8.5, 12.5, 11.25)","(8.5, 12.0, 11.826086956521738)","(7.0, 10.5, 9.9)","(4.0, 5.2, 5.095652173913043)","(11.0, 13.5, 12.5)","(41.0, 75.0, 61.95652173913044)","(4.2, 5.0, 4.8277777777777775)","(3.4, 4.4, 4.390000000000001)"
04-01-2023 15:27:24.693808,"(8.5, 12.5, 11.25)","(8.5, 12.0, 11.583333333333334)","(7.0, 10.5, 9.845454545454546)","(4.0, 5.2, 5.12)","(11.0, 13.5, 12.642857142857142)","(41.0, 75.0, 61.95652173913044)","(4.2, 5.0, 4.832432432432432)","(3.4, 4.4, 4.38)"
04-01-2023 15:27:25.750817,"(8.5, 12.5, 10.714285714285714)","(8.5, 12.0, 11.75)","(7.0, 10.5, 9.9)","(4.0, 5.2, 5.12)","(11.0, 13.5, 12.666666666666666)","(41.0, 75.0, 64.28571428571429)","(4.2, 5.0, 4.8277777777777775)","(3.4, 4.4, 4.476470588235294)"
04-01-2023 15:27:26.894780,"(8.5, 12.5, 10.526315789473685)","(8.5, 12.0, 11.733333333333333)","(7.0, 10.5, 9.9)","(4.0, 5.2, 5.11578947368421)","(11.0, 13.0, 12.272727272727273)","(41.0, 75.0, 64.28571428571429)","(4.2, 5.0, 4.8277777777777775)","(3.4, 4.6, 4.425000000000001)"
04-01-2023 15:27:28.026772,"(8.5, 12.5, 10.526315789473685)","(8.5, 12.0, 11.733333333333333)","(7.5, 10.5, 9.9)","(4.2, 5.2, 5.11578947368421)","(10.0, 13.0, 12.272727272727273)","(41.0, 75.0, 64.28571428571429)","(4.2, 5.0, 4.822857142857143)","(3.5, 4.6, 4.425000000000001)"
04-01-2023 15:27:29.083266,"(8.5, 12.5, 10.526315789473685)","(8.5, 12.0, 11.733333333333333)","(7.5, 10.5, 9.9)","(4.2, 5.2, 5.11578947368421)","(10.0, 13.0, 12.272727272727273)","(41.0, 75.0, 64.28571428571429)","(4.2, 5.0, 4.822857142857143)","(3.5, 4.6, 4.425000000000001)"
04-01-2023 15:27:30.160195,"(8.5, 12.5, 10.526315789473685)","(8.5, 12.0, 11.846153846153847)","(7.5, 10.5, 9.9)","(4.2, 5.2, 5.11578947368421)","(10.0, 13.0, 12.272727272727273)","(41.0, 75.0, 64.28571428571429)","(4.2, 5.0, 5.3965000000000005)","(3.5, 4.6, 4.41764705882353)"
04-01-2023 15:27:31.314744,"(8.5, 12.5, 10.454545454545455)","(8.5, 11.5, 11.454545454545455)","(7.5, 10.5, 9.728571428571428)","(4.2, 5.2, 5.091666666666667)","(10.0, 13.0, 12.466666666666667)","(41.0, 75.0, 63.0)","(4.2, 5.4, 5.345454545454546)","(3.5, 4.5, 4.404)"
04-01-2023 15:27:32.391210,"(8.5, 12.0, 11.75)","(8.5, 11.5, 11.448979591836734)","(7.5, 10.5, 9.728571428571428)","(4.2, 5.1, 5.091666666666667)","(10.0, 13.0, 12.466666666666667)","(41.0, 75.0, 63.0)","(4.2, 5.4, 5.353846153846154)","(3.5, 4.5, 4.404)"
04-01-2023 15:27:33.425305,"(8.5, 12.5, 11.0)","(9.0, 12.5, 12.277777777777779)","(8.0, 10.5, 9.728571428571428)","(4.2, 4.9, 4.891304347826087)","(10.0, 13.0, 12.466666666666667)","(41.0, 75.0, 65.69767441860465)","(4.2, 5.4, 5.353846153846154)","(3.6, 4.5, 4.404)"
04-01-2023 15:27:34.524214,"(8.5, 12.5, 11.107142857142858)","(9.0, 12.5, 12.277777777777779)","(8.0, 10.5, 9.75)","(4.2, 4.9, 4.861538461538462)","(10.0, 13.0, 12.833333333333334)","(41.0, 75.0, 65.69767441860465)","(4.2, 5.4, 5.353846153846154)","(3.6, 4.5, 4.404)"
04-01-2023 15:27:35.709857,"(8.5, 12.5, 11.088235294117647)","(9.0, 12.5, 12.205882352941176)","(8.0, 10.5, 10.175)","(4.2, 4.9, 4.861538461538462)","(10.0, 13.0, 12.625)","(41.0, 75.0, 65.69767441860465)","(4.2, 5.7, 5.481818181818182)","(3.6, 4.5, 4.407692307692308)"
04-01-2023 15:27:36.803198,"(8.5, 12.5, 11.088235294117647)","(9.0, 12.0, 11.854166666666666)","(8.0, 10.5, 9.437037037037037)","(4.2, 4.9, 4.6909090909090905)","(10.0, 13.0, 12.666666666666666)","(41.0, 75.0, 65.69767441860465)","(4.4, 5.7, 5.481818181818182)","(3.6, 4.5, 4.376923076923077)"
04-01-2023 15:27:37.841903,"(8.5, 12.5, 11.088235294117647)","(9.0, 12.0, 11.854166666666666)","(8.0, 10.0, 9.55)","(4.2, 4.8, 4.6909090909090905)","(10.0, 13.0, 12.666666666666666)","(41.0, 75.0, 65.69767441860465)","(4.4, 5.7, 5.481818181818182)","(3.6, 4.4, 4.376923076923077)"
04-01-2023 15:27:38.918360,"(8.5, 12.5, 11.088235294117647)","(9.0, 12.0, 11.854166666666666)","(8.0, 9.8, 9.55)","(4.2, 4.8, 4.694736842105263)","(10.0, 13.0, 12.666666666666666)","(41.0, 75.0, 65.69767441860465)","(4.4, 5.7, 5.475)","(3.6, 4.4, 4.430769230769231)"
04-01-2023 15:27:39.973608,"(8.5, 12.0, 11.166666666666666)","(9.0, 12.0, 11.872727272727273)","(8.0, 9.8, 9.4625)","(4.2, 4.8, 4.694736842105263)","(10.0, 13.0, 12.75)","(41.0, 75.0, 57.55555555555556)","(4.4, 5.6, 5.44)","(3.6, 4.5, 4.533333333333333)"
