,This Skilled Cat,Buzz N Joe,Temoin Chaud,Onthetake,Nics Hero,Dunvegan,Gwennybegg,Invertational,Arachidi
05-01-2023 15:48:36.598578,"(10.0, 19.5, 18.954545454545453)","(4.8, 7.6, 7.466153846153846)","(16.0, 36.0, 33.6)","(41.0, 75.0, 70.88235294117646)","(14.0, 19.0, 18.6)","(17.0, 21.0, 20.25)","(71.0, 150.0, 142.5)","(2.1, 2.0, 1.94)","(4.8, 8.2, 7.866666666666667)"
05-01-2023 15:48:37.799015,"(10.0, 19.5, 18.954545454545453)","(4.8, 7.6, 7.457333333333334)","(16.0, 36.0, 32.57142857142857)","(41.0, 75.0, 70.88235294117646)","(14.0, 19.0, 18.6)","(17.0, 21.0, 20.25)","(71.0, 150.0, 142.5)","(2.1, 2.02, 1.9244444444444444)","(4.8, 8.0, 7.6)"
05-01-2023 15:48:39.013242,"(10.0, 20.0, 17.666666666666668)","(4.8, 7.6, 7.4618705035971225)","(16.0, 36.0, 33.6)","(41.0, 75.0, 70.88235294117646)","(14.0, 19.0, 18.0)","(17.0, 21.0, 21.454545454545453)","(71.0, 150.0, 142.5)","(2.1, 2.02, 1.9272916666666666)","(4.8, 8.0, 7.533333333333333)"
05-01-2023 15:48:40.247948,"(10.0, 20.0, 18.384615384615383)","(4.8, 7.6, 7.4618705035971225)","(16.0, 36.0, 33.6)","(41.0, 75.0, 70.88235294117646)","(14.0, 19.0, 18.0)","(17.0, 22.0, 21.333333333333332)","(71.0, 150.0, 110.0)","(2.1, 2.02, 1.9272916666666666)","(4.8, 7.8, 7.533333333333333)"
05-01-2023 15:48:41.510271,"(10.0, 20.0, 18.384615384615383)","(4.8, 7.6, 7.4618705035971225)","(16.0, 36.0, 33.6)","(41.0, 75.0, 70.88235294117646)","(14.0, 19.0, 18.0)","(17.0, 22.0, 21.333333333333332)","(71.0, 140.0, 125.0)","(2.1, 2.02, 1.9276923076923076)","(4.8, 7.8, 7.533333333333333)"
05-01-2023 15:48:42.776241,"(10.0, 20.0, 17.375)","(4.8, 7.6, 7.4618705035971225)","(16.0, 36.0, 33.6)","(41.0, 75.0, 70.88235294117646)","(14.0, 19.0, 17.833333333333332)","(17.0, 22.0, 20.272727272727273)","(71.0, 130.0, 125.0)","(2.1, 2.02, 1.939)","(4.8, 7.8, 7.3999999999999995)"
05-01-2023 15:48:44.030724,"(10.0, 19.5, 18.3)","(4.8, 7.6, 7.4618705035971225)","(16.0, 36.0, 33.6)","(41.0, 75.0, 70.88235294117646)","(14.0, 19.5, 18.0)","(17.0, 21.0, 20.272727272727273)","(71.0, 130.0, 131.11111111111111)","(2.1, 2.02, 1.9448101265822784)","(4.8, 7.6, 7.428571428571428)"
05-01-2023 15:48:45.380873,"(10.0, 19.5, 18.772727272727273)","(4.8, 7.6, 7.4618705035971225)","(16.0, 36.0, 32.888888888888886)","(41.0, 75.0, 70.88235294117646)","(14.0, 19.0, 18.0)","(17.0, 21.0, 20.272727272727273)","(71.0, 140.0, 134.28571428571428)","(2.1, 2.02, 1.9411940298507462)","(4.8, 7.6, 7.428571428571428)"
05-01-2023 15:48:46.713511,"(10.0, 19.5, 18.333333333333332)","(4.8, 7.6, 7.4618705035971225)","(16.0, 34.0, 31.6)","(41.0, 75.0, 74.33333333333333)","(14.0, 19.0, 18.0)","(17.0, 21.0, 20.555555555555557)","(71.0, 140.0, 134.28571428571428)","(2.1, 2.02, 1.9411940298507462)","(4.8, 7.6, 7.428571428571428)"
05-01-2023 15:48:48.053608,"(10.0, 19.5, 18.8)","(4.8, 7.6, 7.4618705035971225)","(16.0, 32.0, 31.6)","(41.0, 75.0, 74.33333333333333)","(14.0, 19.0, 18.0)","(17.0, 21.0, 20.166666666666668)","(71.0, 140.0, 133.33333333333334)","(2.1, 2.02, 1.9518421052631578)","(4.8, 7.6, 7.628571428571428)"
05-01-2023 15:48:49.427463,"(10.0, 19.5, 18.8)","(4.8, 7.6, 7.4618705035971225)","(16.0, 34.0, 32.46153846153846)","(41.0, 75.0, 74.33333333333333)","(14.0, 19.0, 17.8)","(17.0, 23.0, 20.166666666666668)","(71.0, 140.0, 133.33333333333334)","(2.1, 2.02, 1.9544303797468354)","(5.0, 8.2, 7.571428571428571)"
05-01-2023 15:48:50.828015,"(10.0, 19.5, 17.5)","(4.8, 7.6, 7.4618705035971225)","(16.0, 34.0, 32.46153846153846)","(41.0, 75.0, 74.33333333333333)","(14.0, 19.0, 17.833333333333332)","(17.0, 23.0, 21.333333333333332)","(71.0, 140.0, 133.33333333333334)","(2.1, 2.02, 1.9627272727272727)","(5.0, 8.0, 7.533333333333333)"
05-01-2023 15:48:52.051944,"(10.0, 19.5, 17.5)","(4.8, 7.6, 7.4618705035971225)","(16.0, 34.0, 32.46153846153846)","(41.0, 75.0, 74.33333333333333)","(14.0, 18.5, 16.928571428571427)","(17.0, 22.0, 20.555555555555557)","(71.0, 140.0, 133.33333333333334)","(2.1, 2.02, 1.97078125)","(5.0, 8.2, 7.571428571428571)"
05-01-2023 15:48:53.266249,"(10.0, 19.5, 17.5)","(4.8, 7.6, 7.4618705035971225)","(16.0, 34.0, 32.46153846153846)","(41.0, 75.0, 73.75)","(14.0, 18.0, 16.928571428571427)","(17.0, 21.0, 20.555555555555557)","(71.0, 140.0, 133.33333333333334)","(2.1, 2.02, 1.971111111111111)","(5.0, 8.0, 7.733333333333333)"
05-01-2023 15:48:54.519668,"(10.0, 19.5, 17.5)","(4.8, 7.6, 7.215238095238095)","(16.0, 34.0, 31.5)","(41.0, 75.0, 73.75)","(14.0, 18.0, 17.40625)","(17.0, 21.0, 20.555555555555557)","(71.0, 140.0, 133.33333333333334)","(2.1, 2.02, 1.971111111111111)","(5.0, 8.0, 7.733333333333333)"
05-01-2023 15:48:55.778585,"(10.0, 19.5, 17.5)","(4.8, 7.6, 7.068421052631579)","(16.0, 34.0, 31.5)","(41.0, 75.0, 73.75)","(14.0, 17.5, 16.487179487179485)","(17.0, 21.0, 20.555555555555557)","(71.0, 140.0, 133.33333333333334)","(2.1, 2.02, 1.971111111111111)","(5.0, 8.0, 7.6)"
05-01-2023 15:48:57.039279,"(10.0, 19.5, 17.5)","(4.8, 7.6, 7.054054054054054)","(16.0, 34.0, 31.5)","(41.0, 75.0, 73.75)","(14.0, 17.0, 16.487179487179485)","(17.0, 21.0, 24.25)","(71.0, 140.0, 133.33333333333334)","(2.1, 2.02, 1.971111111111111)","(5.0, 7.8, 7.6)"
05-01-2023 15:48:58.325667,"(10.0, 19.5, 19.03846153846154)","(4.8, 7.6, 7.054054054054054)","(16.0, 34.0, 31.5)","(41.0, 75.0, 73.75)","(14.0, 17.0, 16.487179487179485)","(17.0, 25.0, 24.25)","(71.0, 140.0, 133.33333333333334)","(2.1, 2.02, 1.9825531914893617)","(5.0, 7.8, 7.628571428571428)"
05-01-2023 15:48:59.557742,"(10.0, 19.5, 19.03846153846154)","(4.8, 7.6, 7.054054054054054)","(16.0, 34.0, 31.5)","(41.0, 75.0, 73.75)","(14.0, 17.0, 16.37878787878788)","(17.0, 25.0, 22.11111111111111)","(71.0, 140.0, 133.33333333333334)","(2.1, 2.02, 1.9825531914893617)","(5.0, 7.8, 7.628571428571428)"
05-01-2023 15:49:00.794173,"(10.0, 19.5, 19.03846153846154)","(4.8, 7.6, 7.054054054054054)","(16.0, 34.0, 31.22222222222222)","(41.0, 75.0, 73.75)","(14.0, 16.5, 16.18)","(17.0, 23.0, 22.11111111111111)","(71.0, 140.0, 133.33333333333334)","(2.1, 2.02, 1.9825531914893617)","(5.0, 7.8, 7.914285714285714)"
05-01-2023 15:49:02.019262,"(10.0, 19.5, 19.03846153846154)","(4.8, 7.6, 7.054054054054054)","(16.0, 34.0, 31.22222222222222)","(41.0, 75.0, 73.75)","(14.0, 16.5, 16.18)","(17.0, 23.0, 22.11111111111111)","(71.0, 140.0, 133.33333333333334)","(2.1, 2.02, 1.9825531914893617)","(5.0, 8.2, 7.914285714285714)"
05-01-2023 15:49:03.319902,"(10.0, 19.5, 19.03846153846154)","(4.8, 7.6, 7.054054054054054)","(16.0, 34.0, 31.22222222222222)","(41.0, 75.0, 73.75)","(14.0, 16.5, 15.571428571428571)","(17.0, 23.0, 22.11111111111111)","(71.0, 140.0, 133.33333333333334)","(2.1, 2.02, 1.9825531914893617)","(5.0, 8.2, 7.771428571428571)"
05-01-2023 15:49:04.703019,"(10.0, 19.5, 17.5)","(4.8, 7.6, 7.054054054054054)","(16.0, 34.0, 31.22222222222222)","(41.0, 75.0, 73.75)","(14.0, 16.0, 15.571428571428571)","(17.0, 23.0, 22.11111111111111)","(71.0, 140.0, 133.33333333333334)","(2.1, 2.02, 1.9825531914893617)","(5.0, 8.0, 7.771428571428571)"
05-01-2023 15:49:06.057617,"(10.0, 20.0, 19.333333333333332)","(4.8, 7.6, 7.054054054054054)","(16.0, 34.0, 31.22222222222222)","(41.0, 75.0, 73.75)","(14.0, 16.0, 15.576923076923077)","(17.0, 23.0, 22.11111111111111)","(71.0, 150.0, 145.3846153846154)","(2.1, 2.02, 1.9866666666666666)","(5.0, 8.0, 7.771428571428571)"
05-01-2023 15:49:07.463149,"(10.0, 20.0, 19.333333333333332)","(4.8, 7.2, 6.996825396825397)","(16.0, 34.0, 31.22222222222222)","(41.0, 75.0, 73.75)","(14.0, 16.0, 15.576923076923077)","(17.0, 23.0, 22.11111111111111)","(71.0, 150.0, 144.0)","(2.1, 2.02, 1.9886440677966102)","(5.0, 8.0, 7.771428571428571)"
05-01-2023 15:49:08.794933,"(10.0, 20.0, 19.333333333333332)","(4.8, 7.2, 6.844444444444444)","(16.0, 34.0, 37.42857142857143)","(41.0, 75.0, 73.75)","(14.0, 16.0, 15.625)","(17.0, 23.0, 22.11111111111111)","(71.0, 150.0, 144.0)","(2.1, 2.02, 1.9821818181818183)","(5.0, 8.0, 7.628571428571428)"
05-01-2023 15:49:10.033650,"(10.0, 20.0, 19.333333333333332)","(4.8, 7.2, 6.844444444444444)","(16.0, 38.0, 37.42857142857143)","(41.0, 75.0, 73.75)","(14.0, 16.0, 15.625)","(17.0, 23.0, 23.375)","(71.0, 150.0, 144.0)","(2.1, 2.02, 1.9821818181818183)","(5.0, 7.8, 7.628571428571428)"
05-01-2023 15:49:11.308000,"(10.0, 20.0, 19.333333333333332)","(4.8, 7.2, 6.6909090909090905)","(16.0, 38.0, 37.2)","(41.0, 75.0, 73.75)","(14.0, 16.0, 15.625)","(17.0, 24.0, 23.375)","(71.0, 150.0, 144.0)","(2.1, 2.02, 1.9848648648648648)","(5.0, 7.8, 7.6909090909090905)"
05-01-2023 15:49:12.695047,"(10.0, 20.0, 19.76923076923077)","(4.8, 7.2, 6.6909090909090905)","(16.0, 38.0, 37.2)","(41.0, 75.0, 73.75)","(14.0, 16.0, 15.625)","(17.0, 24.0, 23.375)","(71.0, 150.0, 144.0)","(2.1, 2.02, 1.9916363636363636)","(5.0, 7.8, 7.6909090909090905)"
05-01-2023 15:49:14.005045,"(10.0, 20.0, 19.76923076923077)","(4.8, 7.2, 6.6909090909090905)","(16.0, 38.0, 37.2)","(41.0, 75.0, 73.75)","(14.0, 16.0, 15.625)","(17.0, 24.0, 23.375)","(71.0, 150.0, 144.0)","(2.1, 2.02, 1.9916363636363636)","(5.0, 7.8, 7.6909090909090905)"
05-01-2023 15:49:15.341984,"(10.0, 19.5, 18.5)","(4.8, 7.2, 6.6909090909090905)","(16.0, 38.0, 37.2)","(41.0, 75.0, 73.75)","(14.0, 16.0, 15.625)","(17.0, 24.0, 23.375)","(71.0, 150.0, 144.0)","(2.1, 2.02, 1.9780645161290322)","(5.0, 7.8, 7.8545454545454545)"
05-01-2023 15:49:16.653410,"(10.0, 19.5, 18.5)","(4.8, 7.2, 6.658823529411764)","(16.0, 38.0, 37.2)","(41.0, 75.0, 73.75)","(14.0, 16.0, 16.5)","(17.0, 24.0, 23.375)","(71.0, 150.0, 144.0)","(2.1, 2.02, 1.993076923076923)","(5.0, 8.0, 7.8)"
05-01-2023 15:49:18.042522,"(10.0, 19.5, 18.5)","(4.8, 6.8, 6.6337662337662335)","(16.0, 38.0, 37.2)","(41.0, 75.0, 73.75)","(14.0, 18.0, 16.704545454545453)","(17.0, 24.0, 22.411764705882355)","(71.0, 150.0, 144.0)","(2.1, 2.0, 1.993076923076923)","(5.0, 8.0, 7.8)"
05-01-2023 15:49:19.368591,"(10.0, 19.5, 18.5)","(4.8, 6.8, 6.705)","(16.0, 38.0, 35.6)","(41.0, 75.0, 73.75)","(14.0, 17.5, 16.704545454545453)","(17.0, 25.0, 22.411764705882355)","(71.0, 150.0, 144.0)","(2.1, 2.0, 1.993076923076923)","(5.0, 8.0, 7.8)"
05-01-2023 15:49:20.761327,"(10.0, 19.5, 18.5)","(4.8, 6.8, 6.705)","(16.0, 38.0, 35.6)","(41.0, 75.0, 73.75)","(14.0, 17.5, 16.29310344827586)","(17.0, 25.0, 22.411764705882355)","(71.0, 150.0, 144.0)","(2.1, 2.0, 1.993076923076923)","(5.0, 8.0, 7.8)"
05-01-2023 15:49:22.298810,"(10.0, 19.5, 18.5)","(5.5, 6.8, 6.705)","(18.0, 38.0, 34.4)","(51.0, 75.0, 73.75)","(14.0, 17.5, 16.29310344827586)","(17.0, 25.0, 22.411764705882355)","(71.0, 150.0, 144.0)","(1.85, 2.0, 1.993076923076923)","(5.5, 8.0, 7.933333333333333)"
05-01-2023 15:49:23.936617,"(10.0, 19.5, 18.5)","(5.5, 6.8, 6.883720930232558)","(18.0, 38.0, 34.57142857142857)","(51.0, 75.0, 73.75)","(14.0, 17.5, 14.553846153846154)","(17.0, 25.0, 22.555555555555557)","(71.0, 150.0, 144.0)","(1.85, 2.0, 1.9504255319148935)","(5.5, 8.2, 7.8999999999999995)"
05-01-2023 15:49:25.368233,"(10.0, 19.5, 18.5)","(5.5, 7.0, 6.883720930232558)","(18.0, 38.0, 34.57142857142857)","(51.0, 75.0, 73.75)","(14.0, 15.0, 13.619047619047619)","(17.0, 25.0, 22.333333333333332)","(71.0, 150.0, 144.0)","(1.85, 1.97, 1.944)","(5.5, 8.2, 7.8999999999999995)"
05-01-2023 15:49:26.859879,"(10.0, 19.5, 18.5)","(5.5, 7.0, 6.883720930232558)","(18.0, 38.0, 34.57142857142857)","(51.0, 75.0, 73.75)","(14.0, 15.0, 13.6171875)","(17.0, 25.0, 22.333333333333332)","(71.0, 150.0, 144.0)","(1.85, 1.96, 1.9433962264150944)","(5.5, 8.2, 7.8999999999999995)"
05-01-2023 15:49:28.202356,"(10.0, 19.5, 18.5)","(5.5, 7.0, 6.883720930232558)","(18.0, 38.0, 34.4)","(51.0, 75.0, 73.75)","(14.0, 15.0, 14.552631578947368)","(17.0, 25.0, 22.333333333333332)","(71.0, 150.0, 144.0)","(1.85, 1.96, 1.925625)","(5.5, 8.2, 7.8999999999999995)"
05-01-2023 15:49:29.556187,"(10.0, 19.5, 18.5)","(5.5, 7.0, 6.883720930232558)","(18.0, 38.0, 34.4)","(51.0, 75.0, 73.75)","(14.0, 17.5, 15.25)","(17.0, 25.0, 22.333333333333332)","(71.0, 150.0, 144.0)","(1.85, 1.96, 1.9355555555555555)","(5.5, 8.2, 8.066666666666666)"
05-01-2023 15:49:30.873783,"(10.0, 19.5, 18.5)","(5.5, 7.0, 6.867924528301887)","(18.0, 38.0, 30.8)","(51.0, 75.0, 73.75)","(14.0, 17.0, 14.863636363636363)","(17.0, 25.0, 22.333333333333332)","(71.0, 150.0, 144.0)","(1.85, 1.96, 1.9383333333333332)","(5.5, 8.2, 7.9818181818181815)"
05-01-2023 15:49:32.106018,"(10.0, 18.0, 17.375)","(5.0, 7.0, 6.867924528301887)","(19.0, 38.0, 30.8)","(51.0, 75.0, 73.75)","(14.0, 16.5, 14.75)","(17.0, 25.0, 22.333333333333332)","(71.0, 150.0, 144.0)","(1.85, 1.96, 1.9377142857142857)","(5.5, 8.2, 7.9818181818181815)"
05-01-2023 15:49:33.393828,"(10.0, 18.0, 17.86)","(5.0, 7.0, 6.867924528301887)","(19.0, 38.0, 31.52)","(51.0, 75.0, 73.75)","(14.0, 16.5, 15.041666666666666)","(17.0, 25.0, 22.25)","(71.0, 150.0, 144.0)","(1.85, 1.96, 1.9452830188679244)","(5.5, 8.2, 7.9818181818181815)"
05-01-2023 15:49:34.693929,"(10.0, 18.0, 17.727272727272727)","(5.0, 7.0, 6.867924528301887)","(19.0, 38.0, 31.52)","(51.0, 75.0, 73.75)","(14.0, 16.5, 14.892857142857142)","(17.0, 25.0, 23.0)","(71.0, 150.0, 144.0)","(1.85, 1.96, 1.9452830188679244)","(5.5, 8.2, 7.9818181818181815)"
05-01-2023 15:49:36.194399,"(10.0, 18.0, 16.5)","(5.0, 7.0, 6.867924528301887)","(19.0, 38.0, 31.52)","(51.0, 75.0, 73.75)","(14.0, 16.5, 15.785714285714286)","(17.0, 25.0, 22.714285714285715)","(71.0, 150.0, 144.0)","(1.85, 1.96, 1.9452830188679244)","(5.5, 8.2, 7.9818181818181815)"
05-01-2023 15:49:38.201822,"(10.0, 18.0, 16.5)","(5.0, 7.0, 6.867924528301887)","(19.0, 38.0, 29.9)","(51.0, 75.0, 73.75)","(14.0, 16.5, 15.785714285714286)","(17.0, 25.0, 22.714285714285715)","(71.0, 150.0, 144.0)","(1.85, 1.96, 1.95)","(5.5, 8.2, 7.9818181818181815)"
05-01-2023 15:49:39.543400,"(10.0, 18.0, 16.5)","(5.0, 7.0, 6.867924528301887)","(19.0, 38.0, 29.9)","(51.0, 75.0, 73.75)","(14.0, 16.5, 14.333333333333334)","(17.0, 25.0, 22.714285714285715)","(71.0, 150.0, 144.0)","(1.85, 1.96, 1.9517460317460318)","(5.5, 8.2, 7.9818181818181815)"
05-01-2023 15:49:40.890407,"(10.0, 18.0, 16.5)","(5.0, 7.0, 6.867924528301887)","(19.0, 38.0, 29.9)","(51.0, 75.0, 73.75)","(14.0, 16.0, 14.333333333333334)","(17.0, 25.0, 22.333333333333332)","(71.0, 150.0, 144.0)","(1.85, 1.96, 1.9522962962962962)","(5.5, 8.2, 8.0)"
05-01-2023 15:49:42.256849,"(10.0, 18.0, 17.307692307692307)","(5.0, 7.0, 6.867924528301887)","(19.0, 38.0, 30.636363636363637)","(51.0, 75.0, 73.75)","(14.0, 16.0, 14.235294117647058)","(17.0, 25.0, 22.5)","(71.0, 150.0, 144.0)","(1.85, 1.96, 1.9377142857142857)","(5.5, 8.2, 8.0)"
05-01-2023 15:49:43.638915,"(10.0, 18.0, 17.4375)","(5.0, 7.0, 6.867924528301887)","(19.0, 38.0, 30.636363636363637)","(51.0, 75.0, 73.75)","(14.0, 16.0, 14.235294117647058)","(17.0, 25.0, 22.75)","(71.0, 150.0, 144.0)","(1.85, 1.96, 1.947906976744186)","(5.5, 8.2, 8.0)"
05-01-2023 15:49:45.005886,"(10.0, 18.0, 17.18181818181818)","(5.0, 7.0, 6.867924528301887)","(19.0, 38.0, 32.333333333333336)","(51.0, 75.0, 73.75)","(14.0, 16.0, 13.716981132075471)","(17.0, 26.0, 22.88888888888889)","(71.0, 150.0, 132.85714285714286)","(1.85, 1.96, 1.9458823529411764)","(5.5, 8.2, 8.018181818181818)"
05-01-2023 15:49:46.342378,"(10.0, 18.0, 17.166666666666668)","(5.0, 7.0, 6.875)","(19.0, 38.0, 33.142857142857146)","(51.0, 75.0, 73.75)","(14.0, 14.0, 13.728260869565217)","(17.0, 26.0, 24.25)","(71.0, 150.0, 132.85714285714286)","(1.85, 1.96, 1.9458823529411764)","(5.5, 8.4, 8.145454545454546)"
05-01-2023 15:49:47.752352,"(10.0, 17.0, 16.869565217391305)","(5.0, 7.0, 6.859259259259259)","(19.0, 38.0, 33.142857142857146)","(51.0, 75.0, 73.75)","(14.0, 14.0, 13.181818181818182)","(17.0, 26.0, 24.894736842105264)","(71.0, 150.0, 132.85714285714286)","(1.85, 1.96, 1.9303225806451612)","(5.5, 8.4, 8.133333333333333)"
05-01-2023 15:49:49.197894,"(10.0, 17.0, 16.727272727272727)","(5.0, 7.0, 6.859259259259259)","(19.0, 38.0, 33.142857142857146)","(51.0, 75.0, 73.75)","(14.0, 14.0, 12.73076923076923)","(17.0, 26.0, 24.25)","(71.0, 150.0, 132.85714285714286)","(1.85, 1.97, 1.938859649122807)","(5.5, 8.4, 8.133333333333333)"
05-01-2023 15:49:50.719201,"(10.0, 17.0, 16.85)","(5.0, 7.0, 6.866666666666666)","(19.0, 38.0, 33.42857142857143)","(51.0, 75.0, 76.66666666666667)","(14.0, 14.0, 12.75)","(17.0, 26.0, 25.0)","(71.0, 150.0, 132.85714285714286)","(1.85, 1.94, 1.9519354838709677)","(5.5, 8.4, 8.2)"
05-01-2023 15:49:52.323945,"(10.0, 17.0, 17.583333333333332)","(5.0, 7.0, 6.866666666666666)","(19.0, 38.0, 33.75)","(51.0, 80.0, 76.66666666666667)","(14.0, 13.5, 12.074626865671641)","(17.0, 27.0, 25.0)","(71.0, 150.0, 132.85714285714286)","(1.85, 1.96, 1.9474747474747474)","(5.5, 8.4, 8.236363636363636)"
05-01-2023 15:49:53.785072,"(10.0, 18.0, 17.583333333333332)","(5.0, 7.0, 6.866666666666666)","(19.0, 36.0, 33.75)","(51.0, 80.0, 76.66666666666667)","(14.0, 14.5, 13.192307692307692)","(17.0, 27.0, 25.0)","(71.0, 150.0, 132.85714285714286)","(1.85, 1.96, 1.9252777777777776)","(5.5, 8.4, 8.32)"
05-01-2023 15:49:55.356088,"(10.0, 18.0, 17.5)","(5.0, 7.0, 6.866666666666666)","(19.0, 36.0, 33.75)","(51.0, 80.0, 76.66666666666667)","(14.0, 14.0, 12.909090909090908)","(17.0, 27.0, 25.0)","(71.0, 150.0, 132.85714285714286)","(1.85, 1.96, 1.915045871559633)","(5.5, 8.4, 8.333333333333334)"
05-01-2023 15:49:56.667010,"(10.0, 18.0, 17.5)","(5.0, 7.0, 6.866666666666666)","(19.0, 36.0, 33.75)","(51.0, 80.0, 76.66666666666667)","(14.0, 14.0, 12.909090909090908)","(17.0, 27.0, 25.0)","(71.0, 150.0, 132.85714285714286)","(1.85, 1.96, 1.915045871559633)","(5.5, 8.4, 8.333333333333334)"
05-01-2023 15:49:57.991842,"(10.0, 18.0, 17.6)","(5.5, 7.0, 6.85)","(20.0, 34.0, 33.333333333333336)","(51.0, 80.0, 76.66666666666667)","(13.0, 13.5, 13.0)","(18.0, 27.0, 25.0)","(71.0, 150.0, 132.85714285714286)","(1.85, 1.96, 1.9375229357798165)","(5.5, 8.4, 8.333333333333334)"
05-01-2023 15:49:59.318102,"(10.0, 18.0, 17.863636363636363)","(5.5, 7.0, 6.859999999999999)","(20.0, 34.0, 33.42857142857143)","(51.0, 80.0, 76.66666666666667)","(12.0, 13.5, 13.0)","(18.0, 28.0, 26.8)","(71.0, 150.0, 139.0909090909091)","(1.85, 1.96, 1.9219417475728156)","(5.5, 8.4, 8.333333333333334)"
05-01-2023 15:50:00.648799,"(10.0, 18.0, 17.884615384615383)","(5.5, 7.0, 6.859999999999999)","(20.0, 34.0, 33.42857142857143)","(51.0, 80.0, 76.66666666666667)","(12.0, 13.5, 13.0)","(18.0, 28.0, 26.363636363636363)","(71.0, 150.0, 139.0909090909091)","(1.85, 1.96, 1.9264957264957265)","(5.5, 8.4, 8.375)"
05-01-2023 15:50:01.961206,"(10.0, 18.0, 17.625)","(5.5, 7.0, 6.9)","(20.0, 34.0, 32.5)","(51.0, 80.0, 76.66666666666667)","(12.0, 13.5, 13.166666666666666)","(18.0, 28.0, 26.363636363636363)","(71.0, 150.0, 139.0909090909091)","(1.85, 1.96, 1.917758620689655)","(5.5, 8.4, 8.375)"
05-01-2023 15:50:03.327005,"(10.0, 18.0, 17.625)","(5.5, 7.0, 6.9)","(20.0, 34.0, 32.4)","(51.0, 80.0, 76.66666666666667)","(12.0, 13.5, 13.166666666666666)","(18.0, 28.0, 29.2)","(71.0, 150.0, 139.0909090909091)","(1.85, 1.96, 1.916547619047619)","(5.5, 8.4, 8.375)"
05-01-2023 15:50:04.700754,"(10.0, 18.0, 17.75)","(5.5, 7.0, 7.195161290322581)","(20.0, 36.0, 32.4)","(51.0, 80.0, 79.375)","(12.0, 13.5, 13.492647058823529)","(18.0, 34.0, 26.272727272727273)","(71.0, 150.0, 146.15384615384616)","(1.85, 1.96, 1.8705099150141644)","(5.5, 8.4, 8.511111111111111)"
05-01-2023 15:50:06.298261,"(10.0, 19.0, 17.75)","(5.5, 7.2, 7.1805970149253735)","(20.0, 36.0, 32.8)","(51.0, 80.0, 79.0)","(12.0, 13.5, 13.893333333333333)","(18.0, 27.0, 26.272727272727273)","(71.0, 150.0, 146.15384615384616)","(1.85, 1.9, 1.865472312703583)","(5.5, 8.8, 8.222222222222223)"
05-01-2023 15:50:07.689669,"(10.0, 19.0, 18.464285714285715)","(5.5, 7.2, 7.190551181102363)","(20.0, 36.0, 32.72727272727273)","(51.0, 90.0, 79.28571428571429)","(12.0, 14.0, 13.893333333333333)","(18.0, 27.0, 26.272727272727273)","(71.0, 150.0, 143.75)","(1.85, 1.9, 1.860299625468165)","(5.5, 8.8, 8.366666666666667)"
05-01-2023 15:50:09.135142,"(10.0, 19.0, 18.464285714285715)","(5.5, 7.2, 7.190551181102363)","(20.0, 36.0, 32.72727272727273)","(51.0, 90.0, 79.28571428571429)","(12.0, 14.0, 13.761363636363637)","(18.0, 27.0, 26.272727272727273)","(71.0, 150.0, 144.44444444444446)","(1.85, 1.9, 1.8601503759398497)","(5.5, 8.8, 8.35)"
05-01-2023 15:50:10.566961,"(10.0, 19.0, 18.464285714285715)","(5.5, 7.2, 7.179856115107913)","(20.0, 36.0, 32.666666666666664)","(51.0, 90.0, 79.28571428571429)","(12.0, 14.5, 13.971014492753623)","(18.0, 27.0, 26.272727272727273)","(71.0, 150.0, 144.44444444444446)","(1.85, 1.9, 1.8601503759398497)","(5.5, 8.8, 8.35)"
05-01-2023 15:50:11.952940,"(10.0, 19.0, 18.605263157894736)","(5.5, 7.2, 7.179856115107913)","(20.0, 34.0, 32.666666666666664)","(51.0, 90.0, 79.44444444444444)","(12.0, 14.0, 13.971014492753623)","(18.0, 27.0, 26.272727272727273)","(71.0, 150.0, 144.44444444444446)","(1.85, 1.9, 1.8617328519855596)","(5.5, 8.8, 8.466666666666667)"
05-01-2023 15:50:13.333104,"(10.0, 19.0, 18.605263157894736)","(5.5, 7.2, 7.179856115107913)","(20.0, 34.0, 32.666666666666664)","(51.0, 85.0, 79.44444444444444)","(12.0, 14.0, 13.975609756097562)","(18.0, 27.0, 25.545454545454547)","(71.0, 150.0, 144.44444444444446)","(1.85, 1.9, 1.874927113702624)","(5.5, 8.6, 8.466666666666667)"
05-01-2023 15:50:14.701613,"(10.0, 19.0, 18.833333333333332)","(5.5, 7.2, 7.179856115107913)","(20.0, 34.0, 32.666666666666664)","(51.0, 85.0, 79.44444444444444)","(12.0, 14.0, 13.63953488372093)","(18.0, 27.0, 27.6)","(71.0, 150.0, 144.44444444444446)","(1.85, 1.9, 1.8855381165919283)","(5.5, 8.6, 8.466666666666667)"
05-01-2023 15:50:16.076926,"(10.0, 19.0, 18.85)","(5.5, 7.2, 7.179856115107913)","(20.0, 34.0, 32.375)","(51.0, 85.0, 79.44444444444444)","(12.0, 14.5, 13.712765957446809)","(18.0, 30.0, 27.6)","(71.0, 150.0, 144.44444444444446)","(1.85, 1.9, 1.9296632366697848)","(5.5, 8.6, 8.49090909090909)"
