,Pollinate,Rubys Gem,Velocity Viola,Way Too Much,Downstairs Dave,Scott Ryder
07-12-2022 20:21:17.583451,"(2.3, 2.66, 2.620364464692483)","(6.5, 7.8, 7.65)","(3.4, 4.2, 4.186134453781513)","(14.0, 99999, 99990)","(6.0, 8.0, 7.816666666666666)","(13.0, 17.5, 17.38421052631579)"
07-12-2022 20:21:18.644764,"(2.3, 2.64, 2.632)","(6.5, 7.8, 7.712727272727273)","(3.4, 4.2, 4.046031746031746)","(14.0, 99999, 99990)","(6.0, 8.0, 7.954545454545454)","(13.0, 17.5, 17.289473684210527)"
07-12-2022 20:21:19.765240,"(2.3, 2.64, 2.6333333333333333)","(6.5, 7.8, 7.704761904761905)","(3.4, 4.1, 4.035087719298246)","(14.0, 99999, 99990)","(6.0, 8.0, 7.916666666666667)","(13.0, 17.5, 17.30952380952381)"
07-12-2022 20:21:20.899321,"(2.3, 2.66, 2.622875816993464)","(6.5, 7.8, 7.5600000000000005)","(3.4, 4.1, 4.018897637795275)","(14.0, 99999, 99990)","(6.0, 8.0, 7.908333333333333)","(13.0, 17.5, 17.30952380952381)"
07-12-2022 20:21:22.099171,"(2.3, 2.66, 2.621360544217687)","(6.5, 7.8, 7.68)","(3.4, 4.2, 4.038028169014084)","(14.0, 99999, 99990)","(6.0, 8.2, 7.675862068965517)","(13.0, 17.5, 17.1)"
07-12-2022 20:21:23.246402,"(2.3, 2.66, 2.620646651270208)","(6.5, 7.8, 7.688888888888889)","(3.4, 4.2, 4.038028169014084)","(14.0, 99999, 99990)","(6.0, 7.8, 7.975757575757576)","(13.0, 17.5, 17.272727272727273)"
07-12-2022 20:21:24.247827,"(2.3, 2.66, 2.607080745341615)","(6.5, 7.8, 7.726530612244898)","(3.5, 4.1, 4.021428571428571)","(14.0, 99999, 99990)","(6.0, 8.0, 8.037037037037036)","(13.0, 17.5, 17.272727272727273)"
07-12-2022 20:21:25.109230,"(2.3, 2.66, 2.6308474576271186)","(6.5, 7.8, 7.75)","(3.5, 4.0, 3.984)","(14.0, 99999, 99990)","(6.0, 8.2, 8.037037037037036)","(13.0, 17.5, 17.272727272727273)"
07-12-2022 20:21:26.173167,"(2.3, 2.66, 2.6375)","(6.5, 7.8, 7.67906976744186)","(3.5, 4.0, 3.9857142857142858)","(14.0, 99999, 99990)","(6.0, 8.2, 8.112)","(13.0, 17.5, 17.333333333333332)"
07-12-2022 20:21:27.212812,"(2.3, 2.66, 2.6348837209302327)","(6.5, 7.8, 7.67)","(3.5, 4.0, 3.9723880597014927)","(14.0, 99999, 99990)","(6.0, 8.2, 8.133333333333333)","(13.0, 17.5, 17.384615384615383)"
07-12-2022 20:21:28.332942,"(2.3, 2.66, 2.631648351648352)","(6.5, 7.8, 7.6375)","(3.5, 4.1, 3.911842105263158)","(14.0, 99999, 99990)","(6.0, 8.2, 8.147368421052631)","(13.0, 17.5, 17.64)"
07-12-2022 20:21:29.395356,"(2.3, 2.66, 2.6444444444444444)","(6.5, 7.8, 7.71304347826087)","(3.5, 4.0, 3.91)","(14.0, 99999, 99990)","(6.0, 8.4, 8.153846153846153)","(13.0, 18.0, 17.8)"
07-12-2022 20:21:30.288187,"(2.3, 2.6, 2.592485549132948)","(6.5, 8.0, 7.863157894736842)","(3.5, 3.95, 3.9125)","(14.0, 99999, 99990)","(6.0, 8.4, 8.177777777777777)","(13.0, 18.0, 18.125)"
07-12-2022 20:21:31.287712,"(2.3, 2.62, 2.5913994910941476)","(6.5, 8.0, 7.69811320754717)","(3.5, 3.95, 3.9176470588235293)","(14.0, 99999, 99990)","(6.0, 8.4, 8.143589743589743)","(13.0, 18.5, 18.2)"
07-12-2022 20:21:32.449589,"(2.3, 2.62, 2.5913994910941476)","(6.5, 8.0, 7.692857142857142)","(3.5, 3.95, 3.9375)","(14.0, 99999, 99990)","(6.0, 8.4, 8.143589743589743)","(13.0, 18.5, 18.21875)"
07-12-2022 20:21:33.569502,"(2.3, 2.64, 2.6146391752577323)","(6.5, 8.0, 7.692857142857142)","(3.5, 3.95, 3.905263157894737)","(14.0, 99999, 99990)","(6.0, 8.4, 8.178947368421053)","(13.0, 18.5, 18.21875)"
07-12-2022 20:21:34.624989,"(2.3, 2.64, 2.6184000000000003)","(6.5, 8.0, 7.669230769230769)","(3.5, 4.0, 3.889928057553957)","(14.0, 99999, 99990)","(6.0, 8.4, 8.272)","(13.0, 18.5, 18.178571428571427)"
07-12-2022 20:21:35.640856,"(2.3, 2.64, 2.62969465648855)","(6.5, 8.0, 7.669230769230769)","(3.5, 4.0, 3.890808823529412)","(14.0, 99999, 99990)","(6.0, 8.4, 8.247619047619047)","(13.0, 18.5, 18.178571428571427)"
07-12-2022 20:21:36.682909,"(2.3, 2.64, 2.607857142857143)","(6.5, 8.0, 7.662745098039215)","(3.5, 3.95, 3.925510204081633)","(14.0, 99999, 99990)","(6.0, 8.4, 8.247619047619047)","(13.0, 18.5, 18.178571428571427)"
07-12-2022 20:21:37.768274,"(2.3, 2.62, 2.6171548117154813)","(6.5, 8.0, 7.687272727272727)","(3.5, 3.95, 3.916666666666667)","(14.0, 99999, 99990)","(6.0, 8.4, 8.247619047619047)","(13.0, 18.5, 18.178571428571427)"
07-12-2022 20:21:38.896102,"(2.3, 2.62, 2.617017543859649)","(6.5, 8.0, 7.708474576271186)","(3.5, 3.95, 3.9134146341463416)","(14.0, 99999, 99990)","(6.0, 8.4, 8.34375)","(13.0, 18.5, 18.208333333333332)"
07-12-2022 20:21:39.931325,"(2.3, 2.62, 2.6144715447154474)","(6.5, 8.0, 7.687272727272727)","(3.5, 3.95, 3.9134146341463416)","(14.0, 99999, 99990)","(6.0, 8.4, 8.364285714285714)","(13.0, 18.5, 18.178571428571427)"
07-12-2022 20:21:40.848579,"(2.3, 2.6, 2.5981196581196584)","(6.5, 8.0, 7.687272727272727)","(3.5, 3.95, 3.9134146341463416)","(14.0, 99999, 99990)","(6.0, 8.4, 8.364285714285714)","(13.0, 18.5, 18.23076923076923)"
07-12-2022 20:21:41.843359,"(2.3, 2.58, 2.5553333333333335)","(6.5, 8.0, 7.692307692307692)","(3.5, 3.95, 3.9134146341463416)","(14.0, 99999, 99990)","(6.0, 8.6, 8.41095890410959)","(13.0, 18.5, 18.23076923076923)"
07-12-2022 20:21:42.888078,"(2.3, 2.58, 2.5553333333333335)","(6.5, 8.0, 7.699999999999999)","(3.4, 3.95, 3.919387755102041)","(14.0, 99999, 99990)","(6.0, 8.6, 8.41095890410959)","(13.0, 18.5, 18.23076923076923)"
07-12-2022 20:21:44.050873,"(2.3, 2.56, 2.5531428571428574)","(6.5, 8.0, 7.723076923076923)","(3.4, 3.95, 3.9394736842105265)","(14.0, 99999, 99990)","(6.0, 8.6, 8.88)","(13.0, 18.5, 17.9)"
07-12-2022 20:21:45.118731,"(2.3, 2.64, 2.6224000000000003)","(6.5, 7.8, 7.48)","(3.4, 3.95, 3.941666666666667)","(14.0, 99999, 99990)","(6.0, 9.0, 8.706382978723404)","(13.0, 18.0, 17.642857142857142)"
07-12-2022 20:21:46.265013,"(2.3, 2.64, 2.56)","(6.5, 7.8, 7.466666666666667)","(3.4, 3.95, 3.941666666666667)","(14.0, 99999, 99990)","(6.0, 9.0, 8.82962962962963)","(13.0, 18.5, 17.9)"
07-12-2022 20:21:47.255621,"(2.3, 2.64, 2.5990243902439025)","(6.5, 7.6, 7.4799999999999995)","(3.4, 3.95, 3.941666666666667)","(14.0, 99999, 99990)","(6.0, 9.0, 8.82962962962963)","(13.0, 18.0, 17.9)"
07-12-2022 20:21:48.212166,"(2.3, 2.62, 2.6045454545454545)","(6.5, 7.6, 7.364705882352941)","(3.4, 3.95, 3.941666666666667)","(14.0, 99999, 99990)","(6.0, 9.0, 8.82962962962963)","(13.0, 18.0, 17.875)"
07-12-2022 20:21:49.281595,"(2.3, 2.62, 2.6045454545454545)","(6.5, 7.6, 7.333333333333333)","(3.4, 3.95, 3.941666666666667)","(14.0, 99999, 99990)","(6.0, 9.0, 8.82962962962963)","(13.0, 18.5, 17.875)"
07-12-2022 20:21:50.418647,"(2.3, 2.64, 2.6232558139534885)","(6.5, 7.6, 7.2444444444444445)","(3.4, 3.95, 3.941666666666667)","(14.0, 99999, 99990)","(6.0, 9.0, 8.82962962962963)","(13.0, 18.5, 17.81578947368421)"
07-12-2022 20:21:51.500375,"(2.3, 2.64, 2.5985714285714288)","(6.5, 7.6, 7.2444444444444445)","(3.4, 3.95, 3.941666666666667)","(14.0, 99999, 99990)","(6.0, 9.0, 8.82962962962963)","(13.0, 18.5, 17.81578947368421)"
07-12-2022 20:21:52.533038,"(2.3, 2.64, 2.6122666666666667)","(6.5, 7.6, 7.2444444444444445)","(3.4, 3.95, 3.937037037037037)","(14.0, 99999, 99990)","(6.0, 9.0, 8.82962962962963)","(13.0, 18.5, 18.26923076923077)"
07-12-2022 20:21:53.598316,"(2.3, 2.62, 2.5957142857142856)","(6.5, 7.6, 7.364705882352941)","(3.4, 3.9, 3.8208333333333333)","(14.0, 99999, 99990)","(6.0, 9.0, 8.866666666666667)","(13.0, 18.5, 18.25)"
07-12-2022 20:21:54.703765,"(2.3, 2.62, 2.535)","(6.5, 8.0, 7.364705882352942)","(3.4, 3.85, 9998.5)","(14.0, 99999, 99990)","(6.0, 9.4, 9998.5)","(13.0, 19.0, 9998.5)"
07-12-2022 20:21:55.780416,"(2.3, 99998, 9998.5)","(6.5, 99998, 9998.5)","(3.4, 99998, 9998.5)","(14.0, 99999, 99990)","(6.0, 99998, 9998.5)","(13.0, 99998, 9998.5)"
07-12-2022 20:21:56.939136,"(2.3, 99998, 9998.5)","(6.5, 99998, 9998.5)","(3.4, 99998, 9998.5)","(14.0, 99999, 99990)","(6.0, 99998, 9998.5)","(13.0, 99998, 9998.5)"
07-12-2022 20:21:58.015207,"(2.3, 99998, 9998.5)","(6.5, 99998, 9998.5)","(3.4, 99998, 9998.5)","(14.0, 99999, 99990)","(6.0, 99998, 9998.5)","(13.0, 99998, 9998.5)"
07-12-2022 20:21:59.014244,"(2.3, 99998, 9998.5)","(6.5, 99998, 9998.5)","(3.4, 99998, 9998.5)","(14.0, 99999, 99990)","(6.0, 99998, 9998.5)","(13.0, 99998, 9998.5)"
07-12-2022 20:21:59.907726,"(2.3, 99998, 9998.5)","(6.5, 99998, 9998.5)","(3.4, 99998, 9998.5)","(14.0, 99999, 99990)","(6.0, 99998, 9998.5)","(13.0, 99998, 9998.5)"
07-12-2022 20:22:00.855807,"(2.3, 99998, 9998.5)","(6.5, 99998, 9998.5)","(3.4, 99998, 9998.5)","(14.0, 99999, 99990)","(6.0, 99998, 9998.5)","(13.0, 99998, 9998.5)"
07-12-2022 20:22:01.998030,"(2.3, 99998, 9998.5)","(6.5, 99998, 9998.5)","(3.4, 99998, 9998.5)","(14.0, 99999, 99990)","(6.0, 99998, 9998.5)","(13.0, 99998, 9998.5)"
07-12-2022 20:22:03.246292,"(2.3, 99998, 9998.5)","(6.5, 99998, 9998.5)","(3.4, 99998, 9998.5)","(14.0, 99999, 99990)","(6.0, 99998, 9998.5)","(13.0, 99998, 9998.5)"
07-12-2022 20:22:04.580985,"(2.3, 99998, 9998.5)","(6.5, 99998, 9998.5)","(3.4, 99998, 9998.5)","(14.0, 99999, 99990)","(6.0, 99998, 9998.5)","(13.0, 99998, 9998.5)"
07-12-2022 20:22:06.066214,"(2.3, 99998, 9998.5)","(6.5, 99998, 9998.5)","(3.4, 99998, 9998.5)","(14.0, 99999, 99990)","(6.0, 99998, 9998.5)","(13.0, 99998, 9998.5)"
