,Whiskey Diva,Nalani Bale,Mirabella Bale,Jacket Potato,Whitley Bale,Wobbly Boots,Spaghetti Legs,Xoie Bale
12-01-2023 18:11:50.686890,"(7.5, 11.5, 10.333333333333334)","(61.0, 85.0, 72.0)","(7.5, 9.0, 8.435294117647059)","(8.0, 11.5, 10.196551724137931)","(6.5, 9.2, 8.639999999999999)","(11.0, 24.0, 22.636363636363637)","(31.0, 46.0, 35.81818181818182)","(1.65, 2.06, 2.0083333333333333)"
12-01-2023 18:11:52.238763,"(7.5, 11.5, 10.333333333333334)","(61.0, 80.0, 72.0)","(7.5, 9.0, 8.435294117647059)","(8.0, 11.5, 10.196551724137931)","(6.5, 9.2, 8.639999999999999)","(11.0, 24.0, 22.636363636363637)","(31.0, 46.0, 35.81818181818182)","(1.65, 2.1, 2.0125)"
12-01-2023 18:11:53.438374,"(7.5, 11.5, 10.333333333333334)","(61.0, 80.0, 72.0)","(7.5, 9.0, 8.435294117647059)","(8.0, 11.5, 10.196551724137931)","(6.5, 9.2, 8.36)","(11.0, 24.0, 22.636363636363637)","(31.0, 46.0, 36.0)","(1.65, 2.1, 2.0828571428571427)"
12-01-2023 18:11:54.605398,"(7.5, 11.5, 10.333333333333334)","(61.0, 80.0, 72.0)","(7.5, 9.0, 8.435294117647059)","(8.0, 11.5, 10.196551724137931)","(6.5, 9.2, 8.36)","(11.0, 24.0, 22.8)","(31.0, 46.0, 36.0)","(1.65, 2.1, 2.01)"
12-01-2023 18:11:55.821977,"(7.5, 10.0, 9.964705882352941)","(61.0, 80.0, 72.0)","(7.5, 9.0, 8.435294117647059)","(8.0, 11.5, 10.196551724137931)","(6.5, 9.2, 8.36)","(11.0, 24.0, 22.8)","(31.0, 46.0, 36.0)","(1.65, 2.1, 2.01)"
12-01-2023 18:11:57.101891,"(7.5, 10.0, 9.964705882352941)","(61.0, 80.0, 72.0)","(7.5, 9.0, 8.435294117647059)","(8.0, 11.5, 10.196551724137931)","(6.5, 9.2, 8.639999999999999)","(11.0, 24.0, 22.8)","(31.0, 46.0, 36.0)","(1.65, 2.1, 2.034)"
12-01-2023 18:11:58.304584,"(7.5, 10.0, 9.755555555555556)","(61.0, 80.0, 75.0)","(7.5, 9.0, 8.435294117647059)","(8.0, 11.5, 10.196551724137931)","(6.5, 9.2, 8.36)","(11.0, 24.0, 22.8)","(31.0, 46.0, 36.0)","(1.65, 2.1, 2.05875)"
12-01-2023 18:11:59.611747,"(7.5, 10.0, 9.657142857142857)","(61.0, 80.0, 72.0)","(7.5, 9.0, 8.366666666666667)","(8.0, 11.5, 10.196551724137931)","(6.5, 9.2, 8.639999999999999)","(11.0, 24.0, 22.8)","(31.0, 46.0, 36.0)","(1.65, 2.1, 2.04)"
12-01-2023 18:12:00.996806,"(7.5, 10.0, 9.657142857142857)","(61.0, 80.0, 72.0)","(7.5, 8.8, 8.342857142857142)","(8.0, 11.5, 10.196551724137931)","(6.5, 9.2, 8.533333333333333)","(11.0, 24.0, 22.8)","(31.0, 46.0, 36.0)","(1.65, 2.1, 2.04)"
12-01-2023 18:12:02.256443,"(7.5, 10.0, 9.657142857142857)","(61.0, 80.0, 72.0)","(7.5, 8.8, 8.366666666666667)","(8.0, 11.5, 10.196551724137931)","(6.5, 8.6, 8.45)","(11.0, 24.0, 22.8)","(31.0, 46.0, 36.0)","(1.65, 2.1, 2.01)"
12-01-2023 18:12:03.427660,"(7.5, 10.0, 9.657142857142857)","(61.0, 80.0, 72.0)","(7.5, 8.8, 8.366666666666667)","(8.0, 11.5, 10.529411764705882)","(6.5, 8.6, 8.45)","(11.0, 24.0, 22.8)","(31.0, 46.0, 36.0)","(1.65, 2.1, 2.055)"
12-01-2023 18:12:04.535200,"(7.5, 10.0, 9.657142857142857)","(61.0, 80.0, 72.0)","(7.5, 8.8, 8.366666666666667)","(8.0, 11.0, 10.168)","(6.5, 8.6, 8.533333333333333)","(11.0, 24.0, 22.8)","(31.0, 46.0, 36.0)","(1.65, 2.1, 2.064)"
12-01-2023 18:12:05.694524,"(7.5, 10.0, 9.657142857142857)","(61.0, 80.0, 71.11111111111111)","(7.5, 8.8, 8.366666666666667)","(8.0, 11.0, 10.168)","(6.5, 8.6, 8.533333333333333)","(11.0, 24.0, 22.8)","(31.0, 46.0, 36.0)","(1.65, 2.1, 2.0723076923076924)"
12-01-2023 18:12:06.954473,"(7.5, 10.0, 9.657142857142857)","(61.0, 80.0, 76.66666666666667)","(7.5, 8.8, 8.366666666666667)","(8.0, 11.0, 10.168)","(6.5, 8.6, 8.45)","(11.0, 24.0, 22.8)","(31.0, 46.0, 36.0)","(1.65, 2.1, 2.067)"
12-01-2023 18:12:08.185982,"(7.5, 10.0, 9.657142857142857)","(61.0, 80.0, 71.11111111111111)","(7.5, 8.8, 8.4)","(8.0, 11.0, 9.91764705882353)","(6.5, 8.6, 8.533333333333333)","(11.0, 24.0, 22.88888888888889)","(31.0, 46.0, 36.0)","(1.65, 2.1, 2.034)"
12-01-2023 18:12:09.346005,"(7.5, 10.0, 9.657142857142857)","(61.0, 80.0, 76.66666666666667)","(7.5, 8.8, 8.4)","(8.0, 11.0, 9.91764705882353)","(6.5, 8.6, 8.533333333333333)","(11.0, 24.0, 22.88888888888889)","(31.0, 46.0, 36.0)","(1.65, 2.1, 2.04)"
12-01-2023 18:12:10.488651,"(7.5, 10.0, 9.657142857142857)","(61.0, 80.0, 76.66666666666667)","(7.5, 8.8, 8.357894736842105)","(8.0, 11.0, 9.91764705882353)","(6.5, 8.6, 8.45)","(11.0, 24.0, 22.75)","(31.0, 46.0, 36.0)","(1.65, 2.1, 2.05)"
12-01-2023 18:12:11.633862,"(7.5, 10.0, 9.616)","(61.0, 80.0, 71.11111111111111)","(7.5, 8.8, 8.357894736842105)","(8.0, 11.0, 9.91764705882353)","(6.5, 8.6, 8.533333333333333)","(11.0, 24.0, 23.09090909090909)","(31.0, 46.0, 36.0)","(1.65, 2.1, 2.0633333333333335)"
12-01-2023 18:12:12.753951,"(7.5, 10.0, 9.574193548387097)","(61.0, 80.0, 74.28571428571429)","(7.5, 8.8, 8.357894736842105)","(8.0, 11.0, 9.91764705882353)","(6.5, 8.6, 8.533333333333333)","(11.0, 24.0, 23.09090909090909)","(31.0, 46.0, 36.0)","(1.65, 2.08, 2.08)"
12-01-2023 18:12:14.163647,"(7.5, 10.0, 9.56)","(61.0, 80.0, 78.18181818181819)","(7.5, 8.8, 8.56)","(8.0, 11.0, 9.8)","(6.5, 8.6, 8.575)","(11.0, 24.0, 22.75)","(31.0, 46.0, 36.625)","(1.65, 2.1, 2.055)"
12-01-2023 18:12:15.344573,"(7.5, 10.0, 9.528571428571428)","(61.0, 80.0, 78.18181818181819)","(7.5, 8.8, 8.56)","(8.0, 11.0, 9.8)","(6.5, 8.6, 8.575)","(11.0, 24.0, 22.75)","(31.0, 46.0, 36.0)","(1.65, 2.1, 2.055)"
12-01-2023 18:12:16.605048,"(7.5, 10.0, 9.5875)","(61.0, 80.0, 78.18181818181819)","(7.5, 8.8, 9.1375)","(8.0, 11.0, 9.8)","(6.5, 8.6, 8.575)","(11.0, 24.0, 22.75)","(31.0, 46.0, 36.0)","(1.65, 2.1, 2.04)"
12-01-2023 18:12:17.906308,"(7.5, 10.0, 9.65)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.2, 8.982608695652173)","(8.0, 11.0, 9.8)","(6.5, 8.6, 8.575)","(11.0, 24.0, 22.75)","(31.0, 46.0, 36.0)","(1.65, 2.1, 2.064)"
12-01-2023 18:12:19.185510,"(7.5, 10.0, 9.65)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.745454545454546)","(8.0, 11.0, 9.8)","(6.5, 8.6, 9.025)","(11.0, 24.0, 22.75)","(31.0, 46.0, 36.0)","(1.65, 2.1, 1.9875)"
12-01-2023 18:12:20.441754,"(7.5, 10.0, 9.65)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.745454545454546)","(8.0, 11.0, 9.826666666666666)","(6.5, 9.2, 8.945454545454545)","(11.0, 24.0, 22.75)","(31.0, 46.0, 36.0)","(1.65, 2.1, 1.9866666666666666)"
12-01-2023 18:12:21.667022,"(7.5, 10.0, 9.65)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.745454545454546)","(8.0, 11.0, 9.8)","(6.5, 9.2, 9.256)","(11.0, 24.0, 22.75)","(31.0, 46.0, 35.5)","(1.65, 2.1, 1.9885714285714287)"
12-01-2023 18:12:22.810133,"(7.5, 10.0, 9.65)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.745454545454546)","(8.0, 11.0, 9.8)","(6.5, 9.4, 9.072727272727274)","(11.0, 24.0, 22.75)","(31.0, 46.0, 35.5)","(1.65, 2.1, 1.9885714285714287)"
12-01-2023 18:12:23.963620,"(7.5, 10.0, 9.861538461538462)","(61.0, 80.0, 78.18181818181819)","(7.5, 9.4, 8.745454545454546)","(8.0, 11.0, 9.8)","(6.5, 9.4, 9.072727272727274)","(11.0, 24.0, 22.75)","(31.0, 46.0, 35.5)","(1.65, 2.1, 1.9866666666666666)"
12-01-2023 18:12:25.179937,"(7.5, 10.0, 9.82)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.745454545454546)","(8.0, 11.0, 9.8)","(6.5, 9.4, 9.527272727272727)","(11.0, 24.0, 22.75)","(31.0, 46.0, 35.5)","(1.65, 2.1, 1.9885714285714287)"
12-01-2023 18:12:26.416835,"(7.5, 10.0, 9.6)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.745454545454546)","(8.0, 11.0, 9.8)","(6.5, 9.6, 9.216666666666667)","(11.0, 24.0, 22.75)","(31.0, 46.0, 35.5)","(1.65, 2.1, 1.9885714285714287)"
12-01-2023 18:12:27.644027,"(7.5, 10.0, 9.742857142857144)","(61.0, 80.0, 78.18181818181819)","(7.5, 9.4, 8.8)","(8.0, 11.0, 9.8)","(6.5, 9.8, 9.216666666666667)","(11.0, 24.0, 22.75)","(31.0, 46.0, 35.5)","(1.65, 2.1, 1.9885714285714287)"
12-01-2023 18:12:28.985795,"(7.5, 10.0, 9.6)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.8)","(8.0, 11.0, 9.8)","(6.5, 9.8, 9.388235294117647)","(11.0, 24.0, 22.75)","(31.0, 46.0, 35.5)","(1.65, 2.1, 1.9885714285714287)"
12-01-2023 18:12:30.259742,"(7.5, 10.0, 9.6)","(61.0, 80.0, 78.18181818181819)","(7.5, 9.4, 8.895652173913042)","(8.0, 11.0, 9.8)","(6.5, 9.8, 9.216666666666667)","(12.0, 24.0, 22.75)","(31.0, 46.0, 35.5)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:12:31.499823,"(7.5, 10.0, 9.742857142857144)","(61.0, 80.0, 78.18181818181819)","(7.5, 9.2, 9.088888888888889)","(8.0, 11.0, 9.8)","(6.5, 9.8, 9.216666666666667)","(12.0, 24.0, 22.75)","(31.0, 46.0, 35.5)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:12:32.715864,"(7.5, 10.0, 9.742857142857144)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.2, 9.088888888888889)","(8.0, 11.0, 9.8)","(6.5, 9.8, 9.388235294117647)","(12.0, 24.0, 22.75)","(31.0, 46.0, 35.5)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:12:33.945912,"(7.5, 10.0, 9.6)","(61.0, 80.0, 78.18181818181819)","(7.5, 9.2, 8.895652173913042)","(8.0, 11.0, 9.8)","(6.5, 9.8, 9.388235294117647)","(12.0, 24.0, 22.75)","(31.0, 46.0, 35.5)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:12:35.130752,"(7.5, 10.0, 9.6)","(61.0, 80.0, 78.18181818181819)","(7.5, 9.2, 8.895652173913042)","(8.0, 11.0, 9.8)","(6.5, 9.8, 9.216666666666667)","(12.0, 24.0, 22.75)","(31.0, 46.0, 35.5)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:12:36.366434,"(7.5, 10.0, 9.742857142857144)","(61.0, 80.0, 78.18181818181819)","(7.5, 9.2, 8.895652173913042)","(8.0, 11.0, 9.8)","(6.5, 9.8, 9.216666666666667)","(12.0, 24.0, 22.75)","(31.0, 46.0, 35.5)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:12:37.645388,"(7.5, 10.0, 9.742857142857144)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.2, 9.088888888888889)","(8.0, 11.0, 9.8)","(6.5, 9.8, 9.388235294117647)","(12.0, 24.0, 22.75)","(31.0, 46.0, 35.5)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:12:38.840893,"(7.5, 10.0, 9.6)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.2, 9.088888888888889)","(8.0, 11.0, 9.8)","(6.5, 9.8, 9.388235294117647)","(12.0, 24.0, 22.75)","(31.0, 46.0, 36.63157894736842)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:12:40.095475,"(7.5, 10.0, 9.6)","(61.0, 80.0, 78.18181818181819)","(7.5, 9.2, 8.914285714285715)","(8.0, 10.5, 9.863157894736842)","(6.5, 9.8, 9.216666666666667)","(12.0, 24.0, 22.75)","(31.0, 44.0, 36.63157894736842)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:12:41.389592,"(7.5, 10.0, 9.742857142857144)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.688888888888888)","(8.0, 10.5, 9.703448275862069)","(6.5, 9.8, 9.216666666666667)","(12.0, 24.0, 22.70967741935484)","(31.0, 44.0, 35.724137931034484)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:12:42.679382,"(7.5, 10.0, 9.742857142857144)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.942857142857143)","(8.0, 10.5, 9.675)","(6.5, 9.8, 9.388235294117647)","(12.0, 24.0, 22.70967741935484)","(31.0, 44.0, 35.388888888888886)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:12:43.945324,"(7.5, 10.0, 9.742857142857144)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.942857142857143)","(8.0, 10.5, 9.625641025641025)","(6.5, 9.8, 9.2)","(12.0, 24.0, 22.70967741935484)","(31.0, 44.0, 35.08695652173913)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:12:45.157955,"(7.5, 10.0, 9.742857142857144)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.942857142857143)","(8.0, 10.5, 9.625641025641025)","(6.5, 9.6, 9.085714285714285)","(12.0, 24.0, 22.70967741935484)","(31.0, 44.0, 35.08695652173913)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:12:46.367816,"(7.5, 10.0, 9.742857142857144)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.942857142857143)","(8.0, 10.5, 9.625641025641025)","(6.5, 9.6, 9.221052631578948)","(12.0, 24.0, 22.70967741935484)","(31.0, 44.0, 35.08695652173913)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:12:47.647237,"(7.5, 10.0, 9.6)","(61.0, 80.0, 78.18181818181819)","(7.5, 9.4, 8.942857142857143)","(8.0, 10.5, 9.625641025641025)","(6.5, 9.6, 9.466666666666667)","(12.0, 24.0, 22.70967741935484)","(31.0, 44.0, 35.08695652173913)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:12:49.101409,"(7.5, 10.0, 9.742857142857144)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.942857142857143)","(8.0, 10.5, 9.625641025641025)","(6.5, 10.0, 9.175)","(12.0, 24.0, 22.70967741935484)","(31.0, 44.0, 35.08695652173913)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:12:50.454776,"(7.5, 10.0, 9.742857142857144)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.942857142857143)","(8.0, 10.5, 9.625641025641025)","(6.5, 10.0, 9.175)","(12.0, 24.0, 22.70967741935484)","(31.0, 44.0, 35.08695652173913)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:12:51.714705,"(7.5, 10.0, 9.742857142857144)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.942857142857143)","(8.0, 10.5, 9.625641025641025)","(6.5, 10.0, 9.133333333333335)","(12.0, 24.0, 22.70967741935484)","(31.0, 44.0, 35.08695652173913)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:12:53.038052,"(7.5, 10.0, 9.742857142857144)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.942857142857143)","(8.0, 10.5, 9.625641025641025)","(6.5, 9.8, 9.3)","(12.0, 24.0, 22.70967741935484)","(31.0, 44.0, 35.08695652173913)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:12:54.336685,"(7.5, 10.0, 9.6)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.942857142857143)","(8.0, 10.5, 9.625641025641025)","(6.5, 9.8, 9.3)","(12.0, 24.0, 22.70967741935484)","(31.0, 44.0, 35.08695652173913)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:12:55.684778,"(7.5, 10.0, 9.6)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.942857142857143)","(8.0, 10.5, 9.625641025641025)","(6.5, 9.8, 9.133333333333335)","(12.0, 24.0, 22.70967741935484)","(31.0, 44.0, 35.08695652173913)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:12:56.956980,"(7.5, 10.0, 9.742857142857144)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.942857142857143)","(8.0, 10.5, 9.625641025641025)","(6.5, 9.8, 9.133333333333335)","(12.0, 24.0, 22.70967741935484)","(31.0, 44.0, 35.08695652173913)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:12:58.125207,"(7.5, 10.0, 9.742857142857144)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.942857142857143)","(8.0, 10.5, 9.625641025641025)","(6.5, 9.8, 9.3)","(12.0, 24.0, 22.70967741935484)","(31.0, 44.0, 35.08695652173913)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:12:59.322086,"(7.5, 10.0, 9.6)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.942857142857143)","(8.0, 10.5, 9.625641025641025)","(6.5, 9.8, 9.3)","(12.0, 24.0, 22.70967741935484)","(31.0, 44.0, 35.08695652173913)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:13:00.544086,"(7.5, 10.0, 9.6)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.942857142857143)","(8.0, 10.5, 9.625641025641025)","(6.5, 9.8, 9.133333333333335)","(12.0, 24.0, 22.70967741935484)","(31.0, 44.0, 35.08695652173913)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:13:01.780677,"(7.5, 10.0, 9.742857142857144)","(61.0, 80.0, 78.18181818181819)","(7.5, 9.4, 8.942857142857143)","(8.0, 10.5, 9.625641025641025)","(6.5, 9.8, 9.133333333333335)","(12.0, 24.0, 22.70967741935484)","(31.0, 44.0, 35.08695652173913)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:13:02.991381,"(7.5, 10.0, 9.742857142857144)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.942857142857143)","(8.0, 10.5, 9.625641025641025)","(6.5, 9.8, 9.3)","(12.0, 24.0, 22.70967741935484)","(31.0, 44.0, 35.08695652173913)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:13:04.241692,"(7.5, 10.0, 9.6)","(61.0, 80.0, 78.18181818181819)","(7.5, 9.4, 8.942857142857143)","(8.0, 10.5, 9.625641025641025)","(6.5, 9.8, 9.133333333333335)","(12.0, 24.0, 22.70967741935484)","(31.0, 44.0, 35.08695652173913)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:13:05.554135,"(7.5, 10.0, 9.6)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.942857142857143)","(8.0, 10.5, 9.625641025641025)","(6.5, 9.8, 9.3)","(12.0, 24.0, 22.70967741935484)","(31.0, 44.0, 35.08695652173913)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:13:06.978254,"(7.5, 10.0, 9.6)","(61.0, 80.0, 78.18181818181819)","(7.5, 9.4, 8.942857142857143)","(8.0, 10.5, 9.625641025641025)","(6.5, 9.8, 9.133333333333335)","(12.0, 24.0, 22.70967741935484)","(31.0, 44.0, 35.08695652173913)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:13:08.268850,"(7.5, 10.0, 9.742857142857144)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.942857142857143)","(8.0, 10.5, 9.625641025641025)","(6.5, 9.8, 9.254545454545456)","(14.0, 24.0, 22.70967741935484)","(31.0, 44.0, 35.08695652173913)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:13:09.764645,"(7.5, 10.0, 9.56)","(61.0, 80.0, 78.18181818181819)","(7.5, 9.4, 9.017391304347827)","(8.0, 10.5, 9.625641025641025)","(6.5, 9.8, 9.254545454545456)","(14.0, 24.0, 22.70967741935484)","(31.0, 44.0, 35.08695652173913)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:13:11.063242,"(7.5, 10.0, 9.56)","(61.0, 80.0, 78.18181818181819)","(7.5, 9.4, 8.955555555555556)","(8.0, 10.5, 9.625641025641025)","(6.5, 9.8, 9.425)","(14.0, 24.0, 22.70967741935484)","(31.0, 44.0, 35.08695652173913)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:13:12.377704,"(7.5, 10.0, 9.742857142857144)","(61.0, 80.0, 78.18181818181819)","(7.5, 9.4, 8.955555555555556)","(8.0, 10.5, 9.625641025641025)","(6.5, 9.8, 9.254545454545456)","(14.0, 24.0, 22.70967741935484)","(31.0, 44.0, 35.08695652173913)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:13:13.666260,"(7.5, 10.0, 9.6)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.955555555555556)","(8.0, 10.5, 9.625641025641025)","(6.5, 9.8, 9.133333333333335)","(14.0, 24.0, 22.70967741935484)","(31.0, 44.0, 35.08695652173913)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:13:14.857532,"(7.5, 10.0, 9.742857142857144)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.955555555555556)","(8.0, 10.5, 9.625641025641025)","(6.5, 9.8, 9.3)","(14.0, 24.0, 22.70967741935484)","(31.0, 44.0, 35.08695652173913)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:13:16.092083,"(7.5, 10.0, 9.742857142857144)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.955555555555556)","(8.0, 10.5, 9.625641025641025)","(6.5, 9.8, 9.3)","(14.0, 24.0, 22.70967741935484)","(31.0, 44.0, 35.08695652173913)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:13:17.325616,"(7.5, 10.0, 9.742857142857144)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.955555555555556)","(8.0, 10.5, 9.60952380952381)","(6.5, 9.8, 9.133333333333335)","(14.0, 24.0, 22.70967741935484)","(31.0, 44.0, 35.08695652173913)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:13:18.592026,"(7.5, 10.0, 9.6)","(61.0, 80.0, 78.18181818181819)","(7.5, 9.4, 8.942857142857143)","(8.0, 10.5, 9.60952380952381)","(6.5, 9.8, 9.133333333333335)","(14.0, 24.0, 22.70967741935484)","(31.0, 44.0, 35.08695652173913)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:13:19.821066,"(7.5, 10.0, 9.742857142857144)","(61.0, 80.0, 78.18181818181819)","(7.5, 9.4, 8.942857142857143)","(8.0, 10.5, 9.60952380952381)","(6.5, 9.8, 9.3)","(14.0, 24.0, 22.70967741935484)","(31.0, 44.0, 35.08695652173913)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:13:21.055155,"(7.5, 10.0, 9.742857142857144)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.942857142857143)","(8.0, 10.5, 9.60952380952381)","(6.5, 9.8, 9.133333333333335)","(14.0, 24.0, 22.70967741935484)","(31.0, 44.0, 35.08695652173913)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:13:22.309124,"(7.5, 10.0, 9.6)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.9)","(8.0, 10.5, 9.60952380952381)","(6.5, 9.8, 9.133333333333335)","(14.0, 24.0, 22.70967741935484)","(31.0, 44.0, 35.08695652173913)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:13:23.579984,"(7.5, 10.0, 9.742857142857144)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.9)","(8.0, 10.5, 9.60952380952381)","(6.5, 9.8, 9.133333333333335)","(14.0, 24.0, 22.70967741935484)","(31.0, 44.0, 35.08695652173913)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:13:24.893813,"(7.5, 10.0, 9.6)","(61.0, 80.0, 78.18181818181819)","(7.5, 9.4, 8.9)","(8.0, 10.5, 9.60952380952381)","(6.5, 9.8, 9.133333333333335)","(14.0, 24.0, 22.70967741935484)","(31.0, 44.0, 35.08695652173913)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:13:26.156746,"(7.5, 10.0, 9.6)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.9)","(8.0, 10.5, 9.60952380952381)","(6.5, 9.8, 9.3)","(14.0, 24.0, 22.70967741935484)","(31.0, 44.0, 34.46511627906977)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:13:27.284335,"(7.5, 10.0, 9.742857142857144)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.9)","(8.0, 10.5, 9.60952380952381)","(6.5, 9.8, 9.3)","(14.0, 24.0, 22.70967741935484)","(31.0, 44.0, 34.46511627906977)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:13:28.507025,"(7.5, 10.0, 9.742857142857144)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.9)","(8.0, 10.5, 9.60952380952381)","(6.5, 9.8, 9.133333333333335)","(14.0, 24.0, 22.70967741935484)","(31.0, 44.0, 34.46511627906977)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:13:29.746818,"(7.5, 10.0, 9.6)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.9)","(8.0, 10.5, 9.60952380952381)","(6.5, 9.8, 9.3)","(14.0, 24.0, 22.70967741935484)","(31.0, 44.0, 34.46511627906977)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:13:30.962812,"(7.5, 10.0, 9.742857142857144)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.9)","(8.0, 10.5, 9.60952380952381)","(6.5, 9.8, 9.133333333333335)","(14.0, 24.0, 22.70967741935484)","(31.0, 44.0, 34.46511627906977)","(1.6, 2.1, 1.9885714285714287)"
12-01-2023 18:13:32.171327,"(7.5, 10.0, 9.6)","(61.0, 80.0, 74.28571428571429)","(7.5, 9.4, 8.9)","(8.0, 10.5, 9.60952380952381)","(6.5, 9.8, 9.133333333333335)","(14.0, 24.0, 22.70967741935484)","(31.0, 44.0, 34.46511627906977)","(1.6, 2.1, 1.9885714285714287)"
