,To Infinitynbeyond,The Movement,Sals Last Blast,Caymangone,Melati Boy,Ease Up Moby,Iam The Joker,Remember Bubbles,Curveball,Mythos
15-12-2022 11:27:17.518564,"(2.05, 2.82, 2.635)","(26.0, 80.0, 55.0)","(8.5, 30.0, 27.2)","(21.0, 50.0, 26.0)","(7.0, 9.0, 7.5)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 200.0, 190.625)","(81.0, 150.0, 127.14285714285714)","(5.5, 9.4, 8.622222222222224)"
15-12-2022 11:27:19.018609,"(2.05, 2.82, 2.635)","(26.0, 80.0, 55.0)","(8.5, 30.0, 27.2)","(21.0, 50.0, 26.0)","(7.0, 9.0, 7.5)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 200.0, 190.625)","(81.0, 150.0, 127.14285714285714)","(5.5, 9.4, 8.622222222222224)"
15-12-2022 11:27:20.562613,"(2.05, 2.82, 2.635)","(26.0, 80.0, 55.0)","(8.5, 30.0, 27.2)","(21.0, 50.0, 26.0)","(7.0, 9.0, 7.5)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 200.0, 190.625)","(81.0, 150.0, 127.14285714285714)","(5.5, 9.4, 8.622222222222224)"
15-12-2022 11:27:21.937904,"(2.05, 2.82, 2.635)","(26.0, 80.0, 55.0)","(8.5, 30.0, 27.2)","(21.0, 50.0, 26.0)","(7.0, 9.0, 7.5)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 200.0, 190.625)","(81.0, 150.0, 127.14285714285714)","(5.5, 9.4, 8.622222222222224)"
15-12-2022 11:27:23.222708,"(2.05, 2.82, 2.635)","(26.0, 80.0, 55.0)","(8.5, 30.0, 27.2)","(21.0, 50.0, 26.0)","(7.0, 9.0, 7.5)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 200.0, 190.625)","(81.0, 150.0, 127.14285714285714)","(5.5, 9.4, 8.622222222222224)"
15-12-2022 11:27:24.489092,"(2.05, 2.82, 2.635)","(26.0, 80.0, 55.0)","(8.5, 30.0, 27.2)","(21.0, 50.0, 26.0)","(7.0, 9.0, 7.5)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 200.0, 190.625)","(81.0, 150.0, 127.14285714285714)","(5.5, 9.4, 8.622222222222224)"
15-12-2022 11:27:25.756379,"(2.05, 2.82, 2.635)","(26.0, 80.0, 55.0)","(8.5, 30.0, 27.2)","(21.0, 50.0, 26.0)","(7.0, 9.0, 7.5)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 200.0, 190.625)","(81.0, 150.0, 127.14285714285714)","(5.5, 9.4, 8.622222222222224)"
15-12-2022 11:27:27.059300,"(2.05, 2.82, 2.635)","(26.0, 80.0, 55.0)","(8.5, 30.0, 27.2)","(21.0, 50.0, 26.0)","(7.0, 9.0, 7.5)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 200.0, 190.625)","(81.0, 150.0, 127.14285714285714)","(5.5, 9.4, 8.622222222222224)"
15-12-2022 11:27:28.439692,"(2.05, 2.82, 2.635)","(26.0, 80.0, 60.0)","(8.5, 30.0, 28.5)","(21.0, 50.0, 26.0)","(7.0, 9.0, 7.5)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 200.0, 181.25)","(81.0, 150.0, 127.14285714285714)","(5.5, 9.4, 8.622222222222224)"
15-12-2022 11:27:29.753349,"(2.05, 2.82, 2.635)","(26.0, 75.0, 60.0)","(8.5, 36.0, 28.5)","(21.0, 50.0, 26.0)","(7.0, 9.0, 7.5)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 190.0, 171.875)","(81.0, 150.0, 127.14285714285714)","(5.5, 9.4, 8.622222222222224)"
15-12-2022 11:27:31.019524,"(2.05, 2.82, 2.532)","(26.0, 70.0, 50.0)","(8.5, 34.0, 30.666666666666668)","(21.0, 50.0, 26.0)","(7.0, 9.0, 7.5)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 180.0, 171.875)","(81.0, 150.0, 127.14285714285714)","(5.5, 9.4, 8.622222222222224)"
15-12-2022 11:27:32.207621,"(2.05, 2.82, 2.532)","(26.0, 70.0, 50.0)","(8.5, 34.0, 30.666666666666668)","(21.0, 50.0, 26.0)","(7.0, 9.0, 7.5)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 180.0, 171.875)","(81.0, 150.0, 127.14285714285714)","(5.5, 9.4, 8.622222222222224)"
15-12-2022 11:27:33.513249,"(2.05, 2.82, 2.532)","(26.0, 70.0, 50.0)","(8.5, 34.0, 17.333333333333336)","(21.0, 50.0, 26.0)","(7.0, 9.0, 7.5)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 180.0, 171.875)","(81.0, 150.0, 127.14285714285714)","(5.5, 9.4, 8.622222222222224)"
15-12-2022 11:27:34.829062,"(2.05, 2.82, 2.645)","(26.0, 70.0, 50.0)","(8.5, 34.0, 27.75)","(21.0, 50.0, 26.0)","(7.0, 9.0, 7.5)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 180.0, 171.875)","(81.0, 150.0, 127.14285714285714)","(5.5, 9.4, 8.04)"
15-12-2022 11:27:36.057312,"(2.05, 2.82, 2.645)","(26.0, 70.0, 50.0)","(8.5, 34.0, 27.75)","(21.0, 50.0, 26.0)","(7.0, 9.0, 7.5)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 180.0, 171.875)","(81.0, 150.0, 127.14285714285714)","(5.5, 9.4, 8.04)"
15-12-2022 11:27:37.337092,"(2.05, 2.82, 2.645)","(26.0, 70.0, 50.0)","(8.5, 34.0, 17.333333333333336)","(21.0, 50.0, 39.83333333333333)","(7.0, 9.0, 7.5)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 180.0, 171.875)","(81.0, 150.0, 220.0)","(5.5, 9.4, 7.65)"
15-12-2022 11:27:38.593249,"(2.05, 2.82, 2.645)","(26.0, 70.0, 50.0)","(8.5, 34.0, 29.527272727272724)","(21.0, 50.0, 39.83333333333333)","(7.0, 9.0, 7.5)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 180.0, 155.0)","(81.0, 280.0, 186.66666666666666)","(5.5, 9.4, 8.333333333333334)"
15-12-2022 11:27:39.841485,"(2.05, 2.82, 2.645)","(26.0, 70.0, 50.0)","(8.5, 34.0, 29.527272727272724)","(21.0, 50.0, 39.83333333333333)","(7.0, 9.0, 7.5)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 180.0, 144.28571428571428)","(81.0, 280.0, 205.71428571428572)","(5.5, 9.4, 8.8)"
15-12-2022 11:27:41.050193,"(2.05, 2.82, 2.645)","(26.0, 70.0, 50.0)","(8.5, 34.0, 27.9)","(21.0, 50.0, 39.83333333333333)","(7.0, 9.0, 7.9875)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 180.0, 144.28571428571428)","(81.0, 260.0, 205.71428571428572)","(5.5, 10.0, 8.8)"
15-12-2022 11:27:42.402610,"(2.05, 2.82, 2.645)","(26.0, 70.0, 50.0)","(8.5, 34.0, 27.9)","(21.0, 50.0, 39.83333333333333)","(7.0, 9.0, 8.068965517241379)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 180.0, 144.28571428571428)","(81.0, 250.0, 164.44444444444446)","(5.5, 9.8, 8.666666666666668)"
15-12-2022 11:27:43.681682,"(2.05, 2.82, 2.645)","(26.0, 70.0, 50.0)","(8.5, 34.0, 25.933333333333334)","(21.0, 50.0, 39.83333333333333)","(7.0, 9.0, 7.2)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 180.0, 144.28571428571428)","(81.0, 240.0, 170.0)","(5.5, 9.8, 8.8)"
15-12-2022 11:27:44.943309,"(2.05, 2.82, 2.645)","(26.0, 70.0, 50.0)","(9.0, 34.0, 25.933333333333334)","(21.0, 50.0, 39.83333333333333)","(7.0, 9.0, 7.2)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 180.0, 144.28571428571428)","(91.0, 210.0, 162.85714285714286)","(5.5, 10.0, 8.8)"
15-12-2022 11:27:46.127848,"(2.05, 2.82, 2.645)","(26.0, 70.0, 50.0)","(9.0, 34.0, 25.933333333333334)","(21.0, 50.0, 39.83333333333333)","(7.0, 9.0, 7.2)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 180.0, 144.28571428571428)","(91.0, 200.0, 162.85714285714286)","(5.5, 10.0, 8.8)"
15-12-2022 11:27:47.286561,"(2.05, 2.82, 2.645)","(26.0, 70.0, 50.0)","(9.0, 34.0, 25.933333333333334)","(21.0, 50.0, 39.83333333333333)","(7.0, 9.0, 7.071428571428571)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 180.0, 144.28571428571428)","(91.0, 200.0, 162.85714285714286)","(5.5, 10.0, 8.8)"
15-12-2022 11:27:48.499606,"(2.05, 2.82, 2.753333333333333)","(26.0, 70.0, 50.0)","(9.0, 34.0, 25.933333333333334)","(21.0, 50.0, 39.83333333333333)","(7.0, 9.0, 7.45)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 180.0, 144.28571428571428)","(91.0, 200.0, 125.55555555555556)","(5.5, 10.0, 8.8)"
15-12-2022 11:27:49.720958,"(2.05, 2.82, 2.3666666666666667)","(26.0, 70.0, 50.0)","(9.0, 34.0, 25.933333333333334)","(21.0, 50.0, 39.83333333333333)","(7.0, 8.8, 7.45)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 180.0, 144.28571428571428)","(91.0, 170.0, 134.28571428571428)","(5.5, 10.0, 8.8)"
15-12-2022 11:27:50.962053,"(2.05, 2.82, 2.3666666666666667)","(26.0, 70.0, 50.0)","(9.0, 34.0, 25.933333333333334)","(21.0, 50.0, 39.83333333333333)","(7.0, 8.8, 7.45)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 180.0, 144.28571428571428)","(91.0, 160.0, 127.14285714285714)","(5.5, 10.0, 8.8)"
15-12-2022 11:27:52.094562,"(2.05, 2.82, 2.3666666666666667)","(26.0, 70.0, 50.0)","(9.0, 34.0, 25.933333333333334)","(21.0, 50.0, 39.83333333333333)","(7.0, 8.8, 7.45)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 180.0, 144.28571428571428)","(91.0, 150.0, 127.14285714285714)","(5.5, 10.0, 8.8)"
15-12-2022 11:27:53.182124,"(2.05, 2.82, 2.3666666666666667)","(26.0, 70.0, 50.0)","(9.0, 34.0, 25.933333333333334)","(21.0, 50.0, 39.83333333333333)","(7.0, 8.8, 7.45)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 180.0, 144.28571428571428)","(91.0, 150.0, 127.14285714285714)","(5.5, 10.0, 8.8)"
15-12-2022 11:27:54.347564,"(2.05, 2.82, 2.572)","(26.0, 70.0, 50.0)","(9.0, 34.0, 25.933333333333334)","(21.0, 50.0, 39.83333333333333)","(7.0, 8.8, 7.45)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 180.0, 144.28571428571428)","(91.0, 150.0, 127.14285714285714)","(5.5, 10.0, 8.8)"
15-12-2022 11:27:55.474047,"(2.05, 2.86, 2.3042105263157895)","(26.0, 70.0, 50.0)","(9.0, 34.0, 25.933333333333334)","(21.0, 50.0, 39.83333333333333)","(7.0, 8.8, 7.45)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 180.0, 144.28571428571428)","(91.0, 150.0, 127.14285714285714)","(5.5, 10.0, 8.8)"
15-12-2022 11:27:56.785313,"(2.05, 2.84, 2.3010526315789477)","(26.0, 70.0, 50.0)","(9.0, 34.0, 25.933333333333334)","(21.0, 50.0, 39.83333333333333)","(7.0, 8.8, 7.45)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 180.0, 144.28571428571428)","(91.0, 150.0, 127.14285714285714)","(5.5, 10.0, 8.8)"
15-12-2022 11:27:58.023906,"(2.05, 2.82, 2.665)","(26.0, 70.0, 50.0)","(9.0, 34.0, 25.933333333333334)","(21.0, 50.0, 39.83333333333333)","(7.0, 8.8, 7.45)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 180.0, 144.28571428571428)","(81.0, 150.0, 127.14285714285714)","(5.5, 10.0, 8.8)"
15-12-2022 11:27:59.175636,"(2.05, 2.82, 2.665)","(26.0, 70.0, 55.0)","(9.0, 34.0, 25.933333333333334)","(21.0, 50.0, 39.83333333333333)","(7.0, 8.8, 7.45)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 180.0, 144.28571428571428)","(81.0, 150.0, 127.14285714285714)","(5.5, 10.0, 8.8)"
15-12-2022 11:28:00.379861,"(2.05, 2.82, 2.665)","(26.0, 70.0, 55.0)","(9.0, 34.0, 25.933333333333334)","(21.0, 50.0, 39.83333333333333)","(7.0, 8.8, 7.45)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 180.0, 144.28571428571428)","(91.0, 150.0, 127.14285714285714)","(5.5, 10.0, 8.8)"
15-12-2022 11:28:01.569651,"(2.05, 2.86, 2.695)","(26.0, 70.0, 55.0)","(9.0, 34.0, 25.933333333333334)","(21.0, 50.0, 39.83333333333333)","(7.0, 8.8, 8.472727272727273)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 180.0, 144.28571428571428)","(91.0, 150.0, 127.14285714285714)","(5.5, 10.0, 8.8)"
15-12-2022 11:28:02.776858,"(2.05, 2.84, 2.3745454545454545)","(26.0, 70.0, 55.0)","(9.0, 34.0, 25.933333333333334)","(21.0, 50.0, 39.83333333333333)","(7.0, 8.8, 8.05)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 180.0, 144.28571428571428)","(91.0, 150.0, 127.14285714285714)","(5.5, 10.0, 8.8)"
15-12-2022 11:28:04.029761,"(2.05, 2.86, 2.695)","(26.0, 70.0, 55.0)","(9.0, 34.0, 25.933333333333334)","(21.0, 50.0, 39.83333333333333)","(7.0, 8.8, 8.05)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 180.0, 144.28571428571428)","(91.0, 150.0, 127.14285714285714)","(5.5, 10.0, 8.8)"
15-12-2022 11:28:05.171754,"(2.05, 2.82, 2.665)","(26.0, 70.0, 55.0)","(9.0, 34.0, 25.933333333333334)","(21.0, 50.0, 39.83333333333333)","(7.0, 8.8, 8.05)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 180.0, 144.28571428571428)","(91.0, 150.0, 127.14285714285714)","(5.5, 10.0, 8.8)"
15-12-2022 11:28:06.298593,"(2.05, 2.82, 2.665)","(26.0, 70.0, 55.0)","(9.0, 34.0, 25.933333333333334)","(21.0, 50.0, 39.83333333333333)","(7.0, 8.8, 6.951724137931034)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 180.0, 144.28571428571428)","(91.0, 150.0, 127.14285714285714)","(5.5, 10.0, 8.8)"
15-12-2022 11:28:07.441660,"(2.05, 2.84, 2.3745454545454545)","(26.0, 70.0, 55.66666666666667)","(9.0, 34.0, 25.933333333333334)","(21.0, 50.0, 39.83333333333333)","(7.0, 9.0, 6.962962962962963)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 180.0, 144.28571428571428)","(91.0, 150.0, 127.14285714285714)","(5.5, 10.0, 8.8)"
15-12-2022 11:28:08.735960,"(2.05, 2.88, 2.2933333333333334)","(26.0, 70.0, 55.66666666666667)","(9.0, 34.0, 25.933333333333334)","(21.0, 50.0, 39.83333333333333)","(7.0, 9.0, 8.571428571428573)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 180.0, 168.69565217391306)","(91.0, 150.0, 127.14285714285714)","(5.5, 10.0, 8.8)"
15-12-2022 11:28:09.945976,"(2.05, 2.88, 2.2933333333333334)","(26.0, 70.0, 55.66666666666667)","(9.0, 34.0, 25.933333333333334)","(21.0, 50.0, 39.83333333333333)","(7.0, 8.8, 8.571428571428573)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 180.0, 159.09090909090907)","(91.0, 150.0, 127.14285714285714)","(5.5, 10.0, 8.533333333333333)"
15-12-2022 11:28:11.264192,"(2.05, 2.86, 2.54)","(26.0, 70.0, 55.66666666666667)","(9.0, 32.0, 24.6)","(21.0, 50.0, 39.83333333333333)","(7.0, 8.6, 8.25)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 170.0, 159.09090909090907)","(91.0, 150.0, 127.14285714285714)","(5.5, 9.6, 8.533333333333333)"
15-12-2022 11:28:12.520420,"(2.05, 2.86, 2.54)","(26.0, 70.0, 55.66666666666667)","(9.0, 32.0, 23.266666666666666)","(21.0, 50.0, 39.83333333333333)","(7.0, 8.6, 7.92)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 170.0, 125.0)","(91.0, 150.0, 120.0)","(5.5, 9.6, 7.9)"
15-12-2022 11:28:13.739491,"(2.05, 2.84, 2.4266666666666667)","(26.0, 70.0, 55.66666666666667)","(9.0, 30.0, 26.633333333333333)","(21.0, 50.0, 39.83333333333333)","(7.0, 8.4, 7.92)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 160.0, 115.0)","(91.0, 140.0, 120.0)","(5.5, 9.4, 7.9)"
15-12-2022 11:28:15.030322,"(2.05, 2.84, 2.4266666666666667)","(26.0, 70.0, 55.66666666666667)","(9.0, 30.0, 26.633333333333333)","(21.0, 50.0, 39.83333333333333)","(7.0, 8.4, 7.92)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 160.0, 145.0)","(91.0, 140.0, 112.85714285714286)","(5.5, 9.4, 8.8)"
15-12-2022 11:28:16.149561,"(2.05, 2.84, 2.4266666666666667)","(26.0, 70.0, 55.66666666666667)","(9.0, 30.0, 26.633333333333333)","(21.0, 50.0, 39.83333333333333)","(7.0, 8.4, 7.92)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 190.0, 131.66666666666669)","(91.0, 130.0, 112.85714285714286)","(5.5, 10.0, 8.666666666666668)"
15-12-2022 11:28:17.279773,"(2.05, 2.84, 2.4266666666666667)","(26.0, 70.0, 55.66666666666667)","(9.0, 30.0, 26.633333333333333)","(21.0, 50.0, 39.83333333333333)","(7.0, 8.4, 7.92)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 170.0, 131.66666666666669)","(91.0, 130.0, 112.85714285714286)","(5.5, 9.8, 9.133333333333333)"
15-12-2022 11:28:18.450450,"(2.05, 2.84, 2.4266666666666667)","(26.0, 70.0, 55.66666666666667)","(9.0, 30.0, 23.333333333333336)","(21.0, 50.0, 39.83333333333333)","(7.0, 8.4, 7.92)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 4.813513513513513)","(71.0, 170.0, 115.0)","(91.0, 130.0, 112.85714285714286)","(5.5, 10.5, 8.040000000000001)"
15-12-2022 11:28:19.664214,"(2.05, 2.84, 2.4266666666666667)","(26.0, 70.0, 55.66666666666667)","(9.0, 30.0, 23.333333333333336)","(21.0, 50.0, 39.83333333333333)","(7.0, 8.4, 7.92)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 5.169879518072289)","(71.0, 160.0, 115.0)","(91.0, 130.0, 112.85714285714286)","(5.5, 10.5, 8.040000000000001)"
15-12-2022 11:28:20.824699,"(2.05, 2.84, 2.4266666666666667)","(26.0, 70.0, 55.66666666666667)","(9.0, 30.0, 23.333333333333336)","(21.0, 50.0, 39.83333333333333)","(7.0, 8.4, 7.92)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 5.169879518072289)","(71.0, 160.0, 115.0)","(91.0, 130.0, 112.85714285714286)","(5.5, 10.5, 8.040000000000001)"
15-12-2022 11:28:21.943392,"(2.05, 2.84, 2.4266666666666667)","(26.0, 70.0, 55.66666666666667)","(9.0, 30.0, 23.333333333333336)","(21.0, 50.0, 39.83333333333333)","(7.0, 8.4, 7.92)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 5.169879518072289)","(71.0, 160.0, 115.0)","(91.0, 130.0, 112.85714285714286)","(5.5, 10.5, 8.040000000000001)"
15-12-2022 11:28:23.039917,"(2.05, 2.82, 2.5390243902439025)","(26.0, 70.0, 55.66666666666667)","(9.0, 30.0, 26.363636363636363)","(21.0, 50.0, 39.83333333333333)","(7.0, 8.4, 7.92)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 5.169879518072289)","(71.0, 160.0, 115.0)","(91.0, 130.0, 112.85714285714286)","(5.5, 10.5, 8.040000000000001)"
15-12-2022 11:28:24.195702,"(2.05, 2.82, 2.4)","(26.0, 70.0, 55.66666666666667)","(9.0, 30.0, 26.363636363636363)","(21.0, 50.0, 39.83333333333333)","(7.0, 8.4, 7.92)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 5.169879518072289)","(71.0, 160.0, 115.0)","(91.0, 130.0, 112.85714285714286)","(5.5, 10.5, 8.2)"
15-12-2022 11:28:25.458303,"(2.05, 2.82, 2.3666666666666667)","(26.0, 70.0, 55.66666666666667)","(9.0, 30.0, 25.555555555555557)","(21.0, 50.0, 39.83333333333333)","(7.0, 8.4, 7.92)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 5.169879518072289)","(71.0, 160.0, 115.0)","(91.0, 130.0, 112.85714285714286)","(5.5, 10.0, 8.2)"
15-12-2022 11:28:26.666041,"(2.05, 2.82, 2.3979310344827587)","(26.0, 70.0, 55.66666666666667)","(9.0, 30.0, 20.25)","(21.0, 50.0, 30.0)","(7.0, 8.4, 7.92)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 5.161538461538462)","(71.0, 160.0, 120.625)","(91.0, 130.0, 112.85714285714286)","(5.5, 10.0, 8.133333333333333)"
15-12-2022 11:28:28.062651,"(2.05, 2.22, 2.1514285714285717)","(26.0, 70.0, 55.66666666666667)","(9.0, 30.0, 25.125)","(21.0, 50.0, 30.0)","(7.0, 8.4, 7.92)","(20.0, 50.0, 32.666666666666664)","(4.8, 5.3, 5.161538461538462)","(71.0, 160.0, 120.625)","(91.0, 130.0, 112.85714285714286)","(5.5, 10.0, 8.133333333333333)"
15-12-2022 11:28:29.222021,"(2.05, 2.22, 2.1514285714285717)","(26.0, 70.0, 55.66666666666667)","(9.0, 30.0, 26.1)","(21.0, 50.0, 32.85714285714286)","(7.0, 8.4, 7.6000000000000005)","(20.0, 50.0, 37.0)","(4.8, 5.3, 5.115384615384615)","(71.0, 160.0, 120.625)","(91.0, 130.0, 112.85714285714286)","(5.5, 10.0, 8.0)"
15-12-2022 11:28:30.434048,"(2.05, 2.22, 2.1971428571428575)","(26.0, 90.0, 42.25)","(9.0, 30.0, 25.666666666666664)","(21.0, 50.0, 32.85714285714286)","(7.0, 8.4, 7.8)","(20.0, 50.0, 37.0)","(4.8, 5.3, 5.115384615384615)","(71.0, 160.0, 148.41379310344828)","(91.0, 130.0, 112.85714285714286)","(5.5, 10.0, 8.133333333333333)"
15-12-2022 11:28:31.862055,"(2.05, 2.22, 2.1971428571428575)","(26.0, 85.0, 73.8)","(9.0, 30.0, 25.666666666666664)","(21.0, 50.0, 32.85714285714286)","(7.0, 8.2, 7.8)","(20.0, 50.0, 37.0)","(4.8, 5.3, 5.115384615384615)","(71.0, 160.0, 148.41379310344828)","(91.0, 130.0, 112.85714285714286)","(5.5, 10.0, 8.133333333333333)"
15-12-2022 11:28:33.196014,"(2.05, 2.22, 2.34)","(26.0, 85.0, 63.0)","(9.0, 30.0, 27.5625)","(21.0, 50.0, 33.42857142857143)","(7.0, 8.2, 7.733333333333333)","(20.0, 50.0, 37.0)","(4.8, 5.3, 5.115384615384615)","(71.0, 160.0, 112.85714285714286)","(91.0, 130.0, 112.85714285714286)","(5.5, 10.0, 8.914285714285715)"
15-12-2022 11:28:34.490711,"(2.05, 2.88, 2.52)","(26.0, 80.0, 63.0)","(9.0, 30.0, 27.5625)","(21.0, 50.0, 33.42857142857143)","(7.0, 8.4, 7.733333333333333)","(20.0, 50.0, 37.0)","(4.8, 5.3, 5.115384615384615)","(71.0, 160.0, 112.85714285714286)","(91.0, 130.0, 112.85714285714286)","(5.5, 10.0, 8.914285714285715)"
15-12-2022 11:28:35.728145,"(2.05, 2.84, 2.7163636363636363)","(26.0, 80.0, 63.0)","(9.0, 30.0, 27.5625)","(21.0, 50.0, 33.42857142857143)","(7.0, 8.4, 7.733333333333333)","(20.0, 50.0, 37.0)","(4.8, 5.3, 5.115384615384615)","(71.0, 160.0, 112.85714285714286)","(91.0, 130.0, 112.85714285714286)","(5.5, 10.0, 8.914285714285715)"
15-12-2022 11:28:36.872184,"(2.05, 2.84, 2.775238095238095)","(26.0, 80.0, 63.0)","(9.0, 30.0, 27.5625)","(21.0, 50.0, 33.42857142857143)","(7.0, 8.4, 7.733333333333333)","(20.0, 50.0, 37.0)","(4.8, 5.3, 5.115384615384615)","(71.0, 160.0, 112.85714285714286)","(91.0, 130.0, 112.85714285714286)","(5.5, 10.0, 8.914285714285715)"
15-12-2022 11:28:38.070195,"(2.05, 2.82, 2.757142857142857)","(26.0, 80.0, 63.0)","(9.0, 30.0, 27.5625)","(21.0, 50.0, 33.42857142857143)","(7.0, 8.4, 7.733333333333333)","(20.0, 50.0, 37.0)","(4.8, 5.3, 5.115384615384615)","(71.0, 160.0, 112.85714285714286)","(91.0, 130.0, 112.85714285714286)","(5.5, 10.0, 8.914285714285715)"
15-12-2022 11:28:39.288701,"(2.05, 2.82, 2.757142857142857)","(26.0, 80.0, 63.0)","(9.0, 30.0, 27.5625)","(21.0, 50.0, 33.42857142857143)","(7.0, 8.4, 7.733333333333333)","(20.0, 50.0, 37.0)","(4.8, 5.3, 5.115384615384615)","(71.0, 160.0, 112.85714285714286)","(91.0, 130.0, 112.85714285714286)","(5.5, 10.0, 8.914285714285715)"
15-12-2022 11:28:40.555343,"(2.05, 2.82, 2.757142857142857)","(26.0, 80.0, 63.0)","(9.0, 30.0, 27.5625)","(21.0, 50.0, 33.42857142857143)","(7.0, 8.4, 7.733333333333333)","(20.0, 50.0, 37.0)","(4.8, 5.3, 5.115384615384615)","(71.0, 160.0, 112.85714285714286)","(91.0, 130.0, 112.85714285714286)","(5.5, 10.0, 8.914285714285715)"
