,Always Broke,Go Katie Go,Lone Dancer,Sids Mate,Shouting Gunn,Trinity Ann
06-01-2023 14:45:57.361958,"(7.5, 18.0, 14.228571428571428)","(7.0, 12.5, 8.428571428571429)","(19.0, 50.0, 23.6)","(6.5, 11.5, 8.0)","(1.28, 1.58, 1.5110344827586206)","(71.0, 570.0, 486.66666666666663)"
06-01-2023 14:45:58.426160,"(7.5, 18.0, 14.228571428571428)","(7.0, 12.5, 8.428571428571429)","(19.0, 50.0, 23.6)","(6.5, 11.5, 8.0)","(1.28, 1.58, 1.5110344827586206)","(71.0, 570.0, 486.66666666666663)"
06-01-2023 14:45:59.453114,"(7.5, 18.0, 14.228571428571428)","(7.0, 12.5, 8.428571428571429)","(19.0, 50.0, 23.6)","(6.5, 11.5, 8.0)","(1.28, 1.58, 1.5110344827586206)","(71.0, 570.0, 486.66666666666663)"
06-01-2023 14:46:00.424495,"(7.5, 18.0, 14.228571428571428)","(7.0, 12.5, 8.428571428571429)","(19.0, 50.0, 23.6)","(6.5, 11.5, 8.0)","(1.28, 1.58, 1.5110344827586206)","(71.0, 570.0, 342.22222222222223)"
06-01-2023 14:46:01.548908,"(7.5, 18.0, 14.228571428571428)","(7.0, 12.5, 8.428571428571429)","(19.0, 50.0, 23.6)","(6.5, 11.5, 8.0)","(1.28, 1.58, 1.5110344827586206)","(71.0, 560.0, 342.22222222222223)"
06-01-2023 14:46:02.693737,"(7.5, 18.0, 14.228571428571428)","(7.0, 12.5, 8.428571428571429)","(19.0, 50.0, 23.6)","(6.5, 11.5, 8.0)","(1.28, 1.58, 1.5110344827586206)","(71.0, 560.0, 342.22222222222223)"
06-01-2023 14:46:03.877153,"(7.5, 18.0, 14.228571428571428)","(7.0, 12.5, 8.428571428571429)","(19.0, 50.0, 23.6)","(6.5, 11.5, 8.0)","(1.28, 1.58, 1.5110344827586206)","(71.0, 560.0, 411.66666666666663)"
06-01-2023 14:46:05.007574,"(7.5, 18.0, 10.628571428571428)","(7.0, 12.5, 8.428571428571429)","(19.0, 50.0, 25.454545454545453)","(6.5, 11.5, 8.0)","(1.28, 1.58, 1.5110344827586206)","(71.0, 480.0, 411.66666666666663)"
06-01-2023 14:46:06.122817,"(7.5, 18.0, 10.628571428571428)","(7.0, 12.5, 8.428571428571429)","(19.0, 48.0, 25.454545454545453)","(6.5, 11.5, 8.0)","(1.28, 1.58, 1.5110344827586206)","(71.0, 480.0, 411.66666666666663)"
06-01-2023 14:46:07.240684,"(7.5, 18.0, 14.228571428571428)","(7.0, 12.5, 8.066666666666666)","(19.0, 48.0, 25.454545454545453)","(6.5, 11.5, 8.0)","(1.28, 1.58, 1.5110344827586206)","(71.0, 480.0, 297.77777777777777)"
06-01-2023 14:46:08.333411,"(7.5, 18.0, 14.228571428571428)","(7.0, 9.8, 7.466666666666667)","(19.0, 48.0, 32.5)","(6.5, 11.5, 8.0)","(1.28, 1.58, 1.5110344827586206)","(71.0, 480.0, 297.77777777777777)"
06-01-2023 14:46:09.329356,"(7.5, 18.0, 14.228571428571428)","(7.0, 9.8, 7.466666666666667)","(19.0, 48.0, 32.5)","(6.5, 11.5, 8.0)","(1.28, 1.58, 1.5110344827586206)","(71.0, 480.0, 297.77777777777777)"
06-01-2023 14:46:10.330677,"(7.5, 18.0, 14.228571428571428)","(7.0, 9.8, 7.466666666666667)","(19.0, 48.0, 40.25)","(6.5, 11.5, 8.0)","(1.28, 1.58, 1.5110344827586206)","(71.0, 480.0, 297.77777777777777)"
06-01-2023 14:46:11.385235,"(7.5, 18.0, 14.228571428571428)","(7.0, 9.8, 7.466666666666667)","(19.0, 50.0, 41.75)","(6.5, 11.5, 8.0)","(1.28, 1.58, 1.5110344827586206)","(71.0, 480.0, 297.77777777777777)"
06-01-2023 14:46:12.414105,"(7.5, 18.0, 14.228571428571428)","(7.0, 9.8, 7.466666666666667)","(19.0, 50.0, 41.75)","(6.5, 11.5, 8.0)","(1.28, 1.58, 1.5110344827586206)","(71.0, 480.0, 297.77777777777777)"
06-01-2023 14:46:13.519958,"(7.5, 18.0, 14.228571428571428)","(7.0, 9.8, 7.466666666666667)","(19.0, 50.0, 41.75)","(6.5, 11.5, 8.0)","(1.28, 1.58, 1.5110344827586206)","(71.0, 480.0, 297.77777777777777)"
06-01-2023 14:46:14.606733,"(7.5, 18.0, 14.228571428571428)","(7.0, 9.8, 7.466666666666667)","(19.0, 50.0, 41.75)","(6.5, 11.5, 8.0)","(1.28, 1.58, 1.5110344827586206)","(71.0, 480.0, 297.77777777777777)"
06-01-2023 14:46:15.642349,"(7.5, 18.0, 14.228571428571428)","(7.0, 9.8, 7.466666666666667)","(19.0, 50.0, 41.75)","(6.5, 11.5, 8.0)","(1.28, 1.58, 1.5110344827586206)","(71.0, 480.0, 297.77777777777777)"
06-01-2023 14:46:16.693128,"(7.5, 18.0, 14.228571428571428)","(7.0, 9.8, 7.466666666666667)","(19.0, 50.0, 41.75)","(6.5, 11.5, 8.0)","(1.28, 1.58, 1.5110344827586206)","(71.0, 480.0, 297.77777777777777)"
06-01-2023 14:46:17.777002,"(7.5, 18.0, 14.228571428571428)","(7.0, 9.8, 7.466666666666667)","(19.0, 50.0, 41.75)","(6.5, 11.5, 8.0)","(1.28, 1.58, 1.5110344827586206)","(71.0, 480.0, 297.77777777777777)"
06-01-2023 14:46:18.932138,"(7.5, 18.0, 14.228571428571428)","(7.0, 9.8, 7.466666666666667)","(19.0, 50.0, 41.75)","(6.5, 11.5, 8.0)","(1.28, 1.58, 1.5110344827586206)","(71.0, 480.0, 297.77777777777777)"
06-01-2023 14:46:20.149492,"(7.5, 18.0, 14.228571428571428)","(7.0, 9.8, 7.466666666666667)","(19.0, 50.0, 41.75)","(6.5, 11.5, 8.0)","(1.28, 1.58, 1.5110344827586206)","(71.0, 480.0, 297.77777777777777)"
06-01-2023 14:46:22.063218,"(7.5, 18.0, 14.228571428571428)","(7.0, 9.8, 8.428571428571429)","(19.0, 50.0, 41.75)","(6.5, 11.5, 8.0)","(1.28, 1.58, 1.5110344827586206)","(71.0, 480.0, 411.66666666666663)"
06-01-2023 14:46:23.202751,"(7.5, 18.0, 10.628571428571428)","(7.0, 12.5, 8.428571428571429)","(19.0, 50.0, 41.75)","(6.5, 11.5, 8.0)","(1.28, 1.58, 1.5110344827586206)","(71.0, 480.0, 411.66666666666663)"
06-01-2023 14:46:24.387891,"(7.5, 18.0, 14.228571428571428)","(7.0, 12.5, 8.428571428571429)","(19.0, 50.0, 41.75)","(6.5, 11.5, 8.0)","(1.28, 1.58, 1.4431578947368422)","(71.0, 480.0, 411.66666666666663)"
06-01-2023 14:46:25.647525,"(7.5, 18.0, 14.228571428571428)","(7.0, 12.5, 8.428571428571429)","(19.0, 50.0, 41.75)","(6.5, 11.5, 8.0)","(1.28, 1.58, 1.4789655172413794)","(71.0, 480.0, 411.66666666666663)"
06-01-2023 14:46:26.806233,"(7.5, 18.0, 14.228571428571428)","(7.0, 12.5, 8.428571428571429)","(19.0, 50.0, 41.75)","(6.5, 11.5, 8.0)","(1.28, 1.57, 1.4789655172413794)","(71.0, 480.0, 411.66666666666663)"
06-01-2023 14:46:28.100416,"(7.5, 18.0, 14.228571428571428)","(7.0, 12.5, 9.75)","(19.0, 50.0, 41.75)","(6.5, 11.5, 8.0)","(1.28, 1.57, 1.4789655172413794)","(71.0, 480.0, 411.66666666666663)"
06-01-2023 14:46:29.277938,"(7.5, 18.0, 14.228571428571428)","(7.0, 12.5, 9.75)","(19.0, 50.0, 41.75)","(6.5, 11.5, 8.0)","(1.28, 1.57, 1.4789655172413794)","(71.0, 480.0, 411.66666666666663)"
06-01-2023 14:46:30.339233,"(7.5, 18.0, 14.228571428571428)","(7.0, 12.5, 9.75)","(19.0, 50.0, 41.75)","(6.5, 11.5, 8.0)","(1.28, 1.57, 1.4789655172413794)","(71.0, 480.0, 411.66666666666663)"
06-01-2023 14:46:31.382071,"(7.5, 18.0, 14.228571428571428)","(7.0, 12.5, 9.75)","(19.0, 50.0, 41.75)","(6.5, 11.5, 8.0)","(1.28, 1.57, 1.526)","(71.0, 480.0, 411.66666666666663)"
06-01-2023 14:46:32.476047,"(7.5, 18.0, 14.228571428571428)","(7.0, 12.5, 9.75)","(19.0, 50.0, 41.75)","(6.5, 11.5, 8.0)","(1.28, 1.57, 1.526)","(71.0, 480.0, 411.66666666666663)"
06-01-2023 14:46:33.594339,"(7.5, 18.0, 14.228571428571428)","(7.0, 12.5, 9.75)","(19.0, 50.0, 41.75)","(6.5, 11.5, 8.0)","(1.28, 1.57, 1.526)","(71.0, 480.0, 411.66666666666663)"
06-01-2023 14:46:34.726806,"(7.5, 18.0, 14.228571428571428)","(7.0, 12.5, 9.75)","(19.0, 50.0, 32.5)","(6.5, 11.5, 8.0)","(1.28, 1.57, 1.526)","(71.0, 480.0, 411.66666666666663)"
06-01-2023 14:46:35.875728,"(7.5, 18.0, 14.228571428571428)","(7.0, 12.5, 8.666666666666666)","(19.0, 48.0, 28.625)","(6.5, 11.5, 8.0)","(1.28, 1.57, 1.516279069767442)","(71.0, 480.0, 411.66666666666663)"
06-01-2023 14:46:36.951727,"(7.5, 18.0, 14.228571428571428)","(7.0, 10.0, 8.666666666666666)","(19.0, 48.0, 28.625)","(6.5, 11.5, 8.0)","(1.28, 1.57, 1.526)","(71.0, 480.0, 495.0)"
06-01-2023 14:46:38.075410,"(7.5, 18.0, 10.628571428571428)","(7.0, 12.5, 9.75)","(19.0, 48.0, 28.625)","(6.5, 11.5, 8.0)","(1.28, 1.57, 1.526)","(71.0, 580.0, 495.0)"
06-01-2023 14:46:39.171327,"(7.5, 18.0, 10.628571428571428)","(7.0, 12.5, 9.75)","(19.0, 48.0, 28.625)","(6.5, 11.5, 8.0)","(1.28, 1.57, 1.526)","(71.0, 580.0, 495.0)"
06-01-2023 14:46:40.275863,"(7.5, 18.0, 14.228571428571428)","(7.0, 12.5, 9.75)","(19.0, 48.0, 40.25)","(6.5, 11.5, 8.0)","(1.28, 1.57, 1.4789655172413794)","(71.0, 580.0, 495.0)"
06-01-2023 14:46:41.400183,"(7.5, 18.0, 14.228571428571428)","(7.0, 12.5, 9.75)","(19.0, 48.0, 23.6)","(6.5, 11.5, 8.0)","(1.28, 1.57, 1.4789655172413794)","(71.0, 580.0, 495.0)"
06-01-2023 14:46:42.519647,"(7.5, 18.0, 14.228571428571428)","(7.0, 12.5, 9.75)","(19.0, 50.0, 23.6)","(6.5, 11.5, 8.0)","(1.28, 1.57, 1.4789655172413794)","(71.0, 580.0, 495.0)"
06-01-2023 14:46:43.643180,"(7.5, 18.0, 14.228571428571428)","(7.0, 12.5, 10.666666666666666)","(19.0, 50.0, 28.0)","(6.5, 11.5, 8.5625)","(1.28, 1.57, 1.4773684210526317)","(71.0, 580.0, 495.0)"
06-01-2023 14:46:44.788042,"(7.5, 18.0, 15.485714285714284)","(7.0, 12.5, 10.666666666666666)","(19.0, 50.0, 28.0)","(6.5, 11.5, 9.0)","(1.28, 1.57, 1.4773684210526317)","(71.0, 580.0, 495.0)"
06-01-2023 14:46:45.834587,"(7.5, 18.0, 15.485714285714284)","(7.0, 12.5, 10.666666666666666)","(19.0, 50.0, 28.0)","(6.5, 11.5, 9.0)","(1.28, 1.57, 1.4773684210526317)","(71.0, 580.0, 495.0)"
06-01-2023 14:46:46.820431,"(7.5, 18.0, 15.485714285714284)","(7.0, 12.5, 10.666666666666666)","(19.0, 50.0, 28.0)","(6.5, 11.5, 9.545454545454545)","(1.28, 1.57, 1.5162222222222224)","(71.0, 580.0, 495.0)"
06-01-2023 14:46:47.917555,"(7.5, 18.0, 15.485714285714284)","(7.0, 12.5, 10.678571428571429)","(19.0, 50.0, 28.666666666666664)","(6.5, 11.5, 9.45)","(1.28, 1.57, 1.5162222222222224)","(71.0, 580.0, 495.0)"
06-01-2023 14:46:49.023090,"(7.5, 18.0, 15.485714285714284)","(7.0, 12.5, 10.90625)","(19.0, 50.0, 28.666666666666664)","(6.5, 11.5, 9.45)","(1.28, 1.57, 1.5162222222222224)","(71.0, 580.0, 495.0)"
06-01-2023 14:46:50.209950,"(7.5, 18.0, 15.485714285714284)","(7.0, 12.5, 10.90625)","(19.0, 50.0, 28.666666666666664)","(6.5, 11.5, 9.727272727272727)","(1.28, 1.57, 1.5162222222222224)","(71.0, 580.0, 495.0)"
06-01-2023 14:46:51.297717,"(7.5, 18.0, 15.485714285714284)","(7.0, 12.5, 10.205)","(19.0, 50.0, 28.666666666666664)","(6.5, 11.5, 9.727272727272727)","(1.28, 1.57, 1.5162222222222224)","(71.0, 580.0, 495.0)"
06-01-2023 14:46:52.400092,"(7.5, 18.0, 12.399999999999999)","(7.0, 12.5, 10.205)","(19.0, 50.0, 28.666666666666664)","(6.5, 11.5, 9.727272727272727)","(1.28, 1.57, 1.5162222222222224)","(71.0, 580.0, 248.57142857142856)"
06-01-2023 14:46:53.557486,"(7.5, 18.0, 13.527272727272727)","(7.0, 12.5, 10.205)","(19.0, 50.0, 28.666666666666664)","(6.5, 11.5, 9.727272727272727)","(1.28, 1.57, 1.5162222222222224)","(71.0, 480.0, 332.72727272727275)"
06-01-2023 14:46:54.746825,"(7.5, 18.0, 13.8)","(7.0, 12.5, 10.205)","(19.0, 50.0, 28.666666666666664)","(6.5, 11.5, 9.727272727272727)","(1.28, 1.57, 1.5162222222222224)","(71.0, 480.0, 332.72727272727275)"
06-01-2023 14:46:55.906880,"(7.5, 18.0, 13.8)","(7.0, 12.5, 10.205)","(19.0, 50.0, 28.666666666666664)","(6.5, 11.5, 9.727272727272727)","(1.28, 1.57, 1.4160000000000001)","(71.0, 480.0, 332.72727272727275)"
06-01-2023 14:46:57.074484,"(7.5, 18.0, 13.8)","(7.0, 12.5, 10.205)","(19.0, 50.0, 28.666666666666664)","(6.5, 11.5, 9.727272727272727)","(1.28, 1.57, 1.5150000000000001)","(71.0, 480.0, 332.72727272727275)"
06-01-2023 14:46:58.292751,"(7.5, 18.0, 13.8)","(7.0, 10.0, 8.905263157894737)","(19.0, 50.0, 28.666666666666664)","(6.5, 11.5, 9.727272727272727)","(1.28, 1.57, 1.521111111111111)","(71.0, 480.0, 332.72727272727275)"
06-01-2023 14:46:59.637905,"(7.5, 18.0, 13.8)","(7.0, 10.0, 8.7)","(19.0, 50.0, 28.666666666666664)","(6.5, 11.5, 9.727272727272727)","(1.28, 1.57, 1.521111111111111)","(71.0, 480.0, 332.72727272727275)"
06-01-2023 14:47:00.871609,"(7.5, 18.0, 13.8)","(7.0, 10.0, 9.8)","(19.0, 50.0, 28.666666666666664)","(6.5, 11.5, 9.727272727272727)","(1.28, 1.57, 1.521111111111111)","(71.0, 480.0, 332.72727272727275)"
06-01-2023 14:47:01.915162,"(7.5, 18.0, 12.84)","(7.0, 12.5, 9.8)","(19.0, 50.0, 28.666666666666664)","(6.5, 11.5, 9.727272727272727)","(1.28, 1.57, 1.5191764705882354)","(71.0, 480.0, 332.72727272727275)"
06-01-2023 14:47:03.117810,"(7.5, 17.0, 15.2)","(7.0, 12.5, 9.35)","(19.0, 50.0, 23.42857142857143)","(6.5, 11.5, 10.625)","(1.28, 1.57, 1.5191764705882354)","(71.0, 480.0, 332.72727272727275)"
06-01-2023 14:47:04.195826,"(7.5, 17.0, 15.2)","(7.0, 12.5, 9.35)","(19.0, 50.0, 28.11764705882353)","(6.5, 11.5, 11.0)","(1.28, 1.57, 1.5191764705882354)","(71.0, 480.0, 332.72727272727275)"
06-01-2023 14:47:05.382252,"(7.5, 17.0, 15.2)","(7.0, 12.5, 9.35)","(19.0, 50.0, 28.11764705882353)","(6.5, 12.0, 11.0)","(1.28, 1.57, 1.5191764705882354)","(71.0, 480.0, 332.72727272727275)"
06-01-2023 14:47:06.474056,"(7.5, 17.0, 15.2)","(7.0, 12.5, 9.35)","(19.0, 50.0, 28.11764705882353)","(6.5, 12.0, 11.0)","(1.28, 1.57, 1.5191764705882354)","(71.0, 480.0, 332.72727272727275)"
06-01-2023 14:47:07.578141,"(7.5, 17.0, 13.1)","(7.0, 12.5, 9.35)","(19.0, 50.0, 28.11764705882353)","(6.5, 12.0, 11.0)","(1.28, 1.57, 1.5191764705882354)","(71.0, 480.0, 422.1428571428571)"
06-01-2023 14:47:08.794235,"(7.5, 17.0, 14.5625)","(7.0, 12.5, 9.3125)","(19.0, 50.0, 24.285714285714285)","(6.5, 12.0, 11.0)","(1.28, 1.57, 1.5191764705882354)","(71.0, 480.0, 429.375)"
06-01-2023 14:47:09.925476,"(7.5, 17.0, 15.384615384615383)","(7.0, 12.5, 9.010526315789473)","(19.0, 50.0, 28.823529411764707)","(6.5, 12.0, 11.0)","(1.28, 1.57, 1.5191764705882354)","(71.0, 480.0, 429.375)"
06-01-2023 14:47:11.092124,"(7.5, 16.0, 14.909090909090908)","(7.0, 12.5, 10.485714285714286)","(19.0, 50.0, 28.823529411764707)","(6.5, 12.0, 11.0)","(1.28, 1.57, 1.5191764705882354)","(71.0, 480.0, 429.375)"
06-01-2023 14:47:12.213325,"(7.5, 16.0, 14.153846153846153)","(7.0, 11.0, 10.485714285714286)","(19.0, 50.0, 28.823529411764707)","(6.5, 12.0, 11.0)","(1.28, 1.57, 1.5191764705882354)","(71.0, 480.0, 429.375)"
06-01-2023 14:47:13.303085,"(7.5, 16.0, 13.0)","(7.0, 10.0, 8.818181818181818)","(19.0, 50.0, 28.823529411764707)","(6.5, 12.0, 11.0)","(1.28, 1.57, 1.5191764705882354)","(71.0, 480.0, 429.375)"
06-01-2023 14:47:14.442002,"(7.5, 16.0, 14.307692307692307)","(7.0, 9.6, 8.733333333333334)","(19.0, 50.0, 28.823529411764707)","(6.5, 12.0, 11.0)","(1.28, 1.57, 1.5191764705882354)","(71.0, 480.0, 429.375)"
06-01-2023 14:47:15.569740,"(7.5, 16.0, 14.428571428571429)","(7.0, 9.4, 8.733333333333334)","(19.0, 50.0, 28.823529411764707)","(6.5, 12.0, 11.0)","(1.28, 1.57, 1.5191764705882354)","(71.0, 480.0, 429.375)"
06-01-2023 14:47:16.683252,"(7.5, 16.5, 14.785714285714285)","(7.0, 9.4, 8.733333333333334)","(19.0, 50.0, 28.823529411764707)","(6.5, 12.0, 11.0)","(1.28, 1.57, 1.5529249011857709)","(71.0, 480.0, 429.375)"
06-01-2023 14:47:17.747235,"(7.5, 16.5, 13.357142857142858)","(7.0, 9.4, 8.733333333333334)","(19.0, 50.0, 28.823529411764707)","(6.5, 12.0, 11.0)","(1.28, 1.57, 1.5529249011857709)","(71.0, 480.0, 429.375)"
06-01-2023 14:47:18.792965,"(7.5, 16.5, 13.357142857142858)","(7.0, 9.4, 8.733333333333334)","(19.0, 50.0, 28.823529411764707)","(6.5, 12.0, 11.0)","(1.28, 1.57, 1.5529249011857709)","(71.0, 480.0, 280.0)"
06-01-2023 14:47:19.930202,"(7.5, 16.5, 14.833333333333334)","(7.0, 9.4, 10.485714285714286)","(19.0, 50.0, 25.0)","(6.5, 12.0, 10.484615384615385)","(1.28, 1.57, 1.5516190476190477)","(71.0, 480.0, 400.0)"
06-01-2023 14:47:21.158815,"(7.5, 16.5, 14.961538461538462)","(7.0, 11.0, 10.75)","(19.0, 50.0, 27.73076923076923)","(6.5, 11.5, 10.4)","(1.28, 1.56, 1.5516190476190477)","(71.0, 480.0, 400.0)"
06-01-2023 14:47:22.324954,"(7.5, 16.5, 14.961538461538462)","(7.0, 11.0, 10.25)","(19.0, 46.0, 41.125)","(6.5, 11.0, 9.842857142857142)","(1.28, 1.56, 1.5513300492610838)","(71.0, 480.0, 400.0)"
06-01-2023 14:47:23.496381,"(7.5, 17.0, 15.615384615384615)","(7.0, 11.0, 10.745454545454546)","(19.0, 44.0, 31.4)","(6.5, 11.5, 9.842857142857142)","(1.28, 1.56, 1.5513300492610838)","(71.0, 480.0, 472.0)"
06-01-2023 14:47:24.632298,"(7.5, 17.0, 15.4)","(7.0, 11.0, 10.745454545454546)","(19.0, 44.0, 35.0)","(6.5, 11.5, 10.775)","(1.28, 1.56, 1.5513300492610838)","(71.0, 570.0, 261.8181818181818)"
06-01-2023 14:47:25.734266,"(7.5, 16.5, 15.333333333333334)","(7.0, 11.0, 10.6)","(19.0, 44.0, 35.0)","(6.5, 11.5, 10.775)","(1.28, 1.56, 1.473157894736842)","(71.0, 580.0, 261.8181818181818)"
06-01-2023 14:47:26.832906,"(7.5, 15.5, 14.428571428571429)","(7.0, 11.0, 10.688888888888888)","(19.0, 44.0, 35.0)","(6.5, 11.5, 10.775)","(1.28, 1.56, 1.543739837398374)","(71.0, 580.0, 261.8181818181818)"
06-01-2023 14:47:27.799412,"(7.5, 16.0, 15.0)","(7.0, 11.0, 10.688888888888888)","(19.0, 44.0, 35.0)","(6.5, 11.5, 11.23)","(1.28, 1.55, 1.543739837398374)","(71.0, 580.0, 302.22222222222223)"
06-01-2023 14:47:28.859368,"(7.5, 15.0, 14.333333333333334)","(7.0, 11.0, 10.688888888888888)","(19.0, 46.0, 36.14285714285714)","(6.5, 11.5, 11.23)","(1.28, 1.55, 1.5434703196347033)","(71.0, 580.0, 302.22222222222223)"
06-01-2023 14:47:29.950473,"(7.5, 14.5, 14.0)","(7.0, 11.0, 10.688888888888888)","(19.0, 46.0, 33.4)","(6.5, 11.5, 11.23)","(1.28, 1.55, 1.50875)","(71.0, 580.0, 302.22222222222223)"
06-01-2023 14:47:31.059428,"(7.5, 14.5, 14.0)","(7.0, 11.0, 10.688888888888888)","(19.0, 46.0, 37.0)","(6.5, 11.5, 11.23)","(1.28, 1.55, 1.5435294117647058)","(71.0, 580.0, 302.22222222222223)"
06-01-2023 14:47:32.236079,"(7.5, 14.5, 14.0)","(7.0, 11.0, 10.44)","(19.0, 46.0, 37.0)","(6.5, 11.5, 11.23)","(1.28, 1.55, 1.5435294117647058)","(71.0, 580.0, 302.22222222222223)"
06-01-2023 14:47:33.391506,"(7.5, 14.5, 14.166666666666666)","(7.0, 11.0, 10.44)","(19.0, 46.0, 37.0)","(6.5, 11.5, 10.96)","(1.28, 1.55, 1.5463819095477387)","(71.0, 580.0, 302.22222222222223)"
06-01-2023 14:47:34.471890,"(7.5, 14.5, 14.136363636363637)","(7.0, 11.0, 10.44)","(19.0, 46.0, 37.0)","(6.5, 11.5, 11.222222222222221)","(1.28, 1.55, 1.48)","(71.0, 580.0, 302.22222222222223)"
06-01-2023 14:47:35.574611,"(7.5, 14.5, 14.136363636363637)","(7.0, 11.0, 9.222222222222221)","(19.0, 46.0, 37.0)","(6.5, 11.5, 11.222222222222221)","(1.28, 1.54, 1.501290322580645)","(71.0, 580.0, 302.22222222222223)"
06-01-2023 14:47:36.693140,"(7.5, 14.5, 14.3)","(7.0, 10.5, 9.222222222222221)","(19.0, 46.0, 37.0)","(6.5, 11.5, 11.222222222222221)","(1.28, 1.54, 1.501290322580645)","(71.0, 580.0, 302.22222222222223)"
06-01-2023 14:47:37.812340,"(7.5, 14.5, 14.3)","(7.0, 10.0, 9.4)","(19.0, 46.0, 37.0)","(6.5, 11.5, 11.222222222222221)","(1.28, 1.54, 1.5349152542372881)","(71.0, 580.0, 302.22222222222223)"
06-01-2023 14:47:38.901476,"(7.5, 14.5, 14.3)","(7.0, 10.0, 9.4)","(19.0, 46.0, 37.0)","(6.5, 11.5, 11.0)","(1.28, 1.54, 1.5349152542372881)","(71.0, 580.0, 302.22222222222223)"
06-01-2023 14:47:39.902809,"(7.5, 14.5, 14.142857142857142)","(7.0, 10.0, 9.333333333333334)","(19.0, 46.0, 37.0)","(6.5, 12.0, 11.0)","(1.28, 1.54, 1.5349152542372881)","(71.0, 580.0, 267.5)"
06-01-2023 14:47:40.937349,"(7.5, 15.0, 14.375)","(7.0, 10.0, 9.333333333333334)","(19.0, 46.0, 37.0)","(6.5, 12.0, 11.675)","(1.28, 1.54, 1.5257872340425531)","(71.0, 580.0, 167.5)"
06-01-2023 14:47:42.001294,"(7.5, 15.5, 15.071428571428571)","(7.0, 10.0, 9.333333333333334)","(19.0, 46.0, 37.0)","(6.5, 12.5, 11.738461538461538)","(1.28, 1.53, 1.5252422907488987)","(71.0, 580.0, 167.5)"
06-01-2023 14:47:43.125052,"(7.5, 16.5, 15.166666666666666)","(7.0, 10.0, 9.333333333333334)","(19.0, 46.0, 37.0)","(6.5, 12.5, 11.738461538461538)","(1.28, 1.53, 1.5258798283261803)","(71.0, 580.0, 167.5)"
06-01-2023 14:47:44.372824,"(7.5, 16.5, 15.545454545454545)","(7.0, 10.0, 9.333333333333334)","(19.0, 46.0, 37.0)","(6.5, 12.5, 11.738461538461538)","(1.28, 1.53, 1.517741935483871)","(71.0, 580.0, 167.5)"
06-01-2023 14:47:45.639337,"(7.5, 16.5, 15.545454545454545)","(7.0, 10.0, 9.333333333333334)","(19.0, 46.0, 37.0)","(6.5, 12.5, 11.738461538461538)","(1.28, 1.52, 1.4826666666666666)","(71.0, 580.0, 167.5)"
06-01-2023 14:47:46.808436,"(7.5, 16.5, 15.0)","(7.0, 10.0, 9.333333333333334)","(19.0, 46.0, 37.0)","(6.5, 12.5, 11.738461538461538)","(1.28, 1.52, 1.4826666666666666)","(71.0, 580.0, 167.5)"
06-01-2023 14:47:47.959845,"(7.5, 16.0, 14.285714285714285)","(7.0, 10.0, 9.333333333333334)","(19.0, 46.0, 38.125)","(6.5, 12.5, 12.64)","(1.28, 1.52, 1.46625)","(71.0, 580.0, 167.5)"
06-01-2023 14:47:49.139549,"(7.5, 16.0, 13.6)","(7.0, 10.0, 9.333333333333334)","(19.0, 46.0, 41.714285714285715)","(6.5, 13.0, 12.64)","(1.28, 1.51, 1.4652173913043478)","(71.0, 580.0, 167.5)"
06-01-2023 14:47:50.289187,"(7.5, 16.0, 13.6)","(7.0, 10.0, 9.333333333333334)","(19.0, 46.0, 29.555555555555557)","(6.5, 13.0, 12.64)","(1.28, 1.5, 1.4584782608695652)","(71.0, 580.0, 167.5)"
06-01-2023 14:47:52.553151,"(7.5, 16.0, 13.6)","(7.0, 10.0, 9.333333333333334)","(19.0, 44.0, 41.16666666666667)","(6.5, 13.0, 12.64)","(1.28, 1.48, 1.4646511627906977)","(71.0, 580.0, 305.0)"
06-01-2023 14:47:53.703640,"(7.5, 16.0, 13.6)","(7.0, 10.0, 9.333333333333334)","(19.0, 44.0, 41.16666666666667)","(6.5, 13.0, 11.725)","(1.28, 1.48, 1.4646511627906977)","(71.0, 580.0, 305.0)"
06-01-2023 14:47:54.880250,"(7.5, 16.0, 14.0)","(7.0, 10.0, 9.333333333333334)","(19.0, 44.0, 41.16666666666667)","(6.5, 12.5, 11.775)","(1.28, 1.48, 1.4646511627906977)","(71.0, 580.0, 305.0)"
06-01-2023 14:47:56.027745,"(7.5, 16.0, 14.0)","(7.0, 10.0, 9.333333333333334)","(19.0, 44.0, 41.16666666666667)","(6.5, 12.5, 11.775)","(1.28, 1.48, 1.4646511627906977)","(71.0, 580.0, 305.0)"
06-01-2023 14:47:57.158429,"(7.5, 16.0, 14.0)","(7.0, 10.0, 9.333333333333334)","(19.0, 44.0, 41.16666666666667)","(6.5, 12.5, 11.775)","(1.28, 1.48, 1.4646511627906977)","(71.0, 580.0, 305.0)"
06-01-2023 14:47:58.216152,"(7.5, 16.0, 14.0)","(7.0, 10.0, 9.333333333333334)","(19.0, 44.0, 41.16666666666667)","(6.5, 12.5, 11.775)","(1.28, 1.48, 1.4646511627906977)","(71.0, 580.0, 305.0)"
06-01-2023 14:47:59.305925,"(7.5, 16.0, 14.0)","(7.0, 10.0, 9.333333333333334)","(19.0, 44.0, 41.16666666666667)","(6.5, 12.5, 11.830769230769231)","(1.28, 1.48, 1.4646511627906977)","(71.0, 580.0, 305.0)"
