,Solitary One,Rosas Routine,Chase Me Chopper,My Mates Barney,Thriller Strike,Heslea,Flying Caliente,Rev Up Rusty
14-12-2022 19:09:59.347664,"(1.95, 2.38, 2.335)","(15.0, 19.5, 18.0625)","(11.0, 16.5, 15.692307692307692)","(31.0, 60.0, 56.8421052631579)","(8.0, 12.5, 11.222222222222221)","(4.0, 5.4, 5.285714285714286)","(6.5, 7.6, 7.304347826086957)","(31.0, 75.0, 66.17647058823529)"
14-12-2022 19:10:00.452037,"(1.95, 2.38, 2.368)","(15.0, 19.0, 18.25)","(11.0, 16.5, 15.692307692307692)","(31.0, 60.0, 56.8421052631579)","(8.0, 11.5, 11.222222222222221)","(4.0, 5.4, 5.285714285714286)","(6.5, 7.6, 7.304347826086957)","(31.0, 75.0, 66.17647058823529)"
14-12-2022 19:10:01.489896,"(1.95, 2.38, 2.368)","(15.0, 19.0, 18.25)","(11.0, 16.5, 15.692307692307692)","(31.0, 60.0, 56.8421052631579)","(8.0, 11.5, 11.222222222222221)","(4.0, 5.4, 5.285714285714286)","(6.5, 7.6, 7.304347826086957)","(31.0, 75.0, 66.17647058823529)"
14-12-2022 19:10:02.608461,"(1.95, 2.38, 2.393333333333333)","(15.0, 19.0, 17.5)","(11.0, 16.5, 15.652173913043478)","(31.0, 60.0, 54.642857142857146)","(8.0, 11.5, 11.107142857142858)","(4.0, 5.4, 5.0285714285714285)","(6.5, 7.6, 7.231578947368421)","(31.0, 75.0, 67.3076923076923)"
14-12-2022 19:10:03.718480,"(1.95, 2.42, 2.4)","(15.0, 18.0, 17.5)","(11.0, 16.5, 15.652173913043478)","(31.0, 55.0, 54.642857142857146)","(8.0, 11.5, 11.107142857142858)","(4.0, 5.4, 5.0285714285714285)","(6.5, 7.4, 7.231578947368421)","(31.0, 75.0, 67.3076923076923)"
14-12-2022 19:10:04.752680,"(1.95, 2.38, 2.376)","(15.0, 18.0, 17.25)","(11.0, 16.5, 15.5625)","(31.0, 55.0, 54.642857142857146)","(8.0, 11.5, 11.125)","(4.0, 5.4, 5.022222222222222)","(6.5, 7.2, 7.183333333333334)","(31.0, 75.0, 66.89189189189189)"
14-12-2022 19:10:05.815980,"(1.95, 2.38, 2.376)","(15.0, 18.0, 17.25)","(11.0, 16.5, 15.5625)","(31.0, 55.0, 54.642857142857146)","(8.0, 11.5, 11.125)","(4.0, 5.4, 5.022222222222222)","(6.5, 7.2, 7.183333333333334)","(31.0, 75.0, 66.89189189189189)"
14-12-2022 19:10:06.899203,"(1.95, 2.38, 2.376)","(15.0, 18.0, 17.25)","(11.0, 16.5, 15.5625)","(31.0, 55.0, 54.642857142857146)","(8.0, 11.5, 11.125)","(4.0, 5.4, 5.022222222222222)","(6.5, 7.2, 7.183333333333334)","(31.0, 75.0, 66.89189189189189)"
14-12-2022 19:10:08.017926,"(1.95, 2.4, 2.3914285714285715)","(14.0, 18.0, 17.5)","(11.0, 16.5, 15.5625)","(31.0, 60.0, 56.8421052631579)","(8.0, 11.5, 11.5625)","(4.0, 5.4, 5.022222222222222)","(6.5, 7.2, 7.1312500000000005)","(31.0, 75.0, 66.89189189189189)"
14-12-2022 19:10:09.160534,"(1.95, 2.4, 2.393333333333333)","(14.0, 18.0, 16.8)","(11.0, 16.5, 15.5625)","(31.0, 60.0, 54.642857142857146)","(8.0, 12.0, 11.210526315789474)","(4.0, 5.3, 5.199999999999999)","(6.5, 7.2, 7.1312500000000005)","(31.0, 75.0, 66.89189189189189)"
14-12-2022 19:10:10.370479,"(1.95, 2.4, 2.393333333333333)","(14.0, 18.0, 16.90909090909091)","(11.0, 16.5, 15.5625)","(31.0, 55.0, 54.642857142857146)","(8.0, 11.5, 11.078947368421053)","(4.0, 5.3, 5.142857142857142)","(6.5, 7.2, 7.1312500000000005)","(31.0, 75.0, 66.89189189189189)"
14-12-2022 19:10:11.626804,"(1.95, 2.36, 2.3547150259067355)","(14.0, 18.0, 17.542857142857144)","(11.0, 16.5, 15.5625)","(31.0, 55.0, 61.81818181818182)","(8.0, 11.5, 11.19047619047619)","(4.0, 5.3, 5.171428571428572)","(6.5, 7.2, 7.129032258064516)","(31.0, 75.0, 66.89189189189189)"
14-12-2022 19:10:12.785853,"(1.95, 2.4, 2.3963636363636365)","(14.0, 18.0, 17.542857142857144)","(11.0, 16.5, 15.666666666666666)","(31.0, 70.0, 61.81818181818182)","(8.0, 11.5, 11.19047619047619)","(4.0, 5.3, 5.171428571428572)","(6.5, 7.2, 7.125)","(31.0, 75.0, 67.6829268292683)"
14-12-2022 19:10:13.870497,"(1.95, 2.4, 2.399179487179487)","(14.0, 18.0, 17.542857142857144)","(11.0, 16.5, 15.666666666666666)","(31.0, 70.0, 61.81818181818182)","(8.0, 11.5, 11.19047619047619)","(4.0, 5.3, 5.162162162162162)","(6.5, 7.2, 7.129032258064516)","(31.0, 75.0, 73.125)"
14-12-2022 19:10:14.950206,"(1.95, 2.4, 2.399179487179487)","(14.0, 18.0, 17.6)","(11.0, 16.5, 15.666666666666666)","(31.0, 70.0, 61.81818181818182)","(8.0, 11.5, 11.083333333333334)","(4.0, 5.3, 5.111111111111111)","(6.5, 7.2, 7.327272727272727)","(31.0, 75.0, 73.125)"
14-12-2022 19:10:16.050296,"(1.95, 2.4, 2.3989677419354836)","(14.0, 18.0, 17.684210526315788)","(11.0, 16.5, 15.666666666666666)","(31.0, 60.0, 59.285714285714285)","(8.0, 11.5, 10.710526315789474)","(4.0, 5.3, 5.111111111111111)","(6.5, 7.4, 7.327272727272727)","(31.0, 75.0, 73.125)"
14-12-2022 19:10:17.124509,"(1.95, 2.38, 2.3797385620915033)","(14.0, 18.0, 17.7)","(11.0, 16.5, 15.666666666666666)","(31.0, 60.0, 59.285714285714285)","(8.0, 11.5, 10.636363636363637)","(4.0, 5.3, 5.050000000000001)","(6.5, 7.6, 7.47027027027027)","(31.0, 75.0, 71.08695652173913)"
14-12-2022 19:10:18.205744,"(1.95, 2.44, 2.43972972972973)","(14.0, 18.0, 17.714285714285715)","(11.0, 16.5, 15.666666666666666)","(31.0, 60.0, 59.285714285714285)","(8.0, 11.5, 10.636363636363637)","(4.0, 5.2, 5.050000000000001)","(6.5, 7.6, 7.47027027027027)","(31.0, 75.0, 71.08695652173913)"
14-12-2022 19:10:19.247136,"(1.95, 2.44, 2.4369620253164554)","(14.0, 18.0, 17.7)","(11.0, 16.5, 15.666666666666666)","(31.0, 60.0, 59.285714285714285)","(8.0, 11.5, 10.55)","(4.0, 5.0, 4.916666666666667)","(6.5, 7.6, 7.584615384615384)","(31.0, 75.0, 72.14285714285714)"
14-12-2022 19:10:20.254471,"(1.95, 2.44, 2.436923076923077)","(14.0, 18.0, 17.7)","(11.0, 16.5, 15.666666666666666)","(31.0, 60.0, 59.285714285714285)","(8.0, 11.5, 10.580645161290322)","(4.0, 5.0, 4.870588235294117)","(6.5, 7.6, 7.584)","(31.0, 75.0, 74.31818181818181)"
14-12-2022 19:10:21.345601,"(1.95, 2.44, 2.4352)","(14.0, 18.0, 17.464285714285715)","(11.0, 16.5, 15.642857142857142)","(31.0, 70.0, 66.25)","(8.0, 11.5, 10.636363636363637)","(4.0, 5.0, 4.866666666666666)","(6.5, 7.6, 7.584)","(31.0, 75.0, 74.31818181818181)"
14-12-2022 19:10:22.416085,"(1.95, 2.44, 2.4353846153846153)","(14.0, 19.0, 17.78205128205128)","(11.0, 16.5, 15.642857142857142)","(31.0, 70.0, 63.68421052631579)","(8.0, 11.5, 10.617647058823529)","(4.0, 5.0, 4.895652173913043)","(6.5, 7.6, 7.584)","(31.0, 75.0, 74.31818181818181)"
14-12-2022 19:10:23.713454,"(1.95, 2.5, 2.4673469387755103)","(14.0, 18.5, 17.423076923076923)","(11.0, 16.0, 15.75)","(31.0, 70.0, 59.285714285714285)","(8.0, 10.5, 10.681818181818182)","(4.0, 5.0, 4.941463414634146)","(6.5, 7.4, 7.331428571428572)","(31.0, 75.0, 74.44444444444444)"
14-12-2022 19:10:24.878869,"(1.95, 2.5, 2.46)","(14.0, 18.5, 17.357142857142858)","(11.0, 16.0, 15.75)","(31.0, 60.0, 59.285714285714285)","(8.0, 11.0, 10.681818181818182)","(4.0, 5.0, 4.941463414634146)","(6.5, 7.4, 7.331428571428572)","(31.0, 75.0, 74.44444444444444)"
14-12-2022 19:10:26.113373,"(1.95, 2.5, 2.4832)","(14.0, 18.5, 17.3)","(11.0, 16.0, 15.923076923076923)","(31.0, 60.0, 59.285714285714285)","(8.0, 11.0, 10.347826086956522)","(4.0, 4.9, 4.794444444444444)","(6.5, 7.4, 7.281818181818182)","(31.0, 75.0, 74.42307692307692)"
14-12-2022 19:10:27.287086,"(1.95, 2.48, 2.4699999999999998)","(14.0, 18.5, 17.3)","(11.0, 16.0, 15.923076923076923)","(31.0, 60.0, 59.285714285714285)","(8.0, 11.0, 10.347826086956522)","(4.0, 4.8, 4.865853658536586)","(6.5, 7.4, 7.328571428571429)","(31.0, 75.0, 74.42307692307692)"
14-12-2022 19:10:28.327823,"(1.95, 2.54, 2.5)","(14.0, 18.5, 17.26923076923077)","(11.0, 16.0, 15.923076923076923)","(31.0, 60.0, 59.285714285714285)","(8.0, 11.0, 10.347826086956522)","(4.0, 4.9, 4.865853658536586)","(6.5, 7.4, 7.328571428571429)","(31.0, 75.0, 74.42307692307692)"
14-12-2022 19:10:29.419085,"(2.0, 2.54, 2.5)","(14.0, 18.5, 17.26923076923077)","(11.0, 16.0, 15.923076923076923)","(31.0, 60.0, 59.285714285714285)","(8.0, 11.0, 10.347826086956522)","(4.0, 4.9, 4.865853658536586)","(6.5, 7.4, 7.328571428571429)","(31.0, 75.0, 68.52272727272727)"
14-12-2022 19:10:30.546028,"(2.0, 2.54, 2.4984615384615383)","(14.0, 18.5, 18.04)","(11.0, 16.0, 15.565217391304348)","(31.0, 70.0, 60.4)","(8.0, 11.0, 10.347826086956522)","(4.0, 4.8, 4.782926829268293)","(6.5, 7.4, 7.158139534883721)","(31.0, 75.0, 68.52272727272727)"
14-12-2022 19:10:31.779171,"(2.0, 2.54, 2.5171428571428573)","(14.0, 18.0, 17.53846153846154)","(11.0, 16.0, 15.6)","(31.0, 70.0, 59.285714285714285)","(8.0, 11.0, 10.266666666666667)","(4.0, 4.8, 4.784782608695652)","(6.5, 7.2, 7.32)","(31.0, 75.0, 68.52272727272727)"
14-12-2022 19:10:32.960169,"(2.0, 2.54, 2.535)","(14.0, 18.0, 16.666666666666668)","(11.0, 16.0, 15.6)","(31.0, 60.0, 59.285714285714285)","(8.0, 10.5, 10.015384615384615)","(4.0, 4.8, 4.795555555555556)","(6.5, 7.4, 7.326530612244898)","(31.0, 75.0, 68.52272727272727)"
14-12-2022 19:10:34.111118,"(2.0, 2.54, 2.526666666666667)","(14.0, 17.5, 16.642857142857142)","(11.0, 16.0, 15.6)","(31.0, 60.0, 59.285714285714285)","(8.0, 10.5, 9.980645161290322)","(4.0, 4.8, 4.836956521739131)","(6.5, 7.4, 7.326530612244898)","(31.0, 75.0, 68.92857142857143)"
14-12-2022 19:10:35.229586,"(2.0, 2.54, 2.5342857142857143)","(14.0, 17.5, 16.642857142857142)","(11.0, 16.0, 15.88888888888889)","(31.0, 60.0, 59.285714285714285)","(8.0, 10.5, 9.980645161290322)","(4.0, 4.9, 4.806451612903226)","(6.5, 7.4, 7.32)","(31.0, 70.0, 69.375)"
14-12-2022 19:10:36.342472,"(2.0, 2.56, 2.52)","(14.0, 17.5, 16.642857142857142)","(11.0, 16.0, 15.88888888888889)","(31.0, 60.0, 59.285714285714285)","(8.0, 10.5, 9.980645161290322)","(4.0, 4.9, 4.817142857142857)","(6.5, 7.4, 7.32)","(31.0, 75.0, 68.92857142857143)"
14-12-2022 19:10:37.506266,"(2.0, 2.56, 2.525714285714286)","(14.0, 17.5, 16.642857142857142)","(11.0, 16.0, 15.88888888888889)","(31.0, 60.0, 56.19047619047619)","(8.0, 10.5, 10.0)","(4.0, 4.9, 4.806451612903226)","(6.5, 7.4, 7.327272727272727)","(31.0, 70.0, 68.92857142857143)"
14-12-2022 19:10:38.652314,"(2.0, 2.56, 2.545)","(14.0, 17.5, 16.9375)","(11.0, 16.0, 15.6)","(31.0, 65.0, 59.285714285714285)","(8.0, 10.5, 9.981481481481483)","(4.0, 4.9, 4.806451612903226)","(6.5, 7.4, 7.340425531914894)","(31.0, 70.0, 69.375)"
14-12-2022 19:10:39.846730,"(2.0, 2.56, 2.538181818181818)","(14.0, 17.5, 16.642857142857142)","(11.0, 16.0, 15.6)","(31.0, 65.0, 59.285714285714285)","(8.0, 10.5, 9.981481481481483)","(4.0, 4.9, 4.817142857142857)","(6.5, 7.4, 7.300000000000001)","(31.0, 75.0, 68.92857142857143)"
14-12-2022 19:10:40.999938,"(2.0, 2.56, 2.545)","(14.0, 17.5, 16.642857142857142)","(11.0, 16.0, 15.6)","(31.0, 65.0, 59.285714285714285)","(8.0, 10.5, 9.78)","(4.0, 4.9, 4.8275)","(6.5, 7.4, 7.36923076923077)","(31.0, 70.0, 68.69565217391305)"
14-12-2022 19:10:42.078186,"(2.0, 2.58, 2.5521739130434784)","(14.0, 17.0, 16.476190476190474)","(11.0, 16.0, 15.6)","(31.0, 65.0, 57.8)","(8.0, 10.5, 9.845454545454546)","(4.0, 4.9, 4.8275)","(6.5, 7.4, 7.36923076923077)","(31.0, 70.0, 68.69565217391305)"
14-12-2022 19:10:43.279126,"(2.0, 2.58, 2.559189189189189)","(14.0, 17.0, 16.153846153846153)","(11.0, 16.0, 15.333333333333334)","(31.0, 65.0, 57.8)","(8.0, 10.5, 9.966666666666667)","(4.0, 4.9, 4.8275)","(6.5, 7.4, 7.327272727272727)","(31.0, 75.0, 67.6923076923077)"
14-12-2022 19:10:44.391834,"(2.0, 2.56, 2.546666666666667)","(14.0, 17.0, 16.476190476190474)","(11.0, 16.0, 15.166666666666666)","(31.0, 65.0, 57.8)","(8.0, 10.5, 9.966666666666667)","(4.0, 4.9, 4.7942857142857145)","(6.5, 7.4, 7.591666666666667)","(31.0, 70.0, 68.69565217391305)"
14-12-2022 19:10:45.557995,"(2.0, 2.58, 2.546666666666667)","(14.0, 17.0, 16.476190476190474)","(11.0, 15.5, 14.710526315789474)","(31.0, 65.0, 57.8)","(8.0, 10.5, 10.110810810810811)","(4.0, 4.8, 4.793548387096774)","(6.5, 7.6, 7.591489361702127)","(31.0, 70.0, 74.90196078431373)"
14-12-2022 19:10:46.761532,"(2.0, 2.58, 2.5514285714285716)","(14.0, 17.0, 16.083333333333332)","(11.0, 15.5, 14.7)","(31.0, 65.0, 57.8)","(8.0, 10.5, 10.263157894736842)","(4.0, 4.8, 4.780555555555555)","(6.5, 7.6, 7.56)","(31.0, 80.0, 79.03225806451613)"
14-12-2022 19:10:47.927084,"(2.05, 2.56, 2.5587096774193547)","(14.0, 17.0, 16.0625)","(11.0, 15.5, 14.7)","(31.0, 65.0, 57.8)","(8.0, 10.5, 10.192307692307692)","(4.0, 4.8, 4.778181818181818)","(6.5, 7.6, 7.584615384615384)","(31.0, 80.0, 79.53125)"
14-12-2022 19:10:49.043548,"(2.05, 2.58, 2.571)","(14.0, 17.0, 16.318181818181817)","(11.0, 15.5, 14.7)","(31.0, 65.0, 57.8)","(8.0, 10.5, 10.3)","(4.0, 4.8, 4.7606557377049175)","(6.5, 7.6, 7.554838709677419)","(31.0, 80.0, 79.1044776119403)"
14-12-2022 19:10:50.173945,"(2.05, 2.58, 2.566788990825688)","(14.0, 17.0, 16.318181818181817)","(11.0, 15.0, 14.416666666666666)","(31.0, 65.0, 57.8)","(8.0, 11.0, 10.53125)","(4.0, 4.8, 4.7606557377049175)","(6.5, 7.6, 7.584615384615384)","(31.0, 80.0, 79.04109589041096)"
14-12-2022 19:10:51.243113,"(2.05, 2.58, 2.566788990825688)","(14.0, 17.0, 16.318181818181817)","(11.0, 15.0, 14.571428571428571)","(31.0, 65.0, 57.8)","(8.0, 11.0, 10.485714285714286)","(4.0, 4.8, 4.7606557377049175)","(6.5, 7.6, 7.584615384615384)","(41.0, 80.0, 79.04109589041096)"
14-12-2022 19:10:52.356003,"(2.05, 2.58, 2.5686)","(14.0, 17.0, 16.75)","(11.0, 15.0, 14.8)","(31.0, 65.0, 57.8)","(8.0, 11.0, 10.485714285714286)","(4.0, 4.8, 4.75076923076923)","(6.5, 7.6, 7.584615384615384)","(41.0, 80.0, 79.04109589041096)"
14-12-2022 19:10:53.515593,"(2.05, 2.58, 2.5696363636363637)","(14.0, 17.0, 16.771428571428572)","(11.0, 15.0, 14.266666666666667)","(31.0, 65.0, 56.0)","(8.0, 11.0, 10.485714285714286)","(4.0, 4.8, 4.75076923076923)","(6.5, 7.6, 7.554838709677419)","(41.0, 80.0, 79.04109589041096)"
14-12-2022 19:10:54.669117,"(2.05, 2.58, 2.564318181818182)","(14.0, 17.0, 16.84375)","(11.0, 15.0, 14.25)","(31.0, 65.0, 61.73913043478261)","(8.0, 11.0, 10.485714285714286)","(4.0, 4.8, 4.75076923076923)","(6.5, 7.6, 7.554838709677419)","(41.0, 80.0, 79.04109589041096)"
14-12-2022 19:10:55.640923,"(2.05, 2.58, 2.564318181818182)","(14.0, 17.0, 16.84375)","(11.0, 15.0, 14.210526315789474)","(31.0, 70.0, 67.0)","(8.0, 11.0, 10.485714285714286)","(4.0, 4.8, 4.742028985507246)","(6.5, 7.6, 7.554838709677419)","(41.0, 80.0, 79.04109589041096)"
14-12-2022 19:10:56.753609,"(2.05, 2.58, 2.564318181818182)","(14.0, 17.0, 16.75)","(11.0, 15.0, 14.210526315789474)","(31.0, 70.0, 67.0)","(8.0, 11.0, 10.485714285714286)","(4.0, 4.7, 4.679310344827586)","(6.5, 7.6, 7.557575757575758)","(41.0, 80.0, 79.04109589041096)"
14-12-2022 19:10:57.843665,"(2.05, 2.58, 2.5664285714285713)","(14.0, 17.0, 16.75)","(11.0, 14.5, 14.4)","(31.0, 70.0, 67.0)","(8.0, 11.0, 10.472222222222221)","(4.0, 4.7, 4.55)","(6.5, 7.6, 7.592592592592593)","(41.0, 80.0, 79.04109589041096)"
14-12-2022 19:10:59.004351,"(2.05, 2.58, 2.5700000000000003)","(14.0, 17.0, 16.75)","(11.0, 15.0, 14.222222222222221)","(31.0, 70.0, 59.5)","(8.0, 11.0, 10.472222222222221)","(4.0, 4.7, 4.576923076923077)","(6.5, 7.6, 7.585185185185185)","(41.0, 80.0, 79.04109589041096)"
14-12-2022 19:11:00.153328,"(2.05, 2.58, 2.565569620253165)","(14.0, 17.0, 16.75)","(11.0, 15.0, 14.263157894736842)","(31.0, 70.0, 59.5)","(8.0, 11.0, 10.548387096774194)","(4.0, 4.7, 4.516666666666667)","(6.5, 7.6, 7.5562499999999995)","(41.0, 80.0, 79.04109589041096)"
14-12-2022 19:11:01.174396,"(2.05, 2.58, 2.568857142857143)","(14.0, 17.0, 16.75)","(11.0, 15.0, 14.181818181818182)","(31.0, 70.0, 63.0)","(8.0, 11.0, 10.548387096774194)","(4.0, 4.7, 4.555555555555555)","(6.5, 7.6, 7.531578947368421)","(41.0, 80.0, 78.42105263157895)"
14-12-2022 19:11:02.212936,"(2.05, 2.58, 2.562608695652174)","(14.0, 17.0, 16.34)","(11.0, 14.5, 14.08974358974359)","(31.0, 70.0, 61.25)","(8.0, 10.5, 10.34)","(4.0, 4.6, 4.55)","(6.5, 7.6, 7.528205128205128)","(41.0, 80.0, 76.95652173913044)"
14-12-2022 19:11:03.319669,"(2.05, 2.58, 2.5776470588235294)","(14.0, 17.0, 16.083333333333332)","(11.0, 14.5, 14.08974358974359)","(31.0, 70.0, 65.0)","(8.0, 10.5, 10.283333333333333)","(4.0, 4.6, 4.532142857142857)","(6.5, 7.6, 7.4975609756097565)","(41.0, 80.0, 76.95652173913044)"
14-12-2022 19:11:04.500058,"(2.05, 2.6, 2.560769230769231)","(14.0, 18.0, 17.85185185185185)","(11.0, 14.5, 14.075)","(31.0, 70.0, 65.0)","(8.0, 10.5, 10.22972972972973)","(3.9, 4.6, 4.532142857142857)","(6.5, 7.6, 7.4975609756097565)","(41.0, 80.0, 76.95652173913044)"
14-12-2022 19:11:05.643495,"(2.05, 2.6, 2.5727272727272728)","(14.0, 18.0, 17.571428571428573)","(11.0, 14.5, 14.113636363636363)","(31.0, 70.0, 65.43478260869566)","(8.0, 10.5, 10.22972972972973)","(3.9, 4.6, 4.523333333333333)","(6.5, 7.6, 7.503448275862069)","(41.0, 80.0, 76.95652173913044)"
14-12-2022 19:11:06.744201,"(2.05, 2.6, 2.573913043478261)","(14.0, 18.0, 17.794117647058822)","(11.0, 14.5, 14.113636363636363)","(31.0, 70.0, 65.43478260869566)","(8.0, 10.5, 10.066666666666666)","(3.9, 4.6, 4.508)","(6.5, 7.6, 7.5)","(41.0, 80.0, 76.95652173913044)"
14-12-2022 19:11:07.847106,"(2.05, 2.6, 2.592)","(14.0, 17.0, 16.818181818181817)","(11.0, 14.5, 14.113636363636363)","(31.0, 70.0, 65.0)","(8.0, 10.5, 10.157894736842104)","(3.9, 4.6, 4.508)","(6.5, 7.6, 7.503448275862069)","(41.0, 80.0, 76.95652173913044)"
14-12-2022 19:11:08.893157,"(2.05, 2.56, 2.5435897435897434)","(14.0, 17.0, 16.951219512195124)","(11.0, 14.5, 14.113636363636363)","(31.0, 70.0, 65.0)","(8.0, 10.5, 10.157894736842104)","(3.9, 4.6, 4.508)","(6.5, 7.6, 7.503448275862069)","(41.0, 80.0, 76.95652173913044)"
14-12-2022 19:11:09.941324,"(2.05, 2.56, 2.561)","(14.0, 17.0, 16.951219512195124)","(11.0, 14.5, 14.038461538461538)","(31.0, 70.0, 65.0)","(8.0, 10.5, 10.086206896551724)","(3.9, 4.6, 4.520689655172414)","(6.5, 7.6, 7.507142857142857)","(41.0, 80.0, 76.95652173913044)"
14-12-2022 19:11:11.000354,"(2.05, 2.6, 2.5588888888888888)","(14.0, 17.5, 17.44871794871795)","(11.0, 14.5, 14.1)","(31.0, 70.0, 65.43478260869566)","(8.0, 10.5, 10.033333333333333)","(3.9, 4.6, 4.520689655172414)","(6.5, 7.6, 7.523809523809524)","(41.0, 80.0, 76.95652173913044)"
14-12-2022 19:11:12.081693,"(2.05, 2.6, 2.5675675675675675)","(14.0, 17.5, 17.25)","(11.0, 14.5, 14.1)","(31.0, 70.0, 65.43478260869566)","(8.0, 10.5, 10.126666666666667)","(3.9, 4.6, 4.520689655172414)","(6.5, 7.6, 7.523809523809524)","(41.0, 80.0, 76.95652173913044)"
14-12-2022 19:11:13.213082,"(2.05, 2.6, 2.590666666666667)","(14.0, 17.5, 17.357142857142858)","(11.0, 14.5, 14.1)","(31.0, 70.0, 65.0)","(8.0, 10.5, 10.16842105263158)","(3.9, 4.6, 4.50188679245283)","(6.5, 7.6, 7.496296296296296)","(41.0, 80.0, 76.95652173913044)"
14-12-2022 19:11:14.339189,"(2.05, 2.58, 2.564516129032258)","(14.0, 17.5, 17.176470588235293)","(11.0, 14.5, 14.1)","(31.0, 70.0, 65.0)","(8.0, 10.5, 10.16842105263158)","(3.9, 4.6, 4.50188679245283)","(6.5, 7.6, 7.5625)","(41.0, 80.0, 76.95652173913044)"
14-12-2022 19:11:15.519650,"(2.05, 2.58, 2.5547368421052634)","(14.0, 17.5, 17.25)","(11.0, 14.5, 14.060975609756097)","(31.0, 70.0, 65.43478260869566)","(8.0, 10.5, 10.10377358490566)","(3.9, 4.6, 4.519047619047619)","(6.5, 7.6, 7.493333333333333)","(41.0, 80.0, 76.11111111111111)"
14-12-2022 19:11:16.715289,"(2.1, 2.58, 2.562666666666667)","(14.0, 17.5, 17.166666666666668)","(11.0, 14.5, 14.13888888888889)","(31.0, 70.0, 63.333333333333336)","(8.0, 10.5, 10.10377358490566)","(3.9, 4.6, 4.541666666666666)","(6.5, 7.6, 7.4875)","(41.0, 80.0, 76.36363636363636)"
14-12-2022 19:11:17.854353,"(2.1, 2.56, 2.538378378378378)","(14.0, 17.5, 17.133333333333333)","(11.0, 14.5, 14.13888888888889)","(31.0, 70.0, 63.333333333333336)","(8.0, 10.5, 10.055555555555555)","(3.9, 4.6, 4.59)","(6.5, 7.6, 7.503703703703704)","(41.0, 80.0, 76.36363636363636)"
14-12-2022 19:11:19.028530,"(2.1, 2.52, 2.5013953488372094)","(14.0, 17.5, 17.133333333333333)","(11.0, 14.5, 14.224137931034482)","(31.0, 70.0, 65.33333333333333)","(8.0, 10.5, 10.402777777777779)","(3.9, 4.7, 4.606666666666667)","(6.5, 7.6, 7.543589743589743)","(41.0, 80.0, 76.36363636363636)"
14-12-2022 19:11:20.106285,"(2.1, 2.52, 2.50027027027027)","(14.0, 17.5, 17.423076923076923)","(11.0, 15.0, 14.482758620689655)","(31.0, 70.0, 65.33333333333333)","(8.0, 10.5, 10.402777777777779)","(3.9, 4.7, 4.5962962962962965)","(6.5, 7.8, 7.551351351351352)","(41.0, 80.0, 76.36363636363636)"
14-12-2022 19:11:21.125538,"(2.1, 2.52, 2.500232558139535)","(14.0, 17.5, 17.071428571428573)","(11.0, 15.0, 14.454545454545455)","(31.0, 70.0, 63.0)","(8.0, 10.5, 10.363636363636363)","(3.9, 4.7, 4.5962962962962965)","(6.5, 7.8, 7.514285714285714)","(41.0, 80.0, 76.36363636363636)"
14-12-2022 19:11:22.103247,"(2.1, 2.52, 2.50258064516129)","(14.0, 17.5, 17.0)","(11.0, 15.0, 14.454545454545455)","(31.0, 70.0, 62.72727272727273)","(8.0, 10.5, 10.363636363636363)","(3.9, 4.7, 4.5962962962962965)","(6.5, 7.8, 7.514285714285714)","(41.0, 80.0, 85.0)"
14-12-2022 19:11:23.208022,"(2.1, 2.52, 2.5036923076923077)","(14.0, 17.5, 17.0)","(11.0, 15.0, 14.441176470588236)","(31.0, 70.0, 65.0)","(8.0, 10.5, 10.242424242424242)","(3.9, 4.7, 4.6066666666666665)","(6.5, 7.8, 7.514285714285714)","(41.0, 90.0, 83.33333333333333)"
14-12-2022 19:11:24.273971,"(2.1, 2.52, 2.5073684210526315)","(14.0, 17.0, 16.708333333333332)","(11.0, 15.0, 14.441176470588236)","(31.0, 70.0, 63.0)","(8.0, 10.5, 10.242424242424242)","(3.9, 4.7, 4.6066666666666665)","(6.5, 7.8, 7.574999999999999)","(41.0, 90.0, 83.33333333333333)"
14-12-2022 19:11:25.420438,"(2.1, 2.52, 2.517837837837838)","(14.0, 17.0, 16.77777777777778)","(11.0, 15.0, 14.454545454545455)","(31.0, 70.0, 63.0)","(8.0, 10.5, 10.2875)","(3.9, 4.7, 4.606122448979592)","(6.5, 7.6, 7.454545454545455)","(41.0, 90.0, 87.0)"
14-12-2022 19:11:26.668753,"(2.1, 2.52, 2.5117241379310347)","(14.0, 17.5, 16.6)","(11.0, 15.0, 14.696969696969697)","(31.0, 60.0, 59.61538461538461)","(8.0, 10.5, 10.363636363636363)","(3.9, 4.7, 4.606122448979592)","(6.5, 7.6, 7.454545454545455)","(41.0, 90.0, 85.71428571428571)"
14-12-2022 19:11:27.859927,"(2.1, 2.52, 2.5055555555555555)","(14.0, 17.5, 16.527027027027028)","(11.0, 15.5, 14.7)","(31.0, 60.0, 59.61538461538461)","(8.0, 10.5, 10.363636363636363)","(3.9, 4.7, 4.606122448979592)","(6.5, 7.6, 7.52)","(41.0, 90.0, 85.71428571428571)"
14-12-2022 19:11:28.944086,"(2.1, 2.52, 2.5044776119402985)","(14.0, 17.5, 16.55263157894737)","(11.0, 15.5, 14.566666666666666)","(31.0, 60.0, 59.61538461538461)","(8.0, 10.5, 10.03448275862069)","(3.9, 4.7, 4.606122448979592)","(6.5, 7.6, 7.5181818181818185)","(41.0, 90.0, 88.57142857142857)"
