,Smug Doug,Jills A Star,Red Fog,Evelyn Dawn,Flying Jarrad,Coconut Santiago,Tonics Girl,Kraken Chino
15-12-2022 11:15:12.307668,"(4.8, 5.7, 5.692)","(2.8, 3.5, 3.305555555555556)","(12.0, 17.5, 16.0)","(21.0, 34.0, 30.533333333333335)","(8.5, 14.5, 12.166666666666666)","(11.0, 16.0, 13.941176470588236)","(5.5, 7.6, 7.574999999999999)","(5.5, 7.6, 7.225)"
15-12-2022 11:15:13.329899,"(4.8, 5.8, 5.714285714285714)","(2.8, 3.5, 3.305555555555556)","(12.0, 16.0, 15.625)","(21.0, 34.0, 31.263157894736842)","(8.5, 14.5, 12.166666666666666)","(11.0, 16.0, 12.666666666666666)","(5.5, 7.6, 7.574999999999999)","(5.5, 7.6, 7.247058823529412)"
15-12-2022 11:15:14.528413,"(4.8, 6.0, 5.784090909090909)","(2.8, 3.5, 3.305555555555556)","(12.0, 16.0, 14.375)","(21.0, 34.0, 30.533333333333335)","(8.5, 14.5, 12.833333333333334)","(11.0, 16.0, 13.25)","(5.5, 7.6, 7.575)","(5.5, 7.6, 7.381818181818182)"
15-12-2022 11:15:15.674105,"(4.8, 6.0, 5.8)","(2.8, 3.5, 3.305555555555556)","(12.0, 15.5, 14.375)","(21.0, 34.0, 31.714285714285715)","(8.5, 13.0, 12.785714285714285)","(11.0, 15.5, 14.375)","(5.5, 7.8, 7.628571428571428)","(5.5, 7.6, 7.225)"
15-12-2022 11:15:16.773966,"(4.8, 5.7, 5.677777777777778)","(2.8, 3.5, 3.311764705882353)","(12.0, 15.5, 14.375)","(21.0, 32.0, 31.0)","(8.5, 13.0, 12.785714285714285)","(11.0, 15.5, 13.53448275862069)","(5.5, 7.8, 7.628571428571428)","(5.5, 7.6, 7.3428571428571425)"
15-12-2022 11:15:17.907248,"(4.8, 6.0, 5.815789473684211)","(2.8, 3.5, 3.311764705882353)","(12.0, 16.0, 14.338983050847457)","(21.0, 32.0, 31.75)","(8.5, 13.0, 12.785714285714285)","(11.0, 15.5, 13.854166666666666)","(5.5, 7.8, 7.628571428571428)","(5.5, 7.6, 7.3428571428571425)"
15-12-2022 11:15:19.009685,"(4.8, 6.0, 5.716666666666667)","(2.8, 3.5, 3.311764705882353)","(12.0, 16.5, 14.338983050847457)","(21.0, 32.0, 31.0)","(8.5, 13.0, 12.785714285714285)","(11.0, 15.0, 13.75)","(5.5, 7.8, 7.575)","(5.5, 7.6, 7.449999999999999)"
15-12-2022 11:15:20.085691,"(4.8, 6.0, 5.838095238095238)","(2.8, 3.5, 3.311764705882353)","(12.0, 16.5, 15.777777777777779)","(21.0, 32.0, 30.285714285714285)","(8.5, 13.0, 13.5)","(11.0, 15.0, 13.660714285714286)","(5.5, 7.8, 7.575)","(5.5, 7.6, 7.3428571428571425)"
15-12-2022 11:15:21.128561,"(4.8, 6.0, 5.856410256410256)","(2.8, 3.5, 3.311764705882353)","(12.0, 16.0, 15.777777777777779)","(21.0, 34.0, 31.4)","(8.5, 14.5, 13.578947368421053)","(11.0, 15.0, 13.484848484848484)","(5.5, 7.8, 7.628571428571428)","(5.5, 7.6, 7.449999999999999)"
15-12-2022 11:15:22.138035,"(4.8, 6.0, 5.877777777777777)","(2.8, 3.2, 3.1333333333333333)","(12.0, 16.5, 14.538461538461538)","(21.0, 34.0, 31.4)","(9.0, 14.5, 13.578947368421053)","(11.0, 15.0, 13.402777777777779)","(5.5, 7.8, 7.628571428571428)","(5.5, 7.6, 7.4799999999999995)"
15-12-2022 11:15:23.192821,"(4.8, 6.0, 5.877777777777777)","(2.8, 3.2, 3.1222222222222222)","(12.0, 16.0, 14.833333333333334)","(21.0, 34.0, 33.0)","(9.0, 14.5, 13.704545454545455)","(11.0, 15.0, 13.5625)","(5.5, 7.8, 7.628571428571428)","(5.5, 7.6, 7.3428571428571425)"
15-12-2022 11:15:24.200738,"(4.8, 6.0, 5.856410256410256)","(2.8, 3.35, 3.1810344827586206)","(12.0, 15.0, 14.928571428571429)","(21.0, 34.0, 33.0)","(9.0, 14.5, 13.704545454545455)","(11.0, 15.0, 13.5625)","(5.5, 7.8, 7.666666666666667)","(5.5, 7.6, 7.449999999999999)"
15-12-2022 11:15:25.216396,"(4.8, 6.0, 5.856410256410256)","(2.8, 3.35, 3.19)","(12.0, 15.0, 14.928571428571429)","(21.0, 34.0, 33.130434782608695)","(9.0, 14.5, 13.785714285714285)","(11.0, 15.0, 13.5625)","(5.5, 7.8, 7.618181818181818)","(5.5, 7.6, 7.375)"
15-12-2022 11:15:26.139450,"(4.8, 5.6, 5.401793721973094)","(2.8, 3.2, 3.158823529411765)","(12.0, 15.0, 14.928571428571429)","(21.0, 34.0, 33.130434782608695)","(9.0, 14.5, 13.785714285714285)","(11.0, 15.0, 13.5625)","(5.5, 7.8, 7.618181818181818)","(5.5, 7.6, 7.375)"
15-12-2022 11:15:27.164969,"(4.8, 5.6, 5.322131147540984)","(2.8, 3.2, 3.1500000000000004)","(12.0, 15.0, 14.928571428571429)","(21.0, 34.0, 33.130434782608695)","(9.0, 14.5, 13.9)","(11.0, 15.0, 13.5625)","(5.5, 7.8, 7.628571428571429)","(5.5, 8.0, 7.6923076923076925)"
15-12-2022 11:15:28.134478,"(4.8, 5.6, 5.322222222222222)","(2.8, 3.1, 3.0588571428571427)","(12.0, 16.0, 15.2)","(21.0, 34.0, 33.7)","(9.0, 14.5, 13.5)","(11.0, 15.0, 13.607142857142858)","(5.5, 8.4, 8.05)","(5.5, 8.0, 7.6923076923076925)"
15-12-2022 11:15:29.171626,"(5.0, 5.6, 5.322314049586777)","(2.8, 3.1, 3.055)","(12.0, 16.0, 15.59090909090909)","(21.0, 34.0, 33.78947368421053)","(9.0, 14.5, 13.5)","(11.0, 15.0, 13.75)","(6.0, 8.4, 8.08421052631579)","(5.5, 8.0, 7.6923076923076925)"
15-12-2022 11:15:30.180133,"(5.0, 5.6, 5.322314049586777)","(2.8, 3.1, 3.0563636363636366)","(12.0, 16.0, 15.59090909090909)","(21.0, 42.0, 40.4)","(9.0, 14.5, 13.5)","(11.0, 15.0, 13.75)","(6.0, 8.4, 8.08421052631579)","(5.5, 8.0, 7.6923076923076925)"
15-12-2022 11:15:31.433421,"(5.0, 5.6, 5.322314049586777)","(2.8, 3.1, 3.055)","(12.0, 16.0, 15.59090909090909)","(21.0, 42.0, 40.4)","(9.0, 14.5, 14.323529411764707)","(11.0, 15.0, 13.796296296296296)","(6.0, 8.4, 8.08421052631579)","(5.5, 8.0, 7.6923076923076925)"
15-12-2022 11:15:32.474409,"(5.0, 5.6, 5.322314049586777)","(2.8, 3.1, 3.055)","(12.0, 16.0, 15.59090909090909)","(21.0, 42.0, 40.4)","(9.0, 14.5, 15.1)","(11.0, 15.0, 14.35)","(6.0, 8.4, 8.08421052631579)","(5.5, 8.0, 7.866666666666667)"
15-12-2022 11:15:33.547222,"(5.0, 5.3, 5.25)","(2.8, 3.2, 3.1192307692307693)","(12.0, 15.5, 15.05)","(21.0, 42.0, 40.0)","(9.0, 17.5, 16.1)","(11.0, 15.0, 12.916666666666666)","(6.0, 8.4, 8.08421052631579)","(5.5, 8.4, 7.680000000000001)"
15-12-2022 11:15:34.829277,"(5.0, 5.5, 5.2093750000000005)","(2.8, 3.2, 3.1458333333333335)","(12.0, 15.5, 13.6)","(21.0, 42.0, 40.333333333333336)","(9.0, 16.5, 15.833333333333334)","(11.0, 13.5, 12.880952380952381)","(6.0, 8.4, 8.15)","(5.5, 8.4, 7.824)"
15-12-2022 11:15:35.993927,"(5.0, 5.4, 5.266666666666667)","(2.8, 3.15, 3.014)","(12.0, 15.5, 14.075)","(21.0, 42.0, 40.333333333333336)","(9.0, 16.5, 15.375)","(11.0, 13.5, 12.8)","(6.0, 8.4, 8.036363636363637)","(5.5, 8.4, 7.828571428571429)"
15-12-2022 11:15:37.073278,"(5.0, 5.5, 5.38421052631579)","(2.8, 3.1, 3.025)","(12.0, 15.5, 14.075)","(21.0, 42.0, 40.333333333333336)","(9.0, 16.5, 15.375)","(11.0, 13.5, 12.891304347826086)","(6.0, 8.4, 8.036363636363637)","(5.5, 8.4, 7.8090909090909095)"
15-12-2022 11:15:38.230945,"(5.0, 5.5, 5.402439024390244)","(2.8, 3.1, 3.016)","(12.0, 15.5, 14.075)","(21.0, 42.0, 40.333333333333336)","(9.0, 16.5, 15.375)","(11.0, 13.5, 12.891304347826086)","(6.0, 8.4, 8.036363636363637)","(5.5, 8.4, 7.635294117647059)"
15-12-2022 11:15:39.307125,"(5.0, 5.5, 5.392682926829268)","(2.8, 3.1, 3.016)","(12.0, 15.5, 14.075)","(21.0, 42.0, 40.333333333333336)","(9.0, 16.5, 15.375)","(11.0, 13.5, 12.821428571428571)","(6.0, 8.4, 8.023529411764706)","(5.5, 8.4, 7.775)"
15-12-2022 11:15:40.335866,"(5.0, 5.5, 5.39)","(2.8, 3.1, 3.016)","(12.0, 15.5, 14.078947368421053)","(21.0, 42.0, 39.61904761904762)","(9.0, 16.5, 15.375)","(11.0, 13.5, 12.821428571428571)","(6.0, 8.4, 8.048)","(5.5, 8.4, 7.882758620689655)"
15-12-2022 11:15:41.433417,"(4.8, 5.4, 5.385714285714286)","(2.8, 3.1, 3.01)","(12.0, 14.5, 14.25)","(21.0, 40.0, 39.61904761904762)","(9.0, 16.5, 15.375)","(11.0, 13.5, 12.821428571428571)","(6.0, 8.4, 8.048)","(5.5, 8.4, 7.98974358974359)"
15-12-2022 11:15:42.463393,"(4.8, 5.4, 5.306666666666667)","(2.8, 3.1, 3.0124324324324325)","(12.0, 14.5, 13.878378378378379)","(21.0, 40.0, 39.61904761904762)","(9.0, 16.5, 15.375)","(11.0, 13.5, 12.78125)","(6.0, 8.4, 8.185714285714285)","(5.5, 8.4, 8.200000000000001)"
15-12-2022 11:15:43.484206,"(4.8, 5.3, 5.275)","(2.8, 3.1, 3.052)","(12.0, 14.0, 13.65)","(21.0, 40.0, 39.61904761904762)","(9.0, 16.5, 15.375)","(11.0, 13.5, 12.78125)","(6.0, 8.4, 8.185714285714285)","(5.5, 8.4, 8.200000000000001)"
15-12-2022 11:15:44.581644,"(4.8, 5.4, 5.34)","(2.7, 3.1, 3.0310344827586206)","(12.0, 14.0, 13.65)","(21.0, 40.0, 39.61904761904762)","(10.0, 16.5, 15.5)","(11.0, 13.5, 12.78125)","(6.0, 8.4, 8.17142857142857)","(5.5, 8.4, 7.927272727272727)"
15-12-2022 11:15:45.629597,"(4.8, 5.4, 5.315789473684211)","(2.7, 3.1, 3.0166666666666666)","(12.0, 14.0, 13.661290322580646)","(21.0, 40.0, 39.529411764705884)","(10.0, 16.5, 16.285714285714285)","(11.0, 13.5, 12.78125)","(6.0, 8.4, 8.17142857142857)","(5.5, 8.4, 7.927272727272727)"
15-12-2022 11:15:46.725620,"(4.8, 5.4, 5.3500000000000005)","(2.7, 3.1, 3.0636363636363635)","(12.0, 14.0, 13.596153846153847)","(21.0, 42.0, 40.476190476190474)","(10.0, 16.5, 16.285714285714285)","(11.0, 13.5, 12.706896551724139)","(6.0, 8.4, 8.17142857142857)","(5.5, 8.4, 7.947826086956522)"
15-12-2022 11:15:47.864339,"(4.8, 5.4, 5.335714285714285)","(2.7, 3.1, 3.0661016949152544)","(12.0, 14.0, 13.5625)","(21.0, 42.0, 40.476190476190474)","(10.0, 16.5, 16.285714285714285)","(11.0, 13.5, 12.706896551724139)","(6.0, 8.4, 8.125)","(5.5, 8.4, 8.139999999999999)"
15-12-2022 11:15:48.930535,"(4.8, 5.4, 5.368)","(2.7, 3.1, 3.063076923076923)","(12.0, 14.0, 13.5625)","(21.0, 42.0, 40.476190476190474)","(10.0, 16.5, 16.285714285714285)","(11.0, 15.0, 14.714285714285714)","(6.0, 8.4, 7.846153846153846)","(5.5, 8.2, 7.768421052631579)"
15-12-2022 11:15:50.000987,"(4.8, 5.4, 5.359090909090909)","(2.7, 3.05, 2.9884)","(12.0, 14.0, 13.625)","(21.0, 38.0, 37.77777777777778)","(10.0, 16.5, 16.26923076923077)","(11.0, 15.0, 14.7)","(6.0, 8.4, 8.08)","(5.5, 8.4, 7.768421052631579)"
15-12-2022 11:15:51.073300,"(4.8, 5.5, 5.403225806451613)","(2.7, 3.05, 2.9865384615384616)","(12.0, 14.0, 13.5625)","(21.0, 42.0, 38.57142857142857)","(10.0, 16.5, 16.26923076923077)","(11.0, 15.5, 14.7)","(6.0, 8.4, 8.08)","(5.5, 8.4, 7.768421052631579)"
15-12-2022 11:15:52.127868,"(4.8, 5.5, 5.388888888888888)","(2.7, 3.05, 2.9865384615384616)","(12.0, 14.0, 13.5625)","(21.0, 42.0, 39.05263157894737)","(10.0, 16.5, 16.26923076923077)","(11.0, 15.5, 14.857142857142858)","(6.0, 8.2, 8.139999999999999)","(5.5, 8.4, 7.9)"
15-12-2022 11:15:53.173085,"(4.8, 5.5, 5.388888888888888)","(2.7, 3.05, 2.9865384615384616)","(12.0, 14.0, 13.625)","(21.0, 42.0, 39.05263157894737)","(10.0, 16.5, 16.26923076923077)","(11.0, 15.5, 14.9375)","(6.0, 8.2, 7.933333333333333)","(5.5, 8.4, 8.236363636363636)"
15-12-2022 11:15:54.231916,"(4.8, 5.5, 5.372727272727273)","(2.7, 3.05, 2.9865384615384616)","(12.0, 14.0, 13.5625)","(21.0, 42.0, 39.05263157894737)","(10.0, 16.5, 16.26923076923077)","(11.0, 15.5, 14.857142857142858)","(6.0, 8.2, 7.9529411764705875)","(5.5, 8.4, 8.169230769230769)"
15-12-2022 11:15:55.343976,"(4.8, 5.5, 5.389473684210526)","(2.7, 3.0, 2.9766666666666666)","(12.0, 14.0, 13.5625)","(21.0, 42.0, 40.4)","(10.0, 16.5, 16.26923076923077)","(11.0, 15.5, 14.794117647058824)","(6.0, 8.2, 7.85)","(5.5, 8.4, 8.155555555555555)"
15-12-2022 11:15:56.375847,"(4.8, 5.5, 5.389473684210526)","(2.7, 3.0, 2.9766666666666666)","(12.0, 14.0, 13.625)","(21.0, 42.0, 40.4)","(10.0, 16.5, 16.26923076923077)","(11.0, 15.5, 14.794117647058824)","(6.0, 8.2, 7.9529411764705875)","(5.5, 8.6, 8.211764705882354)"
15-12-2022 11:15:57.451395,"(4.8, 5.5, 5.38)","(2.7, 3.0, 2.9714285714285715)","(12.0, 14.0, 13.5625)","(21.0, 42.0, 40.4)","(10.0, 16.5, 16.26923076923077)","(11.0, 15.5, 14.857142857142858)","(6.0, 8.2, 7.9529411764705875)","(5.5, 8.8, 8.16842105263158)"
15-12-2022 11:15:58.736776,"(4.8, 5.4, 5.351851851851852)","(2.7, 3.0, 2.9714285714285715)","(12.0, 14.0, 13.5625)","(21.0, 46.0, 39.714285714285715)","(10.0, 16.5, 16.26923076923077)","(11.0, 15.5, 14.833333333333334)","(6.0, 8.2, 7.85)","(5.5, 8.8, 8.125)"
15-12-2022 11:15:59.896547,"(4.8, 5.4, 5.346666666666667)","(2.7, 3.0, 2.9714285714285715)","(12.0, 14.0, 13.625)","(21.0, 44.0, 41.05882352941177)","(10.0, 16.5, 16.26923076923077)","(11.0, 15.5, 14.833333333333334)","(6.0, 8.2, 7.9529411764705875)","(5.5, 8.8, 8.2)"
15-12-2022 11:16:00.983843,"(4.8, 5.4, 5.351851851851852)","(2.7, 2.94, 2.924)","(12.0, 14.0, 13.541666666666666)","(21.0, 44.0, 41.05882352941177)","(10.0, 16.5, 16.26923076923077)","(11.0, 15.5, 14.827586206896552)","(6.0, 8.2, 7.9529411764705875)","(5.5, 8.8, 8.303448275862069)"
15-12-2022 11:16:02.104729,"(4.8, 5.4, 5.351851851851852)","(2.7, 2.98, 2.9685714285714284)","(12.0, 14.0, 13.625)","(21.0, 44.0, 42.0)","(10.0, 16.5, 16.342105263157894)","(11.0, 15.5, 14.804878048780488)","(6.0, 8.2, 7.832258064516129)","(5.5, 8.8, 8.309090909090909)"
15-12-2022 11:16:03.263447,"(4.8, 5.4, 5.335897435897436)","(2.7, 2.98, 2.9685714285714284)","(12.0, 14.0, 13.612903225806452)","(21.0, 46.0, 39.53846153846154)","(10.0, 16.5, 16.2)","(11.0, 15.5, 14.617647058823529)","(6.0, 8.2, 7.969230769230769)","(5.5, 8.8, 8.538461538461538)"
15-12-2022 11:16:04.337162,"(4.8, 5.4, 5.316216216216216)","(2.7, 3.0, 2.9646153846153847)","(12.0, 14.0, 13.555555555555555)","(21.0, 46.0, 39.53846153846154)","(10.0, 16.5, 16.2)","(11.0, 15.0, 14.7)","(6.0, 8.0, 7.969230769230769)","(5.5, 8.6, 8.424999999999999)"
15-12-2022 11:16:05.437310,"(4.8, 5.4, 5.316216216216216)","(2.7, 3.0, 2.9646153846153847)","(12.0, 14.0, 13.6)","(21.0, 46.0, 43.23076923076923)","(10.0, 16.5, 15.8)","(11.0, 15.0, 14.48)","(6.0, 8.0, 8.3)","(5.5, 8.6, 8.288888888888888)"
15-12-2022 11:16:06.462179,"(4.8, 5.5, 5.428571428571429)","(2.7, 2.98, 2.948)","(12.0, 14.0, 13.6)","(21.0, 44.0, 43.23076923076923)","(10.0, 16.0, 15.8)","(11.0, 15.0, 14.434782608695652)","(6.0, 8.4, 7.852631578947368)","(5.5, 8.6, 8.288888888888888)"
15-12-2022 11:16:07.605216,"(4.8, 5.5, 5.4259259259259265)","(2.7, 2.98, 2.951111111111111)","(12.0, 14.5, 14.31578947368421)","(21.0, 44.0, 41.05882352941177)","(10.0, 16.0, 15.666666666666666)","(11.0, 15.0, 14.458333333333334)","(6.0, 8.0, 8.095652173913043)","(5.5, 8.6, 8.333333333333332)"
15-12-2022 11:16:08.667048,"(4.8, 5.4, 5.3875)","(2.7, 2.98, 2.9495238095238094)","(12.0, 14.5, 14.142857142857142)","(21.0, 44.0, 41.05882352941177)","(10.0, 16.0, 15.666666666666666)","(11.0, 15.0, 14.458333333333334)","(6.0, 8.2, 7.790243902439024)","(5.5, 8.6, 8.463414634146341)"
15-12-2022 11:16:09.671950,"(4.8, 5.4, 5.388888888888889)","(2.7, 2.98, 2.9525714285714284)","(12.0, 14.5, 14.178571428571429)","(21.0, 44.0, 40.31578947368421)","(10.0, 16.0, 15.727272727272727)","(11.0, 15.0, 14.458333333333334)","(6.0, 8.2, 7.785714285714286)","(5.5, 8.8, 8.419512195121952)"
15-12-2022 11:16:10.667966,"(4.8, 5.4, 5.37741935483871)","(2.7, 2.98, 2.9525714285714284)","(12.0, 14.5, 14.192307692307692)","(21.0, 44.0, 40.31578947368421)","(10.0, 16.0, 15.727272727272727)","(11.0, 15.0, 14.458333333333334)","(6.0, 8.2, 7.785714285714286)","(5.5, 8.8, 8.419512195121952)"
15-12-2022 11:16:11.609171,"(4.8, 5.4, 5.388888888888889)","(2.7, 2.98, 2.966666666666667)","(12.0, 14.5, 14.192307692307692)","(21.0, 44.0, 40.31578947368421)","(10.0, 16.0, 15.727272727272727)","(11.0, 15.0, 14.48)","(6.0, 8.2, 7.8)","(5.5, 8.8, 8.419512195121952)"
15-12-2022 11:16:12.609284,"(4.8, 5.4, 5.388888888888889)","(2.7, 2.98, 2.978181818181818)","(12.0, 14.5, 14.166666666666666)","(21.0, 44.0, 39.714285714285715)","(10.0, 16.0, 15.666666666666666)","(11.0, 15.0, 14.48)","(6.0, 8.0, 7.816666666666666)","(5.5, 8.8, 8.453333333333333)"
15-12-2022 11:16:13.584139,"(4.8, 5.4, 5.379411764705883)","(2.7, 2.98, 2.978181818181818)","(12.0, 14.5, 14.2)","(21.0, 44.0, 39.714285714285715)","(10.0, 16.0, 15.666666666666666)","(11.0, 15.0, 14.458333333333334)","(6.0, 8.0, 7.6)","(5.5, 8.8, 8.47391304347826)"
15-12-2022 11:16:14.631743,"(4.8, 5.5, 5.403846153846154)","(2.7, 2.98, 2.978181818181818)","(12.0, 14.5, 14.263157894736842)","(21.0, 42.0, 41.45454545454545)","(10.0, 16.0, 15.64)","(11.0, 15.0, 14.566666666666666)","(6.0, 7.6, 7.509090909090909)","(5.5, 8.8, 8.4875)"
15-12-2022 11:16:15.801331,"(4.8, 5.5, 5.401694915254237)","(2.7, 2.98, 2.978095238095238)","(12.0, 14.5, 14.357142857142858)","(21.0, 44.0, 42.4)","(10.0, 16.0, 15.64)","(11.0, 15.0, 14.617647058823529)","(6.0, 7.6, 7.2625)","(5.5, 8.8, 8.536585365853659)"
15-12-2022 11:16:16.976509,"(4.8, 5.5, 5.396428571428571)","(2.7, 2.98, 2.978095238095238)","(12.0, 14.5, 14.26923076923077)","(21.0, 44.0, 41.714285714285715)","(10.0, 16.0, 15.666666666666666)","(11.0, 15.0, 14.617647058823529)","(6.0, 7.4, 7.29)","(5.5, 8.8, 8.56)"
15-12-2022 11:16:18.044363,"(4.8, 5.5, 5.403846153846154)","(2.7, 2.98, 2.978095238095238)","(12.0, 14.5, 14.26923076923077)","(21.0, 44.0, 41.714285714285715)","(10.0, 16.0, 15.85)","(11.0, 15.0, 14.34375)","(6.0, 7.4, 7.194594594594594)","(6.0, 8.8, 8.53061224489796)"
15-12-2022 11:16:19.200845,"(4.8, 5.4, 5.330303030303031)","(2.7, 3.1, 3.0627906976744184)","(12.0, 14.5, 14.233333333333333)","(21.0, 44.0, 42.15384615384615)","(10.0, 16.0, 15.85)","(11.0, 14.5, 14.071428571428571)","(6.0, 7.4, 7.16140350877193)","(6.0, 8.8, 8.5)"
15-12-2022 11:16:20.411954,"(4.8, 5.4, 5.314814814814815)","(2.7, 3.1, 3.05)","(12.0, 14.5, 14.25)","(21.0, 44.0, 43.27272727272727)","(10.0, 16.0, 15.85)","(11.0, 14.5, 14.038461538461538)","(6.0, 7.4, 7.143396226415095)","(6.0, 8.8, 8.486956521739131)"
15-12-2022 11:16:21.431217,"(4.8, 5.5, 5.403333333333333)","(2.7, 3.05, 3.0205128205128204)","(12.0, 14.5, 14.25)","(21.0, 44.0, 43.27272727272727)","(10.0, 16.0, 16.108695652173914)","(11.0, 14.5, 14.045454545454545)","(6.0, 7.4, 7.143396226415095)","(6.0, 8.8, 8.512)"
15-12-2022 11:16:22.493391,"(4.8, 5.5, 5.4)","(2.7, 3.05, 2.9968518518518517)","(12.0, 14.5, 14.318181818181818)","(21.0, 44.0, 41.714285714285715)","(10.0, 16.5, 16.108695652173914)","(11.0, 14.5, 14.045454545454545)","(6.0, 7.4, 7.168888888888889)","(6.0, 8.8, 8.512)"
15-12-2022 11:16:23.712911,"(4.8, 5.5, 5.4)","(2.7, 3.05, 3.0093548387096773)","(12.0, 14.5, 14.318181818181818)","(21.0, 44.0, 41.714285714285715)","(10.0, 16.5, 16.071428571428573)","(11.0, 14.5, 14.045454545454545)","(6.0, 7.4, 7.08235294117647)","(6.0, 8.8, 8.465116279069768)"
15-12-2022 11:16:24.858184,"(4.8, 5.5, 5.4)","(2.7, 3.05, 3.0256756756756755)","(12.0, 14.5, 14.4375)","(21.0, 44.0, 41.241379310344826)","(10.0, 16.5, 16.071428571428573)","(11.0, 14.5, 14.115384615384615)","(6.0, 7.2, 7.109090909090909)","(6.0, 8.8, 8.465116279069768)"
15-12-2022 11:16:25.857347,"(4.8, 5.5, 5.4)","(2.7, 3.05, 3.0256756756756755)","(12.0, 14.5, 14.4375)","(21.0, 44.0, 41.241379310344826)","(10.0, 16.5, 16.071428571428573)","(11.0, 14.5, 14.115384615384615)","(6.0, 7.2, 7.109090909090909)","(6.0, 8.8, 8.486956521739131)"
15-12-2022 11:16:26.835395,"(4.8, 5.5, 5.398245614035088)","(2.7, 3.05, 3.0256756756756755)","(12.0, 15.0, 14.238095238095237)","(21.0, 44.0, 41.42857142857143)","(10.0, 16.5, 16.071428571428573)","(11.0, 14.5, 14.115384615384615)","(6.0, 7.2, 7.08)","(6.0, 8.8, 8.538181818181819)"
15-12-2022 11:16:27.872313,"(4.8, 5.5, 5.46)","(2.7, 3.05, 3.0256756756756755)","(12.0, 15.0, 14.238095238095237)","(21.0, 44.0, 41.53846153846154)","(10.0, 16.5, 16.295454545454547)","(11.0, 14.5, 14.346153846153847)","(6.0, 7.2, 7.05)","(6.0, 8.8, 8.512)"
15-12-2022 11:16:28.966755,"(4.8, 5.5, 5.4575000000000005)","(2.7, 3.05, 3.0152777777777775)","(12.0, 15.0, 14.25)","(21.0, 44.0, 41.6)","(10.0, 16.5, 16.0)","(11.0, 14.5, 14.368421052631579)","(6.0, 7.2, 7.025)","(6.0, 8.8, 8.516129032258066)"
15-12-2022 11:16:30.021968,"(4.8, 5.3, 5.235294117647059)","(2.7, 3.0, 2.986428571428571)","(12.0, 15.0, 14.238095238095237)","(21.0, 44.0, 41.84615384615385)","(10.0, 16.5, 16.58)","(11.0, 14.5, 14.571428571428571)","(6.0, 7.2, 7.131428571428572)","(6.0, 8.8, 8.633333333333335)"
15-12-2022 11:16:31.042830,"(4.6, 5.4, 5.326315789473685)","(2.7, 3.0, 2.9792592592592593)","(12.0, 14.5, 14.34375)","(21.0, 44.0, 41.84615384615385)","(10.0, 17.0, 16.58)","(11.0, 15.0, 14.571428571428571)","(6.0, 7.2, 7.131428571428572)","(6.0, 8.8, 8.662500000000001)"
15-12-2022 11:16:32.149494,"(4.6, 5.5, 5.4206896551724135)","(2.7, 3.0, 2.973333333333333)","(12.0, 14.5, 14.291666666666666)","(21.0, 44.0, 41.84615384615385)","(10.0, 17.0, 16.58)","(11.0, 15.0, 13.982142857142858)","(6.0, 7.2, 7.012121212121212)","(6.0, 8.8, 8.4375)"
15-12-2022 11:16:33.198876,"(4.6, 5.8, 5.724444444444445)","(2.7, 2.96, 2.9476923076923076)","(12.0, 14.5, 14.185714285714285)","(21.0, 44.0, 43.333333333333336)","(10.0, 17.0, 16.58)","(11.0, 14.0, 14.23076923076923)","(6.0, 7.2, 7.045714285714285)","(6.0, 8.8, 8.559999999999999)"
15-12-2022 11:16:34.317778,"(4.6, 5.8, 5.70625)","(2.6, 2.96, 2.95)","(12.0, 14.5, 14.088235294117647)","(26.0, 44.0, 42.857142857142854)","(10.0, 17.0, 16.58)","(11.0, 14.5, 13.91025641025641)","(6.0, 7.2, 7.085)","(6.0, 8.6, 8.527272727272727)"
15-12-2022 11:16:35.311092,"(4.6, 5.9, 5.822222222222222)","(2.6, 2.96, 2.95)","(12.0, 14.5, 14.088235294117647)","(26.0, 44.0, 42.857142857142854)","(10.0, 17.0, 16.09090909090909)","(11.0, 14.0, 13.918604651162791)","(6.0, 7.2, 7.085)","(6.0, 8.6, 8.422222222222222)"
15-12-2022 11:16:36.290392,"(4.6, 5.9, 5.822222222222222)","(2.6, 2.98, 2.9471875)","(12.0, 14.5, 13.987804878048781)","(26.0, 40.0, 39.69230769230769)","(10.0, 17.0, 16.09090909090909)","(11.0, 14.0, 13.935897435897436)","(6.0, 7.2, 7.085)","(6.0, 8.6, 8.422222222222222)"
15-12-2022 11:16:37.534128,"(4.6, 5.9, 5.822222222222222)","(2.6, 2.98, 2.9534615384615384)","(12.0, 14.5, 14.0)","(26.0, 40.0, 39.5)","(10.0, 17.0, 16.442857142857143)","(11.0, 14.0, 13.939024390243903)","(6.0, 7.2, 7.085)","(6.0, 8.6, 8.411764705882353)"
15-12-2022 11:16:38.669497,"(4.6, 5.9, 5.822222222222222)","(2.6, 2.98, 2.952121212121212)","(12.0, 14.5, 14.0)","(26.0, 40.0, 39.5)","(10.0, 17.0, 16.7)","(11.0, 14.0, 13.935897435897436)","(6.0, 7.2, 6.96969696969697)","(6.0, 8.6, 8.411764705882353)"
15-12-2022 11:16:39.719672,"(4.6, 5.9, 5.824324324324325)","(2.6, 2.98, 2.961875)","(12.0, 14.5, 14.0)","(26.0, 40.0, 39.5)","(10.0, 17.5, 17.25)","(11.0, 14.0, 13.921875)","(6.0, 7.0, 6.970588235294118)","(6.0, 8.6, 8.45)"
