,Aussie Summer,Sin Rap Miss,Wong Bias,Zipping Swazi,Rich Mans World,Mud Muffin
12-01-2023 18:00:18.352179,"(9.0, 17.0, 11.75)","(3.2, 4.8, 4.518181818181818)","(7.0, 11.0, 8.333333333333334)","(2.0, 3.25, 2.5766666666666667)","(7.0, 13.0, 10.3)","(19.0, 38.0, 30.6)"
12-01-2023 18:00:19.459051,"(9.0, 17.0, 11.75)","(3.2, 4.8, 4.518181818181818)","(7.0, 11.0, 8.333333333333334)","(2.0, 3.25, 2.5766666666666667)","(7.0, 13.0, 10.3)","(19.0, 38.0, 30.6)"
12-01-2023 18:00:20.539197,"(9.0, 17.0, 11.75)","(3.2, 4.8, 4.518181818181818)","(7.0, 11.0, 8.333333333333334)","(2.0, 3.25, 2.5766666666666667)","(7.0, 13.0, 10.3)","(19.0, 38.0, 30.6)"
12-01-2023 18:00:21.720267,"(9.0, 17.0, 11.75)","(3.2, 4.8, 4.518181818181818)","(7.0, 11.0, 8.333333333333334)","(2.0, 3.25, 2.5766666666666667)","(7.0, 13.0, 10.3)","(19.0, 38.0, 30.6)"
12-01-2023 18:00:22.891230,"(9.0, 17.0, 11.75)","(3.2, 4.8, 4.518181818181818)","(7.0, 11.0, 8.333333333333334)","(2.0, 3.25, 3.143684210526316)","(7.0, 13.0, 10.3)","(19.0, 38.0, 30.6)"
12-01-2023 18:00:24.080060,"(9.0, 17.0, 11.75)","(3.2, 4.8, 4.518181818181818)","(7.0, 11.0, 8.333333333333334)","(2.0, 3.25, 3.143684210526316)","(7.0, 13.0, 10.3)","(19.0, 38.0, 30.6)"
12-01-2023 18:00:25.372593,"(9.0, 17.0, 11.75)","(3.2, 4.8, 4.518181818181818)","(7.0, 11.0, 8.333333333333334)","(2.0, 3.25, 2.59)","(7.0, 13.0, 10.3)","(19.0, 38.0, 30.6)"
12-01-2023 18:00:26.615576,"(9.0, 17.0, 11.75)","(3.2, 4.8, 4.518181818181818)","(7.0, 11.0, 8.333333333333334)","(2.0, 3.25, 2.6066666666666665)","(7.0, 13.0, 10.3)","(19.0, 38.0, 30.6)"
12-01-2023 18:00:27.911367,"(9.0, 17.0, 11.75)","(3.2, 4.8, 4.518181818181818)","(7.0, 11.0, 8.333333333333334)","(2.0, 3.3, 2.3466666666666667)","(7.0, 13.0, 10.3)","(19.0, 38.0, 30.6)"
12-01-2023 18:00:29.191599,"(9.0, 17.0, 11.75)","(3.2, 4.8, 4.518181818181818)","(7.0, 11.0, 8.333333333333334)","(2.0, 3.3, 2.86)","(7.0, 13.0, 10.3)","(19.0, 38.0, 30.6)"
12-01-2023 18:00:30.433695,"(9.0, 17.0, 11.75)","(3.2, 4.8, 4.518181818181818)","(7.0, 11.0, 8.333333333333334)","(2.0, 3.3, 2.3649999999999998)","(7.0, 13.0, 10.3)","(19.0, 38.0, 30.6)"
12-01-2023 18:00:31.726625,"(9.0, 17.0, 11.75)","(3.2, 4.8, 4.518181818181818)","(7.0, 11.0, 8.333333333333334)","(2.0, 3.3, 2.5519999999999996)","(7.0, 13.0, 10.3)","(19.0, 38.0, 30.6)"
12-01-2023 18:00:32.997858,"(9.0, 17.0, 11.75)","(3.2, 4.8, 4.518181818181818)","(7.0, 11.0, 8.333333333333334)","(2.0, 3.3, 2.5519999999999996)","(7.0, 13.0, 10.3)","(19.0, 38.0, 30.6)"
12-01-2023 18:00:34.300073,"(9.0, 17.0, 11.75)","(3.2, 4.8, 4.518181818181818)","(7.0, 11.0, 8.333333333333334)","(2.0, 3.3, 2.5519999999999996)","(7.0, 13.0, 10.3)","(19.0, 38.0, 30.6)"
12-01-2023 18:00:35.536501,"(9.0, 17.0, 11.75)","(3.2, 4.8, 4.518181818181818)","(7.0, 11.0, 8.333333333333334)","(2.0, 3.3, 2.5519999999999996)","(7.0, 13.0, 10.3)","(19.0, 38.0, 30.6)"
12-01-2023 18:00:36.685744,"(9.0, 17.0, 11.75)","(3.2, 4.8, 4.518181818181818)","(7.0, 11.0, 8.333333333333334)","(2.0, 3.3, 2.5519999999999996)","(7.0, 13.0, 10.3)","(19.0, 38.0, 28.75)"
12-01-2023 18:00:37.839676,"(9.0, 17.0, 14.666666666666668)","(3.2, 4.8, 4.518181818181818)","(7.0, 11.0, 8.333333333333334)","(2.0, 3.3, 2.4955555555555553)","(7.0, 13.0, 10.3)","(19.0, 38.0, 26.0)"
12-01-2023 18:00:38.901298,"(9.0, 17.0, 14.899999999999999)","(3.2, 4.8, 4.518181818181818)","(7.0, 11.0, 8.333333333333334)","(2.0, 3.25, 3.056)","(7.0, 13.0, 10.3)","(19.0, 38.0, 26.0)"
12-01-2023 18:00:40.063818,"(9.0, 17.0, 14.899999999999999)","(3.2, 4.8, 4.518181818181818)","(7.0, 11.0, 8.333333333333334)","(2.0, 3.25, 2.96)","(7.0, 13.0, 10.3)","(19.0, 38.0, 26.0)"
12-01-2023 18:00:41.275873,"(9.0, 17.0, 14.899999999999999)","(3.2, 4.8, 4.465)","(7.0, 11.0, 8.333333333333334)","(2.0, 3.3, 2.96)","(7.0, 13.0, 10.3)","(19.0, 38.0, 26.0)"
12-01-2023 18:00:42.446337,"(9.0, 14.5, 13.9375)","(3.2, 4.6, 4.465)","(7.0, 11.0, 8.333333333333334)","(2.0, 3.3, 2.96)","(7.0, 13.0, 9.8)","(19.0, 38.0, 26.0)"
12-01-2023 18:00:43.612927,"(9.0, 17.0, 14.899999999999999)","(3.2, 4.6, 4.465)","(7.0, 11.0, 8.333333333333334)","(2.0, 3.3, 2.96)","(7.0, 12.0, 9.8)","(19.0, 38.0, 26.0)"
12-01-2023 18:00:44.845767,"(9.0, 17.0, 14.899999999999999)","(3.2, 4.6, 4.465)","(7.0, 11.0, 8.333333333333334)","(2.0, 3.3, 2.96)","(7.0, 12.0, 9.8)","(19.0, 38.0, 26.0)"
12-01-2023 18:00:45.941571,"(9.0, 17.0, 14.899999999999999)","(3.2, 4.6, 4.465)","(7.0, 11.0, 8.333333333333334)","(2.0, 3.3, 2.975)","(7.0, 12.0, 9.8)","(19.0, 38.0, 26.0)"
12-01-2023 18:00:46.986922,"(9.0, 17.0, 14.899999999999999)","(3.2, 4.6, 4.465)","(7.0, 11.0, 8.333333333333334)","(2.0, 3.2, 3.1142857142857143)","(7.0, 12.0, 9.8)","(19.0, 38.0, 32.85714285714286)"
12-01-2023 18:00:48.088563,"(9.0, 17.0, 14.899999999999999)","(3.2, 4.6, 4.465)","(7.0, 11.0, 8.333333333333334)","(2.0, 3.25, 3.1142857142857143)","(7.0, 12.0, 9.8)","(19.0, 38.0, 32.85714285714286)"
12-01-2023 18:00:49.085012,"(9.0, 17.0, 14.899999999999999)","(3.2, 4.6, 4.465)","(7.0, 11.0, 8.333333333333334)","(2.0, 3.25, 3.1142857142857143)","(7.0, 12.0, 9.8)","(19.0, 38.0, 32.85714285714286)"
12-01-2023 18:00:50.240154,"(9.0, 17.0, 14.899999999999999)","(3.2, 4.6, 4.465)","(7.0, 11.0, 8.333333333333334)","(2.0, 3.3, 3.05)","(7.0, 12.0, 9.8)","(19.0, 38.0, 32.85714285714286)"
12-01-2023 18:00:51.392228,"(9.0, 17.0, 14.899999999999999)","(3.2, 4.6, 4.465)","(7.0, 11.0, 8.333333333333334)","(2.0, 3.3, 2.652941176470588)","(7.0, 12.0, 9.8)","(19.0, 38.0, 32.85714285714286)"
12-01-2023 18:00:52.474758,"(9.0, 17.0, 14.899999999999999)","(3.2, 4.6, 4.465)","(7.0, 11.0, 8.333333333333334)","(2.0, 3.3, 3.1142857142857143)","(7.0, 12.0, 9.8)","(19.0, 38.0, 32.85714285714286)"
12-01-2023 18:00:53.552347,"(9.0, 17.0, 14.899999999999999)","(3.2, 4.6, 4.465)","(7.0, 11.0, 8.333333333333334)","(2.0, 3.25, 3.1142857142857143)","(7.0, 12.0, 9.8)","(19.0, 38.0, 32.85714285714286)"
12-01-2023 18:00:54.668569,"(9.0, 17.0, 14.899999999999999)","(3.2, 4.6, 4.465)","(7.0, 11.0, 8.333333333333334)","(2.0, 3.25, 3.05)","(7.0, 12.0, 9.8)","(19.0, 38.0, 32.85714285714286)"
12-01-2023 18:00:55.725423,"(9.0, 17.0, 14.899999999999999)","(3.2, 4.6, 4.465)","(7.0, 11.0, 8.333333333333334)","(2.0, 3.3, 3.1218181818181816)","(7.0, 12.0, 9.8)","(19.0, 38.0, 32.85714285714286)"
12-01-2023 18:00:56.859207,"(9.0, 17.0, 14.899999999999999)","(3.2, 4.6, 4.465)","(7.0, 11.0, 8.333333333333334)","(2.0, 3.3, 2.6599999999999997)","(7.0, 12.0, 9.8)","(19.0, 38.0, 32.85714285714286)"
12-01-2023 18:00:58.026786,"(9.0, 17.0, 14.899999999999999)","(3.2, 4.6, 4.465)","(7.0, 11.0, 8.333333333333334)","(2.0, 3.3, 2.6599999999999997)","(7.0, 12.0, 9.8)","(19.0, 38.0, 32.85714285714286)"
12-01-2023 18:00:59.147777,"(9.0, 17.0, 14.899999999999999)","(3.2, 4.6, 4.465)","(7.0, 11.0, 8.333333333333334)","(2.0, 3.3, 2.4006666666666665)","(7.0, 12.0, 9.8)","(19.0, 38.0, 32.85714285714286)"
12-01-2023 18:01:00.258469,"(9.0, 17.0, 14.899999999999999)","(3.2, 4.6, 4.513333333333333)","(7.0, 11.0, 10.05)","(2.0, 3.25, 2.795)","(7.0, 12.0, 9.8)","(19.0, 38.0, 32.85714285714286)"
12-01-2023 18:01:01.388663,"(9.0, 17.0, 14.899999999999999)","(3.2, 4.6, 4.44375)","(7.0, 11.0, 10.525)","(2.0, 3.25, 2.369655172413793)","(7.0, 12.0, 9.8)","(19.0, 38.0, 32.85714285714286)"
12-01-2023 18:01:02.408006,"(9.0, 17.0, 14.899999999999999)","(3.2, 4.6, 4.44375)","(7.0, 11.0, 10.525)","(2.0, 3.2, 2.5425)","(7.0, 12.0, 9.8)","(19.0, 38.0, 32.85714285714286)"
12-01-2023 18:01:03.447441,"(9.0, 17.0, 14.899999999999999)","(3.2, 4.6, 4.44375)","(7.0, 11.0, 10.525)","(2.0, 3.15, 2.5425)","(7.0, 12.0, 9.8)","(19.0, 38.0, 32.85714285714286)"
12-01-2023 18:01:04.564976,"(9.0, 17.0, 14.899999999999999)","(3.2, 4.6, 4.44375)","(7.0, 11.0, 10.525)","(2.0, 3.15, 2.5425)","(7.0, 12.0, 9.8)","(19.0, 38.0, 32.85714285714286)"
12-01-2023 18:01:05.617024,"(9.0, 17.0, 14.899999999999999)","(3.2, 4.6, 4.44375)","(7.0, 11.0, 10.525)","(2.0, 3.15, 2.5425)","(7.0, 12.0, 9.8)","(19.0, 38.0, 30.8)"
12-01-2023 18:01:06.746895,"(9.0, 16.5, 15.571428571428571)","(3.2, 4.6, 3.7875)","(7.0, 11.0, 8.6)","(2.0, 3.15, 2.402307692307692)","(7.0, 12.0, 10.533333333333333)","(19.0, 38.0, 31.142857142857142)"
12-01-2023 18:01:07.844294,"(9.0, 15.5, 14.125)","(3.2, 4.6, 3.7875)","(7.0, 11.0, 8.6)","(2.0, 3.15, 2.385)","(7.0, 12.0, 11.399999999999999)","(19.0, 38.0, 31.142857142857142)"
12-01-2023 18:01:08.896626,"(9.0, 15.0, 14.615384615384617)","(3.2, 4.4, 4.3187500000000005)","(7.0, 11.0, 8.6)","(2.0, 3.15, 2.385)","(7.0, 12.0, 11.86)","(19.0, 38.0, 31.142857142857142)"
12-01-2023 18:01:10.034694,"(9.0, 15.0, 14.615384615384617)","(3.2, 4.4, 4.3187500000000005)","(7.0, 11.0, 8.6)","(2.0, 3.15, 2.7327272727272724)","(7.0, 12.0, 11.922222222222222)","(19.0, 38.0, 31.142857142857142)"
12-01-2023 18:01:11.261441,"(9.0, 15.0, 14.615384615384617)","(3.2, 4.4, 4.3187500000000005)","(7.0, 11.0, 8.6)","(2.0, 3.15, 2.7327272727272724)","(7.0, 12.0, 11.922222222222222)","(19.0, 38.0, 31.142857142857142)"
12-01-2023 18:01:12.550288,"(9.0, 15.0, 14.615384615384617)","(3.2, 4.4, 4.3187500000000005)","(7.0, 11.0, 8.6)","(2.0, 3.15, 2.7327272727272724)","(7.0, 12.0, 11.922222222222222)","(19.0, 38.0, 31.142857142857142)"
12-01-2023 18:01:13.804131,"(9.0, 15.0, 14.615384615384617)","(3.2, 4.4, 4.377586206896552)","(7.0, 11.0, 8.6)","(2.0, 3.15, 2.5524590163934424)","(7.0, 12.0, 11.0)","(19.0, 38.0, 31.142857142857142)"
12-01-2023 18:01:14.970143,"(9.0, 15.0, 14.615384615384617)","(3.2, 4.4, 4.362068965517242)","(7.0, 11.0, 8.6)","(2.0, 3.15, 2.5524590163934424)","(7.0, 12.0, 12.10909090909091)","(19.0, 38.0, 31.142857142857142)"
12-01-2023 18:01:16.133633,"(9.0, 15.0, 14.615384615384617)","(3.2, 4.4, 4.268750000000001)","(7.0, 11.0, 8.6)","(2.0, 3.15, 2.5524590163934424)","(7.0, 12.5, 12.169230769230769)","(19.0, 38.0, 31.142857142857142)"
12-01-2023 18:01:17.312523,"(9.0, 15.0, 14.615384615384617)","(3.2, 4.4, 4.268750000000001)","(7.0, 11.0, 8.6)","(2.0, 3.15, 2.5524590163934424)","(7.0, 12.5, 12.369696969696971)","(19.0, 38.0, 31.142857142857142)"
12-01-2023 18:01:18.278595,"(9.0, 15.0, 14.615384615384617)","(3.2, 4.4, 4.268750000000001)","(7.0, 11.0, 8.6)","(2.0, 3.15, 2.5524590163934424)","(7.0, 12.5, 12.369696969696971)","(19.0, 38.0, 31.142857142857142)"
12-01-2023 18:01:19.439216,"(9.0, 15.0, 14.615384615384617)","(3.2, 4.4, 4.268750000000001)","(7.0, 11.0, 8.6)","(2.0, 3.15, 2.5524590163934424)","(7.0, 12.5, 12.369696969696971)","(19.0, 38.0, 31.142857142857142)"
12-01-2023 18:01:20.640698,"(9.0, 15.0, 14.615384615384617)","(3.2, 4.4, 4.325)","(7.0, 11.0, 8.6)","(2.0, 3.15, 2.627205882352941)","(7.0, 12.5, 11.884848484848485)","(19.0, 38.0, 31.142857142857142)"
12-01-2023 18:01:21.677739,"(9.0, 15.0, 14.615384615384617)","(3.2, 4.4, 4.325)","(7.0, 11.0, 8.6)","(2.0, 3.15, 2.4916666666666667)","(7.0, 12.0, 11.884848484848485)","(19.0, 38.0, 31.73913043478261)"
12-01-2023 18:01:22.858428,"(9.0, 15.0, 14.615384615384617)","(3.2, 4.4, 4.325)","(7.0, 11.0, 9.595833333333333)","(2.0, 3.05, 2.6799999999999997)","(7.0, 12.0, 11.884848484848485)","(19.0, 38.0, 31.73913043478261)"
12-01-2023 18:01:24.052420,"(9.0, 15.0, 14.615384615384617)","(3.2, 4.4, 4.325)","(7.0, 10.5, 9.657142857142857)","(2.0, 2.98, 2.6799999999999997)","(7.0, 12.0, 11.884848484848485)","(19.0, 38.0, 31.73913043478261)"
12-01-2023 18:01:25.092193,"(9.0, 15.0, 14.615384615384617)","(3.2, 4.4, 4.325)","(7.0, 10.0, 9.657142857142857)","(2.0, 2.98, 2.6799999999999997)","(7.0, 12.0, 11.884848484848485)","(19.0, 38.0, 31.73913043478261)"
12-01-2023 18:01:26.185162,"(9.0, 15.0, 14.615384615384617)","(3.2, 4.3, 4.139285714285714)","(7.0, 10.0, 9.904)","(2.0, 2.98, 2.6799999999999997)","(7.0, 12.0, 11.884848484848485)","(19.0, 38.0, 31.73913043478261)"
12-01-2023 18:01:27.313216,"(9.0, 15.0, 14.285714285714285)","(3.2, 4.2, 4.139285714285714)","(7.0, 10.0, 9.904)","(2.0, 2.98, 2.6799999999999997)","(7.0, 12.0, 11.884848484848485)","(19.0, 38.0, 31.73913043478261)"
12-01-2023 18:01:28.396591,"(9.0, 15.0, 14.285714285714285)","(3.2, 4.2, 4.139285714285714)","(7.0, 10.0, 9.904)","(2.0, 2.98, 2.6799999999999997)","(7.0, 12.0, 11.884848484848485)","(19.0, 38.0, 31.73913043478261)"
12-01-2023 18:01:29.574739,"(9.0, 15.0, 14.285714285714285)","(3.2, 4.2, 4.139285714285714)","(7.0, 10.0, 9.904)","(2.0, 2.98, 2.9585185185185185)","(7.0, 12.0, 11.884848484848485)","(19.0, 38.0, 31.73913043478261)"
12-01-2023 18:01:30.764771,"(9.0, 14.5, 14.153846153846153)","(3.2, 4.2, 3.352941176470588)","(7.0, 10.0, 9.904)","(2.0, 2.98, 2.9585185185185185)","(7.0, 12.0, 11.884848484848485)","(19.0, 38.0, 31.73913043478261)"
12-01-2023 18:01:31.793014,"(9.0, 14.5, 14.153846153846153)","(3.2, 4.2, 3.352941176470588)","(7.0, 10.0, 9.904)","(2.0, 2.98, 2.9585185185185185)","(7.0, 12.0, 11.888235294117647)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:01:32.922775,"(9.0, 14.5, 14.153846153846153)","(3.2, 4.2, 3.6070588235294117)","(7.0, 10.0, 9.904)","(2.0, 2.98, 2.9658536585365853)","(7.0, 12.0, 11.888235294117647)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:01:34.024067,"(9.0, 14.5, 14.153846153846153)","(3.2, 4.2, 3.6070588235294117)","(7.0, 10.0, 9.904)","(2.0, 2.98, 2.9658536585365853)","(7.0, 12.0, 11.888235294117647)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:01:35.037187,"(9.0, 14.5, 14.153846153846153)","(3.2, 4.0, 3.9766666666666666)","(7.0, 10.0, 9.904)","(2.0, 2.98, 2.9658536585365853)","(7.0, 12.0, 11.888235294117647)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:01:36.159231,"(9.0, 14.5, 14.153846153846153)","(3.2, 4.0, 3.8970588235294117)","(7.0, 10.0, 9.54857142857143)","(2.0, 2.98, 2.9658536585365853)","(7.0, 12.0, 11.888235294117647)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:01:37.326183,"(9.0, 14.5, 14.153846153846153)","(3.2, 4.0, 3.8970588235294117)","(7.0, 9.8, 9.194285714285714)","(2.0, 2.98, 2.9658536585365853)","(7.0, 12.0, 11.888235294117647)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:01:38.473483,"(9.0, 14.5, 14.153846153846153)","(3.2, 4.0, 3.8970588235294117)","(7.0, 9.4, 9.965789473684211)","(2.0, 2.98, 2.9658536585365853)","(7.0, 12.0, 11.888235294117647)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:01:39.620418,"(9.0, 14.5, 14.153846153846153)","(3.2, 4.0, 3.8970588235294117)","(7.0, 10.5, 10.155932203389831)","(2.0, 2.98, 2.969818181818182)","(7.0, 12.0, 11.888235294117647)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:01:40.705873,"(9.0, 14.5, 14.153846153846153)","(3.2, 4.0, 3.8970588235294117)","(7.0, 10.5, 10.155932203389831)","(2.0, 2.98, 2.7199999999999998)","(7.0, 12.0, 11.888235294117647)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:01:41.797556,"(9.0, 14.5, 14.153846153846153)","(3.2, 4.0, 3.8970588235294117)","(7.0, 10.5, 9.64090909090909)","(2.0, 2.98, 2.7199999999999998)","(7.0, 12.0, 11.888235294117647)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:01:42.936060,"(9.0, 14.5, 14.153846153846153)","(3.2, 4.0, 3.8970588235294117)","(7.0, 10.5, 10.015384615384615)","(2.0, 2.98, 2.7199999999999998)","(7.0, 12.0, 11.888235294117647)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:01:44.035904,"(9.0, 14.5, 14.153846153846153)","(3.2, 4.0, 3.8970588235294117)","(7.0, 10.5, 10.015384615384615)","(2.0, 2.98, 2.7199999999999998)","(7.0, 12.0, 11.888235294117647)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:01:45.092209,"(9.0, 14.5, 14.153846153846153)","(3.2, 4.0, 3.8970588235294117)","(7.0, 10.5, 8.909090909090908)","(2.0, 2.98, 2.7199999999999998)","(7.0, 12.0, 11.888235294117647)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:01:46.277324,"(9.0, 14.5, 14.153846153846153)","(3.2, 4.0, 3.729166666666667)","(7.0, 10.5, 8.666666666666666)","(2.0, 2.98, 2.7199999999999998)","(7.0, 12.0, 11.888235294117647)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:01:47.357136,"(9.0, 14.5, 14.153846153846153)","(3.2, 4.0, 3.729166666666667)","(7.0, 10.5, 8.666666666666666)","(2.0, 2.98, 2.7199999999999998)","(7.0, 12.0, 11.888235294117647)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:01:48.455364,"(9.0, 14.5, 14.153846153846153)","(3.2, 4.0, 3.729166666666667)","(7.0, 10.5, 8.666666666666666)","(2.0, 2.98, 2.7199999999999998)","(7.0, 12.0, 11.888235294117647)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:01:49.586369,"(9.0, 14.5, 14.153846153846153)","(3.2, 4.0, 3.8055555555555554)","(7.0, 10.5, 8.666666666666666)","(2.0, 2.98, 2.7199999999999998)","(7.0, 12.0, 11.888235294117647)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:01:50.543609,"(9.0, 14.5, 14.153846153846153)","(3.2, 4.0, 3.8194444444444446)","(7.0, 10.5, 8.666666666666666)","(2.0, 2.98, 2.7199999999999998)","(7.0, 12.0, 11.888235294117647)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:01:51.703728,"(9.0, 14.5, 14.153846153846153)","(3.2, 4.0, 3.675)","(7.0, 10.5, 8.666666666666666)","(2.0, 2.98, 2.7199999999999998)","(7.0, 12.0, 11.888235294117647)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:01:52.885760,"(9.0, 14.5, 14.153846153846153)","(3.2, 4.0, 3.8607142857142858)","(7.0, 10.5, 8.666666666666666)","(2.0, 2.98, 2.7199999999999998)","(7.0, 12.0, 11.888235294117647)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:01:53.934387,"(9.0, 14.5, 12.0)","(3.2, 3.9, 3.8607142857142858)","(7.0, 10.5, 8.666666666666666)","(2.0, 2.98, 2.7199999999999998)","(7.0, 12.0, 11.888235294117647)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:01:55.076373,"(9.0, 14.5, 12.0)","(3.2, 3.9, 3.8607142857142858)","(7.0, 10.5, 8.666666666666666)","(2.0, 2.98, 2.7199999999999998)","(7.0, 12.0, 11.888235294117647)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:01:56.220311,"(9.0, 14.5, 11.255813953488373)","(3.2, 3.9, 3.8607142857142858)","(7.0, 10.5, 8.666666666666666)","(2.0, 2.98, 2.7199999999999998)","(7.0, 12.0, 11.888235294117647)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:01:57.229709,"(9.0, 14.0, 13.692307692307693)","(3.2, 3.9, 3.861111111111111)","(7.0, 10.5, 8.666666666666666)","(2.0, 2.98, 2.7199999999999998)","(7.0, 12.0, 11.888235294117647)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:01:58.378719,"(9.0, 14.0, 13.692307692307693)","(3.2, 3.9, 3.861111111111111)","(7.0, 10.5, 8.666666666666666)","(2.0, 2.98, 2.7199999999999998)","(7.0, 12.0, 11.888235294117647)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:01:59.475566,"(9.0, 14.0, 13.692307692307693)","(3.2, 3.9, 3.861111111111111)","(7.0, 10.5, 8.666666666666666)","(2.0, 2.98, 2.7199999999999998)","(7.0, 12.0, 11.888235294117647)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:02:00.502720,"(9.0, 14.0, 13.692307692307693)","(3.2, 3.9, 3.861111111111111)","(7.0, 10.5, 8.666666666666666)","(2.0, 2.98, 2.7199999999999998)","(7.0, 12.0, 11.888235294117647)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:02:01.646184,"(9.0, 14.0, 13.692307692307693)","(3.2, 3.9, 3.675)","(7.0, 10.5, 8.666666666666666)","(2.0, 2.98, 2.7199999999999998)","(7.0, 12.0, 11.888235294117647)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:02:02.753414,"(9.0, 14.0, 13.692307692307693)","(3.2, 3.9, 3.65)","(7.0, 10.5, 8.666666666666666)","(2.0, 2.98, 2.7199999999999998)","(7.0, 12.0, 11.888235294117647)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:02:03.784764,"(9.0, 14.0, 13.692307692307693)","(3.2, 3.9, 3.65)","(7.0, 10.5, 8.666666666666666)","(2.0, 2.98, 2.7199999999999998)","(7.0, 12.0, 11.888235294117647)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:02:04.915612,"(9.0, 14.0, 13.692307692307693)","(3.2, 3.9, 3.85)","(7.0, 10.5, 8.666666666666666)","(2.0, 2.98, 2.7199999999999998)","(7.0, 12.0, 11.888235294117647)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:02:06.035074,"(9.0, 14.0, 13.692307692307693)","(3.2, 3.9, 3.85)","(7.0, 10.5, 8.666666666666666)","(2.0, 2.98, 2.7199999999999998)","(7.0, 12.0, 11.888235294117647)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:02:07.178093,"(9.0, 14.0, 13.692307692307693)","(3.2, 3.9, 3.85)","(7.0, 10.5, 8.391666666666666)","(2.0, 2.98, 2.8933333333333335)","(7.0, 12.0, 10.2)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:02:08.342948,"(9.0, 14.0, 13.692307692307693)","(3.2, 3.9, 3.675)","(7.0, 10.5, 8.391666666666666)","(2.0, 2.98, 2.8933333333333335)","(7.0, 12.0, 10.2)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:02:09.469707,"(9.0, 14.0, 13.692307692307693)","(3.2, 3.9, 3.675)","(7.0, 10.5, 8.5)","(2.0, 2.98, 2.8933333333333335)","(7.0, 12.0, 10.2)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:02:10.598375,"(9.0, 14.0, 13.692307692307693)","(3.2, 3.9, 3.675)","(7.0, 10.0, 8.333333333333332)","(2.0, 2.98, 2.8933333333333335)","(7.0, 12.0, 10.2)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:02:11.725709,"(9.0, 14.0, 13.692307692307693)","(3.2, 3.9, 3.675)","(7.0, 9.8, 8.314285714285713)","(2.0, 2.98, 2.8933333333333335)","(7.0, 12.0, 10.2)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:02:12.730326,"(9.0, 14.0, 13.692307692307693)","(3.2, 3.9, 3.675)","(7.0, 9.8, 8.314285714285713)","(2.0, 2.98, 2.8933333333333335)","(7.0, 12.0, 10.2)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:02:13.831274,"(9.0, 14.0, 13.692307692307693)","(3.2, 3.9, 3.675)","(7.0, 9.8, 8.314285714285713)","(2.0, 2.98, 2.8933333333333335)","(7.0, 12.0, 10.2)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:02:14.976774,"(9.0, 14.0, 13.692307692307693)","(3.2, 3.9, 3.675)","(7.0, 9.8, 8.314285714285713)","(2.0, 2.98, 2.8933333333333335)","(7.0, 12.0, 10.45)","(19.0, 38.0, 30.384615384615387)"
12-01-2023 18:02:16.147333,"(9.0, 14.0, 13.692307692307693)","(3.2, 3.9, 3.475)","(7.0, 9.8, 8.314285714285713)","(2.0, 2.98, 2.8933333333333335)","(7.0, 12.5, 10.45)","(19.0, 38.0, 30.384615384615387)"
