,Velocity Framed,Kilcoy Castle,Bermuda Sky,Far Out Lexi,Caledonia,Barking Bush
09-01-2023 17:38:11.927254,"(5.0, 9.6, 9.05)","(4.4, 6.4, 5.066666666666667)","(4.4, 7.2, 5.7)","(7.5, 20.0, 11.600000000000001)","(3.5, 3.7, 3.6513513513513516)","(4.8, 8.4, 6.266666666666667)"
09-01-2023 17:38:12.906224,"(5.0, 9.6, 9.05)","(4.4, 6.4, 5.066666666666667)","(4.4, 7.2, 5.7)","(7.5, 20.0, 11.600000000000001)","(3.5, 3.7, 3.6513513513513516)","(4.8, 8.4, 6.266666666666667)"
09-01-2023 17:38:13.892510,"(5.0, 9.6, 9.05)","(4.4, 6.4, 4.933333333333334)","(4.4, 7.2, 5.7)","(7.5, 20.0, 11.600000000000001)","(3.5, 3.7, 3.6513513513513516)","(4.8, 8.4, 6.266666666666667)"
09-01-2023 17:38:14.909169,"(5.0, 9.6, 9.05)","(4.4, 6.4, 5.14)","(4.4, 7.2, 5.7)","(7.5, 20.0, 10.72)","(3.5, 3.7, 3.6513513513513516)","(4.8, 8.4, 6.266666666666667)"
09-01-2023 17:38:15.863963,"(5.0, 9.6, 9.05)","(4.4, 6.4, 5.066666666666667)","(4.4, 7.2, 5.7)","(7.5, 20.0, 10.72)","(3.5, 3.7, 3.6513513513513516)","(4.8, 8.4, 6.266666666666667)"
09-01-2023 17:38:16.825071,"(5.0, 9.6, 9.05)","(4.4, 6.4, 5.94)","(4.4, 7.2, 5.7)","(7.5, 20.0, 10.72)","(3.5, 3.7, 3.6513513513513516)","(4.8, 8.4, 6.266666666666667)"
09-01-2023 17:38:17.735362,"(5.0, 9.6, 9.05)","(4.4, 6.4, 4.933333333333334)","(4.4, 7.2, 5.7)","(7.5, 20.0, 10.72)","(3.5, 3.7, 3.6513513513513516)","(4.8, 8.4, 6.266666666666667)"
09-01-2023 17:38:18.671109,"(5.0, 9.6, 9.05)","(4.4, 6.4, 5.14)","(4.4, 7.2, 5.7)","(7.5, 20.0, 10.72)","(3.5, 3.7, 3.6513513513513516)","(4.8, 8.4, 6.266666666666667)"
09-01-2023 17:38:19.593837,"(5.0, 9.6, 9.05)","(4.4, 6.4, 5.066666666666667)","(4.4, 7.2, 5.7)","(7.5, 20.0, 10.72)","(3.5, 3.7, 3.6513513513513516)","(4.8, 8.4, 6.266666666666667)"
09-01-2023 17:38:20.523077,"(5.0, 9.6, 9.05)","(4.4, 6.4, 4.933333333333334)","(4.4, 7.2, 5.7)","(7.5, 20.0, 10.72)","(3.5, 3.7, 3.6513513513513516)","(4.8, 8.4, 6.266666666666667)"
09-01-2023 17:38:21.537315,"(5.0, 9.6, 9.05)","(4.4, 6.4, 5.26)","(4.4, 7.2, 5.7)","(7.5, 20.0, 10.72)","(3.5, 3.7, 3.6513513513513516)","(4.8, 8.4, 6.266666666666667)"
09-01-2023 17:38:22.463257,"(5.0, 9.6, 9.05)","(4.4, 6.4, 5.2)","(4.4, 7.2, 5.7)","(7.5, 20.0, 10.72)","(3.5, 3.7, 3.6513513513513516)","(4.8, 8.4, 6.266666666666667)"
09-01-2023 17:38:23.478544,"(5.0, 9.6, 9.05)","(4.4, 6.4, 5.2)","(4.4, 7.2, 5.7)","(7.5, 20.0, 10.72)","(3.5, 3.7, 3.6513513513513516)","(4.8, 8.4, 6.266666666666667)"
09-01-2023 17:38:24.423186,"(5.0, 9.6, 9.05)","(4.4, 6.4, 4.933333333333334)","(4.4, 7.2, 5.7)","(7.5, 20.0, 10.72)","(3.5, 3.7, 3.6513513513513516)","(4.8, 8.4, 6.266666666666667)"
09-01-2023 17:38:25.438778,"(5.0, 9.6, 9.05)","(4.4, 6.4, 5.066666666666667)","(4.4, 7.2, 5.7)","(7.5, 20.0, 10.72)","(3.5, 3.7, 3.6513513513513516)","(4.8, 8.4, 6.266666666666667)"
09-01-2023 17:38:26.374649,"(5.0, 9.6, 9.05)","(4.4, 6.4, 5.066666666666667)","(4.4, 7.2, 5.7)","(7.5, 20.0, 10.72)","(3.5, 3.7, 3.6513513513513516)","(4.8, 8.4, 6.266666666666667)"
09-01-2023 17:38:27.403775,"(5.0, 9.6, 9.05)","(4.4, 6.4, 5.066666666666667)","(4.4, 7.2, 5.7)","(7.5, 20.0, 10.72)","(3.5, 3.7, 3.6513513513513516)","(4.8, 8.4, 6.266666666666667)"
09-01-2023 17:38:28.371894,"(5.0, 9.6, 9.05)","(4.4, 6.4, 4.933333333333334)","(4.4, 7.2, 5.7)","(7.5, 20.0, 10.72)","(3.5, 3.7, 3.6513513513513516)","(4.8, 8.4, 6.266666666666667)"
09-01-2023 17:38:29.379779,"(5.0, 9.6, 9.05)","(4.4, 6.4, 5.14)","(4.4, 7.2, 5.7)","(7.5, 20.0, 10.72)","(3.5, 3.7, 3.6513513513513516)","(4.8, 8.4, 6.266666666666667)"
09-01-2023 17:38:30.339802,"(5.0, 9.6, 9.05)","(4.4, 6.4, 5.14)","(4.4, 7.2, 5.7)","(7.5, 20.0, 10.72)","(3.5, 3.7, 3.6513513513513516)","(4.8, 8.4, 6.266666666666667)"
09-01-2023 17:38:31.364734,"(5.0, 9.6, 9.05)","(4.4, 6.4, 5.066666666666667)","(4.4, 7.2, 5.7)","(7.5, 20.0, 10.72)","(3.5, 3.7, 3.6513513513513516)","(4.8, 8.4, 6.266666666666667)"
09-01-2023 17:38:32.396238,"(5.0, 9.6, 9.05)","(4.4, 6.4, 5.066666666666667)","(4.4, 7.2, 5.7)","(7.5, 20.0, 10.72)","(3.5, 3.7, 3.6513513513513516)","(4.8, 8.4, 6.266666666666667)"
09-01-2023 17:38:33.399918,"(5.0, 9.6, 9.05)","(4.4, 6.4, 4.933333333333334)","(4.4, 7.2, 5.7)","(7.5, 20.0, 10.72)","(3.5, 3.7, 3.6513513513513516)","(4.8, 8.4, 6.266666666666667)"
09-01-2023 17:38:34.374700,"(5.0, 9.6, 9.05)","(4.4, 6.4, 5.14)","(4.4, 7.2, 5.033333333333333)","(7.5, 20.0, 10.72)","(3.5, 3.7, 3.6513513513513516)","(4.8, 8.4, 6.266666666666667)"
09-01-2023 17:38:35.411779,"(5.0, 9.6, 7.449999999999999)","(4.4, 6.4, 5.066666666666667)","(4.4, 7.2, 5.033333333333333)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 8.4, 5.105882352941177)"
09-01-2023 17:38:36.396847,"(5.0, 9.6, 7.449999999999999)","(4.4, 6.4, 5.08)","(4.4, 7.2, 5.033333333333333)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 8.4, 5.105882352941177)"
09-01-2023 17:38:37.366792,"(5.0, 9.6, 7.449999999999999)","(4.4, 6.4, 4.685714285714286)","(4.4, 7.2, 5.033333333333333)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 8.4, 5.105882352941177)"
09-01-2023 17:38:38.337701,"(5.0, 9.6, 7.449999999999999)","(4.4, 7.0, 5.3533333333333335)","(4.4, 7.2, 5.033333333333333)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 8.4, 5.105882352941177)"
09-01-2023 17:38:39.310443,"(5.0, 9.6, 7.449999999999999)","(4.4, 7.0, 5.1)","(4.4, 7.2, 5.033333333333333)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 8.4, 5.105882352941177)"
09-01-2023 17:38:40.247601,"(5.0, 9.6, 7.449999999999999)","(4.4, 7.6, 5.244)","(4.4, 7.2, 5.033333333333333)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 8.4, 5.105882352941177)"
09-01-2023 17:38:41.238438,"(5.0, 9.6, 7.449999999999999)","(4.4, 7.4, 6.35)","(4.4, 7.2, 5.033333333333333)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 8.4, 5.105882352941177)"
09-01-2023 17:38:42.170527,"(5.0, 9.6, 7.449999999999999)","(4.4, 7.4, 6.893750000000001)","(4.4, 7.2, 5.033333333333333)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 8.4, 5.105882352941177)"
09-01-2023 17:38:43.124720,"(5.0, 9.6, 7.449999999999999)","(4.4, 7.4, 6.973684210526316)","(4.4, 7.2, 5.033333333333333)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 8.4, 5.105882352941177)"
09-01-2023 17:38:44.046614,"(5.0, 9.6, 7.449999999999999)","(4.4, 7.2, 6.5181818181818185)","(4.4, 7.2, 5.033333333333333)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 8.4, 5.24)"
09-01-2023 17:38:44.941336,"(5.0, 9.6, 7.449999999999999)","(4.4, 7.0, 6.25)","(4.4, 5.5, 4.824999999999999)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 6.6, 5.685714285714285)"
09-01-2023 17:38:45.934195,"(5.0, 9.6, 7.449999999999999)","(4.4, 7.0, 6.321428571428571)","(4.4, 5.5, 4.824999999999999)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 6.6, 5.685714285714285)"
09-01-2023 17:38:46.928592,"(5.0, 9.6, 8.524999999999999)","(4.4, 7.0, 6.346153846153846)","(4.4, 5.5, 4.824999999999999)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 6.6, 5.685714285714285)"
09-01-2023 17:38:47.875549,"(5.0, 9.6, 8.524999999999999)","(4.4, 7.0, 6.346153846153846)","(4.4, 5.5, 4.824999999999999)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 6.6, 5.3999999999999995)"
09-01-2023 17:38:48.780980,"(5.0, 9.6, 8.524999999999999)","(4.4, 7.0, 5.666666666666667)","(4.4, 5.5, 4.824999999999999)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 6.6, 5.3999999999999995)"
09-01-2023 17:38:49.670566,"(5.0, 9.6, 8.524999999999999)","(4.4, 7.0, 5.666666666666667)","(4.4, 5.5, 4.824999999999999)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 6.6, 5.3999999999999995)"
09-01-2023 17:38:50.593269,"(5.0, 9.6, 8.524999999999999)","(4.4, 7.0, 5.666666666666667)","(4.4, 6.8, 4.914285714285714)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 6.6, 5.3999999999999995)"
09-01-2023 17:38:51.536102,"(5.0, 9.6, 8.524999999999999)","(4.4, 7.0, 6.0)","(4.4, 6.8, 5.646153846153846)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 6.6, 5.3999999999999995)"
09-01-2023 17:38:52.506029,"(5.0, 9.6, 8.524999999999999)","(4.4, 7.0, 6.0)","(4.4, 6.8, 5.490909090909091)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 6.6, 5.3999999999999995)"
09-01-2023 17:38:53.509468,"(5.0, 9.6, 8.524999999999999)","(4.4, 7.0, 6.0)","(4.4, 6.8, 5.490909090909091)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 6.6, 5.3999999999999995)"
09-01-2023 17:38:54.476317,"(5.0, 9.6, 8.524999999999999)","(4.4, 7.0, 6.181818181818182)","(4.4, 6.8, 5.490909090909091)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 6.6, 5.3999999999999995)"
09-01-2023 17:38:55.398804,"(5.0, 9.6, 8.524999999999999)","(4.4, 7.0, 6.181818181818182)","(4.4, 6.8, 5.490909090909091)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 6.6, 5.3999999999999995)"
09-01-2023 17:38:56.382126,"(5.0, 9.6, 8.524999999999999)","(4.4, 7.0, 5.5)","(4.4, 6.8, 5.490909090909091)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 6.6, 5.3999999999999995)"
09-01-2023 17:38:57.320135,"(5.0, 9.6, 8.524999999999999)","(4.4, 7.0, 5.5)","(4.4, 6.8, 5.490909090909091)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 6.6, 5.3999999999999995)"
09-01-2023 17:38:58.313076,"(5.0, 9.6, 8.524999999999999)","(4.4, 7.0, 5.5)","(4.4, 6.8, 5.490909090909091)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 6.6, 5.3999999999999995)"
09-01-2023 17:38:59.204123,"(5.0, 9.6, 8.524999999999999)","(4.4, 7.0, 5.5)","(4.4, 6.8, 5.490909090909091)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 6.6, 5.3999999999999995)"
09-01-2023 17:39:00.155299,"(5.0, 9.6, 8.524999999999999)","(4.4, 7.0, 5.5)","(4.4, 6.8, 5.490909090909091)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 6.6, 5.3999999999999995)"
09-01-2023 17:39:01.074427,"(5.0, 9.6, 8.524999999999999)","(4.4, 7.0, 5.5)","(4.4, 6.8, 5.490909090909091)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 6.6, 5.3999999999999995)"
09-01-2023 17:39:02.088752,"(5.0, 9.6, 8.524999999999999)","(4.4, 7.0, 5.5)","(4.4, 6.8, 5.490909090909091)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 6.6, 5.3999999999999995)"
09-01-2023 17:39:03.026286,"(5.0, 9.6, 8.524999999999999)","(4.4, 7.0, 5.5)","(4.4, 6.8, 5.490909090909091)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 6.6, 5.3999999999999995)"
09-01-2023 17:39:03.974312,"(5.0, 9.6, 8.524999999999999)","(4.4, 7.0, 5.5)","(4.4, 6.8, 5.490909090909091)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 6.6, 5.3999999999999995)"
09-01-2023 17:39:04.927984,"(5.0, 9.6, 8.524999999999999)","(4.4, 7.0, 5.5)","(4.4, 6.8, 5.490909090909091)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 6.6, 5.3999999999999995)"
09-01-2023 17:39:05.845116,"(5.0, 9.6, 8.524999999999999)","(4.4, 7.0, 5.5)","(4.4, 6.8, 5.490909090909091)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 6.6, 5.3999999999999995)"
09-01-2023 17:39:06.825632,"(5.0, 9.6, 8.524999999999999)","(4.4, 7.0, 5.5)","(4.4, 6.8, 5.490909090909091)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 6.6, 5.3999999999999995)"
09-01-2023 17:39:08.014036,"(5.0, 9.6, 8.524999999999999)","(4.4, 7.0, 5.5)","(4.4, 5.9, 5.5)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 6.6, 5.3999999999999995)"
09-01-2023 17:39:08.967733,"(5.0, 9.6, 8.524999999999999)","(4.4, 7.0, 5.5)","(4.4, 5.9, 4.859999999999999)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 6.6, 5.3999999999999995)"
09-01-2023 17:39:10.234544,"(5.0, 9.6, 8.524999999999999)","(4.4, 7.0, 5.5)","(4.4, 5.9, 4.859999999999999)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 6.6, 5.3999999999999995)"
09-01-2023 17:39:11.211298,"(5.0, 9.6, 8.524999999999999)","(4.4, 6.8, 5.428571428571429)","(4.4, 5.9, 4.859999999999999)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 6.6, 5.3999999999999995)"
09-01-2023 17:39:12.179135,"(5.0, 9.6, 8.524999999999999)","(4.4, 6.8, 5.428571428571429)","(4.4, 5.9, 4.859999999999999)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 6.6, 5.3999999999999995)"
09-01-2023 17:39:13.098598,"(5.0, 9.6, 8.524999999999999)","(4.4, 6.8, 5.428571428571429)","(4.4, 5.9, 4.859999999999999)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 6.6, 6.050000000000001)"
09-01-2023 17:39:14.052622,"(5.0, 9.6, 8.524999999999999)","(4.4, 6.8, 5.428571428571429)","(4.4, 5.9, 4.859999999999999)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 6.4, 5.4222222222222225)"
09-01-2023 17:39:14.989465,"(5.0, 9.6, 8.524999999999999)","(4.4, 6.8, 5.942857142857143)","(4.4, 5.9, 5.4714285714285715)","(7.5, 20.0, 12.266666666666667)","(3.5, 3.7, 3.6513513513513516)","(4.8, 6.4, 5.4222222222222225)"
09-01-2023 17:39:15.927239,"(5.0, 9.6, 8.524999999999999)","(4.4, 6.8, 5.942857142857143)","(4.4, 5.9, 4.78)","(7.5, 20.0, 14.844444444444445)","(3.5, 3.7, 3.6513513513513516)","(4.8, 6.4, 5.4222222222222225)"
09-01-2023 17:39:16.882188,"(5.0, 9.6, 8.524999999999999)","(4.4, 6.8, 5.171428571428572)","(4.4, 5.9, 5.1)","(7.5, 20.0, 14.844444444444445)","(3.5, 3.7, 3.6513513513513516)","(4.8, 6.4, 5.4222222222222225)"
09-01-2023 17:39:17.824061,"(5.0, 9.6, 8.524999999999999)","(4.4, 7.0, 5.25)","(4.4, 5.9, 4.78)","(7.5, 20.0, 13.89090909090909)","(3.5, 3.7, 3.6513513513513516)","(4.8, 6.4, 5.4222222222222225)"
09-01-2023 17:39:18.869067,"(5.0, 9.6, 8.524999999999999)","(4.4, 6.4, 5.4)","(4.4, 5.9, 5.1)","(7.5, 20.0, 13.89090909090909)","(3.5, 3.7, 3.6513513513513516)","(4.8, 6.4, 5.4222222222222225)"
09-01-2023 17:39:19.822848,"(5.0, 9.6, 8.524999999999999)","(4.4, 6.6, 5.112500000000001)","(4.4, 5.9, 4.78)","(7.5, 20.0, 13.89090909090909)","(3.5, 3.7, 4.45)","(4.8, 6.4, 5.4222222222222225)"
09-01-2023 17:39:20.743634,"(5.0, 9.6, 8.524999999999999)","(4.4, 6.6, 5.112500000000001)","(4.4, 5.9, 4.78)","(7.5, 20.0, 11.600000000000001)","(3.5, 4.8, 4.7124999999999995)","(4.8, 6.4, 5.4222222222222225)"
09-01-2023 17:39:21.707696,"(5.0, 9.6, 8.524999999999999)","(4.4, 6.6, 5.112500000000001)","(4.4, 5.9, 4.78)","(7.5, 20.0, 11.600000000000001)","(3.5, 4.8, 4.7124999999999995)","(4.8, 6.4, 5.4222222222222225)"
09-01-2023 17:39:22.632569,"(5.0, 9.6, 8.524999999999999)","(4.4, 6.4, 5.114285714285715)","(4.4, 5.9, 4.78)","(7.5, 20.0, 11.600000000000001)","(3.5, 4.8, 4.7124999999999995)","(4.8, 6.4, 5.4222222222222225)"
09-01-2023 17:39:23.636029,"(5.0, 9.6, 8.524999999999999)","(4.4, 6.4, 5.114285714285715)","(4.4, 5.9, 4.78)","(7.5, 20.0, 13.89090909090909)","(3.5, 4.8, 4.7124999999999995)","(4.8, 6.4, 5.4222222222222225)"
09-01-2023 17:39:24.570964,"(5.0, 9.6, 8.524999999999999)","(4.4, 6.4, 5.114285714285715)","(4.4, 5.9, 4.78)","(7.5, 20.0, 13.89090909090909)","(3.5, 4.8, 4.7124999999999995)","(4.8, 6.4, 5.4222222222222225)"
09-01-2023 17:39:25.578031,"(5.0, 9.6, 8.524999999999999)","(4.4, 6.4, 5.114285714285715)","(4.4, 5.9, 4.78)","(7.5, 20.0, 11.899999999999999)","(3.5, 4.8, 4.723076923076923)","(4.8, 6.4, 5.4222222222222225)"
09-01-2023 17:39:26.643570,"(5.0, 9.6, 8.524999999999999)","(4.4, 6.4, 5.114285714285715)","(4.4, 5.9, 4.828571428571428)","(7.5, 20.0, 11.899999999999999)","(3.5, 4.8, 4.609999999999999)","(4.8, 6.4, 5.4222222222222225)"
09-01-2023 17:39:27.601564,"(5.0, 9.6, 8.524999999999999)","(4.4, 6.4, 5.114285714285715)","(4.4, 6.8, 4.828571428571428)","(7.5, 20.0, 11.899999999999999)","(3.5, 4.8, 4.325)","(4.8, 6.4, 5.4222222222222225)"
09-01-2023 17:39:28.548910,"(5.0, 9.6, 8.524999999999999)","(4.4, 6.4, 5.114285714285715)","(4.4, 6.8, 4.828571428571428)","(7.5, 20.0, 11.899999999999999)","(3.5, 4.8, 4.325)","(4.8, 6.4, 5.4222222222222225)"
09-01-2023 17:39:29.518828,"(5.0, 9.6, 8.524999999999999)","(4.4, 6.4, 5.114285714285715)","(4.4, 6.8, 5.975)","(7.5, 20.0, 11.899999999999999)","(3.5, 4.8, 4.734375)","(4.8, 6.4, 5.4222222222222225)"
09-01-2023 17:39:30.426978,"(5.0, 9.6, 8.524999999999999)","(4.4, 6.4, 5.114285714285715)","(4.4, 6.8, 5.0)","(7.5, 20.0, 11.899999999999999)","(3.5, 4.8, 4.734375)","(4.8, 6.4, 5.4222222222222225)"
09-01-2023 17:39:31.507792,"(5.0, 9.6, 8.524999999999999)","(4.4, 6.4, 5.114285714285715)","(4.4, 6.8, 5.0)","(7.5, 20.0, 11.899999999999999)","(3.5, 4.8, 4.3)","(4.8, 6.4, 5.4222222222222225)"
09-01-2023 17:39:32.603510,"(5.0, 9.6, 8.524999999999999)","(4.4, 6.4, 5.114285714285715)","(4.4, 6.8, 5.3)","(7.5, 20.0, 11.899999999999999)","(3.5, 4.8, 4.3)","(4.8, 6.4, 5.4222222222222225)"
09-01-2023 17:39:33.637605,"(5.0, 9.6, 8.524999999999999)","(4.4, 6.4, 5.114285714285715)","(4.4, 6.8, 5.4)","(7.5, 20.0, 11.899999999999999)","(3.5, 4.8, 4.3)","(4.8, 6.4, 5.4222222222222225)"
09-01-2023 17:39:34.918869,"(5.0, 9.6, 8.524999999999999)","(4.4, 6.4, 5.114285714285715)","(4.4, 6.4, 5.4)","(7.5, 20.0, 11.899999999999999)","(3.5, 4.8, 4.3)","(4.8, 6.4, 5.4222222222222225)"
09-01-2023 17:39:36.014896,"(5.0, 9.6, 8.524999999999999)","(4.4, 6.4, 5.114285714285715)","(4.4, 6.4, 5.175000000000001)","(7.5, 20.0, 11.899999999999999)","(3.5, 4.8, 4.3)","(4.8, 6.4, 5.4222222222222225)"
09-01-2023 17:39:36.985991,"(5.0, 9.6, 8.524999999999999)","(4.4, 6.4, 5.114285714285715)","(4.4, 6.0, 5.4)","(7.5, 20.0, 11.899999999999999)","(3.5, 4.8, 4.3)","(4.8, 6.4, 5.4222222222222225)"
09-01-2023 17:39:37.943433,"(5.0, 9.6, 8.524999999999999)","(4.4, 6.4, 5.114285714285715)","(4.4, 6.4, 5.4)","(7.5, 20.0, 11.899999999999999)","(3.5, 4.8, 4.3)","(4.8, 6.4, 5.4222222222222225)"
09-01-2023 17:39:38.827078,"(5.0, 9.6, 8.524999999999999)","(4.4, 6.4, 5.114285714285715)","(4.4, 6.8, 5.171428571428572)","(7.5, 20.0, 11.899999999999999)","(3.5, 4.8, 4.3)","(4.8, 6.4, 5.4222222222222225)"
09-01-2023 17:39:39.721609,"(5.0, 9.6, 8.524999999999999)","(4.4, 6.4, 5.114285714285715)","(4.4, 6.6, 5.24)","(7.5, 20.0, 11.899999999999999)","(3.5, 4.8, 4.3)","(4.8, 6.4, 5.4222222222222225)"
09-01-2023 17:39:40.602486,"(5.0, 9.6, 8.524999999999999)","(4.4, 6.4, 5.114285714285715)","(4.4, 6.4, 5.4)","(7.5, 20.0, 11.899999999999999)","(3.5, 4.8, 4.3)","(4.8, 6.4, 5.4222222222222225)"
09-01-2023 17:39:41.517017,"(5.0, 9.6, 8.524999999999999)","(4.4, 6.4, 5.114285714285715)","(4.4, 6.4, 5.4)","(7.5, 20.0, 11.899999999999999)","(3.5, 4.8, 4.3)","(4.8, 6.4, 5.4222222222222225)"
09-01-2023 17:39:42.425144,"(5.0, 9.6, 8.524999999999999)","(4.4, 6.4, 5.114285714285715)","(4.4, 6.4, 5.4)","(7.5, 20.0, 11.899999999999999)","(3.5, 4.8, 4.3)","(4.8, 6.4, 5.4799999999999995)"
09-01-2023 17:39:43.468857,"(5.0, 9.6, 8.524999999999999)","(4.4, 6.4, 5.114285714285715)","(4.4, 6.4, 5.4)","(7.5, 19.0, 11.649999999999999)","(3.5, 4.8, 4.3)","(4.8, 6.2, 5.4799999999999995)"
09-01-2023 17:39:44.456199,"(5.0, 9.6, 8.524999999999999)","(4.4, 6.4, 5.114285714285715)","(4.4, 6.4, 5.4)","(7.5, 19.0, 11.649999999999999)","(3.5, 4.8, 4.3)","(4.8, 6.2, 5.4799999999999995)"
09-01-2023 17:39:45.490688,"(5.0, 9.6, 9.0625)","(4.4, 6.2, 5.0625)","(4.4, 6.4, 5.4)","(7.5, 19.0, 11.8)","(3.5, 4.8, 4.3)","(4.8, 6.2, 5.4799999999999995)"
09-01-2023 17:39:46.761060,"(5.0, 9.6, 9.0625)","(4.4, 6.2, 5.0625)","(4.4, 6.4, 5.4)","(7.5, 19.0, 17.226666666666667)","(3.5, 4.8, 4.3)","(4.8, 6.2, 5.4799999999999995)"
09-01-2023 17:39:47.803328,"(5.0, 9.6, 9.0625)","(4.4, 6.2, 5.0625)","(4.4, 6.4, 5.4)","(7.5, 20.0, 17.226666666666667)","(3.5, 4.8, 4.3)","(4.8, 6.2, 5.4799999999999995)"
09-01-2023 17:39:48.872069,"(5.0, 9.6, 9.0625)","(4.4, 6.2, 5.0625)","(4.4, 6.4, 5.800000000000001)","(7.5, 20.0, 15.466666666666667)","(3.5, 4.8, 4.3)","(4.8, 6.2, 5.4799999999999995)"
09-01-2023 17:39:49.862224,"(5.0, 9.6, 9.0625)","(4.4, 6.2, 5.0625)","(4.4, 6.8, 5.66)","(7.5, 20.0, 15.466666666666667)","(3.5, 4.8, 4.3)","(4.8, 6.2, 5.4799999999999995)"
09-01-2023 17:39:50.839873,"(5.0, 9.6, 9.0625)","(4.4, 6.2, 5.0625)","(4.4, 6.8, 5.66)","(7.5, 20.0, 15.466666666666667)","(3.5, 4.8, 4.3)","(4.8, 6.2, 5.4799999999999995)"
09-01-2023 17:39:51.897437,"(5.0, 9.6, 9.0625)","(4.4, 6.2, 5.0625)","(4.4, 6.8, 5.66)","(7.5, 20.0, 13.200000000000001)","(3.5, 4.8, 4.3)","(4.8, 6.2, 5.4799999999999995)"
09-01-2023 17:39:52.831641,"(5.0, 9.6, 9.0625)","(4.4, 6.2, 5.0625)","(4.4, 6.8, 5.66)","(7.5, 20.0, 13.200000000000001)","(3.5, 4.8, 4.3)","(4.8, 6.2, 5.4799999999999995)"
09-01-2023 17:39:53.835398,"(5.0, 9.6, 9.0625)","(4.4, 6.2, 5.0625)","(4.4, 6.8, 5.66)","(7.5, 20.0, 13.200000000000001)","(3.5, 4.8, 4.3)","(4.8, 6.2, 5.4799999999999995)"
