,Mollidor,Hear The Call Nz,Harry Croft,My Ultimate Heston,Chasin Dreamz,Downtown Lucca,Awayovernight Nz,Jaydes Terror,Rocco Variety
08-12-2022 15:06:45.531864,"(19.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 39.38461538461539)","(14.0, 26.0, 18.666666666666668)","(14.0, 24.0, 22.846153846153847)","(9.0, 13.5, 10.227272727272727)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(16.0, 28.0, 26.307692307692307)"
08-12-2022 15:06:46.643846,"(19.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 39.38461538461539)","(14.0, 26.0, 18.666666666666668)","(14.0, 24.0, 22.846153846153847)","(9.0, 13.5, 11.333333333333334)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(16.0, 28.0, 20.666666666666668)"
08-12-2022 15:06:47.745756,"(19.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 30.666666666666668)","(14.0, 26.0, 18.666666666666668)","(14.0, 24.0, 22.846153846153847)","(9.0, 12.5, 10.75)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(16.0, 28.0, 20.666666666666668)"
08-12-2022 15:06:48.890064,"(19.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 39.38461538461539)","(14.0, 26.0, 18.666666666666668)","(14.0, 24.0, 19.0)","(9.0, 12.5, 10.5)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(16.0, 28.0, 26.307692307692307)"
08-12-2022 15:06:50.059140,"(19.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 31.333333333333332)","(14.0, 26.0, 18.666666666666668)","(14.0, 24.0, 22.846153846153847)","(9.0, 12.0, 10.25)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(16.0, 28.0, 21.0)"
08-12-2022 15:06:51.313077,"(19.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 31.333333333333332)","(14.0, 26.0, 18.666666666666668)","(14.0, 24.0, 22.846153846153847)","(9.0, 11.5, 10.4)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(16.0, 28.0, 21.0)"
08-12-2022 15:06:52.586415,"(19.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 31.333333333333332)","(14.0, 26.0, 18.666666666666668)","(14.0, 24.0, 22.846153846153847)","(9.0, 12.5, 10.4)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(16.0, 28.0, 21.0)"
08-12-2022 15:06:53.788946,"(19.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 31.333333333333332)","(14.0, 26.0, 18.666666666666668)","(14.0, 24.0, 19.0)","(9.0, 12.5, 10.4)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(16.0, 28.0, 20.666666666666668)"
08-12-2022 15:06:55.060171,"(19.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 39.38461538461539)","(14.0, 26.0, 18.666666666666668)","(14.0, 24.0, 22.846153846153847)","(9.0, 12.5, 10.4)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(16.0, 28.0, 26.307692307692307)"
08-12-2022 15:06:56.317845,"(19.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 39.38461538461539)","(14.0, 26.0, 18.666666666666668)","(14.0, 24.0, 22.846153846153847)","(9.0, 12.5, 10.4)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(16.0, 28.0, 26.307692307692307)"
08-12-2022 15:06:57.610986,"(19.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 39.38461538461539)","(14.0, 26.0, 18.666666666666668)","(14.0, 24.0, 22.846153846153847)","(9.0, 12.5, 10.4)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(16.0, 28.0, 26.307692307692307)"
08-12-2022 15:06:58.788821,"(19.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 39.38461538461539)","(14.0, 26.0, 18.666666666666668)","(14.0, 24.0, 19.0)","(9.0, 12.5, 10.4)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(16.0, 28.0, 20.666666666666668)"
08-12-2022 15:07:00.044924,"(19.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 30.666666666666668)","(14.0, 26.0, 18.666666666666668)","(14.0, 24.0, 19.0)","(9.0, 12.5, 10.4)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(16.0, 28.0, 20.666666666666668)"
08-12-2022 15:07:01.217953,"(19.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 39.38461538461539)","(14.0, 26.0, 18.666666666666668)","(14.0, 24.0, 22.846153846153847)","(9.0, 12.5, 10.4)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(16.0, 28.0, 26.307692307692307)"
08-12-2022 15:07:02.514810,"(19.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 40.52173913043478)","(14.0, 26.0, 18.666666666666668)","(14.0, 24.0, 19.333333333333332)","(9.0, 12.5, 10.4)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(16.0, 28.0, 21.0)"
08-12-2022 15:07:03.729974,"(19.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 40.52173913043478)","(14.0, 26.0, 18.666666666666668)","(14.0, 24.0, 19.333333333333332)","(9.0, 12.5, 10.4)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(16.0, 28.0, 21.0)"
08-12-2022 15:07:04.892872,"(19.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 40.52173913043478)","(14.0, 26.0, 18.666666666666668)","(14.0, 24.0, 19.333333333333332)","(9.0, 12.5, 10.4)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(16.0, 28.0, 21.0)"
08-12-2022 15:07:06.042905,"(19.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 30.666666666666668)","(14.0, 26.0, 18.666666666666668)","(14.0, 24.0, 19.0)","(9.0, 12.5, 10.4)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(16.0, 28.0, 20.666666666666668)"
08-12-2022 15:07:07.171472,"(19.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 30.666666666666668)","(14.0, 26.0, 18.666666666666668)","(14.0, 24.0, 19.0)","(9.0, 12.5, 10.4)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(16.0, 28.0, 20.666666666666668)"
08-12-2022 15:07:08.299612,"(19.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 30.666666666666668)","(14.0, 26.0, 18.666666666666668)","(14.0, 24.0, 19.0)","(9.0, 12.5, 10.4)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(16.0, 28.0, 26.307692307692307)"
08-12-2022 15:07:09.760235,"(19.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 40.52173913043478)","(14.0, 26.0, 18.666666666666668)","(14.0, 24.0, 19.0)","(9.0, 12.5, 10.4)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(16.0, 28.0, 27.043478260869566)"
08-12-2022 15:07:10.980165,"(19.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 40.52173913043478)","(14.0, 26.0, 18.666666666666668)","(14.0, 24.0, 19.0)","(9.0, 12.5, 10.4)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(16.0, 28.0, 27.043478260869566)"
08-12-2022 15:07:12.333760,"(19.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 40.52173913043478)","(14.0, 26.0, 18.666666666666668)","(14.0, 24.0, 19.0)","(9.0, 12.5, 10.758823529411766)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(16.0, 28.0, 20.666666666666668)"
08-12-2022 15:07:13.456647,"(19.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 30.666666666666668)","(14.0, 26.0, 18.666666666666668)","(14.0, 24.0, 22.846153846153847)","(9.0, 12.5, 10.758823529411766)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(16.0, 28.0, 20.666666666666668)"
08-12-2022 15:07:14.533222,"(19.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 30.666666666666668)","(14.0, 26.0, 18.666666666666668)","(14.0, 24.0, 22.846153846153847)","(9.0, 12.5, 10.942105263157895)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(16.0, 28.0, 20.666666666666668)"
08-12-2022 15:07:15.758409,"(19.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 39.38461538461539)","(14.0, 26.0, 18.666666666666668)","(14.0, 24.0, 23.347826086956523)","(9.0, 12.5, 10.942105263157895)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(16.0, 28.0, 20.666666666666668)"
08-12-2022 15:07:16.949908,"(19.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 40.52173913043478)","(14.0, 26.0, 18.666666666666668)","(14.0, 24.0, 22.846153846153847)","(9.0, 12.5, 10.942105263157895)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(16.0, 28.0, 20.666666666666668)"
08-12-2022 15:07:18.060301,"(19.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 39.38461538461539)","(14.0, 26.0, 18.666666666666668)","(14.0, 24.0, 19.0)","(9.0, 12.5, 10.942105263157895)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(16.0, 28.0, 20.666666666666668)"
08-12-2022 15:07:19.270759,"(19.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 39.38461538461539)","(14.0, 26.0, 18.666666666666668)","(14.0, 24.0, 19.0)","(9.0, 12.5, 10.942105263157895)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(16.0, 28.0, 26.307692307692307)"
08-12-2022 15:07:20.416716,"(19.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 30.666666666666668)","(14.0, 26.0, 18.666666666666668)","(14.0, 24.0, 19.0)","(9.0, 12.5, 10.942105263157895)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(16.0, 28.0, 26.307692307692307)"
08-12-2022 15:07:21.608052,"(19.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 30.666666666666668)","(14.0, 26.0, 18.666666666666668)","(14.0, 24.0, 22.846153846153847)","(9.0, 12.5, 10.942105263157895)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(16.0, 28.0, 26.307692307692307)"
08-12-2022 15:07:22.759098,"(19.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 30.666666666666668)","(14.0, 26.0, 18.666666666666668)","(14.0, 24.0, 22.846153846153847)","(9.0, 12.5, 10.942105263157895)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(16.0, 28.0, 26.307692307692307)"
08-12-2022 15:07:23.957042,"(19.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 39.38461538461539)","(14.0, 26.0, 18.666666666666668)","(14.0, 24.0, 22.846153846153847)","(9.0, 12.5, 10.942105263157895)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(16.0, 28.0, 20.666666666666668)"
08-12-2022 15:07:25.232580,"(20.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 39.38461538461539)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 22.846153846153847)","(9.0, 12.5, 10.942105263157895)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(17.0, 28.0, 26.307692307692307)"
08-12-2022 15:07:26.398368,"(20.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 39.38461538461539)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 19.0)","(9.0, 12.5, 10.942105263157895)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(17.0, 28.0, 26.307692307692307)"
08-12-2022 15:07:27.563342,"(20.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 30.666666666666668)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 22.846153846153847)","(9.0, 12.5, 10.942105263157895)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(17.0, 28.0, 26.307692307692307)"
08-12-2022 15:07:28.656506,"(20.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 39.38461538461539)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 22.846153846153847)","(9.0, 12.5, 11.026315789473685)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(17.0, 28.0, 20.666666666666668)"
08-12-2022 15:07:29.905135,"(20.0, 36.0, 31.714285714285715)","(1.85, 99999, 99990)","(21.0, 42.0, 40.52173913043478)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 19.0)","(9.0, 12.5, 11.026315789473685)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(17.0, 28.0, 20.666666666666668)"
08-12-2022 15:07:31.065291,"(20.0, 36.0, 31.714285714285715)","(1.85, 99999, 99990)","(21.0, 42.0, 40.52173913043478)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 19.0)","(9.0, 12.5, 11.026315789473685)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(17.0, 28.0, 26.307692307692307)"
08-12-2022 15:07:32.165619,"(20.0, 36.0, 31.714285714285715)","(1.85, 99999, 99990)","(21.0, 42.0, 30.666666666666668)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 22.846153846153847)","(9.0, 12.5, 9.38888888888889)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(17.0, 28.0, 26.307692307692307)"
08-12-2022 15:07:33.403583,"(20.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 30.666666666666668)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 22.846153846153847)","(9.0, 12.5, 9.38888888888889)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(17.0, 28.0, 26.307692307692307)"
08-12-2022 15:07:34.692446,"(20.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 39.38461538461539)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 22.846153846153847)","(9.0, 12.5, 11.026315789473685)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(17.0, 28.0, 20.666666666666668)"
08-12-2022 15:07:35.966413,"(20.0, 36.0, 34.69565217391305)","(1.85, 99999, 99990)","(21.0, 42.0, 40.52173913043478)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 19.0)","(9.0, 12.5, 11.53448275862069)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(17.0, 28.0, 26.307692307692307)"
08-12-2022 15:07:37.331804,"(20.0, 36.0, 34.69565217391305)","(1.85, 99999, 99990)","(21.0, 42.0, 40.52173913043478)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 22.846153846153847)","(9.0, 12.5, 10.74)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(17.0, 28.0, 26.307692307692307)"
08-12-2022 15:07:38.489064,"(20.0, 36.0, 30.4)","(1.85, 99999, 99990)","(21.0, 42.0, 39.38461538461539)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 23.347826086956523)","(9.0, 12.5, 10.74)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(17.0, 28.0, 26.307692307692307)"
08-12-2022 15:07:39.677666,"(20.0, 36.0, 30.4)","(1.85, 99999, 99990)","(21.0, 42.0, 30.666666666666668)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 23.347826086956523)","(9.0, 12.5, 10.74)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(17.0, 28.0, 20.666666666666668)"
08-12-2022 15:07:40.895889,"(20.0, 36.0, 31.714285714285715)","(1.85, 99999, 99990)","(21.0, 42.0, 30.666666666666668)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 22.846153846153847)","(9.0, 12.5, 11.122222222222222)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(17.0, 28.0, 26.307692307692307)"
08-12-2022 15:07:42.196276,"(20.0, 36.0, 31.714285714285715)","(1.85, 99999, 99990)","(21.0, 42.0, 36.666666666666664)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 19.0)","(9.0, 12.5, 12.35909090909091)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(17.0, 28.0, 27.043478260869566)"
08-12-2022 15:07:43.539021,"(21.0, 36.0, 31.714285714285715)","(1.85, 99999, 99990)","(21.0, 42.0, 36.666666666666664)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 22.846153846153847)","(10.0, 12.5, 11.773913043478261)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(18.0, 28.0, 27.043478260869566)"
08-12-2022 15:07:44.738306,"(21.0, 36.0, 31.714285714285715)","(1.85, 99999, 99990)","(21.0, 42.0, 36.666666666666664)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 22.0)","(10.0, 12.0, 12.241666666666667)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(18.0, 28.0, 25.066666666666666)"
08-12-2022 15:07:45.954749,"(21.0, 36.0, 31.714285714285715)","(1.85, 99999, 99990)","(21.0, 42.0, 36.666666666666664)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 22.0)","(10.0, 12.5, 10.95)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(18.0, 28.0, 19.2)"
08-12-2022 15:07:47.122382,"(21.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 36.666666666666664)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 19.0)","(10.0, 12.5, 12.0875)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(18.0, 28.0, 20.666666666666668)"
08-12-2022 15:07:48.226503,"(21.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 37.14285714285714)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 19.0)","(10.0, 12.5, 12.0875)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(18.0, 28.0, 27.043478260869566)"
08-12-2022 15:07:49.488869,"(21.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 39.5)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 22.0)","(10.0, 12.5, 12.352380952380951)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(18.0, 28.0, 26.240000000000002)"
08-12-2022 15:07:50.639299,"(21.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 39.5)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 22.0)","(10.0, 12.5, 12.352380952380951)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(18.0, 28.0, 26.240000000000002)"
08-12-2022 15:07:51.786441,"(21.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 39.5)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 22.846153846153847)","(10.0, 12.5, 12.218181818181819)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(18.0, 28.0, 26.307692307692307)"
08-12-2022 15:07:52.931239,"(21.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 31.333333333333332)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 19.0)","(10.0, 12.5, 12.0875)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(18.0, 28.0, 20.666666666666668)"
08-12-2022 15:07:54.080796,"(21.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 31.333333333333332)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 18.0)","(10.0, 12.5, 12.0875)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(18.0, 28.0, 19.2)"
08-12-2022 15:07:55.258749,"(21.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 39.53846153846154)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 22.0)","(10.0, 12.5, 12.218181818181819)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(18.0, 28.0, 25.066666666666666)"
08-12-2022 15:07:56.434520,"(21.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 39.53846153846154)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 23.347826086956523)","(10.0, 12.5, 12.352380952380951)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(18.0, 28.0, 27.043478260869566)"
08-12-2022 15:07:57.634310,"(21.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 40.608695652173914)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 23.347826086956523)","(10.0, 12.5, 12.352380952380951)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(18.0, 28.0, 27.043478260869566)"
08-12-2022 15:07:58.945451,"(21.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 32.0)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 18.0)","(10.0, 12.5, 12.0875)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(18.0, 28.0, 19.2)"
08-12-2022 15:08:00.300978,"(21.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 32.0)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 18.0)","(10.0, 12.5, 12.0875)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(18.0, 28.0, 19.2)"
08-12-2022 15:08:01.667110,"(21.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 32.0)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 22.846153846153847)","(10.0, 12.5, 12.218181818181819)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(18.0, 28.0, 26.307692307692307)"
08-12-2022 15:08:02.888144,"(21.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 39.69230769230769)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 22.0)","(10.0, 12.5, 11.92)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(18.0, 28.0, 26.307692307692307)"
08-12-2022 15:08:04.093912,"(21.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 39.69230769230769)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 22.846153846153847)","(10.0, 12.5, 11.92)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(18.0, 28.0, 25.066666666666666)"
08-12-2022 15:08:05.360810,"(21.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 39.69230769230769)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 19.0)","(10.0, 12.5, 11.92)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(18.0, 28.0, 19.2)"
08-12-2022 15:08:06.452829,"(21.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 39.69230769230769)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 19.0)","(10.0, 12.5, 11.92)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(18.0, 28.0, 25.066666666666666)"
08-12-2022 15:08:07.520434,"(21.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 31.333333333333332)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 22.0)","(10.0, 12.5, 11.92)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(18.0, 28.0, 25.066666666666666)"
08-12-2022 15:08:08.562866,"(21.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 39.53846153846154)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 19.0)","(10.0, 12.5, 11.983333333333334)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(18.0, 28.0, 20.666666666666668)"
08-12-2022 15:08:09.684054,"(21.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 39.53846153846154)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 19.0)","(10.0, 12.5, 11.983333333333334)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(18.0, 28.0, 20.666666666666668)"
08-12-2022 15:08:10.797698,"(21.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 39.53846153846154)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 18.0)","(10.0, 12.5, 11.983333333333334)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(18.0, 28.0, 19.2)"
08-12-2022 15:08:11.957648,"(21.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 31.333333333333332)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 22.0)","(10.0, 12.5, 11.983333333333334)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(18.0, 28.0, 25.066666666666666)"
08-12-2022 15:08:13.115806,"(21.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 31.333333333333332)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 22.846153846153847)","(10.0, 12.5, 11.983333333333334)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(18.0, 28.0, 26.307692307692307)"
08-12-2022 15:08:14.322282,"(21.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 39.53846153846154)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 19.0)","(10.0, 12.5, 11.983333333333334)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(18.0, 28.0, 20.666666666666668)"
08-12-2022 15:08:15.515756,"(21.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 39.53846153846154)","(15.0, 26.0, 18.666666666666668)","(14.0, 24.0, 18.666666666666668)","(10.0, 12.5, 11.983333333333334)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(18.0, 28.0, 19.2)"
08-12-2022 15:08:16.750083,"(21.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 39.53846153846154)","(15.0, 26.0, 18.666666666666668)","(14.0, 23.0, 22.0)","(10.0, 12.5, 11.983333333333334)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(18.0, 28.0, 25.066666666666666)"
08-12-2022 15:08:18.172440,"(21.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 31.333333333333332)","(15.0, 26.0, 18.666666666666668)","(14.0, 23.0, 21.083333333333332)","(10.0, 12.5, 11.983333333333334)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(18.0, 28.0, 26.307692307692307)"
08-12-2022 15:08:19.489079,"(21.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 39.53846153846154)","(15.0, 26.0, 18.666666666666668)","(14.0, 22.0, 21.083333333333332)","(10.0, 12.5, 11.983333333333334)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(18.0, 28.0, 26.307692307692307)"
08-12-2022 15:08:20.694171,"(21.0, 36.0, 26.0)","(1.85, 99999, 99990)","(21.0, 42.0, 39.53846153846154)","(15.0, 26.0, 18.666666666666668)","(14.0, 22.0, 17.666666666666668)","(10.0, 12.5, 11.983333333333334)","(3.0, 99999, 99990)","(26.0, 48.0, 42.25)","(18.0, 28.0, 19.2)"
