,Smiling Walnut,Chinotto Girl,Jingalong Lotte,Ginger Jess,Shaq Owes,Eris Lucy,Winter Skye,Shrimp Boat
10-01-2023 18:26:18.280509,"(3.4, 6.8, 6.463157894736842)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 33.66666666666667)","(31.0, 170.0, 148.0)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.33333333333333)"
10-01-2023 18:26:19.422867,"(3.4, 6.8, 6.463157894736842)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 33.66666666666667)","(31.0, 170.0, 148.0)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.33333333333333)"
10-01-2023 18:26:20.649289,"(3.4, 6.8, 6.463157894736842)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 33.66666666666667)","(31.0, 170.0, 148.0)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.33333333333333)"
10-01-2023 18:26:21.902037,"(3.4, 6.8, 6.463157894736842)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 33.66666666666667)","(31.0, 170.0, 148.0)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.33333333333333)"
10-01-2023 18:26:23.165176,"(3.4, 6.8, 6.463157894736842)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 33.66666666666667)","(31.0, 170.0, 148.0)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.33333333333333)"
10-01-2023 18:26:24.452089,"(3.4, 6.8, 6.463157894736842)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 33.66666666666667)","(31.0, 170.0, 148.0)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.33333333333333)"
10-01-2023 18:26:25.562096,"(3.4, 6.8, 6.463157894736842)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 33.66666666666667)","(31.0, 170.0, 148.0)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.33333333333333)"
10-01-2023 18:26:26.683512,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 33.66666666666667)","(31.0, 170.0, 148.0)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.33333333333333)"
10-01-2023 18:26:27.745739,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 33.66666666666667)","(31.0, 170.0, 148.0)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.33333333333333)"
10-01-2023 18:26:28.872631,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 33.66666666666667)","(31.0, 170.0, 148.0)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.33333333333333)"
10-01-2023 18:26:29.938147,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 33.66666666666667)","(31.0, 170.0, 148.0)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.33333333333333)"
10-01-2023 18:26:31.311095,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 33.66666666666667)","(31.0, 170.0, 148.0)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.33333333333333)"
10-01-2023 18:26:32.828903,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 33.66666666666667)","(31.0, 170.0, 109.0)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.33333333333333)"
10-01-2023 18:26:34.143143,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 33.66666666666667)","(31.0, 180.0, 148.0)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.33333333333333)"
10-01-2023 18:26:35.471926,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 33.66666666666667)","(31.0, 170.0, 148.0)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.33333333333333)"
10-01-2023 18:26:36.639816,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 34.1875)","(31.0, 170.0, 148.0)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.33333333333333)"
10-01-2023 18:26:37.797632,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 34.1875)","(31.0, 170.0, 148.0)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.33333333333333)"
10-01-2023 18:26:38.938493,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 34.1875)","(31.0, 170.0, 148.0)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.33333333333333)"
10-01-2023 18:26:40.126617,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 34.1875)","(31.0, 170.0, 148.0)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.33333333333333)"
10-01-2023 18:26:41.307265,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 34.1875)","(31.0, 170.0, 148.0)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.33333333333333)"
10-01-2023 18:26:42.509183,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 21.583333333333332)","(31.0, 170.0, 148.0)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.9375)"
10-01-2023 18:26:43.653487,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 21.583333333333332)","(31.0, 170.0, 148.0)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.9375)"
10-01-2023 18:26:44.978585,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 21.583333333333332)","(31.0, 170.0, 148.0)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.9375)"
10-01-2023 18:26:46.241057,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 21.583333333333332)","(31.0, 170.0, 148.0)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.9375)"
10-01-2023 18:26:47.479271,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 21.583333333333332)","(31.0, 170.0, 99.0)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.9375)"
10-01-2023 18:26:48.774226,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 21.583333333333332)","(31.0, 160.0, 131.33333333333334)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.9375)"
10-01-2023 18:26:50.087735,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 21.583333333333332)","(31.0, 150.0, 131.33333333333334)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.9375)"
10-01-2023 18:26:51.509172,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 21.583333333333332)","(31.0, 150.0, 131.33333333333334)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.9375)"
10-01-2023 18:26:52.765857,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 21.583333333333332)","(31.0, 150.0, 131.33333333333334)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.9375)"
10-01-2023 18:26:53.987791,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 31.583333333333336)","(31.0, 150.0, 131.33333333333334)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.9375)"
10-01-2023 18:26:55.465194,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 31.583333333333336)","(31.0, 150.0, 99.0)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.9375)"
10-01-2023 18:26:56.809615,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 31.583333333333336)","(31.0, 160.0, 131.33333333333334)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.9375)"
10-01-2023 18:26:58.264598,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 31.583333333333336)","(31.0, 150.0, 131.33333333333334)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.9375)"
10-01-2023 18:26:59.703205,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 31.583333333333336)","(31.0, 150.0, 131.33333333333334)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.9375)"
10-01-2023 18:27:01.076042,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 31.583333333333336)","(31.0, 150.0, 131.33333333333334)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.9375)"
10-01-2023 18:27:02.546992,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 31.583333333333336)","(31.0, 150.0, 131.33333333333334)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.9375)"
10-01-2023 18:27:03.915333,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 31.583333333333336)","(31.0, 150.0, 131.33333333333334)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.9375)"
10-01-2023 18:27:05.197391,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 31.583333333333336)","(31.0, 150.0, 131.33333333333334)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.9375)"
10-01-2023 18:27:06.445609,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 31.583333333333336)","(31.0, 150.0, 131.33333333333334)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.9375)"
10-01-2023 18:27:07.625688,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 31.583333333333336)","(31.0, 150.0, 131.33333333333334)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.9375)"
10-01-2023 18:27:08.839668,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 31.583333333333336)","(31.0, 150.0, 131.33333333333334)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.9375)"
10-01-2023 18:27:10.097350,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 31.583333333333336)","(31.0, 150.0, 131.33333333333334)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.9375)"
10-01-2023 18:27:11.429520,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 31.583333333333336)","(31.0, 150.0, 131.33333333333334)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.9375)"
10-01-2023 18:27:12.587766,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 31.583333333333336)","(31.0, 150.0, 131.33333333333334)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.9375)"
10-01-2023 18:27:13.959324,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 31.583333333333336)","(31.0, 150.0, 131.33333333333334)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.9375)"
10-01-2023 18:27:15.208131,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 31.583333333333336)","(31.0, 150.0, 131.33333333333334)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.9375)"
10-01-2023 18:27:16.391708,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 31.583333333333336)","(31.0, 150.0, 131.33333333333334)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.9375)"
10-01-2023 18:27:17.596022,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 31.583333333333336)","(31.0, 150.0, 131.33333333333334)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.9375)"
10-01-2023 18:27:18.796211,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 31.583333333333336)","(31.0, 150.0, 131.33333333333334)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.9375)"
10-01-2023 18:27:20.065153,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 31.583333333333336)","(31.0, 150.0, 131.33333333333334)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.9375)"
10-01-2023 18:27:21.299914,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 31.583333333333336)","(31.0, 150.0, 131.33333333333334)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 37.470588235294116)"
10-01-2023 18:27:22.502628,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 31.583333333333336)","(31.0, 160.0, 99.0)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.73529411764706)"
10-01-2023 18:27:23.983980,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 31.583333333333336)","(31.0, 160.0, 131.33333333333334)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.73529411764706)"
10-01-2023 18:27:25.208209,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 31.583333333333336)","(31.0, 150.0, 131.33333333333334)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.73529411764706)"
10-01-2023 18:27:26.582912,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 61.5)","(16.0, 42.0, 31.583333333333336)","(31.0, 150.0, 131.33333333333334)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.73529411764706)"
10-01-2023 18:27:28.089019,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 58.5)","(16.0, 42.0, 31.583333333333336)","(31.0, 150.0, 60.714285714285715)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.73529411764706)"
10-01-2023 18:27:29.323077,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 58.5)","(16.0, 42.0, 31.583333333333336)","(31.0, 140.0, 56.75)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.73529411764706)"
10-01-2023 18:27:30.440015,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 58.5)","(16.0, 42.0, 31.583333333333336)","(31.0, 140.0, 56.75)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.73529411764706)"
10-01-2023 18:27:31.571860,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 58.5)","(16.0, 42.0, 31.583333333333336)","(31.0, 140.0, 56.75)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.73529411764706)"
10-01-2023 18:27:32.736337,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 58.5)","(16.0, 42.0, 31.583333333333336)","(31.0, 140.0, 56.75)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.73529411764706)"
10-01-2023 18:27:33.933508,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 58.5)","(16.0, 42.0, 31.583333333333336)","(31.0, 140.0, 56.75)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.73529411764706)"
10-01-2023 18:27:35.118484,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 58.5)","(16.0, 42.0, 31.583333333333336)","(31.0, 140.0, 56.75)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.73529411764706)"
10-01-2023 18:27:36.237848,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 58.5)","(16.0, 42.0, 31.583333333333336)","(31.0, 140.0, 56.75)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.73529411764706)"
10-01-2023 18:27:37.368637,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 58.5)","(16.0, 42.0, 31.583333333333336)","(31.0, 140.0, 103.0)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.73529411764706)"
10-01-2023 18:27:38.536477,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 58.5)","(16.0, 42.0, 31.583333333333336)","(31.0, 140.0, 103.0)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.73529411764706)"
10-01-2023 18:27:39.742471,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 58.5)","(16.0, 42.0, 31.583333333333336)","(31.0, 140.0, 103.0)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 36.73529411764706)"
10-01-2023 18:27:40.882164,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 41.0)","(16.0, 42.0, 28.666666666666668)","(31.0, 140.0, 124.14285714285714)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 24.53846153846154)"
10-01-2023 18:27:42.061145,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 41.0)","(16.0, 42.0, 28.666666666666668)","(31.0, 140.0, 124.14285714285714)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 24.53846153846154)"
10-01-2023 18:27:43.278144,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 41.0)","(16.0, 42.0, 28.666666666666668)","(31.0, 140.0, 124.14285714285714)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 24.53846153846154)"
10-01-2023 18:27:44.458424,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 41.0)","(16.0, 42.0, 28.666666666666668)","(31.0, 140.0, 124.14285714285714)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 24.53846153846154)"
10-01-2023 18:27:45.601986,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 41.0)","(16.0, 42.0, 28.666666666666668)","(31.0, 140.0, 124.14285714285714)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 24.53846153846154)"
10-01-2023 18:27:46.694600,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 41.0)","(16.0, 42.0, 28.666666666666668)","(31.0, 140.0, 149.85714285714286)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 24.53846153846154)"
10-01-2023 18:27:47.783855,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 41.0)","(16.0, 42.0, 28.666666666666668)","(31.0, 170.0, 149.85714285714286)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 24.53846153846154)"
10-01-2023 18:27:48.868577,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 41.0)","(16.0, 42.0, 28.666666666666668)","(31.0, 170.0, 149.85714285714286)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 24.53846153846154)"
10-01-2023 18:27:49.980150,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 41.0)","(16.0, 42.0, 28.666666666666668)","(31.0, 170.0, 149.85714285714286)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 24.53846153846154)"
10-01-2023 18:27:51.115226,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 41.0)","(16.0, 42.0, 28.666666666666668)","(31.0, 170.0, 149.85714285714286)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 24.53846153846154)"
10-01-2023 18:27:52.177751,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 41.0)","(16.0, 42.0, 28.666666666666668)","(31.0, 170.0, 149.85714285714286)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 24.53846153846154)"
10-01-2023 18:27:53.199221,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 41.0)","(16.0, 42.0, 28.666666666666668)","(31.0, 170.0, 149.85714285714286)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 24.53846153846154)"
10-01-2023 18:27:54.203382,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 41.0)","(16.0, 42.0, 28.666666666666668)","(31.0, 170.0, 149.85714285714286)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 24.53846153846154)"
10-01-2023 18:27:55.191484,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 41.0)","(16.0, 42.0, 28.666666666666668)","(31.0, 170.0, 149.85714285714286)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 24.53846153846154)"
10-01-2023 18:27:56.197653,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 41.0)","(16.0, 42.0, 28.666666666666668)","(31.0, 170.0, 124.14285714285714)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 24.53846153846154)"
10-01-2023 18:27:57.224185,"(3.4, 6.8, 6.35)","(3.1, 4.2, 3.9625000000000004)","(4.6, 7.4, 6.433333333333334)","(21.0, 95.0, 41.0)","(16.0, 42.0, 28.666666666666668)","(31.0, 140.0, 124.14285714285714)","(3.5, 5.8, 3.8444444444444446)","(17.0, 46.0, 24.53846153846154)"
