,Yuna Bale,Bruisin Bull,Silver Lad,Tiger Worm,Whiskey Roll,Muddle Puddle,Bye Bye Blues,Nitro Britt
09-01-2023 18:47:48.268967,"(11.0, 14.0, 13.067567567567568)","(9.0, 12.0, 11.307692307692308)","(5.0, 13.0, 12.40625)","(8.5, 12.0, 11.214285714285714)","(3.6, 4.9, 4.862500000000001)","(11.0, 12.5, 11.3)","(4.4, 4.8, 4.7942857142857145)","(5.0, 6.4, 6.105882352941177)"
09-01-2023 18:47:49.657139,"(11.0, 14.0, 13.067567567567568)","(9.0, 12.0, 11.307692307692308)","(5.0, 13.0, 12.40625)","(8.5, 12.0, 11.083333333333334)","(3.6, 4.9, 4.862500000000001)","(11.0, 12.5, 11.3)","(4.4, 4.8, 4.7942857142857145)","(5.0, 6.4, 6.105882352941177)"
09-01-2023 18:47:50.983661,"(11.0, 14.0, 13.067567567567568)","(9.0, 12.0, 11.307692307692308)","(5.0, 13.0, 12.40625)","(8.5, 12.0, 11.083333333333334)","(3.6, 4.9, 4.905263157894737)","(11.0, 12.5, 11.3)","(4.4, 4.8, 4.7942857142857145)","(5.0, 6.4, 6.105882352941177)"
09-01-2023 18:47:52.549529,"(11.0, 14.0, 13.067567567567568)","(9.0, 12.0, 11.307692307692308)","(5.0, 13.0, 12.40625)","(8.5, 12.0, 11.083333333333334)","(3.6, 5.0, 4.905263157894737)","(11.0, 12.5, 11.3)","(4.4, 4.8, 4.7942857142857145)","(5.0, 6.4, 6.105882352941177)"
09-01-2023 18:47:54.042685,"(11.0, 14.0, 13.067567567567568)","(9.0, 12.0, 11.55)","(5.0, 13.0, 12.472222222222221)","(8.5, 12.0, 11.083333333333334)","(3.6, 5.0, 4.877272727272727)","(11.0, 12.5, 11.3)","(4.4, 4.8, 4.7942857142857145)","(5.0, 6.4, 6.105882352941177)"
09-01-2023 18:47:55.542407,"(11.0, 14.0, 13.067567567567568)","(9.0, 12.0, 11.55)","(5.0, 13.0, 12.472222222222221)","(8.5, 12.0, 11.25)","(3.6, 5.0, 4.877272727272727)","(11.0, 12.5, 11.3)","(4.4, 4.8, 4.7942857142857145)","(5.0, 6.4, 6.105882352941177)"
09-01-2023 18:47:56.704193,"(11.0, 14.0, 13.067567567567568)","(9.0, 12.0, 11.55)","(5.0, 13.0, 12.472222222222221)","(8.5, 12.0, 11.25)","(3.6, 5.0, 4.877272727272727)","(11.0, 12.5, 11.3)","(4.4, 4.8, 4.7942857142857145)","(5.0, 6.4, 6.105882352941177)"
09-01-2023 18:47:57.934503,"(11.0, 14.0, 13.067567567567568)","(9.0, 12.0, 11.55)","(5.0, 13.0, 12.472222222222221)","(8.5, 12.0, 11.25)","(3.6, 5.0, 4.877272727272727)","(11.0, 12.5, 11.24)","(4.4, 4.8, 4.7942857142857145)","(5.0, 6.4, 6.114285714285715)"
09-01-2023 18:47:59.154849,"(11.0, 14.0, 13.067567567567568)","(9.0, 12.0, 11.55)","(5.0, 13.0, 12.472222222222221)","(8.5, 12.0, 10.73076923076923)","(3.6, 5.0, 4.877272727272727)","(11.0, 12.5, 11.333333333333334)","(4.4, 4.8, 4.7942857142857145)","(5.0, 6.4, 6.114285714285715)"
09-01-2023 18:48:00.384530,"(11.0, 14.0, 13.067567567567568)","(9.0, 12.0, 11.55)","(5.0, 13.0, 12.472222222222221)","(8.5, 12.0, 10.73076923076923)","(3.6, 5.0, 4.877272727272727)","(11.0, 12.0, 11.333333333333334)","(4.4, 4.8, 4.7942857142857145)","(5.0, 6.4, 6.114285714285715)"
09-01-2023 18:48:01.591821,"(11.0, 14.0, 13.067567567567568)","(9.0, 12.0, 11.55)","(5.0, 13.0, 12.414634146341463)","(8.5, 12.0, 10.75)","(3.6, 5.0, 4.864516129032258)","(11.0, 12.0, 11.266666666666667)","(4.4, 4.8, 4.802222222222222)","(5.0, 6.4, 6.094117647058823)"
09-01-2023 18:48:03.049071,"(11.0, 14.0, 13.28125)","(9.0, 12.0, 11.738095238095237)","(5.0, 13.0, 12.414634146341463)","(8.5, 11.5, 10.642857142857142)","(3.6, 4.9, 4.861904761904762)","(11.0, 12.0, 11.266666666666667)","(4.4, 5.0, 4.8969696969696965)","(5.0, 6.4, 6.094117647058823)"
09-01-2023 18:48:04.271779,"(11.0, 14.0, 13.28125)","(9.0, 12.0, 11.738095238095237)","(5.0, 13.0, 12.414634146341463)","(8.5, 11.5, 10.066666666666666)","(3.6, 4.9, 4.896296296296296)","(11.0, 12.0, 11.423076923076923)","(4.4, 5.0, 4.92)","(5.0, 6.4, 6.228571428571429)"
09-01-2023 18:48:05.652527,"(11.0, 14.0, 13.25)","(9.0, 12.0, 11.75)","(5.0, 13.0, 12.414634146341463)","(8.5, 11.0, 9.847058823529412)","(3.6, 5.0, 4.896296296296296)","(11.0, 12.0, 11.375)","(4.4, 5.0, 4.96)","(5.0, 6.4, 6.177777777777778)"
09-01-2023 18:48:06.921539,"(11.0, 13.5, 13.233333333333333)","(9.0, 12.0, 11.75)","(5.0, 13.0, 12.414634146341463)","(8.5, 11.0, 9.821052631578947)","(3.6, 5.0, 4.896296296296296)","(11.0, 12.0, 11.375)","(4.4, 5.0, 5.018181818181818)","(5.0, 6.4, 6.177777777777778)"
09-01-2023 18:48:08.120947,"(11.0, 13.5, 13.192307692307692)","(9.0, 12.0, 11.75)","(5.0, 13.0, 12.414634146341463)","(8.5, 11.0, 9.821052631578947)","(3.6, 5.0, 4.896296296296296)","(11.0, 12.0, 11.375)","(4.4, 5.1, 5.0)","(5.0, 6.4, 6.177777777777778)"
09-01-2023 18:48:09.279518,"(11.0, 13.5, 13.192307692307692)","(9.0, 12.0, 11.642857142857142)","(5.0, 13.0, 12.414634146341463)","(8.5, 11.0, 10.06)","(3.6, 5.0, 4.9625)","(11.0, 12.0, 11.375)","(4.4, 5.1, 4.956521739130435)","(5.0, 6.4, 6.177777777777778)"
09-01-2023 18:48:10.462795,"(11.0, 13.5, 13.0)","(9.0, 12.0, 11.53125)","(5.0, 13.0, 12.414634146341463)","(8.5, 10.5, 10.06)","(3.6, 5.0, 4.8310344827586205)","(11.0, 12.0, 11.375)","(4.4, 5.1, 4.944)","(5.0, 6.4, 6.177777777777778)"
09-01-2023 18:48:11.735466,"(11.0, 13.5, 13.0)","(9.0, 12.0, 11.7)","(5.0, 13.0, 12.414634146341463)","(8.5, 10.5, 9.675)","(3.6, 5.1, 4.920689655172414)","(11.0, 12.0, 11.375)","(4.4, 5.1, 4.942424242424242)","(5.0, 6.4, 6.177777777777778)"
09-01-2023 18:48:12.867794,"(11.0, 13.5, 13.0)","(9.0, 12.0, 11.7)","(5.0, 13.0, 12.414634146341463)","(8.5, 10.5, 9.675)","(3.6, 5.1, 4.920689655172414)","(11.0, 12.0, 11.321428571428571)","(4.4, 5.1, 4.942424242424242)","(5.0, 6.4, 6.177777777777778)"
09-01-2023 18:48:13.976327,"(11.0, 13.5, 13.0)","(9.0, 12.0, 11.7)","(5.0, 13.0, 12.414634146341463)","(8.5, 10.5, 9.675)","(3.6, 5.1, 4.920689655172414)","(11.0, 12.0, 11.321428571428571)","(4.4, 5.1, 4.914285714285715)","(5.0, 6.4, 6.177777777777778)"
09-01-2023 18:48:15.074821,"(11.0, 13.5, 12.95)","(9.0, 12.0, 11.7)","(5.0, 13.0, 12.414634146341463)","(8.5, 10.5, 9.675)","(3.6, 5.1, 4.9375)","(11.0, 12.0, 11.321428571428571)","(4.4, 5.1, 4.914285714285715)","(5.0, 6.4, 6.177777777777778)"
09-01-2023 18:48:16.119616,"(11.0, 13.5, 12.95)","(9.0, 12.0, 11.7)","(5.0, 13.0, 12.414634146341463)","(8.5, 10.5, 9.675)","(3.6, 5.1, 4.9375)","(11.0, 12.0, 11.321428571428571)","(4.4, 5.1, 4.914285714285715)","(5.0, 6.4, 6.177777777777778)"
09-01-2023 18:48:17.407890,"(11.0, 13.5, 12.88888888888889)","(9.0, 12.0, 11.7)","(5.0, 13.0, 12.414634146341463)","(8.5, 10.5, 9.675)","(3.6, 5.1, 4.9375)","(11.0, 12.0, 11.321428571428571)","(4.4, 5.1, 4.932258064516129)","(5.0, 6.4, 6.177777777777778)"
09-01-2023 18:48:18.679951,"(11.0, 13.5, 12.88888888888889)","(9.0, 12.0, 11.55)","(5.0, 13.0, 12.414634146341463)","(8.5, 10.5, 9.675)","(3.6, 5.1, 4.955555555555556)","(11.0, 12.0, 11.321428571428571)","(4.4, 5.1, 4.944)","(5.0, 6.4, 6.177777777777778)"
09-01-2023 18:48:20.391528,"(11.0, 13.5, 12.88888888888889)","(9.0, 12.0, 11.608695652173912)","(5.0, 13.0, 12.414634146341463)","(8.5, 10.5, 9.675)","(3.6, 5.1, 4.991666666666667)","(11.0, 12.0, 11.321428571428571)","(4.4, 5.1, 4.942424242424242)","(5.0, 6.4, 6.177777777777778)"
09-01-2023 18:48:21.651512,"(11.0, 13.5, 12.88888888888889)","(9.0, 12.0, 11.608695652173912)","(5.0, 13.0, 12.414634146341463)","(8.5, 10.5, 9.675)","(3.6, 5.1, 4.991666666666667)","(11.0, 12.0, 11.321428571428571)","(4.4, 5.1, 4.942424242424242)","(5.0, 6.4, 6.177777777777778)"
09-01-2023 18:48:22.878100,"(11.0, 13.5, 13.0)","(9.0, 12.0, 11.608695652173912)","(5.0, 13.0, 12.414634146341463)","(8.5, 10.5, 9.675)","(3.6, 5.1, 4.991666666666667)","(11.0, 12.0, 11.321428571428571)","(4.4, 5.1, 4.914285714285715)","(5.0, 6.4, 6.177777777777778)"
09-01-2023 18:48:24.057905,"(11.0, 13.5, 13.021739130434783)","(9.0, 12.0, 11.787878787878787)","(5.0, 13.0, 12.333333333333334)","(8.5, 10.5, 9.675)","(3.6, 5.1, 4.964705882352941)","(11.0, 12.0, 11.293103448275861)","(4.4, 5.1, 4.914285714285715)","(5.0, 6.4, 6.177777777777778)"
09-01-2023 18:48:25.277616,"(11.0, 13.5, 12.989795918367347)","(9.0, 12.0, 11.805555555555555)","(5.0, 13.0, 12.333333333333334)","(8.5, 10.5, 9.675)","(3.6, 5.1, 4.995454545454545)","(11.0, 11.5, 11.047619047619047)","(4.4, 5.1, 4.98936170212766)","(5.0, 6.4, 6.257142857142857)"
09-01-2023 18:48:26.616386,"(11.0, 13.5, 12.989795918367347)","(9.0, 12.0, 11.803571428571429)","(5.0, 13.0, 12.333333333333334)","(8.5, 10.5, 9.675)","(3.6, 5.1, 4.995454545454545)","(11.0, 11.5, 11.047619047619047)","(4.4, 5.1, 4.98936170212766)","(5.0, 6.4, 6.218181818181819)"
09-01-2023 18:48:27.914253,"(11.0, 13.5, 12.989795918367347)","(9.0, 12.0, 11.774193548387096)","(5.0, 13.0, 12.333333333333334)","(8.5, 10.5, 9.675)","(3.6, 5.1, 4.980769230769231)","(11.0, 11.5, 11.047619047619047)","(4.4, 5.1, 5.0)","(5.0, 6.4, 6.218181818181819)"
09-01-2023 18:48:29.206090,"(11.0, 13.5, 12.989795918367347)","(9.0, 12.0, 11.81081081081081)","(5.0, 13.0, 12.333333333333334)","(8.5, 10.5, 9.675)","(3.6, 5.0, 4.723076923076923)","(11.0, 11.5, 10.90625)","(4.4, 5.1, 5.05)","(5.0, 6.4, 6.276923076923077)"
09-01-2023 18:48:30.479657,"(11.0, 13.5, 12.989795918367347)","(9.0, 12.0, 12.363636363636363)","(5.0, 13.0, 11.55)","(8.5, 10.5, 9.888)","(3.6, 4.8, 4.669230769230769)","(11.0, 11.5, 10.957142857142857)","(4.4, 5.1, 5.033333333333333)","(5.0, 6.4, 6.315789473684211)"
09-01-2023 18:48:31.582121,"(11.0, 13.5, 12.989795918367347)","(9.0, 12.5, 12.363636363636363)","(5.0, 12.0, 11.55)","(8.5, 10.5, 9.888)","(3.6, 4.8, 4.669230769230769)","(11.0, 11.5, 10.970588235294118)","(4.4, 5.1, 5.056521739130434)","(5.0, 6.6, 6.315789473684211)"
09-01-2023 18:48:32.724690,"(11.0, 13.5, 12.989795918367347)","(9.0, 12.5, 12.458333333333334)","(5.0, 12.0, 11.541666666666666)","(8.5, 10.5, 9.933333333333334)","(3.6, 4.8, 4.6499999999999995)","(11.0, 11.0, 10.708333333333334)","(4.4, 5.1, 5.056521739130434)","(5.0, 6.6, 6.346666666666667)"
09-01-2023 18:48:33.816017,"(11.0, 13.5, 12.989795918367347)","(9.0, 13.0, 12.458333333333334)","(5.0, 12.0, 11.518518518518519)","(8.5, 10.5, 9.933333333333334)","(3.6, 4.8, 4.6499999999999995)","(11.0, 11.0, 10.264705882352942)","(4.4, 5.1, 5.056521739130434)","(5.0, 6.6, 6.346666666666667)"
09-01-2023 18:48:34.906042,"(11.0, 13.5, 12.989795918367347)","(9.0, 13.0, 12.458333333333334)","(5.0, 12.0, 11.518518518518519)","(8.5, 10.5, 9.933333333333334)","(3.6, 4.8, 4.664516129032258)","(11.0, 11.0, 10.264705882352942)","(4.4, 5.1, 5.054838709677419)","(5.0, 6.6, 6.514285714285714)"
09-01-2023 18:48:36.030014,"(11.0, 13.5, 12.989795918367347)","(9.0, 13.0, 12.379310344827585)","(5.0, 12.0, 11.518518518518519)","(8.5, 10.5, 9.933333333333334)","(3.6, 4.8, 4.664516129032258)","(11.0, 11.0, 10.264705882352942)","(4.4, 5.1, 5.054838709677419)","(5.0, 6.6, 6.483333333333333)"
09-01-2023 18:48:37.375916,"(11.0, 13.5, 12.989795918367347)","(9.0, 13.0, 12.590909090909092)","(5.0, 12.0, 11.518518518518519)","(8.5, 10.5, 9.933333333333334)","(3.6, 4.8, 4.614285714285715)","(11.0, 11.0, 10.21875)","(4.4, 5.1, 5.0729729729729724)","(5.0, 6.6, 6.525)"
09-01-2023 18:48:38.686185,"(11.0, 13.5, 12.989795918367347)","(9.0, 13.0, 12.590909090909092)","(5.0, 12.0, 11.518518518518519)","(8.5, 10.5, 9.933333333333334)","(3.6, 4.7, 4.594117647058823)","(11.0, 11.0, 10.21875)","(4.4, 5.1, 5.266666666666667)","(5.0, 6.6, 6.525)"
09-01-2023 18:48:39.869235,"(11.0, 13.5, 12.989795918367347)","(9.0, 13.0, 12.590909090909092)","(5.0, 12.0, 11.518518518518519)","(8.5, 10.5, 9.933333333333334)","(3.6, 4.7, 4.633333333333334)","(11.0, 11.0, 10.107142857142858)","(4.4, 5.3, 5.359999999999999)","(5.0, 6.6, 6.503448275862069)"
09-01-2023 18:48:41.148531,"(11.0, 13.5, 12.989795918367347)","(9.0, 12.5, 12.34375)","(5.0, 12.0, 11.518518518518519)","(8.5, 10.5, 10.064516129032258)","(3.6, 4.7, 4.633333333333334)","(11.0, 11.0, 10.2)","(4.4, 5.5, 5.4)","(5.0, 6.6, 6.503448275862069)"
09-01-2023 18:48:42.663630,"(11.0, 13.5, 12.989795918367347)","(9.0, 12.5, 12.294117647058824)","(5.0, 12.0, 11.518518518518519)","(8.5, 10.5, 10.064516129032258)","(3.6, 4.7, 4.566666666666666)","(11.0, 11.0, 10.2)","(4.4, 5.5, 5.435294117647059)","(5.0, 6.6, 6.552)"
09-01-2023 18:48:43.816308,"(11.0, 13.5, 12.989795918367347)","(9.0, 12.5, 12.294117647058824)","(5.0, 12.0, 11.518518518518519)","(8.5, 10.5, 10.064516129032258)","(3.6, 4.7, 4.566666666666666)","(11.0, 11.0, 10.2)","(4.4, 5.5, 5.435294117647059)","(5.0, 6.6, 6.553846153846154)"
09-01-2023 18:48:45.115075,"(11.0, 13.5, 12.989795918367347)","(9.0, 12.5, 12.294117647058824)","(5.0, 12.0, 11.518518518518519)","(8.5, 10.5, 9.866666666666667)","(3.6, 4.7, 4.561538461538461)","(11.0, 11.0, 10.096774193548388)","(4.4, 5.5, 5.382352941176471)","(5.0, 6.6, 6.517647058823529)"
09-01-2023 18:48:46.473782,"(11.0, 13.5, 12.989795918367347)","(9.0, 12.5, 12.31578947368421)","(5.0, 12.0, 11.518518518518519)","(8.5, 10.5, 9.866666666666667)","(3.6, 4.6, 4.572727272727272)","(11.0, 11.0, 10.096774193548388)","(4.4, 5.4, 5.411111111111111)","(5.0, 6.6, 6.517647058823529)"
09-01-2023 18:48:47.864028,"(11.0, 13.5, 12.989795918367347)","(9.0, 12.5, 12.433333333333334)","(5.0, 12.0, 11.518518518518519)","(8.5, 10.5, 9.645)","(3.6, 4.6, 4.55)","(11.0, 11.0, 10.096774193548388)","(4.4, 5.5, 5.411111111111111)","(5.0, 6.6, 6.553846153846154)"
09-01-2023 18:48:49.027738,"(11.0, 13.5, 12.989795918367347)","(9.0, 12.5, 12.433333333333334)","(5.0, 12.0, 11.518518518518519)","(8.5, 10.5, 9.645)","(3.6, 4.6, 4.55)","(11.0, 11.0, 10.096774193548388)","(4.4, 5.5, 5.417948717948718)","(5.0, 6.6, 6.553846153846154)"
09-01-2023 18:48:50.213653,"(11.0, 13.5, 12.989795918367347)","(9.0, 12.5, 12.40625)","(5.0, 12.0, 11.518518518518519)","(8.5, 10.5, 9.645)","(3.6, 4.6, 4.572727272727272)","(11.0, 11.0, 10.096774193548388)","(4.4, 5.5, 5.417948717948718)","(5.0, 6.6, 6.517647058823529)"
09-01-2023 18:48:51.339613,"(11.0, 13.5, 12.989795918367347)","(9.0, 12.5, 12.40625)","(5.0, 12.0, 11.518518518518519)","(8.5, 10.5, 9.645)","(3.6, 4.6, 4.6066666666666665)","(11.0, 11.0, 10.096774193548388)","(4.4, 5.5, 5.417948717948718)","(5.0, 6.6, 6.517647058823529)"
09-01-2023 18:48:52.444513,"(11.0, 13.5, 12.989795918367347)","(9.0, 12.5, 12.423076923076923)","(5.0, 12.0, 11.518518518518519)","(8.5, 10.5, 9.645)","(3.6, 4.7, 4.6066666666666665)","(11.0, 11.0, 10.096774193548388)","(4.4, 5.5, 5.417948717948718)","(5.0, 6.6, 6.553846153846154)"
09-01-2023 18:48:53.576466,"(11.0, 13.5, 12.989795918367347)","(9.0, 12.5, 12.423076923076923)","(5.0, 12.0, 11.518518518518519)","(8.5, 10.5, 9.645)","(3.6, 4.7, 4.588888888888889)","(11.0, 11.0, 10.096774193548388)","(4.4, 5.5, 5.417948717948718)","(5.0, 6.6, 6.517647058823529)"
09-01-2023 18:48:54.745765,"(11.0, 13.5, 12.989795918367347)","(9.0, 12.5, 12.433333333333334)","(5.0, 12.0, 11.422222222222222)","(8.5, 10.5, 9.645)","(3.6, 4.7, 4.557142857142857)","(11.0, 11.0, 10.222222222222221)","(4.4, 5.5, 5.28125)","(5.0, 6.6, 6.564705882352941)"
09-01-2023 18:48:56.101483,"(11.0, 13.5, 13.021739130434783)","(9.0, 12.5, 12.433333333333334)","(5.0, 12.0, 11.422222222222222)","(8.5, 10.5, 9.645)","(3.6, 4.6, 4.566666666666666)","(11.0, 11.0, 10.222222222222221)","(4.4, 5.3, 5.28125)","(5.0, 6.6, 6.564705882352941)"
09-01-2023 18:48:57.167732,"(11.0, 13.5, 13.021739130434783)","(9.0, 12.5, 12.433333333333334)","(5.0, 12.0, 11.422222222222222)","(8.5, 10.5, 9.645)","(3.6, 4.6, 4.572727272727272)","(11.0, 11.0, 10.222222222222221)","(4.4, 5.3, 5.26)","(5.0, 6.6, 6.533333333333333)"
09-01-2023 18:48:58.505307,"(11.0, 13.5, 13.021739130434783)","(9.0, 12.5, 12.433333333333334)","(5.0, 12.0, 11.422222222222222)","(8.5, 10.5, 9.645)","(3.6, 4.6, 4.572727272727272)","(11.0, 11.0, 10.222222222222221)","(4.4, 5.3, 5.28)","(5.0, 6.6, 6.564705882352941)"
09-01-2023 18:48:59.670208,"(11.0, 13.5, 13.021739130434783)","(9.0, 12.5, 12.433333333333334)","(5.0, 12.0, 11.422222222222222)","(8.5, 10.5, 9.645)","(3.6, 4.6, 4.557142857142857)","(11.0, 11.0, 10.222222222222221)","(4.4, 5.3, 5.278947368421052)","(5.0, 6.6, 6.564705882352941)"
09-01-2023 18:49:00.823442,"(11.0, 13.5, 13.021739130434783)","(9.0, 12.5, 12.423076923076923)","(5.0, 12.0, 11.422222222222222)","(8.5, 10.5, 9.645)","(3.6, 4.6, 4.588888888888889)","(11.0, 11.0, 10.222222222222221)","(4.4, 5.3, 5.278947368421052)","(5.0, 6.6, 6.564705882352941)"
09-01-2023 18:49:02.017413,"(11.0, 13.5, 13.021739130434783)","(9.0, 12.5, 12.392857142857142)","(5.0, 12.0, 11.431818181818182)","(8.5, 10.5, 9.645)","(3.6, 4.7, 4.58421052631579)","(11.0, 11.0, 10.222222222222221)","(4.4, 5.3, 5.278947368421052)","(5.0, 6.6, 6.533333333333333)"
09-01-2023 18:49:03.283577,"(11.0, 13.5, 13.071428571428571)","(9.0, 12.5, 12.423076923076923)","(5.0, 12.0, 11.431818181818182)","(8.5, 10.5, 9.645)","(3.6, 4.7, 4.561538461538461)","(11.0, 11.0, 10.235294117647058)","(4.4, 5.3, 5.257142857142857)","(5.0, 6.6, 6.564705882352941)"
09-01-2023 18:49:04.478497,"(11.0, 13.5, 13.7)","(9.0, 12.5, 12.433333333333334)","(5.0, 12.0, 11.431818181818182)","(8.5, 10.5, 9.645)","(3.6, 4.6, 4.561538461538461)","(11.0, 11.0, 10.297297297297296)","(4.4, 5.4, 5.24)","(5.0, 6.6, 6.564705882352941)"
09-01-2023 18:49:05.576461,"(11.0, 14.0, 13.7)","(9.0, 12.5, 12.433333333333334)","(5.0, 12.0, 11.431818181818182)","(8.5, 10.5, 9.645)","(3.6, 4.6, 4.566666666666666)","(11.0, 11.0, 10.297297297297296)","(4.4, 5.4, 5.286666666666666)","(5.0, 6.6, 6.533333333333333)"
09-01-2023 18:49:06.672273,"(11.0, 15.0, 14.592592592592592)","(9.0, 12.5, 12.40625)","(5.0, 12.0, 11.431818181818182)","(8.5, 10.5, 9.645)","(3.6, 4.6, 4.544444444444444)","(11.0, 11.0, 10.297297297297296)","(4.4, 5.3, 5.286666666666666)","(5.0, 6.6, 6.564705882352941)"
09-01-2023 18:49:07.799575,"(11.0, 15.0, 14.727272727272727)","(9.0, 12.5, 12.433333333333334)","(5.0, 12.0, 11.431818181818182)","(8.5, 10.5, 9.645)","(3.6, 4.6, 4.566666666666666)","(11.0, 11.0, 10.297297297297296)","(4.4, 5.3, 5.285714285714286)","(5.0, 6.6, 6.564705882352941)"
09-01-2023 18:49:09.055354,"(11.0, 15.0, 14.85)","(9.0, 12.5, 12.392857142857142)","(5.0, 12.0, 11.431818181818182)","(8.5, 10.5, 9.645)","(3.6, 4.7, 4.553333333333334)","(11.0, 11.0, 10.297297297297296)","(4.4, 5.3, 5.128571428571428)","(5.0, 6.6, 6.533333333333333)"
09-01-2023 18:49:10.428257,"(11.0, 15.0, 14.85)","(9.0, 12.5, 12.392857142857142)","(5.0, 12.0, 11.431818181818182)","(8.5, 10.5, 9.645)","(3.6, 4.7, 4.542105263157895)","(11.0, 11.0, 10.297297297297296)","(4.4, 5.3, 5.163636363636363)","(5.0, 6.6, 6.533333333333333)"
09-01-2023 18:49:11.742064,"(11.0, 15.0, 14.8)","(9.0, 12.5, 12.392857142857142)","(5.5, 12.0, 11.431818181818182)","(8.5, 10.5, 9.645)","(3.7, 4.7, 4.533333333333333)","(10.0, 11.0, 10.297297297297296)","(4.4, 5.3, 5.146153846153846)","(5.0, 6.6, 6.564705882352941)"
09-01-2023 18:49:12.952283,"(11.0, 15.0, 14.89655172413793)","(9.0, 12.5, 12.428571428571429)","(5.5, 12.0, 11.431818181818182)","(8.5, 10.5, 9.645)","(3.7, 4.6, 4.536363636363636)","(10.0, 11.0, 10.297297297297296)","(4.4, 5.3, 5.133333333333333)","(5.0, 6.6, 6.564705882352941)"
09-01-2023 18:49:14.154532,"(11.0, 15.0, 14.923076923076923)","(9.0, 13.0, 12.590909090909092)","(5.5, 12.0, 11.431818181818182)","(8.5, 10.5, 9.645)","(3.7, 4.6, 4.519047619047619)","(10.0, 11.0, 10.23404255319149)","(4.4, 5.3, 5.1125)","(5.0, 6.6, 6.533333333333333)"
09-01-2023 18:49:15.361312,"(11.0, 15.0, 14.923076923076923)","(9.0, 13.0, 12.675)","(5.5, 11.5, 11.24)","(8.5, 10.5, 9.645)","(3.7, 4.6, 4.5285714285714285)","(10.0, 11.0, 10.23404255319149)","(4.4, 5.3, 5.214285714285714)","(5.0, 6.6, 6.652631578947369)"
09-01-2023 18:49:16.542990,"(11.0, 15.0, 14.987179487179487)","(9.0, 13.0, 12.675)","(5.5, 11.0, 10.714285714285714)","(8.5, 10.5, 9.64)","(3.7, 4.6, 4.5285714285714285)","(10.0, 11.0, 10.23404255319149)","(4.4, 5.3, 5.199999999999999)","(5.0, 6.8, 6.628571428571428)"
09-01-2023 18:49:17.693742,"(11.0, 16.0, 15.823529411764707)","(9.0, 13.0, 12.659090909090908)","(5.5, 11.0, 10.529411764705882)","(8.5, 10.0, 9.64)","(3.7, 4.6, 4.5285714285714285)","(10.0, 11.0, 10.23404255319149)","(4.4, 5.3, 5.199999999999999)","(5.0, 6.8, 6.635294117647058)"
09-01-2023 18:49:18.797505,"(11.0, 16.5, 16.24137931034483)","(9.0, 13.0, 12.659090909090908)","(5.5, 11.0, 10.529411764705882)","(8.5, 10.0, 9.64)","(3.7, 4.6, 4.5285714285714285)","(10.0, 11.0, 10.23404255319149)","(4.4, 5.3, 5.199999999999999)","(5.0, 6.8, 6.689655172413793)"
09-01-2023 18:49:19.904355,"(11.0, 16.5, 16.448275862068964)","(9.0, 13.0, 12.659090909090908)","(5.5, 11.0, 10.529411764705882)","(8.5, 10.0, 9.64)","(3.7, 4.6, 4.5285714285714285)","(10.0, 11.0, 10.23404255319149)","(4.4, 5.3, 5.199999999999999)","(5.0, 6.8, 6.77391304347826)"
09-01-2023 18:49:21.056098,"(11.0, 16.5, 16.24137931034483)","(9.0, 13.0, 12.673913043478262)","(5.5, 11.0, 10.529411764705882)","(8.5, 10.0, 9.64)","(3.7, 4.6, 4.5285714285714285)","(10.0, 11.0, 10.23404255319149)","(4.4, 5.3, 5.199999999999999)","(5.0, 6.8, 6.753846153846154)"
09-01-2023 18:49:22.164382,"(11.0, 16.5, 16.24137931034483)","(9.0, 13.0, 12.673913043478262)","(5.5, 11.0, 10.529411764705882)","(8.5, 10.0, 9.64)","(3.7, 4.6, 4.5285714285714285)","(10.0, 11.0, 10.23404255319149)","(4.4, 5.3, 5.199999999999999)","(5.0, 6.8, 6.753846153846154)"
09-01-2023 18:49:23.241256,"(11.0, 16.5, 16.108695652173914)","(9.0, 13.0, 12.673913043478262)","(5.0, 11.0, 10.529411764705882)","(8.5, 10.0, 9.64)","(3.7, 4.6, 4.5285714285714285)","(10.0, 11.0, 10.23404255319149)","(4.4, 5.3, 5.199999999999999)","(5.0, 6.8, 6.77391304347826)"
09-01-2023 18:49:24.330031,"(11.0, 16.5, 16.108695652173914)","(9.0, 13.0, 12.673913043478262)","(5.0, 11.0, 10.529411764705882)","(8.5, 10.0, 9.615384615384615)","(3.7, 4.6, 4.5285714285714285)","(10.0, 11.0, 10.23404255319149)","(4.4, 5.3, 5.199999999999999)","(5.0, 6.8, 6.77391304347826)"
09-01-2023 18:49:25.392762,"(11.0, 16.5, 16.108695652173914)","(9.0, 13.0, 12.765625)","(5.0, 11.0, 10.529411764705882)","(8.5, 9.8, 9.614285714285714)","(3.7, 4.6, 4.5285714285714285)","(10.0, 11.0, 10.366666666666667)","(4.4, 5.3, 5.197435897435897)","(5.0, 6.8, 6.952941176470588)"
09-01-2023 18:49:26.455145,"(11.0, 16.5, 16.108695652173914)","(9.0, 13.0, 12.758064516129032)","(5.0, 11.0, 10.529411764705882)","(8.5, 9.8, 9.614285714285714)","(3.7, 4.6, 4.5285714285714285)","(10.0, 10.5, 10.11111111111111)","(4.4, 5.3, 5.188888888888888)","(5.0, 7.0, 6.905882352941177)"
