,Cyber Crime,Minor Ash,Curly Fries,Hosey Sidekick,Hang A Boot,Call Me Kiah,Mepunga Reject,Jagger Bale
07-12-2022 19:16:42.619135,"(26.0, 60.0, 57.5)","(1.85, 2.1, 2.0839080459770116)","(5.0, 7.0, 6.81744966442953)","(18.0, 32.0, 30.363636363636363)","(15.0, 25.0, 24.952380952380953)","(3.4, 4.1, 4.042857142857143)","(26.0, 42.0, 38.666666666666664)","(51.0, 120.0, 116.66666666666667)"
07-12-2022 19:16:43.939645,"(26.0, 55.0, 54.90384615384615)","(1.85, 2.1, 2.077777777777778)","(5.0, 7.0, 6.821666666666666)","(19.0, 32.0, 30.363636363636363)","(15.0, 25.0, 24.952380952380953)","(3.4, 4.1, 4.044)","(26.0, 42.0, 38.666666666666664)","(51.0, 120.0, 116.66666666666667)"
07-12-2022 19:16:45.379206,"(26.0, 55.0, 54.90384615384615)","(1.85, 2.1, 2.077777777777778)","(5.0, 7.0, 6.822222222222222)","(20.0, 32.0, 30.363636363636363)","(15.0, 25.0, 24.952380952380953)","(3.4, 4.1, 4.041935483870968)","(26.0, 42.0, 38.666666666666664)","(51.0, 120.0, 116.66666666666667)"
07-12-2022 19:16:46.642303,"(26.0, 55.0, 54.29824561403509)","(1.85, 2.1, 2.075438596491228)","(5.0, 7.0, 6.825210084033613)","(20.0, 32.0, 30.65)","(15.0, 25.0, 24.952380952380953)","(3.4, 4.1, 4.041935483870968)","(26.0, 42.0, 38.666666666666664)","(51.0, 120.0, 116.66666666666667)"
07-12-2022 19:16:47.854205,"(31.0, 55.0, 54.375)","(1.85, 2.1, 2.075438596491228)","(5.5, 7.0, 6.825210084033613)","(20.0, 32.0, 30.2)","(17.0, 25.0, 24.952380952380953)","(3.4, 4.1, 4.041935483870968)","(26.0, 42.0, 38.69565217391305)","(61.0, 120.0, 116.66666666666667)"
07-12-2022 19:16:49.116957,"(31.0, 55.0, 54.80392156862745)","(1.85, 2.1, 2.075438596491228)","(5.5, 7.0, 6.825210084033613)","(20.0, 32.0, 30.2)","(17.0, 25.0, 24.952380952380953)","(3.4, 4.1, 4.037931034482758)","(26.0, 42.0, 39.333333333333336)","(61.0, 120.0, 116.66666666666667)"
07-12-2022 19:16:50.474818,"(31.0, 55.0, 54.80392156862745)","(1.85, 2.1, 2.081578947368421)","(5.5, 7.0, 6.825210084033613)","(20.0, 32.0, 30.2)","(17.0, 25.0, 24.95)","(3.4, 4.1, 4.021739130434782)","(26.0, 42.0, 39.333333333333336)","(61.0, 120.0, 116.66666666666667)"
07-12-2022 19:16:52.089480,"(31.0, 55.0, 54.81818181818182)","(1.85, 2.1, 2.0683333333333334)","(5.5, 7.0, 6.825210084033613)","(20.0, 32.0, 30.2)","(17.0, 25.0, 24.95)","(3.4, 4.1, 4.035714285714286)","(26.0, 42.0, 39.333333333333336)","(61.0, 120.0, 116.66666666666667)"
07-12-2022 19:16:54.017105,"(31.0, 55.0, 54.73214285714286)","(1.85, 2.08, 2.073)","(5.5, 7.0, 6.825210084033613)","(20.0, 32.0, 30.2)","(17.0, 25.0, 24.95)","(3.4, 4.1, 4.058139534883721)","(26.0, 42.0, 39.333333333333336)","(61.0, 120.0, 116.66666666666667)"
07-12-2022 19:16:55.691334,"(31.0, 55.0, 54.81818181818182)","(1.85, 2.08, 2.0814285714285714)","(5.5, 7.0, 6.822222222222222)","(20.0, 32.0, 30.071428571428573)","(17.0, 25.0, 24.95)","(3.4, 4.1, 4.052631578947368)","(26.0, 42.0, 38.869565217391305)","(61.0, 120.0, 116.66666666666667)"
07-12-2022 19:16:57.046485,"(31.0, 55.0, 54.81818181818182)","(1.85, 2.1, 2.0805555555555557)","(5.5, 7.0, 6.821052631578947)","(20.0, 32.0, 30.2)","(17.0, 25.0, 24.95)","(3.4, 4.1, 4.051351351351351)","(26.0, 42.0, 38.869565217391305)","(61.0, 120.0, 116.66666666666667)"
07-12-2022 19:16:58.524472,"(31.0, 55.0, 54.907407407407405)","(1.85, 2.1, 2.0603125)","(5.5, 7.0, 6.857943925233645)","(20.0, 32.0, 30.615384615384617)","(17.0, 25.0, 26.25)","(3.4, 4.1, 4.11090909090909)","(26.0, 42.0, 39.857142857142854)","(61.0, 120.0, 117.3913043478261)"
07-12-2022 19:16:59.736516,"(31.0, 55.0, 54.907407407407405)","(1.85, 2.08, 2.0603125)","(5.5, 7.0, 7.172000000000001)","(20.0, 32.0, 31.625)","(17.0, 27.0, 26.263157894736842)","(3.4, 4.2, 4.1869565217391305)","(26.0, 42.0, 39.77777777777778)","(61.0, 120.0, 133.10344827586206)"
07-12-2022 19:17:00.860525,"(31.0, 55.0, 54.91379310344828)","(1.85, 2.02, 1.9956896551724137)","(5.5, 7.4, 7.311764705882354)","(20.0, 32.0, 30.75)","(17.0, 27.0, 26.263157894736842)","(3.4, 4.2, 4.1869565217391305)","(26.0, 42.0, 39.77777777777778)","(61.0, 140.0, 130.0)"
07-12-2022 19:17:02.279254,"(31.0, 60.0, 58.15384615384615)","(1.85, 2.02, 1.9905882352941175)","(5.5, 7.4, 7.315151515151515)","(20.0, 32.0, 31.166666666666668)","(17.0, 27.0, 26.571428571428573)","(3.4, 4.2, 4.174137931034482)","(26.0, 42.0, 39.77777777777778)","(61.0, 140.0, 133.93939393939394)"
07-12-2022 19:17:03.630792,"(31.0, 60.0, 58.15384615384615)","(1.85, 2.0, 2.0058695652173912)","(5.5, 7.4, 7.143589743589744)","(20.0, 32.0, 31.833333333333332)","(17.0, 27.0, 26.80952380952381)","(3.4, 4.3, 4.184615384615385)","(26.0, 42.0, 41.04761904761905)","(61.0, 140.0, 119.3103448275862)"
07-12-2022 19:17:04.940365,"(31.0, 60.0, 58.15384615384615)","(1.85, 2.02, 2.0070833333333336)","(5.5, 7.2, 7.1421052631578945)","(20.0, 32.0, 31.8)","(17.0, 27.0, 26.81818181818182)","(3.4, 4.2, 4.163636363636364)","(26.0, 42.0, 43.333333333333336)","(61.0, 120.0, 119.47368421052632)"
07-12-2022 19:17:06.212195,"(31.0, 60.0, 58.0327868852459)","(1.85, 2.02, 2.0070833333333336)","(5.5, 7.2, 7.088461538461538)","(21.0, 32.0, 31.0)","(17.0, 28.0, 26.44)","(3.4, 4.2, 4.154166666666667)","(26.0, 44.0, 47.0)","(61.0, 120.0, 119.47368421052632)"
07-12-2022 19:17:07.473858,"(31.0, 60.0, 57.11864406779661)","(1.85, 2.02, 2.007)","(5.5, 7.2, 7.088461538461538)","(21.0, 32.0, 31.0)","(17.0, 28.0, 26.78125)","(3.4, 4.2, 4.15438596491228)","(26.0, 48.0, 47.45454545454545)","(61.0, 120.0, 119.5)"
07-12-2022 19:17:08.712521,"(31.0, 60.0, 54.166666666666664)","(1.85, 2.02, 2.007)","(5.5, 7.2, 7.088461538461538)","(21.0, 32.0, 31.0)","(17.0, 28.0, 26.78125)","(3.4, 4.2, 4.15438596491228)","(26.0, 48.0, 46.0)","(61.0, 120.0, 125.83333333333333)"
07-12-2022 19:17:09.914229,"(31.0, 60.0, 54.166666666666664)","(1.85, 2.02, 2.007906976744186)","(5.5, 7.2, 7.066666666666666)","(21.0, 32.0, 31.0)","(17.0, 28.0, 26.583333333333332)","(3.4, 4.2, 4.149152542372882)","(26.0, 48.0, 45.0)","(61.0, 130.0, 125.83333333333333)"
07-12-2022 19:17:11.109946,"(31.0, 60.0, 55.76923076923077)","(1.85, 2.02, 2.008409090909091)","(5.5, 7.2, 7.074193548387097)","(21.0, 32.0, 31.0)","(17.0, 28.0, 26.583333333333332)","(3.4, 4.2, 4.157746478873239)","(26.0, 46.0, 44.22222222222222)","(61.0, 130.0, 125.83333333333333)"
07-12-2022 19:17:12.301781,"(31.0, 60.0, 59.2)","(1.85, 2.02, 2.0085393258426967)","(5.5, 7.2, 7.083636363636364)","(21.0, 32.0, 31.0)","(17.0, 28.0, 26.904761904761905)","(3.4, 4.2, 4.156944444444444)","(26.0, 46.0, 44.22222222222222)","(61.0, 130.0, 125.83333333333333)"
07-12-2022 19:17:13.416350,"(31.0, 60.0, 58.69565217391305)","(1.85, 2.02, 2.0085393258426967)","(5.5, 7.2, 7.083636363636364)","(21.0, 32.0, 31.0)","(17.0, 27.0, 26.8)","(3.4, 4.2, 4.163235294117647)","(26.0, 46.0, 43.42857142857143)","(61.0, 130.0, 118.5)"
07-12-2022 19:17:14.649892,"(31.0, 60.0, 57.69230769230769)","(1.85, 2.02, 2.0073267326732673)","(5.5, 7.2, 7.075409836065574)","(21.0, 32.0, 31.0)","(17.0, 27.0, 26.764705882352942)","(3.4, 4.2, 4.166153846153846)","(26.0, 44.0, 43.38461538461539)","(61.0, 120.0, 118.42105263157895)"
07-12-2022 19:17:16.065406,"(31.0, 60.0, 56.45161290322581)","(1.85, 2.02, 2.0214492753623188)","(5.5, 7.2, 7.265000000000001)","(21.0, 32.0, 31.8)","(17.0, 27.0, 26.483870967741936)","(3.4, 4.2, 3.982608695652174)","(26.0, 44.0, 43.5)","(61.0, 120.0, 118.42105263157895)"
07-12-2022 19:17:17.347628,"(31.0, 60.0, 58.51851851851852)","(1.85, 2.04, 2.026774193548387)","(5.5, 7.4, 7.2883720930232565)","(21.0, 32.0, 31.823529411764707)","(17.0, 27.0, 26.741935483870968)","(3.4, 4.0, 3.972413793103448)","(26.0, 44.0, 43.55555555555556)","(61.0, 120.0, 118.42105263157895)"
07-12-2022 19:17:18.469717,"(31.0, 60.0, 58.214285714285715)","(1.85, 2.04, 2.0261016949152544)","(5.5, 7.4, 7.2883720930232565)","(21.0, 32.0, 31.823529411764707)","(17.0, 27.0, 26.724137931034484)","(3.4, 4.0, 3.972413793103448)","(26.0, 44.0, 43.5)","(61.0, 120.0, 118.42105263157895)"
07-12-2022 19:17:19.855853,"(31.0, 60.0, 56.05263157894737)","(1.85, 2.04, 2.0294444444444446)","(5.5, 7.4, 7.2883720930232565)","(21.0, 32.0, 31.823529411764707)","(17.0, 27.0, 26.4)","(3.4, 4.0, 3.995)","(26.0, 44.0, 43.63636363636364)","(61.0, 120.0, 118.42105263157895)"
07-12-2022 19:17:21.247710,"(31.0, 60.0, 56.58536585365854)","(1.85, 2.04, 2.0294444444444446)","(5.5, 7.4, 7.2883720930232565)","(21.0, 32.0, 31.666666666666668)","(17.0, 27.0, 26.24137931034483)","(3.4, 4.1, 3.993373493975904)","(26.0, 44.0, 43.666666666666664)","(61.0, 120.0, 119.41176470588235)"
07-12-2022 19:17:22.576772,"(31.0, 60.0, 56.42857142857143)","(1.85, 2.04, 2.0263829787234044)","(5.5, 7.4, 7.297872340425532)","(21.0, 32.0, 32.18181818181818)","(17.0, 27.0, 26.22222222222222)","(3.4, 4.1, 3.989130434782609)","(26.0, 44.0, 43.666666666666664)","(61.0, 120.0, 138.23529411764707)"
07-12-2022 19:17:23.959846,"(31.0, 60.0, 56.111111111111114)","(1.85, 2.04, 2.0219718309859154)","(5.5, 7.4, 7.483333333333333)","(21.0, 34.0, 32.18181818181818)","(17.0, 27.0, 26.125)","(3.4, 4.1, 3.975925925925926)","(26.0, 44.0, 43.69230769230769)","(61.0, 140.0, 132.85714285714286)"
07-12-2022 19:17:25.344342,"(31.0, 60.0, 55.945945945945944)","(1.85, 2.04, 2.0219718309859154)","(5.5, 7.6, 7.517647058823529)","(21.0, 34.0, 32.08695652173913)","(17.0, 27.0, 26.22222222222222)","(3.4, 4.1, 3.974418604651163)","(26.0, 44.0, 43.7037037037037)","(61.0, 150.0, 133.75)"
07-12-2022 19:17:26.620975,"(31.0, 60.0, 55.945945945945944)","(1.85, 2.04, 2.0203636363636366)","(5.5, 7.6, 7.548148148148148)","(21.0, 34.0, 32.8421052631579)","(17.0, 27.0, 26.125)","(3.4, 4.1, 3.948936170212766)","(26.0, 44.0, 43.666666666666664)","(61.0, 140.0, 123.63636363636364)"
07-12-2022 19:17:27.813973,"(31.0, 60.0, 55.45454545454545)","(1.85, 2.04, 2.0203636363636366)","(5.5, 7.6, 7.548148148148148)","(21.0, 34.0, 32.8421052631579)","(17.0, 27.0, 26.03448275862069)","(3.4, 4.0, 3.9494736842105262)","(26.0, 44.0, 43.63636363636364)","(61.0, 140.0, 131.66666666666666)"
07-12-2022 19:17:29.017963,"(31.0, 60.0, 55.945945945945944)","(1.85, 2.04, 2.026153846153846)","(5.5, 7.6, 7.507462686567164)","(21.0, 34.0, 32.8421052631579)","(17.0, 27.0, 26.125)","(3.4, 4.0, 3.9393617021276595)","(26.0, 44.0, 43.63636363636364)","(61.0, 140.0, 131.66666666666666)"
07-12-2022 19:17:30.137919,"(31.0, 60.0, 55.625)","(1.85, 2.04, 2.0317857142857143)","(5.5, 7.6, 7.507462686567164)","(21.0, 34.0, 32.91891891891892)","(17.0, 27.0, 26.073170731707318)","(3.4, 4.0, 3.938144329896907)","(26.0, 44.0, 43.666666666666664)","(61.0, 140.0, 125.0)"
07-12-2022 19:17:31.332655,"(31.0, 60.0, 55.45454545454545)","(1.85, 2.04, 2.0317857142857143)","(5.5, 7.6, 7.495652173913044)","(21.0, 34.0, 33.27272727272727)","(17.0, 27.0, 26.128205128205128)","(3.4, 4.0, 3.9439252336448596)","(26.0, 44.0, 43.7037037037037)","(61.0, 130.0, 147.64705882352942)"
07-12-2022 19:17:32.507794,"(31.0, 60.0, 56.111111111111114)","(1.85, 2.06, 2.0289655172413794)","(5.5, 7.6, 7.44)","(21.0, 34.0, 33.333333333333336)","(17.0, 27.0, 25.90909090909091)","(3.4, 4.0, 3.9621794871794873)","(26.0, 44.0, 43.63636363636364)","(61.0, 150.0, 140.47619047619048)"
07-12-2022 19:17:33.881996,"(31.0, 60.0, 55.45454545454545)","(1.85, 2.04, 2.0165853658536586)","(5.5, 7.6, 7.364444444444445)","(21.0, 34.0, 33.333333333333336)","(17.0, 27.0, 25.90909090909091)","(3.4, 4.0, 4.026315789473684)","(26.0, 44.0, 43.63636363636364)","(61.0, 150.0, 134.0)"
07-12-2022 19:17:35.267827,"(31.0, 60.0, 55.45454545454545)","(1.85, 2.04, 2.01685534591195)","(5.5, 7.4, 7.375)","(21.0, 34.0, 33.333333333333336)","(17.0, 27.0, 26.076923076923077)","(3.4, 4.1, 4.020895522388059)","(26.0, 44.0, 43.666666666666664)","(61.0, 150.0, 133.33333333333334)"
07-12-2022 19:17:36.582783,"(31.0, 60.0, 55.45454545454545)","(1.85, 2.04, 2.0084276729559747)","(5.5, 7.4, 7.425806451612903)","(21.0, 34.0, 32.285714285714285)","(17.0, 27.0, 26.1)","(3.4, 4.1, 4.019178082191781)","(26.0, 44.0, 43.6)","(61.0, 140.0, 124.0)"
07-12-2022 19:17:37.861530,"(31.0, 60.0, 54.827586206896555)","(1.85, 2.02, 2.006666666666667)","(5.5, 7.6, 7.425806451612903)","(21.0, 34.0, 32.285714285714285)","(17.0, 27.0, 26.027027027027028)","(3.4, 4.1, 4.0202898550724635)","(26.0, 44.0, 43.55555555555556)","(61.0, 140.0, 126.66666666666667)"
07-12-2022 19:17:39.147809,"(31.0, 60.0, 55.0)","(1.85, 2.02, 2.0082706766917293)","(5.5, 7.6, 7.464150943396226)","(21.0, 34.0, 33.38461538461539)","(17.0, 27.0, 26.027027027027028)","(3.4, 4.1, 4.022222222222222)","(26.0, 44.0, 43.6)","(61.0, 140.0, 124.28571428571429)"
07-12-2022 19:17:40.319007,"(31.0, 60.0, 54.827586206896555)","(1.85, 2.02, 2.005714285714286)","(5.5, 7.6, 7.445161290322581)","(21.0, 34.0, 33.09090909090909)","(17.0, 27.0, 26.027027027027028)","(3.4, 4.1, 4.02258064516129)","(26.0, 44.0, 43.6)","(61.0, 130.0, 137.77777777777777)"
07-12-2022 19:17:41.515790,"(31.0, 60.0, 55.45454545454545)","(1.85, 2.02, 2.0090909090909093)","(5.5, 7.6, 7.411764705882353)","(21.0, 34.0, 32.666666666666664)","(17.0, 27.0, 26.142857142857142)","(3.4, 4.1, 4.017307692307693)","(26.0, 44.0, 43.55555555555556)","(61.0, 140.0, 139.0909090909091)"
07-12-2022 19:17:42.745902,"(31.0, 60.0, 55.714285714285715)","(1.85, 2.02, 2.0090909090909093)","(5.5, 7.6, 7.411764705882353)","(21.0, 34.0, 32.666666666666664)","(17.0, 27.0, 26.304347826086957)","(3.4, 4.1, 4.026315789473684)","(26.0, 44.0, 43.46666666666667)","(61.0, 150.0, 136.08695652173913)"
07-12-2022 19:17:44.268641,"(31.0, 60.0, 52.94117647058823)","(1.85, 2.02, 2.0093457943925235)","(5.5, 7.4, 7.220289855072464)","(21.0, 34.0, 32.94736842105263)","(17.0, 27.0, 26.555555555555557)","(3.4, 4.1, 4.022222222222222)","(26.0, 44.0, 43.5)","(61.0, 150.0, 133.33333333333334)"
07-12-2022 19:17:45.605362,"(31.0, 60.0, 52.94117647058823)","(1.85, 2.04, 2.014838709677419)","(5.5, 7.4, 7.225641025641026)","(21.0, 34.0, 33.05882352941177)","(17.0, 27.0, 26.5)","(3.4, 4.1, 4.031481481481482)","(26.0, 44.0, 43.5)","(61.0, 150.0, 135.26315789473685)"
07-12-2022 19:17:47.027797,"(31.0, 60.0, 52.77777777777778)","(1.85, 2.02, 2.015081967213115)","(5.5, 7.4, 7.228571428571429)","(21.0, 34.0, 33.05882352941177)","(17.0, 27.0, 26.36842105263158)","(3.4, 4.1, 4.028333333333333)","(26.0, 44.0, 43.46666666666667)","(61.0, 150.0, 137.27272727272728)"
07-12-2022 19:17:48.390485,"(31.0, 60.0, 52.77777777777778)","(1.85, 2.02, 2.016888888888889)","(5.5, 7.4, 7.2625)","(21.0, 34.0, 33.294117647058826)","(17.0, 27.0, 26.5)","(3.4, 4.1, 3.9194444444444443)","(26.0, 44.0, 43.733333333333334)","(61.0, 150.0, 140.4)"
07-12-2022 19:17:49.717150,"(31.0, 60.0, 52.77777777777778)","(1.85, 2.02, 2.0301176470588236)","(5.5, 7.4, 7.343589743589744)","(21.0, 34.0, 33.2)","(17.0, 27.0, 26.555555555555557)","(3.4, 3.95, 3.938636363636364)","(26.0, 44.0, 43.833333333333336)","(61.0, 150.0, 134.23076923076923)"
07-12-2022 19:17:51.164034,"(31.0, 60.0, 54.705882352941174)","(1.85, 2.04, 2.037391304347826)","(5.5, 7.4, 7.345000000000001)","(21.0, 34.0, 35.2)","(17.0, 27.0, 26.428571428571427)","(3.4, 3.95, 3.9380952380952383)","(26.0, 44.0, 43.8)","(61.0, 140.0, 134.0)"
07-12-2022 19:17:52.629912,"(31.0, 60.0, 58.857142857142854)","(1.85, 2.04, 2.0565714285714285)","(5.5, 7.4, 7.326666666666667)","(21.0, 36.0, 33.12)","(17.0, 27.0, 26.217391304347828)","(3.4, 3.95, 3.901388888888889)","(26.0, 44.0, 43.55555555555556)","(61.0, 140.0, 133.75)"
07-12-2022 19:17:53.849296,"(31.0, 60.0, 58.857142857142854)","(1.85, 2.06, 2.058317757009346)","(5.5, 7.4, 7.2926829268292686)","(21.0, 36.0, 32.19230769230769)","(17.0, 27.0, 24.925)","(3.4, 3.95, 3.880147058823529)","(26.0, 44.0, 43.55555555555556)","(61.0, 140.0, 133.75)"
07-12-2022 19:17:54.973148,"(31.0, 60.0, 57.5)","(1.85, 2.06, 2.058317757009346)","(5.5, 7.4, 7.2926829268292686)","(21.0, 36.0, 32.18181818181818)","(17.0, 25.0, 25.65714285714286)","(3.4, 3.9, 3.9141509433962267)","(26.0, 44.0, 41.83783783783784)","(61.0, 140.0, 128.46153846153845)"
07-12-2022 19:17:56.130943,"(31.0, 60.0, 58.84615384615385)","(1.85, 2.08, 2.0745029239766084)","(5.5, 7.4, 7.2)","(21.0, 36.0, 31.714285714285715)","(17.0, 26.0, 25.692307692307693)","(3.4, 3.95, 3.9105263157894736)","(26.0, 42.0, 41.714285714285715)","(61.0, 140.0, 125.0)"
07-12-2022 19:17:57.381033,"(31.0, 60.0, 58.84615384615385)","(1.85, 2.08, 2.072079207920792)","(5.5, 7.2, 7.272727272727273)","(21.0, 36.0, 31.714285714285715)","(17.0, 26.0, 25.73913043478261)","(3.4, 3.95, 3.89247311827957)","(26.0, 42.0, 41.38461538461539)","(61.0, 140.0, 126.66666666666667)"
07-12-2022 19:17:58.519296,"(31.0, 60.0, 58.84615384615385)","(1.85, 2.08, 2.0769924812030074)","(5.5, 7.4, 7.272727272727273)","(21.0, 36.0, 33.55555555555556)","(17.0, 26.0, 25.65714285714286)","(3.4, 3.9, 3.8929347826086955)","(26.0, 42.0, 41.38461538461539)","(61.0, 140.0, 126.0)"
07-12-2022 19:17:59.666287,"(31.0, 60.0, 58.75)","(1.85, 2.08, 2.0708333333333333)","(5.5, 7.4, 7.280851063829788)","(21.0, 34.0, 33.55555555555556)","(17.0, 26.0, 25.26829268292683)","(3.4, 3.9, 3.892857142857143)","(26.0, 42.0, 41.38461538461539)","(61.0, 130.0, 118.0)"
07-12-2022 19:18:00.908476,"(31.0, 60.0, 57.5)","(1.85, 2.08, 2.0700000000000003)","(5.5, 7.4, 7.297435897435897)","(21.0, 34.0, 33.25925925925926)","(17.0, 26.0, 24.823529411764707)","(3.4, 3.9, 3.917479674796748)","(26.0, 42.0, 39.86666666666667)","(61.0, 130.0, 118.0)"
07-12-2022 19:18:02.120824,"(31.0, 60.0, 58.45238095238095)","(1.85, 2.08, 2.068235294117647)","(5.5, 7.4, 7.328571428571429)","(21.0, 34.0, 33.333333333333336)","(17.0, 25.0, 24.40740740740741)","(3.4, 3.95, 3.916666666666667)","(26.0, 42.0, 39.10344827586207)","(61.0, 130.0, 120.0)"
07-12-2022 19:18:03.298564,"(31.0, 60.0, 58.58695652173913)","(1.85, 2.1, 2.1540645161290324)","(5.5, 7.4, 7.357575757575757)","(21.0, 34.0, 31.57894736842105)","(17.0, 25.0, 22.65625)","(3.4, 3.95, 3.8255208333333335)","(26.0, 42.0, 37.0)","(61.0, 130.0, 120.0)"
07-12-2022 19:18:04.853108,"(31.0, 60.0, 58.265306122448976)","(1.85, 2.16, 2.1394170403587447)","(5.5, 7.4, 7.357575757575757)","(21.0, 34.0, 31.333333333333332)","(17.0, 23.0, 22.5)","(3.4, 3.85, 3.851851851851852)","(26.0, 38.0, 36.4)","(61.0, 130.0, 118.57142857142857)"
07-12-2022 19:18:06.304417,"(31.0, 60.0, 58.265306122448976)","(1.85, 2.14, 2.13923875432526)","(5.5, 7.4, 7.36875)","(21.0, 32.0, 30.846153846153847)","(18.0, 23.0, 22.264705882352942)","(3.4, 3.9, 3.8623529411764705)","(26.0, 40.0, 36.285714285714285)","(61.0, 130.0, 118.57142857142857)"
07-12-2022 19:18:07.725789,"(31.0, 60.0, 58.265306122448976)","(1.85, 2.14, 2.1392361111111113)","(5.5, 7.4, 7.36875)","(21.0, 32.0, 31.0)","(18.0, 23.0, 22.264705882352942)","(3.4, 3.9, 3.85679012345679)","(26.0, 40.0, 36.285714285714285)","(61.0, 130.0, 118.57142857142857)"
07-12-2022 19:18:09.623762,"(31.0, 60.0, 58.265306122448976)","(1.85, 2.14, 2.13979797979798)","(5.5, 7.4, 7.354285714285715)","(21.0, 32.0, 31.09090909090909)","(18.0, 23.0, 22.264705882352942)","(3.4, 3.9, 3.8566265060240963)","(26.0, 40.0, 36.285714285714285)","(61.0, 130.0, 118.57142857142857)"
07-12-2022 19:18:11.301695,"(31.0, 60.0, 58.265306122448976)","(1.85, 2.14, 2.1542690058479534)","(5.5, 7.4, 7.120792079207921)","(21.0, 32.0, 31.09090909090909)","(18.0, 23.0, 22.153846153846153)","(3.4, 3.9, 3.876190476190476)","(26.0, 40.0, 36.166666666666664)","(61.0, 130.0, 117.5)"
07-12-2022 19:18:12.883750,"(31.0, 60.0, 58.265306122448976)","(1.85, 2.16, 2.1450909090909094)","(5.5, 7.2, 7.109803921568628)","(21.0, 32.0, 30.833333333333332)","(18.0, 23.0, 22.10810810810811)","(3.4, 3.9, 3.83)","(26.0, 38.0, 36.8235294117647)","(61.0, 120.0, 118.57142857142857)"
07-12-2022 19:18:14.491620,"(31.0, 60.0, 58.229166666666664)","(1.85, 2.18, 2.127887323943662)","(5.5, 7.2, 7.109803921568628)","(21.0, 32.0, 30.833333333333332)","(18.0, 23.0, 22.153846153846153)","(3.4, 3.95, 3.8915254237288135)","(26.0, 38.0, 36.70967741935484)","(61.0, 120.0, 118.57142857142857)"
07-12-2022 19:18:15.886308,"(31.0, 60.0, 58.229166666666664)","(1.85, 2.16, 2.1564766839378238)","(5.5, 7.2, 7.109803921568628)","(21.0, 32.0, 30.833333333333332)","(18.0, 23.0, 22.10810810810811)","(3.4, 3.95, 3.8794117647058823)","(26.0, 38.0, 36.70967741935484)","(61.0, 120.0, 118.57142857142857)"
07-12-2022 19:18:17.156765,"(31.0, 60.0, 58.229166666666664)","(1.85, 2.16, 2.1507987220447284)","(5.5, 7.2, 6.873684210526315)","(21.0, 32.0, 31.0)","(18.0, 23.0, 22.16216216216216)","(3.4, 3.95, 3.8872549019607843)","(26.0, 38.0, 36.70967741935484)","(61.0, 120.0, 128.0)"
07-12-2022 19:18:18.431330,"(31.0, 60.0, 52.27272727272727)","(1.85, 2.16, 2.150496894409938)","(5.5, 7.0, 6.754761904761905)","(21.0, 32.0, 31.0)","(18.0, 23.0, 22.13888888888889)","(3.3, 3.95, 3.9463157894736844)","(26.0, 38.0, 37.1)","(61.0, 140.0, 125.0)"
07-12-2022 19:18:19.794971,"(31.0, 55.0, 53.125)","(1.85, 2.16, 2.150205479452055)","(5.5, 6.8, 6.748717948717949)","(21.0, 32.0, 30.59090909090909)","(18.0, 23.0, 22.13888888888889)","(3.3, 3.95, 3.9428571428571426)","(26.0, 38.0, 37.1)","(61.0, 140.0, 125.0)"
07-12-2022 19:18:21.098575,"(31.0, 55.0, 50.714285714285715)","(1.85, 2.16, 2.150205479452055)","(5.5, 6.8, 6.644943820224719)","(21.0, 32.0, 29.923076923076923)","(18.0, 23.0, 22.089285714285715)","(3.3, 4.0, 3.9594202898550726)","(26.0, 38.0, 37.1)","(61.0, 140.0, 125.0)"
07-12-2022 19:18:22.330583,"(31.0, 55.0, 50.714285714285715)","(1.85, 2.16, 2.1492881355932205)","(5.5, 6.8, 6.641304347826087)","(21.0, 30.0, 29.88888888888889)","(18.0, 23.0, 22.089285714285715)","(3.3, 4.0, 3.962162162162162)","(26.0, 38.0, 37.1)","(61.0, 140.0, 125.0)"
07-12-2022 19:18:23.614494,"(31.0, 55.0, 50.45454545454545)","(1.85, 2.16, 2.1546601941747574)","(5.5, 6.8, 6.576470588235294)","(21.0, 30.0, 29.88888888888889)","(18.0, 23.0, 22.086206896551722)","(3.3, 4.0, 3.9775862068965515)","(26.0, 38.0, 36.61538461538461)","(61.0, 140.0, 125.0)"
07-12-2022 19:18:24.988872,"(31.0, 55.0, 50.45454545454545)","(1.85, 2.16, 2.184047619047619)","(5.5, 6.6, 6.563809523809524)","(21.0, 30.0, 29.88888888888889)","(18.0, 23.0, 22.053571428571427)","(3.3, 4.0, 3.907142857142857)","(26.0, 38.0, 36.61538461538461)","(61.0, 140.0, 125.0)"
07-12-2022 19:18:26.199065,"(31.0, 55.0, 50.45454545454545)","(1.85, 2.2, 2.179423076923077)","(5.5, 6.6, 6.537142857142857)","(21.0, 30.0, 29.88888888888889)","(18.0, 23.0, 22.086206896551722)","(3.3, 3.95, 3.9076923076923076)","(26.0, 38.0, 36.857142857142854)","(61.0, 140.0, 125.0)"
07-12-2022 19:18:27.471712,"(31.0, 55.0, 50.45454545454545)","(1.85, 2.18, 2.1794736842105267)","(5.5, 6.6, 6.542105263157895)","(21.0, 30.0, 27.666666666666668)","(18.0, 23.0, 22.089285714285715)","(3.3, 3.95, 3.9422222222222225)","(26.0, 38.0, 36.888888888888886)","(61.0, 140.0, 120.0)"
