,Bare Knuckles,Scott Monster,Rainbows Gold,Tabasco Lad,Jolly Johnny,Gabriella Maree,Tinker Mike,Aston Cigar
10-01-2023 15:03:15.428045,"(6.0, 10.5, 9.804545454545455)","(18.0, 42.0, 37.0)","(8.0, 13.5, 11.833333333333334)","(3.9, 4.4, 4.090625)","(4.2, 5.4, 5.22)","(7.5, 12.0, 11.608695652173914)","(5.5, 7.8, 7.430769230769231)","(6.0, 8.0, 7.4399999999999995)"
10-01-2023 15:03:17.105296,"(6.0, 10.5, 9.38846153846154)","(18.0, 42.0, 37.0)","(8.0, 13.5, 11.833333333333334)","(3.9, 4.4, 4.090625)","(4.2, 5.4, 5.22)","(7.5, 12.0, 11.608695652173914)","(5.5, 7.8, 7.3076923076923075)","(6.0, 8.0, 7.4399999999999995)"
10-01-2023 15:03:18.470706,"(6.0, 10.5, 9.65)","(18.0, 42.0, 37.0)","(8.0, 13.5, 11.833333333333334)","(3.9, 4.4, 4.010810810810811)","(4.2, 5.4, 5.22)","(7.5, 12.0, 11.608695652173914)","(5.5, 7.8, 7.444444444444445)","(6.0, 8.0, 7.4399999999999995)"
10-01-2023 15:03:20.251933,"(6.0, 10.5, 9.65)","(18.0, 42.0, 37.0)","(8.0, 13.5, 11.833333333333334)","(3.9, 4.4, 4.010810810810811)","(4.2, 5.4, 5.22)","(7.5, 12.0, 11.608695652173914)","(5.5, 7.8, 7.444444444444445)","(6.0, 8.0, 7.4399999999999995)"
10-01-2023 15:03:21.644593,"(6.0, 10.5, 9.65)","(18.0, 42.0, 37.0)","(8.0, 13.5, 11.833333333333334)","(3.9, 4.4, 4.010810810810811)","(4.2, 5.4, 5.22)","(7.5, 12.0, 11.608695652173914)","(5.5, 7.8, 7.444444444444445)","(6.0, 8.0, 7.4399999999999995)"
10-01-2023 15:03:22.876346,"(6.0, 10.5, 9.65)","(18.0, 42.0, 37.0)","(8.0, 13.5, 11.833333333333334)","(3.9, 4.4, 4.010810810810811)","(4.2, 5.4, 5.22)","(7.5, 12.0, 11.608695652173914)","(5.5, 7.8, 7.373333333333333)","(6.0, 8.0, 7.4399999999999995)"
10-01-2023 15:03:24.099348,"(6.0, 10.5, 9.51923076923077)","(18.0, 42.0, 37.0)","(8.0, 13.5, 11.833333333333334)","(3.9, 4.4, 4.010810810810811)","(4.2, 5.4, 5.22)","(7.5, 12.0, 11.608695652173914)","(5.5, 7.8, 7.466666666666667)","(6.0, 8.0, 7.4399999999999995)"
10-01-2023 15:03:25.330364,"(6.0, 10.5, 9.51923076923077)","(18.0, 42.0, 37.0)","(8.0, 13.5, 11.833333333333334)","(3.9, 4.4, 4.010810810810811)","(4.2, 5.4, 5.22)","(7.5, 12.0, 11.608695652173914)","(5.5, 7.8, 7.676923076923077)","(6.0, 8.0, 7.4399999999999995)"
10-01-2023 15:03:26.560399,"(6.0, 10.5, 9.51923076923077)","(19.0, 42.0, 37.0)","(7.5, 13.5, 11.833333333333334)","(3.9, 4.4, 4.010810810810811)","(4.2, 5.4, 5.22)","(7.5, 12.0, 11.608695652173914)","(5.5, 7.8, 7.676923076923077)","(6.0, 8.0, 7.4399999999999995)"
10-01-2023 15:03:27.786902,"(6.0, 10.5, 9.51923076923077)","(19.0, 42.0, 37.0)","(7.5, 13.5, 11.978260869565217)","(3.9, 4.4, 4.010810810810811)","(4.2, 5.4, 5.22)","(7.5, 12.0, 11.608695652173914)","(5.5, 7.8, 7.676923076923077)","(6.0, 8.0, 7.4399999999999995)"
10-01-2023 15:03:29.021118,"(6.0, 10.5, 9.642857142857142)","(19.0, 42.0, 37.0)","(7.5, 13.5, 11.978260869565217)","(3.9, 4.4, 4.010810810810811)","(4.2, 5.4, 5.22)","(7.5, 12.0, 11.608695652173914)","(5.5, 7.8, 7.676923076923077)","(6.0, 8.0, 7.4399999999999995)"
10-01-2023 15:03:30.313654,"(6.0, 10.5, 9.642857142857142)","(19.0, 42.0, 37.0)","(7.5, 13.5, 11.978260869565217)","(3.9, 4.4, 4.010810810810811)","(4.2, 5.4, 5.22)","(7.5, 12.0, 11.608695652173914)","(5.5, 7.8, 7.676923076923077)","(6.0, 8.0, 7.4399999999999995)"
10-01-2023 15:03:31.647480,"(6.0, 10.5, 9.5625)","(19.0, 42.0, 35.75)","(7.5, 13.5, 11.882352941176471)","(3.9, 4.4, 3.973529411764706)","(4.2, 5.4, 5.25)","(7.5, 12.0, 11.608695652173914)","(5.5, 7.8, 8.1)","(6.0, 8.0, 7.672727272727273)"
10-01-2023 15:03:32.951460,"(6.0, 10.5, 9.375)","(19.0, 42.0, 35.75)","(7.5, 13.5, 11.882352941176471)","(3.9, 4.4, 4.0)","(4.2, 5.4, 5.25)","(7.5, 12.0, 11.608695652173914)","(5.5, 8.2, 7.84)","(6.0, 8.0, 7.672727272727273)"
10-01-2023 15:03:34.183774,"(6.0, 10.5, 9.375)","(19.0, 42.0, 35.75)","(7.5, 13.5, 11.882352941176471)","(3.9, 4.3, 3.95)","(4.2, 5.4, 5.25)","(7.5, 12.0, 11.608695652173914)","(5.5, 8.2, 7.942857142857142)","(6.0, 8.0, 7.7272727272727275)"
10-01-2023 15:03:35.401959,"(6.0, 10.5, 9.375)","(19.0, 42.0, 35.75)","(7.5, 13.5, 11.535714285714286)","(3.9, 4.2, 3.933333333333333)","(4.2, 5.4, 5.25)","(7.5, 12.0, 11.608695652173914)","(5.5, 8.2, 7.942857142857142)","(6.0, 8.0, 7.7272727272727275)"
10-01-2023 15:03:36.534076,"(6.0, 10.5, 9.375)","(19.0, 42.0, 35.75)","(7.5, 13.5, 11.576923076923077)","(3.9, 4.2, 3.933333333333333)","(4.2, 5.4, 5.25)","(7.5, 12.0, 11.608695652173914)","(5.5, 8.2, 7.824999999999999)","(6.0, 8.0, 7.7272727272727275)"
10-01-2023 15:03:37.663696,"(6.0, 10.5, 9.375)","(19.0, 42.0, 35.75)","(7.5, 13.5, 11.535714285714286)","(3.9, 4.2, 3.933333333333333)","(4.2, 5.4, 5.25)","(7.5, 12.0, 11.608695652173914)","(5.5, 8.2, 7.949999999999999)","(6.0, 8.0, 7.7272727272727275)"
10-01-2023 15:03:38.821673,"(6.0, 10.5, 9.375)","(19.0, 42.0, 35.75)","(7.5, 13.5, 11.535714285714286)","(3.9, 4.2, 3.933333333333333)","(4.2, 5.4, 5.25)","(7.5, 12.0, 11.608695652173914)","(5.5, 8.2, 7.72)","(6.0, 8.0, 7.88)"
10-01-2023 15:03:39.981743,"(6.0, 10.5, 9.375)","(19.0, 42.0, 35.75)","(7.5, 13.5, 11.535714285714286)","(3.9, 4.2, 3.933333333333333)","(4.2, 5.4, 5.25)","(7.5, 12.0, 11.608695652173914)","(5.5, 8.2, 7.72)","(6.0, 8.0, 7.88)"
10-01-2023 15:03:41.127984,"(6.0, 10.5, 9.375)","(19.0, 42.0, 35.75)","(7.5, 13.5, 11.535714285714286)","(3.9, 4.2, 3.933333333333333)","(4.2, 5.4, 5.25)","(7.5, 12.0, 11.608695652173914)","(5.5, 8.2, 7.72)","(6.0, 8.0, 7.88)"
10-01-2023 15:03:42.368151,"(6.0, 10.5, 9.375)","(19.0, 42.0, 35.75)","(7.5, 13.5, 11.46875)","(3.9, 4.2, 3.844444444444444)","(4.2, 5.4, 5.25)","(7.5, 12.0, 11.608695652173914)","(5.5, 8.2, 7.72)","(6.0, 8.0, 7.8)"
10-01-2023 15:03:43.542880,"(6.0, 10.5, 9.375)","(19.0, 42.0, 35.75)","(7.5, 13.5, 11.46875)","(3.9, 4.2, 3.844444444444444)","(4.2, 5.4, 5.25)","(7.5, 12.0, 11.608695652173914)","(5.5, 8.2, 8.066666666666666)","(6.0, 8.0, 7.8)"
10-01-2023 15:03:44.758888,"(6.0, 10.5, 9.375)","(19.0, 42.0, 33.666666666666664)","(7.5, 13.0, 12.5)","(3.9, 4.2, 3.8727272727272726)","(4.2, 5.4, 5.25)","(7.5, 12.0, 11.608695652173914)","(5.5, 8.4, 7.71304347826087)","(6.0, 8.0, 7.8)"
10-01-2023 15:03:45.916302,"(6.0, 10.5, 9.375)","(19.0, 42.0, 33.666666666666664)","(7.5, 13.0, 12.5)","(3.9, 4.2, 3.8727272727272726)","(4.2, 5.4, 5.25)","(7.5, 12.0, 11.608695652173914)","(5.5, 8.6, 7.71304347826087)","(6.0, 8.0, 7.8)"
10-01-2023 15:03:47.046330,"(6.0, 10.5, 9.375)","(19.0, 42.0, 33.666666666666664)","(7.5, 13.0, 12.5)","(3.9, 4.2, 3.8727272727272726)","(4.2, 5.4, 5.3)","(7.5, 12.0, 11.608695652173914)","(5.5, 8.6, 7.71304347826087)","(6.0, 8.0, 7.8)"
10-01-2023 15:03:48.160611,"(6.0, 10.0, 9.416666666666666)","(19.0, 42.0, 33.666666666666664)","(7.5, 13.0, 12.5)","(3.9, 4.2, 3.8727272727272726)","(4.2, 5.5, 5.3)","(7.5, 12.0, 11.608695652173914)","(5.5, 8.6, 7.8)","(6.0, 8.0, 7.8)"
10-01-2023 15:03:49.156333,"(6.0, 10.0, 9.416666666666666)","(19.0, 42.0, 33.666666666666664)","(7.5, 13.0, 12.5)","(3.9, 4.2, 3.8727272727272726)","(4.2, 5.5, 5.3)","(7.5, 12.0, 11.608695652173914)","(5.5, 8.6, 8.214285714285714)","(6.0, 8.0, 7.8)"
10-01-2023 15:03:50.218938,"(6.0, 10.0, 9.416666666666666)","(19.0, 42.0, 33.666666666666664)","(7.5, 13.0, 12.5)","(3.9, 4.2, 3.8727272727272726)","(4.2, 5.5, 5.3)","(7.5, 12.0, 11.608695652173914)","(5.5, 8.6, 8.214285714285714)","(6.0, 8.0, 7.8)"
10-01-2023 15:03:51.183814,"(6.0, 10.0, 9.416666666666666)","(19.0, 42.0, 33.666666666666664)","(7.5, 13.0, 12.5)","(3.9, 4.2, 3.8727272727272726)","(4.2, 5.5, 5.3)","(7.5, 12.0, 11.608695652173914)","(5.5, 8.6, 8.214285714285714)","(6.0, 8.0, 7.8)"
10-01-2023 15:03:52.212892,"(6.0, 10.0, 9.416666666666666)","(19.0, 42.0, 33.666666666666664)","(7.5, 13.0, 12.5)","(3.9, 4.2, 3.8727272727272726)","(4.2, 5.5, 5.3)","(7.5, 12.0, 11.608695652173914)","(5.5, 8.6, 8.214285714285714)","(6.0, 8.0, 7.8)"
10-01-2023 15:03:53.278137,"(6.0, 10.0, 9.416666666666666)","(19.0, 42.0, 33.666666666666664)","(7.5, 13.0, 12.5)","(3.9, 4.2, 3.8727272727272726)","(4.2, 5.5, 5.3)","(7.5, 12.0, 11.608695652173914)","(5.5, 8.6, 8.214285714285714)","(6.0, 8.0, 7.8)"
10-01-2023 15:03:54.335717,"(6.0, 10.0, 9.625)","(19.0, 42.0, 33.666666666666664)","(7.5, 13.0, 12.5)","(3.9, 4.2, 3.8727272727272726)","(4.2, 5.5, 5.3)","(7.5, 12.0, 11.608695652173914)","(5.5, 8.6, 8.214285714285714)","(6.0, 8.0, 7.8)"
10-01-2023 15:03:55.352613,"(6.0, 10.0, 9.625)","(19.0, 42.0, 33.666666666666664)","(7.5, 13.0, 12.5)","(3.9, 4.2, 3.8727272727272726)","(4.2, 5.5, 5.3)","(7.5, 12.0, 11.608695652173914)","(5.5, 8.6, 8.214285714285714)","(6.0, 8.0, 7.8)"
10-01-2023 15:03:56.444186,"(6.0, 10.0, 9.625)","(19.0, 42.0, 33.666666666666664)","(7.5, 13.0, 12.5)","(3.9, 4.2, 3.8727272727272726)","(4.2, 5.5, 5.3)","(7.5, 12.0, 11.608695652173914)","(5.5, 8.6, 8.214285714285714)","(6.0, 8.0, 7.8)"
10-01-2023 15:03:57.455577,"(6.0, 10.0, 9.625)","(19.0, 42.0, 33.666666666666664)","(7.5, 13.0, 12.5)","(3.9, 4.2, 3.8727272727272726)","(4.2, 5.5, 5.3)","(7.5, 12.0, 11.608695652173914)","(5.5, 8.6, 8.214285714285714)","(6.0, 8.0, 7.8)"
10-01-2023 15:03:58.446211,"(6.0, 9.8, 9.5)","(19.0, 42.0, 33.666666666666664)","(7.5, 13.0, 12.5)","(3.9, 4.2, 3.8727272727272726)","(4.2, 5.5, 5.3)","(7.5, 12.0, 11.608695652173914)","(5.5, 8.6, 8.214285714285714)","(6.0, 8.0, 7.8)"
10-01-2023 15:03:59.409915,"(6.0, 9.8, 9.5)","(19.0, 42.0, 33.666666666666664)","(7.5, 13.0, 12.5)","(3.9, 4.2, 3.8727272727272726)","(4.2, 5.5, 5.3)","(7.5, 12.0, 11.608695652173914)","(5.5, 8.6, 8.214285714285714)","(6.0, 8.0, 7.8)"
10-01-2023 15:04:00.441937,"(6.0, 9.8, 9.5)","(19.0, 42.0, 33.666666666666664)","(7.5, 13.0, 12.0)","(3.9, 4.2, 3.8727272727272726)","(4.2, 5.5, 5.3)","(7.5, 12.0, 11.608695652173914)","(5.5, 8.6, 8.214285714285714)","(6.0, 8.0, 7.8)"
10-01-2023 15:04:01.457438,"(6.0, 9.8, 9.5)","(19.0, 42.0, 33.666666666666664)","(7.5, 13.0, 12.0)","(3.9, 4.2, 3.8727272727272726)","(4.2, 5.5, 5.3)","(7.5, 12.0, 11.6)","(5.5, 8.6, 8.157894736842104)","(6.0, 8.0, 7.8)"
10-01-2023 15:04:02.577138,"(6.0, 10.0, 9.625)","(19.0, 42.0, 35.57142857142857)","(7.5, 13.0, 11.375)","(3.9, 4.2, 3.975)","(4.2, 5.5, 5.3769230769230765)","(7.5, 12.0, 11.666666666666666)","(5.5, 8.6, 7.863157894736842)","(6.0, 8.0, 8.2)"
10-01-2023 15:04:03.731545,"(6.0, 10.0, 9.384615384615385)","(19.0, 42.0, 35.57142857142857)","(7.5, 12.0, 11.176470588235293)","(3.9, 4.2, 3.7555555555555555)","(4.2, 5.5, 5.3)","(7.5, 12.0, 11.6875)","(5.5, 8.6, 7.9461538461538455)","(6.0, 8.8, 8.472727272727273)"
10-01-2023 15:04:04.877603,"(6.0, 10.0, 9.625)","(19.0, 42.0, 35.57142857142857)","(7.5, 12.0, 11.176470588235293)","(3.9, 4.2, 3.7555555555555555)","(4.2, 5.5, 5.3769230769230765)","(7.5, 12.0, 11.6875)","(5.5, 8.6, 7.8999999999999995)","(6.0, 8.8, 8.2)"
10-01-2023 15:04:06.030700,"(6.0, 10.0, 9.384615384615385)","(19.0, 42.0, 35.57142857142857)","(7.5, 12.0, 11.176470588235293)","(3.9, 4.2, 4.04)","(4.2, 5.5, 5.3769230769230765)","(7.5, 12.0, 11.821428571428571)","(5.5, 8.6, 7.8999999999999995)","(6.0, 8.8, 8.472727272727273)"
10-01-2023 15:04:07.170592,"(6.0, 10.0, 9.384615384615385)","(19.0, 42.0, 35.57142857142857)","(7.5, 12.0, 11.176470588235293)","(3.9, 4.2, 4.057142857142857)","(4.2, 5.5, 5.3)","(7.5, 12.0, 11.821428571428571)","(5.5, 8.6, 7.8999999999999995)","(6.0, 8.8, 8.2)"
10-01-2023 15:04:08.278937,"(6.0, 10.0, 9.625)","(19.0, 42.0, 35.57142857142857)","(7.5, 12.0, 11.176470588235293)","(3.9, 4.2, 3.975)","(4.2, 5.5, 5.3769230769230765)","(7.5, 12.0, 11.772727272727273)","(5.5, 8.6, 7.8999999999999995)","(6.0, 8.8, 8.285714285714286)"
10-01-2023 15:04:09.389662,"(6.0, 10.0, 9.5)","(19.0, 42.0, 35.57142857142857)","(7.5, 12.0, 11.428571428571429)","(3.9, 4.2, 3.8727272727272726)","(4.2, 5.5, 5.3)","(7.5, 12.0, 11.772727272727273)","(5.5, 8.6, 7.88421052631579)","(6.0, 8.8, 8.0)"
10-01-2023 15:04:10.453944,"(6.0, 10.5, 9.340909090909092)","(19.0, 42.0, 35.57142857142857)","(7.5, 12.0, 11.272727272727273)","(3.9, 4.2, 3.8727272727272726)","(4.2, 5.5, 5.3)","(7.5, 12.0, 11.772727272727273)","(5.5, 8.6, 7.88421052631579)","(6.0, 8.8, 8.5)"
10-01-2023 15:04:11.580977,"(6.0, 10.5, 9.340909090909092)","(19.0, 42.0, 35.57142857142857)","(7.5, 12.0, 11.428571428571429)","(3.9, 4.2, 3.8727272727272726)","(4.2, 5.5, 5.3)","(7.5, 12.0, 11.827586206896552)","(5.5, 8.6, 7.8999999999999995)","(6.0, 8.8, 8.5)"
10-01-2023 15:04:12.675874,"(6.0, 10.5, 9.340909090909092)","(19.0, 42.0, 35.57142857142857)","(7.5, 11.5, 11.166666666666666)","(3.9, 4.2, 3.8727272727272726)","(4.2, 5.5, 5.3)","(7.5, 12.0, 11.827586206896552)","(5.5, 8.6, 7.8999999999999995)","(6.0, 8.8, 8.0)"
10-01-2023 15:04:13.700533,"(6.0, 10.5, 9.340909090909092)","(19.0, 42.0, 35.57142857142857)","(7.5, 11.5, 11.115384615384615)","(3.9, 4.2, 3.8727272727272726)","(4.2, 5.5, 5.3)","(7.5, 12.0, 11.827586206896552)","(5.5, 8.6, 7.8999999999999995)","(6.0, 8.8, 7.966666666666667)"
10-01-2023 15:04:14.776811,"(6.0, 10.5, 9.340909090909092)","(19.0, 42.0, 35.57142857142857)","(7.5, 11.5, 11.214285714285714)","(3.9, 4.2, 3.975)","(4.2, 5.5, 5.3769230769230765)","(7.5, 12.0, 11.827586206896552)","(5.5, 8.6, 7.88421052631579)","(6.0, 8.8, 7.91764705882353)"
10-01-2023 15:04:15.865367,"(6.0, 10.5, 9.340909090909092)","(19.0, 42.0, 35.57142857142857)","(7.5, 11.5, 11.25)","(3.9, 4.2, 3.8727272727272726)","(4.2, 5.5, 5.3)","(7.5, 12.0, 11.827586206896552)","(5.5, 8.6, 7.8999999999999995)","(6.0, 8.8, 7.91764705882353)"
10-01-2023 15:04:16.965255,"(6.0, 10.5, 9.340909090909092)","(19.0, 42.0, 35.57142857142857)","(7.5, 11.5, 11.75)","(3.9, 4.2, 3.975)","(4.2, 5.5, 5.3769230769230765)","(7.5, 12.0, 11.772727272727273)","(5.5, 8.6, 7.8999999999999995)","(6.0, 8.8, 8.0)"
10-01-2023 15:04:18.084946,"(6.0, 10.5, 9.340909090909092)","(19.0, 42.0, 34.05882352941177)","(7.5, 12.0, 11.75)","(3.9, 4.2, 3.8727272727272726)","(4.2, 5.5, 5.3)","(7.5, 12.0, 11.772727272727273)","(5.5, 8.6, 7.8999999999999995)","(6.0, 8.8, 8.22857142857143)"
10-01-2023 15:04:19.172214,"(6.0, 10.5, 9.340909090909092)","(19.0, 42.0, 34.05882352941177)","(7.5, 12.0, 11.75)","(3.9, 4.2, 3.975)","(4.2, 5.5, 5.3769230769230765)","(7.5, 12.0, 11.821428571428571)","(5.5, 8.6, 7.88421052631579)","(6.0, 8.8, 8.466666666666667)"
10-01-2023 15:04:20.225889,"(6.0, 10.5, 9.340909090909092)","(19.0, 42.0, 34.05882352941177)","(7.5, 12.0, 11.3)","(3.9, 4.2, 3.8727272727272726)","(4.2, 5.5, 5.3)","(7.5, 12.0, 11.827586206896552)","(5.5, 8.6, 7.88421052631579)","(6.0, 8.8, 8.4)"
10-01-2023 15:04:21.250237,"(6.0, 10.5, 9.340909090909092)","(19.0, 42.0, 34.05882352941177)","(7.5, 11.5, 11.166666666666666)","(3.9, 4.2, 3.8727272727272726)","(4.2, 5.5, 5.3)","(7.5, 12.0, 11.827586206896552)","(5.5, 8.6, 7.88421052631579)","(6.0, 8.8, 8.373333333333333)"
10-01-2023 15:04:22.332604,"(6.0, 10.5, 9.340909090909092)","(19.0, 42.0, 34.05882352941177)","(7.5, 11.5, 11.166666666666666)","(3.9, 4.2, 3.975)","(4.2, 5.5, 5.3769230769230765)","(7.5, 12.0, 11.827586206896552)","(5.5, 8.6, 7.88421052631579)","(6.0, 8.8, 8.56)"
10-01-2023 15:04:23.431542,"(6.0, 10.5, 9.340909090909092)","(19.0, 42.0, 34.05882352941177)","(7.5, 11.5, 11.1875)","(3.9, 4.2, 3.8727272727272726)","(4.2, 5.5, 5.3)","(7.5, 12.0, 11.827586206896552)","(5.5, 8.6, 7.88421052631579)","(6.0, 8.8, 8.266666666666667)"
10-01-2023 15:04:24.530957,"(6.0, 10.5, 9.340909090909092)","(19.0, 42.0, 34.05882352941177)","(7.5, 11.5, 11.115384615384615)","(3.9, 4.2, 3.975)","(4.2, 5.5, 5.3769230769230765)","(7.5, 12.0, 11.827586206896552)","(5.5, 8.6, 7.88421052631579)","(6.0, 8.8, 8.457142857142857)"
10-01-2023 15:04:25.682202,"(6.0, 10.5, 9.340909090909092)","(19.0, 42.0, 34.05882352941177)","(7.5, 11.5, 11.214285714285714)","(3.9, 4.2, 3.975)","(4.2, 5.5, 5.3769230769230765)","(7.5, 12.0, 11.772727272727273)","(5.5, 8.6, 7.88421052631579)","(6.0, 8.8, 8.457142857142857)"
10-01-2023 15:04:26.777424,"(6.0, 10.5, 9.340909090909092)","(19.0, 42.0, 34.05882352941177)","(7.5, 11.5, 11.214285714285714)","(3.9, 4.2, 3.8727272727272726)","(4.2, 5.5, 5.3)","(7.5, 12.0, 11.772727272727273)","(5.5, 8.6, 7.88421052631579)","(6.0, 8.8, 8.266666666666667)"
10-01-2023 15:04:27.876008,"(6.0, 10.5, 9.340909090909092)","(19.0, 42.0, 34.05882352941177)","(7.5, 11.5, 11.214285714285714)","(3.9, 4.2, 3.975)","(4.2, 5.5, 5.3769230769230765)","(7.5, 12.0, 11.827586206896552)","(5.5, 8.6, 7.88421052631579)","(6.0, 8.8, 8.457142857142857)"
10-01-2023 15:04:28.924276,"(6.0, 10.5, 9.3)","(19.0, 42.0, 34.05882352941177)","(7.5, 11.5, 11.375)","(3.9, 4.2, 3.975)","(4.2, 5.5, 5.3)","(7.5, 12.0, 11.827586206896552)","(5.5, 8.6, 7.88421052631579)","(6.0, 8.8, 8.457142857142857)"
10-01-2023 15:04:30.001146,"(6.0, 10.5, 9.340909090909092)","(19.0, 42.0, 34.05882352941177)","(7.5, 11.5, 11.38888888888889)","(3.9, 4.2, 3.8727272727272726)","(4.2, 5.5, 5.3)","(7.5, 12.0, 11.827586206896552)","(5.5, 8.6, 7.88421052631579)","(6.0, 8.8, 8.266666666666667)"
10-01-2023 15:04:31.062410,"(6.0, 10.5, 9.340909090909092)","(19.0, 42.0, 34.05882352941177)","(7.5, 11.5, 11.38888888888889)","(3.9, 4.2, 4.095238095238095)","(4.2, 5.5, 5.3)","(7.5, 12.0, 11.839285714285714)","(5.5, 8.6, 7.88421052631579)","(6.0, 8.8, 8.457142857142857)"
10-01-2023 15:04:32.073491,"(6.0, 10.5, 9.340909090909092)","(19.0, 42.0, 35.57142857142857)","(7.5, 11.5, 11.26923076923077)","(3.9, 4.2, 3.8363636363636364)","(4.2, 5.5, 5.3769230769230765)","(7.5, 12.0, 11.839285714285714)","(5.5, 8.6, 7.88421052631579)","(6.0, 8.8, 8.457142857142857)"
10-01-2023 15:04:33.144181,"(6.0, 10.5, 9.3)","(19.0, 42.0, 35.57142857142857)","(7.5, 11.5, 11.26923076923077)","(3.9, 4.2, 3.8363636363636364)","(4.2, 5.5, 5.3769230769230765)","(7.5, 12.0, 11.772727272727273)","(5.5, 8.6, 7.88421052631579)","(6.0, 8.8, 8.266666666666667)"
10-01-2023 15:04:34.151034,"(6.0, 10.5, 9.3)","(19.0, 42.0, 35.57142857142857)","(7.5, 11.5, 11.38888888888889)","(3.9, 4.2, 3.8363636363636364)","(4.2, 5.5, 5.3769230769230765)","(7.5, 12.0, 11.761904761904763)","(5.5, 8.6, 7.88421052631579)","(6.0, 8.8, 8.457142857142857)"
10-01-2023 15:04:35.148629,"(6.0, 10.5, 9.258620689655173)","(19.0, 42.0, 34.05882352941177)","(7.5, 12.5, 11.875)","(3.9, 4.2, 3.8363636363636364)","(4.2, 5.5, 5.3)","(7.5, 12.0, 11.761904761904763)","(5.5, 8.6, 7.88421052631579)","(6.0, 8.8, 8.266666666666667)"
10-01-2023 15:04:36.144179,"(6.0, 10.5, 9.3)","(19.0, 42.0, 34.05882352941177)","(7.5, 12.5, 11.875)","(3.9, 4.2, 3.8363636363636364)","(4.2, 5.5, 5.3769230769230765)","(7.5, 12.0, 11.814814814814815)","(5.5, 8.6, 7.88421052631579)","(6.0, 8.8, 8.457142857142857)"
10-01-2023 15:04:37.150464,"(6.0, 10.5, 9.258620689655173)","(19.0, 42.0, 34.05882352941177)","(7.5, 12.5, 11.375)","(3.9, 4.2, 3.8363636363636364)","(4.2, 5.5, 5.3)","(7.5, 12.0, 11.821428571428571)","(5.5, 8.6, 7.8999999999999995)","(6.0, 8.8, 8.266666666666667)"
10-01-2023 15:04:38.162700,"(6.0, 10.5, 9.3)","(19.0, 42.0, 35.57142857142857)","(7.5, 11.5, 11.166666666666666)","(3.9, 3.95, 3.7750000000000004)","(4.2, 5.5, 5.3769230769230765)","(7.5, 12.0, 11.821428571428571)","(5.5, 8.6, 7.8999999999999995)","(6.0, 8.8, 8.457142857142857)"
10-01-2023 15:04:39.214594,"(6.0, 10.5, 9.3)","(19.0, 42.0, 35.57142857142857)","(7.5, 11.5, 11.3)","(3.9, 3.95, 3.7750000000000004)","(4.2, 5.5, 5.3)","(7.5, 12.0, 11.821428571428571)","(5.5, 8.6, 7.8999999999999995)","(6.0, 8.8, 8.266666666666667)"
10-01-2023 15:04:40.241257,"(6.0, 10.5, 9.3)","(19.0, 42.0, 35.57142857142857)","(7.5, 11.5, 11.166666666666666)","(3.9, 3.95, 3.7750000000000004)","(4.2, 5.5, 5.3)","(7.5, 12.0, 11.821428571428571)","(5.5, 8.6, 7.8999999999999995)","(6.0, 8.8, 8.266666666666667)"
10-01-2023 15:04:41.283072,"(6.5, 10.5, 9.3)","(20.0, 42.0, 35.57142857142857)","(7.5, 11.5, 11.166666666666666)","(3.8, 3.95, 3.7750000000000004)","(4.4, 5.5, 5.3769230769230765)","(8.0, 12.0, 11.821428571428571)","(5.5, 8.6, 7.8999999999999995)","(6.0, 8.8, 8.457142857142857)"
10-01-2023 15:04:42.321397,"(6.5, 10.5, 9.340909090909092)","(20.0, 42.0, 32.666666666666664)","(7.5, 11.5, 11.214285714285714)","(3.8, 3.95, 3.742857142857143)","(4.4, 5.5, 5.3)","(8.0, 12.0, 11.761904761904763)","(5.5, 8.6, 7.8999999999999995)","(6.0, 8.8, 8.266666666666667)"
10-01-2023 15:04:43.347459,"(6.5, 10.5, 9.3)","(20.0, 42.0, 33.333333333333336)","(7.5, 11.5, 11.214285714285714)","(3.8, 4.2, 3.7555555555555555)","(4.4, 5.5, 5.3769230769230765)","(8.0, 12.0, 11.761904761904763)","(5.5, 8.6, 7.8999999999999995)","(6.0, 8.8, 8.457142857142857)"
10-01-2023 15:04:44.360807,"(6.5, 10.5, 9.3)","(20.0, 42.0, 36.4)","(7.5, 12.0, 11.75)","(3.8, 4.2, 3.7555555555555555)","(4.4, 5.5, 5.3)","(8.0, 12.0, 11.761904761904763)","(5.5, 8.6, 7.945454545454545)","(6.0, 8.8, 8.457142857142857)"
10-01-2023 15:04:45.458872,"(6.5, 10.5, 9.3)","(20.0, 42.0, 36.4)","(7.5, 12.0, 11.26923076923077)","(3.8, 4.2, 3.7833333333333337)","(4.4, 5.5, 5.3)","(8.0, 12.0, 11.821428571428571)","(5.5, 8.6, 7.945454545454545)","(6.0, 8.8, 8.266666666666667)"
10-01-2023 15:04:46.532798,"(6.5, 10.5, 9.3)","(20.0, 42.0, 36.4)","(7.5, 11.5, 11.38888888888889)","(3.8, 3.95, 3.7833333333333337)","(4.4, 5.5, 5.3769230769230765)","(8.0, 12.0, 11.821428571428571)","(5.5, 8.6, 7.945454545454545)","(6.0, 8.8, 8.457142857142857)"
