,Superb,Blue Cascade,Burn Rate,Down Under Boy,Dr Gwen,Dr Bella,Grumpy Ellie
07-12-2022 19:23:10.616098,"(10.0, 13.5, 10.378125)","(41.0, 400.0, 327.7777777777778)","(2.9, 3.7, 3.3454545454545457)","(2.4, 3.3, 3.2241379310344827)","(4.6, 8.0, 6.933333333333334)","(12.0, 18.5, 18.0)","(10.0, 13.0, 12.644444444444444)"
07-12-2022 19:23:11.518816,"(10.0, 13.5, 10.375)","(41.0, 400.0, 327.7777777777778)","(2.9, 3.7, 3.591666666666667)","(2.4, 3.3, 3.2241379310344827)","(4.6, 8.0, 7.138461538461539)","(12.0, 18.5, 18.0)","(10.0, 13.0, 12.644444444444444)"
07-12-2022 19:23:12.812511,"(10.0, 13.5, 10.375)","(41.0, 420.0, 335.55555555555554)","(2.9, 3.7, 3.591666666666667)","(2.4, 3.3, 3.2215384615384615)","(4.6, 8.0, 7.138461538461539)","(12.0, 18.5, 17.833333333333332)","(10.0, 13.0, 12.644444444444444)"
07-12-2022 19:23:13.875139,"(10.0, 13.5, 10.375)","(41.0, 410.0, 335.55555555555554)","(2.9, 3.7, 3.591666666666667)","(2.4, 3.3, 3.2215384615384615)","(4.6, 8.0, 7.377777777777778)","(12.0, 18.5, 17.833333333333332)","(10.0, 13.0, 12.644444444444444)"
07-12-2022 19:23:14.920949,"(10.0, 13.5, 11.382352941176471)","(41.0, 410.0, 335.55555555555554)","(2.9, 3.7, 3.33)","(2.4, 3.3, 3.310526315789474)","(4.6, 8.0, 7.183333333333334)","(12.0, 18.5, 18.0)","(10.0, 13.0, 12.2)"
07-12-2022 19:23:16.028058,"(10.0, 13.0, 11.75)","(41.0, 410.0, 335.55555555555554)","(2.9, 3.7, 3.591666666666667)","(2.4, 3.35, 3.310526315789474)","(4.6, 8.0, 7.183333333333334)","(12.0, 18.5, 17.9375)","(10.0, 13.0, 12.644444444444444)"
07-12-2022 19:23:17.006570,"(10.0, 13.0, 12.166666666666666)","(41.0, 410.0, 335.55555555555554)","(2.9, 3.7, 3.591666666666667)","(2.4, 3.35, 3.310526315789474)","(4.6, 8.0, 7.183333333333334)","(12.0, 18.5, 18.153846153846153)","(10.0, 13.0, 12.2)"
07-12-2022 19:23:18.161577,"(10.0, 13.0, 11.928571428571429)","(41.0, 410.0, 335.55555555555554)","(2.9, 3.7, 2.9952380952380953)","(2.4, 3.35, 3.2311111111111113)","(4.6, 8.0, 7.3)","(12.0, 18.5, 18.153846153846153)","(10.0, 13.0, 12.644444444444444)"
07-12-2022 19:23:19.322156,"(10.0, 13.5, 9.948)","(41.0, 410.0, 335.55555555555554)","(2.9, 3.7, 3.2800000000000002)","(2.4, 3.4, 3.323529411764706)","(4.6, 8.0, 7.3)","(12.0, 18.5, 18.153846153846153)","(10.0, 13.0, 12.644444444444444)"
07-12-2022 19:23:20.415464,"(10.0, 13.0, 10.600000000000001)","(41.0, 410.0, 335.55555555555554)","(2.9, 3.6, 3.0514285714285716)","(2.4, 3.35, 3.323529411764706)","(4.6, 8.0, 7.183333333333334)","(12.0, 18.5, 18.153846153846153)","(10.0, 13.0, 12.2)"
07-12-2022 19:23:21.363342,"(10.0, 13.0, 11.628571428571428)","(41.0, 410.0, 335.55555555555554)","(2.9, 3.6, 3.3)","(2.4, 3.35, 3.323529411764706)","(4.6, 8.0, 7.183333333333334)","(12.0, 18.5, 18.153846153846153)","(10.0, 13.0, 12.2)"
07-12-2022 19:23:22.342117,"(10.0, 13.0, 10.600000000000001)","(41.0, 410.0, 335.55555555555554)","(2.9, 3.6, 3.5083333333333333)","(2.4, 3.35, 3.323529411764706)","(4.6, 8.0, 7.183333333333334)","(12.0, 18.5, 18.153846153846153)","(10.0, 13.0, 12.644444444444444)"
07-12-2022 19:23:23.295812,"(10.0, 13.0, 11.521739130434783)","(41.0, 410.0, 386.8965517241379)","(2.9, 3.6, 3.221875)","(2.4, 3.35, 3.3000000000000003)","(4.6, 8.0, 7.3)","(12.0, 18.5, 18.153846153846153)","(10.0, 13.0, 12.2)"
07-12-2022 19:23:24.357090,"(10.0, 13.0, 11.521739130434783)","(41.0, 410.0, 392.8205128205128)","(2.9, 3.6, 2.9752380952380952)","(2.4, 3.35, 3.3294117647058825)","(4.6, 8.0, 7.69375)","(12.0, 18.5, 18.153846153846153)","(10.0, 13.0, 12.644444444444444)"
07-12-2022 19:23:25.452989,"(10.0, 13.0, 11.521739130434783)","(41.0, 410.0, 315.7142857142857)","(2.9, 3.6, 3.425)","(2.4, 3.35, 3.357894736842105)","(4.6, 8.0, 7.766666666666667)","(12.0, 18.5, 18.3953488372093)","(10.0, 13.0, 12.4)"
07-12-2022 19:23:26.494731,"(10.0, 13.0, 11.521739130434783)","(41.0, 410.0, 337.7777777777778)","(2.9, 3.5, 3.425)","(2.4, 3.4, 3.357894736842105)","(4.6, 8.0, 7.825)","(12.0, 18.5, 18.3953488372093)","(10.0, 13.0, 12.763157894736842)"
07-12-2022 19:23:27.491439,"(10.0, 13.0, 11.521739130434783)","(41.0, 410.0, 355.8333333333333)","(2.9, 3.5, 3.425)","(2.4, 3.4, 3.3551724137931034)","(4.6, 8.0, 7.4)","(12.0, 18.5, 18.3953488372093)","(10.0, 13.0, 12.763157894736842)"
07-12-2022 19:23:28.449721,"(10.0, 13.0, 11.521739130434783)","(41.0, 410.0, 360.0)","(2.9, 3.5, 3.3714285714285714)","(2.4, 3.4, 3.3551724137931034)","(4.6, 8.0, 7.4)","(12.0, 18.5, 18.397727272727273)","(10.0, 13.0, 12.763157894736842)"
07-12-2022 19:23:29.450554,"(10.0, 13.0, 11.521739130434783)","(41.0, 410.0, 360.0)","(2.9, 3.5, 3.0275)","(2.4, 3.4, 3.369811320754717)","(4.6, 8.0, 7.4)","(12.0, 18.5, 18.397727272727273)","(10.0, 13.0, 11.75)"
07-12-2022 19:23:30.389431,"(10.0, 13.0, 11.521739130434783)","(41.0, 410.0, 284.0)","(2.9, 3.5, 3.425)","(2.4, 3.45, 3.4250000000000003)","(4.6, 8.0, 7.5)","(12.0, 18.5, 18.3953488372093)","(10.0, 13.0, 11.75)"
07-12-2022 19:23:31.375171,"(10.0, 13.0, 11.521739130434783)","(41.0, 410.0, 340.0)","(2.9, 3.5, 3.425)","(2.4, 3.45, 3.4250000000000003)","(4.6, 8.0, 7.5)","(12.0, 18.5, 18.3953488372093)","(10.0, 13.0, 11.75)"
07-12-2022 19:23:32.390773,"(10.0, 13.0, 11.521739130434783)","(41.0, 410.0, 357.5)","(2.9, 3.55, 3.2583333333333333)","(2.4, 3.45, 3.3125)","(4.6, 8.0, 7.5)","(12.0, 18.5, 18.3953488372093)","(10.0, 13.0, 11.75)"
07-12-2022 19:23:33.512253,"(10.0, 13.0, 11.521739130434783)","(41.0, 410.0, 381.8181818181818)","(2.9, 3.55, 3.2583333333333333)","(2.4, 3.35, 3.3125)","(4.6, 8.0, 7.8)","(12.0, 18.5, 18.3953488372093)","(10.0, 13.0, 11.75)"
07-12-2022 19:23:34.622487,"(10.0, 13.0, 11.521739130434783)","(41.0, 410.0, 260.0)","(2.9, 3.55, 2.9856521739130435)","(2.4, 3.35, 3.325)","(4.6, 8.0, 7.6)","(12.0, 18.5, 18.3953488372093)","(10.0, 13.0, 11.75)"
07-12-2022 19:23:35.720421,"(10.0, 13.0, 11.521739130434783)","(41.0, 410.0, 391.7647058823529)","(2.9, 3.45, 3.3833333333333333)","(2.4, 3.4, 3.3666666666666667)","(4.6, 8.0, 7.6)","(12.0, 18.5, 18.3953488372093)","(10.0, 13.0, 11.75)"
07-12-2022 19:23:36.860889,"(10.0, 13.0, 11.521739130434783)","(41.0, 410.0, 327.14285714285717)","(2.9, 3.45, 3.3833333333333333)","(2.4, 3.4, 3.3666666666666667)","(4.6, 8.0, 7.6)","(12.0, 18.5, 18.3953488372093)","(10.0, 13.0, 11.75)"
07-12-2022 19:23:38.186972,"(10.0, 13.0, 11.521739130434783)","(41.0, 410.0, 298.0)","(2.9, 3.45, 3.3833333333333333)","(2.4, 3.4, 3.3666666666666667)","(4.6, 8.0, 7.6)","(12.0, 18.5, 18.3953488372093)","(10.0, 13.0, 11.75)"
07-12-2022 19:23:39.168903,"(10.0, 13.0, 11.521739130434783)","(41.0, 410.0, 298.0)","(2.9, 3.45, 3.3833333333333333)","(2.4, 3.4, 3.3666666666666667)","(4.6, 8.0, 7.6)","(12.0, 18.5, 18.3953488372093)","(10.0, 13.0, 11.75)"
07-12-2022 19:23:40.394297,"(10.0, 13.0, 11.521739130434783)","(41.0, 410.0, 340.0)","(2.9, 3.45, 3.3833333333333333)","(2.4, 3.5, 3.3971428571428572)","(4.6, 8.0, 7.6)","(12.0, 18.5, 18.3953488372093)","(10.0, 13.0, 11.666666666666666)"
07-12-2022 19:23:41.554938,"(10.0, 13.0, 11.521739130434783)","(41.0, 410.0, 377.1428571428571)","(2.9, 3.45, 3.335714285714286)","(2.4, 3.5, 3.3971428571428572)","(4.6, 8.0, 7.6)","(12.0, 18.5, 18.3953488372093)","(10.0, 13.0, 11.75)"
07-12-2022 19:23:42.672925,"(10.0, 13.0, 11.521739130434783)","(41.0, 420.0, 408.3333333333333)","(2.9, 3.45, 3.335714285714286)","(2.4, 3.5, 3.3971428571428572)","(4.6, 8.0, 7.6)","(12.0, 18.5, 18.3953488372093)","(10.0, 13.0, 11.75)"
07-12-2022 19:23:43.767652,"(10.0, 13.0, 11.521739130434783)","(41.0, 420.0, 381.42857142857144)","(2.9, 3.45, 3.2)","(2.4, 3.5, 3.4123076923076923)","(4.6, 8.0, 7.8)","(12.0, 18.5, 18.3953488372093)","(10.0, 13.0, 11.75)"
07-12-2022 19:23:44.769629,"(10.0, 13.0, 11.521739130434783)","(41.0, 420.0, 381.42857142857144)","(2.9, 3.35, 3.1550000000000002)","(2.4, 3.5, 3.4123076923076923)","(4.6, 8.0, 7.8)","(12.0, 18.5, 18.3953488372093)","(10.0, 13.0, 11.75)"
07-12-2022 19:23:45.938157,"(10.0, 13.0, 11.521739130434783)","(41.0, 420.0, 381.42857142857144)","(2.9, 3.35, 3.3)","(2.4, 3.45, 3.3575342465753426)","(4.6, 8.0, 7.7)","(12.0, 18.5, 18.3953488372093)","(10.0, 13.0, 11.666666666666666)"
07-12-2022 19:23:46.995307,"(10.0, 13.0, 11.521739130434783)","(41.0, 420.0, 381.42857142857144)","(2.9, 3.35, 3.3)","(2.4, 3.45, 3.3575342465753426)","(4.6, 8.0, 7.7)","(12.0, 18.5, 18.3953488372093)","(10.0, 13.0, 11.75)"
07-12-2022 19:23:48.109926,"(10.0, 13.0, 11.521739130434783)","(41.0, 420.0, 411.5151515151515)","(2.9, 3.35, 3.3)","(2.4, 3.45, 3.3575342465753426)","(4.6, 8.0, 7.7)","(12.0, 18.5, 18.3953488372093)","(10.0, 13.0, 11.75)"
07-12-2022 19:23:49.222930,"(10.0, 13.0, 11.521739130434783)","(41.0, 420.0, 381.42857142857144)","(2.9, 3.35, 3.3)","(2.4, 3.45, 3.3575342465753426)","(4.6, 8.0, 7.88)","(12.0, 18.5, 18.3953488372093)","(10.0, 13.0, 11.75)"
07-12-2022 19:23:50.320962,"(10.0, 13.0, 11.521739130434783)","(41.0, 420.0, 397.5)","(2.9, 3.35, 2.9721875)","(2.4, 3.45, 3.3642857142857143)","(4.6, 8.0, 7.8)","(12.0, 18.5, 18.3953488372093)","(10.0, 13.0, 11.666666666666666)"
07-12-2022 19:23:51.324179,"(10.0, 13.0, 11.521739130434783)","(41.0, 420.0, 397.5)","(2.9, 3.35, 3.0928571428571425)","(2.4, 3.45, 3.3642857142857143)","(4.6, 8.0, 7.8)","(12.0, 18.5, 18.3953488372093)","(10.0, 13.0, 11.666666666666666)"
07-12-2022 19:23:52.392183,"(10.0, 13.0, 11.521739130434783)","(41.0, 420.0, 381.42857142857144)","(2.9, 3.35, 3.0928571428571425)","(2.4, 3.45, 3.3642857142857143)","(4.6, 8.0, 7.8)","(12.0, 18.5, 18.3953488372093)","(10.0, 13.0, 11.666666666666666)"
07-12-2022 19:23:53.416252,"(10.0, 13.0, 11.521739130434783)","(41.0, 420.0, 285.0)","(2.9, 3.35, 3.0875)","(2.4, 3.45, 3.3642857142857143)","(4.6, 8.0, 7.866666666666666)","(12.0, 18.5, 18.3953488372093)","(10.0, 13.0, 11.666666666666666)"
07-12-2022 19:23:54.445069,"(10.0, 13.0, 11.521739130434783)","(41.0, 420.0, 375.0)","(2.9, 3.3, 3.0166666666666666)","(2.4, 3.45, 3.3642857142857143)","(4.6, 8.0, 7.866666666666666)","(12.0, 18.5, 18.3953488372093)","(10.0, 13.0, 11.75)"
07-12-2022 19:23:55.440429,"(10.0, 13.0, 11.521739130434783)","(41.0, 420.0, 381.42857142857144)","(2.9, 3.25, 3.105)","(2.4, 3.5, 3.4123076923076923)","(4.6, 8.0, 7.866666666666666)","(12.0, 18.5, 18.397727272727273)","(10.0, 13.0, 11.75)"
07-12-2022 19:23:56.407612,"(10.0, 13.0, 11.521739130434783)","(41.0, 420.0, 381.42857142857144)","(2.9, 3.3, 3.1194444444444445)","(2.4, 3.45, 3.3642857142857143)","(4.6, 8.0, 7.9)","(12.0, 18.5, 18.3953488372093)","(10.0, 13.0, 11.75)"
07-12-2022 19:23:57.629363,"(10.0, 13.0, 11.521739130434783)","(41.0, 420.0, 285.0)","(2.9, 3.3, 3.0837837837837836)","(2.4, 3.45, 3.3554054054054054)","(4.6, 8.0, 7.966666666666667)","(12.0, 18.5, 18.3953488372093)","(10.0, 13.0, 11.666666666666666)"
07-12-2022 19:23:58.726004,"(10.0, 13.0, 11.521739130434783)","(41.0, 420.0, 411.5151515151515)","(2.9, 3.3, 3.0797619047619045)","(2.4, 3.45, 3.3554054054054054)","(4.6, 8.0, 7.96)","(12.0, 18.5, 18.3953488372093)","(10.0, 13.0, 11.666666666666666)"
07-12-2022 19:23:59.841606,"(9.0, 13.0, 11.521739130434783)","(41.0, 420.0, 381.42857142857144)","(2.8, 3.3, 2.968947368421053)","(2.5, 3.45, 3.315)","(5.0, 8.0, 7.96)","(12.0, 18.5, 18.1)","(9.0, 13.0, 11.75)"
07-12-2022 19:24:00.988041,"(9.0, 12.5, 12.302631578947368)","(41.0, 420.0, 397.5)","(2.8, 3.25, 2.967631578947368)","(2.5, 3.35, 3.315)","(5.0, 8.0, 7.96)","(12.0, 18.5, 17.7)","(9.0, 13.0, 11.666666666666666)"
07-12-2022 19:24:02.079062,"(9.0, 12.5, 12.302631578947368)","(41.0, 420.0, 397.5)","(2.8, 3.3, 3.0797619047619045)","(2.5, 3.35, 3.3131147540983608)","(5.0, 8.0, 8.574193548387097)","(12.0, 18.5, 17.333333333333332)","(9.0, 13.0, 11.666666666666666)"
07-12-2022 19:24:03.130322,"(9.0, 12.5, 11.434426229508198)","(41.0, 420.0, 381.42857142857144)","(2.8, 3.3, 3.076595744680851)","(2.5, 3.35, 3.3131147540983608)","(5.0, 8.6, 7.9714285714285715)","(12.0, 18.5, 17.916666666666668)","(9.0, 13.0, 11.666666666666666)"
07-12-2022 19:24:04.251538,"(9.0, 12.5, 11.434426229508198)","(41.0, 420.0, 411.8181818181818)","(2.8, 3.3, 3.105)","(2.5, 3.35, 3.308823529411765)","(5.0, 8.0, 8.574193548387097)","(12.0, 18.5, 18.333333333333332)","(9.0, 13.0, 11.75)"
07-12-2022 19:24:05.398490,"(9.0, 12.5, 11.434426229508198)","(41.0, 420.0, 411.5151515151515)","(2.8, 3.25, 3.105)","(2.5, 3.35, 3.308823529411765)","(5.0, 8.6, 7.9714285714285715)","(12.0, 18.5, 18.365384615384617)","(9.0, 13.0, 11.75)"
07-12-2022 19:24:06.538391,"(9.0, 12.5, 10.970588235294118)","(41.0, 420.0, 375.0)","(2.8, 3.3, 3.076595744680851)","(2.5, 3.35, 3.308823529411765)","(5.0, 8.0, 7.9714285714285715)","(12.0, 18.5, 18.365384615384617)","(9.0, 13.0, 11.666666666666666)"
07-12-2022 19:24:07.484795,"(9.0, 12.5, 10.706896551724139)","(41.0, 420.0, 381.42857142857144)","(2.8, 3.3, 3.076595744680851)","(2.5, 3.35, 3.308823529411765)","(5.0, 8.0, 7.993548387096774)","(12.0, 18.5, 18.365384615384617)","(9.0, 13.0, 11.666666666666666)"
07-12-2022 19:24:08.517919,"(9.0, 12.5, 10.706896551724139)","(41.0, 420.0, 381.42857142857144)","(2.8, 3.3, 3.076595744680851)","(2.5, 3.35, 3.308823529411765)","(5.0, 8.6, 8.485714285714286)","(12.0, 18.5, 18.365384615384617)","(9.0, 13.0, 11.666666666666666)"
07-12-2022 19:24:09.532710,"(9.0, 12.5, 10.970588235294118)","(41.0, 420.0, 381.42857142857144)","(2.8, 3.3, 3.076595744680851)","(2.5, 3.35, 3.308823529411765)","(5.0, 8.6, 8.527272727272727)","(12.0, 18.5, 18.365384615384617)","(9.0, 13.0, 11.666666666666666)"
07-12-2022 19:24:10.598161,"(9.0, 12.5, 10.706896551724139)","(41.0, 420.0, 411.5151515151515)","(2.8, 3.25, 2.966744186046512)","(2.5, 3.35, 3.308823529411765)","(5.0, 8.6, 8.527272727272727)","(12.0, 18.5, 18.365384615384617)","(9.0, 13.0, 11.666666666666666)"
07-12-2022 19:24:11.634773,"(9.0, 12.5, 11.318181818181818)","(41.0, 420.0, 411.5151515151515)","(2.8, 3.3, 3.076595744680851)","(2.5, 3.35, 3.2973684210526315)","(5.0, 8.6, 8.415384615384616)","(12.0, 18.5, 18.40277777777778)","(9.0, 13.0, 11.666666666666666)"
07-12-2022 19:24:12.656710,"(9.0, 12.5, 11.6875)","(41.0, 420.0, 411.5151515151515)","(2.8, 3.3, 3.076595744680851)","(2.5, 3.4, 3.329824561403509)","(5.0, 8.6, 8.505882352941176)","(12.0, 18.5, 18.40277777777778)","(9.0, 13.0, 11.666666666666666)"
07-12-2022 19:24:13.597161,"(9.0, 12.5, 11.946808510638299)","(41.0, 420.0, 285.0)","(2.8, 3.3, 3.066233766233766)","(2.5, 3.4, 3.2578125)","(5.0, 8.6, 8.453061224489796)","(12.0, 18.5, 18.40277777777778)","(9.0, 13.0, 11.666666666666666)"
07-12-2022 19:24:14.567144,"(9.0, 12.5, 11.946808510638299)","(41.0, 410.0, 345.0)","(2.8, 3.3, 3.066233766233766)","(2.5, 3.4, 3.2848101265822787)","(5.0, 8.6, 8.495652173913044)","(12.0, 18.5, 18.446969696969695)","(9.0, 13.0, 11.666666666666666)"
07-12-2022 19:24:15.608773,"(9.0, 12.5, 11.946808510638299)","(41.0, 410.0, 345.0)","(2.8, 3.25, 2.963972602739726)","(2.5, 3.4, 3.3080645161290323)","(5.0, 8.6, 8.495652173913044)","(12.0, 18.5, 18.446969696969695)","(9.0, 13.0, 12.096774193548388)"
07-12-2022 19:24:16.783440,"(9.0, 12.5, 11.946808510638299)","(41.0, 420.0, 204.0)","(2.8, 3.3, 3.1157894736842104)","(2.5, 3.4, 3.3080645161290323)","(5.0, 8.6, 8.495652173913044)","(12.0, 18.5, 18.446969696969695)","(9.0, 13.0, 12.096774193548388)"
07-12-2022 19:24:17.756676,"(9.0, 12.5, 11.946808510638299)","(41.0, 410.0, 394.11764705882354)","(2.8, 3.25, 3.1026315789473684)","(2.5, 3.4, 3.3080645161290323)","(5.0, 8.6, 8.495652173913044)","(12.0, 18.5, 18.446969696969695)","(9.0, 13.0, 12.096774193548388)"
07-12-2022 19:24:18.831211,"(9.0, 12.5, 11.946808510638299)","(41.0, 420.0, 381.42857142857144)","(2.8, 3.25, 3.0717391304347825)","(2.5, 3.4, 3.3080645161290323)","(5.0, 8.6, 8.495652173913044)","(12.0, 18.5, 18.0)","(9.0, 13.0, 12.096774193548388)"
07-12-2022 19:24:20.157734,"(9.0, 12.5, 11.946808510638299)","(41.0, 420.0, 381.42857142857144)","(2.8, 3.25, 3.0717391304347825)","(2.5, 3.4, 3.3080645161290323)","(5.0, 8.6, 8.495652173913044)","(12.0, 18.5, 18.426829268292682)","(9.0, 13.0, 12.096774193548388)"
07-12-2022 19:24:21.309083,"(9.0, 12.5, 11.946808510638299)","(41.0, 420.0, 381.42857142857144)","(2.8, 3.2, 3.065)","(2.5, 3.4, 3.3080645161290323)","(5.0, 8.6, 8.495652173913044)","(12.0, 18.5, 18.416666666666668)","(9.0, 13.0, 12.096774193548388)"
07-12-2022 19:24:22.314589,"(9.0, 12.5, 11.96236559139785)","(41.0, 420.0, 368.0)","(2.8, 3.2, 3.065)","(2.5, 3.4, 3.3080645161290323)","(5.0, 8.6, 8.495652173913044)","(12.0, 18.5, 18.454545454545453)","(9.0, 13.0, 12.096774193548388)"
07-12-2022 19:24:23.440440,"(9.0, 12.5, 11.96236559139785)","(41.0, 420.0, 411.25)","(2.8, 3.2, 3.065)","(2.5, 3.4, 3.3080645161290323)","(5.0, 8.6, 8.495652173913044)","(12.0, 18.5, 18.454545454545453)","(9.0, 13.0, 12.096774193548388)"
07-12-2022 19:24:24.539826,"(9.0, 12.5, 11.96236559139785)","(41.0, 420.0, 411.25)","(2.8, 3.2, 2.9658536585365853)","(2.5, 3.4, 3.3080645161290323)","(5.0, 8.6, 8.495652173913044)","(12.0, 18.5, 18.454545454545453)","(9.0, 13.0, 12.096774193548388)"
07-12-2022 19:24:25.773610,"(9.0, 12.5, 11.96236559139785)","(41.0, 420.0, 384.2857142857143)","(2.8, 3.2, 3.0666666666666664)","(2.5, 3.4, 3.3042016806722687)","(5.0, 8.6, 8.495652173913044)","(12.0, 18.5, 17.57894736842105)","(9.0, 13.0, 12.096774193548388)"
07-12-2022 19:24:26.946246,"(9.0, 12.5, 11.96236559139785)","(41.0, 420.0, 384.2857142857143)","(2.8, 3.2, 3.064285714285714)","(2.5, 3.4, 3.3042016806722687)","(5.0, 8.6, 8.495652173913044)","(12.0, 19.0, 18.205882352941178)","(9.0, 13.0, 12.096774193548388)"
07-12-2022 19:24:28.269422,"(9.0, 12.5, 11.96236559139785)","(41.0, 420.0, 372.0)","(2.8, 3.15, 3.064285714285714)","(2.5, 3.4, 3.3042016806722687)","(5.0, 8.6, 8.495652173913044)","(12.0, 19.0, 18.386363636363637)","(9.0, 13.0, 12.096774193548388)"
07-12-2022 19:24:29.328436,"(9.0, 12.5, 11.96236559139785)","(41.0, 420.0, 372.0)","(2.8, 3.15, 3.064285714285714)","(2.5, 3.4, 3.3042016806722687)","(5.0, 8.6, 8.495652173913044)","(12.0, 19.0, 18.635135135135137)","(9.0, 13.0, 12.096774193548388)"
07-12-2022 19:24:30.393364,"(9.0, 12.5, 11.96236559139785)","(41.0, 420.0, 285.0)","(2.8, 3.15, 2.9699999999999998)","(2.5, 3.4, 3.3252525252525253)","(5.0, 8.6, 8.495652173913044)","(12.0, 19.0, 17.392857142857142)","(9.0, 13.0, 12.166666666666666)"
07-12-2022 19:24:31.437871,"(9.0, 12.5, 11.96236559139785)","(41.0, 420.0, 381.6666666666667)","(2.8, 3.1, 3.0127272727272727)","(2.5, 3.4, 3.3252525252525253)","(5.0, 8.6, 8.495652173913044)","(12.0, 19.0, 17.392857142857142)","(9.0, 13.0, 12.166666666666666)"
07-12-2022 19:24:32.659942,"(9.0, 12.5, 11.944444444444445)","(41.0, 420.0, 381.6666666666667)","(2.8, 3.1, 3.028888888888889)","(2.5, 3.4, 3.3252525252525253)","(5.0, 8.6, 8.495652173913044)","(12.0, 19.0, 18.0625)","(9.0, 13.0, 12.166666666666666)"
07-12-2022 19:24:33.914066,"(9.0, 12.5, 11.944444444444445)","(41.0, 420.0, 381.6666666666667)","(2.8, 3.1, 3.02)","(2.5, 3.4, 3.3252525252525253)","(5.0, 8.6, 8.495652173913044)","(12.0, 19.0, 18.0625)","(9.0, 13.0, 12.166666666666666)"
07-12-2022 19:24:34.934645,"(9.0, 12.5, 11.944444444444445)","(41.0, 420.0, 381.6666666666667)","(2.8, 3.1, 3.02)","(2.5, 3.4, 3.306896551724138)","(5.0, 8.6, 8.538461538461538)","(12.0, 19.0, 17.392857142857142)","(9.0, 13.0, 12.166666666666666)"
07-12-2022 19:24:36.017126,"(9.0, 12.5, 11.944444444444445)","(41.0, 420.0, 290.0)","(2.8, 3.05, 2.965)","(2.5, 3.5, 3.4279411764705885)","(5.0, 8.6, 8.495652173913044)","(12.0, 19.0, 18.540816326530614)","(9.0, 13.0, 12.166666666666666)"
07-12-2022 19:24:37.071151,"(9.0, 12.5, 11.944444444444445)","(41.0, 420.0, 290.0)","(2.8, 3.05, 2.9675)","(2.5, 3.45, 3.415277777777778)","(5.0, 8.6, 8.495652173913044)","(12.0, 19.0, 18.695945945945947)","(9.0, 13.0, 12.166666666666666)"
07-12-2022 19:24:38.424502,"(9.0, 12.5, 11.944444444444445)","(41.0, 420.0, 290.0)","(2.8, 3.05, 2.9675)","(2.5, 3.45, 3.415277777777778)","(5.0, 8.6, 8.495652173913044)","(12.0, 19.0, 18.695945945945947)","(9.0, 13.0, 12.166666666666666)"
07-12-2022 19:24:39.576940,"(9.0, 12.5, 11.944444444444445)","(41.0, 420.0, 290.0)","(2.8, 3.05, 3.005)","(2.5, 3.45, 3.3087719298245615)","(5.0, 8.6, 8.538461538461538)","(12.0, 19.0, 18.695945945945947)","(9.0, 13.0, 12.166666666666666)"
07-12-2022 19:24:40.714587,"(9.0, 12.5, 11.944444444444445)","(51.0, 420.0, 290.0)","(2.8, 3.05, 3.005)","(2.5, 3.4, 3.3087719298245615)","(5.0, 8.6, 8.538461538461538)","(12.0, 19.0, 18.695945945945947)","(9.0, 13.0, 12.166666666666666)"
07-12-2022 19:24:41.960028,"(9.0, 12.5, 11.944444444444445)","(51.0, 420.0, 290.0)","(2.8, 3.0, 2.98)","(2.5, 3.4, 3.283582089552239)","(5.0, 8.6, 8.538461538461538)","(12.0, 19.0, 18.695945945945947)","(9.0, 13.0, 12.175824175824175)"
07-12-2022 19:24:43.332479,"(9.0, 12.5, 11.944444444444445)","(51.0, 420.0, 290.0)","(2.8, 3.0, 2.892)","(2.5, 3.4, 3.325)","(5.0, 8.6, 8.538461538461538)","(12.0, 19.0, 18.695945945945947)","(9.0, 13.0, 12.175824175824175)"
07-12-2022 19:24:44.449381,"(9.0, 12.5, 11.944444444444445)","(51.0, 420.0, 290.0)","(2.8, 3.0, 2.938181818181818)","(2.5, 3.4, 3.3441176470588236)","(5.0, 8.6, 8.538461538461538)","(12.0, 19.0, 18.695945945945947)","(9.0, 13.0, 12.175824175824175)"
07-12-2022 19:24:45.664202,"(9.0, 12.5, 11.944444444444445)","(51.0, 420.0, 290.0)","(2.8, 2.94, 2.9366666666666665)","(2.5, 3.4, 3.407142857142857)","(5.0, 8.6, 8.538461538461538)","(12.0, 19.0, 18.695945945945947)","(9.0, 13.0, 12.175824175824175)"
07-12-2022 19:24:46.915054,"(9.0, 12.5, 11.944444444444445)","(51.0, 420.0, 290.0)","(2.8, 2.94, 2.929830508474576)","(2.5, 3.45, 3.438888888888889)","(5.0, 8.6, 8.495652173913044)","(12.0, 19.0, 18.695945945945947)","(9.0, 13.0, 12.175824175824175)"
07-12-2022 19:24:47.999943,"(9.0, 12.5, 11.944444444444445)","(51.0, 420.0, 290.0)","(2.8, 2.94, 2.929830508474576)","(2.5, 3.45, 3.438888888888889)","(5.0, 8.6, 8.495652173913044)","(12.0, 19.0, 18.695945945945947)","(9.0, 13.0, 12.175824175824175)"
07-12-2022 19:24:49.042134,"(9.0, 12.5, 11.944444444444445)","(51.0, 420.0, 290.0)","(2.8, 2.96, 2.9204878048780487)","(2.5, 3.45, 3.438888888888889)","(5.0, 8.6, 8.538461538461538)","(12.0, 19.0, 18.695945945945947)","(9.0, 13.0, 12.175824175824175)"
