,Boomer Shannon,Onya Sonya,Limousine Cheeky,Wellsaidmylady,Lady Rockabellum,Magic Tulhurst,Our Redemption,Special Spin
07-12-2022 20:19:43.903467,"(5.5, 6.6, 6.236923076923077)","(101.0, 870.0, 705.0)","(3.9, 4.9, 4.466666666666667)","(12.0, 14.0, 12.75)","(7.0, 8.2, 8.1)","(20.0, 46.0, 37.5)","(3.3, 4.5, 4.25)","(4.4, 5.9, 5.346153846153846)"
07-12-2022 20:19:45.072069,"(5.5, 6.6, 6.236923076923077)","(101.0, 850.0, 594.0)","(3.9, 4.8, 4.533333333333333)","(12.0, 13.5, 12.545454545454545)","(7.0, 8.2, 8.139999999999999)","(20.0, 46.0, 43.16666666666667)","(3.3, 4.4, 4.25)","(4.4, 5.9, 5.525)"
07-12-2022 20:19:46.210490,"(5.5, 6.6, 6.257971014492754)","(101.0, 850.0, 594.0)","(3.9, 4.8, 4.7)","(12.0, 14.0, 12.76923076923077)","(7.0, 8.2, 7.95)","(20.0, 46.0, 42.0)","(3.3, 4.4, 4.16)","(4.4, 5.9, 5.685714285714286)"
07-12-2022 20:19:47.426025,"(5.5, 6.6, 6.257971014492754)","(101.0, 820.0, 594.5454545454545)","(3.9, 4.8, 4.75)","(12.0, 14.0, 12.476190476190476)","(7.0, 8.4, 8.012903225806452)","(20.0, 46.0, 42.0)","(3.3, 4.4, 4.271428571428571)","(4.4, 5.9, 5.36)"
07-12-2022 20:19:48.637808,"(5.5, 6.6, 6.236923076923077)","(101.0, 820.0, 594.5454545454545)","(3.9, 5.0, 4.75)","(12.0, 14.0, 12.476190476190476)","(7.0, 8.4, 7.878260869565217)","(20.0, 46.0, 44.0)","(3.3, 4.4, 4.133333333333334)","(4.4, 5.9, 5.4111111111111105)"
07-12-2022 20:19:49.878234,"(5.5, 6.6, 6.207407407407407)","(101.0, 820.0, 763.6363636363636)","(3.9, 5.0, 4.857142857142857)","(12.0, 14.0, 12.666666666666666)","(7.0, 8.4, 7.878260869565217)","(20.0, 46.0, 43.33333333333333)","(3.3, 4.4, 4.1000000000000005)","(4.4, 5.8, 5.357142857142857)"
07-12-2022 20:19:51.077874,"(5.5, 6.6, 6.208333333333334)","(101.0, 830.0, 777.5)","(3.9, 5.0, 4.916666666666667)","(12.0, 13.5, 13.2)","(7.0, 8.4, 7.883870967741935)","(20.0, 46.0, 39.27272727272727)","(3.3, 4.4, 4.228571428571429)","(4.4, 5.7, 5.536363636363636)"
07-12-2022 20:19:52.243491,"(5.5, 6.6, 6.208510638297873)","(101.0, 830.0, 777.5)","(3.9, 4.9, 4.766666666666667)","(12.0, 13.5, 13.333333333333334)","(7.0, 8.4, 7.883870967741935)","(20.0, 48.0, 40.0)","(3.3, 4.4, 4.075)","(4.4, 5.7, 5.633333333333334)"
07-12-2022 20:19:53.412084,"(5.5, 6.0, 5.905)","(101.0, 840.0, 615.0)","(3.9, 5.4, 4.9)","(12.0, 14.0, 12.64)","(7.0, 8.4, 7.7379310344827585)","(20.0, 48.0, 39.25)","(3.3, 4.3, 4.075)","(4.4, 5.7, 5.65)"
07-12-2022 20:19:54.590752,"(5.5, 6.0, 5.903048780487805)","(101.0, 840.0, 633.3333333333333)","(3.9, 5.4, 5.194117647058824)","(12.0, 14.0, 12.583333333333334)","(7.0, 8.4, 7.857142857142857)","(20.0, 48.0, 38.0)","(3.3, 4.4, 4.311111111111112)","(4.4, 5.7, 5.3)"
07-12-2022 20:19:55.763852,"(5.5, 6.0, 5.903067484662577)","(101.0, 840.0, 751.4285714285714)","(3.9, 5.4, 4.828571428571428)","(12.0, 14.0, 12.56)","(7.0, 8.0, 7.714285714285714)","(20.0, 48.0, 43.2)","(3.3, 4.4, 4.300000000000001)","(4.4, 5.9, 5.3625)"
07-12-2022 20:19:56.872845,"(5.5, 6.0, 5.901863354037268)","(101.0, 970.0, 862.8571428571429)","(3.9, 5.3, 4.9)","(12.0, 14.0, 12.636363636363637)","(7.0, 8.4, 7.820689655172414)","(20.0, 48.0, 44.285714285714285)","(3.3, 4.4, 4.2384615384615385)","(4.4, 5.8, 5.4)"
07-12-2022 20:19:58.087828,"(5.5, 6.0, 5.810778443113772)","(101.0, 980.0, 790.0)","(3.9, 5.3, 5.017647058823529)","(12.0, 14.0, 13.208333333333334)","(7.0, 8.4, 7.92)","(20.0, 46.0, 40.54545454545455)","(3.3, 4.5, 4.22)","(4.4, 5.7, 5.5)"
07-12-2022 20:19:59.278917,"(5.5, 6.0, 5.810778443113772)","(101.0, 970.0, 782.5)","(4.0, 5.3, 4.9)","(12.0, 14.0, 13.05)","(7.0, 8.4, 7.945945945945946)","(21.0, 46.0, 40.54545454545455)","(3.2, 4.5, 4.473333333333334)","(4.4, 5.8, 5.5)"
07-12-2022 20:20:00.498880,"(5.5, 6.0, 5.810778443113772)","(101.0, 970.0, 782.5)","(4.0, 5.3, 5.166666666666666)","(12.0, 14.0, 12.1)","(7.0, 8.4, 7.945945945945946)","(21.0, 46.0, 40.54545454545455)","(3.2, 4.5, 4.41)","(4.4, 5.8, 5.425)"
07-12-2022 20:20:01.672153,"(5.5, 6.0, 5.810778443113772)","(101.0, 980.0, 790.0)","(4.0, 5.3, 5.166666666666666)","(12.0, 14.0, 12.210526315789474)","(7.0, 8.4, 8.08)","(21.0, 46.0, 41.0)","(3.2, 4.5, 4.5285714285714285)","(4.4, 5.8, 5.38)"
07-12-2022 20:20:02.810054,"(5.5, 6.0, 5.810778443113772)","(101.0, 900.0, 690.0)","(4.0, 5.3, 5.06)","(12.0, 16.0, 12.210526315789474)","(7.0, 8.2, 8.08)","(21.0, 55.0, 41.42857142857143)","(3.2, 4.6, 4.35)","(4.4, 5.8, 5.466666666666667)"
07-12-2022 20:20:03.904592,"(5.5, 6.0, 5.810778443113772)","(101.0, 890.0, 803.75)","(4.0, 5.3, 5.06)","(12.0, 15.5, 13.5)","(7.0, 8.2, 8.08)","(21.0, 55.0, 42.0)","(3.2, 4.5, 4.4)","(4.4, 5.6, 5.516666666666667)"
07-12-2022 20:20:05.073797,"(5.5, 6.0, 5.810778443113772)","(101.0, 890.0, 736.6666666666667)","(4.0, 5.3, 5.06)","(12.0, 15.5, 13.0)","(7.0, 8.2, 8.02)","(21.0, 50.0, 42.0)","(3.2, 4.5, 4.216666666666667)","(4.4, 5.6, 5.475)"
07-12-2022 20:20:06.150829,"(5.5, 6.0, 5.810778443113772)","(101.0, 890.0, 803.75)","(4.0, 5.3, 5.128571428571428)","(12.0, 15.5, 13.0)","(7.0, 8.2, 8.02)","(21.0, 50.0, 40.0)","(3.2, 4.5, 4.2875)","(4.4, 5.6, 5.475)"
07-12-2022 20:20:07.238966,"(5.5, 6.0, 5.810778443113772)","(101.0, 890.0, 803.75)","(4.0, 5.3, 5.128571428571428)","(12.0, 15.5, 14.0)","(7.0, 8.2, 8.049999999999999)","(21.0, 50.0, 45.8)","(3.2, 4.4, 4.157692307692307)","(4.4, 5.6, 5.475)"
07-12-2022 20:20:08.320787,"(5.5, 6.0, 5.810778443113772)","(101.0, 880.0, 728.8888888888889)","(4.0, 5.3, 4.966666666666667)","(12.0, 15.5, 14.0)","(7.0, 8.2, 8.049999999999999)","(21.0, 50.0, 45.8)","(3.2, 4.4, 4.157692307692307)","(4.4, 5.6, 5.516666666666667)"
07-12-2022 20:20:09.319905,"(5.5, 6.0, 5.810778443113772)","(101.0, 880.0, 728.8888888888889)","(4.0, 5.3, 4.966666666666667)","(12.0, 15.5, 14.0)","(7.0, 8.2, 8.066666666666666)","(21.0, 50.0, 43.333333333333336)","(3.2, 4.4, 4.209090909090909)","(4.4, 5.6, 5.533333333333333)"
07-12-2022 20:20:10.367893,"(5.5, 6.0, 5.810778443113772)","(101.0, 870.0, 786.25)","(4.0, 5.3, 5.228571428571429)","(12.0, 15.5, 15.1)","(7.0, 8.2, 8.066666666666666)","(21.0, 50.0, 41.0)","(3.2, 4.4, 4.209090909090909)","(4.4, 5.6, 5.533333333333333)"
07-12-2022 20:20:11.393398,"(5.5, 6.0, 5.810778443113772)","(101.0, 860.0, 713.3333333333333)","(4.0, 5.3, 5.228571428571429)","(12.0, 15.5, 15.0)","(7.0, 8.2, 8.142857142857142)","(21.0, 48.0, 41.0)","(3.2, 4.4, 4.209090909090909)","(4.4, 5.6, 5.533333333333333)"
07-12-2022 20:20:12.492833,"(5.5, 6.0, 5.810778443113772)","(101.0, 860.0, 662.0)","(4.0, 5.3, 5.185714285714286)","(12.0, 15.5, 15.0)","(7.0, 8.0, 7.96)","(21.0, 48.0, 41.0)","(3.2, 4.5, 4.209090909090909)","(4.4, 5.6, 5.533333333333333)"
07-12-2022 20:20:13.578876,"(5.5, 6.0, 5.810778443113772)","(101.0, 850.0, 768.75)","(4.0, 5.2, 5.0125)","(12.0, 15.5, 15.0)","(7.0, 8.0, 7.96)","(21.0, 48.0, 44.0)","(3.2, 4.5, 4.209090909090909)","(4.4, 5.6, 5.533333333333333)"
07-12-2022 20:20:14.657859,"(5.5, 6.0, 5.8049382716049385)","(101.0, 850.0, 768.75)","(4.0, 5.2, 4.942857142857143)","(12.0, 15.5, 14.583333333333334)","(7.0, 8.0, 7.832258064516129)","(21.0, 46.0, 42.666666666666664)","(3.2, 4.5, 3.953658536585366)","(4.6, 5.6, 5.5)"
07-12-2022 20:20:15.786439,"(5.5, 6.0, 5.805)","(101.0, 850.0, 768.75)","(4.0, 5.3, 5.033333333333333)","(12.0, 16.0, 14.256410256410255)","(7.0, 8.4, 7.872)","(21.0, 46.0, 43.5)","(3.2, 4.0, 3.953658536585366)","(4.6, 5.8, 5.5)"
07-12-2022 20:20:16.839153,"(5.5, 6.0, 5.805)","(101.0, 850.0, 705.5555555555557)","(4.0, 5.3, 5.033333333333333)","(12.0, 16.0, 14.583333333333334)","(7.0, 8.4, 7.911111111111111)","(21.0, 46.0, 43.2)","(3.2, 4.0, 3.9544)","(4.6, 5.8, 5.425000000000001)"
07-12-2022 20:20:17.861130,"(5.5, 6.0, 5.900704225352113)","(101.0, 850.0, 705.5555555555557)","(4.0, 5.3, 5.211111111111111)","(12.0, 16.0, 14.583333333333334)","(7.0, 8.4, 7.83)","(21.0, 48.0, 45.0)","(3.2, 4.0, 3.9539473684210527)","(4.6, 5.5, 5.65)"
07-12-2022 20:20:18.930848,"(5.5, 6.0, 5.731788079470199)","(101.0, 850.0, 705.5555555555557)","(4.0, 5.4, 5.233333333333333)","(12.0, 16.0, 14.553191489361701)","(7.0, 8.4, 7.925)","(21.0, 48.0, 42.0)","(3.2, 4.0, 3.954245283018868)","(4.6, 5.8, 5.65)"
07-12-2022 20:20:19.997047,"(5.5, 6.0, 5.710714285714286)","(101.0, 850.0, 705.5555555555557)","(4.0, 5.4, 5.233333333333333)","(12.0, 16.0, 14.553191489361701)","(7.0, 8.4, 7.925)","(21.0, 48.0, 45.0)","(3.2, 4.0, 3.954245283018868)","(4.6, 5.8, 5.636363636363637)"
07-12-2022 20:20:21.042707,"(5.5, 6.0, 5.710714285714286)","(101.0, 850.0, 705.5555555555557)","(4.0, 5.4, 5.3090909090909095)","(12.0, 16.0, 14.553191489361701)","(7.0, 8.4, 7.709090909090909)","(21.0, 48.0, 44.0)","(3.2, 4.0, 3.954245283018868)","(4.6, 5.8, 5.636363636363637)"
07-12-2022 20:20:22.192952,"(5.5, 6.0, 5.710714285714286)","(101.0, 850.0, 705.5555555555557)","(4.0, 5.4, 5.033333333333333)","(12.0, 16.0, 14.692307692307692)","(7.0, 8.4, 7.881818181818182)","(21.0, 48.0, 47.5)","(3.2, 4.0, 3.954245283018868)","(4.6, 5.8, 5.5)"
07-12-2022 20:20:23.275292,"(5.5, 6.0, 5.710714285714286)","(101.0, 850.0, 705.5555555555557)","(4.0, 5.1, 5.033333333333333)","(12.0, 16.0, 15.08108108108108)","(7.0, 8.4, 7.864285714285714)","(21.0, 55.0, 42.333333333333336)","(3.2, 4.0, 3.9544554455445544)","(4.6, 5.8, 5.5)"
07-12-2022 20:20:24.391855,"(5.5, 6.0, 5.710714285714286)","(101.0, 850.0, 705.5555555555557)","(4.0, 5.1, 5.033333333333333)","(12.0, 16.0, 15.08108108108108)","(7.0, 8.4, 7.864285714285714)","(21.0, 55.0, 48.0)","(3.2, 4.0, 3.9544554455445544)","(4.6, 5.8, 5.44)"
07-12-2022 20:20:25.512690,"(5.5, 6.0, 5.649350649350649)","(101.0, 850.0, 705.5555555555557)","(4.0, 5.4, 5.257142857142857)","(12.0, 16.0, 15.055555555555555)","(7.0, 8.4, 7.994594594594594)","(21.0, 55.0, 45.0)","(3.2, 4.0, 3.9544554455445544)","(4.6, 5.8, 5.671428571428572)"
07-12-2022 20:20:26.609627,"(5.5, 6.0, 5.710714285714286)","(101.0, 850.0, 705.5555555555557)","(4.0, 5.4, 5.257142857142857)","(12.0, 16.0, 15.055555555555555)","(7.0, 8.4, 7.958823529411765)","(21.0, 55.0, 48.0)","(3.2, 4.0, 3.9544554455445544)","(4.6, 5.8, 5.671428571428572)"
07-12-2022 20:20:27.717656,"(5.5, 6.0, 5.6375838926174495)","(101.0, 850.0, 705.5555555555557)","(4.0, 5.4, 5.257142857142857)","(12.0, 16.0, 15.055555555555555)","(7.0, 8.4, 7.958823529411765)","(21.0, 55.0, 42.4)","(3.2, 4.0, 3.9544554455445544)","(4.6, 5.8, 5.671428571428572)"
07-12-2022 20:20:28.861567,"(5.5, 6.0, 5.6375838926174495)","(101.0, 850.0, 705.5555555555557)","(4.0, 5.4, 5.257142857142857)","(12.0, 16.0, 15.055555555555555)","(7.0, 8.4, 7.958823529411765)","(21.0, 55.0, 42.4)","(3.2, 4.0, 3.9544554455445544)","(4.6, 5.8, 5.5)"
07-12-2022 20:20:30.014682,"(5.5, 6.0, 5.6375838926174495)","(101.0, 850.0, 705.5555555555557)","(4.0, 5.4, 5.257142857142857)","(12.0, 16.0, 15.055555555555555)","(7.0, 8.4, 7.958823529411765)","(21.0, 55.0, 42.4)","(3.2, 4.0, 3.9544554455445544)","(4.6, 5.8, 5.585714285714285)"
07-12-2022 20:20:31.134340,"(5.5, 6.0, 5.622377622377622)","(101.0, 800.0, 550.0)","(4.0, 5.4, 5.257142857142857)","(12.0, 16.0, 15.055555555555555)","(7.0, 8.4, 7.958823529411765)","(21.0, 55.0, 42.4)","(3.2, 4.0, 3.9544554455445544)","(4.6, 5.8, 5.585714285714285)"
07-12-2022 20:20:32.329925,"(5.5, 6.0, 5.617021276595744)","(101.0, 800.0, 550.0)","(4.0, 5.4, 5.257142857142857)","(12.0, 16.0, 15.055555555555555)","(7.0, 8.4, 8.042857142857143)","(21.0, 55.0, 42.4)","(3.2, 4.0, 3.8451612903225807)","(4.6, 5.8, 5.314814814814815)"
07-12-2022 20:20:33.511736,"(5.5, 6.0, 5.70863309352518)","(101.0, 800.0, 550.0)","(4.0, 5.4, 5.285714285714286)","(12.0, 16.0, 15.055555555555555)","(7.0, 8.4, 8.042857142857143)","(21.0, 55.0, 38.714285714285715)","(3.2, 4.0, 3.8838709677419354)","(4.6, 5.5, 5.408620689655173)"
07-12-2022 20:20:34.697168,"(5.5, 6.0, 5.805755395683453)","(101.0, 790.0, 716.25)","(4.0, 5.4, 5.5375)","(12.0, 16.0, 15.068965517241379)","(7.0, 8.4, 8.177777777777777)","(21.0, 55.0, 40.42857142857143)","(3.2, 4.0, 3.8875)","(4.6, 5.5, 5.4089285714285715)"
07-12-2022 20:20:35.886663,"(5.5, 6.0, 5.61655172413793)","(101.0, 790.0, 716.25)","(4.0, 5.8, 5.4799999999999995)","(12.0, 16.0, 15.54)","(7.0, 8.4, 7.882758620689655)","(21.0, 55.0, 44.8)","(3.2, 4.0, 3.8875)","(4.6, 5.5, 5.4089285714285715)"
07-12-2022 20:20:37.043255,"(5.5, 6.0, 5.61655172413793)","(101.0, 790.0, 716.25)","(4.0, 5.6, 5.55)","(12.0, 16.0, 15.54)","(7.0, 8.4, 7.945454545454545)","(21.0, 55.0, 44.8)","(3.2, 4.0, 3.8875)","(4.6, 5.5, 5.4089285714285715)"
07-12-2022 20:20:38.335886,"(5.5, 6.0, 5.551612903225807)","(101.0, 790.0, 716.25)","(4.0, 5.7, 5.55)","(12.0, 16.0, 15.54)","(7.0, 8.4, 7.945454545454545)","(21.0, 55.0, 44.8)","(3.2, 4.0, 3.8875)","(4.6, 5.5, 5.4089285714285715)"
07-12-2022 20:20:39.482394,"(5.5, 6.0, 5.588757396449704)","(101.0, 790.0, 716.25)","(4.0, 5.8, 5.661538461538462)","(12.0, 16.0, 15.54)","(7.0, 8.4, 7.945454545454545)","(21.0, 55.0, 47.5)","(3.2, 4.0, 3.8971153846153843)","(4.6, 5.5, 5.4089285714285715)"
07-12-2022 20:20:40.592238,"(5.5, 6.0, 5.588757396449704)","(101.0, 790.0, 716.25)","(4.0, 5.8, 5.661538461538462)","(12.0, 16.0, 15.545454545454545)","(7.0, 8.4, 7.937142857142857)","(21.0, 55.0, 49.333333333333336)","(3.2, 3.9, 3.8971153846153843)","(4.6, 5.5, 5.4089285714285715)"
07-12-2022 20:20:41.712566,"(5.5, 6.0, 5.660975609756098)","(101.0, 790.0, 716.25)","(4.0, 5.8, 5.425)","(12.0, 16.0, 15.545454545454545)","(7.0, 8.4, 7.937142857142857)","(21.0, 55.0, 49.333333333333336)","(3.2, 3.9, 3.8971153846153843)","(4.6, 5.5, 5.4089285714285715)"
07-12-2022 20:20:42.832773,"(5.5, 6.0, 5.660975609756098)","(101.0, 790.0, 716.25)","(4.0, 5.8, 5.425)","(12.0, 16.0, 14.702702702702704)","(7.0, 8.4, 7.937142857142857)","(21.0, 55.0, 49.333333333333336)","(3.2, 3.9, 3.937)","(4.6, 5.5, 5.3145454545454545)"
07-12-2022 20:20:43.974521,"(5.5, 6.0, 5.660975609756098)","(101.0, 790.0, 716.25)","(4.0, 5.8, 5.425)","(12.0, 16.0, 14.702702702702704)","(7.0, 8.4, 7.841379310344827)","(21.0, 55.0, 50.14285714285714)","(3.2, 4.0, 3.937)","(4.6, 5.5, 5.233333333333333)"
07-12-2022 20:20:45.039471,"(5.5, 6.0, 5.657635467980295)","(101.0, 800.0, 550.0)","(4.0, 5.8, 5.425)","(12.0, 16.0, 14.682926829268293)","(7.0, 8.4, 7.841379310344827)","(21.0, 55.0, 47.5)","(3.2, 4.0, 3.937)","(4.6, 5.4, 5.163157894736842)"
07-12-2022 20:20:46.146664,"(5.5, 6.0, 5.657635467980295)","(101.0, 800.0, 550.0)","(4.0, 5.8, 5.425)","(12.0, 16.0, 14.682926829268293)","(7.0, 8.4, 7.909090909090909)","(21.0, 55.0, 47.5)","(3.2, 4.0, 3.933823529411765)","(4.6, 5.4, 5.2043478260869565)"
07-12-2022 20:20:47.319903,"(5.5, 6.0, 5.657635467980295)","(101.0, 790.0, 544.1666666666666)","(4.0, 5.8, 5.425)","(12.0, 16.0, 14.682926829268293)","(7.0, 8.4, 7.95)","(21.0, 55.0, 47.5)","(3.2, 4.0, 3.933823529411765)","(4.6, 5.4, 5.2043478260869565)"
07-12-2022 20:20:48.458320,"(5.5, 6.0, 5.657635467980295)","(101.0, 800.0, 550.0)","(4.0, 5.8, 5.425)","(12.0, 16.0, 14.682926829268293)","(7.0, 8.0, 7.95)","(21.0, 55.0, 47.5)","(3.2, 4.0, 3.9488636363636362)","(4.6, 5.4, 5.233333333333333)"
07-12-2022 20:20:49.575308,"(5.5, 6.0, 5.6217687074829925)","(101.0, 790.0, 716.25)","(4.0, 5.5, 5.418181818181818)","(12.0, 16.0, 14.682926829268293)","(7.0, 8.0, 7.8269662921348315)","(21.0, 55.0, 47.5)","(3.2, 4.0, 3.9318181818181817)","(4.6, 5.4, 5.2043478260869565)"
07-12-2022 20:20:50.683531,"(5.5, 6.0, 5.643589743589743)","(101.0, 800.0, 550.0)","(4.0, 5.6, 5.449999999999999)","(12.0, 16.0, 14.682926829268293)","(7.0, 8.2, 7.826666666666666)","(21.0, 55.0, 47.5)","(3.2, 4.0, 3.9318181818181817)","(4.6, 5.4, 5.2043478260869565)"
07-12-2022 20:20:51.782809,"(5.5, 6.0, 5.710416666666667)","(101.0, 800.0, 425.0)","(4.0, 5.6, 5.449999999999999)","(12.0, 16.0, 14.682926829268293)","(7.0, 8.2, 7.866666666666666)","(21.0, 55.0, 47.5)","(3.2, 4.0, 3.9274193548387095)","(4.6, 5.4, 5.267647058823529)"
07-12-2022 20:20:52.888926,"(5.5, 6.0, 5.710416666666667)","(101.0, 800.0, 550.0)","(4.0, 5.6, 5.449999999999999)","(12.0, 16.0, 14.682926829268293)","(7.0, 8.0, 7.866666666666666)","(21.0, 55.0, 47.5)","(3.2, 4.0, 3.816393442622951)","(4.6, 5.4, 5.344444444444444)"
07-12-2022 20:20:53.993117,"(5.5, 6.0, 5.805594405594405)","(101.0, 780.0, 651.1111111111111)","(4.0, 5.6, 5.55)","(12.0, 16.0, 15.027027027027026)","(7.0, 8.0, 7.885714285714285)","(21.0, 55.0, 47.5)","(3.2, 3.85, 3.923076923076923)","(4.6, 5.4, 5.285714285714286)"
07-12-2022 20:20:55.182579,"(5.5, 6.0, 5.716326530612245)","(101.0, 780.0, 512.3076923076923)","(4.2, 5.6, 5.52)","(12.0, 16.0, 15.051282051282051)","(7.0, 8.0, 7.628235294117647)","(21.0, 55.0, 47.5)","(3.1, 4.0, 3.9021739130434785)","(4.6, 5.4, 5.285714285714286)"
07-12-2022 20:20:56.332174,"(5.5, 6.0, 5.8069444444444445)","(101.0, 780.0, 512.3076923076923)","(4.2, 5.6, 5.52)","(12.0, 16.0, 15.051282051282051)","(7.0, 8.2, 7.723076923076923)","(21.0, 55.0, 46.333333333333336)","(3.1, 4.0, 3.9021739130434785)","(4.6, 5.4, 5.266666666666667)"
07-12-2022 20:20:57.452495,"(5.5, 6.0, 5.8069444444444445)","(101.0, 780.0, 512.3076923076923)","(4.2, 5.6, 5.52)","(12.0, 16.0, 15.054054054054054)","(7.0, 8.0, 7.766666666666667)","(21.0, 55.0, 52.0)","(3.1, 4.0, 3.865447154471545)","(4.6, 5.4, 5.247619047619048)"
07-12-2022 20:20:58.563457,"(5.5, 6.0, 5.807194244604316)","(101.0, 770.0, 706.6666666666667)","(4.2, 5.9, 5.728571428571429)","(12.0, 16.0, 15.054054054054054)","(7.0, 8.0, 7.766666666666667)","(21.0, 55.0, 50.666666666666664)","(3.1, 3.95, 3.865447154471545)","(4.6, 5.4, 5.211764705882353)"
07-12-2022 20:20:59.692699,"(5.5, 5.9, 5.800000000000001)","(101.0, 770.0, 495.0)","(4.2, 5.9, 5.728571428571429)","(12.0, 16.0, 15.054054054054054)","(7.0, 8.0, 7.766666666666667)","(21.0, 55.0, 69.4)","(3.1, 3.95, 3.8579646017699116)","(4.6, 5.4, 5.289655172413793)"
07-12-2022 20:21:00.812175,"(5.5, 5.9, 5.800000000000001)","(101.0, 770.0, 495.0)","(4.2, 5.9, 5.825)","(12.0, 16.0, 14.653846153846153)","(7.0, 8.0, 7.792592592592593)","(21.0, 85.0, 68.44827586206897)","(3.1, 3.95, 3.7036384976525825)","(4.6, 5.4, 5.266666666666667)"
07-12-2022 20:21:01.994691,"(5.5, 5.9, 5.800000000000001)","(101.0, 770.0, 495.0)","(4.2, 5.9, 5.814285714285715)","(12.0, 16.0, 14.58108108108108)","(7.0, 8.0, 7.95)","(21.0, 85.0, 76.42857142857143)","(3.1, 3.75, 3.700785340314136)","(4.6, 5.4, 5.127118644067797)"
07-12-2022 20:21:03.152832,"(5.5, 6.0, 5.708695652173914)","(101.0, 770.0, 586.6666666666667)","(4.2, 5.9, 5.8625)","(12.0, 16.0, 14.58108108108108)","(7.0, 8.0, 7.95)","(21.0, 80.0, 63.33333333333333)","(3.1, 3.75, 3.75)","(4.6, 5.5, 5.1579710144927535)"
07-12-2022 20:21:04.341644,"(5.5, 6.0, 5.708888888888889)","(101.0, 770.0, 586.6666666666667)","(4.2, 5.9, 5.832)","(12.0, 16.0, 14.58108108108108)","(7.0, 8.0, 7.9714285714285715)","(21.0, 80.0, 63.33333333333333)","(3.1, 3.85, 3.669736842105263)","(4.6, 5.5, 5.182191780821918)"
07-12-2022 20:21:05.427072,"(5.5, 6.0, 5.6575163398692805)","(101.0, 770.0, 586.6666666666667)","(4.2, 6.0, 5.748)","(12.0, 16.0, 14.58108108108108)","(6.5, 8.0, 7.9714285714285715)","(21.0, 80.0, 63.33333333333333)","(3.1, 3.9, 3.7097826086956522)","(4.6, 5.5, 5.173239436619718)"
07-12-2022 20:21:06.484887,"(5.5, 6.0, 5.566225165562914)","(101.0, 770.0, 586.6666666666667)","(4.2, 6.0, 5.748)","(12.0, 16.0, 14.541666666666666)","(6.5, 8.0, 7.839344262295081)","(21.0, 80.0, 72.0)","(3.1, 3.9, 3.7541666666666664)","(4.6, 5.5, 5.168571428571428)"
07-12-2022 20:21:07.570877,"(5.5, 6.0, 5.566225165562914)","(101.0, 770.0, 586.6666666666667)","(4.2, 5.6, 5.509150326797386)","(12.0, 16.0, 14.541666666666666)","(6.5, 8.2, 7.9714285714285715)","(21.0, 80.0, 52.69230769230769)","(3.1, 3.9, 3.4573407202216067)","(4.6, 5.5, 5.492207792207792)"
07-12-2022 20:21:08.714620,"(5.5, 6.0, 5.906521739130435)","(101.0, 770.0, 586.6666666666667)","(4.2, 5.6, 5.5105058365758754)","(12.0, 16.0, 15.517857142857142)","(6.5, 9.0, 8.81904761904762)","(21.0, 85.0, 61.92307692307692)","(3.1, 3.5, 3.458064516129032)","(4.6, 5.5, 5.517647058823529)"
07-12-2022 20:21:09.953103,"(5.5, 6.0, 5.830232558139535)","(101.0, 770.0, 586.6666666666667)","(4.2, 5.6, 5.516923076923077)","(12.0, 16.0, 15.092592592592593)","(6.5, 9.0, 8.65)","(21.0, 85.0, 51.214285714285715)","(3.1, 3.5, 3.3556016597510374)","(4.6, 5.6, 5.819767441860465)"
07-12-2022 20:21:11.255103,"(4.8, 6.0, 5.684507042253521)","(101.0, 780.0, 321.8181818181818)","(4.4, 5.6, 5.517826086956521)","(12.0, 16.0, 14.571428571428571)","(6.5, 9.0, 8.16)","(26.0, 85.0, 51.214285714285715)","(3.1, 3.5, 3.5924050632911393)","(4.6, 5.9, 5.839240506329114)"
07-12-2022 20:21:12.513306,"(4.8, 6.0, 5.7272727272727275)","(101.0, 780.0, 330.0)","(4.4, 5.6, 5.517826086956521)","(12.0, 16.0, 14.571428571428571)","(6.5, 9.0, 8.142857142857142)","(26.0, 85.0, 51.214285714285715)","(3.1, 3.6, 3.6795620437956207)","(4.6, 5.9, 5.858260869565218)"
07-12-2022 20:21:13.778998,"(4.8, 6.0, 5.655555555555555)","(101.0, 780.0, 330.0)","(4.4, 5.6, 5.408496732026144)","(12.0, 16.0, 14.709302325581396)","(6.5, 9.0, 8.04)","(21.0, 85.0, 52.0)","(3.1, 3.7, 3.5700000000000003)","(4.6, 5.9, 5.864473684210527)"
07-12-2022 20:21:14.987493,"(4.8, 5.8, 5.655555555555555)","(101.0, 780.0, 330.0)","(4.4, 5.5, 5.407926829268293)","(12.0, 16.0, 14.826086956521738)","(6.5, 9.0, 8.070967741935483)","(21.0, 85.0, 63.75)","(3.1, 3.9, 3.768918918918919)","(4.6, 5.9, 5.8100000000000005)"
07-12-2022 20:21:16.288057,"(4.8, 5.8, 5.72972972972973)","(101.0, 780.0, 367.5)","(4.4, 5.5, 5.414204545454545)","(12.0, 16.0, 14.826086956521738)","(6.5, 9.0, 8.070967741935483)","(21.0, 75.0, 64.0)","(3.1, 3.85, 3.768918918918919)","(4.6, 5.9, 5.8100000000000005)"
