,My Mums Value,Westar Storm,My Place Friday,Makani Girl,Mepunga Echo,Bourne Brett,Rage Quit,Jessore
10-01-2023 13:07:22.589629,"(4.2, 4.5, 4.366666666666666)","(21.0, 100.0, 91.66666666666667)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.0, 5.3, 4.972727272727273)","(26.0, 75.0, 58.6875)","(4.6, 5.0, 4.771428571428571)","(10.0, 21.0, 18.75)"
10-01-2023 13:07:23.693769,"(4.2, 4.5, 4.366666666666666)","(21.0, 100.0, 91.66666666666667)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.0, 5.3, 4.972727272727273)","(26.0, 75.0, 58.6875)","(4.6, 5.0, 4.771428571428571)","(10.0, 21.0, 18.75)"
10-01-2023 13:07:24.859666,"(4.2, 4.5, 4.366666666666666)","(21.0, 100.0, 91.66666666666667)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.0, 5.3, 4.972727272727273)","(26.0, 75.0, 58.6875)","(4.6, 5.0, 4.771428571428571)","(10.0, 21.0, 18.75)"
10-01-2023 13:07:26.030628,"(4.2, 4.5, 4.366666666666666)","(21.0, 100.0, 91.66666666666667)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.0, 5.3, 4.972727272727273)","(26.0, 75.0, 58.6875)","(4.6, 5.0, 4.771428571428571)","(10.0, 21.0, 18.75)"
10-01-2023 13:07:27.219616,"(4.2, 4.5, 4.366666666666666)","(21.0, 100.0, 91.66666666666667)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.0, 5.3, 4.972727272727273)","(26.0, 75.0, 58.6875)","(4.6, 5.0, 4.771428571428571)","(10.0, 21.0, 18.75)"
10-01-2023 13:07:28.465353,"(4.2, 4.5, 4.366666666666666)","(21.0, 100.0, 91.66666666666667)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.0, 5.3, 4.7)","(26.0, 75.0, 58.6875)","(4.6, 5.0, 4.771428571428571)","(10.0, 21.0, 18.75)"
10-01-2023 13:07:29.657519,"(4.2, 4.5, 4.366666666666666)","(21.0, 100.0, 91.66666666666667)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.0, 5.3, 4.972727272727273)","(26.0, 75.0, 58.6875)","(4.6, 5.0, 4.955555555555556)","(10.0, 21.0, 18.75)"
10-01-2023 13:07:30.888788,"(4.2, 4.5, 4.366666666666666)","(21.0, 100.0, 91.66666666666667)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.0, 5.3, 4.972727272727273)","(26.0, 75.0, 58.6875)","(4.6, 5.0, 4.955555555555556)","(10.0, 21.0, 18.75)"
10-01-2023 13:07:32.116130,"(4.2, 4.5, 4.366666666666666)","(21.0, 100.0, 82.0)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.0, 5.3, 4.972727272727273)","(26.0, 75.0, 58.6875)","(4.6, 5.0, 4.8)","(10.0, 21.0, 18.75)"
10-01-2023 13:07:33.418832,"(4.2, 4.5, 4.366666666666666)","(21.0, 110.0, 82.0)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.0, 5.3, 4.972727272727273)","(26.0, 75.0, 58.6875)","(4.6, 5.0, 4.8)","(10.0, 21.0, 18.75)"
10-01-2023 13:07:34.629528,"(4.2, 4.5, 4.366666666666666)","(21.0, 110.0, 82.0)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.0, 5.3, 4.972727272727273)","(26.0, 75.0, 58.6875)","(4.6, 5.0, 4.8)","(10.0, 21.0, 18.75)"
10-01-2023 13:07:35.765757,"(4.2, 4.5, 4.366666666666666)","(21.0, 110.0, 82.0)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.3, 4.972727272727273)","(26.0, 75.0, 58.6875)","(4.6, 5.0, 4.685714285714285)","(10.0, 21.0, 19.3125)"
10-01-2023 13:07:36.871411,"(4.2, 4.5, 4.366666666666666)","(21.0, 110.0, 82.0)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.3, 5.071428571428571)","(26.0, 75.0, 58.6875)","(4.6, 5.0, 4.8769230769230765)","(10.0, 21.0, 19.3125)"
10-01-2023 13:07:37.971885,"(4.2, 4.5, 4.366666666666666)","(21.0, 110.0, 82.0)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.3, 5.071428571428571)","(26.0, 75.0, 58.6875)","(4.6, 5.0, 4.8769230769230765)","(10.0, 21.0, 19.3125)"
10-01-2023 13:07:39.124518,"(4.2, 4.5, 4.366666666666666)","(21.0, 110.0, 82.0)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.3, 5.071428571428571)","(26.0, 75.0, 58.6875)","(4.6, 5.0, 4.8769230769230765)","(10.0, 21.0, 19.3125)"
10-01-2023 13:07:40.292790,"(4.2, 4.5, 4.366666666666666)","(21.0, 110.0, 82.0)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.3, 5.0)","(26.0, 75.0, 58.6875)","(4.6, 5.0, 4.8769230769230765)","(10.0, 21.0, 18.375)"
10-01-2023 13:07:41.539411,"(4.2, 4.5, 4.366666666666666)","(21.0, 110.0, 82.0)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.3, 5.0)","(26.0, 75.0, 58.6875)","(4.6, 5.0, 4.8769230769230765)","(10.0, 21.0, 18.375)"
10-01-2023 13:07:43.060613,"(4.2, 4.5, 4.366666666666666)","(21.0, 110.0, 82.0)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.3, 5.0)","(26.0, 75.0, 58.6875)","(4.6, 5.0, 4.709090909090909)","(10.0, 21.0, 18.375)"
10-01-2023 13:07:44.364806,"(4.2, 4.5, 4.366666666666666)","(21.0, 110.0, 82.0)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.3, 4.88)","(26.0, 75.0, 58.6875)","(4.6, 5.0, 4.95)","(10.0, 21.0, 18.375)"
10-01-2023 13:07:45.638813,"(4.2, 4.5, 4.366666666666666)","(21.0, 110.0, 82.0)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.3, 4.88)","(26.0, 75.0, 58.6875)","(4.6, 5.0, 4.95)","(10.0, 21.0, 18.375)"
10-01-2023 13:07:46.920716,"(4.2, 4.5, 4.366666666666666)","(21.0, 110.0, 82.0)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.3, 4.730232558139535)","(26.0, 75.0, 58.6875)","(4.6, 5.0, 4.966666666666667)","(10.0, 21.0, 18.375)"
10-01-2023 13:07:48.318629,"(4.2, 4.5, 4.366666666666666)","(21.0, 100.0, 91.66666666666667)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.3, 4.730232558139535)","(26.0, 75.0, 58.6875)","(4.6, 5.0, 4.966666666666667)","(10.0, 21.0, 18.375)"
10-01-2023 13:07:49.665602,"(4.2, 4.5, 4.366666666666666)","(21.0, 100.0, 91.66666666666667)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.3, 4.730232558139535)","(26.0, 75.0, 58.6875)","(4.6, 5.0, 4.966666666666667)","(10.0, 21.0, 18.375)"
10-01-2023 13:07:50.925140,"(4.2, 4.5, 4.366666666666666)","(21.0, 100.0, 91.66666666666667)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.3, 4.789583333333333)","(26.0, 75.0, 58.6875)","(4.6, 5.0, 4.925)","(10.0, 21.0, 18.375)"
10-01-2023 13:07:52.074582,"(4.2, 4.5, 4.366666666666666)","(21.0, 100.0, 91.66666666666667)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.3, 4.789583333333333)","(26.0, 75.0, 58.6875)","(4.6, 5.0, 4.966666666666667)","(10.0, 21.0, 18.375)"
10-01-2023 13:07:53.338174,"(4.2, 4.5, 4.366666666666666)","(21.0, 100.0, 91.66666666666667)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.3, 4.789583333333333)","(26.0, 75.0, 58.6875)","(4.6, 5.0, 4.966666666666667)","(10.0, 21.0, 18.375)"
10-01-2023 13:07:54.528118,"(4.2, 4.5, 4.366666666666666)","(21.0, 100.0, 91.66666666666667)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.3, 4.789583333333333)","(26.0, 75.0, 58.6875)","(4.6, 5.0, 4.966666666666667)","(10.0, 21.0, 18.375)"
10-01-2023 13:07:55.666422,"(4.2, 4.5, 4.366666666666666)","(21.0, 100.0, 91.66666666666667)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.3, 4.789583333333333)","(26.0, 75.0, 58.6875)","(4.6, 5.0, 4.966666666666667)","(10.0, 21.0, 18.375)"
10-01-2023 13:07:56.811422,"(4.2, 4.5, 4.308695652173913)","(21.0, 100.0, 91.66666666666667)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.3, 4.789583333333333)","(26.0, 75.0, 58.6875)","(4.6, 5.0, 4.966666666666667)","(10.0, 21.0, 18.375)"
10-01-2023 13:07:57.997569,"(4.2, 4.6, 4.322222222222222)","(21.0, 100.0, 91.66666666666667)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.3, 4.730232558139535)","(26.0, 75.0, 58.6875)","(4.6, 5.0, 4.925)","(10.0, 21.0, 18.375)"
10-01-2023 13:07:59.171355,"(4.2, 4.6, 4.322222222222222)","(21.0, 100.0, 91.66666666666667)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.3, 4.730232558139535)","(26.0, 75.0, 58.6875)","(4.6, 5.0, 4.938461538461539)","(10.0, 21.0, 18.375)"
10-01-2023 13:08:00.732807,"(4.2, 4.6, 4.322222222222222)","(21.0, 100.0, 93.75)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.3, 4.730232558139535)","(26.0, 75.0, 58.6875)","(4.6, 5.1, 4.943478260869566)","(10.0, 21.0, 18.375)"
10-01-2023 13:08:02.032151,"(4.2, 4.6, 4.322222222222222)","(21.0, 100.0, 93.75)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.3, 4.730232558139535)","(26.0, 75.0, 58.6875)","(4.6, 5.1, 4.943478260869566)","(10.0, 21.0, 18.375)"
10-01-2023 13:08:03.383953,"(4.2, 4.6, 4.322222222222222)","(21.0, 110.0, 82.0)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.3, 4.730232558139535)","(26.0, 75.0, 58.6875)","(4.6, 5.1, 4.943478260869566)","(10.0, 21.0, 18.375)"
10-01-2023 13:08:04.512390,"(4.2, 4.6, 4.322222222222222)","(21.0, 110.0, 82.0)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.3, 4.8625)","(26.0, 75.0, 58.6875)","(4.6, 5.1, 4.943478260869566)","(10.0, 21.0, 18.583333333333332)"
10-01-2023 13:08:05.707368,"(4.2, 4.6, 4.322222222222222)","(21.0, 110.0, 82.0)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.3, 4.8625)","(26.0, 75.0, 66.62068965517241)","(4.6, 5.1, 4.671428571428571)","(10.0, 19.0, 18.583333333333332)"
10-01-2023 13:08:06.979550,"(4.2, 4.6, 4.322222222222222)","(21.0, 110.0, 82.0)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.3, 4.8625)","(26.0, 75.0, 66.62068965517241)","(4.6, 5.1, 4.943478260869566)","(10.0, 19.0, 18.583333333333332)"
10-01-2023 13:08:08.296757,"(4.2, 4.6, 4.2875)","(21.0, 110.0, 82.0)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.3, 4.8625)","(26.0, 75.0, 67.16129032258064)","(4.6, 5.1, 4.671428571428571)","(10.0, 19.0, 19.3125)"
10-01-2023 13:08:09.652980,"(4.2, 4.6, 4.366666666666666)","(21.0, 110.0, 82.0)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.3, 4.8625)","(26.0, 75.0, 67.16129032258064)","(4.6, 5.1, 4.699999999999999)","(10.0, 21.0, 19.3125)"
10-01-2023 13:08:11.058317,"(4.2, 4.5, 4.366666666666666)","(21.0, 110.0, 82.0)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.3, 4.933333333333334)","(26.0, 75.0, 67.16129032258064)","(4.6, 5.0, 4.733333333333333)","(10.0, 21.0, 18.375)"
10-01-2023 13:08:12.360849,"(4.2, 4.5, 4.366666666666666)","(21.0, 110.0, 82.0)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.2, 4.504347826086957)","(26.0, 75.0, 67.16129032258064)","(4.6, 5.0, 4.733333333333333)","(10.0, 21.0, 18.375)"
10-01-2023 13:08:13.769966,"(4.2, 4.5, 4.366666666666666)","(21.0, 110.0, 82.0)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.2, 4.633333333333334)","(26.0, 75.0, 67.16129032258064)","(4.6, 5.0, 4.733333333333333)","(10.0, 21.0, 18.375)"
10-01-2023 13:08:15.147818,"(4.2, 4.5, 4.366666666666666)","(21.0, 110.0, 82.0)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.1, 4.75)","(26.0, 75.0, 67.16129032258064)","(4.6, 5.0, 4.733333333333333)","(10.0, 21.0, 18.375)"
10-01-2023 13:08:16.388030,"(4.2, 4.5, 4.366666666666666)","(21.0, 110.0, 82.0)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.1, 4.875)","(26.0, 75.0, 67.16129032258064)","(4.6, 5.0, 4.733333333333333)","(10.0, 21.0, 18.375)"
10-01-2023 13:08:17.534546,"(4.2, 4.5, 4.366666666666666)","(21.0, 100.0, 91.66666666666667)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.1, 4.875)","(26.0, 75.0, 67.16129032258064)","(4.6, 5.0, 4.733333333333333)","(10.0, 21.0, 18.375)"
10-01-2023 13:08:18.702103,"(4.2, 4.5, 4.366666666666666)","(21.0, 100.0, 91.66666666666667)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.1, 4.875)","(26.0, 75.0, 67.16129032258064)","(4.6, 5.0, 4.733333333333333)","(10.0, 21.0, 18.375)"
10-01-2023 13:08:19.879085,"(4.2, 4.5, 4.366666666666666)","(21.0, 100.0, 91.66666666666667)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.1, 4.875)","(26.0, 75.0, 67.16129032258064)","(4.6, 5.0, 4.733333333333333)","(10.0, 21.0, 18.75)"
10-01-2023 13:08:21.307417,"(4.2, 4.5, 4.285714285714286)","(21.0, 100.0, 90.0)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.1, 4.730769230769231)","(26.0, 75.0, 67.16129032258064)","(4.6, 5.0, 4.733333333333333)","(10.0, 21.0, 18.75)"
10-01-2023 13:08:22.620702,"(4.0, 4.5, 4.32)","(21.0, 100.0, 90.0)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.1, 4.62)","(26.0, 75.0, 56.25)","(4.6, 5.0, 4.733333333333333)","(10.0, 21.0, 18.75)"
10-01-2023 13:08:23.886670,"(4.0, 4.5, 4.32)","(21.0, 100.0, 90.0)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.1, 4.4913043478260875)","(26.0, 75.0, 62.5)","(4.6, 5.0, 4.733333333333333)","(10.0, 21.0, 18.75)"
10-01-2023 13:08:25.435047,"(4.0, 4.5, 4.318181818181818)","(21.0, 100.0, 90.0)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.1, 4.4913043478260875)","(26.0, 75.0, 62.5)","(4.6, 5.0, 4.733333333333333)","(10.0, 21.0, 18.75)"
10-01-2023 13:08:26.864656,"(4.0, 4.5, 4.42)","(21.0, 100.0, 90.0)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.1, 4.4913043478260875)","(26.0, 75.0, 64.0625)","(4.6, 5.0, 4.733333333333333)","(10.0, 21.0, 18.75)"
10-01-2023 13:08:28.207621,"(4.0, 4.5, 4.371428571428572)","(21.0, 100.0, 90.0)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.1, 4.4913043478260875)","(26.0, 75.0, 64.0625)","(4.6, 5.0, 4.733333333333333)","(10.0, 21.0, 18.75)"
10-01-2023 13:08:29.490865,"(4.0, 4.5, 4.42)","(21.0, 100.0, 90.0)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.1, 4.4913043478260875)","(26.0, 75.0, 64.0625)","(4.6, 5.0, 4.733333333333333)","(10.0, 21.0, 18.75)"
10-01-2023 13:08:30.682159,"(4.0, 4.5, 4.42)","(21.0, 100.0, 90.0)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.1, 4.4913043478260875)","(26.0, 75.0, 64.0625)","(4.6, 5.0, 4.733333333333333)","(10.0, 21.0, 18.75)"
10-01-2023 13:08:31.836330,"(4.0, 4.5, 4.42)","(21.0, 100.0, 90.0)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.1, 4.62)","(26.0, 75.0, 64.0625)","(4.6, 5.0, 4.733333333333333)","(10.0, 21.0, 18.75)"
10-01-2023 13:08:32.937602,"(4.0, 4.5, 4.42)","(21.0, 110.0, 84.54545454545455)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.1, 4.62)","(26.0, 75.0, 64.0625)","(4.6, 5.0, 4.733333333333333)","(10.0, 21.0, 18.75)"
10-01-2023 13:08:34.133890,"(4.0, 4.5, 4.42)","(21.0, 110.0, 84.54545454545455)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.1, 4.62)","(26.0, 75.0, 64.0625)","(4.6, 5.0, 4.733333333333333)","(10.0, 21.0, 18.75)"
10-01-2023 13:08:35.342299,"(4.0, 4.5, 4.42)","(21.0, 110.0, 84.54545454545455)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.1, 4.62)","(26.0, 75.0, 64.0625)","(4.6, 5.0, 4.733333333333333)","(10.0, 21.0, 18.75)"
10-01-2023 13:08:36.640282,"(4.0, 4.5, 4.42)","(21.0, 110.0, 84.54545454545455)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.1, 4.62)","(26.0, 75.0, 64.0625)","(4.6, 5.0, 4.733333333333333)","(10.0, 21.0, 18.75)"
10-01-2023 13:08:37.943333,"(4.0, 4.5, 4.371428571428572)","(21.0, 110.0, 84.54545454545455)","(8.5, 18.0, 18.029411764705884)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.1, 4.62)","(26.0, 75.0, 63.333333333333336)","(4.6, 5.0, 4.733333333333333)","(10.0, 21.0, 18.75)"
10-01-2023 13:08:39.276825,"(4.0, 4.5, 4.371428571428572)","(21.0, 110.0, 84.54545454545455)","(8.5, 18.5, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.1, 4.78)","(26.0, 75.0, 64.0625)","(4.6, 5.0, 4.733333333333333)","(10.0, 21.0, 18.666666666666668)"
10-01-2023 13:08:40.519718,"(4.0, 4.5, 4.4)","(21.0, 110.0, 82.0)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.1, 4.78)","(26.0, 75.0, 64.0625)","(4.6, 5.0, 4.733333333333333)","(10.0, 22.0, 18.0)"
10-01-2023 13:08:41.680387,"(4.0, 4.5, 4.363636363636363)","(21.0, 110.0, 84.54545454545455)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.1, 4.78)","(26.0, 75.0, 64.0625)","(4.6, 5.0, 4.733333333333333)","(10.0, 22.0, 18.333333333333332)"
10-01-2023 13:08:42.944633,"(4.0, 4.5, 4.363636363636363)","(21.0, 110.0, 84.54545454545455)","(8.5, 18.5, 18.029411764705884)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.1, 4.78)","(26.0, 75.0, 62.27272727272727)","(4.6, 5.0, 4.733333333333333)","(10.0, 21.0, 18.333333333333332)"
10-01-2023 13:08:44.144451,"(4.0, 4.5, 4.363636363636363)","(21.0, 110.0, 84.54545454545455)","(8.5, 18.5, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.1, 4.78)","(26.0, 75.0, 62.27272727272727)","(4.6, 5.0, 4.733333333333333)","(10.0, 21.0, 18.0)"
10-01-2023 13:08:45.296081,"(4.0, 4.5, 4.421052631578947)","(21.0, 110.0, 84.54545454545455)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.1, 4.78)","(26.0, 75.0, 62.27272727272727)","(4.6, 5.0, 4.733333333333333)","(10.0, 22.0, 18.0)"
10-01-2023 13:08:46.410017,"(4.0, 4.5, 4.421052631578947)","(21.0, 110.0, 84.54545454545455)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.1, 4.6000000000000005)","(26.0, 75.0, 62.27272727272727)","(4.6, 5.0, 4.733333333333333)","(10.0, 23.0, 18.0)"
10-01-2023 13:08:47.641356,"(4.0, 4.5, 4.421052631578947)","(21.0, 110.0, 84.54545454545455)","(8.5, 18.0, 18.029411764705884)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.1, 4.6000000000000005)","(26.0, 75.0, 62.27272727272727)","(4.6, 5.0, 4.733333333333333)","(10.0, 23.0, 20.75)"
10-01-2023 13:08:49.015816,"(4.0, 4.5, 4.434782608695652)","(21.0, 100.0, 93.75)","(8.5, 18.5, 18.029411764705884)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.1, 4.6000000000000005)","(26.0, 75.0, 62.27272727272727)","(4.6, 5.0, 4.733333333333333)","(10.0, 22.0, 20.75)"
10-01-2023 13:08:50.385545,"(4.0, 4.5, 4.434782608695652)","(21.0, 100.0, 93.75)","(8.5, 18.5, 18.029411764705884)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.1, 4.7)","(26.0, 75.0, 62.27272727272727)","(4.6, 5.0, 4.68)","(10.0, 22.0, 20.75)"
10-01-2023 13:08:51.726084,"(4.0, 4.5, 4.434782608695652)","(21.0, 100.0, 93.75)","(8.5, 18.5, 18.029411764705884)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.1, 4.741025641025641)","(26.0, 75.0, 62.27272727272727)","(4.6, 5.0, 4.68)","(10.0, 22.0, 20.75)"
10-01-2023 13:08:53.222604,"(4.0, 4.5, 4.434782608695652)","(21.0, 110.0, 101.25)","(8.5, 18.5, 18.029411764705884)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.1, 4.741025641025641)","(26.0, 75.0, 62.27272727272727)","(4.6, 5.0, 4.68)","(10.0, 22.0, 20.75)"
10-01-2023 13:08:54.717526,"(4.0, 4.5, 4.434782608695652)","(21.0, 100.0, 93.75)","(8.5, 18.5, 18.029411764705884)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.1, 4.859999999999999)","(26.0, 75.0, 62.27272727272727)","(4.6, 5.0, 4.68)","(10.0, 22.0, 21.166666666666668)"
10-01-2023 13:08:55.946434,"(4.0, 4.5, 4.434782608695652)","(21.0, 100.0, 93.75)","(8.5, 18.5, 18.029411764705884)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.1, 4.859999999999999)","(26.0, 75.0, 62.27272727272727)","(4.6, 5.0, 4.68)","(10.0, 22.0, 21.166666666666668)"
10-01-2023 13:08:57.104632,"(4.0, 4.5, 4.434782608695652)","(21.0, 100.0, 93.75)","(8.5, 18.5, 18.029411764705884)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.1, 4.859999999999999)","(26.0, 75.0, 61.875)","(4.6, 5.0, 4.68)","(10.0, 22.0, 21.166666666666668)"
10-01-2023 13:08:58.261801,"(4.0, 4.5, 4.434782608695652)","(21.0, 100.0, 93.75)","(8.5, 18.5, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.1, 4.859999999999999)","(26.0, 75.0, 65.45454545454545)","(4.6, 5.0, 4.68)","(10.0, 22.0, 21.166666666666668)"
10-01-2023 13:08:59.378678,"(4.0, 4.5, 4.434782608695652)","(21.0, 100.0, 93.75)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.1, 4.859999999999999)","(26.0, 75.0, 66.92307692307692)","(4.6, 5.0, 4.68)","(10.0, 22.0, 21.166666666666668)"
10-01-2023 13:09:00.580156,"(4.0, 4.5, 4.434782608695652)","(21.0, 100.0, 90.0)","(8.5, 18.0, 17.78125)","(3.4, 5.2, 4.699999999999999)","(4.2, 5.1, 4.5814814814814815)","(26.0, 75.0, 66.92307692307692)","(4.6, 5.0, 4.68)","(10.0, 22.0, 21.166666666666668)"
10-01-2023 13:09:01.737238,"(4.0, 4.5, 4.434782608695652)","(21.0, 100.0, 90.0)","(8.5, 18.0, 17.25)","(3.4, 5.2, 4.825)","(4.2, 5.1, 4.859999999999999)","(26.0, 75.0, 67.5)","(4.6, 5.0, 4.66)","(10.0, 22.0, 20.6)"
10-01-2023 13:09:02.993521,"(4.0, 4.5, 4.434782608695652)","(21.0, 110.0, 84.54545454545455)","(8.5, 18.0, 17.85)","(3.4, 5.2, 4.972727272727273)","(4.2, 5.1, 4.8999999999999995)","(26.0, 75.0, 67.5)","(4.6, 5.0, 4.66)","(10.0, 23.0, 21.8)"
10-01-2023 13:09:04.258450,"(4.0, 4.5, 4.285714285714286)","(21.0, 110.0, 84.54545454545455)","(8.5, 18.0, 17.85)","(3.4, 5.2, 5.04375)","(4.2, 5.1, 4.859999999999999)","(26.0, 75.0, 67.5)","(4.6, 5.0, 4.66)","(10.0, 23.0, 20.6)"
10-01-2023 13:09:05.490915,"(4.0, 4.5, 4.285714285714286)","(21.0, 110.0, 84.54545454545455)","(8.5, 18.0, 17.85)","(3.4, 5.2, 5.04375)","(4.2, 5.1, 4.859999999999999)","(26.0, 75.0, 67.5)","(4.6, 5.0, 4.66)","(10.0, 23.0, 20.6)"
10-01-2023 13:09:06.698452,"(4.0, 4.5, 4.285714285714286)","(21.0, 110.0, 84.54545454545455)","(8.5, 18.0, 17.85)","(3.4, 5.2, 4.972727272727273)","(4.2, 5.1, 4.839130434782608)","(26.0, 75.0, 67.5)","(4.6, 5.0, 4.66)","(10.0, 23.0, 20.692307692307693)"
