,Onya Doug,Favreau,Vanity Bay,Roclea Ruler,Raani,The Weekend,Artful Master,Yarraman Rocky,Courageous Sam
11-01-2023 17:52:35.640304,"(4.6, 8.8, 8.514285714285714)","(3.4, 4.1, 4.082142857142856)","(7.0, 9.2, 8.533333333333333)","(26.0, 50.0, 45.63636363636363)","(5.0, 5.3, 5.211764705882353)","(4.8, 5.9, 5.769565217391304)","(101.0, 120.0, 114.0)","(61.0, 85.0, 75.0)","(7.0, 9.2, 8.635294117647058)"
11-01-2023 17:52:36.950789,"(4.6, 8.8, 8.514285714285714)","(3.4, 4.1, 4.085714285714285)","(7.0, 9.2, 8.533333333333333)","(26.0, 50.0, 45.63636363636363)","(5.0, 5.3, 5.25)","(4.8, 5.9, 5.769565217391304)","(101.0, 120.0, 114.0)","(61.0, 85.0, 75.0)","(7.0, 9.2, 8.635294117647058)"
11-01-2023 17:52:38.335106,"(4.6, 7.6, 6.430508474576271)","(3.4, 4.1, 4.05)","(7.0, 9.2, 8.628571428571428)","(26.0, 50.0, 46.36363636363636)","(5.0, 5.3, 5.266666666666667)","(4.8, 5.9, 5.7821428571428575)","(101.0, 120.0, 114.0)","(61.0, 85.0, 75.0)","(7.0, 9.2, 8.823529411764707)"
11-01-2023 17:52:39.721821,"(4.8, 7.6, 6.466666666666667)","(3.4, 4.1, 4.01304347826087)","(7.0, 9.2, 8.8)","(26.0, 50.0, 41.77777777777778)","(5.0, 5.3, 5.50625)","(4.8, 5.9, 5.31)","(101.0, 120.0, 114.0)","(61.0, 85.0, 116.0)","(7.0, 9.2, 8.98181818181818)"
11-01-2023 17:52:40.974584,"(4.8, 7.6, 6.655555555555555)","(3.4, 4.3, 4.01304347826087)","(7.0, 9.2, 8.733333333333333)","(26.0, 55.0, 45.0)","(5.0, 5.6, 5.644444444444445)","(4.8, 5.5, 5.222018348623854)","(101.0, 120.0, 143.33333333333334)","(61.0, 150.0, 121.25)","(7.0, 9.2, 8.98181818181818)"
11-01-2023 17:52:42.299904,"(4.8, 7.6, 7.212903225806452)","(3.4, 4.2, 4.140000000000001)","(7.0, 9.4, 8.82857142857143)","(26.0, 55.0, 45.0)","(5.0, 6.0, 5.5636363636363635)","(4.8, 5.5, 5.222018348623854)","(101.0, 160.0, 130.0)","(61.0, 140.0, 97.14285714285714)","(7.0, 9.2, 8.98181818181818)"
11-01-2023 17:52:43.617764,"(4.6, 7.6, 7.345454545454546)","(3.4, 4.2, 4.140000000000001)","(7.0, 9.4, 8.685714285714287)","(26.0, 55.0, 46.0)","(5.0, 5.7, 5.771428571428571)","(4.8, 5.5, 5.222018348623854)","(101.0, 160.0, 138.1818181818182)","(61.0, 140.0, 97.14285714285714)","(7.0, 9.2, 8.98181818181818)"
11-01-2023 17:52:44.896767,"(4.6, 7.4, 7.345454545454546)","(3.4, 4.2, 4.140000000000001)","(7.0, 9.4, 8.685714285714287)","(26.0, 50.0, 46.0)","(5.0, 6.0, 5.78)","(4.8, 5.5, 5.222018348623854)","(101.0, 160.0, 138.1818181818182)","(61.0, 140.0, 97.14285714285714)","(7.0, 9.2, 8.98181818181818)"
11-01-2023 17:52:46.190026,"(4.6, 7.4, 6.885714285714285)","(3.4, 4.2, 4.140000000000001)","(7.0, 9.4, 9.036363636363637)","(26.0, 50.0, 46.0)","(5.0, 5.9, 5.44)","(4.8, 5.5, 5.222018348623854)","(101.0, 160.0, 144.0)","(61.0, 140.0, 97.14285714285714)","(7.0, 9.2, 8.98181818181818)"
11-01-2023 17:52:47.527123,"(4.6, 7.4, 7.966666666666666)","(3.4, 4.2, 4.140000000000001)","(7.0, 9.4, 9.036363636363637)","(26.0, 50.0, 46.0)","(5.0, 6.0, 5.3939393939393945)","(4.8, 5.5, 5.222018348623854)","(101.0, 160.0, 140.0)","(61.0, 140.0, 103.33333333333334)","(7.0, 9.2, 8.98181818181818)"
11-01-2023 17:52:48.710058,"(4.6, 8.2, 7.966666666666666)","(3.4, 4.2, 4.140000000000001)","(7.0, 9.4, 9.036363636363637)","(26.0, 50.0, 46.0)","(5.0, 6.0, 5.7)","(4.8, 5.5, 5.224242424242425)","(101.0, 160.0, 140.0)","(61.0, 120.0, 92.22222222222223)","(7.0, 9.2, 8.98181818181818)"
11-01-2023 17:52:49.932242,"(4.6, 7.8, 7.133333333333333)","(3.4, 4.2, 4.140000000000001)","(7.0, 9.4, 8.82857142857143)","(26.0, 50.0, 46.0)","(4.8, 5.8, 5.472727272727273)","(4.8, 5.5, 5.224242424242425)","(101.0, 160.0, 140.0)","(61.0, 120.0, 92.22222222222223)","(7.0, 9.2, 8.98181818181818)"
11-01-2023 17:52:51.305127,"(4.6, 7.8, 6.942857142857143)","(3.4, 4.2, 4.140000000000001)","(7.0, 9.4, 8.82857142857143)","(26.0, 50.0, 53.4375)","(4.8, 5.8, 5.514285714285714)","(4.8, 5.5, 5.28)","(101.0, 160.0, 140.0)","(61.0, 120.0, 92.22222222222223)","(7.0, 9.2, 9.058823529411764)"
11-01-2023 17:52:52.624740,"(4.6, 7.8, 6.942857142857143)","(3.4, 4.2, 4.140000000000001)","(7.0, 9.4, 9.036363636363637)","(26.0, 55.0, 53.4375)","(4.8, 5.8, 5.514285714285714)","(4.8, 5.4, 5.25)","(101.0, 160.0, 140.0)","(61.0, 120.0, 96.66666666666667)","(7.0, 9.2, 9.058823529411764)"
11-01-2023 17:52:53.869856,"(4.6, 7.8, 6.942857142857143)","(3.4, 4.2, 4.1866666666666665)","(7.0, 9.4, 9.036363636363637)","(26.0, 55.0, 53.666666666666664)","(4.8, 5.8, 5.514285714285714)","(4.8, 5.4, 5.25)","(101.0, 160.0, 140.0)","(61.0, 100.0, 87.14285714285714)","(7.0, 9.2, 9.015384615384615)"
11-01-2023 17:52:54.968582,"(4.6, 7.8, 6.942857142857143)","(3.4, 4.2, 4.1866666666666665)","(7.0, 9.4, 9.177777777777777)","(26.0, 55.0, 53.666666666666664)","(4.8, 5.8, 5.514285714285714)","(4.8, 5.4, 5.25)","(101.0, 160.0, 135.0)","(61.0, 100.0, 87.14285714285714)","(7.0, 9.2, 9.058823529411764)"
11-01-2023 17:52:56.180910,"(4.6, 7.8, 7.466666666666667)","(3.4, 4.2, 4.294117647058823)","(7.0, 9.4, 9.177777777777777)","(26.0, 55.0, 59.565217391304344)","(4.8, 5.8, 5.4363636363636365)","(4.8, 5.4, 5.25)","(101.0, 160.0, 137.5)","(61.0, 100.0, 87.14285714285714)","(7.0, 9.2, 9.058823529411764)"
11-01-2023 17:52:57.350667,"(4.6, 7.8, 7.55)","(3.4, 4.6, 4.294117647058823)","(7.0, 9.4, 9.2)","(26.0, 60.0, 58.148148148148145)","(4.8, 5.8, 5.266666666666667)","(4.8, 5.4, 5.242105263157895)","(101.0, 160.0, 137.5)","(61.0, 100.0, 87.14285714285714)","(7.0, 9.2, 8.9)"
11-01-2023 17:52:58.571795,"(4.6, 7.8, 7.55)","(3.4, 4.6, 4.266666666666667)","(7.0, 9.8, 9.692307692307693)","(26.0, 60.0, 58.148148148148145)","(4.8, 5.8, 5.366666666666667)","(4.8, 5.4, 5.242105263157895)","(101.0, 160.0, 137.5)","(61.0, 100.0, 87.14285714285714)","(7.0, 9.2, 8.8)"
11-01-2023 17:52:59.786077,"(4.6, 7.8, 7.5)","(3.4, 4.6, 4.266666666666667)","(7.0, 9.8, 9.692307692307693)","(26.0, 60.0, 58.148148148148145)","(4.8, 5.7, 5.333333333333333)","(4.8, 5.4, 5.242105263157895)","(101.0, 160.0, 137.5)","(61.0, 100.0, 87.14285714285714)","(7.0, 9.2, 8.8)"
11-01-2023 17:53:00.994896,"(4.6, 7.8, 6.8341463414634145)","(3.4, 4.6, 4.266666666666667)","(7.0, 9.8, 9.692307692307693)","(26.0, 60.0, 52.5)","(4.8, 5.6, 5.288888888888889)","(4.8, 5.4, 5.242105263157895)","(101.0, 160.0, 130.0)","(61.0, 100.0, 87.14285714285714)","(7.0, 9.2, 8.8)"
11-01-2023 17:53:02.223414,"(4.6, 7.0, 6.8341463414634145)","(3.4, 4.6, 4.266666666666667)","(7.0, 9.8, 9.918181818181818)","(26.0, 60.0, 54.61538461538461)","(4.8, 5.6, 5.288888888888889)","(4.8, 5.4, 5.242105263157895)","(101.0, 160.0, 134.28571428571428)","(61.0, 100.0, 85.0)","(7.0, 9.2, 8.8)"
11-01-2023 17:53:03.548332,"(4.6, 7.0, 6.828571428571428)","(3.4, 4.6, 4.314285714285714)","(7.0, 10.0, 9.918181818181818)","(26.0, 60.0, 51.25)","(4.8, 5.6, 5.308333333333333)","(4.8, 5.4, 5.25)","(101.0, 160.0, 146.36363636363637)","(61.0, 100.0, 85.0)","(7.0, 9.2, 8.8)"
11-01-2023 17:53:04.924432,"(4.6, 7.0, 6.825)","(3.4, 4.6, 4.314285714285714)","(7.0, 10.0, 9.918181818181818)","(26.0, 60.0, 51.25)","(4.8, 5.6, 5.366666666666666)","(4.8, 5.4, 5.25)","(91.0, 160.0, 150.0)","(61.0, 100.0, 85.0)","(7.0, 9.2, 8.8)"
11-01-2023 17:53:06.273527,"(4.6, 8.6, 7.875)","(3.4, 4.6, 4.3090909090909095)","(7.0, 10.0, 9.918181818181818)","(26.0, 60.0, 51.857142857142854)","(4.8, 5.6, 5.41578947368421)","(4.8, 5.4, 5.242105263157895)","(91.0, 160.0, 140.0)","(61.0, 100.0, 85.0)","(7.0, 9.2, 8.8)"
11-01-2023 17:53:07.712905,"(4.6, 8.4, 7.875)","(3.4, 4.5, 4.3090909090909095)","(7.0, 10.0, 9.918181818181818)","(26.0, 55.0, 50.875)","(4.8, 5.6, 5.360869565217391)","(4.8, 5.4, 5.242105263157895)","(91.0, 150.0, 132.5)","(61.0, 100.0, 85.0)","(7.0, 9.2, 8.8)"
11-01-2023 17:53:09.054899,"(4.6, 8.2, 8.014814814814814)","(3.4, 4.5, 4.3090909090909095)","(7.0, 10.0, 9.918181818181818)","(26.0, 55.0, 50.875)","(4.8, 5.6, 5.360869565217391)","(4.8, 5.4, 5.242105263157895)","(91.0, 140.0, 133.33333333333334)","(61.0, 100.0, 85.0)","(7.0, 9.0, 8.513043478260869)"
11-01-2023 17:53:10.429215,"(4.6, 8.2, 8.08)","(3.4, 4.5, 4.36)","(7.0, 10.0, 9.918181818181818)","(26.0, 55.0, 50.875)","(4.8, 5.6, 5.360869565217391)","(4.8, 5.4, 5.242105263157895)","(91.0, 140.0, 133.33333333333334)","(61.0, 100.0, 85.0)","(7.0, 9.0, 8.68)"
11-01-2023 17:53:12.050307,"(4.6, 8.2, 8.08)","(3.4, 4.5, 4.476923076923077)","(7.0, 10.0, 9.918181818181818)","(26.0, 55.0, 51.142857142857146)","(4.8, 5.6, 5.360869565217391)","(4.8, 5.4, 5.28)","(91.0, 130.0, 118.33333333333333)","(61.0, 100.0, 85.0)","(7.0, 9.0, 8.68)"
11-01-2023 17:53:13.509912,"(4.6, 8.2, 7.965217391304348)","(3.4, 4.5, 4.318181818181818)","(7.0, 10.0, 9.781818181818181)","(26.0, 55.0, 52.22222222222222)","(4.8, 5.6, 5.3962962962962955)","(4.8, 5.4, 5.28)","(91.0, 130.0, 108.57142857142857)","(61.0, 100.0, 91.81818181818181)","(7.0, 9.0, 8.68)"
11-01-2023 17:53:14.843066,"(4.6, 8.0, 7.977777777777778)","(3.4, 4.4, 4.283333333333333)","(7.0, 10.0, 9.8)","(26.0, 60.0, 52.0)","(4.8, 5.6, 5.3962962962962955)","(4.8, 5.4, 5.28)","(91.0, 130.0, 106.66666666666667)","(61.0, 100.0, 91.81818181818181)","(7.0, 9.0, 8.753846153846153)"
11-01-2023 17:53:16.391121,"(4.6, 8.0, 7.96)","(3.4, 4.4, 4.283333333333333)","(7.0, 10.0, 9.92)","(26.0, 60.0, 57.2)","(4.8, 5.6, 5.3962962962962955)","(4.8, 5.4, 5.28)","(91.0, 130.0, 106.66666666666667)","(61.0, 100.0, 91.81818181818181)","(7.0, 9.0, 8.753846153846153)"
11-01-2023 17:53:17.958218,"(4.6, 8.0, 7.332432432432433)","(3.4, 4.4, 4.30625)","(7.0, 10.0, 9.92)","(26.0, 60.0, 54.16666666666667)","(4.8, 5.6, 5.3962962962962955)","(4.8, 5.4, 5.28)","(91.0, 130.0, 106.66666666666667)","(61.0, 100.0, 91.81818181818181)","(7.0, 9.0, 8.753846153846153)"
11-01-2023 17:53:19.313381,"(4.6, 7.2, 7.0675675675675675)","(3.4, 4.4, 4.375)","(7.0, 10.0, 9.879999999999999)","(26.0, 60.0, 54.16666666666667)","(4.8, 5.6, 5.413333333333333)","(4.8, 5.4, 5.024137931034483)","(91.0, 130.0, 99.375)","(61.0, 100.0, 93.57142857142857)","(7.0, 9.0, 8.7)"
11-01-2023 17:53:20.673956,"(4.6, 8.0, 7.76)","(3.4, 4.4, 4.366666666666667)","(7.0, 10.0, 9.879999999999999)","(26.0, 60.0, 51.25)","(4.8, 5.6, 5.366666666666666)","(4.8, 5.2, 5.003846153846154)","(91.0, 130.0, 110.9090909090909)","(61.0, 100.0, 89.28571428571429)","(7.0, 9.0, 8.7)"
11-01-2023 17:53:21.989933,"(4.6, 8.0, 7.742857142857143)","(3.4, 4.5, 4.366666666666667)","(7.0, 10.0, 10.172727272727272)","(26.0, 60.0, 51.25)","(4.8, 5.6, 5.416666666666667)","(4.8, 5.2, 5.022727272727273)","(91.0, 130.0, 110.9090909090909)","(61.0, 100.0, 91.66666666666666)","(7.0, 9.0, 8.7)"
11-01-2023 17:53:23.325844,"(4.6, 8.0, 7.8)","(3.4, 4.6, 4.4)","(7.0, 10.5, 10.15)","(26.0, 60.0, 51.25)","(4.8, 5.6, 5.46)","(4.8, 5.2, 5.022727272727273)","(91.0, 130.0, 110.9090909090909)","(61.0, 100.0, 91.66666666666666)","(7.0, 9.0, 8.7)"
11-01-2023 17:53:24.696627,"(4.8, 8.0, 7.823529411764706)","(3.4, 4.5, 4.397142857142857)","(7.0, 10.5, 10.434883720930232)","(26.0, 60.0, 51.25)","(4.8, 5.6, 5.496296296296296)","(4.8, 5.2, 5.15)","(91.0, 130.0, 99.375)","(61.0, 100.0, 85.0)","(7.0, 9.0, 8.7)"
11-01-2023 17:53:26.227869,"(4.8, 8.0, 6.822916666666666)","(3.4, 4.5, 4.445454545454545)","(7.0, 10.5, 10.434883720930232)","(26.0, 60.0, 51.25)","(4.8, 5.6, 5.496296296296296)","(4.8, 5.2, 5.15)","(91.0, 130.0, 99.375)","(61.0, 100.0, 88.33333333333333)","(7.0, 9.0, 8.7)"
11-01-2023 17:53:27.616761,"(4.8, 7.0, 7.25)","(3.4, 4.5, 4.4399999999999995)","(7.0, 10.5, 10.755102040816327)","(26.0, 60.0, 51.25)","(4.8, 5.6, 5.32)","(4.8, 5.2, 5.098360655737705)","(91.0, 130.0, 106.66666666666667)","(61.0, 95.0, 85.0)","(7.0, 9.0, 8.973333333333333)"
11-01-2023 17:53:28.991188,"(4.8, 7.4, 7.155555555555555)","(3.4, 4.5, 4.4399999999999995)","(7.0, 11.0, 10.780281690140844)","(26.0, 60.0, 51.25)","(4.8, 5.6, 5.285714285714286)","(4.8, 5.2, 5.098360655737705)","(91.0, 130.0, 106.66666666666667)","(61.0, 90.0, 93.0)","(7.0, 9.0, 8.91578947368421)"
11-01-2023 17:53:30.277023,"(4.8, 7.6, 7.078260869565217)","(3.4, 4.5, 4.4399999999999995)","(7.0, 11.0, 10.780281690140844)","(26.0, 60.0, 51.25)","(4.8, 5.6, 5.529411764705882)","(4.8, 5.2, 5.098360655737705)","(91.0, 130.0, 106.66666666666667)","(61.0, 120.0, 85.0)","(7.0, 9.0, 9.1)"
11-01-2023 17:53:31.675286,"(4.8, 7.4, 7.16)","(3.4, 4.5, 4.407692307692308)","(7.0, 11.0, 11.357142857142858)","(26.0, 60.0, 52.0)","(4.8, 5.6, 5.578947368421052)","(4.8, 5.2, 5.111428571428571)","(91.0, 130.0, 100.83333333333333)","(61.0, 110.0, 85.0)","(7.0, 9.2, 9.1)"
11-01-2023 17:53:33.090800,"(4.8, 7.4, 7.242857142857143)","(3.4, 4.5, 4.407692307692308)","(7.0, 11.5, 11.346153846153847)","(26.0, 60.0, 52.0)","(4.8, 5.6, 5.578947368421052)","(4.8, 5.2, 5.111428571428571)","(91.0, 130.0, 100.83333333333333)","(61.0, 110.0, 85.0)","(7.0, 9.2, 9.1)"
11-01-2023 17:53:34.647603,"(4.8, 7.4, 7.2894736842105265)","(3.4, 4.5, 4.407692307692308)","(7.0, 11.5, 11.346153846153847)","(26.0, 60.0, 46.666666666666664)","(4.8, 5.6, 5.578947368421052)","(4.8, 5.2, 5.111428571428571)","(91.0, 130.0, 100.83333333333333)","(61.0, 110.0, 85.0)","(7.0, 9.2, 9.1)"
11-01-2023 17:53:35.950911,"(4.8, 7.4, 7.331428571428572)","(3.4, 4.5, 4.407692307692308)","(7.0, 11.5, 11.346153846153847)","(26.0, 60.0, 46.666666666666664)","(4.8, 5.6, 5.578947368421052)","(4.8, 5.2, 5.111428571428571)","(91.0, 130.0, 100.83333333333333)","(61.0, 110.0, 85.0)","(7.0, 9.2, 9.009090909090908)"
11-01-2023 17:53:37.297129,"(4.8, 7.4, 7.331428571428572)","(3.4, 4.5, 4.407692307692308)","(7.0, 11.5, 11.346153846153847)","(26.0, 60.0, 47.666666666666664)","(4.8, 5.6, 5.578947368421052)","(4.8, 5.2, 5.084615384615385)","(91.0, 130.0, 100.83333333333333)","(61.0, 110.0, 85.0)","(7.0, 9.2, 9.1)"
11-01-2023 17:53:38.635671,"(4.8, 7.4, 7.347058823529412)","(3.4, 4.5, 4.407692307692308)","(7.0, 11.5, 11.346153846153847)","(26.0, 55.0, 46.75)","(4.8, 5.6, 5.578947368421052)","(4.8, 5.2, 5.024137931034483)","(91.0, 130.0, 100.83333333333333)","(61.0, 110.0, 85.0)","(7.0, 9.2, 9.1)"
11-01-2023 17:53:39.980758,"(4.8, 7.4, 7.347058823529412)","(3.4, 4.5, 4.433333333333334)","(7.5, 11.5, 11.346153846153847)","(26.0, 55.0, 46.75)","(4.8, 5.6, 5.5600000000000005)","(4.8, 5.2, 5.003846153846154)","(91.0, 130.0, 100.83333333333333)","(61.0, 110.0, 85.0)","(7.0, 9.2, 9.1)"
11-01-2023 17:53:41.310663,"(4.8, 7.4, 7.347058823529412)","(3.4, 4.5, 4.433333333333334)","(7.5, 11.5, 11.346153846153847)","(26.0, 55.0, 46.75)","(4.8, 5.7, 5.602777777777778)","(4.8, 5.2, 5.042105263157895)","(91.0, 130.0, 100.83333333333333)","(61.0, 110.0, 97.0)","(7.0, 9.2, 9.1)"
11-01-2023 17:53:42.682916,"(4.8, 7.2, 7.117948717948718)","(3.4, 4.5, 4.433333333333334)","(7.5, 11.5, 11.346153846153847)","(26.0, 55.0, 46.75)","(4.8, 5.7, 5.602777777777778)","(4.8, 5.2, 5.035)","(91.0, 130.0, 100.83333333333333)","(61.0, 130.0, 97.5)","(7.0, 9.2, 9.1)"
11-01-2023 17:53:43.996794,"(4.8, 7.4, 7.109090909090909)","(3.4, 4.5, 4.433333333333334)","(7.5, 11.5, 11.333333333333334)","(26.0, 55.0, 46.75)","(4.8, 5.7, 5.590625)","(4.8, 5.2, 5.05)","(91.0, 130.0, 125.1219512195122)","(61.0, 120.0, 98.33333333333333)","(7.0, 9.2, 8.844444444444445)"
11-01-2023 17:53:45.369669,"(4.8, 7.4, 7.08)","(3.5, 4.5, 4.447826086956522)","(7.5, 11.5, 11.333333333333334)","(26.0, 55.0, 46.75)","(4.8, 5.7, 5.590625)","(4.6, 5.1, 5.05)","(91.0, 130.0, 125.1219512195122)","(61.0, 110.0, 89.0)","(7.0, 9.2, 8.8)"
11-01-2023 17:53:46.782140,"(4.8, 7.0, 6.886666666666667)","(3.5, 4.5, 4.447826086956522)","(7.5, 11.5, 11.333333333333334)","(26.0, 55.0, 46.75)","(4.8, 5.7, 5.590625)","(4.6, 5.1, 5.0285714285714285)","(91.0, 130.0, 125.1219512195122)","(61.0, 110.0, 89.0)","(7.0, 9.2, 8.815384615384616)"
11-01-2023 17:53:48.357510,"(4.8, 7.0, 6.884057971014492)","(3.5, 4.5, 4.4714285714285715)","(7.5, 11.5, 11.470588235294118)","(26.0, 55.0, 46.75)","(4.8, 5.7, 5.590625)","(4.6, 5.1, 5.0285714285714285)","(91.0, 130.0, 125.1219512195122)","(61.0, 110.0, 89.0)","(7.0, 9.0, 8.71764705882353)"
11-01-2023 17:53:49.728344,"(4.8, 7.0, 6.884057971014492)","(3.5, 4.5, 4.475)","(7.5, 12.0, 11.48)","(26.0, 55.0, 46.75)","(4.8, 5.7, 5.544444444444444)","(4.6, 5.1, 5.0285714285714285)","(91.0, 130.0, 125.1219512195122)","(61.0, 110.0, 89.0)","(7.0, 9.0, 8.6)"
11-01-2023 17:53:51.074787,"(4.8, 7.0, 6.884057971014492)","(3.5, 4.5, 4.475)","(7.5, 12.0, 11.6)","(26.0, 55.0, 46.75)","(4.8, 5.7, 5.513333333333334)","(4.6, 5.1, 5.0285714285714285)","(91.0, 130.0, 125.1219512195122)","(61.0, 110.0, 89.0)","(7.0, 9.0, 8.6)"
11-01-2023 17:53:52.432549,"(4.8, 7.0, 6.884057971014492)","(3.5, 4.5, 4.475)","(7.5, 12.0, 11.6)","(26.0, 55.0, 46.75)","(4.8, 5.7, 5.572727272727273)","(4.6, 5.1, 5.0285714285714285)","(91.0, 130.0, 125.0)","(61.0, 110.0, 89.0)","(7.0, 9.0, 8.6)"
11-01-2023 17:53:53.973551,"(4.8, 7.0, 6.884057971014492)","(3.5, 4.5, 4.475)","(7.5, 12.0, 11.6)","(26.0, 55.0, 46.75)","(4.8, 5.7, 5.572727272727273)","(4.6, 5.1, 5.0285714285714285)","(91.0, 130.0, 125.0)","(61.0, 110.0, 89.0)","(7.0, 9.0, 8.6)"
11-01-2023 17:53:55.434221,"(4.8, 7.0, 6.891891891891892)","(3.5, 4.5, 4.479310344827586)","(7.5, 12.0, 11.6)","(26.0, 55.0, 46.75)","(4.8, 5.7, 5.442857142857143)","(4.4, 5.1, 5.041176470588235)","(91.0, 130.0, 125.0)","(61.0, 110.0, 89.0)","(7.0, 9.0, 8.7)"
11-01-2023 17:53:56.970577,"(4.8, 7.0, 6.897142857142857)","(3.5, 4.5, 4.461290322580645)","(7.5, 12.0, 11.666666666666666)","(26.0, 55.0, 46.75)","(4.8, 5.7, 5.3914285714285715)","(4.4, 5.1, 5.041176470588235)","(91.0, 130.0, 125.0)","(61.0, 110.0, 89.0)","(7.0, 9.0, 8.82857142857143)"
11-01-2023 17:53:58.382253,"(4.8, 7.0, 6.897142857142857)","(3.5, 4.5, 4.461290322580645)","(7.5, 12.0, 11.4)","(26.0, 55.0, 46.75)","(4.8, 5.7, 5.3914285714285715)","(4.4, 5.1, 5.041176470588235)","(91.0, 130.0, 125.0)","(61.0, 110.0, 89.0)","(7.0, 9.0, 8.870588235294118)"
11-01-2023 17:53:59.747267,"(4.8, 7.0, 6.897142857142857)","(3.5, 4.5, 4.461290322580645)","(7.5, 12.0, 11.4)","(26.0, 55.0, 46.75)","(4.8, 5.7, 5.574999999999999)","(4.4, 5.1, 5.041176470588235)","(91.0, 130.0, 125.0)","(61.0, 110.0, 89.0)","(7.0, 9.2, 8.78)"
11-01-2023 17:54:01.273716,"(4.8, 7.2, 7.09433962264151)","(3.5, 4.5, 4.426530612244898)","(7.5, 11.5, 11.166666666666666)","(26.0, 55.0, 46.75)","(4.8, 5.6, 5.404347826086957)","(4.4, 5.1, 5.041176470588235)","(91.0, 130.0, 125.0)","(61.0, 110.0, 107.27272727272728)","(7.0, 9.2, 8.899999999999999)"
11-01-2023 17:54:02.799876,"(4.8, 7.2, 7.125)","(3.5, 4.5, 4.32)","(7.5, 10.5, 10.396296296296297)","(26.0, 55.0, 46.75)","(4.8, 5.6, 5.404347826086957)","(4.4, 5.1, 5.121621621621621)","(91.0, 130.0, 125.0)","(61.0, 110.0, 107.42857142857143)","(7.0, 9.2, 8.738461538461538)"
11-01-2023 17:54:04.758320,"(4.8, 7.2, 7.125)","(3.5, 4.5, 4.26)","(7.5, 10.5, 10.396296296296297)","(26.0, 55.0, 46.75)","(4.8, 5.6, 5.372)","(4.4, 5.3, 5.135)","(91.0, 130.0, 125.0)","(61.0, 110.0, 107.42857142857143)","(7.0, 9.2, 8.705882352941176)"
11-01-2023 17:54:06.283953,"(4.8, 7.2, 7.125)","(3.5, 4.5, 4.26)","(7.5, 10.5, 10.5)","(26.0, 55.0, 46.75)","(4.8, 5.6, 5.385714285714285)","(4.4, 5.3, 5.135)","(91.0, 130.0, 125.0)","(61.0, 110.0, 107.42857142857143)","(7.0, 9.2, 8.738461538461538)"
11-01-2023 17:54:07.806215,"(4.8, 7.2, 7.125)","(3.5, 4.5, 4.26)","(7.5, 11.5, 10.7)","(26.0, 55.0, 46.75)","(4.8, 5.6, 5.415384615384615)","(4.4, 5.3, 5.131818181818182)","(91.0, 130.0, 100.83333333333333)","(61.0, 110.0, 107.42857142857143)","(7.0, 9.2, 8.705882352941176)"
11-01-2023 17:54:09.390521,"(4.8, 7.2, 7.125)","(3.5, 4.5, 4.178787878787879)","(7.5, 11.5, 11.055555555555555)","(26.0, 55.0, 46.75)","(4.8, 5.6, 5.4363636363636365)","(4.4, 5.3, 5.135)","(91.0, 130.0, 125.0)","(61.0, 110.0, 107.42857142857143)","(7.0, 9.2, 8.84705882352941)"
11-01-2023 17:54:10.917272,"(4.8, 7.2, 7.129411764705883)","(3.5, 4.3, 4.141176470588235)","(7.5, 11.5, 10.710526315789474)","(26.0, 55.0, 46.75)","(4.8, 5.6, 5.4363636363636365)","(4.4, 5.3, 5.138888888888888)","(91.0, 130.0, 125.0)","(61.0, 110.0, 100.625)","(7.0, 9.2, 8.914285714285715)"
11-01-2023 17:54:12.478782,"(4.8, 7.2, 7.129411764705883)","(3.5, 4.3, 4.15)","(7.5, 11.5, 11.18421052631579)","(26.0, 55.0, 46.75)","(4.8, 5.6, 5.4363636363636365)","(4.4, 5.3, 5.131111111111111)","(91.0, 130.0, 125.0)","(61.0, 110.0, 100.625)","(7.0, 9.2, 8.866666666666665)"
11-01-2023 17:54:14.080596,"(4.8, 7.2, 7.165217391304348)","(3.5, 4.3, 4.160344827586207)","(7.5, 11.5, 10.86111111111111)","(26.0, 55.0, 46.75)","(4.8, 5.6, 5.4363636363636365)","(4.4, 5.3, 5.131111111111111)","(91.0, 130.0, 100.83333333333333)","(61.0, 110.0, 102.5)","(7.0, 9.2, 9.006451612903225)"
11-01-2023 17:54:15.477001,"(4.8, 7.2, 7.165217391304348)","(3.5, 4.3, 4.15)","(7.5, 11.5, 10.919354838709678)","(26.0, 55.0, 46.75)","(4.8, 5.6, 5.4363636363636365)","(4.4, 5.3, 5.17)","(91.0, 130.0, 153.48837209302326)","(61.0, 110.0, 102.5)","(7.0, 9.2, 9.006451612903225)"
11-01-2023 17:54:16.952294,"(4.8, 7.2, 7.377777777777777)","(3.5, 4.3, 4.15)","(7.5, 11.5, 10.842105263157894)","(26.0, 55.0, 46.75)","(4.8, 5.6, 5.405263157894737)","(4.4, 5.3, 5.160869565217391)","(91.0, 160.0, 147.0731707317073)","(61.0, 110.0, 108.125)","(7.0, 9.2, 8.9375)"
11-01-2023 17:54:18.377704,"(4.8, 7.6, 7.483333333333333)","(3.5, 4.3, 4.1191176470588236)","(7.5, 11.5, 10.842105263157894)","(26.0, 55.0, 46.75)","(4.8, 5.6, 5.413207547169811)","(4.4, 5.3, 5.160869565217391)","(91.0, 150.0, 103.125)","(61.0, 110.0, 108.125)","(7.0, 9.2, 8.9375)"
