,Elusive Eagle,Swan Island,Arthur In Charge,Turboart,Wait A Minute,Dont Diss Around,The Power Of One,Expensive To Keep,Secret Cash,Got The Lot
05-01-2023 16:46:45.783151,"(10.0, 13.5, 13.454545454545455)","(20.0, 25.0, 24.166666666666668)","(8.0, 12.0, 11.538461538461538)","(2.9, 3.9, 3.8474999999999997)","(51.0, 110.0, 83.75)","(4.8, 5.7, 5.634545454545455)","(18.0, 24.0, 23.666666666666668)","(11.0, 19.0, 18.8125)","(3.8, 4.2, 4.173076923076923)","(31.0, 120.0, 90.0)"
05-01-2023 16:46:46.992684,"(10.0, 13.5, 13.454545454545455)","(20.0, 25.0, 24.166666666666668)","(8.0, 12.0, 11.538461538461538)","(2.9, 3.9, 3.8474999999999997)","(51.0, 110.0, 83.75)","(4.8, 5.7, 5.634545454545455)","(18.0, 24.0, 23.666666666666668)","(11.0, 19.0, 18.636363636363637)","(3.8, 4.2, 4.173076923076923)","(31.0, 120.0, 90.0)"
05-01-2023 16:46:48.148880,"(10.0, 13.5, 13.454545454545455)","(20.0, 25.0, 24.166666666666668)","(8.0, 12.0, 11.538461538461538)","(2.9, 3.9, 3.8474999999999997)","(51.0, 110.0, 83.75)","(4.8, 5.7, 5.634545454545455)","(18.0, 24.0, 23.666666666666668)","(11.0, 19.0, 18.2)","(3.8, 4.2, 4.1695652173913045)","(31.0, 120.0, 90.0)"
05-01-2023 16:46:49.367009,"(10.0, 13.5, 13.454545454545455)","(20.0, 25.0, 24.166666666666668)","(8.0, 12.0, 11.538461538461538)","(2.9, 3.9, 3.8722222222222222)","(51.0, 110.0, 83.75)","(4.8, 5.7, 5.634545454545455)","(18.0, 24.0, 23.666666666666668)","(11.0, 19.0, 18.2)","(3.8, 4.2, 4.1695652173913045)","(31.0, 120.0, 90.0)"
05-01-2023 16:46:50.558256,"(10.0, 13.5, 13.46)","(20.0, 25.0, 24.142857142857142)","(8.0, 11.0, 10.169230769230769)","(2.9, 3.9, 3.8722222222222222)","(51.0, 110.0, 83.75)","(4.8, 5.7, 5.634545454545455)","(18.0, 24.0, 23.666666666666668)","(11.0, 19.0, 18.125)","(3.8, 4.2, 4.1695652173913045)","(31.0, 120.0, 90.0)"
05-01-2023 16:46:51.719796,"(10.0, 13.5, 13.46)","(20.0, 25.0, 24.142857142857142)","(8.0, 11.0, 10.205882352941176)","(2.9, 3.9, 3.8722222222222222)","(51.0, 110.0, 86.66666666666667)","(4.8, 5.7, 5.634545454545455)","(18.0, 24.0, 23.666666666666668)","(11.0, 18.5, 18.636363636363637)","(3.8, 4.2, 4.1695652173913045)","(31.0, 120.0, 90.0)"
05-01-2023 16:46:52.874054,"(10.0, 13.5, 13.46774193548387)","(20.0, 25.0, 24.142857142857142)","(8.0, 11.0, 10.181818181818182)","(2.9, 3.9, 3.8722222222222222)","(51.0, 110.0, 86.66666666666667)","(4.8, 5.7, 5.6)","(18.0, 24.0, 23.666666666666668)","(11.0, 19.0, 18.2)","(3.8, 4.2, 4.1695652173913045)","(31.0, 120.0, 90.0)"
05-01-2023 16:46:54.082943,"(10.0, 13.5, 13.46774193548387)","(20.0, 25.0, 24.142857142857142)","(8.0, 11.0, 10.217391304347826)","(2.9, 3.9, 3.8655172413793104)","(51.0, 110.0, 100.0)","(4.8, 5.8, 5.751851851851852)","(18.0, 24.0, 23.666666666666668)","(11.0, 19.0, 18.2)","(3.8, 4.2, 4.1695652173913045)","(31.0, 120.0, 90.0)"
05-01-2023 16:46:55.318928,"(10.0, 13.5, 13.46774193548387)","(20.0, 25.0, 24.142857142857142)","(8.0, 11.0, 10.217391304347826)","(2.9, 3.9, 3.8655172413793104)","(51.0, 110.0, 101.25)","(4.8, 5.9, 5.751851851851852)","(18.0, 24.0, 23.666666666666668)","(11.0, 19.0, 18.2)","(3.8, 4.2, 4.1695652173913045)","(31.0, 120.0, 90.0)"
05-01-2023 16:46:56.541460,"(10.0, 13.5, 13.46774193548387)","(20.0, 25.0, 24.142857142857142)","(8.0, 11.0, 10.217391304347826)","(2.9, 3.9, 3.8655172413793104)","(51.0, 110.0, 101.25)","(4.8, 5.9, 5.764285714285714)","(18.0, 24.0, 23.666666666666668)","(11.0, 19.0, 18.2)","(3.8, 4.2, 4.1695652173913045)","(31.0, 120.0, 90.0)"
05-01-2023 16:46:57.832461,"(10.0, 13.5, 13.46774193548387)","(20.0, 25.0, 24.142857142857142)","(8.0, 11.0, 10.217391304347826)","(2.9, 3.9, 3.8655172413793104)","(51.0, 110.0, 101.25)","(4.8, 5.9, 5.764285714285714)","(18.0, 24.0, 23.666666666666668)","(11.0, 19.0, 18.2)","(3.8, 4.2, 4.1695652173913045)","(31.0, 120.0, 90.0)"
05-01-2023 16:46:59.049988,"(10.0, 13.5, 13.46774193548387)","(20.0, 25.0, 24.142857142857142)","(8.0, 11.0, 10.205479452054794)","(2.9, 3.9, 3.8431818181818183)","(51.0, 110.0, 101.25)","(4.8, 5.9, 5.830909090909091)","(18.0, 24.0, 23.81818181818182)","(11.0, 19.0, 18.2)","(3.8, 4.2, 4.1695652173913045)","(31.0, 120.0, 90.0)"
05-01-2023 16:47:00.289877,"(10.0, 13.5, 13.46774193548387)","(20.0, 25.0, 24.142857142857142)","(8.0, 11.0, 10.205479452054794)","(2.9, 3.9, 3.8431818181818183)","(51.0, 110.0, 101.25)","(4.8, 5.9, 5.830909090909091)","(18.0, 24.0, 23.81818181818182)","(11.0, 19.0, 18.2)","(3.8, 4.2, 4.161111111111111)","(31.0, 120.0, 90.0)"
05-01-2023 16:47:01.482126,"(10.0, 13.5, 13.46774193548387)","(20.0, 25.0, 24.142857142857142)","(8.0, 11.0, 10.205479452054794)","(2.9, 3.9, 3.8431818181818183)","(51.0, 110.0, 101.25)","(4.8, 5.9, 5.830909090909091)","(18.0, 24.0, 23.81818181818182)","(11.0, 19.0, 18.2)","(3.8, 4.2, 4.161111111111111)","(31.0, 120.0, 90.0)"
05-01-2023 16:47:02.680297,"(10.0, 13.5, 13.46774193548387)","(20.0, 25.0, 24.142857142857142)","(8.0, 11.0, 10.205479452054794)","(2.9, 3.9, 3.8431818181818183)","(51.0, 110.0, 101.25)","(4.8, 5.9, 5.83448275862069)","(18.0, 24.0, 23.81818181818182)","(11.0, 19.0, 17.857142857142858)","(3.8, 4.2, 4.161111111111111)","(31.0, 120.0, 90.0)"
05-01-2023 16:47:03.878121,"(10.0, 13.5, 13.46774193548387)","(20.0, 25.0, 24.142857142857142)","(8.0, 11.0, 10.205479452054794)","(2.9, 3.9, 3.8431818181818183)","(51.0, 110.0, 100.0)","(4.8, 5.9, 5.83448275862069)","(18.0, 24.0, 23.81818181818182)","(11.0, 18.5, 17.857142857142858)","(3.8, 4.2, 4.161111111111111)","(31.0, 120.0, 90.0)"
05-01-2023 16:47:05.152911,"(10.0, 13.5, 13.46774193548387)","(20.0, 25.0, 24.142857142857142)","(8.0, 11.0, 10.205479452054794)","(2.9, 3.9, 3.8431818181818183)","(51.0, 110.0, 100.0)","(4.8, 5.9, 5.83448275862069)","(18.0, 24.0, 23.81818181818182)","(11.0, 18.5, 17.676470588235293)","(3.8, 4.2, 4.161111111111111)","(31.0, 120.0, 90.0)"
05-01-2023 16:47:06.363222,"(10.0, 13.5, 13.46774193548387)","(20.0, 25.0, 24.142857142857142)","(8.0, 11.0, 10.205479452054794)","(2.9, 3.9, 3.8431818181818183)","(51.0, 110.0, 100.0)","(4.8, 5.9, 5.83448275862069)","(18.0, 24.0, 23.81818181818182)","(11.0, 19.0, 17.676470588235293)","(3.8, 4.2, 4.161111111111111)","(31.0, 120.0, 90.0)"
05-01-2023 16:47:07.576127,"(10.0, 13.5, 13.46774193548387)","(20.0, 25.0, 24.142857142857142)","(8.0, 11.0, 10.205479452054794)","(2.9, 3.9, 3.8431818181818183)","(51.0, 110.0, 90.0)","(4.8, 5.9, 5.83448275862069)","(18.0, 24.0, 23.81818181818182)","(11.0, 19.0, 18.1)","(3.8, 4.2, 4.161111111111111)","(31.0, 120.0, 90.0)"
05-01-2023 16:47:08.782464,"(10.0, 13.5, 13.46774193548387)","(20.0, 25.0, 24.142857142857142)","(8.0, 11.0, 10.205479452054794)","(2.9, 3.9, 3.8431818181818183)","(51.0, 110.0, 90.0)","(4.8, 5.9, 5.83448275862069)","(18.0, 24.0, 23.81818181818182)","(11.0, 18.5, 18.1)","(3.8, 4.2, 4.161111111111111)","(31.0, 120.0, 90.0)"
05-01-2023 16:47:10.011482,"(10.0, 13.5, 13.46774193548387)","(20.0, 25.0, 24.142857142857142)","(8.0, 11.0, 10.205479452054794)","(2.9, 3.9, 3.8431818181818183)","(51.0, 110.0, 90.0)","(4.8, 5.9, 5.83448275862069)","(18.0, 24.0, 23.81818181818182)","(11.0, 18.5, 18.1)","(3.8, 4.2, 4.161111111111111)","(31.0, 120.0, 90.0)"
05-01-2023 16:47:11.339625,"(10.0, 13.5, 13.46774193548387)","(20.0, 25.0, 24.142857142857142)","(8.0, 11.0, 10.205479452054794)","(2.9, 3.9, 3.8431818181818183)","(51.0, 110.0, 90.0)","(4.8, 5.9, 5.83448275862069)","(18.0, 24.0, 23.81818181818182)","(11.0, 18.5, 18.1)","(3.8, 4.2, 4.161111111111111)","(31.0, 120.0, 90.0)"
05-01-2023 16:47:12.485776,"(10.0, 13.5, 13.46774193548387)","(20.0, 25.0, 24.142857142857142)","(8.0, 11.0, 10.205479452054794)","(2.9, 3.9, 3.8431818181818183)","(51.0, 110.0, 90.0)","(4.8, 5.9, 5.83448275862069)","(18.0, 24.0, 23.81818181818182)","(11.0, 18.5, 18.1)","(3.8, 4.2, 4.161111111111111)","(31.0, 120.0, 90.0)"
05-01-2023 16:47:13.665504,"(10.0, 13.5, 13.46)","(20.0, 25.0, 24.142857142857142)","(8.0, 11.0, 10.205479452054794)","(2.9, 3.9, 3.8431818181818183)","(51.0, 110.0, 90.0)","(4.8, 5.9, 5.83448275862069)","(18.0, 24.0, 23.81818181818182)","(11.0, 18.5, 18.1)","(3.8, 4.2, 4.142857142857142)","(31.0, 120.0, 90.0)"
05-01-2023 16:47:14.791691,"(10.0, 13.5, 13.46)","(20.0, 25.0, 24.142857142857142)","(8.0, 11.0, 10.205479452054794)","(2.9, 3.9, 3.8431818181818183)","(51.0, 110.0, 90.0)","(4.8, 5.9, 5.83448275862069)","(18.0, 24.0, 23.81818181818182)","(11.0, 18.5, 18.1)","(3.8, 4.2, 4.142857142857142)","(31.0, 120.0, 90.0)"
05-01-2023 16:47:15.925905,"(10.0, 13.5, 13.46)","(20.0, 25.0, 24.142857142857142)","(8.0, 11.0, 10.205479452054794)","(2.9, 3.9, 3.8431818181818183)","(51.0, 110.0, 90.0)","(4.8, 5.9, 5.83448275862069)","(18.0, 24.0, 23.81818181818182)","(11.0, 18.5, 18.1)","(3.8, 4.2, 4.142857142857142)","(31.0, 120.0, 90.0)"
05-01-2023 16:47:17.143952,"(10.0, 13.5, 13.46)","(20.0, 25.0, 24.142857142857142)","(8.0, 11.0, 10.205479452054794)","(2.9, 3.9, 3.8431818181818183)","(51.0, 110.0, 90.0)","(4.8, 5.9, 5.83448275862069)","(18.0, 24.0, 23.81818181818182)","(11.0, 18.5, 18.1)","(3.8, 4.2, 4.142857142857142)","(31.0, 120.0, 90.0)"
05-01-2023 16:47:18.425096,"(10.0, 13.5, 13.46)","(20.0, 25.0, 24.142857142857142)","(8.0, 11.0, 10.205479452054794)","(2.9, 3.9, 3.8431818181818183)","(51.0, 110.0, 90.0)","(4.8, 5.9, 5.83448275862069)","(18.0, 24.0, 23.81818181818182)","(11.0, 18.5, 18.233333333333334)","(3.8, 4.2, 4.142857142857142)","(31.0, 120.0, 90.0)"
05-01-2023 16:47:19.707412,"(10.0, 13.5, 13.46)","(20.0, 25.0, 24.142857142857142)","(8.0, 11.0, 10.205479452054794)","(2.9, 3.9, 3.8431818181818183)","(51.0, 110.0, 90.0)","(4.8, 5.9, 5.83448275862069)","(18.0, 24.0, 23.81818181818182)","(11.0, 18.5, 18.233333333333334)","(3.8, 4.2, 4.111111111111111)","(31.0, 120.0, 90.0)"
05-01-2023 16:47:21.017034,"(10.0, 13.5, 13.46)","(20.0, 25.0, 24.142857142857142)","(8.0, 11.0, 10.205479452054794)","(2.9, 3.9, 3.8431818181818183)","(51.0, 110.0, 90.0)","(4.8, 5.9, 5.824)","(18.0, 24.0, 23.81818181818182)","(11.0, 18.5, 18.233333333333334)","(3.8, 4.2, 4.16)","(31.0, 120.0, 90.0)"
05-01-2023 16:47:22.322381,"(10.0, 13.5, 13.46)","(20.0, 25.0, 24.142857142857142)","(8.0, 11.0, 10.205479452054794)","(2.9, 3.9, 3.8431818181818183)","(51.0, 110.0, 90.0)","(4.8, 5.9, 5.824)","(18.0, 24.0, 23.81818181818182)","(11.0, 18.5, 18.233333333333334)","(3.8, 4.2, 4.16)","(31.0, 120.0, 90.0)"
05-01-2023 16:47:23.577647,"(10.0, 13.5, 13.46)","(20.0, 25.0, 24.142857142857142)","(8.0, 11.0, 10.205479452054794)","(2.9, 3.9, 3.8431818181818183)","(51.0, 110.0, 90.0)","(4.8, 5.9, 5.824)","(18.0, 24.0, 23.81818181818182)","(11.0, 18.5, 18.233333333333334)","(3.8, 4.2, 4.16)","(31.0, 120.0, 90.0)"
05-01-2023 16:47:24.711517,"(10.0, 13.5, 13.46)","(20.0, 25.0, 24.142857142857142)","(8.0, 11.0, 10.205479452054794)","(2.9, 3.9, 3.8431818181818183)","(51.0, 110.0, 90.0)","(4.8, 5.9, 5.824)","(18.0, 24.0, 23.81818181818182)","(11.0, 18.5, 18.233333333333334)","(3.8, 4.2, 4.16)","(31.0, 120.0, 90.0)"
05-01-2023 16:47:25.898481,"(10.0, 13.5, 13.46)","(20.0, 25.0, 24.142857142857142)","(8.0, 11.0, 10.147058823529411)","(2.9, 3.9, 3.865)","(51.0, 110.0, 90.0)","(4.8, 5.9, 5.833333333333333)","(18.0, 24.0, 23.833333333333332)","(11.0, 18.5, 18.233333333333334)","(3.8, 4.2, 4.0562499999999995)","(31.0, 120.0, 90.0)"
05-01-2023 16:47:27.026522,"(10.0, 14.0, 13.291139240506329)","(20.0, 25.0, 24.142857142857142)","(8.0, 11.0, 10.147058823529411)","(2.9, 3.9, 3.865)","(51.0, 110.0, 90.0)","(4.8, 5.9, 5.833333333333333)","(18.0, 24.0, 23.833333333333332)","(11.0, 18.5, 18.166666666666668)","(3.8, 4.1, 4.061111111111111)","(31.0, 120.0, 90.0)"
05-01-2023 16:47:28.178208,"(10.0, 14.0, 13.27027027027027)","(20.0, 25.0, 24.142857142857142)","(8.0, 11.0, 10.147058823529411)","(2.9, 3.9, 3.865)","(51.0, 110.0, 90.0)","(4.8, 5.9, 5.833333333333333)","(18.0, 24.0, 23.833333333333332)","(11.0, 18.5, 18.166666666666668)","(3.8, 4.1, 4.061111111111111)","(31.0, 120.0, 90.0)"
05-01-2023 16:47:29.335326,"(10.0, 14.0, 13.27027027027027)","(20.0, 25.0, 24.142857142857142)","(8.0, 11.0, 10.147058823529411)","(2.9, 3.9, 3.865)","(51.0, 110.0, 90.0)","(4.8, 5.9, 5.833333333333333)","(18.0, 24.0, 23.833333333333332)","(11.0, 18.5, 18.166666666666668)","(3.8, 4.1, 4.061111111111111)","(31.0, 120.0, 90.0)"
05-01-2023 16:47:30.491335,"(10.0, 14.0, 13.27027027027027)","(20.0, 25.0, 24.142857142857142)","(8.0, 11.0, 10.147058823529411)","(2.9, 3.9, 3.865)","(51.0, 110.0, 95.0)","(4.8, 5.9, 5.824)","(18.0, 24.0, 26.23076923076923)","(11.0, 18.5, 18.166666666666668)","(3.8, 4.1, 4.061111111111111)","(31.0, 120.0, 96.66666666666667)"
05-01-2023 16:47:31.684741,"(10.0, 14.0, 13.27027027027027)","(20.0, 25.0, 24.176470588235293)","(8.0, 11.0, 10.147058823529411)","(2.9, 3.9, 3.843243243243243)","(51.0, 110.0, 101.42857142857143)","(4.8, 5.9, 5.824)","(18.0, 29.0, 26.23076923076923)","(11.0, 18.5, 17.571428571428573)","(3.8, 4.1, 4.061111111111111)","(31.0, 120.0, 83.33333333333333)"
05-01-2023 16:47:32.936683,"(10.0, 14.0, 13.27027027027027)","(20.0, 25.0, 24.176470588235293)","(8.0, 11.0, 10.147058823529411)","(2.9, 3.9, 3.843243243243243)","(51.0, 110.0, 101.42857142857143)","(4.8, 5.9, 5.824)","(18.0, 29.0, 26.23076923076923)","(11.0, 18.0, 17.571428571428573)","(3.8, 4.1, 4.061111111111111)","(31.0, 120.0, 83.33333333333333)"
05-01-2023 16:47:34.126509,"(10.0, 14.0, 13.27027027027027)","(20.0, 25.0, 24.176470588235293)","(8.0, 11.0, 10.147058823529411)","(2.9, 3.9, 3.843243243243243)","(51.0, 110.0, 101.42857142857143)","(4.8, 5.9, 5.824)","(18.0, 29.0, 27.0)","(11.0, 18.0, 17.7)","(3.8, 4.1, 4.061111111111111)","(31.0, 120.0, 83.33333333333333)"
05-01-2023 16:47:35.304486,"(10.0, 14.0, 13.27027027027027)","(20.0, 25.0, 24.176470588235293)","(8.0, 11.0, 10.147058823529411)","(2.9, 3.9, 3.843243243243243)","(51.0, 110.0, 101.42857142857143)","(4.8, 5.9, 5.824)","(18.0, 29.0, 27.0)","(11.0, 18.0, 17.7)","(3.8, 4.1, 4.061111111111111)","(31.0, 120.0, 83.33333333333333)"
05-01-2023 16:47:36.467918,"(10.0, 14.0, 13.27027027027027)","(20.0, 25.0, 24.166666666666668)","(8.0, 10.5, 10.25)","(2.9, 3.9, 3.844444444444444)","(51.0, 100.0, 93.33333333333333)","(4.8, 6.2, 6.0814814814814815)","(18.0, 29.0, 28.357142857142858)","(11.0, 18.0, 17.894736842105264)","(3.8, 4.1, 3.967889908256881)","(31.0, 120.0, 108.33333333333333)"
05-01-2023 16:47:37.664205,"(10.0, 14.0, 13.27027027027027)","(20.0, 25.0, 24.166666666666668)","(8.0, 10.5, 10.25)","(2.9, 3.9, 3.844444444444444)","(51.0, 100.0, 93.33333333333333)","(4.8, 6.2, 6.128)","(18.0, 29.0, 28.357142857142858)","(11.0, 18.0, 17.894736842105264)","(3.8, 4.1, 3.967889908256881)","(31.0, 120.0, 108.33333333333333)"
05-01-2023 16:47:38.851621,"(10.0, 14.0, 13.27027027027027)","(20.0, 25.0, 24.166666666666668)","(8.0, 10.5, 10.25)","(2.9, 3.9, 3.848780487804878)","(51.0, 100.0, 93.33333333333333)","(4.8, 6.2, 6.254545454545455)","(18.0, 29.0, 28.095238095238095)","(11.0, 18.0, 17.894736842105264)","(3.8, 4.1, 3.9485714285714284)","(31.0, 120.0, 108.33333333333333)"
05-01-2023 16:47:40.000008,"(10.0, 14.0, 13.27027027027027)","(20.0, 25.0, 24.166666666666668)","(8.0, 10.0, 9.484782608695653)","(2.9, 3.9, 3.848780487804878)","(51.0, 100.0, 93.33333333333333)","(4.8, 6.4, 6.254545454545455)","(18.0, 30.0, 27.76)","(11.0, 18.0, 17.894736842105264)","(3.8, 4.0, 3.9419354838709677)","(31.0, 120.0, 108.33333333333333)"
05-01-2023 16:47:41.122977,"(10.0, 14.0, 13.578125)","(20.0, 25.0, 24.166666666666668)","(8.0, 10.0, 9.442352941176472)","(2.9, 3.9, 3.844444444444444)","(51.0, 100.0, 93.33333333333333)","(4.8, 6.4, 6.254545454545455)","(18.0, 30.0, 27.76)","(11.0, 18.0, 17.894736842105264)","(3.8, 4.0, 3.9357142857142855)","(31.0, 120.0, 108.33333333333333)"
05-01-2023 16:47:42.416005,"(10.0, 14.0, 13.578125)","(20.0, 25.0, 24.166666666666668)","(8.0, 10.0, 9.434090909090909)","(2.9, 3.9, 3.875)","(51.0, 100.0, 93.33333333333333)","(4.8, 6.4, 6.254545454545455)","(18.0, 30.0, 28.75)","(11.0, 18.0, 17.894736842105264)","(3.8, 4.0, 3.9357142857142855)","(31.0, 120.0, 108.33333333333333)"
05-01-2023 16:47:43.633551,"(10.0, 14.0, 13.578125)","(20.0, 25.0, 24.166666666666668)","(8.0, 10.0, 9.434090909090909)","(2.9, 3.9, 3.875)","(51.0, 100.0, 93.33333333333333)","(4.8, 6.4, 6.254545454545455)","(18.0, 29.0, 28.75)","(11.0, 18.0, 17.894736842105264)","(3.8, 4.0, 3.9357142857142855)","(31.0, 120.0, 108.33333333333333)"
05-01-2023 16:47:45.026230,"(10.0, 14.0, 13.15625)","(20.0, 25.0, 24.166666666666668)","(8.0, 9.6, 9.438461538461539)","(2.9, 3.95, 3.873076923076923)","(51.0, 100.0, 93.33333333333333)","(4.8, 6.4, 6.272)","(18.0, 29.0, 28.857142857142858)","(11.0, 18.0, 17.894736842105264)","(3.8, 4.0, 3.9357142857142855)","(31.0, 120.0, 108.33333333333333)"
05-01-2023 16:47:46.332965,"(10.0, 13.5, 13.28125)","(19.0, 25.0, 24.166666666666668)","(8.0, 9.6, 9.438461538461539)","(2.9, 3.95, 3.873076923076923)","(61.0, 100.0, 93.33333333333333)","(4.8, 6.4, 6.272)","(18.0, 30.0, 28.857142857142858)","(12.0, 18.0, 17.894736842105264)","(3.8, 4.0, 3.9357142857142855)","(41.0, 120.0, 108.33333333333333)"
05-01-2023 16:47:47.625171,"(10.0, 13.5, 13.25)","(19.0, 25.0, 24.166666666666668)","(8.0, 9.6, 9.438461538461539)","(2.9, 3.95, 3.873076923076923)","(61.0, 100.0, 93.33333333333333)","(4.8, 6.4, 6.272)","(18.0, 30.0, 28.857142857142858)","(12.0, 18.0, 17.894736842105264)","(3.8, 4.0, 3.9357142857142855)","(41.0, 120.0, 108.33333333333333)"
05-01-2023 16:47:48.890763,"(10.0, 13.5, 13.25)","(19.0, 25.0, 24.166666666666668)","(8.0, 9.6, 9.438461538461539)","(2.9, 3.95, 3.873076923076923)","(61.0, 100.0, 93.33333333333333)","(4.8, 6.4, 6.272)","(18.0, 30.0, 28.857142857142858)","(12.0, 18.0, 17.894736842105264)","(3.8, 4.0, 3.9357142857142855)","(41.0, 120.0, 108.33333333333333)"
05-01-2023 16:47:50.067978,"(10.0, 13.5, 13.25)","(19.0, 25.0, 24.166666666666668)","(8.0, 9.6, 9.25)","(2.9, 3.95, 3.873076923076923)","(61.0, 100.0, 93.33333333333333)","(4.8, 6.4, 6.272)","(18.0, 30.0, 27.5)","(12.0, 18.0, 17.857142857142858)","(3.8, 4.0, 3.9434782608695653)","(41.0, 120.0, 108.33333333333333)"
05-01-2023 16:47:51.306193,"(10.0, 14.0, 13.564516129032258)","(19.0, 25.0, 24.166666666666668)","(8.0, 9.6, 9.366666666666665)","(2.9, 3.95, 3.873076923076923)","(61.0, 100.0, 93.33333333333333)","(4.8, 6.4, 6.272)","(18.0, 30.0, 27.5)","(12.0, 18.0, 17.857142857142858)","(3.8, 4.0, 3.9357142857142855)","(41.0, 120.0, 108.33333333333333)"
05-01-2023 16:47:52.468049,"(10.0, 14.0, 13.564516129032258)","(19.0, 25.0, 24.166666666666668)","(8.0, 9.6, 9.366666666666665)","(2.9, 3.95, 3.873076923076923)","(61.0, 100.0, 93.33333333333333)","(4.8, 6.4, 6.272)","(18.0, 30.0, 27.5)","(12.0, 18.0, 17.857142857142858)","(3.8, 4.0, 3.9357142857142855)","(41.0, 120.0, 108.33333333333333)"
05-01-2023 16:47:53.676122,"(10.0, 14.0, 13.564516129032258)","(19.0, 25.0, 24.166666666666668)","(8.0, 9.6, 9.366666666666665)","(2.9, 3.95, 3.873076923076923)","(61.0, 100.0, 93.33333333333333)","(4.8, 6.4, 6.272)","(18.0, 30.0, 27.5)","(12.0, 18.0, 17.857142857142858)","(3.8, 4.0, 3.9357142857142855)","(41.0, 120.0, 108.33333333333333)"
05-01-2023 16:47:54.855911,"(10.0, 14.0, 13.564516129032258)","(19.0, 25.0, 24.166666666666668)","(8.0, 9.6, 9.366666666666665)","(2.9, 3.95, 3.873076923076923)","(61.0, 100.0, 93.33333333333333)","(4.8, 6.4, 6.272)","(18.0, 30.0, 27.5)","(12.0, 18.0, 17.857142857142858)","(3.8, 4.0, 3.9357142857142855)","(41.0, 120.0, 108.33333333333333)"
05-01-2023 16:47:56.074148,"(10.0, 14.0, 13.564516129032258)","(19.0, 25.0, 24.166666666666668)","(8.0, 9.6, 9.366666666666665)","(2.9, 3.95, 3.873076923076923)","(61.0, 100.0, 85.0)","(4.8, 6.4, 6.357142857142857)","(18.0, 30.0, 27.5)","(12.0, 18.0, 18.333333333333332)","(3.8, 4.0, 3.9357142857142855)","(41.0, 120.0, 108.33333333333333)"
05-01-2023 16:47:57.258820,"(10.0, 14.0, 13.564516129032258)","(19.0, 25.0, 24.166666666666668)","(8.0, 9.6, 9.325)","(2.9, 3.95, 3.873076923076923)","(61.0, 100.0, 85.0)","(4.8, 6.6, 6.357142857142857)","(18.0, 30.0, 27.5)","(12.0, 19.0, 18.2)","(3.8, 4.0, 3.9357142857142855)","(41.0, 120.0, 108.33333333333333)"
05-01-2023 16:47:58.471360,"(10.0, 14.0, 13.564516129032258)","(19.0, 25.0, 24.307692307692307)","(8.0, 9.6, 9.325)","(2.9, 3.95, 3.873076923076923)","(61.0, 100.0, 85.0)","(4.8, 6.6, 6.341935483870968)","(18.0, 30.0, 27.5)","(12.0, 19.0, 18.2)","(3.8, 4.0, 3.9357142857142855)","(41.0, 120.0, 108.33333333333333)"
05-01-2023 16:47:59.684448,"(10.0, 14.0, 13.564516129032258)","(19.0, 25.0, 24.4)","(8.0, 9.6, 9.325)","(2.9, 3.95, 3.873076923076923)","(61.0, 100.0, 85.0)","(4.8, 6.6, 6.341935483870968)","(18.0, 30.0, 27.5)","(12.0, 19.0, 18.2)","(3.8, 4.0, 3.9357142857142855)","(41.0, 120.0, 108.33333333333333)"
05-01-2023 16:48:00.849691,"(10.0, 14.0, 13.564516129032258)","(19.0, 25.0, 24.4)","(8.0, 9.6, 9.325)","(2.9, 3.95, 3.873076923076923)","(61.0, 100.0, 85.0)","(4.8, 6.6, 6.341935483870968)","(18.0, 30.0, 27.5)","(12.0, 19.0, 18.2)","(3.8, 4.0, 3.9357142857142855)","(41.0, 120.0, 108.33333333333333)"
05-01-2023 16:48:01.977974,"(10.0, 14.0, 13.564516129032258)","(19.0, 25.0, 24.4)","(8.0, 9.6, 9.325)","(2.9, 3.95, 3.873076923076923)","(61.0, 100.0, 88.75)","(4.8, 6.6, 6.341935483870968)","(18.0, 30.0, 27.5)","(12.0, 19.0, 18.2)","(3.8, 4.0, 3.9434782608695653)","(41.0, 120.0, 108.33333333333333)"
05-01-2023 16:48:03.128347,"(10.0, 14.0, 13.564516129032258)","(19.0, 25.0, 24.4)","(8.0, 9.6, 9.325)","(2.9, 3.95, 3.873076923076923)","(61.0, 100.0, 88.75)","(4.8, 6.6, 6.341935483870968)","(18.0, 30.0, 27.5)","(12.0, 19.0, 18.2)","(3.8, 4.0, 3.9434782608695653)","(41.0, 120.0, 108.33333333333333)"
05-01-2023 16:48:04.586235,"(10.0, 14.0, 13.564516129032258)","(19.0, 25.0, 24.4)","(8.0, 9.6, 9.325)","(2.9, 3.95, 3.873076923076923)","(61.0, 100.0, 88.75)","(4.8, 6.6, 6.341935483870968)","(18.0, 30.0, 27.5)","(12.0, 19.0, 18.2)","(3.8, 4.0, 3.9357142857142855)","(41.0, 120.0, 108.33333333333333)"
05-01-2023 16:48:05.748638,"(10.0, 14.0, 13.564516129032258)","(19.0, 25.0, 24.4)","(8.0, 9.6, 9.325)","(2.9, 3.95, 3.873076923076923)","(61.0, 100.0, 88.75)","(4.8, 6.6, 6.341935483870968)","(18.0, 30.0, 27.5)","(12.0, 19.0, 18.2)","(3.8, 4.0, 3.9357142857142855)","(41.0, 120.0, 108.33333333333333)"
