,Shes The Grouse,Learned Lesson,Spotted Bull,Pennys Jade,Caesars Palace
04-01-2023 11:44:43.534526,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:44:44.327835,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:44:45.170657,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:44:46.048979,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:44:46.872845,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:44:47.671681,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:44:48.488074,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:44:49.368936,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:44:50.202696,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:44:51.077226,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 5.127272727272727)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:44:52.129396,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.821052631578947)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:44:52.957117,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.821052631578947)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:44:53.759867,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.821052631578947)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:44:54.654269,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.821052631578947)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:44:55.624293,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.821052631578947)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:44:56.625895,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 5.384615384615384)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:44:57.433237,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:44:58.367334,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:44:59.342810,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:00.192608,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:01.007109,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:01.846820,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:02.700775,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:03.566318,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:04.485900,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:05.342905,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:06.302301,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:07.150035,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:08.083360,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:08.891808,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:09.861359,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:10.894275,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:11.785468,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:12.622574,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:13.494823,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:14.432368,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:15.355819,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:16.287322,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:17.116485,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:18.080473,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:18.969200,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.821052631578947)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:19.906788,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.821052631578947)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:20.763138,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.821052631578947)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:21.587231,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.821052631578947)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:22.401072,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.821052631578947)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:23.329425,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.821052631578947)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:24.330245,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:25.177991,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:26.165804,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:27.150289,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:28.027892,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:28.945161,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:29.775440,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.652631578947368)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:30.621217,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.821052631578947)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:31.590852,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.821052631578947)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:32.445536,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.821052631578947)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:33.364162,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.821052631578947)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:34.274256,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.821052631578947)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:35.094964,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.821052631578947)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:36.041842,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.821052631578947)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:36.938905,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.821052631578947)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:37.860045,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.821052631578947)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:38.706342,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.821052631578947)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:39.597739,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.821052631578947)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:40.502614,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 4.821052631578947)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:41.435090,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 5.272727272727273)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:42.300811,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 5.272727272727273)","(3.2, 4.4, 3.4000000000000004)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:43.307602,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.6, 5.272727272727273)","(3.2, 4.4, 3.2758620689655173)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:44.213881,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.2, 5.927272727272728)","(3.2, 4.8, 3.2758620689655173)","(6.0, 11.5, 9.666666666666666)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:45.126177,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.2, 5.927272727272728)","(3.2, 4.8, 3.2758620689655173)","(6.0, 12.0, 7.090909090909091)","(3.8, 5.8, 5.160869565217391)"
04-01-2023 11:45:46.021125,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.2, 5.927272727272728)","(3.2, 4.8, 3.2758620689655173)","(6.0, 12.0, 7.090909090909091)","(3.8, 5.8, 5.021739130434782)"
04-01-2023 11:45:46.952431,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.2, 5.927272727272728)","(3.2, 4.8, 3.2758620689655173)","(6.0, 12.0, 7.090909090909091)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:47.838479,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.2, 5.927272727272728)","(3.2, 4.7, 3.58)","(6.0, 12.0, 7.090909090909091)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:48.747500,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.2, 6.046153846153846)","(3.2, 4.7, 3.58)","(6.0, 12.0, 7.090909090909091)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:49.631167,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.2, 6.046153846153846)","(3.2, 4.7, 3.58)","(6.0, 12.0, 7.090909090909091)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:50.447943,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.2, 6.046153846153846)","(3.2, 4.7, 3.58)","(6.0, 12.0, 7.090909090909091)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:51.383079,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.2, 6.046153846153846)","(3.2, 4.7, 3.58)","(6.0, 12.0, 7.090909090909091)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:52.293839,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.2, 6.046153846153846)","(3.2, 4.7, 3.58)","(6.0, 12.0, 7.090909090909091)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:53.162039,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.2, 6.046153846153846)","(3.2, 4.7, 3.58)","(6.0, 12.0, 7.090909090909091)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:54.116091,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.2, 4.7)","(3.2, 4.7, 3.58)","(6.0, 12.0, 7.090909090909091)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:55.404357,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.2, 4.7)","(3.2, 4.7, 3.58)","(6.0, 12.0, 7.090909090909091)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:56.489133,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.2, 4.7)","(3.2, 4.7, 3.296551724137931)","(6.0, 12.0, 7.090909090909091)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:57.487489,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.2, 4.7)","(3.2, 5.0, 3.296551724137931)","(6.0, 12.0, 7.090909090909091)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:58.528270,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.2, 4.7)","(3.2, 5.0, 3.296551724137931)","(6.0, 12.0, 7.090909090909091)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:45:59.495791,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.2, 4.7)","(3.2, 5.0, 3.296551724137931)","(6.0, 12.0, 7.090909090909091)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:46:00.434650,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.2, 4.7)","(3.2, 5.0, 3.296551724137931)","(6.0, 12.0, 7.090909090909091)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:46:01.325889,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.2, 4.7)","(3.2, 5.0, 3.282142857142857)","(6.0, 12.0, 7.090909090909091)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:46:02.181728,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.2, 4.7)","(3.2, 5.0, 3.6257142857142854)","(6.0, 12.0, 7.090909090909091)","(3.8, 5.6, 5.021739130434782)"
04-01-2023 11:46:03.117152,"(4.0, 5.9, 4.800000000000001)","(4.0, 7.2, 4.7)","(3.2, 4.9, 4.179411764705883)","(6.0, 12.0, 7.090909090909091)","(3.8, 5.6, 5.045833333333333)"
04-01-2023 11:46:04.073413,"(4.0, 5.9, 4.9375)","(4.0, 7.2, 4.7)","(3.2, 4.9, 4.122222222222223)","(6.0, 12.0, 7.418181818181818)","(3.8, 5.6, 5.045833333333333)"
04-01-2023 11:46:04.933818,"(4.0, 5.9, 4.9375)","(4.0, 7.2, 4.7)","(3.2, 4.9, 3.663636363636364)","(6.0, 12.0, 7.418181818181818)","(3.8, 5.6, 5.045833333333333)"
04-01-2023 11:46:05.800450,"(4.0, 5.9, 4.9375)","(4.0, 7.2, 4.7)","(3.2, 4.9, 3.663636363636364)","(6.0, 12.0, 9.157894736842106)","(3.8, 5.6, 5.045833333333333)"
04-01-2023 11:46:06.729442,"(4.0, 5.9, 4.9375)","(4.0, 7.2, 4.7)","(3.2, 4.9, 3.663636363636364)","(6.0, 12.0, 7.776923076923078)","(3.8, 5.6, 5.045833333333333)"
04-01-2023 11:46:07.617301,"(4.0, 5.9, 4.9375)","(4.0, 7.2, 4.7)","(3.2, 4.9, 3.663636363636364)","(6.0, 12.0, 7.776923076923078)","(3.8, 5.6, 5.045833333333333)"
04-01-2023 11:46:08.514601,"(4.0, 5.9, 4.9375)","(4.0, 7.2, 4.7)","(3.2, 4.9, 3.663636363636364)","(6.0, 12.0, 7.418181818181818)","(3.8, 5.6, 5.045833333333333)"
04-01-2023 11:46:09.544462,"(4.0, 5.9, 4.9375)","(4.0, 7.2, 4.7)","(3.2, 4.9, 3.663636363636364)","(6.0, 12.0, 7.418181818181818)","(3.8, 5.6, 5.045833333333333)"
04-01-2023 11:46:10.497772,"(4.0, 5.7, 4.825)","(4.0, 6.8, 4.571428571428571)","(3.2, 4.9, 3.663636363636364)","(6.0, 12.0, 7.418181818181818)","(3.8, 5.6, 5.045833333333333)"
04-01-2023 11:46:11.740368,"(4.0, 5.7, 4.825)","(4.0, 6.2, 4.45)","(3.2, 4.9, 3.663636363636364)","(6.0, 12.0, 7.418181818181818)","(3.8, 5.6, 5.045833333333333)"
04-01-2023 11:46:12.752109,"(4.0, 5.7, 4.825)","(4.0, 6.2, 4.45)","(3.2, 4.9, 3.663636363636364)","(6.0, 12.0, 7.418181818181818)","(3.8, 5.6, 5.045833333333333)"
04-01-2023 11:46:13.836609,"(4.0, 5.7, 4.825)","(4.0, 6.2, 4.45)","(3.2, 4.9, 3.663636363636364)","(6.0, 12.0, 7.418181818181818)","(3.8, 5.6, 5.045833333333333)"
04-01-2023 11:46:14.901636,"(4.0, 5.7, 4.825)","(4.0, 6.2, 4.45)","(3.2, 4.9, 3.663636363636364)","(6.0, 12.0, 7.418181818181818)","(3.8, 5.6, 5.045833333333333)"
04-01-2023 11:46:15.925829,"(4.0, 5.7, 4.825)","(4.0, 6.2, 4.45)","(3.2, 4.9, 3.663636363636364)","(6.0, 12.0, 7.418181818181818)","(3.8, 5.6, 5.045833333333333)"
04-01-2023 11:46:16.886286,"(4.0, 5.7, 4.825)","(4.0, 6.2, 4.45)","(3.2, 4.9, 3.663636363636364)","(6.0, 12.0, 7.418181818181818)","(3.8, 5.6, 5.045833333333333)"
04-01-2023 11:46:17.858803,"(4.0, 5.9, 5.680000000000001)","(4.0, 6.6, 4.542857142857143)","(3.2, 4.9, 3.663636363636364)","(6.0, 12.0, 7.418181818181818)","(3.8, 5.6, 5.045833333333333)"
04-01-2023 11:46:18.994614,"(4.0, 5.9, 4.9375)","(4.0, 6.6, 4.542857142857143)","(3.2, 4.9, 3.663636363636364)","(6.0, 12.0, 7.418181818181818)","(3.8, 5.6, 5.068)"
04-01-2023 11:46:20.019759,"(4.0, 5.9, 4.9375)","(4.0, 6.6, 4.542857142857143)","(3.2, 4.9, 3.663636363636364)","(6.0, 12.0, 7.418181818181818)","(3.8, 5.6, 3.98125)"
04-01-2023 11:46:20.917160,"(4.0, 5.9, 4.9375)","(4.0, 6.6, 4.542857142857143)","(3.2, 4.9, 3.663636363636364)","(6.0, 12.0, 7.418181818181818)","(3.8, 5.6, 3.98125)"
04-01-2023 11:46:21.944361,"(4.0, 5.9, 4.9375)","(4.0, 6.6, 4.542857142857143)","(3.2, 4.9, 3.663636363636364)","(6.0, 12.0, 7.418181818181818)","(3.8, 5.6, 3.98125)"
04-01-2023 11:46:22.876455,"(4.0, 5.9, 4.9375)","(4.0, 6.6, 4.542857142857143)","(3.2, 4.9, 3.663636363636364)","(6.0, 12.0, 7.418181818181818)","(3.8, 5.6, 3.98125)"
04-01-2023 11:46:23.783960,"(4.0, 5.9, 4.9375)","(4.0, 6.6, 4.542857142857143)","(3.2, 4.9, 3.792307692307692)","(6.0, 12.0, 7.418181818181818)","(3.8, 5.6, 3.98125)"
04-01-2023 11:46:24.765409,"(4.0, 5.9, 4.01875)","(4.0, 6.6, 4.542857142857143)","(3.2, 4.9, 3.792307692307692)","(6.0, 12.0, 7.32)","(3.8, 5.6, 3.98125)"
04-01-2023 11:46:25.820661,"(4.0, 5.9, 4.01875)","(4.0, 6.6, 4.542857142857143)","(3.2, 4.9, 3.792307692307692)","(6.0, 12.0, 7.32)","(3.8, 5.6, 3.98125)"
04-01-2023 11:46:26.914046,"(4.0, 5.9, 4.01875)","(4.0, 6.6, 4.542857142857143)","(3.2, 4.9, 3.792307692307692)","(6.0, 12.0, 7.32)","(3.8, 5.6, 3.98125)"
04-01-2023 11:46:28.294891,"(4.0, 5.9, 4.01875)","(4.0, 6.6, 4.542857142857143)","(3.2, 4.9, 3.792307692307692)","(6.0, 12.0, 7.32)","(3.8, 5.6, 3.98125)"
04-01-2023 11:46:29.726145,"(4.0, 5.9, 4.01875)","(4.0, 6.6, 4.542857142857143)","(3.2, 4.9, 3.792307692307692)","(6.0, 12.0, 7.32)","(3.8, 5.6, 3.98125)"
04-01-2023 11:46:30.659549,"(4.0, 5.9, 4.01875)","(4.0, 6.6, 4.542857142857143)","(3.2, 4.9, 3.792307692307692)","(6.0, 12.0, 7.32)","(3.8, 5.6, 3.98125)"
04-01-2023 11:46:31.555552,"(4.0, 5.9, 4.01875)","(4.0, 6.6, 4.542857142857143)","(3.2, 4.9, 3.792307692307692)","(6.0, 12.0, 7.32)","(3.8, 5.6, 3.98125)"
04-01-2023 11:46:32.515529,"(4.0, 5.9, 4.01875)","(4.0, 6.6, 4.542857142857143)","(3.2, 4.9, 3.792307692307692)","(6.0, 12.0, 7.32)","(3.8, 5.6, 3.98125)"
04-01-2023 11:46:33.505687,"(4.0, 5.9, 4.01875)","(4.0, 6.6, 4.542857142857143)","(3.2, 4.9, 3.792307692307692)","(6.0, 12.0, 7.32)","(3.8, 5.6, 3.98125)"
04-01-2023 11:46:34.392072,"(4.0, 5.9, 4.01875)","(4.0, 6.6, 4.542857142857143)","(3.2, 4.9, 3.792307692307692)","(6.0, 12.0, 7.32)","(3.8, 5.6, 3.98125)"
