,Bertas Babe,Special Thunder,Bellas Blessed,Underwater,Tiki Bar,Go Girl,Futures Changed,Alpha Humbug
10-01-2023 16:09:18.573266,"(6.5, 15.5, 11.544444444444444)","(3.8, 5.3, 4.136363636363637)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 14.9375)","(5.5, 11.0, 10.228571428571428)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 50.0)"
10-01-2023 16:09:21.126787,"(6.5, 15.5, 11.544444444444444)","(3.8, 5.3, 4.136363636363637)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 14.9375)","(5.5, 11.0, 10.228571428571428)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 50.0)"
10-01-2023 16:09:22.668042,"(6.5, 15.5, 11.544444444444444)","(3.8, 5.3, 4.136363636363637)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 14.9375)","(5.5, 11.0, 10.228571428571428)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 50.0)"
10-01-2023 16:09:24.200635,"(6.5, 15.5, 11.544444444444444)","(3.8, 5.3, 4.136363636363637)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 14.9375)","(5.5, 11.0, 10.228571428571428)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 50.0)"
10-01-2023 16:09:25.655040,"(6.5, 15.5, 11.544444444444444)","(3.8, 5.3, 4.136363636363637)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 14.9375)","(5.5, 11.0, 10.228571428571428)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 50.0)"
10-01-2023 16:09:27.194563,"(6.5, 15.5, 11.544444444444444)","(3.8, 5.3, 4.136363636363637)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 14.9375)","(5.5, 11.0, 10.228571428571428)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 50.0)"
10-01-2023 16:09:28.866677,"(6.5, 15.5, 11.544444444444444)","(3.8, 5.3, 4.136363636363637)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 14.9375)","(5.5, 11.0, 10.228571428571428)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 50.0)"
10-01-2023 16:09:30.410494,"(6.5, 15.5, 11.544444444444444)","(3.8, 5.3, 4.136363636363637)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 14.9375)","(5.5, 11.0, 10.228571428571428)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 50.0)"
10-01-2023 16:09:31.916866,"(6.5, 15.5, 11.544444444444444)","(3.8, 5.3, 4.136363636363637)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 14.9375)","(5.5, 11.0, 8.35)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 50.0)"
10-01-2023 16:09:33.352403,"(6.5, 15.5, 11.544444444444444)","(3.8, 5.3, 4.136363636363637)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 14.9375)","(5.5, 11.0, 8.35)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 50.0)"
10-01-2023 16:09:34.771405,"(6.5, 15.5, 11.544444444444444)","(3.8, 5.3, 4.136363636363637)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 14.9375)","(5.5, 11.0, 8.35)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 50.0)"
10-01-2023 16:09:36.259438,"(6.5, 15.5, 11.544444444444444)","(3.8, 5.3, 4.136363636363637)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 14.9375)","(5.5, 11.0, 8.35)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 50.0)"
10-01-2023 16:09:37.595278,"(6.5, 15.5, 11.544444444444444)","(3.8, 5.3, 4.136363636363637)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 14.9375)","(5.5, 11.0, 8.35)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 50.0)"
10-01-2023 16:09:39.013449,"(6.5, 15.5, 11.544444444444444)","(3.8, 5.3, 4.136363636363637)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 14.9375)","(5.5, 11.0, 8.35)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 50.0)"
10-01-2023 16:09:40.440785,"(6.5, 15.5, 11.544444444444444)","(3.8, 5.3, 4.136363636363637)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 14.9375)","(5.5, 11.0, 8.35)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 50.0)"
10-01-2023 16:09:41.910815,"(6.5, 15.5, 11.544444444444444)","(3.8, 5.3, 4.136363636363637)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 14.9375)","(5.5, 11.0, 9.7)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 50.0)"
10-01-2023 16:09:43.235258,"(6.5, 15.5, 11.544444444444444)","(3.8, 5.3, 4.136363636363637)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 14.9375)","(5.5, 11.0, 9.3)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:09:44.675016,"(6.5, 15.5, 11.544444444444444)","(3.8, 5.3, 4.136363636363637)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 18.0)","(5.5, 11.0, 9.3)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:09:46.059867,"(6.5, 15.5, 11.544444444444444)","(3.8, 5.3, 4.136363636363637)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 15.375)","(5.5, 11.0, 9.3)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:09:47.433602,"(6.5, 15.5, 11.544444444444444)","(3.8, 5.3, 4.136363636363637)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 15.375)","(5.5, 11.0, 9.3)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:09:48.833222,"(6.5, 15.5, 11.544444444444444)","(3.8, 5.3, 4.136363636363637)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 15.375)","(5.5, 11.0, 9.3)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:09:50.162410,"(6.5, 15.5, 11.544444444444444)","(3.8, 5.3, 4.136363636363637)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 15.375)","(5.5, 11.0, 9.3)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:09:51.545293,"(6.5, 15.5, 11.544444444444444)","(3.8, 5.3, 4.136363636363637)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 15.375)","(5.5, 11.0, 9.3)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:09:52.891342,"(6.5, 15.5, 11.544444444444444)","(3.8, 5.3, 4.27)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 15.375)","(5.5, 11.0, 9.3)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 45.54545454545455)"
10-01-2023 16:09:54.202206,"(6.5, 15.5, 11.83529411764706)","(3.8, 5.6, 4.27)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 15.375)","(5.5, 11.0, 9.3)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:09:55.595408,"(6.5, 15.5, 11.83529411764706)","(3.8, 5.6, 4.27)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 15.375)","(5.5, 11.0, 9.3)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:09:56.906566,"(6.5, 15.5, 11.83529411764706)","(3.8, 5.6, 4.27)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 15.375)","(5.5, 11.0, 9.3)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:09:58.231024,"(6.5, 15.5, 11.83529411764706)","(3.8, 5.6, 4.27)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 15.375)","(5.5, 11.0, 9.3)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:09:59.573159,"(6.5, 15.5, 11.83529411764706)","(3.8, 5.6, 4.27)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 15.375)","(5.5, 11.0, 9.3)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:10:00.871713,"(6.5, 15.5, 11.83529411764706)","(3.8, 5.6, 4.27)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 15.375)","(5.5, 11.0, 9.3)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:10:02.200270,"(6.5, 15.5, 11.83529411764706)","(3.8, 5.6, 4.27)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 15.375)","(5.5, 11.0, 9.3)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:10:03.556183,"(6.5, 15.5, 11.83529411764706)","(3.8, 5.6, 4.190909090909091)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 15.375)","(5.5, 11.0, 9.3)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:10:04.879653,"(6.5, 15.5, 11.83529411764706)","(3.8, 5.5, 4.190909090909091)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 15.375)","(5.5, 11.0, 9.3)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:10:06.194320,"(6.5, 15.5, 11.83529411764706)","(3.8, 5.5, 4.190909090909091)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 15.375)","(5.5, 11.0, 6.833333333333334)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:10:07.594399,"(6.5, 15.5, 11.83529411764706)","(3.8, 5.5, 4.190909090909091)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 15.375)","(5.5, 11.5, 6.833333333333334)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:10:09.189474,"(6.5, 15.5, 11.83529411764706)","(3.8, 5.5, 4.190909090909091)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 15.375)","(5.5, 11.5, 6.833333333333334)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:10:10.709640,"(6.5, 15.5, 11.83529411764706)","(3.8, 5.5, 4.136363636363637)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 14.9375)","(5.5, 11.5, 6.833333333333334)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 45.54545454545455)"
10-01-2023 16:10:12.045749,"(6.5, 15.5, 11.83529411764706)","(3.8, 5.3, 4.136363636363637)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 14.9375)","(5.5, 11.5, 6.833333333333334)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 45.54545454545455)"
10-01-2023 16:10:13.397183,"(6.5, 15.5, 11.83529411764706)","(3.8, 5.3, 4.136363636363637)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 15.8125)","(5.5, 11.5, 6.833333333333334)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:10:14.763803,"(6.5, 15.5, 11.83529411764706)","(3.8, 5.3, 4.136363636363637)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 15.8125)","(5.5, 11.5, 6.833333333333334)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:10:16.072236,"(6.5, 15.5, 11.83529411764706)","(3.8, 5.5, 4.190909090909091)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 15.8125)","(5.5, 11.5, 6.833333333333334)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:10:17.419643,"(6.5, 15.5, 11.83529411764706)","(3.8, 5.5, 4.190909090909091)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 15.8125)","(5.5, 11.5, 6.833333333333334)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:10:18.820893,"(6.5, 15.5, 11.83529411764706)","(3.8, 5.5, 4.190909090909091)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 15.8125)","(5.5, 11.5, 6.833333333333334)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:10:20.182375,"(6.5, 15.5, 11.83529411764706)","(3.8, 5.5, 4.190909090909091)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 15.8125)","(5.5, 11.5, 6.833333333333334)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:10:21.480568,"(6.5, 15.5, 11.83529411764706)","(3.8, 5.5, 4.190909090909091)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 15.8125)","(5.5, 11.5, 6.833333333333334)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:10:22.852884,"(6.5, 15.5, 11.83529411764706)","(3.8, 5.5, 4.190909090909091)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 15.8125)","(5.5, 11.5, 6.833333333333334)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:10:24.226587,"(6.5, 15.5, 11.83529411764706)","(3.8, 5.5, 4.190909090909091)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 15.8125)","(5.5, 11.5, 6.833333333333334)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:10:25.653603,"(6.5, 15.5, 11.83529411764706)","(3.8, 5.5, 4.190909090909091)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 15.8125)","(5.5, 11.5, 6.833333333333334)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:10:27.250493,"(6.5, 15.5, 11.83529411764706)","(3.8, 5.5, 4.190909090909091)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 15.8125)","(5.5, 11.5, 6.833333333333334)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:10:28.632633,"(6.5, 15.5, 11.83529411764706)","(3.8, 5.5, 4.190909090909091)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 15.8125)","(5.5, 11.5, 6.833333333333334)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:10:30.212292,"(6.5, 15.5, 11.83529411764706)","(3.8, 5.5, 4.190909090909091)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 15.8125)","(5.5, 11.5, 6.833333333333334)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:10:31.606884,"(6.5, 15.5, 11.83529411764706)","(3.8, 5.5, 4.190909090909091)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 15.8125)","(5.5, 11.5, 6.833333333333334)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:10:32.963955,"(6.5, 15.5, 11.83529411764706)","(3.8, 5.5, 4.190909090909091)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 15.8125)","(5.5, 11.5, 6.833333333333334)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:10:34.345742,"(6.5, 15.5, 11.83529411764706)","(3.8, 5.5, 4.190909090909091)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 15.8125)","(5.5, 11.5, 6.833333333333334)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:10:35.862938,"(6.5, 15.5, 11.83529411764706)","(3.8, 5.5, 4.190909090909091)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 15.8125)","(5.5, 11.5, 6.833333333333334)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:10:37.226076,"(6.5, 15.5, 11.83529411764706)","(3.8, 5.5, 4.190909090909091)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 15.8125)","(5.5, 11.5, 6.833333333333334)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:10:38.642047,"(6.5, 15.5, 11.83529411764706)","(3.8, 5.5, 4.190909090909091)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 15.8125)","(5.5, 11.5, 6.833333333333334)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:10:40.292234,"(6.5, 15.5, 11.83529411764706)","(3.8, 5.5, 4.190909090909091)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 18.0)","(5.5, 11.5, 6.833333333333334)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:10:41.815224,"(6.5, 15.5, 11.544444444444444)","(3.8, 5.5, 4.190909090909091)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 14.9375)","(5.5, 11.5, 6.833333333333334)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:10:43.181810,"(6.5, 15.5, 11.544444444444444)","(3.8, 5.5, 4.190909090909091)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 14.9375)","(5.5, 11.5, 6.833333333333334)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:10:44.835252,"(6.5, 15.5, 11.544444444444444)","(3.8, 5.5, 4.190909090909091)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 14.9375)","(5.5, 11.5, 6.833333333333334)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:10:46.445056,"(6.5, 15.5, 11.544444444444444)","(3.8, 5.5, 4.190909090909091)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 14.9375)","(5.5, 11.5, 6.833333333333334)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:10:47.892670,"(6.5, 15.5, 11.544444444444444)","(3.8, 5.5, 4.190909090909091)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 14.9375)","(5.5, 11.5, 6.833333333333334)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:10:49.288523,"(6.5, 15.5, 11.544444444444444)","(3.8, 5.5, 4.190909090909091)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 14.9375)","(5.5, 11.5, 6.833333333333334)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:10:50.650400,"(6.5, 15.5, 11.544444444444444)","(3.8, 5.5, 4.190909090909091)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 14.9375)","(5.5, 11.5, 6.833333333333334)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:10:52.021920,"(6.5, 15.5, 11.544444444444444)","(3.8, 5.5, 4.190909090909091)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 14.9375)","(5.5, 11.5, 6.833333333333334)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 44.0)"
10-01-2023 16:10:53.449958,"(6.5, 15.5, 11.544444444444444)","(3.8, 5.5, 4.190909090909091)","(8.0, 15.5, 8.7625)","(11.0, 32.0, 14.9375)","(5.5, 11.5, 6.833333333333334)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 34.7)"
10-01-2023 16:10:54.861754,"(6.5, 15.5, 11.544444444444444)","(3.8, 5.5, 4.3)","(8.0, 15.5, 10.11)","(11.0, 32.0, 20.625)","(5.5, 11.5, 6.833333333333334)","(3.7, 7.2, 6.195)","(5.0, 5.1, 5.02)","(31.0, 95.0, 34.7)"
10-01-2023 16:10:56.272284,"(6.5, 15.5, 7.766666666666667)","(3.8, 5.5, 4.3)","(8.0, 15.5, 10.11)","(11.0, 32.0, 20.625)","(5.5, 11.5, 7.269230769230769)","(3.7, 7.2, 4.371428571428571)","(5.0, 5.1, 5.02)","(31.0, 95.0, 34.7)"
10-01-2023 16:10:57.630422,"(6.5, 15.5, 7.766666666666667)","(3.8, 5.5, 4.3)","(8.0, 15.5, 10.11)","(11.0, 32.0, 20.625)","(5.5, 11.5, 7.423076923076923)","(3.7, 7.2, 4.371428571428571)","(5.0, 5.1, 5.02)","(31.0, 95.0, 34.7)"
10-01-2023 16:10:58.977098,"(6.5, 15.5, 7.766666666666667)","(3.8, 5.5, 4.3)","(8.0, 15.5, 10.11)","(11.0, 32.0, 20.625)","(5.5, 11.5, 7.423076923076923)","(3.7, 7.2, 4.371428571428571)","(5.0, 5.1, 5.02)","(31.0, 95.0, 34.7)"
10-01-2023 16:11:00.372489,"(6.5, 15.5, 7.766666666666667)","(3.8, 5.5, 4.3)","(8.0, 15.5, 10.11)","(11.0, 32.0, 20.625)","(5.5, 11.5, 7.433333333333334)","(3.7, 7.2, 4.371428571428571)","(5.0, 5.1, 5.02)","(31.0, 95.0, 34.7)"
10-01-2023 16:11:01.661716,"(6.5, 15.5, 7.766666666666667)","(3.8, 5.5, 4.3)","(8.0, 15.5, 10.11)","(11.0, 32.0, 20.625)","(5.5, 11.5, 7.045454545454545)","(3.7, 7.2, 4.371428571428571)","(5.0, 5.1, 5.02)","(31.0, 95.0, 34.7)"
10-01-2023 16:11:02.982486,"(6.5, 15.5, 7.766666666666667)","(3.8, 5.5, 4.3)","(8.0, 15.5, 10.11)","(11.0, 32.0, 20.625)","(5.5, 11.5, 6.2272727272727275)","(3.7, 7.2, 4.371428571428571)","(5.0, 5.1, 5.02)","(31.0, 95.0, 34.7)"
10-01-2023 16:11:04.319223,"(6.5, 15.5, 7.766666666666667)","(3.8, 5.5, 4.3)","(8.0, 15.5, 10.11)","(11.0, 32.0, 20.625)","(5.5, 11.5, 6.2272727272727275)","(3.7, 7.2, 4.371428571428571)","(5.0, 5.1, 5.02)","(31.0, 95.0, 34.7)"
10-01-2023 16:11:05.658018,"(6.5, 15.5, 7.766666666666667)","(3.8, 5.5, 4.3)","(8.0, 15.5, 10.11)","(11.0, 32.0, 20.625)","(5.5, 11.5, 6.2272727272727275)","(3.7, 7.2, 4.371428571428571)","(5.0, 5.1, 5.02)","(31.0, 95.0, 34.7)"
10-01-2023 16:11:06.983047,"(6.5, 15.5, 7.766666666666667)","(3.8, 5.5, 4.3)","(8.0, 15.5, 10.11)","(11.0, 32.0, 20.625)","(5.5, 11.5, 6.2272727272727275)","(3.7, 7.2, 4.371428571428571)","(5.0, 5.1, 5.02)","(31.0, 95.0, 34.7)"
10-01-2023 16:11:08.307357,"(6.5, 15.5, 7.766666666666667)","(3.8, 5.5, 4.3)","(8.0, 15.5, 10.11)","(11.0, 32.0, 16.833333333333332)","(5.5, 11.5, 6.2272727272727275)","(3.7, 7.2, 4.371428571428571)","(5.0, 5.1, 5.02)","(31.0, 95.0, 39.166666666666664)"
10-01-2023 16:11:09.661460,"(6.5, 15.5, 7.766666666666667)","(3.8, 5.5, 4.3)","(8.0, 15.5, 10.11)","(11.0, 32.0, 16.833333333333332)","(5.5, 11.5, 6.2272727272727275)","(3.7, 7.2, 4.371428571428571)","(5.0, 5.1, 5.02)","(31.0, 95.0, 35.833333333333336)"
10-01-2023 16:11:10.977457,"(6.5, 15.5, 7.766666666666667)","(3.8, 5.5, 4.3)","(8.0, 15.5, 10.11)","(11.0, 32.0, 16.833333333333332)","(5.5, 11.5, 8.35)","(3.7, 7.2, 4.371428571428571)","(5.0, 5.1, 5.02)","(31.0, 95.0, 35.833333333333336)"
10-01-2023 16:11:12.369923,"(6.5, 15.5, 7.766666666666667)","(3.8, 5.5, 4.3)","(8.0, 15.5, 10.11)","(11.0, 32.0, 16.833333333333332)","(5.5, 11.0, 8.35)","(3.7, 7.2, 4.371428571428571)","(5.0, 5.1, 5.02)","(31.0, 95.0, 35.833333333333336)"
10-01-2023 16:11:13.751544,"(6.5, 15.5, 11.633333333333333)","(3.8, 5.5, 4.3)","(8.0, 15.5, 10.11)","(11.0, 32.0, 16.833333333333332)","(5.5, 11.0, 8.35)","(3.7, 7.2, 4.371428571428571)","(5.0, 5.1, 5.02)","(31.0, 95.0, 35.833333333333336)"
10-01-2023 16:11:14.944923,"(6.5, 15.5, 11.633333333333333)","(3.8, 5.5, 4.3)","(8.0, 15.5, 10.11)","(11.0, 32.0, 16.833333333333332)","(5.5, 11.0, 8.35)","(3.7, 7.2, 4.371428571428571)","(5.0, 5.1, 5.02)","(31.0, 95.0, 35.833333333333336)"
10-01-2023 16:11:16.086958,"(6.5, 15.5, 11.633333333333333)","(3.8, 5.5, 4.3)","(8.0, 15.5, 10.11)","(11.0, 32.0, 16.833333333333332)","(5.5, 11.0, 8.35)","(3.7, 7.2, 4.371428571428571)","(5.0, 5.1, 5.02)","(31.0, 95.0, 35.833333333333336)"
10-01-2023 16:11:17.289869,"(6.5, 15.5, 11.633333333333333)","(3.8, 5.5, 4.3)","(8.0, 15.5, 10.11)","(11.0, 32.0, 16.833333333333332)","(5.5, 11.0, 8.35)","(3.7, 7.2, 4.371428571428571)","(5.0, 5.1, 5.02)","(31.0, 95.0, 35.833333333333336)"
10-01-2023 16:11:18.585153,"(6.5, 15.5, 11.633333333333333)","(3.8, 5.5, 4.3)","(8.0, 15.5, 10.11)","(11.0, 32.0, 16.833333333333332)","(5.5, 11.0, 8.35)","(3.7, 7.2, 4.371428571428571)","(5.0, 5.1, 5.02)","(31.0, 95.0, 35.833333333333336)"
10-01-2023 16:11:19.874914,"(6.5, 15.5, 11.633333333333333)","(3.8, 5.5, 4.3)","(8.0, 15.5, 10.11)","(11.0, 32.0, 16.833333333333332)","(5.5, 11.0, 8.35)","(3.7, 7.2, 4.371428571428571)","(5.0, 5.1, 5.02)","(31.0, 95.0, 35.833333333333336)"
