,Betcha By Golly,Sheriffs Kid,Dulcimer Dame,China Cat,Magic In Me,Sax,Marketability
06-01-2023 10:32:34.507701,"(4.0, 5.3, 5.23695652173913)","(7.0, 11.0, 10.666666666666666)","(1.65, 1.92, 1.9144444444444444)","(12.0, 15.5, 15.2)","(18.0, 27.0, 25.333333333333332)","(26.0, 34.0, 31.375)","(16.0, 18.0, 17.121951219512194)"
06-01-2023 10:32:35.479442,"(4.0, 5.2, 5.194827586206896)","(7.0, 11.0, 10.666666666666666)","(1.65, 1.93, 1.9257333333333333)","(12.0, 15.5, 14.8)","(18.0, 27.0, 25.333333333333332)","(26.0, 32.0, 31.375)","(16.0, 18.0, 17.121951219512194)"
06-01-2023 10:32:36.401205,"(4.0, 5.2, 5.194827586206896)","(7.0, 11.0, 10.666666666666666)","(1.65, 1.93, 1.9260493827160494)","(12.0, 15.5, 14.975)","(18.0, 27.0, 26.25)","(26.0, 32.0, 31.375)","(16.0, 18.0, 16.857142857142858)"
06-01-2023 10:32:37.333592,"(4.0, 5.3, 5.23695652173913)","(7.0, 11.0, 10.6)","(1.65, 1.93, 1.923170731707317)","(12.0, 15.5, 14.975)","(18.0, 27.0, 26.25)","(26.0, 32.0, 31.375)","(16.0, 18.0, 16.857142857142858)"
06-01-2023 10:32:38.363534,"(4.0, 5.3, 5.23695652173913)","(7.0, 11.0, 10.6)","(1.65, 1.93, 1.922)","(12.0, 15.5, 14.847826086956522)","(18.0, 27.0, 26.25)","(26.0, 32.0, 31.375)","(16.0, 18.0, 16.857142857142858)"
06-01-2023 10:32:39.344370,"(4.0, 5.3, 5.224675324675324)","(7.5, 11.0, 10.6)","(1.65, 1.93, 1.922)","(12.0, 15.5, 14.847826086956522)","(18.0, 27.0, 26.25)","(26.0, 32.0, 31.375)","(16.0, 18.0, 16.857142857142858)"
06-01-2023 10:32:40.362856,"(4.0, 5.3, 5.219444444444444)","(7.5, 11.0, 10.6)","(1.65, 1.93, 1.922)","(12.0, 15.5, 15.21875)","(18.0, 27.0, 26.6)","(26.0, 32.0, 31.2)","(16.0, 18.0, 15.333333333333334)"
06-01-2023 10:32:41.330906,"(4.0, 5.3, 5.2340909090909085)","(7.5, 11.0, 10.666666666666666)","(1.65, 1.93, 1.920310559006211)","(12.0, 15.5, 15.21875)","(18.0, 27.0, 26.6)","(26.0, 32.0, 31.2)","(16.0, 17.0, 15.333333333333334)"
06-01-2023 10:32:42.286363,"(4.0, 5.3, 5.190566037735849)","(7.5, 11.0, 10.666666666666666)","(1.65, 1.93, 1.9155555555555555)","(12.0, 15.5, 15.21875)","(18.0, 27.0, 26.81818181818182)","(26.0, 32.0, 31.2)","(16.0, 17.0, 15.5)"
06-01-2023 10:32:43.215940,"(4.0, 5.3, 5.165116279069768)","(7.5, 11.5, 10.9)","(1.65, 1.93, 1.914242424242424)","(12.0, 16.0, 15.333333333333334)","(18.0, 27.0, 26.81818181818182)","(26.0, 32.0, 31.2)","(16.0, 16.5, 15.333333333333334)"
06-01-2023 10:32:44.160819,"(4.0, 5.3, 5.165116279069768)","(7.5, 11.5, 10.9)","(1.65, 1.92, 1.9148275862068964)","(12.0, 16.0, 15.333333333333334)","(18.0, 27.0, 26.75)","(26.0, 32.0, 31.2)","(16.0, 17.0, 15.333333333333334)"
06-01-2023 10:32:45.156899,"(4.0, 5.3, 5.1482758620689655)","(7.5, 11.5, 10.9)","(1.65, 1.92, 1.9148275862068964)","(12.0, 15.5, 15.166666666666666)","(18.0, 27.0, 26.75)","(26.0, 32.0, 30.18181818181818)","(16.0, 17.0, 15.857142857142858)"
06-01-2023 10:32:46.207627,"(4.0, 5.3, 5.174285714285714)","(7.5, 11.5, 10.9)","(1.65, 1.92, 1.9122413793103448)","(12.0, 15.5, 15.166666666666666)","(18.0, 27.0, 26.75)","(26.0, 34.0, 31.375)","(16.0, 17.0, 15.857142857142858)"
06-01-2023 10:32:47.253143,"(4.0, 5.3, 5.176056338028169)","(7.5, 11.5, 11.2)","(1.65, 1.92, 1.9120833333333334)","(12.0, 16.0, 15.045454545454545)","(18.0, 27.0, 26.8)","(26.0, 34.0, 30.818181818181817)","(16.0, 17.0, 16.357142857142858)"
06-01-2023 10:32:48.304629,"(4.0, 5.3, 5.205747126436782)","(7.5, 11.0, 10.9)","(1.65, 1.92, 1.9098214285714286)","(12.0, 16.0, 15.045454545454545)","(18.0, 27.0, 27.81818181818182)","(26.0, 34.0, 31.5)","(16.0, 17.0, 16.653846153846153)"
06-01-2023 10:32:49.340079,"(4.0, 5.3, 5.1987654320987655)","(7.5, 11.5, 11.416666666666666)","(1.65, 1.91, 1.9002777777777777)","(12.0, 16.0, 15.5625)","(18.0, 28.0, 27.6)","(26.0, 34.0, 31.5)","(16.0, 17.0, 16.653846153846153)"
06-01-2023 10:32:50.344068,"(4.0, 5.3, 5.1987654320987655)","(7.5, 11.5, 11.416666666666666)","(1.65, 1.91, 1.9002777777777777)","(12.0, 16.0, 15.5625)","(18.0, 28.0, 27.6)","(26.0, 34.0, 31.454545454545453)","(16.0, 17.0, 16.653846153846153)"
06-01-2023 10:32:51.322374,"(4.0, 5.3, 5.20126582278481)","(7.5, 11.5, 11.416666666666666)","(1.65, 1.91, 1.9020454545454544)","(12.0, 16.0, 15.671875)","(18.0, 28.0, 27.6)","(26.0, 34.0, 31.454545454545453)","(16.0, 17.0, 16.653846153846153)"
06-01-2023 10:32:52.336484,"(4.0, 5.3, 5.20126582278481)","(7.5, 11.5, 11.416666666666666)","(1.65, 1.91, 1.9017777777777778)","(12.0, 16.0, 15.625)","(18.0, 28.0, 27.6)","(26.0, 34.0, 31.454545454545453)","(16.0, 17.0, 16.5)"
06-01-2023 10:32:53.292455,"(4.0, 5.3, 5.20126582278481)","(7.5, 11.5, 11.416666666666666)","(1.65, 1.91, 1.9010416666666665)","(12.0, 16.0, 15.475)","(18.0, 28.0, 27.6)","(26.0, 34.0, 31.454545454545453)","(16.0, 17.0, 16.5)"
06-01-2023 10:32:54.256073,"(4.0, 5.3, 5.207142857142857)","(7.5, 11.5, 11.416666666666666)","(1.65, 1.9, 1.8943089430894309)","(12.0, 16.0, 15.475)","(18.0, 28.0, 27.6)","(26.0, 34.0, 31.454545454545453)","(16.0, 17.0, 16.5)"
06-01-2023 10:32:55.221969,"(4.0, 5.3, 5.207142857142857)","(7.5, 11.5, 11.416666666666666)","(1.65, 1.9, 1.893069306930693)","(12.0, 16.0, 15.475)","(18.0, 28.0, 27.785714285714285)","(26.0, 34.0, 31.454545454545453)","(16.0, 17.0, 16.5)"
06-01-2023 10:32:56.191869,"(4.0, 5.3, 5.207142857142857)","(7.5, 11.5, 11.416666666666666)","(1.65, 1.9, 1.893069306930693)","(12.0, 16.0, 15.475)","(18.0, 28.0, 27.785714285714285)","(26.0, 34.0, 31.454545454545453)","(16.0, 17.0, 16.071428571428573)"
06-01-2023 10:32:57.174261,"(4.0, 5.3, 5.207142857142857)","(7.5, 11.5, 11.4375)","(1.65, 1.9, 1.893069306930693)","(12.0, 16.0, 15.475)","(18.0, 28.0, 27.785714285714285)","(26.0, 34.0, 31.454545454545453)","(16.0, 17.0, 16.152173913043477)"
06-01-2023 10:32:58.152412,"(4.0, 5.3, 5.207142857142857)","(7.5, 11.5, 11.4375)","(1.65, 1.9, 1.8927083333333332)","(12.0, 16.0, 15.475)","(18.0, 28.0, 27.785714285714285)","(26.0, 34.0, 32.05555555555556)","(16.0, 17.0, 16.333333333333332)"
06-01-2023 10:32:59.105891,"(4.0, 5.3, 5.185294117647058)","(7.5, 11.5, 11.38888888888889)","(1.65, 1.9, 1.8932989690721649)","(12.0, 16.0, 15.596153846153847)","(18.0, 28.0, 27.785714285714285)","(26.0, 34.0, 31.454545454545453)","(16.0, 16.5, 16.214285714285715)"
06-01-2023 10:33:00.023461,"(4.0, 5.3, 5.185294117647058)","(7.5, 11.5, 11.416666666666666)","(1.65, 1.9, 1.8932989690721649)","(12.0, 16.0, 15.691176470588236)","(18.0, 28.0, 27.785714285714285)","(26.0, 34.0, 31.454545454545453)","(16.0, 16.5, 16.214285714285715)"
06-01-2023 10:33:00.978099,"(4.0, 5.3, 5.185294117647058)","(7.5, 11.5, 11.416666666666666)","(1.65, 1.9, 1.8932989690721649)","(12.0, 16.0, 15.691176470588236)","(18.0, 28.0, 27.785714285714285)","(26.0, 34.0, 30.818181818181817)","(16.0, 16.5, 16.214285714285715)"
06-01-2023 10:33:01.917881,"(4.0, 5.3, 5.185294117647058)","(7.5, 11.5, 11.416666666666666)","(1.65, 1.9, 1.8932989690721649)","(12.0, 16.0, 15.691176470588236)","(18.0, 28.0, 27.785714285714285)","(26.0, 34.0, 30.818181818181817)","(16.0, 16.5, 16.214285714285715)"
06-01-2023 10:33:02.892875,"(4.0, 5.3, 5.185294117647058)","(7.5, 11.5, 11.416666666666666)","(1.65, 1.9, 1.8932989690721649)","(12.0, 16.0, 15.691176470588236)","(18.0, 28.0, 27.75)","(26.0, 34.0, 31.454545454545453)","(16.0, 16.5, 16.3)"
06-01-2023 10:33:03.887721,"(4.0, 5.3, 5.185294117647058)","(7.5, 11.5, 11.428571428571429)","(1.65, 1.9, 1.886862745098039)","(12.0, 16.0, 15.5625)","(18.0, 28.0, 27.75)","(26.0, 34.0, 31.454545454545453)","(16.0, 16.5, 16.227272727272727)"
06-01-2023 10:33:04.880344,"(4.0, 5.3, 5.209433962264151)","(7.5, 11.5, 11.428571428571429)","(1.65, 1.9, 1.8845977011494253)","(12.0, 16.0, 15.5625)","(18.0, 28.0, 27.272727272727273)","(26.0, 34.0, 32.75)","(16.0, 16.5, 16.7)"
06-01-2023 10:33:05.894339,"(4.0, 5.3, 5.046551724137931)","(7.5, 13.0, 12.142857142857142)","(1.65, 1.91, 1.895)","(12.0, 17.0, 16.32608695652174)","(18.0, 29.0, 27.0)","(26.0, 34.0, 31.6)","(16.0, 17.0, 16.44736842105263)"
06-01-2023 10:33:06.948902,"(4.0, 5.3, 5.0)","(7.5, 12.5, 12.0)","(1.65, 1.91, 1.905135135135135)","(12.0, 16.5, 16.32608695652174)","(18.0, 29.0, 27.0)","(26.0, 34.0, 31.6)","(16.0, 17.0, 16.7)"
06-01-2023 10:33:07.940762,"(4.0, 5.1, 5.007142857142857)","(7.5, 12.5, 12.0)","(1.65, 1.92, 1.897391304347826)","(12.0, 16.5, 16.32608695652174)","(18.0, 29.0, 28.0)","(26.0, 34.0, 32.75)","(16.0, 17.0, 16.7)"
06-01-2023 10:33:08.952679,"(4.0, 5.2, 5.182352941176471)","(7.5, 11.5, 11.071428571428571)","(1.65, 1.92, 1.897391304347826)","(12.0, 16.0, 15.869565217391305)","(18.0, 29.0, 28.0)","(26.0, 34.0, 32.75)","(16.0, 17.0, 16.7)"
06-01-2023 10:33:09.959431,"(4.0, 5.2, 5.166666666666667)","(7.5, 11.5, 11.285714285714285)","(1.65, 1.92, 1.9020689655172414)","(12.0, 16.0, 15.869565217391305)","(18.0, 29.0, 28.0)","(26.0, 34.0, 32.75)","(16.0, 17.0, 16.7)"
06-01-2023 10:33:10.977757,"(4.0, 5.2, 5.169491525423729)","(7.5, 11.0, 10.857142857142858)","(1.65, 1.92, 1.9020689655172414)","(12.0, 16.0, 15.869565217391305)","(18.0, 29.0, 27.0)","(26.0, 34.0, 32.285714285714285)","(16.0, 17.0, 16.571428571428573)"
06-01-2023 10:33:12.005299,"(4.0, 5.2, 5.079069767441861)","(7.5, 11.0, 10.923076923076923)","(1.65, 1.92, 1.9099029126213591)","(12.0, 17.0, 16.25)","(18.0, 29.0, 27.5)","(26.0, 34.0, 35.2)","(16.0, 17.0, 16.785714285714285)"
06-01-2023 10:33:13.003443,"(4.0, 5.2, 5.079069767441861)","(7.5, 11.0, 10.923076923076923)","(1.65, 1.92, 1.9110344827586205)","(12.0, 16.5, 16.25)","(18.0, 29.0, 27.5)","(26.0, 36.0, 35.2)","(16.0, 17.0, 16.8125)"
06-01-2023 10:33:14.020660,"(4.0, 5.2, 5.121428571428572)","(7.5, 11.0, 10.711538461538462)","(1.65, 1.92, 1.9110344827586205)","(12.0, 16.0, 15.884615384615385)","(18.0, 29.0, 27.5)","(26.0, 36.0, 35.2)","(16.0, 17.0, 16.8125)"
06-01-2023 10:33:15.038610,"(4.0, 5.2, 5.121428571428572)","(7.5, 11.0, 10.711538461538462)","(1.65, 1.92, 1.9110344827586205)","(12.0, 16.0, 15.884615384615385)","(18.0, 29.0, 27.5)","(26.0, 36.0, 35.2)","(16.0, 17.0, 16.8125)"
06-01-2023 10:33:16.025643,"(4.0, 5.2, 5.1450000000000005)","(7.5, 11.0, 10.711538461538462)","(1.65, 1.92, 1.9110344827586205)","(12.0, 16.0, 15.884615384615385)","(18.0, 29.0, 27.5)","(26.0, 36.0, 35.2)","(16.0, 17.0, 16.85)"
06-01-2023 10:33:17.041471,"(4.0, 5.2, 5.1450000000000005)","(7.5, 11.0, 10.67741935483871)","(1.65, 1.92, 1.9110344827586205)","(12.0, 16.0, 15.9)","(18.0, 29.0, 28.142857142857142)","(26.0, 36.0, 35.2)","(16.0, 17.0, 16.666666666666668)"
06-01-2023 10:33:18.056073,"(4.0, 5.2, 5.121428571428572)","(7.5, 11.0, 10.958333333333334)","(1.65, 1.92, 1.8986842105263158)","(12.0, 16.5, 16.0)","(18.0, 29.0, 28.0)","(26.0, 36.0, 35.2)","(16.0, 17.0, 16.666666666666668)"
06-01-2023 10:33:19.141505,"(4.0, 5.2, 5.08421052631579)","(7.5, 11.0, 10.928571428571429)","(1.65, 1.92, 1.8941509433962262)","(12.0, 16.5, 16.0)","(18.0, 29.0, 27.4)","(26.0, 36.0, 35.2)","(16.0, 17.0, 16.666666666666668)"
06-01-2023 10:33:20.109581,"(4.0, 5.2, 5.08421052631579)","(7.5, 12.5, 11.868421052631579)","(1.65, 1.91, 1.8941509433962262)","(12.0, 16.5, 16.0)","(18.0, 29.0, 27.4)","(26.0, 36.0, 35.2)","(16.0, 17.0, 16.666666666666668)"
06-01-2023 10:33:21.109020,"(4.0, 5.2, 5.08421052631579)","(7.5, 12.0, 11.846153846153847)","(1.65, 1.91, 1.8913333333333333)","(12.0, 16.5, 16.0)","(18.0, 29.0, 27.4)","(26.0, 36.0, 35.333333333333336)","(16.0, 17.0, 16.666666666666668)"
06-01-2023 10:33:22.142457,"(4.0, 5.2, 5.08421052631579)","(7.5, 12.0, 11.833333333333334)","(1.65, 1.91, 1.8628753993610225)","(12.0, 16.5, 16.0)","(18.0, 29.0, 27.4)","(26.0, 36.0, 35.333333333333336)","(16.0, 17.0, 16.666666666666668)"
06-01-2023 10:33:23.109703,"(4.0, 5.2, 5.121428571428572)","(7.5, 12.0, 11.833333333333334)","(1.65, 1.91, 1.8628753993610225)","(12.0, 16.5, 16.0)","(18.0, 29.0, 27.4)","(26.0, 36.0, 35.333333333333336)","(16.0, 17.0, 16.666666666666668)"
06-01-2023 10:33:24.024700,"(4.0, 5.2, 5.121428571428572)","(7.5, 12.5, 12.166666666666666)","(1.65, 1.91, 1.8628846153846155)","(12.0, 16.5, 16.0)","(18.0, 29.0, 27.4)","(26.0, 36.0, 34.8)","(16.0, 17.0, 16.5)"
06-01-2023 10:33:25.015450,"(4.0, 5.2, 5.147826086956522)","(7.5, 11.5, 11.346153846153847)","(1.65, 1.91, 1.8518430034129694)","(12.0, 17.0, 16.3125)","(18.0, 29.0, 27.5)","(26.0, 36.0, 35.2)","(16.0, 17.0, 16.857142857142858)"
06-01-2023 10:33:25.953270,"(4.0, 5.3, 5.2057142857142855)","(7.5, 11.5, 11.333333333333334)","(1.65, 1.9, 1.8754545454545455)","(12.0, 16.5, 16.3125)","(18.0, 29.0, 27.5)","(26.0, 36.0, 35.2)","(16.0, 17.0, 16.90909090909091)"
06-01-2023 10:33:26.970416,"(4.0, 5.3, 5.118965517241379)","(7.5, 11.5, 11.333333333333334)","(1.65, 1.9, 1.874724409448819)","(12.0, 16.5, 16.05)","(18.0, 29.0, 27.5)","(26.0, 36.0, 35.2)","(16.0, 17.0, 16.90909090909091)"
06-01-2023 10:33:27.958491,"(4.0, 5.3, 5.118965517241379)","(7.5, 11.5, 11.333333333333334)","(1.65, 1.9, 1.8782926829268294)","(12.0, 16.5, 16.166666666666668)","(18.0, 29.0, 27.5)","(26.0, 36.0, 35.2)","(16.0, 17.0, 16.90909090909091)"
06-01-2023 10:33:28.970232,"(4.0, 5.3, 5.118965517241379)","(7.5, 11.5, 11.333333333333334)","(1.65, 1.9, 1.8791071428571429)","(12.0, 16.5, 16.166666666666668)","(18.0, 29.0, 27.5)","(26.0, 36.0, 35.2)","(16.0, 17.0, 16.90909090909091)"
06-01-2023 10:33:29.955780,"(4.0, 5.2, 5.1647058823529415)","(7.5, 12.0, 11.444444444444445)","(1.65, 1.9, 1.886)","(12.0, 16.5, 16.166666666666668)","(18.0, 29.0, 27.5)","(26.0, 36.0, 35.2)","(16.0, 17.0, 16.928571428571427)"
06-01-2023 10:33:30.909595,"(4.0, 5.2, 5.1684210526315795)","(7.5, 11.5, 11.4)","(1.65, 1.88, 1.8760227272727272)","(12.0, 16.5, 16.166666666666668)","(18.0, 29.0, 27.5)","(26.0, 36.0, 35.2)","(16.0, 17.0, 16.928571428571427)"
06-01-2023 10:33:31.878311,"(4.0, 5.2, 5.1692307692307695)","(7.5, 11.5, 11.333333333333334)","(1.65, 1.88, 1.876625)","(12.0, 16.5, 16.166666666666668)","(18.0, 29.0, 27.5)","(26.0, 36.0, 35.2)","(16.0, 17.0, 16.928571428571427)"
06-01-2023 10:33:32.822422,"(4.0, 5.2, 5.1692307692307695)","(7.5, 11.5, 11.333333333333334)","(1.65, 1.88, 1.8674418604651164)","(12.0, 16.5, 16.2)","(18.0, 29.0, 28.142857142857142)","(26.0, 36.0, 35.2)","(16.0, 17.0, 16.928571428571427)"
06-01-2023 10:33:33.782347,"(4.0, 5.3, 5.165)","(7.5, 11.5, 11.357142857142858)","(1.65, 1.88, 1.8705263157894736)","(12.0, 16.5, 16.2)","(18.0, 29.0, 28.142857142857142)","(26.0, 36.0, 35.2)","(16.0, 17.0, 16.928571428571427)"
06-01-2023 10:33:34.806166,"(4.0, 5.3, 5.165)","(7.5, 11.5, 11.333333333333334)","(1.65, 1.88, 1.8671428571428572)","(12.0, 16.5, 16.2)","(18.0, 29.0, 28.25)","(26.0, 36.0, 35.333333333333336)","(16.0, 17.0, 16.941176470588236)"
06-01-2023 10:33:35.780560,"(4.0, 5.3, 5.165)","(7.5, 11.5, 11.333333333333334)","(1.65, 1.88, 1.8671428571428572)","(12.0, 16.5, 15.857142857142858)","(18.0, 29.0, 28.25)","(26.0, 36.0, 35.333333333333336)","(16.0, 17.0, 16.941176470588236)"
06-01-2023 10:33:36.790512,"(4.0, 5.3, 5.165)","(7.5, 11.5, 11.333333333333334)","(1.65, 1.88, 1.8671428571428572)","(12.0, 16.5, 15.807692307692308)","(18.0, 29.0, 28.25)","(26.0, 36.0, 35.333333333333336)","(16.0, 17.0, 16.941176470588236)"
06-01-2023 10:33:37.780080,"(4.0, 5.3, 5.132)","(7.5, 11.5, 11.333333333333334)","(1.65, 1.88, 1.8677272727272727)","(12.0, 16.5, 15.807692307692308)","(18.0, 29.0, 28.25)","(26.0, 36.0, 37.0)","(16.0, 17.0, 16.941176470588236)"
06-01-2023 10:33:38.725033,"(4.0, 5.3, 5.082758620689655)","(7.5, 12.0, 11.368421052631579)","(1.65, 1.88, 1.8677272727272727)","(12.0, 16.5, 15.807692307692308)","(18.0, 29.0, 28.25)","(26.0, 38.0, 37.0)","(16.0, 17.0, 16.941176470588236)"
06-01-2023 10:33:39.704418,"(4.0, 5.3, 5.082758620689655)","(7.5, 12.0, 11.368421052631579)","(1.65, 1.88, 1.8677272727272727)","(12.0, 16.5, 15.807692307692308)","(18.0, 29.0, 27.666666666666668)","(26.0, 38.0, 37.0)","(16.0, 17.0, 16.941176470588236)"
06-01-2023 10:33:40.700409,"(4.0, 5.3, 5.082758620689655)","(7.5, 12.0, 11.368421052631579)","(1.65, 1.88, 1.8677272727272727)","(12.0, 16.5, 15.807692307692308)","(18.0, 29.0, 27.666666666666668)","(26.0, 38.0, 37.0)","(16.0, 17.0, 16.941176470588236)"
06-01-2023 10:33:41.730948,"(4.0, 5.3, 5.114705882352941)","(7.5, 11.0, 10.522916666666667)","(1.65, 1.88, 1.868095238095238)","(12.0, 16.5, 16.2)","(18.0, 29.0, 28.333333333333332)","(26.0, 38.0, 37.14285714285714)","(16.0, 17.0, 16.928571428571427)"
06-01-2023 10:33:42.774517,"(4.0, 5.3, 5.152631578947368)","(7.5, 11.0, 10.044897959183674)","(1.65, 1.88, 1.872063492063492)","(12.0, 16.5, 16.2)","(18.0, 29.0, 28.2)","(26.0, 38.0, 37.14285714285714)","(16.0, 17.0, 16.928571428571427)"
06-01-2023 10:33:43.809089,"(4.0, 5.3, 5.152631578947368)","(7.5, 11.0, 10.044897959183674)","(1.65, 1.88, 1.8703571428571428)","(12.0, 16.5, 16.2)","(18.0, 29.0, 28.2)","(26.0, 38.0, 37.14285714285714)","(16.0, 17.0, 16.928571428571427)"
06-01-2023 10:33:44.825283,"(4.0, 5.3, 5.152631578947368)","(7.5, 11.0, 10.04382470119522)","(1.65, 1.88, 1.8703571428571428)","(12.0, 16.5, 16.2)","(18.0, 29.0, 28.2)","(26.0, 38.0, 37.14285714285714)","(16.0, 17.0, 16.928571428571427)"
06-01-2023 10:33:45.846162,"(4.0, 5.3, 5.152631578947368)","(7.5, 11.0, 10.04382470119522)","(1.65, 1.88, 1.8703571428571428)","(12.0, 16.5, 16.2)","(18.0, 29.0, 28.2)","(26.0, 38.0, 37.14285714285714)","(16.0, 17.0, 16.928571428571427)"
06-01-2023 10:33:46.875344,"(4.0, 5.3, 5.152631578947368)","(8.0, 11.0, 10.04382470119522)","(1.65, 1.88, 1.8703571428571428)","(12.0, 16.5, 16.2)","(18.0, 29.0, 28.2)","(26.0, 38.0, 37.14285714285714)","(15.0, 17.0, 16.928571428571427)"
06-01-2023 10:33:47.919890,"(4.0, 5.3, 5.178260869565217)","(8.0, 11.0, 10.04382470119522)","(1.65, 1.88, 1.8663736263736264)","(12.0, 16.5, 16.2)","(18.0, 29.0, 28.2)","(26.0, 38.0, 37.14285714285714)","(15.0, 17.0, 16.928571428571427)"
06-01-2023 10:33:48.916814,"(4.0, 5.3, 5.18)","(8.0, 11.0, 10.04382470119522)","(1.65, 1.88, 1.8663736263736264)","(12.0, 16.5, 16.2)","(18.0, 29.0, 28.2)","(26.0, 38.0, 37.14285714285714)","(15.0, 17.0, 16.928571428571427)"
06-01-2023 10:33:49.874102,"(4.0, 5.3, 5.125)","(8.0, 11.0, 10.058823529411764)","(1.65, 1.88, 1.861492537313433)","(12.0, 16.5, 16.2)","(18.0, 29.0, 28.61904761904762)","(26.0, 38.0, 37.25)","(15.0, 17.0, 17.6)"
06-01-2023 10:33:50.826096,"(4.0, 5.3, 5.1499999999999995)","(8.0, 11.0, 10.0625)","(1.65, 1.88, 1.8673469387755102)","(12.0, 16.5, 16.23913043478261)","(18.0, 29.0, 28.61904761904762)","(26.0, 38.0, 37.25)","(15.0, 18.5, 17.75)"
06-01-2023 10:33:51.796405,"(4.0, 5.3, 5.1499999999999995)","(8.0, 11.0, 10.592592592592592)","(1.65, 1.88, 1.8673469387755102)","(12.0, 16.5, 16.23913043478261)","(18.0, 29.0, 28.61904761904762)","(26.0, 38.0, 37.45454545454545)","(15.0, 18.5, 17.7)"
06-01-2023 10:33:52.832980,"(4.0, 5.3, 5.196)","(8.0, 10.0, 9.64367816091954)","(1.65, 1.88, 1.873978494623656)","(12.0, 16.5, 15.833333333333334)","(18.0, 29.0, 28.57894736842105)","(26.0, 38.0, 37.333333333333336)","(15.0, 18.5, 17.954545454545453)"
06-01-2023 10:33:53.852391,"(4.0, 5.3, 5.191666666666666)","(8.0, 10.0, 9.62874251497006)","(1.65, 1.88, 1.872)","(12.0, 16.5, 15.833333333333334)","(18.0, 29.0, 28.57894736842105)","(26.0, 38.0, 37.2)","(15.0, 18.5, 17.75)"
06-01-2023 10:33:54.851422,"(4.0, 5.3, 5.191666666666666)","(8.0, 10.0, 9.627745664739884)","(1.65, 1.88, 1.872)","(12.0, 16.5, 15.833333333333334)","(18.0, 29.0, 28.57894736842105)","(26.0, 38.0, 37.2)","(15.0, 18.5, 17.75)"
06-01-2023 10:33:55.779046,"(4.0, 5.3, 5.191666666666666)","(8.0, 10.0, 9.627745664739884)","(1.65, 1.88, 1.872)","(12.0, 16.5, 15.833333333333334)","(18.0, 29.0, 28.57894736842105)","(26.0, 38.0, 37.2)","(15.0, 18.5, 17.75)"
06-01-2023 10:33:56.713069,"(4.0, 5.3, 5.191666666666666)","(8.0, 10.0, 9.627745664739884)","(1.65, 1.88, 1.872)","(12.0, 16.5, 15.833333333333334)","(18.0, 29.0, 28.57894736842105)","(26.0, 38.0, 37.2)","(15.0, 18.5, 17.75)"
06-01-2023 10:33:57.680360,"(4.0, 5.3, 5.191666666666666)","(8.0, 10.0, 9.627745664739884)","(1.65, 1.88, 1.872)","(12.0, 16.5, 15.554054054054054)","(18.0, 29.0, 28.57894736842105)","(26.0, 38.0, 37.2)","(15.0, 18.5, 17.9)"
06-01-2023 10:33:58.631861,"(4.0, 5.3, 5.1927536231884055)","(8.0, 10.0, 9.435087719298245)","(1.65, 1.88, 1.8725714285714286)","(12.0, 17.0, 15.58108108108108)","(18.0, 29.0, 28.57894736842105)","(26.0, 38.0, 37.2)","(15.0, 18.5, 17.96153846153846)"
06-01-2023 10:33:59.604659,"(4.0, 5.3, 5.151999999999999)","(8.0, 10.0, 9.403703703703703)","(1.65, 1.88, 1.8747826086956523)","(12.0, 17.0, 15.58108108108108)","(18.0, 29.0, 28.57894736842105)","(26.0, 38.0, 38.57142857142857)","(15.0, 19.0, 17.96153846153846)"
06-01-2023 10:34:00.608668,"(4.0, 5.3, 5.135555555555555)","(8.0, 10.0, 9.403703703703703)","(1.65, 1.88, 1.878278145695364)","(12.0, 17.0, 15.58108108108108)","(18.0, 29.0, 28.6)","(26.0, 42.0, 38.57142857142857)","(15.0, 19.0, 18.5)"
06-01-2023 10:34:01.669605,"(4.0, 5.3, 5.139130434782609)","(8.0, 9.8, 9.457142857142857)","(1.65, 1.88, 1.8767272727272726)","(12.0, 17.0, 15.6875)","(18.0, 29.0, 28.6)","(26.0, 42.0, 38.57142857142857)","(15.0, 19.0, 18.5)"
06-01-2023 10:34:02.686238,"(4.0, 5.3, 5.139130434782609)","(8.0, 9.8, 9.457142857142857)","(1.65, 1.88, 1.8767272727272726)","(12.0, 17.0, 15.618421052631579)","(18.0, 29.0, 28.6)","(26.0, 42.0, 38.57142857142857)","(15.0, 19.0, 18.5)"
06-01-2023 10:34:03.654695,"(4.0, 5.3, 5.162962962962963)","(8.0, 9.8, 9.457142857142857)","(1.65, 1.88, 1.8767272727272726)","(12.0, 17.0, 15.618421052631579)","(18.0, 29.0, 28.6)","(26.0, 42.0, 39.0)","(15.0, 19.0, 18.5)"
06-01-2023 10:34:04.658857,"(4.0, 5.3, 5.162962962962963)","(8.0, 9.8, 9.457142857142857)","(1.65, 1.88, 1.8767272727272726)","(12.0, 17.0, 15.618421052631579)","(18.0, 29.0, 28.6)","(26.0, 42.0, 39.0)","(15.0, 19.0, 18.166666666666668)"
06-01-2023 10:34:05.622895,"(4.0, 5.3, 5.162962962962963)","(8.0, 9.8, 9.457142857142857)","(1.65, 1.88, 1.8767272727272726)","(12.0, 17.0, 15.618421052631579)","(18.0, 29.0, 28.6)","(26.0, 42.0, 39.0)","(15.0, 19.0, 18.166666666666668)"
