,Mighty Night,Little Mac,Tah Ash,Nitro Cannon,Brookes Girl,Monos Spirit,Monos Typhoon,Tah Darcy
10-01-2023 11:38:47.739003,"(7.0, 12.0, 10.05)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 147.0)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(14.0, 34.0, 32.150000000000006)","(11.0, 29.0, 20.38888888888889)","(91.0, 580.0, 337.5)"
10-01-2023 11:38:48.737924,"(7.0, 12.0, 10.05)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(14.0, 34.0, 32.150000000000006)","(11.0, 29.0, 20.38888888888889)","(91.0, 580.0, 337.5)"
10-01-2023 11:38:49.742504,"(7.0, 12.0, 10.05)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(14.0, 34.0, 32.150000000000006)","(11.0, 29.0, 20.38888888888889)","(91.0, 580.0, 337.5)"
10-01-2023 11:38:50.718543,"(7.0, 12.0, 10.05)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(14.0, 34.0, 32.150000000000006)","(11.0, 29.0, 20.38888888888889)","(91.0, 580.0, 337.5)"
10-01-2023 11:38:51.699744,"(7.0, 12.0, 10.05)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(14.0, 34.0, 32.150000000000006)","(11.0, 29.0, 20.38888888888889)","(91.0, 580.0, 337.5)"
10-01-2023 11:38:52.682990,"(7.0, 12.0, 10.05)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(14.0, 34.0, 32.150000000000006)","(11.0, 29.0, 20.38888888888889)","(91.0, 580.0, 337.5)"
10-01-2023 11:38:53.640101,"(7.0, 12.0, 9.4)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(14.0, 34.0, 32.150000000000006)","(11.0, 29.0, 20.38888888888889)","(91.0, 580.0, 337.5)"
10-01-2023 11:38:54.593857,"(7.0, 12.0, 9.4)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(14.0, 34.0, 32.150000000000006)","(11.0, 29.0, 20.38888888888889)","(91.0, 580.0, 337.5)"
10-01-2023 11:38:55.587425,"(7.0, 12.0, 9.4)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(14.0, 34.0, 32.150000000000006)","(11.0, 29.0, 20.38888888888889)","(91.0, 580.0, 337.5)"
10-01-2023 11:38:56.535263,"(7.0, 12.0, 9.4)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(14.0, 34.0, 32.150000000000006)","(11.0, 29.0, 20.38888888888889)","(91.0, 580.0, 337.5)"
10-01-2023 11:38:57.521209,"(7.0, 12.0, 9.4)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(14.0, 34.0, 32.150000000000006)","(11.0, 29.0, 20.38888888888889)","(91.0, 580.0, 337.5)"
10-01-2023 11:38:58.493820,"(7.0, 12.0, 9.347368421052632)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(14.0, 34.0, 32.150000000000006)","(11.0, 29.0, 20.38888888888889)","(91.0, 580.0, 337.5)"
10-01-2023 11:38:59.507015,"(7.0, 12.0, 9.347368421052632)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(14.0, 34.0, 32.150000000000006)","(11.0, 29.0, 20.38888888888889)","(91.0, 580.0, 337.5)"
10-01-2023 11:39:00.485705,"(7.0, 12.0, 9.347368421052632)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(14.0, 34.0, 32.150000000000006)","(11.0, 29.0, 20.38888888888889)","(91.0, 580.0, 337.5)"
10-01-2023 11:39:01.459712,"(7.0, 12.0, 9.347368421052632)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(14.0, 34.0, 32.150000000000006)","(11.0, 29.0, 20.38888888888889)","(91.0, 580.0, 337.5)"
10-01-2023 11:39:02.479306,"(7.0, 12.0, 9.347368421052632)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(14.0, 34.0, 32.150000000000006)","(11.0, 29.0, 20.38888888888889)","(91.0, 580.0, 337.5)"
10-01-2023 11:39:03.443486,"(7.0, 12.0, 9.347368421052632)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(14.0, 34.0, 32.150000000000006)","(11.0, 29.0, 20.38888888888889)","(91.0, 580.0, 337.5)"
10-01-2023 11:39:04.468494,"(7.0, 12.0, 9.347368421052632)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 147.0)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(14.0, 34.0, 32.150000000000006)","(11.0, 29.0, 20.38888888888889)","(91.0, 580.0, 337.5)"
10-01-2023 11:39:05.419168,"(7.0, 12.0, 9.347368421052632)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(14.0, 34.0, 32.150000000000006)","(11.0, 29.0, 20.38888888888889)","(91.0, 580.0, 337.5)"
10-01-2023 11:39:06.401530,"(7.0, 12.0, 9.347368421052632)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(14.0, 34.0, 32.150000000000006)","(11.0, 29.0, 20.38888888888889)","(91.0, 580.0, 337.5)"
10-01-2023 11:39:07.343582,"(7.0, 12.0, 9.347368421052632)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(14.0, 34.0, 32.150000000000006)","(11.0, 29.0, 20.38888888888889)","(91.0, 580.0, 337.5)"
10-01-2023 11:39:08.314192,"(7.0, 12.0, 9.347368421052632)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(14.0, 34.0, 29.964285714285715)","(11.0, 29.0, 20.38888888888889)","(91.0, 580.0, 337.5)"
10-01-2023 11:39:09.267842,"(7.0, 12.0, 9.347368421052632)","(3.7, 7.0, 5.514285714285714)","(41.0, 190.0, 85.86666666666667)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(14.0, 38.0, 29.964285714285715)","(11.0, 29.0, 20.38888888888889)","(91.0, 580.0, 337.5)"
10-01-2023 11:39:10.211151,"(7.0, 12.0, 9.347368421052632)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 38.0, 29.964285714285715)","(11.0, 29.0, 20.38888888888889)","(101.0, 580.0, 337.5)"
10-01-2023 11:39:11.157511,"(7.0, 12.0, 9.347368421052632)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 38.0, 29.964285714285715)","(11.0, 29.0, 20.38888888888889)","(101.0, 580.0, 337.5)"
10-01-2023 11:39:12.097589,"(7.0, 12.0, 9.347368421052632)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 38.0, 29.964285714285715)","(11.0, 29.0, 20.38888888888889)","(101.0, 580.0, 337.5)"
10-01-2023 11:39:13.065036,"(7.0, 12.0, 9.347368421052632)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 38.0, 29.964285714285715)","(11.0, 29.0, 20.38888888888889)","(101.0, 580.0, 337.5)"
10-01-2023 11:39:14.010874,"(7.0, 12.0, 9.3)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 38.0, 29.964285714285715)","(11.0, 29.0, 20.38888888888889)","(101.0, 580.0, 337.5)"
10-01-2023 11:39:14.955592,"(7.0, 12.0, 9.3)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 38.0, 29.964285714285715)","(11.0, 29.0, 20.38888888888889)","(101.0, 580.0, 337.5)"
10-01-2023 11:39:15.913280,"(7.0, 12.0, 9.3)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 38.0, 29.964285714285715)","(11.0, 29.0, 20.38888888888889)","(101.0, 580.0, 337.5)"
10-01-2023 11:39:16.846223,"(7.0, 12.0, 9.3)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 38.0, 29.964285714285715)","(11.0, 29.0, 20.38888888888889)","(101.0, 580.0, 337.5)"
10-01-2023 11:39:17.790199,"(7.0, 12.0, 9.3)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 38.0, 29.964285714285715)","(11.0, 29.0, 20.38888888888889)","(101.0, 580.0, 337.5)"
10-01-2023 11:39:18.720814,"(7.0, 12.0, 9.3)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 38.0, 29.964285714285715)","(11.0, 29.0, 20.38888888888889)","(101.0, 580.0, 337.5)"
10-01-2023 11:39:19.663431,"(7.0, 12.0, 9.3)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 38.0, 29.964285714285715)","(11.0, 29.0, 20.38888888888889)","(101.0, 580.0, 337.5)"
10-01-2023 11:39:20.636791,"(7.0, 12.0, 9.3)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 147.0)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 38.0, 29.964285714285715)","(11.0, 29.0, 20.38888888888889)","(101.0, 580.0, 337.5)"
10-01-2023 11:39:21.591968,"(7.0, 12.0, 9.3)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 38.0, 29.964285714285715)","(11.0, 29.0, 20.38888888888889)","(101.0, 580.0, 337.5)"
10-01-2023 11:39:22.563538,"(7.0, 12.0, 9.3)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 38.0, 32.150000000000006)","(11.0, 29.0, 20.38888888888889)","(101.0, 580.0, 337.5)"
10-01-2023 11:39:23.503536,"(7.0, 12.0, 9.3)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 34.0, 32.150000000000006)","(11.0, 29.0, 20.38888888888889)","(101.0, 580.0, 337.5)"
10-01-2023 11:39:24.496929,"(7.0, 12.0, 9.3)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 34.0, 33.55)","(11.0, 29.0, 20.38888888888889)","(101.0, 580.0, 337.5)"
10-01-2023 11:39:25.455184,"(7.0, 12.0, 9.3)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 34.0, 32.05555555555556)","(11.0, 29.0, 20.38888888888889)","(101.0, 580.0, 337.5)"
10-01-2023 11:39:26.459346,"(7.0, 12.0, 9.3)","(3.7, 7.0, 5.514285714285714)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 34.0, 32.05555555555556)","(11.0, 29.0, 20.38888888888889)","(101.0, 580.0, 337.5)"
10-01-2023 11:39:27.441243,"(7.0, 12.0, 9.3)","(3.7, 7.0, 5.888888888888889)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 34.0, 32.05555555555556)","(11.0, 29.0, 20.38888888888889)","(101.0, 580.0, 337.5)"
10-01-2023 11:39:28.445279,"(7.0, 12.0, 9.3)","(3.7, 6.8, 5.063157894736841)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 34.0, 32.05555555555556)","(11.0, 29.0, 20.38888888888889)","(101.0, 580.0, 337.5)"
10-01-2023 11:39:29.479442,"(7.0, 11.5, 10.122222222222222)","(3.7, 6.8, 5.04)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 34.0, 32.05555555555556)","(11.0, 29.0, 20.38888888888889)","(101.0, 580.0, 337.5)"
10-01-2023 11:39:30.443785,"(7.0, 11.5, 10.122222222222222)","(3.7, 6.4, 5.254545454545454)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 34.0, 32.05555555555556)","(11.0, 29.0, 20.38888888888889)","(101.0, 580.0, 337.5)"
10-01-2023 11:39:31.414543,"(7.0, 11.5, 10.122222222222222)","(3.7, 6.4, 5.0)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 34.0, 31.166666666666668)","(11.0, 29.0, 20.38888888888889)","(101.0, 580.0, 337.5)"
10-01-2023 11:39:32.369403,"(7.0, 11.5, 10.122222222222222)","(3.7, 6.4, 5.0)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 34.0, 31.642857142857142)","(11.0, 29.0, 20.38888888888889)","(101.0, 580.0, 337.5)"
10-01-2023 11:39:33.318417,"(7.0, 11.5, 10.122222222222222)","(3.7, 6.2, 5.092307692307692)","(41.0, 180.0, 153.6)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 34.0, 31.642857142857142)","(11.0, 29.0, 23.833333333333336)","(101.0, 580.0, 244.23076923076923)"
10-01-2023 11:39:34.261615,"(7.0, 11.5, 10.122222222222222)","(3.7, 6.0, 4.894736842105263)","(41.0, 190.0, 85.86666666666667)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 34.0, 31.642857142857142)","(11.0, 29.0, 23.833333333333336)","(101.0, 580.0, 244.23076923076923)"
10-01-2023 11:39:35.203354,"(7.0, 11.5, 10.122222222222222)","(3.7, 6.0, 4.894736842105263)","(41.0, 190.0, 85.86666666666667)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 34.0, 34.375)","(11.0, 29.0, 23.833333333333336)","(101.0, 580.0, 244.23076923076923)"
10-01-2023 11:39:36.158262,"(7.0, 11.5, 10.122222222222222)","(3.7, 6.0, 4.894736842105263)","(41.0, 190.0, 78.42857142857143)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 40.0, 34.375)","(11.0, 29.0, 23.833333333333336)","(101.0, 580.0, 244.23076923076923)"
10-01-2023 11:39:37.118031,"(7.0, 11.5, 10.122222222222222)","(3.7, 6.0, 4.894736842105263)","(41.0, 190.0, 78.42857142857143)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 40.0, 40.214285714285715)","(11.0, 29.0, 23.833333333333336)","(101.0, 580.0, 256.66666666666663)"
10-01-2023 11:39:38.056395,"(7.0, 11.5, 10.122222222222222)","(3.7, 6.0, 4.894736842105263)","(41.0, 190.0, 85.86666666666667)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 44.0, 40.6875)","(11.0, 29.0, 23.833333333333336)","(101.0, 580.0, 244.23076923076923)"
10-01-2023 11:39:39.024263,"(7.0, 11.5, 10.122222222222222)","(3.7, 6.0, 4.894736842105263)","(41.0, 190.0, 85.86666666666667)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 44.0, 40.6875)","(11.0, 29.0, 23.833333333333336)","(101.0, 580.0, 244.23076923076923)"
10-01-2023 11:39:39.972725,"(7.0, 11.5, 10.122222222222222)","(3.7, 6.0, 4.894736842105263)","(41.0, 190.0, 85.86666666666667)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 44.0, 40.6875)","(11.0, 29.0, 23.833333333333336)","(101.0, 580.0, 244.23076923076923)"
10-01-2023 11:39:40.928820,"(7.0, 11.5, 10.122222222222222)","(3.7, 6.0, 4.894736842105263)","(41.0, 190.0, 85.86666666666667)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 44.0, 40.6875)","(11.0, 29.0, 23.833333333333336)","(101.0, 580.0, 244.23076923076923)"
10-01-2023 11:39:41.906177,"(7.0, 12.0, 9.525)","(3.7, 6.0, 4.894736842105263)","(41.0, 190.0, 88.57142857142857)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 44.0, 40.6875)","(11.0, 29.0, 23.833333333333336)","(101.0, 580.0, 244.23076923076923)"
10-01-2023 11:39:42.870871,"(7.0, 12.0, 9.525)","(3.7, 6.0, 4.894736842105263)","(41.0, 190.0, 119.0)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 44.0, 40.6875)","(11.0, 29.0, 23.833333333333336)","(101.0, 580.0, 244.23076923076923)"
10-01-2023 11:39:43.846923,"(7.0, 12.0, 9.525)","(3.7, 6.0, 4.894736842105263)","(41.0, 190.0, 67.5)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 44.0, 40.6875)","(11.0, 29.0, 23.833333333333336)","(101.0, 580.0, 244.23076923076923)"
10-01-2023 11:39:44.808443,"(7.0, 12.0, 9.525)","(3.7, 6.0, 4.894736842105263)","(41.0, 190.0, 119.0)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 44.0, 40.6875)","(11.0, 29.0, 23.833333333333336)","(101.0, 580.0, 244.23076923076923)"
10-01-2023 11:39:45.768775,"(7.0, 12.0, 9.525)","(3.7, 6.0, 4.894736842105263)","(41.0, 190.0, 119.0)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 44.0, 40.6875)","(11.0, 29.0, 23.833333333333336)","(101.0, 580.0, 244.23076923076923)"
10-01-2023 11:39:46.726522,"(7.0, 12.0, 9.525)","(3.7, 6.0, 4.894736842105263)","(41.0, 190.0, 119.0)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 44.0, 40.6875)","(11.0, 29.0, 23.833333333333336)","(101.0, 580.0, 244.23076923076923)"
10-01-2023 11:39:47.711164,"(7.0, 12.0, 9.525)","(3.7, 6.0, 4.894736842105263)","(41.0, 190.0, 119.0)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 44.0, 40.6875)","(11.0, 29.0, 23.833333333333336)","(101.0, 580.0, 244.23076923076923)"
10-01-2023 11:39:48.659191,"(7.0, 12.0, 9.525)","(3.7, 6.0, 4.894736842105263)","(41.0, 190.0, 119.0)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 44.0, 40.6875)","(11.0, 29.0, 23.833333333333336)","(101.0, 580.0, 244.23076923076923)"
10-01-2023 11:39:49.614021,"(7.0, 12.0, 9.525)","(3.7, 6.0, 4.894736842105263)","(41.0, 190.0, 119.0)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 44.0, 31.9375)","(11.0, 29.0, 23.833333333333336)","(101.0, 580.0, 244.23076923076923)"
10-01-2023 11:39:50.568876,"(7.0, 12.0, 9.525)","(3.7, 6.0, 4.894736842105263)","(41.0, 190.0, 119.0)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 34.0, 31.9375)","(11.0, 29.0, 23.833333333333336)","(101.0, 580.0, 244.23076923076923)"
10-01-2023 11:39:51.515944,"(7.0, 12.0, 9.525)","(3.7, 6.0, 4.894736842105263)","(41.0, 190.0, 119.0)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 34.0, 31.9375)","(11.0, 29.0, 23.833333333333336)","(101.0, 580.0, 244.23076923076923)"
10-01-2023 11:39:52.462403,"(7.0, 12.0, 9.525)","(3.7, 6.0, 4.894736842105263)","(41.0, 190.0, 114.26666666666667)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 34.0, 31.9375)","(11.0, 29.0, 23.833333333333336)","(101.0, 580.0, 244.23076923076923)"
10-01-2023 11:39:53.413523,"(7.0, 12.0, 9.525)","(3.7, 6.0, 4.894736842105263)","(41.0, 190.0, 114.26666666666667)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 34.0, 31.9375)","(11.0, 29.0, 23.833333333333336)","(101.0, 580.0, 244.23076923076923)"
10-01-2023 11:39:54.347021,"(7.0, 12.0, 9.525)","(3.7, 6.0, 4.894736842105263)","(41.0, 190.0, 114.26666666666667)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 34.0, 31.9375)","(11.0, 29.0, 23.833333333333336)","(101.0, 580.0, 244.23076923076923)"
10-01-2023 11:39:55.290004,"(7.0, 12.0, 9.525)","(3.7, 6.0, 4.894736842105263)","(41.0, 190.0, 114.26666666666667)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 34.0, 31.9375)","(11.0, 29.0, 23.833333333333336)","(101.0, 580.0, 244.23076923076923)"
10-01-2023 11:39:56.251233,"(7.0, 12.0, 9.525)","(3.7, 6.0, 4.894736842105263)","(41.0, 190.0, 114.26666666666667)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 34.0, 31.9375)","(11.0, 29.0, 23.833333333333336)","(101.0, 580.0, 244.23076923076923)"
10-01-2023 11:39:57.197419,"(7.0, 12.0, 9.525)","(3.7, 6.0, 4.894736842105263)","(41.0, 190.0, 114.26666666666667)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 34.0, 31.9375)","(11.0, 29.0, 23.833333333333336)","(101.0, 580.0, 244.23076923076923)"
10-01-2023 11:39:58.152519,"(7.0, 12.0, 9.525)","(3.7, 6.0, 4.894736842105263)","(41.0, 190.0, 114.26666666666667)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 34.0, 31.9375)","(11.0, 29.0, 23.833333333333336)","(101.0, 580.0, 244.23076923076923)"
10-01-2023 11:39:59.146252,"(7.0, 12.0, 9.525)","(3.7, 6.0, 4.894736842105263)","(41.0, 190.0, 114.26666666666667)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 34.0, 31.9375)","(11.0, 29.0, 23.833333333333336)","(101.0, 580.0, 244.23076923076923)"
10-01-2023 11:40:00.111174,"(7.0, 11.5, 10.3375)","(3.7, 5.9, 5.211764705882353)","(41.0, 190.0, 114.26666666666667)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 34.0, 31.9375)","(11.0, 29.0, 23.833333333333336)","(101.0, 580.0, 244.23076923076923)"
10-01-2023 11:40:01.058477,"(7.0, 11.5, 10.3375)","(3.7, 5.8, 5.036363636363636)","(41.0, 190.0, 114.26666666666667)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 34.0, 31.785714285714285)","(11.0, 29.0, 25.045454545454547)","(101.0, 580.0, 244.23076923076923)"
10-01-2023 11:40:02.017464,"(7.0, 11.5, 10.3375)","(3.7, 5.8, 5.0)","(41.0, 190.0, 114.26666666666667)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 34.0, 31.785714285714285)","(11.0, 29.0, 25.375)","(101.0, 580.0, 244.23076923076923)"
10-01-2023 11:40:02.970619,"(7.0, 11.5, 10.3375)","(3.7, 5.8, 5.0)","(41.0, 190.0, 114.26666666666667)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 34.0, 31.785714285714285)","(11.0, 29.0, 25.375)","(101.0, 580.0, 244.23076923076923)"
10-01-2023 11:40:03.902028,"(7.0, 11.5, 10.3375)","(3.7, 5.8, 5.0)","(41.0, 190.0, 114.26666666666667)","(2.6, 3.35, 3.0888235294117647)","(3.2, 4.2, 3.8225806451612905)","(15.0, 34.0, 31.785714285714285)","(11.0, 29.0, 25.375)","(101.0, 580.0, 244.23076923076923)"
10-01-2023 11:40:04.868159,"(7.0, 11.5, 10.3375)","(3.7, 5.8, 5.0)","(41.0, 190.0, 114.26666666666667)","(2.6, 3.35, 3.268918918918919)","(3.2, 4.2, 3.8225806451612905)","(15.0, 34.0, 31.785714285714285)","(11.0, 29.0, 25.375)","(101.0, 580.0, 244.23076923076923)"
