,Wong Way,Joint Forces,Saturday Vibes,Lady Luna,Wisheart,Bellas In Command,Dream Luv,Heros Choice,Talk Crazy
08-12-2022 14:45:46.507468,"(2.2, 2.4, 2.3891525423728814)","(26.0, 46.0, 44.333333333333336)","(2.25, 2.72, 2.7133980582524275)","(12.0, 15.0, 14.915929203539823)","(26.0, 36.0, 33.629629629629626)","(101.0, 130.0, 125.0)","(31.0, 44.0, 40.61538461538461)","(21.0, 42.0, 39.166666666666664)","(16.0, 28.0, 28.444444444444443)"
08-12-2022 14:45:47.946184,"(2.2, 2.4, 2.3849769585253453)","(26.0, 46.0, 44.333333333333336)","(2.25, 2.72, 2.686576271186441)","(12.0, 15.0, 15.2)","(26.0, 36.0, 33.84615384615385)","(101.0, 130.0, 125.0)","(31.0, 44.0, 40.61538461538461)","(21.0, 40.0, 39.07692307692308)","(16.0, 29.0, 30.2)"
08-12-2022 14:45:49.400409,"(2.2, 2.4, 2.381825962910128)","(26.0, 46.0, 44.333333333333336)","(2.25, 2.7, 2.718727272727273)","(12.0, 15.5, 14.861635220125786)","(26.0, 36.0, 32.38709677419355)","(101.0, 130.0, 125.0)","(31.0, 44.0, 41.0)","(21.0, 40.0, 39.0)","(16.0, 32.0, 29.8)"
08-12-2022 14:45:50.842049,"(2.2, 2.4, 2.38)","(26.0, 46.0, 44.333333333333336)","(2.25, 2.72, 2.695804195804196)","(12.0, 15.0, 14.843537414965986)","(26.0, 36.0, 32.36363636363637)","(101.0, 130.0, 125.45454545454545)","(31.0, 44.0, 41.0)","(21.0, 40.0, 39.0)","(16.0, 32.0, 29.8)"
08-12-2022 14:45:52.140136,"(2.2, 2.38, 2.36)","(26.0, 46.0, 44.333333333333336)","(2.25, 2.7, 2.714130434782609)","(12.0, 15.0, 15.224489795918368)","(26.0, 36.0, 33.733333333333334)","(101.0, 130.0, 122.85714285714286)","(31.0, 44.0, 41.642857142857146)","(21.0, 40.0, 39.09090909090909)","(16.0, 32.0, 30.571428571428573)"
08-12-2022 14:45:53.511717,"(2.2, 2.36, 2.3514563106796116)","(26.0, 46.0, 44.333333333333336)","(2.25, 2.72, 2.7225)","(12.0, 15.5, 15.181818181818182)","(26.0, 36.0, 33.733333333333334)","(101.0, 130.0, 134.54545454545453)","(31.0, 44.0, 44.38095238095238)","(21.0, 40.0, 39.333333333333336)","(16.0, 32.0, 29.8)"
08-12-2022 14:45:54.786319,"(2.2, 2.36, 2.3428571428571425)","(26.0, 46.0, 44.333333333333336)","(2.25, 2.74, 2.7184615384615385)","(12.0, 15.5, 15.0625)","(26.0, 36.0, 34.41860465116279)","(101.0, 140.0, 134.0)","(31.0, 46.0, 42.95652173913044)","(21.0, 40.0, 39.333333333333336)","(16.0, 32.0, 29.25)"
08-12-2022 14:45:56.053490,"(2.2, 2.36, 2.3440117994100294)","(26.0, 46.0, 44.333333333333336)","(2.25, 2.74, 2.7130566037735853)","(12.0, 15.5, 15.284313725490197)","(26.0, 36.0, 34.577777777777776)","(101.0, 140.0, 126.66666666666667)","(31.0, 44.0, 42.95652173913044)","(21.0, 40.0, 39.09090909090909)","(16.0, 32.0, 30.0)"
08-12-2022 14:45:57.411576,"(2.2, 2.36, 2.3480769230769227)","(26.0, 46.0, 44.57142857142857)","(2.25, 2.72, 2.70825)","(12.0, 15.5, 15.320754716981131)","(26.0, 36.0, 34.666666666666664)","(101.0, 130.0, 121.66666666666667)","(31.0, 44.0, 42.93333333333334)","(21.0, 40.0, 39.285714285714285)","(16.0, 32.0, 30.142857142857142)"
08-12-2022 14:45:58.732083,"(2.2, 2.36, 2.358279569892473)","(26.0, 46.0, 44.57142857142857)","(2.2, 2.72, 2.695777777777778)","(12.0, 15.5, 15.442982456140351)","(26.0, 36.0, 34.833333333333336)","(101.0, 130.0, 124.28571428571429)","(31.0, 44.0, 41.09090909090909)","(21.0, 40.0, 39.77777777777778)","(16.0, 32.0, 30.95)"
08-12-2022 14:46:00.007028,"(2.2, 2.36, 2.3594018691588783)","(26.0, 46.0, 44.57142857142857)","(2.2, 2.7, 2.695777777777778)","(12.0, 15.5, 15.48730964467005)","(26.0, 36.0, 35.53846153846154)","(101.0, 130.0, 127.41935483870968)","(31.0, 44.0, 42.666666666666664)","(21.0, 40.0, 40.4)","(16.0, 32.0, 30.705882352941178)"
08-12-2022 14:46:01.281903,"(2.2, 2.36, 2.345054347826087)","(26.0, 46.0, 45.714285714285715)","(2.2, 2.7, 2.6945695364238413)","(12.0, 16.0, 15.48730964467005)","(26.0, 36.0, 35.53846153846154)","(101.0, 130.0, 127.41935483870968)","(31.0, 44.0, 42.666666666666664)","(21.0, 42.0, 40.4)","(16.0, 32.0, 30.705882352941178)"
08-12-2022 14:46:02.573145,"(2.2, 2.36, 2.3451399491094147)","(26.0, 46.0, 45.75)","(2.2, 2.7, 2.6932970027247958)","(12.0, 16.0, 15.542372881355933)","(26.0, 36.0, 35.6)","(101.0, 120.0, 119.3103448275862)","(31.0, 44.0, 43.0)","(21.0, 44.0, 40.705882352941174)","(16.0, 32.0, 30.705882352941178)"
08-12-2022 14:46:03.863475,"(2.2, 2.36, 2.344671532846715)","(26.0, 46.0, 45.75)","(2.2, 2.7, 2.694718309859155)","(12.0, 16.0, 15.327272727272728)","(26.0, 36.0, 35.6)","(101.0, 120.0, 118.88888888888889)","(31.0, 44.0, 41.5)","(21.0, 44.0, 40.705882352941174)","(16.0, 32.0, 30.705882352941178)"
08-12-2022 14:46:05.194521,"(2.2, 2.36, 2.343843648208469)","(26.0, 46.0, 45.75)","(2.2, 2.7, 2.694525547445256)","(12.0, 15.5, 15.327272727272728)","(26.0, 36.0, 35.84615384615385)","(101.0, 120.0, 125.23809523809524)","(31.0, 44.0, 41.09090909090909)","(21.0, 44.0, 40.705882352941174)","(16.0, 32.0, 30.166666666666668)"
08-12-2022 14:46:06.554851,"(2.2, 2.34, 2.335399061032864)","(26.0, 46.0, 45.666666666666664)","(2.2, 2.74, 2.7329032258064516)","(12.0, 15.0, 14.895569620253164)","(26.0, 36.0, 35.93103448275862)","(101.0, 130.0, 115.0)","(31.0, 44.0, 40.36363636363637)","(21.0, 44.0, 40.6)","(16.0, 32.0, 30.166666666666668)"
08-12-2022 14:46:07.971559,"(2.2, 2.34, 2.3356028368794326)","(26.0, 46.0, 45.333333333333336)","(2.3, 2.74, 2.748695652173913)","(12.0, 15.0, 13.617924528301886)","(31.0, 36.0, 36.81818181818182)","(101.0, 130.0, 115.45454545454545)","(31.0, 44.0, 40.44444444444444)","(26.0, 44.0, 40.63157894736842)","(17.0, 32.0, 30.2)"
08-12-2022 14:46:09.360755,"(2.2, 2.34, 2.3363912310286676)","(26.0, 46.0, 46.65)","(2.3, 2.78, 2.7601142857142857)","(12.0, 14.0, 13.449367088607595)","(31.0, 38.0, 35.0)","(101.0, 130.0, 126.66666666666667)","(31.0, 44.0, 42.55696202531646)","(26.0, 44.0, 41.45454545454545)","(17.0, 32.0, 32.73684210526316)"
08-12-2022 14:46:10.713962,"(2.2, 2.36, 2.348552631578947)","(26.0, 48.0, 46.65)","(2.3, 2.78, 2.7601142857142857)","(12.0, 14.0, 13.438271604938272)","(31.0, 36.0, 36.666666666666664)","(101.0, 130.0, 135.0)","(31.0, 46.0, 40.61764705882353)","(26.0, 44.0, 41.84615384615385)","(17.0, 34.0, 31.857142857142858)"
08-12-2022 14:46:12.070608,"(2.2, 2.42, 2.413186813186813)","(26.0, 46.0, 45.857142857142854)","(2.3, 2.7, 2.68)","(12.0, 13.5, 13.371287128712872)","(31.0, 38.0, 36.18181818181818)","(101.0, 140.0, 130.45454545454544)","(31.0, 46.0, 40.28125)","(26.0, 44.0, 40.875)","(17.0, 32.0, 31.857142857142858)"
08-12-2022 14:46:13.456347,"(2.2, 2.42, 2.412577319587629)","(26.0, 44.0, 43.45945945945946)","(2.3, 2.68, 2.6731034482758624)","(12.0, 13.5, 13.276119402985074)","(31.0, 38.0, 35.8)","(91.0, 140.0, 130.45454545454544)","(31.0, 46.0, 40.69565217391305)","(26.0, 44.0, 40.44444444444444)","(18.0, 32.0, 31.103448275862068)"
08-12-2022 14:46:14.773068,"(2.2, 2.44, 2.421846153846154)","(26.0, 46.0, 45.75757575757576)","(2.3, 2.68, 2.675966386554622)","(12.0, 13.5, 13.225563909774436)","(31.0, 36.0, 35.8)","(91.0, 140.0, 122.5)","(31.0, 46.0, 40.666666666666664)","(26.0, 42.0, 40.44444444444444)","(18.0, 34.0, 31.375)"
08-12-2022 14:46:16.090727,"(2.2, 2.42, 2.406875)","(26.0, 46.0, 45.724137931034484)","(2.3, 2.68, 2.6726027397260275)","(12.0, 13.5, 13.270547945205479)","(31.0, 36.0, 35.77777777777778)","(91.0, 130.0, 122.5)","(31.0, 46.0, 40.985074626865675)","(26.0, 42.0, 40.44444444444444)","(18.0, 32.0, 31.466666666666665)"
08-12-2022 14:46:17.330554,"(2.2, 2.42, 2.415211267605634)","(26.0, 46.0, 45.724137931034484)","(2.3, 2.68, 2.6784415584415586)","(12.0, 13.5, 13.123595505617978)","(31.0, 36.0, 32.836363636363636)","(101.0, 130.0, 139.03225806451613)","(31.0, 46.0, 42.15384615384615)","(26.0, 42.0, 39.7037037037037)","(18.0, 32.0, 31.375)"
08-12-2022 14:46:18.503871,"(2.2, 2.42, 2.41)","(26.0, 46.0, 45.857142857142854)","(2.3, 2.7, 2.6982716049382716)","(12.0, 13.5, 13.237410071942445)","(31.0, 34.0, 33.0)","(101.0, 140.0, 130.0)","(31.0, 44.0, 42.54545454545455)","(26.0, 40.0, 41.925925925925924)","(18.0, 32.0, 28.5)"
08-12-2022 14:46:19.723052,"(2.2, 2.42, 2.4157446808510636)","(31.0, 46.0, 45.888888888888886)","(2.3, 2.7, 2.697831325301205)","(13.0, 13.5, 13.242647058823529)","(31.0, 34.0, 32.92063492063492)","(91.0, 140.0, 144.0)","(31.0, 44.0, 42.93333333333333)","(26.0, 44.0, 41.142857142857146)","(18.0, 30.0, 28.384615384615383)"
08-12-2022 14:46:21.014988,"(2.2, 2.42, 2.4157446808510636)","(31.0, 46.0, 43.6)","(2.3, 2.7, 2.720836120401338)","(13.0, 13.5, 13.466666666666667)","(31.0, 34.0, 33.0126582278481)","(91.0, 150.0, 140.76923076923077)","(31.0, 44.0, 41.267605633802816)","(26.0, 44.0, 41.333333333333336)","(18.0, 29.0, 27.727272727272727)"
08-12-2022 14:46:22.588083,"(2.2, 2.4, 2.371660130718954)","(31.0, 44.0, 44.44444444444444)","(2.3, 2.74, 2.729626865671642)","(13.0, 13.5, 14.416666666666666)","(31.0, 34.0, 33.42857142857143)","(91.0, 150.0, 101.92307692307692)","(31.0, 46.0, 35.42857142857143)","(26.0, 44.0, 42.72727272727273)","(18.0, 29.0, 26.285714285714285)"
08-12-2022 14:46:24.017995,"(2.15, 2.4, 2.3772701949860724)","(31.0, 48.0, 44.57142857142857)","(2.3, 2.74, 2.7778823529411762)","(12.0, 14.5, 13.91044776119403)","(31.0, 34.0, 34.70967741935484)","(91.0, 110.0, 112.22222222222223)","(31.0, 36.0, 40.8)","(26.0, 44.0, 39.96491228070175)","(19.0, 28.0, 25.733333333333334)"
08-12-2022 14:46:25.399643,"(2.15, 2.38, 2.375881683731513)","(31.0, 48.0, 46.59090909090909)","(2.3, 2.78, 2.7768181818181814)","(12.0, 14.0, 13.958333333333334)","(31.0, 36.0, 32.8)","(91.0, 130.0, 119.33333333333333)","(31.0, 44.0, 39.0)","(26.0, 42.0, 40.23255813953488)","(19.0, 26.0, 25.352941176470587)"
08-12-2022 14:46:26.817534,"(2.15, 2.4, 2.453186813186813)","(31.0, 48.0, 47.1764705882353)","(2.3, 2.78, 2.677627118644068)","(12.0, 14.0, 12.212962962962964)","(31.0, 36.0, 33.8)","(91.0, 130.0, 121.42857142857143)","(31.0, 42.0, 38.285714285714285)","(26.0, 42.0, 42.5)","(17.0, 26.0, 27.428571428571427)"
08-12-2022 14:46:28.239441,"(2.15, 2.46, 2.453186813186813)","(31.0, 50.0, 47.333333333333336)","(2.3, 2.7, 2.6957142857142857)","(12.0, 12.5, 12.26736111111111)","(31.0, 36.0, 34.93333333333333)","(91.0, 130.0, 124.0)","(31.0, 44.0, 38.81818181818182)","(26.0, 44.0, 42.666666666666664)","(18.0, 28.0, 28.488372093023255)"
08-12-2022 14:46:29.627823,"(2.15, 2.46, 2.442032085561497)","(31.0, 48.0, 46.666666666666664)","(2.3, 2.7, 2.684857142857143)","(12.0, 12.5, 13.17156862745098)","(31.0, 36.0, 33.24324324324324)","(91.0, 130.0, 124.0)","(31.0, 44.0, 39.333333333333336)","(26.0, 46.0, 41.89473684210526)","(18.0, 29.0, 28.488372093023255)"
08-12-2022 14:46:30.957284,"(2.15, 2.44, 2.433777777777778)","(31.0, 48.0, 46.666666666666664)","(2.3, 2.7, 2.6868000000000003)","(12.0, 13.5, 12.818181818181818)","(31.0, 34.0, 33.1764705882353)","(91.0, 130.0, 124.375)","(31.0, 42.0, 38.5)","(26.0, 44.0, 43.45454545454545)","(18.0, 29.0, 28.463414634146343)"
08-12-2022 14:46:32.266616,"(2.15, 2.44, 2.432027972027972)","(31.0, 46.0, 45.42857142857143)","(2.3, 2.7, 2.685074626865672)","(12.0, 13.0, 12.814159292035399)","(31.0, 34.0, 33.0958904109589)","(91.0, 130.0, 124.375)","(31.0, 42.0, 38.8)","(26.0, 46.0, 45.42857142857143)","(18.0, 29.0, 27.54054054054054)"
08-12-2022 14:46:33.598485,"(2.2, 2.44, 2.433012048192771)","(31.0, 46.0, 45.44827586206897)","(2.3, 2.7, 2.685964912280702)","(12.0, 13.0, 12.646596858638743)","(31.0, 34.0, 32.57142857142857)","(91.0, 130.0, 122.5)","(31.0, 42.0, 41.0)","(26.0, 46.0, 44.285714285714285)","(18.0, 29.0, 27.25)"
08-12-2022 14:46:34.865627,"(2.2, 2.44, 2.4345833333333333)","(31.0, 48.0, 47.666666666666664)","(2.3, 2.74, 2.7251851851851856)","(12.0, 13.0, 12.646596858638743)","(31.0, 34.0, 32.57142857142857)","(91.0, 130.0, 127.5)","(31.0, 42.0, 40.37735849056604)","(26.0, 48.0, 45.166666666666664)","(18.0, 28.0, 28.02857142857143)"
08-12-2022 14:46:36.126827,"(2.2, 2.46, 2.449764705882353)","(31.0, 50.0, 48.10526315789474)","(2.3, 2.66, 2.6476767676767676)","(12.0, 13.0, 12.745798319327731)","(31.0, 34.0, 32.333333333333336)","(91.0, 130.0, 128.46153846153845)","(31.0, 44.0, 40.37735849056604)","(26.0, 48.0, 45.09803921568628)","(18.0, 29.0, 28.02857142857143)"
08-12-2022 14:46:37.353825,"(2.2, 2.48, 2.472988047808765)","(31.0, 50.0, 48.666666666666664)","(2.3, 2.66, 2.6294252873563217)","(12.0, 13.0, 12.75)","(31.0, 34.0, 32.333333333333336)","(91.0, 130.0, 129.0)","(31.0, 44.0, 40.464285714285715)","(26.0, 48.0, 45.09803921568628)","(18.0, 29.0, 28.346153846153847)"
08-12-2022 14:46:38.617881,"(2.2, 2.48, 2.46)","(31.0, 50.0, 48.666666666666664)","(2.3, 2.64, 2.6294252873563217)","(12.0, 13.0, 12.75)","(31.0, 34.0, 33.733333333333334)","(91.0, 130.0, 129.04761904761904)","(31.0, 44.0, 41.61904761904762)","(26.0, 48.0, 45.20754716981132)","(18.0, 29.0, 28.392857142857142)"
08-12-2022 14:46:39.918488,"(2.2, 2.46, 2.458951965065502)","(31.0, 50.0, 49.285714285714285)","(2.35, 2.64, 2.626153846153846)","(12.0, 13.0, 12.779545454545454)","(31.0, 34.0, 32.0)","(91.0, 130.0, 129.04761904761904)","(31.0, 42.0, 40.88)","(26.0, 48.0, 44.94736842105263)","(19.0, 29.0, 28.333333333333332)"
08-12-2022 14:46:41.298370,"(2.2, 2.48, 2.4746511627906975)","(31.0, 50.0, 49.285714285714285)","(2.35, 2.66, 2.6554700854700855)","(12.0, 13.0, 12.693430656934307)","(31.0, 32.0, 31.278688524590166)","(91.0, 130.0, 129.0)","(31.0, 42.0, 41.27272727272727)","(26.0, 46.0, 45.130434782608695)","(19.0, 29.0, 28.636363636363637)"
08-12-2022 14:46:42.685628,"(2.2, 2.5, 2.474240837696335)","(31.0, 50.0, 49.310344827586206)","(2.35, 2.66, 2.6396531791907516)","(12.0, 13.0, 12.694444444444445)","(31.0, 32.0, 31.94736842105263)","(91.0, 130.0, 126.3265306122449)","(31.0, 42.0, 43.0)","(26.0, 46.0, 45.6)","(19.0, 29.0, 28.533333333333335)"
08-12-2022 14:46:44.132443,"(2.2, 2.48, 2.535284090909091)","(31.0, 55.0, 53.09090909090909)","(2.3, 2.64, 2.5684444444444443)","(12.0, 13.0, 12.736768802228413)","(31.0, 32.0, 31.714285714285715)","(91.0, 130.0, 118.88888888888889)","(31.0, 44.0, 41.5)","(26.0, 46.0, 45.142857142857146)","(19.0, 29.0, 28.838709677419356)"
08-12-2022 14:46:45.512413,"(2.2, 2.56, 2.5370044052863436)","(31.0, 55.0, 53.09090909090909)","(2.3, 2.58, 2.5528)","(12.0, 13.0, 12.772870662460567)","(31.0, 32.0, 31.875)","(91.0, 120.0, 118.88888888888889)","(31.0, 46.0, 42.0)","(26.0, 48.0, 46.857142857142854)","(19.0, 30.0, 28.454545454545453)"
08-12-2022 14:46:46.870883,"(2.2, 2.54, 2.5272340425531916)","(31.0, 55.0, 50.95)","(2.3, 2.56, 2.5516279069767442)","(12.0, 13.0, 12.741379310344827)","(31.0, 32.0, 32.285714285714285)","(91.0, 120.0, 119.30232558139535)","(31.0, 46.0, 42.61538461538461)","(26.0, 48.0, 46.92537313432836)","(19.0, 29.0, 28.375)"
08-12-2022 14:46:48.216261,"(2.2, 2.54, 2.5307096774193547)","(31.0, 55.0, 51.25)","(2.3, 2.58, 2.5927843137254905)","(12.0, 13.0, 12.67032967032967)","(26.0, 34.0, 30.746666666666666)","(91.0, 120.0, 119.31818181818181)","(31.0, 44.0, 40.0)","(26.0, 48.0, 46.857142857142854)","(19.0, 29.0, 28.583333333333332)"
08-12-2022 14:46:49.531192,"(2.2, 2.54, 2.5439252336448597)","(31.0, 55.0, 48.8)","(2.3, 2.6, 2.581754385964912)","(12.0, 13.0, 12.77891156462585)","(26.0, 32.0, 29.527027027027028)","(81.0, 120.0, 119.31818181818181)","(31.0, 42.0, 41.5)","(26.0, 48.0, 46.054054054054056)","(19.0, 29.0, 28.28)"
08-12-2022 14:46:50.873538,"(2.2, 2.56, 2.554666666666667)","(31.0, 50.0, 48.46153846153846)","(2.3, 2.6, 2.565657142857143)","(12.0, 13.0, 13.122994652406417)","(26.0, 32.0, 30.532608695652172)","(81.0, 120.0, 119.03225806451613)","(31.0, 42.0, 41.1764705882353)","(26.0, 48.0, 45.111111111111114)","(19.0, 29.0, 27.904761904761905)"
08-12-2022 14:46:52.227685,"(2.2, 2.56, 2.554666666666667)","(31.0, 50.0, 48.46153846153846)","(2.3, 2.58, 2.571005291005291)","(12.0, 13.5, 13.245059288537549)","(26.0, 32.0, 30.71232876712329)","(81.0, 120.0, 120.95238095238095)","(31.0, 42.0, 42.72727272727273)","(31.0, 46.0, 45.333333333333336)","(19.0, 28.0, 28.76923076923077)"
08-12-2022 14:46:53.503924,"(2.2, 2.56, 2.547544910179641)","(31.0, 50.0, 49.65217391304348)","(2.3, 2.58, 2.581818181818182)","(12.0, 13.5, 13.050314465408805)","(26.0, 32.0, 29.914893617021278)","(81.0, 140.0, 121.25)","(31.0, 44.0, 41.0)","(31.0, 48.0, 45.06122448979592)","(19.0, 29.0, 28.9375)"
08-12-2022 14:46:54.879872,"(2.2, 2.54, 2.5278125)","(31.0, 50.0, 49.80952380952381)","(2.3, 2.6, 2.58816091954023)","(12.0, 13.5, 12.86111111111111)","(26.0, 30.0, 29.80392156862745)","(81.0, 130.0, 122.0)","(31.0, 42.0, 40.53333333333333)","(31.0, 48.0, 45.333333333333336)","(19.0, 29.0, 28.9375)"
08-12-2022 14:46:56.260713,"(2.2, 2.54, 2.52425855513308)","(31.0, 50.0, 49.80952380952381)","(2.3, 2.6, 2.58352)","(12.0, 13.0, 12.909090909090908)","(26.0, 30.0, 29.818181818181817)","(81.0, 130.0, 122.5)","(31.0, 42.0, 40.53333333333333)","(31.0, 48.0, 45.333333333333336)","(19.0, 29.0, 28.9375)"
08-12-2022 14:46:57.721456,"(2.2, 2.54, 2.4923529411764704)","(31.0, 50.0, 49.92307692307692)","(2.3, 2.6, 2.6281600000000003)","(12.0, 13.0, 12.98076923076923)","(26.0, 30.0, 29.95)","(81.0, 130.0, 126.66666666666667)","(31.0, 42.0, 40.8)","(31.0, 48.0, 45.50819672131148)","(19.0, 29.0, 29.433962264150942)"
08-12-2022 14:46:59.086482,"(2.2, 2.5, 2.498)","(31.0, 50.0, 49.93939393939394)","(2.3, 2.64, 2.6347079037800687)","(11.0, 13.0, 12.798561151079136)","(26.0, 30.0, 29.894736842105264)","(81.0, 130.0, 134.375)","(31.0, 42.0, 41.0)","(31.0, 48.0, 45.73134328358209)","(19.0, 30.0, 29.347826086956523)"
08-12-2022 14:47:00.509434,"(2.2, 2.5, 2.494577777777778)","(31.0, 50.0, 49.93939393939394)","(2.3, 2.64, 2.639657142857143)","(11.0, 13.0, 12.786259541984732)","(26.0, 30.0, 29.72340425531915)","(81.0, 140.0, 134.375)","(31.0, 42.0, 41.09090909090909)","(31.0, 48.0, 45.625)","(19.0, 30.0, 29.266666666666666)"
08-12-2022 14:47:01.954521,"(2.2, 2.5, 2.4943231441048033)","(31.0, 50.0, 49.94285714285714)","(2.3, 2.64, 2.6553191489361705)","(11.0, 13.0, 12.762096774193548)","(26.0, 30.0, 29.77777777777778)","(81.0, 140.0, 139.16666666666666)","(31.0, 44.0, 39.69230769230769)","(31.0, 48.0, 45.31428571428572)","(19.0, 30.0, 29.533333333333335)"
08-12-2022 14:47:03.458990,"(2.2, 2.5, 2.488888888888889)","(31.0, 50.0, 50.208333333333336)","(2.3, 2.66, 2.623111111111111)","(11.0, 13.0, 12.71078431372549)","(26.0, 30.0, 30.35)","(81.0, 140.0, 137.27272727272728)","(31.0, 42.0, 39.5)","(31.0, 48.0, 45.24324324324324)","(19.0, 30.0, 29.347826086956523)"
08-12-2022 14:47:04.898937,"(2.15, 2.48, 2.473048780487805)","(31.0, 55.0, 51.166666666666664)","(2.3, 2.66, 2.618373205741627)","(11.0, 13.0, 12.871428571428572)","(26.0, 32.0, 30.944444444444443)","(91.0, 140.0, 135.71428571428572)","(31.0, 42.0, 40.21052631578947)","(31.0, 48.0, 46.075471698113205)","(20.0, 30.0, 29.651162790697676)"
08-12-2022 14:47:06.394311,"(2.15, 2.5, 2.4908928571428572)","(31.0, 55.0, 51.166666666666664)","(2.3, 2.62, 2.618373205741627)","(11.0, 13.5, 12.85759493670886)","(26.0, 32.0, 31.058823529411764)","(91.0, 140.0, 138.1818181818182)","(31.0, 42.0, 40.15384615384615)","(31.0, 48.0, 45.64102564102564)","(20.0, 30.0, 29.725)"
08-12-2022 14:47:08.103970,"(2.15, 2.5, 2.4764383561643837)","(31.0, 55.0, 52.927927927927925)","(2.3, 2.66, 2.6443373493975906)","(11.0, 13.0, 12.839869281045752)","(26.0, 32.0, 30.896551724137932)","(91.0, 140.0, 134.48275862068965)","(31.0, 42.0, 40.15384615384615)","(31.0, 46.0, 46.5)","(20.0, 30.0, 30.695652173913043)"
08-12-2022 14:47:09.735163,"(2.15, 2.48, 2.4790419161676644)","(31.0, 55.0, 52.95454545454545)","(2.3, 2.68, 2.6100000000000003)","(11.0, 13.0, 12.99112426035503)","(26.0, 32.0, 30.789473684210527)","(91.0, 140.0, 131.8181818181818)","(31.0, 42.0, 40.15384615384615)","(31.0, 48.0, 45.714285714285715)","(20.0, 32.0, 30.25)"
08-12-2022 14:47:11.321393,"(2.15, 2.48, 2.4824468085106384)","(31.0, 55.0, 52.95454545454545)","(2.3, 2.62, 2.6100000000000003)","(11.0, 13.0, 12.991379310344827)","(26.0, 32.0, 30.789473684210527)","(91.0, 140.0, 129.23076923076923)","(31.0, 42.0, 40.15384615384615)","(31.0, 46.0, 45.714285714285715)","(20.0, 32.0, 30.4)"
08-12-2022 14:47:12.896121,"(2.15, 2.5, 2.4914659685863874)","(31.0, 55.0, 51.07142857142857)","(2.3, 2.62, 2.6090763052208836)","(11.0, 13.0, 13.049723756906078)","(26.0, 32.0, 30.789473684210527)","(91.0, 130.0, 127.2)","(31.0, 42.0, 40.148148148148145)","(31.0, 46.0, 45.714285714285715)","(20.0, 32.0, 30.22222222222222)"
08-12-2022 14:47:14.417436,"(2.15, 2.5, 2.4914659685863874)","(31.0, 55.0, 51.507936507936506)","(2.3, 2.62, 2.6245983379501387)","(11.0, 13.5, 13.192567567567568)","(26.0, 32.0, 31.15686274509804)","(91.0, 130.0, 127.66666666666667)","(31.0, 42.0, 39.916666666666664)","(31.0, 46.0, 45.79661016949152)","(20.0, 32.0, 31.235294117647058)"
08-12-2022 14:47:15.864457,"(2.15, 2.48, 2.4664864864864864)","(31.0, 55.0, 51.507936507936506)","(2.3, 2.64, 2.6245983379501387)","(11.0, 13.5, 13.192567567567568)","(26.0, 32.0, 31.15686274509804)","(91.0, 130.0, 127.66666666666667)","(31.0, 40.0, 39.916666666666664)","(31.0, 46.0, 45.60606060606061)","(20.0, 32.0, 31.041666666666668)"
08-12-2022 14:47:17.301807,"(2.15, 2.48, 2.474565217391304)","(31.0, 50.0, 49.42857142857143)","(2.3, 2.64, 2.6323353293413176)","(11.0, 13.5, 13.317610062893081)","(26.0, 32.0, 31.16883116883117)","(91.0, 130.0, 127.66666666666667)","(31.0, 40.0, 39.90909090909091)","(31.0, 46.0, 45.58064516129032)","(20.0, 32.0, 31.041666666666668)"
08-12-2022 14:47:18.643838,"(2.15, 2.48, 2.4632)","(31.0, 50.0, 49.42857142857143)","(2.3, 2.64, 2.6264761904761906)","(11.0, 13.5, 13.282894736842104)","(26.0, 32.0, 30.97826086956522)","(91.0, 130.0, 127.66666666666667)","(31.0, 42.0, 40.54545454545455)","(31.0, 46.0, 45.58064516129032)","(20.0, 32.0, 31.041666666666668)"
08-12-2022 14:47:20.008245,"(2.15, 2.46, 2.452125)","(31.0, 50.0, 49.42857142857143)","(2.3, 2.62, 2.6162874251497006)","(11.0, 13.5, 13.035714285714286)","(26.0, 32.0, 30.37735849056604)","(91.0, 150.0, 135.0)","(31.0, 42.0, 39.925925925925924)","(31.0, 46.0, 44.875)","(20.0, 32.0, 30.93220338983051)"
08-12-2022 14:47:21.427582,"(2.15, 2.6, 2.5545562130177517)","(31.0, 50.0, 46.70786516853933)","(2.3, 2.58, 2.5643410852713178)","(11.0, 13.5, 13.206093189964157)","(26.0, 32.0, 30.043478260869566)","(91.0, 150.0, 131.66666666666666)","(31.0, 42.0, 39.0)","(31.0, 46.0, 44.869565217391305)","(20.0, 32.0, 31.884615384615383)"
08-12-2022 14:47:22.856815,"(2.15, 2.6, 2.5394082840236685)","(31.0, 55.0, 53.0)","(2.3, 2.64, 3.927777777777778)","(11.0, 13.5, 8.333333333333332)","(26.0, 32.0, 33.44444444444444)","(91.0, 150.0, 296.0566037735849)","(31.0, 42.0, 31.692307692307693)","(31.0, 46.0, 60.875)","(20.0, 32.0, 42.714285714285715)"
