,Eight Gifts,Nick The Quick,Dashing Daph,Ferocious Barbie,River Raging,Velocity Lara
07-12-2022 18:52:09.118727,"(6.0, 10.0, 8.0)","(1.7, 1.79, 1.75)","(31.0, 120.0, 106.85714285714286)","(5.0, 9.2, 7.35)","(17.0, 65.0, 32.0)","(4.2, 6.6, 6.06875)"
07-12-2022 18:52:10.146408,"(6.0, 10.0, 7.12)","(1.7, 1.76, 1.72)","(31.0, 120.0, 113.0)","(5.0, 9.2, 7.266666666666667)","(17.0, 65.0, 32.33333333333333)","(4.2, 6.6, 5.433333333333334)"
07-12-2022 18:52:11.103702,"(6.0, 9.8, 7.466666666666667)","(1.7, 1.76, 1.72)","(31.0, 120.0, 113.0)","(5.0, 9.0, 7.266666666666667)","(17.0, 65.0, 32.33333333333333)","(4.2, 6.6, 5.433333333333334)"
07-12-2022 18:52:12.037226,"(6.0, 9.6, 7.866666666666666)","(1.7, 1.76, 1.72)","(31.0, 120.0, 113.0)","(5.0, 9.0, 7.3999999999999995)","(17.0, 65.0, 32.33333333333333)","(4.2, 6.6, 5.516666666666667)"
07-12-2022 18:52:12.981708,"(6.0, 9.6, 7.52)","(1.7, 1.75, 1.7194444444444443)","(31.0, 120.0, 108.625)","(5.0, 9.0, 8.0)","(17.0, 65.0, 32.33333333333333)","(4.2, 6.6, 6.135714285714285)"
07-12-2022 18:52:13.968190,"(6.0, 9.6, 7.52)","(1.7, 1.75, 1.7)","(31.0, 120.0, 108.625)","(5.0, 9.2, 7.199999999999999)","(17.0, 65.0, 55.1)","(4.2, 6.6, 5.7)"
07-12-2022 18:52:14.958870,"(6.0, 10.5, 7.663636363636363)","(1.7, 1.75, 1.7)","(31.0, 120.0, 89.66666666666666)","(5.0, 9.4, 6.6)","(17.0, 65.0, 55.1)","(4.2, 7.2, 7.38)"
07-12-2022 18:52:15.980081,"(6.0, 10.5, 7.663636363636363)","(1.7, 1.76, 1.7028571428571428)","(31.0, 120.0, 104.83333333333333)","(5.0, 9.0, 6.6)","(17.0, 65.0, 55.1)","(4.2, 7.6, 7.38)"
07-12-2022 18:52:16.996000,"(6.0, 10.5, 8.065217391304348)","(1.7, 1.76, 1.7028571428571428)","(31.0, 120.0, 105.0)","(5.0, 9.0, 6.6)","(17.0, 65.0, 55.1)","(4.2, 7.6, 7.074999999999999)"
07-12-2022 18:52:17.988964,"(6.0, 10.0, 8.0)","(1.7, 1.76, 1.7028571428571428)","(31.0, 120.0, 113.07692307692308)","(5.0, 9.0, 6.6)","(17.0, 65.0, 55.1)","(4.2, 7.6, 7.074999999999999)"
07-12-2022 18:52:18.932174,"(6.0, 9.8, 8.175)","(1.7, 1.9, 1.845)","(31.0, 120.0, 113.07692307692308)","(5.0, 9.2, 8.033333333333333)","(17.0, 65.0, 55.1)","(4.2, 7.6, 5.84)"
07-12-2022 18:52:19.916492,"(6.0, 9.8, 7.466666666666667)","(1.7, 1.87, 1.75125)","(31.0, 120.0, 108.75)","(5.0, 9.2, 6.866666666666666)","(17.0, 65.0, 55.1)","(4.2, 7.6, 5.733333333333333)"
07-12-2022 18:52:20.812092,"(6.0, 9.8, 7.633333333333334)","(1.7, 1.87, 1.75125)","(31.0, 120.0, 90.0)","(5.0, 9.2, 6.866666666666666)","(17.0, 65.0, 55.1)","(4.2, 7.6, 5.733333333333333)"
07-12-2022 18:52:21.863149,"(6.0, 9.8, 7.633333333333334)","(1.7, 1.87, 1.75125)","(31.0, 120.0, 106.85714285714286)","(5.0, 9.2, 6.866666666666666)","(17.0, 65.0, 55.1)","(4.2, 7.6, 5.733333333333333)"
07-12-2022 18:52:22.861948,"(6.0, 9.8, 7.633333333333334)","(1.7, 1.87, 1.75125)","(31.0, 120.0, 106.85714285714286)","(5.0, 9.2, 6.866666666666666)","(17.0, 65.0, 55.1)","(4.2, 7.6, 5.733333333333333)"
07-12-2022 18:52:23.825480,"(6.0, 9.8, 7.633333333333334)","(1.7, 1.89, 1.7372727272727273)","(31.0, 120.0, 104.83333333333333)","(5.0, 9.2, 6.866666666666666)","(17.0, 65.0, 55.1)","(4.2, 7.6, 5.733333333333333)"
07-12-2022 18:52:24.729833,"(6.0, 9.8, 7.633333333333334)","(1.7, 1.87, 1.75125)","(31.0, 120.0, 104.83333333333333)","(5.0, 9.2, 6.866666666666666)","(17.0, 65.0, 55.1)","(4.2, 7.6, 6.581818181818182)"
07-12-2022 18:52:25.638817,"(6.0, 9.8, 7.633333333333334)","(1.7, 1.87, 1.75125)","(31.0, 120.0, 104.83333333333333)","(5.0, 9.2, 6.866666666666666)","(17.0, 65.0, 55.1)","(4.2, 7.2, 6.133333333333333)"
07-12-2022 18:52:26.578872,"(6.0, 9.8, 7.633333333333334)","(1.7, 1.87, 1.75125)","(31.0, 120.0, 104.83333333333333)","(5.0, 9.2, 6.866666666666666)","(17.0, 65.0, 55.1)","(4.2, 7.2, 6.133333333333333)"
07-12-2022 18:52:27.549450,"(6.0, 9.8, 7.633333333333334)","(1.7, 1.87, 1.75125)","(31.0, 120.0, 106.85714285714286)","(5.0, 9.2, 6.866666666666666)","(17.0, 65.0, 55.1)","(4.2, 7.2, 6.133333333333333)"
07-12-2022 18:52:28.488096,"(6.0, 9.8, 7.633333333333334)","(1.7, 2.14, 1.7351999999999999)","(31.0, 120.0, 106.85714285714286)","(5.0, 9.2, 6.866666666666666)","(17.0, 65.0, 55.1)","(4.2, 7.2, 6.133333333333333)"
07-12-2022 18:52:29.445567,"(6.0, 9.8, 7.633333333333334)","(1.7, 2.12, 1.7815384615384615)","(31.0, 120.0, 104.83333333333333)","(5.0, 9.2, 6.866666666666666)","(17.0, 65.0, 55.1)","(4.2, 7.2, 6.133333333333333)"
07-12-2022 18:52:30.441054,"(6.0, 9.8, 7.633333333333334)","(1.7, 1.87, 1.75125)","(31.0, 120.0, 104.83333333333333)","(5.0, 9.2, 6.866666666666666)","(17.0, 65.0, 55.1)","(4.2, 7.2, 6.133333333333333)"
07-12-2022 18:52:31.453815,"(6.0, 9.8, 7.633333333333334)","(1.7, 1.87, 1.75125)","(31.0, 120.0, 104.83333333333333)","(5.0, 9.2, 6.866666666666666)","(17.0, 65.0, 55.1)","(4.2, 7.2, 5.84)"
07-12-2022 18:52:32.437529,"(6.0, 9.8, 7.633333333333334)","(1.7, 1.87, 1.78)","(31.0, 120.0, 106.85714285714286)","(5.0, 9.2, 6.866666666666666)","(17.0, 65.0, 50.611111111111114)","(4.2, 7.2, 5.84)"
07-12-2022 18:52:33.368344,"(6.0, 9.8, 7.633333333333334)","(1.7, 2.1, 1.7978947368421052)","(31.0, 100.0, 89.71428571428572)","(5.0, 9.2, 6.866666666666666)","(17.0, 55.0, 50.611111111111114)","(4.2, 7.2, 5.84)"
07-12-2022 18:52:34.273411,"(6.0, 9.8, 7.633333333333334)","(1.7, 2.08, 1.755)","(31.0, 100.0, 89.71428571428572)","(5.0, 9.2, 6.866666666666666)","(17.0, 55.0, 50.611111111111114)","(4.2, 7.2, 5.84)"
07-12-2022 18:52:35.194330,"(6.0, 9.8, 7.633333333333334)","(1.7, 1.87, 1.7644444444444445)","(31.0, 100.0, 88.16666666666667)","(5.0, 9.2, 6.088888888888889)","(17.0, 65.0, 59.5)","(4.2, 7.2, 5.84)"
07-12-2022 18:52:36.272108,"(6.0, 9.8, 7.633333333333334)","(1.7, 1.87, 1.7644444444444445)","(31.0, 100.0, 88.16666666666667)","(5.0, 9.2, 6.088888888888889)","(17.0, 65.0, 59.5)","(4.2, 7.2, 5.84)"
07-12-2022 18:52:37.434768,"(6.0, 9.8, 7.633333333333334)","(1.7, 1.87, 1.7644444444444445)","(31.0, 100.0, 93.54545454545455)","(5.0, 9.2, 6.088888888888889)","(17.0, 65.0, 59.5)","(4.2, 7.2, 5.84)"
07-12-2022 18:52:38.458194,"(6.0, 9.8, 7.633333333333334)","(1.7, 1.87, 1.7644444444444445)","(31.0, 100.0, 93.54545454545455)","(5.0, 9.2, 6.088888888888889)","(17.0, 65.0, 59.5)","(4.2, 7.2, 5.84)"
07-12-2022 18:52:39.471285,"(6.0, 9.8, 7.633333333333334)","(1.7, 2.08, 1.7942857142857143)","(31.0, 100.0, 88.16666666666667)","(5.0, 9.2, 6.088888888888889)","(17.0, 65.0, 59.5)","(4.2, 7.2, 6.746666666666667)"
07-12-2022 18:52:40.366951,"(6.0, 9.8, 7.633333333333334)","(1.7, 1.87, 1.7644444444444445)","(31.0, 100.0, 88.16666666666667)","(5.0, 9.2, 6.088888888888889)","(17.0, 65.0, 59.5)","(4.2, 7.2, 6.933333333333333)"
07-12-2022 18:52:41.323477,"(6.0, 9.8, 7.633333333333334)","(1.7, 1.87, 1.81)","(31.0, 100.0, 88.33333333333333)","(5.0, 9.2, 6.088888888888889)","(17.0, 65.0, 59.5)","(4.2, 7.6, 7.066666666666666)"
07-12-2022 18:52:42.436785,"(6.0, 9.8, 7.633333333333334)","(1.7, 1.87, 1.81)","(31.0, 100.0, 88.33333333333333)","(5.0, 9.2, 6.088888888888889)","(17.0, 65.0, 59.5)","(4.2, 7.8, 7.066666666666666)"
07-12-2022 18:52:43.442783,"(6.0, 9.8, 7.633333333333334)","(1.7, 1.87, 1.81)","(31.0, 100.0, 88.33333333333333)","(5.0, 9.2, 6.642857142857143)","(17.0, 65.0, 59.5)","(4.2, 7.8, 7.066666666666666)"
07-12-2022 18:52:44.468445,"(6.0, 9.8, 7.633333333333334)","(1.7, 2.06, 1.7516666666666667)","(31.0, 100.0, 88.33333333333333)","(5.0, 9.0, 6.25)","(17.0, 65.0, 59.5)","(4.2, 7.8, 7.066666666666666)"
07-12-2022 18:52:45.390726,"(6.0, 9.8, 7.633333333333334)","(1.7, 1.87, 1.7644444444444445)","(31.0, 100.0, 88.16666666666667)","(5.0, 9.0, 6.25)","(17.0, 65.0, 59.5)","(4.2, 7.8, 7.066666666666666)"
07-12-2022 18:52:46.341873,"(6.0, 9.8, 7.633333333333334)","(1.7, 1.87, 1.7644444444444445)","(31.0, 100.0, 88.16666666666667)","(5.0, 8.8, 6.585714285714286)","(17.0, 65.0, 48.833333333333336)","(4.2, 7.8, 7.033333333333333)"
07-12-2022 18:52:47.308815,"(6.0, 9.8, 7.633333333333334)","(1.7, 1.87, 1.78)","(31.0, 110.0, 96.66666666666667)","(5.0, 8.8, 6.585714285714286)","(17.0, 65.0, 48.833333333333336)","(4.2, 7.8, 7.033333333333333)"
07-12-2022 18:52:48.311041,"(6.0, 9.8, 7.633333333333334)","(1.7, 1.87, 1.7485714285714287)","(31.0, 110.0, 96.66666666666667)","(5.0, 8.8, 6.585714285714286)","(17.0, 65.0, 52.75)","(4.2, 7.8, 7.033333333333333)"
07-12-2022 18:52:49.330176,"(6.0, 9.8, 7.633333333333334)","(1.7, 2.12, 1.724)","(31.0, 110.0, 74.44444444444444)","(5.0, 8.8, 6.585714285714286)","(17.0, 65.0, 48.5)","(4.2, 7.8, 7.033333333333333)"
07-12-2022 18:52:50.274833,"(6.0, 9.8, 7.633333333333334)","(1.7, 1.87, 1.7485714285714287)","(31.0, 110.0, 74.0)","(5.0, 8.8, 6.585714285714286)","(17.0, 65.0, 48.5)","(4.2, 7.8, 7.033333333333333)"
07-12-2022 18:52:51.246437,"(6.0, 9.8, 7.633333333333334)","(1.7, 1.87, 1.7414285714285713)","(31.0, 110.0, 74.44444444444444)","(5.0, 8.8, 6.585714285714286)","(17.0, 65.0, 48.5)","(4.2, 7.8, 7.033333333333333)"
07-12-2022 18:52:52.199311,"(6.0, 9.8, 7.633333333333334)","(1.7, 1.87, 1.7414285714285713)","(31.0, 110.0, 87.14285714285714)","(5.0, 8.8, 6.585714285714286)","(17.0, 65.0, 48.5)","(4.2, 7.8, 7.033333333333333)"
07-12-2022 18:52:53.119530,"(6.0, 9.8, 7.633333333333334)","(1.7, 1.87, 1.7414285714285713)","(31.0, 110.0, 47.6)","(5.0, 8.8, 6.585714285714286)","(17.0, 65.0, 48.5)","(4.2, 7.8, 7.033333333333333)"
07-12-2022 18:52:54.123723,"(6.0, 9.8, 7.633333333333334)","(1.7, 2.08, 1.7212)","(31.0, 110.0, 47.6)","(5.0, 8.8, 6.585714285714286)","(17.0, 65.0, 48.5)","(4.2, 7.8, 7.525)"
07-12-2022 18:52:55.108874,"(6.0, 9.8, 7.633333333333334)","(1.7, 2.08, 1.7753125)","(31.0, 110.0, 47.6)","(5.0, 8.8, 6.585714285714286)","(17.0, 65.0, 52.75)","(4.2, 7.8, 7.38)"
07-12-2022 18:52:56.110837,"(6.0, 9.8, 7.633333333333334)","(1.7, 1.87, 1.7891666666666668)","(31.0, 110.0, 47.6)","(5.0, 8.8, 6.5285714285714285)","(17.0, 65.0, 52.75)","(4.2, 7.8, 7.38)"
07-12-2022 18:52:57.158420,"(6.0, 9.6, 7.6)","(1.7, 1.86, 1.7891666666666668)","(31.0, 110.0, 47.6)","(5.0, 8.6, 6.5285714285714285)","(17.0, 65.0, 52.75)","(4.2, 7.8, 7.38)"
07-12-2022 18:52:58.333741,"(6.0, 9.6, 7.6)","(1.7, 1.86, 1.7385714285714287)","(31.0, 110.0, 47.6)","(5.0, 8.6, 6.5285714285714285)","(17.0, 65.0, 52.75)","(4.2, 7.8, 7.38)"
07-12-2022 18:52:59.426059,"(6.0, 9.6, 7.6)","(1.7, 1.86, 1.7385714285714287)","(31.0, 110.0, 47.6)","(5.0, 8.6, 7.7666666666666675)","(17.0, 65.0, 48.5)","(4.2, 7.8, 7.38)"
07-12-2022 18:53:00.462120,"(6.0, 9.8, 7.633333333333334)","(1.7, 1.87, 1.7414285714285713)","(31.0, 110.0, 47.6)","(5.0, 8.8, 7.7666666666666675)","(17.0, 65.0, 48.5)","(4.2, 7.8, 7.1)"
07-12-2022 18:53:01.399887,"(6.0, 9.6, 7.6)","(1.7, 1.87, 1.7414285714285713)","(31.0, 110.0, 47.6)","(5.0, 8.8, 7.7666666666666675)","(17.0, 65.0, 48.5)","(4.2, 7.8, 7.38)"
07-12-2022 18:53:02.411960,"(6.0, 9.6, 7.6)","(1.7, 1.87, 1.7881818181818183)","(31.0, 110.0, 47.6)","(5.0, 8.8, 8.510000000000002)","(17.0, 65.0, 28.214285714285715)","(4.2, 7.8, 7.55)"
07-12-2022 18:53:03.375428,"(6.0, 9.6, 8.6)","(1.7, 1.87, 1.7881818181818183)","(31.0, 110.0, 47.6)","(5.0, 8.8, 8.510000000000002)","(17.0, 60.0, 41.83333333333333)","(4.2, 7.8, 6.85)"
07-12-2022 18:53:04.409635,"(6.0, 9.6, 8.17142857142857)","(1.7, 2.04, 1.7624137931034483)","(31.0, 110.0, 47.6)","(5.0, 8.8, 7.933333333333334)","(17.0, 55.0, 32.75)","(4.2, 7.8, 7.033333333333333)"
07-12-2022 18:53:05.645228,"(6.0, 9.8, 9.133333333333333)","(1.7, 1.87, 1.7414285714285713)","(31.0, 110.0, 47.6)","(5.0, 8.8, 8.533333333333335)","(17.0, 50.0, 37.16666666666667)","(4.2, 7.8, 7.033333333333333)"
07-12-2022 18:53:06.584886,"(6.0, 10.5, 8.7)","(1.7, 1.87, 1.7414285714285713)","(31.0, 110.0, 47.6)","(5.0, 8.8, 8.533333333333335)","(17.0, 48.0, 37.16666666666667)","(4.2, 7.8, 7.033333333333333)"
07-12-2022 18:53:07.662925,"(6.0, 10.0, 7.833333333333334)","(1.7, 1.87, 1.7414285714285713)","(31.0, 110.0, 47.6)","(5.0, 9.0, 7.3999999999999995)","(17.0, 60.0, 45.16666666666667)","(4.2, 7.8, 7.63076923076923)"
07-12-2022 18:53:08.785516,"(6.0, 10.0, 7.833333333333334)","(1.7, 1.86, 1.762857142857143)","(31.0, 110.0, 47.6)","(5.0, 9.0, 6.688888888888889)","(17.0, 60.0, 45.16666666666667)","(4.2, 7.8, 7.1)"
07-12-2022 18:53:09.743899,"(6.0, 10.0, 7.833333333333334)","(1.7, 1.86, 1.762857142857143)","(31.0, 110.0, 47.6)","(5.0, 9.0, 6.688888888888889)","(17.0, 60.0, 45.16666666666667)","(4.2, 7.8, 7.38)"
07-12-2022 18:53:10.670325,"(6.0, 10.0, 7.833333333333334)","(1.7, 1.86, 1.724)","(31.0, 110.0, 47.6)","(5.0, 9.0, 6.688888888888889)","(17.0, 60.0, 45.16666666666667)","(4.2, 7.8, 7.38)"
07-12-2022 18:53:11.795117,"(6.0, 10.0, 7.833333333333334)","(1.7, 1.86, 1.724)","(31.0, 110.0, 47.6)","(5.0, 9.0, 6.688888888888889)","(17.0, 60.0, 45.16666666666667)","(4.2, 7.8, 7.38)"
07-12-2022 18:53:12.934869,"(6.0, 10.0, 7.833333333333334)","(1.7, 1.86, 1.724)","(31.0, 110.0, 47.6)","(5.0, 9.0, 6.688888888888889)","(17.0, 60.0, 53.64285714285714)","(4.2, 7.8, 7.38)"
07-12-2022 18:53:14.031195,"(6.0, 10.0, 7.833333333333334)","(1.7, 1.86, 1.762857142857143)","(31.0, 110.0, 47.6)","(5.0, 9.0, 6.688888888888889)","(17.0, 60.0, 53.64285714285714)","(4.2, 7.8, 7.38)"
07-12-2022 18:53:15.087253,"(6.0, 10.0, 7.833333333333334)","(1.7, 1.86, 1.762857142857143)","(31.0, 110.0, 47.6)","(5.0, 9.0, 6.800000000000001)","(17.0, 60.0, 53.64285714285714)","(4.2, 7.8, 7.38)"
07-12-2022 18:53:16.066703,"(6.0, 9.8, 7.800000000000001)","(1.7, 1.85, 1.7772727272727273)","(31.0, 110.0, 47.6)","(5.0, 8.8, 7.133333333333334)","(17.0, 60.0, 53.64285714285714)","(4.2, 7.8, 7.1)"
07-12-2022 18:53:17.021770,"(6.0, 9.8, 7.800000000000001)","(1.7, 1.85, 1.7772727272727273)","(31.0, 110.0, 47.6)","(5.0, 8.6, 6.866666666666666)","(17.0, 60.0, 53.64285714285714)","(4.2, 7.8, 7.033333333333333)"
07-12-2022 18:53:18.045526,"(6.0, 9.8, 7.800000000000001)","(1.7, 1.85, 1.7772727272727273)","(31.0, 110.0, 47.6)","(5.0, 8.6, 6.866666666666666)","(17.0, 60.0, 53.64285714285714)","(4.2, 7.8, 7.033333333333333)"
07-12-2022 18:53:19.034459,"(6.0, 9.8, 7.800000000000001)","(1.7, 1.85, 1.7772727272727273)","(31.0, 110.0, 47.6)","(5.0, 8.6, 6.866666666666666)","(17.0, 60.0, 53.64285714285714)","(4.2, 7.8, 7.033333333333333)"
07-12-2022 18:53:19.912130,"(6.0, 9.8, 7.800000000000001)","(1.7, 1.85, 1.7772727272727273)","(31.0, 110.0, 47.6)","(5.0, 8.6, 6.866666666666666)","(17.0, 60.0, 53.64285714285714)","(4.2, 7.8, 7.033333333333333)"
07-12-2022 18:53:20.850332,"(6.0, 9.8, 7.618181818181818)","(1.7, 1.85, 1.75)","(31.0, 110.0, 47.6)","(5.0, 8.6, 6.866666666666666)","(17.0, 60.0, 53.64285714285714)","(4.2, 7.8, 7.033333333333333)"
07-12-2022 18:53:21.821707,"(6.0, 9.8, 7.618181818181818)","(1.7, 1.85, 1.75)","(31.0, 110.0, 47.6)","(5.0, 8.6, 6.866666666666666)","(17.0, 60.0, 53.64285714285714)","(4.2, 7.8, 7.1)"
07-12-2022 18:53:22.897858,"(6.0, 9.8, 7.618181818181818)","(1.7, 1.85, 1.75)","(31.0, 110.0, 47.6)","(5.0, 8.6, 6.371428571428571)","(17.0, 60.0, 53.64285714285714)","(4.2, 7.8, 7.1)"
07-12-2022 18:53:24.048286,"(6.0, 9.8, 7.618181818181818)","(1.7, 1.85, 1.75)","(31.0, 110.0, 47.6)","(5.0, 8.6, 6.371428571428571)","(17.0, 60.0, 53.64285714285714)","(4.2, 7.8, 7.38)"
07-12-2022 18:53:25.093180,"(6.0, 9.8, 7.800000000000001)","(1.7, 1.85, 1.7772727272727273)","(31.0, 110.0, 47.6)","(5.0, 8.6, 6.371428571428571)","(17.0, 60.0, 53.64285714285714)","(4.2, 7.8, 7.38)"
07-12-2022 18:53:26.364669,"(6.0, 9.8, 7.800000000000001)","(1.7, 1.85, 1.7772727272727273)","(31.0, 110.0, 47.6)","(5.0, 8.6, 6.371428571428571)","(17.0, 60.0, 53.64285714285714)","(4.2, 7.8, 7.38)"
07-12-2022 18:53:27.410978,"(6.0, 9.8, 7.800000000000001)","(1.7, 1.85, 1.7772727272727273)","(31.0, 110.0, 47.6)","(5.0, 8.6, 6.371428571428571)","(17.0, 60.0, 53.64285714285714)","(4.2, 7.8, 7.38)"
07-12-2022 18:53:28.302485,"(6.0, 10.0, 8.7)","(1.7, 1.86, 1.7827272727272727)","(31.0, 110.0, 47.6)","(5.0, 8.6, 6.371428571428571)","(17.0, 60.0, 53.64285714285714)","(4.2, 7.8, 7.38)"
07-12-2022 18:53:29.423788,"(6.0, 9.8, 7.800000000000001)","(1.7, 1.85, 1.7772727272727273)","(31.0, 110.0, 47.6)","(5.0, 8.4, 6.4)","(17.0, 60.0, 53.64285714285714)","(4.2, 7.8, 5.875)"
07-12-2022 18:53:30.555339,"(6.0, 9.8, 7.800000000000001)","(1.7, 1.85, 1.7772727272727273)","(31.0, 110.0, 47.6)","(5.0, 8.4, 6.733333333333333)","(17.0, 60.0, 53.64285714285714)","(4.2, 7.8, 5.875)"
07-12-2022 18:53:31.595263,"(6.0, 9.8, 7.800000000000001)","(1.7, 1.85, 1.7772727272727273)","(31.0, 110.0, 47.6)","(5.0, 8.2, 6.733333333333333)","(17.0, 60.0, 53.64285714285714)","(4.2, 7.8, 5.875)"
07-12-2022 18:53:32.577815,"(6.0, 9.8, 7.800000000000001)","(1.7, 1.85, 1.7772727272727273)","(31.0, 110.0, 47.6)","(5.0, 8.2, 6.733333333333333)","(17.0, 60.0, 53.64285714285714)","(4.2, 7.8, 5.875)"
07-12-2022 18:53:33.681492,"(6.0, 9.8, 7.800000000000001)","(1.7, 1.86, 1.8399999999999999)","(31.0, 110.0, 47.6)","(5.0, 8.2, 6.65)","(17.0, 60.0, 53.64285714285714)","(4.2, 7.8, 5.875)"
07-12-2022 18:53:34.891617,"(6.0, 9.8, 7.800000000000001)","(1.7, 2.04, 1.9375)","(31.0, 110.0, 47.6)","(5.0, 8.6, 6.325)","(17.0, 60.0, 53.64285714285714)","(4.2, 7.8, 6.369230769230769)"
07-12-2022 18:53:36.161970,"(6.0, 9.8, 7.800000000000001)","(1.7, 2.02, 1.7881818181818183)","(31.0, 110.0, 47.6)","(5.0, 8.6, 6.325)","(17.0, 60.0, 53.64285714285714)","(4.2, 7.6, 6.333333333333333)"
07-12-2022 18:53:37.306265,"(6.0, 9.8, 7.800000000000001)","(1.7, 1.87, 1.7881818181818183)","(31.0, 110.0, 47.6)","(5.0, 8.6, 6.325)","(17.0, 60.0, 53.64285714285714)","(4.2, 7.6, 6.333333333333333)"
07-12-2022 18:53:38.428815,"(6.0, 9.8, 7.800000000000001)","(1.7, 1.87, 1.7881818181818183)","(31.0, 110.0, 47.6)","(5.0, 8.6, 6.65)","(17.0, 60.0, 53.64285714285714)","(4.2, 7.6, 6.333333333333333)"
07-12-2022 18:53:39.536612,"(6.0, 9.8, 7.800000000000001)","(1.7, 1.87, 1.7671428571428571)","(31.0, 110.0, 47.6)","(5.0, 8.6, 6.65)","(17.0, 60.0, 53.64285714285714)","(4.2, 7.6, 6.333333333333333)"
07-12-2022 18:53:40.783497,"(6.0, 9.8, 7.800000000000001)","(1.7, 2.04, 1.7414285714285713)","(31.0, 110.0, 47.6)","(5.0, 8.6, 6.325)","(17.0, 60.0, 53.64285714285714)","(4.2, 7.6, 6.333333333333333)"
07-12-2022 18:53:42.028741,"(6.0, 9.8, 7.800000000000001)","(1.7, 1.87, 1.7414285714285713)","(31.0, 110.0, 47.6)","(5.0, 8.6, 6.65)","(17.0, 60.0, 53.64285714285714)","(4.2, 7.6, 5.8)"
07-12-2022 18:53:43.266512,"(6.0, 9.8, 7.800000000000001)","(1.7, 1.87, 1.7881818181818183)","(31.0, 110.0, 47.6)","(5.0, 8.6, 6.65)","(17.0, 60.0, 53.64285714285714)","(4.2, 7.4, 5.8)"
07-12-2022 18:53:44.421167,"(6.0, 9.8, 7.800000000000001)","(1.7, 1.87, 1.7881818181818183)","(31.0, 110.0, 47.6)","(5.0, 8.6, 6.65)","(17.0, 60.0, 53.64285714285714)","(4.2, 7.4, 5.8)"
07-12-2022 18:53:45.543456,"(6.0, 9.8, 7.800000000000001)","(1.7, 1.86, 1.762857142857143)","(31.0, 110.0, 47.6)","(5.0, 8.6, 6.65)","(17.0, 60.0, 48.875)","(4.2, 7.4, 5.8)"
07-12-2022 18:53:46.735055,"(6.0, 9.8, 7.800000000000001)","(1.7, 1.86, 1.762857142857143)","(31.0, 110.0, 47.6)","(5.0, 8.6, 7.3)","(17.0, 60.0, 48.875)","(4.2, 7.4, 5.8)"
07-12-2022 18:53:47.963037,"(6.0, 9.8, 7.800000000000001)","(1.7, 1.86, 1.762857142857143)","(31.0, 110.0, 47.6)","(5.0, 8.6, 7.3)","(17.0, 60.0, 48.875)","(4.2, 7.4, 6.5)"
07-12-2022 18:53:49.072183,"(6.0, 9.8, 7.800000000000001)","(1.7, 1.86, 1.762857142857143)","(31.0, 110.0, 47.6)","(5.0, 8.6, 7.3)","(17.0, 60.0, 48.875)","(4.2, 7.4, 6.266666666666667)"
07-12-2022 18:53:50.095478,"(6.0, 9.8, 7.800000000000001)","(1.7, 1.86, 1.762857142857143)","(31.0, 110.0, 47.6)","(5.0, 8.6, 8.34)","(17.0, 60.0, 48.875)","(4.2, 7.4, 7.38)"
07-12-2022 18:53:51.118484,"(6.0, 9.6, 7.6)","(1.7, 1.86, 1.762857142857143)","(31.0, 110.0, 47.6)","(5.0, 8.6, 8.34)","(17.0, 60.0, 48.875)","(4.2, 7.8, 7.38)"
07-12-2022 18:53:52.126512,"(6.0, 9.6, 7.6)","(1.7, 1.85, 1.7772727272727273)","(31.0, 110.0, 47.6)","(5.0, 8.8, 7.5)","(17.0, 60.0, 48.875)","(4.2, 7.8, 7.38)"
07-12-2022 18:53:53.188056,"(6.0, 9.6, 7.6)","(1.7, 1.85, 1.7772727272727273)","(31.0, 110.0, 47.6)","(5.0, 8.8, 6.933333333333334)","(17.0, 60.0, 48.875)","(4.2, 7.8, 7.38)"
07-12-2022 18:53:54.355833,"(6.0, 10.0, 8.133333333333333)","(1.7, 1.85, 1.7772727272727273)","(31.0, 110.0, 47.6)","(5.0, 8.8, 6.4)","(17.0, 60.0, 37.04545454545455)","(4.2, 7.8, 6.699999999999999)"
07-12-2022 18:53:55.375187,"(6.0, 9.8, 7.633333333333334)","(1.7, 1.96, 1.9214285714285715)","(31.0, 110.0, 47.6)","(5.0, 8.8, 6.4)","(17.0, 55.0, 37.04545454545455)","(4.2, 7.8, 6.699999999999999)"
07-12-2022 18:53:56.476000,"(6.0, 9.8, 7.4363636363636365)","(1.7, 1.87, 1.7881818181818183)","(31.0, 110.0, 47.6)","(5.0, 8.6, 6.26)","(17.0, 50.0, 45.07142857142857)","(4.2, 7.8, 6.699999999999999)"
07-12-2022 18:53:57.515982,"(6.0, 9.8, 7.4363636363636365)","(1.7, 1.87, 1.7881818181818183)","(31.0, 110.0, 47.6)","(5.0, 8.6, 6.433333333333334)","(17.0, 50.0, 45.07142857142857)","(4.2, 7.8, 6.699999999999999)"
07-12-2022 18:53:58.603703,"(6.0, 9.8, 7.633333333333334)","(1.7, 1.87, 1.7881818181818183)","(31.0, 110.0, 47.6)","(5.0, 8.8, 6.4)","(17.0, 50.0, 45.07142857142857)","(4.2, 7.8, 6.699999999999999)"
07-12-2022 18:53:59.551631,"(6.0, 9.8, 7.633333333333334)","(1.7, 1.87, 1.7881818181818183)","(31.0, 110.0, 47.6)","(5.0, 8.8, 6.4)","(17.0, 50.0, 45.07142857142857)","(4.2, 7.8, 6.699999999999999)"
