,Mammals Destiny,Twin Connection,Sporty Frank,Illawong Phillipa,Golden Jaylet,Im The Mighty Judd,Footlock,Indys Approval,Ima Workinclassman
09-01-2023 16:43:29.220497,"(11.0, 15.0, 14.88888888888889)","(3.8, 5.0, 4.746666666666667)","(2.7, 3.1, 3.06)","(31.0, 36.0, 33.69230769230769)","(21.0, 36.0, 33.69230769230769)","(8.0, 13.5, 13.448275862068966)","(16.0, 25.0, 23.22222222222222)","(11.0, 14.0, 13.333333333333334)","(5.0, 7.4, 7.303225806451613)"
09-01-2023 16:43:30.520569,"(11.0, 15.0, 15.3125)","(3.8, 5.0, 4.746666666666667)","(2.7, 3.1, 3.06)","(31.0, 36.0, 33.69230769230769)","(21.0, 36.0, 31.5)","(8.0, 13.5, 12.925925925925926)","(16.0, 25.0, 23.666666666666668)","(11.0, 14.0, 13.333333333333334)","(5.0, 7.4, 7.303225806451613)"
09-01-2023 16:43:31.867272,"(11.0, 15.5, 15.3125)","(3.8, 5.0, 4.746666666666667)","(2.7, 3.1, 3.06)","(31.0, 36.0, 33.69230769230769)","(21.0, 36.0, 31.5)","(8.0, 13.0, 12.925925925925926)","(16.0, 25.0, 23.666666666666668)","(11.0, 14.0, 13.333333333333334)","(5.5, 7.4, 7.303225806451613)"
09-01-2023 16:43:33.159178,"(11.0, 15.5, 15.3125)","(3.8, 5.0, 4.746666666666667)","(2.7, 3.1, 3.06)","(26.0, 36.0, 33.69230769230769)","(21.0, 36.0, 32.0)","(8.5, 13.0, 13.448275862068966)","(16.0, 25.0, 23.90909090909091)","(11.0, 14.0, 13.333333333333334)","(5.5, 7.4, 7.303225806451613)"
09-01-2023 16:43:34.241332,"(11.0, 15.5, 14.9)","(3.8, 5.0, 4.746666666666667)","(2.7, 3.1, 3.06)","(26.0, 36.0, 33.69230769230769)","(21.0, 36.0, 32.0)","(8.5, 13.5, 13.3)","(16.0, 25.0, 23.90909090909091)","(11.0, 14.0, 13.333333333333334)","(5.5, 7.4, 7.311764705882354)"
09-01-2023 16:43:35.406354,"(11.0, 15.5, 14.642857142857142)","(3.8, 5.0, 4.746666666666667)","(2.7, 3.1, 3.0833333333333335)","(26.0, 36.0, 33.69230769230769)","(21.0, 36.0, 32.0)","(8.5, 13.5, 13.3)","(16.0, 25.0, 23.90909090909091)","(11.0, 14.0, 13.333333333333334)","(5.5, 7.4, 7.288888888888889)"
09-01-2023 16:43:36.681015,"(11.0, 15.5, 14.642857142857142)","(3.8, 5.0, 4.746666666666667)","(2.7, 3.1, 3.0241379310344825)","(26.0, 36.0, 34.36363636363636)","(21.0, 36.0, 32.0)","(8.5, 13.5, 13.3)","(16.0, 25.0, 23.90909090909091)","(11.0, 14.0, 13.333333333333334)","(5.5, 7.4, 7.325925925925926)"
09-01-2023 16:43:38.123448,"(11.0, 15.5, 14.58695652173913)","(3.8, 5.0, 4.746666666666667)","(2.7, 3.05, 2.9428571428571426)","(26.0, 36.0, 34.36363636363636)","(21.0, 36.0, 32.0)","(8.5, 13.5, 13.375)","(16.0, 25.0, 23.5)","(11.0, 14.0, 13.333333333333334)","(5.5, 7.4, 7.325925925925926)"
09-01-2023 16:43:39.463483,"(11.0, 15.5, 14.782608695652174)","(3.8, 5.0, 4.746666666666667)","(2.7, 2.98, 2.99)","(26.0, 36.0, 34.36363636363636)","(21.0, 36.0, 32.0)","(8.5, 13.5, 13.38888888888889)","(16.0, 25.0, 24.4)","(11.0, 14.0, 13.333333333333334)","(5.5, 7.4, 7.325925925925926)"
09-01-2023 16:43:40.588145,"(11.0, 15.5, 14.782608695652174)","(3.8, 5.0, 4.746666666666667)","(2.7, 3.0, 2.99)","(26.0, 36.0, 34.36363636363636)","(21.0, 36.0, 33.0)","(8.5, 13.5, 13.38888888888889)","(16.0, 25.0, 24.4)","(11.0, 14.0, 13.333333333333334)","(5.5, 7.4, 7.325925925925926)"
09-01-2023 16:43:41.755888,"(11.0, 15.5, 14.9)","(3.8, 5.0, 4.75)","(2.7, 3.05, 3.0210526315789474)","(26.0, 36.0, 34.36363636363636)","(21.0, 36.0, 32.0)","(8.5, 13.5, 13.344827586206897)","(16.0, 25.0, 24.4)","(11.0, 14.0, 13.333333333333334)","(5.5, 7.4, 7.325925925925926)"
09-01-2023 16:43:42.903875,"(11.0, 15.5, 14.9)","(3.8, 5.0, 4.745652173913044)","(2.7, 3.05, 3.05679012345679)","(26.0, 36.0, 34.92307692307692)","(21.0, 36.0, 33.09090909090909)","(8.5, 13.5, 12.945945945945946)","(16.0, 25.0, 24.4)","(11.0, 14.0, 13.333333333333334)","(5.5, 7.4, 7.325925925925926)"
09-01-2023 16:43:43.986137,"(11.0, 15.5, 14.9)","(3.8, 5.0, 4.745652173913044)","(2.7, 3.1, 3.117948717948718)","(26.0, 38.0, 34.92307692307692)","(21.0, 36.0, 29.1)","(8.5, 13.0, 12.941176470588236)","(16.0, 25.0, 23.5)","(11.0, 14.0, 13.333333333333334)","(5.5, 7.4, 7.325925925925926)"
09-01-2023 16:43:45.033630,"(11.0, 15.0, 14.75)","(3.8, 5.0, 4.745652173913044)","(2.7, 3.2, 3.103030303030303)","(26.0, 38.0, 34.92307692307692)","(21.0, 34.0, 28.875)","(8.5, 13.0, 12.941176470588236)","(16.0, 24.0, 23.5)","(11.0, 14.0, 13.333333333333334)","(5.5, 7.4, 7.325925925925926)"
09-01-2023 16:43:46.088931,"(11.0, 15.0, 14.75)","(3.8, 5.0, 4.745652173913044)","(2.7, 3.2, 3.116923076923077)","(26.0, 38.0, 37.73913043478261)","(21.0, 32.0, 28.363636363636363)","(8.5, 13.0, 12.941176470588236)","(16.0, 24.0, 23.5)","(11.0, 14.0, 13.333333333333334)","(5.5, 7.4, 7.4399999999999995)"
09-01-2023 16:43:47.128926,"(11.0, 15.0, 14.75)","(3.8, 5.0, 4.745652173913044)","(2.7, 3.2, 3.122448979591837)","(26.0, 38.0, 37.73913043478261)","(21.0, 32.0, 28.363636363636363)","(8.5, 13.0, 12.941176470588236)","(16.0, 24.0, 23.5)","(11.0, 14.0, 13.333333333333334)","(5.5, 7.6, 7.4399999999999995)"
09-01-2023 16:43:48.179170,"(11.0, 15.0, 14.75)","(3.8, 5.0, 4.745652173913044)","(2.7, 3.2, 3.122448979591837)","(26.0, 40.0, 39.80952380952381)","(21.0, 32.0, 28.363636363636363)","(8.5, 13.0, 12.941176470588236)","(16.0, 24.0, 23.5)","(11.0, 14.0, 13.333333333333334)","(5.5, 7.6, 7.4714285714285715)"
09-01-2023 16:43:49.279266,"(11.0, 15.0, 14.636363636363637)","(3.8, 5.0, 4.745652173913044)","(2.7, 3.2, 3.122448979591837)","(26.0, 40.0, 39.80952380952381)","(21.0, 30.0, 25.2)","(8.5, 13.0, 12.928571428571429)","(16.0, 24.0, 23.5)","(11.0, 14.0, 13.333333333333334)","(5.5, 7.6, 7.4)"
09-01-2023 16:43:50.351042,"(11.0, 15.0, 14.636363636363637)","(3.8, 5.0, 4.745652173913044)","(2.7, 3.2, 3.122448979591837)","(26.0, 40.0, 39.80952380952381)","(21.0, 30.0, 24.666666666666668)","(8.5, 13.0, 13.181818181818182)","(16.0, 24.0, 23.5)","(11.0, 14.0, 13.555555555555555)","(5.5, 7.6, 7.4)"
09-01-2023 16:43:51.608764,"(11.0, 15.0, 14.636363636363637)","(3.8, 5.0, 4.745652173913044)","(2.6, 3.2, 3.122448979591837)","(26.0, 40.0, 39.80952380952381)","(21.0, 30.0, 25.333333333333332)","(8.5, 13.5, 13.181818181818182)","(16.0, 24.0, 23.5)","(11.0, 14.0, 13.555555555555555)","(5.5, 7.6, 7.457142857142857)"
09-01-2023 16:43:52.720732,"(11.0, 15.0, 14.636363636363637)","(3.8, 5.0, 4.745652173913044)","(2.6, 3.2, 3.122)","(26.0, 40.0, 39.80952380952381)","(21.0, 28.0, 25.0)","(8.5, 13.5, 13.083333333333334)","(16.0, 24.0, 23.5)","(11.0, 14.0, 13.555555555555555)","(5.5, 7.6, 7.56)"
09-01-2023 16:43:53.797910,"(11.0, 15.0, 14.636363636363637)","(3.8, 5.0, 4.745652173913044)","(2.6, 3.2, 3.14)","(26.0, 40.0, 39.80952380952381)","(21.0, 28.0, 25.5)","(8.5, 13.5, 12.942857142857143)","(16.0, 24.0, 23.5)","(11.0, 14.0, 13.555555555555555)","(5.5, 7.6, 7.578947368421052)"
09-01-2023 16:43:54.934926,"(11.0, 15.0, 14.636363636363637)","(3.8, 5.0, 4.745652173913044)","(2.6, 3.2, 3.186666666666667)","(26.0, 40.0, 39.80952380952381)","(21.0, 27.0, 25.5)","(8.5, 13.0, 12.942857142857143)","(16.0, 24.0, 23.5)","(11.0, 14.0, 13.555555555555555)","(5.5, 7.6, 7.578947368421052)"
09-01-2023 16:43:56.051557,"(11.0, 15.0, 14.636363636363637)","(3.8, 5.0, 4.745652173913044)","(2.6, 3.15, 3.1447368421052633)","(26.0, 40.0, 39.84)","(21.0, 27.0, 25.5)","(8.5, 13.0, 12.942857142857143)","(16.0, 24.0, 23.5)","(11.0, 14.0, 13.45)","(5.5, 7.6, 7.59)"
09-01-2023 16:43:57.193632,"(11.0, 15.0, 14.636363636363637)","(3.8, 5.0, 4.745652173913044)","(2.6, 3.15, 3.1447368421052633)","(26.0, 40.0, 39.84)","(21.0, 27.0, 25.5)","(8.5, 13.0, 13.151162790697674)","(16.0, 24.0, 23.5)","(11.0, 14.0, 13.45)","(5.5, 7.6, 7.59)"
09-01-2023 16:43:58.413534,"(11.0, 15.0, 14.636363636363637)","(3.8, 5.0, 4.745652173913044)","(2.6, 3.15, 3.1447368421052633)","(26.0, 40.0, 39.84)","(21.0, 27.0, 25.5)","(8.5, 13.5, 12.942857142857143)","(16.0, 24.0, 23.5)","(11.0, 14.0, 13.34)","(5.5, 7.6, 7.59)"
09-01-2023 16:43:59.798676,"(11.0, 15.0, 14.636363636363637)","(3.8, 5.0, 4.745652173913044)","(2.6, 3.15, 3.1447368421052633)","(26.0, 40.0, 39.84)","(21.0, 27.0, 25.5)","(8.5, 13.0, 12.942857142857143)","(16.0, 24.0, 23.5)","(11.0, 14.0, 13.34)","(5.5, 7.6, 7.782608695652174)"
09-01-2023 16:44:01.099699,"(11.0, 15.0, 14.636363636363637)","(3.8, 5.0, 4.7214285714285715)","(2.6, 3.15, 3.142857142857143)","(26.0, 40.0, 39.84)","(21.0, 27.0, 25.5)","(8.5, 13.0, 12.942857142857143)","(16.0, 24.0, 23.5)","(11.0, 14.0, 13.34)","(5.5, 7.8, 7.782608695652174)"
09-01-2023 16:44:02.491410,"(11.0, 15.0, 14.777777777777779)","(3.8, 5.0, 4.785714285714286)","(2.6, 3.15, 3.1833333333333336)","(26.0, 40.0, 39.84)","(21.0, 27.0, 25.5)","(8.5, 13.0, 13.207317073170731)","(16.0, 24.0, 23.5)","(11.0, 14.0, 13.34)","(5.5, 7.8, 7.782608695652174)"
09-01-2023 16:44:03.780415,"(11.0, 15.0, 14.777777777777779)","(3.8, 4.9, 4.785714285714286)","(2.6, 3.2, 3.1833333333333336)","(26.0, 40.0, 39.84)","(21.0, 27.0, 26.727272727272727)","(8.5, 13.5, 13.4)","(16.0, 24.0, 22.25)","(11.0, 14.0, 13.15625)","(5.5, 7.8, 7.546666666666667)"
09-01-2023 16:44:05.132479,"(11.0, 14.5, 14.263157894736842)","(3.8, 4.9, 4.806666666666667)","(2.6, 3.15, 3.1083333333333334)","(26.0, 40.0, 39.84)","(21.0, 28.0, 26.727272727272727)","(8.5, 13.5, 13.4)","(16.0, 24.0, 22.25)","(11.0, 14.0, 13.15625)","(5.5, 7.6, 7.454545454545455)"
09-01-2023 16:44:06.330395,"(11.0, 14.5, 14.263157894736842)","(3.8, 4.9, 4.806666666666667)","(2.6, 3.15, 3.0842391304347827)","(26.0, 40.0, 39.84)","(21.0, 28.0, 26.727272727272727)","(8.5, 13.5, 13.166666666666666)","(16.0, 24.0, 22.25)","(11.0, 14.0, 13.136363636363637)","(5.5, 7.6, 7.454545454545455)"
09-01-2023 16:44:07.426592,"(11.0, 14.5, 14.263157894736842)","(3.8, 5.0, 4.79795918367347)","(2.6, 3.1, 3.0842391304347827)","(26.0, 40.0, 39.84)","(21.0, 28.0, 26.727272727272727)","(8.5, 14.0, 13.142857142857142)","(16.0, 24.0, 22.25)","(11.0, 14.0, 13.26923076923077)","(5.5, 7.6, 7.46)"
09-01-2023 16:44:08.559046,"(11.0, 14.5, 14.263157894736842)","(3.8, 4.9, 4.796774193548387)","(2.6, 3.15, 3.1324742268041237)","(26.0, 40.0, 39.84)","(21.0, 28.0, 25.9)","(8.5, 14.0, 13.142857142857142)","(16.0, 24.0, 22.25)","(11.0, 14.0, 13.26923076923077)","(5.5, 7.8, 7.4750000000000005)"
09-01-2023 16:44:09.787783,"(11.0, 14.5, 14.466666666666667)","(3.8, 4.9, 4.75)","(2.6, 3.15, 3.117741935483871)","(26.0, 40.0, 39.84)","(21.0, 28.0, 25.9)","(8.5, 14.0, 13.142857142857142)","(16.0, 24.0, 22.25)","(11.0, 14.0, 13.26923076923077)","(5.5, 7.8, 7.492307692307692)"
09-01-2023 16:44:11.150200,"(11.0, 14.5, 14.466666666666667)","(3.8, 4.9, 4.75)","(2.6, 3.15, 3.0913978494623655)","(26.0, 40.0, 39.84)","(21.0, 28.0, 26.727272727272727)","(8.5, 14.0, 13.142857142857142)","(16.0, 24.0, 22.25)","(11.0, 14.0, 13.136363636363637)","(5.5, 7.8, 7.492307692307692)"
09-01-2023 16:44:12.252591,"(11.0, 15.0, 14.978260869565217)","(3.8, 4.9, 4.785714285714286)","(2.6, 3.1, 3.0913978494623655)","(26.0, 40.0, 39.84)","(21.0, 28.0, 26.727272727272727)","(8.5, 14.0, 13.142857142857142)","(16.0, 24.0, 22.25)","(11.0, 14.0, 13.136363636363637)","(5.5, 7.8, 7.480851063829787)"
09-01-2023 16:44:13.418822,"(11.0, 15.0, 14.978260869565217)","(3.8, 4.9, 4.785714285714286)","(2.6, 3.1, 3.090909090909091)","(26.0, 40.0, 39.84)","(21.0, 28.0, 26.727272727272727)","(8.5, 14.0, 13.142857142857142)","(16.0, 24.0, 22.25)","(11.0, 14.0, 13.136363636363637)","(5.5, 7.8, 7.433333333333334)"
09-01-2023 16:44:14.736216,"(11.0, 15.0, 14.978260869565217)","(3.8, 4.9, 4.75)","(2.6, 3.1, 3.080281690140845)","(26.0, 40.0, 39.84)","(21.0, 28.0, 25.9)","(9.0, 14.0, 13.166666666666666)","(16.0, 24.0, 22.25)","(11.0, 14.0, 13.26923076923077)","(5.5, 7.6, 7.236363636363636)"
09-01-2023 16:44:15.878710,"(11.0, 15.0, 14.978260869565217)","(3.8, 4.9, 4.75)","(2.6, 3.1, 3.080281690140845)","(26.0, 40.0, 39.84)","(21.0, 28.0, 25.9)","(9.0, 14.0, 13.166666666666666)","(16.0, 24.0, 22.25)","(11.0, 14.0, 13.26923076923077)","(5.5, 7.6, 7.230769230769231)"
09-01-2023 16:44:17.123387,"(11.0, 15.0, 14.98076923076923)","(3.8, 4.9, 4.753658536585366)","(2.6, 3.1, 3.087719298245614)","(26.0, 40.0, 39.84)","(21.0, 28.0, 25.9)","(9.0, 14.0, 13.142857142857142)","(16.0, 24.0, 22.25)","(11.0, 14.0, 13.26923076923077)","(5.5, 7.6, 7.227586206896552)"
09-01-2023 16:44:18.398325,"(11.0, 15.0, 14.981481481481481)","(3.8, 4.9, 4.753658536585366)","(2.6, 3.15, 3.1058441558441556)","(31.0, 40.0, 39.84)","(20.0, 28.0, 25.9)","(9.0, 14.0, 13.142857142857142)","(16.0, 24.0, 22.25)","(10.0, 14.0, 13.109375)","(6.0, 7.6, 7.227586206896552)"
09-01-2023 16:44:19.624694,"(11.0, 15.0, 14.981481481481481)","(3.8, 4.9, 4.74)","(2.6, 3.15, 3.1126373626373627)","(31.0, 40.0, 39.84)","(20.0, 28.0, 26.727272727272727)","(9.0, 14.0, 13.142857142857142)","(16.0, 24.0, 22.25)","(10.0, 14.0, 13.109375)","(6.0, 7.6, 7.227586206896552)"
09-01-2023 16:44:20.781118,"(11.0, 15.0, 14.981481481481481)","(3.8, 4.9, 4.728571428571429)","(2.6, 3.1, 3.0955357142857145)","(31.0, 40.0, 39.84)","(20.0, 28.0, 26.727272727272727)","(9.0, 14.0, 13.142857142857142)","(16.0, 24.0, 22.25)","(10.0, 14.0, 13.162790697674419)","(6.0, 7.6, 7.227586206896552)"
09-01-2023 16:44:22.006246,"(11.0, 15.5, 15.24)","(3.8, 4.8, 4.723076923076923)","(2.6, 3.1, 3.0955357142857145)","(31.0, 40.0, 39.84)","(20.0, 28.0, 26.727272727272727)","(9.0, 14.0, 13.142857142857142)","(16.0, 24.0, 22.25)","(10.0, 14.0, 13.162790697674419)","(6.0, 7.6, 7.333333333333333)"
09-01-2023 16:44:23.194396,"(11.0, 15.5, 15.382352941176471)","(3.8, 4.8, 4.78125)","(2.6, 3.0, 2.9651977401129943)","(31.0, 42.0, 40.96551724137931)","(20.0, 28.0, 26.727272727272727)","(9.0, 14.0, 13.318181818181818)","(16.0, 24.0, 22.25)","(10.0, 14.0, 13.833333333333334)","(6.0, 7.6, 7.333333333333333)"
09-01-2023 16:44:24.380066,"(11.0, 15.5, 15.382352941176471)","(3.8, 4.9, 4.765000000000001)","(2.6, 3.0, 2.960253164556962)","(31.0, 42.0, 40.96551724137931)","(20.0, 28.0, 25.9)","(9.0, 14.0, 13.5)","(16.0, 24.0, 22.25)","(10.0, 14.0, 13.785714285714286)","(6.0, 7.6, 7.333333333333333)"
09-01-2023 16:44:25.482247,"(11.0, 15.5, 15.382352941176471)","(3.8, 4.9, 4.765000000000001)","(2.6, 3.0, 2.960253164556962)","(31.0, 42.0, 40.96551724137931)","(20.0, 28.0, 26.6875)","(9.0, 14.0, 13.375)","(16.0, 24.0, 22.25)","(10.0, 14.0, 13.785714285714286)","(6.0, 7.6, 7.236363636363636)"
09-01-2023 16:44:26.526826,"(11.0, 15.5, 15.382352941176471)","(3.8, 4.9, 4.720000000000001)","(2.6, 3.05, 3.042246835443038)","(31.0, 42.0, 40.96551724137931)","(20.0, 28.0, 26.6875)","(9.0, 14.0, 13.375)","(16.0, 24.0, 22.25)","(10.0, 14.0, 13.928571428571429)","(6.0, 7.6, 7.4)"
09-01-2023 16:44:27.627755,"(11.0, 15.5, 15.382352941176471)","(3.8, 4.8, 4.713636363636364)","(2.6, 3.05, 3.0385196374622354)","(31.0, 42.0, 40.96551724137931)","(20.0, 28.0, 26.6875)","(9.0, 14.0, 13.444444444444445)","(16.0, 24.0, 22.25)","(10.0, 14.0, 13.94)","(6.0, 7.8, 7.444444444444445)"
09-01-2023 16:44:28.740009,"(11.0, 15.5, 15.382352941176471)","(3.8, 4.8, 4.713636363636364)","(2.6, 3.05, 3.0436643835616435)","(31.0, 42.0, 41.333333333333336)","(20.0, 28.0, 26.6875)","(9.0, 14.0, 13.444444444444445)","(16.0, 24.0, 22.25)","(10.0, 14.0, 13.946428571428571)","(6.0, 7.8, 7.444444444444445)"
09-01-2023 16:44:29.896603,"(11.0, 15.5, 15.382352941176471)","(3.8, 4.8, 4.713636363636364)","(2.6, 3.05, 3.0436206896551723)","(31.0, 42.0, 39.84)","(20.0, 28.0, 26.6875)","(9.0, 14.0, 13.444444444444445)","(16.0, 24.0, 22.25)","(10.0, 14.0, 13.946428571428571)","(6.0, 7.8, 7.444444444444445)"
09-01-2023 16:44:31.036222,"(12.0, 15.5, 15.382352941176471)","(3.8, 4.8, 4.713636363636364)","(2.6, 3.05, 3.0436206896551723)","(31.0, 40.0, 39.84)","(20.0, 28.0, 26.6875)","(10.0, 14.0, 13.444444444444445)","(16.0, 24.0, 22.25)","(10.0, 14.0, 13.946428571428571)","(6.0, 7.8, 7.444444444444445)"
09-01-2023 16:44:32.124199,"(12.0, 15.5, 15.382352941176471)","(3.8, 4.8, 4.713636363636364)","(2.6, 3.05, 3.0416129032258064)","(31.0, 40.0, 39.84)","(20.0, 28.0, 26.6875)","(10.0, 14.0, 13.333333333333334)","(16.0, 24.0, 22.25)","(10.0, 14.0, 13.857142857142858)","(6.0, 7.8, 7.533333333333333)"
09-01-2023 16:44:33.379896,"(12.0, 15.5, 15.295454545454545)","(3.8, 4.8, 4.713636363636364)","(2.6, 3.05, 3.04)","(31.0, 40.0, 39.84)","(20.0, 28.0, 26.6875)","(10.0, 14.0, 13.333333333333334)","(16.0, 24.0, 22.25)","(10.0, 14.0, 13.916666666666666)","(6.0, 7.8, 7.547826086956522)"
09-01-2023 16:44:34.561885,"(12.0, 15.5, 15.295454545454545)","(3.8, 4.8, 4.713636363636364)","(2.6, 3.05, 2.9645544554455445)","(31.0, 40.0, 39.84)","(20.0, 28.0, 26.6875)","(10.0, 14.0, 14.486206896551725)","(16.0, 24.0, 22.25)","(10.0, 14.0, 13.916666666666666)","(6.0, 7.6, 7.323076923076924)"
09-01-2023 16:44:35.692679,"(12.0, 15.5, 15.295454545454545)","(3.8, 4.8, 4.715)","(2.6, 2.98, 2.9878260869565216)","(31.0, 40.0, 39.84)","(20.0, 28.0, 28.5)","(10.0, 14.5, 15.3)","(16.0, 24.0, 22.25)","(10.0, 14.0, 13.982142857142858)","(6.0, 7.4, 7.3128205128205135)"
09-01-2023 16:44:36.854818,"(12.0, 15.5, 15.30952380952381)","(3.8, 4.8, 4.715)","(2.6, 3.0, 2.983421052631579)","(31.0, 40.0, 39.84)","(20.0, 29.0, 28.384615384615387)","(10.0, 16.0, 15.416666666666666)","(16.0, 24.0, 22.666666666666668)","(10.0, 14.0, 13.981132075471699)","(6.0, 7.4, 7.29375)"
09-01-2023 16:44:38.002470,"(12.0, 15.5, 15.30952380952381)","(3.8, 4.8, 4.715)","(2.6, 3.0, 2.97375)","(31.0, 40.0, 39.84)","(20.0, 29.0, 28.384615384615387)","(10.0, 16.0, 15.434782608695652)","(16.0, 23.0, 22.666666666666668)","(10.0, 14.0, 13.981132075471699)","(6.0, 7.4, 7.271428571428571)"
09-01-2023 16:44:39.215801,"(12.0, 15.5, 15.30952380952381)","(3.8, 4.8, 4.732)","(2.6, 3.0, 2.977846153846154)","(31.0, 40.0, 39.84)","(20.0, 29.0, 28.272727272727273)","(10.0, 16.0, 15.5)","(16.0, 23.0, 22.666666666666668)","(10.0, 14.0, 14.344827586206897)","(6.0, 7.4, 7.25)"
09-01-2023 16:44:40.332619,"(12.0, 15.5, 15.30952380952381)","(3.8, 4.8, 4.732)","(2.6, 3.0, 2.977846153846154)","(31.0, 40.0, 41.76)","(20.0, 29.0, 28.428571428571427)","(10.0, 16.0, 15.40625)","(16.0, 23.0, 22.666666666666668)","(10.0, 14.5, 14.213235294117647)","(6.0, 7.4, 7.271428571428571)"
09-01-2023 16:44:41.443916,"(12.0, 15.5, 15.166666666666666)","(3.8, 4.8, 4.691666666666666)","(2.6, 3.0, 2.9710344827586206)","(31.0, 42.0, 41.76)","(20.0, 29.0, 28.428571428571427)","(10.0, 15.5, 15.40625)","(16.0, 23.0, 22.6)","(10.0, 14.5, 13.81578947368421)","(6.0, 7.4, 7.3882352941176475)"
09-01-2023 16:44:42.568388,"(12.0, 15.5, 15.136363636363637)","(3.8, 4.8, 4.699999999999999)","(2.6, 2.9, 2.885918367346939)","(31.0, 42.0, 41.76)","(20.0, 29.0, 28.5)","(10.0, 15.5, 15.40625)","(16.0, 23.0, 22.333333333333332)","(10.0, 14.5, 13.880952380952381)","(6.0, 7.4, 7.52972972972973)"
09-01-2023 16:44:43.639686,"(12.0, 15.5, 15.136363636363637)","(3.8, 4.8, 4.699999999999999)","(2.6, 2.9, 2.885913043478261)","(31.0, 42.0, 41.76)","(20.0, 29.0, 28.684210526315788)","(10.0, 15.5, 15.375)","(16.0, 23.0, 22.6)","(10.0, 14.5, 13.958333333333334)","(6.0, 7.8, 7.825806451612904)"
09-01-2023 16:44:44.689199,"(12.0, 15.5, 15.166666666666666)","(3.8, 4.8, 4.699999999999999)","(2.6, 2.88, 2.8724)","(31.0, 42.0, 40.96551724137931)","(20.0, 30.0, 28.75)","(10.0, 15.5, 15.375)","(16.0, 24.0, 22.263157894736842)","(10.0, 14.5, 13.880952380952381)","(6.0, 8.0, 7.936842105263158)"
09-01-2023 16:44:45.734159,"(12.0, 15.5, 15.166666666666666)","(3.8, 4.8, 4.663235294117647)","(2.6, 2.86, 2.8452631578947365)","(31.0, 42.0, 41.76)","(20.0, 30.0, 28.91304347826087)","(10.0, 15.5, 15.375)","(16.0, 24.0, 22.6)","(10.0, 14.5, 13.880952380952381)","(6.0, 8.0, 8.033333333333333)"
09-01-2023 16:44:46.797661,"(12.0, 15.5, 15.214285714285714)","(3.8, 4.7, 4.626315789473685)","(2.6, 2.86, 2.8487999999999998)","(31.0, 42.0, 41.76)","(20.0, 30.0, 28.125)","(10.0, 15.5, 15.392857142857142)","(16.0, 24.0, 22.6)","(10.0, 14.5, 13.921052631578947)","(6.0, 8.2, 8.149999999999999)"
09-01-2023 16:44:47.893541,"(12.0, 15.5, 15.214285714285714)","(3.8, 4.7, 4.644827586206897)","(2.6, 2.86, 2.83125)","(31.0, 42.0, 41.76)","(20.0, 30.0, 28.125)","(10.0, 15.5, 15.392857142857142)","(16.0, 24.0, 22.6)","(10.0, 14.5, 14.021739130434783)","(6.0, 8.2, 8.149999999999999)"
09-01-2023 16:44:49.023522,"(12.0, 15.5, 15.214285714285714)","(3.8, 4.7, 4.661904761904762)","(2.6, 2.84, 2.83125)","(31.0, 42.0, 41.76)","(20.0, 30.0, 28.125)","(10.0, 15.5, 15.392857142857142)","(16.0, 24.0, 22.263157894736842)","(10.0, 14.5, 14.021739130434783)","(6.0, 8.2, 8.304)"
09-01-2023 16:44:50.168926,"(12.0, 15.5, 15.45)","(3.8, 4.7, 4.644186046511628)","(2.6, 2.84, 2.8146341463414632)","(31.0, 42.0, 41.76)","(20.0, 30.0, 28.125)","(10.0, 15.5, 15.392857142857142)","(16.0, 24.0, 22.263157894736842)","(10.0, 14.5, 14.021739130434783)","(6.0, 8.4, 8.434482758620689)"
09-01-2023 16:44:51.318469,"(12.0, 15.5, 15.444444444444445)","(3.8, 4.7, 4.644186046511628)","(2.6, 2.82, 2.812272727272727)","(31.0, 42.0, 40.96551724137931)","(20.0, 30.0, 28.125)","(10.0, 15.5, 15.392857142857142)","(16.0, 24.0, 22.263157894736842)","(10.0, 14.5, 14.7)","(6.0, 8.6, 8.525)"
09-01-2023 16:44:52.481281,"(12.0, 14.5, 14.112903225806452)","(3.8, 4.8, 4.651162790697674)","(2.6, 2.82, 2.812272727272727)","(31.0, 42.0, 40.96551724137931)","(20.0, 30.0, 28.125)","(10.0, 15.5, 15.857142857142858)","(16.0, 24.0, 21.9375)","(10.0, 15.0, 14.125)","(6.0, 8.6, 8.557142857142857)"
09-01-2023 16:44:53.619142,"(12.0, 14.5, 14.112903225806452)","(3.8, 4.8, 4.677777777777777)","(2.6, 2.82, 2.8016666666666663)","(31.0, 42.0, 39.69230769230769)","(20.0, 30.0, 28.125)","(10.0, 16.0, 15.875)","(16.0, 24.0, 20.9375)","(10.0, 15.0, 13.833333333333334)","(6.0, 8.6, 8.992592592592592)"
09-01-2023 16:44:54.794698,"(12.0, 14.5, 13.722222222222221)","(3.8, 4.9, 4.645)","(2.6, 2.82, 2.800655737704918)","(31.0, 42.0, 39.69230769230769)","(20.0, 30.0, 28.5)","(10.0, 16.0, 16.25)","(16.0, 23.0, 21.6)","(10.0, 14.5, 13.666666666666666)","(6.0, 9.2, 8.876923076923077)"
