,Vive El Momento,Platinum Frolic,Gossiping,Party Monster,Sweet Annabella,Sarah Bellum,Awesome Incentive,Helluva Lady,Skyfly,Esperannna
07-01-2023 14:06:08.468257,"(41.0, 220.0, 124.5)","(7.0, 15.0, 14.333333333333334)","(21.0, 32.0, 22.666666666666668)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 126.0)","(13.0, 16.5, 15.5)","(1.7, 2.16, 2.09)","(26.0, 220.0, 121.0)","(3.2, 4.7, 4.588888888888889)"
07-01-2023 14:06:09.662574,"(41.0, 220.0, 124.5)","(7.0, 15.0, 14.333333333333334)","(21.0, 32.0, 22.666666666666668)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 126.0)","(13.0, 16.5, 15.5)","(1.7, 2.16, 2.09)","(26.0, 220.0, 121.0)","(3.2, 4.7, 4.588888888888889)"
07-01-2023 14:06:10.950947,"(41.0, 220.0, 124.5)","(7.0, 15.0, 14.333333333333334)","(21.0, 32.0, 22.666666666666668)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 126.0)","(13.0, 16.5, 15.5)","(1.7, 2.16, 2.09)","(26.0, 220.0, 121.0)","(3.2, 4.7, 4.588888888888889)"
07-01-2023 14:06:12.199334,"(41.0, 220.0, 124.5)","(7.0, 15.0, 14.333333333333334)","(21.0, 32.0, 22.666666666666668)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 126.0)","(13.0, 16.5, 15.5)","(1.7, 2.16, 2.09)","(26.0, 220.0, 121.0)","(3.2, 4.7, 4.588888888888889)"
07-01-2023 14:06:13.461409,"(41.0, 220.0, 124.5)","(7.0, 15.0, 14.333333333333334)","(21.0, 32.0, 22.666666666666668)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 126.0)","(13.0, 16.5, 15.5)","(1.7, 2.16, 2.09)","(26.0, 220.0, 121.0)","(3.2, 4.7, 4.588888888888889)"
07-01-2023 14:06:14.744640,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 14.333333333333334)","(21.0, 32.0, 22.666666666666668)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 126.0)","(13.0, 16.5, 15.5)","(1.7, 2.16, 2.09)","(26.0, 220.0, 121.0)","(3.2, 4.7, 4.588888888888889)"
07-01-2023 14:06:16.000809,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 14.333333333333334)","(21.0, 32.0, 22.0)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.5)","(1.7, 2.16, 2.09)","(26.0, 220.0, 119.75)","(3.2, 4.7, 4.633333333333334)"
07-01-2023 14:06:17.364805,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 14.142857142857142)","(21.0, 32.0, 22.0)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.5)","(1.7, 2.16, 2.09)","(26.0, 220.0, 119.75)","(3.2, 4.7, 4.633333333333334)"
07-01-2023 14:06:18.660205,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 14.142857142857142)","(21.0, 32.0, 22.0)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.5)","(1.7, 2.16, 2.09)","(26.0, 220.0, 119.75)","(3.2, 4.7, 4.633333333333334)"
07-01-2023 14:06:19.953131,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 14.142857142857142)","(21.0, 32.0, 22.0)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.5)","(1.7, 2.16, 2.09)","(26.0, 220.0, 119.75)","(3.2, 4.7, 4.633333333333334)"
07-01-2023 14:06:21.206920,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 14.142857142857142)","(21.0, 32.0, 22.0)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.5)","(1.7, 2.16, 2.09)","(26.0, 220.0, 119.75)","(3.2, 4.7, 4.633333333333334)"
07-01-2023 14:06:22.427172,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 14.142857142857142)","(21.0, 32.0, 22.0)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.5)","(1.7, 2.16, 2.09)","(26.0, 220.0, 119.75)","(3.2, 4.7, 4.633333333333334)"
07-01-2023 14:06:23.935295,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 14.142857142857142)","(21.0, 32.0, 22.0)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.5)","(1.7, 2.16, 2.09)","(26.0, 220.0, 119.75)","(3.2, 4.7, 4.633333333333334)"
07-01-2023 14:06:25.373963,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 14.142857142857142)","(21.0, 32.0, 22.0)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.5)","(1.7, 2.16, 2.09)","(26.0, 220.0, 119.75)","(3.2, 4.7, 4.633333333333334)"
07-01-2023 14:06:26.887107,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 14.142857142857142)","(21.0, 32.0, 22.0)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.5)","(1.7, 2.16, 2.09)","(26.0, 220.0, 119.75)","(3.2, 4.7, 4.633333333333334)"
07-01-2023 14:06:28.136522,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 14.142857142857142)","(21.0, 32.0, 22.0)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.5)","(1.7, 2.16, 2.09)","(26.0, 220.0, 119.75)","(3.2, 4.7, 4.633333333333334)"
07-01-2023 14:06:29.342242,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 14.142857142857142)","(21.0, 32.0, 22.0)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.5)","(1.7, 2.16, 2.09)","(26.0, 220.0, 119.75)","(3.2, 4.7, 4.633333333333334)"
07-01-2023 14:06:30.794149,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 14.142857142857142)","(21.0, 32.0, 22.0)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.5)","(1.7, 2.16, 2.09)","(26.0, 220.0, 119.75)","(3.2, 4.7, 4.633333333333334)"
07-01-2023 14:06:32.145760,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 14.142857142857142)","(21.0, 32.0, 22.0)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.5)","(1.7, 2.16, 2.09)","(26.0, 220.0, 119.75)","(3.2, 4.7, 4.633333333333334)"
07-01-2023 14:06:33.440283,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 14.142857142857142)","(21.0, 32.0, 22.0)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.5)","(1.7, 2.16, 2.09)","(26.0, 220.0, 119.75)","(3.2, 4.7, 4.633333333333334)"
07-01-2023 14:06:34.782585,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 14.142857142857142)","(21.0, 32.0, 22.0)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.5)","(1.7, 2.16, 2.1)","(26.0, 220.0, 119.75)","(3.2, 4.7, 4.658333333333333)"
07-01-2023 14:06:36.026137,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 14.142857142857142)","(21.0, 32.0, 22.0)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.5)","(1.7, 2.16, 2.1)","(26.0, 220.0, 119.75)","(3.2, 4.7, 4.658333333333333)"
07-01-2023 14:06:37.184487,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 14.142857142857142)","(21.0, 32.0, 22.0)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.5)","(1.7, 2.16, 2.1)","(26.0, 220.0, 119.75)","(3.2, 4.7, 4.658333333333333)"
07-01-2023 14:06:38.376583,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 14.142857142857142)","(21.0, 32.0, 22.0)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.1)","(1.7, 2.16, 2.1)","(26.0, 220.0, 119.75)","(3.2, 4.7, 4.5)"
07-01-2023 14:06:39.521534,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 14.142857142857142)","(21.0, 32.0, 22.0)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.0)","(1.7, 2.16, 2.1)","(26.0, 220.0, 119.75)","(3.2, 4.7, 4.5)"
07-01-2023 14:06:40.771817,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 14.142857142857142)","(21.0, 32.0, 22.0)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.0)","(1.7, 2.16, 2.1)","(26.0, 220.0, 119.75)","(3.2, 4.7, 4.5)"
07-01-2023 14:06:42.014833,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 14.142857142857142)","(21.0, 32.0, 22.0)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.0)","(1.7, 2.16, 2.1)","(26.0, 220.0, 119.75)","(3.2, 4.7, 4.5)"
07-01-2023 14:06:43.240004,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 14.142857142857142)","(21.0, 32.0, 22.0)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.0)","(1.7, 2.16, 2.1)","(26.0, 220.0, 119.75)","(3.2, 4.7, 4.5)"
07-01-2023 14:06:44.877904,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 14.142857142857142)","(21.0, 32.0, 22.0)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.0)","(1.7, 2.16, 2.0812500000000003)","(26.0, 220.0, 119.75)","(3.2, 4.7, 4.6)"
07-01-2023 14:06:46.205522,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 14.142857142857142)","(21.0, 32.0, 22.0)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.0)","(1.7, 2.16, 2.0812500000000003)","(26.0, 220.0, 119.75)","(3.2, 4.7, 4.6)"
07-01-2023 14:06:47.553599,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 14.142857142857142)","(21.0, 32.0, 22.0)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.0)","(1.7, 2.16, 2.0812500000000003)","(26.0, 220.0, 119.75)","(3.2, 4.7, 4.6)"
07-01-2023 14:06:48.914715,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 14.142857142857142)","(21.0, 32.0, 22.0)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.0)","(1.7, 2.16, 2.0812500000000003)","(26.0, 220.0, 119.75)","(3.2, 4.7, 4.6)"
07-01-2023 14:06:50.447431,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 14.142857142857142)","(21.0, 32.0, 22.0)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.0)","(1.7, 2.16, 2.0812500000000003)","(26.0, 220.0, 119.75)","(3.2, 4.7, 4.6)"
07-01-2023 14:06:51.910653,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 14.142857142857142)","(21.0, 32.0, 22.0)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.0)","(1.7, 2.16, 2.0812500000000003)","(26.0, 220.0, 119.75)","(3.2, 4.7, 4.6)"
07-01-2023 14:06:53.323651,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 14.142857142857142)","(21.0, 32.0, 22.0)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.0)","(1.7, 2.16, 2.0812500000000003)","(26.0, 220.0, 119.75)","(3.2, 4.7, 4.6)"
07-01-2023 14:06:54.762580,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 14.142857142857142)","(21.0, 32.0, 22.0)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.0)","(1.7, 2.16, 2.0812500000000003)","(26.0, 220.0, 119.75)","(3.2, 4.7, 4.6)"
07-01-2023 14:06:56.022013,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 14.142857142857142)","(21.0, 32.0, 22.0)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.0)","(1.7, 2.16, 2.0812500000000003)","(26.0, 220.0, 119.75)","(3.2, 4.7, 4.6)"
07-01-2023 14:06:57.295018,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 14.142857142857142)","(21.0, 32.0, 22.0)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.0)","(1.7, 2.16, 2.112)","(26.0, 220.0, 119.75)","(3.2, 4.7, 4.6)"
07-01-2023 14:06:58.750017,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 14.142857142857142)","(21.0, 32.0, 22.0)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.0)","(1.7, 2.16, 2.112)","(26.0, 220.0, 119.75)","(3.2, 4.7, 4.6)"
07-01-2023 14:07:00.302946,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 14.142857142857142)","(21.0, 32.0, 22.0)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.0)","(1.7, 2.16, 2.112)","(26.0, 220.0, 119.75)","(3.2, 4.7, 4.6)"
07-01-2023 14:07:01.824460,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 14.142857142857142)","(21.0, 32.0, 22.0)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.3)","(1.7, 2.16, 2.112)","(26.0, 220.0, 86.33333333333333)","(3.2, 4.7, 4.6)"
07-01-2023 14:07:03.236403,"(41.0, 220.0, 124.5)","(7.0, 15.0, 13.8)","(21.0, 32.0, 21.666666666666668)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.3)","(1.7, 2.16, 2.112)","(26.0, 220.0, 86.33333333333333)","(3.2, 4.7, 4.6)"
07-01-2023 14:07:04.680644,"(41.0, 220.0, 124.5)","(7.0, 15.0, 13.8)","(21.0, 32.0, 25.8)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.3)","(1.7, 2.16, 2.112)","(26.0, 220.0, 119.75)","(3.2, 4.7, 4.6)"
07-01-2023 14:07:06.040456,"(41.0, 220.0, 124.5)","(7.0, 15.0, 13.8)","(21.0, 32.0, 24.5)","(41.0, 220.0, 125.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.3)","(1.7, 2.16, 2.112)","(26.0, 220.0, 119.75)","(3.2, 4.7, 4.6)"
07-01-2023 14:07:07.382991,"(41.0, 220.0, 124.5)","(7.0, 15.0, 13.8)","(21.0, 32.0, 24.5)","(41.0, 220.0, 156.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.3)","(1.7, 2.16, 2.112)","(26.0, 220.0, 119.75)","(3.2, 4.7, 4.6)"
07-01-2023 14:07:08.865570,"(41.0, 220.0, 124.5)","(7.0, 15.0, 13.8)","(21.0, 32.0, 24.5)","(41.0, 220.0, 156.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.3)","(1.7, 2.16, 2.112)","(26.0, 220.0, 119.75)","(3.2, 4.5, 4.35)"
07-01-2023 14:07:10.386829,"(41.0, 220.0, 124.5)","(7.0, 15.0, 13.8)","(21.0, 32.0, 24.5)","(41.0, 220.0, 156.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.3)","(1.7, 2.16, 2.112)","(26.0, 220.0, 119.75)","(3.2, 4.5, 4.35)"
07-01-2023 14:07:11.801501,"(41.0, 220.0, 124.5)","(7.0, 15.0, 13.8)","(21.0, 32.0, 24.5)","(41.0, 220.0, 156.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.3)","(1.7, 2.16, 2.0700000000000003)","(26.0, 220.0, 119.75)","(3.2, 4.5, 4.32)"
07-01-2023 14:07:13.284228,"(41.0, 220.0, 124.5)","(7.0, 15.0, 13.8)","(21.0, 32.0, 24.5)","(41.0, 220.0, 156.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.3)","(1.7, 2.16, 2.0700000000000003)","(26.0, 220.0, 119.75)","(3.2, 4.5, 4.32)"
07-01-2023 14:07:14.698772,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 13.8)","(21.0, 32.0, 24.5)","(41.0, 220.0, 156.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.3)","(1.7, 2.16, 2.0700000000000003)","(26.0, 220.0, 119.75)","(3.2, 4.5, 4.32)"
07-01-2023 14:07:16.069087,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 13.8)","(21.0, 32.0, 24.5)","(41.0, 220.0, 92.66666666666666)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.3)","(1.7, 2.16, 2.0700000000000003)","(26.0, 220.0, 119.75)","(3.2, 4.5, 4.32)"
07-01-2023 14:07:17.474424,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 13.8)","(21.0, 32.0, 24.5)","(41.0, 220.0, 92.66666666666666)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.3)","(1.7, 2.16, 2.0700000000000003)","(26.0, 220.0, 119.75)","(3.2, 4.5, 4.32)"
07-01-2023 14:07:18.953170,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 13.8)","(21.0, 32.0, 24.5)","(41.0, 220.0, 92.66666666666666)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.3)","(1.7, 2.16, 2.0700000000000003)","(26.0, 220.0, 119.75)","(3.2, 4.5, 4.32)"
07-01-2023 14:07:20.408953,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 13.8)","(21.0, 32.0, 24.5)","(41.0, 220.0, 92.66666666666666)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.3)","(1.7, 2.16, 2.0700000000000003)","(26.0, 220.0, 119.75)","(3.2, 4.5, 4.32)"
07-01-2023 14:07:21.999352,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 13.8)","(21.0, 32.0, 24.5)","(41.0, 220.0, 92.66666666666666)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.3)","(1.7, 2.16, 2.0700000000000003)","(26.0, 220.0, 119.75)","(3.2, 4.5, 4.32)"
07-01-2023 14:07:23.451580,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 13.8)","(21.0, 32.0, 24.5)","(41.0, 220.0, 92.66666666666666)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.3)","(1.7, 2.16, 2.0700000000000003)","(26.0, 220.0, 119.75)","(3.2, 4.5, 4.5)"
07-01-2023 14:07:24.851927,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 13.8)","(21.0, 32.0, 24.5)","(41.0, 220.0, 92.66666666666666)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.3)","(1.7, 2.16, 2.0700000000000003)","(26.0, 220.0, 119.75)","(3.2, 4.6, 4.544444444444444)"
07-01-2023 14:07:26.101970,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 13.8)","(21.0, 32.0, 24.5)","(41.0, 220.0, 92.66666666666666)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.3)","(1.7, 2.16, 2.0700000000000003)","(26.0, 220.0, 119.75)","(3.2, 4.6, 4.544444444444444)"
07-01-2023 14:07:27.475106,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 13.8)","(21.0, 32.0, 24.5)","(41.0, 220.0, 92.66666666666666)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.3)","(1.7, 2.16, 2.121081081081081)","(26.0, 220.0, 119.75)","(3.2, 4.6, 4.544444444444444)"
07-01-2023 14:07:28.970781,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 13.8)","(21.0, 32.0, 24.5)","(41.0, 220.0, 92.66666666666666)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.3)","(1.7, 2.16, 2.121081081081081)","(26.0, 220.0, 119.75)","(3.2, 4.6, 4.544444444444444)"
07-01-2023 14:07:30.441364,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 13.8)","(21.0, 32.0, 24.5)","(41.0, 220.0, 92.66666666666666)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.3)","(1.7, 2.16, 2.121081081081081)","(26.0, 220.0, 119.75)","(3.2, 4.6, 4.544444444444444)"
07-01-2023 14:07:31.932364,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 13.8)","(21.0, 32.0, 24.5)","(41.0, 220.0, 92.66666666666666)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.3)","(1.7, 2.16, 2.121081081081081)","(26.0, 220.0, 119.75)","(3.2, 4.6, 4.544444444444444)"
07-01-2023 14:07:33.353511,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 13.8)","(21.0, 32.0, 24.5)","(41.0, 220.0, 156.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.3)","(1.7, 2.16, 2.110344827586207)","(26.0, 220.0, 119.75)","(3.2, 4.6, 4.544444444444444)"
07-01-2023 14:07:34.776022,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 13.8)","(21.0, 32.0, 24.5)","(41.0, 220.0, 156.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.3)","(1.7, 2.16, 2.110344827586207)","(26.0, 220.0, 119.75)","(3.2, 4.6, 4.544444444444444)"
07-01-2023 14:07:36.203965,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 13.8)","(21.0, 32.0, 24.5)","(41.0, 220.0, 156.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.3)","(1.7, 2.16, 2.110344827586207)","(26.0, 220.0, 119.75)","(3.2, 4.6, 4.544444444444444)"
07-01-2023 14:07:37.665678,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 13.8)","(21.0, 32.0, 24.5)","(41.0, 220.0, 156.0)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.3)","(1.7, 2.16, 2.110344827586207)","(26.0, 220.0, 119.75)","(3.2, 4.6, 4.544444444444444)"
07-01-2023 14:07:39.164490,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 13.8)","(21.0, 32.0, 24.5)","(41.0, 220.0, 124.5)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 15.3)","(1.7, 2.16, 2.110344827586207)","(26.0, 220.0, 119.75)","(3.2, 4.6, 4.466666666666667)"
07-01-2023 14:07:40.634727,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 13.8)","(21.0, 32.0, 24.5)","(41.0, 220.0, 124.5)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 14.5)","(1.7, 2.16, 2.063076923076923)","(26.0, 220.0, 119.75)","(3.2, 4.6, 4.466666666666667)"
07-01-2023 14:07:42.130505,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 13.8)","(21.0, 32.0, 24.5)","(41.0, 220.0, 124.5)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 14.5)","(1.7, 2.16, 2.063076923076923)","(26.0, 220.0, 119.75)","(3.2, 4.6, 4.466666666666667)"
07-01-2023 14:07:43.569632,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 13.8)","(21.0, 32.0, 24.5)","(41.0, 220.0, 124.5)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 14.5)","(1.7, 2.16, 2.063076923076923)","(26.0, 220.0, 119.75)","(3.2, 4.6, 4.466666666666667)"
07-01-2023 14:07:45.091789,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 13.8)","(21.0, 32.0, 24.5)","(41.0, 220.0, 124.5)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 14.5)","(1.7, 2.16, 2.063076923076923)","(26.0, 220.0, 119.75)","(3.2, 4.6, 4.466666666666667)"
07-01-2023 14:07:46.547905,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 14.25)","(21.0, 32.0, 24.5)","(41.0, 220.0, 143.60000000000002)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 14.5)","(1.7, 2.16, 2.063076923076923)","(26.0, 220.0, 119.75)","(3.2, 4.6, 4.466666666666667)"
07-01-2023 14:07:48.225778,"(41.0, 220.0, 143.60000000000002)","(7.0, 15.0, 14.25)","(21.0, 32.0, 24.5)","(41.0, 220.0, 143.60000000000002)","(21.0, 27.0, 21.75)","(61.0, 220.0, 127.0)","(13.0, 16.5, 14.5)","(1.7, 2.16, 2.063076923076923)","(26.0, 220.0, 119.75)","(3.2, 4.6, 4.466666666666667)"
