,Sasha,Oratoria,Some Change Nz,Blazing Banner Nz,Rocknroll Times,Scared Stiff Nz,The Banker Nz,Lifeinthebalance,Im In Trouble,Are Doubleyou
06-01-2023 16:33:24.779209,"(7.0, 10.0, 9.836363636363636)","(12.0, 18.0, 15.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 30.75)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 44.06666666666666)","(7.5, 9.6, 8.8)","(14.0, 26.0, 20.642857142857142)"
06-01-2023 16:33:26.156079,"(7.0, 10.0, 9.836363636363636)","(12.0, 18.0, 15.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 30.75)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 44.06666666666666)","(7.5, 9.6, 8.8)","(14.0, 26.0, 20.642857142857142)"
06-01-2023 16:33:27.550751,"(7.0, 10.0, 9.836363636363636)","(12.0, 18.0, 15.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 30.75)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 44.06666666666666)","(7.5, 9.6, 8.8)","(14.0, 26.0, 20.642857142857142)"
06-01-2023 16:33:28.950399,"(7.0, 10.0, 9.836363636363636)","(12.0, 18.0, 15.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 30.75)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 33.0)","(7.5, 9.6, 8.8)","(14.0, 26.0, 20.642857142857142)"
06-01-2023 16:33:30.243300,"(7.0, 10.0, 9.836363636363636)","(12.0, 18.5, 15.25)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 30.75)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 33.0)","(7.5, 9.6, 9.0)","(14.0, 26.0, 20.642857142857142)"
06-01-2023 16:33:31.560152,"(7.0, 10.5, 10.290909090909091)","(12.0, 19.5, 15.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 30.75)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.22222222222222)","(7.5, 10.0, 9.25)","(14.0, 26.0, 20.642857142857142)"
06-01-2023 16:33:32.845704,"(7.0, 11.0, 10.745454545454546)","(12.0, 22.0, 14.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 42.3125)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.22222222222222)","(7.5, 10.5, 9.5)","(14.0, 26.0, 21.833333333333336)"
06-01-2023 16:33:34.117271,"(7.0, 11.0, 10.745454545454546)","(12.0, 23.0, 14.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 42.3125)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 41.22222222222222)","(7.5, 11.0, 9.25)","(14.0, 26.0, 21.833333333333336)"
06-01-2023 16:33:35.460447,"(7.0, 11.0, 10.745454545454546)","(12.0, 23.0, 14.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 42.3125)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 46.0625)","(7.5, 10.5, 9.25)","(14.0, 26.0, 21.833333333333336)"
06-01-2023 16:33:36.838555,"(7.0, 11.0, 10.745454545454546)","(12.0, 23.0, 14.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 33.4)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 35.8)","(7.5, 10.5, 8.75)","(14.0, 26.0, 17.666666666666668)"
06-01-2023 16:33:38.265446,"(7.0, 11.5, 11.2)","(12.0, 23.0, 16.1)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 33.4)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 35.8)","(7.5, 11.0, 8.75)","(14.0, 26.0, 17.666666666666668)"
06-01-2023 16:33:39.726615,"(7.0, 11.5, 11.2)","(12.0, 23.0, 16.1)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 31.25)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 33.25)","(7.5, 11.0, 8.6)","(14.0, 26.0, 16.5)"
06-01-2023 16:33:41.131397,"(7.0, 9.6, 9.472727272727273)","(12.0, 14.5, 14.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 31.25)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 33.25)","(7.5, 9.2, 8.6)","(14.0, 19.5, 16.5)"
06-01-2023 16:33:42.521868,"(7.0, 9.6, 9.472727272727273)","(12.0, 14.5, 14.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 31.25)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 33.25)","(7.5, 9.2, 8.6)","(14.0, 19.5, 16.5)"
06-01-2023 16:33:43.822415,"(7.0, 9.6, 9.472727272727273)","(12.0, 14.5, 14.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 31.25)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 33.25)","(7.5, 9.2, 8.6)","(14.0, 19.5, 16.5)"
06-01-2023 16:33:45.145302,"(7.0, 9.6, 9.472727272727273)","(12.0, 14.5, 14.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 31.25)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 33.25)","(7.5, 9.2, 8.6)","(14.0, 19.5, 16.5)"
06-01-2023 16:33:46.443307,"(7.0, 9.6, 9.472727272727273)","(12.0, 14.5, 14.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 31.25)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 33.25)","(7.5, 9.2, 8.6)","(14.0, 19.5, 16.5)"
06-01-2023 16:33:47.749983,"(7.0, 9.6, 9.472727272727273)","(12.0, 14.5, 14.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 33.8)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 36.2)","(7.5, 9.2, 9.0)","(14.0, 19.5, 17.666666666666668)"
06-01-2023 16:33:49.126183,"(7.0, 12.0, 11.366666666666667)","(12.0, 22.0, 19.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 33.8)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 36.2)","(7.5, 11.0, 9.0)","(14.0, 26.0, 17.666666666666668)"
06-01-2023 16:33:50.557700,"(7.0, 12.0, 11.366666666666667)","(12.0, 22.0, 18.285714285714285)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 31.5)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 33.5)","(7.5, 11.0, 9.0)","(14.0, 26.0, 17.666666666666668)"
06-01-2023 16:33:51.931398,"(7.0, 12.0, 11.366666666666667)","(12.0, 21.0, 18.285714285714285)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 31.5)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 33.5)","(7.5, 11.0, 9.0)","(14.0, 26.0, 20.333333333333332)"
06-01-2023 16:33:53.362088,"(7.0, 12.0, 11.366666666666667)","(12.0, 21.0, 18.285714285714285)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 31.5)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 33.5)","(7.5, 11.0, 9.0)","(14.0, 34.0, 20.333333333333332)"
06-01-2023 16:33:54.661565,"(7.0, 12.0, 11.366666666666667)","(12.0, 21.0, 18.285714285714285)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 31.5)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 33.5)","(7.5, 11.0, 9.8)","(14.0, 34.0, 18.125)"
06-01-2023 16:33:56.038712,"(7.0, 12.0, 9.6)","(12.0, 21.0, 15.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 32.8)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 35.2)","(7.5, 11.0, 9.5)","(14.0, 32.0, 22.75)"
06-01-2023 16:33:57.325711,"(7.0, 12.0, 9.6)","(12.0, 20.0, 14.666666666666666)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 42.0, 32.8)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 46.0, 35.2)","(7.5, 11.0, 8.75)","(14.0, 32.0, 16.25)"
06-01-2023 16:33:58.668569,"(7.0, 12.0, 10.3)","(12.0, 20.0, 17.875)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 42.0, 30.5)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 46.0, 32.5)","(7.5, 11.0, 8.833333333333334)","(14.0, 30.0, 16.25)"
06-01-2023 16:34:00.111430,"(7.0, 11.0, 10.3)","(12.0, 20.0, 17.833333333333336)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 42.0, 29.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 46.0, 30.6)","(7.5, 10.5, 8.833333333333334)","(14.0, 30.0, 21.75)"
06-01-2023 16:34:01.565718,"(7.0, 11.0, 8.92)","(12.0, 21.0, 17.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 44.0, 30.5)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 48.0, 32.5)","(7.5, 10.5, 8.8)","(14.0, 30.0, 18.333333333333332)"
06-01-2023 16:34:02.982451,"(7.0, 9.4, 8.92)","(12.0, 19.5, 14.071428571428571)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 42.0, 30.5)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 46.0, 32.5)","(7.5, 9.4, 8.466666666666667)","(14.0, 24.0, 18.75)"
06-01-2023 16:34:04.309437,"(7.0, 9.4, 8.8)","(12.0, 14.5, 17.875)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 42.0, 34.333333333333336)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 46.0, 37.0)","(7.5, 9.4, 9.0)","(14.0, 24.0, 17.666666666666668)"
06-01-2023 16:34:05.655417,"(7.0, 9.4, 7.6)","(12.0, 20.0, 17.875)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 42.0, 34.333333333333336)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 46.0, 39.375)","(7.5, 11.0, 8.75)","(14.0, 26.0, 17.666666666666668)"
06-01-2023 16:34:06.925655,"(7.0, 9.2, 8.1)","(12.0, 20.0, 17.875)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 42.0, 34.333333333333336)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 46.0, 39.375)","(7.5, 11.0, 8.75)","(14.0, 26.0, 17.666666666666668)"
06-01-2023 16:34:08.231384,"(7.0, 9.0, 8.0)","(12.0, 19.5, 16.833333333333332)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 42.0, 32.5)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 46.0, 37.8)","(7.5, 11.0, 9.25)","(14.0, 26.0, 19.75)"
06-01-2023 16:34:09.583977,"(7.0, 9.4, 8.2)","(12.0, 19.5, 17.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 32.5)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 37.8)","(7.5, 10.5, 9.25)","(14.0, 26.0, 19.75)"
06-01-2023 16:34:10.973161,"(7.0, 9.4, 8.2)","(12.0, 19.5, 17.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 32.5)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 37.8)","(7.5, 10.5, 8.428571428571429)","(14.0, 26.0, 16.2)"
06-01-2023 16:34:12.429787,"(7.0, 9.4, 8.2)","(12.0, 19.5, 17.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 32.5)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 37.8)","(7.5, 11.0, 8.428571428571429)","(14.0, 27.0, 16.2)"
06-01-2023 16:34:13.875087,"(7.0, 9.4, 8.2)","(12.0, 19.5, 17.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 32.5)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 37.8)","(7.5, 11.0, 8.428571428571429)","(14.0, 27.0, 16.2)"
06-01-2023 16:34:15.352371,"(7.0, 9.4, 8.2)","(12.0, 19.5, 17.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 32.5)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 37.8)","(7.5, 11.0, 8.428571428571429)","(14.0, 27.0, 16.2)"
06-01-2023 16:34:16.724750,"(7.0, 9.4, 8.2)","(12.0, 19.5, 17.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 32.5)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 37.8)","(7.5, 11.0, 8.428571428571429)","(14.0, 27.0, 15.0)"
06-01-2023 16:34:18.145976,"(7.0, 9.4, 8.2)","(12.0, 19.5, 17.5)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 32.5)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 37.8)","(7.5, 11.0, 8.428571428571429)","(14.0, 27.0, 15.0)"
06-01-2023 16:34:19.557645,"(7.0, 9.4, 8.6)","(12.0, 19.5, 15.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 37.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 30.0)","(7.5, 11.0, 8.375)","(14.0, 27.0, 18.32142857142857)"
06-01-2023 16:34:20.983594,"(7.0, 9.4, 8.6)","(12.0, 19.5, 15.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 37.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 30.0)","(7.5, 11.0, 8.375)","(14.0, 27.0, 18.32142857142857)"
06-01-2023 16:34:22.401565,"(7.0, 9.4, 8.6)","(12.0, 19.5, 15.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 37.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 30.0)","(7.5, 11.0, 8.375)","(14.0, 27.0, 18.32142857142857)"
06-01-2023 16:34:23.838323,"(7.0, 9.2, 8.1)","(12.0, 19.5, 15.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 37.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 30.0)","(7.5, 11.0, 8.375)","(14.0, 27.0, 18.32142857142857)"
06-01-2023 16:34:25.543108,"(7.0, 9.2, 8.1)","(12.0, 19.5, 13.875)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 28.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 30.0)","(7.5, 11.0, 8.433333333333334)","(14.0, 27.0, 18.1875)"
06-01-2023 16:34:27.177151,"(7.0, 9.2, 8.1)","(12.0, 19.5, 13.875)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 28.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 30.0)","(7.5, 10.5, 7.916666666666667)","(14.0, 26.0, 24.0)"
06-01-2023 16:34:28.740899,"(7.0, 9.2, 8.1)","(12.0, 19.5, 13.25)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 28.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 38.4)","(7.5, 10.5, 8.266666666666667)","(14.0, 26.0, 24.0)"
06-01-2023 16:34:30.357492,"(7.0, 9.2, 8.1)","(12.0, 14.5, 13.25)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 28.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 38.4)","(7.5, 10.0, 8.266666666666667)","(14.0, 26.0, 24.0)"
06-01-2023 16:34:31.917022,"(7.0, 9.2, 8.1)","(12.0, 14.5, 13.25)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 28.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 38.4)","(7.5, 10.0, 8.266666666666667)","(14.0, 26.0, 24.0)"
06-01-2023 16:34:33.531284,"(7.0, 9.2, 8.1)","(12.0, 14.5, 13.25)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 35.0)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 38.4)","(7.5, 10.0, 8.6)","(14.0, 26.0, 23.833333333333332)"
06-01-2023 16:34:35.005522,"(7.0, 9.2, 8.833333333333332)","(12.0, 14.5, 13.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 35.2)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 36.0)","(7.5, 10.0, 8.885714285714286)","(14.0, 26.0, 21.833333333333336)"
06-01-2023 16:34:36.447223,"(7.0, 9.2, 8.399999999999999)","(12.0, 14.5, 13.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 35.2)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 36.0)","(7.5, 10.0, 8.885714285714286)","(14.0, 26.0, 21.833333333333336)"
06-01-2023 16:34:37.840038,"(7.0, 9.2, 8.399999999999999)","(12.0, 14.5, 13.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 35.2)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 36.0)","(7.5, 10.0, 9.48)","(14.0, 26.0, 21.833333333333336)"
06-01-2023 16:34:39.249037,"(7.0, 9.2, 8.399999999999999)","(12.0, 14.5, 13.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 35.2)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 36.0)","(7.5, 10.0, 9.48)","(14.0, 26.0, 21.833333333333336)"
06-01-2023 16:34:40.711377,"(7.0, 9.2, 8.399999999999999)","(12.0, 14.5, 13.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 35.2)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 36.0)","(7.5, 10.0, 9.48)","(14.0, 26.0, 21.833333333333336)"
06-01-2023 16:34:42.164905,"(7.0, 9.2, 8.399999999999999)","(12.0, 14.5, 13.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 35.2)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 36.0)","(7.5, 10.0, 9.48)","(14.0, 26.0, 21.833333333333336)"
06-01-2023 16:34:43.670433,"(7.0, 9.2, 8.399999999999999)","(12.0, 14.5, 13.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 35.2)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 36.0)","(7.5, 10.0, 9.48)","(14.0, 26.0, 21.833333333333336)"
06-01-2023 16:34:45.040089,"(7.0, 9.2, 8.399999999999999)","(12.0, 14.5, 13.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 35.2)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 36.0)","(7.5, 10.0, 9.48)","(14.0, 26.0, 21.833333333333336)"
06-01-2023 16:34:46.402120,"(7.0, 9.2, 8.399999999999999)","(12.0, 14.5, 13.625)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 35.2)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 36.0)","(7.5, 10.0, 9.48)","(14.0, 26.0, 21.833333333333336)"
06-01-2023 16:34:47.755884,"(7.0, 9.2, 8.399999999999999)","(12.0, 14.5, 13.625)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 35.2)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 36.0)","(7.5, 10.0, 9.48)","(14.0, 26.0, 21.833333333333336)"
06-01-2023 16:34:49.240461,"(7.0, 9.2, 7.7)","(12.0, 14.5, 13.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 38.285714285714285)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 42.0)","(7.5, 10.0, 8.4)","(14.0, 26.0, 18.0)"
06-01-2023 16:34:50.713590,"(7.0, 9.2, 7.85)","(12.0, 14.5, 13.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 38.285714285714285)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 42.0)","(7.5, 10.0, 8.4)","(14.0, 26.0, 18.0)"
06-01-2023 16:34:52.170871,"(7.0, 9.2, 7.85)","(12.0, 14.5, 13.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 38.285714285714285)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 42.0)","(7.5, 10.0, 8.4)","(14.0, 26.0, 18.0)"
06-01-2023 16:34:53.608231,"(7.0, 9.2, 7.85)","(12.0, 14.5, 13.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 38.285714285714285)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 42.0)","(7.5, 10.0, 8.4)","(14.0, 26.0, 18.0)"
06-01-2023 16:34:55.088741,"(7.0, 9.4, 8.066666666666666)","(12.0, 14.5, 13.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 38.285714285714285)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 42.0)","(7.5, 10.0, 8.4)","(14.0, 26.0, 18.0)"
06-01-2023 16:34:56.514549,"(7.0, 9.4, 8.066666666666666)","(12.0, 14.5, 13.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 38.285714285714285)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 42.0)","(7.5, 10.0, 8.4)","(14.0, 26.0, 18.0)"
06-01-2023 16:34:57.891216,"(7.0, 9.4, 8.066666666666666)","(12.0, 14.5, 13.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 38.285714285714285)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 42.0)","(7.5, 10.0, 8.4)","(14.0, 26.0, 18.0)"
06-01-2023 16:34:59.338525,"(7.0, 9.4, 8.066666666666666)","(12.0, 14.5, 13.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 38.285714285714285)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 42.0)","(7.5, 10.0, 8.333333333333334)","(14.0, 26.0, 18.0)"
06-01-2023 16:35:00.878250,"(7.0, 9.4, 8.066666666666666)","(12.0, 14.5, 13.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 38.285714285714285)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 32.0)","(7.5, 9.8, 8.333333333333334)","(14.0, 26.0, 16.0)"
06-01-2023 16:35:02.447676,"(7.0, 9.4, 8.066666666666666)","(12.0, 14.5, 13.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 38.285714285714285)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 32.0)","(7.5, 9.8, 8.333333333333334)","(14.0, 26.0, 16.0)"
06-01-2023 16:35:04.110649,"(7.0, 9.4, 8.066666666666666)","(12.0, 14.5, 13.0)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 28.333333333333336)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 32.0)","(7.5, 9.8, 8.472727272727273)","(14.0, 26.0, 16.357142857142858)"
06-01-2023 16:35:05.739133,"(7.0, 9.4, 8.4)","(12.0, 14.5, 12.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 28.333333333333336)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 32.0)","(7.5, 10.0, 7.9)","(14.0, 26.0, 16.357142857142858)"
06-01-2023 16:35:07.570330,"(7.0, 9.4, 8.2)","(12.0, 14.5, 12.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 28.333333333333336)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 32.0)","(7.5, 10.0, 7.9)","(14.0, 26.0, 16.714285714285715)"
06-01-2023 16:35:09.025313,"(7.0, 9.4, 8.2)","(12.0, 14.5, 12.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 28.333333333333336)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 32.0)","(7.5, 10.0, 9.457142857142857)","(14.0, 26.0, 20.545454545454547)"
06-01-2023 16:35:10.467775,"(7.0, 9.4, 9.23076923076923)","(12.0, 14.5, 13.75)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 35.6)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 39.6)","(7.5, 9.8, 9.15)","(14.0, 26.0, 17.071428571428573)"
06-01-2023 16:35:11.844416,"(7.0, 9.4, 8.2)","(12.0, 14.5, 13.916666666666668)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 37.66666666666667)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 40.0)","(7.5, 9.8, 9.15)","(14.0, 26.0, 17.071428571428573)"
06-01-2023 16:35:13.261962,"(7.0, 9.4, 8.733333333333334)","(12.0, 14.5, 14.25)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 35.6)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 39.6)","(7.5, 9.8, 9.15)","(14.0, 26.0, 17.071428571428573)"
06-01-2023 16:35:14.659239,"(7.0, 9.4, 8.733333333333334)","(12.0, 14.5, 13.916666666666668)","(51.0, 99999, 99990)","(1.55, 99999, 99990)","(21.0, 46.0, 28.333333333333336)","(10.0, 99999, 99990)","(101.0, 99999, 99990)","(21.0, 50.0, 32.0)","(7.5, 9.8, 9.15)","(14.0, 26.0, 17.071428571428573)"
