,Allegro Love,Claws In Cobra,Big Time Violet,Adobe Underworld,Claws In Creed,Mad World,Elusive Alibi
06-01-2023 14:48:10.818717,"(5.5, 10.0, 7.8)","(4.2, 9.2, 7.8999999999999995)","(4.0, 5.6, 4.58)","(10.0, 19.5, 13.666666666666668)","(8.5, 25.0, 15.727272727272727)","(2.9, 4.8, 3.55)","(19.0, 85.0, 54.09090909090909)"
06-01-2023 14:48:12.104559,"(5.5, 10.0, 8.16)","(4.2, 9.2, 7.8999999999999995)","(4.0, 5.6, 4.58)","(10.0, 19.5, 10.75)","(8.5, 25.0, 15.727272727272727)","(2.9, 4.8, 3.55)","(19.0, 85.0, 54.09090909090909)"
06-01-2023 14:48:13.356896,"(5.5, 10.0, 7.75)","(4.2, 9.2, 5.35)","(4.0, 5.6, 4.58)","(10.0, 19.5, 15.041666666666668)","(8.5, 25.0, 15.727272727272727)","(2.9, 4.8, 3.55)","(19.0, 85.0, 54.09090909090909)"
06-01-2023 14:48:14.595684,"(5.5, 8.8, 6.6000000000000005)","(4.2, 7.6, 5.35)","(4.0, 5.6, 5.235714285714286)","(10.0, 19.5, 15.041666666666668)","(8.5, 25.0, 15.727272727272727)","(2.9, 4.8, 3.55)","(19.0, 85.0, 56.66666666666667)"
06-01-2023 14:48:15.718903,"(5.5, 8.8, 6.6000000000000005)","(4.2, 7.6, 5.35)","(4.0, 5.6, 4.325)","(10.0, 19.5, 15.041666666666668)","(8.5, 25.0, 15.727272727272727)","(2.9, 4.8, 3.55)","(19.0, 85.0, 56.66666666666667)"
06-01-2023 14:48:16.985420,"(5.5, 8.8, 6.6000000000000005)","(4.2, 7.6, 5.35)","(4.0, 5.6, 5.235714285714286)","(10.0, 19.5, 15.041666666666668)","(8.5, 25.0, 15.727272727272727)","(2.9, 4.8, 3.55)","(19.0, 85.0, 56.66666666666667)"
06-01-2023 14:48:18.281885,"(5.5, 8.8, 6.6000000000000005)","(4.2, 7.6, 5.35)","(4.0, 5.6, 5.392857142857142)","(10.0, 19.5, 15.041666666666668)","(8.5, 25.0, 13.799999999999999)","(2.9, 4.8, 3.55)","(19.0, 85.0, 56.66666666666667)"
06-01-2023 14:48:19.643256,"(5.5, 8.8, 6.6000000000000005)","(4.2, 7.6, 5.35)","(4.0, 5.8, 5.392857142857142)","(10.0, 19.5, 15.041666666666668)","(8.5, 25.0, 13.799999999999999)","(2.9, 4.8, 4.633333333333333)","(19.0, 85.0, 56.66666666666667)"
06-01-2023 14:48:20.982509,"(5.5, 8.8, 6.6000000000000005)","(4.2, 7.6, 5.35)","(4.0, 5.8, 5.392857142857142)","(10.0, 19.5, 15.041666666666668)","(8.5, 25.0, 13.799999999999999)","(2.9, 4.8, 4.633333333333333)","(19.0, 85.0, 56.66666666666667)"
06-01-2023 14:48:22.245743,"(5.5, 8.8, 6.6000000000000005)","(4.2, 7.6, 5.35)","(4.0, 5.8, 5.392857142857142)","(10.0, 19.5, 15.041666666666668)","(8.5, 25.0, 13.799999999999999)","(2.9, 4.8, 4.633333333333333)","(19.0, 85.0, 56.66666666666667)"
06-01-2023 14:48:23.528050,"(5.5, 8.8, 6.6000000000000005)","(4.2, 7.6, 5.35)","(4.0, 5.8, 5.392857142857142)","(10.0, 19.5, 15.041666666666668)","(8.5, 25.0, 13.799999999999999)","(2.9, 4.8, 3.55)","(19.0, 85.0, 56.66666666666667)"
06-01-2023 14:48:25.096386,"(5.5, 8.8, 6.6000000000000005)","(4.2, 7.6, 5.35)","(4.0, 5.8, 5.392857142857142)","(10.0, 19.5, 15.041666666666668)","(8.5, 25.0, 13.799999999999999)","(2.9, 4.8, 3.5375)","(19.0, 85.0, 56.66666666666667)"
06-01-2023 14:48:26.425737,"(5.5, 8.8, 6.6000000000000005)","(4.2, 7.6, 5.35)","(4.0, 5.8, 5.392857142857142)","(10.0, 19.5, 15.041666666666668)","(8.5, 25.0, 13.799999999999999)","(2.9, 4.7, 3.5375)","(19.0, 85.0, 56.66666666666667)"
06-01-2023 14:48:28.037692,"(5.5, 8.8, 6.325)","(4.2, 7.6, 5.08)","(4.0, 5.8, 5.392857142857142)","(10.0, 19.5, 15.041666666666668)","(8.5, 25.0, 13.799999999999999)","(2.9, 4.7, 3.5375)","(19.0, 85.0, 56.66666666666667)"
06-01-2023 14:48:29.276418,"(5.5, 8.8, 6.325)","(4.2, 7.6, 5.08)","(4.0, 5.8, 5.392857142857142)","(10.0, 19.5, 15.041666666666668)","(8.5, 25.0, 13.799999999999999)","(2.9, 4.7, 3.5375)","(19.0, 85.0, 56.66666666666667)"
06-01-2023 14:48:30.695053,"(5.5, 8.8, 6.325)","(4.2, 7.6, 5.08)","(4.0, 5.8, 5.07)","(10.0, 19.5, 15.041666666666668)","(8.5, 25.0, 13.799999999999999)","(2.9, 4.7, 3.9000000000000004)","(19.0, 85.0, 56.66666666666667)"
06-01-2023 14:48:32.033995,"(5.5, 8.8, 6.325)","(4.2, 7.6, 5.08)","(4.0, 5.7, 5.373333333333333)","(10.0, 19.5, 15.041666666666668)","(8.5, 25.0, 13.799999999999999)","(2.9, 4.7, 3.9000000000000004)","(19.0, 85.0, 56.66666666666667)"
06-01-2023 14:48:33.559018,"(5.5, 8.8, 6.325)","(4.2, 7.6, 5.08)","(4.0, 5.6, 5.373333333333333)","(10.0, 19.5, 15.041666666666668)","(8.5, 25.0, 13.799999999999999)","(2.9, 4.7, 3.9000000000000004)","(19.0, 85.0, 56.66666666666667)"
06-01-2023 14:48:35.172386,"(5.5, 8.8, 6.325)","(4.2, 7.6, 5.08)","(4.0, 5.6, 5.373333333333333)","(10.0, 19.5, 17.122222222222224)","(8.5, 25.0, 13.799999999999999)","(2.9, 4.7, 3.9000000000000004)","(19.0, 85.0, 54.09090909090909)"
06-01-2023 14:48:36.580241,"(5.5, 8.8, 6.325)","(4.2, 7.6, 5.08)","(4.0, 5.6, 5.373333333333333)","(10.0, 19.5, 17.122222222222224)","(8.5, 25.0, 13.799999999999999)","(2.9, 4.7, 3.9000000000000004)","(19.0, 85.0, 56.66666666666667)"
06-01-2023 14:48:37.959064,"(5.5, 8.8, 6.325)","(4.2, 7.6, 5.08)","(4.0, 5.6, 5.373333333333333)","(10.0, 19.5, 17.122222222222224)","(8.5, 25.0, 13.799999999999999)","(2.9, 4.7, 3.9000000000000004)","(19.0, 85.0, 56.66666666666667)"
06-01-2023 14:48:39.268219,"(5.5, 8.8, 6.325)","(4.2, 7.6, 5.08)","(4.0, 5.6, 5.373333333333333)","(10.0, 19.5, 17.122222222222224)","(8.5, 25.0, 13.799999999999999)","(2.9, 4.7, 3.9000000000000004)","(19.0, 85.0, 56.66666666666667)"
06-01-2023 14:48:40.583955,"(5.5, 8.8, 6.325)","(4.2, 7.6, 5.1499999999999995)","(4.0, 5.6, 5.373333333333333)","(10.0, 19.5, 17.122222222222224)","(8.5, 25.0, 13.799999999999999)","(2.9, 4.7, 3.9000000000000004)","(19.0, 85.0, 56.66666666666667)"
06-01-2023 14:48:41.857941,"(5.5, 8.8, 6.325)","(4.2, 7.6, 5.220000000000001)","(4.0, 5.6, 5.373333333333333)","(10.0, 19.5, 17.122222222222224)","(8.5, 25.0, 18.28)","(2.9, 4.7, 3.9000000000000004)","(19.0, 85.0, 56.66666666666667)"
06-01-2023 14:48:43.136365,"(5.5, 8.6, 6.533333333333333)","(4.2, 7.6, 5.220000000000001)","(4.0, 5.6, 5.373333333333333)","(10.0, 19.5, 17.122222222222224)","(8.5, 25.0, 14.466666666666667)","(2.9, 4.7, 3.9000000000000004)","(19.0, 85.0, 56.66666666666667)"
06-01-2023 14:48:44.367972,"(5.5, 8.6, 6.533333333333333)","(4.2, 7.6, 5.220000000000001)","(4.0, 5.6, 5.373333333333333)","(10.0, 19.5, 17.75)","(8.5, 27.0, 14.466666666666667)","(2.9, 4.7, 3.3)","(19.0, 85.0, 47.5)"
06-01-2023 14:48:45.737120,"(5.5, 8.6, 6.533333333333333)","(4.2, 7.6, 5.220000000000001)","(4.0, 5.6, 5.373333333333333)","(10.0, 19.5, 17.75)","(8.5, 27.0, 14.466666666666667)","(2.9, 4.8, 3.675)","(19.0, 85.0, 56.875)"
06-01-2023 14:48:47.025184,"(5.5, 8.6, 6.533333333333333)","(4.2, 7.6, 5.220000000000001)","(4.0, 5.6, 5.373333333333333)","(10.0, 19.5, 17.75)","(8.5, 27.0, 14.466666666666667)","(2.9, 4.8, 3.675)","(19.0, 85.0, 59.03846153846154)"
06-01-2023 14:48:48.252150,"(5.5, 8.6, 6.533333333333333)","(4.2, 7.6, 5.220000000000001)","(4.0, 5.6, 4.55)","(10.0, 19.5, 15.379999999999999)","(8.5, 27.0, 14.466666666666667)","(2.9, 4.8, 3.675)","(19.0, 85.0, 59.03846153846154)"
06-01-2023 14:48:50.057278,"(5.5, 8.6, 6.533333333333333)","(4.2, 7.6, 5.220000000000001)","(4.0, 5.6, 4.55)","(10.0, 19.5, 16.55)","(8.5, 27.0, 11.057142857142857)","(2.9, 4.8, 3.675)","(19.0, 85.0, 59.03846153846154)"
06-01-2023 14:48:51.311852,"(5.5, 8.6, 6.533333333333333)","(4.2, 7.6, 5.220000000000001)","(4.0, 5.6, 4.55)","(10.0, 19.0, 16.55)","(8.5, 27.0, 11.057142857142857)","(2.9, 4.8, 3.675)","(19.0, 85.0, 59.03846153846154)"
06-01-2023 14:48:52.597325,"(5.5, 8.6, 6.533333333333333)","(4.2, 7.6, 5.220000000000001)","(4.0, 5.6, 4.55)","(10.0, 19.0, 16.55)","(8.5, 27.0, 11.057142857142857)","(2.9, 4.8, 3.675)","(19.0, 85.0, 37.14285714285714)"
06-01-2023 14:48:53.823153,"(5.5, 8.6, 6.533333333333333)","(4.2, 7.6, 5.220000000000001)","(4.0, 5.6, 4.55)","(10.0, 19.0, 16.55)","(8.5, 27.0, 11.057142857142857)","(2.9, 4.8, 3.675)","(19.0, 85.0, 37.14285714285714)"
06-01-2023 14:48:55.038289,"(5.5, 8.6, 6.533333333333333)","(4.2, 7.6, 4.7368421052631575)","(4.0, 5.6, 4.938888888888888)","(10.0, 19.0, 16.55)","(8.5, 27.0, 11.057142857142857)","(2.9, 4.8, 3.675)","(19.0, 85.0, 37.14285714285714)"
06-01-2023 14:48:56.282716,"(5.5, 8.6, 6.533333333333333)","(4.2, 7.6, 4.7368421052631575)","(4.0, 5.6, 5.005)","(10.0, 19.0, 16.55)","(8.5, 27.0, 11.057142857142857)","(2.9, 4.8, 3.675)","(19.0, 85.0, 37.14285714285714)"
06-01-2023 14:48:57.498783,"(5.5, 8.6, 6.533333333333333)","(4.2, 7.6, 4.71)","(4.0, 5.6, 5.005)","(10.0, 19.0, 16.55)","(8.5, 27.0, 11.057142857142857)","(2.9, 4.8, 3.675)","(19.0, 85.0, 37.14285714285714)"
06-01-2023 14:48:58.691238,"(5.5, 8.6, 6.533333333333333)","(4.2, 7.6, 6.6000000000000005)","(4.0, 5.6, 5.005)","(10.0, 19.0, 16.55)","(8.5, 27.0, 11.057142857142857)","(2.9, 4.8, 3.675)","(19.0, 85.0, 37.14285714285714)"
06-01-2023 14:48:59.913521,"(5.5, 8.6, 6.533333333333333)","(4.2, 7.4, 6.6000000000000005)","(4.0, 5.6, 5.005)","(10.0, 19.0, 16.55)","(8.5, 27.0, 11.057142857142857)","(2.9, 4.8, 3.675)","(19.0, 85.0, 37.14285714285714)"
06-01-2023 14:49:01.149801,"(5.5, 8.6, 6.533333333333333)","(4.2, 7.4, 5.571428571428571)","(4.0, 5.6, 5.005)","(10.0, 19.0, 16.55)","(8.5, 27.0, 11.057142857142857)","(2.9, 4.8, 3.675)","(19.0, 85.0, 37.14285714285714)"
06-01-2023 14:49:02.356503,"(5.5, 8.6, 6.6)","(4.2, 7.4, 5.16)","(4.0, 5.6, 5.005)","(10.0, 19.0, 17.775)","(8.5, 27.0, 11.057142857142857)","(2.9, 4.8, 3.675)","(19.0, 85.0, 46.714285714285715)"
06-01-2023 14:49:03.580030,"(5.5, 8.6, 6.6)","(4.2, 7.4, 5.16)","(4.0, 5.6, 5.005)","(10.0, 19.0, 17.775)","(8.5, 27.0, 11.057142857142857)","(2.9, 4.8, 3.675)","(19.0, 85.0, 31.8)"
06-01-2023 14:49:04.841343,"(5.5, 8.6, 6.6)","(4.2, 7.4, 5.09)","(4.0, 5.6, 5.005)","(10.0, 19.5, 17.439999999999998)","(8.5, 27.0, 15.375)","(2.9, 4.8, 3.675)","(19.0, 85.0, 31.8)"
06-01-2023 14:49:06.044636,"(5.5, 8.6, 6.6)","(4.2, 7.4, 5.09)","(4.0, 5.6, 5.005)","(10.0, 19.5, 17.439999999999998)","(8.5, 27.0, 15.375)","(2.9, 4.8, 3.675)","(19.0, 85.0, 31.8)"
06-01-2023 14:49:07.177121,"(5.5, 8.6, 6.6)","(4.2, 7.4, 5.09)","(4.0, 5.6, 5.005)","(10.0, 19.5, 17.439999999999998)","(8.5, 27.0, 17.9)","(2.9, 4.8, 3.675)","(19.0, 85.0, 31.8)"
06-01-2023 14:49:08.303486,"(5.5, 8.6, 6.6)","(4.2, 7.4, 5.09)","(4.0, 5.6, 5.005)","(10.0, 19.5, 17.439999999999998)","(8.5, 27.0, 20.0)","(2.9, 4.8, 3.675)","(19.0, 85.0, 31.8)"
06-01-2023 14:49:09.362544,"(5.5, 8.6, 6.6)","(4.2, 7.4, 5.09)","(4.0, 5.6, 5.005)","(10.0, 19.5, 17.439999999999998)","(8.5, 27.0, 20.0)","(2.9, 4.8, 3.675)","(19.0, 85.0, 31.4)"
06-01-2023 14:49:10.382449,"(5.5, 8.6, 6.6)","(4.2, 7.4, 5.09)","(4.0, 5.6, 5.005)","(10.0, 19.5, 17.439999999999998)","(8.5, 27.0, 15.75)","(2.9, 4.8, 3.675)","(19.0, 85.0, 31.4)"
06-01-2023 14:49:11.467935,"(5.5, 8.6, 6.6)","(4.2, 7.4, 5.09)","(4.0, 5.6, 5.005)","(10.0, 19.5, 17.439999999999998)","(8.5, 27.0, 20.153846153846153)","(2.9, 4.8, 3.675)","(19.0, 85.0, 31.4)"
06-01-2023 14:49:12.557151,"(5.5, 8.6, 6.6)","(4.2, 7.4, 5.09)","(4.0, 5.6, 5.005)","(10.0, 19.5, 17.439999999999998)","(8.5, 27.0, 20.153846153846153)","(2.9, 4.8, 3.675)","(19.0, 85.0, 31.4)"
06-01-2023 14:49:13.627120,"(5.5, 8.6, 6.6)","(4.2, 7.4, 5.09)","(4.0, 5.6, 5.005)","(10.0, 19.5, 17.439999999999998)","(8.5, 27.0, 20.153846153846153)","(2.9, 4.8, 3.675)","(19.0, 85.0, 31.4)"
06-01-2023 14:49:14.678254,"(5.5, 8.6, 6.6)","(4.2, 7.4, 5.09)","(4.0, 5.6, 5.005)","(10.0, 19.5, 18.70769230769231)","(8.5, 27.0, 20.153846153846153)","(2.9, 4.8, 3.675)","(19.0, 85.0, 36.27272727272727)"
06-01-2023 14:49:15.747760,"(5.5, 8.6, 6.6)","(4.2, 7.4, 5.09)","(4.0, 5.6, 5.005)","(10.0, 19.5, 18.70769230769231)","(8.5, 27.0, 20.153846153846153)","(2.9, 4.8, 3.675)","(19.0, 85.0, 36.27272727272727)"
06-01-2023 14:49:16.853514,"(5.5, 8.6, 6.6)","(4.2, 7.4, 5.09)","(4.0, 5.6, 5.005)","(10.0, 19.5, 18.70769230769231)","(8.5, 27.0, 20.153846153846153)","(2.9, 4.8, 3.675)","(19.0, 85.0, 36.27272727272727)"
06-01-2023 14:49:17.945535,"(5.5, 8.6, 6.6)","(4.2, 7.4, 5.09)","(4.0, 5.6, 5.005)","(10.0, 19.5, 18.70769230769231)","(8.5, 27.0, 20.153846153846153)","(2.9, 4.8, 3.675)","(19.0, 85.0, 36.27272727272727)"
06-01-2023 14:49:19.065545,"(5.5, 8.6, 6.6)","(4.2, 7.4, 5.09)","(4.0, 5.6, 5.005)","(10.0, 19.5, 18.737037037037037)","(8.5, 27.0, 23.439999999999998)","(2.9, 4.8, 3.675)","(19.0, 85.0, 36.27272727272727)"
06-01-2023 14:49:20.179763,"(5.5, 8.6, 6.6)","(4.2, 7.4, 5.09)","(4.0, 5.6, 5.005)","(10.0, 19.5, 18.737037037037037)","(8.5, 27.0, 23.439999999999998)","(2.9, 4.8, 3.675)","(19.0, 85.0, 36.27272727272727)"
06-01-2023 14:49:21.252447,"(5.5, 8.8, 7.2)","(4.2, 6.4, 4.866666666666666)","(4.0, 5.6, 5.005)","(10.0, 19.5, 18.737037037037037)","(8.5, 27.0, 23.439999999999998)","(2.9, 4.8, 3.675)","(19.0, 85.0, 36.27272727272727)"
06-01-2023 14:49:22.283519,"(5.5, 8.8, 7.2)","(4.2, 6.4, 4.866666666666666)","(4.0, 5.6, 5.005)","(10.0, 19.5, 18.737037037037037)","(8.5, 27.0, 23.439999999999998)","(2.9, 4.8, 3.675)","(19.0, 85.0, 36.27272727272727)"
06-01-2023 14:49:23.306510,"(5.5, 8.8, 7.2)","(4.2, 6.4, 4.866666666666666)","(4.0, 5.6, 5.005)","(10.0, 19.5, 18.737037037037037)","(8.5, 27.0, 23.439999999999998)","(2.9, 4.8, 3.675)","(19.0, 85.0, 36.27272727272727)"
06-01-2023 14:49:24.573329,"(5.5, 8.8, 8.342857142857143)","(4.2, 6.4, 4.463157894736842)","(4.0, 5.6, 5.203333333333333)","(10.0, 19.5, 18.737037037037037)","(8.5, 27.0, 23.439999999999998)","(2.9, 4.8, 3.283333333333333)","(19.0, 85.0, 36.27272727272727)"
06-01-2023 14:49:26.054121,"(5.5, 8.8, 8.342857142857143)","(4.2, 6.4, 5.359999999999999)","(4.0, 5.6, 4.355555555555555)","(10.0, 19.5, 18.943243243243245)","(8.5, 27.0, 15.777777777777779)","(2.9, 3.85, 3.283333333333333)","(19.0, 85.0, 36.27272727272727)"
06-01-2023 14:49:27.188802,"(5.5, 8.8, 8.342857142857143)","(4.2, 6.2, 5.359999999999999)","(4.0, 5.6, 4.355555555555555)","(10.0, 19.5, 18.943243243243245)","(8.5, 24.0, 15.777777777777779)","(2.9, 3.85, 3.7192307692307693)","(19.0, 85.0, 59.47619047619048)"
06-01-2023 14:49:28.429928,"(5.5, 8.8, 8.266666666666667)","(4.2, 6.2, 5.359999999999999)","(4.0, 5.6, 4.355555555555555)","(10.0, 19.5, 18.943243243243245)","(8.5, 24.0, 15.777777777777779)","(2.9, 3.85, 3.7192307692307693)","(19.0, 85.0, 59.47619047619048)"
06-01-2023 14:49:29.570299,"(5.5, 8.8, 8.266666666666667)","(4.2, 6.2, 5.359999999999999)","(4.0, 5.6, 4.355555555555555)","(10.0, 19.5, 18.943243243243245)","(8.5, 24.0, 15.777777777777779)","(2.9, 3.85, 3.7192307692307693)","(19.0, 85.0, 59.47619047619048)"
06-01-2023 14:49:30.580044,"(5.5, 8.8, 8.266666666666667)","(4.2, 6.2, 5.359999999999999)","(4.0, 5.6, 4.316666666666666)","(10.0, 19.5, 18.943243243243245)","(8.5, 24.0, 15.777777777777779)","(2.9, 3.85, 3.7192307692307693)","(19.0, 85.0, 59.47619047619048)"
06-01-2023 14:49:31.692124,"(5.5, 8.8, 8.266666666666667)","(4.2, 6.2, 5.359999999999999)","(4.0, 5.6, 4.316666666666666)","(10.0, 19.5, 18.943243243243245)","(8.5, 24.0, 15.777777777777779)","(2.9, 3.85, 3.7192307692307693)","(19.0, 85.0, 59.47619047619048)"
06-01-2023 14:49:32.859416,"(5.5, 8.8, 8.266666666666667)","(4.2, 6.2, 5.359999999999999)","(4.0, 5.6, 4.316666666666666)","(10.0, 19.5, 12.766666666666667)","(8.5, 24.0, 15.777777777777779)","(2.9, 3.85, 3.7192307692307693)","(19.0, 85.0, 59.47619047619048)"
06-01-2023 14:49:33.964512,"(5.5, 8.8, 8.266666666666667)","(4.2, 6.2, 5.359999999999999)","(4.0, 5.6, 4.316666666666666)","(10.0, 19.5, 12.766666666666667)","(8.5, 24.0, 10.727272727272727)","(2.9, 3.85, 3.7192307692307693)","(19.0, 85.0, 59.47619047619048)"
06-01-2023 14:49:35.031970,"(5.5, 8.8, 8.266666666666667)","(4.2, 6.2, 4.4937499999999995)","(4.0, 5.6, 4.992105263157894)","(10.0, 18.5, 17.741666666666667)","(8.5, 24.0, 10.727272727272727)","(2.9, 3.85, 3.7192307692307693)","(19.0, 85.0, 77.8)"
06-01-2023 14:49:36.079320,"(5.5, 8.8, 8.266666666666667)","(4.2, 6.2, 4.4937499999999995)","(4.0, 5.6, 4.433333333333333)","(10.0, 18.5, 17.741666666666667)","(8.5, 24.0, 10.727272727272727)","(2.9, 3.85, 3.7192307692307693)","(19.0, 110.0, 77.8)"
06-01-2023 14:49:37.082818,"(5.5, 8.8, 8.266666666666667)","(4.2, 6.2, 4.4937499999999995)","(4.0, 5.6, 4.433333333333333)","(10.0, 18.5, 17.3875)","(8.5, 24.0, 10.727272727272727)","(2.9, 3.85, 3.7192307692307693)","(19.0, 110.0, 77.8)"
06-01-2023 14:49:38.165259,"(5.5, 8.8, 8.266666666666667)","(4.2, 6.2, 4.4937499999999995)","(4.0, 5.6, 4.355555555555555)","(10.0, 18.5, 17.511111111111113)","(8.5, 24.0, 10.727272727272727)","(2.9, 3.85, 3.7192307692307693)","(19.0, 110.0, 77.8)"
06-01-2023 14:49:39.309426,"(5.5, 8.8, 8.266666666666667)","(4.2, 6.2, 4.4937499999999995)","(4.0, 5.6, 4.8533333333333335)","(10.0, 18.5, 16.375)","(8.5, 24.0, 10.727272727272727)","(2.9, 3.85, 3.340909090909091)","(19.0, 110.0, 77.8)"
06-01-2023 14:49:40.361251,"(5.5, 8.8, 8.266666666666667)","(4.2, 6.2, 4.4937499999999995)","(4.0, 5.6, 4.8533333333333335)","(10.0, 18.5, 17.4375)","(8.5, 24.0, 10.727272727272727)","(2.9, 3.85, 3.3166666666666664)","(19.0, 110.0, 29.9375)"
06-01-2023 14:49:41.516689,"(5.5, 8.8, 8.266666666666667)","(4.2, 6.2, 4.4937499999999995)","(4.0, 5.6, 4.8533333333333335)","(10.0, 18.5, 17.4375)","(8.5, 24.0, 10.727272727272727)","(2.9, 3.85, 3.3166666666666664)","(19.0, 110.0, 45.95)"
06-01-2023 14:49:42.563911,"(5.5, 8.8, 8.266666666666667)","(4.2, 6.2, 4.4937499999999995)","(4.0, 5.6, 4.8533333333333335)","(10.0, 18.5, 17.4375)","(8.5, 24.0, 10.727272727272727)","(2.9, 3.85, 3.3166666666666664)","(19.0, 110.0, 45.95)"
06-01-2023 14:49:43.630581,"(5.5, 8.8, 8.266666666666667)","(4.2, 6.2, 4.4937499999999995)","(4.0, 5.6, 5.151999999999999)","(10.0, 18.5, 18.02777777777778)","(8.5, 24.0, 10.727272727272727)","(2.9, 3.85, 3.3166666666666664)","(19.0, 110.0, 45.95)"
06-01-2023 14:49:44.755090,"(5.5, 8.8, 8.266666666666667)","(4.2, 6.2, 4.8)","(4.0, 5.6, 5.151999999999999)","(10.0, 18.5, 17.96875)","(8.5, 24.0, 12.120000000000001)","(2.9, 3.85, 3.559090909090909)","(19.0, 110.0, 45.95)"
06-01-2023 14:49:45.871059,"(5.5, 8.8, 8.18)","(4.2, 6.0, 4.733333333333333)","(4.0, 5.6, 5.151999999999999)","(10.0, 18.5, 17.96875)","(8.5, 23.0, 12.120000000000001)","(2.9, 3.85, 3.559090909090909)","(19.0, 110.0, 46.3)"
06-01-2023 14:49:46.998165,"(5.5, 8.8, 8.18)","(4.2, 6.0, 5.123076923076923)","(4.0, 5.6, 5.151999999999999)","(10.0, 18.5, 17.96875)","(8.5, 23.0, 12.120000000000001)","(2.9, 3.85, 3.559090909090909)","(19.0, 110.0, 61.0)"
06-01-2023 14:49:48.099430,"(5.5, 8.8, 8.18)","(4.2, 6.0, 5.123076923076923)","(4.0, 5.6, 5.151999999999999)","(10.0, 18.5, 17.96875)","(8.5, 23.0, 12.120000000000001)","(2.9, 3.85, 3.559090909090909)","(19.0, 110.0, 64.5)"
06-01-2023 14:49:49.205591,"(5.5, 8.8, 8.18)","(4.2, 6.0, 5.123076923076923)","(4.0, 5.6, 5.51578947368421)","(10.0, 18.5, 16.9)","(8.5, 23.0, 12.120000000000001)","(2.9, 3.85, 3.4944444444444445)","(19.0, 110.0, 64.5)"
06-01-2023 14:49:50.267244,"(5.5, 8.8, 8.307692307692308)","(4.2, 6.0, 5.4)","(4.0, 5.7, 5.610526315789474)","(10.0, 18.5, 16.9)","(8.5, 23.0, 12.120000000000001)","(2.9, 3.85, 3.4944444444444445)","(19.0, 110.0, 64.5)"
06-01-2023 14:49:51.215342,"(5.5, 8.8, 8.307692307692308)","(4.2, 6.0, 5.4)","(4.0, 5.8, 5.542857142857143)","(10.0, 18.5, 16.625)","(8.5, 23.0, 12.120000000000001)","(2.9, 3.85, 3.55)","(19.0, 110.0, 64.5)"
06-01-2023 14:49:52.270814,"(5.5, 8.8, 8.307692307692308)","(4.2, 6.0, 5.335)","(4.0, 5.8, 5.554545454545455)","(10.0, 18.5, 16.625)","(8.5, 23.0, 12.120000000000001)","(2.9, 3.85, 3.55)","(19.0, 110.0, 64.5)"
06-01-2023 14:49:53.406805,"(5.5, 8.8, 8.307692307692308)","(4.2, 6.0, 5.335)","(4.0, 5.8, 5.242307692307692)","(10.0, 18.5, 16.625)","(8.5, 23.0, 12.120000000000001)","(2.9, 3.85, 3.55)","(19.0, 110.0, 64.5)"
06-01-2023 14:49:54.514657,"(5.5, 8.8, 8.307692307692308)","(4.2, 6.0, 4.923333333333333)","(4.0, 5.7, 5.242307692307692)","(10.0, 18.5, 16.625)","(8.5, 23.0, 12.120000000000001)","(2.9, 3.85, 3.7772727272727273)","(19.0, 110.0, 64.5)"
06-01-2023 14:49:55.753946,"(5.5, 8.8, 8.307692307692308)","(4.2, 6.0, 4.923333333333333)","(4.0, 5.6, 5.447619047619047)","(10.0, 18.5, 18.0)","(8.5, 23.0, 10.306666666666667)","(2.9, 3.85, 3.7772727272727273)","(19.0, 110.0, 83.45833333333333)"
06-01-2023 14:49:56.971294,"(5.5, 8.8, 8.307692307692308)","(4.2, 6.0, 4.923333333333333)","(4.0, 5.6, 5.447619047619047)","(10.0, 18.5, 18.0)","(8.5, 23.0, 10.306666666666667)","(2.9, 3.85, 3.7772727272727273)","(19.0, 110.0, 83.45833333333333)"
06-01-2023 14:49:58.151078,"(5.5, 8.8, 8.307692307692308)","(4.2, 6.0, 4.923333333333333)","(4.0, 5.6, 5.554545454545455)","(10.0, 18.5, 18.0)","(8.5, 23.0, 10.306666666666667)","(2.9, 3.85, 3.7772727272727273)","(19.0, 110.0, 74.08000000000001)"
06-01-2023 14:49:59.579748,"(5.5, 8.8, 8.307692307692308)","(4.2, 6.0, 4.9375)","(4.0, 5.8, 4.257142857142857)","(10.0, 18.5, 18.0)","(8.5, 23.0, 10.306666666666667)","(3.0, 3.85, 3.3625)","(19.0, 100.0, 74.08000000000001)"
06-01-2023 14:50:00.851458,"(5.5, 8.8, 8.307692307692308)","(4.2, 6.0, 4.9375)","(4.0, 5.2, 4.257142857142857)","(10.0, 18.5, 18.0)","(8.5, 23.0, 10.306666666666667)","(3.0, 3.55, 3.3625)","(19.0, 100.0, 74.08000000000001)"
06-01-2023 14:50:01.899356,"(5.5, 8.8, 8.307692307692308)","(4.2, 6.0, 4.9375)","(4.0, 5.2, 4.257142857142857)","(10.0, 18.5, 18.0)","(8.5, 23.0, 10.306666666666667)","(3.0, 3.55, 3.3625)","(19.0, 100.0, 74.08000000000001)"
06-01-2023 14:50:03.020730,"(5.5, 8.8, 8.307692307692308)","(4.2, 6.0, 4.9375)","(4.0, 5.2, 4.257142857142857)","(10.0, 18.5, 18.0)","(8.5, 23.0, 10.306666666666667)","(3.0, 3.55, 3.783333333333333)","(19.0, 100.0, 74.08000000000001)"
