,Mr Blue Sky,Moth Rocks,Impress Browning,Claretown Ryan,Explosive Debt,Swift Robert,Roxy Ouzo,Fabs Udon
11-01-2023 19:33:57.137473,"(1.65, 1.85, 1.8474193548387097)","(8.5, 12.0, 11.4)","(9.0, 15.0, 12.666666666666666)","(11.0, 50.0, 49.333333333333336)","(10.0, 17.5, 14.35)","(21.0, 65.0, 62.0)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.694444444444445)"
11-01-2023 19:33:58.361944,"(1.65, 1.85, 1.8474193548387097)","(8.5, 12.0, 11.4)","(9.0, 15.0, 12.666666666666666)","(11.0, 55.0, 49.333333333333336)","(10.0, 17.5, 14.35)","(21.0, 65.0, 62.0)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.694444444444445)"
11-01-2023 19:33:59.556786,"(1.65, 1.85, 1.8474193548387097)","(8.5, 12.0, 11.4)","(9.0, 15.0, 12.666666666666666)","(11.0, 55.0, 49.333333333333336)","(10.0, 17.5, 14.35)","(21.0, 65.0, 62.0)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.694444444444445)"
11-01-2023 19:34:00.762458,"(1.65, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.875)","(9.0, 15.0, 12.666666666666666)","(11.0, 55.0, 49.333333333333336)","(10.0, 17.5, 14.35)","(21.0, 65.0, 62.0)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.694444444444445)"
11-01-2023 19:34:01.957154,"(1.65, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.875)","(9.0, 15.0, 12.666666666666666)","(11.0, 55.0, 49.333333333333336)","(10.0, 17.5, 14.35)","(21.0, 65.0, 62.0)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.694444444444445)"
11-01-2023 19:34:03.188506,"(1.65, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.875)","(9.0, 15.0, 12.951219512195122)","(11.0, 55.0, 49.333333333333336)","(10.0, 17.5, 14.35)","(21.0, 65.0, 62.0)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.694444444444445)"
11-01-2023 19:34:04.490799,"(1.65, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.875)","(9.0, 15.0, 12.951219512195122)","(11.0, 55.0, 47.5)","(10.0, 17.5, 14.35)","(21.0, 65.0, 62.0)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.694444444444445)"
11-01-2023 19:34:05.794324,"(1.65, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.875)","(9.0, 15.0, 12.951219512195122)","(11.0, 55.0, 47.5)","(10.0, 17.5, 14.35)","(21.0, 65.0, 61.6)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.661538461538461)"
11-01-2023 19:34:07.066207,"(1.65, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.875)","(9.0, 15.0, 12.951219512195122)","(11.0, 55.0, 47.5)","(10.0, 17.5, 14.35)","(21.0, 70.0, 61.6)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.694444444444445)"
11-01-2023 19:34:08.463546,"(1.65, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.951219512195122)","(11.0, 55.0, 47.5)","(10.0, 17.5, 14.35)","(21.0, 70.0, 62.69565217391305)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.694444444444445)"
11-01-2023 19:34:09.913850,"(1.65, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.951219512195122)","(11.0, 55.0, 47.5)","(10.0, 17.5, 14.35)","(21.0, 70.0, 62.69565217391305)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.694444444444445)"
11-01-2023 19:34:11.189535,"(1.65, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.951219512195122)","(11.0, 55.0, 47.5)","(10.0, 17.5, 14.35)","(21.0, 70.0, 62.69565217391305)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.694444444444445)"
11-01-2023 19:34:12.500303,"(1.65, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.951219512195122)","(11.0, 55.0, 47.5)","(10.0, 17.5, 14.35)","(21.0, 70.0, 62.69565217391305)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.694444444444445)"
11-01-2023 19:34:13.841867,"(1.65, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.951219512195122)","(11.0, 55.0, 49.333333333333336)","(10.0, 17.5, 14.35)","(21.0, 70.0, 62.69565217391305)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.694444444444445)"
11-01-2023 19:34:15.174845,"(1.6, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.951219512195122)","(11.0, 55.0, 49.333333333333336)","(10.0, 17.5, 14.35)","(21.0, 70.0, 62.69565217391305)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.694444444444445)"
11-01-2023 19:34:16.437078,"(1.6, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.951219512195122)","(11.0, 55.0, 49.333333333333336)","(10.0, 17.5, 14.35)","(21.0, 70.0, 62.69565217391305)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.694444444444445)"
11-01-2023 19:34:17.659568,"(1.6, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.951219512195122)","(11.0, 55.0, 47.5)","(10.0, 17.5, 14.35)","(21.0, 70.0, 60.666666666666664)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.694444444444445)"
11-01-2023 19:34:18.768125,"(1.6, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.951219512195122)","(11.0, 55.0, 47.5)","(10.0, 17.5, 14.35)","(21.0, 70.0, 60.666666666666664)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.694444444444445)"
11-01-2023 19:34:19.922410,"(1.6, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.951219512195122)","(11.0, 55.0, 47.5)","(10.0, 17.5, 14.35)","(21.0, 70.0, 60.666666666666664)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.694444444444445)"
11-01-2023 19:34:21.116181,"(1.6, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.951219512195122)","(11.0, 55.0, 47.5)","(10.0, 17.5, 14.35)","(21.0, 70.0, 60.666666666666664)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.694444444444445)"
11-01-2023 19:34:22.345661,"(1.6, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.951219512195122)","(11.0, 55.0, 47.5)","(10.0, 17.5, 14.35)","(21.0, 70.0, 60.666666666666664)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.694444444444445)"
11-01-2023 19:34:23.609917,"(1.6, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.951219512195122)","(11.0, 55.0, 47.5)","(10.0, 17.5, 14.35)","(21.0, 70.0, 60.666666666666664)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.675)"
11-01-2023 19:34:24.760252,"(1.6, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.878787878787879)","(11.0, 55.0, 47.5)","(10.0, 17.5, 14.35)","(21.0, 70.0, 60.666666666666664)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.675)"
11-01-2023 19:34:25.861309,"(1.6, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.878787878787879)","(11.0, 55.0, 47.5)","(10.0, 17.5, 14.35)","(21.0, 70.0, 60.666666666666664)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.675)"
11-01-2023 19:34:27.076345,"(1.6, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.878787878787879)","(11.0, 55.0, 47.5)","(10.0, 17.5, 14.35)","(21.0, 70.0, 60.666666666666664)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.675)"
11-01-2023 19:34:28.343734,"(1.6, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.878787878787879)","(11.0, 55.0, 47.5)","(10.0, 17.5, 14.35)","(21.0, 70.0, 60.666666666666664)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.675)"
11-01-2023 19:34:29.636173,"(1.6, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.878787878787879)","(11.0, 55.0, 47.5)","(10.0, 17.5, 14.35)","(21.0, 70.0, 60.666666666666664)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.675)"
11-01-2023 19:34:30.880899,"(1.6, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.878787878787879)","(11.0, 55.0, 47.5)","(10.0, 17.5, 14.35)","(21.0, 70.0, 60.666666666666664)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.675)"
11-01-2023 19:34:32.170776,"(1.6, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.878787878787879)","(11.0, 55.0, 50.0)","(10.0, 17.5, 14.35)","(21.0, 70.0, 60.666666666666664)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.675)"
11-01-2023 19:34:33.469083,"(1.6, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.878787878787879)","(11.0, 55.0, 48.5)","(10.0, 17.5, 14.35)","(21.0, 70.0, 60.666666666666664)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.675)"
11-01-2023 19:34:34.665080,"(1.6, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.878787878787879)","(11.0, 55.0, 48.5)","(10.0, 17.5, 14.35)","(21.0, 70.0, 60.666666666666664)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.675)"
11-01-2023 19:34:35.969704,"(1.6, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.878787878787879)","(11.0, 55.0, 48.5)","(10.0, 17.5, 14.35)","(21.0, 70.0, 61.1578947368421)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.675)"
11-01-2023 19:34:37.225983,"(1.6, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.878787878787879)","(11.0, 55.0, 48.5)","(10.0, 17.5, 14.35)","(21.0, 70.0, 61.1578947368421)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.675)"
11-01-2023 19:34:38.484466,"(1.6, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.878787878787879)","(11.0, 55.0, 48.5)","(10.0, 17.5, 14.35)","(21.0, 70.0, 61.1578947368421)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.675)"
11-01-2023 19:34:39.614618,"(1.6, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.878787878787879)","(11.0, 55.0, 48.5)","(10.0, 17.5, 14.35)","(21.0, 70.0, 61.1578947368421)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.675)"
11-01-2023 19:34:40.885249,"(1.6, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.878787878787879)","(11.0, 55.0, 48.5)","(10.0, 17.5, 14.35)","(21.0, 70.0, 61.1578947368421)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.675)"
11-01-2023 19:34:42.161630,"(1.6, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.454545454545455)","(11.0, 55.0, 48.5)","(10.0, 17.5, 14.35)","(21.0, 70.0, 61.1578947368421)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.675)"
11-01-2023 19:34:43.490230,"(1.6, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.666666666666666)","(11.0, 55.0, 48.5)","(10.0, 17.5, 14.35)","(21.0, 70.0, 61.1578947368421)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.675)"
11-01-2023 19:34:44.839210,"(1.6, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.666666666666666)","(11.0, 55.0, 48.5)","(10.0, 17.5, 14.35)","(21.0, 70.0, 61.1578947368421)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.675)"
11-01-2023 19:34:46.127209,"(1.6, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.666666666666666)","(11.0, 55.0, 50.0)","(10.0, 17.5, 16.428571428571427)","(21.0, 70.0, 61.1578947368421)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.675)"
11-01-2023 19:34:47.320032,"(1.6, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.666666666666666)","(11.0, 55.0, 50.0)","(10.0, 17.0, 16.428571428571427)","(21.0, 70.0, 61.1578947368421)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.675)"
11-01-2023 19:34:48.502394,"(1.6, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.666666666666666)","(11.0, 55.0, 50.0)","(10.0, 17.0, 16.428571428571427)","(21.0, 70.0, 61.1578947368421)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.675)"
11-01-2023 19:34:49.723576,"(1.6, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.666666666666666)","(11.0, 55.0, 50.0)","(10.0, 17.0, 16.428571428571427)","(21.0, 70.0, 61.1578947368421)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.675)"
11-01-2023 19:34:50.947944,"(1.6, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.9)","(11.0, 55.0, 50.0)","(10.0, 17.0, 16.428571428571427)","(21.0, 70.0, 61.1578947368421)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.675)"
11-01-2023 19:34:52.207903,"(1.6, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.9)","(11.0, 55.0, 50.0)","(10.0, 17.0, 16.428571428571427)","(21.0, 70.0, 61.1578947368421)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.675)"
11-01-2023 19:34:53.528666,"(1.6, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.9)","(11.0, 55.0, 50.0)","(10.0, 17.0, 16.428571428571427)","(21.0, 70.0, 61.1578947368421)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.675)"
11-01-2023 19:34:54.804234,"(1.6, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.9)","(11.0, 55.0, 50.0)","(10.0, 17.0, 16.428571428571427)","(21.0, 70.0, 61.1578947368421)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.675)"
11-01-2023 19:34:56.113487,"(1.6, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.9)","(11.0, 55.0, 50.0)","(10.0, 17.0, 16.428571428571427)","(21.0, 70.0, 61.1578947368421)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.675)"
11-01-2023 19:34:57.424889,"(1.6, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.9)","(11.0, 55.0, 50.0)","(10.0, 17.0, 16.428571428571427)","(21.0, 70.0, 61.1578947368421)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.675)"
11-01-2023 19:34:58.690684,"(1.6, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.9)","(11.0, 55.0, 50.0)","(10.0, 17.0, 16.428571428571427)","(21.0, 70.0, 61.1578947368421)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.675)"
11-01-2023 19:34:59.902066,"(1.6, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.9)","(11.0, 55.0, 50.0)","(10.0, 17.0, 16.428571428571427)","(21.0, 70.0, 61.1578947368421)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.675)"
11-01-2023 19:35:01.042941,"(1.6, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.9)","(11.0, 55.0, 50.0)","(10.0, 17.0, 16.428571428571427)","(21.0, 70.0, 61.1578947368421)","(31.0, 70.0, 45.5)","(5.0, 6.0, 5.675)"
11-01-2023 19:35:02.425406,"(1.6, 1.85, 1.8474193548387097)","(8.5, 12.0, 10.846153846153847)","(9.0, 15.0, 12.8)","(11.0, 55.0, 48.5)","(10.0, 17.0, 16.727272727272727)","(21.0, 70.0, 59.2)","(31.0, 70.0, 44.15384615384615)","(5.0, 6.0, 5.767857142857143)"
11-01-2023 19:35:03.642334,"(1.6, 1.85, 1.847777777777778)","(8.5, 12.0, 10.909090909090908)","(9.0, 15.0, 12.8)","(11.0, 55.0, 46.333333333333336)","(10.0, 17.0, 16.727272727272727)","(21.0, 70.0, 59.2)","(31.0, 70.0, 44.15384615384615)","(5.0, 6.0, 5.822222222222222)"
11-01-2023 19:35:04.821776,"(1.6, 1.85, 1.8266666666666667)","(8.5, 12.0, 11.272727272727273)","(9.0, 15.0, 12.8)","(11.0, 55.0, 51.285714285714285)","(10.0, 17.0, 16.727272727272727)","(21.0, 70.0, 59.2)","(31.0, 70.0, 44.15384615384615)","(5.0, 6.0, 5.822222222222222)"
11-01-2023 19:35:06.116865,"(1.6, 1.85, 1.8266666666666667)","(8.5, 12.0, 11.529411764705882)","(9.0, 15.0, 12.8)","(11.0, 55.0, 46.333333333333336)","(10.0, 17.0, 16.727272727272727)","(21.0, 70.0, 59.2)","(31.0, 70.0, 44.15384615384615)","(5.0, 6.0, 5.822222222222222)"
11-01-2023 19:35:07.371409,"(1.6, 1.85, 1.8280952380952382)","(8.5, 12.0, 11.333333333333334)","(9.0, 15.0, 12.8)","(11.0, 55.0, 51.285714285714285)","(10.0, 17.0, 16.727272727272727)","(21.0, 70.0, 59.2)","(31.0, 70.0, 44.15384615384615)","(5.0, 6.0, 5.822222222222222)"
11-01-2023 19:35:08.567941,"(1.6, 1.85, 1.8280952380952382)","(8.5, 12.0, 11.333333333333334)","(9.0, 15.0, 12.8)","(11.0, 55.0, 51.285714285714285)","(10.0, 17.0, 16.75)","(21.0, 70.0, 59.2)","(31.0, 70.0, 44.15384615384615)","(5.0, 6.0, 5.741935483870968)"
11-01-2023 19:35:09.901562,"(1.6, 1.85, 1.8261904761904764)","(8.5, 12.0, 11.333333333333334)","(9.0, 15.0, 12.8)","(11.0, 55.0, 46.333333333333336)","(10.0, 17.0, 16.8)","(21.0, 70.0, 59.2)","(31.0, 70.0, 44.15384615384615)","(5.0, 6.0, 5.741935483870968)"
11-01-2023 19:35:11.136662,"(1.6, 1.85, 1.8261904761904764)","(8.5, 12.0, 11.333333333333334)","(9.0, 15.0, 12.828947368421053)","(11.0, 55.0, 43.666666666666664)","(10.0, 17.0, 16.8)","(21.0, 70.0, 59.2)","(31.0, 70.0, 44.15384615384615)","(5.0, 6.0, 5.741935483870968)"
11-01-2023 19:35:12.302679,"(1.6, 1.85, 1.8326666666666667)","(8.5, 12.0, 11.333333333333334)","(9.0, 15.0, 12.828947368421053)","(11.0, 55.0, 51.25)","(10.0, 17.0, 16.75)","(21.0, 70.0, 59.2)","(31.0, 70.0, 44.15384615384615)","(5.0, 6.0, 5.815384615384615)"
11-01-2023 19:35:13.466973,"(1.6, 1.85, 1.8326666666666667)","(8.5, 12.0, 11.333333333333334)","(9.0, 15.0, 12.828947368421053)","(11.0, 55.0, 49.0)","(10.0, 17.0, 16.75)","(21.0, 70.0, 59.2)","(31.0, 70.0, 44.15384615384615)","(5.0, 6.0, 5.771428571428571)"
11-01-2023 19:35:14.756938,"(1.6, 1.85, 1.8326666666666667)","(8.5, 12.0, 11.333333333333334)","(9.0, 15.0, 12.828947368421053)","(11.0, 55.0, 49.0)","(10.0, 17.0, 16.75)","(21.0, 70.0, 59.2)","(31.0, 70.0, 44.15384615384615)","(5.0, 6.0, 5.771428571428571)"
11-01-2023 19:35:16.005075,"(1.6, 1.85, 1.8326666666666667)","(8.5, 12.0, 11.076923076923077)","(9.0, 15.0, 12.884615384615385)","(11.0, 55.0, 52.27272727272727)","(10.0, 17.0, 16.75)","(21.0, 70.0, 59.2)","(31.0, 70.0, 44.15384615384615)","(5.0, 6.0, 5.771428571428571)"
11-01-2023 19:35:17.283509,"(1.6, 1.85, 1.8326666666666667)","(8.5, 12.0, 10.96875)","(9.0, 15.0, 12.884615384615385)","(11.0, 55.0, 52.27272727272727)","(10.0, 17.0, 16.75)","(21.0, 70.0, 59.2)","(31.0, 70.0, 44.15384615384615)","(5.0, 6.0, 5.783333333333333)"
11-01-2023 19:35:18.484188,"(1.6, 1.85, 1.8326666666666667)","(8.5, 12.0, 10.96875)","(9.0, 15.0, 12.884615384615385)","(11.0, 55.0, 53.5)","(10.0, 17.0, 16.75)","(21.0, 70.0, 59.2)","(31.0, 70.0, 44.15384615384615)","(5.0, 6.0, 5.777777777777778)"
11-01-2023 19:35:19.755535,"(1.6, 1.85, 1.8326666666666667)","(8.5, 12.0, 11.076923076923077)","(9.0, 15.0, 12.884615384615385)","(11.0, 55.0, 53.5)","(10.0, 17.0, 16.75)","(21.0, 70.0, 59.2)","(31.0, 70.0, 44.15384615384615)","(5.0, 6.0, 5.814285714285715)"
11-01-2023 19:35:20.911508,"(1.6, 1.85, 1.8326666666666667)","(8.5, 12.0, 11.076923076923077)","(9.0, 15.0, 12.884615384615385)","(11.0, 55.0, 53.5)","(10.0, 17.0, 16.75)","(21.0, 70.0, 59.2)","(31.0, 70.0, 44.15384615384615)","(5.0, 5.9, 5.825)"
11-01-2023 19:35:21.982732,"(1.6, 1.85, 1.8326666666666667)","(8.5, 12.0, 10.96875)","(9.0, 15.0, 12.884615384615385)","(11.0, 55.0, 53.125)","(10.0, 17.0, 16.75)","(21.0, 70.0, 59.2)","(31.0, 70.0, 44.15384615384615)","(5.0, 5.9, 5.825)"
11-01-2023 19:35:23.344544,"(1.6, 1.85, 1.8370000000000002)","(8.5, 12.0, 11.076923076923077)","(9.0, 15.0, 12.806122448979592)","(11.0, 55.0, 48.57142857142857)","(10.0, 17.0, 15.5)","(21.0, 70.0, 59.2)","(31.0, 70.0, 44.15384615384615)","(5.0, 5.9, 5.7555555555555555)"
11-01-2023 19:35:24.598749,"(1.6, 1.85, 1.8370000000000002)","(8.5, 12.0, 11.076923076923077)","(9.0, 15.0, 12.806122448979592)","(11.0, 50.0, 44.0)","(10.0, 17.0, 15.5)","(21.0, 70.0, 59.2)","(31.0, 70.0, 44.15384615384615)","(5.0, 5.9, 5.786956521739131)"
11-01-2023 19:35:25.817214,"(1.6, 1.85, 1.8370000000000002)","(8.5, 12.0, 11.076923076923077)","(9.0, 15.0, 12.806122448979592)","(11.0, 48.0, 43.2)","(10.0, 17.0, 15.5)","(21.0, 70.0, 59.2)","(31.0, 70.0, 44.15384615384615)","(5.0, 5.9, 5.766666666666667)"
11-01-2023 19:35:27.221932,"(1.6, 1.85, 1.8370000000000002)","(8.5, 11.5, 11.333333333333334)","(9.0, 15.0, 12.806122448979592)","(11.0, 48.0, 45.333333333333336)","(10.0, 17.0, 15.0)","(21.0, 70.0, 59.2)","(31.0, 70.0, 44.15384615384615)","(5.0, 5.9, 5.74)"
11-01-2023 19:35:28.545738,"(1.6, 1.85, 1.8370000000000002)","(8.5, 11.5, 11.333333333333334)","(9.0, 15.0, 12.806122448979592)","(11.0, 48.0, 48.75)","(10.0, 17.0, 15.0)","(21.0, 70.0, 59.2)","(31.0, 70.0, 44.15384615384615)","(5.0, 5.9, 5.766666666666667)"
11-01-2023 19:35:29.895092,"(1.6, 1.85, 1.8370000000000002)","(8.5, 11.5, 11.333333333333334)","(9.0, 15.0, 12.806122448979592)","(11.0, 50.0, 43.75)","(10.0, 17.0, 15.0)","(21.0, 70.0, 59.2)","(31.0, 70.0, 44.15384615384615)","(5.0, 5.9, 5.766666666666667)"
11-01-2023 19:35:31.198105,"(1.6, 1.85, 1.8370000000000002)","(8.5, 11.5, 11.333333333333334)","(9.0, 15.0, 12.806122448979592)","(11.0, 50.0, 43.75)","(10.0, 17.0, 15.0)","(21.0, 70.0, 59.2)","(31.0, 70.0, 44.15384615384615)","(5.0, 5.9, 5.800000000000001)"
11-01-2023 19:35:32.580592,"(1.6, 1.85, 1.8370000000000002)","(8.5, 11.5, 11.333333333333334)","(9.0, 15.0, 12.806122448979592)","(11.0, 50.0, 43.75)","(10.0, 17.0, 14.642857142857142)","(21.0, 70.0, 60.666666666666664)","(31.0, 70.0, 44.15384615384615)","(5.0, 5.9, 5.771428571428571)"
11-01-2023 19:35:33.902744,"(1.6, 1.85, 1.8370000000000002)","(8.5, 11.5, 11.25)","(9.0, 15.0, 12.806122448979592)","(11.0, 50.0, 43.5)","(10.0, 17.0, 16.125)","(21.0, 70.0, 59.2)","(31.0, 70.0, 44.15384615384615)","(5.0, 5.8, 5.771428571428571)"
11-01-2023 19:35:35.170945,"(1.6, 1.85, 1.8370000000000002)","(8.5, 11.5, 11.25)","(9.0, 15.0, 12.806122448979592)","(11.0, 50.0, 43.5)","(10.0, 16.5, 15.75)","(21.0, 70.0, 59.2)","(31.0, 70.0, 44.15384615384615)","(5.0, 5.8, 5.62)"
11-01-2023 19:35:36.446727,"(1.6, 1.85, 1.841764705882353)","(8.5, 11.5, 11.25)","(9.0, 15.0, 12.806122448979592)","(11.0, 50.0, 43.0)","(10.0, 16.0, 15.88888888888889)","(21.0, 70.0, 59.2)","(31.0, 70.0, 44.15384615384615)","(5.0, 5.8, 5.62)"
11-01-2023 19:35:37.845291,"(1.6, 1.85, 1.841764705882353)","(8.5, 11.5, 11.25)","(9.0, 15.0, 12.806122448979592)","(11.0, 50.0, 46.111111111111114)","(10.0, 16.0, 15.88888888888889)","(21.0, 70.0, 59.2)","(31.0, 70.0, 44.15384615384615)","(5.0, 5.8, 5.658823529411764)"
11-01-2023 19:35:39.224782,"(1.6, 1.85, 1.8436363636363637)","(8.5, 11.5, 11.25)","(9.0, 15.0, 13.346153846153847)","(11.0, 50.0, 46.111111111111114)","(10.0, 16.0, 15.777777777777779)","(21.0, 70.0, 59.714285714285715)","(31.0, 70.0, 44.15384615384615)","(5.0, 5.8, 5.695652173913043)"
11-01-2023 19:35:40.574966,"(1.6, 1.85, 1.8436363636363637)","(8.5, 11.5, 11.25)","(9.0, 15.0, 13.375)","(11.0, 50.0, 46.111111111111114)","(10.0, 16.0, 14.428571428571429)","(21.0, 70.0, 59.714285714285715)","(31.0, 70.0, 44.15384615384615)","(5.0, 5.8, 5.695652173913043)"
11-01-2023 19:35:41.971009,"(1.6, 1.85, 1.8436363636363637)","(8.5, 11.5, 11.25)","(9.0, 15.0, 13.573170731707316)","(11.0, 50.0, 46.111111111111114)","(10.0, 16.0, 14.428571428571429)","(21.0, 70.0, 59.714285714285715)","(31.0, 70.0, 44.15384615384615)","(5.0, 5.8, 5.695652173913043)"
