,Chloes China,Seriously Fly,Mr Bean,Little Winnie,Juice,Angry Betty,Sekola,My Names Judy
12-01-2023 10:38:15.935336,"(10.0, 16.0, 13.733333333333334)","(3.1, 4.0, 3.5)","(5.0, 8.6, 6.533333333333333)","(12.0, 21.0, 17.0625)","(6.5, 11.0, 9.3)","(4.6, 7.6, 6.3)","(4.6, 7.4, 5.953571428571429)","(41.0, 320.0, 215.0)"
12-01-2023 10:38:17.302595,"(10.0, 16.0, 13.733333333333334)","(3.1, 4.0, 3.5)","(5.0, 8.6, 6.533333333333333)","(12.0, 21.0, 17.0625)","(6.5, 11.0, 7.977777777777778)","(4.6, 7.6, 6.3)","(4.6, 7.4, 6.111111111111111)","(41.0, 320.0, 215.0)"
12-01-2023 10:38:18.675153,"(10.0, 16.0, 13.733333333333334)","(3.1, 4.0, 3.5)","(5.0, 8.6, 6.533333333333333)","(12.0, 21.0, 17.0625)","(6.5, 11.0, 8.014285714285714)","(4.6, 7.6, 6.3)","(4.6, 7.2, 6.111111111111111)","(41.0, 320.0, 215.0)"
12-01-2023 10:38:20.042884,"(10.0, 16.0, 13.733333333333334)","(3.1, 4.0, 3.5)","(5.0, 8.6, 6.533333333333333)","(12.0, 21.0, 17.0625)","(6.5, 10.5, 7.696666666666666)","(4.6, 7.6, 6.3)","(4.6, 7.2, 5.88)","(41.0, 320.0, 176.66666666666669)"
12-01-2023 10:38:21.344737,"(10.0, 16.0, 13.8)","(3.1, 4.0, 3.5)","(5.0, 8.6, 6.533333333333333)","(12.0, 21.0, 17.0625)","(6.5, 10.5, 7.696666666666666)","(4.6, 7.6, 6.733333333333333)","(4.6, 7.2, 5.88)","(41.0, 310.0, 176.66666666666669)"
12-01-2023 10:38:22.650724,"(10.0, 16.0, 11.05)","(3.1, 4.0, 3.5)","(5.0, 8.6, 5.942857142857143)","(12.0, 21.0, 17.0625)","(6.5, 10.5, 7.696666666666666)","(4.6, 7.6, 5.79)","(4.6, 7.2, 5.88)","(41.0, 310.0, 176.66666666666669)"
12-01-2023 10:38:24.008948,"(10.0, 16.0, 12.7)","(3.1, 4.0, 3.5)","(5.0, 8.6, 5.942857142857143)","(12.0, 21.0, 17.0625)","(6.5, 10.5, 7.914285714285714)","(4.6, 7.4, 5.79)","(4.6, 7.2, 5.88)","(41.0, 310.0, 176.66666666666669)"
12-01-2023 10:38:25.340156,"(10.0, 15.0, 13.036363636363635)","(3.1, 4.0, 3.5)","(5.0, 8.6, 5.942857142857143)","(12.0, 21.0, 17.0625)","(6.5, 9.8, 7.914285714285714)","(4.6, 7.4, 5.573529411764706)","(4.6, 7.2, 5.88)","(41.0, 310.0, 215.0)"
12-01-2023 10:38:26.688921,"(10.0, 14.0, 13.511111111111111)","(3.1, 4.0, 3.5)","(5.0, 8.6, 5.942857142857143)","(12.0, 21.0, 17.0625)","(6.5, 9.8, 8.6)","(4.6, 7.4, 6.7625)","(4.6, 7.2, 5.88)","(41.0, 320.0, 215.0)"
12-01-2023 10:38:28.023605,"(10.0, 14.0, 13.511111111111111)","(3.1, 4.0, 3.5)","(5.0, 8.6, 5.942857142857143)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 7.2, 5.88)","(41.0, 320.0, 220.0)"
12-01-2023 10:38:29.373085,"(10.0, 14.0, 13.511111111111111)","(3.1, 4.0, 3.5)","(5.0, 8.6, 5.942857142857143)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 7.2, 5.88)","(41.0, 320.0, 220.0)"
12-01-2023 10:38:30.686942,"(10.0, 14.0, 13.511111111111111)","(3.1, 4.0, 3.5)","(5.0, 8.6, 5.942857142857143)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 7.2, 5.88)","(41.0, 320.0, 220.0)"
12-01-2023 10:38:32.016374,"(10.0, 14.0, 13.511111111111111)","(3.1, 4.0, 3.5)","(5.0, 8.6, 5.942857142857143)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 7.2, 5.88)","(41.0, 320.0, 220.0)"
12-01-2023 10:38:33.385789,"(10.0, 14.0, 13.511111111111111)","(3.1, 4.0, 3.5)","(5.0, 8.6, 5.942857142857143)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 7.2, 5.95)","(41.0, 320.0, 220.0)"
12-01-2023 10:38:34.773967,"(10.0, 14.0, 11.2)","(3.1, 4.0, 3.5)","(5.0, 8.6, 5.983333333333333)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 7.0, 5.95)","(41.0, 320.0, 240.0)"
12-01-2023 10:38:36.160112,"(10.0, 14.0, 10.438095238095238)","(3.1, 4.0, 3.5)","(5.0, 8.4, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 7.0, 5.863157894736842)","(41.0, 320.0, 225.0)"
12-01-2023 10:38:37.879181,"(10.0, 14.0, 13.066666666666666)","(3.1, 4.0, 3.5)","(5.0, 8.2, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 7.0, 5.863157894736842)","(41.0, 320.0, 244.0)"
12-01-2023 10:38:39.402616,"(10.0, 13.5, 13.066666666666666)","(3.1, 4.0, 3.5)","(5.0, 8.2, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 7.0, 6.022222222222222)","(41.0, 320.0, 208.0)"
12-01-2023 10:38:40.788160,"(10.0, 13.0, 12.622222222222222)","(3.1, 4.0, 3.5)","(5.0, 8.2, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 6.8, 6.022222222222222)","(41.0, 310.0, 172.72727272727272)"
12-01-2023 10:38:42.130147,"(10.0, 13.0, 12.05)","(3.1, 4.0, 3.5)","(5.0, 8.2, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 6.8, 5.868965517241379)","(41.0, 320.0, 172.72727272727272)"
12-01-2023 10:38:43.427200,"(10.0, 13.0, 12.280000000000001)","(3.1, 4.0, 3.5)","(5.0, 8.2, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 6.8, 5.868965517241379)","(41.0, 320.0, 172.72727272727272)"
12-01-2023 10:38:44.749668,"(10.0, 13.0, 12.280000000000001)","(3.1, 4.0, 3.5)","(5.0, 8.2, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 6.8, 5.868965517241379)","(41.0, 320.0, 176.36363636363637)"
12-01-2023 10:38:46.106503,"(10.0, 13.0, 12.280000000000001)","(3.1, 4.0, 3.5)","(5.0, 8.2, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 6.8, 5.868965517241379)","(41.0, 340.0, 176.36363636363637)"
12-01-2023 10:38:47.453615,"(10.0, 13.0, 12.280000000000001)","(3.1, 4.0, 3.5)","(5.0, 8.2, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 6.8, 5.868965517241379)","(41.0, 340.0, 176.36363636363637)"
12-01-2023 10:38:48.762705,"(10.0, 13.0, 12.280000000000001)","(3.1, 4.0, 3.5)","(5.0, 8.2, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 6.8, 5.868965517241379)","(41.0, 340.0, 176.36363636363637)"
12-01-2023 10:38:50.096273,"(10.0, 13.0, 12.280000000000001)","(3.1, 4.0, 3.5)","(5.0, 8.2, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 6.8, 5.890909090909091)","(41.0, 340.0, 176.36363636363637)"
12-01-2023 10:38:51.368149,"(10.0, 13.0, 12.280000000000001)","(3.1, 4.0, 3.5)","(5.0, 8.2, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 6.8, 5.890909090909091)","(41.0, 340.0, 176.36363636363637)"
12-01-2023 10:38:52.668295,"(10.0, 13.0, 12.280000000000001)","(3.1, 4.0, 3.5)","(5.0, 8.2, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 6.8, 5.890909090909091)","(41.0, 340.0, 176.36363636363637)"
12-01-2023 10:38:53.975895,"(10.0, 13.0, 12.280000000000001)","(3.1, 4.0, 3.5)","(5.0, 8.2, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 6.8, 5.890909090909091)","(41.0, 340.0, 151.0)"
12-01-2023 10:38:55.396111,"(10.0, 13.0, 12.280000000000001)","(3.1, 4.0, 3.5)","(5.0, 8.2, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 6.8, 5.890909090909091)","(41.0, 340.0, 188.0)"
12-01-2023 10:38:56.977306,"(10.0, 13.0, 11.8)","(3.1, 4.0, 3.5)","(5.0, 8.2, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 6.8, 5.890909090909091)","(41.0, 340.0, 184.54545454545456)"
12-01-2023 10:38:58.411169,"(10.0, 13.0, 9.914285714285715)","(3.1, 4.0, 3.5)","(5.0, 8.2, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 6.8, 5.890909090909091)","(41.0, 340.0, 184.54545454545456)"
12-01-2023 10:38:59.799552,"(10.0, 13.0, 9.742857142857142)","(3.1, 4.0, 3.5)","(5.0, 8.2, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 6.8, 5.890909090909091)","(41.0, 340.0, 178.0)"
12-01-2023 10:39:01.169792,"(10.0, 13.0, 10.369230769230768)","(3.1, 4.0, 3.5)","(5.0, 8.2, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 6.8, 5.890909090909091)","(41.0, 340.0, 192.72727272727272)"
12-01-2023 10:39:02.492854,"(10.0, 13.0, 10.369230769230768)","(3.1, 4.0, 3.5)","(5.0, 8.2, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 6.8, 5.890909090909091)","(41.0, 340.0, 187.0)"
12-01-2023 10:39:03.839770,"(10.0, 13.0, 10.369230769230768)","(3.1, 4.0, 3.5)","(5.0, 8.2, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 6.8, 5.890909090909091)","(41.0, 340.0, 187.0)"
12-01-2023 10:39:05.152968,"(10.0, 13.0, 10.369230769230768)","(3.1, 4.0, 3.5)","(5.0, 8.2, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 6.8, 5.890909090909091)","(41.0, 340.0, 187.0)"
12-01-2023 10:39:06.471730,"(10.0, 13.0, 10.369230769230768)","(3.1, 4.0, 3.5)","(5.0, 8.2, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 6.8, 5.847619047619047)","(41.0, 340.0, 187.0)"
12-01-2023 10:39:07.763183,"(10.0, 13.0, 10.369230769230768)","(3.1, 4.0, 3.5)","(5.0, 8.2, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 6.8, 6.199999999999999)","(41.0, 340.0, 187.0)"
12-01-2023 10:39:09.070077,"(10.0, 13.0, 10.369230769230768)","(3.1, 4.0, 3.5)","(5.0, 8.2, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 6.6, 6.199999999999999)","(41.0, 340.0, 187.0)"
12-01-2023 10:39:10.328034,"(10.0, 13.0, 10.369230769230768)","(3.1, 4.0, 3.5)","(5.0, 8.2, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 6.6, 6.38974358974359)","(41.0, 340.0, 187.0)"
12-01-2023 10:39:11.621649,"(10.0, 13.0, 10.369230769230768)","(3.1, 4.0, 3.6764705882352944)","(5.0, 8.2, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 6.8, 6.410256410256411)","(41.0, 340.0, 187.0)"
12-01-2023 10:39:12.898072,"(10.0, 13.0, 10.369230769230768)","(3.1, 4.0, 3.6764705882352944)","(5.0, 8.2, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 6.8, 6.410256410256411)","(41.0, 340.0, 187.0)"
12-01-2023 10:39:14.157784,"(10.0, 13.0, 10.369230769230768)","(3.1, 4.0, 3.6764705882352944)","(5.0, 8.2, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 6.8, 6.410256410256411)","(41.0, 340.0, 187.0)"
12-01-2023 10:39:15.498645,"(10.0, 13.0, 10.369230769230768)","(3.1, 4.0, 3.6764705882352944)","(5.0, 8.2, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 6.8, 6.410256410256411)","(41.0, 340.0, 187.0)"
12-01-2023 10:39:16.768631,"(10.0, 13.0, 10.369230769230768)","(3.1, 4.0, 3.6764705882352944)","(5.0, 8.2, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 6.8, 6.410256410256411)","(41.0, 340.0, 187.0)"
12-01-2023 10:39:18.031314,"(10.0, 13.0, 10.369230769230768)","(3.1, 4.0, 3.6764705882352944)","(5.0, 8.2, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 6.8, 6.5)","(41.0, 340.0, 187.0)"
12-01-2023 10:39:19.247375,"(10.0, 13.0, 10.369230769230768)","(3.1, 4.0, 3.6764705882352944)","(5.0, 8.2, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 6.8, 6.5)","(41.0, 340.0, 187.0)"
12-01-2023 10:39:20.466029,"(10.0, 13.0, 10.264)","(3.1, 4.0, 3.6764705882352944)","(5.0, 8.2, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 6.8, 6.5)","(41.0, 340.0, 187.0)"
12-01-2023 10:39:21.656881,"(10.0, 13.0, 10.264)","(3.1, 4.0, 3.6764705882352944)","(5.0, 8.2, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 6.8, 6.5)","(41.0, 340.0, 187.0)"
12-01-2023 10:39:22.889914,"(10.0, 13.0, 10.264)","(3.1, 4.0, 3.6764705882352944)","(5.0, 8.2, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 6.8, 6.5)","(41.0, 340.0, 187.0)"
12-01-2023 10:39:24.154609,"(10.0, 13.0, 10.264)","(3.1, 4.0, 3.6764705882352944)","(5.0, 8.2, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 8.6)","(4.6, 7.0, 6.1)","(4.6, 6.8, 6.5)","(41.0, 340.0, 187.0)"
12-01-2023 10:39:25.371674,"(10.0, 13.0, 10.264)","(3.1, 4.0, 3.6764705882352944)","(5.0, 8.2, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 9.399999999999999)","(4.6, 7.0, 6.1)","(4.6, 6.8, 6.5)","(41.0, 340.0, 187.0)"
12-01-2023 10:39:26.640111,"(10.0, 13.0, 10.264)","(3.1, 4.0, 3.6764705882352944)","(5.0, 8.2, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 9.399999999999999)","(4.6, 7.0, 6.1)","(4.6, 6.8, 6.5)","(41.0, 340.0, 187.0)"
12-01-2023 10:39:27.889047,"(10.0, 13.0, 10.264)","(3.1, 4.0, 3.6764705882352944)","(5.0, 8.2, 6.85)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 9.399999999999999)","(4.6, 7.0, 6.1)","(4.6, 6.8, 6.5)","(41.0, 340.0, 195.0)"
12-01-2023 10:39:29.156013,"(10.0, 13.0, 10.264)","(3.1, 4.0, 3.6764705882352944)","(5.0, 8.2, 7.64)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 9.399999999999999)","(4.6, 7.0, 6.1)","(4.6, 6.8, 6.5)","(41.0, 320.0, 198.33333333333334)"
12-01-2023 10:39:30.557375,"(10.0, 13.0, 10.264)","(3.1, 4.0, 3.6764705882352944)","(5.0, 8.2, 7.64)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 9.399999999999999)","(4.6, 7.0, 6.1)","(4.6, 6.8, 6.5)","(41.0, 340.0, 198.33333333333334)"
12-01-2023 10:39:31.915268,"(10.0, 13.0, 10.264)","(3.1, 4.0, 3.6764705882352944)","(5.0, 8.2, 7.64)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 9.399999999999999)","(4.6, 7.0, 6.1)","(4.6, 6.8, 6.5)","(41.0, 340.0, 198.33333333333334)"
12-01-2023 10:39:33.363424,"(10.0, 13.0, 10.264)","(3.1, 4.0, 3.6764705882352944)","(5.0, 8.2, 7.64)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 9.399999999999999)","(4.6, 7.0, 6.1)","(4.6, 6.8, 6.5)","(41.0, 340.0, 220.0)"
12-01-2023 10:39:34.857083,"(10.0, 13.0, 9.865)","(3.1, 4.0, 3.6764705882352944)","(5.0, 8.2, 7.64)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 9.399999999999999)","(4.6, 7.0, 6.1)","(4.6, 6.8, 6.5)","(41.0, 320.0, 220.0)"
12-01-2023 10:39:36.274294,"(10.0, 13.0, 11.65)","(3.1, 4.0, 3.6764705882352944)","(5.0, 8.2, 7.64)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 9.399999999999999)","(4.6, 7.0, 6.1)","(4.6, 6.8, 6.5)","(41.0, 320.0, 220.0)"
12-01-2023 10:39:37.688997,"(10.0, 12.0, 11.65)","(3.1, 4.0, 3.6764705882352944)","(5.0, 8.2, 7.64)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 9.399999999999999)","(4.6, 7.0, 6.1)","(4.6, 6.8, 6.5)","(41.0, 320.0, 220.0)"
12-01-2023 10:39:39.147788,"(10.0, 12.0, 11.65)","(3.1, 4.0, 3.6764705882352944)","(5.0, 8.2, 7.64)","(12.0, 21.0, 17.0625)","(6.5, 9.6, 9.399999999999999)","(4.6, 7.0, 6.1)","(4.6, 6.8, 6.5)","(41.0, 320.0, 220.0)"
12-01-2023 10:39:40.495127,"(10.0, 12.0, 11.65)","(3.1, 4.0, 3.6764705882352944)","(5.0, 8.2, 7.64)","(12.0, 21.0, 17.0625)","(7.0, 9.6, 9.399999999999999)","(4.6, 7.0, 6.1)","(4.6, 6.8, 6.5)","(41.0, 320.0, 220.0)"
12-01-2023 10:39:41.742500,"(10.0, 12.0, 9.737209302325581)","(3.1, 4.0, 3.6764705882352944)","(5.0, 8.2, 7.549999999999999)","(12.0, 21.0, 17.0625)","(7.0, 9.6, 9.399999999999999)","(4.6, 7.0, 6.1)","(4.6, 6.8, 6.04)","(41.0, 320.0, 220.0)"
12-01-2023 10:39:43.005123,"(10.0, 12.5, 9.737209302325581)","(3.1, 4.0, 3.6764705882352944)","(5.0, 8.2, 6.454545454545454)","(12.0, 21.0, 17.0625)","(7.0, 9.6, 9.399999999999999)","(4.6, 7.0, 6.1)","(4.6, 6.8, 6.074999999999999)","(41.0, 320.0, 220.0)"
12-01-2023 10:39:44.274240,"(10.0, 12.5, 9.737209302325581)","(3.1, 4.0, 3.6764705882352944)","(5.0, 8.2, 6.666666666666667)","(12.0, 21.0, 17.0625)","(7.0, 9.6, 9.399999999999999)","(4.6, 7.0, 6.1)","(4.6, 6.6, 6.074999999999999)","(41.0, 320.0, 220.0)"
12-01-2023 10:39:45.540889,"(10.0, 12.5, 9.737209302325581)","(3.1, 4.0, 3.6764705882352944)","(5.0, 8.0, 7.5285714285714285)","(12.0, 21.0, 17.0625)","(7.0, 9.6, 9.399999999999999)","(4.6, 7.0, 6.1)","(4.6, 6.6, 6.418181818181818)","(41.0, 320.0, 220.0)"
12-01-2023 10:39:46.740669,"(10.0, 12.5, 9.737209302325581)","(3.1, 4.0, 3.6764705882352944)","(5.0, 7.8, 7.5285714285714285)","(12.0, 21.0, 17.0625)","(7.0, 9.6, 9.399999999999999)","(4.6, 7.0, 6.1)","(4.6, 6.6, 6.523076923076923)","(41.0, 320.0, 220.0)"
12-01-2023 10:39:47.951220,"(10.0, 12.5, 9.737209302325581)","(3.1, 4.0, 3.6764705882352944)","(5.0, 8.0, 6.666666666666667)","(12.0, 21.0, 17.5)","(7.0, 9.6, 9.399999999999999)","(4.6, 7.0, 6.1)","(4.6, 6.6, 5.65)","(41.0, 320.0, 220.0)"
12-01-2023 10:39:49.183580,"(10.0, 12.5, 9.737209302325581)","(3.1, 4.0, 3.6764705882352944)","(5.0, 8.0, 6.666666666666667)","(12.0, 21.0, 17.5)","(7.0, 9.6, 9.399999999999999)","(4.6, 7.0, 6.1)","(4.6, 6.6, 5.65)","(41.0, 320.0, 220.0)"
12-01-2023 10:39:50.511392,"(10.0, 12.5, 9.737209302325581)","(3.1, 4.0, 3.6764705882352944)","(5.0, 8.0, 6.666666666666667)","(12.0, 21.0, 17.5)","(7.0, 9.6, 9.399999999999999)","(4.8, 7.0, 6.1)","(4.6, 6.6, 6.388888888888888)","(41.0, 320.0, 220.0)"
12-01-2023 10:39:51.829562,"(10.0, 12.5, 9.737209302325581)","(3.1, 4.0, 3.6764705882352944)","(5.0, 8.0, 6.666666666666667)","(12.0, 21.0, 17.5)","(7.0, 9.6, 9.399999999999999)","(4.8, 7.0, 6.1)","(4.6, 6.6, 6.1499999999999995)","(41.0, 320.0, 220.0)"
12-01-2023 10:39:53.147111,"(10.0, 12.5, 9.737209302325581)","(3.1, 4.0, 3.6764705882352944)","(5.0, 8.0, 6.666666666666667)","(12.0, 21.0, 17.5)","(7.0, 9.6, 9.399999999999999)","(4.8, 7.0, 6.742857142857143)","(4.6, 6.6, 6.387499999999999)","(41.0, 320.0, 220.0)"
12-01-2023 10:39:54.456390,"(10.0, 12.5, 9.737209302325581)","(3.1, 4.0, 3.6764705882352944)","(5.0, 8.0, 6.666666666666667)","(12.0, 21.0, 17.5)","(7.0, 9.6, 9.399999999999999)","(4.8, 7.0, 6.575)","(4.6, 6.6, 6.387499999999999)","(41.0, 320.0, 220.0)"
12-01-2023 10:39:55.710179,"(10.0, 12.5, 9.737209302325581)","(3.1, 4.0, 3.6764705882352944)","(5.0, 8.0, 6.666666666666667)","(12.0, 21.0, 17.5)","(7.0, 9.6, 9.399999999999999)","(4.8, 7.0, 6.575)","(4.6, 6.6, 6.5)","(41.0, 320.0, 220.0)"
12-01-2023 10:39:56.944544,"(10.0, 12.5, 9.737209302325581)","(3.1, 4.0, 3.6764705882352944)","(5.0, 8.0, 6.666666666666667)","(12.0, 21.0, 17.791666666666668)","(7.0, 9.6, 9.399999999999999)","(4.8, 7.0, 6.575)","(4.6, 6.6, 6.5)","(41.0, 320.0, 226.66666666666666)"
12-01-2023 10:39:58.195398,"(10.0, 12.5, 9.737209302325581)","(3.1, 4.0, 3.6764705882352944)","(5.0, 8.0, 6.666666666666667)","(12.0, 21.0, 17.791666666666668)","(7.0, 9.6, 8.5)","(4.8, 7.0, 6.66)","(4.6, 6.6, 6.066666666666666)","(41.0, 320.0, 264.0)"
12-01-2023 10:39:59.423743,"(10.0, 12.5, 9.737209302325581)","(3.1, 4.0, 3.5555555555555554)","(5.0, 8.0, 6.666666666666667)","(12.0, 21.0, 17.791666666666668)","(7.0, 9.6, 8.5)","(4.8, 7.0, 6.66)","(4.6, 6.6, 6.066666666666666)","(41.0, 320.0, 264.0)"
12-01-2023 10:40:00.698387,"(10.0, 12.5, 9.737209302325581)","(3.1, 4.0, 3.5555555555555554)","(5.0, 8.0, 6.666666666666667)","(12.0, 21.0, 17.791666666666668)","(7.0, 9.6, 8.5)","(4.8, 7.0, 6.66)","(4.6, 6.6, 6.066666666666666)","(41.0, 320.0, 264.0)"
12-01-2023 10:40:01.875860,"(10.0, 12.5, 9.737209302325581)","(3.1, 4.0, 3.5555555555555554)","(5.0, 8.0, 6.666666666666667)","(12.0, 21.0, 17.791666666666668)","(7.0, 9.6, 8.5)","(4.8, 7.0, 6.66)","(4.6, 6.6, 6.066666666666666)","(41.0, 320.0, 264.0)"
12-01-2023 10:40:02.943560,"(10.0, 12.5, 9.737209302325581)","(3.1, 4.1, 3.8)","(5.0, 8.0, 6.666666666666667)","(12.0, 21.0, 17.791666666666668)","(7.0, 9.6, 8.5)","(4.8, 7.0, 6.66)","(4.6, 6.6, 6.066666666666666)","(41.0, 320.0, 264.0)"
12-01-2023 10:40:04.077980,"(10.0, 12.5, 9.737209302325581)","(3.1, 4.1, 3.8428571428571425)","(5.0, 8.6, 8.333333333333332)","(12.0, 21.0, 17.791666666666668)","(7.0, 9.6, 8.5)","(4.8, 7.0, 6.66)","(4.6, 6.6, 6.066666666666666)","(41.0, 320.0, 264.0)"
12-01-2023 10:40:05.240854,"(10.0, 12.5, 9.737209302325581)","(3.1, 4.1, 3.9285714285714284)","(5.0, 8.6, 8.35)","(12.0, 21.0, 17.791666666666668)","(7.0, 9.6, 8.5)","(4.8, 7.0, 6.15)","(4.6, 6.6, 6.066666666666666)","(41.0, 320.0, 264.0)"
12-01-2023 10:40:06.441191,"(10.0, 12.5, 9.737209302325581)","(3.1, 4.1, 3.9285714285714284)","(5.0, 8.6, 8.377777777777776)","(12.0, 21.0, 17.791666666666668)","(7.0, 9.6, 8.5)","(4.8, 7.0, 6.15)","(4.6, 6.6, 6.066666666666666)","(41.0, 320.0, 264.0)"
12-01-2023 10:40:07.616998,"(10.0, 12.5, 9.737209302325581)","(3.1, 4.1, 3.9285714285714284)","(5.0, 8.6, 8.5375)","(12.0, 21.0, 17.791666666666668)","(7.0, 9.6, 8.5)","(4.8, 7.0, 6.15)","(4.6, 6.6, 6.066666666666666)","(41.0, 320.0, 264.0)"
12-01-2023 10:40:08.778371,"(10.0, 12.5, 9.737209302325581)","(3.1, 4.1, 3.975862068965517)","(5.0, 8.6, 8.5375)","(12.0, 21.0, 17.791666666666668)","(7.0, 9.6, 8.5)","(4.8, 7.0, 6.15)","(4.6, 6.6, 6.066666666666666)","(41.0, 320.0, 264.0)"
