,Bonnies Cam,Three Rivers Nz,King Of Trumps Nz,Arnold Street,Yep Got Chooks,Williewa Lightning,Shadow Minister Nz,Might As Well Nz,Be Rock Hard Nz
06-01-2023 16:22:11.498215,"(3.1, 3.75, 3.7333333333333334)","(2.8, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 61.36363636363637)","(6.5, 9.2, 8.36)","(71.0, 130.0, 113.33333333333333)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:22:12.763108,"(3.1, 3.75, 3.7333333333333334)","(2.8, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 61.36363636363637)","(6.5, 9.2, 8.784615384615384)","(71.0, 160.0, 113.33333333333333)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:22:14.075186,"(3.1, 3.75, 3.723529411764706)","(2.8, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 53.57142857142857)","(6.5, 9.2, 8.328)","(71.0, 160.0, 113.33333333333333)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:22:15.381610,"(3.1, 3.75, 3.723529411764706)","(2.8, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 62.5)","(6.5, 9.0, 8.294117647058824)","(71.0, 160.0, 113.33333333333333)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:22:16.690973,"(3.1, 3.75, 3.723529411764706)","(2.8, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 62.5)","(6.5, 9.0, 8.294117647058824)","(71.0, 160.0, 113.33333333333333)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:22:17.943824,"(3.1, 3.75, 3.723529411764706)","(2.8, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 62.5)","(6.5, 9.0, 8.294117647058824)","(71.0, 160.0, 113.33333333333333)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:22:19.176016,"(3.1, 3.75, 3.723529411764706)","(2.8, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 62.5)","(6.5, 9.0, 8.294117647058824)","(71.0, 160.0, 113.33333333333333)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:22:20.415570,"(3.1, 3.75, 3.723529411764706)","(2.8, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 62.5)","(6.5, 9.0, 8.294117647058824)","(71.0, 160.0, 125.0)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:22:21.773624,"(3.1, 3.75, 3.7295454545454545)","(2.8, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 62.5)","(6.5, 9.0, 8.285714285714286)","(71.0, 160.0, 125.0)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:22:23.094025,"(3.1, 3.75, 3.7071428571428573)","(2.8, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 62.5)","(6.5, 9.0, 8.375)","(71.0, 160.0, 125.0)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:22:24.453149,"(3.1, 3.75, 3.7357142857142858)","(2.8, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 75.0, 58.57142857142857)","(6.5, 9.0, 8.64)","(71.0, 160.0, 125.0)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:22:25.745403,"(3.1, 3.8, 3.7245283018867927)","(2.8, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 80.0, 55.0)","(6.5, 9.0, 9.09090909090909)","(71.0, 160.0, 108.0)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:22:26.983963,"(3.1, 3.8, 3.738235294117647)","(2.8, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 80.0, 55.0)","(6.5, 9.2, 9.09090909090909)","(71.0, 180.0, 120.0)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:22:28.314579,"(3.1, 3.8, 3.7827868852459017)","(2.7, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 80.0, 63.333333333333336)","(6.5, 9.2, 9.092307692307692)","(71.0, 180.0, 120.0)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:22:29.615271,"(3.1, 3.8, 3.748360655737705)","(2.7, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 80.0, 67.5)","(6.5, 9.4, 9.092307692307692)","(71.0, 180.0, 140.0)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:22:30.965623,"(3.1, 3.8, 3.748360655737705)","(2.7, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 80.0, 67.5)","(6.5, 9.4, 9.092307692307692)","(71.0, 190.0, 140.0)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:22:32.261097,"(3.1, 3.8, 3.748360655737705)","(2.7, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 80.0, 67.5)","(6.5, 9.4, 9.092307692307692)","(71.0, 190.0, 140.0)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:22:33.515494,"(3.1, 3.8, 3.748360655737705)","(2.7, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 80.0, 67.5)","(6.5, 9.4, 9.092307692307692)","(71.0, 190.0, 156.66666666666669)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:22:34.667514,"(3.1, 3.8, 3.748360655737705)","(2.7, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 80.0, 67.5)","(6.5, 9.4, 9.092307692307692)","(71.0, 190.0, 142.5)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:22:35.906709,"(3.1, 3.8, 3.748360655737705)","(2.7, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 80.0, 67.5)","(6.5, 9.4, 9.092307692307692)","(71.0, 190.0, 142.5)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:22:37.246190,"(3.1, 3.8, 3.748360655737705)","(2.7, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 80.0, 72.5)","(6.5, 9.4, 9.184615384615384)","(71.0, 190.0, 142.5)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:22:38.575628,"(3.1, 3.85, 3.757142857142857)","(2.7, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 90.0, 72.5)","(6.5, 9.8, 9.184615384615384)","(71.0, 190.0, 142.5)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:22:39.847315,"(3.1, 3.85, 3.757142857142857)","(2.7, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 90.0, 72.5)","(6.5, 9.8, 9.184615384615384)","(71.0, 190.0, 142.5)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:22:41.114737,"(3.1, 3.85, 3.8200000000000003)","(2.7, 99999, 99990)","(71.0, 99999, 99990)","(31.0, 90.0, 72.5)","(6.5, 9.8, 9.184615384615384)","(71.0, 190.0, 142.5)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:22:42.434202,"(3.1, 3.85, 3.8200000000000003)","(2.7, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 90.0, 72.5)","(6.5, 9.8, 9.184615384615384)","(51.0, 190.0, 142.5)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:22:43.637095,"(3.1, 3.85, 3.8342105263157897)","(2.7, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 90.0, 72.5)","(6.5, 9.8, 9.184615384615384)","(51.0, 190.0, 142.5)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:22:44.943016,"(3.1, 3.85, 3.840909090909091)","(2.7, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 90.0, 72.5)","(6.5, 9.8, 9.184615384615384)","(51.0, 190.0, 142.5)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:22:46.260378,"(3.1, 3.85, 3.840909090909091)","(2.7, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 90.0, 72.5)","(6.5, 9.8, 9.184615384615384)","(51.0, 190.0, 142.5)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:22:47.531390,"(3.1, 3.85, 3.840909090909091)","(2.7, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 90.0, 72.5)","(6.5, 9.8, 9.184615384615384)","(51.0, 190.0, 142.5)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:22:48.744223,"(3.1, 3.85, 3.840909090909091)","(2.7, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 90.0, 81.25)","(6.5, 9.8, 9.184615384615384)","(51.0, 190.0, 126.66666666666667)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:22:49.934501,"(3.1, 3.85, 3.840909090909091)","(2.7, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 90.0, 75.0)","(6.5, 9.8, 9.22857142857143)","(51.0, 190.0, 126.66666666666667)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:22:51.123785,"(3.1, 3.85, 3.8433333333333333)","(2.7, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 90.0, 75.0)","(6.5, 9.8, 9.184615384615384)","(51.0, 190.0, 126.66666666666667)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:22:52.344111,"(3.1, 3.85, 3.840909090909091)","(2.7, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 90.0, 67.5)","(6.5, 9.8, 9.085714285714287)","(51.0, 190.0, 126.66666666666667)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:22:53.589393,"(3.1, 3.85, 3.841666666666667)","(2.7, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 80.0, 67.5)","(6.5, 9.8, 9.085714285714287)","(51.0, 190.0, 126.66666666666667)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:22:54.741850,"(3.1, 3.85, 3.827777777777778)","(2.7, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 80.0, 67.5)","(6.5, 9.8, 9.085714285714287)","(51.0, 190.0, 126.66666666666667)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:22:55.934453,"(3.1, 3.85, 3.827777777777778)","(2.7, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 80.0, 67.5)","(6.5, 9.8, 9.085714285714287)","(51.0, 190.0, 126.66666666666667)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:22:57.159191,"(3.1, 3.9, 3.8076923076923075)","(2.7, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 80.0, 67.5)","(6.5, 9.8, 9.085714285714287)","(51.0, 190.0, 126.66666666666667)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:22:58.423382,"(3.1, 3.9, 3.8076923076923075)","(2.7, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 80.0, 67.5)","(6.5, 9.8, 9.085714285714287)","(51.0, 190.0, 126.66666666666667)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:22:59.639326,"(3.1, 3.9, 3.8076923076923075)","(2.7, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 80.0, 67.5)","(6.5, 9.8, 9.085714285714287)","(51.0, 190.0, 126.66666666666667)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:00.848156,"(3.1, 3.9, 3.8076923076923075)","(2.7, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 80.0, 67.5)","(6.5, 9.8, 9.085714285714287)","(51.0, 190.0, 126.66666666666667)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:02.110406,"(3.1, 3.9, 3.8076923076923075)","(2.7, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 80.0, 67.5)","(6.5, 9.8, 9.085714285714287)","(51.0, 190.0, 126.66666666666667)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:03.283266,"(3.1, 3.9, 3.8092105263157894)","(2.7, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 80.0, 67.5)","(6.5, 9.8, 8.64)","(61.0, 190.0, 126.66666666666667)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:04.477103,"(3.1, 3.9, 3.83030303030303)","(2.7, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 80.0, 67.5)","(6.5, 8.8, 8.64)","(61.0, 190.0, 142.5)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:05.701666,"(3.1, 3.9, 3.83030303030303)","(2.7, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 80.0, 67.5)","(6.5, 8.8, 8.346666666666668)","(61.0, 190.0, 142.5)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:06.892924,"(3.1, 4.0, 3.876470588235294)","(2.7, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 80.0, 67.5)","(6.5, 8.4, 8.066666666666666)","(61.0, 190.0, 142.5)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:08.049679,"(3.1, 4.1, 4.036111111111111)","(2.7, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 80.0, 63.333333333333336)","(6.5, 8.2, 8.036363636363637)","(61.0, 190.0, 142.5)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:09.261042,"(3.1, 4.0, 3.9547368421052633)","(2.7, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 80.0, 63.333333333333336)","(6.5, 8.2, 7.912)","(61.0, 190.0, 152.5)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:10.522623,"(3.1, 4.0, 3.95703125)","(2.7, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 80.0, 63.333333333333336)","(6.5, 8.2, 7.927272727272727)","(61.0, 210.0, 152.5)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:12.422147,"(3.1, 4.0, 3.95703125)","(2.7, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 80.0, 67.5)","(6.5, 8.0, 7.822222222222222)","(61.0, 210.0, 152.5)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:13.877720,"(3.1, 4.1, 4.092)","(2.7, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 80.0, 67.5)","(6.5, 8.2, 7.822222222222222)","(61.0, 210.0, 152.5)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:15.295295,"(3.2, 4.0, 3.9625000000000004)","(2.7, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 80.0, 67.5)","(6.5, 7.8, 7.63)","(61.0, 210.0, 155.0)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:16.789791,"(3.2, 4.2, 4.082051282051282)","(2.7, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 80.0, 70.0)","(6.5, 7.8, 7.5)","(61.0, 210.0, 155.0)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:18.152844,"(3.2, 4.2, 4.082051282051282)","(2.7, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 80.0, 72.5)","(6.5, 7.6, 7.487179487179487)","(61.0, 210.0, 155.0)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:19.513660,"(3.2, 4.2, 4.1)","(2.7, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 80.0, 74.0)","(6.5, 7.6, 7.487179487179487)","(61.0, 210.0, 209.23076923076923)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:20.847789,"(3.2, 4.2, 4.1)","(2.7, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 80.0, 73.75)","(6.5, 7.6, 7.487179487179487)","(61.0, 210.0, 209.23076923076923)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:22.138956,"(3.2, 4.2, 4.1)","(2.6, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 80.0, 73.75)","(6.5, 7.6, 7.487179487179487)","(61.0, 210.0, 209.23076923076923)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:23.470161,"(3.2, 4.2, 4.111538461538462)","(2.6, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 80.0, 73.75)","(6.5, 7.6, 7.487179487179487)","(61.0, 210.0, 209.23076923076923)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:24.771250,"(3.2, 4.1, 4.032)","(2.6, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 80.0, 73.75)","(6.5, 7.6, 7.487179487179487)","(61.0, 210.0, 225.71428571428572)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:26.105627,"(3.2, 4.1, 4.05)","(2.6, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 80.0, 73.75)","(6.5, 7.6, 7.536)","(61.0, 230.0, 225.71428571428572)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:27.465478,"(3.2, 4.2, 4.103225806451613)","(2.6, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 80.0, 73.75)","(6.5, 7.6, 7.536)","(91.0, 230.0, 225.71428571428572)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:28.807368,"(3.2, 4.2, 4.054545454545455)","(2.6, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 80.0, 73.75)","(6.5, 7.6, 7.536)","(91.0, 230.0, 227.69230769230768)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:30.213144,"(3.2, 4.2, 4.089655172413793)","(2.6, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 80.0, 73.75)","(6.5, 7.6, 7.536)","(91.0, 230.0, 227.69230769230768)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:31.551064,"(3.2, 4.2, 4.089655172413793)","(2.6, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 80.0, 73.75)","(6.5, 7.6, 7.536)","(91.0, 230.0, 227.69230769230768)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:32.856181,"(3.2, 4.2, 4.1625000000000005)","(2.6, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 80.0, 77.22222222222223)","(6.5, 7.6, 7.546666666666667)","(91.0, 230.0, 175.0)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:34.085376,"(3.2, 4.2, 4.184745762711865)","(2.6, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 80.0, 77.22222222222223)","(6.5, 7.6, 7.49090909090909)","(91.0, 230.0, 170.0)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:35.351158,"(3.2, 4.3, 4.192682926829268)","(2.6, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 80.0, 77.22222222222223)","(6.5, 7.6, 7.49090909090909)","(91.0, 230.0, 170.0)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:36.668235,"(3.2, 4.3, 4.236363636363636)","(2.6, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 80.0, 73.33333333333333)","(6.5, 7.6, 7.388235294117647)","(91.0, 230.0, 170.0)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:38.005678,"(3.2, 4.3, 4.229113924050632)","(2.6, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 80.0, 73.33333333333333)","(6.5, 7.6, 7.4363636363636365)","(91.0, 230.0, 170.0)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:39.376776,"(3.2, 4.3, 4.229113924050632)","(2.6, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 80.0, 75.71428571428572)","(6.5, 7.6, 7.4363636363636365)","(91.0, 230.0, 170.0)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:40.748139,"(3.2, 4.3, 4.232467532467532)","(2.6, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 80.0, 71.66666666666667)","(6.5, 7.6, 7.4363636363636365)","(91.0, 230.0, 170.0)","(5.0, 99999, 99990)","(7.0, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:42.042785,"(3.2, 4.3, 4.232467532467532)","(2.6, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 80.0, 71.66666666666667)","(6.5, 7.6, 7.4363636363636365)","(91.0, 230.0, 170.0)","(5.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:43.441587,"(3.2, 4.3, 4.178571428571428)","(2.6, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 80.0, 96.25)","(6.5, 7.6, 7.699999999999999)","(71.0, 230.0, 170.0)","(5.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:44.750928,"(3.2, 4.3, 4.245454545454545)","(2.6, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 110.0, 103.75)","(6.5, 7.8, 7.699999999999999)","(71.0, 230.0, 170.0)","(5.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:46.055894,"(3.2, 4.3, 4.245454545454545)","(2.6, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 120.0, 103.75)","(6.5, 8.0, 7.699999999999999)","(71.0, 230.0, 170.0)","(5.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:47.549007,"(3.2, 4.3, 4.258620689655173)","(2.6, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 120.0, 87.5)","(6.5, 8.0, 7.699999999999999)","(71.0, 230.0, 170.0)","(5.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:48.935586,"(3.2, 4.3, 4.258620689655173)","(2.6, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 120.0, 87.5)","(6.5, 8.0, 7.699999999999999)","(71.0, 230.0, 170.0)","(5.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:50.291434,"(3.2, 4.3, 4.272972972972973)","(2.6, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 120.0, 87.5)","(6.5, 8.0, 7.699999999999999)","(71.0, 230.0, 170.0)","(5.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:51.927050,"(3.2, 4.3, 4.272972972972973)","(2.6, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 120.0, 87.5)","(6.5, 8.0, 7.699999999999999)","(71.0, 230.0, 170.0)","(5.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:53.265346,"(3.3, 4.3, 4.272972972972973)","(2.6, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 120.0, 87.5)","(6.5, 8.0, 7.699999999999999)","(71.0, 230.0, 170.0)","(5.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:54.729964,"(3.3, 4.3, 4.272972972972973)","(2.6, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 120.0, 87.5)","(6.5, 8.0, 7.699999999999999)","(71.0, 230.0, 170.0)","(5.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:55.925060,"(3.3, 4.3, 4.272972972972973)","(2.6, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 120.0, 68.75)","(6.5, 8.0, 7.666666666666666)","(71.0, 230.0, 217.5)","(5.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:57.150693,"(3.3, 4.3, 4.272972972972973)","(2.6, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 110.0, 68.75)","(6.5, 8.2, 7.685714285714285)","(71.0, 230.0, 217.5)","(5.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:58.425771,"(3.3, 4.3, 4.267741935483871)","(2.6, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 110.0, 68.75)","(6.5, 8.2, 7.699999999999999)","(71.0, 230.0, 217.5)","(5.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:23:59.680601,"(3.3, 4.3, 4.267741935483871)","(2.6, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 110.0, 68.75)","(6.5, 8.2, 7.699999999999999)","(71.0, 230.0, 217.5)","(5.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:24:00.848924,"(3.3, 4.3, 4.26551724137931)","(2.6, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 110.0, 68.75)","(6.5, 8.2, 7.699999999999999)","(71.0, 230.0, 217.5)","(5.0, 99999, 99990)","(6.5, 99999, 99990)","(41.0, 99999, 99990)"
06-01-2023 16:24:01.971057,"(3.3, 4.3, 4.226666666666667)","(2.6, 99999, 99990)","(51.0, 99999, 99990)","(31.0, 110.0, 68.75)","(6.5, 8.2, 7.699999999999999)","(71.0, 230.0, 217.5)","(5.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
