,M And M Girl,Big Cyn,Shez A Grinder,Clubhouse Saint,Shoe Game,Rowangoeshollywood,Sue Ettas Ghost,Fire Diamonds,Tick Tock,Izanami
12-01-2023 08:16:58.914003,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:00.121108,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:01.283148,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:02.552411,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(7.0, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:03.776695,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:04.956761,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:06.214070,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:07.406420,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:08.702578,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:09.928018,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:11.170765,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:12.375477,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:13.644834,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:15.006613,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:16.294746,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:17.639678,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:18.995296,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:20.419063,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:21.736826,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:23.127715,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:24.500178,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:25.839095,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:27.215752,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:28.563203,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:30.015557,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:31.408187,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:32.672192,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:33.889152,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:35.151271,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:36.391612,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.8, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:37.679642,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:38.896578,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:40.193249,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:41.490339,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:42.736227,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:44.021464,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:45.152719,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:46.296584,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:47.520422,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:48.667138,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:49.856391,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:51.098750,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:52.314928,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:53.562823,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:54.778621,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:55.924553,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:57.084224,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:58.259286,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:17:59.548387,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:18:00.815885,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:18:02.173898,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:18:03.469184,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:18:04.774683,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:18:06.102814,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:18:07.489005,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:18:08.800790,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:18:10.030324,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:18:11.252109,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:18:12.547423,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:18:13.803081,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.8, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:18:15.123761,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.9, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:18:16.456913,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.9, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:18:17.770034,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.9, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:18:19.009032,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.9, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:18:20.273551,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.9, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:18:21.496781,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.9, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:18:22.729189,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.9, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:18:23.912235,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.9, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:18:25.124405,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.9, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:18:26.287329,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.9, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:18:27.584971,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.9, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:18:28.845498,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.9, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:18:30.190993,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.9, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:18:31.493482,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(11.0, 99999, 99990)","(2.9, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:18:32.819378,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:18:34.161362,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:18:35.496674,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:18:36.786388,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:18:37.980805,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:18:39.150343,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:18:40.314145,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:18:41.618569,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:18:42.928363,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:18:44.241932,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:18:45.574288,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:18:46.871173,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:18:48.103662,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
12-01-2023 08:18:49.383364,"(31.0, 99999, 99990)","(18.0, 99999, 99990)","(61.0, 99999, 99990)","(10.0, 99999, 99990)","(2.9, 99999, 99990)","(2.9, 99999, 99990)","(6.5, 99999, 99990)","(21.0, 99999, 99990)","(6.5, 99999, 99990)","(51.0, 99999, 99990)"
