,Burns Bay,Im Feeling Firey,Just Dessy,Regulus,Brigadiers Son Nz,Falcons,Bumper,Artful Maid,Saving Major Percy,B Mac C Nz
06-01-2023 16:53:58.401843,"(4.0, 6.8, 6.05)","(4.2, 5.2, 5.05)","(5.0, 9.6, 9.89090909090909)","(10.0, 15.5, 14.125)","(3.4, 99999, 99990)","(21.0, 46.0, 34.0)","(101.0, 220.0, 153.33333333333334)","(11.0, 21.0, 18.833333333333332)","(31.0, 50.0, 41.0)","(16.0, 99999, 99990)"
06-01-2023 16:53:59.908409,"(4.0, 6.8, 6.3)","(4.2, 5.2, 5.05)","(5.0, 10.0, 9.89090909090909)","(10.0, 16.0, 14.125)","(3.4, 99999, 99990)","(21.0, 46.0, 34.0)","(101.0, 220.0, 153.33333333333334)","(11.0, 21.0, 18.833333333333332)","(31.0, 50.0, 41.0)","(16.0, 99999, 99990)"
06-01-2023 16:54:01.392523,"(4.0, 6.8, 6.3)","(4.2, 5.2, 5.05)","(5.0, 10.0, 9.89090909090909)","(10.0, 16.0, 14.125)","(3.4, 99999, 99990)","(21.0, 46.0, 34.0)","(101.0, 220.0, 153.33333333333334)","(11.0, 21.0, 18.833333333333332)","(31.0, 50.0, 41.0)","(16.0, 99999, 99990)"
06-01-2023 16:54:03.206603,"(4.0, 6.8, 6.3)","(4.2, 5.2, 5.05)","(5.0, 10.0, 9.89090909090909)","(10.0, 16.0, 14.125)","(3.4, 99999, 99990)","(21.0, 46.0, 36.0)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 17.5)","(31.0, 50.0, 41.0)","(16.0, 99999, 99990)"
06-01-2023 16:54:04.764691,"(4.0, 6.8, 6.433333333333334)","(4.2, 5.2, 5.05)","(5.0, 10.0, 9.89090909090909)","(10.0, 16.0, 14.125)","(3.4, 99999, 99990)","(21.0, 46.0, 36.0)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 17.5)","(31.0, 50.0, 41.0)","(16.0, 99999, 99990)"
06-01-2023 16:54:06.316483,"(4.0, 7.0, 6.433333333333334)","(4.2, 5.2, 5.05)","(5.0, 10.0, 9.89090909090909)","(10.0, 16.0, 14.125)","(3.4, 99999, 99990)","(21.0, 46.0, 36.0)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 17.5)","(31.0, 50.0, 41.0)","(16.0, 99999, 99990)"
06-01-2023 16:54:08.018406,"(4.0, 7.0, 6.433333333333334)","(4.2, 5.2, 5.05)","(5.0, 10.0, 9.89090909090909)","(10.0, 16.0, 14.125)","(3.4, 99999, 99990)","(21.0, 46.0, 36.0)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 17.5)","(31.0, 50.0, 41.0)","(16.0, 99999, 99990)"
06-01-2023 16:54:09.649666,"(4.0, 7.0, 6.433333333333334)","(4.2, 5.2, 5.05)","(5.0, 10.0, 9.89090909090909)","(10.0, 16.0, 14.125)","(3.4, 99999, 99990)","(21.0, 46.0, 36.0)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 17.5)","(31.0, 50.0, 41.0)","(16.0, 99999, 99990)"
06-01-2023 16:54:11.099579,"(4.0, 7.0, 6.433333333333334)","(4.2, 5.2, 5.05)","(5.0, 10.0, 9.89090909090909)","(10.0, 16.0, 13.75)","(3.4, 99999, 99990)","(21.0, 46.0, 36.0)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 17.5)","(31.0, 50.0, 41.0)","(16.0, 99999, 99990)"
06-01-2023 16:54:12.853123,"(4.0, 7.0, 6.433333333333334)","(4.2, 5.2, 5.05)","(5.0, 10.0, 9.89090909090909)","(10.0, 16.0, 13.75)","(3.4, 99999, 99990)","(21.0, 46.0, 36.0)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 17.5)","(31.0, 50.0, 41.0)","(16.0, 99999, 99990)"
06-01-2023 16:54:14.499377,"(4.0, 7.0, 6.433333333333334)","(4.2, 5.2, 5.05)","(5.0, 10.0, 9.89090909090909)","(10.0, 16.0, 13.75)","(3.4, 99999, 99990)","(21.0, 46.0, 36.0)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 17.5)","(31.0, 50.0, 41.0)","(16.0, 99999, 99990)"
06-01-2023 16:54:16.160548,"(4.0, 7.0, 6.433333333333334)","(4.2, 5.2, 5.05)","(5.0, 10.0, 9.89090909090909)","(10.0, 16.0, 13.75)","(3.4, 99999, 99990)","(21.0, 46.0, 36.0)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 17.5)","(31.0, 50.0, 41.0)","(16.0, 99999, 99990)"
06-01-2023 16:54:18.060720,"(4.0, 7.0, 6.433333333333334)","(4.2, 5.2, 5.05)","(5.0, 10.0, 9.89090909090909)","(10.0, 16.0, 13.75)","(3.4, 99999, 99990)","(21.0, 46.0, 34.0)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 17.5)","(31.0, 50.0, 41.0)","(16.0, 99999, 99990)"
06-01-2023 16:54:19.848470,"(4.0, 7.0, 6.15)","(4.2, 5.2, 5.05)","(5.0, 10.0, 9.89090909090909)","(10.0, 16.0, 13.75)","(3.4, 99999, 99990)","(21.0, 46.0, 34.0)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 17.5)","(31.0, 50.0, 41.0)","(16.0, 99999, 99990)"
06-01-2023 16:54:21.645272,"(4.0, 7.0, 6.15)","(4.2, 5.2, 5.05)","(5.0, 10.0, 9.89090909090909)","(10.0, 16.0, 13.75)","(3.4, 99999, 99990)","(21.0, 46.0, 34.0)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 17.5)","(31.0, 50.0, 41.0)","(16.0, 99999, 99990)"
06-01-2023 16:54:23.565482,"(4.0, 7.0, 6.15)","(4.2, 5.2, 5.05)","(5.0, 10.0, 9.89090909090909)","(10.0, 16.0, 13.75)","(3.4, 99999, 99990)","(21.0, 46.0, 34.0)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 17.5)","(31.0, 50.0, 41.0)","(16.0, 99999, 99990)"
06-01-2023 16:54:25.365713,"(4.0, 7.0, 6.15)","(4.2, 5.2, 5.05)","(5.0, 10.0, 9.895652173913044)","(10.0, 16.0, 13.75)","(3.4, 99999, 99990)","(21.0, 46.0, 34.0)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 17.5)","(31.0, 50.0, 41.0)","(16.0, 99999, 99990)"
06-01-2023 16:54:27.245416,"(4.0, 7.0, 6.15)","(4.2, 5.2, 5.05)","(5.0, 10.0, 9.895652173913044)","(10.0, 16.0, 13.75)","(3.4, 99999, 99990)","(21.0, 46.0, 34.0)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 17.5)","(31.0, 50.0, 41.0)","(16.0, 99999, 99990)"
06-01-2023 16:54:29.102644,"(4.0, 7.0, 6.15)","(4.2, 5.2, 5.05)","(5.0, 10.0, 9.895652173913044)","(10.0, 16.0, 13.75)","(3.4, 99999, 99990)","(21.0, 46.0, 34.0)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 17.5)","(31.0, 50.0, 41.0)","(16.0, 99999, 99990)"
06-01-2023 16:54:30.816009,"(4.0, 7.0, 6.15)","(4.2, 5.2, 5.05)","(5.0, 10.0, 9.895652173913044)","(10.0, 16.0, 13.75)","(3.4, 99999, 99990)","(21.0, 46.0, 34.0)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 17.5)","(31.0, 50.0, 41.0)","(16.0, 99999, 99990)"
06-01-2023 16:54:32.719153,"(4.0, 7.0, 6.15)","(4.2, 5.2, 5.05)","(5.0, 10.0, 9.895652173913044)","(10.0, 16.0, 13.75)","(3.4, 99999, 99990)","(21.0, 46.0, 34.0)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 17.5)","(31.0, 50.0, 41.0)","(16.0, 99999, 99990)"
06-01-2023 16:54:34.502549,"(4.0, 7.0, 6.433333333333334)","(4.2, 5.2, 5.05)","(5.0, 10.0, 9.895652173913044)","(10.0, 16.0, 13.75)","(3.4, 99999, 99990)","(21.0, 46.0, 35.5)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 18.357142857142858)","(31.0, 50.0, 40.0)","(16.0, 99999, 99990)"
06-01-2023 16:54:36.352634,"(4.0, 7.0, 6.640000000000001)","(4.2, 5.2, 5.05)","(5.0, 10.0, 9.895652173913044)","(10.0, 16.0, 13.75)","(3.4, 99999, 99990)","(21.0, 46.0, 35.5)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 18.357142857142858)","(31.0, 50.0, 40.0)","(16.0, 99999, 99990)"
06-01-2023 16:54:38.069785,"(4.0, 7.0, 6.640000000000001)","(4.2, 5.2, 5.05)","(5.0, 10.0, 9.895652173913044)","(10.0, 16.0, 13.75)","(3.4, 99999, 99990)","(21.0, 46.0, 35.5)","(101.0, 220.0, 153.33333333333334)","(11.0, 22.0, 18.357142857142858)","(31.0, 50.0, 40.0)","(16.0, 99999, 99990)"
06-01-2023 16:54:39.704238,"(4.0, 7.0, 6.640000000000001)","(4.2, 5.2, 5.05)","(5.5, 10.0, 9.895652173913044)","(8.5, 16.0, 13.75)","(3.4, 99999, 99990)","(26.0, 46.0, 35.5)","(101.0, 220.0, 183.33333333333331)","(11.0, 22.0, 18.357142857142858)","(31.0, 50.0, 40.0)","(17.0, 99999, 99990)"
06-01-2023 16:54:41.323437,"(4.0, 7.0, 6.640000000000001)","(4.2, 5.2, 4.85)","(5.5, 10.0, 9.895652173913044)","(10.0, 16.0, 13.75)","(3.4, 99999, 99990)","(26.0, 46.0, 35.5)","(101.0, 220.0, 180.0)","(11.0, 22.0, 18.357142857142858)","(31.0, 50.0, 40.0)","(17.0, 99999, 99990)"
06-01-2023 16:54:42.872126,"(4.0, 7.0, 6.640000000000001)","(4.2, 5.3, 4.871428571428572)","(5.5, 10.0, 9.895652173913044)","(10.0, 16.0, 13.75)","(3.4, 99999, 99990)","(26.0, 46.0, 35.5)","(101.0, 220.0, 180.0)","(11.0, 22.0, 18.357142857142858)","(31.0, 50.0, 40.0)","(17.0, 99999, 99990)"
06-01-2023 16:54:44.506264,"(4.0, 7.0, 6.640000000000001)","(4.2, 5.3, 4.871428571428572)","(5.5, 10.0, 9.895652173913044)","(10.0, 16.0, 13.75)","(3.4, 99999, 99990)","(26.0, 46.0, 35.5)","(101.0, 220.0, 180.0)","(11.0, 22.0, 18.357142857142858)","(31.0, 50.0, 40.0)","(17.0, 99999, 99990)"
06-01-2023 16:54:46.178513,"(4.0, 7.0, 6.640000000000001)","(4.2, 5.3, 4.871428571428572)","(5.5, 10.0, 9.58)","(10.0, 16.0, 13.75)","(3.4, 99999, 99990)","(26.0, 46.0, 35.5)","(101.0, 220.0, 180.0)","(11.0, 22.0, 18.357142857142858)","(31.0, 50.0, 40.0)","(17.0, 99999, 99990)"
06-01-2023 16:54:47.843525,"(4.0, 7.0, 6.640000000000001)","(4.2, 5.3, 4.95)","(5.5, 10.0, 7.814285714285714)","(8.5, 16.0, 13.75)","(3.4, 99999, 99990)","(26.0, 46.0, 35.5)","(101.0, 220.0, 180.0)","(11.0, 22.0, 18.357142857142858)","(31.0, 50.0, 40.0)","(17.0, 99999, 99990)"
06-01-2023 16:54:49.415097,"(4.0, 7.0, 6.822222222222222)","(4.2, 5.2, 4.95)","(5.5, 8.0, 7.5125)","(8.5, 16.0, 14.333333333333332)","(3.4, 99999, 99990)","(26.0, 46.0, 37.0)","(101.0, 220.0, 180.0)","(11.0, 22.0, 19.5)","(31.0, 50.0, 43.333333333333336)","(17.0, 99999, 99990)"
06-01-2023 16:54:50.976029,"(4.0, 7.0, 6.822222222222222)","(4.2, 5.2, 4.96)","(5.5, 8.0, 8.333333333333334)","(8.5, 16.0, 14.333333333333332)","(3.4, 99999, 99990)","(26.0, 46.0, 36.0)","(101.0, 220.0, 146.66666666666666)","(11.0, 22.0, 18.5)","(31.0, 50.0, 42.8)","(17.0, 99999, 99990)"
06-01-2023 16:54:52.517903,"(4.0, 7.0, 6.25)","(4.2, 5.2, 4.96)","(5.5, 9.8, 8.933333333333334)","(8.5, 16.0, 13.75)","(3.4, 99999, 99990)","(26.0, 46.0, 37.0)","(101.0, 220.0, 180.0)","(11.0, 22.0, 18.5)","(31.0, 50.0, 43.333333333333336)","(17.0, 99999, 99990)"
06-01-2023 16:54:54.083796,"(4.0, 7.0, 6.625)","(4.2, 5.2, 4.96)","(5.5, 9.6, 8.933333333333334)","(8.5, 16.0, 13.75)","(3.4, 99999, 99990)","(26.0, 46.0, 37.0)","(101.0, 220.0, 180.0)","(11.0, 22.0, 18.5)","(31.0, 50.0, 43.333333333333336)","(17.0, 99999, 99990)"
06-01-2023 16:54:55.665214,"(4.0, 7.0, 6.4)","(4.2, 5.2, 4.96)","(5.5, 9.4, 7.96)","(8.5, 16.0, 13.75)","(3.4, 99999, 99990)","(26.0, 46.0, 37.0)","(101.0, 220.0, 180.0)","(11.0, 22.0, 18.785714285714285)","(31.0, 50.0, 43.333333333333336)","(17.0, 99999, 99990)"
06-01-2023 16:54:57.568944,"(4.0, 7.0, 6.4)","(4.2, 5.2, 4.96)","(5.5, 9.4, 7.96)","(8.5, 16.0, 13.75)","(3.4, 99999, 99990)","(26.0, 46.0, 37.0)","(101.0, 220.0, 180.0)","(11.0, 22.0, 18.785714285714285)","(31.0, 50.0, 43.333333333333336)","(17.0, 99999, 99990)"
06-01-2023 16:54:59.470977,"(4.0, 7.0, 6.4)","(4.2, 5.2, 4.96)","(5.5, 9.4, 7.96)","(8.5, 16.0, 14.5)","(3.4, 99999, 99990)","(26.0, 46.0, 37.0)","(101.0, 220.0, 180.0)","(11.0, 22.0, 18.785714285714285)","(31.0, 50.0, 43.333333333333336)","(17.0, 99999, 99990)"
06-01-2023 16:55:01.071515,"(4.0, 7.0, 6.4)","(4.2, 5.2, 5.0285714285714285)","(5.5, 9.4, 8.399999999999999)","(8.5, 15.5, 14.7)","(3.4, 99999, 99990)","(26.0, 46.0, 37.42857142857143)","(101.0, 220.0, 146.66666666666666)","(11.0, 22.0, 18.75)","(31.0, 50.0, 43.333333333333336)","(17.0, 99999, 99990)"
06-01-2023 16:55:02.742962,"(4.0, 7.0, 6.066666666666666)","(4.2, 5.2, 5.0285714285714285)","(5.5, 9.2, 8.16)","(8.5, 15.5, 14.7)","(3.4, 99999, 99990)","(26.0, 46.0, 37.42857142857143)","(101.0, 220.0, 146.66666666666666)","(11.0, 22.0, 18.75)","(31.0, 50.0, 43.333333333333336)","(17.0, 99999, 99990)"
06-01-2023 16:55:04.796196,"(4.0, 7.0, 6.3)","(4.2, 5.2, 4.8)","(5.5, 9.0, 8.066666666666666)","(8.5, 15.5, 14.7)","(3.4, 99999, 99990)","(26.0, 46.0, 39.0)","(101.0, 210.0, 173.33333333333331)","(11.0, 22.0, 18.75)","(31.0, 50.0, 40.0)","(17.0, 99999, 99990)"
06-01-2023 16:55:06.566072,"(4.0, 7.0, 6.3)","(4.2, 5.2, 4.8)","(5.5, 9.0, 7.933333333333334)","(8.5, 15.5, 14.7)","(3.4, 99999, 99990)","(26.0, 46.0, 39.0)","(101.0, 200.0, 166.66666666666669)","(11.0, 22.0, 18.785714285714285)","(31.0, 50.0, 40.0)","(17.0, 99999, 99990)"
06-01-2023 16:55:08.681180,"(4.0, 7.0, 6.3)","(4.2, 5.2, 4.8)","(5.5, 9.0, 7.488888888888888)","(8.5, 15.5, 14.7)","(3.4, 99999, 99990)","(26.0, 46.0, 39.0)","(101.0, 200.0, 166.66666666666669)","(11.0, 22.0, 18.785714285714285)","(31.0, 50.0, 46.0)","(17.0, 99999, 99990)"
06-01-2023 16:55:10.534381,"(4.0, 7.0, 6.91875)","(4.2, 5.2, 5.027586206896552)","(5.5, 8.2, 7.888888888888888)","(8.5, 15.5, 15.0625)","(3.4, 99999, 99990)","(26.0, 46.0, 38.4)","(101.0, 200.0, 168.0)","(11.0, 22.0, 19.666666666666668)","(31.0, 50.0, 42.8)","(17.0, 99999, 99990)"
06-01-2023 16:55:12.136251,"(4.0, 7.0, 6.3)","(4.2, 5.2, 4.88421052631579)","(5.5, 8.2, 7.914285714285714)","(8.0, 15.5, 15.0625)","(3.4, 99999, 99990)","(26.0, 46.0, 38.4)","(101.0, 200.0, 168.0)","(11.0, 22.0, 18.75)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:55:13.600517,"(4.0, 7.0, 6.3)","(4.2, 5.2, 4.88421052631579)","(5.5, 8.6, 7.914285714285714)","(8.0, 15.5, 14.928571428571429)","(3.4, 99999, 99990)","(26.0, 46.0, 38.4)","(101.0, 200.0, 168.0)","(11.0, 22.0, 19.75)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:55:15.154744,"(4.0, 7.0, 6.3)","(4.2, 5.2, 4.88421052631579)","(5.5, 8.6, 7.914285714285714)","(8.0, 15.5, 13.954545454545455)","(3.4, 99999, 99990)","(26.0, 46.0, 40.285714285714285)","(101.0, 200.0, 166.66666666666669)","(11.0, 22.0, 19.25)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:55:16.595955,"(4.0, 7.0, 6.3)","(4.2, 5.2, 4.88421052631579)","(5.5, 8.6, 8.163636363636364)","(8.0, 16.0, 13.954545454545455)","(3.4, 99999, 99990)","(26.0, 46.0, 40.285714285714285)","(101.0, 200.0, 166.66666666666669)","(11.0, 22.0, 19.25)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:55:17.985738,"(4.0, 7.0, 6.3)","(4.2, 5.2, 4.88421052631579)","(5.5, 8.6, 8.163636363636364)","(8.0, 16.0, 13.954545454545455)","(3.4, 99999, 99990)","(26.0, 46.0, 36.5)","(101.0, 200.0, 166.66666666666669)","(11.0, 22.0, 19.25)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:55:19.346417,"(4.0, 7.0, 6.3)","(4.2, 5.2, 4.88421052631579)","(5.5, 8.6, 8.163636363636364)","(8.0, 16.0, 13.954545454545455)","(3.4, 99999, 99990)","(26.0, 46.0, 34.6)","(101.0, 200.0, 166.66666666666669)","(11.0, 22.0, 19.214285714285715)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:55:20.802598,"(4.0, 7.0, 6.066666666666666)","(4.2, 5.2, 4.88421052631579)","(5.5, 8.6, 8.533333333333333)","(8.0, 16.0, 13.954545454545455)","(3.4, 99999, 99990)","(26.0, 46.0, 37.0)","(101.0, 200.0, 166.66666666666669)","(11.0, 22.0, 19.214285714285715)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:55:22.331430,"(4.0, 7.0, 6.066666666666666)","(4.2, 5.2, 4.88421052631579)","(5.5, 9.2, 8.2)","(8.0, 16.0, 13.954545454545455)","(3.4, 99999, 99990)","(26.0, 46.0, 34.6)","(101.0, 200.0, 166.66666666666669)","(11.0, 22.0, 19.214285714285715)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:55:23.847841,"(4.0, 7.0, 6.066666666666666)","(4.2, 5.2, 5.009090909090909)","(5.5, 9.2, 8.2)","(8.0, 16.0, 13.954545454545455)","(3.4, 99999, 99990)","(26.0, 46.0, 34.6)","(101.0, 200.0, 166.66666666666669)","(11.0, 22.0, 19.214285714285715)","(31.0, 50.0, 41.0)","(17.0, 99999, 99990)"
06-01-2023 16:55:25.334056,"(4.0, 7.0, 6.066666666666666)","(4.2, 5.1, 5.009090909090909)","(5.5, 9.2, 8.2)","(8.0, 16.0, 13.954545454545455)","(3.4, 99999, 99990)","(26.0, 46.0, 34.6)","(101.0, 200.0, 166.66666666666669)","(11.0, 22.0, 19.214285714285715)","(31.0, 50.0, 41.0)","(17.0, 99999, 99990)"
06-01-2023 16:55:27.028901,"(4.0, 7.0, 6.066666666666666)","(4.2, 5.1, 5.009090909090909)","(5.5, 9.2, 8.2)","(8.0, 16.0, 13.954545454545455)","(3.4, 99999, 99990)","(26.0, 46.0, 34.6)","(101.0, 200.0, 166.66666666666669)","(11.0, 22.0, 19.214285714285715)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:55:28.511168,"(4.0, 7.0, 6.066666666666666)","(4.2, 5.1, 5.009090909090909)","(5.5, 9.2, 8.628571428571428)","(8.0, 16.0, 13.954545454545455)","(3.4, 99999, 99990)","(26.0, 46.0, 34.6)","(101.0, 200.0, 166.66666666666669)","(11.0, 22.0, 19.214285714285715)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:55:29.878651,"(4.0, 7.0, 6.066666666666666)","(4.2, 5.1, 5.009090909090909)","(5.5, 9.2, 8.628571428571428)","(8.0, 16.0, 13.954545454545455)","(3.4, 99999, 99990)","(26.0, 46.0, 34.6)","(101.0, 200.0, 166.66666666666669)","(11.0, 22.0, 19.214285714285715)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:55:31.406566,"(4.0, 7.0, 6.066666666666666)","(4.2, 5.1, 5.009090909090909)","(5.5, 9.2, 8.628571428571428)","(8.0, 16.0, 13.954545454545455)","(3.4, 99999, 99990)","(26.0, 46.0, 35.2)","(101.0, 200.0, 166.66666666666669)","(11.0, 22.0, 19.214285714285715)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:55:32.866136,"(4.0, 7.0, 6.066666666666666)","(4.2, 5.1, 5.009090909090909)","(5.5, 9.2, 8.628571428571428)","(8.0, 16.0, 13.954545454545455)","(3.4, 99999, 99990)","(26.0, 46.0, 35.2)","(101.0, 200.0, 166.66666666666669)","(11.0, 22.0, 19.214285714285715)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:55:34.235154,"(4.0, 7.0, 6.3)","(4.2, 5.1, 5.009090909090909)","(5.5, 9.2, 8.48)","(8.0, 16.0, 13.954545454545455)","(3.4, 99999, 99990)","(26.0, 46.0, 37.0)","(101.0, 200.0, 166.66666666666669)","(11.0, 22.0, 19.214285714285715)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:55:35.511711,"(4.0, 7.0, 6.3)","(4.2, 5.1, 5.009090909090909)","(5.5, 9.2, 8.48)","(8.0, 16.0, 13.954545454545455)","(3.4, 99999, 99990)","(26.0, 46.0, 37.5)","(101.0, 200.0, 168.0)","(11.0, 22.0, 19.214285714285715)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:55:36.811248,"(4.0, 7.0, 6.3)","(4.2, 5.1, 5.009090909090909)","(5.5, 9.2, 8.48)","(8.0, 16.0, 13.954545454545455)","(3.4, 99999, 99990)","(26.0, 46.0, 37.5)","(101.0, 200.0, 168.0)","(11.0, 22.0, 19.214285714285715)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:55:38.026261,"(4.0, 7.0, 6.3)","(4.2, 5.1, 5.009090909090909)","(5.5, 9.2, 8.75)","(8.0, 16.0, 13.954545454545455)","(3.4, 99999, 99990)","(26.0, 46.0, 37.5)","(101.0, 200.0, 168.0)","(11.0, 22.0, 19.214285714285715)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:55:39.208642,"(4.0, 7.0, 6.3)","(4.2, 5.2, 4.9)","(5.5, 9.2, 8.75)","(8.0, 16.0, 13.954545454545455)","(3.4, 99999, 99990)","(26.0, 46.0, 37.5)","(101.0, 200.0, 168.0)","(11.0, 22.0, 19.214285714285715)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:55:40.391444,"(4.0, 7.0, 6.3)","(4.2, 5.2, 4.9)","(5.5, 9.2, 8.75)","(8.0, 16.0, 13.954545454545455)","(3.4, 99999, 99990)","(26.0, 46.0, 37.5)","(101.0, 200.0, 168.0)","(11.0, 22.0, 19.214285714285715)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:55:41.647277,"(4.0, 7.0, 6.3)","(4.2, 5.2, 5.140000000000001)","(5.5, 9.2, 8.75)","(8.0, 16.0, 13.954545454545455)","(3.4, 99999, 99990)","(26.0, 46.0, 37.5)","(101.0, 200.0, 168.0)","(11.0, 22.0, 19.214285714285715)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:55:42.856648,"(4.0, 7.0, 6.3)","(4.2, 5.3, 5.2299999999999995)","(5.5, 9.2, 8.75)","(8.0, 16.0, 13.954545454545455)","(3.4, 99999, 99990)","(26.0, 46.0, 37.5)","(101.0, 200.0, 168.0)","(11.0, 22.0, 19.214285714285715)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:55:44.117483,"(4.0, 7.0, 6.3)","(4.2, 5.3, 5.2299999999999995)","(5.5, 9.0, 8.45)","(8.0, 16.0, 13.954545454545455)","(3.4, 99999, 99990)","(26.0, 46.0, 37.5)","(101.0, 200.0, 168.0)","(11.0, 22.0, 19.214285714285715)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:55:45.436827,"(4.0, 7.0, 6.3)","(4.2, 5.3, 5.2299999999999995)","(5.5, 9.2, 7.699999999999999)","(8.0, 16.0, 13.954545454545455)","(3.4, 99999, 99990)","(26.0, 46.0, 37.5)","(101.0, 200.0, 168.0)","(11.0, 22.0, 19.214285714285715)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:55:46.736982,"(4.0, 7.0, 6.3)","(4.2, 5.3, 4.949999999999999)","(5.5, 9.2, 8.705882352941176)","(8.0, 16.0, 14.333333333333332)","(3.4, 99999, 99990)","(26.0, 46.0, 39.6)","(101.0, 200.0, 166.66666666666669)","(11.0, 22.0, 19.25)","(31.0, 50.0, 42.0)","(17.0, 99999, 99990)"
06-01-2023 16:55:48.069896,"(4.0, 7.0, 6.3)","(4.2, 5.5, 5.262962962962963)","(5.5, 9.2, 7.25)","(7.5, 16.0, 14.333333333333332)","(3.4, 99999, 99990)","(26.0, 46.0, 41.42857142857143)","(101.0, 200.0, 166.66666666666669)","(11.0, 22.0, 18.25)","(31.0, 50.0, 43.6)","(17.0, 99999, 99990)"
06-01-2023 16:55:49.402721,"(4.0, 7.0, 6.3)","(4.2, 5.5, 5.262962962962963)","(5.5, 9.2, 5.717796610169492)","(7.5, 16.0, 14.333333333333332)","(3.4, 99999, 99990)","(26.0, 46.0, 40.0)","(101.0, 200.0, 166.66666666666669)","(11.0, 22.0, 21.375)","(31.0, 50.0, 43.6)","(17.0, 99999, 99990)"
06-01-2023 16:55:50.723084,"(4.0, 7.0, 6.066666666666666)","(4.2, 5.5, 5.076470588235294)","(5.5, 6.4, 6.050000000000001)","(7.5, 16.0, 14.333333333333332)","(3.4, 99999, 99990)","(26.0, 46.0, 40.0)","(101.0, 200.0, 166.66666666666669)","(11.0, 22.0, 21.375)","(31.0, 50.0, 43.6)","(17.0, 99999, 99990)"
06-01-2023 16:55:51.994159,"(4.0, 7.0, 6.066666666666666)","(4.2, 5.5, 5.076470588235294)","(5.5, 6.4, 6.050000000000001)","(7.5, 16.0, 14.333333333333332)","(3.4, 99999, 99990)","(26.0, 46.0, 39.0)","(101.0, 200.0, 166.66666666666669)","(11.0, 22.0, 21.375)","(31.0, 50.0, 43.6)","(17.0, 99999, 99990)"
06-01-2023 16:55:53.250792,"(4.0, 7.0, 6.876190476190477)","(4.2, 5.5, 4.990909090909091)","(5.5, 6.4, 6.050000000000001)","(7.5, 16.0, 14.461538461538462)","(3.4, 99999, 99990)","(26.0, 46.0, 39.0)","(101.0, 200.0, 166.66666666666669)","(11.0, 22.0, 21.375)","(31.0, 50.0, 44.666666666666664)","(17.0, 99999, 99990)"
