,Tah Nathan,Jarrods Boy,Monos Thunder,Lost Magic,Just Casper,Nitro Disco,Tah Bamber,Tah Lindsey
10-01-2023 11:12:03.362995,"(6.0, 9.6, 7.9)","(6.5, 10.5, 9.75)","(7.5, 38.0, 11.575)","(8.5, 65.0, 20.36)","(3.3, 4.5, 3.78125)","(3.3, 10.5, 4.116071428571429)","(10.0, 95.0, 74.125)","(21.0, 240.0, 195.9)"
10-01-2023 11:12:04.373489,"(6.0, 9.6, 7.9)","(6.5, 10.5, 9.75)","(7.5, 38.0, 11.575)","(8.5, 65.0, 20.36)","(3.3, 4.5, 3.78125)","(3.3, 10.5, 4.116071428571429)","(10.0, 95.0, 74.125)","(21.0, 240.0, 195.9)"
10-01-2023 11:12:05.366306,"(6.0, 9.6, 7.9)","(6.5, 10.5, 9.75)","(7.5, 38.0, 11.575)","(8.5, 65.0, 20.36)","(3.3, 4.5, 3.78125)","(3.3, 10.5, 4.116071428571429)","(10.0, 95.0, 74.125)","(21.0, 240.0, 195.9)"
10-01-2023 11:12:06.369627,"(6.0, 9.6, 7.9)","(6.5, 10.5, 9.75)","(7.5, 38.0, 11.575)","(8.5, 65.0, 20.36)","(3.3, 4.5, 3.78125)","(3.3, 10.5, 4.116071428571429)","(10.0, 95.0, 74.125)","(21.0, 240.0, 195.9)"
10-01-2023 11:12:07.347375,"(6.0, 9.6, 7.9)","(6.5, 10.5, 9.75)","(7.5, 38.0, 11.575)","(8.5, 65.0, 20.36)","(3.3, 4.5, 3.78125)","(3.3, 10.5, 4.116071428571429)","(10.0, 95.0, 74.125)","(21.0, 240.0, 195.9)"
10-01-2023 11:12:08.335876,"(6.0, 9.6, 7.9)","(6.5, 10.5, 9.75)","(7.5, 38.0, 11.575)","(8.5, 65.0, 20.36)","(3.3, 4.5, 3.78125)","(3.3, 10.5, 4.116071428571429)","(10.0, 95.0, 74.125)","(21.0, 240.0, 195.9)"
10-01-2023 11:12:09.334528,"(6.0, 9.6, 7.9)","(6.5, 10.5, 9.75)","(7.5, 38.0, 11.575)","(8.5, 65.0, 20.36)","(3.3, 4.5, 3.78125)","(3.3, 10.5, 4.116071428571429)","(10.0, 95.0, 74.125)","(21.0, 240.0, 195.9)"
10-01-2023 11:12:10.305351,"(6.0, 9.6, 7.9)","(6.5, 10.5, 9.75)","(7.5, 38.0, 11.575)","(8.5, 65.0, 20.36)","(3.3, 4.5, 3.78125)","(3.3, 10.5, 4.116071428571429)","(10.0, 95.0, 74.125)","(21.0, 240.0, 195.9)"
10-01-2023 11:12:11.288903,"(6.0, 9.6, 7.9)","(6.5, 10.5, 9.75)","(7.5, 38.0, 11.575)","(8.5, 65.0, 20.36)","(3.3, 4.5, 3.78125)","(3.3, 10.5, 4.116071428571429)","(10.0, 95.0, 74.125)","(21.0, 240.0, 195.9)"
10-01-2023 11:12:12.273892,"(6.0, 9.6, 7.9)","(6.5, 10.5, 9.75)","(7.5, 38.0, 11.575)","(8.5, 65.0, 20.36)","(3.3, 4.5, 3.78125)","(3.3, 10.5, 4.116071428571429)","(10.0, 95.0, 39.333333333333336)","(21.0, 240.0, 55.27777777777778)"
10-01-2023 11:12:13.298014,"(6.0, 9.6, 7.9)","(6.5, 10.5, 9.75)","(7.5, 15.0, 8.7)","(8.5, 28.0, 11.08)","(3.3, 4.5, 3.78125)","(3.3, 7.8, 3.7013157894736843)","(10.0, 32.0, 14.857142857142858)","(21.0, 100.0, 55.27777777777778)"
10-01-2023 11:12:14.276507,"(6.0, 9.6, 7.9)","(6.5, 10.5, 9.75)","(7.5, 15.0, 8.7)","(8.5, 28.0, 11.08)","(3.3, 4.5, 3.78125)","(3.3, 7.8, 3.7013157894736843)","(10.0, 32.0, 14.857142857142858)","(21.0, 100.0, 55.27777777777778)"
10-01-2023 11:12:15.301036,"(6.0, 9.6, 7.9)","(6.5, 10.5, 9.75)","(7.5, 15.0, 8.7)","(8.5, 28.0, 11.08)","(3.3, 4.5, 3.78125)","(3.3, 7.8, 3.7013157894736843)","(10.0, 32.0, 14.857142857142858)","(21.0, 100.0, 55.27777777777778)"
10-01-2023 11:12:16.290451,"(6.0, 9.6, 7.9)","(6.5, 10.5, 9.75)","(7.5, 15.0, 8.7)","(8.5, 28.0, 11.08)","(3.3, 4.5, 3.78125)","(3.3, 7.6, 4.625)","(10.0, 32.0, 14.857142857142858)","(21.0, 100.0, 55.27777777777778)"
10-01-2023 11:12:17.328497,"(6.0, 9.6, 7.9)","(6.5, 10.5, 9.75)","(7.5, 15.0, 8.7)","(8.5, 28.0, 11.08)","(3.3, 4.5, 3.78125)","(3.3, 7.6, 4.625)","(10.0, 32.0, 14.857142857142858)","(21.0, 100.0, 55.27777777777778)"
10-01-2023 11:12:18.302853,"(6.0, 9.6, 7.9)","(6.5, 10.5, 9.75)","(7.5, 15.0, 8.7)","(8.5, 28.0, 11.08)","(3.3, 4.5, 3.78125)","(3.3, 7.6, 4.625)","(10.0, 32.0, 14.857142857142858)","(21.0, 100.0, 55.27777777777778)"
