,A Lot Of Booty,Gold Flash,Granite Prince,Red Deception,Time To Star,Zephalong,Sightseer,Worthy Essgee,Alcamo Beach,Serigala,Better Off Single
08-01-2023 13:31:12.470735,"(3.8, 4.7, 4.657803468208092)","(31.0, 55.0, 52.9375)","(61.0, 170.0, 152.5)","(19.0, 23.0, 20.875)","(51.0, 90.0, 86.05263157894737)","(71.0, 160.0, 144.0)","(1.8, 2.02, 2.0024539877300613)","(31.0, 48.0, 47.77777777777778)","(51.0, 120.0, 102.85714285714286)","(6.5, 8.0, 7.862222222222222)","(20.0, 27.0, 26.346153846153847)"
08-01-2023 13:31:13.744957,"(3.8, 4.7, 4.657803468208092)","(31.0, 55.0, 52.9375)","(61.0, 170.0, 152.5)","(19.0, 22.0, 20.875)","(51.0, 90.0, 86.05263157894737)","(71.0, 160.0, 135.0)","(1.8, 2.02, 2.0024539877300613)","(31.0, 48.0, 47.77777777777778)","(51.0, 120.0, 100.0)","(6.5, 8.0, 7.862222222222222)","(20.0, 27.0, 26.346153846153847)"
08-01-2023 13:31:14.986574,"(3.8, 4.7, 4.660752688172043)","(31.0, 55.0, 52.9375)","(61.0, 170.0, 152.5)","(19.0, 22.0, 22.1875)","(51.0, 90.0, 86.42857142857143)","(71.0, 160.0, 154.0)","(1.8, 2.02, 2.002945205479452)","(31.0, 48.0, 47.77777777777778)","(51.0, 110.0, 107.5)","(6.5, 8.0, 7.862222222222222)","(20.0, 27.0, 25.580246913580247)"
08-01-2023 13:31:16.230381,"(3.8, 4.7, 4.660752688172043)","(31.0, 55.0, 54.51162790697674)","(61.0, 170.0, 166.0)","(19.0, 23.0, 22.1875)","(51.0, 90.0, 86.42857142857143)","(71.0, 160.0, 148.46153846153845)","(1.8, 2.02, 2.002945205479452)","(31.0, 48.0, 47.77777777777778)","(51.0, 110.0, 107.5)","(6.5, 8.0, 7.862222222222222)","(20.0, 26.0, 25.569444444444443)"
08-01-2023 13:31:17.505446,"(3.8, 4.7, 4.660752688172043)","(31.0, 60.0, 53.333333333333336)","(61.0, 170.0, 166.0)","(19.0, 23.0, 22.1875)","(51.0, 90.0, 86.42857142857143)","(71.0, 160.0, 148.46153846153845)","(1.8, 2.02, 2.002945205479452)","(31.0, 48.0, 47.77777777777778)","(51.0, 110.0, 107.5)","(6.5, 8.0, 7.862222222222222)","(20.0, 26.0, 25.544117647058822)"
08-01-2023 13:31:18.763343,"(3.8, 4.7, 4.660752688172043)","(31.0, 60.0, 55.0)","(61.0, 170.0, 166.0)","(19.0, 23.0, 22.176470588235293)","(51.0, 90.0, 86.42857142857143)","(71.0, 160.0, 148.46153846153845)","(1.8, 2.02, 2.0044705882352942)","(31.0, 48.0, 47.77777777777778)","(51.0, 110.0, 107.5)","(6.5, 8.0, 7.862222222222222)","(20.0, 26.0, 25.544117647058822)"
08-01-2023 13:31:20.083805,"(3.8, 4.7, 4.668867924528302)","(31.0, 60.0, 55.0)","(61.0, 170.0, 166.0)","(18.0, 23.0, 22.176470588235293)","(51.0, 90.0, 86.42857142857143)","(71.0, 160.0, 147.14285714285714)","(1.8, 2.02, 2.003879003558719)","(31.0, 48.0, 47.77777777777778)","(51.0, 110.0, 107.5)","(6.5, 8.0, 7.862222222222222)","(20.0, 26.0, 25.544117647058822)"
08-01-2023 13:31:21.480890,"(3.8, 4.7, 4.659836065573771)","(31.0, 60.0, 56.8)","(71.0, 170.0, 159.41176470588235)","(18.0, 23.0, 22.25)","(51.0, 90.0, 84.23076923076923)","(81.0, 160.0, 147.14285714285714)","(1.8, 2.02, 2.0050986842105263)","(31.0, 48.0, 47.77777777777778)","(61.0, 110.0, 107.5)","(6.5, 8.0, 7.8629213483146065)","(20.0, 26.0, 25.436363636363637)"
08-01-2023 13:31:22.861085,"(3.9, 4.7, 4.659836065573771)","(31.0, 60.0, 56.8)","(71.0, 170.0, 159.41176470588235)","(18.0, 23.0, 22.125)","(51.0, 90.0, 84.23076923076923)","(81.0, 170.0, 156.66666666666666)","(1.8, 2.02, 2.0050986842105263)","(31.0, 48.0, 47.77777777777778)","(61.0, 110.0, 107.5)","(6.5, 8.0, 7.8629213483146065)","(20.0, 26.0, 25.436363636363637)"
08-01-2023 13:31:24.173401,"(3.8, 4.7, 4.658823529411765)","(31.0, 60.0, 56.8)","(71.0, 170.0, 166.0)","(18.0, 23.0, 22.125)","(51.0, 90.0, 84.23076923076923)","(81.0, 170.0, 156.66666666666666)","(1.8, 2.02, 2.003915343915344)","(31.0, 48.0, 47.78947368421053)","(61.0, 110.0, 107.5)","(6.5, 8.0, 7.8629213483146065)","(20.0, 26.0, 25.436363636363637)"
08-01-2023 13:31:25.476801,"(3.8, 4.7, 4.658823529411765)","(31.0, 60.0, 56.8)","(71.0, 170.0, 154.21052631578948)","(18.0, 23.0, 22.125)","(51.0, 90.0, 84.23076923076923)","(81.0, 170.0, 156.66666666666666)","(1.8, 2.02, 2.003936170212766)","(31.0, 48.0, 47.78947368421053)","(61.0, 110.0, 107.5)","(6.5, 8.0, 7.8629213483146065)","(20.0, 26.0, 25.436363636363637)"
08-01-2023 13:31:26.814257,"(3.8, 4.7, 4.658823529411765)","(31.0, 60.0, 56.36363636363636)","(71.0, 170.0, 154.21052631578948)","(18.0, 23.0, 21.84375)","(51.0, 90.0, 84.23076923076923)","(81.0, 170.0, 156.66666666666666)","(1.8, 2.02, 2.003936170212766)","(31.0, 48.0, 47.78947368421053)","(61.0, 110.0, 107.5)","(6.5, 8.0, 7.8629213483146065)","(20.0, 26.0, 25.436363636363637)"
08-01-2023 13:31:28.128815,"(3.8, 4.7, 4.658823529411765)","(31.0, 60.0, 56.36363636363636)","(71.0, 170.0, 151.1764705882353)","(18.0, 22.0, 21.84375)","(51.0, 90.0, 84.23076923076923)","(81.0, 170.0, 156.66666666666666)","(1.8, 2.02, 2.003936170212766)","(31.0, 48.0, 47.78947368421053)","(61.0, 110.0, 107.5)","(6.5, 8.0, 7.823188405797102)","(20.0, 26.0, 25.436363636363637)"
08-01-2023 13:31:29.454470,"(3.8, 4.7, 4.658823529411765)","(31.0, 60.0, 56.92307692307692)","(71.0, 160.0, 151.1764705882353)","(18.0, 22.0, 21.64179104477612)","(51.0, 90.0, 84.64285714285714)","(81.0, 170.0, 156.66666666666666)","(1.8, 2.02, 1.999503105590062)","(31.0, 48.0, 47.78947368421053)","(61.0, 110.0, 104.28571428571429)","(6.5, 8.0, 7.871910112359551)","(20.0, 26.0, 25.436363636363637)"
08-01-2023 13:31:30.755049,"(3.8, 4.7, 4.671559633027523)","(31.0, 60.0, 56.92307692307692)","(71.0, 160.0, 145.0)","(18.0, 22.0, 21.294117647058822)","(51.0, 90.0, 84.64285714285714)","(81.0, 170.0, 156.66666666666666)","(1.8, 2.0, 1.9996835443037975)","(31.0, 48.0, 47.78947368421053)","(61.0, 110.0, 106.66666666666667)","(6.5, 8.0, 7.871910112359551)","(20.0, 26.0, 25.436363636363637)"
08-01-2023 13:31:32.013149,"(3.8, 4.7, 4.671559633027523)","(31.0, 60.0, 56.92307692307692)","(71.0, 170.0, 145.0)","(18.0, 22.0, 21.294117647058822)","(51.0, 90.0, 84.64285714285714)","(81.0, 170.0, 156.66666666666666)","(1.8, 2.0, 1.9996835443037975)","(31.0, 48.0, 47.78947368421053)","(61.0, 110.0, 106.66666666666667)","(6.5, 8.0, 7.868965517241379)","(20.0, 26.0, 25.436363636363637)"
08-01-2023 13:31:33.246538,"(3.8, 4.7, 4.671559633027523)","(31.0, 60.0, 56.92307692307692)","(71.0, 170.0, 163.75)","(18.0, 22.0, 21.294117647058822)","(51.0, 90.0, 84.64285714285714)","(81.0, 170.0, 156.66666666666666)","(1.8, 2.0, 1.9996835443037975)","(31.0, 48.0, 47.78947368421053)","(61.0, 110.0, 106.66666666666667)","(6.5, 8.0, 7.868965517241379)","(20.0, 26.0, 25.436363636363637)"
08-01-2023 13:31:34.421717,"(3.8, 4.7, 4.671559633027523)","(31.0, 60.0, 56.92307692307692)","(71.0, 170.0, 163.75)","(18.0, 22.0, 21.227272727272727)","(51.0, 90.0, 84.64285714285714)","(81.0, 170.0, 156.66666666666666)","(1.8, 2.0, 1.9996835443037975)","(31.0, 48.0, 47.78947368421053)","(61.0, 110.0, 106.66666666666667)","(6.5, 8.0, 7.868965517241379)","(20.0, 26.0, 25.436363636363637)"
08-01-2023 13:31:35.624072,"(3.8, 4.7, 4.671559633027523)","(31.0, 60.0, 56.92307692307692)","(71.0, 170.0, 164.44444444444446)","(18.0, 22.0, 21.227272727272727)","(51.0, 90.0, 85.0)","(81.0, 170.0, 158.57142857142858)","(1.8, 2.0, 1.9992168674698796)","(31.0, 48.0, 58.57142857142857)","(61.0, 110.0, 106.92307692307692)","(6.5, 8.0, 7.865882352941177)","(20.0, 26.0, 26.814814814814813)"
08-01-2023 13:31:36.844847,"(3.8, 4.7, 4.655769230769231)","(31.0, 60.0, 57.41935483870968)","(71.0, 170.0, 164.44444444444446)","(18.0, 22.0, 21.291666666666668)","(51.0, 90.0, 85.0)","(81.0, 170.0, 158.57142857142858)","(1.8, 2.0, 1.9972625698324022)","(31.0, 65.0, 58.333333333333336)","(61.0, 110.0, 106.92307692307692)","(6.5, 8.0, 7.916666666666667)","(20.0, 28.0, 26.6875)"
08-01-2023 13:31:38.160634,"(3.8, 4.7, 4.66198347107438)","(31.0, 60.0, 57.41935483870968)","(71.0, 170.0, 164.44444444444446)","(18.0, 22.0, 21.291666666666668)","(51.0, 90.0, 85.0)","(81.0, 170.0, 154.0)","(1.8, 2.0, 1.9845070422535211)","(31.0, 60.0, 58.333333333333336)","(61.0, 110.0, 106.92307692307692)","(6.5, 8.0, 7.9714285714285715)","(20.0, 27.0, 26.625)"
08-01-2023 13:31:39.483883,"(3.8, 4.7, 4.664655172413793)","(31.0, 60.0, 57.41935483870968)","(71.0, 170.0, 164.44444444444446)","(18.0, 22.0, 21.291666666666668)","(51.0, 90.0, 85.0)","(81.0, 170.0, 154.0)","(1.8, 1.99, 1.9845070422535211)","(31.0, 60.0, 58.333333333333336)","(61.0, 110.0, 104.28571428571429)","(6.5, 8.0, 7.9714285714285715)","(20.0, 27.0, 26.625)"
08-01-2023 13:31:40.815641,"(3.8, 4.7, 4.664655172413793)","(31.0, 60.0, 57.41935483870968)","(71.0, 170.0, 157.5)","(18.0, 22.0, 21.291666666666668)","(51.0, 90.0, 85.0)","(81.0, 170.0, 155.0)","(1.8, 1.99, 1.9820408163265306)","(31.0, 60.0, 58.333333333333336)","(61.0, 110.0, 104.28571428571429)","(6.5, 8.0, 7.93953488372093)","(20.0, 27.0, 26.625)"
08-01-2023 13:31:42.113468,"(3.8, 4.6, 4.572727272727272)","(31.0, 60.0, 57.41935483870968)","(71.0, 170.0, 150.0)","(18.0, 23.0, 22.307692307692307)","(51.0, 90.0, 85.0)","(81.0, 170.0, 155.0)","(1.8, 1.98, 1.9784126984126984)","(31.0, 60.0, 59.523809523809526)","(61.0, 110.0, 103.33333333333333)","(6.5, 8.0, 7.904347826086957)","(20.0, 27.0, 26.625)"
08-01-2023 13:31:43.385552,"(3.8, 4.7, 4.6024)","(31.0, 60.0, 57.41935483870968)","(71.0, 170.0, 150.0)","(18.0, 23.0, 22.379310344827587)","(51.0, 90.0, 85.0)","(81.0, 170.0, 155.0)","(1.8, 1.98, 1.9728395061728394)","(31.0, 60.0, 58.333333333333336)","(61.0, 110.0, 103.33333333333333)","(6.5, 8.2, 7.916504854368932)","(20.0, 27.0, 26.625)"
08-01-2023 13:31:44.634653,"(3.8, 4.7, 4.639705882352941)","(31.0, 60.0, 57.41935483870968)","(71.0, 170.0, 150.0)","(18.0, 23.0, 20.36904761904762)","(51.0, 90.0, 85.0)","(81.0, 170.0, 155.0)","(1.8, 1.98, 1.976875)","(31.0, 60.0, 58.333333333333336)","(61.0, 110.0, 103.33333333333333)","(6.5, 8.2, 7.889361702127659)","(20.0, 27.0, 26.625)"
08-01-2023 13:31:45.962308,"(3.8, 4.7, 4.647435897435897)","(31.0, 60.0, 57.41935483870968)","(71.0, 170.0, 150.0)","(18.0, 21.0, 20.36904761904762)","(51.0, 90.0, 80.0)","(81.0, 170.0, 155.0)","(1.8, 1.98, 1.975377358490566)","(31.0, 60.0, 58.333333333333336)","(61.0, 110.0, 103.33333333333333)","(6.5, 8.2, 7.9772727272727275)","(20.0, 27.0, 26.5)"
08-01-2023 13:31:47.339947,"(3.8, 4.7, 4.667857142857143)","(31.0, 65.0, 63.57142857142857)","(71.0, 170.0, 150.0)","(18.0, 21.0, 20.466666666666665)","(51.0, 90.0, 70.0)","(81.0, 170.0, 155.0)","(1.8, 1.98, 1.9641818181818183)","(31.0, 60.0, 58.0)","(61.0, 110.0, 100.0)","(6.5, 8.0, 7.947169811320754)","(20.0, 27.0, 27.529411764705884)"
08-01-2023 13:31:48.731801,"(3.8, 4.7, 4.682608695652174)","(31.0, 65.0, 64.16666666666667)","(81.0, 170.0, 150.0)","(17.0, 21.0, 20.4375)","(51.0, 80.0, 75.0)","(81.0, 170.0, 155.0)","(1.8, 1.97, 1.9656790123456789)","(31.0, 60.0, 58.0)","(61.0, 110.0, 100.0)","(7.0, 8.2, 7.947169811320754)","(20.0, 28.0, 27.529411764705884)"
08-01-2023 13:31:50.116437,"(3.8, 4.7, 4.682608695652174)","(31.0, 65.0, 64.16666666666667)","(81.0, 170.0, 150.0)","(17.0, 21.0, 20.4375)","(51.0, 80.0, 75.0)","(81.0, 170.0, 155.0)","(1.8, 1.98, 1.9642592592592591)","(31.0, 60.0, 58.0)","(61.0, 110.0, 100.0)","(7.0, 8.2, 7.947169811320754)","(20.0, 28.0, 27.529411764705884)"
08-01-2023 13:31:51.432466,"(3.8, 4.7, 4.682608695652174)","(31.0, 65.0, 63.0)","(71.0, 170.0, 150.0)","(17.0, 21.0, 20.4375)","(51.0, 80.0, 75.0)","(71.0, 170.0, 155.0)","(1.8, 1.98, 1.9642990654205608)","(31.0, 60.0, 58.0)","(61.0, 110.0, 100.0)","(7.0, 8.2, 7.921875)","(20.0, 28.0, 26.541666666666668)"
08-01-2023 13:31:52.735011,"(3.8, 4.7, 4.685542168674699)","(31.0, 65.0, 61.15384615384615)","(71.0, 170.0, 150.0)","(17.0, 21.0, 20.4375)","(51.0, 80.0, 75.0)","(71.0, 170.0, 158.0)","(1.8, 1.98, 1.9634586466165413)","(31.0, 60.0, 56.666666666666664)","(61.0, 110.0, 106.25)","(7.0, 8.0, 7.934426229508197)","(20.0, 27.0, 26.541666666666668)"
08-01-2023 13:31:54.064174,"(3.8, 4.7, 4.687628865979382)","(31.0, 65.0, 61.15384615384615)","(71.0, 170.0, 150.0)","(17.0, 21.0, 20.4375)","(51.0, 80.0, 75.0)","(71.0, 170.0, 158.0)","(1.8, 1.98, 1.9635555555555555)","(31.0, 60.0, 58.75)","(61.0, 110.0, 101.25)","(7.0, 8.0, 7.934426229508197)","(20.0, 27.0, 26.541666666666668)"
08-01-2023 13:31:55.391719,"(3.9, 4.7, 4.687628865979382)","(31.0, 65.0, 61.15384615384615)","(71.0, 170.0, 150.0)","(17.0, 21.0, 20.4375)","(51.0, 80.0, 75.0)","(71.0, 170.0, 158.0)","(1.8, 1.98, 1.962258064516129)","(31.0, 60.0, 61.0)","(61.0, 120.0, 101.25)","(7.0, 8.0, 7.949090909090909)","(20.0, 27.0, 26.541666666666668)"
08-01-2023 13:31:56.685765,"(3.9, 4.7, 4.687628865979382)","(31.0, 65.0, 61.15384615384615)","(71.0, 170.0, 150.0)","(17.0, 21.0, 20.239436619718308)","(51.0, 80.0, 75.0)","(71.0, 170.0, 156.66666666666666)","(1.8, 1.98, 1.962258064516129)","(31.0, 65.0, 61.0)","(61.0, 120.0, 101.25)","(7.0, 8.0, 7.924242424242424)","(20.0, 27.0, 26.541666666666668)"
08-01-2023 13:31:57.973213,"(3.9, 4.7, 4.685542168674699)","(31.0, 65.0, 61.42857142857143)","(71.0, 170.0, 150.0)","(17.0, 21.0, 20.239436619718308)","(51.0, 80.0, 75.0)","(71.0, 170.0, 156.66666666666666)","(1.8, 1.98, 1.962258064516129)","(31.0, 65.0, 61.0)","(61.0, 120.0, 101.25)","(6.5, 8.0, 7.924242424242424)","(20.0, 27.0, 26.541666666666668)"
08-01-2023 13:31:59.214997,"(3.8, 4.8, 4.721551724137931)","(31.0, 65.0, 63.18181818181818)","(81.0, 170.0, 150.0)","(17.0, 20.0, 19.6)","(51.0, 80.0, 75.0)","(81.0, 170.0, 162.0)","(1.8, 1.98, 1.967709497206704)","(31.0, 65.0, 61.0)","(61.0, 120.0, 101.25)","(6.5, 8.0, 7.924242424242424)","(20.0, 27.0, 26.464285714285715)"
08-01-2023 13:32:00.517736,"(3.8, 4.8, 4.69390243902439)","(31.0, 65.0, 61.42857142857143)","(81.0, 170.0, 150.0)","(17.0, 20.0, 19.6)","(51.0, 80.0, 75.0)","(81.0, 170.0, 162.0)","(1.8, 1.96, 1.9598425196850393)","(31.0, 65.0, 61.0)","(61.0, 120.0, 101.25)","(6.5, 8.0, 7.924242424242424)","(20.0, 27.0, 26.393939393939394)"
08-01-2023 13:32:01.778176,"(3.8, 4.8, 4.728)","(31.0, 65.0, 63.18181818181818)","(81.0, 170.0, 140.0)","(17.0, 20.0, 19.62962962962963)","(51.0, 80.0, 75.0)","(81.0, 170.0, 162.0)","(1.8, 1.97, 1.9631818181818181)","(31.0, 65.0, 61.0)","(61.0, 120.0, 101.25)","(6.5, 8.0, 7.924242424242424)","(20.0, 27.0, 26.393939393939394)"
08-01-2023 13:32:03.089127,"(3.8, 4.8, 4.71)","(31.0, 65.0, 62.368421052631575)","(81.0, 170.0, 150.0)","(17.0, 20.0, 19.606060606060606)","(51.0, 80.0, 76.66666666666667)","(81.0, 170.0, 165.0)","(1.8, 1.97, 1.9612621359223301)","(31.0, 65.0, 61.666666666666664)","(61.0, 120.0, 101.25)","(6.5, 8.0, 7.913888888888889)","(20.0, 27.0, 26.609756097560975)"
08-01-2023 13:32:04.426078,"(3.9, 4.8, 4.71)","(41.0, 65.0, 62.368421052631575)","(71.0, 170.0, 150.0)","(16.0, 20.0, 19.583333333333332)","(51.0, 80.0, 76.66666666666667)","(71.0, 170.0, 165.0)","(1.8, 1.97, 1.9632330827067668)","(31.0, 65.0, 62.391304347826086)","(61.0, 120.0, 101.25)","(7.0, 8.0, 7.928125)","(21.0, 27.0, 26.659574468085108)"
08-01-2023 13:32:05.784101,"(3.9, 4.8, 4.71)","(41.0, 65.0, 63.75)","(71.0, 170.0, 150.0)","(16.0, 20.0, 19.583333333333332)","(51.0, 80.0, 78.57142857142857)","(71.0, 170.0, 165.0)","(1.8, 1.97, 1.9592)","(31.0, 65.0, 62.391304347826086)","(61.0, 120.0, 101.25)","(7.0, 8.0, 7.912359550561797)","(21.0, 27.0, 26.659574468085108)"
08-01-2023 13:32:07.147108,"(3.9, 4.8, 4.712686567164179)","(41.0, 60.0, 59.0)","(71.0, 170.0, 150.0)","(16.0, 20.0, 19.583333333333332)","(51.0, 85.0, 78.57142857142857)","(81.0, 170.0, 165.0)","(1.8, 1.96, 1.9592)","(31.0, 65.0, 62.391304347826086)","(61.0, 120.0, 101.25)","(7.0, 8.0, 7.912359550561797)","(21.0, 27.0, 26.659574468085108)"
08-01-2023 13:32:08.459359,"(3.9, 4.8, 4.735)","(41.0, 60.0, 59.0)","(71.0, 170.0, 140.0)","(16.0, 20.0, 19.38888888888889)","(51.0, 85.0, 78.57142857142857)","(81.0, 170.0, 166.66666666666666)","(1.8, 1.96, 1.9592156862745098)","(31.0, 65.0, 62.391304347826086)","(61.0, 120.0, 101.25)","(7.0, 8.0, 7.966666666666667)","(21.0, 27.0, 26.609756097560975)"
08-01-2023 13:32:09.755366,"(3.9, 4.8, 4.740127388535032)","(41.0, 60.0, 58.92857142857143)","(71.0, 170.0, 150.0)","(16.0, 19.5, 19.42452830188679)","(51.0, 85.0, 78.57142857142857)","(81.0, 170.0, 166.66666666666666)","(1.8, 1.96, 1.9591397849462364)","(31.0, 65.0, 62.391304347826086)","(61.0, 120.0, 111.66666666666666)","(7.0, 8.0, 8.08030303030303)","(21.0, 27.0, 26.609756097560975)"
08-01-2023 13:32:11.109728,"(3.9, 4.8, 4.73974358974359)","(41.0, 60.0, 58.92857142857143)","(71.0, 170.0, 150.0)","(16.0, 19.5, 19.42452830188679)","(51.0, 85.0, 78.57142857142857)","(81.0, 170.0, 166.66666666666666)","(1.8, 1.96, 1.9564444444444444)","(31.0, 65.0, 51.733333333333334)","(61.0, 120.0, 110.0)","(7.0, 8.2, 8.103184713375796)","(21.0, 27.0, 26.511627906976745)"
08-01-2023 13:32:12.457997,"(3.9, 4.8, 4.742331288343558)","(41.0, 60.0, 58.92857142857143)","(71.0, 170.0, 150.0)","(16.0, 19.5, 19.42452830188679)","(51.0, 85.0, 78.57142857142857)","(81.0, 170.0, 166.66666666666666)","(1.8, 1.96, 1.9564444444444444)","(31.0, 55.0, 57.0)","(61.0, 120.0, 110.0)","(7.0, 8.2, 8.118716577540107)","(21.0, 27.0, 26.511627906976745)"
08-01-2023 13:32:13.763975,"(3.9, 4.8, 4.731386861313869)","(41.0, 60.0, 58.92857142857143)","(71.0, 170.0, 150.0)","(16.0, 19.5, 19.61627906976744)","(51.0, 85.0, 78.57142857142857)","(81.0, 170.0, 166.66666666666666)","(1.8, 1.96, 1.9687128712871287)","(31.0, 60.0, 57.0)","(61.0, 120.0, 110.0)","(7.0, 8.2, 8.119148936170212)","(21.0, 27.0, 26.511627906976745)"
08-01-2023 13:32:15.082112,"(3.9, 4.8, 4.731386861313869)","(41.0, 60.0, 58.92857142857143)","(71.0, 170.0, 150.0)","(16.0, 20.0, 19.727272727272727)","(51.0, 85.0, 78.57142857142857)","(81.0, 170.0, 166.66666666666666)","(1.8, 1.97, 1.9699435028248586)","(31.0, 60.0, 58.125)","(61.0, 120.0, 110.0)","(7.0, 8.2, 8.119148936170212)","(21.0, 27.0, 26.511627906976745)"
08-01-2023 13:32:16.352549,"(3.9, 4.7, 4.698837209302326)","(41.0, 60.0, 58.92857142857143)","(71.0, 170.0, 140.0)","(16.0, 20.0, 19.61904761904762)","(51.0, 85.0, 78.57142857142857)","(81.0, 170.0, 166.66666666666666)","(1.8, 1.97, 1.9633093525179857)","(31.0, 60.0, 57.64705882352941)","(61.0, 120.0, 110.0)","(7.0, 8.2, 8.121243523316062)","(21.0, 27.0, 26.511627906976745)"
08-01-2023 13:32:17.662364,"(3.9, 4.8, 4.724193548387097)","(41.0, 55.0, 52.0)","(71.0, 170.0, 140.0)","(16.0, 21.0, 19.61904761904762)","(51.0, 85.0, 78.57142857142857)","(81.0, 170.0, 166.66666666666666)","(1.8, 1.97, 1.9576106194690266)","(31.0, 60.0, 57.64705882352941)","(61.0, 120.0, 110.0)","(7.0, 8.2, 8.136046511627907)","(21.0, 27.0, 26.511627906976745)"
08-01-2023 13:32:18.859432,"(3.9, 4.8, 4.724193548387097)","(41.0, 55.0, 51.8421052631579)","(71.0, 170.0, 150.0)","(16.0, 21.0, 19.61904761904762)","(51.0, 85.0, 78.57142857142857)","(81.0, 170.0, 166.66666666666666)","(1.8, 1.96, 1.9576106194690266)","(31.0, 60.0, 57.64705882352941)","(61.0, 120.0, 110.0)","(7.0, 8.2, 8.136046511627907)","(21.0, 27.0, 26.511627906976745)"
08-01-2023 13:32:20.122975,"(3.9, 4.8, 4.705050505050505)","(41.0, 55.0, 51.8421052631579)","(71.0, 170.0, 150.0)","(16.0, 21.0, 19.61904761904762)","(51.0, 85.0, 78.57142857142857)","(71.0, 170.0, 166.66666666666666)","(1.8, 1.96, 1.9576106194690266)","(31.0, 60.0, 57.64705882352941)","(61.0, 120.0, 110.0)","(7.0, 8.2, 8.136046511627907)","(21.0, 27.0, 26.511627906976745)"
08-01-2023 13:32:21.381836,"(3.9, 4.8, 4.701052631578947)","(41.0, 55.0, 51.8421052631579)","(71.0, 170.0, 150.0)","(16.0, 21.0, 20.147058823529413)","(51.0, 85.0, 78.57142857142857)","(71.0, 170.0, 166.66666666666666)","(1.8, 1.96, 1.9577685950413222)","(31.0, 60.0, 57.64705882352941)","(61.0, 120.0, 110.0)","(7.0, 8.2, 8.11392405063291)","(21.0, 27.0, 26.511627906976745)"
08-01-2023 13:32:22.719408,"(3.9, 4.8, 4.696650717703349)","(41.0, 55.0, 51.8421052631579)","(71.0, 170.0, 150.0)","(16.0, 21.0, 20.178571428571427)","(51.0, 85.0, 83.63636363636364)","(71.0, 170.0, 195.0)","(1.8, 1.96, 1.9706140350877193)","(31.0, 60.0, 57.5)","(61.0, 120.0, 113.75)","(7.0, 8.2, 8.069135802469136)","(21.0, 27.0, 27.5)"
08-01-2023 13:32:24.129109,"(3.9, 4.7, 4.613846153846153)","(41.0, 55.0, 51.9811320754717)","(71.0, 180.0, 142.5)","(16.0, 21.0, 20.166666666666668)","(51.0, 85.0, 80.0)","(71.0, 230.0, 183.33333333333334)","(1.8, 1.98, 1.9716339869281045)","(31.0, 60.0, 57.5)","(61.0, 120.0, 106.66666666666667)","(7.0, 8.2, 8.069135802469136)","(21.0, 28.0, 28.0)"
08-01-2023 13:32:25.474742,"(3.9, 4.6, 4.543373493975904)","(41.0, 55.0, 52.03703703703704)","(71.0, 180.0, 142.5)","(16.0, 21.0, 20.166666666666668)","(51.0, 85.0, 83.33333333333333)","(71.0, 210.0, 200.0)","(1.8, 1.98, 1.972378640776699)","(31.0, 60.0, 59.166666666666664)","(61.0, 120.0, 110.0)","(7.0, 8.2, 8.079545454545455)","(21.0, 29.0, 28.333333333333332)"
08-01-2023 13:32:26.774600,"(3.9, 4.6, 4.553)","(41.0, 55.0, 52.03703703703704)","(71.0, 180.0, 142.5)","(16.0, 21.0, 20.166666666666668)","(51.0, 85.0, 83.33333333333333)","(71.0, 230.0, 200.0)","(1.8, 1.98, 1.9735416666666667)","(31.0, 60.0, 59.166666666666664)","(61.0, 120.0, 110.0)","(7.0, 8.2, 8.079545454545455)","(21.0, 29.0, 28.333333333333332)"
08-01-2023 13:32:28.057709,"(3.9, 4.6, 4.522950819672131)","(41.0, 55.0, 52.03703703703704)","(71.0, 160.0, 142.5)","(16.0, 21.0, 20.53191489361702)","(51.0, 90.0, 82.5)","(71.0, 230.0, 196.66666666666666)","(1.8, 1.98, 1.9804020100502513)","(31.0, 60.0, 59.166666666666664)","(61.0, 120.0, 108.57142857142857)","(7.0, 8.2, 8.079545454545455)","(21.0, 29.0, 28.5)"
08-01-2023 13:32:29.365006,"(3.9, 4.5, 4.408757062146893)","(41.0, 55.0, 52.142857142857146)","(71.0, 180.0, 142.5)","(17.0, 21.0, 20.485436893203882)","(51.0, 90.0, 82.5)","(71.0, 230.0, 196.66666666666666)","(1.8, 2.0, 1.9878640776699028)","(31.0, 60.0, 59.54545454545455)","(61.0, 130.0, 108.57142857142857)","(7.0, 8.2, 8.079545454545455)","(21.0, 29.0, 28.5)"
08-01-2023 13:32:30.739668,"(3.9, 4.5, 4.404573170731708)","(41.0, 55.0, 52.142857142857146)","(71.0, 160.0, 145.0)","(17.0, 21.0, 20.58823529411765)","(51.0, 90.0, 82.5)","(71.0, 230.0, 203.33333333333334)","(1.8, 1.99, 1.9841984732824427)","(31.0, 65.0, 55.76923076923077)","(61.0, 130.0, 124.73684210526315)","(7.0, 8.2, 8.079545454545455)","(21.0, 29.0, 28.5)"
