,Jaziah,The Casual Goose,Mon Bel Ange,Recipe For Dreaming Nz,Purple Shades,Roclea Ruler,True Grit Shadow,Whata Terror,Bettor Getta Lover
05-01-2023 17:00:31.477205,"(1.55, 1.84, 1.820909090909091)","(7.0, 8.4, 8.333333333333334)","(41.0, 95.0, 90.0)","(19.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 44.0)","(21.0, 48.0, 47.5)","(4.4, 5.5, 5.275)","(41.0, 190.0, 164.28571428571428)"
05-01-2023 17:00:32.729977,"(1.55, 1.84, 1.820909090909091)","(7.0, 8.4, 8.333333333333334)","(41.0, 95.0, 90.0)","(19.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 44.0)","(21.0, 48.0, 47.5)","(4.4, 5.5, 5.275)","(41.0, 190.0, 157.14285714285714)"
05-01-2023 17:00:33.891097,"(1.55, 1.84, 1.820909090909091)","(7.0, 8.4, 8.333333333333334)","(41.0, 95.0, 90.0)","(19.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 44.0)","(21.0, 48.0, 47.5)","(4.4, 5.5, 5.275)","(41.0, 180.0, 157.14285714285714)"
05-01-2023 17:00:35.030923,"(1.55, 1.84, 1.820909090909091)","(7.0, 8.4, 8.333333333333334)","(41.0, 95.0, 90.0)","(19.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 44.0)","(21.0, 48.0, 47.5)","(4.4, 5.5, 5.275)","(41.0, 180.0, 157.14285714285714)"
05-01-2023 17:00:36.239280,"(1.55, 1.84, 1.820909090909091)","(7.0, 8.4, 8.333333333333334)","(41.0, 95.0, 90.0)","(19.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 44.0)","(21.0, 48.0, 47.5)","(4.4, 5.5, 5.333333333333333)","(41.0, 180.0, 157.14285714285714)"
05-01-2023 17:00:37.779378,"(1.55, 1.78, 1.7700643776824034)","(7.0, 9.4, 8.37142857142857)","(41.0, 95.0, 90.0)","(19.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 44.0)","(21.0, 48.0, 47.5)","(4.4, 5.6, 5.270588235294118)","(41.0, 180.0, 157.14285714285714)"
05-01-2023 17:00:39.135862,"(1.55, 1.78, 1.7701489361702127)","(7.0, 9.4, 8.542857142857143)","(41.0, 95.0, 90.0)","(19.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 49.33333333333333)","(21.0, 48.0, 47.5)","(4.4, 5.6, 5.270588235294118)","(41.0, 180.0, 157.14285714285714)"
05-01-2023 17:00:40.502354,"(1.55, 1.78, 1.760043103448276)","(7.0, 9.4, 8.542857142857143)","(41.0, 95.0, 90.0)","(19.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 55.0, 46.5)","(21.0, 48.0, 47.5)","(4.4, 5.6, 5.270588235294118)","(41.0, 180.0, 157.14285714285714)"
05-01-2023 17:00:41.864545,"(1.55, 1.78, 1.760043103448276)","(7.0, 9.4, 8.542857142857143)","(41.0, 95.0, 90.0)","(19.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 55.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 5.6, 5.566666666666666)","(41.0, 180.0, 157.27272727272725)"
05-01-2023 17:00:43.581147,"(1.55, 1.73, 1.7125)","(7.0, 9.4, 9.346666666666668)","(41.0, 95.0, 87.5)","(19.0, 99999, 99990)","(11.0, 19.5, 19.25)","(21.0, 50.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 5.6, 5.929411764705883)","(41.0, 170.0, 130.0)"
05-01-2023 17:00:45.335030,"(1.55, 1.75, 1.7125)","(7.0, 9.4, 9.16)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 50.0, 46.8)","(21.0, 48.0, 47.5)","(4.4, 6.0, 5.475)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:00:46.901605,"(1.55, 1.75, 1.748)","(7.0, 9.4, 9.327272727272728)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 19.25)","(21.0, 50.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 6.0, 5.775)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:00:48.086864,"(1.55, 1.75, 1.748)","(7.0, 9.4, 9.100000000000001)","(41.0, 95.0, 87.5)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 50.0, 44.5)","(21.0, 48.0, 47.5)","(4.4, 5.9, 5.6)","(41.0, 170.0, 130.0)"
05-01-2023 17:00:49.375765,"(1.55, 1.75, 1.7478947368421052)","(7.0, 9.4, 9.15)","(41.0, 95.0, 87.5)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 43.0)","(21.0, 48.0, 47.5)","(4.4, 5.9, 5.736363636363636)","(41.0, 170.0, 130.0)"
05-01-2023 17:00:50.705551,"(1.55, 1.75, 1.7478947368421052)","(7.0, 9.4, 9.327272727272728)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 19.25)","(21.0, 50.0, 46.888888888888886)","(21.0, 48.0, 47.5)","(4.4, 5.9, 5.6)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:00:51.965433,"(1.55, 1.75, 1.7328571428571429)","(7.0, 9.4, 9.100000000000001)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 50.0, 46.0)","(21.0, 48.0, 47.5)","(4.4, 5.9, 5.9875)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:00:53.096552,"(1.55, 1.75, 1.7275)","(7.0, 9.4, 9.100000000000001)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 46.0)","(21.0, 48.0, 47.5)","(4.4, 6.8, 5.866666666666666)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:00:54.421696,"(1.55, 1.83, 1.775)","(7.0, 9.4, 8.9)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 43.714285714285715)","(21.0, 48.0, 47.5)","(4.4, 6.6, 5.866666666666666)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:00:55.709820,"(1.55, 1.83, 1.775)","(7.0, 9.4, 8.9)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 43.714285714285715)","(21.0, 48.0, 47.5)","(4.4, 6.6, 6.04)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:00:56.880474,"(1.55, 1.83, 1.775)","(7.0, 9.4, 8.9)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 43.714285714285715)","(21.0, 48.0, 47.5)","(4.4, 6.4, 5.92)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:00:58.089527,"(1.55, 1.83, 1.775)","(7.0, 9.4, 8.9)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 43.714285714285715)","(21.0, 48.0, 47.5)","(4.4, 6.2, 5.64)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:00:59.416352,"(1.55, 1.83, 1.775)","(7.0, 9.4, 8.9)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 43.714285714285715)","(21.0, 48.0, 47.5)","(4.4, 6.2, 5.583333333333333)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:00.627705,"(1.55, 1.83, 1.775)","(7.0, 9.4, 8.9)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 43.714285714285715)","(21.0, 48.0, 47.5)","(4.4, 6.0, 5.583333333333333)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:01.868344,"(1.55, 1.83, 1.775)","(7.0, 9.4, 8.9)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 43.714285714285715)","(21.0, 48.0, 47.5)","(4.4, 6.0, 5.583333333333333)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:03.136112,"(1.55, 1.83, 1.775)","(7.0, 9.4, 8.9)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 6.0, 5.583333333333333)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:04.472081,"(1.55, 1.83, 1.775)","(7.0, 9.4, 8.9)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 6.0, 5.583333333333333)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:05.706596,"(1.55, 1.83, 1.775)","(7.0, 9.4, 9.228571428571428)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 6.0, 5.583333333333333)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:07.126391,"(1.55, 1.83, 1.775)","(7.0, 9.4, 8.9)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 6.0, 5.708333333333333)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:08.340499,"(1.55, 1.81, 1.8021052631578949)","(7.0, 9.4, 9.0)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 6.0, 5.863636363636363)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:09.577166,"(1.55, 1.81, 1.7385714285714287)","(7.0, 9.4, 9.228571428571428)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 6.0, 5.625)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:10.861527,"(1.55, 1.81, 1.7385714285714287)","(7.0, 9.4, 8.9)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 6.0, 5.640000000000001)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:12.131308,"(1.55, 1.81, 1.7385714285714287)","(7.0, 9.4, 9.0)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 6.0, 5.566666666666666)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:13.293682,"(1.55, 1.81, 1.7385714285714287)","(7.0, 9.4, 9.0)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 5.9, 5.642857142857143)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:14.370994,"(1.55, 1.81, 1.7385714285714287)","(7.0, 9.4, 9.0)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 5.9, 5.642857142857143)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:15.444688,"(1.55, 1.81, 1.7385714285714287)","(7.0, 9.4, 9.228571428571428)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 5.9, 5.805263157894737)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:16.493375,"(1.55, 1.81, 1.7385714285714287)","(7.0, 9.4, 9.228571428571428)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 5.9, 5.805263157894737)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:17.597965,"(1.55, 1.81, 1.7475)","(7.0, 9.4, 9.0)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 5.8, 6.15)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:18.722610,"(1.55, 1.81, 1.7433333333333334)","(7.0, 9.4, 9.0)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 6.8, 6.15)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:19.815289,"(1.55, 1.81, 1.7433333333333334)","(7.0, 9.4, 9.0)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 6.4, 6.1000000000000005)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:21.162442,"(1.55, 1.81, 1.7433333333333334)","(7.0, 9.4, 9.0)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 6.4, 6.1000000000000005)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:22.658236,"(1.55, 1.8, 1.737)","(7.0, 9.4, 9.0)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 6.4, 6.1000000000000005)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:23.933005,"(1.55, 1.8, 1.7307692307692308)","(7.0, 9.4, 9.0)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 6.4, 5.733333333333333)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:25.449997,"(1.55, 1.8, 1.7307692307692308)","(7.0, 9.4, 9.0)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 6.2, 5.616666666666667)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:26.712396,"(1.55, 1.8, 1.755)","(7.0, 9.4, 9.0)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 6.2, 5.616666666666667)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:28.048477,"(1.55, 1.8, 1.755)","(7.0, 9.4, 9.0)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 6.2, 5.616666666666667)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:29.234223,"(1.55, 1.8, 1.76)","(7.0, 9.4, 9.0)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 6.2, 5.616666666666667)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:30.346022,"(1.55, 1.8, 1.76)","(7.0, 9.4, 9.0)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 6.2, 5.616666666666667)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:31.579331,"(1.55, 1.8, 1.76)","(7.0, 9.4, 9.0)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 6.2, 5.616666666666667)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:32.746971,"(1.55, 1.8, 1.76)","(7.0, 9.4, 9.0)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 6.2, 5.616666666666667)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:33.957599,"(1.55, 1.8, 1.763076923076923)","(7.0, 9.4, 9.0)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 6.2, 5.825)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:35.150757,"(1.55, 1.8, 1.763076923076923)","(7.0, 9.4, 9.0)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 6.2, 5.825)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:36.306703,"(1.55, 1.8, 1.763076923076923)","(7.0, 9.4, 9.0)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 6.2, 5.825)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:37.444702,"(1.55, 1.8, 1.763076923076923)","(7.0, 9.4, 8.9)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 6.2, 5.825)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:38.675208,"(1.55, 1.8, 1.763076923076923)","(7.0, 9.4, 9.0)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 6.2, 5.825)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:39.834881,"(1.55, 1.8, 1.763076923076923)","(7.0, 9.4, 9.0)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 6.2, 5.628571428571429)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:41.011940,"(1.55, 1.8, 1.771764705882353)","(7.0, 9.4, 9.0)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 6.2, 5.628571428571429)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:42.233376,"(1.55, 1.8, 1.763076923076923)","(7.0, 9.4, 9.228571428571428)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 6.2, 5.628571428571429)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:43.402557,"(1.55, 1.8, 1.763076923076923)","(7.0, 9.4, 8.9)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 6.2, 5.628571428571429)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:44.564689,"(1.55, 1.8, 1.763076923076923)","(7.0, 9.4, 9.0)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 6.2, 5.628571428571429)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:45.697783,"(1.55, 1.8, 1.763076923076923)","(7.0, 9.4, 9.0)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 6.2, 5.628571428571429)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:46.894762,"(1.55, 1.8, 1.763076923076923)","(7.0, 9.4, 9.228571428571428)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 6.2, 5.628571428571429)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:48.065100,"(1.55, 1.8, 1.763076923076923)","(7.0, 9.4, 9.228571428571428)","(41.0, 95.0, 92.14285714285714)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 48.0, 45.0)","(21.0, 48.0, 47.5)","(4.4, 6.2, 5.628571428571429)","(41.0, 170.0, 157.27272727272725)"
05-01-2023 17:01:49.381623,"(1.55, 1.8, 1.763076923076923)","(7.0, 9.4, 9.0)","(41.0, 95.0, 90.0)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 55.0, 41.0)","(21.0, 48.0, 47.5)","(4.4, 6.2, 5.628571428571429)","(41.0, 170.0, 150.0)"
05-01-2023 17:01:50.633384,"(1.55, 1.8, 1.763076923076923)","(7.0, 9.4, 9.0)","(41.0, 95.0, 91.66666666666667)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 55.0, 39.8)","(21.0, 48.0, 47.5)","(4.4, 6.2, 5.91875)","(41.0, 170.0, 150.0)"
05-01-2023 17:01:51.770426,"(1.55, 1.8, 1.763076923076923)","(7.0, 9.4, 9.0)","(41.0, 95.0, 91.66666666666667)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 55.0, 39.8)","(21.0, 48.0, 47.5)","(4.4, 6.2, 5.91875)","(41.0, 170.0, 150.0)"
05-01-2023 17:01:52.968646,"(1.55, 1.8, 1.763076923076923)","(7.0, 9.4, 9.0)","(41.0, 95.0, 91.66666666666667)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 55.0, 39.8)","(21.0, 48.0, 47.5)","(4.4, 6.6, 5.733333333333333)","(41.0, 170.0, 150.0)"
05-01-2023 17:01:54.144526,"(1.55, 1.8, 1.763076923076923)","(7.0, 9.4, 9.0)","(41.0, 95.0, 91.66666666666667)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 55.0, 46.55555555555556)","(21.0, 48.0, 47.5)","(4.4, 6.4, 5.65)","(41.0, 170.0, 150.0)"
05-01-2023 17:01:55.353277,"(1.55, 1.8, 1.763076923076923)","(7.0, 9.4, 9.0)","(41.0, 95.0, 91.66666666666667)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 55.0, 46.55555555555556)","(21.0, 48.0, 47.5)","(4.4, 6.4, 5.65)","(41.0, 170.0, 150.0)"
05-01-2023 17:01:56.609076,"(1.55, 1.8, 1.763076923076923)","(7.0, 9.4, 9.0)","(41.0, 95.0, 91.66666666666667)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 55.0, 46.55555555555556)","(21.0, 48.0, 47.5)","(4.4, 6.4, 5.65)","(41.0, 170.0, 150.0)"
05-01-2023 17:01:57.916352,"(1.55, 1.8, 1.763076923076923)","(7.0, 9.4, 9.0)","(41.0, 95.0, 91.66666666666667)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 55.0, 46.55555555555556)","(21.0, 48.0, 47.5)","(4.4, 6.4, 5.65)","(41.0, 170.0, 150.0)"
05-01-2023 17:01:59.145878,"(1.55, 1.8, 1.763076923076923)","(7.0, 9.4, 9.0)","(41.0, 95.0, 87.5)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 55.0, 46.55555555555556)","(21.0, 48.0, 47.5)","(4.4, 6.4, 5.65)","(41.0, 170.0, 152.5)"
05-01-2023 17:02:00.407251,"(1.55, 1.8, 1.763076923076923)","(7.0, 9.4, 9.0)","(41.0, 95.0, 87.5)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 55.0, 46.55555555555556)","(21.0, 48.0, 47.5)","(4.4, 6.4, 5.65)","(41.0, 170.0, 152.5)"
05-01-2023 17:02:01.570761,"(1.55, 1.8, 1.763076923076923)","(7.0, 9.4, 9.0)","(41.0, 95.0, 87.5)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 55.0, 46.55555555555556)","(21.0, 48.0, 47.5)","(4.4, 6.4, 5.65)","(41.0, 170.0, 152.5)"
05-01-2023 17:02:02.698878,"(1.55, 1.8, 1.763076923076923)","(7.0, 9.4, 9.0)","(41.0, 95.0, 87.5)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 55.0, 46.55555555555556)","(21.0, 48.0, 47.5)","(4.4, 6.4, 5.65)","(41.0, 170.0, 152.5)"
05-01-2023 17:02:03.994142,"(1.55, 1.8, 1.763076923076923)","(7.0, 9.4, 9.0)","(41.0, 95.0, 87.5)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 55.0, 46.55555555555556)","(21.0, 48.0, 47.5)","(4.4, 6.4, 5.65)","(41.0, 170.0, 152.5)"
05-01-2023 17:02:05.292782,"(1.55, 1.8, 1.763076923076923)","(7.0, 9.4, 9.0)","(41.0, 95.0, 87.5)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 55.0, 47.875)","(21.0, 48.0, 47.5)","(4.4, 6.4, 5.65)","(41.0, 170.0, 152.5)"
05-01-2023 17:02:06.500203,"(1.55, 1.8, 1.763076923076923)","(7.0, 9.4, 9.0)","(41.0, 95.0, 87.5)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 55.0, 47.875)","(21.0, 48.0, 47.5)","(4.4, 6.4, 5.74)","(41.0, 170.0, 152.5)"
05-01-2023 17:02:07.717529,"(1.55, 1.8, 1.763076923076923)","(7.0, 9.4, 9.0)","(41.0, 95.0, 87.5)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 55.0, 47.875)","(21.0, 48.0, 47.5)","(4.4, 6.4, 5.74)","(41.0, 170.0, 152.5)"
05-01-2023 17:02:08.928117,"(1.55, 1.8, 1.763076923076923)","(7.0, 9.4, 9.0)","(41.0, 95.0, 87.5)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 55.0, 47.875)","(21.0, 48.0, 47.5)","(4.4, 6.4, 5.74)","(41.0, 170.0, 152.5)"
05-01-2023 17:02:10.070243,"(1.55, 1.8, 1.763076923076923)","(7.0, 9.4, 9.0)","(41.0, 95.0, 87.5)","(20.0, 99999, 99990)","(11.0, 19.5, 18.5)","(21.0, 55.0, 47.875)","(21.0, 48.0, 47.5)","(4.4, 6.4, 5.74)","(41.0, 170.0, 152.5)"
