,Barbara Ann,Ebony Riot,Aston Samba,Louie Zeus,Reinforcements,Town Rocker,Unleaded Diesel,Ida Nancy
14-12-2022 13:19:27.866000,"(21.0, 60.0, 43.17647058823529)","(4.8, 7.6, 7.145454545454545)","(3.1, 3.8, 3.7076923076923074)","(61.0, 210.0, 186.66666666666666)","(2.15, 2.54, 2.4392)","(7.0, 8.8, 8.15)","(51.0, 290.0, 235.0)","(15.0, 46.0, 44.733333333333334)"
14-12-2022 13:19:29.144054,"(21.0, 60.0, 43.17647058823529)","(4.8, 7.6, 7.145454545454545)","(3.1, 3.8, 3.7076923076923074)","(61.0, 210.0, 186.66666666666666)","(2.15, 2.54, 2.4392)","(7.0, 8.8, 8.242857142857144)","(51.0, 290.0, 241.1111111111111)","(15.0, 46.0, 44.733333333333334)"
14-12-2022 13:19:30.495952,"(21.0, 60.0, 43.17647058823529)","(4.8, 7.6, 6.766666666666667)","(3.1, 3.8, 3.7333333333333334)","(61.0, 210.0, 186.66666666666666)","(2.1, 2.54, 2.4392)","(7.0, 8.8, 8.242857142857144)","(51.0, 290.0, 241.1111111111111)","(16.0, 46.0, 44.733333333333334)"
14-12-2022 13:19:31.811088,"(21.0, 60.0, 43.17647058823529)","(4.8, 7.6, 6.766666666666667)","(3.1, 3.8, 3.7076923076923074)","(61.0, 210.0, 186.66666666666666)","(2.1, 2.54, 2.4392)","(7.0, 8.8, 8.242857142857144)","(51.0, 290.0, 241.1111111111111)","(16.0, 46.0, 44.733333333333334)"
14-12-2022 13:19:33.110190,"(21.0, 60.0, 43.17647058823529)","(4.8, 7.6, 7.145454545454545)","(3.1, 3.8, 3.7076923076923074)","(61.0, 210.0, 186.66666666666666)","(2.1, 2.54, 2.4392)","(7.0, 8.8, 8.242857142857144)","(51.0, 290.0, 256.9230769230769)","(16.0, 46.0, 44.733333333333334)"
14-12-2022 13:19:34.381102,"(21.0, 60.0, 43.17647058823529)","(4.8, 7.6, 7.145454545454545)","(3.1, 3.8, 3.7333333333333334)","(61.0, 210.0, 186.66666666666666)","(2.1, 2.54, 2.4392)","(7.0, 8.8, 8.242857142857144)","(51.0, 290.0, 256.9230769230769)","(16.0, 46.0, 44.733333333333334)"
14-12-2022 13:19:35.647517,"(21.0, 60.0, 43.17647058823529)","(4.8, 7.6, 6.766666666666667)","(3.1, 3.8, 3.7076923076923074)","(61.0, 210.0, 186.66666666666666)","(2.1, 2.54, 2.492)","(7.0, 8.8, 8.242857142857144)","(51.0, 290.0, 256.9230769230769)","(16.0, 46.0, 44.733333333333334)"
14-12-2022 13:19:36.855861,"(21.0, 60.0, 43.17647058823529)","(4.8, 7.6, 7.35)","(3.1, 3.8, 3.7076923076923074)","(61.0, 210.0, 186.66666666666666)","(2.1, 2.54, 2.459)","(7.0, 8.8, 8.242857142857144)","(51.0, 290.0, 256.9230769230769)","(16.0, 46.0, 44.733333333333334)"
14-12-2022 13:19:38.121946,"(21.0, 60.0, 43.17647058823529)","(4.8, 7.6, 7.35)","(3.1, 3.8, 3.7076923076923074)","(61.0, 210.0, 186.66666666666666)","(2.1, 2.54, 2.492)","(7.0, 8.8, 8.242857142857144)","(51.0, 290.0, 256.9230769230769)","(16.0, 46.0, 44.733333333333334)"
14-12-2022 13:19:39.407778,"(21.0, 60.0, 43.17647058823529)","(4.8, 7.6, 6.933333333333334)","(3.1, 3.8, 3.7076923076923074)","(61.0, 210.0, 186.66666666666666)","(2.1, 2.54, 2.492)","(7.0, 8.8, 8.242857142857144)","(51.0, 290.0, 256.9230769230769)","(16.0, 46.0, 44.733333333333334)"
14-12-2022 13:19:40.641530,"(21.0, 60.0, 43.17647058823529)","(4.8, 7.6, 6.933333333333334)","(3.1, 3.8, 3.7333333333333334)","(61.0, 210.0, 186.66666666666666)","(2.1, 2.54, 2.492)","(7.0, 8.8, 8.242857142857144)","(51.0, 290.0, 256.9230769230769)","(16.0, 46.0, 44.733333333333334)"
14-12-2022 13:19:41.938770,"(21.0, 60.0, 43.17647058823529)","(4.8, 7.6, 6.933333333333334)","(3.1, 3.8, 3.7076923076923074)","(61.0, 210.0, 186.66666666666666)","(2.1, 2.54, 2.459)","(7.0, 8.8, 8.294736842105264)","(51.0, 290.0, 256.9230769230769)","(16.0, 46.0, 44.733333333333334)"
14-12-2022 13:19:43.257407,"(21.0, 60.0, 43.17647058823529)","(4.8, 7.6, 6.933333333333334)","(3.1, 3.8, 3.7076923076923074)","(61.0, 210.0, 186.66666666666666)","(2.1, 2.54, 2.459)","(7.0, 8.8, 8.15)","(51.0, 290.0, 256.9230769230769)","(16.0, 46.0, 44.733333333333334)"
14-12-2022 13:19:44.562431,"(21.0, 60.0, 43.17647058823529)","(4.8, 7.6, 6.88)","(3.1, 3.8, 3.7076923076923074)","(61.0, 210.0, 186.66666666666666)","(2.1, 2.54, 2.459)","(7.0, 8.8, 8.15)","(51.0, 290.0, 256.9230769230769)","(16.0, 46.0, 44.733333333333334)"
14-12-2022 13:19:45.980718,"(21.0, 60.0, 43.17647058823529)","(4.8, 7.6, 6.699999999999999)","(3.1, 3.8, 3.7333333333333334)","(61.0, 210.0, 186.66666666666666)","(2.1, 2.54, 2.492)","(7.0, 8.8, 8.15)","(51.0, 290.0, 256.9230769230769)","(16.0, 46.0, 44.733333333333334)"
14-12-2022 13:19:47.416112,"(21.0, 60.0, 43.17647058823529)","(4.8, 7.6, 6.699999999999999)","(3.1, 3.8, 3.7333333333333334)","(61.0, 210.0, 186.66666666666666)","(2.1, 2.54, 2.492)","(7.0, 8.8, 8.15)","(51.0, 290.0, 256.9230769230769)","(16.0, 46.0, 44.733333333333334)"
14-12-2022 13:19:48.785429,"(21.0, 60.0, 47.0)","(4.8, 7.6, 7.0)","(3.1, 3.8, 3.7076923076923074)","(61.0, 210.0, 186.66666666666666)","(2.1, 2.54, 2.459)","(7.0, 8.8, 8.15)","(51.0, 290.0, 256.9230769230769)","(16.0, 46.0, 44.733333333333334)"
14-12-2022 13:19:50.400722,"(21.0, 60.0, 43.17647058823529)","(4.8, 7.6, 7.0)","(3.1, 3.8, 3.7076923076923074)","(61.0, 210.0, 186.66666666666666)","(2.1, 2.54, 2.459)","(7.0, 8.8, 8.15)","(51.0, 290.0, 256.9230769230769)","(16.0, 46.0, 44.733333333333334)"
14-12-2022 13:19:52.050480,"(21.0, 60.0, 43.17647058823529)","(4.8, 7.6, 7.0)","(3.1, 3.8, 3.7076923076923074)","(61.0, 210.0, 186.66666666666666)","(2.1, 2.54, 2.459)","(7.0, 8.8, 8.327272727272728)","(51.0, 290.0, 256.9230769230769)","(16.0, 46.0, 44.733333333333334)"
14-12-2022 13:19:53.352373,"(21.0, 60.0, 43.17647058823529)","(4.8, 7.6, 6.699999999999999)","(3.1, 3.8, 3.7333333333333334)","(61.0, 210.0, 186.66666666666666)","(2.1, 2.54, 2.492)","(7.0, 8.8, 8.327272727272728)","(51.0, 290.0, 256.9230769230769)","(16.0, 46.0, 44.733333333333334)"
14-12-2022 13:19:54.589810,"(21.0, 60.0, 43.17647058823529)","(4.8, 7.6, 6.699999999999999)","(3.1, 3.8, 3.7333333333333334)","(61.0, 210.0, 186.66666666666666)","(2.1, 2.54, 2.492)","(7.0, 8.8, 8.327272727272728)","(51.0, 290.0, 256.9230769230769)","(16.0, 46.0, 44.733333333333334)"
14-12-2022 13:19:55.762108,"(21.0, 60.0, 43.17647058823529)","(4.8, 7.6, 6.699999999999999)","(3.1, 3.8, 3.7333333333333334)","(61.0, 210.0, 186.66666666666666)","(2.1, 2.54, 2.492)","(7.0, 8.8, 8.327272727272728)","(51.0, 290.0, 256.9230769230769)","(16.0, 46.0, 44.733333333333334)"
14-12-2022 13:19:56.936930,"(21.0, 60.0, 43.17647058823529)","(4.8, 7.6, 7.0)","(3.1, 3.8, 3.7076923076923074)","(61.0, 210.0, 186.66666666666666)","(2.1, 2.54, 2.459)","(7.0, 8.8, 8.327272727272728)","(51.0, 290.0, 256.9230769230769)","(16.0, 46.0, 44.733333333333334)"
14-12-2022 13:19:58.157305,"(21.0, 60.0, 43.17647058823529)","(4.8, 7.6, 7.0)","(3.1, 3.8, 3.7076923076923074)","(61.0, 210.0, 186.66666666666666)","(2.1, 2.54, 2.459)","(7.0, 8.8, 8.327272727272728)","(51.0, 290.0, 256.9230769230769)","(16.0, 46.0, 44.733333333333334)"
14-12-2022 13:19:59.461122,"(21.0, 60.0, 43.17647058823529)","(4.8, 7.6, 7.0)","(3.1, 3.8, 3.7076923076923074)","(61.0, 210.0, 186.66666666666666)","(2.1, 2.54, 2.459)","(7.0, 8.8, 8.327272727272728)","(51.0, 290.0, 256.9230769230769)","(16.0, 46.0, 44.733333333333334)"
14-12-2022 13:20:00.738353,"(21.0, 60.0, 43.17647058823529)","(4.8, 7.6, 6.699999999999999)","(3.1, 3.8, 3.7333333333333334)","(61.0, 210.0, 186.66666666666666)","(2.1, 2.54, 2.459)","(7.0, 8.8, 8.327272727272728)","(51.0, 290.0, 256.9230769230769)","(16.0, 46.0, 44.733333333333334)"
14-12-2022 13:20:01.998229,"(21.0, 60.0, 43.17647058823529)","(4.8, 7.6, 6.699999999999999)","(3.1, 3.8, 3.7076923076923074)","(61.0, 210.0, 186.66666666666666)","(2.1, 2.54, 2.492)","(7.0, 8.8, 8.327272727272728)","(51.0, 290.0, 256.9230769230769)","(16.0, 46.0, 44.733333333333334)"
14-12-2022 13:20:03.292448,"(21.0, 60.0, 43.17647058823529)","(4.8, 7.6, 6.658823529411764)","(3.1, 3.8, 3.7333333333333334)","(61.0, 210.0, 186.66666666666666)","(2.1, 2.54, 2.492)","(7.0, 8.8, 8.327272727272728)","(51.0, 290.0, 254.16666666666669)","(16.0, 46.0, 44.733333333333334)"
14-12-2022 13:20:04.542358,"(21.0, 60.0, 43.17647058823529)","(4.8, 7.6, 6.658823529411764)","(3.1, 3.8, 3.7333333333333334)","(61.0, 210.0, 186.66666666666666)","(2.1, 2.54, 2.492)","(7.0, 8.8, 8.327272727272728)","(51.0, 290.0, 254.16666666666669)","(16.0, 46.0, 44.733333333333334)"
14-12-2022 13:20:05.791435,"(21.0, 60.0, 43.17647058823529)","(4.8, 7.6, 6.658823529411764)","(3.1, 3.8, 3.7076923076923074)","(61.0, 210.0, 186.66666666666666)","(2.1, 2.54, 2.459)","(7.0, 8.8, 8.327272727272728)","(51.0, 290.0, 254.16666666666669)","(16.0, 46.0, 44.733333333333334)"
14-12-2022 13:20:07.068925,"(21.0, 60.0, 43.17647058823529)","(4.8, 7.6, 6.872727272727272)","(3.1, 3.8, 3.7076923076923074)","(61.0, 210.0, 186.66666666666666)","(2.1, 2.54, 2.492)","(7.0, 8.8, 8.327272727272728)","(51.0, 290.0, 254.16666666666669)","(16.0, 46.0, 44.733333333333334)"
14-12-2022 13:20:08.195967,"(21.0, 60.0, 43.17647058823529)","(4.8, 7.6, 6.658823529411764)","(3.1, 3.8, 3.7076923076923074)","(61.0, 210.0, 186.66666666666666)","(2.1, 2.54, 2.492)","(7.0, 8.8, 8.327272727272728)","(51.0, 290.0, 254.16666666666669)","(16.0, 46.0, 44.733333333333334)"
14-12-2022 13:20:09.232102,"(21.0, 60.0, 43.17647058823529)","(4.8, 7.6, 6.658823529411764)","(3.1, 3.8, 3.7333333333333334)","(61.0, 210.0, 186.66666666666666)","(2.1, 2.54, 2.537333333333333)","(7.0, 8.8, 8.327272727272728)","(51.0, 290.0, 180.0)","(16.0, 46.0, 44.733333333333334)"
14-12-2022 13:20:10.414097,"(21.0, 60.0, 43.17647058823529)","(4.8, 7.6, 6.872727272727272)","(3.1, 3.8, 3.7076923076923074)","(61.0, 210.0, 186.66666666666666)","(2.1, 2.54, 2.5344827586206895)","(7.0, 8.8, 8.327272727272728)","(51.0, 290.0, 98.63636363636363)","(16.0, 46.0, 44.733333333333334)"
14-12-2022 13:20:11.592005,"(21.0, 60.0, 43.17647058823529)","(4.8, 7.6, 6.822222222222222)","(3.1, 3.8, 3.7333333333333334)","(61.0, 210.0, 186.66666666666666)","(2.1, 2.54, 2.4699999999999998)","(7.0, 8.8, 8.327272727272728)","(51.0, 280.0, 98.63636363636363)","(16.0, 46.0, 44.733333333333334)"
14-12-2022 13:20:12.882339,"(21.0, 60.0, 43.17647058823529)","(4.8, 7.6, 6.822222222222222)","(3.1, 3.8, 3.7333333333333334)","(61.0, 210.0, 186.66666666666666)","(2.1, 2.54, 2.5362886597938146)","(7.0, 8.8, 8.327272727272728)","(51.0, 280.0, 98.63636363636363)","(16.0, 46.0, 44.733333333333334)"
14-12-2022 13:20:14.115858,"(21.0, 60.0, 43.17647058823529)","(4.8, 7.6, 6.822222222222222)","(3.1, 3.8, 3.7478260869565214)","(61.0, 210.0, 193.52941176470586)","(2.1, 2.54, 2.5363758389261744)","(7.0, 8.8, 8.327272727272728)","(51.0, 280.0, 98.63636363636363)","(16.0, 46.0, 44.733333333333334)"
14-12-2022 13:20:15.363737,"(21.0, 60.0, 43.17647058823529)","(4.8, 7.6, 6.822222222222222)","(3.1, 3.8, 3.7478260869565214)","(61.0, 210.0, 194.44444444444446)","(2.1, 2.54, 2.5518709677419356)","(7.0, 8.8, 8.327272727272728)","(51.0, 280.0, 98.63636363636363)","(16.0, 46.0, 44.733333333333334)"
14-12-2022 13:20:16.836787,"(21.0, 60.0, 43.17647058823529)","(4.8, 7.6, 6.6454545454545455)","(3.1, 3.8, 3.7478260869565214)","(61.0, 210.0, 194.44444444444446)","(2.1, 2.56, 2.551255060728745)","(7.0, 8.8, 8.15)","(51.0, 280.0, 117.70833333333333)","(16.0, 46.0, 44.733333333333334)"
14-12-2022 13:20:18.360419,"(21.0, 60.0, 43.17647058823529)","(5.0, 7.6, 6.6454545454545455)","(3.1, 3.8, 3.690909090909091)","(61.0, 210.0, 194.44444444444446)","(2.1, 2.56, 2.551255060728745)","(7.0, 8.8, 8.15)","(51.0, 280.0, 117.70833333333333)","(16.0, 46.0, 44.2)"
14-12-2022 13:20:19.829160,"(21.0, 60.0, 43.17647058823529)","(5.0, 7.6, 6.822222222222222)","(3.1, 3.8, 3.7249999999999996)","(61.0, 210.0, 194.44444444444446)","(2.1, 2.56, 2.551255060728745)","(7.0, 8.8, 8.15)","(51.0, 280.0, 117.70833333333333)","(16.0, 46.0, 40.57142857142857)"
14-12-2022 13:20:21.240278,"(21.0, 60.0, 43.17647058823529)","(5.0, 7.6, 6.822222222222222)","(3.1, 3.8, 3.7249999999999996)","(61.0, 210.0, 187.5)","(2.1, 2.56, 2.551255060728745)","(7.0, 8.8, 8.15)","(51.0, 280.0, 116.0)","(16.0, 46.0, 35.095238095238095)"
14-12-2022 13:20:22.517437,"(21.0, 60.0, 43.17647058823529)","(5.0, 7.6, 6.822222222222222)","(3.1, 3.8, 3.7249999999999996)","(61.0, 210.0, 158.0)","(2.1, 2.56, 2.461818181818182)","(7.0, 8.8, 8.15)","(51.0, 280.0, 116.0)","(16.0, 44.0, 35.095238095238095)"
14-12-2022 13:20:23.758280,"(21.0, 60.0, 39.57142857142857)","(5.0, 7.6, 6.6454545454545455)","(3.1, 3.8, 3.690909090909091)","(61.0, 210.0, 184.0)","(2.1, 2.56, 2.48)","(7.0, 8.8, 8.15)","(51.0, 280.0, 116.0)","(16.0, 44.0, 35.095238095238095)"
14-12-2022 13:20:24.977385,"(21.0, 60.0, 39.57142857142857)","(5.0, 7.6, 6.6454545454545455)","(3.1, 3.8, 3.690909090909091)","(61.0, 210.0, 184.0)","(2.1, 2.56, 2.48)","(7.0, 8.8, 8.15)","(51.0, 280.0, 116.0)","(16.0, 44.0, 35.095238095238095)"
14-12-2022 13:20:26.225501,"(21.0, 60.0, 39.57142857142857)","(5.0, 7.6, 6.822222222222222)","(3.1, 3.8, 3.7249999999999996)","(61.0, 210.0, 184.0)","(2.1, 2.56, 2.4925)","(7.0, 8.8, 8.15)","(51.0, 280.0, 116.0)","(16.0, 44.0, 35.095238095238095)"
14-12-2022 13:20:27.440530,"(21.0, 60.0, 39.57142857142857)","(5.0, 7.6, 6.822222222222222)","(3.1, 3.8, 3.7249999999999996)","(61.0, 210.0, 184.0)","(2.1, 2.56, 2.4925)","(7.0, 8.8, 8.15)","(51.0, 280.0, 116.0)","(16.0, 44.0, 28.76923076923077)"
14-12-2022 13:20:28.684620,"(21.0, 60.0, 39.57142857142857)","(5.0, 7.6, 6.822222222222222)","(3.1, 3.8, 3.7249999999999996)","(61.0, 210.0, 184.0)","(2.1, 2.56, 2.4925)","(7.0, 8.8, 8.15)","(51.0, 280.0, 116.0)","(16.0, 44.0, 34.0)"
14-12-2022 13:20:29.987455,"(21.0, 60.0, 39.57142857142857)","(5.0, 7.4, 6.688888888888888)","(3.1, 3.8, 3.690909090909091)","(61.0, 210.0, 184.0)","(2.1, 2.56, 2.4925)","(7.0, 8.8, 8.15)","(51.0, 280.0, 116.0)","(16.0, 42.0, 36.0)"
14-12-2022 13:20:31.229603,"(21.0, 60.0, 39.57142857142857)","(5.0, 7.4, 6.688888888888888)","(3.1, 3.8, 3.690909090909091)","(61.0, 210.0, 184.0)","(2.1, 2.56, 2.4925)","(7.0, 8.8, 8.15)","(51.0, 280.0, 109.25925925925927)","(16.0, 40.0, 29.88888888888889)"
14-12-2022 13:20:32.390747,"(21.0, 60.0, 39.57142857142857)","(5.0, 7.4, 6.84)","(3.1, 3.8, 3.7249999999999996)","(61.0, 210.0, 192.66666666666666)","(2.1, 2.56, 2.496)","(7.0, 8.8, 8.15)","(51.0, 260.0, 92.8)","(16.0, 40.0, 29.88888888888889)"
14-12-2022 13:20:33.506784,"(21.0, 60.0, 39.57142857142857)","(5.0, 7.4, 6.653333333333333)","(3.1, 3.8, 3.690909090909091)","(61.0, 210.0, 192.66666666666666)","(2.1, 2.56, 2.496)","(7.0, 8.8, 8.15)","(51.0, 260.0, 92.8)","(16.0, 40.0, 29.88888888888889)"
14-12-2022 13:20:34.744234,"(21.0, 60.0, 39.57142857142857)","(5.0, 7.4, 6.653333333333333)","(3.1, 3.8, 3.690909090909091)","(61.0, 210.0, 192.66666666666666)","(2.1, 2.56, 2.496)","(7.0, 8.8, 8.15)","(51.0, 260.0, 92.8)","(16.0, 40.0, 29.88888888888889)"
14-12-2022 13:20:36.079623,"(21.0, 60.0, 39.57142857142857)","(5.0, 7.4, 6.64)","(3.1, 3.8, 3.690909090909091)","(61.0, 210.0, 192.66666666666666)","(2.1, 2.56, 2.496)","(7.0, 8.8, 8.15)","(51.0, 260.0, 190.0)","(16.0, 40.0, 29.88888888888889)"
14-12-2022 13:20:37.372085,"(21.0, 60.0, 39.57142857142857)","(5.0, 7.4, 6.64)","(3.1, 3.8, 3.690909090909091)","(61.0, 210.0, 192.66666666666666)","(2.1, 2.56, 2.496)","(7.0, 8.8, 8.15)","(51.0, 230.0, 175.0)","(16.0, 40.0, 29.88888888888889)"
14-12-2022 13:20:38.575567,"(21.0, 60.0, 39.57142857142857)","(4.8, 7.4, 6.64)","(3.1, 3.8, 3.690909090909091)","(61.0, 210.0, 192.66666666666666)","(2.1, 2.56, 2.496)","(7.0, 8.8, 8.15)","(51.0, 210.0, 94.70588235294117)","(16.0, 40.0, 29.88888888888889)"
14-12-2022 13:20:39.786345,"(21.0, 60.0, 39.57142857142857)","(4.8, 7.4, 6.64)","(3.1, 3.8, 3.7249999999999996)","(61.0, 210.0, 192.66666666666666)","(2.1, 2.56, 2.496)","(7.0, 8.8, 8.280000000000001)","(51.0, 210.0, 94.70588235294117)","(16.0, 40.0, 29.88888888888889)"
14-12-2022 13:20:41.058292,"(21.0, 60.0, 39.57142857142857)","(4.8, 7.4, 6.792)","(3.1, 3.8, 3.7249999999999996)","(61.0, 210.0, 192.66666666666666)","(2.1, 2.56, 2.496)","(7.0, 8.8, 8.15)","(51.0, 210.0, 94.70588235294117)","(16.0, 40.0, 29.88888888888889)"
14-12-2022 13:20:42.281237,"(21.0, 60.0, 39.57142857142857)","(4.8, 7.4, 6.64)","(3.1, 3.8, 3.690909090909091)","(61.0, 210.0, 192.66666666666666)","(2.1, 2.56, 2.496)","(7.0, 8.8, 8.15)","(51.0, 210.0, 160.0)","(17.0, 40.0, 29.88888888888889)"
14-12-2022 13:20:43.550068,"(21.0, 60.0, 39.57142857142857)","(4.8, 7.4, 6.64)","(3.1, 3.8, 3.690909090909091)","(61.0, 210.0, 192.66666666666666)","(2.1, 2.56, 2.496)","(7.0, 8.8, 8.15)","(51.0, 190.0, 160.0)","(17.0, 40.0, 29.88888888888889)"
14-12-2022 13:20:44.843993,"(21.0, 60.0, 39.57142857142857)","(5.0, 7.4, 6.792)","(3.1, 3.8, 3.7249999999999996)","(61.0, 210.0, 192.66666666666666)","(2.15, 2.56, 2.496)","(7.0, 8.8, 8.15)","(51.0, 190.0, 160.0)","(17.0, 40.0, 33.142857142857146)"
14-12-2022 13:20:46.200307,"(21.0, 60.0, 39.57142857142857)","(5.0, 7.4, 6.64)","(3.1, 3.8, 3.690909090909091)","(61.0, 210.0, 192.66666666666666)","(2.15, 2.56, 2.496)","(7.0, 8.8, 8.15)","(51.0, 190.0, 160.0)","(17.0, 36.0, 33.142857142857146)"
14-12-2022 13:20:47.510833,"(21.0, 60.0, 39.57142857142857)","(5.0, 7.4, 6.792)","(3.1, 3.8, 3.7249999999999996)","(61.0, 210.0, 192.66666666666666)","(2.15, 2.56, 2.496)","(7.0, 8.8, 8.15)","(51.0, 190.0, 160.0)","(17.0, 36.0, 33.142857142857146)"
14-12-2022 13:20:48.831254,"(21.0, 60.0, 39.57142857142857)","(5.0, 7.4, 6.792)","(3.1, 3.8, 3.7249999999999996)","(61.0, 210.0, 192.66666666666666)","(2.15, 2.56, 2.496)","(7.0, 8.8, 8.15)","(51.0, 190.0, 160.0)","(17.0, 36.0, 33.5)"
14-12-2022 13:20:50.008927,"(21.0, 60.0, 39.57142857142857)","(5.0, 7.4, 6.792)","(3.1, 3.8, 3.7249999999999996)","(61.0, 210.0, 192.66666666666666)","(2.15, 2.56, 2.496)","(7.0, 8.8, 8.15)","(51.0, 190.0, 160.0)","(17.0, 38.0, 35.0)"
14-12-2022 13:20:51.258006,"(21.0, 60.0, 41.333333333333336)","(5.0, 7.4, 6.64)","(3.1, 3.8, 3.690909090909091)","(61.0, 210.0, 192.66666666666666)","(2.15, 2.56, 2.496)","(7.0, 8.8, 8.15)","(51.0, 190.0, 160.0)","(17.0, 38.0, 35.0)"
14-12-2022 13:20:52.437025,"(21.0, 60.0, 39.2)","(5.0, 7.4, 6.64)","(3.1, 3.8, 3.690909090909091)","(61.0, 210.0, 192.66666666666666)","(2.15, 2.56, 2.496)","(7.0, 8.8, 8.15)","(51.0, 190.0, 145.0)","(17.0, 38.0, 35.0)"
14-12-2022 13:20:53.777021,"(21.0, 60.0, 45.55555555555556)","(5.0, 7.4, 6.64)","(3.1, 3.8, 3.690909090909091)","(61.0, 210.0, 192.66666666666666)","(2.15, 2.56, 2.496)","(7.0, 8.8, 8.15)","(51.0, 170.0, 145.0)","(17.0, 38.0, 35.0)"
14-12-2022 13:20:55.030933,"(21.0, 50.0, 41.111111111111114)","(5.0, 7.4, 6.64)","(3.1, 3.8, 3.690909090909091)","(61.0, 210.0, 192.66666666666666)","(2.15, 2.56, 2.496)","(7.0, 8.8, 8.15)","(51.0, 170.0, 145.0)","(17.0, 38.0, 35.0)"
14-12-2022 13:20:56.655564,"(21.0, 50.0, 41.111111111111114)","(5.0, 7.4, 6.792)","(3.1, 3.8, 3.7249999999999996)","(61.0, 210.0, 192.66666666666666)","(2.15, 2.56, 2.549787234042553)","(7.0, 8.8, 8.15)","(51.0, 170.0, 145.0)","(17.0, 38.0, 35.0)"
14-12-2022 13:20:57.886247,"(21.0, 50.0, 39.565217391304344)","(5.0, 7.4, 6.792)","(3.1, 3.8, 3.7249999999999996)","(61.0, 210.0, 192.66666666666666)","(2.15, 2.56, 2.550643274853801)","(7.0, 8.8, 8.15)","(51.0, 170.0, 145.0)","(17.0, 38.0, 35.0)"
14-12-2022 13:20:58.999998,"(21.0, 50.0, 39.565217391304344)","(5.0, 7.4, 6.792)","(3.1, 3.8, 3.7249999999999996)","(61.0, 210.0, 192.66666666666666)","(2.15, 2.56, 2.550909090909091)","(7.0, 8.8, 8.15)","(51.0, 170.0, 145.0)","(17.0, 38.0, 35.23076923076923)"
14-12-2022 13:21:00.158391,"(21.0, 50.0, 39.333333333333336)","(5.0, 7.4, 6.792)","(3.1, 3.8, 3.7249999999999996)","(61.0, 210.0, 192.66666666666666)","(2.15, 2.56, 2.550909090909091)","(7.0, 8.8, 8.15)","(51.0, 170.0, 145.0)","(17.0, 38.0, 35.23076923076923)"
14-12-2022 13:21:01.324660,"(21.0, 50.0, 39.333333333333336)","(5.0, 7.4, 6.792)","(3.1, 3.8, 3.7249999999999996)","(61.0, 210.0, 192.66666666666666)","(2.15, 2.56, 2.550909090909091)","(7.0, 8.8, 8.15)","(51.0, 170.0, 145.0)","(17.0, 38.0, 33.05882352941177)"
14-12-2022 13:21:02.367680,"(21.0, 48.0, 42.61538461538461)","(5.0, 7.4, 6.792)","(3.1, 3.8, 3.7249999999999996)","(61.0, 210.0, 192.66666666666666)","(2.15, 2.56, 2.551160220994475)","(7.0, 8.8, 8.15)","(51.0, 170.0, 145.0)","(17.0, 38.0, 33.05882352941177)"
14-12-2022 13:21:03.402827,"(21.0, 48.0, 38.666666666666664)","(5.0, 7.4, 6.64)","(3.1, 3.8, 3.690909090909091)","(61.0, 210.0, 192.66666666666666)","(2.15, 2.56, 2.551160220994475)","(7.0, 8.8, 8.15)","(51.0, 170.0, 145.0)","(17.0, 38.0, 33.05882352941177)"
14-12-2022 13:21:04.444414,"(21.0, 48.0, 38.666666666666664)","(5.0, 7.4, 6.792)","(3.1, 3.8, 3.7249999999999996)","(61.0, 210.0, 192.66666666666666)","(2.15, 2.56, 2.551160220994475)","(7.0, 8.8, 8.15)","(51.0, 170.0, 145.0)","(17.0, 38.0, 33.05882352941177)"
14-12-2022 13:21:05.511435,"(21.0, 48.0, 38.666666666666664)","(5.0, 7.4, 6.64)","(3.1, 3.8, 3.690909090909091)","(61.0, 210.0, 192.66666666666666)","(2.15, 2.56, 2.551160220994475)","(7.0, 8.8, 8.15)","(51.0, 170.0, 145.0)","(17.0, 38.0, 33.05882352941177)"
14-12-2022 13:21:06.647658,"(21.0, 46.0, 38.94117647058823)","(5.0, 7.4, 6.792)","(3.1, 3.8, 3.7249999999999996)","(61.0, 210.0, 192.66666666666666)","(2.15, 2.56, 2.5142857142857142)","(7.0, 8.8, 8.15)","(51.0, 170.0, 145.0)","(17.0, 38.0, 28.375)"
14-12-2022 13:21:07.835439,"(21.0, 46.0, 38.0)","(5.0, 7.4, 6.792)","(3.1, 3.8, 3.690909090909091)","(61.0, 210.0, 192.66666666666666)","(2.15, 2.56, 2.5142857142857142)","(7.0, 8.8, 8.15)","(51.0, 170.0, 145.0)","(17.0, 38.0, 28.375)"
14-12-2022 13:21:09.056834,"(21.0, 46.0, 38.0)","(5.0, 7.4, 6.64)","(3.1, 3.8, 3.7249999999999996)","(61.0, 210.0, 192.66666666666666)","(2.15, 2.56, 2.534901960784314)","(7.0, 8.8, 8.15)","(51.0, 170.0, 145.0)","(17.0, 38.0, 28.375)"
14-12-2022 13:21:10.227556,"(21.0, 46.0, 37.23076923076923)","(5.0, 7.4, 6.792)","(3.1, 3.8, 3.7249999999999996)","(61.0, 210.0, 192.66666666666666)","(2.15, 2.56, 2.5223529411764707)","(7.0, 8.8, 8.15)","(51.0, 170.0, 145.0)","(18.0, 38.0, 28.375)"
